context: OP response:	ED
context: Its similar.\Thats not true of Mononoke, though.\That Sword of Exorcism, would you be able to draw it, and show it to me?\I cannot.\In order to draw it, the Mononokes Form, Truth and Regret must be evident.\His power doesnt seem terribly impressive, for someone who acts so mysteriously.\Myself, on the other ha\That Night response:	The wind has stopped.
context: Thats not true of Mononoke, though.\That Sword of Exorcism, would you be able to draw it, and show it to me?\I cannot.\In order to draw it, the Mononokes Form, Truth and Regret must be evident.\His power doesnt seem terribly impressive, for someone who acts so mysteriously.\Myself, on the other ha\That Night\The wind has stopped. response:	The wind has stopped.
context: That Sword of Exorcism, would you be able to draw it, and show it to me?\I cannot.\In order to draw it, the Mononokes Form, Truth and Regret must be evident.\His power doesnt seem terribly impressive, for someone who acts so mysteriously.\Myself, on the other ha\That Night\The wind has stopped.\The wind has stopped. response:	The Second Night
context: I cannot.\In order to draw it, the Mononokes Form, Truth and Regret must be evident.\His power doesnt seem terribly impressive, for someone who acts so mysteriously.\Myself, on the other ha\That Night\The wind has stopped.\The wind has stopped.\The Second Night response:	Huh?
context: In order to draw it, the Mononokes Form, Truth and Regret must be evident.\His power doesnt seem terribly impressive, for someone who acts so mysteriously.\Myself, on the other ha\That Night\The wind has stopped.\The wind has stopped.\The Second Night\Huh? response:	Oh, youre all up here!
context: His power doesnt seem terribly impressive, for someone who acts so mysteriously.\Myself, on the other ha\That Night\The wind has stopped.\The wind has stopped.\The Second Night\Huh?\Oh, youre all up here! response:	I was wondering where youd got to!
context: Myself, on the other ha\That Night\The wind has stopped.\The wind has stopped.\The Second Night\Huh?\Oh, youre all up here!\I was wondering where youd got to! response:	Is something the matter?
context: That Night\The wind has stopped.\The wind has stopped.\The Second Night\Huh?\Oh, youre all up here!\I was wondering where youd got to!\Is something the matter? response:	Well, you see
context: The wind has stopped.\The wind has stopped.\The Second Night\Huh?\Oh, youre all up here!\I was wondering where youd got to!\Is something the matter?\Well, you see response:	Though morning has dawned, the sun is nowhere to be found,
context: The wind has stopped.\The Second Night\Huh?\Oh, youre all up here!\I was wondering where youd got to!\Is something the matter?\Well, you see\Though morning has dawned, the sun is nowhere to be found, response:	and yet, it is a bright, beautiful day.
context: The Second Night\Huh?\Oh, youre all up here!\I was wondering where youd got to!\Is something the matter?\Well, you see\Though morning has dawned, the sun is nowhere to be found,\and yet, it is a bright, beautiful day. response:	Genkei-sama, you should stay out of the heat.
context: Huh?\Oh, youre all up here!\I was wondering where youd got to!\Is something the matter?\Well, you see\Though morning has dawned, the sun is nowhere to be found,\and yet, it is a bright, beautiful day.\Genkei-sama, you should stay out of the heat. response:	Oh, its morning?
context: Oh, youre all up here!\I was wondering where youd got to!\Is something the matter?\Well, you see\Though morning has dawned, the sun is nowhere to be found,\and yet, it is a bright, beautiful day.\Genkei-sama, you should stay out of the heat.\Oh, its morning? response:	Let us go inside.
context: I was wondering where youd got to!\Is something the matter?\Well, you see\Though morning has dawned, the sun is nowhere to be found,\and yet, it is a bright, beautiful day.\Genkei-sama, you should stay out of the heat.\Oh, its morning?\Let us go inside. response:	Should we not be able to see the port of Irouzaki by now?
context: Is something the matter?\Well, you see\Though morning has dawned, the sun is nowhere to be found,\and yet, it is a bright, beautiful day.\Genkei-sama, you should stay out of the heat.\Oh, its morning?\Let us go inside.\Should we not be able to see the port of Irouzaki by now? response:	Should we not be able to see the port of Irouzaki by now?
context: Well, you see\Though morning has dawned, the sun is nowhere to be found,\and yet, it is a bright, beautiful day.\Genkei-sama, you should stay out of the heat.\Oh, its morning?\Let us go inside.\Should we not be able to see the port of Irouzaki by now?\Should we not be able to see the port of Irouzaki by now? response:	Oh?
context: Though morning has dawned, the sun is nowhere to be found,\and yet, it is a bright, beautiful day.\Genkei-sama, you should stay out of the heat.\Oh, its morning?\Let us go inside.\Should we not be able to see the port of Irouzaki by now?\Should we not be able to see the port of Irouzaki by now?\Oh? response:	Well, I cant see it at all!
context: and yet, it is a bright, beautiful day.\Genkei-sama, you should stay out of the heat.\Oh, its morning?\Let us go inside.\Should we not be able to see the port of Irouzaki by now?\Should we not be able to see the port of Irouzaki by now?\Oh?\Well, I cant see it at all! response:	What is it?
context: Genkei-sama, you should stay out of the heat.\Oh, its morning?\Let us go inside.\Should we not be able to see the port of Irouzaki by now?\Should we not be able to see the port of Irouzaki by now?\Oh?\Well, I cant see it at all!\What is it? response:	So, this is Niijima,
context: Oh, its morning?\Let us go inside.\Should we not be able to see the port of Irouzaki by now?\Should we not be able to see the port of Irouzaki by now?\Oh?\Well, I cant see it at all!\What is it?\So, this is Niijima, response:	and this is Nojimazaki.
context: Let us go inside.\Should we not be able to see the port of Irouzaki by now?\Should we not be able to see the port of Irouzaki by now?\Oh?\Well, I cant see it at all!\What is it?\So, this is Niijima,\and this is Nojimazaki. response:	What are you guys doing?
context: Should we not be able to see the port of Irouzaki by now?\Should we not be able to see the port of Irouzaki by now?\Oh?\Well, I cant see it at all!\What is it?\So, this is Niijima,\and this is Nojimazaki.\What are you guys doing? response:	Correct.
context: Should we not be able to see the port of Irouzaki by now?\Oh?\Well, I cant see it at all!\What is it?\So, this is Niijima,\and this is Nojimazaki.\What are you guys doing?\Correct. response:	Listen well!
context: Oh?\Well, I cant see it at all!\What is it?\So, this is Niijima,\and this is Nojimazaki.\What are you guys doing?\Correct.\Listen well! response:	I have heard that the area between Niijima, Nojimazaki, and the island of Nanban
context: Well, I cant see it at all!\What is it?\So, this is Niijima,\and this is Nojimazaki.\What are you guys doing?\Correct.\Listen well!\I have heard that the area between Niijima, Nojimazaki, and the island of Nanban response:	is called the Dragons Triangle.
context: What is it?\So, this is Niijima,\and this is Nojimazaki.\What are you guys doing?\Correct.\Listen well!\I have heard that the area between Niijima, Nojimazaki, and the island of Nanban\is called the Dragons Triangle. response:	The Dragons
context: So, this is Niijima,\and this is Nojimazaki.\What are you guys doing?\Correct.\Listen well!\I have heard that the area between Niijima, Nojimazaki, and the island of Nanban\is called the Dragons Triangle.\The Dragons response:	Triangle?
context: and this is Nojimazaki.\What are you guys doing?\Correct.\Listen well!\I have heard that the area between Niijima, Nojimazaki, and the island of Nanban\is called the Dragons Triangle.\The Dragons\Triangle? response:	Correct!
context: What are you guys doing?\Correct.\Listen well!\I have heard that the area between Niijima, Nojimazaki, and the island of Nanban\is called the Dragons Triangle.\The Dragons\Triangle?\Correct! response:	Anyone caught in this area will be attacked by unnatural Ayakashi,
context: Correct.\Listen well!\I have heard that the area between Niijima, Nojimazaki, and the island of Nanban\is called the Dragons Triangle.\The Dragons\Triangle?\Correct!\Anyone caught in this area will be attacked by unnatural Ayakashi, response:	and never return home!
context: Listen well!\I have heard that the area between Niijima, Nojimazaki, and the island of Nanban\is called the Dragons Triangle.\The Dragons\Triangle?\Correct!\Anyone caught in this area will be attacked by unnatural Ayakashi,\and never return home! response:	My God!
context: I have heard that the area between Niijima, Nojimazaki, and the island of Nanban\is called the Dragons Triangle.\The Dragons\Triangle?\Correct!\Anyone caught in this area will be attacked by unnatural Ayakashi,\and never return home!\My God! response:	This is
context: is called the Dragons Triangle.\The Dragons\Triangle?\Correct!\Anyone caught in this area will be attacked by unnatural Ayakashi,\and never return home!\My God!\This is response:	the Ayakashis Sea!
context: The Dragons\Triangle?\Correct!\Anyone caught in this area will be attacked by unnatural Ayakashi,\and never return home!\My God!\This is\the Ayakashis Sea! response:	AAyakashi?
context: Triangle?\Correct!\Anyone caught in this area will be attacked by unnatural Ayakashi,\and never return home!\My God!\This is\the Ayakashis Sea!\AAyakashi? response:	ThThat cant be!
context: Correct!\Anyone caught in this area will be attacked by unnatural Ayakashi,\and never return home!\My God!\This is\the Ayakashis Sea!\AAyakashi?\ThThat cant be! response:	Goromaru!
context: Anyone caught in this area will be attacked by unnatural Ayakashi,\and never return home!\My God!\This is\the Ayakashis Sea!\AAyakashi?\ThThat cant be!\Goromaru! response:	SSee? Look!
context: and never return home!\My God!\This is\the Ayakashis Sea!\AAyakashi?\ThThat cant be!\Goromaru!\SSee? Look! response:	The needle is pointing directly north!
context: My God!\This is\the Ayakashis Sea!\AAyakashi?\ThThat cant be!\Goromaru!\SSee? Look!\The needle is pointing directly north! response:	True enough.
context: This is\the Ayakashis Sea!\AAyakashi?\ThThat cant be!\Goromaru!\SSee? Look!\The needle is pointing directly north!\True enough. response:	This iron rod is a magnet.
context: the Ayakashis Sea!\AAyakashi?\ThThat cant be!\Goromaru!\SSee? Look!\The needle is pointing directly north!\True enough.\This iron rod is a magnet. response:	With this hidden near the compass,
context: AAyakashi?\ThThat cant be!\Goromaru!\SSee? Look!\The needle is pointing directly north!\True enough.\This iron rod is a magnet.\With this hidden near the compass, response:	one can control the direction of the needle.
context: ThThat cant be!\Goromaru!\SSee? Look!\The needle is pointing directly north!\True enough.\This iron rod is a magnet.\With this hidden near the compass,\one can control the direction of the needle. response:	An interesting trick.
context: Goromaru!\SSee? Look!\The needle is pointing directly north!\True enough.\This iron rod is a magnet.\With this hidden near the compass,\one can control the direction of the needle.\An interesting trick. response:	An interesting trick.
context: SSee? Look!\The needle is pointing directly north!\True enough.\This iron rod is a magnet.\With this hidden near the compass,\one can control the direction of the needle.\An interesting trick.\An interesting trick. response:	WhWho on Earth would do that?
context: The needle is pointing directly north!\True enough.\This iron rod is a magnet.\With this hidden near the compass,\one can control the direction of the needle.\An interesting trick.\An interesting trick.\WhWho on Earth would do that? response:	That means the culprit is on this ship!
context: True enough.\This iron rod is a magnet.\With this hidden near the compass,\one can control the direction of the needle.\An interesting trick.\An interesting trick.\WhWho on Earth would do that?\That means the culprit is on this ship! response:	Drums!
context: This iron rod is a magnet.\With this hidden near the compass,\one can control the direction of the needle.\An interesting trick.\An interesting trick.\WhWho on Earth would do that?\That means the culprit is on this ship!\Drums! response:	I see.
context: With this hidden near the compass,\one can control the direction of the needle.\An interesting trick.\An interesting trick.\WhWho on Earth would do that?\That means the culprit is on this ship!\Drums!\I see. response:	I know what it is.
context: one can control the direction of the needle.\An interesting trick.\An interesting trick.\WhWho on Earth would do that?\That means the culprit is on this ship!\Drums!\I see.\I know what it is. response:	The Ayakashi known as the Kokuu Taiko.
context: An interesting trick.\An interesting trick.\WhWho on Earth would do that?\That means the culprit is on this ship!\Drums!\I see.\I know what it is.\The Ayakashi known as the Kokuu Taiko. response:	AAAAyakashi?
context: An interesting trick.\WhWho on Earth would do that?\That means the culprit is on this ship!\Drums!\I see.\I know what it is.\The Ayakashi known as the Kokuu Taiko.\AAAAyakashi? response:	Simply hearing the sound of drums at sea does little harm to ones person.
context: WhWho on Earth would do that?\That means the culprit is on this ship!\Drums!\I see.\I know what it is.\The Ayakashi known as the Kokuu Taiko.\AAAAyakashi?\Simply hearing the sound of drums at sea does little harm to ones person. response:	Unfortunate indeed!
context: That means the culprit is on this ship!\Drums!\I see.\I know what it is.\The Ayakashi known as the Kokuu Taiko.\AAAAyakashi?\Simply hearing the sound of drums at sea does little harm to ones person.\Unfortunate indeed! response:	If the ghost ship had appeared, I could have exorcised and destroyed it!
context: Drums!\I see.\I know what it is.\The Ayakashi known as the Kokuu Taiko.\AAAAyakashi?\Simply hearing the sound of drums at sea does little harm to ones person.\Unfortunate indeed!\If the ghost ship had appeared, I could have exorcised and destroyed it! response:	What on Earth?
context: I see.\I know what it is.\The Ayakashi known as the Kokuu Taiko.\AAAAyakashi?\Simply hearing the sound of drums at sea does little harm to ones person.\Unfortunate indeed!\If the ghost ship had appeared, I could have exorcised and destroyed it!\What on Earth? response:	WhWhat is this?
context: I know what it is.\The Ayakashi known as the Kokuu Taiko.\AAAAyakashi?\Simply hearing the sound of drums at sea does little harm to ones person.\Unfortunate indeed!\If the ghost ship had appeared, I could have exorcised and destroyed it!\What on Earth?\WhWhat is this? response:	It seems weve been trapped.
context: The Ayakashi known as the Kokuu Taiko.\AAAAyakashi?\Simply hearing the sound of drums at sea does little harm to ones person.\Unfortunate indeed!\If the ghost ship had appeared, I could have exorcised and destroyed it!\What on Earth?\WhWhat is this?\It seems weve been trapped. response:	MMy goodness!
context: AAAAyakashi?\Simply hearing the sound of drums at sea does little harm to ones person.\Unfortunate indeed!\If the ghost ship had appeared, I could have exorcised and destroyed it!\What on Earth?\WhWhat is this?\It seems weve been trapped.\MMy goodness! response:	Genkei-sama, this is nothing more than someones idea of a joke, right?
context: Simply hearing the sound of drums at sea does little harm to ones person.\Unfortunate indeed!\If the ghost ship had appeared, I could have exorcised and destroyed it!\What on Earth?\WhWhat is this?\It seems weve been trapped.\MMy goodness!\Genkei-sama, this is nothing more than someones idea of a joke, right? response:	Remain calm, Sougen.
context: Unfortunate indeed!\If the ghost ship had appeared, I could have exorcised and destroyed it!\What on Earth?\WhWhat is this?\It seems weve been trapped.\MMy goodness!\Genkei-sama, this is nothing more than someones idea of a joke, right?\Remain calm, Sougen. response:	The Ayakashi prey on those weak of mind and soul.
context: If the ghost ship had appeared, I could have exorcised and destroyed it!\What on Earth?\WhWhat is this?\It seems weve been trapped.\MMy goodness!\Genkei-sama, this is nothing more than someones idea of a joke, right?\Remain calm, Sougen.\The Ayakashi prey on those weak of mind and soul. response:	YYes.
context: What on Earth?\WhWhat is this?\It seems weve been trapped.\MMy goodness!\Genkei-sama, this is nothing more than someones idea of a joke, right?\Remain calm, Sougen.\The Ayakashi prey on those weak of mind and soul.\YYes. response:	But
context: WhWhat is this?\It seems weve been trapped.\MMy goodness!\Genkei-sama, this is nothing more than someones idea of a joke, right?\Remain calm, Sougen.\The Ayakashi prey on those weak of mind and soul.\YYes.\But response:	This is, without a doubt, the Dragons Triangle! The Ayakashis Sea!
context: It seems weve been trapped.\MMy goodness!\Genkei-sama, this is nothing more than someones idea of a joke, right?\Remain calm, Sougen.\The Ayakashi prey on those weak of mind and soul.\YYes.\But\This is, without a doubt, the Dragons Triangle! The Ayakashis Sea! response:	Is it really?
context: MMy goodness!\Genkei-sama, this is nothing more than someones idea of a joke, right?\Remain calm, Sougen.\The Ayakashi prey on those weak of mind and soul.\YYes.\But\This is, without a doubt, the Dragons Triangle! The Ayakashis Sea!\Is it really? response:	Kayo-san.
context: Genkei-sama, this is nothing more than someones idea of a joke, right?\Remain calm, Sougen.\The Ayakashi prey on those weak of mind and soul.\YYes.\But\This is, without a doubt, the Dragons Triangle! The Ayakashis Sea!\Is it really?\Kayo-san. response:	Yes?
context: Remain calm, Sougen.\The Ayakashi prey on those weak of mind and soul.\YYes.\But\This is, without a doubt, the Dragons Triangle! The Ayakashis Sea!\Is it really?\Kayo-san.\Yes? response:	Oh, Mr. Scales!
context: The Ayakashi prey on those weak of mind and soul.\YYes.\But\This is, without a doubt, the Dragons Triangle! The Ayakashis Sea!\Is it really?\Kayo-san.\Yes?\Oh, Mr. Scales! response:	SScales?
context: YYes.\But\This is, without a doubt, the Dragons Triangle! The Ayakashis Sea!\Is it really?\Kayo-san.\Yes?\Oh, Mr. Scales!\SScales? response:	What, precisely, is to be weighed?
context: But\This is, without a doubt, the Dragons Triangle! The Ayakashis Sea!\Is it really?\Kayo-san.\Yes?\Oh, Mr. Scales!\SScales?\What, precisely, is to be weighed? response:	These scales determine distance, not weight.
context: This is, without a doubt, the Dragons Triangle! The Ayakashis Sea!\Is it really?\Kayo-san.\Yes?\Oh, Mr. Scales!\SScales?\What, precisely, is to be weighed?\These scales determine distance, not weight. response:	Distance?
context: Is it really?\Kayo-san.\Yes?\Oh, Mr. Scales!\SScales?\What, precisely, is to be weighed?\These scales determine distance, not weight.\Distance? response:	Distance to what?
context: Kayo-san.\Yes?\Oh, Mr. Scales!\SScales?\What, precisely, is to be weighed?\These scales determine distance, not weight.\Distance?\Distance to what? response:	To something not of this Earth.
context: Yes?\Oh, Mr. Scales!\SScales?\What, precisely, is to be weighed?\These scales determine distance, not weight.\Distance?\Distance to what?\To something not of this Earth. response:	Its huge!
context: Oh, Mr. Scales!\SScales?\What, precisely, is to be weighed?\These scales determine distance, not weight.\Distance?\Distance to what?\To something not of this Earth.\Its huge! response:	IIs this the ghost ship the sailors ghost commands?
context: SScales?\What, precisely, is to be weighed?\These scales determine distance, not weight.\Distance?\Distance to what?\To something not of this Earth.\Its huge!\IIs this the ghost ship the sailors ghost commands? response:	I had no idea it was so big!
context: What, precisely, is to be weighed?\These scales determine distance, not weight.\Distance?\Distance to what?\To something not of this Earth.\Its huge!\IIs this the ghost ship the sailors ghost commands?\I had no idea it was so big! response:	Whether we decide to kill it, or display it in Edo, this will require a bit of finesse.
context: These scales determine distance, not weight.\Distance?\Distance to what?\To something not of this Earth.\Its huge!\IIs this the ghost ship the sailors ghost commands?\I had no idea it was so big!\Whether we decide to kill it, or display it in Edo, this will require a bit of finesse. response:	Why dont you try killing it with this Sword of Exorcism?
context: Distance?\Distance to what?\To something not of this Earth.\Its huge!\IIs this the ghost ship the sailors ghost commands?\I had no idea it was so big!\Whether we decide to kill it, or display it in Edo, this will require a bit of finesse.\Why dont you try killing it with this Sword of Exorcism? response:	Id like to see that.
context: Distance to what?\To something not of this Earth.\Its huge!\IIs this the ghost ship the sailors ghost commands?\I had no idea it was so big!\Whether we decide to kill it, or display it in Edo, this will require a bit of finesse.\Why dont you try killing it with this Sword of Exorcism?\Id like to see that. response:	HHe told you!
context: To something not of this Earth.\Its huge!\IIs this the ghost ship the sailors ghost commands?\I had no idea it was so big!\Whether we decide to kill it, or display it in Edo, this will require a bit of finesse.\Why dont you try killing it with this Sword of Exorcism?\Id like to see that.\HHe told you! response:	He needs the Form, Truth and Regret!
context: Its huge!\IIs this the ghost ship the sailors ghost commands?\I had no idea it was so big!\Whether we decide to kill it, or display it in Edo, this will require a bit of finesse.\Why dont you try killing it with this Sword of Exorcism?\Id like to see that.\HHe told you!\He needs the Form, Truth and Regret! response:	I would say that the Form is taken care of.
context: IIs this the ghost ship the sailors ghost commands?\I had no idea it was so big!\Whether we decide to kill it, or display it in Edo, this will require a bit of finesse.\Why dont you try killing it with this Sword of Exorcism?\Id like to see that.\HHe told you!\He needs the Form, Truth and Regret!\I would say that the Form is taken care of. response:	What is it?
context: I had no idea it was so big!\Whether we decide to kill it, or display it in Edo, this will require a bit of finesse.\Why dont you try killing it with this Sword of Exorcism?\Id like to see that.\HHe told you!\He needs the Form, Truth and Regret!\I would say that the Form is taken care of.\What is it? response:	Ghost ship.
context: Whether we decide to kill it, or display it in Edo, this will require a bit of finesse.\Why dont you try killing it with this Sword of Exorcism?\Id like to see that.\HHe told you!\He needs the Form, Truth and Regret!\I would say that the Form is taken care of.\What is it?\Ghost ship. response:	The sword isnt responding!
context: Why dont you try killing it with this Sword of Exorcism?\Id like to see that.\HHe told you!\He needs the Form, Truth and Regret!\I would say that the Form is taken care of.\What is it?\Ghost ship.\The sword isnt responding! response:	Calm down, everyone!
context: Id like to see that.\HHe told you!\He needs the Form, Truth and Regret!\I would say that the Form is taken care of.\What is it?\Ghost ship.\The sword isnt responding!\Calm down, everyone! response:	Ready your ladles!
context: HHe told you!\He needs the Form, Truth and Regret!\I would say that the Form is taken care of.\What is it?\Ghost ship.\The sword isnt responding!\Calm down, everyone!\Ready your ladles! response:	That would do no good at all.
context: He needs the Form, Truth and Regret!\I would say that the Form is taken care of.\What is it?\Ghost ship.\The sword isnt responding!\Calm down, everyone!\Ready your ladles!\That would do no good at all. response:	How can you say that?
context: I would say that the Form is taken care of.\What is it?\Ghost ship.\The sword isnt responding!\Calm down, everyone!\Ready your ladles!\That would do no good at all.\How can you say that? response:	Such sluggish movement is uncharacteristic of an Ayakashi.
context: What is it?\Ghost ship.\The sword isnt responding!\Calm down, everyone!\Ready your ladles!\That would do no good at all.\How can you say that?\Such sluggish movement is uncharacteristic of an Ayakashi. response:	Besides, it has not requested our ladle.
context: Ghost ship.\The sword isnt responding!\Calm down, everyone!\Ready your ladles!\That would do no good at all.\How can you say that?\Such sluggish movement is uncharacteristic of an Ayakashi.\Besides, it has not requested our ladle. response:	ThThen, what do those dead things want?
context: The sword isnt responding!\Calm down, everyone!\Ready your ladles!\That would do no good at all.\How can you say that?\Such sluggish movement is uncharacteristic of an Ayakashi.\Besides, it has not requested our ladle.\ThThen, what do those dead things want? response:	Theyre saying they wish us to join them.
context: Calm down, everyone!\Ready your ladles!\That would do no good at all.\How can you say that?\Such sluggish movement is uncharacteristic of an Ayakashi.\Besides, it has not requested our ladle.\ThThen, what do those dead things want?\Theyre saying they wish us to join them. response:	I dont want to become one of those things!
context: Ready your ladles!\That would do no good at all.\How can you say that?\Such sluggish movement is uncharacteristic of an Ayakashi.\Besides, it has not requested our ladle.\ThThen, what do those dead things want?\Theyre saying they wish us to join them.\I dont want to become one of those things! response:	Owner!
context: That would do no good at all.\How can you say that?\Such sluggish movement is uncharacteristic of an Ayakashi.\Besides, it has not requested our ladle.\ThThen, what do those dead things want?\Theyre saying they wish us to join them.\I dont want to become one of those things!\Owner! response:	Gather all your stoves ashes, and bring them to me.
context: How can you say that?\Such sluggish movement is uncharacteristic of an Ayakashi.\Besides, it has not requested our ladle.\ThThen, what do those dead things want?\Theyre saying they wish us to join them.\I dont want to become one of those things!\Owner!\Gather all your stoves ashes, and bring them to me. response:	The ashes?
context: Such sluggish movement is uncharacteristic of an Ayakashi.\Besides, it has not requested our ladle.\ThThen, what do those dead things want?\Theyre saying they wish us to join them.\I dont want to become one of those things!\Owner!\Gather all your stoves ashes, and bring them to me.\The ashes? response:	Thats right!
context: Besides, it has not requested our ladle.\ThThen, what do those dead things want?\Theyre saying they wish us to join them.\I dont want to become one of those things!\Owner!\Gather all your stoves ashes, and bring them to me.\The ashes?\Thats right! response:	Hurry!
context: ThThen, what do those dead things want?\Theyre saying they wish us to join them.\I dont want to become one of those things!\Owner!\Gather all your stoves ashes, and bring them to me.\The ashes?\Thats right!\Hurry! response:	Right you are!
context: Theyre saying they wish us to join them.\I dont want to become one of those things!\Owner!\Gather all your stoves ashes, and bring them to me.\The ashes?\Thats right!\Hurry!\Right you are! response:	Goromaru!
context: I dont want to become one of those things!\Owner!\Gather all your stoves ashes, and bring them to me.\The ashes?\Thats right!\Hurry!\Right you are!\Goromaru! response:	Ill help!
context: Owner!\Gather all your stoves ashes, and bring them to me.\The ashes?\Thats right!\Hurry!\Right you are!\Goromaru!\Ill help! response:	Why ash, and not salt?
context: Gather all your stoves ashes, and bring them to me.\The ashes?\Thats right!\Hurry!\Right you are!\Goromaru!\Ill help!\Why ash, and not salt? response:	A good question.
context: The ashes?\Thats right!\Hurry!\Right you are!\Goromaru!\Ill help!\Why ash, and not salt?\A good question. response:	There is much salt in the ocean.
context: Thats right!\Hurry!\Right you are!\Goromaru!\Ill help!\Why ash, and not salt?\A good question.\There is much salt in the ocean. response:	It will not work on the ghost ship.
context: Hurry!\Right you are!\Goromaru!\Ill help!\Why ash, and not salt?\A good question.\There is much salt in the ocean.\It will not work on the ghost ship. response:	Will this be enough, do you think?
context: Right you are!\Goromaru!\Ill help!\Why ash, and not salt?\A good question.\There is much salt in the ocean.\It will not work on the ghost ship.\Will this be enough, do you think? response:	Oh no!
context: Goromaru!\Ill help!\Why ash, and not salt?\A good question.\There is much salt in the ocean.\It will not work on the ghost ship.\Will this be enough, do you think?\Oh no! response:	It didnt do anything!
context: Ill help!\Why ash, and not salt?\A good question.\There is much salt in the ocean.\It will not work on the ghost ship.\Will this be enough, do you think?\Oh no!\It didnt do anything! response:	Owner, where are the ropes I saw wound about the firewood?
context: Why ash, and not salt?\A good question.\There is much salt in the ocean.\It will not work on the ghost ship.\Will this be enough, do you think?\Oh no!\It didnt do anything!\Owner, where are the ropes I saw wound about the firewood? response:	They were burned along with the firewood!
context: A good question.\There is much salt in the ocean.\It will not work on the ghost ship.\Will this be enough, do you think?\Oh no!\It didnt do anything!\Owner, where are the ropes I saw wound about the firewood?\They were burned along with the firewood! response:	I see.
context: There is much salt in the ocean.\It will not work on the ghost ship.\Will this be enough, do you think?\Oh no!\It didnt do anything!\Owner, where are the ropes I saw wound about the firewood?\They were burned along with the firewood!\I see. response:	If anything other than wood ash contaminates the powder
context: It will not work on the ghost ship.\Will this be enough, do you think?\Oh no!\It didnt do anything!\Owner, where are the ropes I saw wound about the firewood?\They were burned along with the firewood!\I see.\If anything other than wood ash contaminates the powder response:	It will not ward off the dead.
context: Will this be enough, do you think?\Oh no!\It didnt do anything!\Owner, where are the ropes I saw wound about the firewood?\They were burned along with the firewood!\I see.\If anything other than wood ash contaminates the powder\It will not ward off the dead. response:	Eh? Oh no!
context: Oh no!\It didnt do anything!\Owner, where are the ropes I saw wound about the firewood?\They were burned along with the firewood!\I see.\If anything other than wood ash contaminates the powder\It will not ward off the dead.\Eh? Oh no! response:	Precisely.
context: It didnt do anything!\Owner, where are the ropes I saw wound about the firewood?\They were burned along with the firewood!\I see.\If anything other than wood ash contaminates the powder\It will not ward off the dead.\Eh? Oh no!\Precisely. response:	If that wont work, Ill just cut them!
context: Owner, where are the ropes I saw wound about the firewood?\They were burned along with the firewood!\I see.\If anything other than wood ash contaminates the powder\It will not ward off the dead.\Eh? Oh no!\Precisely.\If that wont work, Ill just cut them! response:	They are not alive.
context: They were burned along with the firewood!\I see.\If anything other than wood ash contaminates the powder\It will not ward off the dead.\Eh? Oh no!\Precisely.\If that wont work, Ill just cut them!\They are not alive. response:	A tool for killing will have no effect whatsoever.
context: I see.\If anything other than wood ash contaminates the powder\It will not ward off the dead.\Eh? Oh no!\Precisely.\If that wont work, Ill just cut them!\They are not alive.\A tool for killing will have no effect whatsoever. response:	Wha
context: If anything other than wood ash contaminates the powder\It will not ward off the dead.\Eh? Oh no!\Precisely.\If that wont work, Ill just cut them!\They are not alive.\A tool for killing will have no effect whatsoever.\Wha response:	Were floating!
context: It will not ward off the dead.\Eh? Oh no!\Precisely.\If that wont work, Ill just cut them!\They are not alive.\A tool for killing will have no effect whatsoever.\Wha\Were floating! response:	My poor boat!
context: Eh? Oh no!\Precisely.\If that wont work, Ill just cut them!\They are not alive.\A tool for killing will have no effect whatsoever.\Wha\Were floating!\My poor boat! response:	AAck!
context: Precisely.\If that wont work, Ill just cut them!\They are not alive.\A tool for killing will have no effect whatsoever.\Wha\Were floating!\My poor boat!\AAck! response:	Mr. Medicine Seller, please do something!
context: If that wont work, Ill just cut them!\They are not alive.\A tool for killing will have no effect whatsoever.\Wha\Were floating!\My poor boat!\AAck!\Mr. Medicine Seller, please do something! response:	Well, I suppose I am a medicine seller, still.
context: They are not alive.\A tool for killing will have no effect whatsoever.\Wha\Were floating!\My poor boat!\AAck!\Mr. Medicine Seller, please do something!\Well, I suppose I am a medicine seller, still. response:	How can you be so calm?
context: A tool for killing will have no effect whatsoever.\Wha\Were floating!\My poor boat!\AAck!\Mr. Medicine Seller, please do something!\Well, I suppose I am a medicine seller, still.\How can you be so calm? response:	Drugs wont work on the Ayakashi!
context: Wha\Were floating!\My poor boat!\AAck!\Mr. Medicine Seller, please do something!\Well, I suppose I am a medicine seller, still.\How can you be so calm?\Drugs wont work on the Ayakashi! response:	Yes, thats right.
context: Were floating!\My poor boat!\AAck!\Mr. Medicine Seller, please do something!\Well, I suppose I am a medicine seller, still.\How can you be so calm?\Drugs wont work on the Ayakashi!\Yes, thats right. response:	Youre a spiritualist of sorts, arent you, Genyousai-dono?
context: My poor boat!\AAck!\Mr. Medicine Seller, please do something!\Well, I suppose I am a medicine seller, still.\How can you be so calm?\Drugs wont work on the Ayakashi!\Yes, thats right.\Youre a spiritualist of sorts, arent you, Genyousai-dono? response:	Can you perform an evil-warding prayer?
context: AAck!\Mr. Medicine Seller, please do something!\Well, I suppose I am a medicine seller, still.\How can you be so calm?\Drugs wont work on the Ayakashi!\Yes, thats right.\Youre a spiritualist of sorts, arent you, Genyousai-dono?\Can you perform an evil-warding prayer? response:	Of course!
