context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: And to put it this way,\maybe I indeed was elegant.\And so, they were saying it: I was amazing!\I'm still amazing, but I was also a bad boy back then.\All of this, on that elegant winter day.\So, should I carry on with my legend?\Annoying...\But before doing so, there will be a five minute break. response:	Sit up straight and wait for my return.
context: maybe I indeed was elegant.\And so, they were saying it: I was amazing!\I'm still amazing, but I was also a bad boy back then.\All of this, on that elegant winter day.\So, should I carry on with my legend?\Annoying...\But before doing so, there will be a five minute break.\Sit up straight and wait for my return. response:	Wait up, you stupid creature!
context: And so, they were saying it: I was amazing!\I'm still amazing, but I was also a bad boy back then.\All of this, on that elegant winter day.\So, should I carry on with my legend?\Annoying...\But before doing so, there will be a five minute break.\Sit up straight and wait for my return.\Wait up, you stupid creature! response:	What do you want?
context: I'm still amazing, but I was also a bad boy back then.\All of this, on that elegant winter day.\So, should I carry on with my legend?\Annoying...\But before doing so, there will be a five minute break.\Sit up straight and wait for my return.\Wait up, you stupid creature!\What do you want? response:	Five minutes haven't passed yet.
context: All of this, on that elegant winter day.\So, should I carry on with my legend?\Annoying...\But before doing so, there will be a five minute break.\Sit up straight and wait for my return.\Wait up, you stupid creature!\What do you want?\Five minutes haven't passed yet. response:	Hm, hm? Where have I seen your face before?
context: So, should I carry on with my legend?\Annoying...\But before doing so, there will be a five minute break.\Sit up straight and wait for my return.\Wait up, you stupid creature!\What do you want?\Five minutes haven't passed yet.\Hm, hm? Where have I seen your face before? response:	Yeah, when we saw you bef
context: Annoying...\But before doing so, there will be a five minute break.\Sit up straight and wait for my return.\Wait up, you stupid creature!\What do you want?\Five minutes haven't passed yet.\Hm, hm? Where have I seen your face before?\Yeah, when we saw you bef response:	You don't know to sit down and wait? You shameless fool!
context: But before doing so, there will be a five minute break.\Sit up straight and wait for my return.\Wait up, you stupid creature!\What do you want?\Five minutes haven't passed yet.\Hm, hm? Where have I seen your face before?\Yeah, when we saw you bef\You don't know to sit down and wait? You shameless fool! response:	Don't point the cane at me!
context: Sit up straight and wait for my return.\Wait up, you stupid creature!\What do you want?\Five minutes haven't passed yet.\Hm, hm? Where have I seen your face before?\Yeah, when we saw you bef\You don't know to sit down and wait? You shameless fool!\Don't point the cane at me! response:	Did you see it too, Black Star?
context: Wait up, you stupid creature!\What do you want?\Five minutes haven't passed yet.\Hm, hm? Where have I seen your face before?\Yeah, when we saw you bef\You don't know to sit down and wait? You shameless fool!\Don't point the cane at me!\Did you see it too, Black Star? response:	My strength...
context: What do you want?\Five minutes haven't passed yet.\Hm, hm? Where have I seen your face before?\Yeah, when we saw you bef\You don't know to sit down and wait? You shameless fool!\Don't point the cane at me!\Did you see it too, Black Star?\My strength... response:	I'm no longer a failure...
context: Five minutes haven't passed yet.\Hm, hm? Where have I seen your face before?\Yeah, when we saw you bef\You don't know to sit down and wait? You shameless fool!\Don't point the cane at me!\Did you see it too, Black Star?\My strength...\I'm no longer a failure... response:	By getting my hands on the Holy Blade, I was reborn as someone filled with power.
context: Hm, hm? Where have I seen your face before?\Yeah, when we saw you bef\You don't know to sit down and wait? You shameless fool!\Don't point the cane at me!\Did you see it too, Black Star?\My strength...\I'm no longer a failure...\By getting my hands on the Holy Blade, I was reborn as someone filled with power. response:	Just because you have the Holy Blade, it doesn't really mean that you've changed, right?
context: Yeah, when we saw you bef\You don't know to sit down and wait? You shameless fool!\Don't point the cane at me!\Did you see it too, Black Star?\My strength...\I'm no longer a failure...\By getting my hands on the Holy Blade, I was reborn as someone filled with power.\Just because you have the Holy Blade, it doesn't really mean that you've changed, right? response:	Besides, I can't get how you can put up with such an annoying thing.
context: You don't know to sit down and wait? You shameless fool!\Don't point the cane at me!\Did you see it too, Black Star?\My strength...\I'm no longer a failure...\By getting my hands on the Holy Blade, I was reborn as someone filled with power.\Just because you have the Holy Blade, it doesn't really mean that you've changed, right?\Besides, I can't get how you can put up with such an annoying thing. response:	In what way?
context: Don't point the cane at me!\Did you see it too, Black Star?\My strength...\I'm no longer a failure...\By getting my hands on the Holy Blade, I was reborn as someone filled with power.\Just because you have the Holy Blade, it doesn't really mean that you've changed, right?\Besides, I can't get how you can put up with such an annoying thing.\In what way? response:	I could easily handle the 1000 conditions that Excalibur set upon me to be his Meister.
context: Did you see it too, Black Star?\My strength...\I'm no longer a failure...\By getting my hands on the Holy Blade, I was reborn as someone filled with power.\Just because you have the Holy Blade, it doesn't really mean that you've changed, right?\Besides, I can't get how you can put up with such an annoying thing.\In what way?\I could easily handle the 1000 conditions that Excalibur set upon me to be his Meister. response:	It makes me wonder how you couldn't put up with something such as this?
context: My strength...\I'm no longer a failure...\By getting my hands on the Holy Blade, I was reborn as someone filled with power.\Just because you have the Holy Blade, it doesn't really mean that you've changed, right?\Besides, I can't get how you can put up with such an annoying thing.\In what way?\I could easily handle the 1000 conditions that Excalibur set upon me to be his Meister.\It makes me wonder how you couldn't put up with something such as this? response:	You're an idiot, aren't you?
context: I'm no longer a failure...\By getting my hands on the Holy Blade, I was reborn as someone filled with power.\Just because you have the Holy Blade, it doesn't really mean that you've changed, right?\Besides, I can't get how you can put up with such an annoying thing.\In what way?\I could easily handle the 1000 conditions that Excalibur set upon me to be his Meister.\It makes me wonder how you couldn't put up with something such as this?\You're an idiot, aren't you? response:	You think you can endure a daily five hour lecture by the Holy Bl
context: By getting my hands on the Holy Blade, I was reborn as someone filled with power.\Just because you have the Holy Blade, it doesn't really mean that you've changed, right?\Besides, I can't get how you can put up with such an annoying thing.\In what way?\I could easily handle the 1000 conditions that Excalibur set upon me to be his Meister.\It makes me wonder how you couldn't put up with something such as this?\You're an idiot, aren't you?\You think you can endure a daily five hour lecture by the Holy Bl response:	Now that you mention it...
context: Just because you have the Holy Blade, it doesn't really mean that you've changed, right?\Besides, I can't get how you can put up with such an annoying thing.\In what way?\I could easily handle the 1000 conditions that Excalibur set upon me to be his Meister.\It makes me wonder how you couldn't put up with something such as this?\You're an idiot, aren't you?\You think you can endure a daily five hour lecture by the Holy Bl\Now that you mention it... response:	When my legend commenced, it was on the same day as today, on a Tuesday or a Wednesday.
context: Besides, I can't get how you can put up with such an annoying thing.\In what way?\I could easily handle the 1000 conditions that Excalibur set upon me to be his Meister.\It makes me wonder how you couldn't put up with something such as this?\You're an idiot, aren't you?\You think you can endure a daily five hour lecture by the Holy Bl\Now that you mention it...\When my legend commenced, it was on the same day as today, on a Tuesday or a Wednesday. response:	No, might it have been on a Saturday?
context: In what way?\I could easily handle the 1000 conditions that Excalibur set upon me to be his Meister.\It makes me wonder how you couldn't put up with something such as this?\You're an idiot, aren't you?\You think you can endure a daily five hour lecture by the Holy Bl\Now that you mention it...\When my legend commenced, it was on the same day as today, on a Tuesday or a Wednesday.\No, might it have been on a Saturday? response:	If you were trying to cut us off, at least be more specific!
context: I could easily handle the 1000 conditions that Excalibur set upon me to be his Meister.\It makes me wonder how you couldn't put up with something such as this?\You're an idiot, aren't you?\You think you can endure a daily five hour lecture by the Holy Bl\Now that you mention it...\When my legend commenced, it was on the same day as today, on a Tuesday or a Wednesday.\No, might it have been on a Saturday?\If you were trying to cut us off, at least be more specific! response:	No, it might have been on a Monday.
context: It makes me wonder how you couldn't put up with something such as this?\You're an idiot, aren't you?\You think you can endure a daily five hour lecture by the Holy Bl\Now that you mention it...\When my legend commenced, it was on the same day as today, on a Tuesday or a Wednesday.\No, might it have been on a Saturday?\If you were trying to cut us off, at least be more specific!\No, it might have been on a Monday. response:	No, it was on a Tuesday or on a Wednesday...
context: You're an idiot, aren't you?\You think you can endure a daily five hour lecture by the Holy Bl\Now that you mention it...\When my legend commenced, it was on the same day as today, on a Tuesday or a Wednesday.\No, might it have been on a Saturday?\If you were trying to cut us off, at least be more specific!\No, it might have been on a Monday.\No, it was on a Tuesday or on a Wednesday... response:	But it could have been on a Thursday.
context: You think you can endure a daily five hour lecture by the Holy Bl\Now that you mention it...\When my legend commenced, it was on the same day as today, on a Tuesday or a Wednesday.\No, might it have been on a Saturday?\If you were trying to cut us off, at least be more specific!\No, it might have been on a Monday.\No, it was on a Tuesday or on a Wednesday...\But it could have been on a Thursday. response:	Or even on a Friday, if I think about it.
context: Now that you mention it...\When my legend commenced, it was on the same day as today, on a Tuesday or a Wednesday.\No, might it have been on a Saturday?\If you were trying to cut us off, at least be more specific!\No, it might have been on a Monday.\No, it was on a Tuesday or on a Wednesday...\But it could have been on a Thursday.\Or even on a Friday, if I think about it. response:	But there's the possibility of it being on a Tuesday, or even on a Thursday!
context: When my legend commenced, it was on the same day as today, on a Tuesday or a Wednesday.\No, might it have been on a Saturday?\If you were trying to cut us off, at least be more specific!\No, it might have been on a Monday.\No, it was on a Tuesday or on a Wednesday...\But it could have been on a Thursday.\Or even on a Friday, if I think about it.\But there's the possibility of it being on a Tuesday, or even on a Thursday! response:	But it's also valid for it to have been on a Saturday.
context: No, might it have been on a Saturday?\If you were trying to cut us off, at least be more specific!\No, it might have been on a Monday.\No, it was on a Tuesday or on a Wednesday...\But it could have been on a Thursday.\Or even on a Friday, if I think about it.\But there's the possibility of it being on a Tuesday, or even on a Thursday!\But it's also valid for it to have been on a Saturday. response:	No, Wednesday...
context: If you were trying to cut us off, at least be more specific!\No, it might have been on a Monday.\No, it was on a Tuesday or on a Wednesday...\But it could have been on a Thursday.\Or even on a Friday, if I think about it.\But there's the possibility of it being on a Tuesday, or even on a Thursday!\But it's also valid for it to have been on a Saturday.\No, Wednesday... response:	Monday, possibly?
context: No, it might have been on a Monday.\No, it was on a Tuesday or on a Wednesday...\But it could have been on a Thursday.\Or even on a Friday, if I think about it.\But there's the possibility of it being on a Tuesday, or even on a Thursday!\But it's also valid for it to have been on a Saturday.\No, Wednesday...\Monday, possibly? response:	Or, by chance, on a Friday?
context: No, it was on a Tuesday or on a Wednesday...\But it could have been on a Thursday.\Or even on a Friday, if I think about it.\But there's the possibility of it being on a Tuesday, or even on a Thursday!\But it's also valid for it to have been on a Saturday.\No, Wednesday...\Monday, possibly?\Or, by chance, on a Friday? response:	No, no, no, almost certain that it was on a...
context: But it could have been on a Thursday.\Or even on a Friday, if I think about it.\But there's the possibility of it being on a Tuesday, or even on a Thursday!\But it's also valid for it to have been on a Saturday.\No, Wednesday...\Monday, possibly?\Or, by chance, on a Friday?\No, no, no, almost certain that it was on a... response:	Shut up!! I can't take it anymore!!
context: Or even on a Friday, if I think about it.\But there's the possibility of it being on a Tuesday, or even on a Thursday!\But it's also valid for it to have been on a Saturday.\No, Wednesday...\Monday, possibly?\Or, by chance, on a Friday?\No, no, no, almost certain that it was on a...\Shut up!! I can't take it anymore!! response:	I so wanna kill you!!
context: But there's the possibility of it being on a Tuesday, or even on a Thursday!\But it's also valid for it to have been on a Saturday.\No, Wednesday...\Monday, possibly?\Or, by chance, on a Friday?\No, no, no, almost certain that it was on a...\Shut up!! I can't take it anymore!!\I so wanna kill you!! response:	Want to have a go?
context: But it's also valid for it to have been on a Saturday.\No, Wednesday...\Monday, possibly?\Or, by chance, on a Friday?\No, no, no, almost certain that it was on a...\Shut up!! I can't take it anymore!!\I so wanna kill you!!\Want to have a go? response:	Let me take part in that fight, too.
context: No, Wednesday...\Monday, possibly?\Or, by chance, on a Friday?\No, no, no, almost certain that it was on a...\Shut up!! I can't take it anymore!!\I so wanna kill you!!\Want to have a go?\Let me take part in that fight, too. response:	I want to check out the one they call the Legendary with my own eyes.
context: Monday, possibly?\Or, by chance, on a Friday?\No, no, no, almost certain that it was on a...\Shut up!! I can't take it anymore!!\I so wanna kill you!!\Want to have a go?\Let me take part in that fight, too.\I want to check out the one they call the Legendary with my own eyes. response:	Same for me.
context: Or, by chance, on a Friday?\No, no, no, almost certain that it was on a...\Shut up!! I can't take it anymore!!\I so wanna kill you!!\Want to have a go?\Let me take part in that fight, too.\I want to check out the one they call the Legendary with my own eyes.\Same for me. response:	With that guy around...
context: No, no, no, almost certain that it was on a...\Shut up!! I can't take it anymore!!\I so wanna kill you!!\Want to have a go?\Let me take part in that fight, too.\I want to check out the one they call the Legendary with my own eyes.\Same for me.\With that guy around... response:	I can't stay sane.
context: Shut up!! I can't take it anymore!!\I so wanna kill you!!\Want to have a go?\Let me take part in that fight, too.\I want to check out the one they call the Legendary with my own eyes.\Same for me.\With that guy around...\I can't stay sane. response:	There's a lame alien here!
context: I so wanna kill you!!\Want to have a go?\Let me take part in that fight, too.\I want to check out the one they call the Legendary with my own eyes.\Same for me.\With that guy around...\I can't stay sane.\There's a lame alien here! response:	Wanna fight?
context: Want to have a go?\Let me take part in that fight, too.\I want to check out the one they call the Legendary with my own eyes.\Same for me.\With that guy around...\I can't stay sane.\There's a lame alien here!\Wanna fight? response:	Killik Lung.
context: Let me take part in that fight, too.\I want to check out the one they call the Legendary with my own eyes.\Same for me.\With that guy around...\I can't stay sane.\There's a lame alien here!\Wanna fight?\Killik Lung. response:	Black Star.
context: I want to check out the one they call the Legendary with my own eyes.\Same for me.\With that guy around...\I can't stay sane.\There's a lame alien here!\Wanna fight?\Killik Lung.\Black Star. response:	Death the Kid.
context: Same for me.\With that guy around...\I can't stay sane.\There's a lame alien here!\Wanna fight?\Killik Lung.\Black Star.\Death the Kid. response:	A battle of the three best fighters in school against the Holy Blade...
context: With that guy around...\I can't stay sane.\There's a lame alien here!\Wanna fight?\Killik Lung.\Black Star.\Death the Kid.\A battle of the three best fighters in school against the Holy Blade... response:	What a good card.
context: I can't stay sane.\There's a lame alien here!\Wanna fight?\Killik Lung.\Black Star.\Death the Kid.\A battle of the three best fighters in school against the Holy Blade...\What a good card. response:	I shall show you the change in power that I attained with my rebirth, too.
context: There's a lame alien here!\Wanna fight?\Killik Lung.\Black Star.\Death the Kid.\A battle of the three best fighters in school against the Holy Blade...\What a good card.\I shall show you the change in power that I attained with my rebirth, too. response:	Excalibur!
context: Wanna fight?\Killik Lung.\Black Star.\Death the Kid.\A battle of the three best fighters in school against the Holy Blade...\What a good card.\I shall show you the change in power that I attained with my rebirth, too.\Excalibur! response:	Victory and glory...
context: Killik Lung.\Black Star.\Death the Kid.\A battle of the three best fighters in school against the Holy Blade...\What a good card.\I shall show you the change in power that I attained with my rebirth, too.\Excalibur!\Victory and glory... response:	are on my side.
context: Black Star.\Death the Kid.\A battle of the three best fighters in school against the Holy Blade...\What a good card.\I shall show you the change in power that I attained with my rebirth, too.\Excalibur!\Victory and glory...\are on my side. response:	How imposing...
context: Death the Kid.\A battle of the three best fighters in school against the Holy Blade...\What a good card.\I shall show you the change in power that I attained with my rebirth, too.\Excalibur!\Victory and glory...\are on my side.\How imposing... response:	In the Legend of the Holy Blade,
context: A battle of the three best fighters in school against the Holy Blade...\What a good card.\I shall show you the change in power that I attained with my rebirth, too.\Excalibur!\Victory and glory...\are on my side.\How imposing...\In the Legend of the Holy Blade, response:	you're all merely the tears of a lady.
context: What a good card.\I shall show you the change in power that I attained with my rebirth, too.\Excalibur!\Victory and glory...\are on my side.\How imposing...\In the Legend of the Holy Blade,\you're all merely the tears of a lady. response:	Shut the hell up!!
context: I shall show you the change in power that I attained with my rebirth, too.\Excalibur!\Victory and glory...\are on my side.\How imposing...\In the Legend of the Holy Blade,\you're all merely the tears of a lady.\Shut the hell up!! response:	You bastard!
context: Excalibur!\Victory and glory...\are on my side.\How imposing...\In the Legend of the Holy Blade,\you're all merely the tears of a lady.\Shut the hell up!!\You bastard! response:	You're being cheeky for being Hero!
context: Victory and glory...\are on my side.\How imposing...\In the Legend of the Holy Blade,\you're all merely the tears of a lady.\Shut the hell up!!\You bastard!\You're being cheeky for being Hero! response:	My name's, Hero the Brave.
context: are on my side.\How imposing...\In the Legend of the Holy Blade,\you're all merely the tears of a lady.\Shut the hell up!!\You bastard!\You're being cheeky for being Hero!\My name's, Hero the Brave. response:	Hero the Brave!
context: How imposing...\In the Legend of the Holy Blade,\you're all merely the tears of a lady.\Shut the hell up!!\You bastard!\You're being cheeky for being Hero!\My name's, Hero the Brave.\Hero the Brave! response:	Take this!
context: In the Legend of the Holy Blade,\you're all merely the tears of a lady.\Shut the hell up!!\You bastard!\You're being cheeky for being Hero!\My name's, Hero the Brave.\Hero the Brave!\Take this! response:	Heavens strike, Conan the Great!
context: you're all merely the tears of a lady.\Shut the hell up!!\You bastard!\You're being cheeky for being Hero!\My name's, Hero the Brave.\Hero the Brave!\Take this!\Heavens strike, Conan the Great! response:	The ones that cannot follow the light,
context: Shut the hell up!!\You bastard!\You're being cheeky for being Hero!\My name's, Hero the Brave.\Hero the Brave!\Take this!\Heavens strike, Conan the Great!\The ones that cannot follow the light, response:	cannot deliver a blow on Hero the Brave.
context: You bastard!\You're being cheeky for being Hero!\My name's, Hero the Brave.\Hero the Brave!\Take this!\Heavens strike, Conan the Great!\The ones that cannot follow the light,\cannot deliver a blow on Hero the Brave. response:	This is firing me up!
context: You're being cheeky for being Hero!\My name's, Hero the Brave.\Hero the Brave!\Take this!\Heavens strike, Conan the Great!\The ones that cannot follow the light,\cannot deliver a blow on Hero the Brave.\This is firing me up! response:	Pot of Fire, FFF!
context: My name's, Hero the Brave.\Hero the Brave!\Take this!\Heavens strike, Conan the Great!\The ones that cannot follow the light,\cannot deliver a blow on Hero the Brave.\This is firing me up!\Pot of Fire, FFF! response:	Sanzu River Shot!
context: Hero the Brave!\Take this!\Heavens strike, Conan the Great!\The ones that cannot follow the light,\cannot deliver a blow on Hero the Brave.\This is firing me up!\Pot of Fire, FFF!\Sanzu River Shot! response:	What?
context: Take this!\Heavens strike, Conan the Great!\The ones that cannot follow the light,\cannot deliver a blow on Hero the Brave.\This is firing me up!\Pot of Fire, FFF!\Sanzu River Shot!\What? response:	He disappeared?
context: Heavens strike, Conan the Great!\The ones that cannot follow the light,\cannot deliver a blow on Hero the Brave.\This is firing me up!\Pot of Fire, FFF!\Sanzu River Shot!\What?\He disappeared? response:	Let this overwhelm you.
context: The ones that cannot follow the light,\cannot deliver a blow on Hero the Brave.\This is firing me up!\Pot of Fire, FFF!\Sanzu River Shot!\What?\He disappeared?\Let this overwhelm you. response:	Final blow, Hero the Atomic.
context: cannot deliver a blow on Hero the Brave.\This is firing me up!\Pot of Fire, FFF!\Sanzu River Shot!\What?\He disappeared?\Let this overwhelm you.\Final blow, Hero the Atomic. response:	Final blow, Hero the Atomic.
context: This is firing me up!\Pot of Fire, FFF!\Sanzu River Shot!\What?\He disappeared?\Let this overwhelm you.\Final blow, Hero the Atomic.\Final blow, Hero the Atomic. response:	Awesome...
context: Pot of Fire, FFF!\Sanzu River Shot!\What?\He disappeared?\Let this overwhelm you.\Final blow, Hero the Atomic.\Final blow, Hero the Atomic.\Awesome... response:	The moment he cried out his move, it was as if they were all thrown back on their own.
context: Sanzu River Shot!\What?\He disappeared?\Let this overwhelm you.\Final blow, Hero the Atomic.\Final blow, Hero the Atomic.\Awesome...\The moment he cried out his move, it was as if they were all thrown back on their own. response:	We don't even know what he did...
context: What?\He disappeared?\Let this overwhelm you.\Final blow, Hero the Atomic.\Final blow, Hero the Atomic.\Awesome...\The moment he cried out his move, it was as if they were all thrown back on their own.\We don't even know what he did... response:	How is it?
context: He disappeared?\Let this overwhelm you.\Final blow, Hero the Atomic.\Final blow, Hero the Atomic.\Awesome...\The moment he cried out his move, it was as if they were all thrown back on their own.\We don't even know what he did...\How is it? response:	This is my new, reborn self.
context: Let this overwhelm you.\Final blow, Hero the Atomic.\Final blow, Hero the Atomic.\Awesome...\The moment he cried out his move, it was as if they were all thrown back on their own.\We don't even know what he did...\How is it?\This is my new, reborn self. response:	And thus, Shibusen was taken over by the failure as a Meister, Hero.
context: Final blow, Hero the Atomic.\Final blow, Hero the Atomic.\Awesome...\The moment he cried out his move, it was as if they were all thrown back on their own.\We don't even know what he did...\How is it?\This is my new, reborn self.\And thus, Shibusen was taken over by the failure as a Meister, Hero. response:	What will be of Shibusen?
context: Final blow, Hero the Atomic.\Awesome...\The moment he cried out his move, it was as if they were all thrown back on their own.\We don't even know what he did...\How is it?\This is my new, reborn self.\And thus, Shibusen was taken over by the failure as a Meister, Hero.\What will be of Shibusen? response:	Wait for after the break!
context: Awesome...\The moment he cried out his move, it was as if they were all thrown back on their own.\We don't even know what he did...\How is it?\This is my new, reborn self.\And thus, Shibusen was taken over by the failure as a Meister, Hero.\What will be of Shibusen?\Wait for after the break! response:	Do you see the power of my reborn self now?
context: The moment he cried out his move, it was as if they were all thrown back on their own.\We don't even know what he did...\How is it?\This is my new, reborn self.\And thus, Shibusen was taken over by the failure as a Meister, Hero.\What will be of Shibusen?\Wait for after the break!\Do you see the power of my reborn self now? response:	This is truly a legendary peep.
context: We don't even know what he did...\How is it?\This is my new, reborn self.\And thus, Shibusen was taken over by the failure as a Meister, Hero.\What will be of Shibusen?\Wait for after the break!\Do you see the power of my reborn self now?\This is truly a legendary peep. response:	Shut up!
context: How is it?\This is my new, reborn self.\And thus, Shibusen was taken over by the failure as a Meister, Hero.\What will be of Shibusen?\Wait for after the break!\Do you see the power of my reborn self now?\This is truly a legendary peep.\Shut up! response:	No!
context: This is my new, reborn self.\And thus, Shibusen was taken over by the failure as a Meister, Hero.\What will be of Shibusen?\Wait for after the break!\Do you see the power of my reborn self now?\This is truly a legendary peep.\Shut up!\No! response:	What?
context: And thus, Shibusen was taken over by the failure as a Meister, Hero.\What will be of Shibusen?\Wait for after the break!\Do you see the power of my reborn self now?\This is truly a legendary peep.\Shut up!\No!\What? response:	Try and beat me if you don't like this!
context: What will be of Shibusen?\Wait for after the break!\Do you see the power of my reborn self now?\This is truly a legendary peep.\Shut up!\No!\What?\Try and beat me if you don't like this! response:	You're so perverted!
context: Wait for after the break!\Do you see the power of my reborn self now?\This is truly a legendary peep.\Shut up!\No!\What?\Try and beat me if you don't like this!\You're so perverted! response:	Excalibur's not around!
context: Do you see the power of my reborn self now?\This is truly a legendary peep.\Shut up!\No!\What?\Try and beat me if you don't like this!\You're so perverted!\Excalibur's not around! response:	Finally!
context: This is truly a legendary peep.\Shut up!\No!\What?\Try and beat me if you don't like this!\You're so perverted!\Excalibur's not around!\Finally! response:	Everyone worships my reborn self.
context: Shut up!\No!\What?\Try and beat me if you don't like this!\You're so perverted!\Excalibur's not around!\Finally!\Everyone worships my reborn self. response:	I can feel the ecstasy but also the uncertainty of being the chosen one.
context: No!\What?\Try and beat me if you don't like this!\You're so perverted!\Excalibur's not around!\Finally!\Everyone worships my reborn self.\I can feel the ecstasy but also the uncertainty of being the chosen one. response:	He seems to be saying a lot about being reborn and all that, but...
context: What?\Try and beat me if you don't like this!\You're so perverted!\Excalibur's not around!\Finally!\Everyone worships my reborn self.\I can feel the ecstasy but also the uncertainty of being the chosen one.\He seems to be saying a lot about being reborn and all that, but... response:	The only thing that's changed is how he feels.
context: Try and beat me if you don't like this!\You're so perverted!\Excalibur's not around!\Finally!\Everyone worships my reborn self.\I can feel the ecstasy but also the uncertainty of being the chosen one.\He seems to be saying a lot about being reborn and all that, but...\The only thing that's changed is how he feels. response:	Ox-kun!
context: You're so perverted!\Excalibur's not around!\Finally!\Everyone worships my reborn self.\I can feel the ecstasy but also the uncertainty of being the chosen one.\He seems to be saying a lot about being reborn and all that, but...\The only thing that's changed is how he feels.\Ox-kun! response:	How dare they do such an insolent act to my beloved Kim!
context: Excalibur's not around!\Finally!\Everyone worships my reborn self.\I can feel the ecstasy but also the uncertainty of being the chosen one.\He seems to be saying a lot about being reborn and all that, but...\The only thing that's changed is how he feels.\Ox-kun!\How dare they do such an insolent act to my beloved Kim! response:	You're dead, Hero!
context: Finally!\Everyone worships my reborn self.\I can feel the ecstasy but also the uncertainty of being the chosen one.\He seems to be saying a lot about being reborn and all that, but...\The only thing that's changed is how he feels.\Ox-kun!\How dare they do such an insolent act to my beloved Kim!\You're dead, Hero! response:	Wait up.
context: Everyone worships my reborn self.\I can feel the ecstasy but also the uncertainty of being the chosen one.\He seems to be saying a lot about being reborn and all that, but...\The only thing that's changed is how he feels.\Ox-kun!\How dare they do such an insolent act to my beloved Kim!\You're dead, Hero!\Wait up. response:	Ox-kun!
context: I can feel the ecstasy but also the uncertainty of being the chosen one.\He seems to be saying a lot about being reborn and all that, but...\The only thing that's changed is how he feels.\Ox-kun!\How dare they do such an insolent act to my beloved Kim!\You're dead, Hero!\Wait up.\Ox-kun! response:	Stay calm, Ox-kun.
context: He seems to be saying a lot about being reborn and all that, but...\The only thing that's changed is how he feels.\Ox-kun!\How dare they do such an insolent act to my beloved Kim!\You're dead, Hero!\Wait up.\Ox-kun!\Stay calm, Ox-kun. response:	I wonder how long those two will last.
context: The only thing that's changed is how he feels.\Ox-kun!\How dare they do such an insolent act to my beloved Kim!\You're dead, Hero!\Wait up.\Ox-kun!\Stay calm, Ox-kun.\I wonder how long those two will last. response:	It's that failure, Hero, after all.
context: Ox-kun!\How dare they do such an insolent act to my beloved Kim!\You're dead, Hero!\Wait up.\Ox-kun!\Stay calm, Ox-kun.\I wonder how long those two will last.\It's that failure, Hero, after all. response:	He won't be able to keep up with the Holy Blade's conditions and give up in no time.
context: How dare they do such an insolent act to my beloved Kim!\You're dead, Hero!\Wait up.\Ox-kun!\Stay calm, Ox-kun.\I wonder how long those two will last.\It's that failure, Hero, after all.\He won't be able to keep up with the Holy Blade's conditions and give up in no time. response:	Ox-kun, you're scary.
context: You're dead, Hero!\Wait up.\Ox-kun!\Stay calm, Ox-kun.\I wonder how long those two will last.\It's that failure, Hero, after all.\He won't be able to keep up with the Holy Blade's conditions and give up in no time.\Ox-kun, you're scary. response:	Excalibur's 1000 regulations one has to abide to.
context: Wait up.\Ox-kun!\Stay calm, Ox-kun.\I wonder how long those two will last.\It's that failure, Hero, after all.\He won't be able to keep up with the Holy Blade's conditions and give up in no time.\Ox-kun, you're scary.\Excalibur's 1000 regulations one has to abide to. response:	Number 22: On a refreshing morning, start off with a refreshing greeting.
context: Ox-kun!\Stay calm, Ox-kun.\I wonder how long those two will last.\It's that failure, Hero, after all.\He won't be able to keep up with the Holy Blade's conditions and give up in no time.\Ox-kun, you're scary.\Excalibur's 1000 regulations one has to abide to.\Number 22: On a refreshing morning, start off with a refreshing greeting. response:	Good morning, Hero.
context: Stay calm, Ox-kun.\I wonder how long those two will last.\It's that failure, Hero, after all.\He won't be able to keep up with the Holy Blade's conditions and give up in no time.\Ox-kun, you're scary.\Excalibur's 1000 regulations one has to abide to.\Number 22: On a refreshing morning, start off with a refreshing greeting.\Good morning, Hero. response:	Good morning, Excalibur.
context: I wonder how long those two will last.\It's that failure, Hero, after all.\He won't be able to keep up with the Holy Blade's conditions and give up in no time.\Ox-kun, you're scary.\Excalibur's 1000 regulations one has to abide to.\Number 22: On a refreshing morning, start off with a refreshing greeting.\Good morning, Hero.\Good morning, Excalibur. response:	Well then, let's start another great day today, too!
context: It's that failure, Hero, after all.\He won't be able to keep up with the Holy Blade's conditions and give up in no time.\Ox-kun, you're scary.\Excalibur's 1000 regulations one has to abide to.\Number 22: On a refreshing morning, start off with a refreshing greeting.\Good morning, Hero.\Good morning, Excalibur.\Well then, let's start another great day today, too! response:	This day will never come again, so we shall spend it together! Let's enjoy it!
context: He won't be able to keep up with the Holy Blade's conditions and give up in no time.\Ox-kun, you're scary.\Excalibur's 1000 regulations one has to abide to.\Number 22: On a refreshing morning, start off with a refreshing greeting.\Good morning, Hero.\Good morning, Excalibur.\Well then, let's start another great day today, too!\This day will never come again, so we shall spend it together! Let's enjoy it! response:	I'll kill them...
context: Ox-kun, you're scary.\Excalibur's 1000 regulations one has to abide to.\Number 22: On a refreshing morning, start off with a refreshing greeting.\Good morning, Hero.\Good morning, Excalibur.\Well then, let's start another great day today, too!\This day will never come again, so we shall spend it together! Let's enjoy it!\I'll kill them... response:	Number 452: You are to attend my 5 hour lecture that'll take place daily.
