context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: I'll give them what they deserve later.\Since we already ignored orders we may as well finish the job. Where's the Demon Tool at?\The longer I'm near you the more disobedient I seem to become.\Lets go in through the gate.\Someone's there!\Is he part of the image?\He can see us. Come to think of it I've seen him before.\So is that thing he's holding? response:	I expected to run into some people from Shibusen but you guys seem vertically challenged.
context: Since we already ignored orders we may as well finish the job. Where's the Demon Tool at?\The longer I'm near you the more disobedient I seem to become.\Lets go in through the gate.\Someone's there!\Is he part of the image?\He can see us. Come to think of it I've seen him before.\So is that thing he's holding?\I expected to run into some people from Shibusen but you guys seem vertically challenged. response:	Give us the tool and we will let you go.
context: The longer I'm near you the more disobedient I seem to become.\Lets go in through the gate.\Someone's there!\Is he part of the image?\He can see us. Come to think of it I've seen him before.\So is that thing he's holding?\I expected to run into some people from Shibusen but you guys seem vertically challenged.\Give us the tool and we will let you go. response:	Let me go?
context: Lets go in through the gate.\Someone's there!\Is he part of the image?\He can see us. Come to think of it I've seen him before.\So is that thing he's holding?\I expected to run into some people from Shibusen but you guys seem vertically challenged.\Give us the tool and we will let you go.\Let me go? response:	Child, you underestimate me.
context: Someone's there!\Is he part of the image?\He can see us. Come to think of it I've seen him before.\So is that thing he's holding?\I expected to run into some people from Shibusen but you guys seem vertically challenged.\Give us the tool and we will let you go.\Let me go?\Child, you underestimate me. response:	Whether I have or have not, have you looked at your body?
context: Is he part of the image?\He can see us. Come to think of it I've seen him before.\So is that thing he's holding?\I expected to run into some people from Shibusen but you guys seem vertically challenged.\Give us the tool and we will let you go.\Let me go?\Child, you underestimate me.\Whether I have or have not, have you looked at your body? response:	What?
context: He can see us. Come to think of it I've seen him before.\So is that thing he's holding?\I expected to run into some people from Shibusen but you guys seem vertically challenged.\Give us the tool and we will let you go.\Let me go?\Child, you underestimate me.\Whether I have or have not, have you looked at your body?\What? response:	It seems he's reached the limit of staying within the field.
context: So is that thing he's holding?\I expected to run into some people from Shibusen but you guys seem vertically challenged.\Give us the tool and we will let you go.\Let me go?\Child, you underestimate me.\Whether I have or have not, have you looked at your body?\What?\It seems he's reached the limit of staying within the field. response:	We still have ten minutes. There's no reason to attack you.
context: I expected to run into some people from Shibusen but you guys seem vertically challenged.\Give us the tool and we will let you go.\Let me go?\Child, you underestimate me.\Whether I have or have not, have you looked at your body?\What?\It seems he's reached the limit of staying within the field.\We still have ten minutes. There's no reason to attack you. response:	As long as we keep you in the field nature will do the work for us.
context: Give us the tool and we will let you go.\Let me go?\Child, you underestimate me.\Whether I have or have not, have you looked at your body?\What?\It seems he's reached the limit of staying within the field.\We still have ten minutes. There's no reason to attack you.\As long as we keep you in the field nature will do the work for us. response:	I see.
context: Let me go?\Child, you underestimate me.\Whether I have or have not, have you looked at your body?\What?\It seems he's reached the limit of staying within the field.\We still have ten minutes. There's no reason to attack you.\As long as we keep you in the field nature will do the work for us.\I see. response:	My old body can't handle more than twenty minutes.
context: Child, you underestimate me.\Whether I have or have not, have you looked at your body?\What?\It seems he's reached the limit of staying within the field.\We still have ten minutes. There's no reason to attack you.\As long as we keep you in the field nature will do the work for us.\I see.\My old body can't handle more than twenty minutes. response:	I see, I see.
context: Whether I have or have not, have you looked at your body?\What?\It seems he's reached the limit of staying within the field.\We still have ten minutes. There's no reason to attack you.\As long as we keep you in the field nature will do the work for us.\I see.\My old body can't handle more than twenty minutes.\I see, I see. response:	Have it your way. Shall I take a little of the past for myself?
context: What?\It seems he's reached the limit of staying within the field.\We still have ten minutes. There's no reason to attack you.\As long as we keep you in the field nature will do the work for us.\I see.\My old body can't handle more than twenty minutes.\I see, I see.\Have it your way. Shall I take a little of the past for myself? response:	400 years?
context: It seems he's reached the limit of staying within the field.\We still have ten minutes. There's no reason to attack you.\As long as we keep you in the field nature will do the work for us.\I see.\My old body can't handle more than twenty minutes.\I see, I see.\Have it your way. Shall I take a little of the past for myself?\400 years? response:	No 100 should suffice.
context: We still have ten minutes. There's no reason to attack you.\As long as we keep you in the field nature will do the work for us.\I see.\My old body can't handle more than twenty minutes.\I see, I see.\Have it your way. Shall I take a little of the past for myself?\400 years?\No 100 should suffice. response:	Respect your elders! This is me one hundred years ago!
context: As long as we keep you in the field nature will do the work for us.\I see.\My old body can't handle more than twenty minutes.\I see, I see.\Have it your way. Shall I take a little of the past for myself?\400 years?\No 100 should suffice.\Respect your elders! This is me one hundred years ago! response:	Now I have ten more minutes, so we're even.
context: I see.\My old body can't handle more than twenty minutes.\I see, I see.\Have it your way. Shall I take a little of the past for myself?\400 years?\No 100 should suffice.\Respect your elders! This is me one hundred years ago!\Now I have ten more minutes, so we're even. response:	Hey, his top half got so big that his legs are dangling.
context: My old body can't handle more than twenty minutes.\I see, I see.\Have it your way. Shall I take a little of the past for myself?\400 years?\No 100 should suffice.\Respect your elders! This is me one hundred years ago!\Now I have ten more minutes, so we're even.\Hey, his top half got so big that his legs are dangling. response:	Is it supposed to be like that?
context: I see, I see.\Have it your way. Shall I take a little of the past for myself?\400 years?\No 100 should suffice.\Respect your elders! This is me one hundred years ago!\Now I have ten more minutes, so we're even.\Hey, his top half got so big that his legs are dangling.\Is it supposed to be like that? response:	How should I know?
context: Have it your way. Shall I take a little of the past for myself?\400 years?\No 100 should suffice.\Respect your elders! This is me one hundred years ago!\Now I have ten more minutes, so we're even.\Hey, his top half got so big that his legs are dangling.\Is it supposed to be like that?\How should I know? response:	Maybe you should ask him yourself.
context: 400 years?\No 100 should suffice.\Respect your elders! This is me one hundred years ago!\Now I have ten more minutes, so we're even.\Hey, his top half got so big that his legs are dangling.\Is it supposed to be like that?\How should I know?\Maybe you should ask him yourself. response:	You guys look delicious now that I look at you.
context: No 100 should suffice.\Respect your elders! This is me one hundred years ago!\Now I have ten more minutes, so we're even.\Hey, his top half got so big that his legs are dangling.\Is it supposed to be like that?\How should I know?\Maybe you should ask him yourself.\You guys look delicious now that I look at you. response:	Who is this guy? Another image?
context: Respect your elders! This is me one hundred years ago!\Now I have ten more minutes, so we're even.\Hey, his top half got so big that his legs are dangling.\Is it supposed to be like that?\How should I know?\Maybe you should ask him yourself.\You guys look delicious now that I look at you.\Who is this guy? Another image? response:	And things were getting good to.
context: Now I have ten more minutes, so we're even.\Hey, his top half got so big that his legs are dangling.\Is it supposed to be like that?\How should I know?\Maybe you should ask him yourself.\You guys look delicious now that I look at you.\Who is this guy? Another image?\And things were getting good to. response:	We don't know for certain yet.
context: Hey, his top half got so big that his legs are dangling.\Is it supposed to be like that?\How should I know?\Maybe you should ask him yourself.\You guys look delicious now that I look at you.\Who is this guy? Another image?\And things were getting good to.\We don't know for certain yet. response:	It's
context: Is it supposed to be like that?\How should I know?\Maybe you should ask him yourself.\You guys look delicious now that I look at you.\Who is this guy? Another image?\And things were getting good to.\We don't know for certain yet.\It's response:	Eibon.
context: How should I know?\Maybe you should ask him yourself.\You guys look delicious now that I look at you.\Who is this guy? Another image?\And things were getting good to.\We don't know for certain yet.\It's\Eibon. response:	Did you just say Eibon!
context: Maybe you should ask him yourself.\You guys look delicious now that I look at you.\Who is this guy? Another image?\And things were getting good to.\We don't know for certain yet.\It's\Eibon.\Did you just say Eibon! response:	This is Eibon?
context: You guys look delicious now that I look at you.\Who is this guy? Another image?\And things were getting good to.\We don't know for certain yet.\It's\Eibon.\Did you just say Eibon!\This is Eibon? response:	Do you know him Kid?
context: Who is this guy? Another image?\And things were getting good to.\We don't know for certain yet.\It's\Eibon.\Did you just say Eibon!\This is Eibon?\Do you know him Kid? response:	U-uh no
context: And things were getting good to.\We don't know for certain yet.\It's\Eibon.\Did you just say Eibon!\This is Eibon?\Do you know him Kid?\U-uh no response:	We don't have a lot of time left.
context: We don't know for certain yet.\It's\Eibon.\Did you just say Eibon!\This is Eibon?\Do you know him Kid?\U-uh no\We don't have a lot of time left. response:	We don't have time to play anymore.
context: It's\Eibon.\Did you just say Eibon!\This is Eibon?\Do you know him Kid?\U-uh no\We don't have a lot of time left.\We don't have time to play anymore. response:	Ignored!
context: Eibon.\Did you just say Eibon!\This is Eibon?\Do you know him Kid?\U-uh no\We don't have a lot of time left.\We don't have time to play anymore.\Ignored! response:	This is a bit over my head but that Demon Tool is mine!
context: Did you just say Eibon!\This is Eibon?\Do you know him Kid?\U-uh no\We don't have a lot of time left.\We don't have time to play anymore.\Ignored!\This is a bit over my head but that Demon Tool is mine! response:	Wait Black Star! Eibon
context: This is Eibon?\Do you know him Kid?\U-uh no\We don't have a lot of time left.\We don't have time to play anymore.\Ignored!\This is a bit over my head but that Demon Tool is mine!\Wait Black Star! Eibon response:	Don't be stupid Kid, we only have ten minutes! Ten minutes isn't enough to stand out!
context: Do you know him Kid?\U-uh no\We don't have a lot of time left.\We don't have time to play anymore.\Ignored!\This is a bit over my head but that Demon Tool is mine!\Wait Black Star! Eibon\Don't be stupid Kid, we only have ten minutes! Ten minutes isn't enough to stand out! response:	Ten minutes is too small for guy like me that exudes brilliance every second of the day!
context: U-uh no\We don't have a lot of time left.\We don't have time to play anymore.\Ignored!\This is a bit over my head but that Demon Tool is mine!\Wait Black Star! Eibon\Don't be stupid Kid, we only have ten minutes! Ten minutes isn't enough to stand out!\Ten minutes is too small for guy like me that exudes brilliance every second of the day! response:	You're nothing but a shrimp! Living life like it won't end
context: We don't have a lot of time left.\We don't have time to play anymore.\Ignored!\This is a bit over my head but that Demon Tool is mine!\Wait Black Star! Eibon\Don't be stupid Kid, we only have ten minutes! Ten minutes isn't enough to stand out!\Ten minutes is too small for guy like me that exudes brilliance every second of the day!\You're nothing but a shrimp! Living life like it won't end response:	that's why you'll always be a shrimp! You half-brained moron!
context: We don't have time to play anymore.\Ignored!\This is a bit over my head but that Demon Tool is mine!\Wait Black Star! Eibon\Don't be stupid Kid, we only have ten minutes! Ten minutes isn't enough to stand out!\Ten minutes is too small for guy like me that exudes brilliance every second of the day!\You're nothing but a shrimp! Living life like it won't end\that's why you'll always be a shrimp! You half-brained moron! response:	Kid!
context: Ignored!\This is a bit over my head but that Demon Tool is mine!\Wait Black Star! Eibon\Don't be stupid Kid, we only have ten minutes! Ten minutes isn't enough to stand out!\Ten minutes is too small for guy like me that exudes brilliance every second of the day!\You're nothing but a shrimp! Living life like it won't end\that's why you'll always be a shrimp! You half-brained moron!\Kid! response:	Black Star is right, our priority is the tool.
context: This is a bit over my head but that Demon Tool is mine!\Wait Black Star! Eibon\Don't be stupid Kid, we only have ten minutes! Ten minutes isn't enough to stand out!\Ten minutes is too small for guy like me that exudes brilliance every second of the day!\You're nothing but a shrimp! Living life like it won't end\that's why you'll always be a shrimp! You half-brained moron!\Kid!\Black Star is right, our priority is the tool. response:	Let's go!
context: Wait Black Star! Eibon\Don't be stupid Kid, we only have ten minutes! Ten minutes isn't enough to stand out!\Ten minutes is too small for guy like me that exudes brilliance every second of the day!\You're nothing but a shrimp! Living life like it won't end\that's why you'll always be a shrimp! You half-brained moron!\Kid!\Black Star is right, our priority is the tool.\Let's go! response:	Yeah!
context: Don't be stupid Kid, we only have ten minutes! Ten minutes isn't enough to stand out!\Ten minutes is too small for guy like me that exudes brilliance every second of the day!\You're nothing but a shrimp! Living life like it won't end\that's why you'll always be a shrimp! You half-brained moron!\Kid!\Black Star is right, our priority is the tool.\Let's go!\Yeah! response:	M-Maka, Black Star!
context: Ten minutes is too small for guy like me that exudes brilliance every second of the day!\You're nothing but a shrimp! Living life like it won't end\that's why you'll always be a shrimp! You half-brained moron!\Kid!\Black Star is right, our priority is the tool.\Let's go!\Yeah!\M-Maka, Black Star! response:	Kid!
context: You're nothing but a shrimp! Living life like it won't end\that's why you'll always be a shrimp! You half-brained moron!\Kid!\Black Star is right, our priority is the tool.\Let's go!\Yeah!\M-Maka, Black Star!\Kid! response:	You've said enough!
context: that's why you'll always be a shrimp! You half-brained moron!\Kid!\Black Star is right, our priority is the tool.\Let's go!\Yeah!\M-Maka, Black Star!\Kid!\You've said enough! response:	This old man lacks quite a lot of balance. I wouldn't touch him with a ten-foot pole.
context: Kid!\Black Star is right, our priority is the tool.\Let's go!\Yeah!\M-Maka, Black Star!\Kid!\You've said enough!\This old man lacks quite a lot of balance. I wouldn't touch him with a ten-foot pole. response:	Right! That's the spirit!
context: Black Star is right, our priority is the tool.\Let's go!\Yeah!\M-Maka, Black Star!\Kid!\You've said enough!\This old man lacks quite a lot of balance. I wouldn't touch him with a ten-foot pole.\Right! That's the spirit! response:	In the end this is all you can do.
context: Let's go!\Yeah!\M-Maka, Black Star!\Kid!\You've said enough!\This old man lacks quite a lot of balance. I wouldn't touch him with a ten-foot pole.\Right! That's the spirit!\In the end this is all you can do. response:	The me of a hundred years ago was the time I was at my strongest!
context: Yeah!\M-Maka, Black Star!\Kid!\You've said enough!\This old man lacks quite a lot of balance. I wouldn't touch him with a ten-foot pole.\Right! That's the spirit!\In the end this is all you can do.\The me of a hundred years ago was the time I was at my strongest! response:	No way!
context: M-Maka, Black Star!\Kid!\You've said enough!\This old man lacks quite a lot of balance. I wouldn't touch him with a ten-foot pole.\Right! That's the spirit!\In the end this is all you can do.\The me of a hundred years ago was the time I was at my strongest!\No way! response:	He doesn't have a single scratch.
context: Kid!\You've said enough!\This old man lacks quite a lot of balance. I wouldn't touch him with a ten-foot pole.\Right! That's the spirit!\In the end this is all you can do.\The me of a hundred years ago was the time I was at my strongest!\No way!\He doesn't have a single scratch. response:	This isn't good.
context: You've said enough!\This old man lacks quite a lot of balance. I wouldn't touch him with a ten-foot pole.\Right! That's the spirit!\In the end this is all you can do.\The me of a hundred years ago was the time I was at my strongest!\No way!\He doesn't have a single scratch.\This isn't good. response:	None of us can align our wavelengths as a team.
context: This old man lacks quite a lot of balance. I wouldn't touch him with a ten-foot pole.\Right! That's the spirit!\In the end this is all you can do.\The me of a hundred years ago was the time I was at my strongest!\No way!\He doesn't have a single scratch.\This isn't good.\None of us can align our wavelengths as a team. response:	The only one who can is Maka who excels at soul perception.
context: Right! That's the spirit!\In the end this is all you can do.\The me of a hundred years ago was the time I was at my strongest!\No way!\He doesn't have a single scratch.\This isn't good.\None of us can align our wavelengths as a team.\The only one who can is Maka who excels at soul perception. response:	What should we do Soul? We can't beat him without using chain resonance.
context: In the end this is all you can do.\The me of a hundred years ago was the time I was at my strongest!\No way!\He doesn't have a single scratch.\This isn't good.\None of us can align our wavelengths as a team.\The only one who can is Maka who excels at soul perception.\What should we do Soul? We can't beat him without using chain resonance. response:	I have within me the ability to communicate everyone's wavelengths through Maka.
context: The me of a hundred years ago was the time I was at my strongest!\No way!\He doesn't have a single scratch.\This isn't good.\None of us can align our wavelengths as a team.\The only one who can is Maka who excels at soul perception.\What should we do Soul? We can't beat him without using chain resonance.\I have within me the ability to communicate everyone's wavelengths through Maka. response:	You know the way to do that.
context: No way!\He doesn't have a single scratch.\This isn't good.\None of us can align our wavelengths as a team.\The only one who can is Maka who excels at soul perception.\What should we do Soul? We can't beat him without using chain resonance.\I have within me the ability to communicate everyone's wavelengths through Maka.\You know the way to do that. response:	Don't you, Evans?
context: He doesn't have a single scratch.\This isn't good.\None of us can align our wavelengths as a team.\The only one who can is Maka who excels at soul perception.\What should we do Soul? We can't beat him without using chain resonance.\I have within me the ability to communicate everyone's wavelengths through Maka.\You know the way to do that.\Don't you, Evans? response:	Don't call me by my family name, you piece of shit.
context: This isn't good.\None of us can align our wavelengths as a team.\The only one who can is Maka who excels at soul perception.\What should we do Soul? We can't beat him without using chain resonance.\I have within me the ability to communicate everyone's wavelengths through Maka.\You know the way to do that.\Don't you, Evans?\Don't call me by my family name, you piece of shit. response:	Come, come this way. We're already setup for the concert.
context: None of us can align our wavelengths as a team.\The only one who can is Maka who excels at soul perception.\What should we do Soul? We can't beat him without using chain resonance.\I have within me the ability to communicate everyone's wavelengths through Maka.\You know the way to do that.\Don't you, Evans?\Don't call me by my family name, you piece of shit.\Come, come this way. We're already setup for the concert. response:	Give care to the injured.
context: The only one who can is Maka who excels at soul perception.\What should we do Soul? We can't beat him without using chain resonance.\I have within me the ability to communicate everyone's wavelengths through Maka.\You know the way to do that.\Don't you, Evans?\Don't call me by my family name, you piece of shit.\Come, come this way. We're already setup for the concert.\Give care to the injured. response:	We were done in pretty badly as well.
context: What should we do Soul? We can't beat him without using chain resonance.\I have within me the ability to communicate everyone's wavelengths through Maka.\You know the way to do that.\Don't you, Evans?\Don't call me by my family name, you piece of shit.\Come, come this way. We're already setup for the concert.\Give care to the injured.\We were done in pretty badly as well. response:	Sid you should get some care quickly too.
context: I have within me the ability to communicate everyone's wavelengths through Maka.\You know the way to do that.\Don't you, Evans?\Don't call me by my family name, you piece of shit.\Come, come this way. We're already setup for the concert.\Give care to the injured.\We were done in pretty badly as well.\Sid you should get some care quickly too. response:	Yeah, you are right.
context: You know the way to do that.\Don't you, Evans?\Don't call me by my family name, you piece of shit.\Come, come this way. We're already setup for the concert.\Give care to the injured.\We were done in pretty badly as well.\Sid you should get some care quickly too.\Yeah, you are right. response:	Sid-sensei!
context: Don't you, Evans?\Don't call me by my family name, you piece of shit.\Come, come this way. We're already setup for the concert.\Give care to the injured.\We were done in pretty badly as well.\Sid you should get some care quickly too.\Yeah, you are right.\Sid-sensei! response:	Kim, Jacqueline well done.
context: Don't call me by my family name, you piece of shit.\Come, come this way. We're already setup for the concert.\Give care to the injured.\We were done in pretty badly as well.\Sid you should get some care quickly too.\Yeah, you are right.\Sid-sensei!\Kim, Jacqueline well done. response:	Where are the others?
context: Come, come this way. We're already setup for the concert.\Give care to the injured.\We were done in pretty badly as well.\Sid you should get some care quickly too.\Yeah, you are right.\Sid-sensei!\Kim, Jacqueline well done.\Where are the others? response:	Well the professor and Marie never returned so Maka's team went after them, and Ox and Kilik are engaging the enemy.
context: Give care to the injured.\We were done in pretty badly as well.\Sid you should get some care quickly too.\Yeah, you are right.\Sid-sensei!\Kim, Jacqueline well done.\Where are the others?\Well the professor and Marie never returned so Maka's team went after them, and Ox and Kilik are engaging the enemy. response:	What?! Azusa can you try to find them?
context: We were done in pretty badly as well.\Sid you should get some care quickly too.\Yeah, you are right.\Sid-sensei!\Kim, Jacqueline well done.\Where are the others?\Well the professor and Marie never returned so Maka's team went after them, and Ox and Kilik are engaging the enemy.\What?! Azusa can you try to find them? response:	I apologize Because of the field I can't see from this distance.
context: Sid you should get some care quickly too.\Yeah, you are right.\Sid-sensei!\Kim, Jacqueline well done.\Where are the others?\Well the professor and Marie never returned so Maka's team went after them, and Ox and Kilik are engaging the enemy.\What?! Azusa can you try to find them?\I apologize Because of the field I can't see from this distance. response:	It'll take too long to get there with this poor footing.
context: Yeah, you are right.\Sid-sensei!\Kim, Jacqueline well done.\Where are the others?\Well the professor and Marie never returned so Maka's team went after them, and Ox and Kilik are engaging the enemy.\What?! Azusa can you try to find them?\I apologize Because of the field I can't see from this distance.\It'll take too long to get there with this poor footing. response:	Azusa gather ten people that are able to move!
context: Sid-sensei!\Kim, Jacqueline well done.\Where are the others?\Well the professor and Marie never returned so Maka's team went after them, and Ox and Kilik are engaging the enemy.\What?! Azusa can you try to find them?\I apologize Because of the field I can't see from this distance.\It'll take too long to get there with this poor footing.\Azusa gather ten people that are able to move! response:	Sid...
context: Kim, Jacqueline well done.\Where are the others?\Well the professor and Marie never returned so Maka's team went after them, and Ox and Kilik are engaging the enemy.\What?! Azusa can you try to find them?\I apologize Because of the field I can't see from this distance.\It'll take too long to get there with this poor footing.\Azusa gather ten people that are able to move!\Sid... response:	But with those wounds
context: Where are the others?\Well the professor and Marie never returned so Maka's team went after them, and Ox and Kilik are engaging the enemy.\What?! Azusa can you try to find them?\I apologize Because of the field I can't see from this distance.\It'll take too long to get there with this poor footing.\Azusa gather ten people that are able to move!\Sid...\But with those wounds response:	Nygus, hurry and treat these wounds.
context: Well the professor and Marie never returned so Maka's team went after them, and Ox and Kilik are engaging the enemy.\What?! Azusa can you try to find them?\I apologize Because of the field I can't see from this distance.\It'll take too long to get there with this poor footing.\Azusa gather ten people that are able to move!\Sid...\But with those wounds\Nygus, hurry and treat these wounds. response:	Roger.
context: What?! Azusa can you try to find them?\I apologize Because of the field I can't see from this distance.\It'll take too long to get there with this poor footing.\Azusa gather ten people that are able to move!\Sid...\But with those wounds\Nygus, hurry and treat these wounds.\Roger. response:	We only did beautifully at the beginning our enemies were elite as well.
context: I apologize Because of the field I can't see from this distance.\It'll take too long to get there with this poor footing.\Azusa gather ten people that are able to move!\Sid...\But with those wounds\Nygus, hurry and treat these wounds.\Roger.\We only did beautifully at the beginning our enemies were elite as well. response:	Who cares how we did it? We won.
context: It'll take too long to get there with this poor footing.\Azusa gather ten people that are able to move!\Sid...\But with those wounds\Nygus, hurry and treat these wounds.\Roger.\We only did beautifully at the beginning our enemies were elite as well.\Who cares how we did it? We won. response:	Professor! Marie-sensei!
context: Azusa gather ten people that are able to move!\Sid...\But with those wounds\Nygus, hurry and treat these wounds.\Roger.\We only did beautifully at the beginning our enemies were elite as well.\Who cares how we did it? We won.\Professor! Marie-sensei! response:	What happened!
context: Sid...\But with those wounds\Nygus, hurry and treat these wounds.\Roger.\We only did beautifully at the beginning our enemies were elite as well.\Who cares how we did it? We won.\Professor! Marie-sensei!\What happened! response:	Kilik, Ox, watch over the professor!
context: But with those wounds\Nygus, hurry and treat these wounds.\Roger.\We only did beautifully at the beginning our enemies were elite as well.\Who cares how we did it? We won.\Professor! Marie-sensei!\What happened!\Kilik, Ox, watch over the professor! response:	Marie, what are you going to do?
context: Nygus, hurry and treat these wounds.\Roger.\We only did beautifully at the beginning our enemies were elite as well.\Who cares how we did it? We won.\Professor! Marie-sensei!\What happened!\Kilik, Ox, watch over the professor!\Marie, what are you going to do? response:	The effects of the field won't go away just because you left momentarily.
context: Roger.\We only did beautifully at the beginning our enemies were elite as well.\Who cares how we did it? We won.\Professor! Marie-sensei!\What happened!\Kilik, Ox, watch over the professor!\Marie, what are you going to do?\The effects of the field won't go away just because you left momentarily. response:	You're only going to die by going back in.
context: We only did beautifully at the beginning our enemies were elite as well.\Who cares how we did it? We won.\Professor! Marie-sensei!\What happened!\Kilik, Ox, watch over the professor!\Marie, what are you going to do?\The effects of the field won't go away just because you left momentarily.\You're only going to die by going back in. response:	But then, but then they will
context: Who cares how we did it? We won.\Professor! Marie-sensei!\What happened!\Kilik, Ox, watch over the professor!\Marie, what are you going to do?\The effects of the field won't go away just because you left momentarily.\You're only going to die by going back in.\But then, but then they will response:	Everyone is still inside?
context: Professor! Marie-sensei!\What happened!\Kilik, Ox, watch over the professor!\Marie, what are you going to do?\The effects of the field won't go away just because you left momentarily.\You're only going to die by going back in.\But then, but then they will\Everyone is still inside? response:	Let us go instead.
context: What happened!\Kilik, Ox, watch over the professor!\Marie, what are you going to do?\The effects of the field won't go away just because you left momentarily.\You're only going to die by going back in.\But then, but then they will\Everyone is still inside?\Let us go instead. response:	Idiots! No way!
context: Kilik, Ox, watch over the professor!\Marie, what are you going to do?\The effects of the field won't go away just because you left momentarily.\You're only going to die by going back in.\But then, but then they will\Everyone is still inside?\Let us go instead.\Idiots! No way! response:	I can't let any more students go in!
context: Marie, what are you going to do?\The effects of the field won't go away just because you left momentarily.\You're only going to die by going back in.\But then, but then they will\Everyone is still inside?\Let us go instead.\Idiots! No way!\I can't let any more students go in! response:	If you don't listen then I'll make sure you get failing grades on all your classes.
context: The effects of the field won't go away just because you left momentarily.\You're only going to die by going back in.\But then, but then they will\Everyone is still inside?\Let us go instead.\Idiots! No way!\I can't let any more students go in!\If you don't listen then I'll make sure you get failing grades on all your classes. response:	You'll be expelled!
context: You're only going to die by going back in.\But then, but then they will\Everyone is still inside?\Let us go instead.\Idiots! No way!\I can't let any more students go in!\If you don't listen then I'll make sure you get failing grades on all your classes.\You'll be expelled! response:	What do we do Ox? We can't afford a failing grade.
context: But then, but then they will\Everyone is still inside?\Let us go instead.\Idiots! No way!\I can't let any more students go in!\If you don't listen then I'll make sure you get failing grades on all your classes.\You'll be expelled!\What do we do Ox? We can't afford a failing grade. response:	What have I got to be undecided over Harvar?
context: Everyone is still inside?\Let us go instead.\Idiots! No way!\I can't let any more students go in!\If you don't listen then I'll make sure you get failing grades on all your classes.\You'll be expelled!\What do we do Ox? We can't afford a failing grade.\What have I got to be undecided over Harvar? response:	A foolish question.
context: Let us go instead.\Idiots! No way!\I can't let any more students go in!\If you don't listen then I'll make sure you get failing grades on all your classes.\You'll be expelled!\What do we do Ox? We can't afford a failing grade.\What have I got to be undecided over Harvar?\A foolish question. response:	Shibusen students protect their own.
context: Idiots! No way!\I can't let any more students go in!\If you don't listen then I'll make sure you get failing grades on all your classes.\You'll be expelled!\What do we do Ox? We can't afford a failing grade.\What have I got to be undecided over Harvar?\A foolish question.\Shibusen students protect their own. response:	Wait!
context: I can't let any more students go in!\If you don't listen then I'll make sure you get failing grades on all your classes.\You'll be expelled!\What do we do Ox? We can't afford a failing grade.\What have I got to be undecided over Harvar?\A foolish question.\Shibusen students protect their own.\Wait! response:	Expulsion I'm the one that looks like a fool.
context: If you don't listen then I'll make sure you get failing grades on all your classes.\You'll be expelled!\What do we do Ox? We can't afford a failing grade.\What have I got to be undecided over Harvar?\A foolish question.\Shibusen students protect their own.\Wait!\Expulsion I'm the one that looks like a fool. response:	A new teacher like me doesn't have the power to do that
context: You'll be expelled!\What do we do Ox? We can't afford a failing grade.\What have I got to be undecided over Harvar?\A foolish question.\Shibusen students protect their own.\Wait!\Expulsion I'm the one that looks like a fool.\A new teacher like me doesn't have the power to do that response:	Like threatening them would stop them anyways.
context: What do we do Ox? We can't afford a failing grade.\What have I got to be undecided over Harvar?\A foolish question.\Shibusen students protect their own.\Wait!\Expulsion I'm the one that looks like a fool.\A new teacher like me doesn't have the power to do that\Like threatening them would stop them anyways. response:	Even though I'm an adult, their teacher, I can't do anything!
context: What have I got to be undecided over Harvar?\A foolish question.\Shibusen students protect their own.\Wait!\Expulsion I'm the one that looks like a fool.\A new teacher like me doesn't have the power to do that\Like threatening them would stop them anyways.\Even though I'm an adult, their teacher, I can't do anything! response:	What do I do! What if they don't come back?
context: A foolish question.\Shibusen students protect their own.\Wait!\Expulsion I'm the one that looks like a fool.\A new teacher like me doesn't have the power to do that\Like threatening them would stop them anyways.\Even though I'm an adult, their teacher, I can't do anything!\What do I do! What if they don't come back? response:	Don't cry Marie.
context: Shibusen students protect their own.\Wait!\Expulsion I'm the one that looks like a fool.\A new teacher like me doesn't have the power to do that\Like threatening them would stop them anyways.\Even though I'm an adult, their teacher, I can't do anything!\What do I do! What if they don't come back?\Don't cry Marie. response:	The failure of this mission, everything
context: Wait!\Expulsion I'm the one that looks like a fool.\A new teacher like me doesn't have the power to do that\Like threatening them would stop them anyways.\Even though I'm an adult, their teacher, I can't do anything!\What do I do! What if they don't come back?\Don't cry Marie.\The failure of this mission, everything response:	all of it is my responsibility.
context: Expulsion I'm the one that looks like a fool.\A new teacher like me doesn't have the power to do that\Like threatening them would stop them anyways.\Even though I'm an adult, their teacher, I can't do anything!\What do I do! What if they don't come back?\Don't cry Marie.\The failure of this mission, everything\all of it is my responsibility. response:	All of it!
context: A new teacher like me doesn't have the power to do that\Like threatening them would stop them anyways.\Even though I'm an adult, their teacher, I can't do anything!\What do I do! What if they don't come back?\Don't cry Marie.\The failure of this mission, everything\all of it is my responsibility.\All of it! response:	All of it!
context: Like threatening them would stop them anyways.\Even though I'm an adult, their teacher, I can't do anything!\What do I do! What if they don't come back?\Don't cry Marie.\The failure of this mission, everything\all of it is my responsibility.\All of it!\All of it! response:	I'm sure by now you realize the difference in power.
context: Even though I'm an adult, their teacher, I can't do anything!\What do I do! What if they don't come back?\Don't cry Marie.\The failure of this mission, everything\all of it is my responsibility.\All of it!\All of it!\I'm sure by now you realize the difference in power. response:	Shut up and give us the Demon Tool.
