context: And we broke response:	Everything that was right
context: If you keep traveling to the same person,\they, too, become infected by the Kairogi.\I'll go and see her right away.\In the meantime, you should probably take that medicine.\So you're saying it's best for the little miss that I stop talking with her like this?\Yes.\Is she going to take the medicine?\That part, I'm not so sure about. response:	She probably can't bring herself to.
context: they, too, become infected by the Kairogi.\I'll go and see her right away.\In the meantime, you should probably take that medicine.\So you're saying it's best for the little miss that I stop talking with her like this?\Yes.\Is she going to take the medicine?\That part, I'm not so sure about.\She probably can't bring herself to. response:	She's always been lonely and scared.
context: I'll go and see her right away.\In the meantime, you should probably take that medicine.\So you're saying it's best for the little miss that I stop talking with her like this?\Yes.\Is she going to take the medicine?\That part, I'm not so sure about.\She probably can't bring herself to.\She's always been lonely and scared. response:	Um,
context: In the meantime, you should probably take that medicine.\So you're saying it's best for the little miss that I stop talking with her like this?\Yes.\Is she going to take the medicine?\That part, I'm not so sure about.\She probably can't bring herself to.\She's always been lonely and scared.\Um, response:	may I have some of the medicine for myself?
context: So you're saying it's best for the little miss that I stop talking with her like this?\Yes.\Is she going to take the medicine?\That part, I'm not so sure about.\She probably can't bring herself to.\She's always been lonely and scared.\Um,\may I have some of the medicine for myself? response:	I should use this opportunity to sever all ties with her.
context: Yes.\Is she going to take the medicine?\That part, I'm not so sure about.\She probably can't bring herself to.\She's always been lonely and scared.\Um,\may I have some of the medicine for myself?\I should use this opportunity to sever all ties with her. response:	Did Sumi really ask for the medicine?
context: Is she going to take the medicine?\That part, I'm not so sure about.\She probably can't bring herself to.\She's always been lonely and scared.\Um,\may I have some of the medicine for myself?\I should use this opportunity to sever all ties with her.\Did Sumi really ask for the medicine? response:	Yeah.
context: That part, I'm not so sure about.\She probably can't bring herself to.\She's always been lonely and scared.\Um,\may I have some of the medicine for myself?\I should use this opportunity to sever all ties with her.\Did Sumi really ask for the medicine?\Yeah. response:	She also wanted me to give you this letter.
context: She probably can't bring herself to.\She's always been lonely and scared.\Um,\may I have some of the medicine for myself?\I should use this opportunity to sever all ties with her.\Did Sumi really ask for the medicine?\Yeah.\She also wanted me to give you this letter. response:	Please don't depend on me anymore. Take care of yourself. Sumi
context: She's always been lonely and scared.\Um,\may I have some of the medicine for myself?\I should use this opportunity to sever all ties with her.\Did Sumi really ask for the medicine?\Yeah.\She also wanted me to give you this letter.\Please don't depend on me anymore. Take care of yourself. Sumi response:	Please don't depend on me anymore. Take care of yourself. Sumi
context: Um,\may I have some of the medicine for myself?\I should use this opportunity to sever all ties with her.\Did Sumi really ask for the medicine?\Yeah.\She also wanted me to give you this letter.\Please don't depend on me anymore. Take care of yourself. Sumi\Please don't depend on me anymore. Take care of yourself. Sumi response:	No...
context: may I have some of the medicine for myself?\I should use this opportunity to sever all ties with her.\Did Sumi really ask for the medicine?\Yeah.\She also wanted me to give you this letter.\Please don't depend on me anymore. Take care of yourself. Sumi\Please don't depend on me anymore. Take care of yourself. Sumi\No... response:	Why?
context: I should use this opportunity to sever all ties with her.\Did Sumi really ask for the medicine?\Yeah.\She also wanted me to give you this letter.\Please don't depend on me anymore. Take care of yourself. Sumi\Please don't depend on me anymore. Take care of yourself. Sumi\No...\Why? response:	Didn't you tell me I could call you whenever I was in trouble?
context: Did Sumi really ask for the medicine?\Yeah.\She also wanted me to give you this letter.\Please don't depend on me anymore. Take care of yourself. Sumi\Please don't depend on me anymore. Take care of yourself. Sumi\No...\Why?\Didn't you tell me I could call you whenever I was in trouble? response:	All this time, have I just been a burden to you?
context: Yeah.\She also wanted me to give you this letter.\Please don't depend on me anymore. Take care of yourself. Sumi\Please don't depend on me anymore. Take care of yourself. Sumi\No...\Why?\Didn't you tell me I could call you whenever I was in trouble?\All this time, have I just been a burden to you? response:	Is that really how it was, Sumi?
context: She also wanted me to give you this letter.\Please don't depend on me anymore. Take care of yourself. Sumi\Please don't depend on me anymore. Take care of yourself. Sumi\No...\Why?\Didn't you tell me I could call you whenever I was in trouble?\All this time, have I just been a burden to you?\Is that really how it was, Sumi? response:	If so, I've got to apologize to you.
context: Please don't depend on me anymore. Take care of yourself. Sumi\Please don't depend on me anymore. Take care of yourself. Sumi\No...\Why?\Didn't you tell me I could call you whenever I was in trouble?\All this time, have I just been a burden to you?\Is that really how it was, Sumi?\If so, I've got to apologize to you. response:	Please tell me the truth...
context: Please don't depend on me anymore. Take care of yourself. Sumi\No...\Why?\Didn't you tell me I could call you whenever I was in trouble?\All this time, have I just been a burden to you?\Is that really how it was, Sumi?\If so, I've got to apologize to you.\Please tell me the truth... response:	Sumi?
context: No...\Why?\Didn't you tell me I could call you whenever I was in trouble?\All this time, have I just been a burden to you?\Is that really how it was, Sumi?\If so, I've got to apologize to you.\Please tell me the truth...\Sumi? response:	Are you crying?
context: Why?\Didn't you tell me I could call you whenever I was in trouble?\All this time, have I just been a burden to you?\Is that really how it was, Sumi?\If so, I've got to apologize to you.\Please tell me the truth...\Sumi?\Are you crying? response:	What's the matter?
context: Didn't you tell me I could call you whenever I was in trouble?\All this time, have I just been a burden to you?\Is that really how it was, Sumi?\If so, I've got to apologize to you.\Please tell me the truth...\Sumi?\Are you crying?\What's the matter? response:	Did something happen?
context: All this time, have I just been a burden to you?\Is that really how it was, Sumi?\If so, I've got to apologize to you.\Please tell me the truth...\Sumi?\Are you crying?\What's the matter?\Did something happen? response:	Please respond.
context: Is that really how it was, Sumi?\If so, I've got to apologize to you.\Please tell me the truth...\Sumi?\Are you crying?\What's the matter?\Did something happen?\Please respond. response:	Or... have you already taken the medicine?
context: If so, I've got to apologize to you.\Please tell me the truth...\Sumi?\Are you crying?\What's the matter?\Did something happen?\Please respond.\Or... have you already taken the medicine? response:	Sumi!
context: Please tell me the truth...\Sumi?\Are you crying?\What's the matter?\Did something happen?\Please respond.\Or... have you already taken the medicine?\Sumi! response:	Yura!
context: Sumi?\Are you crying?\What's the matter?\Did something happen?\Please respond.\Or... have you already taken the medicine?\Sumi!\Yura! response:	What do you think you're doing?
context: Are you crying?\What's the matter?\Did something happen?\Please respond.\Or... have you already taken the medicine?\Sumi!\Yura!\What do you think you're doing? response:	That's enough, already!
context: What's the matter?\Did something happen?\Please respond.\Or... have you already taken the medicine?\Sumi!\Yura!\What do you think you're doing?\That's enough, already! response:	Fine...
context: Did something happen?\Please respond.\Or... have you already taken the medicine?\Sumi!\Yura!\What do you think you're doing?\That's enough, already!\Fine... response:	I'll take the medicine. Just give me some space.
context: Please respond.\Or... have you already taken the medicine?\Sumi!\Yura!\What do you think you're doing?\That's enough, already!\Fine...\I'll take the medicine. Just give me some space. response:	Sumi was crying.
context: Or... have you already taken the medicine?\Sumi!\Yura!\What do you think you're doing?\That's enough, already!\Fine...\I'll take the medicine. Just give me some space.\Sumi was crying. response:	What's the matter?
context: Sumi!\Yura!\What do you think you're doing?\That's enough, already!\Fine...\I'll take the medicine. Just give me some space.\Sumi was crying.\What's the matter? response:	Did something happen?
context: Yura!\What do you think you're doing?\That's enough, already!\Fine...\I'll take the medicine. Just give me some space.\Sumi was crying.\What's the matter?\Did something happen? response:	I wonder if I can be the one to help her, for once.
context: What do you think you're doing?\That's enough, already!\Fine...\I'll take the medicine. Just give me some space.\Sumi was crying.\What's the matter?\Did something happen?\I wonder if I can be the one to help her, for once. response:	I'm sorry I've been relying on you for so long.
context: That's enough, already!\Fine...\I'll take the medicine. Just give me some space.\Sumi was crying.\What's the matter?\Did something happen?\I wonder if I can be the one to help her, for once.\I'm sorry I've been relying on you for so long. response:	Sumi,
context: Fine...\I'll take the medicine. Just give me some space.\Sumi was crying.\What's the matter?\Did something happen?\I wonder if I can be the one to help her, for once.\I'm sorry I've been relying on you for so long.\Sumi, response:	I need to talk to you.
context: I'll take the medicine. Just give me some space.\Sumi was crying.\What's the matter?\Did something happen?\I wonder if I can be the one to help her, for once.\I'm sorry I've been relying on you for so long.\Sumi,\I need to talk to you. response:	You're sending me home?
context: Sumi was crying.\What's the matter?\Did something happen?\I wonder if I can be the one to help her, for once.\I'm sorry I've been relying on you for so long.\Sumi,\I need to talk to you.\You're sending me home? response:	Have I done something wrong?
context: What's the matter?\Did something happen?\I wonder if I can be the one to help her, for once.\I'm sorry I've been relying on you for so long.\Sumi,\I need to talk to you.\You're sending me home?\Have I done something wrong? response:	Not at all. In the absence of her real mother, you've done well by Yura.
context: Did something happen?\I wonder if I can be the one to help her, for once.\I'm sorry I've been relying on you for so long.\Sumi,\I need to talk to you.\You're sending me home?\Have I done something wrong?\Not at all. In the absence of her real mother, you've done well by Yura. response:	It's just that Yura has been doing worse ever since you began working for us.
context: I wonder if I can be the one to help her, for once.\I'm sorry I've been relying on you for so long.\Sumi,\I need to talk to you.\You're sending me home?\Have I done something wrong?\Not at all. In the absence of her real mother, you've done well by Yura.\It's just that Yura has been doing worse ever since you began working for us. response:	She's become so attached to you that she rejects the company of anyone else now.
context: I'm sorry I've been relying on you for so long.\Sumi,\I need to talk to you.\You're sending me home?\Have I done something wrong?\Not at all. In the absence of her real mother, you've done well by Yura.\It's just that Yura has been doing worse ever since you began working for us.\She's become so attached to you that she rejects the company of anyone else now. response:	She no longer wants to go outside and play.
context: Sumi,\I need to talk to you.\You're sending me home?\Have I done something wrong?\Not at all. In the absence of her real mother, you've done well by Yura.\It's just that Yura has been doing worse ever since you began working for us.\She's become so attached to you that she rejects the company of anyone else now.\She no longer wants to go outside and play. response:	She even claims she can communicate with you without talking.
context: I need to talk to you.\You're sending me home?\Have I done something wrong?\Not at all. In the absence of her real mother, you've done well by Yura.\It's just that Yura has been doing worse ever since you began working for us.\She's become so attached to you that she rejects the company of anyone else now.\She no longer wants to go outside and play.\She even claims she can communicate with you without talking. response:	And whenever I try to reason with her, she only gets more stubborn about it.
context: You're sending me home?\Have I done something wrong?\Not at all. In the absence of her real mother, you've done well by Yura.\It's just that Yura has been doing worse ever since you began working for us.\She's become so attached to you that she rejects the company of anyone else now.\She no longer wants to go outside and play.\She even claims she can communicate with you without talking.\And whenever I try to reason with her, she only gets more stubborn about it. response:	I'm afraid that as long as you're by her side, she'll never get better.
context: Have I done something wrong?\Not at all. In the absence of her real mother, you've done well by Yura.\It's just that Yura has been doing worse ever since you began working for us.\She's become so attached to you that she rejects the company of anyone else now.\She no longer wants to go outside and play.\She even claims she can communicate with you without talking.\And whenever I try to reason with her, she only gets more stubborn about it.\I'm afraid that as long as you're by her side, she'll never get better. response:	I'm sorry,
context: Not at all. In the absence of her real mother, you've done well by Yura.\It's just that Yura has been doing worse ever since you began working for us.\She's become so attached to you that she rejects the company of anyone else now.\She no longer wants to go outside and play.\She even claims she can communicate with you without talking.\And whenever I try to reason with her, she only gets more stubborn about it.\I'm afraid that as long as you're by her side, she'll never get better.\I'm sorry, response:	but this is for her own good.
context: It's just that Yura has been doing worse ever since you began working for us.\She's become so attached to you that she rejects the company of anyone else now.\She no longer wants to go outside and play.\She even claims she can communicate with you without talking.\And whenever I try to reason with her, she only gets more stubborn about it.\I'm afraid that as long as you're by her side, she'll never get better.\I'm sorry,\but this is for her own good. response:	That's right.
context: She's become so attached to you that she rejects the company of anyone else now.\She no longer wants to go outside and play.\She even claims she can communicate with you without talking.\And whenever I try to reason with her, she only gets more stubborn about it.\I'm afraid that as long as you're by her side, she'll never get better.\I'm sorry,\but this is for her own good.\That's right. response:	This is how it should be.
context: She no longer wants to go outside and play.\She even claims she can communicate with you without talking.\And whenever I try to reason with her, she only gets more stubborn about it.\I'm afraid that as long as you're by her side, she'll never get better.\I'm sorry,\but this is for her own good.\That's right.\This is how it should be. response:	I'm sure of it.
context: She even claims she can communicate with you without talking.\And whenever I try to reason with her, she only gets more stubborn about it.\I'm afraid that as long as you're by her side, she'll never get better.\I'm sorry,\but this is for her own good.\That's right.\This is how it should be.\I'm sure of it. response:	No.
context: And whenever I try to reason with her, she only gets more stubborn about it.\I'm afraid that as long as you're by her side, she'll never get better.\I'm sorry,\but this is for her own good.\That's right.\This is how it should be.\I'm sure of it.\No. response:	I can't rely on Sumi anymore.
context: I'm afraid that as long as you're by her side, she'll never get better.\I'm sorry,\but this is for her own good.\That's right.\This is how it should be.\I'm sure of it.\No.\I can't rely on Sumi anymore. response:	I won't.
context: I'm sorry,\but this is for her own good.\That's right.\This is how it should be.\I'm sure of it.\No.\I can't rely on Sumi anymore.\I won't. response:	Huh?
context: but this is for her own good.\That's right.\This is how it should be.\I'm sure of it.\No.\I can't rely on Sumi anymore.\I won't.\Huh? response:	Where... am I?
context: That's right.\This is how it should be.\I'm sure of it.\No.\I can't rely on Sumi anymore.\I won't.\Huh?\Where... am I? response:	This doesn't look like anywhere in our town that I know of.
context: This is how it should be.\I'm sure of it.\No.\I can't rely on Sumi anymore.\I won't.\Huh?\Where... am I?\This doesn't look like anywhere in our town that I know of. response:	It's completely deserted.
context: I'm sure of it.\No.\I can't rely on Sumi anymore.\I won't.\Huh?\Where... am I?\This doesn't look like anywhere in our town that I know of.\It's completely deserted. response:	There are strange things swimming in the river...
context: No.\I can't rely on Sumi anymore.\I won't.\Huh?\Where... am I?\This doesn't look like anywhere in our town that I know of.\It's completely deserted.\There are strange things swimming in the river... response:	Oh, that's right. I have to go back.
context: I can't rely on Sumi anymore.\I won't.\Huh?\Where... am I?\This doesn't look like anywhere in our town that I know of.\It's completely deserted.\There are strange things swimming in the river...\Oh, that's right. I have to go back. response:	I have to go and see Sumi.
context: I won't.\Huh?\Where... am I?\This doesn't look like anywhere in our town that I know of.\It's completely deserted.\There are strange things swimming in the river...\Oh, that's right. I have to go back.\I have to go and see Sumi. response:	The oar's gone.
context: Huh?\Where... am I?\This doesn't look like anywhere in our town that I know of.\It's completely deserted.\There are strange things swimming in the river...\Oh, that's right. I have to go back.\I have to go and see Sumi.\The oar's gone. response:	No.
context: Where... am I?\This doesn't look like anywhere in our town that I know of.\It's completely deserted.\There are strange things swimming in the river...\Oh, that's right. I have to go back.\I have to go and see Sumi.\The oar's gone.\No. response:	I don't want to go that way.
context: This doesn't look like anywhere in our town that I know of.\It's completely deserted.\There are strange things swimming in the river...\Oh, that's right. I have to go back.\I have to go and see Sumi.\The oar's gone.\No.\I don't want to go that way. response:	Even though the branches seem so close, I can't reach them no matter how hard I try.
context: It's completely deserted.\There are strange things swimming in the river...\Oh, that's right. I have to go back.\I have to go and see Sumi.\The oar's gone.\No.\I don't want to go that way.\Even though the branches seem so close, I can't reach them no matter how hard I try. response:	I'm being swept away.
context: There are strange things swimming in the river...\Oh, that's right. I have to go back.\I have to go and see Sumi.\The oar's gone.\No.\I don't want to go that way.\Even though the branches seem so close, I can't reach them no matter how hard I try.\I'm being swept away. response:	No...
context: Oh, that's right. I have to go back.\I have to go and see Sumi.\The oar's gone.\No.\I don't want to go that way.\Even though the branches seem so close, I can't reach them no matter how hard I try.\I'm being swept away.\No... response:	I'm so scared.
context: I have to go and see Sumi.\The oar's gone.\No.\I don't want to go that way.\Even though the branches seem so close, I can't reach them no matter how hard I try.\I'm being swept away.\No...\I'm so scared. response:	I don't want to go that way.
context: The oar's gone.\No.\I don't want to go that way.\Even though the branches seem so close, I can't reach them no matter how hard I try.\I'm being swept away.\No...\I'm so scared.\I don't want to go that way. response:	Please...
context: No.\I don't want to go that way.\Even though the branches seem so close, I can't reach them no matter how hard I try.\I'm being swept away.\No...\I'm so scared.\I don't want to go that way.\Please... response:	Please, someone, help me!
context: I don't want to go that way.\Even though the branches seem so close, I can't reach them no matter how hard I try.\I'm being swept away.\No...\I'm so scared.\I don't want to go that way.\Please...\Please, someone, help me! response:	What is it?
context: Even though the branches seem so close, I can't reach them no matter how hard I try.\I'm being swept away.\No...\I'm so scared.\I don't want to go that way.\Please...\Please, someone, help me!\What is it? response:	Is something wrong, dear?
context: I'm being swept away.\No...\I'm so scared.\I don't want to go that way.\Please...\Please, someone, help me!\What is it?\Is something wrong, dear? response:	I had a strange dream... about some girl saying she was being swept out to sea.
context: No...\I'm so scared.\I don't want to go that way.\Please...\Please, someone, help me!\What is it?\Is something wrong, dear?\I had a strange dream... about some girl saying she was being swept out to sea. response:	Yeah, I dreamed she was asking us for help.
context: I'm so scared.\I don't want to go that way.\Please...\Please, someone, help me!\What is it?\Is something wrong, dear?\I had a strange dream... about some girl saying she was being swept out to sea.\Yeah, I dreamed she was asking us for help. response:	Hey!
context: I don't want to go that way.\Please...\Please, someone, help me!\What is it?\Is something wrong, dear?\I had a strange dream... about some girl saying she was being swept out to sea.\Yeah, I dreamed she was asking us for help.\Hey! response:	Yura!
context: Please...\Please, someone, help me!\What is it?\Is something wrong, dear?\I had a strange dream... about some girl saying she was being swept out to sea.\Yeah, I dreamed she was asking us for help.\Hey!\Yura! response:	We should split up.
context: Please, someone, help me!\What is it?\Is something wrong, dear?\I had a strange dream... about some girl saying she was being swept out to sea.\Yeah, I dreamed she was asking us for help.\Hey!\Yura!\We should split up. response:	I'll go check another canal.
context: What is it?\Is something wrong, dear?\I had a strange dream... about some girl saying she was being swept out to sea.\Yeah, I dreamed she was asking us for help.\Hey!\Yura!\We should split up.\I'll go check another canal. response:	Okay.
context: Is something wrong, dear?\I had a strange dream... about some girl saying she was being swept out to sea.\Yeah, I dreamed she was asking us for help.\Hey!\Yura!\We should split up.\I'll go check another canal.\Okay. response:	Thank you.
context: I had a strange dream... about some girl saying she was being swept out to sea.\Yeah, I dreamed she was asking us for help.\Hey!\Yura!\We should split up.\I'll go check another canal.\Okay.\Thank you. response:	Help me.
context: Yeah, I dreamed she was asking us for help.\Hey!\Yura!\We should split up.\I'll go check another canal.\Okay.\Thank you.\Help me. response:	Yura... is that you?
context: Hey!\Yura!\We should split up.\I'll go check another canal.\Okay.\Thank you.\Help me.\Yura... is that you? response:	Dad, look.
context: Yura!\We should split up.\I'll go check another canal.\Okay.\Thank you.\Help me.\Yura... is that you?\Dad, look. response:	Yura!
context: We should split up.\I'll go check another canal.\Okay.\Thank you.\Help me.\Yura... is that you?\Dad, look.\Yura! response:	Are you okay?!
context: I'll go check another canal.\Okay.\Thank you.\Help me.\Yura... is that you?\Dad, look.\Yura!\Are you okay?! response:	Oh, thank goodness. She's finally come to.
context: Okay.\Thank you.\Help me.\Yura... is that you?\Dad, look.\Yura!\Are you okay?!\Oh, thank goodness. She's finally come to. response:	This time, I'm sitting right here while you take that medicine.
context: Thank you.\Help me.\Yura... is that you?\Dad, look.\Yura!\Are you okay?!\Oh, thank goodness. She's finally come to.\This time, I'm sitting right here while you take that medicine. response:	Fine.
context: Help me.\Yura... is that you?\Dad, look.\Yura!\Are you okay?!\Oh, thank goodness. She's finally come to.\This time, I'm sitting right here while you take that medicine.\Fine. response:	Seems you've finally had enough.
context: Yura... is that you?\Dad, look.\Yura!\Are you okay?!\Oh, thank goodness. She's finally come to.\This time, I'm sitting right here while you take that medicine.\Fine.\Seems you've finally had enough. response:	I was afraid I'd never make it back.
context: Dad, look.\Yura!\Are you okay?!\Oh, thank goodness. She's finally come to.\This time, I'm sitting right here while you take that medicine.\Fine.\Seems you've finally had enough.\I was afraid I'd never make it back. response:	Not to mention that we can't be causing people trouble like that again.
context: Yura!\Are you okay?!\Oh, thank goodness. She's finally come to.\This time, I'm sitting right here while you take that medicine.\Fine.\Seems you've finally had enough.\I was afraid I'd never make it back.\Not to mention that we can't be causing people trouble like that again. response:	Oh, that's right.
context: Are you okay?!\Oh, thank goodness. She's finally come to.\This time, I'm sitting right here while you take that medicine.\Fine.\Seems you've finally had enough.\I was afraid I'd never make it back.\Not to mention that we can't be causing people trouble like that again.\Oh, that's right. response:	Sumi?
context: Oh, thank goodness. She's finally come to.\This time, I'm sitting right here while you take that medicine.\Fine.\Seems you've finally had enough.\I was afraid I'd never make it back.\Not to mention that we can't be causing people trouble like that again.\Oh, that's right.\Sumi? response:	You took the medicine, didn't you?
context: This time, I'm sitting right here while you take that medicine.\Fine.\Seems you've finally had enough.\I was afraid I'd never make it back.\Not to mention that we can't be causing people trouble like that again.\Oh, that's right.\Sumi?\You took the medicine, didn't you? response:	How could you tell, then?
context: Fine.\Seems you've finally had enough.\I was afraid I'd never make it back.\Not to mention that we can't be causing people trouble like that again.\Oh, that's right.\Sumi?\You took the medicine, didn't you?\How could you tell, then? response:	In the end,
context: Seems you've finally had enough.\I was afraid I'd never make it back.\Not to mention that we can't be causing people trouble like that again.\Oh, that's right.\Sumi?\You took the medicine, didn't you?\How could you tell, then?\In the end, response:	I just couldn't bring myself to take the last dose.
context: I was afraid I'd never make it back.\Not to mention that we can't be causing people trouble like that again.\Oh, that's right.\Sumi?\You took the medicine, didn't you?\How could you tell, then?\In the end,\I just couldn't bring myself to take the last dose. response:	I was simply too worried about you.
context: Not to mention that we can't be causing people trouble like that again.\Oh, that's right.\Sumi?\You took the medicine, didn't you?\How could you tell, then?\In the end,\I just couldn't bring myself to take the last dose.\I was simply too worried about you. response:	Silly me, right?
context: Oh, that's right.\Sumi?\You took the medicine, didn't you?\How could you tell, then?\In the end,\I just couldn't bring myself to take the last dose.\I was simply too worried about you.\Silly me, right? response:	After I wrote that letter to you and everything.
context: Sumi?\You took the medicine, didn't you?\How could you tell, then?\In the end,\I just couldn't bring myself to take the last dose.\I was simply too worried about you.\Silly me, right?\After I wrote that letter to you and everything. response:	I see.
context: You took the medicine, didn't you?\How could you tell, then?\In the end,\I just couldn't bring myself to take the last dose.\I was simply too worried about you.\Silly me, right?\After I wrote that letter to you and everything.\I see. response:	But you know, I really think I'm going to be lonely without you.
context: How could you tell, then?\In the end,\I just couldn't bring myself to take the last dose.\I was simply too worried about you.\Silly me, right?\After I wrote that letter to you and everything.\I see.\But you know, I really think I'm going to be lonely without you. response:	Me too.
context: In the end,\I just couldn't bring myself to take the last dose.\I was simply too worried about you.\Silly me, right?\After I wrote that letter to you and everything.\I see.\But you know, I really think I'm going to be lonely without you.\Me too. response:	Then just go see her.
context: I just couldn't bring myself to take the last dose.\I was simply too worried about you.\Silly me, right?\After I wrote that letter to you and everything.\I see.\But you know, I really think I'm going to be lonely without you.\Me too.\Then just go see her. response:	These canals still connect you.
context: I was simply too worried about you.\Silly me, right?\After I wrote that letter to you and everything.\I see.\But you know, I really think I'm going to be lonely without you.\Me too.\Then just go see her.\These canals still connect you. response:	Until you're well enough to row there on your own, you can get someone else to take you.
context: Silly me, right?\After I wrote that letter to you and everything.\I see.\But you know, I really think I'm going to be lonely without you.\Me too.\Then just go see her.\These canals still connect you.\Until you're well enough to row there on your own, you can get someone else to take you. response:	Hey...
context: After I wrote that letter to you and everything.\I see.\But you know, I really think I'm going to be lonely without you.\Me too.\Then just go see her.\These canals still connect you.\Until you're well enough to row there on your own, you can get someone else to take you.\Hey... response:	And if you have a relapse, one of the townspeople will definitely help you.
context: I see.\But you know, I really think I'm going to be lonely without you.\Me too.\Then just go see her.\These canals still connect you.\Until you're well enough to row there on your own, you can get someone else to take you.\Hey...\And if you have a relapse, one of the townspeople will definitely help you. response:	Hey, Dad,
context: But you know, I really think I'm going to be lonely without you.\Me too.\Then just go see her.\These canals still connect you.\Until you're well enough to row there on your own, you can get someone else to take you.\Hey...\And if you have a relapse, one of the townspeople will definitely help you.\Hey, Dad, response:	would that be all right?
context: Me too.\Then just go see her.\These canals still connect you.\Until you're well enough to row there on your own, you can get someone else to take you.\Hey...\And if you have a relapse, one of the townspeople will definitely help you.\Hey, Dad,\would that be all right? response:	Sumi, is it all right if I come to see you?
context: Then just go see her.\These canals still connect you.\Until you're well enough to row there on your own, you can get someone else to take you.\Hey...\And if you have a relapse, one of the townspeople will definitely help you.\Hey, Dad,\would that be all right?\Sumi, is it all right if I come to see you? response:	Of course!
context: These canals still connect you.\Until you're well enough to row there on your own, you can get someone else to take you.\Hey...\And if you have a relapse, one of the townspeople will definitely help you.\Hey, Dad,\would that be all right?\Sumi, is it all right if I come to see you?\Of course! response:	Sumi, I've come to see you.
context: Until you're well enough to row there on your own, you can get someone else to take you.\Hey...\And if you have a relapse, one of the townspeople will definitely help you.\Hey, Dad,\would that be all right?\Sumi, is it all right if I come to see you?\Of course!\Sumi, I've come to see you. response:	Sumi!
context: Hey...\And if you have a relapse, one of the townspeople will definitely help you.\Hey, Dad,\would that be all right?\Sumi, is it all right if I come to see you?\Of course!\Sumi, I've come to see you.\Sumi! response:	You sent me another message, didn't you?
context: And if you have a relapse, one of the townspeople will definitely help you.\Hey, Dad,\would that be all right?\Sumi, is it all right if I come to see you?\Of course!\Sumi, I've come to see you.\Sumi!\You sent me another message, didn't you? response:	Why not?
context: Hey, Dad,\would that be all right?\Sumi, is it all right if I come to see you?\Of course!\Sumi, I've come to see you.\Sumi!\You sent me another message, didn't you?\Why not? response:	It's only once in a while.
context: would that be all right?\Sumi, is it all right if I come to see you?\Of course!\Sumi, I've come to see you.\Sumi!\You sent me another message, didn't you?\Why not?\It's only once in a while. response:	The Hidden Cove
context: Sumi, is it all right if I come to see you?\Of course!\Sumi, I've come to see you.\Sumi!\You sent me another message, didn't you?\Why not?\It's only once in a while.\The Hidden Cove response:	The Thread of Light
context: Of course!\Sumi, I've come to see you.\Sumi!\You sent me another message, didn't you?\Why not?\It's only once in a while.\The Hidden Cove\The Thread of Light response:	The Thread of Light.
