context: There you go, making that face again, response:	biting onto your lips.
context: Move down! Move down!\Hey, you guys...\Step aside! Step Aside!\Hey, listen!\No, no, it's been shown to be because of my back's proportion!\He won't let us see him off and pick him up!\Stop, it's a real bother!\Oh, so this is school? response:	School, school!
context: Hey, you guys...\Step aside! Step Aside!\Hey, listen!\No, no, it's been shown to be because of my back's proportion!\He won't let us see him off and pick him up!\Stop, it's a real bother!\Oh, so this is school?\School, school! response:	Shut up.
context: Step aside! Step Aside!\Hey, listen!\No, no, it's been shown to be because of my back's proportion!\He won't let us see him off and pick him up!\Stop, it's a real bother!\Oh, so this is school?\School, school!\Shut up. response:	Natsume! Go, go, go!
context: Hey, listen!\No, no, it's been shown to be because of my back's proportion!\He won't let us see him off and pick him up!\Stop, it's a real bother!\Oh, so this is school?\School, school!\Shut up.\Natsume! Go, go, go! response:	Maybe we should write over there too! Should we?
context: No, no, it's been shown to be because of my back's proportion!\He won't let us see him off and pick him up!\Stop, it's a real bother!\Oh, so this is school?\School, school!\Shut up.\Natsume! Go, go, go!\Maybe we should write over there too! Should we? response:	Sign - Charm
context: He won't let us see him off and pick him up!\Stop, it's a real bother!\Oh, so this is school?\School, school!\Shut up.\Natsume! Go, go, go!\Maybe we should write over there too! Should we?\Sign - Charm response:	Celebrate.
context: Stop, it's a real bother!\Oh, so this is school?\School, school!\Shut up.\Natsume! Go, go, go!\Maybe we should write over there too! Should we?\Sign - Charm\Celebrate. response:	What the heck are they doing?
context: Oh, so this is school?\School, school!\Shut up.\Natsume! Go, go, go!\Maybe we should write over there too! Should we?\Sign - Charm\Celebrate.\What the heck are they doing? response:	What's this feeling?
context: School, school!\Shut up.\Natsume! Go, go, go!\Maybe we should write over there too! Should we?\Sign - Charm\Celebrate.\What the heck are they doing?\What's this feeling? response:	Natsume-sama!
context: Shut up.\Natsume! Go, go, go!\Maybe we should write over there too! Should we?\Sign - Charm\Celebrate.\What the heck are they doing?\What's this feeling?\Natsume-sama! response:	We've been waiting for you!
context: Natsume! Go, go, go!\Maybe we should write over there too! Should we?\Sign - Charm\Celebrate.\What the heck are they doing?\What's this feeling?\Natsume-sama!\We've been waiting for you! response:	Come on, let's go home.
context: Maybe we should write over there too! Should we?\Sign - Charm\Celebrate.\What the heck are they doing?\What's this feeling?\Natsume-sama!\We've been waiting for you!\Come on, let's go home. response:	All right.
context: Sign - Charm\Celebrate.\What the heck are they doing?\What's this feeling?\Natsume-sama!\We've been waiting for you!\Come on, let's go home.\All right. response:	I'll at least listen to your story.
context: Celebrate.\What the heck are they doing?\What's this feeling?\Natsume-sama!\We've been waiting for you!\Come on, let's go home.\All right.\I'll at least listen to your story. response:	Ah, thank you, Natsume-sama!
context: What the heck are they doing?\What's this feeling?\Natsume-sama!\We've been waiting for you!\Come on, let's go home.\All right.\I'll at least listen to your story.\Ah, thank you, Natsume-sama! response:	Natsume-sama!
context: What's this feeling?\Natsume-sama!\We've been waiting for you!\Come on, let's go home.\All right.\I'll at least listen to your story.\Ah, thank you, Natsume-sama!\Natsume-sama! response:	So? What kind of people are they?
context: Natsume-sama!\We've been waiting for you!\Come on, let's go home.\All right.\I'll at least listen to your story.\Ah, thank you, Natsume-sama!\Natsume-sama!\So? What kind of people are they? response:	They always shoot a spirit wave out of the blue, so we can't get close,
context: We've been waiting for you!\Come on, let's go home.\All right.\I'll at least listen to your story.\Ah, thank you, Natsume-sama!\Natsume-sama!\So? What kind of people are they?\They always shoot a spirit wave out of the blue, so we can't get close, response:	or see them well.
context: Come on, let's go home.\All right.\I'll at least listen to your story.\Ah, thank you, Natsume-sama!\Natsume-sama!\So? What kind of people are they?\They always shoot a spirit wave out of the blue, so we can't get close,\or see them well. response:	They smell human, though.
context: All right.\I'll at least listen to your story.\Ah, thank you, Natsume-sama!\Natsume-sama!\So? What kind of people are they?\They always shoot a spirit wave out of the blue, so we can't get close,\or see them well.\They smell human, though. response:	I see.
context: I'll at least listen to your story.\Ah, thank you, Natsume-sama!\Natsume-sama!\So? What kind of people are they?\They always shoot a spirit wave out of the blue, so we can't get close,\or see them well.\They smell human, though.\I see. response:	Do they have a grudge or something?
context: Ah, thank you, Natsume-sama!\Natsume-sama!\So? What kind of people are they?\They always shoot a spirit wave out of the blue, so we can't get close,\or see them well.\They smell human, though.\I see.\Do they have a grudge or something? response:	Maybe they're easily affected by Youkai and are not used to having them around.
context: Natsume-sama!\So? What kind of people are they?\They always shoot a spirit wave out of the blue, so we can't get close,\or see them well.\They smell human, though.\I see.\Do they have a grudge or something?\Maybe they're easily affected by Youkai and are not used to having them around. response:	I kind of understand them.
context: So? What kind of people are they?\They always shoot a spirit wave out of the blue, so we can't get close,\or see them well.\They smell human, though.\I see.\Do they have a grudge or something?\Maybe they're easily affected by Youkai and are not used to having them around.\I kind of understand them. response:	Moreover, I'd rather talk to them than these guys.
context: They always shoot a spirit wave out of the blue, so we can't get close,\or see them well.\They smell human, though.\I see.\Do they have a grudge or something?\Maybe they're easily affected by Youkai and are not used to having them around.\I kind of understand them.\Moreover, I'd rather talk to them than these guys. response:	Oh?
context: or see them well.\They smell human, though.\I see.\Do they have a grudge or something?\Maybe they're easily affected by Youkai and are not used to having them around.\I kind of understand them.\Moreover, I'd rather talk to them than these guys.\Oh? response:	You came again?
context: They smell human, though.\I see.\Do they have a grudge or something?\Maybe they're easily affected by Youkai and are not used to having them around.\I kind of understand them.\Moreover, I'd rather talk to them than these guys.\Oh?\You came again? response:	Hey, you said you could see them too, right?
context: I see.\Do they have a grudge or something?\Maybe they're easily affected by Youkai and are not used to having them around.\I kind of understand them.\Moreover, I'd rather talk to them than these guys.\Oh?\You came again?\Hey, you said you could see them too, right? response:	Can you see them?
context: Do they have a grudge or something?\Maybe they're easily affected by Youkai and are not used to having them around.\I kind of understand them.\Moreover, I'd rather talk to them than these guys.\Oh?\You came again?\Hey, you said you could see them too, right?\Can you see them? response:	Am I strange?
context: Maybe they're easily affected by Youkai and are not used to having them around.\I kind of understand them.\Moreover, I'd rather talk to them than these guys.\Oh?\You came again?\Hey, you said you could see them too, right?\Can you see them?\Am I strange? response:	Who knows?
context: I kind of understand them.\Moreover, I'd rather talk to them than these guys.\Oh?\You came again?\Hey, you said you could see them too, right?\Can you see them?\Am I strange?\Who knows? response:	I'm not sure.
context: Moreover, I'd rather talk to them than these guys.\Oh?\You came again?\Hey, you said you could see them too, right?\Can you see them?\Am I strange?\Who knows?\I'm not sure. response:	You're right.
context: Oh?\You came again?\Hey, you said you could see them too, right?\Can you see them?\Am I strange?\Who knows?\I'm not sure.\You're right. response:	A human? There's a human!
context: You came again?\Hey, you said you could see them too, right?\Can you see them?\Am I strange?\Who knows?\I'm not sure.\You're right.\A human? There's a human! response:	Damn human!
context: Hey, you said you could see them too, right?\Can you see them?\Am I strange?\Who knows?\I'm not sure.\You're right.\A human? There's a human!\Damn human! response:	Did you come to drive us out?!
context: Can you see them?\Am I strange?\Who knows?\I'm not sure.\You're right.\A human? There's a human!\Damn human!\Did you come to drive us out?! response:	N-No-
context: Am I strange?\Who knows?\I'm not sure.\You're right.\A human? There's a human!\Damn human!\Did you come to drive us out?!\N-No- response:	Nyanko-sensei!
context: Who knows?\I'm not sure.\You're right.\A human? There's a human!\Damn human!\Did you come to drive us out?!\N-No-\Nyanko-sensei! response:	Hey, you've got it wrong.
context: I'm not sure.\You're right.\A human? There's a human!\Damn human!\Did you come to drive us out?!\N-No-\Nyanko-sensei!\Hey, you've got it wrong. response:	He is...
context: You're right.\A human? There's a human!\Damn human!\Did you come to drive us out?!\N-No-\Nyanko-sensei!\Hey, you've got it wrong.\He is... response:	They're all small ones.
context: A human? There's a human!\Damn human!\Did you come to drive us out?!\N-No-\Nyanko-sensei!\Hey, you've got it wrong.\He is...\They're all small ones. response:	You should learn how to exorcise them yourself.
context: Damn human!\Did you come to drive us out?!\N-No-\Nyanko-sensei!\Hey, you've got it wrong.\He is...\They're all small ones.\You should learn how to exorcise them yourself. response:	You should be able to blast them away.
context: Did you come to drive us out?!\N-No-\Nyanko-sensei!\Hey, you've got it wrong.\He is...\They're all small ones.\You should learn how to exorcise them yourself.\You should be able to blast them away. response:	If you don't hurry, they'll suck your brain through the holes of your nose and ears.
context: N-No-\Nyanko-sensei!\Hey, you've got it wrong.\He is...\They're all small ones.\You should learn how to exorcise them yourself.\You should be able to blast them away.\If you don't hurry, they'll suck your brain through the holes of your nose and ears. response:	Your brain!
context: Nyanko-sensei!\Hey, you've got it wrong.\He is...\They're all small ones.\You should learn how to exorcise them yourself.\You should be able to blast them away.\If you don't hurry, they'll suck your brain through the holes of your nose and ears.\Your brain! response:	Stop it, you damn sexual harassing Youkai!
context: Hey, you've got it wrong.\He is...\They're all small ones.\You should learn how to exorcise them yourself.\You should be able to blast them away.\If you don't hurry, they'll suck your brain through the holes of your nose and ears.\Your brain!\Stop it, you damn sexual harassing Youkai! response:	Sexual harassment?
context: He is...\They're all small ones.\You should learn how to exorcise them yourself.\You should be able to blast them away.\If you don't hurry, they'll suck your brain through the holes of your nose and ears.\Your brain!\Stop it, you damn sexual harassing Youkai!\Sexual harassment? response:	You don't know what that is?
context: They're all small ones.\You should learn how to exorcise them yourself.\You should be able to blast them away.\If you don't hurry, they'll suck your brain through the holes of your nose and ears.\Your brain!\Stop it, you damn sexual harassing Youkai!\Sexual harassment?\You don't know what that is? response:	It means a sexy belly dance!
context: You should learn how to exorcise them yourself.\You should be able to blast them away.\If you don't hurry, they'll suck your brain through the holes of your nose and ears.\Your brain!\Stop it, you damn sexual harassing Youkai!\Sexual harassment?\You don't know what that is?\It means a sexy belly dance! response:	I told you to make them stop, you damn sadistic cat!
context: You should be able to blast them away.\If you don't hurry, they'll suck your brain through the holes of your nose and ears.\Your brain!\Stop it, you damn sexual harassing Youkai!\Sexual harassment?\You don't know what that is?\It means a sexy belly dance!\I told you to make them stop, you damn sadistic cat! response:	Who's next?
context: If you don't hurry, they'll suck your brain through the holes of your nose and ears.\Your brain!\Stop it, you damn sexual harassing Youkai!\Sexual harassment?\You don't know what that is?\It means a sexy belly dance!\I told you to make them stop, you damn sadistic cat!\Who's next? response:	What's that? I can hear something.
context: Your brain!\Stop it, you damn sexual harassing Youkai!\Sexual harassment?\You don't know what that is?\It means a sexy belly dance!\I told you to make them stop, you damn sadistic cat!\Who's next?\What's that? I can hear something. response:	Something's coming.
context: Stop it, you damn sexual harassing Youkai!\Sexual harassment?\You don't know what that is?\It means a sexy belly dance!\I told you to make them stop, you damn sadistic cat!\Who's next?\What's that? I can hear something.\Something's coming. response:	He's here! It's him!
context: Sexual harassment?\You don't know what that is?\It means a sexy belly dance!\I told you to make them stop, you damn sadistic cat!\Who's next?\What's that? I can hear something.\Something's coming.\He's here! It's him! response:	Over there?
context: You don't know what that is?\It means a sexy belly dance!\I told you to make them stop, you damn sadistic cat!\Who's next?\What's that? I can hear something.\Something's coming.\He's here! It's him!\Over there? response:	Grab hold, Natsume!
context: It means a sexy belly dance!\I told you to make them stop, you damn sadistic cat!\Who's next?\What's that? I can hear something.\Something's coming.\He's here! It's him!\Over there?\Grab hold, Natsume! response:	What was that?
context: I told you to make them stop, you damn sadistic cat!\Who's next?\What's that? I can hear something.\Something's coming.\He's here! It's him!\Over there?\Grab hold, Natsume!\What was that? response:	Ones with a high spiritual power are able to shoot a purifying wave.
context: Who's next?\What's that? I can hear something.\Something's coming.\He's here! It's him!\Over there?\Grab hold, Natsume!\What was that?\Ones with a high spiritual power are able to shoot a purifying wave. response:	They aimed at an open field and shot it.
context: What's that? I can hear something.\Something's coming.\He's here! It's him!\Over there?\Grab hold, Natsume!\What was that?\Ones with a high spiritual power are able to shoot a purifying wave.\They aimed at an open field and shot it. response:	Let's go after them.
context: Something's coming.\He's here! It's him!\Over there?\Grab hold, Natsume!\What was that?\Ones with a high spiritual power are able to shoot a purifying wave.\They aimed at an open field and shot it.\Let's go after them. response:	A purifying wave...
context: He's here! It's him!\Over there?\Grab hold, Natsume!\What was that?\Ones with a high spiritual power are able to shoot a purifying wave.\They aimed at an open field and shot it.\Let's go after them.\A purifying wave... response:	Was everyone erased?
context: Over there?\Grab hold, Natsume!\What was that?\Ones with a high spiritual power are able to shoot a purifying wave.\They aimed at an open field and shot it.\Let's go after them.\A purifying wave...\Was everyone erased? response:	They just ran in fright.
context: Grab hold, Natsume!\What was that?\Ones with a high spiritual power are able to shoot a purifying wave.\They aimed at an open field and shot it.\Let's go after them.\A purifying wave...\Was everyone erased?\They just ran in fright. response:	I see, that's good.
context: What was that?\Ones with a high spiritual power are able to shoot a purifying wave.\They aimed at an open field and shot it.\Let's go after them.\A purifying wave...\Was everyone erased?\They just ran in fright.\I see, that's good. response:	This place has been purified though, so the low level ones won't be coming back for a while.
context: Ones with a high spiritual power are able to shoot a purifying wave.\They aimed at an open field and shot it.\Let's go after them.\A purifying wave...\Was everyone erased?\They just ran in fright.\I see, that's good.\This place has been purified though, so the low level ones won't be coming back for a while. response:	So they were chased out of their place?
context: They aimed at an open field and shot it.\Let's go after them.\A purifying wave...\Was everyone erased?\They just ran in fright.\I see, that's good.\This place has been purified though, so the low level ones won't be coming back for a while.\So they were chased out of their place? response:	A sudden attack...
context: Let's go after them.\A purifying wave...\Was everyone erased?\They just ran in fright.\I see, that's good.\This place has been purified though, so the low level ones won't be coming back for a while.\So they were chased out of their place?\A sudden attack... response:	This is quite one-sided.
context: A purifying wave...\Was everyone erased?\They just ran in fright.\I see, that's good.\This place has been purified though, so the low level ones won't be coming back for a while.\So they were chased out of their place?\A sudden attack...\This is quite one-sided. response:	Just who is doing this?
context: Was everyone erased?\They just ran in fright.\I see, that's good.\This place has been purified though, so the low level ones won't be coming back for a while.\So they were chased out of their place?\A sudden attack...\This is quite one-sided.\Just who is doing this? response:	Getting into it now?
context: They just ran in fright.\I see, that's good.\This place has been purified though, so the low level ones won't be coming back for a while.\So they were chased out of their place?\A sudden attack...\This is quite one-sided.\Just who is doing this?\Getting into it now? response:	So will you do it, Natsume-sama?
context: I see, that's good.\This place has been purified though, so the low level ones won't be coming back for a while.\So they were chased out of their place?\A sudden attack...\This is quite one-sided.\Just who is doing this?\Getting into it now?\So will you do it, Natsume-sama? response:	Natsume-sama!
context: This place has been purified though, so the low level ones won't be coming back for a while.\So they were chased out of their place?\A sudden attack...\This is quite one-sided.\Just who is doing this?\Getting into it now?\So will you do it, Natsume-sama?\Natsume-sama! response:	I thought you couldn't come back here for a while!
context: So they were chased out of their place?\A sudden attack...\This is quite one-sided.\Just who is doing this?\Getting into it now?\So will you do it, Natsume-sama?\Natsume-sama!\I thought you couldn't come back here for a while! response:	We're both different types!
context: A sudden attack...\This is quite one-sided.\Just who is doing this?\Getting into it now?\So will you do it, Natsume-sama?\Natsume-sama!\I thought you couldn't come back here for a while!\We're both different types! response:	Then can't you do something about it yourselves?
context: This is quite one-sided.\Just who is doing this?\Getting into it now?\So will you do it, Natsume-sama?\Natsume-sama!\I thought you couldn't come back here for a while!\We're both different types!\Then can't you do something about it yourselves? response:	That's...
context: Just who is doing this?\Getting into it now?\So will you do it, Natsume-sama?\Natsume-sama!\I thought you couldn't come back here for a while!\We're both different types!\Then can't you do something about it yourselves?\That's... response:	It feels like I'm getting more involved with the Youkai.
context: Getting into it now?\So will you do it, Natsume-sama?\Natsume-sama!\I thought you couldn't come back here for a while!\We're both different types!\Then can't you do something about it yourselves?\That's...\It feels like I'm getting more involved with the Youkai. response:	If I open up to them too much again...
context: So will you do it, Natsume-sama?\Natsume-sama!\I thought you couldn't come back here for a while!\We're both different types!\Then can't you do something about it yourselves?\That's...\It feels like I'm getting more involved with the Youkai.\If I open up to them too much again... response:	Natsume, Natsume!
context: Natsume-sama!\I thought you couldn't come back here for a while!\We're both different types!\Then can't you do something about it yourselves?\That's...\It feels like I'm getting more involved with the Youkai.\If I open up to them too much again...\Natsume, Natsume! response:	You look sick.
context: I thought you couldn't come back here for a while!\We're both different types!\Then can't you do something about it yourselves?\That's...\It feels like I'm getting more involved with the Youkai.\If I open up to them too much again...\Natsume, Natsume!\You look sick. response:	You okay?
context: We're both different types!\Then can't you do something about it yourselves?\That's...\It feels like I'm getting more involved with the Youkai.\If I open up to them too much again...\Natsume, Natsume!\You look sick.\You okay? response:	Yeah.
context: Then can't you do something about it yourselves?\That's...\It feels like I'm getting more involved with the Youkai.\If I open up to them too much again...\Natsume, Natsume!\You look sick.\You okay?\Yeah. response:	Really?
context: That's...\It feels like I'm getting more involved with the Youkai.\If I open up to them too much again...\Natsume, Natsume!\You look sick.\You okay?\Yeah.\Really? response:	That glance just now...
context: It feels like I'm getting more involved with the Youkai.\If I open up to them too much again...\Natsume, Natsume!\You look sick.\You okay?\Yeah.\Really?\That glance just now... response:	Hey, do you know that guy who just passed by?
context: If I open up to them too much again...\Natsume, Natsume!\You look sick.\You okay?\Yeah.\Really?\That glance just now...\Hey, do you know that guy who just passed by? response:	Class 1's Tanuma, I think.
context: Natsume, Natsume!\You look sick.\You okay?\Yeah.\Really?\That glance just now...\Hey, do you know that guy who just passed by?\Class 1's Tanuma, I think. response:	Tanuma...
context: You look sick.\You okay?\Yeah.\Really?\That glance just now...\Hey, do you know that guy who just passed by?\Class 1's Tanuma, I think.\Tanuma... response:	He's the one that asked for you the other day.
context: You okay?\Yeah.\Really?\That glance just now...\Hey, do you know that guy who just passed by?\Class 1's Tanuma, I think.\Tanuma...\He's the one that asked for you the other day. response:	He just moved in to that old temple just past the Eight Fields.
context: Yeah.\Really?\That glance just now...\Hey, do you know that guy who just passed by?\Class 1's Tanuma, I think.\Tanuma...\He's the one that asked for you the other day.\He just moved in to that old temple just past the Eight Fields. response:	The Eight Fields?
context: Really?\That glance just now...\Hey, do you know that guy who just passed by?\Class 1's Tanuma, I think.\Tanuma...\He's the one that asked for you the other day.\He just moved in to that old temple just past the Eight Fields.\The Eight Fields? response:	Natsume?
context: That glance just now...\Hey, do you know that guy who just passed by?\Class 1's Tanuma, I think.\Tanuma...\He's the one that asked for you the other day.\He just moved in to that old temple just past the Eight Fields.\The Eight Fields?\Natsume? response:	Maybe Tanuma is the one...
context: Hey, do you know that guy who just passed by?\Class 1's Tanuma, I think.\Tanuma...\He's the one that asked for you the other day.\He just moved in to that old temple just past the Eight Fields.\The Eight Fields?\Natsume?\Maybe Tanuma is the one... response:	There might not be another who can see them.
context: Class 1's Tanuma, I think.\Tanuma...\He's the one that asked for you the other day.\He just moved in to that old temple just past the Eight Fields.\The Eight Fields?\Natsume?\Maybe Tanuma is the one...\There might not be another who can see them. response:	There was no one who could understand the fear of walking alone in this unstable world.
context: Tanuma...\He's the one that asked for you the other day.\He just moved in to that old temple just past the Eight Fields.\The Eight Fields?\Natsume?\Maybe Tanuma is the one...\There might not be another who can see them.\There was no one who could understand the fear of walking alone in this unstable world. response:	This is different from what we promised!
context: He's the one that asked for you the other day.\He just moved in to that old temple just past the Eight Fields.\The Eight Fields?\Natsume?\Maybe Tanuma is the one...\There might not be another who can see them.\There was no one who could understand the fear of walking alone in this unstable world.\This is different from what we promised! response:	Look after him next month! Please!
context: He just moved in to that old temple just past the Eight Fields.\The Eight Fields?\Natsume?\Maybe Tanuma is the one...\There might not be another who can see them.\There was no one who could understand the fear of walking alone in this unstable world.\This is different from what we promised!\Look after him next month! Please! response:	Feeding my family alone is a trial!
context: The Eight Fields?\Natsume?\Maybe Tanuma is the one...\There might not be another who can see them.\There was no one who could understand the fear of walking alone in this unstable world.\This is different from what we promised!\Look after him next month! Please!\Feeding my family alone is a trial! response:	Plus, he keeps saying creepy things.
context: Natsume?\Maybe Tanuma is the one...\There might not be another who can see them.\There was no one who could understand the fear of walking alone in this unstable world.\This is different from what we promised!\Look after him next month! Please!\Feeding my family alone is a trial!\Plus, he keeps saying creepy things. response:	He says he can see strange things.
context: Maybe Tanuma is the one...\There might not be another who can see them.\There was no one who could understand the fear of walking alone in this unstable world.\This is different from what we promised!\Look after him next month! Please!\Feeding my family alone is a trial!\Plus, he keeps saying creepy things.\He says he can see strange things. response:	What happened?
context: There might not be another who can see them.\There was no one who could understand the fear of walking alone in this unstable world.\This is different from what we promised!\Look after him next month! Please!\Feeding my family alone is a trial!\Plus, he keeps saying creepy things.\He says he can see strange things.\What happened? response:	They said I'm not their family.
context: There was no one who could understand the fear of walking alone in this unstable world.\This is different from what we promised!\Look after him next month! Please!\Feeding my family alone is a trial!\Plus, he keeps saying creepy things.\He says he can see strange things.\What happened?\They said I'm not their family. response:	That's obvious, though.
context: This is different from what we promised!\Look after him next month! Please!\Feeding my family alone is a trial!\Plus, he keeps saying creepy things.\He says he can see strange things.\What happened?\They said I'm not their family.\That's obvious, though. response:	Are you lonely, Natsume?
context: Look after him next month! Please!\Feeding my family alone is a trial!\Plus, he keeps saying creepy things.\He says he can see strange things.\What happened?\They said I'm not their family.\That's obvious, though.\Are you lonely, Natsume? response:	What about you?
context: Feeding my family alone is a trial!\Plus, he keeps saying creepy things.\He says he can see strange things.\What happened?\They said I'm not their family.\That's obvious, though.\Are you lonely, Natsume?\What about you? response:	I don't feel lonely now that you've come.
context: Plus, he keeps saying creepy things.\He says he can see strange things.\What happened?\They said I'm not their family.\That's obvious, though.\Are you lonely, Natsume?\What about you?\I don't feel lonely now that you've come. response:	Yeah.
context: He says he can see strange things.\What happened?\They said I'm not their family.\That's obvious, though.\Are you lonely, Natsume?\What about you?\I don't feel lonely now that you've come.\Yeah. response:	I'm not alone.
context: What happened?\They said I'm not their family.\That's obvious, though.\Are you lonely, Natsume?\What about you?\I don't feel lonely now that you've come.\Yeah.\I'm not alone. response:	You can see them too, right?
context: They said I'm not their family.\That's obvious, though.\Are you lonely, Natsume?\What about you?\I don't feel lonely now that you've come.\Yeah.\I'm not alone.\You can see them too, right? response:	I'm not strange, right?
context: That's obvious, though.\Are you lonely, Natsume?\What about you?\I don't feel lonely now that you've come.\Yeah.\I'm not alone.\You can see them too, right?\I'm not strange, right? response:	I'm not alone, right?
context: Are you lonely, Natsume?\What about you?\I don't feel lonely now that you've come.\Yeah.\I'm not alone.\You can see them too, right?\I'm not strange, right?\I'm not alone, right? response:	Oh?
context: What about you?\I don't feel lonely now that you've come.\Yeah.\I'm not alone.\You can see them too, right?\I'm not strange, right?\I'm not alone, right?\Oh? response:	If it isn't Takashi-kun from next door.
context: I don't feel lonely now that you've come.\Yeah.\I'm not alone.\You can see them too, right?\I'm not strange, right?\I'm not alone, right?\Oh?\If it isn't Takashi-kun from next door. response:	What are you doing here alone?
context: Yeah.\I'm not alone.\You can see them too, right?\I'm not strange, right?\I'm not alone, right?\Oh?\If it isn't Takashi-kun from next door.\What are you doing here alone? response:	There might not be another who can see them.
context: I'm not alone.\You can see them too, right?\I'm not strange, right?\I'm not alone, right?\Oh?\If it isn't Takashi-kun from next door.\What are you doing here alone?\There might not be another who can see them. response:	In this...
context: You can see them too, right?\I'm not strange, right?\I'm not alone, right?\Oh?\If it isn't Takashi-kun from next door.\What are you doing here alone?\There might not be another who can see them.\In this... response:	Unstable world...
context: I'm not strange, right?\I'm not alone, right?\Oh?\If it isn't Takashi-kun from next door.\What are you doing here alone?\There might not be another who can see them.\In this...\Unstable world... response:	My, my, what's wrong Takashi-kun?
context: I'm not alone, right?\Oh?\If it isn't Takashi-kun from next door.\What are you doing here alone?\There might not be another who can see them.\In this...\Unstable world...\My, my, what's wrong Takashi-kun? response:	Natsume...
context: Oh?\If it isn't Takashi-kun from next door.\What are you doing here alone?\There might not be another who can see them.\In this...\Unstable world...\My, my, what's wrong Takashi-kun?\Natsume... response:	Go away!
context: If it isn't Takashi-kun from next door.\What are you doing here alone?\There might not be another who can see them.\In this...\Unstable world...\My, my, what's wrong Takashi-kun?\Natsume...\Go away! response:	Natsume...
context: What are you doing here alone?\There might not be another who can see them.\In this...\Unstable world...\My, my, what's wrong Takashi-kun?\Natsume...\Go away!\Natsume... response:	Natsume...
context: There might not be another who can see them.\In this...\Unstable world...\My, my, what's wrong Takashi-kun?\Natsume...\Go away!\Natsume...\Natsume... response:	Get away from me!
context: In this...\Unstable world...\My, my, what's wrong Takashi-kun?\Natsume...\Go away!\Natsume...\Natsume...\Get away from me! response:	He lives in the Eight Fields neighborhood?
context: Unstable world...\My, my, what's wrong Takashi-kun?\Natsume...\Go away!\Natsume...\Natsume...\Get away from me!\He lives in the Eight Fields neighborhood? response:	Do you know his address?
context: My, my, what's wrong Takashi-kun?\Natsume...\Go away!\Natsume...\Natsume...\Get away from me!\He lives in the Eight Fields neighborhood?\Do you know his address? response:	What?
context: Natsume...\Go away!\Natsume...\Natsume...\Get away from me!\He lives in the Eight Fields neighborhood?\Do you know his address?\What? response:	I just thought it was unusual for you to be interested in someone.
context: Go away!\Natsume...\Natsume...\Get away from me!\He lives in the Eight Fields neighborhood?\Do you know his address?\What?\I just thought it was unusual for you to be interested in someone. response:	You think so?
context: Natsume...\Natsume...\Get away from me!\He lives in the Eight Fields neighborhood?\Do you know his address?\What?\I just thought it was unusual for you to be interested in someone.\You think so? response:	Yeah.
context: Natsume...\Get away from me!\He lives in the Eight Fields neighborhood?\Do you know his address?\What?\I just thought it was unusual for you to be interested in someone.\You think so?\Yeah. response:	You and Tanuma are similar in some way.
context: Get away from me!\He lives in the Eight Fields neighborhood?\Do you know his address?\What?\I just thought it was unusual for you to be interested in someone.\You think so?\Yeah.\You and Tanuma are similar in some way. response:	You two like being alone, suddenly becoming uneasy,
context: He lives in the Eight Fields neighborhood?\Do you know his address?\What?\I just thought it was unusual for you to be interested in someone.\You think so?\Yeah.\You and Tanuma are similar in some way.\You two like being alone, suddenly becoming uneasy, response:	and your faces go pale as if you're seeing something scary.
context: Do you know his address?\What?\I just thought it was unusual for you to be interested in someone.\You think so?\Yeah.\You and Tanuma are similar in some way.\You two like being alone, suddenly becoming uneasy,\and your faces go pale as if you're seeing something scary. response:	The Youkai exterminator is probably Tanuma.
context: What?\I just thought it was unusual for you to be interested in someone.\You think so?\Yeah.\You and Tanuma are similar in some way.\You two like being alone, suddenly becoming uneasy,\and your faces go pale as if you're seeing something scary.\The Youkai exterminator is probably Tanuma. response:	He can probably see them.
context: I just thought it was unusual for you to be interested in someone.\You think so?\Yeah.\You and Tanuma are similar in some way.\You two like being alone, suddenly becoming uneasy,\and your faces go pale as if you're seeing something scary.\The Youkai exterminator is probably Tanuma.\He can probably see them. response:	If that's true, he's the first one like me.
context: You think so?\Yeah.\You and Tanuma are similar in some way.\You two like being alone, suddenly becoming uneasy,\and your faces go pale as if you're seeing something scary.\The Youkai exterminator is probably Tanuma.\He can probably see them.\If that's true, he's the first one like me. response:	But...
context: Yeah.\You and Tanuma are similar in some way.\You two like being alone, suddenly becoming uneasy,\and your faces go pale as if you're seeing something scary.\The Youkai exterminator is probably Tanuma.\He can probably see them.\If that's true, he's the first one like me.\But... response:	Natsume-sama...
context: You and Tanuma are similar in some way.\You two like being alone, suddenly becoming uneasy,\and your faces go pale as if you're seeing something scary.\The Youkai exterminator is probably Tanuma.\He can probably see them.\If that's true, he's the first one like me.\But...\Natsume-sama... response:	What's wrong, Chukyuu?
context: You two like being alone, suddenly becoming uneasy,\and your faces go pale as if you're seeing something scary.\The Youkai exterminator is probably Tanuma.\He can probably see them.\If that's true, he's the first one like me.\But...\Natsume-sama...\What's wrong, Chukyuu? response:	We got hit.
context: and your faces go pale as if you're seeing something scary.\The Youkai exterminator is probably Tanuma.\He can probably see them.\If that's true, he's the first one like me.\But...\Natsume-sama...\What's wrong, Chukyuu?\We got hit. response:	A direct hit.
context: The Youkai exterminator is probably Tanuma.\He can probably see them.\If that's true, he's the first one like me.\But...\Natsume-sama...\What's wrong, Chukyuu?\We got hit.\A direct hit. response:	The exterminator came again?
