context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: A ship called Myoko or something is in port. So the class in modern Japanese will be self-study.\A ship called Myoko or something is in port. And finally, the student on duty today will be...\Mister Suzuhara.\Yes, Sir! Mister Suzuhara.\Yes, Sir!\Will you deliver this document to Miss Ayanami after school?\Yes, Sir!\Don't worry about it. First Branch is okay. response:	The data from the recon plane will be confirmed by the MAGI.
context: A ship called Myoko or something is in port. And finally, the student on duty today will be...\Mister Suzuhara.\Yes, Sir! Mister Suzuhara.\Yes, Sir!\Will you deliver this document to Miss Ayanami after school?\Yes, Sir!\Don't worry about it. First Branch is okay.\The data from the recon plane will be confirmed by the MAGI. response:	It disappeared?!
context: Mister Suzuhara.\Yes, Sir! Mister Suzuhara.\Yes, Sir!\Will you deliver this document to Miss Ayanami after school?\Yes, Sir!\Don't worry about it. First Branch is okay.\The data from the recon plane will be confirmed by the MAGI.\It disappeared?! response:	The entire Second Branch just vanished?!
context: Yes, Sir! Mister Suzuhara.\Yes, Sir!\Will you deliver this document to Miss Ayanami after school?\Yes, Sir!\Don't worry about it. First Branch is okay.\The data from the recon plane will be confirmed by the MAGI.\It disappeared?!\The entire Second Branch just vanished?! response:	Yes, Sir, it's been confirmed.
context: Yes, Sir!\Will you deliver this document to Miss Ayanami after school?\Yes, Sir!\Don't worry about it. First Branch is okay.\The data from the recon plane will be confirmed by the MAGI.\It disappeared?!\The entire Second Branch just vanished?!\Yes, Sir, it's been confirmed. response:	It's gone.
context: Will you deliver this document to Miss Ayanami after school?\Yes, Sir!\Don't worry about it. First Branch is okay.\The data from the recon plane will be confirmed by the MAGI.\It disappeared?!\The entire Second Branch just vanished?!\Yes, Sir, it's been confirmed.\It's gone. response:	Dear God...
context: Yes, Sir!\Don't worry about it. First Branch is okay.\The data from the recon plane will be confirmed by the MAGI.\It disappeared?!\The entire Second Branch just vanished?!\Yes, Sir, it's been confirmed.\It's gone.\Dear God... response:	Administration and Investigation sections are going crazy,
context: Don't worry about it. First Branch is okay.\The data from the recon plane will be confirmed by the MAGI.\It disappeared?!\The entire Second Branch just vanished?!\Yes, Sir, it's been confirmed.\It's gone.\Dear God...\Administration and Investigation sections are going crazy, response:	and General Affairs is in a total panic.
context: The data from the recon plane will be confirmed by the MAGI.\It disappeared?!\The entire Second Branch just vanished?!\Yes, Sir, it's been confirmed.\It's gone.\Dear God...\Administration and Investigation sections are going crazy,\and General Affairs is in a total panic. response:	What was the cause?
context: It disappeared?!\The entire Second Branch just vanished?!\Yes, Sir, it's been confirmed.\It's gone.\Dear God...\Administration and Investigation sections are going crazy,\and General Affairs is in a total panic.\What was the cause? response:	It's still under investigation.
context: The entire Second Branch just vanished?!\Yes, Sir, it's been confirmed.\It's gone.\Dear God...\Administration and Investigation sections are going crazy,\and General Affairs is in a total panic.\What was the cause?\It's still under investigation. response:	Our only clues are these geo-synchronous satellite photos.
context: Yes, Sir, it's been confirmed.\It's gone.\Dear God...\Administration and Investigation sections are going crazy,\and General Affairs is in a total panic.\What was the cause?\It's still under investigation.\Our only clues are these geo-synchronous satellite photos. response:	There's nothing else left.
context: It's gone.\Dear God...\Administration and Investigation sections are going crazy,\and General Affairs is in a total panic.\What was the cause?\It's still under investigation.\Our only clues are these geo-synchronous satellite photos.\There's nothing else left. response:	10 seconds...
context: Dear God...\Administration and Investigation sections are going crazy,\and General Affairs is in a total panic.\What was the cause?\It's still under investigation.\Our only clues are these geo-synchronous satellite photos.\There's nothing else left.\10 seconds... response:	Contact.
context: Administration and Investigation sections are going crazy,\and General Affairs is in a total panic.\What was the cause?\It's still under investigation.\Our only clues are these geo-synchronous satellite photos.\There's nothing else left.\10 seconds...\Contact. response:	This is horrible.
context: and General Affairs is in a total panic.\What was the cause?\It's still under investigation.\Our only clues are these geo-synchronous satellite photos.\There's nothing else left.\10 seconds...\Contact.\This is horrible. response:	Evangelion Unit 04,
context: What was the cause?\It's still under investigation.\Our only clues are these geo-synchronous satellite photos.\There's nothing else left.\10 seconds...\Contact.\This is horrible.\Evangelion Unit 04, response:	its support group and all other facilities within an 89km radius
context: It's still under investigation.\Our only clues are these geo-synchronous satellite photos.\There's nothing else left.\10 seconds...\Contact.\This is horrible.\Evangelion Unit 04,\its support group and all other facilities within an 89km radius response:	were completely destroyed.
context: Our only clues are these geo-synchronous satellite photos.\There's nothing else left.\10 seconds...\Contact.\This is horrible.\Evangelion Unit 04,\its support group and all other facilities within an 89km radius\were completely destroyed. response:	Along with thousands of people.
context: There's nothing else left.\10 seconds...\Contact.\This is horrible.\Evangelion Unit 04,\its support group and all other facilities within an 89km radius\were completely destroyed.\Along with thousands of people. response:	Looking at the time schedule,
context: 10 seconds...\Contact.\This is horrible.\Evangelion Unit 04,\its support group and all other facilities within an 89km radius\were completely destroyed.\Along with thousands of people.\Looking at the time schedule, response:	It seems they were installing the experimental S2 engine.
context: Contact.\This is horrible.\Evangelion Unit 04,\its support group and all other facilities within an 89km radius\were completely destroyed.\Along with thousands of people.\Looking at the time schedule,\It seems they were installing the experimental S2 engine. response:	Potential causes range from
context: This is horrible.\Evangelion Unit 04,\its support group and all other facilities within an 89km radius\were completely destroyed.\Along with thousands of people.\Looking at the time schedule,\It seems they were installing the experimental S2 engine.\Potential causes range from response:	a lack of structural integrity to a preliminary design stage error.
context: Evangelion Unit 04,\its support group and all other facilities within an 89km radius\were completely destroyed.\Along with thousands of people.\Looking at the time schedule,\It seems they were installing the experimental S2 engine.\Potential causes range from\a lack of structural integrity to a preliminary design stage error. response:	That's 32,768 possibilities right there.
context: its support group and all other facilities within an 89km radius\were completely destroyed.\Along with thousands of people.\Looking at the time schedule,\It seems they were installing the experimental S2 engine.\Potential causes range from\a lack of structural integrity to a preliminary design stage error.\That's 32,768 possibilities right there. response:	And that's not mentioning sabotage.
context: were completely destroyed.\Along with thousands of people.\Looking at the time schedule,\It seems they were installing the experimental S2 engine.\Potential causes range from\a lack of structural integrity to a preliminary design stage error.\That's 32,768 possibilities right there.\And that's not mentioning sabotage. response:	But it wasn't an explosion, was it?
context: Along with thousands of people.\Looking at the time schedule,\It seems they were installing the experimental S2 engine.\Potential causes range from\a lack of structural integrity to a preliminary design stage error.\That's 32,768 possibilities right there.\And that's not mentioning sabotage.\But it wasn't an explosion, was it? response:	It was a disappearance.
context: Looking at the time schedule,\It seems they were installing the experimental S2 engine.\Potential causes range from\a lack of structural integrity to a preliminary design stage error.\That's 32,768 possibilities right there.\And that's not mentioning sabotage.\But it wasn't an explosion, was it?\It was a disappearance. response:	In all probability, they were swallowed by a Sea of Dirac,
context: It seems they were installing the experimental S2 engine.\Potential causes range from\a lack of structural integrity to a preliminary design stage error.\That's 32,768 possibilities right there.\And that's not mentioning sabotage.\But it wasn't an explosion, was it?\It was a disappearance.\In all probability, they were swallowed by a Sea of Dirac, response:	just like Unit 01 was.
context: Potential causes range from\a lack of structural integrity to a preliminary design stage error.\That's 32,768 possibilities right there.\And that's not mentioning sabotage.\But it wasn't an explosion, was it?\It was a disappearance.\In all probability, they were swallowed by a Sea of Dirac,\just like Unit 01 was. response:	And the restored S2 engine?
context: a lack of structural integrity to a preliminary design stage error.\That's 32,768 possibilities right there.\And that's not mentioning sabotage.\But it wasn't an explosion, was it?\It was a disappearance.\In all probability, they were swallowed by a Sea of Dirac,\just like Unit 01 was.\And the restored S2 engine? response:	Gone, along with our hopes.
context: That's 32,768 possibilities right there.\And that's not mentioning sabotage.\But it wasn't an explosion, was it?\It was a disappearance.\In all probability, they were swallowed by a Sea of Dirac,\just like Unit 01 was.\And the restored S2 engine?\Gone, along with our hopes. response:	It's all because we're being forced to use things we don't understand.
context: And that's not mentioning sabotage.\But it wasn't an explosion, was it?\It was a disappearance.\In all probability, they were swallowed by a Sea of Dirac,\just like Unit 01 was.\And the restored S2 engine?\Gone, along with our hopes.\It's all because we're being forced to use things we don't understand. response:	Things like the Evas.
context: But it wasn't an explosion, was it?\It was a disappearance.\In all probability, they were swallowed by a Sea of Dirac,\just like Unit 01 was.\And the restored S2 engine?\Gone, along with our hopes.\It's all because we're being forced to use things we don't understand.\Things like the Evas. response:	What'll we do with Unit 03?
context: It was a disappearance.\In all probability, they were swallowed by a Sea of Dirac,\just like Unit 01 was.\And the restored S2 engine?\Gone, along with our hopes.\It's all because we're being forced to use things we don't understand.\Things like the Evas.\What'll we do with Unit 03? response:	We'll receive it here.
context: In all probability, they were swallowed by a Sea of Dirac,\just like Unit 01 was.\And the restored S2 engine?\Gone, along with our hopes.\It's all because we're being forced to use things we don't understand.\Things like the Evas.\What'll we do with Unit 03?\We'll receive it here. response:	The U.S. Government doesn't want to lose the First Branch as well.
context: just like Unit 01 was.\And the restored S2 engine?\Gone, along with our hopes.\It's all because we're being forced to use things we don't understand.\Things like the Evas.\What'll we do with Unit 03?\We'll receive it here.\The U.S. Government doesn't want to lose the First Branch as well. response:	Didn't they insist on the right to build Units 03 and 04?
context: And the restored S2 engine?\Gone, along with our hopes.\It's all because we're being forced to use things we don't understand.\Things like the Evas.\What'll we do with Unit 03?\We'll receive it here.\The U.S. Government doesn't want to lose the First Branch as well.\Didn't they insist on the right to build Units 03 and 04? response:	And now they're foisting it off on us?
context: Gone, along with our hopes.\It's all because we're being forced to use things we don't understand.\Things like the Evas.\What'll we do with Unit 03?\We'll receive it here.\The U.S. Government doesn't want to lose the First Branch as well.\Didn't they insist on the right to build Units 03 and 04?\And now they're foisting it off on us? response:	They're really pushing their luck.
context: It's all because we're being forced to use things we don't understand.\Things like the Evas.\What'll we do with Unit 03?\We'll receive it here.\The U.S. Government doesn't want to lose the First Branch as well.\Didn't they insist on the right to build Units 03 and 04?\And now they're foisting it off on us?\They're really pushing their luck. response:	After a disaster like that, anyone would get nervous.
context: Things like the Evas.\What'll we do with Unit 03?\We'll receive it here.\The U.S. Government doesn't want to lose the First Branch as well.\Didn't they insist on the right to build Units 03 and 04?\And now they're foisting it off on us?\They're really pushing their luck.\After a disaster like that, anyone would get nervous. response:	And how are you going to do the test activation?
context: What'll we do with Unit 03?\We'll receive it here.\The U.S. Government doesn't want to lose the First Branch as well.\Didn't they insist on the right to build Units 03 and 04?\And now they're foisting it off on us?\They're really pushing their luck.\After a disaster like that, anyone would get nervous.\And how are you going to do the test activation? response:	Will you use Rei's dummy plug?
context: We'll receive it here.\The U.S. Government doesn't want to lose the First Branch as well.\Didn't they insist on the right to build Units 03 and 04?\And now they're foisting it off on us?\They're really pushing their luck.\After a disaster like that, anyone would get nervous.\And how are you going to do the test activation?\Will you use Rei's dummy plug? response:	I'll have to make a decision.
context: The U.S. Government doesn't want to lose the First Branch as well.\Didn't they insist on the right to build Units 03 and 04?\And now they're foisting it off on us?\They're really pushing their luck.\After a disaster like that, anyone would get nervous.\And how are you going to do the test activation?\Will you use Rei's dummy plug?\I'll have to make a decision. response:	This is the dummy plug prototype.
context: Didn't they insist on the right to build Units 03 and 04?\And now they're foisting it off on us?\They're really pushing their luck.\After a disaster like that, anyone would get nervous.\And how are you going to do the test activation?\Will you use Rei's dummy plug?\I'll have to make a decision.\This is the dummy plug prototype. response:	Rei's personal data has been loaded into it,
context: And now they're foisting it off on us?\They're really pushing their luck.\After a disaster like that, anyone would get nervous.\And how are you going to do the test activation?\Will you use Rei's dummy plug?\I'll have to make a decision.\This is the dummy plug prototype.\Rei's personal data has been loaded into it, response:	but it's not really possible to digitize a human mind and soul.
context: They're really pushing their luck.\After a disaster like that, anyone would get nervous.\And how are you going to do the test activation?\Will you use Rei's dummy plug?\I'll have to make a decision.\This is the dummy plug prototype.\Rei's personal data has been loaded into it,\but it's not really possible to digitize a human mind and soul. response:	A fake, that's all it is.
context: After a disaster like that, anyone would get nervous.\And how are you going to do the test activation?\Will you use Rei's dummy plug?\I'll have to make a decision.\This is the dummy plug prototype.\Rei's personal data has been loaded into it,\but it's not really possible to digitize a human mind and soul.\A fake, that's all it is. response:	It copies a pilot's thinking process.
context: And how are you going to do the test activation?\Will you use Rei's dummy plug?\I'll have to make a decision.\This is the dummy plug prototype.\Rei's personal data has been loaded into it,\but it's not really possible to digitize a human mind and soul.\A fake, that's all it is.\It copies a pilot's thinking process. response:	In the end, it's only a machine.
context: Will you use Rei's dummy plug?\I'll have to make a decision.\This is the dummy plug prototype.\Rei's personal data has been loaded into it,\but it's not really possible to digitize a human mind and soul.\A fake, that's all it is.\It copies a pilot's thinking process.\In the end, it's only a machine. response:	It transmits a signal pattern to Eva,
context: I'll have to make a decision.\This is the dummy plug prototype.\Rei's personal data has been loaded into it,\but it's not really possible to digitize a human mind and soul.\A fake, that's all it is.\It copies a pilot's thinking process.\In the end, it's only a machine.\It transmits a signal pattern to Eva, response:	and Eva believes there's a pilot and synchronizes. That's enough.
context: This is the dummy plug prototype.\Rei's personal data has been loaded into it,\but it's not really possible to digitize a human mind and soul.\A fake, that's all it is.\It copies a pilot's thinking process.\In the end, it's only a machine.\It transmits a signal pattern to Eva,\and Eva believes there's a pilot and synchronizes. That's enough. response:	Load the data into Unit 01 and Unit 02.
context: Rei's personal data has been loaded into it,\but it's not really possible to digitize a human mind and soul.\A fake, that's all it is.\It copies a pilot's thinking process.\In the end, it's only a machine.\It transmits a signal pattern to Eva,\and Eva believes there's a pilot and synchronizes. That's enough.\Load the data into Unit 01 and Unit 02. response:	There are still some problems with it.
context: but it's not really possible to digitize a human mind and soul.\A fake, that's all it is.\It copies a pilot's thinking process.\In the end, it's only a machine.\It transmits a signal pattern to Eva,\and Eva believes there's a pilot and synchronizes. That's enough.\Load the data into Unit 01 and Unit 02.\There are still some problems with it. response:	That's not important. As long as the Eva activates, it's sufficient.
context: A fake, that's all it is.\It copies a pilot's thinking process.\In the end, it's only a machine.\It transmits a signal pattern to Eva,\and Eva believes there's a pilot and synchronizes. That's enough.\Load the data into Unit 01 and Unit 02.\There are still some problems with it.\That's not important. As long as the Eva activates, it's sufficient. response:	Understood.
context: It copies a pilot's thinking process.\In the end, it's only a machine.\It transmits a signal pattern to Eva,\and Eva believes there's a pilot and synchronizes. That's enough.\Load the data into Unit 01 and Unit 02.\There are still some problems with it.\That's not important. As long as the Eva activates, it's sufficient.\Understood. response:	I've delegated the transportation of the Unit to the U.N.
context: In the end, it's only a machine.\It transmits a signal pattern to Eva,\and Eva believes there's a pilot and synchronizes. That's enough.\Load the data into Unit 01 and Unit 02.\There are still some problems with it.\That's not important. As long as the Eva activates, it's sufficient.\Understood.\I've delegated the transportation of the Unit to the U.N. response:	It will arrive by the end of the weekend.
context: It transmits a signal pattern to Eva,\and Eva believes there's a pilot and synchronizes. That's enough.\Load the data into Unit 01 and Unit 02.\There are still some problems with it.\That's not important. As long as the Eva activates, it's sufficient.\Understood.\I've delegated the transportation of the Unit to the U.N.\It will arrive by the end of the weekend. response:	You'll take care of it from there.
context: and Eva believes there's a pilot and synchronizes. That's enough.\Load the data into Unit 01 and Unit 02.\There are still some problems with it.\That's not important. As long as the Eva activates, it's sufficient.\Understood.\I've delegated the transportation of the Unit to the U.N.\It will arrive by the end of the weekend.\You'll take care of it from there. response:	Yes, Sir.
context: Load the data into Unit 01 and Unit 02.\There are still some problems with it.\That's not important. As long as the Eva activates, it's sufficient.\Understood.\I've delegated the transportation of the Unit to the U.N.\It will arrive by the end of the weekend.\You'll take care of it from there.\Yes, Sir. response:	We'll perform the modifications and activation test in Matsushiro.
context: There are still some problems with it.\That's not important. As long as the Eva activates, it's sufficient.\Understood.\I've delegated the transportation of the Unit to the U.N.\It will arrive by the end of the weekend.\You'll take care of it from there.\Yes, Sir.\We'll perform the modifications and activation test in Matsushiro. response:	And the test pilot will be...
context: That's not important. As long as the Eva activates, it's sufficient.\Understood.\I've delegated the transportation of the Unit to the U.N.\It will arrive by the end of the weekend.\You'll take care of it from there.\Yes, Sir.\We'll perform the modifications and activation test in Matsushiro.\And the test pilot will be... response:	Use of the Dummy Plug is not recommended at this time.
context: Understood.\I've delegated the transportation of the Unit to the U.N.\It will arrive by the end of the weekend.\You'll take care of it from there.\Yes, Sir.\We'll perform the modifications and activation test in Matsushiro.\And the test pilot will be...\Use of the Dummy Plug is not recommended at this time. response:	One of our prospective candidates...
context: I've delegated the transportation of the Unit to the U.N.\It will arrive by the end of the weekend.\You'll take care of it from there.\Yes, Sir.\We'll perform the modifications and activation test in Matsushiro.\And the test pilot will be...\Use of the Dummy Plug is not recommended at this time.\One of our prospective candidates... response:	Will be chosen as the Fourth Child?
context: It will arrive by the end of the weekend.\You'll take care of it from there.\Yes, Sir.\We'll perform the modifications and activation test in Matsushiro.\And the test pilot will be...\Use of the Dummy Plug is not recommended at this time.\One of our prospective candidates...\Will be chosen as the Fourth Child? response:	Yes, there is one child whose core can be prepared immediately.
context: You'll take care of it from there.\Yes, Sir.\We'll perform the modifications and activation test in Matsushiro.\And the test pilot will be...\Use of the Dummy Plug is not recommended at this time.\One of our prospective candidates...\Will be chosen as the Fourth Child?\Yes, there is one child whose core can be prepared immediately. response:	Then, I'll trust you to make it so.
context: Yes, Sir.\We'll perform the modifications and activation test in Matsushiro.\And the test pilot will be...\Use of the Dummy Plug is not recommended at this time.\One of our prospective candidates...\Will be chosen as the Fourth Child?\Yes, there is one child whose core can be prepared immediately.\Then, I'll trust you to make it so. response:	Yes, Sir.
context: We'll perform the modifications and activation test in Matsushiro.\And the test pilot will be...\Use of the Dummy Plug is not recommended at this time.\One of our prospective candidates...\Will be chosen as the Fourth Child?\Yes, there is one child whose core can be prepared immediately.\Then, I'll trust you to make it so.\Yes, Sir. response:	Rei, we're finished now.
context: And the test pilot will be...\Use of the Dummy Plug is not recommended at this time.\One of our prospective candidates...\Will be chosen as the Fourth Child?\Yes, there is one child whose core can be prepared immediately.\Then, I'll trust you to make it so.\Yes, Sir.\Rei, we're finished now. response:	Yes, Sir.
context: Use of the Dummy Plug is not recommended at this time.\One of our prospective candidates...\Will be chosen as the Fourth Child?\Yes, there is one child whose core can be prepared immediately.\Then, I'll trust you to make it so.\Yes, Sir.\Rei, we're finished now.\Yes, Sir. response:	Let's eat.
context: One of our prospective candidates...\Will be chosen as the Fourth Child?\Yes, there is one child whose core can be prepared immediately.\Then, I'll trust you to make it so.\Yes, Sir.\Rei, we're finished now.\Yes, Sir.\Let's eat. response:	Yes, Sir.
context: Will be chosen as the Fourth Child?\Yes, there is one child whose core can be prepared immediately.\Then, I'll trust you to make it so.\Yes, Sir.\Rei, we're finished now.\Yes, Sir.\Let's eat.\Yes, Sir. response:	Stand up! Bow!
context: Yes, there is one child whose core can be prepared immediately.\Then, I'll trust you to make it so.\Yes, Sir.\Rei, we're finished now.\Yes, Sir.\Let's eat.\Yes, Sir.\Stand up! Bow! response:	Lunch time! Lunch time! This is the single best thing about school.
context: Then, I'll trust you to make it so.\Yes, Sir.\Rei, we're finished now.\Yes, Sir.\Let's eat.\Yes, Sir.\Stand up! Bow!\Lunch time! Lunch time! This is the single best thing about school. response:	You didn't make lunches for us?
context: Yes, Sir.\Rei, we're finished now.\Yes, Sir.\Let's eat.\Yes, Sir.\Stand up! Bow!\Lunch time! Lunch time! This is the single best thing about school.\You didn't make lunches for us? response:	I didn't have time to cook last night. I had too much homework.
context: Rei, we're finished now.\Yes, Sir.\Let's eat.\Yes, Sir.\Stand up! Bow!\Lunch time! Lunch time! This is the single best thing about school.\You didn't make lunches for us?\I didn't have time to cook last night. I had too much homework. response:	And that's your excuse for me having to go without lunch?!
context: Yes, Sir.\Let's eat.\Yes, Sir.\Stand up! Bow!\Lunch time! Lunch time! This is the single best thing about school.\You didn't make lunches for us?\I didn't have time to cook last night. I had too much homework.\And that's your excuse for me having to go without lunch?! response:	A husband and wife quarrel?
context: Let's eat.\Yes, Sir.\Stand up! Bow!\Lunch time! Lunch time! This is the single best thing about school.\You didn't make lunches for us?\I didn't have time to cook last night. I had too much homework.\And that's your excuse for me having to go without lunch?!\A husband and wife quarrel? response:	It's not like that!
context: Yes, Sir.\Stand up! Bow!\Lunch time! Lunch time! This is the single best thing about school.\You didn't make lunches for us?\I didn't have time to cook last night. I had too much homework.\And that's your excuse for me having to go without lunch?!\A husband and wife quarrel?\It's not like that! response:	What is it? You look so serious.
context: Stand up! Bow!\Lunch time! Lunch time! This is the single best thing about school.\You didn't make lunches for us?\I didn't have time to cook last night. I had too much homework.\And that's your excuse for me having to go without lunch?!\A husband and wife quarrel?\It's not like that!\What is it? You look so serious. response:	It's the Unit 03 activation test.
context: Lunch time! Lunch time! This is the single best thing about school.\You didn't make lunches for us?\I didn't have time to cook last night. I had too much homework.\And that's your excuse for me having to go without lunch?!\A husband and wife quarrel?\It's not like that!\What is it? You look so serious.\It's the Unit 03 activation test. response:	We'll be using the Fourth as the pilot.
context: You didn't make lunches for us?\I didn't have time to cook last night. I had too much homework.\And that's your excuse for me having to go without lunch?!\A husband and wife quarrel?\It's not like that!\What is it? You look so serious.\It's the Unit 03 activation test.\We'll be using the Fourth as the pilot. response:	The Fourth?
context: I didn't have time to cook last night. I had too much homework.\And that's your excuse for me having to go without lunch?!\A husband and wife quarrel?\It's not like that!\What is it? You look so serious.\It's the Unit 03 activation test.\We'll be using the Fourth as the pilot.\The Fourth? response:	The Fourth Child's been found?
context: And that's your excuse for me having to go without lunch?!\A husband and wife quarrel?\It's not like that!\What is it? You look so serious.\It's the Unit 03 activation test.\We'll be using the Fourth as the pilot.\The Fourth?\The Fourth Child's been found? response:	Just yesterday.
context: A husband and wife quarrel?\It's not like that!\What is it? You look so serious.\It's the Unit 03 activation test.\We'll be using the Fourth as the pilot.\The Fourth?\The Fourth Child's been found?\Just yesterday. response:	But I haven't received a report from the Marduk Institute yet.
context: It's not like that!\What is it? You look so serious.\It's the Unit 03 activation test.\We'll be using the Fourth as the pilot.\The Fourth?\The Fourth Child's been found?\Just yesterday.\But I haven't received a report from the Marduk Institute yet. response:	The official documents will be delivered tomorrow.
context: What is it? You look so serious.\It's the Unit 03 activation test.\We'll be using the Fourth as the pilot.\The Fourth?\The Fourth Child's been found?\Just yesterday.\But I haven't received a report from the Marduk Institute yet.\The official documents will be delivered tomorrow. response:	Dr. Akagi, are you hiding something from me again?
context: It's the Unit 03 activation test.\We'll be using the Fourth as the pilot.\The Fourth?\The Fourth Child's been found?\Just yesterday.\But I haven't received a report from the Marduk Institute yet.\The official documents will be delivered tomorrow.\Dr. Akagi, are you hiding something from me again? response:	No, nothing at all.
context: We'll be using the Fourth as the pilot.\The Fourth?\The Fourth Child's been found?\Just yesterday.\But I haven't received a report from the Marduk Institute yet.\The official documents will be delivered tomorrow.\Dr. Akagi, are you hiding something from me again?\No, nothing at all. response:	Well, okay. So, who's the kid?
context: The Fourth?\The Fourth Child's been found?\Just yesterday.\But I haven't received a report from the Marduk Institute yet.\The official documents will be delivered tomorrow.\Dr. Akagi, are you hiding something from me again?\No, nothing at all.\Well, okay. So, who's the kid? response:	Jeez! It's HIM?!
context: The Fourth Child's been found?\Just yesterday.\But I haven't received a report from the Marduk Institute yet.\The official documents will be delivered tomorrow.\Dr. Akagi, are you hiding something from me again?\No, nothing at all.\Well, okay. So, who's the kid?\Jeez! It's HIM?! response:	It can't be helped.
context: Just yesterday.\But I haven't received a report from the Marduk Institute yet.\The official documents will be delivered tomorrow.\Dr. Akagi, are you hiding something from me again?\No, nothing at all.\Well, okay. So, who's the kid?\Jeez! It's HIM?!\It can't be helped. response:	All the possible candidates were gathered together for protection.
context: But I haven't received a report from the Marduk Institute yet.\The official documents will be delivered tomorrow.\Dr. Akagi, are you hiding something from me again?\No, nothing at all.\Well, okay. So, who's the kid?\Jeez! It's HIM?!\It can't be helped.\All the possible candidates were gathered together for protection. response:	It's so hard to tell them.
context: The official documents will be delivered tomorrow.\Dr. Akagi, are you hiding something from me again?\No, nothing at all.\Well, okay. So, who's the kid?\Jeez! It's HIM?!\It can't be helped.\All the possible candidates were gathered together for protection.\It's so hard to tell them. response:	Asuka will be fine. Her pride keeps her piloting her Eva.
context: Dr. Akagi, are you hiding something from me again?\No, nothing at all.\Well, okay. So, who's the kid?\Jeez! It's HIM?!\It can't be helped.\All the possible candidates were gathered together for protection.\It's so hard to tell them.\Asuka will be fine. Her pride keeps her piloting her Eva. response:	Rei is exceptional,
context: No, nothing at all.\Well, okay. So, who's the kid?\Jeez! It's HIM?!\It can't be helped.\All the possible candidates were gathered together for protection.\It's so hard to tell them.\Asuka will be fine. Her pride keeps her piloting her Eva.\Rei is exceptional, response:	with no problems with her Eva or our work.
context: Well, okay. So, who's the kid?\Jeez! It's HIM?!\It can't be helped.\All the possible candidates were gathered together for protection.\It's so hard to tell them.\Asuka will be fine. Her pride keeps her piloting her Eva.\Rei is exceptional,\with no problems with her Eva or our work. response:	Shinji probably knows the most about the down side.
context: Jeez! It's HIM?!\It can't be helped.\All the possible candidates were gathered together for protection.\It's so hard to tell them.\Asuka will be fine. Her pride keeps her piloting her Eva.\Rei is exceptional,\with no problems with her Eva or our work.\Shinji probably knows the most about the down side. response:	I don't want him to suffer any more hardships.
context: It can't be helped.\All the possible candidates were gathered together for protection.\It's so hard to tell them.\Asuka will be fine. Her pride keeps her piloting her Eva.\Rei is exceptional,\with no problems with her Eva or our work.\Shinji probably knows the most about the down side.\I don't want him to suffer any more hardships. response:	But we need children of this kind,
context: All the possible candidates were gathered together for protection.\It's so hard to tell them.\Asuka will be fine. Her pride keeps her piloting her Eva.\Rei is exceptional,\with no problems with her Eva or our work.\Shinji probably knows the most about the down side.\I don't want him to suffer any more hardships.\But we need children of this kind, response:	in order for us all to survive.
context: It's so hard to tell them.\Asuka will be fine. Her pride keeps her piloting her Eva.\Rei is exceptional,\with no problems with her Eva or our work.\Shinji probably knows the most about the down side.\I don't want him to suffer any more hardships.\But we need children of this kind,\in order for us all to survive. response:	Are you saying not to complicate the issue?
context: Asuka will be fine. Her pride keeps her piloting her Eva.\Rei is exceptional,\with no problems with her Eva or our work.\Shinji probably knows the most about the down side.\I don't want him to suffer any more hardships.\But we need children of this kind,\in order for us all to survive.\Are you saying not to complicate the issue? response:	Bye! Later!
context: Rei is exceptional,\with no problems with her Eva or our work.\Shinji probably knows the most about the down side.\I don't want him to suffer any more hardships.\But we need children of this kind,\in order for us all to survive.\Are you saying not to complicate the issue?\Bye! Later! response:	Suzuhara, you've got the duty this week. Get to work!
context: with no problems with her Eva or our work.\Shinji probably knows the most about the down side.\I don't want him to suffer any more hardships.\But we need children of this kind,\in order for us all to survive.\Are you saying not to complicate the issue?\Bye! Later!\Suzuhara, you've got the duty this week. Get to work! response:	What do you mean?
context: Shinji probably knows the most about the down side.\I don't want him to suffer any more hardships.\But we need children of this kind,\in order for us all to survive.\Are you saying not to complicate the issue?\Bye! Later!\Suzuhara, you've got the duty this week. Get to work!\What do you mean? response:	The class printout!
context: I don't want him to suffer any more hardships.\But we need children of this kind,\in order for us all to survive.\Are you saying not to complicate the issue?\Bye! Later!\Suzuhara, you've got the duty this week. Get to work!\What do you mean?\The class printout! response:	Didn't our teacher tell you to deliver this?
context: But we need children of this kind,\in order for us all to survive.\Are you saying not to complicate the issue?\Bye! Later!\Suzuhara, you've got the duty this week. Get to work!\What do you mean?\The class printout!\Didn't our teacher tell you to deliver this? response:	Come on, you can ask the other person on duty, can't you?
context: in order for us all to survive.\Are you saying not to complicate the issue?\Bye! Later!\Suzuhara, you've got the duty this week. Get to work!\What do you mean?\The class printout!\Didn't our teacher tell you to deliver this?\Come on, you can ask the other person on duty, can't you? response:	Miss Ayanami is absent today!
context: Are you saying not to complicate the issue?\Bye! Later!\Suzuhara, you've got the duty this week. Get to work!\What do you mean?\The class printout!\Didn't our teacher tell you to deliver this?\Come on, you can ask the other person on duty, can't you?\Miss Ayanami is absent today! response:	Ayanami and me?
