context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: Well, I'll hold back and let you buy me some clothes.\It's going to be a cold, cold winter, after all.\You can hold back a little more, you know.\Wh-What's wrong?\I have no money.\You...\No, that's not what I meant.\I'm saying I don't have small change. response:	Better too big than too small, as they say.
context: It's going to be a cold, cold winter, after all.\You can hold back a little more, you know.\Wh-What's wrong?\I have no money.\You...\No, that's not what I meant.\I'm saying I don't have small change.\Better too big than too small, as they say. response:	So you just need to use that money.
context: You can hold back a little more, you know.\Wh-What's wrong?\I have no money.\You...\No, that's not what I meant.\I'm saying I don't have small change.\Better too big than too small, as they say.\So you just need to use that money. response:	There's also the saying about cutting a rabbit with a meat cleaver.
context: Wh-What's wrong?\I have no money.\You...\No, that's not what I meant.\I'm saying I don't have small change.\Better too big than too small, as they say.\So you just need to use that money.\There's also the saying about cutting a rabbit with a meat cleaver. response:	If I used this money at a clothes store, I can't imagine how displeased they'd be.
context: I have no money.\You...\No, that's not what I meant.\I'm saying I don't have small change.\Better too big than too small, as they say.\So you just need to use that money.\There's also the saying about cutting a rabbit with a meat cleaver.\If I used this money at a clothes store, I can't imagine how displeased they'd be. response:	I see.
context: You...\No, that's not what I meant.\I'm saying I don't have small change.\Better too big than too small, as they say.\So you just need to use that money.\There's also the saying about cutting a rabbit with a meat cleaver.\If I used this money at a clothes store, I can't imagine how displeased they'd be.\I see. response:	But are gold coins really worth so much?
context: No, that's not what I meant.\I'm saying I don't have small change.\Better too big than too small, as they say.\So you just need to use that money.\There's also the saying about cutting a rabbit with a meat cleaver.\If I used this money at a clothes store, I can't imagine how displeased they'd be.\I see.\But are gold coins really worth so much? response:	Of course.
context: I'm saying I don't have small change.\Better too big than too small, as they say.\So you just need to use that money.\There's also the saying about cutting a rabbit with a meat cleaver.\If I used this money at a clothes store, I can't imagine how displeased they'd be.\I see.\But are gold coins really worth so much?\Of course. response:	For example, the current Rumione gold coin is worth thirty-five Thoreni silver coins.
context: Better too big than too small, as they say.\So you just need to use that money.\There's also the saying about cutting a rabbit with a meat cleaver.\If I used this money at a clothes store, I can't imagine how displeased they'd be.\I see.\But are gold coins really worth so much?\Of course.\For example, the current Rumione gold coin is worth thirty-five Thoreni silver coins. response:	If you live humbly, one silver coin can last you seven days.
context: So you just need to use that money.\There's also the saying about cutting a rabbit with a meat cleaver.\If I used this money at a clothes store, I can't imagine how displeased they'd be.\I see.\But are gold coins really worth so much?\Of course.\For example, the current Rumione gold coin is worth thirty-five Thoreni silver coins.\If you live humbly, one silver coin can last you seven days. response:	And it's worth thirty-five times that.
context: There's also the saying about cutting a rabbit with a meat cleaver.\If I used this money at a clothes store, I can't imagine how displeased they'd be.\I see.\But are gold coins really worth so much?\Of course.\For example, the current Rumione gold coin is worth thirty-five Thoreni silver coins.\If you live humbly, one silver coin can last you seven days.\And it's worth thirty-five times that. response:	That's quite something.
context: If I used this money at a clothes store, I can't imagine how displeased they'd be.\I see.\But are gold coins really worth so much?\Of course.\For example, the current Rumione gold coin is worth thirty-five Thoreni silver coins.\If you live humbly, one silver coin can last you seven days.\And it's worth thirty-five times that.\That's quite something. response:	However!
context: I see.\But are gold coins really worth so much?\Of course.\For example, the current Rumione gold coin is worth thirty-five Thoreni silver coins.\If you live humbly, one silver coin can last you seven days.\And it's worth thirty-five times that.\That's quite something.\However! response:	The store said that these clothes are worth two gold coins.
context: But are gold coins really worth so much?\Of course.\For example, the current Rumione gold coin is worth thirty-five Thoreni silver coins.\If you live humbly, one silver coin can last you seven days.\And it's worth thirty-five times that.\That's quite something.\However!\The store said that these clothes are worth two gold coins. response:	Unlike apples, wouldn't clothes be something you'd buy with gold coins?
context: Of course.\For example, the current Rumione gold coin is worth thirty-five Thoreni silver coins.\If you live humbly, one silver coin can last you seven days.\And it's worth thirty-five times that.\That's quite something.\However!\The store said that these clothes are worth two gold coins.\Unlike apples, wouldn't clothes be something you'd buy with gold coins? response:	If that were true, most of the people in the city would be naked.
context: For example, the current Rumione gold coin is worth thirty-five Thoreni silver coins.\If you live humbly, one silver coin can last you seven days.\And it's worth thirty-five times that.\That's quite something.\However!\The store said that these clothes are worth two gold coins.\Unlike apples, wouldn't clothes be something you'd buy with gold coins?\If that were true, most of the people in the city would be naked. response:	I'm sure the merchant who sold those clothes must've been quite worried about if you'd even pay.
context: If you live humbly, one silver coin can last you seven days.\And it's worth thirty-five times that.\That's quite something.\However!\The store said that these clothes are worth two gold coins.\Unlike apples, wouldn't clothes be something you'd buy with gold coins?\If that were true, most of the people in the city would be naked.\I'm sure the merchant who sold those clothes must've been quite worried about if you'd even pay. response:	Were these that expensive?
context: And it's worth thirty-five times that.\That's quite something.\However!\The store said that these clothes are worth two gold coins.\Unlike apples, wouldn't clothes be something you'd buy with gold coins?\If that were true, most of the people in the city would be naked.\I'm sure the merchant who sold those clothes must've been quite worried about if you'd even pay.\Were these that expensive? response:	Of course.
context: That's quite something.\However!\The store said that these clothes are worth two gold coins.\Unlike apples, wouldn't clothes be something you'd buy with gold coins?\If that were true, most of the people in the city would be naked.\I'm sure the merchant who sold those clothes must've been quite worried about if you'd even pay.\Were these that expensive?\Of course. response:	So choose some shabby-looking clothes when we buy them.
context: However!\The store said that these clothes are worth two gold coins.\Unlike apples, wouldn't clothes be something you'd buy with gold coins?\If that were true, most of the people in the city would be naked.\I'm sure the merchant who sold those clothes must've been quite worried about if you'd even pay.\Were these that expensive?\Of course.\So choose some shabby-looking clothes when we buy them. response:	I'm Horo the Wise from Yoitsu!
context: The store said that these clothes are worth two gold coins.\Unlike apples, wouldn't clothes be something you'd buy with gold coins?\If that were true, most of the people in the city would be naked.\I'm sure the merchant who sold those clothes must've been quite worried about if you'd even pay.\Were these that expensive?\Of course.\So choose some shabby-looking clothes when we buy them.\I'm Horo the Wise from Yoitsu! response:	If I wear something shabby, it'll hurt my pride!
context: Unlike apples, wouldn't clothes be something you'd buy with gold coins?\If that were true, most of the people in the city would be naked.\I'm sure the merchant who sold those clothes must've been quite worried about if you'd even pay.\Were these that expensive?\Of course.\So choose some shabby-looking clothes when we buy them.\I'm Horo the Wise from Yoitsu!\If I wear something shabby, it'll hurt my pride! response:	They say that if you are truly beautiful, then anything should look good on you.
context: If that were true, most of the people in the city would be naked.\I'm sure the merchant who sold those clothes must've been quite worried about if you'd even pay.\Were these that expensive?\Of course.\So choose some shabby-looking clothes when we buy them.\I'm Horo the Wise from Yoitsu!\If I wear something shabby, it'll hurt my pride!\They say that if you are truly beautiful, then anything should look good on you. response:	But still, to the money exchange, huh?
context: I'm sure the merchant who sold those clothes must've been quite worried about if you'd even pay.\Were these that expensive?\Of course.\So choose some shabby-looking clothes when we buy them.\I'm Horo the Wise from Yoitsu!\If I wear something shabby, it'll hurt my pride!\They say that if you are truly beautiful, then anything should look good on you.\But still, to the money exchange, huh? response:	Oh, we're going to exchange money?
context: Were these that expensive?\Of course.\So choose some shabby-looking clothes when we buy them.\I'm Horo the Wise from Yoitsu!\If I wear something shabby, it'll hurt my pride!\They say that if you are truly beautiful, then anything should look good on you.\But still, to the money exchange, huh?\Oh, we're going to exchange money? response:	Then we're going to that bridge, right?
context: Of course.\So choose some shabby-looking clothes when we buy them.\I'm Horo the Wise from Yoitsu!\If I wear something shabby, it'll hurt my pride!\They say that if you are truly beautiful, then anything should look good on you.\But still, to the money exchange, huh?\Oh, we're going to exchange money?\Then we're going to that bridge, right? response:	Hey, come on!
context: So choose some shabby-looking clothes when we buy them.\I'm Horo the Wise from Yoitsu!\If I wear something shabby, it'll hurt my pride!\They say that if you are truly beautiful, then anything should look good on you.\But still, to the money exchange, huh?\Oh, we're going to exchange money?\Then we're going to that bridge, right?\Hey, come on! response:	Hurry up and walk.
context: I'm Horo the Wise from Yoitsu!\If I wear something shabby, it'll hurt my pride!\They say that if you are truly beautiful, then anything should look good on you.\But still, to the money exchange, huh?\Oh, we're going to exchange money?\Then we're going to that bridge, right?\Hey, come on!\Hurry up and walk. response:	I want to drink some beer soon.
context: If I wear something shabby, it'll hurt my pride!\They say that if you are truly beautiful, then anything should look good on you.\But still, to the money exchange, huh?\Oh, we're going to exchange money?\Then we're going to that bridge, right?\Hey, come on!\Hurry up and walk.\I want to drink some beer soon. response:	Rumione, you say?
context: They say that if you are truly beautiful, then anything should look good on you.\But still, to the money exchange, huh?\Oh, we're going to exchange money?\Then we're going to that bridge, right?\Hey, come on!\Hurry up and walk.\I want to drink some beer soon.\Rumione, you say? response:	Today's market price for it is thirty-four Thoreni silver coins on the dot.
context: But still, to the money exchange, huh?\Oh, we're going to exchange money?\Then we're going to that bridge, right?\Hey, come on!\Hurry up and walk.\I want to drink some beer soon.\Rumione, you say?\Today's market price for it is thirty-four Thoreni silver coins on the dot. response:	And the handling charge?
context: Oh, we're going to exchange money?\Then we're going to that bridge, right?\Hey, come on!\Hurry up and walk.\I want to drink some beer soon.\Rumione, you say?\Today's market price for it is thirty-four Thoreni silver coins on the dot.\And the handling charge? response:	Ten Liuto coins, or thirty Trie coins.
context: Then we're going to that bridge, right?\Hey, come on!\Hurry up and walk.\I want to drink some beer soon.\Rumione, you say?\Today's market price for it is thirty-four Thoreni silver coins on the dot.\And the handling charge?\Ten Liuto coins, or thirty Trie coins. response:	I'll pay in Liuto coins.
context: Hey, come on!\Hurry up and walk.\I want to drink some beer soon.\Rumione, you say?\Today's market price for it is thirty-four Thoreni silver coins on the dot.\And the handling charge?\Ten Liuto coins, or thirty Trie coins.\I'll pay in Liuto coins. response:	Understood. Well then...
context: Hurry up and walk.\I want to drink some beer soon.\Rumione, you say?\Today's market price for it is thirty-four Thoreni silver coins on the dot.\And the handling charge?\Ten Liuto coins, or thirty Trie coins.\I'll pay in Liuto coins.\Understood. Well then... response:	Oh, please be careful.
context: I want to drink some beer soon.\Rumione, you say?\Today's market price for it is thirty-four Thoreni silver coins on the dot.\And the handling charge?\Ten Liuto coins, or thirty Trie coins.\I'll pay in Liuto coins.\Understood. Well then...\Oh, please be careful. response:	If you drop them, they'll belong to whoever picks it up off the street.
context: Rumione, you say?\Today's market price for it is thirty-four Thoreni silver coins on the dot.\And the handling charge?\Ten Liuto coins, or thirty Trie coins.\I'll pay in Liuto coins.\Understood. Well then...\Oh, please be careful.\If you drop them, they'll belong to whoever picks it up off the street. response:	Weiz.
context: Today's market price for it is thirty-four Thoreni silver coins on the dot.\And the handling charge?\Ten Liuto coins, or thirty Trie coins.\I'll pay in Liuto coins.\Understood. Well then...\Oh, please be careful.\If you drop them, they'll belong to whoever picks it up off the street.\Weiz. response:	What?
context: And the handling charge?\Ten Liuto coins, or thirty Trie coins.\I'll pay in Liuto coins.\Understood. Well then...\Oh, please be careful.\If you drop them, they'll belong to whoever picks it up off the street.\Weiz.\What? response:	I'm the customer.
context: Ten Liuto coins, or thirty Trie coins.\I'll pay in Liuto coins.\Understood. Well then...\Oh, please be careful.\If you drop them, they'll belong to whoever picks it up off the street.\Weiz.\What?\I'm the customer. response:	Leave the gold coin there, I'm busy right now.
context: I'll pay in Liuto coins.\Understood. Well then...\Oh, please be careful.\If you drop them, they'll belong to whoever picks it up off the street.\Weiz.\What?\I'm the customer.\Leave the gold coin there, I'm busy right now. response:	Even though you're not even treating your precious customers properly?
context: Understood. Well then...\Oh, please be careful.\If you drop them, they'll belong to whoever picks it up off the street.\Weiz.\What?\I'm the customer.\Leave the gold coin there, I'm busy right now.\Even though you're not even treating your precious customers properly? response:	Of course!
context: Oh, please be careful.\If you drop them, they'll belong to whoever picks it up off the street.\Weiz.\What?\I'm the customer.\Leave the gold coin there, I'm busy right now.\Even though you're not even treating your precious customers properly?\Of course! response:	It's more important that this precious little lady doesn't drop any coins.
context: If you drop them, they'll belong to whoever picks it up off the street.\Weiz.\What?\I'm the customer.\Leave the gold coin there, I'm busy right now.\Even though you're not even treating your precious customers properly?\Of course!\It's more important that this precious little lady doesn't drop any coins. response:	Isn't that right?
context: Weiz.\What?\I'm the customer.\Leave the gold coin there, I'm busy right now.\Even though you're not even treating your precious customers properly?\Of course!\It's more important that this precious little lady doesn't drop any coins.\Isn't that right? response:	My, that makes me happy.
context: What?\I'm the customer.\Leave the gold coin there, I'm busy right now.\Even though you're not even treating your precious customers properly?\Of course!\It's more important that this precious little lady doesn't drop any coins.\Isn't that right?\My, that makes me happy. response:	But, dear sir.
context: I'm the customer.\Leave the gold coin there, I'm busy right now.\Even though you're not even treating your precious customers properly?\Of course!\It's more important that this precious little lady doesn't drop any coins.\Isn't that right?\My, that makes me happy.\But, dear sir. response:	What is it?
context: Leave the gold coin there, I'm busy right now.\Even though you're not even treating your precious customers properly?\Of course!\It's more important that this precious little lady doesn't drop any coins.\Isn't that right?\My, that makes me happy.\But, dear sir.\What is it? response:	There are just too many coins for my hand to hold.
context: Even though you're not even treating your precious customers properly?\Of course!\It's more important that this precious little lady doesn't drop any coins.\Isn't that right?\My, that makes me happy.\But, dear sir.\What is it?\There are just too many coins for my hand to hold. response:	That's why my hand is there, Horo.
context: Of course!\It's more important that this precious little lady doesn't drop any coins.\Isn't that right?\My, that makes me happy.\But, dear sir.\What is it?\There are just too many coins for my hand to hold.\That's why my hand is there, Horo. response:	My, but we can't do this.
context: It's more important that this precious little lady doesn't drop any coins.\Isn't that right?\My, that makes me happy.\But, dear sir.\What is it?\There are just too many coins for my hand to hold.\That's why my hand is there, Horo.\My, but we can't do this. response:	You won't be able to use your precious hands.
context: Isn't that right?\My, that makes me happy.\But, dear sir.\What is it?\There are just too many coins for my hand to hold.\That's why my hand is there, Horo.\My, but we can't do this.\You won't be able to use your precious hands. response:	Not at all, I will gladly use my hands so that these coins won't fall from your hands.
context: My, that makes me happy.\But, dear sir.\What is it?\There are just too many coins for my hand to hold.\That's why my hand is there, Horo.\My, but we can't do this.\You won't be able to use your precious hands.\Not at all, I will gladly use my hands so that these coins won't fall from your hands. response:	It does not trouble me in any way.
context: But, dear sir.\What is it?\There are just too many coins for my hand to hold.\That's why my hand is there, Horo.\My, but we can't do this.\You won't be able to use your precious hands.\Not at all, I will gladly use my hands so that these coins won't fall from your hands.\It does not trouble me in any way. response:	That is because you are like a warm feeling in my chest that cannot be held with both arms,
context: What is it?\There are just too many coins for my hand to hold.\That's why my hand is there, Horo.\My, but we can't do this.\You won't be able to use your precious hands.\Not at all, I will gladly use my hands so that these coins won't fall from your hands.\It does not trouble me in any way.\That is because you are like a warm feeling in my chest that cannot be held with both arms, response:	and there's no doubt that you'll accept it all!
context: There are just too many coins for my hand to hold.\That's why my hand is there, Horo.\My, but we can't do this.\You won't be able to use your precious hands.\Not at all, I will gladly use my hands so that these coins won't fall from your hands.\It does not trouble me in any way.\That is because you are like a warm feeling in my chest that cannot be held with both arms,\and there's no doubt that you'll accept it all! response:	Weiz!
context: That's why my hand is there, Horo.\My, but we can't do this.\You won't be able to use your precious hands.\Not at all, I will gladly use my hands so that these coins won't fall from your hands.\It does not trouble me in any way.\That is because you are like a warm feeling in my chest that cannot be held with both arms,\and there's no doubt that you'll accept it all!\Weiz! response:	Did you forget the basics of being a money exchanger?
context: My, but we can't do this.\You won't be able to use your precious hands.\Not at all, I will gladly use my hands so that these coins won't fall from your hands.\It does not trouble me in any way.\That is because you are like a warm feeling in my chest that cannot be held with both arms,\and there's no doubt that you'll accept it all!\Weiz!\Did you forget the basics of being a money exchanger? response:	Silver in a bag, gold in a chest.
context: You won't be able to use your precious hands.\Not at all, I will gladly use my hands so that these coins won't fall from your hands.\It does not trouble me in any way.\That is because you are like a warm feeling in my chest that cannot be held with both arms,\and there's no doubt that you'll accept it all!\Weiz!\Did you forget the basics of being a money exchanger?\Silver in a bag, gold in a chest. response:	You should be holding on to crude copper coins in your hands!
context: Not at all, I will gladly use my hands so that these coins won't fall from your hands.\It does not trouble me in any way.\That is because you are like a warm feeling in my chest that cannot be held with both arms,\and there's no doubt that you'll accept it all!\Weiz!\Did you forget the basics of being a money exchanger?\Silver in a bag, gold in a chest.\You should be holding on to crude copper coins in your hands! response:	Geez.
context: It does not trouble me in any way.\That is because you are like a warm feeling in my chest that cannot be held with both arms,\and there's no doubt that you'll accept it all!\Weiz!\Did you forget the basics of being a money exchanger?\Silver in a bag, gold in a chest.\You should be holding on to crude copper coins in your hands!\Geez. response:	Keeping such a good girl to yourself is an act against God.
context: That is because you are like a warm feeling in my chest that cannot be held with both arms,\and there's no doubt that you'll accept it all!\Weiz!\Did you forget the basics of being a money exchanger?\Silver in a bag, gold in a chest.\You should be holding on to crude copper coins in your hands!\Geez.\Keeping such a good girl to yourself is an act against God. response:	Haven't you heard the passage that says to share what bread you can offer?
context: and there's no doubt that you'll accept it all!\Weiz!\Did you forget the basics of being a money exchanger?\Silver in a bag, gold in a chest.\You should be holding on to crude copper coins in your hands!\Geez.\Keeping such a good girl to yourself is an act against God.\Haven't you heard the passage that says to share what bread you can offer? response:	You want me to share?
context: Weiz!\Did you forget the basics of being a money exchanger?\Silver in a bag, gold in a chest.\You should be holding on to crude copper coins in your hands!\Geez.\Keeping such a good girl to yourself is an act against God.\Haven't you heard the passage that says to share what bread you can offer?\You want me to share? response:	I won't share with you on top of the money exchanging fee, though.
context: Did you forget the basics of being a money exchanger?\Silver in a bag, gold in a chest.\You should be holding on to crude copper coins in your hands!\Geez.\Keeping such a good girl to yourself is an act against God.\Haven't you heard the passage that says to share what bread you can offer?\You want me to share?\I won't share with you on top of the money exchanging fee, though. response:	I either give you everything or nothing.
context: Silver in a bag, gold in a chest.\You should be holding on to crude copper coins in your hands!\Geez.\Keeping such a good girl to yourself is an act against God.\Haven't you heard the passage that says to share what bread you can offer?\You want me to share?\I won't share with you on top of the money exchanging fee, though.\I either give you everything or nothing. response:	If that happens, then she'll come with the debt she owes me.
context: You should be holding on to crude copper coins in your hands!\Geez.\Keeping such a good girl to yourself is an act against God.\Haven't you heard the passage that says to share what bread you can offer?\You want me to share?\I won't share with you on top of the money exchanging fee, though.\I either give you everything or nothing.\If that happens, then she'll come with the debt she owes me. response:	So, I believe that you need to show some level of determination.
context: Geez.\Keeping such a good girl to yourself is an act against God.\Haven't you heard the passage that says to share what bread you can offer?\You want me to share?\I won't share with you on top of the money exchanging fee, though.\I either give you everything or nothing.\If that happens, then she'll come with the debt she owes me.\So, I believe that you need to show some level of determination. response:	I can't possibly place a price on you!
context: Keeping such a good girl to yourself is an act against God.\Haven't you heard the passage that says to share what bread you can offer?\You want me to share?\I won't share with you on top of the money exchanging fee, though.\I either give you everything or nothing.\If that happens, then she'll come with the debt she owes me.\So, I believe that you need to show some level of determination.\I can't possibly place a price on you! response:	Just how can you say that, you corrupt merchant!
context: Haven't you heard the passage that says to share what bread you can offer?\You want me to share?\I won't share with you on top of the money exchanging fee, though.\I either give you everything or nothing.\If that happens, then she'll come with the debt she owes me.\So, I believe that you need to show some level of determination.\I can't possibly place a price on you!\Just how can you say that, you corrupt merchant! response:	The scale in my heart is tilting back and forth right now.
context: You want me to share?\I won't share with you on top of the money exchanging fee, though.\I either give you everything or nothing.\If that happens, then she'll come with the debt she owes me.\So, I believe that you need to show some level of determination.\I can't possibly place a price on you!\Just how can you say that, you corrupt merchant!\The scale in my heart is tilting back and forth right now. response:	But please, believe that it is not tilting because of the weight of gold coins.
context: I won't share with you on top of the money exchanging fee, though.\I either give you everything or nothing.\If that happens, then she'll come with the debt she owes me.\So, I believe that you need to show some level of determination.\I can't possibly place a price on you!\Just how can you say that, you corrupt merchant!\The scale in my heart is tilting back and forth right now.\But please, believe that it is not tilting because of the weight of gold coins. response:	Of course! Of course I believe you.
context: I either give you everything or nothing.\If that happens, then she'll come with the debt she owes me.\So, I believe that you need to show some level of determination.\I can't possibly place a price on you!\Just how can you say that, you corrupt merchant!\The scale in my heart is tilting back and forth right now.\But please, believe that it is not tilting because of the weight of gold coins.\Of course! Of course I believe you. response:	You really are a bad person, to touch a tilting scale with your hands.
context: If that happens, then she'll come with the debt she owes me.\So, I believe that you need to show some level of determination.\I can't possibly place a price on you!\Just how can you say that, you corrupt merchant!\The scale in my heart is tilting back and forth right now.\But please, believe that it is not tilting because of the weight of gold coins.\Of course! Of course I believe you.\You really are a bad person, to touch a tilting scale with your hands. response:	Horo...
context: So, I believe that you need to show some level of determination.\I can't possibly place a price on you!\Just how can you say that, you corrupt merchant!\The scale in my heart is tilting back and forth right now.\But please, believe that it is not tilting because of the weight of gold coins.\Of course! Of course I believe you.\You really are a bad person, to touch a tilting scale with your hands.\Horo... response:	Come on, let's get going.
context: I can't possibly place a price on you!\Just how can you say that, you corrupt merchant!\The scale in my heart is tilting back and forth right now.\But please, believe that it is not tilting because of the weight of gold coins.\Of course! Of course I believe you.\You really are a bad person, to touch a tilting scale with your hands.\Horo...\Come on, let's get going. response:	H-Hey, Lawrence.
context: Just how can you say that, you corrupt merchant!\The scale in my heart is tilting back and forth right now.\But please, believe that it is not tilting because of the weight of gold coins.\Of course! Of course I believe you.\You really are a bad person, to touch a tilting scale with your hands.\Horo...\Come on, let's get going.\H-Hey, Lawrence. response:	You came to exchange some gold coins, so are you going shopping or something?
context: The scale in my heart is tilting back and forth right now.\But please, believe that it is not tilting because of the weight of gold coins.\Of course! Of course I believe you.\You really are a bad person, to touch a tilting scale with your hands.\Horo...\Come on, let's get going.\H-Hey, Lawrence.\You came to exchange some gold coins, so are you going shopping or something? response:	That's right.
context: But please, believe that it is not tilting because of the weight of gold coins.\Of course! Of course I believe you.\You really are a bad person, to touch a tilting scale with your hands.\Horo...\Come on, let's get going.\H-Hey, Lawrence.\You came to exchange some gold coins, so are you going shopping or something?\That's right. response:	Prices seem like they're going to rise.
context: Of course! Of course I believe you.\You really are a bad person, to touch a tilting scale with your hands.\Horo...\Come on, let's get going.\H-Hey, Lawrence.\You came to exchange some gold coins, so are you going shopping or something?\That's right.\Prices seem like they're going to rise. response:	Since that's the case, the faster, the better.
context: You really are a bad person, to touch a tilting scale with your hands.\Horo...\Come on, let's get going.\H-Hey, Lawrence.\You came to exchange some gold coins, so are you going shopping or something?\That's right.\Prices seem like they're going to rise.\Since that's the case, the faster, the better. response:	Bye for now.
context: Horo...\Come on, let's get going.\H-Hey, Lawrence.\You came to exchange some gold coins, so are you going shopping or something?\That's right.\Prices seem like they're going to rise.\Since that's the case, the faster, the better.\Bye for now. response:	Do money exchangers even work when the sun sets?
context: Come on, let's get going.\H-Hey, Lawrence.\You came to exchange some gold coins, so are you going shopping or something?\That's right.\Prices seem like they're going to rise.\Since that's the case, the faster, the better.\Bye for now.\Do money exchangers even work when the sun sets? response:	No, it's a rule that money exchangers who use scales after the sun sets are swindlers!
context: H-Hey, Lawrence.\You came to exchange some gold coins, so are you going shopping or something?\That's right.\Prices seem like they're going to rise.\Since that's the case, the faster, the better.\Bye for now.\Do money exchangers even work when the sun sets?\No, it's a rule that money exchangers who use scales after the sun sets are swindlers! response:	And of course, I'm no swindler.
context: You came to exchange some gold coins, so are you going shopping or something?\That's right.\Prices seem like they're going to rise.\Since that's the case, the faster, the better.\Bye for now.\Do money exchangers even work when the sun sets?\No, it's a rule that money exchangers who use scales after the sun sets are swindlers!\And of course, I'm no swindler. response:	That's what he said.
context: That's right.\Prices seem like they're going to rise.\Since that's the case, the faster, the better.\Bye for now.\Do money exchangers even work when the sun sets?\No, it's a rule that money exchangers who use scales after the sun sets are swindlers!\And of course, I'm no swindler.\That's what he said. response:	Once I buy clothes, I'll be going to the tavern early.
context: Prices seem like they're going to rise.\Since that's the case, the faster, the better.\Bye for now.\Do money exchangers even work when the sun sets?\No, it's a rule that money exchangers who use scales after the sun sets are swindlers!\And of course, I'm no swindler.\That's what he said.\Once I buy clothes, I'll be going to the tavern early. response:	You can come if you want when you're done working.
context: Since that's the case, the faster, the better.\Bye for now.\Do money exchangers even work when the sun sets?\No, it's a rule that money exchangers who use scales after the sun sets are swindlers!\And of course, I'm no swindler.\That's what he said.\Once I buy clothes, I'll be going to the tavern early.\You can come if you want when you're done working. response:	Of course, my brother!
context: Bye for now.\Do money exchangers even work when the sun sets?\No, it's a rule that money exchangers who use scales after the sun sets are swindlers!\And of course, I'm no swindler.\That's what he said.\Once I buy clothes, I'll be going to the tavern early.\You can come if you want when you're done working.\Of course, my brother! response:	It's the usual tavern, right?
context: Do money exchangers even work when the sun sets?\No, it's a rule that money exchangers who use scales after the sun sets are swindlers!\And of course, I'm no swindler.\That's what he said.\Once I buy clothes, I'll be going to the tavern early.\You can come if you want when you're done working.\Of course, my brother!\It's the usual tavern, right? response:	It's scary to be drunk at a tavern I don't know.
context: No, it's a rule that money exchangers who use scales after the sun sets are swindlers!\And of course, I'm no swindler.\That's what he said.\Once I buy clothes, I'll be going to the tavern early.\You can come if you want when you're done working.\Of course, my brother!\It's the usual tavern, right?\It's scary to be drunk at a tavern I don't know. response:	All right!
context: And of course, I'm no swindler.\That's what he said.\Once I buy clothes, I'll be going to the tavern early.\You can come if you want when you're done working.\Of course, my brother!\It's the usual tavern, right?\It's scary to be drunk at a tavern I don't know.\All right! response:	It'll be soon! I'll really be there soon!
context: That's what he said.\Once I buy clothes, I'll be going to the tavern early.\You can come if you want when you're done working.\Of course, my brother!\It's the usual tavern, right?\It's scary to be drunk at a tavern I don't know.\All right!\It'll be soon! I'll really be there soon! response:	It was as interesting as I thought.
context: Once I buy clothes, I'll be going to the tavern early.\You can come if you want when you're done working.\Of course, my brother!\It's the usual tavern, right?\It's scary to be drunk at a tavern I don't know.\All right!\It'll be soon! I'll really be there soon!\It was as interesting as I thought. response:	It'll be troublesome later if you get him too serious.
context: You can come if you want when you're done working.\Of course, my brother!\It's the usual tavern, right?\It's scary to be drunk at a tavern I don't know.\All right!\It'll be soon! I'll really be there soon!\It was as interesting as I thought.\It'll be troublesome later if you get him too serious. response:	Troublesome?
context: Of course, my brother!\It's the usual tavern, right?\It's scary to be drunk at a tavern I don't know.\All right!\It'll be soon! I'll really be there soon!\It was as interesting as I thought.\It'll be troublesome later if you get him too serious.\Troublesome? response:	He'll follow you.
context: It's the usual tavern, right?\It's scary to be drunk at a tavern I don't know.\All right!\It'll be soon! I'll really be there soon!\It was as interesting as I thought.\It'll be troublesome later if you get him too serious.\Troublesome?\He'll follow you. response:	You're already following me.
context: It's scary to be drunk at a tavern I don't know.\All right!\It'll be soon! I'll really be there soon!\It was as interesting as I thought.\It'll be troublesome later if you get him too serious.\Troublesome?\He'll follow you.\You're already following me. response:	I played around knowing that, unlike you two.
context: All right!\It'll be soon! I'll really be there soon!\It was as interesting as I thought.\It'll be troublesome later if you get him too serious.\Troublesome?\He'll follow you.\You're already following me.\I played around knowing that, unlike you two. response:	It's fun teasing you,
context: It'll be soon! I'll really be there soon!\It was as interesting as I thought.\It'll be troublesome later if you get him too serious.\Troublesome?\He'll follow you.\You're already following me.\I played around knowing that, unlike you two.\It's fun teasing you, response:	but I want to play with some smart males sometimes.
context: It was as interesting as I thought.\It'll be troublesome later if you get him too serious.\Troublesome?\He'll follow you.\You're already following me.\I played around knowing that, unlike you two.\It's fun teasing you,\but I want to play with some smart males sometimes. response:	You both knew I was playing, though.
context: It'll be troublesome later if you get him too serious.\Troublesome?\He'll follow you.\You're already following me.\I played around knowing that, unlike you two.\It's fun teasing you,\but I want to play with some smart males sometimes.\You both knew I was playing, though. response:	So could you not act so serious?
context: Troublesome?\He'll follow you.\You're already following me.\I played around knowing that, unlike you two.\It's fun teasing you,\but I want to play with some smart males sometimes.\You both knew I was playing, though.\So could you not act so serious? response:	I'll start blushing instead, you know.
context: He'll follow you.\You're already following me.\I played around knowing that, unlike you two.\It's fun teasing you,\but I want to play with some smart males sometimes.\You both knew I was playing, though.\So could you not act so serious?\I'll start blushing instead, you know. response:	Well, that Weiz fellow is more of an eloquent talker than you, though.
