context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: That is how it seems.\You are an enemy.\Come at me.\Heaven's Wheel, Circle Sword!\New Moon School.\Demon Flash.\All the swords were...\New Moon School. response:	Sister!
context: You are an enemy.\Come at me.\Heaven's Wheel, Circle Sword!\New Moon School.\Demon Flash.\All the swords were...\New Moon School.\Sister! response:	Garuda Flame!
context: Come at me.\Heaven's Wheel, Circle Sword!\New Moon School.\Demon Flash.\All the swords were...\New Moon School.\Sister!\Garuda Flame! response:	The Flame Empress Armor?
context: Heaven's Wheel, Circle Sword!\New Moon School.\Demon Flash.\All the swords were...\New Moon School.\Sister!\Garuda Flame!\The Flame Empress Armor? response:	That armor has the ability to defend against flames, yes?
context: New Moon School.\Demon Flash.\All the swords were...\New Moon School.\Sister!\Garuda Flame!\The Flame Empress Armor?\That armor has the ability to defend against flames, yes? response:	You do well to requip in such an instant.
context: Demon Flash.\All the swords were...\New Moon School.\Sister!\Garuda Flame!\The Flame Empress Armor?\That armor has the ability to defend against flames, yes?\You do well to requip in such an instant. response:	You mustn't let his lordship see you looking like that, yes?
context: All the swords were...\New Moon School.\Sister!\Garuda Flame!\The Flame Empress Armor?\That armor has the ability to defend against flames, yes?\You do well to requip in such an instant.\You mustn't let his lordship see you looking like that, yes? response:	What will you do? Will you don your strongest armor soon?
context: New Moon School.\Sister!\Garuda Flame!\The Flame Empress Armor?\That armor has the ability to defend against flames, yes?\You do well to requip in such an instant.\You mustn't let his lordship see you looking like that, yes?\What will you do? Will you don your strongest armor soon? response:	Damn monster...
context: Sister!\Garuda Flame!\The Flame Empress Armor?\That armor has the ability to defend against flames, yes?\You do well to requip in such an instant.\You mustn't let his lordship see you looking like that, yes?\What will you do? Will you don your strongest armor soon?\Damn monster... response:	You'd best repent!
context: Garuda Flame!\The Flame Empress Armor?\That armor has the ability to defend against flames, yes?\You do well to requip in such an instant.\You mustn't let his lordship see you looking like that, yes?\What will you do? Will you don your strongest armor soon?\Damn monster...\You'd best repent! response:	Purgatory Armor, Requip!
context: The Flame Empress Armor?\That armor has the ability to defend against flames, yes?\You do well to requip in such an instant.\You mustn't let his lordship see you looking like that, yes?\What will you do? Will you don your strongest armor soon?\Damn monster...\You'd best repent!\Purgatory Armor, Requip! response:	There is no one that can stand when faced with this visage!
context: That armor has the ability to defend against flames, yes?\You do well to requip in such an instant.\You mustn't let his lordship see you looking like that, yes?\What will you do? Will you don your strongest armor soon?\Damn monster...\You'd best repent!\Purgatory Armor, Requip!\There is no one that can stand when faced with this visage! response:	So that's your strongest armor?
context: You do well to requip in such an instant.\You mustn't let his lordship see you looking like that, yes?\What will you do? Will you don your strongest armor soon?\Damn monster...\You'd best repent!\Purgatory Armor, Requip!\There is no one that can stand when faced with this visage!\So that's your strongest armor? response:	Come at me.
context: You mustn't let his lordship see you looking like that, yes?\What will you do? Will you don your strongest armor soon?\Damn monster...\You'd best repent!\Purgatory Armor, Requip!\There is no one that can stand when faced with this visage!\So that's your strongest armor?\Come at me. response:	Do you not yet understand?
context: What will you do? Will you don your strongest armor soon?\Damn monster...\You'd best repent!\Purgatory Armor, Requip!\There is no one that can stand when faced with this visage!\So that's your strongest armor?\Come at me.\Do you not yet understand? response:	No matter what armor you don, you cannot win against my sword.
context: Damn monster...\You'd best repent!\Purgatory Armor, Requip!\There is no one that can stand when faced with this visage!\So that's your strongest armor?\Come at me.\Do you not yet understand?\No matter what armor you don, you cannot win against my sword. response:	Give up, now.
context: You'd best repent!\Purgatory Armor, Requip!\There is no one that can stand when faced with this visage!\So that's your strongest armor?\Come at me.\Do you not yet understand?\No matter what armor you don, you cannot win against my sword.\Give up, now. response:	S-She can't win...
context: Purgatory Armor, Requip!\There is no one that can stand when faced with this visage!\So that's your strongest armor?\Come at me.\Do you not yet understand?\No matter what armor you don, you cannot win against my sword.\Give up, now.\S-She can't win... response:	She can't win!
context: There is no one that can stand when faced with this visage!\So that's your strongest armor?\Come at me.\Do you not yet understand?\No matter what armor you don, you cannot win against my sword.\Give up, now.\S-She can't win...\She can't win! response:	Wait, what's that armor?
context: So that's your strongest armor?\Come at me.\Do you not yet understand?\No matter what armor you don, you cannot win against my sword.\Give up, now.\S-She can't win...\She can't win!\Wait, what's that armor? response:	Or wait, it's some outfit?
context: Come at me.\Do you not yet understand?\No matter what armor you don, you cannot win against my sword.\Give up, now.\S-She can't win...\She can't win!\Wait, what's that armor?\Or wait, it's some outfit? response:	What are you trying?
context: Do you not yet understand?\No matter what armor you don, you cannot win against my sword.\Give up, now.\S-She can't win...\She can't win!\Wait, what's that armor?\Or wait, it's some outfit?\What are you trying? response:	That outfit is nothing but cloth.
context: No matter what armor you don, you cannot win against my sword.\Give up, now.\S-She can't win...\She can't win!\Wait, what's that armor?\Or wait, it's some outfit?\What are you trying?\That outfit is nothing but cloth. response:	What?
context: Give up, now.\S-She can't win...\She can't win!\Wait, what's that armor?\Or wait, it's some outfit?\What are you trying?\That outfit is nothing but cloth.\What? response:	Do you think so little of me?
context: S-She can't win...\She can't win!\Wait, what's that armor?\Or wait, it's some outfit?\What are you trying?\That outfit is nothing but cloth.\What?\Do you think so little of me? response:	Sister, what are you doing?
context: She can't win!\Wait, what's that armor?\Or wait, it's some outfit?\What are you trying?\That outfit is nothing but cloth.\What?\Do you think so little of me?\Sister, what are you doing? response:	You've got to have a lot of strong armor left, right?
context: Wait, what's that armor?\Or wait, it's some outfit?\What are you trying?\That outfit is nothing but cloth.\What?\Do you think so little of me?\Sister, what are you doing?\You've got to have a lot of strong armor left, right? response:	You're stronger than this, right?
context: Or wait, it's some outfit?\What are you trying?\That outfit is nothing but cloth.\What?\Do you think so little of me?\Sister, what are you doing?\You've got to have a lot of strong armor left, right?\You're stronger than this, right? response:	I am...
context: What are you trying?\That outfit is nothing but cloth.\What?\Do you think so little of me?\Sister, what are you doing?\You've got to have a lot of strong armor left, right?\You're stronger than this, right?\I am... response:	I am not strong.
context: That outfit is nothing but cloth.\What?\Do you think so little of me?\Sister, what are you doing?\You've got to have a lot of strong armor left, right?\You're stronger than this, right?\I am...\I am not strong. response:	Strength is...
context: What?\Do you think so little of me?\Sister, what are you doing?\You've got to have a lot of strong armor left, right?\You're stronger than this, right?\I am...\I am not strong.\Strength is... response:	I like being by myself.
context: Do you think so little of me?\Sister, what are you doing?\You've got to have a lot of strong armor left, right?\You're stronger than this, right?\I am...\I am not strong.\Strength is...\I like being by myself. response:	I feel uncomfortable around other people.
context: Sister, what are you doing?\You've got to have a lot of strong armor left, right?\You're stronger than this, right?\I am...\I am not strong.\Strength is...\I like being by myself.\I feel uncomfortable around other people. response:	Then why are you crying all by yourself?
context: You've got to have a lot of strong armor left, right?\You're stronger than this, right?\I am...\I am not strong.\Strength is...\I like being by myself.\I feel uncomfortable around other people.\Then why are you crying all by yourself? response:	Before my eyes, countless numbers of my friends have become sacrifices.
context: You're stronger than this, right?\I am...\I am not strong.\Strength is...\I like being by myself.\I feel uncomfortable around other people.\Then why are you crying all by yourself?\Before my eyes, countless numbers of my friends have become sacrifices. response:	I wasn't able to protect those dear to me.
context: I am...\I am not strong.\Strength is...\I like being by myself.\I feel uncomfortable around other people.\Then why are you crying all by yourself?\Before my eyes, countless numbers of my friends have become sacrifices.\I wasn't able to protect those dear to me. response:	And then...
context: I am not strong.\Strength is...\I like being by myself.\I feel uncomfortable around other people.\Then why are you crying all by yourself?\Before my eyes, countless numbers of my friends have become sacrifices.\I wasn't able to protect those dear to me.\And then... response:	I wasn't crying!
context: Strength is...\I like being by myself.\I feel uncomfortable around other people.\Then why are you crying all by yourself?\Before my eyes, countless numbers of my friends have become sacrifices.\I wasn't able to protect those dear to me.\And then...\I wasn't crying! response:	I was always crying.
context: I like being by myself.\I feel uncomfortable around other people.\Then why are you crying all by yourself?\Before my eyes, countless numbers of my friends have become sacrifices.\I wasn't able to protect those dear to me.\And then...\I wasn't crying!\I was always crying. response:	To be seen as strong...
context: I feel uncomfortable around other people.\Then why are you crying all by yourself?\Before my eyes, countless numbers of my friends have become sacrifices.\I wasn't able to protect those dear to me.\And then...\I wasn't crying!\I was always crying.\To be seen as strong... response:	I always wear armor because I am weak!
context: Then why are you crying all by yourself?\Before my eyes, countless numbers of my friends have become sacrifices.\I wasn't able to protect those dear to me.\And then...\I wasn't crying!\I was always crying.\To be seen as strong...\I always wear armor because I am weak! response:	I could never take it off...
context: Before my eyes, countless numbers of my friends have become sacrifices.\I wasn't able to protect those dear to me.\And then...\I wasn't crying!\I was always crying.\To be seen as strong...\I always wear armor because I am weak!\I could never take it off... response:	I will cut down my opponents, even if they are naked.
context: I wasn't able to protect those dear to me.\And then...\I wasn't crying!\I was always crying.\To be seen as strong...\I always wear armor because I am weak!\I could never take it off...\I will cut down my opponents, even if they are naked. response:	I believed that the armor would protect me.
context: And then...\I wasn't crying!\I was always crying.\To be seen as strong...\I always wear armor because I am weak!\I could never take it off...\I will cut down my opponents, even if they are naked.\I believed that the armor would protect me. response:	But I was mistaken.
context: I wasn't crying!\I was always crying.\To be seen as strong...\I always wear armor because I am weak!\I could never take it off...\I will cut down my opponents, even if they are naked.\I believed that the armor would protect me.\But I was mistaken. response:	That armor blocked the space that separates people's hearts from one another.
context: I was always crying.\To be seen as strong...\I always wear armor because I am weak!\I could never take it off...\I will cut down my opponents, even if they are naked.\I believed that the armor would protect me.\But I was mistaken.\That armor blocked the space that separates people's hearts from one another. response:	Fairy Tail taught me this...
context: To be seen as strong...\I always wear armor because I am weak!\I could never take it off...\I will cut down my opponents, even if they are naked.\I believed that the armor would protect me.\But I was mistaken.\That armor blocked the space that separates people's hearts from one another.\Fairy Tail taught me this... response:	It taught me how close people are to one another... How warm they are...
context: I always wear armor because I am weak!\I could never take it off...\I will cut down my opponents, even if they are naked.\I believed that the armor would protect me.\But I was mistaken.\That armor blocked the space that separates people's hearts from one another.\Fairy Tail taught me this...\It taught me how close people are to one another... How warm they are... response:	Sister...
context: I could never take it off...\I will cut down my opponents, even if they are naked.\I believed that the armor would protect me.\But I was mistaken.\That armor blocked the space that separates people's hearts from one another.\Fairy Tail taught me this...\It taught me how close people are to one another... How warm they are...\Sister... response:	I am lost no longer!
context: I will cut down my opponents, even if they are naked.\I believed that the armor would protect me.\But I was mistaken.\That armor blocked the space that separates people's hearts from one another.\Fairy Tail taught me this...\It taught me how close people are to one another... How warm they are...\Sister...\I am lost no longer! response:	I will turn my entirety to strength and have at you!
context: I believed that the armor would protect me.\But I was mistaken.\That armor blocked the space that separates people's hearts from one another.\Fairy Tail taught me this...\It taught me how close people are to one another... How warm they are...\Sister...\I am lost no longer!\I will turn my entirety to strength and have at you! response:	This battle is over.
context: But I was mistaken.\That armor blocked the space that separates people's hearts from one another.\Fairy Tail taught me this...\It taught me how close people are to one another... How warm they are...\Sister...\I am lost no longer!\I will turn my entirety to strength and have at you!\This battle is over. response:	Impressive...
context: That armor blocked the space that separates people's hearts from one another.\Fairy Tail taught me this...\It taught me how close people are to one another... How warm they are...\Sister...\I am lost no longer!\I will turn my entirety to strength and have at you!\This battle is over.\Impressive... response:	Wow! You really are amazing, Sister!
context: Fairy Tail taught me this...\It taught me how close people are to one another... How warm they are...\Sister...\I am lost no longer!\I will turn my entirety to strength and have at you!\This battle is over.\Impressive...\Wow! You really are amazing, Sister! response:	Are you unharmed, Sho?
context: It taught me how close people are to one another... How warm they are...\Sister...\I am lost no longer!\I will turn my entirety to strength and have at you!\This battle is over.\Impressive...\Wow! You really are amazing, Sister!\Are you unharmed, Sho? response:	Yes, somehow...
context: Sister...\I am lost no longer!\I will turn my entirety to strength and have at you!\This battle is over.\Impressive...\Wow! You really are amazing, Sister!\Are you unharmed, Sho?\Yes, somehow... response:	This is the first time I've lost since I entered the guild...
context: I am lost no longer!\I will turn my entirety to strength and have at you!\This battle is over.\Impressive...\Wow! You really are amazing, Sister!\Are you unharmed, Sho?\Yes, somehow...\This is the first time I've lost since I entered the guild... response:	But you and Jellal will all lose...
context: I will turn my entirety to strength and have at you!\This battle is over.\Impressive...\Wow! You really are amazing, Sister!\Are you unharmed, Sho?\Yes, somehow...\This is the first time I've lost since I entered the guild...\But you and Jellal will all lose... response:	What's that supposed to mean?
context: This battle is over.\Impressive...\Wow! You really are amazing, Sister!\Are you unharmed, Sho?\Yes, somehow...\This is the first time I've lost since I entered the guild...\But you and Jellal will all lose...\What's that supposed to mean? response:	15 minutes...
context: Impressive...\Wow! You really are amazing, Sister!\Are you unharmed, Sho?\Yes, somehow...\This is the first time I've lost since I entered the guild...\But you and Jellal will all lose...\What's that supposed to mean?\15 minutes... response:	The light of justice...
context: Wow! You really are amazing, Sister!\Are you unharmed, Sho?\Yes, somehow...\This is the first time I've lost since I entered the guild...\But you and Jellal will all lose...\What's that supposed to mean?\15 minutes...\The light of justice... response:	That poem is dreadful...
context: Are you unharmed, Sho?\Yes, somehow...\This is the first time I've lost since I entered the guild...\But you and Jellal will all lose...\What's that supposed to mean?\15 minutes...\The light of justice...\That poem is dreadful... response:	Is she talking about Etherion?
context: Yes, somehow...\This is the first time I've lost since I entered the guild...\But you and Jellal will all lose...\What's that supposed to mean?\15 minutes...\The light of justice...\That poem is dreadful...\Is she talking about Etherion? response:	Sho, take Simon and the others plus all the people from Fairy Tail,
context: This is the first time I've lost since I entered the guild...\But you and Jellal will all lose...\What's that supposed to mean?\15 minutes...\The light of justice...\That poem is dreadful...\Is she talking about Etherion?\Sho, take Simon and the others plus all the people from Fairy Tail, response:	and get away from this tower!
context: But you and Jellal will all lose...\What's that supposed to mean?\15 minutes...\The light of justice...\That poem is dreadful...\Is she talking about Etherion?\Sho, take Simon and the others plus all the people from Fairy Tail,\and get away from this tower! response:	B-But...
context: What's that supposed to mean?\15 minutes...\The light of justice...\That poem is dreadful...\Is she talking about Etherion?\Sho, take Simon and the others plus all the people from Fairy Tail,\and get away from this tower!\B-But... response:	Will you do as I ask, Sho?
context: 15 minutes...\The light of justice...\That poem is dreadful...\Is she talking about Etherion?\Sho, take Simon and the others plus all the people from Fairy Tail,\and get away from this tower!\B-But...\Will you do as I ask, Sho? response:	Yeah...
context: The light of justice...\That poem is dreadful...\Is she talking about Etherion?\Sho, take Simon and the others plus all the people from Fairy Tail,\and get away from this tower!\B-But...\Will you do as I ask, Sho?\Yeah... response:	What about you?
context: That poem is dreadful...\Is she talking about Etherion?\Sho, take Simon and the others plus all the people from Fairy Tail,\and get away from this tower!\B-But...\Will you do as I ask, Sho?\Yeah...\What about you? response:	I will finish this.
context: Is she talking about Etherion?\Sho, take Simon and the others plus all the people from Fairy Tail,\and get away from this tower!\B-But...\Will you do as I ask, Sho?\Yeah...\What about you?\I will finish this. response:	Huh?
context: Sho, take Simon and the others plus all the people from Fairy Tail,\and get away from this tower!\B-But...\Will you do as I ask, Sho?\Yeah...\What about you?\I will finish this.\Huh? response:	Are you awake, Natsu?
context: and get away from this tower!\B-But...\Will you do as I ask, Sho?\Yeah...\What about you?\I will finish this.\Huh?\Are you awake, Natsu? response:	I remember I was caught by some weird moving vehicle and...
context: B-But...\Will you do as I ask, Sho?\Yeah...\What about you?\I will finish this.\Huh?\Are you awake, Natsu?\I remember I was caught by some weird moving vehicle and... response:	Stop! You can't get nausea from memories!
context: Will you do as I ask, Sho?\Yeah...\What about you?\I will finish this.\Huh?\Are you awake, Natsu?\I remember I was caught by some weird moving vehicle and...\Stop! You can't get nausea from memories! response:	After that you were eaten by Fukuro,
context: Yeah...\What about you?\I will finish this.\Huh?\Are you awake, Natsu?\I remember I was caught by some weird moving vehicle and...\Stop! You can't get nausea from memories!\After that you were eaten by Fukuro, response:	and Gray had to save you.
context: What about you?\I will finish this.\Huh?\Are you awake, Natsu?\I remember I was caught by some weird moving vehicle and...\Stop! You can't get nausea from memories!\After that you were eaten by Fukuro,\and Gray had to save you. response:	Gray?
context: I will finish this.\Huh?\Are you awake, Natsu?\I remember I was caught by some weird moving vehicle and...\Stop! You can't get nausea from memories!\After that you were eaten by Fukuro,\and Gray had to save you.\Gray? response:	But Gray took a lot of damage.
context: Huh?\Are you awake, Natsu?\I remember I was caught by some weird moving vehicle and...\Stop! You can't get nausea from memories!\After that you were eaten by Fukuro,\and Gray had to save you.\Gray?\But Gray took a lot of damage. response:	Erza...
context: Are you awake, Natsu?\I remember I was caught by some weird moving vehicle and...\Stop! You can't get nausea from memories!\After that you were eaten by Fukuro,\and Gray had to save you.\Gray?\But Gray took a lot of damage.\Erza... response:	You're heavy...
context: I remember I was caught by some weird moving vehicle and...\Stop! You can't get nausea from memories!\After that you were eaten by Fukuro,\and Gray had to save you.\Gray?\But Gray took a lot of damage.\Erza...\You're heavy... response:	Gray, you got fat.
context: Stop! You can't get nausea from memories!\After that you were eaten by Fukuro,\and Gray had to save you.\Gray?\But Gray took a lot of damage.\Erza...\You're heavy...\Gray, you got fat. response:	Shut it...
context: After that you were eaten by Fukuro,\and Gray had to save you.\Gray?\But Gray took a lot of damage.\Erza...\You're heavy...\Gray, you got fat.\Shut it... response:	That cat is taking him out of here.
context: and Gray had to save you.\Gray?\But Gray took a lot of damage.\Erza...\You're heavy...\Gray, you got fat.\Shut it...\That cat is taking him out of here. response:	Satellite Square?
context: Gray?\But Gray took a lot of damage.\Erza...\You're heavy...\Gray, you got fat.\Shut it...\That cat is taking him out of here.\Satellite Square? response:	Don't joke about that!
context: But Gray took a lot of damage.\Erza...\You're heavy...\Gray, you got fat.\Shut it...\That cat is taking him out of here.\Satellite Square?\Don't joke about that! response:	We have to evacuate!
context: Erza...\You're heavy...\Gray, you got fat.\Shut it...\That cat is taking him out of here.\Satellite Square?\Don't joke about that!\We have to evacuate! response:	But we'll be caught by the Fiore army!
context: You're heavy...\Gray, you got fat.\Shut it...\That cat is taking him out of here.\Satellite Square?\Don't joke about that!\We have to evacuate!\But we'll be caught by the Fiore army! response:	That'd be better than getting hit by Etherion!
context: Gray, you got fat.\Shut it...\That cat is taking him out of here.\Satellite Square?\Don't joke about that!\We have to evacuate!\But we'll be caught by the Fiore army!\That'd be better than getting hit by Etherion! response:	The ships are leaving...
context: Shut it...\That cat is taking him out of here.\Satellite Square?\Don't joke about that!\We have to evacuate!\But we'll be caught by the Fiore army!\That'd be better than getting hit by Etherion!\The ships are leaving... response:	Look below you!
context: That cat is taking him out of here.\Satellite Square?\Don't joke about that!\We have to evacuate!\But we'll be caught by the Fiore army!\That'd be better than getting hit by Etherion!\The ships are leaving...\Look below you! response:	I found a ship!
context: Satellite Square?\Don't joke about that!\We have to evacuate!\But we'll be caught by the Fiore army!\That'd be better than getting hit by Etherion!\The ships are leaving...\Look below you!\I found a ship! response:	That's the one we came in on.
context: Don't joke about that!\We have to evacuate!\But we'll be caught by the Fiore army!\That'd be better than getting hit by Etherion!\The ships are leaving...\Look below you!\I found a ship!\That's the one we came in on. response:	I can't believe this!
context: We have to evacuate!\But we'll be caught by the Fiore army!\That'd be better than getting hit by Etherion!\The ships are leaving...\Look below you!\I found a ship!\That's the one we came in on.\I can't believe this! response:	I lost, and Gray won?
context: But we'll be caught by the Fiore army!\That'd be better than getting hit by Etherion!\The ships are leaving...\Look below you!\I found a ship!\That's the one we came in on.\I can't believe this!\I lost, and Gray won? response:	You didn't really lose.
context: That'd be better than getting hit by Etherion!\The ships are leaving...\Look below you!\I found a ship!\That's the one we came in on.\I can't believe this!\I lost, and Gray won?\You didn't really lose. response:	You were eaten.
context: The ships are leaving...\Look below you!\I found a ship!\That's the one we came in on.\I can't believe this!\I lost, and Gray won?\You didn't really lose.\You were eaten. response:	He's gonna hold this over me for a month!
context: Look below you!\I found a ship!\That's the one we came in on.\I can't believe this!\I lost, and Gray won?\You didn't really lose.\You were eaten.\He's gonna hold this over me for a month! response:	He's really petty like that...
context: I found a ship!\That's the one we came in on.\I can't believe this!\I lost, and Gray won?\You didn't really lose.\You were eaten.\He's gonna hold this over me for a month!\He's really petty like that... response:	Damn it!
context: That's the one we came in on.\I can't believe this!\I lost, and Gray won?\You didn't really lose.\You were eaten.\He's gonna hold this over me for a month!\He's really petty like that...\Damn it! response:	Come on now...
context: I can't believe this!\I lost, and Gray won?\You didn't really lose.\You were eaten.\He's gonna hold this over me for a month!\He's really petty like that...\Damn it!\Come on now... response:	There's only one thing to do!
context: I lost, and Gray won?\You didn't really lose.\You were eaten.\He's gonna hold this over me for a month!\He's really petty like that...\Damn it!\Come on now...\There's only one thing to do! response:	Revenge! I'll fight that birdbrain again and get my revenge!
context: You didn't really lose.\You were eaten.\He's gonna hold this over me for a month!\He's really petty like that...\Damn it!\Come on now...\There's only one thing to do!\Revenge! I'll fight that birdbrain again and get my revenge! response:	We don't have time for that!
context: You were eaten.\He's gonna hold this over me for a month!\He's really petty like that...\Damn it!\Come on now...\There's only one thing to do!\Revenge! I'll fight that birdbrain again and get my revenge!\We don't have time for that! response:	Oh yeah... Who are you?
context: He's gonna hold this over me for a month!\He's really petty like that...\Damn it!\Come on now...\There's only one thing to do!\Revenge! I'll fight that birdbrain again and get my revenge!\We don't have time for that!\Oh yeah... Who are you? response:	Simon.
context: He's really petty like that...\Damn it!\Come on now...\There's only one thing to do!\Revenge! I'll fight that birdbrain again and get my revenge!\We don't have time for that!\Oh yeah... Who are you?\Simon. response:	An old friend of Erza's.
context: Damn it!\Come on now...\There's only one thing to do!\Revenge! I'll fight that birdbrain again and get my revenge!\We don't have time for that!\Oh yeah... Who are you?\Simon.\An old friend of Erza's. response:	Oh, okay. Nice to meetcha.
context: Come on now...\There's only one thing to do!\Revenge! I'll fight that birdbrain again and get my revenge!\We don't have time for that!\Oh yeah... Who are you?\Simon.\An old friend of Erza's.\Oh, okay. Nice to meetcha. response:	You're injured?
context: There's only one thing to do!\Revenge! I'll fight that birdbrain again and get my revenge!\We don't have time for that!\Oh yeah... Who are you?\Simon.\An old friend of Erza's.\Oh, okay. Nice to meetcha.\You're injured? response:	Don't worry about me.
context: Revenge! I'll fight that birdbrain again and get my revenge!\We don't have time for that!\Oh yeah... Who are you?\Simon.\An old friend of Erza's.\Oh, okay. Nice to meetcha.\You're injured?\Don't worry about me. response:	Listen carefully, Natsu.
context: We don't have time for that!\Oh yeah... Who are you?\Simon.\An old friend of Erza's.\Oh, okay. Nice to meetcha.\You're injured?\Don't worry about me.\Listen carefully, Natsu. response:	Wally sent me a message before.
context: Oh yeah... Who are you?\Simon.\An old friend of Erza's.\Oh, okay. Nice to meetcha.\You're injured?\Don't worry about me.\Listen carefully, Natsu.\Wally sent me a message before. response:	He said he found Lucy and Juvia collapsed, along with a defeated member of Trinity Raven.
context: Simon.\An old friend of Erza's.\Oh, okay. Nice to meetcha.\You're injured?\Don't worry about me.\Listen carefully, Natsu.\Wally sent me a message before.\He said he found Lucy and Juvia collapsed, along with a defeated member of Trinity Raven. response:	Lucy?
context: An old friend of Erza's.\Oh, okay. Nice to meetcha.\You're injured?\Don't worry about me.\Listen carefully, Natsu.\Wally sent me a message before.\He said he found Lucy and Juvia collapsed, along with a defeated member of Trinity Raven.\Lucy? response:	They didn't know what was going on,
context: Oh, okay. Nice to meetcha.\You're injured?\Don't worry about me.\Listen carefully, Natsu.\Wally sent me a message before.\He said he found Lucy and Juvia collapsed, along with a defeated member of Trinity Raven.\Lucy?\They didn't know what was going on, response:	so they took your two friends outside the tower.
context: You're injured?\Don't worry about me.\Listen carefully, Natsu.\Wally sent me a message before.\He said he found Lucy and Juvia collapsed, along with a defeated member of Trinity Raven.\Lucy?\They didn't know what was going on,\so they took your two friends outside the tower. response:	Weren't these the enemy?
context: Don't worry about me.\Listen carefully, Natsu.\Wally sent me a message before.\He said he found Lucy and Juvia collapsed, along with a defeated member of Trinity Raven.\Lucy?\They didn't know what was going on,\so they took your two friends outside the tower.\Weren't these the enemy? response:	But Simon said they're our allies.
context: Listen carefully, Natsu.\Wally sent me a message before.\He said he found Lucy and Juvia collapsed, along with a defeated member of Trinity Raven.\Lucy?\They didn't know what was going on,\so they took your two friends outside the tower.\Weren't these the enemy?\But Simon said they're our allies. response:	So then, why is she tying me up and dragging me?
context: Wally sent me a message before.\He said he found Lucy and Juvia collapsed, along with a defeated member of Trinity Raven.\Lucy?\They didn't know what was going on,\so they took your two friends outside the tower.\Weren't these the enemy?\But Simon said they're our allies.\So then, why is she tying me up and dragging me? response:	And I've already been contacted by Sho that Trinity Raven have all been defeated.
context: He said he found Lucy and Juvia collapsed, along with a defeated member of Trinity Raven.\Lucy?\They didn't know what was going on,\so they took your two friends outside the tower.\Weren't these the enemy?\But Simon said they're our allies.\So then, why is she tying me up and dragging me?\And I've already been contacted by Sho that Trinity Raven have all been defeated. response:	I didn't do a thing!
context: Lucy?\They didn't know what was going on,\so they took your two friends outside the tower.\Weren't these the enemy?\But Simon said they're our allies.\So then, why is she tying me up and dragging me?\And I've already been contacted by Sho that Trinity Raven have all been defeated.\I didn't do a thing! response:	All that's left is Jellal himself.
context: They didn't know what was going on,\so they took your two friends outside the tower.\Weren't these the enemy?\But Simon said they're our allies.\So then, why is she tying me up and dragging me?\And I've already been contacted by Sho that Trinity Raven have all been defeated.\I didn't do a thing!\All that's left is Jellal himself. response:	Erza is heading toward him now.
context: so they took your two friends outside the tower.\Weren't these the enemy?\But Simon said they're our allies.\So then, why is she tying me up and dragging me?\And I've already been contacted by Sho that Trinity Raven have all been defeated.\I didn't do a thing!\All that's left is Jellal himself.\Erza is heading toward him now. response:	Erza?
context: Weren't these the enemy?\But Simon said they're our allies.\So then, why is she tying me up and dragging me?\And I've already been contacted by Sho that Trinity Raven have all been defeated.\I didn't do a thing!\All that's left is Jellal himself.\Erza is heading toward him now.\Erza? response:	She is trying to end this all by herself.
context: But Simon said they're our allies.\So then, why is she tying me up and dragging me?\And I've already been contacted by Sho that Trinity Raven have all been defeated.\I didn't do a thing!\All that's left is Jellal himself.\Erza is heading toward him now.\Erza?\She is trying to end this all by herself. response:	Those two have been connected by fate for 8 years.
context: So then, why is she tying me up and dragging me?\And I've already been contacted by Sho that Trinity Raven have all been defeated.\I didn't do a thing!\All that's left is Jellal himself.\Erza is heading toward him now.\Erza?\She is trying to end this all by herself.\Those two have been connected by fate for 8 years. response:	Their destiny may be to do battle.
context: And I've already been contacted by Sho that Trinity Raven have all been defeated.\I didn't do a thing!\All that's left is Jellal himself.\Erza is heading toward him now.\Erza?\She is trying to end this all by herself.\Those two have been connected by fate for 8 years.\Their destiny may be to do battle. response:	However Jellal is too powerful.
context: I didn't do a thing!\All that's left is Jellal himself.\Erza is heading toward him now.\Erza?\She is trying to end this all by herself.\Those two have been connected by fate for 8 years.\Their destiny may be to do battle.\However Jellal is too powerful. response:	Please... Save Erza.
context: All that's left is Jellal himself.\Erza is heading toward him now.\Erza?\She is trying to end this all by herself.\Those two have been connected by fate for 8 years.\Their destiny may be to do battle.\However Jellal is too powerful.\Please... Save Erza. response:	Hell no.
context: Erza is heading toward him now.\Erza?\She is trying to end this all by herself.\Those two have been connected by fate for 8 years.\Their destiny may be to do battle.\However Jellal is too powerful.\Please... Save Erza.\Hell no. response:	What?
context: Erza?\She is trying to end this all by herself.\Those two have been connected by fate for 8 years.\Their destiny may be to do battle.\However Jellal is too powerful.\Please... Save Erza.\Hell no.\What? response:	My, oh my...
context: She is trying to end this all by herself.\Those two have been connected by fate for 8 years.\Their destiny may be to do battle.\However Jellal is too powerful.\Please... Save Erza.\Hell no.\What?\My, oh my... response:	The game is already over?
context: Those two have been connected by fate for 8 years.\Their destiny may be to do battle.\However Jellal is too powerful.\Please... Save Erza.\Hell no.\What?\My, oh my...\The game is already over? response:	Is playing with people's lives so fun for you?
context: Their destiny may be to do battle.\However Jellal is too powerful.\Please... Save Erza.\Hell no.\What?\My, oh my...\The game is already over?\Is playing with people's lives so fun for you? response:	It is fun.
