context: TS response:	SCRIPT
context: Did her companions kill her?\Before she could kill Mayuri?\But...\The reason doesn't matter!\At this rate, Mayuri will...\A time leap...\I need to time leap to before Moeka dies!\Hello? response:	Oka... Okabe!
context: Before she could kill Mayuri?\But...\The reason doesn't matter!\At this rate, Mayuri will...\A time leap...\I need to time leap to before Moeka dies!\Hello?\Oka... Okabe! response:	She's...
context: But...\The reason doesn't matter!\At this rate, Mayuri will...\A time leap...\I need to time leap to before Moeka dies!\Hello?\Oka... Okabe!\She's... response:	Mayuri... Mayuri...
context: The reason doesn't matter!\At this rate, Mayuri will...\A time leap...\I need to time leap to before Moeka dies!\Hello?\Oka... Okabe!\She's...\Mayuri... Mayuri... response:	The deadline is 19:52.
context: At this rate, Mayuri will...\A time leap...\I need to time leap to before Moeka dies!\Hello?\Oka... Okabe!\She's...\Mayuri... Mayuri...\The deadline is 19:52. response:	I'm sorry.
context: A time leap...\I need to time leap to before Moeka dies!\Hello?\Oka... Okabe!\She's...\Mayuri... Mayuri...\The deadline is 19:52.\I'm sorry. response:	Okabe!
context: I need to time leap to before Moeka dies!\Hello?\Oka... Okabe!\She's...\Mayuri... Mayuri...\The deadline is 19:52.\I'm sorry.\Okabe! response:	Did you eat this?
context: Hello?\Oka... Okabe!\She's...\Mayuri... Mayuri...\The deadline is 19:52.\I'm sorry.\Okabe!\Did you eat this? response:	Look at the label!
context: Oka... Okabe!\She's...\Mayuri... Mayuri...\The deadline is 19:52.\I'm sorry.\Okabe!\Did you eat this?\Look at the label! response:	It says Makise right here!
context: She's...\Mayuri... Mayuri...\The deadline is 19:52.\I'm sorry.\Okabe!\Did you eat this?\Look at the label!\It says Makise right here! response:	Are you listening?
context: Mayuri... Mayuri...\The deadline is 19:52.\I'm sorry.\Okabe!\Did you eat this?\Look at the label!\It says Makise right here!\Are you listening? response:	Don't forget.
context: The deadline is 19:52.\I'm sorry.\Okabe!\Did you eat this?\Look at the label!\It says Makise right here!\Are you listening?\Don't forget. response:	You aren't alone.
context: I'm sorry.\Okabe!\Did you eat this?\Look at the label!\It says Makise right here!\Are you listening?\Don't forget.\You aren't alone. response:	That's right.
context: Okabe!\Did you eat this?\Look at the label!\It says Makise right here!\Are you listening?\Don't forget.\You aren't alone.\That's right. response:	You're right, Kurisu.
context: Did you eat this?\Look at the label!\It says Makise right here!\Are you listening?\Don't forget.\You aren't alone.\That's right.\You're right, Kurisu. response:	What did you just say...
context: Look at the label!\It says Makise right here!\Are you listening?\Don't forget.\You aren't alone.\That's right.\You're right, Kurisu.\What did you just say... response:	Do you know a girl named Kiryuu Moeka?
context: It says Makise right here!\Are you listening?\Don't forget.\You aren't alone.\That's right.\You're right, Kurisu.\What did you just say...\Do you know a girl named Kiryuu Moeka? response:	Who's that?
context: Are you listening?\Don't forget.\You aren't alone.\That's right.\You're right, Kurisu.\What did you just say...\Do you know a girl named Kiryuu Moeka?\Who's that? response:	I just did a time leap.
context: Don't forget.\You aren't alone.\That's right.\You're right, Kurisu.\What did you just say...\Do you know a girl named Kiryuu Moeka?\Who's that?\I just did a time leap. response:	What do you mean?
context: You aren't alone.\That's right.\You're right, Kurisu.\What did you just say...\Do you know a girl named Kiryuu Moeka?\Who's that?\I just did a time leap.\What do you mean? response:	Heights White
context: That's right.\You're right, Kurisu.\What did you just say...\Do you know a girl named Kiryuu Moeka?\Who's that?\I just did a time leap.\What do you mean?\Heights White response:	FB...
context: You're right, Kurisu.\What did you just say...\Do you know a girl named Kiryuu Moeka?\Who's that?\I just did a time leap.\What do you mean?\Heights White\FB... response:	FB...
context: What did you just say...\Do you know a girl named Kiryuu Moeka?\Who's that?\I just did a time leap.\What do you mean?\Heights White\FB...\FB... response:	FB...
context: Do you know a girl named Kiryuu Moeka?\Who's that?\I just did a time leap.\What do you mean?\Heights White\FB...\FB...\FB... response:	Answer me...
context: Who's that?\I just did a time leap.\What do you mean?\Heights White\FB...\FB...\FB...\Answer me... response:	Please...
context: I just did a time leap.\What do you mean?\Heights White\FB...\FB...\FB...\Answer me...\Please... response:	FB...
context: What do you mean?\Heights White\FB...\FB...\FB...\Answer me...\Please...\FB... response:	Why?
context: Heights White\FB...\FB...\FB...\Answer me...\Please...\FB...\Why? response:	Why won't you message me?
context: FB...\FB...\FB...\Answer me...\Please...\FB...\Why?\Why won't you message me? response:	Please! Answer me!
context: FB...\FB...\Answer me...\Please...\FB...\Why?\Why won't you message me?\Please! Answer me! response:	FB...
context: FB...\Answer me...\Please...\FB...\Why?\Why won't you message me?\Please! Answer me!\FB... response:	Kiryuu Moeka...
context: Answer me...\Please...\FB...\Why?\Why won't you message me?\Please! Answer me!\FB...\Kiryuu Moeka... response:	I did what you wanted... Why?
context: Please...\FB...\Why?\Why won't you message me?\Please! Answer me!\FB...\Kiryuu Moeka...\I did what you wanted... Why? response:	It's me, Okabe!
context: FB...\Why?\Why won't you message me?\Please! Answer me!\FB...\Kiryuu Moeka...\I did what you wanted... Why?\It's me, Okabe! response:	Give me your orders, FB!
context: Why?\Why won't you message me?\Please! Answer me!\FB...\Kiryuu Moeka...\I did what you wanted... Why?\It's me, Okabe!\Give me your orders, FB! response:	Can't you hear me?!
context: Why won't you message me?\Please! Answer me!\FB...\Kiryuu Moeka...\I did what you wanted... Why?\It's me, Okabe!\Give me your orders, FB!\Can't you hear me?! response:	FB...
context: Please! Answer me!\FB...\Kiryuu Moeka...\I did what you wanted... Why?\It's me, Okabe!\Give me your orders, FB!\Can't you hear me?!\FB... response:	FB...
context: FB...\Kiryuu Moeka...\I did what you wanted... Why?\It's me, Okabe!\Give me your orders, FB!\Can't you hear me?!\FB...\FB... response:	FB...
context: Kiryuu Moeka...\I did what you wanted... Why?\It's me, Okabe!\Give me your orders, FB!\Can't you hear me?!\FB...\FB...\FB... response:	FB...
context: I did what you wanted... Why?\It's me, Okabe!\Give me your orders, FB!\Can't you hear me?!\FB...\FB...\FB...\FB... response:	N-No. No... No! Stop it!
context: It's me, Okabe!\Give me your orders, FB!\Can't you hear me?!\FB...\FB...\FB...\FB...\N-No. No... No! Stop it! response:	I'll never forgive her!
context: Give me your orders, FB!\Can't you hear me?!\FB...\FB...\FB...\FB...\N-No. No... No! Stop it!\I'll never forgive her! response:	G-Give it back.
context: Can't you hear me?!\FB...\FB...\FB...\FB...\N-No. No... No! Stop it!\I'll never forgive her!\G-Give it back. response:	Give it back!
context: FB...\FB...\FB...\FB...\N-No. No... No! Stop it!\I'll never forgive her!\G-Give it back.\Give it back! response:	Give it back now!
context: FB...\FB...\FB...\N-No. No... No! Stop it!\I'll never forgive her!\G-Give it back.\Give it back!\Give it back now! response:	Give it back!
context: FB...\FB...\N-No. No... No! Stop it!\I'll never forgive her!\G-Give it back.\Give it back!\Give it back now!\Give it back! response:	Okabe Rintarou
context: FB...\N-No. No... No! Stop it!\I'll never forgive her!\G-Give it back.\Give it back!\Give it back now!\Give it back!\Okabe Rintarou response:	Okabe Rintarou
context: N-No. No... No! Stop it!\I'll never forgive her!\G-Give it back.\Give it back!\Give it back now!\Give it back!\Okabe Rintarou\Okabe Rintarou response:	This is Makise.
context: I'll never forgive her!\G-Give it back.\Give it back!\Give it back now!\Give it back!\Okabe Rintarou\Okabe Rintarou\This is Makise. response:	Did you get the phone?
context: G-Give it back.\Give it back!\Give it back now!\Give it back!\Okabe Rintarou\Okabe Rintarou\This is Makise.\Did you get the phone? response:	I stole it.
context: Give it back!\Give it back now!\Give it back!\Okabe Rintarou\Okabe Rintarou\This is Makise.\Did you get the phone?\I stole it. response:	Prepare the D-mail!
context: Give it back now!\Give it back!\Okabe Rintarou\Okabe Rintarou\This is Makise.\Did you get the phone?\I stole it.\Prepare the D-mail! response:	It's ready.
context: Give it back!\Okabe Rintarou\Okabe Rintarou\This is Makise.\Did you get the phone?\I stole it.\Prepare the D-mail!\It's ready. response:	Give it back!
context: Okabe Rintarou\Okabe Rintarou\This is Makise.\Did you get the phone?\I stole it.\Prepare the D-mail!\It's ready.\Give it back! response:	What's that sound?
context: Okabe Rintarou\This is Makise.\Did you get the phone?\I stole it.\Prepare the D-mail!\It's ready.\Give it back!\What's that sound? response:	Don't worry about it.
context: This is Makise.\Did you get the phone?\I stole it.\Prepare the D-mail!\It's ready.\Give it back!\What's that sound?\Don't worry about it. response:	More importantly, what about Mayuri?
context: Did you get the phone?\I stole it.\Prepare the D-mail!\It's ready.\Give it back!\What's that sound?\Don't worry about it.\More importantly, what about Mayuri? response:	She's in Braun's TV Workshop.
context: I stole it.\Prepare the D-mail!\It's ready.\Give it back!\What's that sound?\Don't worry about it.\More importantly, what about Mayuri?\She's in Braun's TV Workshop. response:	The 42 is on.
context: Prepare the D-mail!\It's ready.\Give it back!\What's that sound?\Don't worry about it.\More importantly, what about Mayuri?\She's in Braun's TV Workshop.\The 42 is on. response:	Kurisu! Activate it!
context: It's ready.\Give it back!\What's that sound?\Don't worry about it.\More importantly, what about Mayuri?\She's in Braun's TV Workshop.\The 42 is on.\Kurisu! Activate it! response:	Change your phone. It will sell out soon, and you won't be able to get one.
context: Give it back!\What's that sound?\Don't worry about it.\More importantly, what about Mayuri?\She's in Braun's TV Workshop.\The 42 is on.\Kurisu! Activate it!\Change your phone. It will sell out soon, and you won't be able to get one. response:	Right!
context: What's that sound?\Don't worry about it.\More importantly, what about Mayuri?\She's in Braun's TV Workshop.\The 42 is on.\Kurisu! Activate it!\Change your phone. It will sell out soon, and you won't be able to get one.\Right! response:	Give it back!
context: Don't worry about it.\More importantly, what about Mayuri?\She's in Braun's TV Workshop.\The 42 is on.\Kurisu! Activate it!\Change your phone. It will sell out soon, and you won't be able to get one.\Right!\Give it back! response:	This is the end...
context: More importantly, what about Mayuri?\She's in Braun's TV Workshop.\The 42 is on.\Kurisu! Activate it!\Change your phone. It will sell out soon, and you won't be able to get one.\Right!\Give it back!\This is the end... response:	If I send this, Mayuri will...
context: She's in Braun's TV Workshop.\The 42 is on.\Kurisu! Activate it!\Change your phone. It will sell out soon, and you won't be able to get one.\Right!\Give it back!\This is the end...\If I send this, Mayuri will... response:	Give it back! Give it back!
context: The 42 is on.\Kurisu! Activate it!\Change your phone. It will sell out soon, and you won't be able to get one.\Right!\Give it back!\This is the end...\If I send this, Mayuri will...\Give it back! Give it back! response:	Give me back my phone!
context: Kurisu! Activate it!\Change your phone. It will sell out soon, and you won't be able to get one.\Right!\Give it back!\This is the end...\If I send this, Mayuri will...\Give it back! Give it back!\Give me back my phone! response:	What?
context: Change your phone. It will sell out soon, and you won't be able to get one.\Right!\Give it back!\This is the end...\If I send this, Mayuri will...\Give it back! Give it back!\Give me back my phone!\What? response:	Nothing happened.
context: Right!\Give it back!\This is the end...\If I send this, Mayuri will...\Give it back! Give it back!\Give me back my phone!\What?\Nothing happened. response:	What's going on there?
context: Give it back!\This is the end...\If I send this, Mayuri will...\Give it back! Give it back!\Give me back my phone!\What?\Nothing happened.\What's going on there? response:	Did you send it?
context: This is the end...\If I send this, Mayuri will...\Give it back! Give it back!\Give me back my phone!\What?\Nothing happened.\What's going on there?\Did you send it? response:	I did!
context: If I send this, Mayuri will...\Give it back! Give it back!\Give me back my phone!\What?\Nothing happened.\What's going on there?\Did you send it?\I did! response:	Is it working?
context: Give it back! Give it back!\Give me back my phone!\What?\Nothing happened.\What's going on there?\Did you send it?\I did!\Is it working? response:	I saw the electricity.
context: Give me back my phone!\What?\Nothing happened.\What's going on there?\Did you send it?\I did!\Is it working?\I saw the electricity. response:	What happened?
context: What?\Nothing happened.\What's going on there?\Did you send it?\I did!\Is it working?\I saw the electricity.\What happened? response:	The Reading Steiner didn't activate!
context: Nothing happened.\What's going on there?\Did you send it?\I did!\Is it working?\I saw the electricity.\What happened?\The Reading Steiner didn't activate! response:	The Reading Steiner didn't activate...
context: What's going on there?\Did you send it?\I did!\Is it working?\I saw the electricity.\What happened?\The Reading Steiner didn't activate!\The Reading Steiner didn't activate... response:	Why?
context: Did you send it?\I did!\Is it working?\I saw the electricity.\What happened?\The Reading Steiner didn't activate!\The Reading Steiner didn't activate...\Why? response:	Give it back! Give it back!
context: I did!\Is it working?\I saw the electricity.\What happened?\The Reading Steiner didn't activate!\The Reading Steiner didn't activate...\Why?\Give it back! Give it back! response:	Hey, what's going on?
context: Is it working?\I saw the electricity.\What happened?\The Reading Steiner didn't activate!\The Reading Steiner didn't activate...\Why?\Give it back! Give it back!\Hey, what's going on? response:	Give it back! Give it back! Give it back!
context: I saw the electricity.\What happened?\The Reading Steiner didn't activate!\The Reading Steiner didn't activate...\Why?\Give it back! Give it back!\Hey, what's going on?\Give it back! Give it back! Give it back! response:	It isn't working!
context: What happened?\The Reading Steiner didn't activate!\The Reading Steiner didn't activate...\Why?\Give it back! Give it back!\Hey, what's going on?\Give it back! Give it back! Give it back!\It isn't working! response:	The D-mail works differently, depending on who it was sent to.
context: The Reading Steiner didn't activate!\The Reading Steiner didn't activate...\Why?\Give it back! Give it back!\Hey, what's going on?\Give it back! Give it back! Give it back!\It isn't working!\The D-mail works differently, depending on who it was sent to. response:	Does this mean your message won't change her actions?
context: The Reading Steiner didn't activate...\Why?\Give it back! Give it back!\Hey, what's going on?\Give it back! Give it back! Give it back!\It isn't working!\The D-mail works differently, depending on who it was sent to.\Does this mean your message won't change her actions? response:	Then what do I do?
context: Why?\Give it back! Give it back!\Hey, what's going on?\Give it back! Give it back! Give it back!\It isn't working!\The D-mail works differently, depending on who it was sent to.\Does this mean your message won't change her actions?\Then what do I do? response:	It didn't change...
context: Give it back! Give it back!\Hey, what's going on?\Give it back! Give it back! Give it back!\It isn't working!\The D-mail works differently, depending on who it was sent to.\Does this mean your message won't change her actions?\Then what do I do?\It didn't change... response:	She didn't change her cell phone!
context: Hey, what's going on?\Give it back! Give it back! Give it back!\It isn't working!\The D-mail works differently, depending on who it was sent to.\Does this mean your message won't change her actions?\Then what do I do?\It didn't change...\She didn't change her cell phone! response:	What do you mean?
context: Give it back! Give it back! Give it back!\It isn't working!\The D-mail works differently, depending on who it was sent to.\Does this mean your message won't change her actions?\Then what do I do?\It didn't change...\She didn't change her cell phone!\What do you mean? response:	You confirmed it, right?
context: It isn't working!\The D-mail works differently, depending on who it was sent to.\Does this mean your message won't change her actions?\Then what do I do?\It didn't change...\She didn't change her cell phone!\What do you mean?\You confirmed it, right? response:	I changed my cell phone four days ago,
context: The D-mail works differently, depending on who it was sent to.\Does this mean your message won't change her actions?\Then what do I do?\It didn't change...\She didn't change her cell phone!\What do you mean?\You confirmed it, right?\I changed my cell phone four days ago, response:	and I want to tell myself not to do it.
context: Does this mean your message won't change her actions?\Then what do I do?\It didn't change...\She didn't change her cell phone!\What do you mean?\You confirmed it, right?\I changed my cell phone four days ago,\and I want to tell myself not to do it. response:	She sent another just after that!
context: Then what do I do?\It didn't change...\She didn't change her cell phone!\What do you mean?\You confirmed it, right?\I changed my cell phone four days ago,\and I want to tell myself not to do it.\She sent another just after that! response:	But that means we don't know what was in that D-mail!
context: It didn't change...\She didn't change her cell phone!\What do you mean?\You confirmed it, right?\I changed my cell phone four days ago,\and I want to tell myself not to do it.\She sent another just after that!\But that means we don't know what was in that D-mail! response:	It should be in her outbox!
context: She didn't change her cell phone!\What do you mean?\You confirmed it, right?\I changed my cell phone four days ago,\and I want to tell myself not to do it.\She sent another just after that!\But that means we don't know what was in that D-mail!\It should be in her outbox! response:	I'll look...
context: What do you mean?\You confirmed it, right?\I changed my cell phone four days ago,\and I want to tell myself not to do it.\She sent another just after that!\But that means we don't know what was in that D-mail!\It should be in her outbox!\I'll look... response:	Give it back!
context: You confirmed it, right?\I changed my cell phone four days ago,\and I want to tell myself not to do it.\She sent another just after that!\But that means we don't know what was in that D-mail!\It should be in her outbox!\I'll look...\Give it back! response:	What's wrong, Okabe?
context: I changed my cell phone four days ago,\and I want to tell myself not to do it.\She sent another just after that!\But that means we don't know what was in that D-mail!\It should be in her outbox!\I'll look...\Give it back!\What's wrong, Okabe? response:	Okabe?
context: and I want to tell myself not to do it.\She sent another just after that!\But that means we don't know what was in that D-mail!\It should be in her outbox!\I'll look...\Give it back!\What's wrong, Okabe?\Okabe? response:	I'll have to call you back!
context: She sent another just after that!\But that means we don't know what was in that D-mail!\It should be in her outbox!\I'll look...\Give it back!\What's wrong, Okabe?\Okabe?\I'll have to call you back! response:	Give it back!
context: But that means we don't know what was in that D-mail!\It should be in her outbox!\I'll look...\Give it back!\What's wrong, Okabe?\Okabe?\I'll have to call you back!\Give it back! response:	Give it back!
context: It should be in her outbox!\I'll look...\Give it back!\What's wrong, Okabe?\Okabe?\I'll have to call you back!\Give it back!\Give it back! response:	Give it back!
context: I'll look...\Give it back!\What's wrong, Okabe?\Okabe?\I'll have to call you back!\Give it back!\Give it back!\Give it back! response:	Give it back!
context: Give it back!\What's wrong, Okabe?\Okabe?\I'll have to call you back!\Give it back!\Give it back!\Give it back!\Give it back! response:	Give it back!
context: What's wrong, Okabe?\Okabe?\I'll have to call you back!\Give it back!\Give it back!\Give it back!\Give it back!\Give it back! response:	Hey! What are you doing over there?
context: Okabe?\I'll have to call you back!\Give it back!\Give it back!\Give it back!\Give it back!\Give it back!\Hey! What are you doing over there? response:	Okabe!
context: I'll have to call you back!\Give it back!\Give it back!\Give it back!\Give it back!\Give it back!\Hey! What are you doing over there?\Okabe! response:	Give it back! Give it back!
context: Give it back!\Give it back!\Give it back!\Give it back!\Give it back!\Hey! What are you doing over there?\Okabe!\Give it back! Give it back! response:	Jeez, what are they doing...
context: Give it back!\Give it back!\Give it back!\Give it back!\Hey! What are you doing over there?\Okabe!\Give it back! Give it back!\Jeez, what are they doing... response:	Hey...
context: Give it back!\Give it back!\Give it back!\Hey! What are you doing over there?\Okabe!\Give it back! Give it back!\Jeez, what are they doing...\Hey... response:	Jeez! Couples these days...
context: Give it back!\Give it back!\Hey! What are you doing over there?\Okabe!\Give it back! Give it back!\Jeez, what are they doing...\Hey...\Jeez! Couples these days... response:	Scary.
context: Give it back!\Hey! What are you doing over there?\Okabe!\Give it back! Give it back!\Jeez, what are they doing...\Hey...\Jeez! Couples these days...\Scary. response:	What can I do?
context: Hey! What are you doing over there?\Okabe!\Give it back! Give it back!\Jeez, what are they doing...\Hey...\Jeez! Couples these days...\Scary.\What can I do? response:	What can I do to make you give it back...
context: Okabe!\Give it back! Give it back!\Jeez, what are they doing...\Hey...\Jeez! Couples these days...\Scary.\What can I do?\What can I do to make you give it back... response:	Do you remember sending a D-Mail?
context: Give it back! Give it back!\Jeez, what are they doing...\Hey...\Jeez! Couples these days...\Scary.\What can I do?\What can I do to make you give it back...\Do you remember sending a D-Mail? response:	A D... What?
context: Jeez, what are they doing...\Hey...\Jeez! Couples these days...\Scary.\What can I do?\What can I do to make you give it back...\Do you remember sending a D-Mail?\A D... What? response:	Two weeks ago,
context: Hey...\Jeez! Couples these days...\Scary.\What can I do?\What can I do to make you give it back...\Do you remember sending a D-Mail?\A D... What?\Two weeks ago, response:	you should have received a strange message
context: Jeez! Couples these days...\Scary.\What can I do?\What can I do to make you give it back...\Do you remember sending a D-Mail?\A D... What?\Two weeks ago,\you should have received a strange message response:	from your future self.
context: Scary.\What can I do?\What can I do to make you give it back...\Do you remember sending a D-Mail?\A D... What?\Two weeks ago,\you should have received a strange message\from your future self. response:	Why?
context: What can I do?\What can I do to make you give it back...\Do you remember sending a D-Mail?\A D... What?\Two weeks ago,\you should have received a strange message\from your future self.\Why? response:	Tell me what it said! And I'll give it back.
context: What can I do to make you give it back...\Do you remember sending a D-Mail?\A D... What?\Two weeks ago,\you should have received a strange message\from your future self.\Why?\Tell me what it said! And I'll give it back. response:	What's wrong? Can't you tell me?
context: Do you remember sending a D-Mail?\A D... What?\Two weeks ago,\you should have received a strange message\from your future self.\Why?\Tell me what it said! And I'll give it back.\What's wrong? Can't you tell me? response:	Does it have something to do with the IBN 5100?
context: A D... What?\Two weeks ago,\you should have received a strange message\from your future self.\Why?\Tell me what it said! And I'll give it back.\What's wrong? Can't you tell me?\Does it have something to do with the IBN 5100? response:	With the Rounders?
context: Two weeks ago,\you should have received a strange message\from your future self.\Why?\Tell me what it said! And I'll give it back.\What's wrong? Can't you tell me?\Does it have something to do with the IBN 5100?\With the Rounders? response:	Am I right?!
context: you should have received a strange message\from your future self.\Why?\Tell me what it said! And I'll give it back.\What's wrong? Can't you tell me?\Does it have something to do with the IBN 5100?\With the Rounders?\Am I right?! response:	Tell me! What did it say?
context: from your future self.\Why?\Tell me what it said! And I'll give it back.\What's wrong? Can't you tell me?\Does it have something to do with the IBN 5100?\With the Rounders?\Am I right?!\Tell me! What did it say? response:	Don't you want your cell phone back?
context: Why?\Tell me what it said! And I'll give it back.\What's wrong? Can't you tell me?\Does it have something to do with the IBN 5100?\With the Rounders?\Am I right?!\Tell me! What did it say?\Don't you want your cell phone back? response:	I can't betray them.
context: Tell me what it said! And I'll give it back.\What's wrong? Can't you tell me?\Does it have something to do with the IBN 5100?\With the Rounders?\Am I right?!\Tell me! What did it say?\Don't you want your cell phone back?\I can't betray them. response:	Who?
context: What's wrong? Can't you tell me?\Does it have something to do with the IBN 5100?\With the Rounders?\Am I right?!\Tell me! What did it say?\Don't you want your cell phone back?\I can't betray them.\Who? response:	That FB person?
context: Does it have something to do with the IBN 5100?\With the Rounders?\Am I right?!\Tell me! What did it say?\Don't you want your cell phone back?\I can't betray them.\Who?\That FB person? response:	I get my orders from FB.
context: With the Rounders?\Am I right?!\Tell me! What did it say?\Don't you want your cell phone back?\I can't betray them.\Who?\That FB person?\I get my orders from FB. response:	FB is everything to me...
context: Am I right?!\Tell me! What did it say?\Don't you want your cell phone back?\I can't betray them.\Who?\That FB person?\I get my orders from FB.\FB is everything to me... response:	So that's your leader?
context: Tell me! What did it say?\Don't you want your cell phone back?\I can't betray them.\Who?\That FB person?\I get my orders from FB.\FB is everything to me...\So that's your leader? response:	You can't betray FB?
context: Don't you want your cell phone back?\I can't betray them.\Who?\That FB person?\I get my orders from FB.\FB is everything to me...\So that's your leader?\You can't betray FB? response:	It's great that you're so loyal.
context: I can't betray them.\Who?\That FB person?\I get my orders from FB.\FB is everything to me...\So that's your leader?\You can't betray FB?\It's great that you're so loyal. response:	But you know...
context: Who?\That FB person?\I get my orders from FB.\FB is everything to me...\So that's your leader?\You can't betray FB?\It's great that you're so loyal.\But you know... response:	They don't give a damn about what happens to you.
context: That FB person?\I get my orders from FB.\FB is everything to me...\So that's your leader?\You can't betray FB?\It's great that you're so loyal.\But you know...\They don't give a damn about what happens to you. response:	They'll abandon you.
context: I get my orders from FB.\FB is everything to me...\So that's your leader?\You can't betray FB?\It's great that you're so loyal.\But you know...\They don't give a damn about what happens to you.\They'll abandon you. response:	That's impossible...
context: FB is everything to me...\So that's your leader?\You can't betray FB?\It's great that you're so loyal.\But you know...\They don't give a damn about what happens to you.\They'll abandon you.\That's impossible... response:	They haven't contacted you, right?
context: So that's your leader?\You can't betray FB?\It's great that you're so loyal.\But you know...\They don't give a damn about what happens to you.\They'll abandon you.\That's impossible...\They haven't contacted you, right? response:	You've been betrayed. Cut off!
context: You can't betray FB?\It's great that you're so loyal.\But you know...\They don't give a damn about what happens to you.\They'll abandon you.\That's impossible...\They haven't contacted you, right?\You've been betrayed. Cut off! response:	No!
context: It's great that you're so loyal.\But you know...\They don't give a damn about what happens to you.\They'll abandon you.\That's impossible...\They haven't contacted you, right?\You've been betrayed. Cut off!\No! response:	FB isn't like that!
context: But you know...\They don't give a damn about what happens to you.\They'll abandon you.\That's impossible...\They haven't contacted you, right?\You've been betrayed. Cut off!\No!\FB isn't like that! response:	FB saved me...
context: They don't give a damn about what happens to you.\They'll abandon you.\That's impossible...\They haven't contacted you, right?\You've been betrayed. Cut off!\No!\FB isn't like that!\FB saved me... response:	You've been used!
context: They'll abandon you.\That's impossible...\They haven't contacted you, right?\You've been betrayed. Cut off!\No!\FB isn't like that!\FB saved me...\You've been used! response:	Rounder Recruitment
context: That's impossible...\They haven't contacted you, right?\You've been betrayed. Cut off!\No!\FB isn't like that!\FB saved me...\You've been used!\Rounder Recruitment response:	Do you know why you can tell me these things?
context: They haven't contacted you, right?\You've been betrayed. Cut off!\No!\FB isn't like that!\FB saved me...\You've been used!\Rounder Recruitment\Do you know why you can tell me these things? response:	FB is like a mother...
context: You've been betrayed. Cut off!\No!\FB isn't like that!\FB saved me...\You've been used!\Rounder Recruitment\Do you know why you can tell me these things?\FB is like a mother... response:	A Question
context: No!\FB isn't like that!\FB saved me...\You've been used!\Rounder Recruitment\Do you know why you can tell me these things?\FB is like a mother...\A Question response:	What kind of job is it?
context: FB isn't like that!\FB saved me...\You've been used!\Rounder Recruitment\Do you know why you can tell me these things?\FB is like a mother...\A Question\What kind of job is it? response:	Re: A Question
context: FB saved me...\You've been used!\Rounder Recruitment\Do you know why you can tell me these things?\FB is like a mother...\A Question\What kind of job is it?\Re: A Question response:	I have a type of time machine.
context: You've been used!\Rounder Recruitment\Do you know why you can tell me these things?\FB is like a mother...\A Question\What kind of job is it?\Re: A Question\I have a type of time machine. response:	The message from the future is proof.
context: Rounder Recruitment\Do you know why you can tell me these things?\FB is like a mother...\A Question\What kind of job is it?\Re: A Question\I have a type of time machine.\The message from the future is proof. response:	Another Question
context: Do you know why you can tell me these things?\FB is like a mother...\A Question\What kind of job is it?\Re: A Question\I have a type of time machine.\The message from the future is proof.\Another Question response:	Can I do it, too?
context: FB is like a mother...\A Question\What kind of job is it?\Re: A Question\I have a type of time machine.\The message from the future is proof.\Another Question\Can I do it, too? response:	Re: Another Question
context: A Question\What kind of job is it?\Re: A Question\I have a type of time machine.\The message from the future is proof.\Another Question\Can I do it, too?\Re: Another Question response:	Of course. We offer everyone the job that best suits them.
context: What kind of job is it?\Re: A Question\I have a type of time machine.\The message from the future is proof.\Another Question\Can I do it, too?\Re: Another Question\Of course. We offer everyone the job that best suits them. response:	They needed me...
context: Re: A Question\I have a type of time machine.\The message from the future is proof.\Another Question\Can I do it, too?\Re: Another Question\Of course. We offer everyone the job that best suits them.\They needed me... response:	I've never worked before.
context: I have a type of time machine.\The message from the future is proof.\Another Question\Can I do it, too?\Re: Another Question\Of course. We offer everyone the job that best suits them.\They needed me...\I've never worked before. response:	I have no skills or things I'm good at.
context: The message from the future is proof.\Another Question\Can I do it, too?\Re: Another Question\Of course. We offer everyone the job that best suits them.\They needed me...\I've never worked before.\I have no skills or things I'm good at. response:	It's okay.
context: Another Question\Can I do it, too?\Re: Another Question\Of course. We offer everyone the job that best suits them.\They needed me...\I've never worked before.\I have no skills or things I'm good at.\It's okay. response:	Let's do our best together.
context: Can I do it, too?\Re: Another Question\Of course. We offer everyone the job that best suits them.\They needed me...\I've never worked before.\I have no skills or things I'm good at.\It's okay.\Let's do our best together. response:	And I've seen it!
context: Re: Another Question\Of course. We offer everyone the job that best suits them.\They needed me...\I've never worked before.\I have no skills or things I'm good at.\It's okay.\Let's do our best together.\And I've seen it! response:	You...
context: Of course. We offer everyone the job that best suits them.\They needed me...\I've never worked before.\I have no skills or things I'm good at.\It's okay.\Let's do our best together.\And I've seen it!\You... response:	You...
context: They needed me...\I've never worked before.\I have no skills or things I'm good at.\It's okay.\Let's do our best together.\And I've seen it!\You...\You... response:	You will kill yourself in this room, four days from now.
context: I've never worked before.\I have no skills or things I'm good at.\It's okay.\Let's do our best together.\And I've seen it!\You...\You...\You will kill yourself in this room, four days from now. response:	You'll die here, alone, still waiting to hear from FB!
context: I have no skills or things I'm good at.\It's okay.\Let's do our best together.\And I've seen it!\You...\You...\You will kill yourself in this room, four days from now.\You'll die here, alone, still waiting to hear from FB! response:	Lies.
context: It's okay.\Let's do our best together.\And I've seen it!\You...\You...\You will kill yourself in this room, four days from now.\You'll die here, alone, still waiting to hear from FB!\Lies. response:	It's true.
