context: OP response:	ED
context: Stop it!\I had no choice.\Youre with child, are you?\Thats\no good.\Well help you out.\If its gone\The Zashikiwarashi wont come after you! response:	Stop it!
context: I had no choice.\Youre with child, are you?\Thats\no good.\Well help you out.\If its gone\The Zashikiwarashi wont come after you!\Stop it! response:	The Zashikiwarashi wanted to be born!
context: Youre with child, are you?\Thats\no good.\Well help you out.\If its gone\The Zashikiwarashi wont come after you!\Stop it!\The Zashikiwarashi wanted to be born! response:	Thats why they came after you.
context: Thats\no good.\Well help you out.\If its gone\The Zashikiwarashi wont come after you!\Stop it!\The Zashikiwarashi wanted to be born!\Thats why they came after you. response:	Stop it!
context: no good.\Well help you out.\If its gone\The Zashikiwarashi wont come after you!\Stop it!\The Zashikiwarashi wanted to be born!\Thats why they came after you.\Stop it! response:	Dont kill him!
context: Well help you out.\If its gone\The Zashikiwarashi wont come after you!\Stop it!\The Zashikiwarashi wanted to be born!\Thats why they came after you.\Stop it!\Dont kill him! response:	No.
context: If its gone\The Zashikiwarashi wont come after you!\Stop it!\The Zashikiwarashi wanted to be born!\Thats why they came after you.\Stop it!\Dont kill him!\No. response:	Medicine Seller?
context: The Zashikiwarashi wont come after you!\Stop it!\The Zashikiwarashi wanted to be born!\Thats why they came after you.\Stop it!\Dont kill him!\No.\Medicine Seller? response:	Those tied to this room were killed when this was a brothel.
context: Stop it!\The Zashikiwarashi wanted to be born!\Thats why they came after you.\Stop it!\Dont kill him!\No.\Medicine Seller?\Those tied to this room were killed when this was a brothel. response:	Those tied to this room were killed when this was a brothel.
context: The Zashikiwarashi wanted to be born!\Thats why they came after you.\Stop it!\Dont kill him!\No.\Medicine Seller?\Those tied to this room were killed when this was a brothel.\Those tied to this room were killed when this was a brothel. response:	A childs emotions.
context: Thats why they came after you.\Stop it!\Dont kill him!\No.\Medicine Seller?\Those tied to this room were killed when this was a brothel.\Those tied to this room were killed when this was a brothel.\A childs emotions. response:	Now for the Regret. Just one more.
context: Stop it!\Dont kill him!\No.\Medicine Seller?\Those tied to this room were killed when this was a brothel.\Those tied to this room were killed when this was a brothel.\A childs emotions.\Now for the Regret. Just one more. response:	If I find the Regret, the sword can be drawn.
context: Dont kill him!\No.\Medicine Seller?\Those tied to this room were killed when this was a brothel.\Those tied to this room were killed when this was a brothel.\A childs emotions.\Now for the Regret. Just one more.\If I find the Regret, the sword can be drawn. response:	What is it you want?
context: No.\Medicine Seller?\Those tied to this room were killed when this was a brothel.\Those tied to this room were killed when this was a brothel.\A childs emotions.\Now for the Regret. Just one more.\If I find the Regret, the sword can be drawn.\What is it you want? response:	Stop it!
context: Medicine Seller?\Those tied to this room were killed when this was a brothel.\Those tied to this room were killed when this was a brothel.\A childs emotions.\Now for the Regret. Just one more.\If I find the Regret, the sword can be drawn.\What is it you want?\Stop it! response:	Dont kill them!
context: Those tied to this room were killed when this was a brothel.\Those tied to this room were killed when this was a brothel.\A childs emotions.\Now for the Regret. Just one more.\If I find the Regret, the sword can be drawn.\What is it you want?\Stop it!\Dont kill them! response:	What did those poor children do to you?
context: Those tied to this room were killed when this was a brothel.\A childs emotions.\Now for the Regret. Just one more.\If I find the Regret, the sword can be drawn.\What is it you want?\Stop it!\Dont kill them!\What did those poor children do to you? response:	This is a Mononoke. It wishes to burst forth from your belly.
context: A childs emotions.\Now for the Regret. Just one more.\If I find the Regret, the sword can be drawn.\What is it you want?\Stop it!\Dont kill them!\What did those poor children do to you?\This is a Mononoke. It wishes to burst forth from your belly. response:	It just wants to live in this world!
context: Now for the Regret. Just one more.\If I find the Regret, the sword can be drawn.\What is it you want?\Stop it!\Dont kill them!\What did those poor children do to you?\This is a Mononoke. It wishes to burst forth from your belly.\It just wants to live in this world! response:	But it cannot.
context: If I find the Regret, the sword can be drawn.\What is it you want?\Stop it!\Dont kill them!\What did those poor children do to you?\This is a Mononoke. It wishes to burst forth from your belly.\It just wants to live in this world!\But it cannot. response:	Come here.
context: What is it you want?\Stop it!\Dont kill them!\What did those poor children do to you?\This is a Mononoke. It wishes to burst forth from your belly.\It just wants to live in this world!\But it cannot.\Come here. response:	Ill give birth to you, as well.
context: Stop it!\Dont kill them!\What did those poor children do to you?\This is a Mononoke. It wishes to burst forth from your belly.\It just wants to live in this world!\But it cannot.\Come here.\Ill give birth to you, as well. response:	You wish to give birth to the Mononoke?
context: Dont kill them!\What did those poor children do to you?\This is a Mononoke. It wishes to burst forth from your belly.\It just wants to live in this world!\But it cannot.\Come here.\Ill give birth to you, as well.\You wish to give birth to the Mononoke? response:	All those within my womb are my children.
context: What did those poor children do to you?\This is a Mononoke. It wishes to burst forth from your belly.\It just wants to live in this world!\But it cannot.\Come here.\Ill give birth to you, as well.\You wish to give birth to the Mononoke?\All those within my womb are my children. response:	Stop it.
context: This is a Mononoke. It wishes to burst forth from your belly.\It just wants to live in this world!\But it cannot.\Come here.\Ill give birth to you, as well.\You wish to give birth to the Mononoke?\All those within my womb are my children.\Stop it. response:	Youll be sucked in.
context: It just wants to live in this world!\But it cannot.\Come here.\Ill give birth to you, as well.\You wish to give birth to the Mononoke?\All those within my womb are my children.\Stop it.\Youll be sucked in. response:	I will give birth to my child.
context: But it cannot.\Come here.\Ill give birth to you, as well.\You wish to give birth to the Mononoke?\All those within my womb are my children.\Stop it.\Youll be sucked in.\I will give birth to my child. response:	Thats all I want.
context: Come here.\Ill give birth to you, as well.\You wish to give birth to the Mononoke?\All those within my womb are my children.\Stop it.\Youll be sucked in.\I will give birth to my child.\Thats all I want. response:	Why?
context: Ill give birth to you, as well.\You wish to give birth to the Mononoke?\All those within my womb are my children.\Stop it.\Youll be sucked in.\I will give birth to my child.\Thats all I want.\Why? response:	Congratulations!
context: You wish to give birth to the Mononoke?\All those within my womb are my children.\Stop it.\Youll be sucked in.\I will give birth to my child.\Thats all I want.\Why?\Congratulations! response:	I like this one!
context: All those within my womb are my children.\Stop it.\Youll be sucked in.\I will give birth to my child.\Thats all I want.\Why?\Congratulations!\I like this one! response:	She always strokes me.
context: Stop it.\Youll be sucked in.\I will give birth to my child.\Thats all I want.\Why?\Congratulations!\I like this one!\She always strokes me. response:	So kind.
context: Youll be sucked in.\I will give birth to my child.\Thats all I want.\Why?\Congratulations!\I like this one!\She always strokes me.\So kind. response:	So kind.
context: I will give birth to my child.\Thats all I want.\Why?\Congratulations!\I like this one!\She always strokes me.\So kind.\So kind. response:	So kind.
context: Thats all I want.\Why?\Congratulations!\I like this one!\She always strokes me.\So kind.\So kind.\So kind. response:	So kind.
context: Why?\Congratulations!\I like this one!\She always strokes me.\So kind.\So kind.\So kind.\So kind. response:	So kind.
context: Congratulations!\I like this one!\She always strokes me.\So kind.\So kind.\So kind.\So kind.\So kind. response:	So kind.
context: I like this one!\She always strokes me.\So kind.\So kind.\So kind.\So kind.\So kind.\So kind. response:	So kind.
context: She always strokes me.\So kind.\So kind.\So kind.\So kind.\So kind.\So kind.\So kind. response:	So kind.
context: So kind.\So kind.\So kind.\So kind.\So kind.\So kind.\So kind.\So kind. response:	Im glad it was her.
context: So kind.\So kind.\So kind.\So kind.\So kind.\So kind.\So kind.\Im glad it was her. response:	Im sorry I had to hurt you so.
context: So kind.\So kind.\So kind.\So kind.\So kind.\So kind.\Im glad it was her.\Im sorry I had to hurt you so. response:	Thank you for always trying your best.
context: So kind.\So kind.\So kind.\So kind.\So kind.\Im glad it was her.\Im sorry I had to hurt you so.\Thank you for always trying your best. response:	Thank you for talking to me so much.
context: So kind.\So kind.\So kind.\So kind.\Im glad it was her.\Im sorry I had to hurt you so.\Thank you for always trying your best.\Thank you for talking to me so much. response:	I love you.
context: So kind.\So kind.\So kind.\Im glad it was her.\Im sorry I had to hurt you so.\Thank you for always trying your best.\Thank you for talking to me so much.\I love you. response:	I love you.
context: So kind.\So kind.\Im glad it was her.\Im sorry I had to hurt you so.\Thank you for always trying your best.\Thank you for talking to me so much.\I love you.\I love you. response:	I love
context: So kind.\Im glad it was her.\Im sorry I had to hurt you so.\Thank you for always trying your best.\Thank you for talking to me so much.\I love you.\I love you.\I love response:	you.
context: Im glad it was her.\Im sorry I had to hurt you so.\Thank you for always trying your best.\Thank you for talking to me so much.\I love you.\I love you.\I love\you. response:	Thank you for choosing me, for coming to me.
context: Im sorry I had to hurt you so.\Thank you for always trying your best.\Thank you for talking to me so much.\I love you.\I love you.\I love\you.\Thank you for choosing me, for coming to me. response:	Im sorry. I could not be your mother.
context: Thank you for always trying your best.\Thank you for talking to me so much.\I love you.\I love you.\I love\you.\Thank you for choosing me, for coming to me.\Im sorry. I could not be your mother. response:	We cant be together.
context: Thank you for talking to me so much.\I love you.\I love you.\I love\you.\Thank you for choosing me, for coming to me.\Im sorry. I could not be your mother.\We cant be together. response:	There, there. There, there.
context: I love you.\I love you.\I love\you.\Thank you for choosing me, for coming to me.\Im sorry. I could not be your mother.\We cant be together.\There, there. There, there. response:	Well, I never did eat, did I?
context: I love you.\I love\you.\Thank you for choosing me, for coming to me.\Im sorry. I could not be your mother.\We cant be together.\There, there. There, there.\Well, I never did eat, did I? response:	Are you sure I should be your mother?
context: I love\you.\Thank you for choosing me, for coming to me.\Im sorry. I could not be your mother.\We cant be together.\There, there. There, there.\Well, I never did eat, did I?\Are you sure I should be your mother? response:	I hope to see you soon.
