context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: Thanks for being such and observant citizen.\Now, if you'll just follow me, we'll file a report at the station.\-The station? -We don't want to get in your way,\so why don't you go ahead and file it without us and keep the change?\Bye-bye!\we will now display the shrine of the Maiden's greatest treasure.\For 2,000 years, this painting has hung within the shrine of the Maiden.\Once each year, it is removed from the shrine response:	and displayed to the public during this festival.
context: Now, if you'll just follow me, we'll file a report at the station.\-The station? -We don't want to get in your way,\so why don't you go ahead and file it without us and keep the change?\Bye-bye!\we will now display the shrine of the Maiden's greatest treasure.\For 2,000 years, this painting has hung within the shrine of the Maiden.\Once each year, it is removed from the shrine\and displayed to the public during this festival. response:	As I unveil the painting, please gaze upon it with reverence.
context: -The station? -We don't want to get in your way,\so why don't you go ahead and file it without us and keep the change?\Bye-bye!\we will now display the shrine of the Maiden's greatest treasure.\For 2,000 years, this painting has hung within the shrine of the Maiden.\Once each year, it is removed from the shrine\and displayed to the public during this festival.\As I unveil the painting, please gaze upon it with reverence. response:	-Who's that's? -She's cute.
context: so why don't you go ahead and file it without us and keep the change?\Bye-bye!\we will now display the shrine of the Maiden's greatest treasure.\For 2,000 years, this painting has hung within the shrine of the Maiden.\Once each year, it is removed from the shrine\and displayed to the public during this festival.\As I unveil the painting, please gaze upon it with reverence.\-Who's that's? -She's cute. response:	Ah, it's her.
context: Bye-bye!\we will now display the shrine of the Maiden's greatest treasure.\For 2,000 years, this painting has hung within the shrine of the Maiden.\Once each year, it is removed from the shrine\and displayed to the public during this festival.\As I unveil the painting, please gaze upon it with reverence.\-Who's that's? -She's cute.\Ah, it's her. response:	But it can't be.
context: we will now display the shrine of the Maiden's greatest treasure.\For 2,000 years, this painting has hung within the shrine of the Maiden.\Once each year, it is removed from the shrine\and displayed to the public during this festival.\As I unveil the painting, please gaze upon it with reverence.\-Who's that's? -She's cute.\Ah, it's her.\But it can't be. response:	She's so incredibly beautiful.
context: For 2,000 years, this painting has hung within the shrine of the Maiden.\Once each year, it is removed from the shrine\and displayed to the public during this festival.\As I unveil the painting, please gaze upon it with reverence.\-Who's that's? -She's cute.\Ah, it's her.\But it can't be.\She's so incredibly beautiful. response:	She's the girl of my dreams. Don't wake me up.
context: Once each year, it is removed from the shrine\and displayed to the public during this festival.\As I unveil the painting, please gaze upon it with reverence.\-Who's that's? -She's cute.\Ah, it's her.\But it can't be.\She's so incredibly beautiful.\She's the girl of my dreams. Don't wake me up. response:	Stay back! The woman in this painting perished over 2,000 years ago.
context: and displayed to the public during this festival.\As I unveil the painting, please gaze upon it with reverence.\-Who's that's? -She's cute.\Ah, it's her.\But it can't be.\She's so incredibly beautiful.\She's the girl of my dreams. Don't wake me up.\Stay back! The woman in this painting perished over 2,000 years ago. response:	2,000 years.
context: As I unveil the painting, please gaze upon it with reverence.\-Who's that's? -She's cute.\Ah, it's her.\But it can't be.\She's so incredibly beautiful.\She's the girl of my dreams. Don't wake me up.\Stay back! The woman in this painting perished over 2,000 years ago.\2,000 years. response:	She was in love with a brave and handsome young man
context: -Who's that's? -She's cute.\Ah, it's her.\But it can't be.\She's so incredibly beautiful.\She's the girl of my dreams. Don't wake me up.\Stay back! The woman in this painting perished over 2,000 years ago.\2,000 years.\She was in love with a brave and handsome young man response:	but he left her and sailed away to fight in a war.
context: Ah, it's her.\But it can't be.\She's so incredibly beautiful.\She's the girl of my dreams. Don't wake me up.\Stay back! The woman in this painting perished over 2,000 years ago.\2,000 years.\She was in love with a brave and handsome young man\but he left her and sailed away to fight in a war. response:	I'll wait for you forever. Come back to me. Farewell.
context: But it can't be.\She's so incredibly beautiful.\She's the girl of my dreams. Don't wake me up.\Stay back! The woman in this painting perished over 2,000 years ago.\2,000 years.\She was in love with a brave and handsome young man\but he left her and sailed away to fight in a war.\I'll wait for you forever. Come back to me. Farewell. response:	And she did wait for a very long time,
context: She's so incredibly beautiful.\She's the girl of my dreams. Don't wake me up.\Stay back! The woman in this painting perished over 2,000 years ago.\2,000 years.\She was in love with a brave and handsome young man\but he left her and sailed away to fight in a war.\I'll wait for you forever. Come back to me. Farewell.\And she did wait for a very long time, response:	hoping to see his ship on the horizon.
context: She's the girl of my dreams. Don't wake me up.\Stay back! The woman in this painting perished over 2,000 years ago.\2,000 years.\She was in love with a brave and handsome young man\but he left her and sailed away to fight in a war.\I'll wait for you forever. Come back to me. Farewell.\And she did wait for a very long time,\hoping to see his ship on the horizon. response:	But her true love never returned to that place again.
context: Stay back! The woman in this painting perished over 2,000 years ago.\2,000 years.\She was in love with a brave and handsome young man\but he left her and sailed away to fight in a war.\I'll wait for you forever. Come back to me. Farewell.\And she did wait for a very long time,\hoping to see his ship on the horizon.\But her true love never returned to that place again. response:	Still, she waited and waited, never moving from that spot,
context: 2,000 years.\She was in love with a brave and handsome young man\but he left her and sailed away to fight in a war.\I'll wait for you forever. Come back to me. Farewell.\And she did wait for a very long time,\hoping to see his ship on the horizon.\But her true love never returned to that place again.\Still, she waited and waited, never moving from that spot, response:	until finally her body was turned into stone,
context: She was in love with a brave and handsome young man\but he left her and sailed away to fight in a war.\I'll wait for you forever. Come back to me. Farewell.\And she did wait for a very long time,\hoping to see his ship on the horizon.\But her true love never returned to that place again.\Still, she waited and waited, never moving from that spot,\until finally her body was turned into stone, response:	just like the cliff upon which she stood.
context: but he left her and sailed away to fight in a war.\I'll wait for you forever. Come back to me. Farewell.\And she did wait for a very long time,\hoping to see his ship on the horizon.\But her true love never returned to that place again.\Still, she waited and waited, never moving from that spot,\until finally her body was turned into stone,\just like the cliff upon which she stood. response:	To this day, she waits for her love to return.
context: I'll wait for you forever. Come back to me. Farewell.\And she did wait for a very long time,\hoping to see his ship on the horizon.\But her true love never returned to that place again.\Still, she waited and waited, never moving from that spot,\until finally her body was turned into stone,\just like the cliff upon which she stood.\To this day, she waits for her love to return. response:	Just tell me. Where's this rock?
context: And she did wait for a very long time,\hoping to see his ship on the horizon.\But her true love never returned to that place again.\Still, she waited and waited, never moving from that spot,\until finally her body was turned into stone,\just like the cliff upon which she stood.\To this day, she waits for her love to return.\Just tell me. Where's this rock? response:	Maiden's rock is not far from this shrine.
context: hoping to see his ship on the horizon.\But her true love never returned to that place again.\Still, she waited and waited, never moving from that spot,\until finally her body was turned into stone,\just like the cliff upon which she stood.\To this day, she waits for her love to return.\Just tell me. Where's this rock?\Maiden's rock is not far from this shrine. response:	So that's Maiden rock.
context: But her true love never returned to that place again.\Still, she waited and waited, never moving from that spot,\until finally her body was turned into stone,\just like the cliff upon which she stood.\To this day, she waits for her love to return.\Just tell me. Where's this rock?\Maiden's rock is not far from this shrine.\So that's Maiden rock. response:	It's the most beautiful rock I've ever seen.
context: Still, she waited and waited, never moving from that spot,\until finally her body was turned into stone,\just like the cliff upon which she stood.\To this day, she waits for her love to return.\Just tell me. Where's this rock?\Maiden's rock is not far from this shrine.\So that's Maiden rock.\It's the most beautiful rock I've ever seen. response:	I don't care if she is made of stone. I'm still in love with her.
context: until finally her body was turned into stone,\just like the cliff upon which she stood.\To this day, she waits for her love to return.\Just tell me. Where's this rock?\Maiden's rock is not far from this shrine.\So that's Maiden rock.\It's the most beautiful rock I've ever seen.\I don't care if she is made of stone. I'm still in love with her. response:	If she were my girlfriend,
context: just like the cliff upon which she stood.\To this day, she waits for her love to return.\Just tell me. Where's this rock?\Maiden's rock is not far from this shrine.\So that's Maiden rock.\It's the most beautiful rock I've ever seen.\I don't care if she is made of stone. I'm still in love with her.\If she were my girlfriend, response:	I'd make sure she was never out of my sight.
context: To this day, she waits for her love to return.\Just tell me. Where's this rock?\Maiden's rock is not far from this shrine.\So that's Maiden rock.\It's the most beautiful rock I've ever seen.\I don't care if she is made of stone. I'm still in love with her.\If she were my girlfriend,\I'd make sure she was never out of my sight. response:	No one would ever steal her from me, not even Team Rocket.
context: Just tell me. Where's this rock?\Maiden's rock is not far from this shrine.\So that's Maiden rock.\It's the most beautiful rock I've ever seen.\I don't care if she is made of stone. I'm still in love with her.\If she were my girlfriend,\I'd make sure she was never out of my sight.\No one would ever steal her from me, not even Team Rocket. response:	I'll fight them to keep her safe.
context: Maiden's rock is not far from this shrine.\So that's Maiden rock.\It's the most beautiful rock I've ever seen.\I don't care if she is made of stone. I'm still in love with her.\If she were my girlfriend,\I'd make sure she was never out of my sight.\No one would ever steal her from me, not even Team Rocket.\I'll fight them to keep her safe. response:	James, you're insane. Why would we steal a thing like that?
context: So that's Maiden rock.\It's the most beautiful rock I've ever seen.\I don't care if she is made of stone. I'm still in love with her.\If she were my girlfriend,\I'd make sure she was never out of my sight.\No one would ever steal her from me, not even Team Rocket.\I'll fight them to keep her safe.\James, you're insane. Why would we steal a thing like that? response:	-We could steal that other thing. -What thing?
context: It's the most beautiful rock I've ever seen.\I don't care if she is made of stone. I'm still in love with her.\If she were my girlfriend,\I'd make sure she was never out of my sight.\No one would ever steal her from me, not even Team Rocket.\I'll fight them to keep her safe.\James, you're insane. Why would we steal a thing like that?\-We could steal that other thing. -What thing? response:	Pokemon are valuable but so are works of art.
context: I don't care if she is made of stone. I'm still in love with her.\If she were my girlfriend,\I'd make sure she was never out of my sight.\No one would ever steal her from me, not even Team Rocket.\I'll fight them to keep her safe.\James, you're insane. Why would we steal a thing like that?\-We could steal that other thing. -What thing?\Pokemon are valuable but so are works of art. response:	Let's swipe that painting.
context: If she were my girlfriend,\I'd make sure she was never out of my sight.\No one would ever steal her from me, not even Team Rocket.\I'll fight them to keep her safe.\James, you're insane. Why would we steal a thing like that?\-We could steal that other thing. -What thing?\Pokemon are valuable but so are works of art.\Let's swipe that painting. response:	If we grab that painting, we could make a bundle.
context: I'd make sure she was never out of my sight.\No one would ever steal her from me, not even Team Rocket.\I'll fight them to keep her safe.\James, you're insane. Why would we steal a thing like that?\-We could steal that other thing. -What thing?\Pokemon are valuable but so are works of art.\Let's swipe that painting.\If we grab that painting, we could make a bundle. response:	Oh, Jessie! Jessie!
context: No one would ever steal her from me, not even Team Rocket.\I'll fight them to keep her safe.\James, you're insane. Why would we steal a thing like that?\-We could steal that other thing. -What thing?\Pokemon are valuable but so are works of art.\Let's swipe that painting.\If we grab that painting, we could make a bundle.\Oh, Jessie! Jessie! response:	Before you grab it, grab hold of me. Whoa!
context: I'll fight them to keep her safe.\James, you're insane. Why would we steal a thing like that?\-We could steal that other thing. -What thing?\Pokemon are valuable but so are works of art.\Let's swipe that painting.\If we grab that painting, we could make a bundle.\Oh, Jessie! Jessie!\Before you grab it, grab hold of me. Whoa! response:	Team Rocket is really slipping.
context: James, you're insane. Why would we steal a thing like that?\-We could steal that other thing. -What thing?\Pokemon are valuable but so are works of art.\Let's swipe that painting.\If we grab that painting, we could make a bundle.\Oh, Jessie! Jessie!\Before you grab it, grab hold of me. Whoa!\Team Rocket is really slipping. response:	No matter how long you wait here, a rock is a rock, Brock.
context: -We could steal that other thing. -What thing?\Pokemon are valuable but so are works of art.\Let's swipe that painting.\If we grab that painting, we could make a bundle.\Oh, Jessie! Jessie!\Before you grab it, grab hold of me. Whoa!\Team Rocket is really slipping.\No matter how long you wait here, a rock is a rock, Brock. response:	Yeah, let's go back to the festival. This is boring.
context: Pokemon are valuable but so are works of art.\Let's swipe that painting.\If we grab that painting, we could make a bundle.\Oh, Jessie! Jessie!\Before you grab it, grab hold of me. Whoa!\Team Rocket is really slipping.\No matter how long you wait here, a rock is a rock, Brock.\Yeah, let's go back to the festival. This is boring. response:	Why don't you two go back. I want to stay a little bit longer.
context: Let's swipe that painting.\If we grab that painting, we could make a bundle.\Oh, Jessie! Jessie!\Before you grab it, grab hold of me. Whoa!\Team Rocket is really slipping.\No matter how long you wait here, a rock is a rock, Brock.\Yeah, let's go back to the festival. This is boring.\Why don't you two go back. I want to stay a little bit longer. response:	You remember where we're staying tonight, right?
context: If we grab that painting, we could make a bundle.\Oh, Jessie! Jessie!\Before you grab it, grab hold of me. Whoa!\Team Rocket is really slipping.\No matter how long you wait here, a rock is a rock, Brock.\Yeah, let's go back to the festival. This is boring.\Why don't you two go back. I want to stay a little bit longer.\You remember where we're staying tonight, right? response:	The Pokemon Center near the port. I'll make it back by curfew.
context: Oh, Jessie! Jessie!\Before you grab it, grab hold of me. Whoa!\Team Rocket is really slipping.\No matter how long you wait here, a rock is a rock, Brock.\Yeah, let's go back to the festival. This is boring.\Why don't you two go back. I want to stay a little bit longer.\You remember where we're staying tonight, right?\The Pokemon Center near the port. I'll make it back by curfew. response:	Don't worry about me. I'll be okay.
context: Before you grab it, grab hold of me. Whoa!\Team Rocket is really slipping.\No matter how long you wait here, a rock is a rock, Brock.\Yeah, let's go back to the festival. This is boring.\Why don't you two go back. I want to stay a little bit longer.\You remember where we're staying tonight, right?\The Pokemon Center near the port. I'll make it back by curfew.\Don't worry about me. I'll be okay. response:	11 o'clock. Curfew time. Curfew time. Curfew time.
context: Team Rocket is really slipping.\No matter how long you wait here, a rock is a rock, Brock.\Yeah, let's go back to the festival. This is boring.\Why don't you two go back. I want to stay a little bit longer.\You remember where we're staying tonight, right?\The Pokemon Center near the port. I'll make it back by curfew.\Don't worry about me. I'll be okay.\11 o'clock. Curfew time. Curfew time. Curfew time. response:	I'm really getting worried. Brock still isn't back yet.
context: No matter how long you wait here, a rock is a rock, Brock.\Yeah, let's go back to the festival. This is boring.\Why don't you two go back. I want to stay a little bit longer.\You remember where we're staying tonight, right?\The Pokemon Center near the port. I'll make it back by curfew.\Don't worry about me. I'll be okay.\11 o'clock. Curfew time. Curfew time. Curfew time.\I'm really getting worried. Brock still isn't back yet. response:	Hmm. Huh?
context: Yeah, let's go back to the festival. This is boring.\Why don't you two go back. I want to stay a little bit longer.\You remember where we're staying tonight, right?\The Pokemon Center near the port. I'll make it back by curfew.\Don't worry about me. I'll be okay.\11 o'clock. Curfew time. Curfew time. Curfew time.\I'm really getting worried. Brock still isn't back yet.\Hmm. Huh? response:	-Wait. I'll go out and look for him. - Hold it.
context: Why don't you two go back. I want to stay a little bit longer.\You remember where we're staying tonight, right?\The Pokemon Center near the port. I'll make it back by curfew.\Don't worry about me. I'll be okay.\11 o'clock. Curfew time. Curfew time. Curfew time.\I'm really getting worried. Brock still isn't back yet.\Hmm. Huh?\-Wait. I'll go out and look for him. - Hold it. response:	-Oh! -Don't you realize it's your bedtime?
context: You remember where we're staying tonight, right?\The Pokemon Center near the port. I'll make it back by curfew.\Don't worry about me. I'll be okay.\11 o'clock. Curfew time. Curfew time. Curfew time.\I'm really getting worried. Brock still isn't back yet.\Hmm. Huh?\-Wait. I'll go out and look for him. - Hold it.\-Oh! -Don't you realize it's your bedtime? response:	-Yes, but- -Staying up late is bad for your skin
context: The Pokemon Center near the port. I'll make it back by curfew.\Don't worry about me. I'll be okay.\11 o'clock. Curfew time. Curfew time. Curfew time.\I'm really getting worried. Brock still isn't back yet.\Hmm. Huh?\-Wait. I'll go out and look for him. - Hold it.\-Oh! -Don't you realize it's your bedtime?\-Yes, but- -Staying up late is bad for your skin response:	and it makes you irritable and it ruins your appetite.
context: Don't worry about me. I'll be okay.\11 o'clock. Curfew time. Curfew time. Curfew time.\I'm really getting worried. Brock still isn't back yet.\Hmm. Huh?\-Wait. I'll go out and look for him. - Hold it.\-Oh! -Don't you realize it's your bedtime?\-Yes, but- -Staying up late is bad for your skin\and it makes you irritable and it ruins your appetite. response:	I won't allow it. Now get to bed this instant.
context: 11 o'clock. Curfew time. Curfew time. Curfew time.\I'm really getting worried. Brock still isn't back yet.\Hmm. Huh?\-Wait. I'll go out and look for him. - Hold it.\-Oh! -Don't you realize it's your bedtime?\-Yes, but- -Staying up late is bad for your skin\and it makes you irritable and it ruins your appetite.\I won't allow it. Now get to bed this instant. response:	What time is it? Wake up. Time to steal the painting.
context: I'm really getting worried. Brock still isn't back yet.\Hmm. Huh?\-Wait. I'll go out and look for him. - Hold it.\-Oh! -Don't you realize it's your bedtime?\-Yes, but- -Staying up late is bad for your skin\and it makes you irritable and it ruins your appetite.\I won't allow it. Now get to bed this instant.\What time is it? Wake up. Time to steal the painting. response:	-Wake up, you two. -Beauty sleep.
context: Hmm. Huh?\-Wait. I'll go out and look for him. - Hold it.\-Oh! -Don't you realize it's your bedtime?\-Yes, but- -Staying up late is bad for your skin\and it makes you irritable and it ruins your appetite.\I won't allow it. Now get to bed this instant.\What time is it? Wake up. Time to steal the painting.\-Wake up, you two. -Beauty sleep. response:	Hmm, beautiful, I must meet you. I'm coming to you.
context: -Wait. I'll go out and look for him. - Hold it.\-Oh! -Don't you realize it's your bedtime?\-Yes, but- -Staying up late is bad for your skin\and it makes you irritable and it ruins your appetite.\I won't allow it. Now get to bed this instant.\What time is it? Wake up. Time to steal the painting.\-Wake up, you two. -Beauty sleep.\Hmm, beautiful, I must meet you. I'm coming to you. response:	Ah!
context: -Oh! -Don't you realize it's your bedtime?\-Yes, but- -Staying up late is bad for your skin\and it makes you irritable and it ruins your appetite.\I won't allow it. Now get to bed this instant.\What time is it? Wake up. Time to steal the painting.\-Wake up, you two. -Beauty sleep.\Hmm, beautiful, I must meet you. I'm coming to you.\Ah! response:	What's that?
context: -Yes, but- -Staying up late is bad for your skin\and it makes you irritable and it ruins your appetite.\I won't allow it. Now get to bed this instant.\What time is it? Wake up. Time to steal the painting.\-Wake up, you two. -Beauty sleep.\Hmm, beautiful, I must meet you. I'm coming to you.\Ah!\What's that? response:	Must be dreaming. Back to sleep. Meowth.
context: and it makes you irritable and it ruins your appetite.\I won't allow it. Now get to bed this instant.\What time is it? Wake up. Time to steal the painting.\-Wake up, you two. -Beauty sleep.\Hmm, beautiful, I must meet you. I'm coming to you.\Ah!\What's that?\Must be dreaming. Back to sleep. Meowth. response:	-My love, I'm waiting for you. -Ah, who said that? Who are you?
context: I won't allow it. Now get to bed this instant.\What time is it? Wake up. Time to steal the painting.\-Wake up, you two. -Beauty sleep.\Hmm, beautiful, I must meet you. I'm coming to you.\Ah!\What's that?\Must be dreaming. Back to sleep. Meowth.\-My love, I'm waiting for you. -Ah, who said that? Who are you? response:	It's you. So it really was you.
context: What time is it? Wake up. Time to steal the painting.\-Wake up, you two. -Beauty sleep.\Hmm, beautiful, I must meet you. I'm coming to you.\Ah!\What's that?\Must be dreaming. Back to sleep. Meowth.\-My love, I'm waiting for you. -Ah, who said that? Who are you?\It's you. So it really was you. response:	2,000 years. Huh?
context: -Wake up, you two. -Beauty sleep.\Hmm, beautiful, I must meet you. I'm coming to you.\Ah!\What's that?\Must be dreaming. Back to sleep. Meowth.\-My love, I'm waiting for you. -Ah, who said that? Who are you?\It's you. So it really was you.\2,000 years. Huh? response:	I've been waiting for you for such a long time.
context: Hmm, beautiful, I must meet you. I'm coming to you.\Ah!\What's that?\Must be dreaming. Back to sleep. Meowth.\-My love, I'm waiting for you. -Ah, who said that? Who are you?\It's you. So it really was you.\2,000 years. Huh?\I've been waiting for you for such a long time. response:	It's you. It's really you.
context: Ah!\What's that?\Must be dreaming. Back to sleep. Meowth.\-My love, I'm waiting for you. -Ah, who said that? Who are you?\It's you. So it really was you.\2,000 years. Huh?\I've been waiting for you for such a long time.\It's you. It's really you. response:	-Brock! -Brock, where are you
context: What's that?\Must be dreaming. Back to sleep. Meowth.\-My love, I'm waiting for you. -Ah, who said that? Who are you?\It's you. So it really was you.\2,000 years. Huh?\I've been waiting for you for such a long time.\It's you. It's really you.\-Brock! -Brock, where are you response:	Pikachu.
context: Must be dreaming. Back to sleep. Meowth.\-My love, I'm waiting for you. -Ah, who said that? Who are you?\It's you. So it really was you.\2,000 years. Huh?\I've been waiting for you for such a long time.\It's you. It's really you.\-Brock! -Brock, where are you\Pikachu. response:	James? James?
context: -My love, I'm waiting for you. -Ah, who said that? Who are you?\It's you. So it really was you.\2,000 years. Huh?\I've been waiting for you for such a long time.\It's you. It's really you.\-Brock! -Brock, where are you\Pikachu.\James? James? response:	If you're not here, at least come out and tell us.
context: It's you. So it really was you.\2,000 years. Huh?\I've been waiting for you for such a long time.\It's you. It's really you.\-Brock! -Brock, where are you\Pikachu.\James? James?\If you're not here, at least come out and tell us. response:	-That's right! -Hey, Brock!
context: 2,000 years. Huh?\I've been waiting for you for such a long time.\It's you. It's really you.\-Brock! -Brock, where are you\Pikachu.\James? James?\If you're not here, at least come out and tell us.\-That's right! -Hey, Brock! response:	Hm? Huh?
context: I've been waiting for you for such a long time.\It's you. It's really you.\-Brock! -Brock, where are you\Pikachu.\James? James?\If you're not here, at least come out and tell us.\-That's right! -Hey, Brock!\Hm? Huh? response:	-Oh! -You again.
context: It's you. It's really you.\-Brock! -Brock, where are you\Pikachu.\James? James?\If you're not here, at least come out and tell us.\-That's right! -Hey, Brock!\Hm? Huh?\-Oh! -You again. response:	-Yuck. -Double yuck.
context: -Brock! -Brock, where are you\Pikachu.\James? James?\If you're not here, at least come out and tell us.\-That's right! -Hey, Brock!\Hm? Huh?\-Oh! -You again.\-Yuck. -Double yuck. response:	I've finally found you.
context: Pikachu.\James? James?\If you're not here, at least come out and tell us.\-That's right! -Hey, Brock!\Hm? Huh?\-Oh! -You again.\-Yuck. -Double yuck.\I've finally found you. response:	Oh, wait a minute, you're not the one I was looking for.
context: James? James?\If you're not here, at least come out and tell us.\-That's right! -Hey, Brock!\Hm? Huh?\-Oh! -You again.\-Yuck. -Double yuck.\I've finally found you.\Oh, wait a minute, you're not the one I was looking for. response:	Hey, are you looking for somebody, too?
context: If you're not here, at least come out and tell us.\-That's right! -Hey, Brock!\Hm? Huh?\-Oh! -You again.\-Yuck. -Double yuck.\I've finally found you.\Oh, wait a minute, you're not the one I was looking for.\Hey, are you looking for somebody, too? response:	Ahem. Prepare for trouble and make it double.
context: -That's right! -Hey, Brock!\Hm? Huh?\-Oh! -You again.\-Yuck. -Double yuck.\I've finally found you.\Oh, wait a minute, you're not the one I was looking for.\Hey, are you looking for somebody, too?\Ahem. Prepare for trouble and make it double. response:	Doing this by myself is a real drag.
context: Hm? Huh?\-Oh! -You again.\-Yuck. -Double yuck.\I've finally found you.\Oh, wait a minute, you're not the one I was looking for.\Hey, are you looking for somebody, too?\Ahem. Prepare for trouble and make it double.\Doing this by myself is a real drag. response:	To protect the world from devastation. To unite all peoples within our nation.
context: -Oh! -You again.\-Yuck. -Double yuck.\I've finally found you.\Oh, wait a minute, you're not the one I was looking for.\Hey, are you looking for somebody, too?\Ahem. Prepare for trouble and make it double.\Doing this by myself is a real drag.\To protect the world from devastation. To unite all peoples within our nation. response:	To denounce the evils of truth and love.
context: -Yuck. -Double yuck.\I've finally found you.\Oh, wait a minute, you're not the one I was looking for.\Hey, are you looking for somebody, too?\Ahem. Prepare for trouble and make it double.\Doing this by myself is a real drag.\To protect the world from devastation. To unite all peoples within our nation.\To denounce the evils of truth and love. response:	To extend our reach to the stars above.
context: I've finally found you.\Oh, wait a minute, you're not the one I was looking for.\Hey, are you looking for somebody, too?\Ahem. Prepare for trouble and make it double.\Doing this by myself is a real drag.\To protect the world from devastation. To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above. response:	-Jessie? - James.
context: Oh, wait a minute, you're not the one I was looking for.\Hey, are you looking for somebody, too?\Ahem. Prepare for trouble and make it double.\Doing this by myself is a real drag.\To protect the world from devastation. To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie? - James. response:	Ah, Team Rocket, blast off at the speed of light.
context: Hey, are you looking for somebody, too?\Ahem. Prepare for trouble and make it double.\Doing this by myself is a real drag.\To protect the world from devastation. To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie? - James.\Ah, Team Rocket, blast off at the speed of light. response:	-Surrender now or prepare to fight. Ooh! -Ah!
context: Ahem. Prepare for trouble and make it double.\Doing this by myself is a real drag.\To protect the world from devastation. To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie? - James.\Ah, Team Rocket, blast off at the speed of light.\-Surrender now or prepare to fight. Ooh! -Ah! response:	-He looks awful. -Worse than usual.
context: Doing this by myself is a real drag.\To protect the world from devastation. To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie? - James.\Ah, Team Rocket, blast off at the speed of light.\-Surrender now or prepare to fight. Ooh! -Ah!\-He looks awful. -Worse than usual. response:	Brock, what happened?
context: To protect the world from devastation. To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie? - James.\Ah, Team Rocket, blast off at the speed of light.\-Surrender now or prepare to fight. Ooh! -Ah!\-He looks awful. -Worse than usual.\Brock, what happened? response:	-Pull yourself together. -What do you think you're doing?
context: To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie? - James.\Ah, Team Rocket, blast off at the speed of light.\-Surrender now or prepare to fight. Ooh! -Ah!\-He looks awful. -Worse than usual.\Brock, what happened?\-Pull yourself together. -What do you think you're doing? response:	So everything turned out just as I predicted.
context: To extend our reach to the stars above.\-Jessie? - James.\Ah, Team Rocket, blast off at the speed of light.\-Surrender now or prepare to fight. Ooh! -Ah!\-He looks awful. -Worse than usual.\Brock, what happened?\-Pull yourself together. -What do you think you're doing?\So everything turned out just as I predicted. response:	- Huh? - It's the old woman.
context: -Jessie? - James.\Ah, Team Rocket, blast off at the speed of light.\-Surrender now or prepare to fight. Ooh! -Ah!\-He looks awful. -Worse than usual.\Brock, what happened?\-Pull yourself together. -What do you think you're doing?\So everything turned out just as I predicted.\- Huh? - It's the old woman. response:	Obviously, these two have both seen the Ghost of the Maiden.
context: Ah, Team Rocket, blast off at the speed of light.\-Surrender now or prepare to fight. Ooh! -Ah!\-He looks awful. -Worse than usual.\Brock, what happened?\-Pull yourself together. -What do you think you're doing?\So everything turned out just as I predicted.\- Huh? - It's the old woman.\Obviously, these two have both seen the Ghost of the Maiden. response:	Ghost of the Maiden?
context: -Surrender now or prepare to fight. Ooh! -Ah!\-He looks awful. -Worse than usual.\Brock, what happened?\-Pull yourself together. -What do you think you're doing?\So everything turned out just as I predicted.\- Huh? - It's the old woman.\Obviously, these two have both seen the Ghost of the Maiden.\Ghost of the Maiden? response:	-I love her. I love her. I love her. -Me too. Me too. Me too.
context: -He looks awful. -Worse than usual.\Brock, what happened?\-Pull yourself together. -What do you think you're doing?\So everything turned out just as I predicted.\- Huh? - It's the old woman.\Obviously, these two have both seen the Ghost of the Maiden.\Ghost of the Maiden?\-I love her. I love her. I love her. -Me too. Me too. Me too. response:	-They're possessed. Pikachu. -Pikachu!
context: Brock, what happened?\-Pull yourself together. -What do you think you're doing?\So everything turned out just as I predicted.\- Huh? - It's the old woman.\Obviously, these two have both seen the Ghost of the Maiden.\Ghost of the Maiden?\-I love her. I love her. I love her. -Me too. Me too. Me too.\-They're possessed. Pikachu. -Pikachu! response:	-Uh, who am I? I am Brock. -Brock's back.
context: -Pull yourself together. -What do you think you're doing?\So everything turned out just as I predicted.\- Huh? - It's the old woman.\Obviously, these two have both seen the Ghost of the Maiden.\Ghost of the Maiden?\-I love her. I love her. I love her. -Me too. Me too. Me too.\-They're possessed. Pikachu. -Pikachu!\-Uh, who am I? I am Brock. -Brock's back. response:	I'm James from Team Rocket. Eeh!
context: So everything turned out just as I predicted.\- Huh? - It's the old woman.\Obviously, these two have both seen the Ghost of the Maiden.\Ghost of the Maiden?\-I love her. I love her. I love her. -Me too. Me too. Me too.\-They're possessed. Pikachu. -Pikachu!\-Uh, who am I? I am Brock. -Brock's back.\I'm James from Team Rocket. Eeh! response:	-He's back. -But not to normal.
