context: Summer response:	Summer
context: Well, that's true, but...\Did I really do something that bad?\Just be careful next time!\Sure, I will, but...\What? What is this?\Why am I getting so flustered just because our hands touched?\We're always holding hands and stuff anyway,\when we're acting like a couple. response:	Our hands only touched. That's normal, remember! Normal!
context: Did I really do something that bad?\Just be careful next time!\Sure, I will, but...\What? What is this?\Why am I getting so flustered just because our hands touched?\We're always holding hands and stuff anyway,\when we're acting like a couple.\Our hands only touched. That's normal, remember! Normal! response:	Ouch!
context: Just be careful next time!\Sure, I will, but...\What? What is this?\Why am I getting so flustered just because our hands touched?\We're always holding hands and stuff anyway,\when we're acting like a couple.\Our hands only touched. That's normal, remember! Normal!\Ouch! response:	Oh man, I knew you'd cut yourself. You need to be more careful.
context: Sure, I will, but...\What? What is this?\Why am I getting so flustered just because our hands touched?\We're always holding hands and stuff anyway,\when we're acting like a couple.\Our hands only touched. That's normal, remember! Normal!\Ouch!\Oh man, I knew you'd cut yourself. You need to be more careful. response:	Here. Let me see it.
context: What? What is this?\Why am I getting so flustered just because our hands touched?\We're always holding hands and stuff anyway,\when we're acting like a couple.\Our hands only touched. That's normal, remember! Normal!\Ouch!\Oh man, I knew you'd cut yourself. You need to be more careful.\Here. Let me see it. response:	I've got a Band-Aid.
context: Why am I getting so flustered just because our hands touched?\We're always holding hands and stuff anyway,\when we're acting like a couple.\Our hands only touched. That's normal, remember! Normal!\Ouch!\Oh man, I knew you'd cut yourself. You need to be more careful.\Here. Let me see it.\I've got a Band-Aid. response:	I'm fine, thank you! This is nothing. All I have to do is suck on it.
context: We're always holding hands and stuff anyway,\when we're acting like a couple.\Our hands only touched. That's normal, remember! Normal!\Ouch!\Oh man, I knew you'd cut yourself. You need to be more careful.\Here. Let me see it.\I've got a Band-Aid.\I'm fine, thank you! This is nothing. All I have to do is suck on it. response:	Just give me your hand!
context: when we're acting like a couple.\Our hands only touched. That's normal, remember! Normal!\Ouch!\Oh man, I knew you'd cut yourself. You need to be more careful.\Here. Let me see it.\I've got a Band-Aid.\I'm fine, thank you! This is nothing. All I have to do is suck on it.\Just give me your hand! response:	You're still a girl, you know? You wouldn't want that to leave a scar, would you?
context: Our hands only touched. That's normal, remember! Normal!\Ouch!\Oh man, I knew you'd cut yourself. You need to be more careful.\Here. Let me see it.\I've got a Band-Aid.\I'm fine, thank you! This is nothing. All I have to do is suck on it.\Just give me your hand!\You're still a girl, you know? You wouldn't want that to leave a scar, would you? response:	Let's dig in!
context: Ouch!\Oh man, I knew you'd cut yourself. You need to be more careful.\Here. Let me see it.\I've got a Band-Aid.\I'm fine, thank you! This is nothing. All I have to do is suck on it.\Just give me your hand!\You're still a girl, you know? You wouldn't want that to leave a scar, would you?\Let's dig in! response:	This is awesome! Gotta give you props, Raku!
context: Oh man, I knew you'd cut yourself. You need to be more careful.\Here. Let me see it.\I've got a Band-Aid.\I'm fine, thank you! This is nothing. All I have to do is suck on it.\Just give me your hand!\You're still a girl, you know? You wouldn't want that to leave a scar, would you?\Let's dig in!\This is awesome! Gotta give you props, Raku! response:	And here I thought that barbecue would taste the same no matter who was cooking!
context: Here. Let me see it.\I've got a Band-Aid.\I'm fine, thank you! This is nothing. All I have to do is suck on it.\Just give me your hand!\You're still a girl, you know? You wouldn't want that to leave a scar, would you?\Let's dig in!\This is awesome! Gotta give you props, Raku!\And here I thought that barbecue would taste the same no matter who was cooking! response:	Well, the difference lies in selecting your products and preparing the meat!
context: I've got a Band-Aid.\I'm fine, thank you! This is nothing. All I have to do is suck on it.\Just give me your hand!\You're still a girl, you know? You wouldn't want that to leave a scar, would you?\Let's dig in!\This is awesome! Gotta give you props, Raku!\And here I thought that barbecue would taste the same no matter who was cooking!\Well, the difference lies in selecting your products and preparing the meat! response:	You're so wonderful, Raku-sama!
context: I'm fine, thank you! This is nothing. All I have to do is suck on it.\Just give me your hand!\You're still a girl, you know? You wouldn't want that to leave a scar, would you?\Let's dig in!\This is awesome! Gotta give you props, Raku!\And here I thought that barbecue would taste the same no matter who was cooking!\Well, the difference lies in selecting your products and preparing the meat!\You're so wonderful, Raku-sama! response:	Ichijou-kun?
context: Just give me your hand!\You're still a girl, you know? You wouldn't want that to leave a scar, would you?\Let's dig in!\This is awesome! Gotta give you props, Raku!\And here I thought that barbecue would taste the same no matter who was cooking!\Well, the difference lies in selecting your products and preparing the meat!\You're so wonderful, Raku-sama!\Ichijou-kun? response:	Can I sit next to you?
context: You're still a girl, you know? You wouldn't want that to leave a scar, would you?\Let's dig in!\This is awesome! Gotta give you props, Raku!\And here I thought that barbecue would taste the same no matter who was cooking!\Well, the difference lies in selecting your products and preparing the meat!\You're so wonderful, Raku-sama!\Ichijou-kun?\Can I sit next to you? response:	Onodera? S-Sure.
context: Let's dig in!\This is awesome! Gotta give you props, Raku!\And here I thought that barbecue would taste the same no matter who was cooking!\Well, the difference lies in selecting your products and preparing the meat!\You're so wonderful, Raku-sama!\Ichijou-kun?\Can I sit next to you?\Onodera? S-Sure. response:	Did something happen between you and Chitoge-chan?
context: This is awesome! Gotta give you props, Raku!\And here I thought that barbecue would taste the same no matter who was cooking!\Well, the difference lies in selecting your products and preparing the meat!\You're so wonderful, Raku-sama!\Ichijou-kun?\Can I sit next to you?\Onodera? S-Sure.\Did something happen between you and Chitoge-chan? response:	Well she seemed... a little down today.
context: And here I thought that barbecue would taste the same no matter who was cooking!\Well, the difference lies in selecting your products and preparing the meat!\You're so wonderful, Raku-sama!\Ichijou-kun?\Can I sit next to you?\Onodera? S-Sure.\Did something happen between you and Chitoge-chan?\Well she seemed... a little down today. response:	Oh, you thought so, too? No...
context: Well, the difference lies in selecting your products and preparing the meat!\You're so wonderful, Raku-sama!\Ichijou-kun?\Can I sit next to you?\Onodera? S-Sure.\Did something happen between you and Chitoge-chan?\Well she seemed... a little down today.\Oh, you thought so, too? No... response:	Nothing really comes to mind.
context: You're so wonderful, Raku-sama!\Ichijou-kun?\Can I sit next to you?\Onodera? S-Sure.\Did something happen between you and Chitoge-chan?\Well she seemed... a little down today.\Oh, you thought so, too? No...\Nothing really comes to mind. response:	I see.
context: Ichijou-kun?\Can I sit next to you?\Onodera? S-Sure.\Did something happen between you and Chitoge-chan?\Well she seemed... a little down today.\Oh, you thought so, too? No...\Nothing really comes to mind.\I see. response:	Where are the others?
context: Can I sit next to you?\Onodera? S-Sure.\Did something happen between you and Chitoge-chan?\Well she seemed... a little down today.\Oh, you thought so, too? No...\Nothing really comes to mind.\I see.\Where are the others? response:	Whoever lost at rock-paper-scissors has to clean up. Chitoge-chan's with them, too.
context: Onodera? S-Sure.\Did something happen between you and Chitoge-chan?\Well she seemed... a little down today.\Oh, you thought so, too? No...\Nothing really comes to mind.\I see.\Where are the others?\Whoever lost at rock-paper-scissors has to clean up. Chitoge-chan's with them, too. response:	Gotcha.
context: Did something happen between you and Chitoge-chan?\Well she seemed... a little down today.\Oh, you thought so, too? No...\Nothing really comes to mind.\I see.\Where are the others?\Whoever lost at rock-paper-scissors has to clean up. Chitoge-chan's with them, too.\Gotcha. response:	This is kind of incredible, don't you think?
context: Well she seemed... a little down today.\Oh, you thought so, too? No...\Nothing really comes to mind.\I see.\Where are the others?\Whoever lost at rock-paper-scissors has to clean up. Chitoge-chan's with them, too.\Gotcha.\This is kind of incredible, don't you think? response:	Back in junior high, I never thought I'd be coming to the beach with you like this.
context: Oh, you thought so, too? No...\Nothing really comes to mind.\I see.\Where are the others?\Whoever lost at rock-paper-scissors has to clean up. Chitoge-chan's with them, too.\Gotcha.\This is kind of incredible, don't you think?\Back in junior high, I never thought I'd be coming to the beach with you like this. response:	Me, neither.
context: Nothing really comes to mind.\I see.\Where are the others?\Whoever lost at rock-paper-scissors has to clean up. Chitoge-chan's with them, too.\Gotcha.\This is kind of incredible, don't you think?\Back in junior high, I never thought I'd be coming to the beach with you like this.\Me, neither. response:	And we never had a real conversation, either.
context: I see.\Where are the others?\Whoever lost at rock-paper-scissors has to clean up. Chitoge-chan's with them, too.\Gotcha.\This is kind of incredible, don't you think?\Back in junior high, I never thought I'd be coming to the beach with you like this.\Me, neither.\And we never had a real conversation, either. response:	But wait, Onodera. I thought you couldn't swim!
context: Where are the others?\Whoever lost at rock-paper-scissors has to clean up. Chitoge-chan's with them, too.\Gotcha.\This is kind of incredible, don't you think?\Back in junior high, I never thought I'd be coming to the beach with you like this.\Me, neither.\And we never had a real conversation, either.\But wait, Onodera. I thought you couldn't swim! response:	Did you really enjoy coming to the beach?
context: Whoever lost at rock-paper-scissors has to clean up. Chitoge-chan's with them, too.\Gotcha.\This is kind of incredible, don't you think?\Back in junior high, I never thought I'd be coming to the beach with you like this.\Me, neither.\And we never had a real conversation, either.\But wait, Onodera. I thought you couldn't swim!\Did you really enjoy coming to the beach? response:	Yes, it was fine.
context: Gotcha.\This is kind of incredible, don't you think?\Back in junior high, I never thought I'd be coming to the beach with you like this.\Me, neither.\And we never had a real conversation, either.\But wait, Onodera. I thought you couldn't swim!\Did you really enjoy coming to the beach?\Yes, it was fine. response:	Because doing that is what I enjoy most about the beach.
context: This is kind of incredible, don't you think?\Back in junior high, I never thought I'd be coming to the beach with you like this.\Me, neither.\And we never had a real conversation, either.\But wait, Onodera. I thought you couldn't swim!\Did you really enjoy coming to the beach?\Yes, it was fine.\Because doing that is what I enjoy most about the beach. response:	You applied your Japanese confectionery skills here?!
context: Back in junior high, I never thought I'd be coming to the beach with you like this.\Me, neither.\And we never had a real conversation, either.\But wait, Onodera. I thought you couldn't swim!\Did you really enjoy coming to the beach?\Yes, it was fine.\Because doing that is what I enjoy most about the beach.\You applied your Japanese confectionery skills here?! response:	Did you have a good time, Ichijou-kun?
context: Me, neither.\And we never had a real conversation, either.\But wait, Onodera. I thought you couldn't swim!\Did you really enjoy coming to the beach?\Yes, it was fine.\Because doing that is what I enjoy most about the beach.\You applied your Japanese confectionery skills here?!\Did you have a good time, Ichijou-kun? response:	Yeah, I enjoyed myself all right.
context: And we never had a real conversation, either.\But wait, Onodera. I thought you couldn't swim!\Did you really enjoy coming to the beach?\Yes, it was fine.\Because doing that is what I enjoy most about the beach.\You applied your Japanese confectionery skills here?!\Did you have a good time, Ichijou-kun?\Yeah, I enjoyed myself all right. response:	Although I do wish I could've spent more time goofing off.
context: But wait, Onodera. I thought you couldn't swim!\Did you really enjoy coming to the beach?\Yes, it was fine.\Because doing that is what I enjoy most about the beach.\You applied your Japanese confectionery skills here?!\Did you have a good time, Ichijou-kun?\Yeah, I enjoyed myself all right.\Although I do wish I could've spent more time goofing off. response:	The ocean looks beautiful, doesn't it?
context: Did you really enjoy coming to the beach?\Yes, it was fine.\Because doing that is what I enjoy most about the beach.\You applied your Japanese confectionery skills here?!\Did you have a good time, Ichijou-kun?\Yeah, I enjoyed myself all right.\Although I do wish I could've spent more time goofing off.\The ocean looks beautiful, doesn't it? response:	Yes, it does.
context: Yes, it was fine.\Because doing that is what I enjoy most about the beach.\You applied your Japanese confectionery skills here?!\Did you have a good time, Ichijou-kun?\Yeah, I enjoyed myself all right.\Although I do wish I could've spent more time goofing off.\The ocean looks beautiful, doesn't it?\Yes, it does. response:	I don't know why,
context: Because doing that is what I enjoy most about the beach.\You applied your Japanese confectionery skills here?!\Did you have a good time, Ichijou-kun?\Yeah, I enjoyed myself all right.\Although I do wish I could've spent more time goofing off.\The ocean looks beautiful, doesn't it?\Yes, it does.\I don't know why, response:	but whenever I talk to Ichijou-kun, I suddenly feel so alive.
context: You applied your Japanese confectionery skills here?!\Did you have a good time, Ichijou-kun?\Yeah, I enjoyed myself all right.\Although I do wish I could've spent more time goofing off.\The ocean looks beautiful, doesn't it?\Yes, it does.\I don't know why,\but whenever I talk to Ichijou-kun, I suddenly feel so alive. response:	I guess this is love.
context: Did you have a good time, Ichijou-kun?\Yeah, I enjoyed myself all right.\Although I do wish I could've spent more time goofing off.\The ocean looks beautiful, doesn't it?\Yes, it does.\I don't know why,\but whenever I talk to Ichijou-kun, I suddenly feel so alive.\I guess this is love. response:	I wish I could stay with him longer.
context: Yeah, I enjoyed myself all right.\Although I do wish I could've spent more time goofing off.\The ocean looks beautiful, doesn't it?\Yes, it does.\I don't know why,\but whenever I talk to Ichijou-kun, I suddenly feel so alive.\I guess this is love.\I wish I could stay with him longer. response:	I wish this moment would go on forever and ever.
context: Although I do wish I could've spent more time goofing off.\The ocean looks beautiful, doesn't it?\Yes, it does.\I don't know why,\but whenever I talk to Ichijou-kun, I suddenly feel so alive.\I guess this is love.\I wish I could stay with him longer.\I wish this moment would go on forever and ever. response:	All righty, why don't we head back to the inn now?
context: The ocean looks beautiful, doesn't it?\Yes, it does.\I don't know why,\but whenever I talk to Ichijou-kun, I suddenly feel so alive.\I guess this is love.\I wish I could stay with him longer.\I wish this moment would go on forever and ever.\All righty, why don't we head back to the inn now? response:	Where are Raku and Onodera?
context: Yes, it does.\I don't know why,\but whenever I talk to Ichijou-kun, I suddenly feel so alive.\I guess this is love.\I wish I could stay with him longer.\I wish this moment would go on forever and ever.\All righty, why don't we head back to the inn now?\Where are Raku and Onodera? response:	I'll go look for them!
context: I don't know why,\but whenever I talk to Ichijou-kun, I suddenly feel so alive.\I guess this is love.\I wish I could stay with him longer.\I wish this moment would go on forever and ever.\All righty, why don't we head back to the inn now?\Where are Raku and Onodera?\I'll go look for them! response:	Hey, there they are.
context: but whenever I talk to Ichijou-kun, I suddenly feel so alive.\I guess this is love.\I wish I could stay with him longer.\I wish this moment would go on forever and ever.\All righty, why don't we head back to the inn now?\Where are Raku and Onodera?\I'll go look for them!\Hey, there they are. response:	Hey, Kosaki-chan!
context: I guess this is love.\I wish I could stay with him longer.\I wish this moment would go on forever and ever.\All righty, why don't we head back to the inn now?\Where are Raku and Onodera?\I'll go look for them!\Hey, there they are.\Hey, Kosaki-chan! response:	Hey, Ichijou-kun.
context: I wish I could stay with him longer.\I wish this moment would go on forever and ever.\All righty, why don't we head back to the inn now?\Where are Raku and Onodera?\I'll go look for them!\Hey, there they are.\Hey, Kosaki-chan!\Hey, Ichijou-kun. response:	Could we kiss?
context: I wish this moment would go on forever and ever.\All righty, why don't we head back to the inn now?\Where are Raku and Onodera?\I'll go look for them!\Hey, there they are.\Hey, Kosaki-chan!\Hey, Ichijou-kun.\Could we kiss? response:	What did she just say? Don't tell me...
context: All righty, why don't we head back to the inn now?\Where are Raku and Onodera?\I'll go look for them!\Hey, there they are.\Hey, Kosaki-chan!\Hey, Ichijou-kun.\Could we kiss?\What did she just say? Don't tell me... response:	What did I just say?!
context: Where are Raku and Onodera?\I'll go look for them!\Hey, there they are.\Hey, Kosaki-chan!\Hey, Ichijou-kun.\Could we kiss?\What did she just say? Don't tell me...\What did I just say?! response:	Oh my god! What did I do?
context: I'll go look for them!\Hey, there they are.\Hey, Kosaki-chan!\Hey, Ichijou-kun.\Could we kiss?\What did she just say? Don't tell me...\What did I just say?!\Oh my god! What did I do? response:	Was that just a thought that crossed my mind?
context: Hey, there they are.\Hey, Kosaki-chan!\Hey, Ichijou-kun.\Could we kiss?\What did she just say? Don't tell me...\What did I just say?!\Oh my god! What did I do?\Was that just a thought that crossed my mind? response:	Or did I actually say it?
context: Hey, Kosaki-chan!\Hey, Ichijou-kun.\Could we kiss?\What did she just say? Don't tell me...\What did I just say?!\Oh my god! What did I do?\Was that just a thought that crossed my mind?\Or did I actually say it? response:	I'm pretty sure I said it!
context: Hey, Ichijou-kun.\Could we kiss?\What did she just say? Don't tell me...\What did I just say?!\Oh my god! What did I do?\Was that just a thought that crossed my mind?\Or did I actually say it?\I'm pretty sure I said it! response:	What am I gonna do? How could I?
context: Could we kiss?\What did she just say? Don't tell me...\What did I just say?!\Oh my god! What did I do?\Was that just a thought that crossed my mind?\Or did I actually say it?\I'm pretty sure I said it!\What am I gonna do? How could I? response:	What should I do?
context: What did she just say? Don't tell me...\What did I just say?!\Oh my god! What did I do?\Was that just a thought that crossed my mind?\Or did I actually say it?\I'm pretty sure I said it!\What am I gonna do? How could I?\What should I do? response:	But we had such a nice vibe going on! My imagination just went wild!
context: What did I just say?!\Oh my god! What did I do?\Was that just a thought that crossed my mind?\Or did I actually say it?\I'm pretty sure I said it!\What am I gonna do? How could I?\What should I do?\But we had such a nice vibe going on! My imagination just went wild! response:	And I then I blurted it out!
context: Oh my god! What did I do?\Was that just a thought that crossed my mind?\Or did I actually say it?\I'm pretty sure I said it!\What am I gonna do? How could I?\What should I do?\But we had such a nice vibe going on! My imagination just went wild!\And I then I blurted it out! response:	What should I do? I'll bet he thinks I'm totally weird!
context: Was that just a thought that crossed my mind?\Or did I actually say it?\I'm pretty sure I said it!\What am I gonna do? How could I?\What should I do?\But we had such a nice vibe going on! My imagination just went wild!\And I then I blurted it out!\What should I do? I'll bet he thinks I'm totally weird! response:	Suddenly asking to kiss him...
context: Or did I actually say it?\I'm pretty sure I said it!\What am I gonna do? How could I?\What should I do?\But we had such a nice vibe going on! My imagination just went wild!\And I then I blurted it out!\What should I do? I'll bet he thinks I'm totally weird!\Suddenly asking to kiss him... response:	He has to be creeped out now!
context: I'm pretty sure I said it!\What am I gonna do? How could I?\What should I do?\But we had such a nice vibe going on! My imagination just went wild!\And I then I blurted it out!\What should I do? I'll bet he thinks I'm totally weird!\Suddenly asking to kiss him...\He has to be creeped out now! response:	Why hasn't Ichijou-kun said a word all this time?
context: What am I gonna do? How could I?\What should I do?\But we had such a nice vibe going on! My imagination just went wild!\And I then I blurted it out!\What should I do? I'll bet he thinks I'm totally weird!\Suddenly asking to kiss him...\He has to be creeped out now!\Why hasn't Ichijou-kun said a word all this time? response:	Oh crap, was I asleep just now?
context: What should I do?\But we had such a nice vibe going on! My imagination just went wild!\And I then I blurted it out!\What should I do? I'll bet he thinks I'm totally weird!\Suddenly asking to kiss him...\He has to be creeped out now!\Why hasn't Ichijou-kun said a word all this time?\Oh crap, was I asleep just now? response:	My bad, I didn't get that much sleep last night.
context: But we had such a nice vibe going on! My imagination just went wild!\And I then I blurted it out!\What should I do? I'll bet he thinks I'm totally weird!\Suddenly asking to kiss him...\He has to be creeped out now!\Why hasn't Ichijou-kun said a word all this time?\Oh crap, was I asleep just now?\My bad, I didn't get that much sleep last night. response:	Did you say something?
context: And I then I blurted it out!\What should I do? I'll bet he thinks I'm totally weird!\Suddenly asking to kiss him...\He has to be creeped out now!\Why hasn't Ichijou-kun said a word all this time?\Oh crap, was I asleep just now?\My bad, I didn't get that much sleep last night.\Did you say something? response:	No, nothing in particular.
context: What should I do? I'll bet he thinks I'm totally weird!\Suddenly asking to kiss him...\He has to be creeped out now!\Why hasn't Ichijou-kun said a word all this time?\Oh crap, was I asleep just now?\My bad, I didn't get that much sleep last night.\Did you say something?\No, nothing in particular. response:	Is that right?
context: Suddenly asking to kiss him...\He has to be creeped out now!\Why hasn't Ichijou-kun said a word all this time?\Oh crap, was I asleep just now?\My bad, I didn't get that much sleep last night.\Did you say something?\No, nothing in particular.\Is that right? response:	All right, Ichijou-kun, I'll be heading back first.
context: He has to be creeped out now!\Why hasn't Ichijou-kun said a word all this time?\Oh crap, was I asleep just now?\My bad, I didn't get that much sleep last night.\Did you say something?\No, nothing in particular.\Is that right?\All right, Ichijou-kun, I'll be heading back first. response:	You come later, okay?
context: Why hasn't Ichijou-kun said a word all this time?\Oh crap, was I asleep just now?\My bad, I didn't get that much sleep last night.\Did you say something?\No, nothing in particular.\Is that right?\All right, Ichijou-kun, I'll be heading back first.\You come later, okay? response:	No, I can come with
context: Oh crap, was I asleep just now?\My bad, I didn't get that much sleep last night.\Did you say something?\No, nothing in particular.\Is that right?\All right, Ichijou-kun, I'll be heading back first.\You come later, okay?\No, I can come with response:	What the...
context: My bad, I didn't get that much sleep last night.\Did you say something?\No, nothing in particular.\Is that right?\All right, Ichijou-kun, I'll be heading back first.\You come later, okay?\No, I can come with\What the... response:	I had to have misheard her just now.
context: Did you say something?\No, nothing in particular.\Is that right?\All right, Ichijou-kun, I'll be heading back first.\You come later, okay?\No, I can come with\What the...\I had to have misheard her just now. response:	I mean, I don't think Kosaki-chan would ever say anything like that.
context: No, nothing in particular.\Is that right?\All right, Ichijou-kun, I'll be heading back first.\You come later, okay?\No, I can come with\What the...\I had to have misheard her just now.\I mean, I don't think Kosaki-chan would ever say anything like that. response:	In such an intense atmosphere...
context: Is that right?\All right, Ichijou-kun, I'll be heading back first.\You come later, okay?\No, I can come with\What the...\I had to have misheard her just now.\I mean, I don't think Kosaki-chan would ever say anything like that.\In such an intense atmosphere... response:	There's no way.
context: All right, Ichijou-kun, I'll be heading back first.\You come later, okay?\No, I can come with\What the...\I had to have misheard her just now.\I mean, I don't think Kosaki-chan would ever say anything like that.\In such an intense atmosphere...\There's no way. response:	Could we get kimchi?
context: You come later, okay?\No, I can come with\What the...\I had to have misheard her just now.\I mean, I don't think Kosaki-chan would ever say anything like that.\In such an intense atmosphere...\There's no way.\Could we get kimchi? response:	Something like that... I thought they were having a more serious conversation, but...
context: No, I can come with\What the...\I had to have misheard her just now.\I mean, I don't think Kosaki-chan would ever say anything like that.\In such an intense atmosphere...\There's no way.\Could we get kimchi?\Something like that... I thought they were having a more serious conversation, but... response:	I wonder what they were talking about?
context: What the...\I had to have misheard her just now.\I mean, I don't think Kosaki-chan would ever say anything like that.\In such an intense atmosphere...\There's no way.\Could we get kimchi?\Something like that... I thought they were having a more serious conversation, but...\I wonder what they were talking about? response:	Could we get kimchi?
context: I had to have misheard her just now.\I mean, I don't think Kosaki-chan would ever say anything like that.\In such an intense atmosphere...\There's no way.\Could we get kimchi?\Something like that... I thought they were having a more serious conversation, but...\I wonder what they were talking about?\Could we get kimchi? response:	But it didn't sound like she was saying anything else.
context: I mean, I don't think Kosaki-chan would ever say anything like that.\In such an intense atmosphere...\There's no way.\Could we get kimchi?\Something like that... I thought they were having a more serious conversation, but...\I wonder what they were talking about?\Could we get kimchi?\But it didn't sound like she was saying anything else. response:	It couldn't have been some other language.
context: In such an intense atmosphere...\There's no way.\Could we get kimchi?\Something like that... I thought they were having a more serious conversation, but...\I wonder what they were talking about?\Could we get kimchi?\But it didn't sound like she was saying anything else.\It couldn't have been some other language. response:	I just can't imagine it.
context: There's no way.\Could we get kimchi?\Something like that... I thought they were having a more serious conversation, but...\I wonder what they were talking about?\Could we get kimchi?\But it didn't sound like she was saying anything else.\It couldn't have been some other language.\I just can't imagine it. response:	So Kosaki-chan actually likes spicy food, huh?
context: Could we get kimchi?\Something like that... I thought they were having a more serious conversation, but...\I wonder what they were talking about?\Could we get kimchi?\But it didn't sound like she was saying anything else.\It couldn't have been some other language.\I just can't imagine it.\So Kosaki-chan actually likes spicy food, huh? response:	What are you doing?
context: Something like that... I thought they were having a more serious conversation, but...\I wonder what they were talking about?\Could we get kimchi?\But it didn't sound like she was saying anything else.\It couldn't have been some other language.\I just can't imagine it.\So Kosaki-chan actually likes spicy food, huh?\What are you doing? response:	N-Nothing!
context: I wonder what they were talking about?\Could we get kimchi?\But it didn't sound like she was saying anything else.\It couldn't have been some other language.\I just can't imagine it.\So Kosaki-chan actually likes spicy food, huh?\What are you doing?\N-Nothing! response:	What am I doing here?
context: Could we get kimchi?\But it didn't sound like she was saying anything else.\It couldn't have been some other language.\I just can't imagine it.\So Kosaki-chan actually likes spicy food, huh?\What are you doing?\N-Nothing!\What am I doing here? response:	Why is it so hard to approach him now?
context: But it didn't sound like she was saying anything else.\It couldn't have been some other language.\I just can't imagine it.\So Kosaki-chan actually likes spicy food, huh?\What are you doing?\N-Nothing!\What am I doing here?\Why is it so hard to approach him now? response:	Until just a few days ago,
context: It couldn't have been some other language.\I just can't imagine it.\So Kosaki-chan actually likes spicy food, huh?\What are you doing?\N-Nothing!\What am I doing here?\Why is it so hard to approach him now?\Until just a few days ago, response:	everything was just fine.
context: I just can't imagine it.\So Kosaki-chan actually likes spicy food, huh?\What are you doing?\N-Nothing!\What am I doing here?\Why is it so hard to approach him now?\Until just a few days ago,\everything was just fine. response:	Why didn't you come back with Ichijou-kun last night?!
context: So Kosaki-chan actually likes spicy food, huh?\What are you doing?\N-Nothing!\What am I doing here?\Why is it so hard to approach him now?\Until just a few days ago,\everything was just fine.\Why didn't you come back with Ichijou-kun last night?! response:	W-Well, I...
context: What are you doing?\N-Nothing!\What am I doing here?\Why is it so hard to approach him now?\Until just a few days ago,\everything was just fine.\Why didn't you come back with Ichijou-kun last night?!\W-Well, I... response:	Chitoge-chan!
context: N-Nothing!\What am I doing here?\Why is it so hard to approach him now?\Until just a few days ago,\everything was just fine.\Why didn't you come back with Ichijou-kun last night?!\W-Well, I...\Chitoge-chan! response:	Is something wrong?
context: What am I doing here?\Why is it so hard to approach him now?\Until just a few days ago,\everything was just fine.\Why didn't you come back with Ichijou-kun last night?!\W-Well, I...\Chitoge-chan!\Is something wrong? response:	You seem kind of down since yesterday.
context: Why is it so hard to approach him now?\Until just a few days ago,\everything was just fine.\Why didn't you come back with Ichijou-kun last night?!\W-Well, I...\Chitoge-chan!\Is something wrong?\You seem kind of down since yesterday. response:	Kosaki-chan?
context: Until just a few days ago,\everything was just fine.\Why didn't you come back with Ichijou-kun last night?!\W-Well, I...\Chitoge-chan!\Is something wrong?\You seem kind of down since yesterday.\Kosaki-chan? response:	If you'd like, we could talk about it.
context: everything was just fine.\Why didn't you come back with Ichijou-kun last night?!\W-Well, I...\Chitoge-chan!\Is something wrong?\You seem kind of down since yesterday.\Kosaki-chan?\If you'd like, we could talk about it. response:	Did you have a fight with Ichijou-kun or something?
context: Why didn't you come back with Ichijou-kun last night?!\W-Well, I...\Chitoge-chan!\Is something wrong?\You seem kind of down since yesterday.\Kosaki-chan?\If you'd like, we could talk about it.\Did you have a fight with Ichijou-kun or something? response:	Well, fighting is a daily thing for us, though.
context: W-Well, I...\Chitoge-chan!\Is something wrong?\You seem kind of down since yesterday.\Kosaki-chan?\If you'd like, we could talk about it.\Did you have a fight with Ichijou-kun or something?\Well, fighting is a daily thing for us, though. response:	Hey, Kosaki-chan.
context: Chitoge-chan!\Is something wrong?\You seem kind of down since yesterday.\Kosaki-chan?\If you'd like, we could talk about it.\Did you have a fight with Ichijou-kun or something?\Well, fighting is a daily thing for us, though.\Hey, Kosaki-chan. response:	This isn't about me, but...
context: Is something wrong?\You seem kind of down since yesterday.\Kosaki-chan?\If you'd like, we could talk about it.\Did you have a fight with Ichijou-kun or something?\Well, fighting is a daily thing for us, though.\Hey, Kosaki-chan.\This isn't about me, but... response:	Let's see, in other words...
context: You seem kind of down since yesterday.\Kosaki-chan?\If you'd like, we could talk about it.\Did you have a fight with Ichijou-kun or something?\Well, fighting is a daily thing for us, though.\Hey, Kosaki-chan.\This isn't about me, but...\Let's see, in other words... response:	This friend of yours, whenever she's around that certain person...
context: Kosaki-chan?\If you'd like, we could talk about it.\Did you have a fight with Ichijou-kun or something?\Well, fighting is a daily thing for us, though.\Hey, Kosaki-chan.\This isn't about me, but...\Let's see, in other words...\This friend of yours, whenever she's around that certain person... response:	Her heart starts racing suddenly, it becomes hard to breathe,
context: If you'd like, we could talk about it.\Did you have a fight with Ichijou-kun or something?\Well, fighting is a daily thing for us, though.\Hey, Kosaki-chan.\This isn't about me, but...\Let's see, in other words...\This friend of yours, whenever she's around that certain person...\Her heart starts racing suddenly, it becomes hard to breathe, response:	and she can't talk to him like she normally does. Is that right?
context: Did you have a fight with Ichijou-kun or something?\Well, fighting is a daily thing for us, though.\Hey, Kosaki-chan.\This isn't about me, but...\Let's see, in other words...\This friend of yours, whenever she's around that certain person...\Her heart starts racing suddenly, it becomes hard to breathe,\and she can't talk to him like she normally does. Is that right? response:	Yes.
