context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Are you ready? You're about to join the Battle of Fairy Tail!\I'm all fired up!\It's time for rampage!\Elfman...\Nee-chan...\You're injured really bad...\Thank goodness... You're back to normal.\I'm sorry, Elfman. response:	I'm sorry...
context: I'm all fired up!\It's time for rampage!\Elfman...\Nee-chan...\You're injured really bad...\Thank goodness... You're back to normal.\I'm sorry, Elfman.\I'm sorry... response:	Why are you apologizing?
context: It's time for rampage!\Elfman...\Nee-chan...\You're injured really bad...\Thank goodness... You're back to normal.\I'm sorry, Elfman.\I'm sorry...\Why are you apologizing? response:	Both during Phantom's attack and now...
context: Elfman...\Nee-chan...\You're injured really bad...\Thank goodness... You're back to normal.\I'm sorry, Elfman.\I'm sorry...\Why are you apologizing?\Both during Phantom's attack and now... response:	I wasn't able to do anything...
context: Nee-chan...\You're injured really bad...\Thank goodness... You're back to normal.\I'm sorry, Elfman.\I'm sorry...\Why are you apologizing?\Both during Phantom's attack and now...\I wasn't able to do anything... response:	And...
context: You're injured really bad...\Thank goodness... You're back to normal.\I'm sorry, Elfman.\I'm sorry...\Why are you apologizing?\Both during Phantom's attack and now...\I wasn't able to do anything...\And... response:	You don't have to.
context: Thank goodness... You're back to normal.\I'm sorry, Elfman.\I'm sorry...\Why are you apologizing?\Both during Phantom's attack and now...\I wasn't able to do anything...\And...\You don't have to. response:	All you need to do is greet everyone with a smile
context: I'm sorry, Elfman.\I'm sorry...\Why are you apologizing?\Both during Phantom's attack and now...\I wasn't able to do anything...\And...\You don't have to.\All you need to do is greet everyone with a smile response:	after this pointless fighting is over with.
context: I'm sorry...\Why are you apologizing?\Both during Phantom's attack and now...\I wasn't able to do anything...\And...\You don't have to.\All you need to do is greet everyone with a smile\after this pointless fighting is over with. response:	Please...
context: Why are you apologizing?\Both during Phantom's attack and now...\I wasn't able to do anything...\And...\You don't have to.\All you need to do is greet everyone with a smile\after this pointless fighting is over with.\Please... response:	Don't cry.
context: Both during Phantom's attack and now...\I wasn't able to do anything...\And...\You don't have to.\All you need to do is greet everyone with a smile\after this pointless fighting is over with.\Please...\Don't cry. response:	Juvia...
context: I wasn't able to do anything...\And...\You don't have to.\All you need to do is greet everyone with a smile\after this pointless fighting is over with.\Please...\Don't cry.\Juvia... response:	How much longer until the Thunder Palace activates?
context: And...\You don't have to.\All you need to do is greet everyone with a smile\after this pointless fighting is over with.\Please...\Don't cry.\Juvia...\How much longer until the Thunder Palace activates? response:	About 30 minutes, perhaps.
context: You don't have to.\All you need to do is greet everyone with a smile\after this pointless fighting is over with.\Please...\Don't cry.\Juvia...\How much longer until the Thunder Palace activates?\About 30 minutes, perhaps. response:	Laxus, damn him...
context: All you need to do is greet everyone with a smile\after this pointless fighting is over with.\Please...\Don't cry.\Juvia...\How much longer until the Thunder Palace activates?\About 30 minutes, perhaps.\Laxus, damn him... response:	Battle of Fairy Tail, my ass!
context: after this pointless fighting is over with.\Please...\Don't cry.\Juvia...\How much longer until the Thunder Palace activates?\About 30 minutes, perhaps.\Laxus, damn him...\Battle of Fairy Tail, my ass! response:	He's just hiding himself and doing nothing!
context: Please...\Don't cry.\Juvia...\How much longer until the Thunder Palace activates?\About 30 minutes, perhaps.\Laxus, damn him...\Battle of Fairy Tail, my ass!\He's just hiding himself and doing nothing! response:	Where can he be?
context: Don't cry.\Juvia...\How much longer until the Thunder Palace activates?\About 30 minutes, perhaps.\Laxus, damn him...\Battle of Fairy Tail, my ass!\He's just hiding himself and doing nothing!\Where can he be? response:	Laxus is saving his magical power.
context: Juvia...\How much longer until the Thunder Palace activates?\About 30 minutes, perhaps.\Laxus, damn him...\Battle of Fairy Tail, my ass!\He's just hiding himself and doing nothing!\Where can he be?\Laxus is saving his magical power. response:	He's saving his energy in case he has to fight the master for real.
context: How much longer until the Thunder Palace activates?\About 30 minutes, perhaps.\Laxus, damn him...\Battle of Fairy Tail, my ass!\He's just hiding himself and doing nothing!\Where can he be?\Laxus is saving his magical power.\He's saving his energy in case he has to fight the master for real. response:	Freed!
context: About 30 minutes, perhaps.\Laxus, damn him...\Battle of Fairy Tail, my ass!\He's just hiding himself and doing nothing!\Where can he be?\Laxus is saving his magical power.\He's saving his energy in case he has to fight the master for real.\Freed! response:	So that's the person who made the runes?
context: Laxus, damn him...\Battle of Fairy Tail, my ass!\He's just hiding himself and doing nothing!\Where can he be?\Laxus is saving his magical power.\He's saving his energy in case he has to fight the master for real.\Freed!\So that's the person who made the runes? response:	Running away?
context: Battle of Fairy Tail, my ass!\He's just hiding himself and doing nothing!\Where can he be?\Laxus is saving his magical power.\He's saving his energy in case he has to fight the master for real.\Freed!\So that's the person who made the runes?\Running away? response:	Wait, Freed!
context: He's just hiding himself and doing nothing!\Where can he be?\Laxus is saving his magical power.\He's saving his energy in case he has to fight the master for real.\Freed!\So that's the person who made the runes?\Running away?\Wait, Freed! response:	Shoot, runes!
context: Where can he be?\Laxus is saving his magical power.\He's saving his energy in case he has to fight the master for real.\Freed!\So that's the person who made the runes?\Running away?\Wait, Freed!\Shoot, runes! response:	A trap?
context: Laxus is saving his magical power.\He's saving his energy in case he has to fight the master for real.\Freed!\So that's the person who made the runes?\Running away?\Wait, Freed!\Shoot, runes!\A trap? response:	Rule: Exiting these runes is forbidden,
context: He's saving his energy in case he has to fight the master for real.\Freed!\So that's the person who made the runes?\Running away?\Wait, Freed!\Shoot, runes!\A trap?\Rule: Exiting these runes is forbidden, response:	until one of you can no longer fight.
context: Freed!\So that's the person who made the runes?\Running away?\Wait, Freed!\Shoot, runes!\A trap?\Rule: Exiting these runes is forbidden,\until one of you can no longer fight. response:	I'll fight whoever the victor is.
context: So that's the person who made the runes?\Running away?\Wait, Freed!\Shoot, runes!\A trap?\Rule: Exiting these runes is forbidden,\until one of you can no longer fight.\I'll fight whoever the victor is. response:	Now, begin.
context: Running away?\Wait, Freed!\Shoot, runes!\A trap?\Rule: Exiting these runes is forbidden,\until one of you can no longer fight.\I'll fight whoever the victor is.\Now, begin. response:	That's a cheap trick, Freed!
context: Wait, Freed!\Shoot, runes!\A trap?\Rule: Exiting these runes is forbidden,\until one of you can no longer fight.\I'll fight whoever the victor is.\Now, begin.\That's a cheap trick, Freed! response:	If you wanna go at it, you don't have to do this! I'll take you on!
context: Shoot, runes!\A trap?\Rule: Exiting these runes is forbidden,\until one of you can no longer fight.\I'll fight whoever the victor is.\Now, begin.\That's a cheap trick, Freed!\If you wanna go at it, you don't have to do this! I'll take you on! response:	Now let me out!
context: A trap?\Rule: Exiting these runes is forbidden,\until one of you can no longer fight.\I'll fight whoever the victor is.\Now, begin.\That's a cheap trick, Freed!\If you wanna go at it, you don't have to do this! I'll take you on!\Now let me out! response:	Or could it be that you're scared of taking us both on by yourself?
context: Rule: Exiting these runes is forbidden,\until one of you can no longer fight.\I'll fight whoever the victor is.\Now, begin.\That's a cheap trick, Freed!\If you wanna go at it, you don't have to do this! I'll take you on!\Now let me out!\Or could it be that you're scared of taking us both on by yourself? response:	Scared of two women? How pitiful, Freed!
context: until one of you can no longer fight.\I'll fight whoever the victor is.\Now, begin.\That's a cheap trick, Freed!\If you wanna go at it, you don't have to do this! I'll take you on!\Now let me out!\Or could it be that you're scared of taking us both on by yourself?\Scared of two women? How pitiful, Freed! response:	I just don't want to dirty my own hands if I can help it.
context: I'll fight whoever the victor is.\Now, begin.\That's a cheap trick, Freed!\If you wanna go at it, you don't have to do this! I'll take you on!\Now let me out!\Or could it be that you're scared of taking us both on by yourself?\Scared of two women? How pitiful, Freed!\I just don't want to dirty my own hands if I can help it. response:	Say that again, you bastard!
context: Now, begin.\That's a cheap trick, Freed!\If you wanna go at it, you don't have to do this! I'll take you on!\Now let me out!\Or could it be that you're scared of taking us both on by yourself?\Scared of two women? How pitiful, Freed!\I just don't want to dirty my own hands if I can help it.\Say that again, you bastard! response:	So this is how you got the allies to fight each other...
context: That's a cheap trick, Freed!\If you wanna go at it, you don't have to do this! I'll take you on!\Now let me out!\Or could it be that you're scared of taking us both on by yourself?\Scared of two women? How pitiful, Freed!\I just don't want to dirty my own hands if I can help it.\Say that again, you bastard!\So this is how you got the allies to fight each other... response:	Allies?
context: If you wanna go at it, you don't have to do this! I'll take you on!\Now let me out!\Or could it be that you're scared of taking us both on by yourself?\Scared of two women? How pitiful, Freed!\I just don't want to dirty my own hands if I can help it.\Say that again, you bastard!\So this is how you got the allies to fight each other...\Allies? response:	Well, I'd prefer it if Cana remained.
context: Now let me out!\Or could it be that you're scared of taking us both on by yourself?\Scared of two women? How pitiful, Freed!\I just don't want to dirty my own hands if I can help it.\Say that again, you bastard!\So this is how you got the allies to fight each other...\Allies?\Well, I'd prefer it if Cana remained. response:	Juvia Lockser...
context: Or could it be that you're scared of taking us both on by yourself?\Scared of two women? How pitiful, Freed!\I just don't want to dirty my own hands if I can help it.\Say that again, you bastard!\So this is how you got the allies to fight each other...\Allies?\Well, I'd prefer it if Cana remained.\Juvia Lockser... response:	You are and will always be Phantom's woman...
context: Scared of two women? How pitiful, Freed!\I just don't want to dirty my own hands if I can help it.\Say that again, you bastard!\So this is how you got the allies to fight each other...\Allies?\Well, I'd prefer it if Cana remained.\Juvia Lockser...\You are and will always be Phantom's woman... response:	Who knows when she'll turn her sword against Fairy Tail again?
context: I just don't want to dirty my own hands if I can help it.\Say that again, you bastard!\So this is how you got the allies to fight each other...\Allies?\Well, I'd prefer it if Cana remained.\Juvia Lockser...\You are and will always be Phantom's woman...\Who knows when she'll turn her sword against Fairy Tail again? response:	Damn you, Freed!
context: Say that again, you bastard!\So this is how you got the allies to fight each other...\Allies?\Well, I'd prefer it if Cana remained.\Juvia Lockser...\You are and will always be Phantom's woman...\Who knows when she'll turn her sword against Fairy Tail again?\Damn you, Freed! response:	I suppose there is nothing else to be done.
context: So this is how you got the allies to fight each other...\Allies?\Well, I'd prefer it if Cana remained.\Juvia Lockser...\You are and will always be Phantom's woman...\Who knows when she'll turn her sword against Fairy Tail again?\Damn you, Freed!\I suppose there is nothing else to be done. response:	Juvia, you're...
context: Allies?\Well, I'd prefer it if Cana remained.\Juvia Lockser...\You are and will always be Phantom's woman...\Who knows when she'll turn her sword against Fairy Tail again?\Damn you, Freed!\I suppose there is nothing else to be done.\Juvia, you're... response:	Freed-san, will you really fight the one that remains with honor?
context: Well, I'd prefer it if Cana remained.\Juvia Lockser...\You are and will always be Phantom's woman...\Who knows when she'll turn her sword against Fairy Tail again?\Damn you, Freed!\I suppose there is nothing else to be done.\Juvia, you're...\Freed-san, will you really fight the one that remains with honor? response:	I will never break my rules.
context: Juvia Lockser...\You are and will always be Phantom's woman...\Who knows when she'll turn her sword against Fairy Tail again?\Damn you, Freed!\I suppose there is nothing else to be done.\Juvia, you're...\Freed-san, will you really fight the one that remains with honor?\I will never break my rules. response:	That's good to hear.
context: You are and will always be Phantom's woman...\Who knows when she'll turn her sword against Fairy Tail again?\Damn you, Freed!\I suppose there is nothing else to be done.\Juvia, you're...\Freed-san, will you really fight the one that remains with honor?\I will never break my rules.\That's good to hear. response:	Are you serious, Juvia?
context: Who knows when she'll turn her sword against Fairy Tail again?\Damn you, Freed!\I suppose there is nothing else to be done.\Juvia, you're...\Freed-san, will you really fight the one that remains with honor?\I will never break my rules.\That's good to hear.\Are you serious, Juvia? response:	You'll just be playing into his...
context: Damn you, Freed!\I suppose there is nothing else to be done.\Juvia, you're...\Freed-san, will you really fight the one that remains with honor?\I will never break my rules.\That's good to hear.\Are you serious, Juvia?\You'll just be playing into his... response:	It's no use! You can't get out of the runes no matter how high you go!
context: I suppose there is nothing else to be done.\Juvia, you're...\Freed-san, will you really fight the one that remains with honor?\I will never break my rules.\That's good to hear.\Are you serious, Juvia?\You'll just be playing into his...\It's no use! You can't get out of the runes no matter how high you go! response:	If it takes being injured to open the path...
context: Juvia, you're...\Freed-san, will you really fight the one that remains with honor?\I will never break my rules.\That's good to hear.\Are you serious, Juvia?\You'll just be playing into his...\It's no use! You can't get out of the runes no matter how high you go!\If it takes being injured to open the path... response:	If it's between my friend or myself...
context: Freed-san, will you really fight the one that remains with honor?\I will never break my rules.\That's good to hear.\Are you serious, Juvia?\You'll just be playing into his...\It's no use! You can't get out of the runes no matter how high you go!\If it takes being injured to open the path...\If it's between my friend or myself... response:	The lacrima?
context: I will never break my rules.\That's good to hear.\Are you serious, Juvia?\You'll just be playing into his...\It's no use! You can't get out of the runes no matter how high you go!\If it takes being injured to open the path...\If it's between my friend or myself...\The lacrima? response:	Don't attack that!
context: That's good to hear.\Are you serious, Juvia?\You'll just be playing into his...\It's no use! You can't get out of the runes no matter how high you go!\If it takes being injured to open the path...\If it's between my friend or myself...\The lacrima?\Don't attack that! response:	Then Juvia will lead the way!
context: Are you serious, Juvia?\You'll just be playing into his...\It's no use! You can't get out of the runes no matter how high you go!\If it takes being injured to open the path...\If it's between my friend or myself...\The lacrima?\Don't attack that!\Then Juvia will lead the way! response:	Juvia!
context: You'll just be playing into his...\It's no use! You can't get out of the runes no matter how high you go!\If it takes being injured to open the path...\If it's between my friend or myself...\The lacrima?\Don't attack that!\Then Juvia will lead the way!\Juvia! response:	Juvia!
context: It's no use! You can't get out of the runes no matter how high you go!\If it takes being injured to open the path...\If it's between my friend or myself...\The lacrima?\Don't attack that!\Then Juvia will lead the way!\Juvia!\Juvia! response:	This way the runes are... unlocked...
context: If it takes being injured to open the path...\If it's between my friend or myself...\The lacrima?\Don't attack that!\Then Juvia will lead the way!\Juvia!\Juvia!\This way the runes are... unlocked... response:	What the hell were you thinking?
context: If it's between my friend or myself...\The lacrima?\Don't attack that!\Then Juvia will lead the way!\Juvia!\Juvia!\This way the runes are... unlocked...\What the hell were you thinking? response:	Juvia wants people to hurry and accept her...
context: The lacrima?\Don't attack that!\Then Juvia will lead the way!\Juvia!\Juvia!\This way the runes are... unlocked...\What the hell were you thinking?\Juvia wants people to hurry and accept her... response:	I love everyone...
context: Don't attack that!\Then Juvia will lead the way!\Juvia!\Juvia!\This way the runes are... unlocked...\What the hell were you thinking?\Juvia wants people to hurry and accept her...\I love everyone... response:	What are you saying?
context: Then Juvia will lead the way!\Juvia!\Juvia!\This way the runes are... unlocked...\What the hell were you thinking?\Juvia wants people to hurry and accept her...\I love everyone...\What are you saying? response:	You're already one of us...
context: Juvia!\Juvia!\This way the runes are... unlocked...\What the hell were you thinking?\Juvia wants people to hurry and accept her...\I love everyone...\What are you saying?\You're already one of us... response:	Being accepted? You're already our friend...
context: Juvia!\This way the runes are... unlocked...\What the hell were you thinking?\Juvia wants people to hurry and accept her...\I love everyone...\What are you saying?\You're already one of us...\Being accepted? You're already our friend... response:	You're a wonderful Fairy Tail wizard!
context: This way the runes are... unlocked...\What the hell were you thinking?\Juvia wants people to hurry and accept her...\I love everyone...\What are you saying?\You're already one of us...\Being accepted? You're already our friend...\You're a wonderful Fairy Tail wizard! response:	Cana-san...
context: What the hell were you thinking?\Juvia wants people to hurry and accept her...\I love everyone...\What are you saying?\You're already one of us...\Being accepted? You're already our friend...\You're a wonderful Fairy Tail wizard!\Cana-san... response:	That makes Juvia... happy...
context: Juvia wants people to hurry and accept her...\I love everyone...\What are you saying?\You're already one of us...\Being accepted? You're already our friend...\You're a wonderful Fairy Tail wizard!\Cana-san...\That makes Juvia... happy... response:	Juvia!
context: I love everyone...\What are you saying?\You're already one of us...\Being accepted? You're already our friend...\You're a wonderful Fairy Tail wizard!\Cana-san...\That makes Juvia... happy...\Juvia! response:	I can't believe her...
context: What are you saying?\You're already one of us...\Being accepted? You're already our friend...\You're a wonderful Fairy Tail wizard!\Cana-san...\That makes Juvia... happy...\Juvia!\I can't believe her... response:	Instead of surviving herself, she chose to let her comrade live on...
context: You're already one of us...\Being accepted? You're already our friend...\You're a wonderful Fairy Tail wizard!\Cana-san...\That makes Juvia... happy...\Juvia!\I can't believe her...\Instead of surviving herself, she chose to let her comrade live on... response:	Freed!
context: Being accepted? You're already our friend...\You're a wonderful Fairy Tail wizard!\Cana-san...\That makes Juvia... happy...\Juvia!\I can't believe her...\Instead of surviving herself, she chose to let her comrade live on...\Freed! response:	Damn it, there's too many people.
context: You're a wonderful Fairy Tail wizard!\Cana-san...\That makes Juvia... happy...\Juvia!\I can't believe her...\Instead of surviving herself, she chose to let her comrade live on...\Freed!\Damn it, there's too many people. response:	I can't find Laxus's smell.
context: Cana-san...\That makes Juvia... happy...\Juvia!\I can't believe her...\Instead of surviving herself, she chose to let her comrade live on...\Freed!\Damn it, there's too many people.\I can't find Laxus's smell. response:	Listen up Natsu, Gajeel...
context: That makes Juvia... happy...\Juvia!\I can't believe her...\Instead of surviving herself, she chose to let her comrade live on...\Freed!\Damn it, there's too many people.\I can't find Laxus's smell.\Listen up Natsu, Gajeel... response:	If you get caught in Freed's runes, this will all be for nothing.
context: Juvia!\I can't believe her...\Instead of surviving herself, she chose to let her comrade live on...\Freed!\Damn it, there's too many people.\I can't find Laxus's smell.\Listen up Natsu, Gajeel...\If you get caught in Freed's runes, this will all be for nothing. response:	When you leave here, split up, got it?
context: I can't believe her...\Instead of surviving herself, she chose to let her comrade live on...\Freed!\Damn it, there's too many people.\I can't find Laxus's smell.\Listen up Natsu, Gajeel...\If you get caught in Freed's runes, this will all be for nothing.\When you leave here, split up, got it? response:	One of these days I'll get my revenge on Salamander,
context: Instead of surviving herself, she chose to let her comrade live on...\Freed!\Damn it, there's too many people.\I can't find Laxus's smell.\Listen up Natsu, Gajeel...\If you get caught in Freed's runes, this will all be for nothing.\When you leave here, split up, got it?\One of these days I'll get my revenge on Salamander, response:	but first, I'll crush that arrogant thunder blow hard.
context: Freed!\Damn it, there's too many people.\I can't find Laxus's smell.\Listen up Natsu, Gajeel...\If you get caught in Freed's runes, this will all be for nothing.\When you leave here, split up, got it?\One of these days I'll get my revenge on Salamander,\but first, I'll crush that arrogant thunder blow hard. response:	I've got quite a bone to pick with him.
context: Damn it, there's too many people.\I can't find Laxus's smell.\Listen up Natsu, Gajeel...\If you get caught in Freed's runes, this will all be for nothing.\When you leave here, split up, got it?\One of these days I'll get my revenge on Salamander,\but first, I'll crush that arrogant thunder blow hard.\I've got quite a bone to pick with him. response:	Got a problem with that, Master Ivan?
context: I can't find Laxus's smell.\Listen up Natsu, Gajeel...\If you get caught in Freed's runes, this will all be for nothing.\When you leave here, split up, got it?\One of these days I'll get my revenge on Salamander,\but first, I'll crush that arrogant thunder blow hard.\I've got quite a bone to pick with him.\Got a problem with that, Master Ivan? response:	Gajeel...
context: Listen up Natsu, Gajeel...\If you get caught in Freed's runes, this will all be for nothing.\When you leave here, split up, got it?\One of these days I'll get my revenge on Salamander,\but first, I'll crush that arrogant thunder blow hard.\I've got quite a bone to pick with him.\Got a problem with that, Master Ivan?\Gajeel... response:	Right now, earning their trust is most important.
context: If you get caught in Freed's runes, this will all be for nothing.\When you leave here, split up, got it?\One of these days I'll get my revenge on Salamander,\but first, I'll crush that arrogant thunder blow hard.\I've got quite a bone to pick with him.\Got a problem with that, Master Ivan?\Gajeel...\Right now, earning their trust is most important. response:	Don't get found out.
context: When you leave here, split up, got it?\One of these days I'll get my revenge on Salamander,\but first, I'll crush that arrogant thunder blow hard.\I've got quite a bone to pick with him.\Got a problem with that, Master Ivan?\Gajeel...\Right now, earning their trust is most important.\Don't get found out. response:	Act completely as a member of Fairy Tail, no matter what.
context: One of these days I'll get my revenge on Salamander,\but first, I'll crush that arrogant thunder blow hard.\I've got quite a bone to pick with him.\Got a problem with that, Master Ivan?\Gajeel...\Right now, earning their trust is most important.\Don't get found out.\Act completely as a member of Fairy Tail, no matter what. response:	I'm already doin' that.
context: but first, I'll crush that arrogant thunder blow hard.\I've got quite a bone to pick with him.\Got a problem with that, Master Ivan?\Gajeel...\Right now, earning their trust is most important.\Don't get found out.\Act completely as a member of Fairy Tail, no matter what.\I'm already doin' that. response:	Fairy Tail's punishment will come later.
context: I've got quite a bone to pick with him.\Got a problem with that, Master Ivan?\Gajeel...\Right now, earning their trust is most important.\Don't get found out.\Act completely as a member of Fairy Tail, no matter what.\I'm already doin' that.\Fairy Tail's punishment will come later. response:	Roger...
context: Got a problem with that, Master Ivan?\Gajeel...\Right now, earning their trust is most important.\Don't get found out.\Act completely as a member of Fairy Tail, no matter what.\I'm already doin' that.\Fairy Tail's punishment will come later.\Roger... response:	Nee-chan, that's enough.
context: Gajeel...\Right now, earning their trust is most important.\Don't get found out.\Act completely as a member of Fairy Tail, no matter what.\I'm already doin' that.\Fairy Tail's punishment will come later.\Roger...\Nee-chan, that's enough. response:	I can walk by myself.
context: Right now, earning their trust is most important.\Don't get found out.\Act completely as a member of Fairy Tail, no matter what.\I'm already doin' that.\Fairy Tail's punishment will come later.\Roger...\Nee-chan, that's enough.\I can walk by myself. response:	I wasn't able to do anything, so this is the least I can do.
context: Don't get found out.\Act completely as a member of Fairy Tail, no matter what.\I'm already doin' that.\Fairy Tail's punishment will come later.\Roger...\Nee-chan, that's enough.\I can walk by myself.\I wasn't able to do anything, so this is the least I can do. response:	Nee-chan...
context: Act completely as a member of Fairy Tail, no matter what.\I'm already doin' that.\Fairy Tail's punishment will come later.\Roger...\Nee-chan, that's enough.\I can walk by myself.\I wasn't able to do anything, so this is the least I can do.\Nee-chan... response:	Don't you even understand the basics?
context: I'm already doin' that.\Fairy Tail's punishment will come later.\Roger...\Nee-chan, that's enough.\I can walk by myself.\I wasn't able to do anything, so this is the least I can do.\Nee-chan...\Don't you even understand the basics? response:	What?
context: Fairy Tail's punishment will come later.\Roger...\Nee-chan, that's enough.\I can walk by myself.\I wasn't able to do anything, so this is the least I can do.\Nee-chan...\Don't you even understand the basics?\What? response:	No matter how powerful your spells are, if they don't hit your opponent, they're worthless.
context: Roger...\Nee-chan, that's enough.\I can walk by myself.\I wasn't able to do anything, so this is the least I can do.\Nee-chan...\Don't you even understand the basics?\What?\No matter how powerful your spells are, if they don't hit your opponent, they're worthless. response:	Card Magic!
context: Nee-chan, that's enough.\I can walk by myself.\I wasn't able to do anything, so this is the least I can do.\Nee-chan...\Don't you even understand the basics?\What?\No matter how powerful your spells are, if they don't hit your opponent, they're worthless.\Card Magic! response:	Heaven! Reverse Death! Mountain!
context: I can walk by myself.\I wasn't able to do anything, so this is the least I can do.\Nee-chan...\Don't you even understand the basics?\What?\No matter how powerful your spells are, if they don't hit your opponent, they're worthless.\Card Magic!\Heaven! Reverse Death! Mountain! response:	Summoned Lightning!
context: I wasn't able to do anything, so this is the least I can do.\Nee-chan...\Don't you even understand the basics?\What?\No matter how powerful your spells are, if they don't hit your opponent, they're worthless.\Card Magic!\Heaven! Reverse Death! Mountain!\Summoned Lightning! response:	Ecriture of Darkness.
context: Nee-chan...\Don't you even understand the basics?\What?\No matter how powerful your spells are, if they don't hit your opponent, they're worthless.\Card Magic!\Heaven! Reverse Death! Mountain!\Summoned Lightning!\Ecriture of Darkness. response:	Rejection!
context: Don't you even understand the basics?\What?\No matter how powerful your spells are, if they don't hit your opponent, they're worthless.\Card Magic!\Heaven! Reverse Death! Mountain!\Summoned Lightning!\Ecriture of Darkness.\Rejection! response:	What's that?
context: What?\No matter how powerful your spells are, if they don't hit your opponent, they're worthless.\Card Magic!\Heaven! Reverse Death! Mountain!\Summoned Lightning!\Ecriture of Darkness.\Rejection!\What's that? response:	That's... Cana!
context: No matter how powerful your spells are, if they don't hit your opponent, they're worthless.\Card Magic!\Heaven! Reverse Death! Mountain!\Summoned Lightning!\Ecriture of Darkness.\Rejection!\What's that?\That's... Cana! response:	You're a stubborn one.
context: Card Magic!\Heaven! Reverse Death! Mountain!\Summoned Lightning!\Ecriture of Darkness.\Rejection!\What's that?\That's... Cana!\You're a stubborn one. response:	Definitely one of the guild's old guard.
context: Heaven! Reverse Death! Mountain!\Summoned Lightning!\Ecriture of Darkness.\Rejection!\What's that?\That's... Cana!\You're a stubborn one.\Definitely one of the guild's old guard. response:	Take it back!
context: Summoned Lightning!\Ecriture of Darkness.\Rejection!\What's that?\That's... Cana!\You're a stubborn one.\Definitely one of the guild's old guard.\Take it back! response:	Take back what you said about Juvia being Phantom's woman!
context: Ecriture of Darkness.\Rejection!\What's that?\That's... Cana!\You're a stubborn one.\Definitely one of the guild's old guard.\Take it back!\Take back what you said about Juvia being Phantom's woman! response:	Cana!
context: Rejection!\What's that?\That's... Cana!\You're a stubborn one.\Definitely one of the guild's old guard.\Take it back!\Take back what you said about Juvia being Phantom's woman!\Cana! response:	Damn it, what the hell is going on?
context: What's that?\That's... Cana!\You're a stubborn one.\Definitely one of the guild's old guard.\Take it back!\Take back what you said about Juvia being Phantom's woman!\Cana!\Damn it, what the hell is going on? response:	Stop it, Freed!
context: That's... Cana!\You're a stubborn one.\Definitely one of the guild's old guard.\Take it back!\Take back what you said about Juvia being Phantom's woman!\Cana!\Damn it, what the hell is going on?\Stop it, Freed! response:	Why, you...
context: You're a stubborn one.\Definitely one of the guild's old guard.\Take it back!\Take back what you said about Juvia being Phantom's woman!\Cana!\Damn it, what the hell is going on?\Stop it, Freed!\Why, you... response:	Elfman!
context: Definitely one of the guild's old guard.\Take it back!\Take back what you said about Juvia being Phantom's woman!\Cana!\Damn it, what the hell is going on?\Stop it, Freed!\Why, you...\Elfman! response:	You lost to Eve.
context: Take it back!\Take back what you said about Juvia being Phantom's woman!\Cana!\Damn it, what the hell is going on?\Stop it, Freed!\Why, you...\Elfman!\You lost to Eve. response:	You have no right to join back in the game.
context: Take back what you said about Juvia being Phantom's woman!\Cana!\Damn it, what the hell is going on?\Stop it, Freed!\Why, you...\Elfman!\You lost to Eve.\You have no right to join back in the game. response:	Shut up!
context: Cana!\Damn it, what the hell is going on?\Stop it, Freed!\Why, you...\Elfman!\You lost to Eve.\You have no right to join back in the game.\Shut up! response:	That's enough!
context: Damn it, what the hell is going on?\Stop it, Freed!\Why, you...\Elfman!\You lost to Eve.\You have no right to join back in the game.\Shut up!\That's enough! response:	Aren't we on the same team?
context: Stop it, Freed!\Why, you...\Elfman!\You lost to Eve.\You have no right to join back in the game.\Shut up!\That's enough!\Aren't we on the same team? response:	We once were, yes.
context: Why, you...\Elfman!\You lost to Eve.\You have no right to join back in the game.\Shut up!\That's enough!\Aren't we on the same team?\We once were, yes. response:	But those relationships no longer apply during this game
context: Elfman!\You lost to Eve.\You have no right to join back in the game.\Shut up!\That's enough!\Aren't we on the same team?\We once were, yes.\But those relationships no longer apply during this game response:	since our purpose is to change the guild.
context: You lost to Eve.\You have no right to join back in the game.\Shut up!\That's enough!\Aren't we on the same team?\We once were, yes.\But those relationships no longer apply during this game\since our purpose is to change the guild. response:	Here, Laxus's enemy is my enemy.
context: You have no right to join back in the game.\Shut up!\That's enough!\Aren't we on the same team?\We once were, yes.\But those relationships no longer apply during this game\since our purpose is to change the guild.\Here, Laxus's enemy is my enemy. response:	Enough talking!
context: Shut up!\That's enough!\Aren't we on the same team?\We once were, yes.\But those relationships no longer apply during this game\since our purpose is to change the guild.\Here, Laxus's enemy is my enemy.\Enough talking! response:	What's this?
context: That's enough!\Aren't we on the same team?\We once were, yes.\But those relationships no longer apply during this game\since our purpose is to change the guild.\Here, Laxus's enemy is my enemy.\Enough talking!\What's this? response:	It is forbidden for someone who has lost already to re-enter this game.
context: Aren't we on the same team?\We once were, yes.\But those relationships no longer apply during this game\since our purpose is to change the guild.\Here, Laxus's enemy is my enemy.\Enough talking!\What's this?\It is forbidden for someone who has lost already to re-enter this game. response:	Those who break the rules will receive torture worse than death.
context: We once were, yes.\But those relationships no longer apply during this game\since our purpose is to change the guild.\Here, Laxus's enemy is my enemy.\Enough talking!\What's this?\It is forbidden for someone who has lost already to re-enter this game.\Those who break the rules will receive torture worse than death. response:	Ecriture of Darkness.
