context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: I'm only borrowing this body until my magic power fully recovers.\I'll return it, eventually.\You'll never cease being a low-life, huh?\Oh, is it really okay for you to say that?\I might just turn out to be your savior, you know?\Huh?\I'm holding some information that is very useful for Shibusen.\Information? response:	I want to see Shinigami.
context: I'll return it, eventually.\You'll never cease being a low-life, huh?\Oh, is it really okay for you to say that?\I might just turn out to be your savior, you know?\Huh?\I'm holding some information that is very useful for Shibusen.\Information?\I want to see Shinigami. response:	Stop with the jokes!
context: You'll never cease being a low-life, huh?\Oh, is it really okay for you to say that?\I might just turn out to be your savior, you know?\Huh?\I'm holding some information that is very useful for Shibusen.\Information?\I want to see Shinigami.\Stop with the jokes! response:	It's impossible for me to fulfill such a demand.
context: Oh, is it really okay for you to say that?\I might just turn out to be your savior, you know?\Huh?\I'm holding some information that is very useful for Shibusen.\Information?\I want to see Shinigami.\Stop with the jokes!\It's impossible for me to fulfill such a demand. response:	Besides, do you think we would believe the information you'd provide us?
context: I might just turn out to be your savior, you know?\Huh?\I'm holding some information that is very useful for Shibusen.\Information?\I want to see Shinigami.\Stop with the jokes!\It's impossible for me to fulfill such a demand.\Besides, do you think we would believe the information you'd provide us? response:	I knew it would come to this.
context: Huh?\I'm holding some information that is very useful for Shibusen.\Information?\I want to see Shinigami.\Stop with the jokes!\It's impossible for me to fulfill such a demand.\Besides, do you think we would believe the information you'd provide us?\I knew it would come to this. response:	Huh?
context: I'm holding some information that is very useful for Shibusen.\Information?\I want to see Shinigami.\Stop with the jokes!\It's impossible for me to fulfill such a demand.\Besides, do you think we would believe the information you'd provide us?\I knew it would come to this.\Huh? response:	Then, I'll make you believe me.
context: Information?\I want to see Shinigami.\Stop with the jokes!\It's impossible for me to fulfill such a demand.\Besides, do you think we would believe the information you'd provide us?\I knew it would come to this.\Huh?\Then, I'll make you believe me. response:	When I was alive, I was also good when it came to shoveling.
context: I want to see Shinigami.\Stop with the jokes!\It's impossible for me to fulfill such a demand.\Besides, do you think we would believe the information you'd provide us?\I knew it would come to this.\Huh?\Then, I'll make you believe me.\When I was alive, I was also good when it came to shoveling. response:	That's the kind of man I was.
context: Stop with the jokes!\It's impossible for me to fulfill such a demand.\Besides, do you think we would believe the information you'd provide us?\I knew it would come to this.\Huh?\Then, I'll make you believe me.\When I was alive, I was also good when it came to shoveling.\That's the kind of man I was. response:	But what could Medusa be hiding in a place like this?
context: It's impossible for me to fulfill such a demand.\Besides, do you think we would believe the information you'd provide us?\I knew it would come to this.\Huh?\Then, I'll make you believe me.\When I was alive, I was also good when it came to shoveling.\That's the kind of man I was.\But what could Medusa be hiding in a place like this? response:	Huh?
context: Besides, do you think we would believe the information you'd provide us?\I knew it would come to this.\Huh?\Then, I'll make you believe me.\When I was alive, I was also good when it came to shoveling.\That's the kind of man I was.\But what could Medusa be hiding in a place like this?\Huh? response:	Huh?!
context: I knew it would come to this.\Huh?\Then, I'll make you believe me.\When I was alive, I was also good when it came to shoveling.\That's the kind of man I was.\But what could Medusa be hiding in a place like this?\Huh?\Huh?! response:	This is...
context: Huh?\Then, I'll make you believe me.\When I was alive, I was also good when it came to shoveling.\That's the kind of man I was.\But what could Medusa be hiding in a place like this?\Huh?\Huh?!\This is... response:	BREW!
context: Then, I'll make you believe me.\When I was alive, I was also good when it came to shoveling.\That's the kind of man I was.\But what could Medusa be hiding in a place like this?\Huh?\Huh?!\This is...\BREW! response:	The results of a thorough inspection tell us that this is the real BREW.
context: When I was alive, I was also good when it came to shoveling.\That's the kind of man I was.\But what could Medusa be hiding in a place like this?\Huh?\Huh?!\This is...\BREW!\The results of a thorough inspection tell us that this is the real BREW. response:	Then, I will talk to her directly.
context: That's the kind of man I was.\But what could Medusa be hiding in a place like this?\Huh?\Huh?!\This is...\BREW!\The results of a thorough inspection tell us that this is the real BREW.\Then, I will talk to her directly. response:	According to her, it's about making a deal with us.
context: But what could Medusa be hiding in a place like this?\Huh?\Huh?!\This is...\BREW!\The results of a thorough inspection tell us that this is the real BREW.\Then, I will talk to her directly.\According to her, it's about making a deal with us. response:	A deal, huh?
context: Huh?\Huh?!\This is...\BREW!\The results of a thorough inspection tell us that this is the real BREW.\Then, I will talk to her directly.\According to her, it's about making a deal with us.\A deal, huh? response:	Damn, what could she have in mind,
context: Huh?!\This is...\BREW!\The results of a thorough inspection tell us that this is the real BREW.\Then, I will talk to her directly.\According to her, it's about making a deal with us.\A deal, huh?\Damn, what could she have in mind, response:	Giving up BREW so easily...
context: This is...\BREW!\The results of a thorough inspection tell us that this is the real BREW.\Then, I will talk to her directly.\According to her, it's about making a deal with us.\A deal, huh?\Damn, what could she have in mind,\Giving up BREW so easily... response:	The fact that Medusa possesses BREW also come at a surprise.
context: BREW!\The results of a thorough inspection tell us that this is the real BREW.\Then, I will talk to her directly.\According to her, it's about making a deal with us.\A deal, huh?\Damn, what could she have in mind,\Giving up BREW so easily...\The fact that Medusa possesses BREW also come at a surprise. response:	Shinigami-sama,
context: The results of a thorough inspection tell us that this is the real BREW.\Then, I will talk to her directly.\According to her, it's about making a deal with us.\A deal, huh?\Damn, what could she have in mind,\Giving up BREW so easily...\The fact that Medusa possesses BREW also come at a surprise.\Shinigami-sama, response:	Undoubtedly she is planning to use Shibusen.
context: Then, I will talk to her directly.\According to her, it's about making a deal with us.\A deal, huh?\Damn, what could she have in mind,\Giving up BREW so easily...\The fact that Medusa possesses BREW also come at a surprise.\Shinigami-sama,\Undoubtedly she is planning to use Shibusen. response:	It would appear so.
context: According to her, it's about making a deal with us.\A deal, huh?\Damn, what could she have in mind,\Giving up BREW so easily...\The fact that Medusa possesses BREW also come at a surprise.\Shinigami-sama,\Undoubtedly she is planning to use Shibusen.\It would appear so. response:	But,
context: A deal, huh?\Damn, what could she have in mind,\Giving up BREW so easily...\The fact that Medusa possesses BREW also come at a surprise.\Shinigami-sama,\Undoubtedly she is planning to use Shibusen.\It would appear so.\But, response:	I think there's the need for me to meet her in person.
context: Damn, what could she have in mind,\Giving up BREW so easily...\The fact that Medusa possesses BREW also come at a surprise.\Shinigami-sama,\Undoubtedly she is planning to use Shibusen.\It would appear so.\But,\I think there's the need for me to meet her in person. response:	Then...
context: Giving up BREW so easily...\The fact that Medusa possesses BREW also come at a surprise.\Shinigami-sama,\Undoubtedly she is planning to use Shibusen.\It would appear so.\But,\I think there's the need for me to meet her in person.\Then... response:	Yup,
context: The fact that Medusa possesses BREW also come at a surprise.\Shinigami-sama,\Undoubtedly she is planning to use Shibusen.\It would appear so.\But,\I think there's the need for me to meet her in person.\Then...\Yup, response:	I'd like you to call her here immediately.
context: Shinigami-sama,\Undoubtedly she is planning to use Shibusen.\It would appear so.\But,\I think there's the need for me to meet her in person.\Then...\Yup,\I'd like you to call her here immediately. response:	Stare...
context: Undoubtedly she is planning to use Shibusen.\It would appear so.\But,\I think there's the need for me to meet her in person.\Then...\Yup,\I'd like you to call her here immediately.\Stare... response:	Shinigami.
context: It would appear so.\But,\I think there's the need for me to meet her in person.\Then...\Yup,\I'd like you to call her here immediately.\Stare...\Shinigami. response:	I can see that you're in high spirits, huh?
context: But,\I think there's the need for me to meet her in person.\Then...\Yup,\I'd like you to call her here immediately.\Stare...\Shinigami.\I can see that you're in high spirits, huh? response:	Because of what you did, the world is now in total disaster.
context: I think there's the need for me to meet her in person.\Then...\Yup,\I'd like you to call her here immediately.\Stare...\Shinigami.\I can see that you're in high spirits, huh?\Because of what you did, the world is now in total disaster. response:	Even so, I'd like to show you my gratitude for believing in me.
context: Then...\Yup,\I'd like you to call her here immediately.\Stare...\Shinigami.\I can see that you're in high spirits, huh?\Because of what you did, the world is now in total disaster.\Even so, I'd like to show you my gratitude for believing in me. response:	Let's get to the point.
context: Yup,\I'd like you to call her here immediately.\Stare...\Shinigami.\I can see that you're in high spirits, huh?\Because of what you did, the world is now in total disaster.\Even so, I'd like to show you my gratitude for believing in me.\Let's get to the point. response:	First, I'd like you to remove these restraints.
context: I'd like you to call her here immediately.\Stare...\Shinigami.\I can see that you're in high spirits, huh?\Because of what you did, the world is now in total disaster.\Even so, I'd like to show you my gratitude for believing in me.\Let's get to the point.\First, I'd like you to remove these restraints. response:	Since I'm standing in front of you, I don't think having it off will make any difference.
context: Stare...\Shinigami.\I can see that you're in high spirits, huh?\Because of what you did, the world is now in total disaster.\Even so, I'd like to show you my gratitude for believing in me.\Let's get to the point.\First, I'd like you to remove these restraints.\Since I'm standing in front of you, I don't think having it off will make any difference. response:	Those restraints, if you really wanted to remove them, you would have had them off long ago.
context: Shinigami.\I can see that you're in high spirits, huh?\Because of what you did, the world is now in total disaster.\Even so, I'd like to show you my gratitude for believing in me.\Let's get to the point.\First, I'd like you to remove these restraints.\Since I'm standing in front of you, I don't think having it off will make any difference.\Those restraints, if you really wanted to remove them, you would have had them off long ago. response:	It would be meaningless if I remove them myself.
context: I can see that you're in high spirits, huh?\Because of what you did, the world is now in total disaster.\Even so, I'd like to show you my gratitude for believing in me.\Let's get to the point.\First, I'd like you to remove these restraints.\Since I'm standing in front of you, I don't think having it off will make any difference.\Those restraints, if you really wanted to remove them, you would have had them off long ago.\It would be meaningless if I remove them myself. response:	If you do anything funny, I'll rip you to shreds without warning.
context: Because of what you did, the world is now in total disaster.\Even so, I'd like to show you my gratitude for believing in me.\Let's get to the point.\First, I'd like you to remove these restraints.\Since I'm standing in front of you, I don't think having it off will make any difference.\Those restraints, if you really wanted to remove them, you would have had them off long ago.\It would be meaningless if I remove them myself.\If you do anything funny, I'll rip you to shreds without warning. response:	Shinigami Chop!
context: Even so, I'd like to show you my gratitude for believing in me.\Let's get to the point.\First, I'd like you to remove these restraints.\Since I'm standing in front of you, I don't think having it off will make any difference.\Those restraints, if you really wanted to remove them, you would have had them off long ago.\It would be meaningless if I remove them myself.\If you do anything funny, I'll rip you to shreds without warning.\Shinigami Chop! response:	Erm, Shinigami-sama...
context: Let's get to the point.\First, I'd like you to remove these restraints.\Since I'm standing in front of you, I don't think having it off will make any difference.\Those restraints, if you really wanted to remove them, you would have had them off long ago.\It would be meaningless if I remove them myself.\If you do anything funny, I'll rip you to shreds without warning.\Shinigami Chop!\Erm, Shinigami-sama... response:	Well, one strike is the least she should have expected.
context: First, I'd like you to remove these restraints.\Since I'm standing in front of you, I don't think having it off will make any difference.\Those restraints, if you really wanted to remove them, you would have had them off long ago.\It would be meaningless if I remove them myself.\If you do anything funny, I'll rip you to shreds without warning.\Shinigami Chop!\Erm, Shinigami-sama...\Well, one strike is the least she should have expected. response:	This is it! The attitude that I hate the most in Shibusen!
context: Since I'm standing in front of you, I don't think having it off will make any difference.\Those restraints, if you really wanted to remove them, you would have had them off long ago.\It would be meaningless if I remove them myself.\If you do anything funny, I'll rip you to shreds without warning.\Shinigami Chop!\Erm, Shinigami-sama...\Well, one strike is the least she should have expected.\This is it! The attitude that I hate the most in Shibusen! response:	Even during the time when I was still the nurse, I was trying desperately trying to adapt to this attitude.
context: Those restraints, if you really wanted to remove them, you would have had them off long ago.\It would be meaningless if I remove them myself.\If you do anything funny, I'll rip you to shreds without warning.\Shinigami Chop!\Erm, Shinigami-sama...\Well, one strike is the least she should have expected.\This is it! The attitude that I hate the most in Shibusen!\Even during the time when I was still the nurse, I was trying desperately trying to adapt to this attitude. response:	So, what's this deal you are speaking of?
context: It would be meaningless if I remove them myself.\If you do anything funny, I'll rip you to shreds without warning.\Shinigami Chop!\Erm, Shinigami-sama...\Well, one strike is the least she should have expected.\This is it! The attitude that I hate the most in Shibusen!\Even during the time when I was still the nurse, I was trying desperately trying to adapt to this attitude.\So, what's this deal you are speaking of? response:	M-My panties...
context: If you do anything funny, I'll rip you to shreds without warning.\Shinigami Chop!\Erm, Shinigami-sama...\Well, one strike is the least she should have expected.\This is it! The attitude that I hate the most in Shibusen!\Even during the time when I was still the nurse, I was trying desperately trying to adapt to this attitude.\So, what's this deal you are speaking of?\M-My panties... response:	Dammit, he's doing whatever he pleases.
context: Shinigami Chop!\Erm, Shinigami-sama...\Well, one strike is the least she should have expected.\This is it! The attitude that I hate the most in Shibusen!\Even during the time when I was still the nurse, I was trying desperately trying to adapt to this attitude.\So, what's this deal you are speaking of?\M-My panties...\Dammit, he's doing whatever he pleases. response:	I miscalculated.
context: Erm, Shinigami-sama...\Well, one strike is the least she should have expected.\This is it! The attitude that I hate the most in Shibusen!\Even during the time when I was still the nurse, I was trying desperately trying to adapt to this attitude.\So, what's this deal you are speaking of?\M-My panties...\Dammit, he's doing whatever he pleases.\I miscalculated. response:	Anyways, can you please put me down?
context: Well, one strike is the least she should have expected.\This is it! The attitude that I hate the most in Shibusen!\Even during the time when I was still the nurse, I was trying desperately trying to adapt to this attitude.\So, what's this deal you are speaking of?\M-My panties...\Dammit, he's doing whatever he pleases.\I miscalculated.\Anyways, can you please put me down? response:	Pumpkin panties?! Maka also wore that when she was still little.
context: This is it! The attitude that I hate the most in Shibusen!\Even during the time when I was still the nurse, I was trying desperately trying to adapt to this attitude.\So, what's this deal you are speaking of?\M-My panties...\Dammit, he's doing whatever he pleases.\I miscalculated.\Anyways, can you please put me down?\Pumpkin panties?! Maka also wore that when she was still little. response:	It's so cute!
context: Even during the time when I was still the nurse, I was trying desperately trying to adapt to this attitude.\So, what's this deal you are speaking of?\M-My panties...\Dammit, he's doing whatever he pleases.\I miscalculated.\Anyways, can you please put me down?\Pumpkin panties?! Maka also wore that when she was still little.\It's so cute! response:	This is getting too weird,
context: So, what's this deal you are speaking of?\M-My panties...\Dammit, he's doing whatever he pleases.\I miscalculated.\Anyways, can you please put me down?\Pumpkin panties?! Maka also wore that when she was still little.\It's so cute!\This is getting too weird, response:	I must somehow bring them to my pace.
context: M-My panties...\Dammit, he's doing whatever he pleases.\I miscalculated.\Anyways, can you please put me down?\Pumpkin panties?! Maka also wore that when she was still little.\It's so cute!\This is getting too weird,\I must somehow bring them to my pace. response:	Well then, let's get back to the topi-
context: Dammit, he's doing whatever he pleases.\I miscalculated.\Anyways, can you please put me down?\Pumpkin panties?! Maka also wore that when she was still little.\It's so cute!\This is getting too weird,\I must somehow bring them to my pace.\Well then, let's get back to the topi- response:	I wonder what it would look like if a woman wore bloomers.
context: I miscalculated.\Anyways, can you please put me down?\Pumpkin panties?! Maka also wore that when she was still little.\It's so cute!\This is getting too weird,\I must somehow bring them to my pace.\Well then, let's get back to the topi-\I wonder what it would look like if a woman wore bloomers. response:	I think it'd look good.
context: Anyways, can you please put me down?\Pumpkin panties?! Maka also wore that when she was still little.\It's so cute!\This is getting too weird,\I must somehow bring them to my pace.\Well then, let's get back to the topi-\I wonder what it would look like if a woman wore bloomers.\I think it'd look good. response:	Because, in the past, they always wore them.
context: Pumpkin panties?! Maka also wore that when she was still little.\It's so cute!\This is getting too weird,\I must somehow bring them to my pace.\Well then, let's get back to the topi-\I wonder what it would look like if a woman wore bloomers.\I think it'd look good.\Because, in the past, they always wore them. response:	But if you think about it now, it kinda feels perverted.
context: It's so cute!\This is getting too weird,\I must somehow bring them to my pace.\Well then, let's get back to the topi-\I wonder what it would look like if a woman wore bloomers.\I think it'd look good.\Because, in the past, they always wore them.\But if you think about it now, it kinda feels perverted. response:	They've started their own discussion on panties.
context: This is getting too weird,\I must somehow bring them to my pace.\Well then, let's get back to the topi-\I wonder what it would look like if a woman wore bloomers.\I think it'd look good.\Because, in the past, they always wore them.\But if you think about it now, it kinda feels perverted.\They've started their own discussion on panties. response:	Stop this nonsense right now!
context: I must somehow bring them to my pace.\Well then, let's get back to the topi-\I wonder what it would look like if a woman wore bloomers.\I think it'd look good.\Because, in the past, they always wore them.\But if you think about it now, it kinda feels perverted.\They've started their own discussion on panties.\Stop this nonsense right now! response:	Ah, it was rude of us to be talking about this in the presence of a woman.
context: Well then, let's get back to the topi-\I wonder what it would look like if a woman wore bloomers.\I think it'd look good.\Because, in the past, they always wore them.\But if you think about it now, it kinda feels perverted.\They've started their own discussion on panties.\Stop this nonsense right now!\Ah, it was rude of us to be talking about this in the presence of a woman. response:	That doesn't matter to me!
context: I wonder what it would look like if a woman wore bloomers.\I think it'd look good.\Because, in the past, they always wore them.\But if you think about it now, it kinda feels perverted.\They've started their own discussion on panties.\Stop this nonsense right now!\Ah, it was rude of us to be talking about this in the presence of a woman.\That doesn't matter to me! response:	So, what is this deal you're speaking of?
context: I think it'd look good.\Because, in the past, they always wore them.\But if you think about it now, it kinda feels perverted.\They've started their own discussion on panties.\Stop this nonsense right now!\Ah, it was rude of us to be talking about this in the presence of a woman.\That doesn't matter to me!\So, what is this deal you're speaking of? response:	Put me down!
context: Because, in the past, they always wore them.\But if you think about it now, it kinda feels perverted.\They've started their own discussion on panties.\Stop this nonsense right now!\Ah, it was rude of us to be talking about this in the presence of a woman.\That doesn't matter to me!\So, what is this deal you're speaking of?\Put me down! response:	Pumpkin panties!
context: But if you think about it now, it kinda feels perverted.\They've started their own discussion on panties.\Stop this nonsense right now!\Ah, it was rude of us to be talking about this in the presence of a woman.\That doesn't matter to me!\So, what is this deal you're speaking of?\Put me down!\Pumpkin panties! response:	If you continue doing that, I'm gonna kill you!
context: They've started their own discussion on panties.\Stop this nonsense right now!\Ah, it was rude of us to be talking about this in the presence of a woman.\That doesn't matter to me!\So, what is this deal you're speaking of?\Put me down!\Pumpkin panties!\If you continue doing that, I'm gonna kill you! response:	What, can't even take some jokes?
context: Stop this nonsense right now!\Ah, it was rude of us to be talking about this in the presence of a woman.\That doesn't matter to me!\So, what is this deal you're speaking of?\Put me down!\Pumpkin panties!\If you continue doing that, I'm gonna kill you!\What, can't even take some jokes? response:	Even when Repetition after repetition is the fundamental of jokes, huh?
context: Ah, it was rude of us to be talking about this in the presence of a woman.\That doesn't matter to me!\So, what is this deal you're speaking of?\Put me down!\Pumpkin panties!\If you continue doing that, I'm gonna kill you!\What, can't even take some jokes?\Even when Repetition after repetition is the fundamental of jokes, huh? response:	You're talking about Tendon, right?
context: That doesn't matter to me!\So, what is this deal you're speaking of?\Put me down!\Pumpkin panties!\If you continue doing that, I'm gonna kill you!\What, can't even take some jokes?\Even when Repetition after repetition is the fundamental of jokes, huh?\You're talking about Tendon, right? response:	Yes, yes. Tendon.
context: So, what is this deal you're speaking of?\Put me down!\Pumpkin panties!\If you continue doing that, I'm gonna kill you!\What, can't even take some jokes?\Even when Repetition after repetition is the fundamental of jokes, huh?\You're talking about Tendon, right?\Yes, yes. Tendon. response:	If that's the case then let's do it three more times!
context: Put me down!\Pumpkin panties!\If you continue doing that, I'm gonna kill you!\What, can't even take some jokes?\Even when Repetition after repetition is the fundamental of jokes, huh?\You're talking about Tendon, right?\Yes, yes. Tendon.\If that's the case then let's do it three more times! response:	Hey, why is she backing up?
context: Pumpkin panties!\If you continue doing that, I'm gonna kill you!\What, can't even take some jokes?\Even when Repetition after repetition is the fundamental of jokes, huh?\You're talking about Tendon, right?\Yes, yes. Tendon.\If that's the case then let's do it three more times!\Hey, why is she backing up? response:	Hey, I'm not going to pick you up by the hood anymore. Please come here.
context: If you continue doing that, I'm gonna kill you!\What, can't even take some jokes?\Even when Repetition after repetition is the fundamental of jokes, huh?\You're talking about Tendon, right?\Yes, yes. Tendon.\If that's the case then let's do it three more times!\Hey, why is she backing up?\Hey, I'm not going to pick you up by the hood anymore. Please come here. response:	It's a promise!
context: What, can't even take some jokes?\Even when Repetition after repetition is the fundamental of jokes, huh?\You're talking about Tendon, right?\Yes, yes. Tendon.\If that's the case then let's do it three more times!\Hey, why is she backing up?\Hey, I'm not going to pick you up by the hood anymore. Please come here.\It's a promise! response:	What do you think?
context: Even when Repetition after repetition is the fundamental of jokes, huh?\You're talking about Tendon, right?\Yes, yes. Tendon.\If that's the case then let's do it three more times!\Hey, why is she backing up?\Hey, I'm not going to pick you up by the hood anymore. Please come here.\It's a promise!\What do you think? response:	About the conditions of the deal,
context: You're talking about Tendon, right?\Yes, yes. Tendon.\If that's the case then let's do it three more times!\Hey, why is she backing up?\Hey, I'm not going to pick you up by the hood anymore. Please come here.\It's a promise!\What do you think?\About the conditions of the deal, response:	they aren't bad even from your stand point.
context: Yes, yes. Tendon.\If that's the case then let's do it three more times!\Hey, why is she backing up?\Hey, I'm not going to pick you up by the hood anymore. Please come here.\It's a promise!\What do you think?\About the conditions of the deal,\they aren't bad even from your stand point. response:	With that, you'll be able to find the answer to your biggest question right now.
context: If that's the case then let's do it three more times!\Hey, why is she backing up?\Hey, I'm not going to pick you up by the hood anymore. Please come here.\It's a promise!\What do you think?\About the conditions of the deal,\they aren't bad even from your stand point.\With that, you'll be able to find the answer to your biggest question right now. response:	What about if you stop making it sound so important and just tell us.
context: Hey, why is she backing up?\Hey, I'm not going to pick you up by the hood anymore. Please come here.\It's a promise!\What do you think?\About the conditions of the deal,\they aren't bad even from your stand point.\With that, you'll be able to find the answer to your biggest question right now.\What about if you stop making it sound so important and just tell us. response:	If you don't tell us right now,
context: Hey, I'm not going to pick you up by the hood anymore. Please come here.\It's a promise!\What do you think?\About the conditions of the deal,\they aren't bad even from your stand point.\With that, you'll be able to find the answer to your biggest question right now.\What about if you stop making it sound so important and just tell us.\If you don't tell us right now, response:	I'll pick you up by the hood again.
context: It's a promise!\What do you think?\About the conditions of the deal,\they aren't bad even from your stand point.\With that, you'll be able to find the answer to your biggest question right now.\What about if you stop making it sound so important and just tell us.\If you don't tell us right now,\I'll pick you up by the hood again. response:	You're already holding me by the hood!
context: What do you think?\About the conditions of the deal,\they aren't bad even from your stand point.\With that, you'll be able to find the answer to your biggest question right now.\What about if you stop making it sound so important and just tell us.\If you don't tell us right now,\I'll pick you up by the hood again.\You're already holding me by the hood! response:	Pumpkin panties!
context: About the conditions of the deal,\they aren't bad even from your stand point.\With that, you'll be able to find the answer to your biggest question right now.\What about if you stop making it sound so important and just tell us.\If you don't tell us right now,\I'll pick you up by the hood again.\You're already holding me by the hood!\Pumpkin panties! response:	Just stop this already!
context: they aren't bad even from your stand point.\With that, you'll be able to find the answer to your biggest question right now.\What about if you stop making it sound so important and just tell us.\If you don't tell us right now,\I'll pick you up by the hood again.\You're already holding me by the hood!\Pumpkin panties!\Just stop this already! response:	Okay, okay! I'll tell you!
context: With that, you'll be able to find the answer to your biggest question right now.\What about if you stop making it sound so important and just tell us.\If you don't tell us right now,\I'll pick you up by the hood again.\You're already holding me by the hood!\Pumpkin panties!\Just stop this already!\Okay, okay! I'll tell you! response:	Honestly...
context: What about if you stop making it sound so important and just tell us.\If you don't tell us right now,\I'll pick you up by the hood again.\You're already holding me by the hood!\Pumpkin panties!\Just stop this already!\Okay, okay! I'll tell you!\Honestly... response:	My card is...
context: If you don't tell us right now,\I'll pick you up by the hood again.\You're already holding me by the hood!\Pumpkin panties!\Just stop this already!\Okay, okay! I'll tell you!\Honestly...\My card is... response:	The location of the Kishin.
context: I'll pick you up by the hood again.\You're already holding me by the hood!\Pumpkin panties!\Just stop this already!\Okay, okay! I'll tell you!\Honestly...\My card is...\The location of the Kishin. response:	Impossible!
context: You're already holding me by the hood!\Pumpkin panties!\Just stop this already!\Okay, okay! I'll tell you!\Honestly...\My card is...\The location of the Kishin.\Impossible! response:	Shibusen is putting all its effort in locating him and yet not a trace of him could be found anywhere!
context: Pumpkin panties!\Just stop this already!\Okay, okay! I'll tell you!\Honestly...\My card is...\The location of the Kishin.\Impossible!\Shibusen is putting all its effort in locating him and yet not a trace of him could be found anywhere! response:	That piece of information,
context: Just stop this already!\Okay, okay! I'll tell you!\Honestly...\My card is...\The location of the Kishin.\Impossible!\Shibusen is putting all its effort in locating him and yet not a trace of him could be found anywhere!\That piece of information, response:	can you prove to us that it isn't some kind of lie?
context: Okay, okay! I'll tell you!\Honestly...\My card is...\The location of the Kishin.\Impossible!\Shibusen is putting all its effort in locating him and yet not a trace of him could be found anywhere!\That piece of information,\can you prove to us that it isn't some kind of lie? response:	I can't,
context: Honestly...\My card is...\The location of the Kishin.\Impossible!\Shibusen is putting all its effort in locating him and yet not a trace of him could be found anywhere!\That piece of information,\can you prove to us that it isn't some kind of lie?\I can't, response:	as long as I don't have your trust.
context: My card is...\The location of the Kishin.\Impossible!\Shibusen is putting all its effort in locating him and yet not a trace of him could be found anywhere!\That piece of information,\can you prove to us that it isn't some kind of lie?\I can't,\as long as I don't have your trust. response:	Ah...
context: The location of the Kishin.\Impossible!\Shibusen is putting all its effort in locating him and yet not a trace of him could be found anywhere!\That piece of information,\can you prove to us that it isn't some kind of lie?\I can't,\as long as I don't have your trust.\Ah... response:	Then tell us the location!
context: Impossible!\Shibusen is putting all its effort in locating him and yet not a trace of him could be found anywhere!\That piece of information,\can you prove to us that it isn't some kind of lie?\I can't,\as long as I don't have your trust.\Ah...\Then tell us the location! response:	We'll go check it out.
context: Shibusen is putting all its effort in locating him and yet not a trace of him could be found anywhere!\That piece of information,\can you prove to us that it isn't some kind of lie?\I can't,\as long as I don't have your trust.\Ah...\Then tell us the location!\We'll go check it out. response:	I'm not that stupid.
context: That piece of information,\can you prove to us that it isn't some kind of lie?\I can't,\as long as I don't have your trust.\Ah...\Then tell us the location!\We'll go check it out.\I'm not that stupid. response:	What?
context: can you prove to us that it isn't some kind of lie?\I can't,\as long as I don't have your trust.\Ah...\Then tell us the location!\We'll go check it out.\I'm not that stupid.\What? response:	Because if I tell you, then it wouldn't be a deal anymore.
context: I can't,\as long as I don't have your trust.\Ah...\Then tell us the location!\We'll go check it out.\I'm not that stupid.\What?\Because if I tell you, then it wouldn't be a deal anymore. response:	So what's the condition?
context: as long as I don't have your trust.\Ah...\Then tell us the location!\We'll go check it out.\I'm not that stupid.\What?\Because if I tell you, then it wouldn't be a deal anymore.\So what's the condition? response:	It's no big deal.
context: Ah...\Then tell us the location!\We'll go check it out.\I'm not that stupid.\What?\Because if I tell you, then it wouldn't be a deal anymore.\So what's the condition?\It's no big deal. response:	I want you to guarantee me and my comrade's safety, as well as to release me from custody immediately.
context: Then tell us the location!\We'll go check it out.\I'm not that stupid.\What?\Because if I tell you, then it wouldn't be a deal anymore.\So what's the condition?\It's no big deal.\I want you to guarantee me and my comrade's safety, as well as to release me from custody immediately. response:	Just that?
context: We'll go check it out.\I'm not that stupid.\What?\Because if I tell you, then it wouldn't be a deal anymore.\So what's the condition?\It's no big deal.\I want you to guarantee me and my comrade's safety, as well as to release me from custody immediately.\Just that? response:	Yes, just that.
context: I'm not that stupid.\What?\Because if I tell you, then it wouldn't be a deal anymore.\So what's the condition?\It's no big deal.\I want you to guarantee me and my comrade's safety, as well as to release me from custody immediately.\Just that?\Yes, just that. response:	Hmmm... But I suppose that is a condition that I cannot accept.
context: What?\Because if I tell you, then it wouldn't be a deal anymore.\So what's the condition?\It's no big deal.\I want you to guarantee me and my comrade's safety, as well as to release me from custody immediately.\Just that?\Yes, just that.\Hmmm... But I suppose that is a condition that I cannot accept. response:	If that's the case,
context: Because if I tell you, then it wouldn't be a deal anymore.\So what's the condition?\It's no big deal.\I want you to guarantee me and my comrade's safety, as well as to release me from custody immediately.\Just that?\Yes, just that.\Hmmm... But I suppose that is a condition that I cannot accept.\If that's the case, response:	then I guess you'd rather choose to live your life in fear of Arachnophobia?
context: So what's the condition?\It's no big deal.\I want you to guarantee me and my comrade's safety, as well as to release me from custody immediately.\Just that?\Yes, just that.\Hmmm... But I suppose that is a condition that I cannot accept.\If that's the case,\then I guess you'd rather choose to live your life in fear of Arachnophobia? response:	Arachne?
context: It's no big deal.\I want you to guarantee me and my comrade's safety, as well as to release me from custody immediately.\Just that?\Yes, just that.\Hmmm... But I suppose that is a condition that I cannot accept.\If that's the case,\then I guess you'd rather choose to live your life in fear of Arachnophobia?\Arachne? response:	What do you mean?
