context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: to activate that toy while at sea.\Why don't you just think of this as being prepared for an emergency?\That's why the Pacific Fleet is guarding it.\When did the U.N. transform us into a bloody cargo service?\It was just after a certain organization was established.\Guarding a toy! What a grandiose assignment for the Pacific Fleet!\It's still not enough considering the importance of the Eva.\Would you sign this document? response:	Not yet. Eva Unit 02 and its pilot have been entrusted to us
context: Why don't you just think of this as being prepared for an emergency?\That's why the Pacific Fleet is guarding it.\When did the U.N. transform us into a bloody cargo service?\It was just after a certain organization was established.\Guarding a toy! What a grandiose assignment for the Pacific Fleet!\It's still not enough considering the importance of the Eva.\Would you sign this document?\Not yet. Eva Unit 02 and its pilot have been entrusted to us response:	by the Third Branch in Germany.
context: That's why the Pacific Fleet is guarding it.\When did the U.N. transform us into a bloody cargo service?\It was just after a certain organization was established.\Guarding a toy! What a grandiose assignment for the Pacific Fleet!\It's still not enough considering the importance of the Eva.\Would you sign this document?\Not yet. Eva Unit 02 and its pilot have been entrusted to us\by the Third Branch in Germany. response:	I won't let you just waltz in, and do as you please!
context: When did the U.N. transform us into a bloody cargo service?\It was just after a certain organization was established.\Guarding a toy! What a grandiose assignment for the Pacific Fleet!\It's still not enough considering the importance of the Eva.\Would you sign this document?\Not yet. Eva Unit 02 and its pilot have been entrusted to us\by the Third Branch in Germany.\I won't let you just waltz in, and do as you please! response:	Then, when will you transfer them to us?
context: It was just after a certain organization was established.\Guarding a toy! What a grandiose assignment for the Pacific Fleet!\It's still not enough considering the importance of the Eva.\Would you sign this document?\Not yet. Eva Unit 02 and its pilot have been entrusted to us\by the Third Branch in Germany.\I won't let you just waltz in, and do as you please!\Then, when will you transfer them to us? response:	Once we've unloaded in New Yokosuka.
context: Guarding a toy! What a grandiose assignment for the Pacific Fleet!\It's still not enough considering the importance of the Eva.\Would you sign this document?\Not yet. Eva Unit 02 and its pilot have been entrusted to us\by the Third Branch in Germany.\I won't let you just waltz in, and do as you please!\Then, when will you transfer them to us?\Once we've unloaded in New Yokosuka. response:	The ocean is our jurisdiction.
context: It's still not enough considering the importance of the Eva.\Would you sign this document?\Not yet. Eva Unit 02 and its pilot have been entrusted to us\by the Third Branch in Germany.\I won't let you just waltz in, and do as you please!\Then, when will you transfer them to us?\Once we've unloaded in New Yokosuka.\The ocean is our jurisdiction. response:	You will follow our orders here.
context: Would you sign this document?\Not yet. Eva Unit 02 and its pilot have been entrusted to us\by the Third Branch in Germany.\I won't let you just waltz in, and do as you please!\Then, when will you transfer them to us?\Once we've unloaded in New Yokosuka.\The ocean is our jurisdiction.\You will follow our orders here. response:	I understand.
context: Not yet. Eva Unit 02 and its pilot have been entrusted to us\by the Third Branch in Germany.\I won't let you just waltz in, and do as you please!\Then, when will you transfer them to us?\Once we've unloaded in New Yokosuka.\The ocean is our jurisdiction.\You will follow our orders here.\I understand. response:	However, I should remind you that, in the case of an emergency,
context: by the Third Branch in Germany.\I won't let you just waltz in, and do as you please!\Then, when will you transfer them to us?\Once we've unloaded in New Yokosuka.\The ocean is our jurisdiction.\You will follow our orders here.\I understand.\However, I should remind you that, in the case of an emergency, response:	our, NERV's, authority overrides yours.
context: I won't let you just waltz in, and do as you please!\Then, when will you transfer them to us?\Once we've unloaded in New Yokosuka.\The ocean is our jurisdiction.\You will follow our orders here.\I understand.\However, I should remind you that, in the case of an emergency,\our, NERV's, authority overrides yours. response:	She's cool!
context: Then, when will you transfer them to us?\Once we've unloaded in New Yokosuka.\The ocean is our jurisdiction.\You will follow our orders here.\I understand.\However, I should remind you that, in the case of an emergency,\our, NERV's, authority overrides yours.\She's cool! response:	She looks like Ritsuko.
context: Once we've unloaded in New Yokosuka.\The ocean is our jurisdiction.\You will follow our orders here.\I understand.\However, I should remind you that, in the case of an emergency,\our, NERV's, authority overrides yours.\She's cool!\She looks like Ritsuko. response:	Well, you're as gallant as always.
context: The ocean is our jurisdiction.\You will follow our orders here.\I understand.\However, I should remind you that, in the case of an emergency,\our, NERV's, authority overrides yours.\She's cool!\She looks like Ritsuko.\Well, you're as gallant as always. response:	Kaji!
context: You will follow our orders here.\I understand.\However, I should remind you that, in the case of an emergency,\our, NERV's, authority overrides yours.\She's cool!\She looks like Ritsuko.\Well, you're as gallant as always.\Kaji! response:	Mr. Kaji, I must insist that you not invite yourself onto the bridge.
context: I understand.\However, I should remind you that, in the case of an emergency,\our, NERV's, authority overrides yours.\She's cool!\She looks like Ritsuko.\Well, you're as gallant as always.\Kaji!\Mr. Kaji, I must insist that you not invite yourself onto the bridge. response:	Oh, sorry about that.
context: However, I should remind you that, in the case of an emergency,\our, NERV's, authority overrides yours.\She's cool!\She looks like Ritsuko.\Well, you're as gallant as always.\Kaji!\Mr. Kaji, I must insist that you not invite yourself onto the bridge.\Oh, sorry about that. response:	Well, excuse us. Transport us to New Yokosuka as ordered.
context: our, NERV's, authority overrides yours.\She's cool!\She looks like Ritsuko.\Well, you're as gallant as always.\Kaji!\Mr. Kaji, I must insist that you not invite yourself onto the bridge.\Oh, sorry about that.\Well, excuse us. Transport us to New Yokosuka as ordered. response:	This is a date? Well, excuse us. Transport us to New Yokosuka as ordered.
context: She's cool!\She looks like Ritsuko.\Well, you're as gallant as always.\Kaji!\Mr. Kaji, I must insist that you not invite yourself onto the bridge.\Oh, sorry about that.\Well, excuse us. Transport us to New Yokosuka as ordered.\This is a date? Well, excuse us. Transport us to New Yokosuka as ordered. response:	Cool! This is just cool! Well, excuse us. Transport us to New Yokosuka as ordered.
context: She looks like Ritsuko.\Well, you're as gallant as always.\Kaji!\Mr. Kaji, I must insist that you not invite yourself onto the bridge.\Oh, sorry about that.\Well, excuse us. Transport us to New Yokosuka as ordered.\This is a date? Well, excuse us. Transport us to New Yokosuka as ordered.\Cool! This is just cool! Well, excuse us. Transport us to New Yokosuka as ordered. response:	Those kids are really going to save the Earth?
context: Well, you're as gallant as always.\Kaji!\Mr. Kaji, I must insist that you not invite yourself onto the bridge.\Oh, sorry about that.\Well, excuse us. Transport us to New Yokosuka as ordered.\This is a date? Well, excuse us. Transport us to New Yokosuka as ordered.\Cool! This is just cool! Well, excuse us. Transport us to New Yokosuka as ordered.\Those kids are really going to save the Earth? response:	Times have changed.
context: Kaji!\Mr. Kaji, I must insist that you not invite yourself onto the bridge.\Oh, sorry about that.\Well, excuse us. Transport us to New Yokosuka as ordered.\This is a date? Well, excuse us. Transport us to New Yokosuka as ordered.\Cool! This is just cool! Well, excuse us. Transport us to New Yokosuka as ordered.\Those kids are really going to save the Earth?\Times have changed. response:	I understand that Congress has pinned its hopes on that robot.
context: Mr. Kaji, I must insist that you not invite yourself onto the bridge.\Oh, sorry about that.\Well, excuse us. Transport us to New Yokosuka as ordered.\This is a date? Well, excuse us. Transport us to New Yokosuka as ordered.\Cool! This is just cool! Well, excuse us. Transport us to New Yokosuka as ordered.\Those kids are really going to save the Earth?\Times have changed.\I understand that Congress has pinned its hopes on that robot. response:	On that toy? Idiots!
context: Oh, sorry about that.\Well, excuse us. Transport us to New Yokosuka as ordered.\This is a date? Well, excuse us. Transport us to New Yokosuka as ordered.\Cool! This is just cool! Well, excuse us. Transport us to New Yokosuka as ordered.\Those kids are really going to save the Earth?\Times have changed.\I understand that Congress has pinned its hopes on that robot.\On that toy? Idiots! response:	If they've got money to blow, they ought to give us a little more.
context: Well, excuse us. Transport us to New Yokosuka as ordered.\This is a date? Well, excuse us. Transport us to New Yokosuka as ordered.\Cool! This is just cool! Well, excuse us. Transport us to New Yokosuka as ordered.\Those kids are really going to save the Earth?\Times have changed.\I understand that Congress has pinned its hopes on that robot.\On that toy? Idiots!\If they've got money to blow, they ought to give us a little more. response:	What are you doing here?!
context: This is a date? Well, excuse us. Transport us to New Yokosuka as ordered.\Cool! This is just cool! Well, excuse us. Transport us to New Yokosuka as ordered.\Those kids are really going to save the Earth?\Times have changed.\I understand that Congress has pinned its hopes on that robot.\On that toy? Idiots!\If they've got money to blow, they ought to give us a little more.\What are you doing here?! response:	Accompanying her.
context: Cool! This is just cool! Well, excuse us. Transport us to New Yokosuka as ordered.\Those kids are really going to save the Earth?\Times have changed.\I understand that Congress has pinned its hopes on that robot.\On that toy? Idiots!\If they've got money to blow, they ought to give us a little more.\What are you doing here?!\Accompanying her. response:	I'm on a business trip from Germany.
context: Those kids are really going to save the Earth?\Times have changed.\I understand that Congress has pinned its hopes on that robot.\On that toy? Idiots!\If they've got money to blow, they ought to give us a little more.\What are you doing here?!\Accompanying her.\I'm on a business trip from Germany. response:	Man, was I careless. I should have anticipated this.
context: Times have changed.\I understand that Congress has pinned its hopes on that robot.\On that toy? Idiots!\If they've got money to blow, they ought to give us a little more.\What are you doing here?!\Accompanying her.\I'm on a business trip from Germany.\Man, was I careless. I should have anticipated this. response:	Hey! Don't touch me!
context: I understand that Congress has pinned its hopes on that robot.\On that toy? Idiots!\If they've got money to blow, they ought to give us a little more.\What are you doing here?!\Accompanying her.\I'm on a business trip from Germany.\Man, was I careless. I should have anticipated this.\Hey! Don't touch me! response:	I can't help it!
context: On that toy? Idiots!\If they've got money to blow, they ought to give us a little more.\What are you doing here?!\Accompanying her.\I'm on a business trip from Germany.\Man, was I careless. I should have anticipated this.\Hey! Don't touch me!\I can't help it! response:	Squadron 3 will sortie as scheduled.
context: If they've got money to blow, they ought to give us a little more.\What are you doing here?!\Accompanying her.\I'm on a business trip from Germany.\Man, was I careless. I should have anticipated this.\Hey! Don't touch me!\I can't help it!\Squadron 3 will sortie as scheduled. response:	Squadron 3 will sortie as scheduled. My God, why are you so cold?
context: What are you doing here?!\Accompanying her.\I'm on a business trip from Germany.\Man, was I careless. I should have anticipated this.\Hey! Don't touch me!\I can't help it!\Squadron 3 will sortie as scheduled.\Squadron 3 will sortie as scheduled. My God, why are you so cold? response:	My God, why are you so cold?
context: Accompanying her.\I'm on a business trip from Germany.\Man, was I careless. I should have anticipated this.\Hey! Don't touch me!\I can't help it!\Squadron 3 will sortie as scheduled.\Squadron 3 will sortie as scheduled. My God, why are you so cold?\My God, why are you so cold? response:	Do you have a boyfriend now? My God, why are you so cold?
context: I'm on a business trip from Germany.\Man, was I careless. I should have anticipated this.\Hey! Don't touch me!\I can't help it!\Squadron 3 will sortie as scheduled.\Squadron 3 will sortie as scheduled. My God, why are you so cold?\My God, why are you so cold?\Do you have a boyfriend now? My God, why are you so cold? response:	Do you have a boyfriend now? Because your fire has gone out.
context: Man, was I careless. I should have anticipated this.\Hey! Don't touch me!\I can't help it!\Squadron 3 will sortie as scheduled.\Squadron 3 will sortie as scheduled. My God, why are you so cold?\My God, why are you so cold?\Do you have a boyfriend now? My God, why are you so cold?\Do you have a boyfriend now? Because your fire has gone out. response:	Do you have a boyfriend now? Outside it's a red hot summer, over 100 degrees.
context: Hey! Don't touch me!\I can't help it!\Squadron 3 will sortie as scheduled.\Squadron 3 will sortie as scheduled. My God, why are you so cold?\My God, why are you so cold?\Do you have a boyfriend now? My God, why are you so cold?\Do you have a boyfriend now? Because your fire has gone out.\Do you have a boyfriend now? Outside it's a red hot summer, over 100 degrees. response:	That's none of your business, is it? Outside it's a red hot summer, over 100 degrees.
context: I can't help it!\Squadron 3 will sortie as scheduled.\Squadron 3 will sortie as scheduled. My God, why are you so cold?\My God, why are you so cold?\Do you have a boyfriend now? My God, why are you so cold?\Do you have a boyfriend now? Because your fire has gone out.\Do you have a boyfriend now? Outside it's a red hot summer, over 100 degrees.\That's none of your business, is it? Outside it's a red hot summer, over 100 degrees. response:	How can you be so mean? Outside it's a red hot summer, over 100 degrees.
context: Squadron 3 will sortie as scheduled.\Squadron 3 will sortie as scheduled. My God, why are you so cold?\My God, why are you so cold?\Do you have a boyfriend now? My God, why are you so cold?\Do you have a boyfriend now? Because your fire has gone out.\Do you have a boyfriend now? Outside it's a red hot summer, over 100 degrees.\That's none of your business, is it? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? Outside it's a red hot summer, over 100 degrees. response:	How can you be so mean? What is this freezing cold?
context: Squadron 3 will sortie as scheduled. My God, why are you so cold?\My God, why are you so cold?\Do you have a boyfriend now? My God, why are you so cold?\Do you have a boyfriend now? Because your fire has gone out.\Do you have a boyfriend now? Outside it's a red hot summer, over 100 degrees.\That's none of your business, is it? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? What is this freezing cold? response:	My heart is below freezing.
context: My God, why are you so cold?\Do you have a boyfriend now? My God, why are you so cold?\Do you have a boyfriend now? Because your fire has gone out.\Do you have a boyfriend now? Outside it's a red hot summer, over 100 degrees.\That's none of your business, is it? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? What is this freezing cold?\My heart is below freezing. response:	You're living with Katsuragi here, aren't you? My heart is below freezing.
context: Do you have a boyfriend now? My God, why are you so cold?\Do you have a boyfriend now? Because your fire has gone out.\Do you have a boyfriend now? Outside it's a red hot summer, over 100 degrees.\That's none of your business, is it? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? What is this freezing cold?\My heart is below freezing.\You're living with Katsuragi here, aren't you? My heart is below freezing. response:	You're living with Katsuragi here, aren't you? My beer is frozen too. I need a coat.
context: Do you have a boyfriend now? Because your fire has gone out.\Do you have a boyfriend now? Outside it's a red hot summer, over 100 degrees.\That's none of your business, is it? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? What is this freezing cold?\My heart is below freezing.\You're living with Katsuragi here, aren't you? My heart is below freezing.\You're living with Katsuragi here, aren't you? My beer is frozen too. I need a coat. response:	Yes. My beer is frozen too. I need a coat.
context: Do you have a boyfriend now? Outside it's a red hot summer, over 100 degrees.\That's none of your business, is it? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? What is this freezing cold?\My heart is below freezing.\You're living with Katsuragi here, aren't you? My heart is below freezing.\You're living with Katsuragi here, aren't you? My beer is frozen too. I need a coat.\Yes. My beer is frozen too. I need a coat. response:	Yes. Your heart has too much air conditioning.
context: That's none of your business, is it? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? What is this freezing cold?\My heart is below freezing.\You're living with Katsuragi here, aren't you? My heart is below freezing.\You're living with Katsuragi here, aren't you? My beer is frozen too. I need a coat.\Yes. My beer is frozen too. I need a coat.\Yes. Your heart has too much air conditioning. response:	So, tell me, is she still wild in bed? Your heart has too much air conditioning.
context: How can you be so mean? Outside it's a red hot summer, over 100 degrees.\How can you be so mean? What is this freezing cold?\My heart is below freezing.\You're living with Katsuragi here, aren't you? My heart is below freezing.\You're living with Katsuragi here, aren't you? My beer is frozen too. I need a coat.\Yes. My beer is frozen too. I need a coat.\Yes. Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Your heart has too much air conditioning. response:	So, tell me, is she still wild in bed? Why don't you raise the temperature?
context: How can you be so mean? What is this freezing cold?\My heart is below freezing.\You're living with Katsuragi here, aren't you? My heart is below freezing.\You're living with Katsuragi here, aren't you? My beer is frozen too. I need a coat.\Yes. My beer is frozen too. I need a coat.\Yes. Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Why don't you raise the temperature? response:	Why don't you raise the temperature?
context: My heart is below freezing.\You're living with Katsuragi here, aren't you? My heart is below freezing.\You're living with Katsuragi here, aren't you? My beer is frozen too. I need a coat.\Yes. My beer is frozen too. I need a coat.\Yes. Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Why don't you raise the temperature?\Why don't you raise the temperature? response:	You're the air conditioner.
context: You're living with Katsuragi here, aren't you? My heart is below freezing.\You're living with Katsuragi here, aren't you? My beer is frozen too. I need a coat.\Yes. My beer is frozen too. I need a coat.\Yes. Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Why don't you raise the temperature?\Why don't you raise the temperature?\You're the air conditioner. response:	Wha... wha... You're the air conditioner.
context: You're living with Katsuragi here, aren't you? My beer is frozen too. I need a coat.\Yes. My beer is frozen too. I need a coat.\Yes. Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Why don't you raise the temperature?\Why don't you raise the temperature?\You're the air conditioner.\Wha... wha... You're the air conditioner. response:	Wha... wha... You're so stupid, venting your heat externally.
context: Yes. My beer is frozen too. I need a coat.\Yes. Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Why don't you raise the temperature?\Why don't you raise the temperature?\You're the air conditioner.\Wha... wha... You're the air conditioner.\Wha... wha... You're so stupid, venting your heat externally. response:	What are you implying?! You're so stupid, venting your heat externally.
context: Yes. Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Why don't you raise the temperature?\Why don't you raise the temperature?\You're the air conditioner.\Wha... wha... You're the air conditioner.\Wha... wha... You're so stupid, venting your heat externally.\What are you implying?! You're so stupid, venting your heat externally. response:	What are you implying?! The more heat you vent, the colder my heart.
context: So, tell me, is she still wild in bed? Your heart has too much air conditioning.\So, tell me, is she still wild in bed? Why don't you raise the temperature?\Why don't you raise the temperature?\You're the air conditioner.\Wha... wha... You're the air conditioner.\Wha... wha... You're so stupid, venting your heat externally.\What are you implying?! You're so stupid, venting your heat externally.\What are you implying?! The more heat you vent, the colder my heart. response:	The more heat you vent, the colder my heart.
context: So, tell me, is she still wild in bed? Why don't you raise the temperature?\Why don't you raise the temperature?\You're the air conditioner.\Wha... wha... You're the air conditioner.\Wha... wha... You're so stupid, venting your heat externally.\What are you implying?! You're so stupid, venting your heat externally.\What are you implying?! The more heat you vent, the colder my heart.\The more heat you vent, the colder my heart. response:	So, she hasn't changed, has she, Shinji Ikari? The more heat you vent, the colder my heart.
context: Why don't you raise the temperature?\You're the air conditioner.\Wha... wha... You're the air conditioner.\Wha... wha... You're so stupid, venting your heat externally.\What are you implying?! You're so stupid, venting your heat externally.\What are you implying?! The more heat you vent, the colder my heart.\The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? The more heat you vent, the colder my heart. response:	So, she hasn't changed, has she, Shinji Ikari? Then, let us warm your frozen body together!
context: You're the air conditioner.\Wha... wha... You're the air conditioner.\Wha... wha... You're so stupid, venting your heat externally.\What are you implying?! You're so stupid, venting your heat externally.\What are you implying?! The more heat you vent, the colder my heart.\The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? Then, let us warm your frozen body together! response:	Well... Then, let us warm your frozen body together!
context: Wha... wha... You're the air conditioner.\Wha... wha... You're so stupid, venting your heat externally.\What are you implying?! You're so stupid, venting your heat externally.\What are you implying?! The more heat you vent, the colder my heart.\The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? Then, let us warm your frozen body together!\Well... Then, let us warm your frozen body together! response:	Well... I'm sorry, you can't light my heart,
context: Wha... wha... You're so stupid, venting your heat externally.\What are you implying?! You're so stupid, venting your heat externally.\What are you implying?! The more heat you vent, the colder my heart.\The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? Then, let us warm your frozen body together!\Well... Then, let us warm your frozen body together!\Well... I'm sorry, you can't light my heart, response:	How do you know my name? I'm sorry, you can't light my heart,
context: What are you implying?! You're so stupid, venting your heat externally.\What are you implying?! The more heat you vent, the colder my heart.\The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? Then, let us warm your frozen body together!\Well... Then, let us warm your frozen body together!\Well... I'm sorry, you can't light my heart,\How do you know my name? I'm sorry, you can't light my heart, response:	Well, I ought to know you. I'm sorry, you can't light my heart,
context: What are you implying?! The more heat you vent, the colder my heart.\The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? Then, let us warm your frozen body together!\Well... Then, let us warm your frozen body together!\Well... I'm sorry, you can't light my heart,\How do you know my name? I'm sorry, you can't light my heart,\Well, I ought to know you. I'm sorry, you can't light my heart, response:	Well, I ought to know you. Put logs on my fire, and stoke me with oil.
context: The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? Then, let us warm your frozen body together!\Well... Then, let us warm your frozen body together!\Well... I'm sorry, you can't light my heart,\How do you know my name? I'm sorry, you can't light my heart,\Well, I ought to know you. I'm sorry, you can't light my heart,\Well, I ought to know you. Put logs on my fire, and stoke me with oil. response:	You're pretty famous in our business. Put logs on my fire, and stoke me with oil.
context: So, she hasn't changed, has she, Shinji Ikari? The more heat you vent, the colder my heart.\So, she hasn't changed, has she, Shinji Ikari? Then, let us warm your frozen body together!\Well... Then, let us warm your frozen body together!\Well... I'm sorry, you can't light my heart,\How do you know my name? I'm sorry, you can't light my heart,\Well, I ought to know you. I'm sorry, you can't light my heart,\Well, I ought to know you. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Put logs on my fire, and stoke me with oil. response:	You're pretty famous in our business. Who is it? It can't be... Is it that guy?
context: So, she hasn't changed, has she, Shinji Ikari? Then, let us warm your frozen body together!\Well... Then, let us warm your frozen body together!\Well... I'm sorry, you can't light my heart,\How do you know my name? I'm sorry, you can't light my heart,\Well, I ought to know you. I'm sorry, you can't light my heart,\Well, I ought to know you. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Who is it? It can't be... Is it that guy? response:	The Third Child, who piloted an Eva in battle with no training. Who is it? It can't be... Is it that guy?
context: Well... Then, let us warm your frozen body together!\Well... I'm sorry, you can't light my heart,\How do you know my name? I'm sorry, you can't light my heart,\Well, I ought to know you. I'm sorry, you can't light my heart,\Well, I ought to know you. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. Who is it? It can't be... Is it that guy? response:	The Third Child, who piloted an Eva in battle with no training. No, it's this puppy.
context: Well... I'm sorry, you can't light my heart,\How do you know my name? I'm sorry, you can't light my heart,\Well, I ought to know you. I'm sorry, you can't light my heart,\Well, I ought to know you. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. No, it's this puppy. response:	No, it's this puppy.
context: How do you know my name? I'm sorry, you can't light my heart,\Well, I ought to know you. I'm sorry, you can't light my heart,\Well, I ought to know you. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. No, it's this puppy.\No, it's this puppy. response:	It was just luck. No, it's this puppy.
context: Well, I ought to know you. I'm sorry, you can't light my heart,\Well, I ought to know you. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. No, it's this puppy.\No, it's this puppy.\It was just luck. No, it's this puppy. response:	It was just luck. You're telling me that I lost to this puppy?
context: Well, I ought to know you. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. No, it's this puppy.\No, it's this puppy.\It was just luck. No, it's this puppy.\It was just luck. You're telling me that I lost to this puppy? response:	Luck is a part of your destiny. It's a talent. You're telling me that I lost to this puppy?
context: You're pretty famous in our business. Put logs on my fire, and stoke me with oil.\You're pretty famous in our business. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. No, it's this puppy.\No, it's this puppy.\It was just luck. No, it's this puppy.\It was just luck. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. You're telling me that I lost to this puppy? response:	Luck is a part of your destiny. It's a talent. Yes, he's a good boy.
context: You're pretty famous in our business. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. No, it's this puppy.\No, it's this puppy.\It was just luck. No, it's this puppy.\It was just luck. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. Yes, he's a good boy. response:	Yes, he's a good boy.
context: The Third Child, who piloted an Eva in battle with no training. Who is it? It can't be... Is it that guy?\The Third Child, who piloted an Eva in battle with no training. No, it's this puppy.\No, it's this puppy.\It was just luck. No, it's this puppy.\It was just luck. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. Yes, he's a good boy.\Yes, he's a good boy. response:	Well, I'll see you later. And he's faithful, unlike some people!
context: The Third Child, who piloted an Eva in battle with no training. No, it's this puppy.\No, it's this puppy.\It was just luck. No, it's this puppy.\It was just luck. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. Yes, he's a good boy.\Yes, he's a good boy.\Well, I'll see you later. And he's faithful, unlike some people! response:	See you. And he's faithful, unlike some people!
context: No, it's this puppy.\It was just luck. No, it's this puppy.\It was just luck. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. Yes, he's a good boy.\Yes, he's a good boy.\Well, I'll see you later. And he's faithful, unlike some people!\See you. And he's faithful, unlike some people! response:	This has got to be a bad joke. No, a nightmare.
context: It was just luck. No, it's this puppy.\It was just luck. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. Yes, he's a good boy.\Yes, he's a good boy.\Well, I'll see you later. And he's faithful, unlike some people!\See you. And he's faithful, unlike some people!\This has got to be a bad joke. No, a nightmare. response:	So, what do you think about Mister Shinji Ikari?
context: It was just luck. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. You're telling me that I lost to this puppy?\Luck is a part of your destiny. It's a talent. Yes, he's a good boy.\Yes, he's a good boy.\Well, I'll see you later. And he's faithful, unlike some people!\See you. And he's faithful, unlike some people!\This has got to be a bad joke. No, a nightmare.\So, what do you think about Mister Shinji Ikari? response:	He's boring. That's the great Third Child? What a disappointment.
