context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Those Seeds of Love pack a punch.\Urd, you didn't use those things on Big Sister, did you?\Well, you seem to know a lot about it!\Huh? What are you talking about? I have no idea at all...\You come with me!\It's all right now.\Your temperature's normal. But what on earth's making you sweat so?\I'm fine, I'm fine! See? All this exercise is making me sweat! response:	One, two, three, four, five, six...
context: Urd, you didn't use those things on Big Sister, did you?\Well, you seem to know a lot about it!\Huh? What are you talking about? I have no idea at all...\You come with me!\It's all right now.\Your temperature's normal. But what on earth's making you sweat so?\I'm fine, I'm fine! See? All this exercise is making me sweat!\One, two, three, four, five, six... response:	Thank goodness! There's nothing wrong with you, is there?
context: Well, you seem to know a lot about it!\Huh? What are you talking about? I have no idea at all...\You come with me!\It's all right now.\Your temperature's normal. But what on earth's making you sweat so?\I'm fine, I'm fine! See? All this exercise is making me sweat!\One, two, three, four, five, six...\Thank goodness! There's nothing wrong with you, is there? response:	Keiichi?
context: Huh? What are you talking about? I have no idea at all...\You come with me!\It's all right now.\Your temperature's normal. But what on earth's making you sweat so?\I'm fine, I'm fine! See? All this exercise is making me sweat!\One, two, three, four, five, six...\Thank goodness! There's nothing wrong with you, is there?\Keiichi? response:	Oh, holy...
context: You come with me!\It's all right now.\Your temperature's normal. But what on earth's making you sweat so?\I'm fine, I'm fine! See? All this exercise is making me sweat!\One, two, three, four, five, six...\Thank goodness! There's nothing wrong with you, is there?\Keiichi?\Oh, holy... response:	Let me wipe away your sweat, or you'll catch a cold.
context: It's all right now.\Your temperature's normal. But what on earth's making you sweat so?\I'm fine, I'm fine! See? All this exercise is making me sweat!\One, two, three, four, five, six...\Thank goodness! There's nothing wrong with you, is there?\Keiichi?\Oh, holy...\Let me wipe away your sweat, or you'll catch a cold. response:	I want you to hold still now, all right?
context: Your temperature's normal. But what on earth's making you sweat so?\I'm fine, I'm fine! See? All this exercise is making me sweat!\One, two, three, four, five, six...\Thank goodness! There's nothing wrong with you, is there?\Keiichi?\Oh, holy...\Let me wipe away your sweat, or you'll catch a cold.\I want you to hold still now, all right? response:	This is a dream. It's some kind of mistake.
context: I'm fine, I'm fine! See? All this exercise is making me sweat!\One, two, three, four, five, six...\Thank goodness! There's nothing wrong with you, is there?\Keiichi?\Oh, holy...\Let me wipe away your sweat, or you'll catch a cold.\I want you to hold still now, all right?\This is a dream. It's some kind of mistake. response:	I've never seen Belldandy acting like this before!
context: One, two, three, four, five, six...\Thank goodness! There's nothing wrong with you, is there?\Keiichi?\Oh, holy...\Let me wipe away your sweat, or you'll catch a cold.\I want you to hold still now, all right?\This is a dream. It's some kind of mistake.\I've never seen Belldandy acting like this before! response:	It's your scent, Keiichi...
context: Thank goodness! There's nothing wrong with you, is there?\Keiichi?\Oh, holy...\Let me wipe away your sweat, or you'll catch a cold.\I want you to hold still now, all right?\This is a dream. It's some kind of mistake.\I've never seen Belldandy acting like this before!\It's your scent, Keiichi... response:	I have no idea what's going on here anymore...
context: Keiichi?\Oh, holy...\Let me wipe away your sweat, or you'll catch a cold.\I want you to hold still now, all right?\This is a dream. It's some kind of mistake.\I've never seen Belldandy acting like this before!\It's your scent, Keiichi...\I have no idea what's going on here anymore... response:	Keiichi?
context: Oh, holy...\Let me wipe away your sweat, or you'll catch a cold.\I want you to hold still now, all right?\This is a dream. It's some kind of mistake.\I've never seen Belldandy acting like this before!\It's your scent, Keiichi...\I have no idea what's going on here anymore...\Keiichi? response:	Yes?
context: Let me wipe away your sweat, or you'll catch a cold.\I want you to hold still now, all right?\This is a dream. It's some kind of mistake.\I've never seen Belldandy acting like this before!\It's your scent, Keiichi...\I have no idea what's going on here anymore...\Keiichi?\Yes? response:	Um, I have a favor to ask of you.
context: I want you to hold still now, all right?\This is a dream. It's some kind of mistake.\I've never seen Belldandy acting like this before!\It's your scent, Keiichi...\I have no idea what's going on here anymore...\Keiichi?\Yes?\Um, I have a favor to ask of you. response:	Sure, just hurry up and get some clothes on!
context: This is a dream. It's some kind of mistake.\I've never seen Belldandy acting like this before!\It's your scent, Keiichi...\I have no idea what's going on here anymore...\Keiichi?\Yes?\Um, I have a favor to ask of you.\Sure, just hurry up and get some clothes on! response:	The bones of a Nauman elephant, the tears of a giant sea turtle...Hey!
context: I've never seen Belldandy acting like this before!\It's your scent, Keiichi...\I have no idea what's going on here anymore...\Keiichi?\Yes?\Um, I have a favor to ask of you.\Sure, just hurry up and get some clothes on!\The bones of a Nauman elephant, the tears of a giant sea turtle...Hey! response:	I'm short on eternity dust, too!
context: It's your scent, Keiichi...\I have no idea what's going on here anymore...\Keiichi?\Yes?\Um, I have a favor to ask of you.\Sure, just hurry up and get some clothes on!\The bones of a Nauman elephant, the tears of a giant sea turtle...Hey!\I'm short on eternity dust, too! response:	How could you do that?
context: I have no idea what's going on here anymore...\Keiichi?\Yes?\Um, I have a favor to ask of you.\Sure, just hurry up and get some clothes on!\The bones of a Nauman elephant, the tears of a giant sea turtle...Hey!\I'm short on eternity dust, too!\How could you do that? response:	I couldn't let Big Sister... How could you do that?
context: Keiichi?\Yes?\Um, I have a favor to ask of you.\Sure, just hurry up and get some clothes on!\The bones of a Nauman elephant, the tears of a giant sea turtle...Hey!\I'm short on eternity dust, too!\How could you do that?\I couldn't let Big Sister... How could you do that? response:	Mixing in that stuff was bad!
context: Yes?\Um, I have a favor to ask of you.\Sure, just hurry up and get some clothes on!\The bones of a Nauman elephant, the tears of a giant sea turtle...Hey!\I'm short on eternity dust, too!\How could you do that?\I couldn't let Big Sister... How could you do that?\Mixing in that stuff was bad! response:	What? Mixing in that stuff was bad!
context: Um, I have a favor to ask of you.\Sure, just hurry up and get some clothes on!\The bones of a Nauman elephant, the tears of a giant sea turtle...Hey!\I'm short on eternity dust, too!\How could you do that?\I couldn't let Big Sister... How could you do that?\Mixing in that stuff was bad!\What? Mixing in that stuff was bad! response:	This is going to turn Belldandy into a shameless little tramp!
context: Sure, just hurry up and get some clothes on!\The bones of a Nauman elephant, the tears of a giant sea turtle...Hey!\I'm short on eternity dust, too!\How could you do that?\I couldn't let Big Sister... How could you do that?\Mixing in that stuff was bad!\What? Mixing in that stuff was bad!\This is going to turn Belldandy into a shameless little tramp! response:	Huh?!
context: The bones of a Nauman elephant, the tears of a giant sea turtle...Hey!\I'm short on eternity dust, too!\How could you do that?\I couldn't let Big Sister... How could you do that?\Mixing in that stuff was bad!\What? Mixing in that stuff was bad!\This is going to turn Belldandy into a shameless little tramp!\Huh?! response:	It's all your fault for butting in like that.
context: I'm short on eternity dust, too!\How could you do that?\I couldn't let Big Sister... How could you do that?\Mixing in that stuff was bad!\What? Mixing in that stuff was bad!\This is going to turn Belldandy into a shameless little tramp!\Huh?!\It's all your fault for butting in like that. response:	Hey, I know! The antidote... you've got to start making an antidote!
context: How could you do that?\I couldn't let Big Sister... How could you do that?\Mixing in that stuff was bad!\What? Mixing in that stuff was bad!\This is going to turn Belldandy into a shameless little tramp!\Huh?!\It's all your fault for butting in like that.\Hey, I know! The antidote... you've got to start making an antidote! response:	It'll take 30 hours to come up with one.
context: I couldn't let Big Sister... How could you do that?\Mixing in that stuff was bad!\What? Mixing in that stuff was bad!\This is going to turn Belldandy into a shameless little tramp!\Huh?!\It's all your fault for butting in like that.\Hey, I know! The antidote... you've got to start making an antidote!\It'll take 30 hours to come up with one. response:	That long?
context: Mixing in that stuff was bad!\What? Mixing in that stuff was bad!\This is going to turn Belldandy into a shameless little tramp!\Huh?!\It's all your fault for butting in like that.\Hey, I know! The antidote... you've got to start making an antidote!\It'll take 30 hours to come up with one.\That long? response:	The spell has a 24-hour effect, so it should wear off before...
context: What? Mixing in that stuff was bad!\This is going to turn Belldandy into a shameless little tramp!\Huh?!\It's all your fault for butting in like that.\Hey, I know! The antidote... you've got to start making an antidote!\It'll take 30 hours to come up with one.\That long?\The spell has a 24-hour effect, so it should wear off before... response:	Big Sister!
context: This is going to turn Belldandy into a shameless little tramp!\Huh?!\It's all your fault for butting in like that.\Hey, I know! The antidote... you've got to start making an antidote!\It'll take 30 hours to come up with one.\That long?\The spell has a 24-hour effect, so it should wear off before...\Big Sister! response:	I want you to take me shopping downtown today.
context: Huh?!\It's all your fault for butting in like that.\Hey, I know! The antidote... you've got to start making an antidote!\It'll take 30 hours to come up with one.\That long?\The spell has a 24-hour effect, so it should wear off before...\Big Sister!\I want you to take me shopping downtown today. response:	Okay, sure! I'm just going to wash up first, so wait for me, okay?
context: It's all your fault for butting in like that.\Hey, I know! The antidote... you've got to start making an antidote!\It'll take 30 hours to come up with one.\That long?\The spell has a 24-hour effect, so it should wear off before...\Big Sister!\I want you to take me shopping downtown today.\Okay, sure! I'm just going to wash up first, so wait for me, okay? response:	Yes!
context: Hey, I know! The antidote... you've got to start making an antidote!\It'll take 30 hours to come up with one.\That long?\The spell has a 24-hour effect, so it should wear off before...\Big Sister!\I want you to take me shopping downtown today.\Okay, sure! I'm just going to wash up first, so wait for me, okay?\Yes! response:	Now what's gotten into her?
context: It'll take 30 hours to come up with one.\That long?\The spell has a 24-hour effect, so it should wear off before...\Big Sister!\I want you to take me shopping downtown today.\Okay, sure! I'm just going to wash up first, so wait for me, okay?\Yes!\Now what's gotten into her? response:	Belldandy's seems so aggressive today.
context: That long?\The spell has a 24-hour effect, so it should wear off before...\Big Sister!\I want you to take me shopping downtown today.\Okay, sure! I'm just going to wash up first, so wait for me, okay?\Yes!\Now what's gotten into her?\Belldandy's seems so aggressive today. response:	I wonder if it's because I've always been too timid until now...
context: The spell has a 24-hour effect, so it should wear off before...\Big Sister!\I want you to take me shopping downtown today.\Okay, sure! I'm just going to wash up first, so wait for me, okay?\Yes!\Now what's gotten into her?\Belldandy's seems so aggressive today.\I wonder if it's because I've always been too timid until now... response:	Keiichi?
context: Big Sister!\I want you to take me shopping downtown today.\Okay, sure! I'm just going to wash up first, so wait for me, okay?\Yes!\Now what's gotten into her?\Belldandy's seems so aggressive today.\I wonder if it's because I've always been too timid until now...\Keiichi? response:	I've come to wash your back for you.
context: I want you to take me shopping downtown today.\Okay, sure! I'm just going to wash up first, so wait for me, okay?\Yes!\Now what's gotten into her?\Belldandy's seems so aggressive today.\I wonder if it's because I've always been too timid until now...\Keiichi?\I've come to wash your back for you. response:	Hold on! I've already washed it, so you don't have to bother!
context: Okay, sure! I'm just going to wash up first, so wait for me, okay?\Yes!\Now what's gotten into her?\Belldandy's seems so aggressive today.\I wonder if it's because I've always been too timid until now...\Keiichi?\I've come to wash your back for you.\Hold on! I've already washed it, so you don't have to bother! response:	But Keiichi...are you saying you don't want me to wash your back?
context: Yes!\Now what's gotten into her?\Belldandy's seems so aggressive today.\I wonder if it's because I've always been too timid until now...\Keiichi?\I've come to wash your back for you.\Hold on! I've already washed it, so you don't have to bother!\But Keiichi...are you saying you don't want me to wash your back? response:	No, no, I didn't say that.
context: Now what's gotten into her?\Belldandy's seems so aggressive today.\I wonder if it's because I've always been too timid until now...\Keiichi?\I've come to wash your back for you.\Hold on! I've already washed it, so you don't have to bother!\But Keiichi...are you saying you don't want me to wash your back?\No, no, I didn't say that. response:	In that case...
context: Belldandy's seems so aggressive today.\I wonder if it's because I've always been too timid until now...\Keiichi?\I've come to wash your back for you.\Hold on! I've already washed it, so you don't have to bother!\But Keiichi...are you saying you don't want me to wash your back?\No, no, I didn't say that.\In that case... response:	Sorry! I'm getting out now, so could we do this another time?
context: I wonder if it's because I've always been too timid until now...\Keiichi?\I've come to wash your back for you.\Hold on! I've already washed it, so you don't have to bother!\But Keiichi...are you saying you don't want me to wash your back?\No, no, I didn't say that.\In that case...\Sorry! I'm getting out now, so could we do this another time? response:	Ugh...
context: Keiichi?\I've come to wash your back for you.\Hold on! I've already washed it, so you don't have to bother!\But Keiichi...are you saying you don't want me to wash your back?\No, no, I didn't say that.\In that case...\Sorry! I'm getting out now, so could we do this another time?\Ugh... response:	I'm sorry, asking you to take me shopping on such short notice.
context: I've come to wash your back for you.\Hold on! I've already washed it, so you don't have to bother!\But Keiichi...are you saying you don't want me to wash your back?\No, no, I didn't say that.\In that case...\Sorry! I'm getting out now, so could we do this another time?\Ugh...\I'm sorry, asking you to take me shopping on such short notice. response:	Hey, no problem. If you want to do something like that, it's no trouble at all!
context: Hold on! I've already washed it, so you don't have to bother!\But Keiichi...are you saying you don't want me to wash your back?\No, no, I didn't say that.\In that case...\Sorry! I'm getting out now, so could we do this another time?\Ugh...\I'm sorry, asking you to take me shopping on such short notice.\Hey, no problem. If you want to do something like that, it's no trouble at all! response:	Huh?!
context: But Keiichi...are you saying you don't want me to wash your back?\No, no, I didn't say that.\In that case...\Sorry! I'm getting out now, so could we do this another time?\Ugh...\I'm sorry, asking you to take me shopping on such short notice.\Hey, no problem. If you want to do something like that, it's no trouble at all!\Huh?! response:	Keiichi...you're so kind!
context: No, no, I didn't say that.\In that case...\Sorry! I'm getting out now, so could we do this another time?\Ugh...\I'm sorry, asking you to take me shopping on such short notice.\Hey, no problem. If you want to do something like that, it's no trouble at all!\Huh?!\Keiichi...you're so kind! response:	You...really think so?
context: In that case...\Sorry! I'm getting out now, so could we do this another time?\Ugh...\I'm sorry, asking you to take me shopping on such short notice.\Hey, no problem. If you want to do something like that, it's no trouble at all!\Huh?!\Keiichi...you're so kind!\You...really think so? response:	Ow! Ouch!
context: Sorry! I'm getting out now, so could we do this another time?\Ugh...\I'm sorry, asking you to take me shopping on such short notice.\Hey, no problem. If you want to do something like that, it's no trouble at all!\Huh?!\Keiichi...you're so kind!\You...really think so?\Ow! Ouch! response:	Oh, my! Ow! Ouch!
context: Ugh...\I'm sorry, asking you to take me shopping on such short notice.\Hey, no problem. If you want to do something like that, it's no trouble at all!\Huh?!\Keiichi...you're so kind!\You...really think so?\Ow! Ouch!\Oh, my! Ow! Ouch! response:	I'm going on a date with Keiichi today. Please?
context: I'm sorry, asking you to take me shopping on such short notice.\Hey, no problem. If you want to do something like that, it's no trouble at all!\Huh?!\Keiichi...you're so kind!\You...really think so?\Ow! Ouch!\Oh, my! Ow! Ouch!\I'm going on a date with Keiichi today. Please? response:	Chu!
context: Hey, no problem. If you want to do something like that, it's no trouble at all!\Huh?!\Keiichi...you're so kind!\You...really think so?\Ow! Ouch!\Oh, my! Ow! Ouch!\I'm going on a date with Keiichi today. Please?\Chu! response:	What's the matter, Banpei? Pull yourself together, now!
context: Huh?!\Keiichi...you're so kind!\You...really think so?\Ow! Ouch!\Oh, my! Ow! Ouch!\I'm going on a date with Keiichi today. Please?\Chu!\What's the matter, Banpei? Pull yourself together, now! response:	I wonder what the rest of the day's gonna be like?
context: Keiichi...you're so kind!\You...really think so?\Ow! Ouch!\Oh, my! Ow! Ouch!\I'm going on a date with Keiichi today. Please?\Chu!\What's the matter, Banpei? Pull yourself together, now!\I wonder what the rest of the day's gonna be like? response:	Here we are walking around in familiar surroundings...
context: You...really think so?\Ow! Ouch!\Oh, my! Ow! Ouch!\I'm going on a date with Keiichi today. Please?\Chu!\What's the matter, Banpei? Pull yourself together, now!\I wonder what the rest of the day's gonna be like?\Here we are walking around in familiar surroundings... response:	And just look how her eyes are glistening...
context: Ow! Ouch!\Oh, my! Ow! Ouch!\I'm going on a date with Keiichi today. Please?\Chu!\What's the matter, Banpei? Pull yourself together, now!\I wonder what the rest of the day's gonna be like?\Here we are walking around in familiar surroundings...\And just look how her eyes are glistening... response:	I wonder if she's trying to send some kind of message?
context: Oh, my! Ow! Ouch!\I'm going on a date with Keiichi today. Please?\Chu!\What's the matter, Banpei? Pull yourself together, now!\I wonder what the rest of the day's gonna be like?\Here we are walking around in familiar surroundings...\And just look how her eyes are glistening...\I wonder if she's trying to send some kind of message? response:	Keiichi?
context: I'm going on a date with Keiichi today. Please?\Chu!\What's the matter, Banpei? Pull yourself together, now!\I wonder what the rest of the day's gonna be like?\Here we are walking around in familiar surroundings...\And just look how her eyes are glistening...\I wonder if she's trying to send some kind of message?\Keiichi? response:	Huh? What is it?
context: Chu!\What's the matter, Banpei? Pull yourself together, now!\I wonder what the rest of the day's gonna be like?\Here we are walking around in familiar surroundings...\And just look how her eyes are glistening...\I wonder if she's trying to send some kind of message?\Keiichi?\Huh? What is it? response:	Um...do you think people can tell we're a couple?
context: What's the matter, Banpei? Pull yourself together, now!\I wonder what the rest of the day's gonna be like?\Here we are walking around in familiar surroundings...\And just look how her eyes are glistening...\I wonder if she's trying to send some kind of message?\Keiichi?\Huh? What is it?\Um...do you think people can tell we're a couple? response:	Huh?
context: I wonder what the rest of the day's gonna be like?\Here we are walking around in familiar surroundings...\And just look how her eyes are glistening...\I wonder if she's trying to send some kind of message?\Keiichi?\Huh? What is it?\Um...do you think people can tell we're a couple?\Huh? response:	You don't want to be with me?
context: Here we are walking around in familiar surroundings...\And just look how her eyes are glistening...\I wonder if she's trying to send some kind of message?\Keiichi?\Huh? What is it?\Um...do you think people can tell we're a couple?\Huh?\You don't want to be with me? response:	No, no! You don't want to be with me?
context: And just look how her eyes are glistening...\I wonder if she's trying to send some kind of message?\Keiichi?\Huh? What is it?\Um...do you think people can tell we're a couple?\Huh?\You don't want to be with me?\No, no! You don't want to be with me? response:	I never said that!
context: I wonder if she's trying to send some kind of message?\Keiichi?\Huh? What is it?\Um...do you think people can tell we're a couple?\Huh?\You don't want to be with me?\No, no! You don't want to be with me?\I never said that! response:	Really?
context: Keiichi?\Huh? What is it?\Um...do you think people can tell we're a couple?\Huh?\You don't want to be with me?\No, no! You don't want to be with me?\I never said that!\Really? response:	Then it's all right if we act like a couple, isn't it?
context: Huh? What is it?\Um...do you think people can tell we're a couple?\Huh?\You don't want to be with me?\No, no! You don't want to be with me?\I never said that!\Really?\Then it's all right if we act like a couple, isn't it? response:	This is all right, isn't it?
context: Um...do you think people can tell we're a couple?\Huh?\You don't want to be with me?\No, no! You don't want to be with me?\I never said that!\Really?\Then it's all right if we act like a couple, isn't it?\This is all right, isn't it? response:	Uh-huh! This is all right, isn't it?
context: Huh?\You don't want to be with me?\No, no! You don't want to be with me?\I never said that!\Really?\Then it's all right if we act like a couple, isn't it?\This is all right, isn't it?\Uh-huh! This is all right, isn't it? response:	All right, then. Let's go!
context: You don't want to be with me?\No, no! You don't want to be with me?\I never said that!\Really?\Then it's all right if we act like a couple, isn't it?\This is all right, isn't it?\Uh-huh! This is all right, isn't it?\All right, then. Let's go! response:	Right!
context: No, no! You don't want to be with me?\I never said that!\Really?\Then it's all right if we act like a couple, isn't it?\This is all right, isn't it?\Uh-huh! This is all right, isn't it?\All right, then. Let's go!\Right! response:	Oh, no! My Big Sister!
context: I never said that!\Really?\Then it's all right if we act like a couple, isn't it?\This is all right, isn't it?\Uh-huh! This is all right, isn't it?\All right, then. Let's go!\Right!\Oh, no! My Big Sister! response:	I've never heard Belldandy say anything like that before.
context: Really?\Then it's all right if we act like a couple, isn't it?\This is all right, isn't it?\Uh-huh! This is all right, isn't it?\All right, then. Let's go!\Right!\Oh, no! My Big Sister!\I've never heard Belldandy say anything like that before. response:	Now she's got me feeling really self-conscious!
context: Then it's all right if we act like a couple, isn't it?\This is all right, isn't it?\Uh-huh! This is all right, isn't it?\All right, then. Let's go!\Right!\Oh, no! My Big Sister!\I've never heard Belldandy say anything like that before.\Now she's got me feeling really self-conscious! response:	Look at this, I bet you'd look good in it.
context: This is all right, isn't it?\Uh-huh! This is all right, isn't it?\All right, then. Let's go!\Right!\Oh, no! My Big Sister!\I've never heard Belldandy say anything like that before.\Now she's got me feeling really self-conscious!\Look at this, I bet you'd look good in it. response:	Do you really think so?
context: Uh-huh! This is all right, isn't it?\All right, then. Let's go!\Right!\Oh, no! My Big Sister!\I've never heard Belldandy say anything like that before.\Now she's got me feeling really self-conscious!\Look at this, I bet you'd look good in it.\Do you really think so? response:	What kind of clothes do you want to try on?
context: All right, then. Let's go!\Right!\Oh, no! My Big Sister!\I've never heard Belldandy say anything like that before.\Now she's got me feeling really self-conscious!\Look at this, I bet you'd look good in it.\Do you really think so?\What kind of clothes do you want to try on? response:	What would I try on?
context: Right!\Oh, no! My Big Sister!\I've never heard Belldandy say anything like that before.\Now she's got me feeling really self-conscious!\Look at this, I bet you'd look good in it.\Do you really think so?\What kind of clothes do you want to try on?\What would I try on? response:	If it were up to me...
context: Oh, no! My Big Sister!\I've never heard Belldandy say anything like that before.\Now she's got me feeling really self-conscious!\Look at this, I bet you'd look good in it.\Do you really think so?\What kind of clothes do you want to try on?\What would I try on?\If it were up to me... response:	Whoa...
context: I've never heard Belldandy say anything like that before.\Now she's got me feeling really self-conscious!\Look at this, I bet you'd look good in it.\Do you really think so?\What kind of clothes do you want to try on?\What would I try on?\If it were up to me...\Whoa... response:	How lovely! Which do you think would look most becoming on me?
context: Now she's got me feeling really self-conscious!\Look at this, I bet you'd look good in it.\Do you really think so?\What kind of clothes do you want to try on?\What would I try on?\If it were up to me...\Whoa...\How lovely! Which do you think would look most becoming on me? response:	I'd love to put something like this on, and climb into bed with you again.
context: Look at this, I bet you'd look good in it.\Do you really think so?\What kind of clothes do you want to try on?\What would I try on?\If it were up to me...\Whoa...\How lovely! Which do you think would look most becoming on me?\I'd love to put something like this on, and climb into bed with you again. response:	No, no, no, these aren't clothes, you see!
context: Do you really think so?\What kind of clothes do you want to try on?\What would I try on?\If it were up to me...\Whoa...\How lovely! Which do you think would look most becoming on me?\I'd love to put something like this on, and climb into bed with you again.\No, no, no, these aren't clothes, you see! response:	I wouldn't look good in them?
context: What kind of clothes do you want to try on?\What would I try on?\If it were up to me...\Whoa...\How lovely! Which do you think would look most becoming on me?\I'd love to put something like this on, and climb into bed with you again.\No, no, no, these aren't clothes, you see!\I wouldn't look good in them? response:	That's not what I meant... I wouldn't look good in them?
context: What would I try on?\If it were up to me...\Whoa...\How lovely! Which do you think would look most becoming on me?\I'd love to put something like this on, and climb into bed with you again.\No, no, no, these aren't clothes, you see!\I wouldn't look good in them?\That's not what I meant... I wouldn't look good in them? response:	Then tell me which one you like best!
context: If it were up to me...\Whoa...\How lovely! Which do you think would look most becoming on me?\I'd love to put something like this on, and climb into bed with you again.\No, no, no, these aren't clothes, you see!\I wouldn't look good in them?\That's not what I meant... I wouldn't look good in them?\Then tell me which one you like best! response:	Uh, then...how about that one?
context: Whoa...\How lovely! Which do you think would look most becoming on me?\I'd love to put something like this on, and climb into bed with you again.\No, no, no, these aren't clothes, you see!\I wouldn't look good in them?\That's not what I meant... I wouldn't look good in them?\Then tell me which one you like best!\Uh, then...how about that one? response:	It's charming!
context: How lovely! Which do you think would look most becoming on me?\I'd love to put something like this on, and climb into bed with you again.\No, no, no, these aren't clothes, you see!\I wouldn't look good in them?\That's not what I meant... I wouldn't look good in them?\Then tell me which one you like best!\Uh, then...how about that one?\It's charming! response:	All right, then. I'm going to go try it on.
context: I'd love to put something like this on, and climb into bed with you again.\No, no, no, these aren't clothes, you see!\I wouldn't look good in them?\That's not what I meant... I wouldn't look good in them?\Then tell me which one you like best!\Uh, then...how about that one?\It's charming!\All right, then. I'm going to go try it on. response:	I can't believe my Big Sister would even look at such a vulgar outfit!
context: No, no, no, these aren't clothes, you see!\I wouldn't look good in them?\That's not what I meant... I wouldn't look good in them?\Then tell me which one you like best!\Uh, then...how about that one?\It's charming!\All right, then. I'm going to go try it on.\I can't believe my Big Sister would even look at such a vulgar outfit! response:	Come on! This is no time for you to browse!
context: I wouldn't look good in them?\That's not what I meant... I wouldn't look good in them?\Then tell me which one you like best!\Uh, then...how about that one?\It's charming!\All right, then. I'm going to go try it on.\I can't believe my Big Sister would even look at such a vulgar outfit!\Come on! This is no time for you to browse! response:	Sorry, it's so adorable...
context: That's not what I meant... I wouldn't look good in them?\Then tell me which one you like best!\Uh, then...how about that one?\It's charming!\All right, then. I'm going to go try it on.\I can't believe my Big Sister would even look at such a vulgar outfit!\Come on! This is no time for you to browse!\Sorry, it's so adorable... response:	Oh, right, you wouldn't know anything about it.
context: Then tell me which one you like best!\Uh, then...how about that one?\It's charming!\All right, then. I'm going to go try it on.\I can't believe my Big Sister would even look at such a vulgar outfit!\Come on! This is no time for you to browse!\Sorry, it's so adorable...\Oh, right, you wouldn't know anything about it. response:	What does that mean?
context: Uh, then...how about that one?\It's charming!\All right, then. I'm going to go try it on.\I can't believe my Big Sister would even look at such a vulgar outfit!\Come on! This is no time for you to browse!\Sorry, it's so adorable...\Oh, right, you wouldn't know anything about it.\What does that mean? response:	Nothing, actually... What does that mean?
context: It's charming!\All right, then. I'm going to go try it on.\I can't believe my Big Sister would even look at such a vulgar outfit!\Come on! This is no time for you to browse!\Sorry, it's so adorable...\Oh, right, you wouldn't know anything about it.\What does that mean?\Nothing, actually... What does that mean? response:	Never mind! We've got to go after Big Sister!
context: All right, then. I'm going to go try it on.\I can't believe my Big Sister would even look at such a vulgar outfit!\Come on! This is no time for you to browse!\Sorry, it's so adorable...\Oh, right, you wouldn't know anything about it.\What does that mean?\Nothing, actually... What does that mean?\Never mind! We've got to go after Big Sister! response:	Talk about a heart attack...
context: I can't believe my Big Sister would even look at such a vulgar outfit!\Come on! This is no time for you to browse!\Sorry, it's so adorable...\Oh, right, you wouldn't know anything about it.\What does that mean?\Nothing, actually... What does that mean?\Never mind! We've got to go after Big Sister!\Talk about a heart attack... response:	If she walked around dressed like that everyday, I don't think I could take it...
context: Come on! This is no time for you to browse!\Sorry, it's so adorable...\Oh, right, you wouldn't know anything about it.\What does that mean?\Nothing, actually... What does that mean?\Never mind! We've got to go after Big Sister!\Talk about a heart attack...\If she walked around dressed like that everyday, I don't think I could take it... response:	Not that it would be such a bad thing, of course...
context: Sorry, it's so adorable...\Oh, right, you wouldn't know anything about it.\What does that mean?\Nothing, actually... What does that mean?\Never mind! We've got to go after Big Sister!\Talk about a heart attack...\If she walked around dressed like that everyday, I don't think I could take it...\Not that it would be such a bad thing, of course... response:	Hey, what's up?
context: Oh, right, you wouldn't know anything about it.\What does that mean?\Nothing, actually... What does that mean?\Never mind! We've got to go after Big Sister!\Talk about a heart attack...\If she walked around dressed like that everyday, I don't think I could take it...\Not that it would be such a bad thing, of course...\Hey, what's up? response:	Would you mind giving me a sip of that, please?
context: What does that mean?\Nothing, actually... What does that mean?\Never mind! We've got to go after Big Sister!\Talk about a heart attack...\If she walked around dressed like that everyday, I don't think I could take it...\Not that it would be such a bad thing, of course...\Hey, what's up?\Would you mind giving me a sip of that, please? response:	But you have your own drink, Belldandy.
context: Nothing, actually... What does that mean?\Never mind! We've got to go after Big Sister!\Talk about a heart attack...\If she walked around dressed like that everyday, I don't think I could take it...\Not that it would be such a bad thing, of course...\Hey, what's up?\Would you mind giving me a sip of that, please?\But you have your own drink, Belldandy. response:	I'd like to try what you're having, Keiichi.
context: Never mind! We've got to go after Big Sister!\Talk about a heart attack...\If she walked around dressed like that everyday, I don't think I could take it...\Not that it would be such a bad thing, of course...\Hey, what's up?\Would you mind giving me a sip of that, please?\But you have your own drink, Belldandy.\I'd like to try what you're having, Keiichi. response:	Yeah?
context: Talk about a heart attack...\If she walked around dressed like that everyday, I don't think I could take it...\Not that it would be such a bad thing, of course...\Hey, what's up?\Would you mind giving me a sip of that, please?\But you have your own drink, Belldandy.\I'd like to try what you're having, Keiichi.\Yeah? response:	Here.
context: If she walked around dressed like that everyday, I don't think I could take it...\Not that it would be such a bad thing, of course...\Hey, what's up?\Would you mind giving me a sip of that, please?\But you have your own drink, Belldandy.\I'd like to try what you're having, Keiichi.\Yeah?\Here. response:	Thank you.
context: Not that it would be such a bad thing, of course...\Hey, what's up?\Would you mind giving me a sip of that, please?\But you have your own drink, Belldandy.\I'd like to try what you're having, Keiichi.\Yeah?\Here.\Thank you. response:	Here. I enjoyed it.
