context: Uka's Room response:	Maid Cafe Flea Market
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Uka's Room
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room response:	Got it?!
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Got it?! response:	Oh, Miya, whatever shall I do?
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Got it?!\Oh, Miya, whatever shall I do? response:	Well, if you have a particular god in mind...
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Uka's Room\Got it?!\Oh, Miya, whatever shall I do?\Well, if you have a particular god in mind... response:	You know I don't!
context: Uka's Room\Uka's Room\Uka's Room\Uka's Room\Got it?!\Oh, Miya, whatever shall I do?\Well, if you have a particular god in mind...\You know I don't! response:	Then is there someone you simply enjoy being with, even if there's no love involved?
context: Uka's Room\Uka's Room\Uka's Room\Got it?!\Oh, Miya, whatever shall I do?\Well, if you have a particular god in mind...\You know I don't!\Then is there someone you simply enjoy being with, even if there's no love involved? response:	You know I
context: Uka's Room\Uka's Room\Got it?!\Oh, Miya, whatever shall I do?\Well, if you have a particular god in mind...\You know I don't!\Then is there someone you simply enjoy being with, even if there's no love involved?\You know I response:	Impossible...
context: Uka's Room\Got it?!\Oh, Miya, whatever shall I do?\Well, if you have a particular god in mind...\You know I don't!\Then is there someone you simply enjoy being with, even if there's no love involved?\You know I\Impossible... response:	Lady Uka?
context: Got it?!\Oh, Miya, whatever shall I do?\Well, if you have a particular god in mind...\You know I don't!\Then is there someone you simply enjoy being with, even if there's no love involved?\You know I\Impossible...\Lady Uka? response:	Er, Lady Uka?
context: Oh, Miya, whatever shall I do?\Well, if you have a particular god in mind...\You know I don't!\Then is there someone you simply enjoy being with, even if there's no love involved?\You know I\Impossible...\Lady Uka?\Er, Lady Uka? response:	If there's something bothering you, you can tell me, okay?
context: Well, if you have a particular god in mind...\You know I don't!\Then is there someone you simply enjoy being with, even if there's no love involved?\You know I\Impossible...\Lady Uka?\Er, Lady Uka?\If there's something bothering you, you can tell me, okay? response:	I'll help you! We're friends, you and I!
context: You know I don't!\Then is there someone you simply enjoy being with, even if there's no love involved?\You know I\Impossible...\Lady Uka?\Er, Lady Uka?\If there's something bothering you, you can tell me, okay?\I'll help you! We're friends, you and I! response:	Thank you, Inari.
context: Then is there someone you simply enjoy being with, even if there's no love involved?\You know I\Impossible...\Lady Uka?\Er, Lady Uka?\If there's something bothering you, you can tell me, okay?\I'll help you! We're friends, you and I!\Thank you, Inari. response:	It'll be okay.
context: You know I\Impossible...\Lady Uka?\Er, Lady Uka?\If there's something bothering you, you can tell me, okay?\I'll help you! We're friends, you and I!\Thank you, Inari.\It'll be okay. response:	Sure, I'm a little nervous,
context: Impossible...\Lady Uka?\Er, Lady Uka?\If there's something bothering you, you can tell me, okay?\I'll help you! We're friends, you and I!\Thank you, Inari.\It'll be okay.\Sure, I'm a little nervous, response:	but if Lady Uka says it's gonna be fine, then it will be.
context: Lady Uka?\Er, Lady Uka?\If there's something bothering you, you can tell me, okay?\I'll help you! We're friends, you and I!\Thank you, Inari.\It'll be okay.\Sure, I'm a little nervous,\but if Lady Uka says it's gonna be fine, then it will be. response:	Right now, I'm gonna enjoy my lucky break!
context: Er, Lady Uka?\If there's something bothering you, you can tell me, okay?\I'll help you! We're friends, you and I!\Thank you, Inari.\It'll be okay.\Sure, I'm a little nervous,\but if Lady Uka says it's gonna be fine, then it will be.\Right now, I'm gonna enjoy my lucky break! response:	What?! A kissing scene?!
context: If there's something bothering you, you can tell me, okay?\I'll help you! We're friends, you and I!\Thank you, Inari.\It'll be okay.\Sure, I'm a little nervous,\but if Lady Uka says it's gonna be fine, then it will be.\Right now, I'm gonna enjoy my lucky break!\What?! A kissing scene?! response:	I thought it might make a bigger impact if we put one in.
context: I'll help you! We're friends, you and I!\Thank you, Inari.\It'll be okay.\Sure, I'm a little nervous,\but if Lady Uka says it's gonna be fine, then it will be.\Right now, I'm gonna enjoy my lucky break!\What?! A kissing scene?!\I thought it might make a bigger impact if we put one in. response:	Okay? You won't actually kiss.
context: Thank you, Inari.\It'll be okay.\Sure, I'm a little nervous,\but if Lady Uka says it's gonna be fine, then it will be.\Right now, I'm gonna enjoy my lucky break!\What?! A kissing scene?!\I thought it might make a bigger impact if we put one in.\Okay? You won't actually kiss. response:	B-B-But
context: It'll be okay.\Sure, I'm a little nervous,\but if Lady Uka says it's gonna be fine, then it will be.\Right now, I'm gonna enjoy my lucky break!\What?! A kissing scene?!\I thought it might make a bigger impact if we put one in.\Okay? You won't actually kiss.\B-B-But response:	Uh, er, I
context: Sure, I'm a little nervous,\but if Lady Uka says it's gonna be fine, then it will be.\Right now, I'm gonna enjoy my lucky break!\What?! A kissing scene?!\I thought it might make a bigger impact if we put one in.\Okay? You won't actually kiss.\B-B-But\Uh, er, I response:	You're okay with this, right, Kouji?!
context: but if Lady Uka says it's gonna be fine, then it will be.\Right now, I'm gonna enjoy my lucky break!\What?! A kissing scene?!\I thought it might make a bigger impact if we put one in.\Okay? You won't actually kiss.\B-B-But\Uh, er, I\You're okay with this, right, Kouji?! response:	Yeah.
context: Right now, I'm gonna enjoy my lucky break!\What?! A kissing scene?!\I thought it might make a bigger impact if we put one in.\Okay? You won't actually kiss.\B-B-But\Uh, er, I\You're okay with this, right, Kouji?!\Yeah. response:	S-So casual!
context: What?! A kissing scene?!\I thought it might make a bigger impact if we put one in.\Okay? You won't actually kiss.\B-B-But\Uh, er, I\You're okay with this, right, Kouji?!\Yeah.\S-So casual! response:	This part, right?
context: I thought it might make a bigger impact if we put one in.\Okay? You won't actually kiss.\B-B-But\Uh, er, I\You're okay with this, right, Kouji?!\Yeah.\S-So casual!\This part, right? response:	Yep, that's it.
context: Okay? You won't actually kiss.\B-B-But\Uh, er, I\You're okay with this, right, Kouji?!\Yeah.\S-So casual!\This part, right?\Yep, that's it. response:	Fushimi?
context: B-B-But\Uh, er, I\You're okay with this, right, Kouji?!\Yeah.\S-So casual!\This part, right?\Yep, that's it.\Fushimi? response:	Yes?!
context: Uh, er, I\You're okay with this, right, Kouji?!\Yeah.\S-So casual!\This part, right?\Yep, that's it.\Fushimi?\Yes?! response:	Looks like we've got our work cut out for us, huh?
context: You're okay with this, right, Kouji?!\Yeah.\S-So casual!\This part, right?\Yep, that's it.\Fushimi?\Yes?!\Looks like we've got our work cut out for us, huh? response:	I'll be counting on you.
context: Yeah.\S-So casual!\This part, right?\Yep, that's it.\Fushimi?\Yes?!\Looks like we've got our work cut out for us, huh?\I'll be counting on you. response:	Sure!
context: S-So casual!\This part, right?\Yep, that's it.\Fushimi?\Yes?!\Looks like we've got our work cut out for us, huh?\I'll be counting on you.\Sure! response:	Fujinokusa
context: This part, right?\Yep, that's it.\Fushimi?\Yes?!\Looks like we've got our work cut out for us, huh?\I'll be counting on you.\Sure!\Fujinokusa response:	Fujinokusa
context: Yep, that's it.\Fushimi?\Yes?!\Looks like we've got our work cut out for us, huh?\I'll be counting on you.\Sure!\Fujinokusa\Fujinokusa response:	Middle
context: Fushimi?\Yes?!\Looks like we've got our work cut out for us, huh?\I'll be counting on you.\Sure!\Fujinokusa\Fujinokusa\Middle response:	Middle
context: Yes?!\Looks like we've got our work cut out for us, huh?\I'll be counting on you.\Sure!\Fujinokusa\Fujinokusa\Middle\Middle response:	School
context: Looks like we've got our work cut out for us, huh?\I'll be counting on you.\Sure!\Fujinokusa\Fujinokusa\Middle\Middle\School response:	School
context: I'll be counting on you.\Sure!\Fujinokusa\Fujinokusa\Middle\Middle\School\School response:	Cultural
context: Sure!\Fujinokusa\Fujinokusa\Middle\Middle\School\School\Cultural response:	Cultural
context: Fujinokusa\Fujinokusa\Middle\Middle\School\School\Cultural\Cultural response:	Festival
context: Fujinokusa\Middle\Middle\School\School\Cultural\Cultural\Festival response:	Festival
context: Middle\Middle\School\School\Cultural\Cultural\Festival\Festival response:	Fujinokusa
context: Middle\School\School\Cultural\Cultural\Festival\Festival\Fujinokusa response:	Fujinokusa
context: School\School\Cultural\Cultural\Festival\Festival\Fujinokusa\Fujinokusa response:	spirit
context: School\Cultural\Cultural\Festival\Festival\Fujinokusa\Fujinokusa\spirit response:	spirit
context: Cultural\Cultural\Festival\Festival\Fujinokusa\Fujinokusa\spirit\spirit response:	comes
context: Cultural\Festival\Festival\Fujinokusa\Fujinokusa\spirit\spirit\comes response:	comes
context: Festival\Festival\Fujinokusa\Fujinokusa\spirit\spirit\comes\comes response:	alive!
context: Festival\Fujinokusa\Fujinokusa\spirit\spirit\comes\comes\alive! response:	alive!
context: Fujinokusa\Fujinokusa\spirit\spirit\comes\comes\alive!\alive! response:	Don't miss this year's festival!
context: Fujinokusa\spirit\spirit\comes\comes\alive!\alive!\Don't miss this year's festival! response:	Don't miss this year's festival!
context: spirit\spirit\comes\comes\alive!\alive!\Don't miss this year's festival!\Don't miss this year's festival! response:	A kissing scene, huh?
context: spirit\comes\comes\alive!\alive!\Don't miss this year's festival!\Don't miss this year's festival!\A kissing scene, huh? response:	Hmm? Why the ugly expression?
context: comes\comes\alive!\alive!\Don't miss this year's festival!\Don't miss this year's festival!\A kissing scene, huh?\Hmm? Why the ugly expression? response:	Master Ootoshi...
context: comes\alive!\alive!\Don't miss this year's festival!\Don't miss this year's festival!\A kissing scene, huh?\Hmm? Why the ugly expression?\Master Ootoshi... response:	What are you doing?
context: alive!\alive!\Don't miss this year's festival!\Don't miss this year's festival!\A kissing scene, huh?\Hmm? Why the ugly expression?\Master Ootoshi...\What are you doing? response:	I was bored, so I thought I'd come hang out in your world.
context: alive!\Don't miss this year's festival!\Don't miss this year's festival!\A kissing scene, huh?\Hmm? Why the ugly expression?\Master Ootoshi...\What are you doing?\I was bored, so I thought I'd come hang out in your world. response:	Plenty of pure girls here, after all.
context: Don't miss this year's festival!\Don't miss this year's festival!\A kissing scene, huh?\Hmm? Why the ugly expression?\Master Ootoshi...\What are you doing?\I was bored, so I thought I'd come hang out in your world.\Plenty of pure girls here, after all. response:	Girls?!
context: Don't miss this year's festival!\A kissing scene, huh?\Hmm? Why the ugly expression?\Master Ootoshi...\What are you doing?\I was bored, so I thought I'd come hang out in your world.\Plenty of pure girls here, after all.\Girls?! response:	What is with you?
context: A kissing scene, huh?\Hmm? Why the ugly expression?\Master Ootoshi...\What are you doing?\I was bored, so I thought I'd come hang out in your world.\Plenty of pure girls here, after all.\Girls?!\What is with you? response:	Kouji! Get a load of this!
context: Hmm? Why the ugly expression?\Master Ootoshi...\What are you doing?\I was bored, so I thought I'd come hang out in your world.\Plenty of pure girls here, after all.\Girls?!\What is with you?\Kouji! Get a load of this! response:	For someone so head-over-heels for Lady Uka, you sure flirt a lot!
context: Master Ootoshi...\What are you doing?\I was bored, so I thought I'd come hang out in your world.\Plenty of pure girls here, after all.\Girls?!\What is with you?\Kouji! Get a load of this!\For someone so head-over-heels for Lady Uka, you sure flirt a lot! response:	Unhand my face, you wretch!
context: What are you doing?\I was bored, so I thought I'd come hang out in your world.\Plenty of pure girls here, after all.\Girls?!\What is with you?\Kouji! Get a load of this!\For someone so head-over-heels for Lady Uka, you sure flirt a lot!\Unhand my face, you wretch! response:	Shut up! I'll stretch you silly!
context: I was bored, so I thought I'd come hang out in your world.\Plenty of pure girls here, after all.\Girls?!\What is with you?\Kouji! Get a load of this!\For someone so head-over-heels for Lady Uka, you sure flirt a lot!\Unhand my face, you wretch!\Shut up! I'll stretch you silly! response:	Turns out that hottie is Fushimi's boyfriend!
context: Plenty of pure girls here, after all.\Girls?!\What is with you?\Kouji! Get a load of this!\For someone so head-over-heels for Lady Uka, you sure flirt a lot!\Unhand my face, you wretch!\Shut up! I'll stretch you silly!\Turns out that hottie is Fushimi's boyfriend! response:	That's rich! I don't even need to stretch yours!
context: Girls?!\What is with you?\Kouji! Get a load of this!\For someone so head-over-heels for Lady Uka, you sure flirt a lot!\Unhand my face, you wretch!\Shut up! I'll stretch you silly!\Turns out that hottie is Fushimi's boyfriend!\That's rich! I don't even need to stretch yours! response:	Streeetch! Streee
context: What is with you?\Kouji! Get a load of this!\For someone so head-over-heels for Lady Uka, you sure flirt a lot!\Unhand my face, you wretch!\Shut up! I'll stretch you silly!\Turns out that hottie is Fushimi's boyfriend!\That's rich! I don't even need to stretch yours!\Streeetch! Streee response:	You're going through with the arranged dating, Lady Uka?
context: Kouji! Get a load of this!\For someone so head-over-heels for Lady Uka, you sure flirt a lot!\Unhand my face, you wretch!\Shut up! I'll stretch you silly!\Turns out that hottie is Fushimi's boyfriend!\That's rich! I don't even need to stretch yours!\Streeetch! Streee\You're going through with the arranged dating, Lady Uka? response:	No, I haven't really made up my mind ye
context: For someone so head-over-heels for Lady Uka, you sure flirt a lot!\Unhand my face, you wretch!\Shut up! I'll stretch you silly!\Turns out that hottie is Fushimi's boyfriend!\That's rich! I don't even need to stretch yours!\Streeetch! Streee\You're going through with the arranged dating, Lady Uka?\No, I haven't really made up my mind ye response:	Uh... Hey.
context: Unhand my face, you wretch!\Shut up! I'll stretch you silly!\Turns out that hottie is Fushimi's boyfriend!\That's rich! I don't even need to stretch yours!\Streeetch! Streee\You're going through with the arranged dating, Lady Uka?\No, I haven't really made up my mind ye\Uh... Hey. response:	You haven't been by lately. Everything okay?
context: Shut up! I'll stretch you silly!\Turns out that hottie is Fushimi's boyfriend!\That's rich! I don't even need to stretch yours!\Streeetch! Streee\You're going through with the arranged dating, Lady Uka?\No, I haven't really made up my mind ye\Uh... Hey.\You haven't been by lately. Everything okay? response:	Oh, has it been that long? I've just been so busy...
context: Turns out that hottie is Fushimi's boyfriend!\That's rich! I don't even need to stretch yours!\Streeetch! Streee\You're going through with the arranged dating, Lady Uka?\No, I haven't really made up my mind ye\Uh... Hey.\You haven't been by lately. Everything okay?\Oh, has it been that long? I've just been so busy... response:	What the hell was that?
context: That's rich! I don't even need to stretch yours!\Streeetch! Streee\You're going through with the arranged dating, Lady Uka?\No, I haven't really made up my mind ye\Uh... Hey.\You haven't been by lately. Everything okay?\Oh, has it been that long? I've just been so busy...\What the hell was that? response:	It's like I'm straight up askin' her over!
context: Streeetch! Streee\You're going through with the arranged dating, Lady Uka?\No, I haven't really made up my mind ye\Uh... Hey.\You haven't been by lately. Everything okay?\Oh, has it been that long? I've just been so busy...\What the hell was that?\It's like I'm straight up askin' her over! response:	Cut that out, dummy!
context: You're going through with the arranged dating, Lady Uka?\No, I haven't really made up my mind ye\Uh... Hey.\You haven't been by lately. Everything okay?\Oh, has it been that long? I've just been so busy...\What the hell was that?\It's like I'm straight up askin' her over!\Cut that out, dummy! response:	Um, Touka?
context: No, I haven't really made up my mind ye\Uh... Hey.\You haven't been by lately. Everything okay?\Oh, has it been that long? I've just been so busy...\What the hell was that?\It's like I'm straight up askin' her over!\Cut that out, dummy!\Um, Touka? response:	I, uh...
context: Uh... Hey.\You haven't been by lately. Everything okay?\Oh, has it been that long? I've just been so busy...\What the hell was that?\It's like I'm straight up askin' her over!\Cut that out, dummy!\Um, Touka?\I, uh... response:	I might have to go on some arranged dates.
context: You haven't been by lately. Everything okay?\Oh, has it been that long? I've just been so busy...\What the hell was that?\It's like I'm straight up askin' her over!\Cut that out, dummy!\Um, Touka?\I, uh...\I might have to go on some arranged dates. response:	Next month is October.
context: Oh, has it been that long? I've just been so busy...\What the hell was that?\It's like I'm straight up askin' her over!\Cut that out, dummy!\Um, Touka?\I, uh...\I might have to go on some arranged dates.\Next month is October. response:	All of Japan's gods meet up at Izumo, and I am no exception.
context: What the hell was that?\It's like I'm straight up askin' her over!\Cut that out, dummy!\Um, Touka?\I, uh...\I might have to go on some arranged dates.\Next month is October.\All of Japan's gods meet up at Izumo, and I am no exception. response:	My mother sees it as her chance to try to set me up with someone.
context: It's like I'm straight up askin' her over!\Cut that out, dummy!\Um, Touka?\I, uh...\I might have to go on some arranged dates.\Next month is October.\All of Japan's gods meet up at Izumo, and I am no exception.\My mother sees it as her chance to try to set me up with someone. response:	Do you have a special someone, Touka?
context: Cut that out, dummy!\Um, Touka?\I, uh...\I might have to go on some arranged dates.\Next month is October.\All of Japan's gods meet up at Izumo, and I am no exception.\My mother sees it as her chance to try to set me up with someone.\Do you have a special someone, Touka? response:	I-I'm not telling you that!
context: Um, Touka?\I, uh...\I might have to go on some arranged dates.\Next month is October.\All of Japan's gods meet up at Izumo, and I am no exception.\My mother sees it as her chance to try to set me up with someone.\Do you have a special someone, Touka?\I-I'm not telling you that! response:	Then what's your type?
context: I, uh...\I might have to go on some arranged dates.\Next month is October.\All of Japan's gods meet up at Izumo, and I am no exception.\My mother sees it as her chance to try to set me up with someone.\Do you have a special someone, Touka?\I-I'm not telling you that!\Then what's your type? response:	Why are you askin' me?
context: I might have to go on some arranged dates.\Next month is October.\All of Japan's gods meet up at Izumo, and I am no exception.\My mother sees it as her chance to try to set me up with someone.\Do you have a special someone, Touka?\I-I'm not telling you that!\Then what's your type?\Why are you askin' me? response:	Well, embarrassingly enough, you're the only man I can talk to about such things.
context: Next month is October.\All of Japan's gods meet up at Izumo, and I am no exception.\My mother sees it as her chance to try to set me up with someone.\Do you have a special someone, Touka?\I-I'm not telling you that!\Then what's your type?\Why are you askin' me?\Well, embarrassingly enough, you're the only man I can talk to about such things. response:	Mountain
context: All of Japan's gods meet up at Izumo, and I am no exception.\My mother sees it as her chance to try to set me up with someone.\Do you have a special someone, Touka?\I-I'm not telling you that!\Then what's your type?\Why are you askin' me?\Well, embarrassingly enough, you're the only man I can talk to about such things.\Mountain response:	Pilgrimage
context: My mother sees it as her chance to try to set me up with someone.\Do you have a special someone, Touka?\I-I'm not telling you that!\Then what's your type?\Why are you askin' me?\Well, embarrassingly enough, you're the only man I can talk to about such things.\Mountain\Pilgrimage response:	Route
context: Do you have a special someone, Touka?\I-I'm not telling you that!\Then what's your type?\Why are you askin' me?\Well, embarrassingly enough, you're the only man I can talk to about such things.\Mountain\Pilgrimage\Route response:	Main Shrine, 770 m
context: I-I'm not telling you that!\Then what's your type?\Why are you askin' me?\Well, embarrassingly enough, you're the only man I can talk to about such things.\Mountain\Pilgrimage\Route\Main Shrine, 770 m response:	Gods may declare their passionate love for me, but all they see is my status.
context: Then what's your type?\Why are you askin' me?\Well, embarrassingly enough, you're the only man I can talk to about such things.\Mountain\Pilgrimage\Route\Main Shrine, 770 m\Gods may declare their passionate love for me, but all they see is my status. response:	Are human men the same way?
context: Why are you askin' me?\Well, embarrassingly enough, you're the only man I can talk to about such things.\Mountain\Pilgrimage\Route\Main Shrine, 770 m\Gods may declare their passionate love for me, but all they see is my status.\Are human men the same way? response:	If someone falls for you, consider it a compliment.
context: Well, embarrassingly enough, you're the only man I can talk to about such things.\Mountain\Pilgrimage\Route\Main Shrine, 770 m\Gods may declare their passionate love for me, but all they see is my status.\Are human men the same way?\If someone falls for you, consider it a compliment. response:	Nobody likes a cynic.
context: Mountain\Pilgrimage\Route\Main Shrine, 770 m\Gods may declare their passionate love for me, but all they see is my status.\Are human men the same way?\If someone falls for you, consider it a compliment.\Nobody likes a cynic. response:	I'm telling you, they only love me for my status!
context: Pilgrimage\Route\Main Shrine, 770 m\Gods may declare their passionate love for me, but all they see is my status.\Are human men the same way?\If someone falls for you, consider it a compliment.\Nobody likes a cynic.\I'm telling you, they only love me for my status! response:	Did they tell you that? Or are you just afraid it's true?
context: Route\Main Shrine, 770 m\Gods may declare their passionate love for me, but all they see is my status.\Are human men the same way?\If someone falls for you, consider it a compliment.\Nobody likes a cynic.\I'm telling you, they only love me for my status!\Did they tell you that? Or are you just afraid it's true? response:	Women are so damn self-conscious!
context: Main Shrine, 770 m\Gods may declare their passionate love for me, but all they see is my status.\Are human men the same way?\If someone falls for you, consider it a compliment.\Nobody likes a cynic.\I'm telling you, they only love me for my status!\Did they tell you that? Or are you just afraid it's true?\Women are so damn self-conscious! response:	Why are men so quick to paint all women with the same brush?
context: Gods may declare their passionate love for me, but all they see is my status.\Are human men the same way?\If someone falls for you, consider it a compliment.\Nobody likes a cynic.\I'm telling you, they only love me for my status!\Did they tell you that? Or are you just afraid it's true?\Women are so damn self-conscious!\Why are men so quick to paint all women with the same brush? response:	It's downright rude!
context: Are human men the same way?\If someone falls for you, consider it a compliment.\Nobody likes a cynic.\I'm telling you, they only love me for my status!\Did they tell you that? Or are you just afraid it's true?\Women are so damn self-conscious!\Why are men so quick to paint all women with the same brush?\It's downright rude! response:	Because you women treat our feelings with nothin' but contempt!
context: If someone falls for you, consider it a compliment.\Nobody likes a cynic.\I'm telling you, they only love me for my status!\Did they tell you that? Or are you just afraid it's true?\Women are so damn self-conscious!\Why are men so quick to paint all women with the same brush?\It's downright rude!\Because you women treat our feelings with nothin' but contempt! response:	Like you could understand a woman's feelings! No wonder you can't get a girlfriend!
context: Nobody likes a cynic.\I'm telling you, they only love me for my status!\Did they tell you that? Or are you just afraid it's true?\Women are so damn self-conscious!\Why are men so quick to paint all women with the same brush?\It's downright rude!\Because you women treat our feelings with nothin' but contempt!\Like you could understand a woman's feelings! No wonder you can't get a girlfriend! response:	A-A woman's feelings, you say?
context: I'm telling you, they only love me for my status!\Did they tell you that? Or are you just afraid it's true?\Women are so damn self-conscious!\Why are men so quick to paint all women with the same brush?\It's downright rude!\Because you women treat our feelings with nothin' but contempt!\Like you could understand a woman's feelings! No wonder you can't get a girlfriend!\A-A woman's feelings, you say? response:	The only womanly part of you is your boobs!
context: Did they tell you that? Or are you just afraid it's true?\Women are so damn self-conscious!\Why are men so quick to paint all women with the same brush?\It's downright rude!\Because you women treat our feelings with nothin' but contempt!\Like you could understand a woman's feelings! No wonder you can't get a girlfriend!\A-A woman's feelings, you say?\The only womanly part of you is your boobs! response:	Should I squeeze'em?!
context: Women are so damn self-conscious!\Why are men so quick to paint all women with the same brush?\It's downright rude!\Because you women treat our feelings with nothin' but contempt!\Like you could understand a woman's feelings! No wonder you can't get a girlfriend!\A-A woman's feelings, you say?\The only womanly part of you is your boobs!\Should I squeeze'em?! response:	No!
context: Why are men so quick to paint all women with the same brush?\It's downright rude!\Because you women treat our feelings with nothin' but contempt!\Like you could understand a woman's feelings! No wonder you can't get a girlfriend!\A-A woman's feelings, you say?\The only womanly part of you is your boobs!\Should I squeeze'em?!\No! response:	This is ridiculous.
context: It's downright rude!\Because you women treat our feelings with nothin' but contempt!\Like you could understand a woman's feelings! No wonder you can't get a girlfriend!\A-A woman's feelings, you say?\The only womanly part of you is your boobs!\Should I squeeze'em?!\No!\This is ridiculous. response:	Go on and have your little arranged dates or whatever.
context: Because you women treat our feelings with nothin' but contempt!\Like you could understand a woman's feelings! No wonder you can't get a girlfriend!\A-A woman's feelings, you say?\The only womanly part of you is your boobs!\Should I squeeze'em?!\No!\This is ridiculous.\Go on and have your little arranged dates or whatever. response:	Maybe they'll teach a game nerd like you a thing or two about bein' a woman.
context: Like you could understand a woman's feelings! No wonder you can't get a girlfriend!\A-A woman's feelings, you say?\The only womanly part of you is your boobs!\Should I squeeze'em?!\No!\This is ridiculous.\Go on and have your little arranged dates or whatever.\Maybe they'll teach a game nerd like you a thing or two about bein' a woman. response:	Fine! I will!
context: A-A woman's feelings, you say?\The only womanly part of you is your boobs!\Should I squeeze'em?!\No!\This is ridiculous.\Go on and have your little arranged dates or whatever.\Maybe they'll teach a game nerd like you a thing or two about bein' a woman.\Fine! I will! response:	I'll go on tons of dates!
context: The only womanly part of you is your boobs!\Should I squeeze'em?!\No!\This is ridiculous.\Go on and have your little arranged dates or whatever.\Maybe they'll teach a game nerd like you a thing or two about bein' a woman.\Fine! I will!\I'll go on tons of dates! response:	You do that!
context: Should I squeeze'em?!\No!\This is ridiculous.\Go on and have your little arranged dates or whatever.\Maybe they'll teach a game nerd like you a thing or two about bein' a woman.\Fine! I will!\I'll go on tons of dates!\You do that! response:	We're through!
context: No!\This is ridiculous.\Go on and have your little arranged dates or whatever.\Maybe they'll teach a game nerd like you a thing or two about bein' a woman.\Fine! I will!\I'll go on tons of dates!\You do that!\We're through! response:	And not a moment too soon!
