context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Do you want dinner? Or a shower?\Or do you want me\Takemoto, here's some of those sweet n' sour meatballs that you like.\Now, bon appetit!\This table setting really feels like it's from the Showa period...\Morita-san, where did you get these?\Well, I was so excited that we could eat dinner together again...\So I bought the whole set. response:	You bought it?
context: Or do you want me\Takemoto, here's some of those sweet n' sour meatballs that you like.\Now, bon appetit!\This table setting really feels like it's from the Showa period...\Morita-san, where did you get these?\Well, I was so excited that we could eat dinner together again...\So I bought the whole set.\You bought it? response:	The entire set?
context: Takemoto, here's some of those sweet n' sour meatballs that you like.\Now, bon appetit!\This table setting really feels like it's from the Showa period...\Morita-san, where did you get these?\Well, I was so excited that we could eat dinner together again...\So I bought the whole set.\You bought it?\The entire set? response:	Takemoto.
context: Now, bon appetit!\This table setting really feels like it's from the Showa period...\Morita-san, where did you get these?\Well, I was so excited that we could eat dinner together again...\So I bought the whole set.\You bought it?\The entire set?\Takemoto. response:	Yes?
context: This table setting really feels like it's from the Showa period...\Morita-san, where did you get these?\Well, I was so excited that we could eat dinner together again...\So I bought the whole set.\You bought it?\The entire set?\Takemoto.\Yes? response:	Thanks.
context: Morita-san, where did you get these?\Well, I was so excited that we could eat dinner together again...\So I bought the whole set.\You bought it?\The entire set?\Takemoto.\Yes?\Thanks. response:	I heard you came to see me off.
context: Well, I was so excited that we could eat dinner together again...\So I bought the whole set.\You bought it?\The entire set?\Takemoto.\Yes?\Thanks.\I heard you came to see me off. response:	I heard from Kaoru...
context: So I bought the whole set.\You bought it?\The entire set?\Takemoto.\Yes?\Thanks.\I heard you came to see me off.\I heard from Kaoru... response:	That you came to the airport.
context: You bought it?\The entire set?\Takemoto.\Yes?\Thanks.\I heard you came to see me off.\I heard from Kaoru...\That you came to the airport. response:	M-Morita-san...
context: The entire set?\Takemoto.\Yes?\Thanks.\I heard you came to see me off.\I heard from Kaoru...\That you came to the airport.\M-Morita-san... response:	Kaoru told me that you were saying, You idiot!
context: Takemoto.\Yes?\Thanks.\I heard you came to see me off.\I heard from Kaoru...\That you came to the airport.\M-Morita-san...\Kaoru told me that you were saying, You idiot! response:	That you were screaming, What the hell are you thinking?
context: Yes?\Thanks.\I heard you came to see me off.\I heard from Kaoru...\That you came to the airport.\M-Morita-san...\Kaoru told me that you were saying, You idiot!\That you were screaming, What the hell are you thinking? response:	He told me, To think you actually have friends.
context: Thanks.\I heard you came to see me off.\I heard from Kaoru...\That you came to the airport.\M-Morita-san...\Kaoru told me that you were saying, You idiot!\That you were screaming, What the hell are you thinking?\He told me, To think you actually have friends. response:	Morita-san...
context: I heard you came to see me off.\I heard from Kaoru...\That you came to the airport.\M-Morita-san...\Kaoru told me that you were saying, You idiot!\That you were screaming, What the hell are you thinking?\He told me, To think you actually have friends.\Morita-san... response:	I was thinking this whole time that something within me would come to an end once you returned...
context: I heard from Kaoru...\That you came to the airport.\M-Morita-san...\Kaoru told me that you were saying, You idiot!\That you were screaming, What the hell are you thinking?\He told me, To think you actually have friends.\Morita-san...\I was thinking this whole time that something within me would come to an end once you returned... response:	That I was scared, that I didn't know what to do...
context: That you came to the airport.\M-Morita-san...\Kaoru told me that you were saying, You idiot!\That you were screaming, What the hell are you thinking?\He told me, To think you actually have friends.\Morita-san...\I was thinking this whole time that something within me would come to an end once you returned...\That I was scared, that I didn't know what to do... response:	Here ya go!
context: M-Morita-san...\Kaoru told me that you were saying, You idiot!\That you were screaming, What the hell are you thinking?\He told me, To think you actually have friends.\Morita-san...\I was thinking this whole time that something within me would come to an end once you returned...\That I was scared, that I didn't know what to do...\Here ya go! response:	Even so, God, why is it?
context: Kaoru told me that you were saying, You idiot!\That you were screaming, What the hell are you thinking?\He told me, To think you actually have friends.\Morita-san...\I was thinking this whole time that something within me would come to an end once you returned...\That I was scared, that I didn't know what to do...\Here ya go!\Even so, God, why is it? response:	That I'd be happy to be able to eat dinner with him again...
context: That you were screaming, What the hell are you thinking?\He told me, To think you actually have friends.\Morita-san...\I was thinking this whole time that something within me would come to an end once you returned...\That I was scared, that I didn't know what to do...\Here ya go!\Even so, God, why is it?\That I'd be happy to be able to eat dinner with him again... response:	Sorry for the wait.
context: He told me, To think you actually have friends.\Morita-san...\I was thinking this whole time that something within me would come to an end once you returned...\That I was scared, that I didn't know what to do...\Here ya go!\Even so, God, why is it?\That I'd be happy to be able to eat dinner with him again...\Sorry for the wait. response:	Oh, here it is! The resupply troop!
context: Morita-san...\I was thinking this whole time that something within me would come to an end once you returned...\That I was scared, that I didn't know what to do...\Here ya go!\Even so, God, why is it?\That I'd be happy to be able to eat dinner with him again...\Sorry for the wait.\Oh, here it is! The resupply troop! response:	Thanks.
context: I was thinking this whole time that something within me would come to an end once you returned...\That I was scared, that I didn't know what to do...\Here ya go!\Even so, God, why is it?\That I'd be happy to be able to eat dinner with him again...\Sorry for the wait.\Oh, here it is! The resupply troop!\Thanks. response:	More importantly...
context: That I was scared, that I didn't know what to do...\Here ya go!\Even so, God, why is it?\That I'd be happy to be able to eat dinner with him again...\Sorry for the wait.\Oh, here it is! The resupply troop!\Thanks.\More importantly... response:	Is Morita-san all right?
context: Here ya go!\Even so, God, why is it?\That I'd be happy to be able to eat dinner with him again...\Sorry for the wait.\Oh, here it is! The resupply troop!\Thanks.\More importantly...\Is Morita-san all right? response:	To think that the annual flower-watching recital would be canceled on its ninth performance...
context: Even so, God, why is it?\That I'd be happy to be able to eat dinner with him again...\Sorry for the wait.\Oh, here it is! The resupply troop!\Thanks.\More importantly...\Is Morita-san all right?\To think that the annual flower-watching recital would be canceled on its ninth performance... response:	It was a heartbreaking accident...
context: That I'd be happy to be able to eat dinner with him again...\Sorry for the wait.\Oh, here it is! The resupply troop!\Thanks.\More importantly...\Is Morita-san all right?\To think that the annual flower-watching recital would be canceled on its ninth performance...\It was a heartbreaking accident... response:	In order to appear magnificently from the air, he even rented a crane...
context: Sorry for the wait.\Oh, here it is! The resupply troop!\Thanks.\More importantly...\Is Morita-san all right?\To think that the annual flower-watching recital would be canceled on its ninth performance...\It was a heartbreaking accident...\In order to appear magnificently from the air, he even rented a crane... response:	But to think that the bungee rope was just a little too long...
context: Oh, here it is! The resupply troop!\Thanks.\More importantly...\Is Morita-san all right?\To think that the annual flower-watching recital would be canceled on its ninth performance...\It was a heartbreaking accident...\In order to appear magnificently from the air, he even rented a crane...\But to think that the bungee rope was just a little too long... response:	From what I've heard, he was slammed into the ground seven or eight times...
context: Thanks.\More importantly...\Is Morita-san all right?\To think that the annual flower-watching recital would be canceled on its ninth performance...\It was a heartbreaking accident...\In order to appear magnificently from the air, he even rented a crane...\But to think that the bungee rope was just a little too long...\From what I've heard, he was slammed into the ground seven or eight times... response:	That many times?!
context: More importantly...\Is Morita-san all right?\To think that the annual flower-watching recital would be canceled on its ninth performance...\It was a heartbreaking accident...\In order to appear magnificently from the air, he even rented a crane...\But to think that the bungee rope was just a little too long...\From what I've heard, he was slammed into the ground seven or eight times...\That many times?! response:	What's this melody?
context: Is Morita-san all right?\To think that the annual flower-watching recital would be canceled on its ninth performance...\It was a heartbreaking accident...\In order to appear magnificently from the air, he even rented a crane...\But to think that the bungee rope was just a little too long...\From what I've heard, he was slammed into the ground seven or eight times...\That many times?!\What's this melody? response:	Zu-zundo, zundoko...
context: To think that the annual flower-watching recital would be canceled on its ninth performance...\It was a heartbreaking accident...\In order to appear magnificently from the air, he even rented a crane...\But to think that the bungee rope was just a little too long...\From what I've heard, he was slammed into the ground seven or eight times...\That many times?!\What's this melody?\Zu-zundo, zundoko... response:	Zu-zundo, zundoko, zundoko...
context: It was a heartbreaking accident...\In order to appear magnificently from the air, he even rented a crane...\But to think that the bungee rope was just a little too long...\From what I've heard, he was slammed into the ground seven or eight times...\That many times?!\What's this melody?\Zu-zundo, zundoko...\Zu-zundo, zundoko, zundoko... response:	He's singing!
context: In order to appear magnificently from the air, he even rented a crane...\But to think that the bungee rope was just a little too long...\From what I've heard, he was slammed into the ground seven or eight times...\That many times?!\What's this melody?\Zu-zundo, zundoko...\Zu-zundo, zundoko, zundoko...\He's singing! response:	He hasn't given up at all!
context: But to think that the bungee rope was just a little too long...\From what I've heard, he was slammed into the ground seven or eight times...\That many times?!\What's this melody?\Zu-zundo, zundoko...\Zu-zundo, zundoko, zundoko...\He's singing!\He hasn't given up at all! response:	And everyone's being touched!
context: From what I've heard, he was slammed into the ground seven or eight times...\That many times?!\What's this melody?\Zu-zundo, zundoko...\Zu-zundo, zundoko, zundoko...\He's singing!\He hasn't given up at all!\And everyone's being touched! response:	Could it be that the accident was choreographed?
context: That many times?!\What's this melody?\Zu-zundo, zundoko...\Zu-zundo, zundoko, zundoko...\He's singing!\He hasn't given up at all!\And everyone's being touched!\Could it be that the accident was choreographed? response:	That's impossible. His arm was bent the wrong way.
context: What's this melody?\Zu-zundo, zundoko...\Zu-zundo, zundoko, zundoko...\He's singing!\He hasn't given up at all!\And everyone's being touched!\Could it be that the accident was choreographed?\That's impossible. His arm was bent the wrong way. response:	Mayama!
context: Zu-zundo, zundoko...\Zu-zundo, zundoko, zundoko...\He's singing!\He hasn't given up at all!\And everyone's being touched!\Could it be that the accident was choreographed?\That's impossible. His arm was bent the wrong way.\Mayama! response:	Miwako-san...
context: Zu-zundo, zundoko, zundoko...\He's singing!\He hasn't given up at all!\And everyone's being touched!\Could it be that the accident was choreographed?\That's impossible. His arm was bent the wrong way.\Mayama!\Miwako-san... response:	Hey, where's Rika-san? Where's Rika-san? Where's Rika-san?
context: He's singing!\He hasn't given up at all!\And everyone's being touched!\Could it be that the accident was choreographed?\That's impossible. His arm was bent the wrong way.\Mayama!\Miwako-san...\Hey, where's Rika-san? Where's Rika-san? Where's Rika-san? response:	The cherry blossoms are pretty, aren't they?
context: He hasn't given up at all!\And everyone's being touched!\Could it be that the accident was choreographed?\That's impossible. His arm was bent the wrong way.\Mayama!\Miwako-san...\Hey, where's Rika-san? Where's Rika-san? Where's Rika-san?\The cherry blossoms are pretty, aren't they? response:	Aw, geez... drunk already, are you?
context: And everyone's being touched!\Could it be that the accident was choreographed?\That's impossible. His arm was bent the wrong way.\Mayama!\Miwako-san...\Hey, where's Rika-san? Where's Rika-san? Where's Rika-san?\The cherry blossoms are pretty, aren't they?\Aw, geez... drunk already, are you? response:	Hey, hey, hey, hey!
context: Could it be that the accident was choreographed?\That's impossible. His arm was bent the wrong way.\Mayama!\Miwako-san...\Hey, where's Rika-san? Where's Rika-san? Where's Rika-san?\The cherry blossoms are pretty, aren't they?\Aw, geez... drunk already, are you?\Hey, hey, hey, hey! response:	Rika-san won't be coming. She doesn't like things like this.
context: That's impossible. His arm was bent the wrong way.\Mayama!\Miwako-san...\Hey, where's Rika-san? Where's Rika-san? Where's Rika-san?\The cherry blossoms are pretty, aren't they?\Aw, geez... drunk already, are you?\Hey, hey, hey, hey!\Rika-san won't be coming. She doesn't like things like this. response:	What? It's a flower-watching and you're hogging her to yourself!
context: Mayama!\Miwako-san...\Hey, where's Rika-san? Where's Rika-san? Where's Rika-san?\The cherry blossoms are pretty, aren't they?\Aw, geez... drunk already, are you?\Hey, hey, hey, hey!\Rika-san won't be coming. She doesn't like things like this.\What? It's a flower-watching and you're hogging her to yourself! response:	When did I ever hog her to myself?
context: Miwako-san...\Hey, where's Rika-san? Where's Rika-san? Where's Rika-san?\The cherry blossoms are pretty, aren't they?\Aw, geez... drunk already, are you?\Hey, hey, hey, hey!\Rika-san won't be coming. She doesn't like things like this.\What? It's a flower-watching and you're hogging her to yourself!\When did I ever hog her to myself? response:	Oh, so you want to! You want to hog her all to yourself!
context: Hey, where's Rika-san? Where's Rika-san? Where's Rika-san?\The cherry blossoms are pretty, aren't they?\Aw, geez... drunk already, are you?\Hey, hey, hey, hey!\Rika-san won't be coming. She doesn't like things like this.\What? It's a flower-watching and you're hogging her to yourself!\When did I ever hog her to myself?\Oh, so you want to! You want to hog her all to yourself! response:	Ayu?
context: The cherry blossoms are pretty, aren't they?\Aw, geez... drunk already, are you?\Hey, hey, hey, hey!\Rika-san won't be coming. She doesn't like things like this.\What? It's a flower-watching and you're hogging her to yourself!\When did I ever hog her to myself?\Oh, so you want to! You want to hog her all to yourself!\Ayu? response:	Bye...
context: Aw, geez... drunk already, are you?\Hey, hey, hey, hey!\Rika-san won't be coming. She doesn't like things like this.\What? It's a flower-watching and you're hogging her to yourself!\When did I ever hog her to myself?\Oh, so you want to! You want to hog her all to yourself!\Ayu?\Bye... response:	Hold on a sec.
context: Hey, hey, hey, hey!\Rika-san won't be coming. She doesn't like things like this.\What? It's a flower-watching and you're hogging her to yourself!\When did I ever hog her to myself?\Oh, so you want to! You want to hog her all to yourself!\Ayu?\Bye...\Hold on a sec. response:	Hey, Mayama! Yamada-san is trying to go home!
context: Rika-san won't be coming. She doesn't like things like this.\What? It's a flower-watching and you're hogging her to yourself!\When did I ever hog her to myself?\Oh, so you want to! You want to hog her all to yourself!\Ayu?\Bye...\Hold on a sec.\Hey, Mayama! Yamada-san is trying to go home! response:	Plus, she's half-bawling!
context: What? It's a flower-watching and you're hogging her to yourself!\When did I ever hog her to myself?\Oh, so you want to! You want to hog her all to yourself!\Ayu?\Bye...\Hold on a sec.\Hey, Mayama! Yamada-san is trying to go home!\Plus, she's half-bawling! response:	Oh, okay!
context: When did I ever hog her to myself?\Oh, so you want to! You want to hog her all to yourself!\Ayu?\Bye...\Hold on a sec.\Hey, Mayama! Yamada-san is trying to go home!\Plus, she's half-bawling!\Oh, okay! response:	Hey, Yamada, don't go home alone.
context: Oh, so you want to! You want to hog her all to yourself!\Ayu?\Bye...\Hold on a sec.\Hey, Mayama! Yamada-san is trying to go home!\Plus, she's half-bawling!\Oh, okay!\Hey, Yamada, don't go home alone. response:	Go with everyone once this is over, okay?
context: Ayu?\Bye...\Hold on a sec.\Hey, Mayama! Yamada-san is trying to go home!\Plus, she's half-bawling!\Oh, okay!\Hey, Yamada, don't go home alone.\Go with everyone once this is over, okay? response:	Will you go, too?
context: Bye...\Hold on a sec.\Hey, Mayama! Yamada-san is trying to go home!\Plus, she's half-bawling!\Oh, okay!\Hey, Yamada, don't go home alone.\Go with everyone once this is over, okay?\Will you go, too? response:	No... I'll go back to work...
context: Hold on a sec.\Hey, Mayama! Yamada-san is trying to go home!\Plus, she's half-bawling!\Oh, okay!\Hey, Yamada, don't go home alone.\Go with everyone once this is over, okay?\Will you go, too?\No... I'll go back to work... response:	What? Then why don't you just go back already?!
context: Hey, Mayama! Yamada-san is trying to go home!\Plus, she's half-bawling!\Oh, okay!\Hey, Yamada, don't go home alone.\Go with everyone once this is over, okay?\Will you go, too?\No... I'll go back to work...\What? Then why don't you just go back already?! response:	O-Ow, ow, h-hey!
context: Plus, she's half-bawling!\Oh, okay!\Hey, Yamada, don't go home alone.\Go with everyone once this is over, okay?\Will you go, too?\No... I'll go back to work...\What? Then why don't you just go back already?!\O-Ow, ow, h-hey! response:	Mayama.
context: Oh, okay!\Hey, Yamada, don't go home alone.\Go with everyone once this is over, okay?\Will you go, too?\No... I'll go back to work...\What? Then why don't you just go back already?!\O-Ow, ow, h-hey!\Mayama. response:	My car's gonna get towed, so I'm leaving.
context: Hey, Yamada, don't go home alone.\Go with everyone once this is over, okay?\Will you go, too?\No... I'll go back to work...\What? Then why don't you just go back already?!\O-Ow, ow, h-hey!\Mayama.\My car's gonna get towed, so I'm leaving. response:	Just throw the others into a taxi...
context: Go with everyone once this is over, okay?\Will you go, too?\No... I'll go back to work...\What? Then why don't you just go back already?!\O-Ow, ow, h-hey!\Mayama.\My car's gonna get towed, so I'm leaving.\Just throw the others into a taxi... response:	Getting along as usual, I see.
context: Will you go, too?\No... I'll go back to work...\What? Then why don't you just go back already?!\O-Ow, ow, h-hey!\Mayama.\My car's gonna get towed, so I'm leaving.\Just throw the others into a taxi...\Getting along as usual, I see. response:	W-We're not getting along!
context: No... I'll go back to work...\What? Then why don't you just go back already?!\O-Ow, ow, h-hey!\Mayama.\My car's gonna get towed, so I'm leaving.\Just throw the others into a taxi...\Getting along as usual, I see.\W-We're not getting along! response:	Oh, fighting?
context: What? Then why don't you just go back already?!\O-Ow, ow, h-hey!\Mayama.\My car's gonna get towed, so I'm leaving.\Just throw the others into a taxi...\Getting along as usual, I see.\W-We're not getting along!\Oh, fighting? response:	I'm sorry, this girl's drunk.
context: O-Ow, ow, h-hey!\Mayama.\My car's gonna get towed, so I'm leaving.\Just throw the others into a taxi...\Getting along as usual, I see.\W-We're not getting along!\Oh, fighting?\I'm sorry, this girl's drunk. response:	What do you mean by this girl?!
context: Mayama.\My car's gonna get towed, so I'm leaving.\Just throw the others into a taxi...\Getting along as usual, I see.\W-We're not getting along!\Oh, fighting?\I'm sorry, this girl's drunk.\What do you mean by this girl?! response:	Are you all right, Yamada-san?
context: My car's gonna get towed, so I'm leaving.\Just throw the others into a taxi...\Getting along as usual, I see.\W-We're not getting along!\Oh, fighting?\I'm sorry, this girl's drunk.\What do you mean by this girl?!\Are you all right, Yamada-san? response:	Shall I drive you home?
context: Just throw the others into a taxi...\Getting along as usual, I see.\W-We're not getting along!\Oh, fighting?\I'm sorry, this girl's drunk.\What do you mean by this girl?!\Are you all right, Yamada-san?\Shall I drive you home? response:	Or do you want to go somewhere?
context: Getting along as usual, I see.\W-We're not getting along!\Oh, fighting?\I'm sorry, this girl's drunk.\What do you mean by this girl?!\Are you all right, Yamada-san?\Shall I drive you home?\Or do you want to go somewhere? response:	Nomiya-san...!
context: W-We're not getting along!\Oh, fighting?\I'm sorry, this girl's drunk.\What do you mean by this girl?!\Are you all right, Yamada-san?\Shall I drive you home?\Or do you want to go somewhere?\Nomiya-san...! response:	I'll go!
context: Oh, fighting?\I'm sorry, this girl's drunk.\What do you mean by this girl?!\Are you all right, Yamada-san?\Shall I drive you home?\Or do you want to go somewhere?\Nomiya-san...!\I'll go! response:	Please take me!
context: I'm sorry, this girl's drunk.\What do you mean by this girl?!\Are you all right, Yamada-san?\Shall I drive you home?\Or do you want to go somewhere?\Nomiya-san...!\I'll go!\Please take me! response:	Yamada...
context: What do you mean by this girl?!\Are you all right, Yamada-san?\Shall I drive you home?\Or do you want to go somewhere?\Nomiya-san...!\I'll go!\Please take me!\Yamada... response:	Nomiya-san, you can't.
context: Are you all right, Yamada-san?\Shall I drive you home?\Or do you want to go somewhere?\Nomiya-san...!\I'll go!\Please take me!\Yamada...\Nomiya-san, you can't. response:	I got it.
context: Shall I drive you home?\Or do you want to go somewhere?\Nomiya-san...!\I'll go!\Please take me!\Yamada...\Nomiya-san, you can't.\I got it. response:	We're running.
context: Or do you want to go somewhere?\Nomiya-san...!\I'll go!\Please take me!\Yamada...\Nomiya-san, you can't.\I got it.\We're running. response:	H-Huh? Okay!
context: Nomiya-san...!\I'll go!\Please take me!\Yamada...\Nomiya-san, you can't.\I got it.\We're running.\H-Huh? Okay! response:	boku no jounetsu wa imaya
context: I'll go!\Please take me!\Yamada...\Nomiya-san, you can't.\I got it.\We're running.\H-Huh? Okay!\boku no jounetsu wa imaya response:	My passion has now...
context: Please take me!\Yamada...\Nomiya-san, you can't.\I got it.\We're running.\H-Huh? Okay!\boku no jounetsu wa imaya\My passion has now... response:	nagashita hazu no namida yori tsumetakunatte shimatta
context: Yamada...\Nomiya-san, you can't.\I got it.\We're running.\H-Huh? Okay!\boku no jounetsu wa imaya\My passion has now...\nagashita hazu no namida yori tsumetakunatte shimatta response:	Grown colder than the tears that I was supposed to have shed.
context: Nomiya-san, you can't.\I got it.\We're running.\H-Huh? Okay!\boku no jounetsu wa imaya\My passion has now...\nagashita hazu no namida yori tsumetakunatte shimatta\Grown colder than the tears that I was supposed to have shed. response:	Hey...!
context: I got it.\We're running.\H-Huh? Okay!\boku no jounetsu wa imaya\My passion has now...\nagashita hazu no namida yori tsumetakunatte shimatta\Grown colder than the tears that I was supposed to have shed.\Hey...! response:	Yamada... Nomiya-san...
context: We're running.\H-Huh? Okay!\boku no jounetsu wa imaya\My passion has now...\nagashita hazu no namida yori tsumetakunatte shimatta\Grown colder than the tears that I was supposed to have shed.\Hey...!\Yamada... Nomiya-san... response:	donna hito yori mo umaku
context: H-Huh? Okay!\boku no jounetsu wa imaya\My passion has now...\nagashita hazu no namida yori tsumetakunatte shimatta\Grown colder than the tears that I was supposed to have shed.\Hey...!\Yamada... Nomiya-san...\donna hito yori mo umaku response:	I've become able to fake myself...
context: boku no jounetsu wa imaya\My passion has now...\nagashita hazu no namida yori tsumetakunatte shimatta\Grown colder than the tears that I was supposed to have shed.\Hey...!\Yamada... Nomiya-san...\donna hito yori mo umaku\I've become able to fake myself... response:	Mayama always loses sight of me like this...
context: My passion has now...\nagashita hazu no namida yori tsumetakunatte shimatta\Grown colder than the tears that I was supposed to have shed.\Hey...!\Yamada... Nomiya-san...\donna hito yori mo umaku\I've become able to fake myself...\Mayama always loses sight of me like this... response:	jibun no koto o itsuwareru chikara wo motte shimatta
context: nagashita hazu no namida yori tsumetakunatte shimatta\Grown colder than the tears that I was supposed to have shed.\Hey...!\Yamada... Nomiya-san...\donna hito yori mo umaku\I've become able to fake myself...\Mayama always loses sight of me like this...\jibun no koto o itsuwareru chikara wo motte shimatta response:	Better than anyone else.
context: Grown colder than the tears that I was supposed to have shed.\Hey...!\Yamada... Nomiya-san...\donna hito yori mo umaku\I've become able to fake myself...\Mayama always loses sight of me like this...\jibun no koto o itsuwareru chikara wo motte shimatta\Better than anyone else. response:	Really easily like this...
context: Hey...!\Yamada... Nomiya-san...\donna hito yori mo umaku\I've become able to fake myself...\Mayama always loses sight of me like this...\jibun no koto o itsuwareru chikara wo motte shimatta\Better than anyone else.\Really easily like this... response:	And he'll probably keep doing it... forever.
context: Yamada... Nomiya-san...\donna hito yori mo umaku\I've become able to fake myself...\Mayama always loses sight of me like this...\jibun no koto o itsuwareru chikara wo motte shimatta\Better than anyone else.\Really easily like this...\And he'll probably keep doing it... forever. response:	To be honest, it irritates me to be used for something like this.
context: donna hito yori mo umaku\I've become able to fake myself...\Mayama always loses sight of me like this...\jibun no koto o itsuwareru chikara wo motte shimatta\Better than anyone else.\Really easily like this...\And he'll probably keep doing it... forever.\To be honest, it irritates me to be used for something like this. response:	daiji na kotoba o nando mo iouto shite
context: I've become able to fake myself...\Mayama always loses sight of me like this...\jibun no koto o itsuwareru chikara wo motte shimatta\Better than anyone else.\Really easily like this...\And he'll probably keep doing it... forever.\To be honest, it irritates me to be used for something like this.\daiji na kotoba o nando mo iouto shite response:	I tried to say those important words many times.
context: Mayama always loses sight of me like this...\jibun no koto o itsuwareru chikara wo motte shimatta\Better than anyone else.\Really easily like this...\And he'll probably keep doing it... forever.\To be honest, it irritates me to be used for something like this.\daiji na kotoba o nando mo iouto shite\I tried to say those important words many times. response:	U-Um, Nomiya-san...
context: jibun no koto o itsuwareru chikara wo motte shimatta\Better than anyone else.\Really easily like this...\And he'll probably keep doing it... forever.\To be honest, it irritates me to be used for something like this.\daiji na kotoba o nando mo iouto shite\I tried to say those important words many times.\U-Um, Nomiya-san... response:	Did you think that Mayama would come chasing after you, if you did something like this?
context: Better than anyone else.\Really easily like this...\And he'll probably keep doing it... forever.\To be honest, it irritates me to be used for something like this.\daiji na kotoba o nando mo iouto shite\I tried to say those important words many times.\U-Um, Nomiya-san...\Did you think that Mayama would come chasing after you, if you did something like this? response:	suikomu iki wa mune no tochuu de tsukaeta
context: Really easily like this...\And he'll probably keep doing it... forever.\To be honest, it irritates me to be used for something like this.\daiji na kotoba o nando mo iouto shite\I tried to say those important words many times.\U-Um, Nomiya-san...\Did you think that Mayama would come chasing after you, if you did something like this?\suikomu iki wa mune no tochuu de tsukaeta response:	But the air that I breathe in gets stuck in the middle of my chest.
context: And he'll probably keep doing it... forever.\To be honest, it irritates me to be used for something like this.\daiji na kotoba o nando mo iouto shite\I tried to say those important words many times.\U-Um, Nomiya-san...\Did you think that Mayama would come chasing after you, if you did something like this?\suikomu iki wa mune no tochuu de tsukaeta\But the air that I breathe in gets stuck in the middle of my chest. response:	I-I think I'll go home, after all
context: To be honest, it irritates me to be used for something like this.\daiji na kotoba o nando mo iouto shite\I tried to say those important words many times.\U-Um, Nomiya-san...\Did you think that Mayama would come chasing after you, if you did something like this?\suikomu iki wa mune no tochuu de tsukaeta\But the air that I breathe in gets stuck in the middle of my chest.\I-I think I'll go home, after all response:	You asked me to take you somewhere, didn't you?
context: daiji na kotoba o nando mo iouto shite\I tried to say those important words many times.\U-Um, Nomiya-san...\Did you think that Mayama would come chasing after you, if you did something like this?\suikomu iki wa mune no tochuu de tsukaeta\But the air that I breathe in gets stuck in the middle of my chest.\I-I think I'll go home, after all\You asked me to take you somewhere, didn't you? response:	donna kotoba de kimi ni tsutaereba ii
context: I tried to say those important words many times.\U-Um, Nomiya-san...\Did you think that Mayama would come chasing after you, if you did something like this?\suikomu iki wa mune no tochuu de tsukaeta\But the air that I breathe in gets stuck in the middle of my chest.\I-I think I'll go home, after all\You asked me to take you somewhere, didn't you?\donna kotoba de kimi ni tsutaereba ii response:	What words should I use to tell you?
context: U-Um, Nomiya-san...\Did you think that Mayama would come chasing after you, if you did something like this?\suikomu iki wa mune no tochuu de tsukaeta\But the air that I breathe in gets stuck in the middle of my chest.\I-I think I'll go home, after all\You asked me to take you somewhere, didn't you?\donna kotoba de kimi ni tsutaereba ii\What words should I use to tell you? response:	Please relax your hand.
context: Did you think that Mayama would come chasing after you, if you did something like this?\suikomu iki wa mune no tochuu de tsukaeta\But the air that I breathe in gets stuck in the middle of my chest.\I-I think I'll go home, after all\You asked me to take you somewhere, didn't you?\donna kotoba de kimi ni tsutaereba ii\What words should I use to tell you?\Please relax your hand. response:	I can't close the door.
context: suikomu iki wa mune no tochuu de tsukaeta\But the air that I breathe in gets stuck in the middle of my chest.\I-I think I'll go home, after all\You asked me to take you somewhere, didn't you?\donna kotoba de kimi ni tsutaereba ii\What words should I use to tell you?\Please relax your hand.\I can't close the door. response:	Now, I'll accompany you... wherever you'd like to go.
context: But the air that I breathe in gets stuck in the middle of my chest.\I-I think I'll go home, after all\You asked me to take you somewhere, didn't you?\donna kotoba de kimi ni tsutaereba ii\What words should I use to tell you?\Please relax your hand.\I can't close the door.\Now, I'll accompany you... wherever you'd like to go. response:	hakidasu koe wa itsumo tochuu...
context: I-I think I'll go home, after all\You asked me to take you somewhere, didn't you?\donna kotoba de kimi ni tsutaereba ii\What words should I use to tell you?\Please relax your hand.\I can't close the door.\Now, I'll accompany you... wherever you'd like to go.\hakidasu koe wa itsumo tochuu... response:	The voice that spills out always, in the middle...
context: You asked me to take you somewhere, didn't you?\donna kotoba de kimi ni tsutaereba ii\What words should I use to tell you?\Please relax your hand.\I can't close the door.\Now, I'll accompany you... wherever you'd like to go.\hakidasu koe wa itsumo tochuu...\The voice that spills out always, in the middle... response:	So, where do you want to go?
context: donna kotoba de kimi ni tsutaereba ii\What words should I use to tell you?\Please relax your hand.\I can't close the door.\Now, I'll accompany you... wherever you'd like to go.\hakidasu koe wa itsumo tochuu...\The voice that spills out always, in the middle...\So, where do you want to go? response:	Shall we go to Nagano again?
context: What words should I use to tell you?\Please relax your hand.\I can't close the door.\Now, I'll accompany you... wherever you'd like to go.\hakidasu koe wa itsumo tochuu...\The voice that spills out always, in the middle...\So, where do you want to go?\Shall we go to Nagano again? response:	Um, Nomiya-san, I need to go home.
context: Please relax your hand.\I can't close the door.\Now, I'll accompany you... wherever you'd like to go.\hakidasu koe wa itsumo tochuu...\The voice that spills out always, in the middle...\So, where do you want to go?\Shall we go to Nagano again?\Um, Nomiya-san, I need to go home. response:	Go home?
