context: Water. response:	Earth.
context: It's not gonna happen, Smellerbee.\Why does the Fire Nation want to find you?\I guess you could say I've been causing them a little trouble.\See, they took over a nearby Earth Kingdom town a few years back.\We've been ambushin' their troops, cutting off their supply lines,...\One day, we'll drive the Fire Nation out of here for good and free that town.\That's so brave.\Yeah, nothing's braver than a guy in a treehouse. response:	Don't pay any attention to my brother.
context: Why does the Fire Nation want to find you?\I guess you could say I've been causing them a little trouble.\See, they took over a nearby Earth Kingdom town a few years back.\We've been ambushin' their troops, cutting off their supply lines,...\One day, we'll drive the Fire Nation out of here for good and free that town.\That's so brave.\Yeah, nothing's braver than a guy in a treehouse.\Don't pay any attention to my brother. response:	No problem. He probably had a rough day.
context: I guess you could say I've been causing them a little trouble.\See, they took over a nearby Earth Kingdom town a few years back.\We've been ambushin' their troops, cutting off their supply lines,...\One day, we'll drive the Fire Nation out of here for good and free that town.\That's so brave.\Yeah, nothing's braver than a guy in a treehouse.\Don't pay any attention to my brother.\No problem. He probably had a rough day. response:	So, you all live here?
context: See, they took over a nearby Earth Kingdom town a few years back.\We've been ambushin' their troops, cutting off their supply lines,...\One day, we'll drive the Fire Nation out of here for good and free that town.\That's so brave.\Yeah, nothing's braver than a guy in a treehouse.\Don't pay any attention to my brother.\No problem. He probably had a rough day.\So, you all live here? response:	That's right. Longshot over there?
context: We've been ambushin' their troops, cutting off their supply lines,...\One day, we'll drive the Fire Nation out of here for good and free that town.\That's so brave.\Yeah, nothing's braver than a guy in a treehouse.\Don't pay any attention to my brother.\No problem. He probably had a rough day.\So, you all live here?\That's right. Longshot over there? response:	His town got burned down by the fire Nation.
context: One day, we'll drive the Fire Nation out of here for good and free that town.\That's so brave.\Yeah, nothing's braver than a guy in a treehouse.\Don't pay any attention to my brother.\No problem. He probably had a rough day.\So, you all live here?\That's right. Longshot over there?\His town got burned down by the fire Nation. response:	And we found the Duke trying to steal our food. I don't think he ever really had a home.
context: That's so brave.\Yeah, nothing's braver than a guy in a treehouse.\Don't pay any attention to my brother.\No problem. He probably had a rough day.\So, you all live here?\That's right. Longshot over there?\His town got burned down by the fire Nation.\And we found the Duke trying to steal our food. I don't think he ever really had a home. response:	What about you?
context: Yeah, nothing's braver than a guy in a treehouse.\Don't pay any attention to my brother.\No problem. He probably had a rough day.\So, you all live here?\That's right. Longshot over there?\His town got burned down by the fire Nation.\And we found the Duke trying to steal our food. I don't think he ever really had a home.\What about you? response:	Fire Nation killed my parents.
context: Don't pay any attention to my brother.\No problem. He probably had a rough day.\So, you all live here?\That's right. Longshot over there?\His town got burned down by the fire Nation.\And we found the Duke trying to steal our food. I don't think he ever really had a home.\What about you?\Fire Nation killed my parents. response:	I was only eight years old. That day changed me forever.
context: No problem. He probably had a rough day.\So, you all live here?\That's right. Longshot over there?\His town got burned down by the fire Nation.\And we found the Duke trying to steal our food. I don't think he ever really had a home.\What about you?\Fire Nation killed my parents.\I was only eight years old. That day changed me forever. response:	Sokka and I lost our mother to the Fire Nation.
context: So, you all live here?\That's right. Longshot over there?\His town got burned down by the fire Nation.\And we found the Duke trying to steal our food. I don't think he ever really had a home.\What about you?\Fire Nation killed my parents.\I was only eight years old. That day changed me forever.\Sokka and I lost our mother to the Fire Nation. response:	I'm so sorry, Katara.
context: That's right. Longshot over there?\His town got burned down by the fire Nation.\And we found the Duke trying to steal our food. I don't think he ever really had a home.\What about you?\Fire Nation killed my parents.\I was only eight years old. That day changed me forever.\Sokka and I lost our mother to the Fire Nation.\I'm so sorry, Katara. response:	Today, we struck another blow against the Fire Nation swine.
context: His town got burned down by the fire Nation.\And we found the Duke trying to steal our food. I don't think he ever really had a home.\What about you?\Fire Nation killed my parents.\I was only eight years old. That day changed me forever.\Sokka and I lost our mother to the Fire Nation.\I'm so sorry, Katara.\Today, we struck another blow against the Fire Nation swine. response:	I got a special joy from the look on one soldier's face,...
context: And we found the Duke trying to steal our food. I don't think he ever really had a home.\What about you?\Fire Nation killed my parents.\I was only eight years old. That day changed me forever.\Sokka and I lost our mother to the Fire Nation.\I'm so sorry, Katara.\Today, we struck another blow against the Fire Nation swine.\I got a special joy from the look on one soldier's face,... response:	Now, the Fire Nation thinks they don't have to worry about a couple of kids...
context: What about you?\Fire Nation killed my parents.\I was only eight years old. That day changed me forever.\Sokka and I lost our mother to the Fire Nation.\I'm so sorry, Katara.\Today, we struck another blow against the Fire Nation swine.\I got a special joy from the look on one soldier's face,...\Now, the Fire Nation thinks they don't have to worry about a couple of kids... response:	Or maybe... they are dead wrong!
context: Fire Nation killed my parents.\I was only eight years old. That day changed me forever.\Sokka and I lost our mother to the Fire Nation.\I'm so sorry, Katara.\Today, we struck another blow against the Fire Nation swine.\I got a special joy from the look on one soldier's face,...\Now, the Fire Nation thinks they don't have to worry about a couple of kids...\Or maybe... they are dead wrong! response:	Hey Jet, nice speech.
context: I was only eight years old. That day changed me forever.\Sokka and I lost our mother to the Fire Nation.\I'm so sorry, Katara.\Today, we struck another blow against the Fire Nation swine.\I got a special joy from the look on one soldier's face,...\Now, the Fire Nation thinks they don't have to worry about a couple of kids...\Or maybe... they are dead wrong!\Hey Jet, nice speech. response:	Thanks. By the way, I was really impressed with you and Aang.
context: Sokka and I lost our mother to the Fire Nation.\I'm so sorry, Katara.\Today, we struck another blow against the Fire Nation swine.\I got a special joy from the look on one soldier's face,...\Now, the Fire Nation thinks they don't have to worry about a couple of kids...\Or maybe... they are dead wrong!\Hey Jet, nice speech.\Thanks. By the way, I was really impressed with you and Aang. response:	That was some great bending I saw out there today.
context: I'm so sorry, Katara.\Today, we struck another blow against the Fire Nation swine.\I got a special joy from the look on one soldier's face,...\Now, the Fire Nation thinks they don't have to worry about a couple of kids...\Or maybe... they are dead wrong!\Hey Jet, nice speech.\Thanks. By the way, I was really impressed with you and Aang.\That was some great bending I saw out there today. response:	Well, he's great. He's the Avatar. I could use some more training.
context: Today, we struck another blow against the Fire Nation swine.\I got a special joy from the look on one soldier's face,...\Now, the Fire Nation thinks they don't have to worry about a couple of kids...\Or maybe... they are dead wrong!\Hey Jet, nice speech.\Thanks. By the way, I was really impressed with you and Aang.\That was some great bending I saw out there today.\Well, he's great. He's the Avatar. I could use some more training. response:	Avatar huh? Very nice.
context: I got a special joy from the look on one soldier's face,...\Now, the Fire Nation thinks they don't have to worry about a couple of kids...\Or maybe... they are dead wrong!\Hey Jet, nice speech.\Thanks. By the way, I was really impressed with you and Aang.\That was some great bending I saw out there today.\Well, he's great. He's the Avatar. I could use some more training.\Avatar huh? Very nice. response:	Thanks Jet.
context: Now, the Fire Nation thinks they don't have to worry about a couple of kids...\Or maybe... they are dead wrong!\Hey Jet, nice speech.\Thanks. By the way, I was really impressed with you and Aang.\That was some great bending I saw out there today.\Well, he's great. He's the Avatar. I could use some more training.\Avatar huh? Very nice.\Thanks Jet. response:	So I might know a way that you and Aang can help in our struggle.
context: Or maybe... they are dead wrong!\Hey Jet, nice speech.\Thanks. By the way, I was really impressed with you and Aang.\That was some great bending I saw out there today.\Well, he's great. He's the Avatar. I could use some more training.\Avatar huh? Very nice.\Thanks Jet.\So I might know a way that you and Aang can help in our struggle. response:	Unfortunately we have to leave tonight.
context: Hey Jet, nice speech.\Thanks. By the way, I was really impressed with you and Aang.\That was some great bending I saw out there today.\Well, he's great. He's the Avatar. I could use some more training.\Avatar huh? Very nice.\Thanks Jet.\So I might know a way that you and Aang can help in our struggle.\Unfortunately we have to leave tonight. response:	Sokka, you're kidding me! I needed you on an important mission tomorrow.
context: Thanks. By the way, I was really impressed with you and Aang.\That was some great bending I saw out there today.\Well, he's great. He's the Avatar. I could use some more training.\Avatar huh? Very nice.\Thanks Jet.\So I might know a way that you and Aang can help in our struggle.\Unfortunately we have to leave tonight.\Sokka, you're kidding me! I needed you on an important mission tomorrow. response:	What mission?
context: That was some great bending I saw out there today.\Well, he's great. He's the Avatar. I could use some more training.\Avatar huh? Very nice.\Thanks Jet.\So I might know a way that you and Aang can help in our struggle.\Unfortunately we have to leave tonight.\Sokka, you're kidding me! I needed you on an important mission tomorrow.\What mission? response:	What are you doing?
context: Well, he's great. He's the Avatar. I could use some more training.\Avatar huh? Very nice.\Thanks Jet.\So I might know a way that you and Aang can help in our struggle.\Unfortunately we have to leave tonight.\Sokka, you're kidding me! I needed you on an important mission tomorrow.\What mission?\What are you doing? response:	Shh it amplifies vibrations.
context: Avatar huh? Very nice.\Thanks Jet.\So I might know a way that you and Aang can help in our struggle.\Unfortunately we have to leave tonight.\Sokka, you're kidding me! I needed you on an important mission tomorrow.\What mission?\What are you doing?\Shh it amplifies vibrations. response:	Good trick.
context: Thanks Jet.\So I might know a way that you and Aang can help in our struggle.\Unfortunately we have to leave tonight.\Sokka, you're kidding me! I needed you on an important mission tomorrow.\What mission?\What are you doing?\Shh it amplifies vibrations.\Good trick. response:	Nothing yet. Wait! Yes, someone's approaching.
context: So I might know a way that you and Aang can help in our struggle.\Unfortunately we have to leave tonight.\Sokka, you're kidding me! I needed you on an important mission tomorrow.\What mission?\What are you doing?\Shh it amplifies vibrations.\Good trick.\Nothing yet. Wait! Yes, someone's approaching. response:	How many?
context: Unfortunately we have to leave tonight.\Sokka, you're kidding me! I needed you on an important mission tomorrow.\What mission?\What are you doing?\Shh it amplifies vibrations.\Good trick.\Nothing yet. Wait! Yes, someone's approaching.\How many? response:	I think there's just one.
context: Sokka, you're kidding me! I needed you on an important mission tomorrow.\What mission?\What are you doing?\Shh it amplifies vibrations.\Good trick.\Nothing yet. Wait! Yes, someone's approaching.\How many?\I think there's just one. response:	Good work, Sokka. Ready your weapon.
context: What mission?\What are you doing?\Shh it amplifies vibrations.\Good trick.\Nothing yet. Wait! Yes, someone's approaching.\How many?\I think there's just one.\Good work, Sokka. Ready your weapon. response:	Wait! False alarm... he's just an old man.
context: What are you doing?\Shh it amplifies vibrations.\Good trick.\Nothing yet. Wait! Yes, someone's approaching.\How many?\I think there's just one.\Good work, Sokka. Ready your weapon.\Wait! False alarm... he's just an old man. response:	What are you doing in our woods, you leech?
context: Shh it amplifies vibrations.\Good trick.\Nothing yet. Wait! Yes, someone's approaching.\How many?\I think there's just one.\Good work, Sokka. Ready your weapon.\Wait! False alarm... he's just an old man.\What are you doing in our woods, you leech? response:	Please sir, I'm just a traveler.
context: Good trick.\Nothing yet. Wait! Yes, someone's approaching.\How many?\I think there's just one.\Good work, Sokka. Ready your weapon.\Wait! False alarm... he's just an old man.\What are you doing in our woods, you leech?\Please sir, I'm just a traveler. response:	Do you like destroying towns? Do you like destroying families? Do you?!
context: Nothing yet. Wait! Yes, someone's approaching.\How many?\I think there's just one.\Good work, Sokka. Ready your weapon.\Wait! False alarm... he's just an old man.\What are you doing in our woods, you leech?\Please sir, I'm just a traveler.\Do you like destroying towns? Do you like destroying families? Do you?! response:	Oh... please let me go... have mercy...
context: How many?\I think there's just one.\Good work, Sokka. Ready your weapon.\Wait! False alarm... he's just an old man.\What are you doing in our woods, you leech?\Please sir, I'm just a traveler.\Do you like destroying towns? Do you like destroying families? Do you?!\Oh... please let me go... have mercy... response:	Does the Fire Nation let people go?! Does the Fire Nation have mercy?!
context: I think there's just one.\Good work, Sokka. Ready your weapon.\Wait! False alarm... he's just an old man.\What are you doing in our woods, you leech?\Please sir, I'm just a traveler.\Do you like destroying towns? Do you like destroying families? Do you?!\Oh... please let me go... have mercy...\Does the Fire Nation let people go?! Does the Fire Nation have mercy?! response:	Jet, he's just an old man!
context: Good work, Sokka. Ready your weapon.\Wait! False alarm... he's just an old man.\What are you doing in our woods, you leech?\Please sir, I'm just a traveler.\Do you like destroying towns? Do you like destroying families? Do you?!\Oh... please let me go... have mercy...\Does the Fire Nation let people go?! Does the Fire Nation have mercy?!\Jet, he's just an old man! response:	He's Fire Nation! Search him!
context: Wait! False alarm... he's just an old man.\What are you doing in our woods, you leech?\Please sir, I'm just a traveler.\Do you like destroying towns? Do you like destroying families? Do you?!\Oh... please let me go... have mercy...\Does the Fire Nation let people go?! Does the Fire Nation have mercy?!\Jet, he's just an old man!\He's Fire Nation! Search him! response:	But he's not hurting anyone!
context: What are you doing in our woods, you leech?\Please sir, I'm just a traveler.\Do you like destroying towns? Do you like destroying families? Do you?!\Oh... please let me go... have mercy...\Does the Fire Nation let people go?! Does the Fire Nation have mercy?!\Jet, he's just an old man!\He's Fire Nation! Search him!\But he's not hurting anyone! response:	Have you forgotten that the Fire Nation killed your mother? Remember why you fight!
context: Please sir, I'm just a traveler.\Do you like destroying towns? Do you like destroying families? Do you?!\Oh... please let me go... have mercy...\Does the Fire Nation let people go?! Does the Fire Nation have mercy?!\Jet, he's just an old man!\He's Fire Nation! Search him!\But he's not hurting anyone!\Have you forgotten that the Fire Nation killed your mother? Remember why you fight! response:	We've got his stuff, Jet.
context: Do you like destroying towns? Do you like destroying families? Do you?!\Oh... please let me go... have mercy...\Does the Fire Nation let people go?! Does the Fire Nation have mercy?!\Jet, he's just an old man!\He's Fire Nation! Search him!\But he's not hurting anyone!\Have you forgotten that the Fire Nation killed your mother? Remember why you fight!\We've got his stuff, Jet. response:	This doesn't feel right.
context: Oh... please let me go... have mercy...\Does the Fire Nation let people go?! Does the Fire Nation have mercy?!\Jet, he's just an old man!\He's Fire Nation! Search him!\But he's not hurting anyone!\Have you forgotten that the Fire Nation killed your mother? Remember why you fight!\We've got his stuff, Jet.\This doesn't feel right. response:	It's what has to be done... now let's get outta here.
context: Does the Fire Nation let people go?! Does the Fire Nation have mercy?!\Jet, he's just an old man!\He's Fire Nation! Search him!\But he's not hurting anyone!\Have you forgotten that the Fire Nation killed your mother? Remember why you fight!\We've got his stuff, Jet.\This doesn't feel right.\It's what has to be done... now let's get outta here. response:	Come on Sokka!
context: Jet, he's just an old man!\He's Fire Nation! Search him!\But he's not hurting anyone!\Have you forgotten that the Fire Nation killed your mother? Remember why you fight!\We've got his stuff, Jet.\This doesn't feel right.\It's what has to be done... now let's get outta here.\Come on Sokka! response:	Sokka! Look what the Duke gave me!
context: He's Fire Nation! Search him!\But he's not hurting anyone!\Have you forgotten that the Fire Nation killed your mother? Remember why you fight!\We've got his stuff, Jet.\This doesn't feel right.\It's what has to be done... now let's get outta here.\Come on Sokka!\Sokka! Look what the Duke gave me! response:	Ow! Quit it!
context: But he's not hurting anyone!\Have you forgotten that the Fire Nation killed your mother? Remember why you fight!\We've got his stuff, Jet.\This doesn't feel right.\It's what has to be done... now let's get outta here.\Come on Sokka!\Sokka! Look what the Duke gave me!\Ow! Quit it! response:	Hey Sokka. Is Jet back?
context: Have you forgotten that the Fire Nation killed your mother? Remember why you fight!\We've got his stuff, Jet.\This doesn't feel right.\It's what has to be done... now let's get outta here.\Come on Sokka!\Sokka! Look what the Duke gave me!\Ow! Quit it!\Hey Sokka. Is Jet back? response:	Yeah... he's back. But we're leaving.
context: We've got his stuff, Jet.\This doesn't feel right.\It's what has to be done... now let's get outta here.\Come on Sokka!\Sokka! Look what the Duke gave me!\Ow! Quit it!\Hey Sokka. Is Jet back?\Yeah... he's back. But we're leaving. response:	What?
context: This doesn't feel right.\It's what has to be done... now let's get outta here.\Come on Sokka!\Sokka! Look what the Duke gave me!\Ow! Quit it!\Hey Sokka. Is Jet back?\Yeah... he's back. But we're leaving.\What? response:	But I made him this hat.
context: It's what has to be done... now let's get outta here.\Come on Sokka!\Sokka! Look what the Duke gave me!\Ow! Quit it!\Hey Sokka. Is Jet back?\Yeah... he's back. But we're leaving.\What?\But I made him this hat. response:	Your boyfriend Jet's a thug.
context: Come on Sokka!\Sokka! Look what the Duke gave me!\Ow! Quit it!\Hey Sokka. Is Jet back?\Yeah... he's back. But we're leaving.\What?\But I made him this hat.\Your boyfriend Jet's a thug. response:	What? No, he's not.
context: Sokka! Look what the Duke gave me!\Ow! Quit it!\Hey Sokka. Is Jet back?\Yeah... he's back. But we're leaving.\What?\But I made him this hat.\Your boyfriend Jet's a thug.\What? No, he's not. response:	He's messed up Katara.
context: Ow! Quit it!\Hey Sokka. Is Jet back?\Yeah... he's back. But we're leaving.\What?\But I made him this hat.\Your boyfriend Jet's a thug.\What? No, he's not.\He's messed up Katara. response:	He's not messed up, he's just got a different way of life... a really fun way of life.
context: Hey Sokka. Is Jet back?\Yeah... he's back. But we're leaving.\What?\But I made him this hat.\Your boyfriend Jet's a thug.\What? No, he's not.\He's messed up Katara.\He's not messed up, he's just got a different way of life... a really fun way of life. response:	He beat and robbed a harmless old man!
context: Yeah... he's back. But we're leaving.\What?\But I made him this hat.\Your boyfriend Jet's a thug.\What? No, he's not.\He's messed up Katara.\He's not messed up, he's just got a different way of life... a really fun way of life.\He beat and robbed a harmless old man! response:	I wanna hear Jet's side of the story.
context: What?\But I made him this hat.\Your boyfriend Jet's a thug.\What? No, he's not.\He's messed up Katara.\He's not messed up, he's just got a different way of life... a really fun way of life.\He beat and robbed a harmless old man!\I wanna hear Jet's side of the story. response:	Sokka...
context: But I made him this hat.\Your boyfriend Jet's a thug.\What? No, he's not.\He's messed up Katara.\He's not messed up, he's just got a different way of life... a really fun way of life.\He beat and robbed a harmless old man!\I wanna hear Jet's side of the story.\Sokka... response:	No, he conveniently left that part out.
context: Your boyfriend Jet's a thug.\What? No, he's not.\He's messed up Katara.\He's not messed up, he's just got a different way of life... a really fun way of life.\He beat and robbed a harmless old man!\I wanna hear Jet's side of the story.\Sokka...\No, he conveniently left that part out. response:	Fine! But even if he was Fire Nation, he was a harmless civilian.
context: What? No, he's not.\He's messed up Katara.\He's not messed up, he's just got a different way of life... a really fun way of life.\He beat and robbed a harmless old man!\I wanna hear Jet's side of the story.\Sokka...\No, he conveniently left that part out.\Fine! But even if he was Fire Nation, he was a harmless civilian. response:	He was an assassin, Sokka.
context: He's messed up Katara.\He's not messed up, he's just got a different way of life... a really fun way of life.\He beat and robbed a harmless old man!\I wanna hear Jet's side of the story.\Sokka...\No, he conveniently left that part out.\Fine! But even if he was Fire Nation, he was a harmless civilian.\He was an assassin, Sokka. response:	See? There's a compartment for poison in the knife.
context: He's not messed up, he's just got a different way of life... a really fun way of life.\He beat and robbed a harmless old man!\I wanna hear Jet's side of the story.\Sokka...\No, he conveniently left that part out.\Fine! But even if he was Fire Nation, he was a harmless civilian.\He was an assassin, Sokka.\See? There's a compartment for poison in the knife. response:	He was sent to eliminate me... you helped save my life, Sokka.
context: He beat and robbed a harmless old man!\I wanna hear Jet's side of the story.\Sokka...\No, he conveniently left that part out.\Fine! But even if he was Fire Nation, he was a harmless civilian.\He was an assassin, Sokka.\See? There's a compartment for poison in the knife.\He was sent to eliminate me... you helped save my life, Sokka. response:	I knew there was an explanation.
context: I wanna hear Jet's side of the story.\Sokka...\No, he conveniently left that part out.\Fine! But even if he was Fire Nation, he was a harmless civilian.\He was an assassin, Sokka.\See? There's a compartment for poison in the knife.\He was sent to eliminate me... you helped save my life, Sokka.\I knew there was an explanation. response:	I didn't see any knife!
context: Sokka...\No, he conveniently left that part out.\Fine! But even if he was Fire Nation, he was a harmless civilian.\He was an assassin, Sokka.\See? There's a compartment for poison in the knife.\He was sent to eliminate me... you helped save my life, Sokka.\I knew there was an explanation.\I didn't see any knife! response:	That's because he was concealing it.
context: No, he conveniently left that part out.\Fine! But even if he was Fire Nation, he was a harmless civilian.\He was an assassin, Sokka.\See? There's a compartment for poison in the knife.\He was sent to eliminate me... you helped save my life, Sokka.\I knew there was an explanation.\I didn't see any knife!\That's because he was concealing it. response:	See Sokka? I'm sure you just didn't notice the knife.
context: Fine! But even if he was Fire Nation, he was a harmless civilian.\He was an assassin, Sokka.\See? There's a compartment for poison in the knife.\He was sent to eliminate me... you helped save my life, Sokka.\I knew there was an explanation.\I didn't see any knife!\That's because he was concealing it.\See Sokka? I'm sure you just didn't notice the knife. response:	There was no knife! I'm going back to the hut and packing my things.
context: He was an assassin, Sokka.\See? There's a compartment for poison in the knife.\He was sent to eliminate me... you helped save my life, Sokka.\I knew there was an explanation.\I didn't see any knife!\That's because he was concealing it.\See Sokka? I'm sure you just didn't notice the knife.\There was no knife! I'm going back to the hut and packing my things. response:	Tell me you guys aren't leaving yet. I really need your help.
context: See? There's a compartment for poison in the knife.\He was sent to eliminate me... you helped save my life, Sokka.\I knew there was an explanation.\I didn't see any knife!\That's because he was concealing it.\See Sokka? I'm sure you just didn't notice the knife.\There was no knife! I'm going back to the hut and packing my things.\Tell me you guys aren't leaving yet. I really need your help. response:	What can we do?
context: He was sent to eliminate me... you helped save my life, Sokka.\I knew there was an explanation.\I didn't see any knife!\That's because he was concealing it.\See Sokka? I'm sure you just didn't notice the knife.\There was no knife! I'm going back to the hut and packing my things.\Tell me you guys aren't leaving yet. I really need your help.\What can we do? response:	The Fire Nation is planning on burning down our forest.
context: I knew there was an explanation.\I didn't see any knife!\That's because he was concealing it.\See Sokka? I'm sure you just didn't notice the knife.\There was no knife! I'm going back to the hut and packing my things.\Tell me you guys aren't leaving yet. I really need your help.\What can we do?\The Fire Nation is planning on burning down our forest. response:	If you both use water bending to fill the reservoir, we could fight the fires.
context: I didn't see any knife!\That's because he was concealing it.\See Sokka? I'm sure you just didn't notice the knife.\There was no knife! I'm going back to the hut and packing my things.\Tell me you guys aren't leaving yet. I really need your help.\What can we do?\The Fire Nation is planning on burning down our forest.\If you both use water bending to fill the reservoir, we could fight the fires. response:	But if you leave now, they'll destroy the whole valley.
context: That's because he was concealing it.\See Sokka? I'm sure you just didn't notice the knife.\There was no knife! I'm going back to the hut and packing my things.\Tell me you guys aren't leaving yet. I really need your help.\What can we do?\The Fire Nation is planning on burning down our forest.\If you both use water bending to fill the reservoir, we could fight the fires.\But if you leave now, they'll destroy the whole valley. response:	We can't leave now with the Fire Nation about to burn down a forest!
context: See Sokka? I'm sure you just didn't notice the knife.\There was no knife! I'm going back to the hut and packing my things.\Tell me you guys aren't leaving yet. I really need your help.\What can we do?\The Fire Nation is planning on burning down our forest.\If you both use water bending to fill the reservoir, we could fight the fires.\But if you leave now, they'll destroy the whole valley.\We can't leave now with the Fire Nation about to burn down a forest! response:	I'm sorry Katara. Jet's very smooth, but we can't trust him.
context: There was no knife! I'm going back to the hut and packing my things.\Tell me you guys aren't leaving yet. I really need your help.\What can we do?\The Fire Nation is planning on burning down our forest.\If you both use water bending to fill the reservoir, we could fight the fires.\But if you leave now, they'll destroy the whole valley.\We can't leave now with the Fire Nation about to burn down a forest!\I'm sorry Katara. Jet's very smooth, but we can't trust him. response:	You know what I think? You're jealous that he's a better warrior and a better leader!
context: Tell me you guys aren't leaving yet. I really need your help.\What can we do?\The Fire Nation is planning on burning down our forest.\If you both use water bending to fill the reservoir, we could fight the fires.\But if you leave now, they'll destroy the whole valley.\We can't leave now with the Fire Nation about to burn down a forest!\I'm sorry Katara. Jet's very smooth, but we can't trust him.\You know what I think? You're jealous that he's a better warrior and a better leader! response:	Katara, I'm not jealous of Jet. It's just that my instinct...
context: What can we do?\The Fire Nation is planning on burning down our forest.\If you both use water bending to fill the reservoir, we could fight the fires.\But if you leave now, they'll destroy the whole valley.\We can't leave now with the Fire Nation about to burn down a forest!\I'm sorry Katara. Jet's very smooth, but we can't trust him.\You know what I think? You're jealous that he's a better warrior and a better leader!\Katara, I'm not jealous of Jet. It's just that my instinct... response:	Well my instincts tell me we need to stay here a little longer and help Jet.
context: The Fire Nation is planning on burning down our forest.\If you both use water bending to fill the reservoir, we could fight the fires.\But if you leave now, they'll destroy the whole valley.\We can't leave now with the Fire Nation about to burn down a forest!\I'm sorry Katara. Jet's very smooth, but we can't trust him.\You know what I think? You're jealous that he's a better warrior and a better leader!\Katara, I'm not jealous of Jet. It's just that my instinct...\Well my instincts tell me we need to stay here a little longer and help Jet. response:	Come on Aang.
context: If you both use water bending to fill the reservoir, we could fight the fires.\But if you leave now, they'll destroy the whole valley.\We can't leave now with the Fire Nation about to burn down a forest!\I'm sorry Katara. Jet's very smooth, but we can't trust him.\You know what I think? You're jealous that he's a better warrior and a better leader!\Katara, I'm not jealous of Jet. It's just that my instinct...\Well my instincts tell me we need to stay here a little longer and help Jet.\Come on Aang. response:	Sorry Sokka.
context: But if you leave now, they'll destroy the whole valley.\We can't leave now with the Fire Nation about to burn down a forest!\I'm sorry Katara. Jet's very smooth, but we can't trust him.\You know what I think? You're jealous that he's a better warrior and a better leader!\Katara, I'm not jealous of Jet. It's just that my instinct...\Well my instincts tell me we need to stay here a little longer and help Jet.\Come on Aang.\Sorry Sokka. response:	Let's go.
context: We can't leave now with the Fire Nation about to burn down a forest!\I'm sorry Katara. Jet's very smooth, but we can't trust him.\You know what I think? You're jealous that he's a better warrior and a better leader!\Katara, I'm not jealous of Jet. It's just that my instinct...\Well my instincts tell me we need to stay here a little longer and help Jet.\Come on Aang.\Sorry Sokka.\Let's go. response:	Now listen... you are not to blow the dam until I give the signal.
context: I'm sorry Katara. Jet's very smooth, but we can't trust him.\You know what I think? You're jealous that he's a better warrior and a better leader!\Katara, I'm not jealous of Jet. It's just that my instinct...\Well my instincts tell me we need to stay here a little longer and help Jet.\Come on Aang.\Sorry Sokka.\Let's go.\Now listen... you are not to blow the dam until I give the signal. response:	If the reservoir isn't full, the Fire Nation troops could survive.
context: You know what I think? You're jealous that he's a better warrior and a better leader!\Katara, I'm not jealous of Jet. It's just that my instinct...\Well my instincts tell me we need to stay here a little longer and help Jet.\Come on Aang.\Sorry Sokka.\Let's go.\Now listen... you are not to blow the dam until I give the signal.\If the reservoir isn't full, the Fire Nation troops could survive. response:	But what about the people in the town... won't they get wiped out too?
context: Katara, I'm not jealous of Jet. It's just that my instinct...\Well my instincts tell me we need to stay here a little longer and help Jet.\Come on Aang.\Sorry Sokka.\Let's go.\Now listen... you are not to blow the dam until I give the signal.\If the reservoir isn't full, the Fire Nation troops could survive.\But what about the people in the town... won't they get wiped out too? response:	Look Duke, that's the price of ridding this area of the Fire Nation.
context: Well my instincts tell me we need to stay here a little longer and help Jet.\Come on Aang.\Sorry Sokka.\Let's go.\Now listen... you are not to blow the dam until I give the signal.\If the reservoir isn't full, the Fire Nation troops could survive.\But what about the people in the town... won't they get wiped out too?\Look Duke, that's the price of ridding this area of the Fire Nation. response:	Now don't blow the dam until I give the signal... got it?
context: Come on Aang.\Sorry Sokka.\Let's go.\Now listen... you are not to blow the dam until I give the signal.\If the reservoir isn't full, the Fire Nation troops could survive.\But what about the people in the town... won't they get wiped out too?\Look Duke, that's the price of ridding this area of the Fire Nation.\Now don't blow the dam until I give the signal... got it? response:	Where do you think you're going, ponytail?
context: Sorry Sokka.\Let's go.\Now listen... you are not to blow the dam until I give the signal.\If the reservoir isn't full, the Fire Nation troops could survive.\But what about the people in the town... won't they get wiped out too?\Look Duke, that's the price of ridding this area of the Fire Nation.\Now don't blow the dam until I give the signal... got it?\Where do you think you're going, ponytail? response:	Sokka. I'm glad you decided to join us.
context: Let's go.\Now listen... you are not to blow the dam until I give the signal.\If the reservoir isn't full, the Fire Nation troops could survive.\But what about the people in the town... won't they get wiped out too?\Look Duke, that's the price of ridding this area of the Fire Nation.\Now don't blow the dam until I give the signal... got it?\Where do you think you're going, ponytail?\Sokka. I'm glad you decided to join us. response:	I heard your plan to destroy the Earth Kingdom town.
context: Now listen... you are not to blow the dam until I give the signal.\If the reservoir isn't full, the Fire Nation troops could survive.\But what about the people in the town... won't they get wiped out too?\Look Duke, that's the price of ridding this area of the Fire Nation.\Now don't blow the dam until I give the signal... got it?\Where do you think you're going, ponytail?\Sokka. I'm glad you decided to join us.\I heard your plan to destroy the Earth Kingdom town. response:	Our plan is to rid the valley of the Fire Nation.
