context: Pre! Preparation! response:	I'm not strong
context: What now?\There are no ladies here!\And what the hell is zentle?\Don't you all want to see the girls you hold dear to your heart in their cute, non-everyday form?\Hey, are you okay?\You didn't get into anything strange during summer break, did you?\Come on, hear me out!\Soon it'll be the cultural festival. response:	During the long homeroom tomorrow,
context: There are no ladies here!\And what the hell is zentle?\Don't you all want to see the girls you hold dear to your heart in their cute, non-everyday form?\Hey, are you okay?\You didn't get into anything strange during summer break, did you?\Come on, hear me out!\Soon it'll be the cultural festival.\During the long homeroom tomorrow, response:	our class, 2-C, has to enter talks to decide what we are going to do for this event.
context: And what the hell is zentle?\Don't you all want to see the girls you hold dear to your heart in their cute, non-everyday form?\Hey, are you okay?\You didn't get into anything strange during summer break, did you?\Come on, hear me out!\Soon it'll be the cultural festival.\During the long homeroom tomorrow,\our class, 2-C, has to enter talks to decide what we are going to do for this event. response:	And...!
context: Don't you all want to see the girls you hold dear to your heart in their cute, non-everyday form?\Hey, are you okay?\You didn't get into anything strange during summer break, did you?\Come on, hear me out!\Soon it'll be the cultural festival.\During the long homeroom tomorrow,\our class, 2-C, has to enter talks to decide what we are going to do for this event.\And...! response:	I'm on the cultural festival committee!
context: Hey, are you okay?\You didn't get into anything strange during summer break, did you?\Come on, hear me out!\Soon it'll be the cultural festival.\During the long homeroom tomorrow,\our class, 2-C, has to enter talks to decide what we are going to do for this event.\And...!\I'm on the cultural festival committee! response:	So what?
context: You didn't get into anything strange during summer break, did you?\Come on, hear me out!\Soon it'll be the cultural festival.\During the long homeroom tomorrow,\our class, 2-C, has to enter talks to decide what we are going to do for this event.\And...!\I'm on the cultural festival committee!\So what? response:	Therefore...
context: Come on, hear me out!\Soon it'll be the cultural festival.\During the long homeroom tomorrow,\our class, 2-C, has to enter talks to decide what we are going to do for this event.\And...!\I'm on the cultural festival committee!\So what?\Therefore... response:	If we, for example, host a maid cafe during the cultural festival,
context: Soon it'll be the cultural festival.\During the long homeroom tomorrow,\our class, 2-C, has to enter talks to decide what we are going to do for this event.\And...!\I'm on the cultural festival committee!\So what?\Therefore...\If we, for example, host a maid cafe during the cultural festival, response:	it means we'll get to see the girls in maid outfits!
context: During the long homeroom tomorrow,\our class, 2-C, has to enter talks to decide what we are going to do for this event.\And...!\I'm on the cultural festival committee!\So what?\Therefore...\If we, for example, host a maid cafe during the cultural festival,\it means we'll get to see the girls in maid outfits! response:	If all the guys conspire together and force a decisive vote,
context: our class, 2-C, has to enter talks to decide what we are going to do for this event.\And...!\I'm on the cultural festival committee!\So what?\Therefore...\If we, for example, host a maid cafe during the cultural festival,\it means we'll get to see the girls in maid outfits!\If all the guys conspire together and force a decisive vote, response:	we'll have an indisputable majority!
context: And...!\I'm on the cultural festival committee!\So what?\Therefore...\If we, for example, host a maid cafe during the cultural festival,\it means we'll get to see the girls in maid outfits!\If all the guys conspire together and force a decisive vote,\we'll have an indisputable majority! response:	How does that sound?
context: I'm on the cultural festival committee!\So what?\Therefore...\If we, for example, host a maid cafe during the cultural festival,\it means we'll get to see the girls in maid outfits!\If all the guys conspire together and force a decisive vote,\we'll have an indisputable majority!\How does that sound? response:	That sounds rather good...
context: So what?\Therefore...\If we, for example, host a maid cafe during the cultural festival,\it means we'll get to see the girls in maid outfits!\If all the guys conspire together and force a decisive vote,\we'll have an indisputable majority!\How does that sound?\That sounds rather good... response:	Even if it is coming from Haruta...
context: Therefore...\If we, for example, host a maid cafe during the cultural festival,\it means we'll get to see the girls in maid outfits!\If all the guys conspire together and force a decisive vote,\we'll have an indisputable majority!\How does that sound?\That sounds rather good...\Even if it is coming from Haruta... response:	Wait a moment.
context: If we, for example, host a maid cafe during the cultural festival,\it means we'll get to see the girls in maid outfits!\If all the guys conspire together and force a decisive vote,\we'll have an indisputable majority!\How does that sound?\That sounds rather good...\Even if it is coming from Haruta...\Wait a moment. response:	If we're going to do that, instead of maids, I definitely...
context: it means we'll get to see the girls in maid outfits!\If all the guys conspire together and force a decisive vote,\we'll have an indisputable majority!\How does that sound?\That sounds rather good...\Even if it is coming from Haruta...\Wait a moment.\If we're going to do that, instead of maids, I definitely... response:	That works too.
context: If all the guys conspire together and force a decisive vote,\we'll have an indisputable majority!\How does that sound?\That sounds rather good...\Even if it is coming from Haruta...\Wait a moment.\If we're going to do that, instead of maids, I definitely...\That works too. response:	Takasu agrees with me, right?
context: we'll have an indisputable majority!\How does that sound?\That sounds rather good...\Even if it is coming from Haruta...\Wait a moment.\If we're going to do that, instead of maids, I definitely...\That works too.\Takasu agrees with me, right? response:	Y-Yeah, sure...
context: How does that sound?\That sounds rather good...\Even if it is coming from Haruta...\Wait a moment.\If we're going to do that, instead of maids, I definitely...\That works too.\Takasu agrees with me, right?\Y-Yeah, sure... response:	I already get to see her in something like a maid outfit at her part-time job anyway...
context: That sounds rather good...\Even if it is coming from Haruta...\Wait a moment.\If we're going to do that, instead of maids, I definitely...\That works too.\Takasu agrees with me, right?\Y-Yeah, sure...\I already get to see her in something like a maid outfit at her part-time job anyway... response:	An outfit like a Chinese dress that fits to a body's curves perfectly is more...
context: Even if it is coming from Haruta...\Wait a moment.\If we're going to do that, instead of maids, I definitely...\That works too.\Takasu agrees with me, right?\Y-Yeah, sure...\I already get to see her in something like a maid outfit at her part-time job anyway...\An outfit like a Chinese dress that fits to a body's curves perfectly is more... response:	No, that won't do!
context: Wait a moment.\If we're going to do that, instead of maids, I definitely...\That works too.\Takasu agrees with me, right?\Y-Yeah, sure...\I already get to see her in something like a maid outfit at her part-time job anyway...\An outfit like a Chinese dress that fits to a body's curves perfectly is more...\No, that won't do! response:	If it fits to a body's curves perfectly,
context: If we're going to do that, instead of maids, I definitely...\That works too.\Takasu agrees with me, right?\Y-Yeah, sure...\I already get to see her in something like a maid outfit at her part-time job anyway...\An outfit like a Chinese dress that fits to a body's curves perfectly is more...\No, that won't do!\If it fits to a body's curves perfectly, response:	it'll mean that I'll end up having to make fake breast pads...
context: That works too.\Takasu agrees with me, right?\Y-Yeah, sure...\I already get to see her in something like a maid outfit at her part-time job anyway...\An outfit like a Chinese dress that fits to a body's curves perfectly is more...\No, that won't do!\If it fits to a body's curves perfectly,\it'll mean that I'll end up having to make fake breast pads... response:	What are you saying?
context: Takasu agrees with me, right?\Y-Yeah, sure...\I already get to see her in something like a maid outfit at her part-time job anyway...\An outfit like a Chinese dress that fits to a body's curves perfectly is more...\No, that won't do!\If it fits to a body's curves perfectly,\it'll mean that I'll end up having to make fake breast pads...\What are you saying? response:	N-No, nothing!
context: Y-Yeah, sure...\I already get to see her in something like a maid outfit at her part-time job anyway...\An outfit like a Chinese dress that fits to a body's curves perfectly is more...\No, that won't do!\If it fits to a body's curves perfectly,\it'll mean that I'll end up having to make fake breast pads...\What are you saying?\N-No, nothing! response:	Rather than Chinese dresses, I'd... Yeah, I know!
context: I already get to see her in something like a maid outfit at her part-time job anyway...\An outfit like a Chinese dress that fits to a body's curves perfectly is more...\No, that won't do!\If it fits to a body's curves perfectly,\it'll mean that I'll end up having to make fake breast pads...\What are you saying?\N-No, nothing!\Rather than Chinese dresses, I'd... Yeah, I know! response:	Lolita or something...
context: An outfit like a Chinese dress that fits to a body's curves perfectly is more...\No, that won't do!\If it fits to a body's curves perfectly,\it'll mean that I'll end up having to make fake breast pads...\What are you saying?\N-No, nothing!\Rather than Chinese dresses, I'd... Yeah, I know!\Lolita or something... response:	Takasu...
context: No, that won't do!\If it fits to a body's curves perfectly,\it'll mean that I'll end up having to make fake breast pads...\What are you saying?\N-No, nothing!\Rather than Chinese dresses, I'd... Yeah, I know!\Lolita or something...\Takasu... response:	You're a genius!
context: If it fits to a body's curves perfectly,\it'll mean that I'll end up having to make fake breast pads...\What are you saying?\N-No, nothing!\Rather than Chinese dresses, I'd... Yeah, I know!\Lolita or something...\Takasu...\You're a genius! response:	Then, I'd like nurses!
context: it'll mean that I'll end up having to make fake breast pads...\What are you saying?\N-No, nothing!\Rather than Chinese dresses, I'd... Yeah, I know!\Lolita or something...\Takasu...\You're a genius!\Then, I'd like nurses! response:	I want stewardesses!
context: What are you saying?\N-No, nothing!\Rather than Chinese dresses, I'd... Yeah, I know!\Lolita or something...\Takasu...\You're a genius!\Then, I'd like nurses!\I want stewardesses! response:	You fool! Call them cabin attendants!
context: N-No, nothing!\Rather than Chinese dresses, I'd... Yeah, I know!\Lolita or something...\Takasu...\You're a genius!\Then, I'd like nurses!\I want stewardesses!\You fool! Call them cabin attendants! response:	I want shrine maidens!
context: Rather than Chinese dresses, I'd... Yeah, I know!\Lolita or something...\Takasu...\You're a genius!\Then, I'd like nurses!\I want stewardesses!\You fool! Call them cabin attendants!\I want shrine maidens! response:	Wait, wait, everyone! Don't go off on a tangent!
context: Lolita or something...\Takasu...\You're a genius!\Then, I'd like nurses!\I want stewardesses!\You fool! Call them cabin attendants!\I want shrine maidens!\Wait, wait, everyone! Don't go off on a tangent! response:	Oh man, what were we talking abou -
context: Takasu...\You're a genius!\Then, I'd like nurses!\I want stewardesses!\You fool! Call them cabin attendants!\I want shrine maidens!\Wait, wait, everyone! Don't go off on a tangent!\Oh man, what were we talking abou - response:	A cosplay cafe...
context: You're a genius!\Then, I'd like nurses!\I want stewardesses!\You fool! Call them cabin attendants!\I want shrine maidens!\Wait, wait, everyone! Don't go off on a tangent!\Oh man, what were we talking abou -\A cosplay cafe... response:	That's it!
context: Then, I'd like nurses!\I want stewardesses!\You fool! Call them cabin attendants!\I want shrine maidens!\Wait, wait, everyone! Don't go off on a tangent!\Oh man, what were we talking abou -\A cosplay cafe...\That's it! response:	Taiga, I'm going on ahead.
context: I want stewardesses!\You fool! Call them cabin attendants!\I want shrine maidens!\Wait, wait, everyone! Don't go off on a tangent!\Oh man, what were we talking abou -\A cosplay cafe...\That's it!\Taiga, I'm going on ahead. response:	Okay.
context: You fool! Call them cabin attendants!\I want shrine maidens!\Wait, wait, everyone! Don't go off on a tangent!\Oh man, what were we talking abou -\A cosplay cafe...\That's it!\Taiga, I'm going on ahead.\Okay. response:	Ryuuji!
context: I want shrine maidens!\Wait, wait, everyone! Don't go off on a tangent!\Oh man, what were we talking abou -\A cosplay cafe...\That's it!\Taiga, I'm going on ahead.\Okay.\Ryuuji! response:	Huh?
context: Wait, wait, everyone! Don't go off on a tangent!\Oh man, what were we talking abou -\A cosplay cafe...\That's it!\Taiga, I'm going on ahead.\Okay.\Ryuuji!\Huh? response:	Look at this.
context: Oh man, what were we talking abou -\A cosplay cafe...\That's it!\Taiga, I'm going on ahead.\Okay.\Ryuuji!\Huh?\Look at this. response:	What now, all of the sudden?
context: A cosplay cafe...\That's it!\Taiga, I'm going on ahead.\Okay.\Ryuuji!\Huh?\Look at this.\What now, all of the sudden? response:	Whoa, this is horrible!
context: That's it!\Taiga, I'm going on ahead.\Okay.\Ryuuji!\Huh?\Look at this.\What now, all of the sudden?\Whoa, this is horrible! response:	It got torn by Stupid Chi'.
context: Taiga, I'm going on ahead.\Okay.\Ryuuji!\Huh?\Look at this.\What now, all of the sudden?\Whoa, this is horrible!\It got torn by Stupid Chi'. response:	Hey, you!
context: Okay.\Ryuuji!\Huh?\Look at this.\What now, all of the sudden?\Whoa, this is horrible!\It got torn by Stupid Chi'.\Hey, you! response:	How about not smearing my good name?
context: Ryuuji!\Huh?\Look at this.\What now, all of the sudden?\Whoa, this is horrible!\It got torn by Stupid Chi'.\Hey, you!\How about not smearing my good name? response:	You stepped on it, tripped, and ripped it all on your own!
context: Huh?\Look at this.\What now, all of the sudden?\Whoa, this is horrible!\It got torn by Stupid Chi'.\Hey, you!\How about not smearing my good name?\You stepped on it, tripped, and ripped it all on your own! response:	It all happened because the Stupid Chi' dodged the ball in the first place!
context: Look at this.\What now, all of the sudden?\Whoa, this is horrible!\It got torn by Stupid Chi'.\Hey, you!\How about not smearing my good name?\You stepped on it, tripped, and ripped it all on your own!\It all happened because the Stupid Chi' dodged the ball in the first place! response:	Like I said, that was because my nails -
context: What now, all of the sudden?\Whoa, this is horrible!\It got torn by Stupid Chi'.\Hey, you!\How about not smearing my good name?\You stepped on it, tripped, and ripped it all on your own!\It all happened because the Stupid Chi' dodged the ball in the first place!\Like I said, that was because my nails - response:	Stop it.
context: Whoa, this is horrible!\It got torn by Stupid Chi'.\Hey, you!\How about not smearing my good name?\You stepped on it, tripped, and ripped it all on your own!\It all happened because the Stupid Chi' dodged the ball in the first place!\Like I said, that was because my nails -\Stop it. response:	I'll stitch up the tear.
context: It got torn by Stupid Chi'.\Hey, you!\How about not smearing my good name?\You stepped on it, tripped, and ripped it all on your own!\It all happened because the Stupid Chi' dodged the ball in the first place!\Like I said, that was because my nails -\Stop it.\I'll stitch up the tear. response:	Again he spoils her.
context: Hey, you!\How about not smearing my good name?\You stepped on it, tripped, and ripped it all on your own!\It all happened because the Stupid Chi' dodged the ball in the first place!\Like I said, that was because my nails -\Stop it.\I'll stitch up the tear.\Again he spoils her. response:	Make sure you have it ready by next week.
context: How about not smearing my good name?\You stepped on it, tripped, and ripped it all on your own!\It all happened because the Stupid Chi' dodged the ball in the first place!\Like I said, that was because my nails -\Stop it.\I'll stitch up the tear.\Again he spoils her.\Make sure you have it ready by next week. response:	Wait! Don't walk away after putting the blame on someone else!
context: You stepped on it, tripped, and ripped it all on your own!\It all happened because the Stupid Chi' dodged the ball in the first place!\Like I said, that was because my nails -\Stop it.\I'll stitch up the tear.\Again he spoils her.\Make sure you have it ready by next week.\Wait! Don't walk away after putting the blame on someone else! response:	Hey!
context: It all happened because the Stupid Chi' dodged the ball in the first place!\Like I said, that was because my nails -\Stop it.\I'll stitch up the tear.\Again he spoils her.\Make sure you have it ready by next week.\Wait! Don't walk away after putting the blame on someone else!\Hey! response:	They're quite vigorous.
context: Like I said, that was because my nails -\Stop it.\I'll stitch up the tear.\Again he spoils her.\Make sure you have it ready by next week.\Wait! Don't walk away after putting the blame on someone else!\Hey!\They're quite vigorous. response:	Kushieda.
context: Stop it.\I'll stitch up the tear.\Again he spoils her.\Make sure you have it ready by next week.\Wait! Don't walk away after putting the blame on someone else!\Hey!\They're quite vigorous.\Kushieda. response:	Now, now, let's return to the classroom as well.
context: I'll stitch up the tear.\Again he spoils her.\Make sure you have it ready by next week.\Wait! Don't walk away after putting the blame on someone else!\Hey!\They're quite vigorous.\Kushieda.\Now, now, let's return to the classroom as well. response:	Y-Yeah.
context: Again he spoils her.\Make sure you have it ready by next week.\Wait! Don't walk away after putting the blame on someone else!\Hey!\They're quite vigorous.\Kushieda.\Now, now, let's return to the classroom as well.\Y-Yeah. response:	Good idea.
context: Make sure you have it ready by next week.\Wait! Don't walk away after putting the blame on someone else!\Hey!\They're quite vigorous.\Kushieda.\Now, now, let's return to the classroom as well.\Y-Yeah.\Good idea. response:	B-By the way,
context: Wait! Don't walk away after putting the blame on someone else!\Hey!\They're quite vigorous.\Kushieda.\Now, now, let's return to the classroom as well.\Y-Yeah.\Good idea.\B-By the way, response:	that talk about finding a UFO later...
context: Hey!\They're quite vigorous.\Kushieda.\Now, now, let's return to the classroom as well.\Y-Yeah.\Good idea.\B-By the way,\that talk about finding a UFO later... response:	My, aren't instant noodles the enemy of dieting warriors?!
context: They're quite vigorous.\Kushieda.\Now, now, let's return to the classroom as well.\Y-Yeah.\Good idea.\B-By the way,\that talk about finding a UFO later...\My, aren't instant noodles the enemy of dieting warriors?! response:	What?
context: Kushieda.\Now, now, let's return to the classroom as well.\Y-Yeah.\Good idea.\B-By the way,\that talk about finding a UFO later...\My, aren't instant noodles the enemy of dieting warriors?!\What? response:	Oh, so scary.
context: Now, now, let's return to the classroom as well.\Y-Yeah.\Good idea.\B-By the way,\that talk about finding a UFO later...\My, aren't instant noodles the enemy of dieting warriors?!\What?\Oh, so scary. response:	Absit omen.
context: Y-Yeah.\Good idea.\B-By the way,\that talk about finding a UFO later...\My, aren't instant noodles the enemy of dieting warriors?!\What?\Oh, so scary.\Absit omen. response:	I'll have to put another piece of cloth under this.
context: Good idea.\B-By the way,\that talk about finding a UFO later...\My, aren't instant noodles the enemy of dieting warriors?!\What?\Oh, so scary.\Absit omen.\I'll have to put another piece of cloth under this. response:	I guess I'll sacrifice one of Yasuko's old thermal shirts.
context: B-By the way,\that talk about finding a UFO later...\My, aren't instant noodles the enemy of dieting warriors?!\What?\Oh, so scary.\Absit omen.\I'll have to put another piece of cloth under this.\I guess I'll sacrifice one of Yasuko's old thermal shirts. response:	It's ringing, Taiga.
context: that talk about finding a UFO later...\My, aren't instant noodles the enemy of dieting warriors?!\What?\Oh, so scary.\Absit omen.\I'll have to put another piece of cloth under this.\I guess I'll sacrifice one of Yasuko's old thermal shirts.\It's ringing, Taiga. response:	Whatever, I don't care.
context: My, aren't instant noodles the enemy of dieting warriors?!\What?\Oh, so scary.\Absit omen.\I'll have to put another piece of cloth under this.\I guess I'll sacrifice one of Yasuko's old thermal shirts.\It's ringing, Taiga.\Whatever, I don't care. response:	Sheesh, that shitty old man...
context: What?\Oh, so scary.\Absit omen.\I'll have to put another piece of cloth under this.\I guess I'll sacrifice one of Yasuko's old thermal shirts.\It's ringing, Taiga.\Whatever, I don't care.\Sheesh, that shitty old man... response:	Shitty old man?
context: Oh, so scary.\Absit omen.\I'll have to put another piece of cloth under this.\I guess I'll sacrifice one of Yasuko's old thermal shirts.\It's ringing, Taiga.\Whatever, I don't care.\Sheesh, that shitty old man...\Shitty old man? response:	What's that all about?
context: Absit omen.\I'll have to put another piece of cloth under this.\I guess I'll sacrifice one of Yasuko's old thermal shirts.\It's ringing, Taiga.\Whatever, I don't care.\Sheesh, that shitty old man...\Shitty old man?\What's that all about? response:	Well, whatever. But it's bothering me, so take the cellphone -
context: I'll have to put another piece of cloth under this.\I guess I'll sacrifice one of Yasuko's old thermal shirts.\It's ringing, Taiga.\Whatever, I don't care.\Sheesh, that shitty old man...\Shitty old man?\What's that all about?\Well, whatever. But it's bothering me, so take the cellphone - response:	Oh, shut up.
context: I guess I'll sacrifice one of Yasuko's old thermal shirts.\It's ringing, Taiga.\Whatever, I don't care.\Sheesh, that shitty old man...\Shitty old man?\What's that all about?\Well, whatever. But it's bothering me, so take the cellphone -\Oh, shut up. response:	What is it now, all of a sudden?
context: It's ringing, Taiga.\Whatever, I don't care.\Sheesh, that shitty old man...\Shitty old man?\What's that all about?\Well, whatever. But it's bothering me, so take the cellphone -\Oh, shut up.\What is it now, all of a sudden? response:	I'm telling you to leave it!
context: Whatever, I don't care.\Sheesh, that shitty old man...\Shitty old man?\What's that all about?\Well, whatever. But it's bothering me, so take the cellphone -\Oh, shut up.\What is it now, all of a sudden?\I'm telling you to leave it! response:	He's the guy who remarried, decided that I was inconvenient,
context: Sheesh, that shitty old man...\Shitty old man?\What's that all about?\Well, whatever. But it's bothering me, so take the cellphone -\Oh, shut up.\What is it now, all of a sudden?\I'm telling you to leave it!\He's the guy who remarried, decided that I was inconvenient, response:	rented me an apartment, and then threw me out of his house.
context: Shitty old man?\What's that all about?\Well, whatever. But it's bothering me, so take the cellphone -\Oh, shut up.\What is it now, all of a sudden?\I'm telling you to leave it!\He's the guy who remarried, decided that I was inconvenient,\rented me an apartment, and then threw me out of his house. response:	He abandoned me!
context: What's that all about?\Well, whatever. But it's bothering me, so take the cellphone -\Oh, shut up.\What is it now, all of a sudden?\I'm telling you to leave it!\He's the guy who remarried, decided that I was inconvenient,\rented me an apartment, and then threw me out of his house.\He abandoned me! response:	He's that cold-hearted of a man.
context: Well, whatever. But it's bothering me, so take the cellphone -\Oh, shut up.\What is it now, all of a sudden?\I'm telling you to leave it!\He's the guy who remarried, decided that I was inconvenient,\rented me an apartment, and then threw me out of his house.\He abandoned me!\He's that cold-hearted of a man. response:	Wh - Your old man?!
context: Oh, shut up.\What is it now, all of a sudden?\I'm telling you to leave it!\He's the guy who remarried, decided that I was inconvenient,\rented me an apartment, and then threw me out of his house.\He abandoned me!\He's that cold-hearted of a man.\Wh - Your old man?! response:	No, shitty old man!
context: What is it now, all of a sudden?\I'm telling you to leave it!\He's the guy who remarried, decided that I was inconvenient,\rented me an apartment, and then threw me out of his house.\He abandoned me!\He's that cold-hearted of a man.\Wh - Your old man?!\No, shitty old man! response:	No matter how he is, your father is your father.
context: I'm telling you to leave it!\He's the guy who remarried, decided that I was inconvenient,\rented me an apartment, and then threw me out of his house.\He abandoned me!\He's that cold-hearted of a man.\Wh - Your old man?!\No, shitty old man!\No matter how he is, your father is your father. response:	Calling him shitty old man is a bit...
context: He's the guy who remarried, decided that I was inconvenient,\rented me an apartment, and then threw me out of his house.\He abandoned me!\He's that cold-hearted of a man.\Wh - Your old man?!\No, shitty old man!\No matter how he is, your father is your father.\Calling him shitty old man is a bit... response:	Your family is always somewhere in your heart, even when you're apart.
context: rented me an apartment, and then threw me out of his house.\He abandoned me!\He's that cold-hearted of a man.\Wh - Your old man?!\No, shitty old man!\No matter how he is, your father is your father.\Calling him shitty old man is a bit...\Your family is always somewhere in your heart, even when you're apart. response:	It's like -
context: He abandoned me!\He's that cold-hearted of a man.\Wh - Your old man?!\No, shitty old man!\No matter how he is, your father is your father.\Calling him shitty old man is a bit...\Your family is always somewhere in your heart, even when you're apart.\It's like - response:	I'm telling you, he's a shitty old man!
context: He's that cold-hearted of a man.\Wh - Your old man?!\No, shitty old man!\No matter how he is, your father is your father.\Calling him shitty old man is a bit...\Your family is always somewhere in your heart, even when you're apart.\It's like -\I'm telling you, he's a shitty old man! response:	Shi-tty.
context: Wh - Your old man?!\No, shitty old man!\No matter how he is, your father is your father.\Calling him shitty old man is a bit...\Your family is always somewhere in your heart, even when you're apart.\It's like -\I'm telling you, he's a shitty old man!\Shi-tty. response:	Shitty!
context: No, shitty old man!\No matter how he is, your father is your father.\Calling him shitty old man is a bit...\Your family is always somewhere in your heart, even when you're apart.\It's like -\I'm telling you, he's a shitty old man!\Shi-tty.\Shitty! response:	Shitty, shitty, old!
context: No matter how he is, your father is your father.\Calling him shitty old man is a bit...\Your family is always somewhere in your heart, even when you're apart.\It's like -\I'm telling you, he's a shitty old man!\Shi-tty.\Shitty!\Shitty, shitty, old! response:	You don't have to learn that!
context: Calling him shitty old man is a bit...\Your family is always somewhere in your heart, even when you're apart.\It's like -\I'm telling you, he's a shitty old man!\Shi-tty.\Shitty!\Shitty, shitty, old!\You don't have to learn that! response:	Haemorrhoid. Haemorrhoid. Haemo-hemorr!
context: Your family is always somewhere in your heart, even when you're apart.\It's like -\I'm telling you, he's a shitty old man!\Shi-tty.\Shitty!\Shitty, shitty, old!\You don't have to learn that!\Haemorrhoid. Haemorrhoid. Haemo-hemorr! response:	Again, Inko-chan is...!
context: It's like -\I'm telling you, he's a shitty old man!\Shi-tty.\Shitty!\Shitty, shitty, old!\You don't have to learn that!\Haemorrhoid. Haemorrhoid. Haemo-hemorr!\Again, Inko-chan is...! response:	Hae-haemo-haemorr! Haemo! Haemo!
context: I'm telling you, he's a shitty old man!\Shi-tty.\Shitty!\Shitty, shitty, old!\You don't have to learn that!\Haemorrhoid. Haemorrhoid. Haemo-hemorr!\Again, Inko-chan is...!\Hae-haemo-haemorr! Haemo! Haemo! response:	What? Are you talking about your papa?
context: Shi-tty.\Shitty!\Shitty, shitty, old!\You don't have to learn that!\Haemorrhoid. Haemorrhoid. Haemo-hemorr!\Again, Inko-chan is...!\Hae-haemo-haemorr! Haemo! Haemo!\What? Are you talking about your papa? response:	Not my father!
context: Shitty!\Shitty, shitty, old!\You don't have to learn that!\Haemorrhoid. Haemorrhoid. Haemo-hemorr!\Again, Inko-chan is...!\Hae-haemo-haemorr! Haemo! Haemo!\What? Are you talking about your papa?\Not my father! response:	He was a wonderful person!
context: Shitty, shitty, old!\You don't have to learn that!\Haemorrhoid. Haemorrhoid. Haemo-hemorr!\Again, Inko-chan is...!\Hae-haemo-haemorr! Haemo! Haemo!\What? Are you talking about your papa?\Not my father!\He was a wonderful person! response:	In order to protect himself in case he got stabbed -
context: You don't have to learn that!\Haemorrhoid. Haemorrhoid. Haemo-hemorr!\Again, Inko-chan is...!\Hae-haemo-haemorr! Haemo! Haemo!\What? Are you talking about your papa?\Not my father!\He was a wonderful person!\In order to protect himself in case he got stabbed - response:	That story again?!
context: Haemorrhoid. Haemorrhoid. Haemo-hemorr!\Again, Inko-chan is...!\Hae-haemo-haemorr! Haemo! Haemo!\What? Are you talking about your papa?\Not my father!\He was a wonderful person!\In order to protect himself in case he got stabbed -\That story again?! response:	Doing that isn't wonderful at all!
context: Again, Inko-chan is...!\Hae-haemo-haemorr! Haemo! Haemo!\What? Are you talking about your papa?\Not my father!\He was a wonderful person!\In order to protect himself in case he got stabbed -\That story again?!\Doing that isn't wonderful at all! response:	Rather, don't go talking to people about him that way!
context: Hae-haemo-haemorr! Haemo! Haemo!\What? Are you talking about your papa?\Not my father!\He was a wonderful person!\In order to protect himself in case he got stabbed -\That story again?!\Doing that isn't wonderful at all!\Rather, don't go talking to people about him that way! response:	Aw, but...
context: What? Are you talking about your papa?\Not my father!\He was a wonderful person!\In order to protect himself in case he got stabbed -\That story again?!\Doing that isn't wonderful at all!\Rather, don't go talking to people about him that way!\Aw, but... response:	And so then...
context: Not my father!\He was a wonderful person!\In order to protect himself in case he got stabbed -\That story again?!\Doing that isn't wonderful at all!\Rather, don't go talking to people about him that way!\Aw, but...\And so then... response:	We'd like to decide on our exhibition and our Miss Oohashi candidate!
context: He was a wonderful person!\In order to protect himself in case he got stabbed -\That story again?!\Doing that isn't wonderful at all!\Rather, don't go talking to people about him that way!\Aw, but...\And so then...\We'd like to decide on our exhibition and our Miss Oohashi candidate! response:	Um, for the Miss Oohashi candidate we'll go with Ami-chan,
context: In order to protect himself in case he got stabbed -\That story again?!\Doing that isn't wonderful at all!\Rather, don't go talking to people about him that way!\Aw, but...\And so then...\We'd like to decide on our exhibition and our Miss Oohashi candidate!\Um, for the Miss Oohashi candidate we'll go with Ami-chan, response:	and I don't think anyone has any objections, so our problem is the -
context: That story again?!\Doing that isn't wonderful at all!\Rather, don't go talking to people about him that way!\Aw, but...\And so then...\We'd like to decide on our exhibition and our Miss Oohashi candidate!\Um, for the Miss Oohashi candidate we'll go with Ami-chan,\and I don't think anyone has any objections, so our problem is the - response:	I'm sorry. I can't do that.
context: Doing that isn't wonderful at all!\Rather, don't go talking to people about him that way!\Aw, but...\And so then...\We'd like to decide on our exhibition and our Miss Oohashi candidate!\Um, for the Miss Oohashi candidate we'll go with Ami-chan,\and I don't think anyone has any objections, so our problem is the -\I'm sorry. I can't do that. response:	Huh?
context: Rather, don't go talking to people about him that way!\Aw, but...\And so then...\We'd like to decide on our exhibition and our Miss Oohashi candidate!\Um, for the Miss Oohashi candidate we'll go with Ami-chan,\and I don't think anyone has any objections, so our problem is the -\I'm sorry. I can't do that.\Huh? response:	Although I'm happy for the thought,
context: Aw, but...\And so then...\We'd like to decide on our exhibition and our Miss Oohashi candidate!\Um, for the Miss Oohashi candidate we'll go with Ami-chan,\and I don't think anyone has any objections, so our problem is the -\I'm sorry. I can't do that.\Huh?\Although I'm happy for the thought, response:	I've been selected as the master of ceremonies for the Miss Oohashi contest.
context: And so then...\We'd like to decide on our exhibition and our Miss Oohashi candidate!\Um, for the Miss Oohashi candidate we'll go with Ami-chan,\and I don't think anyone has any objections, so our problem is the -\I'm sorry. I can't do that.\Huh?\Although I'm happy for the thought,\I've been selected as the master of ceremonies for the Miss Oohashi contest. response:	So, even if you did decide to pick me, I can't be in the contest.
context: We'd like to decide on our exhibition and our Miss Oohashi candidate!\Um, for the Miss Oohashi candidate we'll go with Ami-chan,\and I don't think anyone has any objections, so our problem is the -\I'm sorry. I can't do that.\Huh?\Although I'm happy for the thought,\I've been selected as the master of ceremonies for the Miss Oohashi contest.\So, even if you did decide to pick me, I can't be in the contest. response:	So, I think...
