context: = LOGO START = response:	= LOGO END =
context: So why are you hesitating?\I remember your dream was to own a store.\In which case, I have no right to object.\But to make you do that...\Fool.\Then why?\You didn't even like the idea of me trading in this town.\I may not show it, but it's tough for me to say this. response:	Honestly.
context: I remember your dream was to own a store.\In which case, I have no right to object.\But to make you do that...\Fool.\Then why?\You didn't even like the idea of me trading in this town.\I may not show it, but it's tough for me to say this.\Honestly. response:	I'm most content wandering around with you.
context: In which case, I have no right to object.\But to make you do that...\Fool.\Then why?\You didn't even like the idea of me trading in this town.\I may not show it, but it's tough for me to say this.\Honestly.\I'm most content wandering around with you. response:	In the end, the reason I advise you like I know the world's secrets is for my own sake.
context: But to make you do that...\Fool.\Then why?\You didn't even like the idea of me trading in this town.\I may not show it, but it's tough for me to say this.\Honestly.\I'm most content wandering around with you.\In the end, the reason I advise you like I know the world's secrets is for my own sake. response:	So honestly, my heart aches.
context: Fool.\Then why?\You didn't even like the idea of me trading in this town.\I may not show it, but it's tough for me to say this.\Honestly.\I'm most content wandering around with you.\In the end, the reason I advise you like I know the world's secrets is for my own sake.\So honestly, my heart aches. response:	You balance profit and danger on a scale and if it looks good, you go for it.
context: Then why?\You didn't even like the idea of me trading in this town.\I may not show it, but it's tough for me to say this.\Honestly.\I'm most content wandering around with you.\In the end, the reason I advise you like I know the world's secrets is for my own sake.\So honestly, my heart aches.\You balance profit and danger on a scale and if it looks good, you go for it. response:	You'd accept the deal without even considering refusing.
context: You didn't even like the idea of me trading in this town.\I may not show it, but it's tough for me to say this.\Honestly.\I'm most content wandering around with you.\In the end, the reason I advise you like I know the world's secrets is for my own sake.\So honestly, my heart aches.\You balance profit and danger on a scale and if it looks good, you go for it.\You'd accept the deal without even considering refusing. response:	And if it appears the person you're dealing with is trying to trick you,
context: I may not show it, but it's tough for me to say this.\Honestly.\I'm most content wandering around with you.\In the end, the reason I advise you like I know the world's secrets is for my own sake.\So honestly, my heart aches.\You balance profit and danger on a scale and if it looks good, you go for it.\You'd accept the deal without even considering refusing.\And if it appears the person you're dealing with is trying to trick you, response:	you see past it and profit off it.
context: Honestly.\I'm most content wandering around with you.\In the end, the reason I advise you like I know the world's secrets is for my own sake.\So honestly, my heart aches.\You balance profit and danger on a scale and if it looks good, you go for it.\You'd accept the deal without even considering refusing.\And if it appears the person you're dealing with is trying to trick you,\you see past it and profit off it. response:	You used to charge forward, fearing nothing, right?
context: I'm most content wandering around with you.\In the end, the reason I advise you like I know the world's secrets is for my own sake.\So honestly, my heart aches.\You balance profit and danger on a scale and if it looks good, you go for it.\You'd accept the deal without even considering refusing.\And if it appears the person you're dealing with is trying to trick you,\you see past it and profit off it.\You used to charge forward, fearing nothing, right? response:	Where did that nerve go?
context: In the end, the reason I advise you like I know the world's secrets is for my own sake.\So honestly, my heart aches.\You balance profit and danger on a scale and if it looks good, you go for it.\You'd accept the deal without even considering refusing.\And if it appears the person you're dealing with is trying to trick you,\you see past it and profit off it.\You used to charge forward, fearing nothing, right?\Where did that nerve go? response:	Why are you suddenly turning defensive?
context: So honestly, my heart aches.\You balance profit and danger on a scale and if it looks good, you go for it.\You'd accept the deal without even considering refusing.\And if it appears the person you're dealing with is trying to trick you,\you see past it and profit off it.\You used to charge forward, fearing nothing, right?\Where did that nerve go?\Why are you suddenly turning defensive? response:	I've been pretty selfish up till now.
context: You balance profit and danger on a scale and if it looks good, you go for it.\You'd accept the deal without even considering refusing.\And if it appears the person you're dealing with is trying to trick you,\you see past it and profit off it.\You used to charge forward, fearing nothing, right?\Where did that nerve go?\Why are you suddenly turning defensive?\I've been pretty selfish up till now. response:	It's about time you were a little selfish.
context: You'd accept the deal without even considering refusing.\And if it appears the person you're dealing with is trying to trick you,\you see past it and profit off it.\You used to charge forward, fearing nothing, right?\Where did that nerve go?\Why are you suddenly turning defensive?\I've been pretty selfish up till now.\It's about time you were a little selfish. response:	But no matter how you look at it, pawning you off is...
context: And if it appears the person you're dealing with is trying to trick you,\you see past it and profit off it.\You used to charge forward, fearing nothing, right?\Where did that nerve go?\Why are you suddenly turning defensive?\I've been pretty selfish up till now.\It's about time you were a little selfish.\But no matter how you look at it, pawning you off is... response:	Are you telling me that's why you were sweating in your sleep?
context: you see past it and profit off it.\You used to charge forward, fearing nothing, right?\Where did that nerve go?\Why are you suddenly turning defensive?\I've been pretty selfish up till now.\It's about time you were a little selfish.\But no matter how you look at it, pawning you off is...\Are you telling me that's why you were sweating in your sleep? response:	Will you get mad?
context: You used to charge forward, fearing nothing, right?\Where did that nerve go?\Why are you suddenly turning defensive?\I've been pretty selfish up till now.\It's about time you were a little selfish.\But no matter how you look at it, pawning you off is...\Are you telling me that's why you were sweating in your sleep?\Will you get mad? response:	I'll get mad that you thought I would.
context: Where did that nerve go?\Why are you suddenly turning defensive?\I've been pretty selfish up till now.\It's about time you were a little selfish.\But no matter how you look at it, pawning you off is...\Are you telling me that's why you were sweating in your sleep?\Will you get mad?\I'll get mad that you thought I would. response:	You really don't get it?
context: Why are you suddenly turning defensive?\I've been pretty selfish up till now.\It's about time you were a little selfish.\But no matter how you look at it, pawning you off is...\Are you telling me that's why you were sweating in your sleep?\Will you get mad?\I'll get mad that you thought I would.\You really don't get it? response:	No.
context: I've been pretty selfish up till now.\It's about time you were a little selfish.\But no matter how you look at it, pawning you off is...\Are you telling me that's why you were sweating in your sleep?\Will you get mad?\I'll get mad that you thought I would.\You really don't get it?\No. response:	Geez, people like you...
context: It's about time you were a little selfish.\But no matter how you look at it, pawning you off is...\Are you telling me that's why you were sweating in your sleep?\Will you get mad?\I'll get mad that you thought I would.\You really don't get it?\No.\Geez, people like you... response:	Aren't I your partner?
context: But no matter how you look at it, pawning you off is...\Are you telling me that's why you were sweating in your sleep?\Will you get mad?\I'll get mad that you thought I would.\You really don't get it?\No.\Geez, people like you...\Aren't I your partner? response:	Or am I just a little girl you're fond of?
context: Are you telling me that's why you were sweating in your sleep?\Will you get mad?\I'll get mad that you thought I would.\You really don't get it?\No.\Geez, people like you...\Aren't I your partner?\Or am I just a little girl you're fond of? response:	I sacrificed myself for you once.
context: Will you get mad?\I'll get mad that you thought I would.\You really don't get it?\No.\Geez, people like you...\Aren't I your partner?\Or am I just a little girl you're fond of?\I sacrificed myself for you once. response:	But that was in thanks for your kindness.
context: I'll get mad that you thought I would.\You really don't get it?\No.\Geez, people like you...\Aren't I your partner?\Or am I just a little girl you're fond of?\I sacrificed myself for you once.\But that was in thanks for your kindness. response:	This time around it's not out of gratitude.
context: You really don't get it?\No.\Geez, people like you...\Aren't I your partner?\Or am I just a little girl you're fond of?\I sacrificed myself for you once.\But that was in thanks for your kindness.\This time around it's not out of gratitude. response:	Horo...
context: No.\Geez, people like you...\Aren't I your partner?\Or am I just a little girl you're fond of?\I sacrificed myself for you once.\But that was in thanks for your kindness.\This time around it's not out of gratitude.\Horo... response:	So, is there anything else you're worried about?
context: Geez, people like you...\Aren't I your partner?\Or am I just a little girl you're fond of?\I sacrificed myself for you once.\But that was in thanks for your kindness.\This time around it's not out of gratitude.\Horo...\So, is there anything else you're worried about? response:	Of course, I'm wary that this is a trap.
context: Aren't I your partner?\Or am I just a little girl you're fond of?\I sacrificed myself for you once.\But that was in thanks for your kindness.\This time around it's not out of gratitude.\Horo...\So, is there anything else you're worried about?\Of course, I'm wary that this is a trap. response:	If the person you're dealing with is plotting something, just plan for that.
context: Or am I just a little girl you're fond of?\I sacrificed myself for you once.\But that was in thanks for your kindness.\This time around it's not out of gratitude.\Horo...\So, is there anything else you're worried about?\Of course, I'm wary that this is a trap.\If the person you're dealing with is plotting something, just plan for that. response:	The bigger the plot...
context: I sacrificed myself for you once.\But that was in thanks for your kindness.\This time around it's not out of gratitude.\Horo...\So, is there anything else you're worried about?\Of course, I'm wary that this is a trap.\If the person you're dealing with is plotting something, just plan for that.\The bigger the plot... response:	I'm surprised you remember what I said.
context: But that was in thanks for your kindness.\This time around it's not out of gratitude.\Horo...\So, is there anything else you're worried about?\Of course, I'm wary that this is a trap.\If the person you're dealing with is plotting something, just plan for that.\The bigger the plot...\I'm surprised you remember what I said. response:	I'm the sage wolf Horo.
context: This time around it's not out of gratitude.\Horo...\So, is there anything else you're worried about?\Of course, I'm wary that this is a trap.\If the person you're dealing with is plotting something, just plan for that.\The bigger the plot...\I'm surprised you remember what I said.\I'm the sage wolf Horo. response:	It wouldn't do for my partner to be a boring merchant.
context: Horo...\So, is there anything else you're worried about?\Of course, I'm wary that this is a trap.\If the person you're dealing with is plotting something, just plan for that.\The bigger the plot...\I'm surprised you remember what I said.\I'm the sage wolf Horo.\It wouldn't do for my partner to be a boring merchant. response:	Well then.
context: So, is there anything else you're worried about?\Of course, I'm wary that this is a trap.\If the person you're dealing with is plotting something, just plan for that.\The bigger the plot...\I'm surprised you remember what I said.\I'm the sage wolf Horo.\It wouldn't do for my partner to be a boring merchant.\Well then. response:	Right!
context: Of course, I'm wary that this is a trap.\If the person you're dealing with is plotting something, just plan for that.\The bigger the plot...\I'm surprised you remember what I said.\I'm the sage wolf Horo.\It wouldn't do for my partner to be a boring merchant.\Well then.\Right! response:	Breakfast, then?
context: If the person you're dealing with is plotting something, just plan for that.\The bigger the plot...\I'm surprised you remember what I said.\I'm the sage wolf Horo.\It wouldn't do for my partner to be a boring merchant.\Well then.\Right!\Breakfast, then? response:	It looks more like a safe than a church.
context: The bigger the plot...\I'm surprised you remember what I said.\I'm the sage wolf Horo.\It wouldn't do for my partner to be a boring merchant.\Well then.\Right!\Breakfast, then?\It looks more like a safe than a church. response:	May the Lord bless you.
context: I'm surprised you remember what I said.\I'm the sage wolf Horo.\It wouldn't do for my partner to be a boring merchant.\Well then.\Right!\Breakfast, then?\It looks more like a safe than a church.\May the Lord bless you. response:	What, you're not a charity.
context: I'm the sage wolf Horo.\It wouldn't do for my partner to be a boring merchant.\Well then.\Right!\Breakfast, then?\It looks more like a safe than a church.\May the Lord bless you.\What, you're not a charity. response:	Sorry I'm not with the church.
context: It wouldn't do for my partner to be a boring merchant.\Well then.\Right!\Breakfast, then?\It looks more like a safe than a church.\May the Lord bless you.\What, you're not a charity.\Sorry I'm not with the church. response:	There's something I'd like to ask you.
context: Well then.\Right!\Breakfast, then?\It looks more like a safe than a church.\May the Lord bless you.\What, you're not a charity.\Sorry I'm not with the church.\There's something I'd like to ask you. response:	Ask away.
context: Right!\Breakfast, then?\It looks more like a safe than a church.\May the Lord bless you.\What, you're not a charity.\Sorry I'm not with the church.\There's something I'd like to ask you.\Ask away. response:	It's about the church...
context: Breakfast, then?\It looks more like a safe than a church.\May the Lord bless you.\What, you're not a charity.\Sorry I'm not with the church.\There's something I'd like to ask you.\Ask away.\It's about the church... response:	A long time ago guys like you were everywhere.
context: It looks more like a safe than a church.\May the Lord bless you.\What, you're not a charity.\Sorry I'm not with the church.\There's something I'd like to ask you.\Ask away.\It's about the church...\A long time ago guys like you were everywhere. response:	You want to know about their influence right?
context: May the Lord bless you.\What, you're not a charity.\Sorry I'm not with the church.\There's something I'd like to ask you.\Ask away.\It's about the church...\A long time ago guys like you were everywhere.\You want to know about their influence right? response:	I'm glad we understand each other.
context: What, you're not a charity.\Sorry I'm not with the church.\There's something I'd like to ask you.\Ask away.\It's about the church...\A long time ago guys like you were everywhere.\You want to know about their influence right?\I'm glad we understand each other. response:	This is the biggest church in these parts.
context: Sorry I'm not with the church.\There's something I'd like to ask you.\Ask away.\It's about the church...\A long time ago guys like you were everywhere.\You want to know about their influence right?\I'm glad we understand each other.\This is the biggest church in these parts. response:	From good bread to beans, they'll pass anything around.
context: There's something I'd like to ask you.\Ask away.\It's about the church...\A long time ago guys like you were everywhere.\You want to know about their influence right?\I'm glad we understand each other.\This is the biggest church in these parts.\From good bread to beans, they'll pass anything around. response:	It's just...
context: Ask away.\It's about the church...\A long time ago guys like you were everywhere.\You want to know about their influence right?\I'm glad we understand each other.\This is the biggest church in these parts.\From good bread to beans, they'll pass anything around.\It's just... response:	Just?
context: It's about the church...\A long time ago guys like you were everywhere.\You want to know about their influence right?\I'm glad we understand each other.\This is the biggest church in these parts.\From good bread to beans, they'll pass anything around.\It's just...\Just? response:	The bishop here doesn't just pass food around, he passes money around too.
context: A long time ago guys like you were everywhere.\You want to know about their influence right?\I'm glad we understand each other.\This is the biggest church in these parts.\From good bread to beans, they'll pass anything around.\It's just...\Just?\The bishop here doesn't just pass food around, he passes money around too. response:	How would you know that?
context: You want to know about their influence right?\I'm glad we understand each other.\This is the biggest church in these parts.\From good bread to beans, they'll pass anything around.\It's just...\Just?\The bishop here doesn't just pass food around, he passes money around too.\How would you know that? response:	Of course I'd know.
context: I'm glad we understand each other.\This is the biggest church in these parts.\From good bread to beans, they'll pass anything around.\It's just...\Just?\The bishop here doesn't just pass food around, he passes money around too.\How would you know that?\Of course I'd know. response:	I often see pretty carriages here all lined up.
context: This is the biggest church in these parts.\From good bread to beans, they'll pass anything around.\It's just...\Just?\The bishop here doesn't just pass food around, he passes money around too.\How would you know that?\Of course I'd know.\I often see pretty carriages here all lined up. response:	Lots of pompous-looking people from the city come here.
context: From good bread to beans, they'll pass anything around.\It's just...\Just?\The bishop here doesn't just pass food around, he passes money around too.\How would you know that?\Of course I'd know.\I often see pretty carriages here all lined up.\Lots of pompous-looking people from the city come here. response:	And it's obvious what their dinner was from the garbage they throw out.
context: It's just...\Just?\The bishop here doesn't just pass food around, he passes money around too.\How would you know that?\Of course I'd know.\I often see pretty carriages here all lined up.\Lots of pompous-looking people from the city come here.\And it's obvious what their dinner was from the garbage they throw out. response:	What do you think?
context: Just?\The bishop here doesn't just pass food around, he passes money around too.\How would you know that?\Of course I'd know.\I often see pretty carriages here all lined up.\Lots of pompous-looking people from the city come here.\And it's obvious what their dinner was from the garbage they throw out.\What do you think? response:	If you used that right, couldn't you return to your original livelihood?
context: The bishop here doesn't just pass food around, he passes money around too.\How would you know that?\Of course I'd know.\I often see pretty carriages here all lined up.\Lots of pompous-looking people from the city come here.\And it's obvious what their dinner was from the garbage they throw out.\What do you think?\If you used that right, couldn't you return to your original livelihood? response:	The Lord says, Blessed are the poor.
context: How would you know that?\Of course I'd know.\I often see pretty carriages here all lined up.\Lots of pompous-looking people from the city come here.\And it's obvious what their dinner was from the garbage they throw out.\What do you think?\If you used that right, couldn't you return to your original livelihood?\The Lord says, Blessed are the poor. response:	Could your type truly rejoice over a gift of brown bread and two bronze coins?
context: Of course I'd know.\I often see pretty carriages here all lined up.\Lots of pompous-looking people from the city come here.\And it's obvious what their dinner was from the garbage they throw out.\What do you think?\If you used that right, couldn't you return to your original livelihood?\The Lord says, Blessed are the poor.\Could your type truly rejoice over a gift of brown bread and two bronze coins? response:	I can.
context: I often see pretty carriages here all lined up.\Lots of pompous-looking people from the city come here.\And it's obvious what their dinner was from the garbage they throw out.\What do you think?\If you used that right, couldn't you return to your original livelihood?\The Lord says, Blessed are the poor.\Could your type truly rejoice over a gift of brown bread and two bronze coins?\I can. response:	I don't know what you're planning.
context: Lots of pompous-looking people from the city come here.\And it's obvious what their dinner was from the garbage they throw out.\What do you think?\If you used that right, couldn't you return to your original livelihood?\The Lord says, Blessed are the poor.\Could your type truly rejoice over a gift of brown bread and two bronze coins?\I can.\I don't know what you're planning. response:	But I expect if you try to get on their good side, you'll just end up having your assets stolen from you.
context: And it's obvious what their dinner was from the garbage they throw out.\What do you think?\If you used that right, couldn't you return to your original livelihood?\The Lord says, Blessed are the poor.\Could your type truly rejoice over a gift of brown bread and two bronze coins?\I can.\I don't know what you're planning.\But I expect if you try to get on their good side, you'll just end up having your assets stolen from you. response:	As far as I know, there's only one person who managed to deal with them for a long period of time.
context: What do you think?\If you used that right, couldn't you return to your original livelihood?\The Lord says, Blessed are the poor.\Could your type truly rejoice over a gift of brown bread and two bronze coins?\I can.\I don't know what you're planning.\But I expect if you try to get on their good side, you'll just end up having your assets stolen from you.\As far as I know, there's only one person who managed to deal with them for a long period of time. response:	And just recently even he was screaming himself hoarse.
context: If you used that right, couldn't you return to your original livelihood?\The Lord says, Blessed are the poor.\Could your type truly rejoice over a gift of brown bread and two bronze coins?\I can.\I don't know what you're planning.\But I expect if you try to get on their good side, you'll just end up having your assets stolen from you.\As far as I know, there's only one person who managed to deal with them for a long period of time.\And just recently even he was screaming himself hoarse. response:	A guy trading stone statues?
context: The Lord says, Blessed are the poor.\Could your type truly rejoice over a gift of brown bread and two bronze coins?\I can.\I don't know what you're planning.\But I expect if you try to get on their good side, you'll just end up having your assets stolen from you.\As far as I know, there's only one person who managed to deal with them for a long period of time.\And just recently even he was screaming himself hoarse.\A guy trading stone statues? response:	Stone statues?
context: Could your type truly rejoice over a gift of brown bread and two bronze coins?\I can.\I don't know what you're planning.\But I expect if you try to get on their good side, you'll just end up having your assets stolen from you.\As far as I know, there's only one person who managed to deal with them for a long period of time.\And just recently even he was screaming himself hoarse.\A guy trading stone statues?\Stone statues? response:	Oh yeah, he was dealing in that kind of stuff.
context: I can.\I don't know what you're planning.\But I expect if you try to get on their good side, you'll just end up having your assets stolen from you.\As far as I know, there's only one person who managed to deal with them for a long period of time.\And just recently even he was screaming himself hoarse.\A guy trading stone statues?\Stone statues?\Oh yeah, he was dealing in that kind of stuff. response:	What, someone you know?
context: I don't know what you're planning.\But I expect if you try to get on their good side, you'll just end up having your assets stolen from you.\As far as I know, there's only one person who managed to deal with them for a long period of time.\And just recently even he was screaming himself hoarse.\A guy trading stone statues?\Stone statues?\Oh yeah, he was dealing in that kind of stuff.\What, someone you know? response:	Well, kind of.
context: But I expect if you try to get on their good side, you'll just end up having your assets stolen from you.\As far as I know, there's only one person who managed to deal with them for a long period of time.\And just recently even he was screaming himself hoarse.\A guy trading stone statues?\Stone statues?\Oh yeah, he was dealing in that kind of stuff.\What, someone you know?\Well, kind of. response:	I assumed he dealt in salt.
context: As far as I know, there's only one person who managed to deal with them for a long period of time.\And just recently even he was screaming himself hoarse.\A guy trading stone statues?\Stone statues?\Oh yeah, he was dealing in that kind of stuff.\What, someone you know?\Well, kind of.\I assumed he dealt in salt. response:	Salt?
context: And just recently even he was screaming himself hoarse.\A guy trading stone statues?\Stone statues?\Oh yeah, he was dealing in that kind of stuff.\What, someone you know?\Well, kind of.\I assumed he dealt in salt.\Salt? response:	Why salt?
context: A guy trading stone statues?\Stone statues?\Oh yeah, he was dealing in that kind of stuff.\What, someone you know?\Well, kind of.\I assumed he dealt in salt.\Salt?\Why salt? response:	Sometimes salt spills from the load he takes to the church.
context: Stone statues?\Oh yeah, he was dealing in that kind of stuff.\What, someone you know?\Well, kind of.\I assumed he dealt in salt.\Salt?\Why salt?\Sometimes salt spills from the load he takes to the church. response:	I know the quality of salt by its smell.
context: Oh yeah, he was dealing in that kind of stuff.\What, someone you know?\Well, kind of.\I assumed he dealt in salt.\Salt?\Why salt?\Sometimes salt spills from the load he takes to the church.\I know the quality of salt by its smell. response:	It wasn't especially good.
context: What, someone you know?\Well, kind of.\I assumed he dealt in salt.\Salt?\Why salt?\Sometimes salt spills from the load he takes to the church.\I know the quality of salt by its smell.\It wasn't especially good. response:	The farther from the sea you go, the more valuable salt becomes.
context: Well, kind of.\I assumed he dealt in salt.\Salt?\Why salt?\Sometimes salt spills from the load he takes to the church.\I know the quality of salt by its smell.\It wasn't especially good.\The farther from the sea you go, the more valuable salt becomes. response:	That Abe...
context: I assumed he dealt in salt.\Salt?\Why salt?\Sometimes salt spills from the load he takes to the church.\I know the quality of salt by its smell.\It wasn't especially good.\The farther from the sea you go, the more valuable salt becomes.\That Abe... response:	A salt merchant?
context: Salt?\Why salt?\Sometimes salt spills from the load he takes to the church.\I know the quality of salt by its smell.\It wasn't especially good.\The farther from the sea you go, the more valuable salt becomes.\That Abe...\A salt merchant? response:	You're visiting quite early again.
context: Why salt?\Sometimes salt spills from the load he takes to the church.\I know the quality of salt by its smell.\It wasn't especially good.\The farther from the sea you go, the more valuable salt becomes.\That Abe...\A salt merchant?\You're visiting quite early again. response:	How many merchants do you think have quietly come to visit like this?
context: Sometimes salt spills from the load he takes to the church.\I know the quality of salt by its smell.\It wasn't especially good.\The farther from the sea you go, the more valuable salt becomes.\That Abe...\A salt merchant?\You're visiting quite early again.\How many merchants do you think have quietly come to visit like this? response:	Judging by your beauty, I'd say quite a number.
context: I know the quality of salt by its smell.\It wasn't especially good.\The farther from the sea you go, the more valuable salt becomes.\That Abe...\A salt merchant?\You're visiting quite early again.\How many merchants do you think have quietly come to visit like this?\Judging by your beauty, I'd say quite a number. response:	I wonder just how many impolite people have thrust bronze coins at me.
context: It wasn't especially good.\The farther from the sea you go, the more valuable salt becomes.\That Abe...\A salt merchant?\You're visiting quite early again.\How many merchants do you think have quietly come to visit like this?\Judging by your beauty, I'd say quite a number.\I wonder just how many impolite people have thrust bronze coins at me. response:	I'm afraid I also came to ask something impolite.
context: The farther from the sea you go, the more valuable salt becomes.\That Abe...\A salt merchant?\You're visiting quite early again.\How many merchants do you think have quietly come to visit like this?\Judging by your beauty, I'd say quite a number.\I wonder just how many impolite people have thrust bronze coins at me.\I'm afraid I also came to ask something impolite. response:	I know that.
context: That Abe...\A salt merchant?\You're visiting quite early again.\How many merchants do you think have quietly come to visit like this?\Judging by your beauty, I'd say quite a number.\I wonder just how many impolite people have thrust bronze coins at me.\I'm afraid I also came to ask something impolite.\I know that. response:	So, what do you want to ask?
context: A salt merchant?\You're visiting quite early again.\How many merchants do you think have quietly come to visit like this?\Judging by your beauty, I'd say quite a number.\I wonder just how many impolite people have thrust bronze coins at me.\I'm afraid I also came to ask something impolite.\I know that.\So, what do you want to ask? response:	About the Fifty-man meeting.
context: You're visiting quite early again.\How many merchants do you think have quietly come to visit like this?\Judging by your beauty, I'd say quite a number.\I wonder just how many impolite people have thrust bronze coins at me.\I'm afraid I also came to ask something impolite.\I know that.\So, what do you want to ask?\About the Fifty-man meeting. response:	They seem to have reached a conclusion.
context: How many merchants do you think have quietly come to visit like this?\Judging by your beauty, I'd say quite a number.\I wonder just how many impolite people have thrust bronze coins at me.\I'm afraid I also came to ask something impolite.\I know that.\So, what do you want to ask?\About the Fifty-man meeting.\They seem to have reached a conclusion. response:	I heard they decided it was okay to sell furs.
context: Judging by your beauty, I'd say quite a number.\I wonder just how many impolite people have thrust bronze coins at me.\I'm afraid I also came to ask something impolite.\I know that.\So, what do you want to ask?\About the Fifty-man meeting.\They seem to have reached a conclusion.\I heard they decided it was okay to sell furs. response:	Though it seems paying by credit isn't allowed.
context: I wonder just how many impolite people have thrust bronze coins at me.\I'm afraid I also came to ask something impolite.\I know that.\So, what do you want to ask?\About the Fifty-man meeting.\They seem to have reached a conclusion.\I heard they decided it was okay to sell furs.\Though it seems paying by credit isn't allowed. response:	They are not to accept anything but cash.
context: I'm afraid I also came to ask something impolite.\I know that.\So, what do you want to ask?\About the Fifty-man meeting.\They seem to have reached a conclusion.\I heard they decided it was okay to sell furs.\Though it seems paying by credit isn't allowed.\They are not to accept anything but cash. response:	Just like she said, huh.
context: I know that.\So, what do you want to ask?\About the Fifty-man meeting.\They seem to have reached a conclusion.\I heard they decided it was okay to sell furs.\Though it seems paying by credit isn't allowed.\They are not to accept anything but cash.\Just like she said, huh. response:	Oh, nothing.
context: So, what do you want to ask?\About the Fifty-man meeting.\They seem to have reached a conclusion.\I heard they decided it was okay to sell furs.\Though it seems paying by credit isn't allowed.\They are not to accept anything but cash.\Just like she said, huh.\Oh, nothing. response:	I'd also like to ask about the church in this town.
context: About the Fifty-man meeting.\They seem to have reached a conclusion.\I heard they decided it was okay to sell furs.\Though it seems paying by credit isn't allowed.\They are not to accept anything but cash.\Just like she said, huh.\Oh, nothing.\I'd also like to ask about the church in this town. response:	Um...
context: They seem to have reached a conclusion.\I heard they decided it was okay to sell furs.\Though it seems paying by credit isn't allowed.\They are not to accept anything but cash.\Just like she said, huh.\Oh, nothing.\I'd also like to ask about the church in this town.\Um... response:	I won't say anything bad,
context: I heard they decided it was okay to sell furs.\Though it seems paying by credit isn't allowed.\They are not to accept anything but cash.\Just like she said, huh.\Oh, nothing.\I'd also like to ask about the church in this town.\Um...\I won't say anything bad, response:	but it's best you don't get involved with the church.
context: Though it seems paying by credit isn't allowed.\They are not to accept anything but cash.\Just like she said, huh.\Oh, nothing.\I'd also like to ask about the church in this town.\Um...\I won't say anything bad,\but it's best you don't get involved with the church. response:	So there really is a power struggle going on.
context: They are not to accept anything but cash.\Just like she said, huh.\Oh, nothing.\I'd also like to ask about the church in this town.\Um...\I won't say anything bad,\but it's best you don't get involved with the church.\So there really is a power struggle going on. response:	I don't understand the specifics,
context: Just like she said, huh.\Oh, nothing.\I'd also like to ask about the church in this town.\Um...\I won't say anything bad,\but it's best you don't get involved with the church.\So there really is a power struggle going on.\I don't understand the specifics, response:	but it seems they're inviting important people from all around.
context: Oh, nothing.\I'd also like to ask about the church in this town.\Um...\I won't say anything bad,\but it's best you don't get involved with the church.\So there really is a power struggle going on.\I don't understand the specifics,\but it seems they're inviting important people from all around. response:	I had to work two full days and nights because they invited some high ranking member of the church.
context: I'd also like to ask about the church in this town.\Um...\I won't say anything bad,\but it's best you don't get involved with the church.\So there really is a power struggle going on.\I don't understand the specifics,\but it seems they're inviting important people from all around.\I had to work two full days and nights because they invited some high ranking member of the church. response:	They're steadily hardening their foundations.
context: Um...\I won't say anything bad,\but it's best you don't get involved with the church.\So there really is a power struggle going on.\I don't understand the specifics,\but it seems they're inviting important people from all around.\I had to work two full days and nights because they invited some high ranking member of the church.\They're steadily hardening their foundations. response:	So they're very edgy about their reputation.
context: I won't say anything bad,\but it's best you don't get involved with the church.\So there really is a power struggle going on.\I don't understand the specifics,\but it seems they're inviting important people from all around.\I had to work two full days and nights because they invited some high ranking member of the church.\They're steadily hardening their foundations.\So they're very edgy about their reputation. response:	They're being very charitable.
context: but it's best you don't get involved with the church.\So there really is a power struggle going on.\I don't understand the specifics,\but it seems they're inviting important people from all around.\I had to work two full days and nights because they invited some high ranking member of the church.\They're steadily hardening their foundations.\So they're very edgy about their reputation.\They're being very charitable. response:	And if you start wondering where the money came from and talk about it,
context: So there really is a power struggle going on.\I don't understand the specifics,\but it seems they're inviting important people from all around.\I had to work two full days and nights because they invited some high ranking member of the church.\They're steadily hardening their foundations.\So they're very edgy about their reputation.\They're being very charitable.\And if you start wondering where the money came from and talk about it, response:	there's no knowing what will happen to you.
context: I don't understand the specifics,\but it seems they're inviting important people from all around.\I had to work two full days and nights because they invited some high ranking member of the church.\They're steadily hardening their foundations.\So they're very edgy about their reputation.\They're being very charitable.\And if you start wondering where the money came from and talk about it,\there's no knowing what will happen to you. response:	Once the church has their eye on you, you won't be able to stay in the city for long.
context: but it seems they're inviting important people from all around.\I had to work two full days and nights because they invited some high ranking member of the church.\They're steadily hardening their foundations.\So they're very edgy about their reputation.\They're being very charitable.\And if you start wondering where the money came from and talk about it,\there's no knowing what will happen to you.\Once the church has their eye on you, you won't be able to stay in the city for long. response:	That's what the populace has decided.
context: I had to work two full days and nights because they invited some high ranking member of the church.\They're steadily hardening their foundations.\So they're very edgy about their reputation.\They're being very charitable.\And if you start wondering where the money came from and talk about it,\there's no knowing what will happen to you.\Once the church has their eye on you, you won't be able to stay in the city for long.\That's what the populace has decided. response:	Is it alright to be telling me this?
context: They're steadily hardening their foundations.\So they're very edgy about their reputation.\They're being very charitable.\And if you start wondering where the money came from and talk about it,\there's no knowing what will happen to you.\Once the church has their eye on you, you won't be able to stay in the city for long.\That's what the populace has decided.\Is it alright to be telling me this? response:	It's special for me just to be talking to you like this.
context: So they're very edgy about their reputation.\They're being very charitable.\And if you start wondering where the money came from and talk about it,\there's no knowing what will happen to you.\Once the church has their eye on you, you won't be able to stay in the city for long.\That's what the populace has decided.\Is it alright to be telling me this?\It's special for me just to be talking to you like this. response:	May I ask why, out of curiosity?
