context: OP response:	ED
context: Thank you very much.\Your face is really smooth too.\That's a little ticklish.\How about this?\Not there! More over on this side...\Understood!\By the way, how was the trip, Yukikaze?\The usual. response:	It was a relaxing holiday with Lady d'Arquien and some others from the Onmitsu Squad.
context: Your face is really smooth too.\That's a little ticklish.\How about this?\Not there! More over on this side...\Understood!\By the way, how was the trip, Yukikaze?\The usual.\It was a relaxing holiday with Lady d'Arquien and some others from the Onmitsu Squad. response:	The letter just reported on the trip and the results of the hunt.
context: That's a little ticklish.\How about this?\Not there! More over on this side...\Understood!\By the way, how was the trip, Yukikaze?\The usual.\It was a relaxing holiday with Lady d'Arquien and some others from the Onmitsu Squad.\The letter just reported on the trip and the results of the hunt. response:	We would have enjoyed more of your adventurous stories.
context: How about this?\Not there! More over on this side...\Understood!\By the way, how was the trip, Yukikaze?\The usual.\It was a relaxing holiday with Lady d'Arquien and some others from the Onmitsu Squad.\The letter just reported on the trip and the results of the hunt.\We would have enjoyed more of your adventurous stories. response:	I would really like to share that too.
context: Not there! More over on this side...\Understood!\By the way, how was the trip, Yukikaze?\The usual.\It was a relaxing holiday with Lady d'Arquien and some others from the Onmitsu Squad.\The letter just reported on the trip and the results of the hunt.\We would have enjoyed more of your adventurous stories.\I would really like to share that too. response:	One of her secret missions was to hunt for the wicked.
context: Understood!\By the way, how was the trip, Yukikaze?\The usual.\It was a relaxing holiday with Lady d'Arquien and some others from the Onmitsu Squad.\The letter just reported on the trip and the results of the hunt.\We would have enjoyed more of your adventurous stories.\I would really like to share that too.\One of her secret missions was to hunt for the wicked. response:	However, we cannot disclose anything without authorization.
context: By the way, how was the trip, Yukikaze?\The usual.\It was a relaxing holiday with Lady d'Arquien and some others from the Onmitsu Squad.\The letter just reported on the trip and the results of the hunt.\We would have enjoyed more of your adventurous stories.\I would really like to share that too.\One of her secret missions was to hunt for the wicked.\However, we cannot disclose anything without authorization. response:	I see.
context: The usual.\It was a relaxing holiday with Lady d'Arquien and some others from the Onmitsu Squad.\The letter just reported on the trip and the results of the hunt.\We would have enjoyed more of your adventurous stories.\I would really like to share that too.\One of her secret missions was to hunt for the wicked.\However, we cannot disclose anything without authorization.\I see. response:	That's so disappointing.
context: It was a relaxing holiday with Lady d'Arquien and some others from the Onmitsu Squad.\The letter just reported on the trip and the results of the hunt.\We would have enjoyed more of your adventurous stories.\I would really like to share that too.\One of her secret missions was to hunt for the wicked.\However, we cannot disclose anything without authorization.\I see.\That's so disappointing. response:	But apart from that, I can tell you about every other thing we did.
context: The letter just reported on the trip and the results of the hunt.\We would have enjoyed more of your adventurous stories.\I would really like to share that too.\One of her secret missions was to hunt for the wicked.\However, we cannot disclose anything without authorization.\I see.\That's so disappointing.\But apart from that, I can tell you about every other thing we did. response:	If it's about the fun parts of our trip, I can talk about it anytime.
context: We would have enjoyed more of your adventurous stories.\I would really like to share that too.\One of her secret missions was to hunt for the wicked.\However, we cannot disclose anything without authorization.\I see.\That's so disappointing.\But apart from that, I can tell you about every other thing we did.\If it's about the fun parts of our trip, I can talk about it anytime. response:	Please, let us hear it!
context: I would really like to share that too.\One of her secret missions was to hunt for the wicked.\However, we cannot disclose anything without authorization.\I see.\That's so disappointing.\But apart from that, I can tell you about every other thing we did.\If it's about the fun parts of our trip, I can talk about it anytime.\Please, let us hear it! response:	Princess, how was your walk with Sir Hero?
context: One of her secret missions was to hunt for the wicked.\However, we cannot disclose anything without authorization.\I see.\That's so disappointing.\But apart from that, I can tell you about every other thing we did.\If it's about the fun parts of our trip, I can talk about it anytime.\Please, let us hear it!\Princess, how was your walk with Sir Hero? response:	It was very fun! He wants to do it again tomorrow.
context: However, we cannot disclose anything without authorization.\I see.\That's so disappointing.\But apart from that, I can tell you about every other thing we did.\If it's about the fun parts of our trip, I can talk about it anytime.\Please, let us hear it!\Princess, how was your walk with Sir Hero?\It was very fun! He wants to do it again tomorrow. response:	That's wonderful.
context: I see.\That's so disappointing.\But apart from that, I can tell you about every other thing we did.\If it's about the fun parts of our trip, I can talk about it anytime.\Please, let us hear it!\Princess, how was your walk with Sir Hero?\It was very fun! He wants to do it again tomorrow.\That's wonderful. response:	This is Percy Gaudy from Wanlet Joumai.
context: That's so disappointing.\But apart from that, I can tell you about every other thing we did.\If it's about the fun parts of our trip, I can talk about it anytime.\Please, let us hear it!\Princess, how was your walk with Sir Hero?\It was very fun! He wants to do it again tomorrow.\That's wonderful.\This is Percy Gaudy from Wanlet Joumai. response:	Just moments ago, the leader of the Galette Lion Army,
context: But apart from that, I can tell you about every other thing we did.\If it's about the fun parts of our trip, I can talk about it anytime.\Please, let us hear it!\Princess, how was your walk with Sir Hero?\It was very fun! He wants to do it again tomorrow.\That's wonderful.\This is Percy Gaudy from Wanlet Joumai.\Just moments ago, the leader of the Galette Lion Army, response:	Her Excellency, Leonmitchelli, made a stunning declaration.
context: If it's about the fun parts of our trip, I can talk about it anytime.\Please, let us hear it!\Princess, how was your walk with Sir Hero?\It was very fun! He wants to do it again tomorrow.\That's wonderful.\This is Percy Gaudy from Wanlet Joumai.\Just moments ago, the leader of the Galette Lion Army,\Her Excellency, Leonmitchelli, made a stunning declaration. response:	W-Well, just take a look at the declaration footage.
context: Please, let us hear it!\Princess, how was your walk with Sir Hero?\It was very fun! He wants to do it again tomorrow.\That's wonderful.\This is Percy Gaudy from Wanlet Joumai.\Just moments ago, the leader of the Galette Lion Army,\Her Excellency, Leonmitchelli, made a stunning declaration.\W-Well, just take a look at the declaration footage. response:	With regards to Galette's athletic competition that is supposed to be held four days from now,
context: Princess, how was your walk with Sir Hero?\It was very fun! He wants to do it again tomorrow.\That's wonderful.\This is Percy Gaudy from Wanlet Joumai.\Just moments ago, the leader of the Galette Lion Army,\Her Excellency, Leonmitchelli, made a stunning declaration.\W-Well, just take a look at the declaration footage.\With regards to Galette's athletic competition that is supposed to be held four days from now, response:	I hereby make a few amendments.
context: It was very fun! He wants to do it again tomorrow.\That's wonderful.\This is Percy Gaudy from Wanlet Joumai.\Just moments ago, the leader of the Galette Lion Army,\Her Excellency, Leonmitchelli, made a stunning declaration.\W-Well, just take a look at the declaration footage.\With regards to Galette's athletic competition that is supposed to be held four days from now,\I hereby make a few amendments. response:	Due to two losses in a row, and also taking into account Biscotti's new hero,
context: That's wonderful.\This is Percy Gaudy from Wanlet Joumai.\Just moments ago, the leader of the Galette Lion Army,\Her Excellency, Leonmitchelli, made a stunning declaration.\W-Well, just take a look at the declaration footage.\With regards to Galette's athletic competition that is supposed to be held four days from now,\I hereby make a few amendments.\Due to two losses in a row, and also taking into account Biscotti's new hero, response:	as well as the return of the competent Lady d'Arquien,
context: This is Percy Gaudy from Wanlet Joumai.\Just moments ago, the leader of the Galette Lion Army,\Her Excellency, Leonmitchelli, made a stunning declaration.\W-Well, just take a look at the declaration footage.\With regards to Galette's athletic competition that is supposed to be held four days from now,\I hereby make a few amendments.\Due to two losses in a row, and also taking into account Biscotti's new hero,\as well as the return of the competent Lady d'Arquien, response:	it'll be disastrous to our Lion Army's reputation if we were to leave them alone.
context: Just moments ago, the leader of the Galette Lion Army,\Her Excellency, Leonmitchelli, made a stunning declaration.\W-Well, just take a look at the declaration footage.\With regards to Galette's athletic competition that is supposed to be held four days from now,\I hereby make a few amendments.\Due to two losses in a row, and also taking into account Biscotti's new hero,\as well as the return of the competent Lady d'Arquien,\it'll be disastrous to our Lion Army's reputation if we were to leave them alone. response:	Thus, I would like to initiate a new war with Biscotti.
context: Her Excellency, Leonmitchelli, made a stunning declaration.\W-Well, just take a look at the declaration footage.\With regards to Galette's athletic competition that is supposed to be held four days from now,\I hereby make a few amendments.\Due to two losses in a row, and also taking into account Biscotti's new hero,\as well as the return of the competent Lady d'Arquien,\it'll be disastrous to our Lion Army's reputation if we were to leave them alone.\Thus, I would like to initiate a new war with Biscotti. response:	Having considered conducting this war with such short notice,
context: W-Well, just take a look at the declaration footage.\With regards to Galette's athletic competition that is supposed to be held four days from now,\I hereby make a few amendments.\Due to two losses in a row, and also taking into account Biscotti's new hero,\as well as the return of the competent Lady d'Arquien,\it'll be disastrous to our Lion Army's reputation if we were to leave them alone.\Thus, I would like to initiate a new war with Biscotti.\Having considered conducting this war with such short notice, response:	I'll allow Biscotti to decide on any additional conditions.
context: With regards to Galette's athletic competition that is supposed to be held four days from now,\I hereby make a few amendments.\Due to two losses in a row, and also taking into account Biscotti's new hero,\as well as the return of the competent Lady d'Arquien,\it'll be disastrous to our Lion Army's reputation if we were to leave them alone.\Thus, I would like to initiate a new war with Biscotti.\Having considered conducting this war with such short notice,\I'll allow Biscotti to decide on any additional conditions. response:	Of course, we have readied a large amount of cash prizes and awards.
context: I hereby make a few amendments.\Due to two losses in a row, and also taking into account Biscotti's new hero,\as well as the return of the competent Lady d'Arquien,\it'll be disastrous to our Lion Army's reputation if we were to leave them alone.\Thus, I would like to initiate a new war with Biscotti.\Having considered conducting this war with such short notice,\I'll allow Biscotti to decide on any additional conditions.\Of course, we have readied a large amount of cash prizes and awards. response:	It's time to make a fortune, people. Let's all participate!
context: Due to two losses in a row, and also taking into account Biscotti's new hero,\as well as the return of the competent Lady d'Arquien,\it'll be disastrous to our Lion Army's reputation if we were to leave them alone.\Thus, I would like to initiate a new war with Biscotti.\Having considered conducting this war with such short notice,\I'll allow Biscotti to decide on any additional conditions.\Of course, we have readied a large amount of cash prizes and awards.\It's time to make a fortune, people. Let's all participate! response:	Once Biscotti has agreed to this, tickets will be sold.
context: as well as the return of the competent Lady d'Arquien,\it'll be disastrous to our Lion Army's reputation if we were to leave them alone.\Thus, I would like to initiate a new war with Biscotti.\Having considered conducting this war with such short notice,\I'll allow Biscotti to decide on any additional conditions.\Of course, we have readied a large amount of cash prizes and awards.\It's time to make a fortune, people. Let's all participate!\Once Biscotti has agreed to this, tickets will be sold. response:	As we haven't got much time'til the competition begins, things will be rather hasty.
context: it'll be disastrous to our Lion Army's reputation if we were to leave them alone.\Thus, I would like to initiate a new war with Biscotti.\Having considered conducting this war with such short notice,\I'll allow Biscotti to decide on any additional conditions.\Of course, we have readied a large amount of cash prizes and awards.\It's time to make a fortune, people. Let's all participate!\Once Biscotti has agreed to this, tickets will be sold.\As we haven't got much time'til the competition begins, things will be rather hasty. response:	So we'll publish more thorough information later,
context: Thus, I would like to initiate a new war with Biscotti.\Having considered conducting this war with such short notice,\I'll allow Biscotti to decide on any additional conditions.\Of course, we have readied a large amount of cash prizes and awards.\It's time to make a fortune, people. Let's all participate!\Once Biscotti has agreed to this, tickets will be sold.\As we haven't got much time'til the competition begins, things will be rather hasty.\So we'll publish more thorough information later, response:	as we'll need to properly explain to those who are interested in participating.
context: Having considered conducting this war with such short notice,\I'll allow Biscotti to decide on any additional conditions.\Of course, we have readied a large amount of cash prizes and awards.\It's time to make a fortune, people. Let's all participate!\Once Biscotti has agreed to this, tickets will be sold.\As we haven't got much time'til the competition begins, things will be rather hasty.\So we'll publish more thorough information later,\as we'll need to properly explain to those who are interested in participating. response:	Also, in order to better reward the winning country, I'm betting something extra on this.
context: I'll allow Biscotti to decide on any additional conditions.\Of course, we have readied a large amount of cash prizes and awards.\It's time to make a fortune, people. Let's all participate!\Once Biscotti has agreed to this, tickets will be sold.\As we haven't got much time'til the competition begins, things will be rather hasty.\So we'll publish more thorough information later,\as we'll need to properly explain to those who are interested in participating.\Also, in order to better reward the winning country, I'm betting something extra on this. response:	They are Galette's Holy Swords, the Whirlwind Demon, Granveil, and the Holy Sword, Ex Machina.
context: Of course, we have readied a large amount of cash prizes and awards.\It's time to make a fortune, people. Let's all participate!\Once Biscotti has agreed to this, tickets will be sold.\As we haven't got much time'til the competition begins, things will be rather hasty.\So we'll publish more thorough information later,\as we'll need to properly explain to those who are interested in participating.\Also, in order to better reward the winning country, I'm betting something extra on this.\They are Galette's Holy Swords, the Whirlwind Demon, Granveil, and the Holy Sword, Ex Machina. response:	You're watching this, Princess Millhiore, aren't you?
context: It's time to make a fortune, people. Let's all participate!\Once Biscotti has agreed to this, tickets will be sold.\As we haven't got much time'til the competition begins, things will be rather hasty.\So we'll publish more thorough information later,\as we'll need to properly explain to those who are interested in participating.\Also, in order to better reward the winning country, I'm betting something extra on this.\They are Galette's Holy Swords, the Whirlwind Demon, Granveil, and the Holy Sword, Ex Machina.\You're watching this, Princess Millhiore, aren't you? response:	I hope Biscotti will also place an equivalent bet.
context: Once Biscotti has agreed to this, tickets will be sold.\As we haven't got much time'til the competition begins, things will be rather hasty.\So we'll publish more thorough information later,\as we'll need to properly explain to those who are interested in participating.\Also, in order to better reward the winning country, I'm betting something extra on this.\They are Galette's Holy Swords, the Whirlwind Demon, Granveil, and the Holy Sword, Ex Machina.\You're watching this, Princess Millhiore, aren't you?\I hope Biscotti will also place an equivalent bet. response:	Something that is of equal value to their country's Holy Sword...
context: As we haven't got much time'til the competition begins, things will be rather hasty.\So we'll publish more thorough information later,\as we'll need to properly explain to those who are interested in participating.\Also, in order to better reward the winning country, I'm betting something extra on this.\They are Galette's Holy Swords, the Whirlwind Demon, Granveil, and the Holy Sword, Ex Machina.\You're watching this, Princess Millhiore, aren't you?\I hope Biscotti will also place an equivalent bet.\Something that is of equal value to their country's Holy Sword... response:	I guess she wants us to bet our Holy Swords too.
context: So we'll publish more thorough information later,\as we'll need to properly explain to those who are interested in participating.\Also, in order to better reward the winning country, I'm betting something extra on this.\They are Galette's Holy Swords, the Whirlwind Demon, Granveil, and the Holy Sword, Ex Machina.\You're watching this, Princess Millhiore, aren't you?\I hope Biscotti will also place an equivalent bet.\Something that is of equal value to their country's Holy Sword...\I guess she wants us to bet our Holy Swords too. response:	This is as if...
context: as we'll need to properly explain to those who are interested in participating.\Also, in order to better reward the winning country, I'm betting something extra on this.\They are Galette's Holy Swords, the Whirlwind Demon, Granveil, and the Holy Sword, Ex Machina.\You're watching this, Princess Millhiore, aren't you?\I hope Biscotti will also place an equivalent bet.\Something that is of equal value to their country's Holy Sword...\I guess she wants us to bet our Holy Swords too.\This is as if... response:	To the people of Galette and Biscotti,
context: Also, in order to better reward the winning country, I'm betting something extra on this.\They are Galette's Holy Swords, the Whirlwind Demon, Granveil, and the Holy Sword, Ex Machina.\You're watching this, Princess Millhiore, aren't you?\I hope Biscotti will also place an equivalent bet.\Something that is of equal value to their country's Holy Sword...\I guess she wants us to bet our Holy Swords too.\This is as if...\To the people of Galette and Biscotti, response:	for the sake of your own country and also for yourselves,
context: They are Galette's Holy Swords, the Whirlwind Demon, Granveil, and the Holy Sword, Ex Machina.\You're watching this, Princess Millhiore, aren't you?\I hope Biscotti will also place an equivalent bet.\Something that is of equal value to their country's Holy Sword...\I guess she wants us to bet our Holy Swords too.\This is as if...\To the people of Galette and Biscotti,\for the sake of your own country and also for yourselves, response:	if you still have the courage to fight, join the battle immediately!
context: You're watching this, Princess Millhiore, aren't you?\I hope Biscotti will also place an equivalent bet.\Something that is of equal value to their country's Holy Sword...\I guess she wants us to bet our Holy Swords too.\This is as if...\To the people of Galette and Biscotti,\for the sake of your own country and also for yourselves,\if you still have the courage to fight, join the battle immediately! response:	Using the Holy Swords as a reward?
context: I hope Biscotti will also place an equivalent bet.\Something that is of equal value to their country's Holy Sword...\I guess she wants us to bet our Holy Swords too.\This is as if...\To the people of Galette and Biscotti,\for the sake of your own country and also for yourselves,\if you still have the courage to fight, join the battle immediately!\Using the Holy Swords as a reward? response:	Don't the Holy Swords represent the country?
context: Something that is of equal value to their country's Holy Sword...\I guess she wants us to bet our Holy Swords too.\This is as if...\To the people of Galette and Biscotti,\for the sake of your own country and also for yourselves,\if you still have the courage to fight, join the battle immediately!\Using the Holy Swords as a reward?\Don't the Holy Swords represent the country? response:	Of course they do.
context: I guess she wants us to bet our Holy Swords too.\This is as if...\To the people of Galette and Biscotti,\for the sake of your own country and also for yourselves,\if you still have the courage to fight, join the battle immediately!\Using the Holy Swords as a reward?\Don't the Holy Swords represent the country?\Of course they do. response:	But there are times when the swords are temporarily lent out as a sign of friendship between countries.
context: This is as if...\To the people of Galette and Biscotti,\for the sake of your own country and also for yourselves,\if you still have the courage to fight, join the battle immediately!\Using the Holy Swords as a reward?\Don't the Holy Swords represent the country?\Of course they do.\But there are times when the swords are temporarily lent out as a sign of friendship between countries. response:	Perhaps the people would think that's the case this time around.
context: To the people of Galette and Biscotti,\for the sake of your own country and also for yourselves,\if you still have the courage to fight, join the battle immediately!\Using the Holy Swords as a reward?\Don't the Holy Swords represent the country?\Of course they do.\But there are times when the swords are temporarily lent out as a sign of friendship between countries.\Perhaps the people would think that's the case this time around. response:	However, things actually appear to be a little different.
context: for the sake of your own country and also for yourselves,\if you still have the courage to fight, join the battle immediately!\Using the Holy Swords as a reward?\Don't the Holy Swords represent the country?\Of course they do.\But there are times when the swords are temporarily lent out as a sign of friendship between countries.\Perhaps the people would think that's the case this time around.\However, things actually appear to be a little different. response:	What's gotten into Princess Leo?
context: if you still have the courage to fight, join the battle immediately!\Using the Holy Swords as a reward?\Don't the Holy Swords represent the country?\Of course they do.\But there are times when the swords are temporarily lent out as a sign of friendship between countries.\Perhaps the people would think that's the case this time around.\However, things actually appear to be a little different.\What's gotten into Princess Leo? response:	This is as if she really intends to invade Biscotti.
context: Using the Holy Swords as a reward?\Don't the Holy Swords represent the country?\Of course they do.\But there are times when the swords are temporarily lent out as a sign of friendship between countries.\Perhaps the people would think that's the case this time around.\However, things actually appear to be a little different.\What's gotten into Princess Leo?\This is as if she really intends to invade Biscotti. response:	I hope that's not what's happening.
context: Don't the Holy Swords represent the country?\Of course they do.\But there are times when the swords are temporarily lent out as a sign of friendship between countries.\Perhaps the people would think that's the case this time around.\However, things actually appear to be a little different.\What's gotten into Princess Leo?\This is as if she really intends to invade Biscotti.\I hope that's not what's happening. response:	But right now she's already suggesting to use Biscotti's Holy Swords as reward.
context: Of course they do.\But there are times when the swords are temporarily lent out as a sign of friendship between countries.\Perhaps the people would think that's the case this time around.\However, things actually appear to be a little different.\What's gotten into Princess Leo?\This is as if she really intends to invade Biscotti.\I hope that's not what's happening.\But right now she's already suggesting to use Biscotti's Holy Swords as reward. response:	Amelita, the notice of declaration.
context: But there are times when the swords are temporarily lent out as a sign of friendship between countries.\Perhaps the people would think that's the case this time around.\However, things actually appear to be a little different.\What's gotten into Princess Leo?\This is as if she really intends to invade Biscotti.\I hope that's not what's happening.\But right now she's already suggesting to use Biscotti's Holy Swords as reward.\Amelita, the notice of declaration. response:	Yes, sir.
context: Perhaps the people would think that's the case this time around.\However, things actually appear to be a little different.\What's gotten into Princess Leo?\This is as if she really intends to invade Biscotti.\I hope that's not what's happening.\But right now she's already suggesting to use Biscotti's Holy Swords as reward.\Amelita, the notice of declaration.\Yes, sir. response:	The notice of declaration states that the period of sword keeping is no more than sixty days.
context: However, things actually appear to be a little different.\What's gotten into Princess Leo?\This is as if she really intends to invade Biscotti.\I hope that's not what's happening.\But right now she's already suggesting to use Biscotti's Holy Swords as reward.\Amelita, the notice of declaration.\Yes, sir.\The notice of declaration states that the period of sword keeping is no more than sixty days. response:	As for the purpose of display and usage, it'll be based upon trust between the two countries.
context: What's gotten into Princess Leo?\This is as if she really intends to invade Biscotti.\I hope that's not what's happening.\But right now she's already suggesting to use Biscotti's Holy Swords as reward.\Amelita, the notice of declaration.\Yes, sir.\The notice of declaration states that the period of sword keeping is no more than sixty days.\As for the purpose of display and usage, it'll be based upon trust between the two countries. response:	There will be no illegal usage, and they will be returned within said period.
context: This is as if she really intends to invade Biscotti.\I hope that's not what's happening.\But right now she's already suggesting to use Biscotti's Holy Swords as reward.\Amelita, the notice of declaration.\Yes, sir.\The notice of declaration states that the period of sword keeping is no more than sixty days.\As for the purpose of display and usage, it'll be based upon trust between the two countries.\There will be no illegal usage, and they will be returned within said period. response:	This means that they can use them however they like during this period of time.
context: I hope that's not what's happening.\But right now she's already suggesting to use Biscotti's Holy Swords as reward.\Amelita, the notice of declaration.\Yes, sir.\The notice of declaration states that the period of sword keeping is no more than sixty days.\As for the purpose of display and usage, it'll be based upon trust between the two countries.\There will be no illegal usage, and they will be returned within said period.\This means that they can use them however they like during this period of time. response:	Is there any way we can decline this?
context: But right now she's already suggesting to use Biscotti's Holy Swords as reward.\Amelita, the notice of declaration.\Yes, sir.\The notice of declaration states that the period of sword keeping is no more than sixty days.\As for the purpose of display and usage, it'll be based upon trust between the two countries.\There will be no illegal usage, and they will be returned within said period.\This means that they can use them however they like during this period of time.\Is there any way we can decline this? response:	But she has managed to capture the hearts of the people of both countries during the declaration.
context: Amelita, the notice of declaration.\Yes, sir.\The notice of declaration states that the period of sword keeping is no more than sixty days.\As for the purpose of display and usage, it'll be based upon trust between the two countries.\There will be no illegal usage, and they will be returned within said period.\This means that they can use them however they like during this period of time.\Is there any way we can decline this?\But she has managed to capture the hearts of the people of both countries during the declaration. response:	If we refuse to bring out our Holy Swords, it'll look as if we're at fault.
context: Yes, sir.\The notice of declaration states that the period of sword keeping is no more than sixty days.\As for the purpose of display and usage, it'll be based upon trust between the two countries.\There will be no illegal usage, and they will be returned within said period.\This means that they can use them however they like during this period of time.\Is there any way we can decline this?\But she has managed to capture the hearts of the people of both countries during the declaration.\If we refuse to bring out our Holy Swords, it'll look as if we're at fault. response:	We need to fork out a lot if we want to compensate for that.
context: The notice of declaration states that the period of sword keeping is no more than sixty days.\As for the purpose of display and usage, it'll be based upon trust between the two countries.\There will be no illegal usage, and they will be returned within said period.\This means that they can use them however they like during this period of time.\Is there any way we can decline this?\But she has managed to capture the hearts of the people of both countries during the declaration.\If we refuse to bring out our Holy Swords, it'll look as if we're at fault.\We need to fork out a lot if we want to compensate for that. response:	What shall we do? What shall we do?
context: As for the purpose of display and usage, it'll be based upon trust between the two countries.\There will be no illegal usage, and they will be returned within said period.\This means that they can use them however they like during this period of time.\Is there any way we can decline this?\But she has managed to capture the hearts of the people of both countries during the declaration.\If we refuse to bring out our Holy Swords, it'll look as if we're at fault.\We need to fork out a lot if we want to compensate for that.\What shall we do? What shall we do? response:	This is problematic!
context: There will be no illegal usage, and they will be returned within said period.\This means that they can use them however they like during this period of time.\Is there any way we can decline this?\But she has managed to capture the hearts of the people of both countries during the declaration.\If we refuse to bring out our Holy Swords, it'll look as if we're at fault.\We need to fork out a lot if we want to compensate for that.\What shall we do? What shall we do?\This is problematic! response:	Is there nothing I can do?
context: This means that they can use them however they like during this period of time.\Is there any way we can decline this?\But she has managed to capture the hearts of the people of both countries during the declaration.\If we refuse to bring out our Holy Swords, it'll look as if we're at fault.\We need to fork out a lot if we want to compensate for that.\What shall we do? What shall we do?\This is problematic!\Is there nothing I can do? response:	Well, it involves politics after all.
context: Is there any way we can decline this?\But she has managed to capture the hearts of the people of both countries during the declaration.\If we refuse to bring out our Holy Swords, it'll look as if we're at fault.\We need to fork out a lot if we want to compensate for that.\What shall we do? What shall we do?\This is problematic!\Is there nothing I can do?\Well, it involves politics after all. response:	We can only wait for Princess and the Leader of Knights to decide.
context: But she has managed to capture the hearts of the people of both countries during the declaration.\If we refuse to bring out our Holy Swords, it'll look as if we're at fault.\We need to fork out a lot if we want to compensate for that.\What shall we do? What shall we do?\This is problematic!\Is there nothing I can do?\Well, it involves politics after all.\We can only wait for Princess and the Leader of Knights to decide. response:	You!
context: If we refuse to bring out our Holy Swords, it'll look as if we're at fault.\We need to fork out a lot if we want to compensate for that.\What shall we do? What shall we do?\This is problematic!\Is there nothing I can do?\Well, it involves politics after all.\We can only wait for Princess and the Leader of Knights to decide.\You! response:	Why are you here?
context: We need to fork out a lot if we want to compensate for that.\What shall we do? What shall we do?\This is problematic!\Is there nothing I can do?\Well, it involves politics after all.\We can only wait for Princess and the Leader of Knights to decide.\You!\Why are you here? response:	Oh crap! You found me!
context: What shall we do? What shall we do?\This is problematic!\Is there nothing I can do?\Well, it involves politics after all.\We can only wait for Princess and the Leader of Knights to decide.\You!\Why are you here?\Oh crap! You found me! response:	Were you sent here as a forerunner?
context: This is problematic!\Is there nothing I can do?\Well, it involves politics after all.\We can only wait for Princess and the Leader of Knights to decide.\You!\Why are you here?\Oh crap! You found me!\Were you sent here as a forerunner? response:	No, no, you're wrong!
context: Is there nothing I can do?\Well, it involves politics after all.\We can only wait for Princess and the Leader of Knights to decide.\You!\Why are you here?\Oh crap! You found me!\Were you sent here as a forerunner?\No, no, you're wrong! response:	Hm? Isn't that...
context: Well, it involves politics after all.\We can only wait for Princess and the Leader of Knights to decide.\You!\Why are you here?\Oh crap! You found me!\Were you sent here as a forerunner?\No, no, you're wrong!\Hm? Isn't that... response:	Emilio, what's happening?
context: We can only wait for Princess and the Leader of Knights to decide.\You!\Why are you here?\Oh crap! You found me!\Were you sent here as a forerunner?\No, no, you're wrong!\Hm? Isn't that...\Emilio, what's happening? response:	Chief Panettone!
context: You!\Why are you here?\Oh crap! You found me!\Were you sent here as a forerunner?\No, no, you're wrong!\Hm? Isn't that...\Emilio, what's happening?\Chief Panettone! response:	We've discovered Galette's spy dressed as one of our knights.
context: Why are you here?\Oh crap! You found me!\Were you sent here as a forerunner?\No, no, you're wrong!\Hm? Isn't that...\Emilio, what's happening?\Chief Panettone!\We've discovered Galette's spy dressed as one of our knights. response:	I said I'm not!
context: Oh crap! You found me!\Were you sent here as a forerunner?\No, no, you're wrong!\Hm? Isn't that...\Emilio, what's happening?\Chief Panettone!\We've discovered Galette's spy dressed as one of our knights.\I said I'm not! response:	I'm only following orders
context: Were you sent here as a forerunner?\No, no, you're wrong!\Hm? Isn't that...\Emilio, what's happening?\Chief Panettone!\We've discovered Galette's spy dressed as one of our knights.\I said I'm not!\I'm only following orders response:	to deliver a secret message to the hero, Sink.
context: No, no, you're wrong!\Hm? Isn't that...\Emilio, what's happening?\Chief Panettone!\We've discovered Galette's spy dressed as one of our knights.\I said I'm not!\I'm only following orders\to deliver a secret message to the hero, Sink. response:	A message for me?
context: Hm? Isn't that...\Emilio, what's happening?\Chief Panettone!\We've discovered Galette's spy dressed as one of our knights.\I said I'm not!\I'm only following orders\to deliver a secret message to the hero, Sink.\A message for me? response:	He's here.
context: Emilio, what's happening?\Chief Panettone!\We've discovered Galette's spy dressed as one of our knights.\I said I'm not!\I'm only following orders\to deliver a secret message to the hero, Sink.\A message for me?\He's here. response:	Gaul.
context: Chief Panettone!\We've discovered Galette's spy dressed as one of our knights.\I said I'm not!\I'm only following orders\to deliver a secret message to the hero, Sink.\A message for me?\He's here.\Gaul. response:	What's the matter?
context: We've discovered Galette's spy dressed as one of our knights.\I said I'm not!\I'm only following orders\to deliver a secret message to the hero, Sink.\A message for me?\He's here.\Gaul.\What's the matter? response:	What else?
context: I said I'm not!\I'm only following orders\to deliver a secret message to the hero, Sink.\A message for me?\He's here.\Gaul.\What's the matter?\What else? response:	It's about the upcoming war.
context: I'm only following orders\to deliver a secret message to the hero, Sink.\A message for me?\He's here.\Gaul.\What's the matter?\What else?\It's about the upcoming war. response:	Godwin and I are against this war.
context: to deliver a secret message to the hero, Sink.\A message for me?\He's here.\Gaul.\What's the matter?\What else?\It's about the upcoming war.\Godwin and I are against this war. response:	There's a lot that we can't accept.
context: A message for me?\He's here.\Gaul.\What's the matter?\What else?\It's about the upcoming war.\Godwin and I are against this war.\There's a lot that we can't accept. response:	We're the same.
context: He's here.\Gaul.\What's the matter?\What else?\It's about the upcoming war.\Godwin and I are against this war.\There's a lot that we can't accept.\We're the same. response:	We were considering if Galette really intends to invade Biscotti.
context: Gaul.\What's the matter?\What else?\It's about the upcoming war.\Godwin and I are against this war.\There's a lot that we can't accept.\We're the same.\We were considering if Galette really intends to invade Biscotti. response:	My sister has overdone it this time.
