context: Water. response:	Earth.
context: Hello? Spirit, can you hear me? This is the Avatar speaking.\I'm... here to try to help stuff.\This isn't right.\We can't sit here and cower while Aang waits for some monster to show up.\If anyone can save us, he can.\He still shouldn't have to face this alone.\The sun has set. Where are you, Hei-Bai?\Well, spirit, uh, I hereby ask you to please leave this village in peace! response:	Okay. Well, I guess that's settled then.
context: I'm... here to try to help stuff.\This isn't right.\We can't sit here and cower while Aang waits for some monster to show up.\If anyone can save us, he can.\He still shouldn't have to face this alone.\The sun has set. Where are you, Hei-Bai?\Well, spirit, uh, I hereby ask you to please leave this village in peace!\Okay. Well, I guess that's settled then. response:	You must be the Hei-Bai spirit. My name is...
context: This isn't right.\We can't sit here and cower while Aang waits for some monster to show up.\If anyone can save us, he can.\He still shouldn't have to face this alone.\The sun has set. Where are you, Hei-Bai?\Well, spirit, uh, I hereby ask you to please leave this village in peace!\Okay. Well, I guess that's settled then.\You must be the Hei-Bai spirit. My name is... response:	My name is Aang! I'm the Avatar and I would like to help! Hey, wait up!
context: We can't sit here and cower while Aang waits for some monster to show up.\If anyone can save us, he can.\He still shouldn't have to face this alone.\The sun has set. Where are you, Hei-Bai?\Well, spirit, uh, I hereby ask you to please leave this village in peace!\Okay. Well, I guess that's settled then.\You must be the Hei-Bai spirit. My name is...\My name is Aang! I'm the Avatar and I would like to help! Hey, wait up! response:	The Avatar's methods are... unusual.
context: If anyone can save us, he can.\He still shouldn't have to face this alone.\The sun has set. Where are you, Hei-Bai?\Well, spirit, uh, I hereby ask you to please leave this village in peace!\Okay. Well, I guess that's settled then.\You must be the Hei-Bai spirit. My name is...\My name is Aang! I'm the Avatar and I would like to help! Hey, wait up!\The Avatar's methods are... unusual. response:	It doesn't seem too interested in what he's saying. Maybe we should go help him?
context: He still shouldn't have to face this alone.\The sun has set. Where are you, Hei-Bai?\Well, spirit, uh, I hereby ask you to please leave this village in peace!\Okay. Well, I guess that's settled then.\You must be the Hei-Bai spirit. My name is...\My name is Aang! I'm the Avatar and I would like to help! Hey, wait up!\The Avatar's methods are... unusual.\It doesn't seem too interested in what he's saying. Maybe we should go help him? response:	No, only the Avatar stands a chance against the Hei-Bai.
context: The sun has set. Where are you, Hei-Bai?\Well, spirit, uh, I hereby ask you to please leave this village in peace!\Okay. Well, I guess that's settled then.\You must be the Hei-Bai spirit. My name is...\My name is Aang! I'm the Avatar and I would like to help! Hey, wait up!\The Avatar's methods are... unusual.\It doesn't seem too interested in what he's saying. Maybe we should go help him?\No, only the Avatar stands a chance against the Hei-Bai. response:	Aang will figure out the right thing to do, Sokka.
context: Well, spirit, uh, I hereby ask you to please leave this village in peace!\Okay. Well, I guess that's settled then.\You must be the Hei-Bai spirit. My name is...\My name is Aang! I'm the Avatar and I would like to help! Hey, wait up!\The Avatar's methods are... unusual.\It doesn't seem too interested in what he's saying. Maybe we should go help him?\No, only the Avatar stands a chance against the Hei-Bai.\Aang will figure out the right thing to do, Sokka. response:	Please, would you stop destroying things and listen?
context: Okay. Well, I guess that's settled then.\You must be the Hei-Bai spirit. My name is...\My name is Aang! I'm the Avatar and I would like to help! Hey, wait up!\The Avatar's methods are... unusual.\It doesn't seem too interested in what he's saying. Maybe we should go help him?\No, only the Avatar stands a chance against the Hei-Bai.\Aang will figure out the right thing to do, Sokka.\Please, would you stop destroying things and listen? response:	I'm just trying to do my job as spirit bridge.
context: You must be the Hei-Bai spirit. My name is...\My name is Aang! I'm the Avatar and I would like to help! Hey, wait up!\The Avatar's methods are... unusual.\It doesn't seem too interested in what he's saying. Maybe we should go help him?\No, only the Avatar stands a chance against the Hei-Bai.\Aang will figure out the right thing to do, Sokka.\Please, would you stop destroying things and listen?\I'm just trying to do my job as spirit bridge. response:	Excuse me, would you please turn around? I command you to turn around now!
context: My name is Aang! I'm the Avatar and I would like to help! Hey, wait up!\The Avatar's methods are... unusual.\It doesn't seem too interested in what he's saying. Maybe we should go help him?\No, only the Avatar stands a chance against the Hei-Bai.\Aang will figure out the right thing to do, Sokka.\Please, would you stop destroying things and listen?\I'm just trying to do my job as spirit bridge.\Excuse me, would you please turn around? I command you to turn around now! response:	That's it! He needs help!
context: The Avatar's methods are... unusual.\It doesn't seem too interested in what he's saying. Maybe we should go help him?\No, only the Avatar stands a chance against the Hei-Bai.\Aang will figure out the right thing to do, Sokka.\Please, would you stop destroying things and listen?\I'm just trying to do my job as spirit bridge.\Excuse me, would you please turn around? I command you to turn around now!\That's it! He needs help! response:	Sokka wait!
context: It doesn't seem too interested in what he's saying. Maybe we should go help him?\No, only the Avatar stands a chance against the Hei-Bai.\Aang will figure out the right thing to do, Sokka.\Please, would you stop destroying things and listen?\I'm just trying to do my job as spirit bridge.\Excuse me, would you please turn around? I command you to turn around now!\That's it! He needs help!\Sokka wait! response:	It's not safe!
context: No, only the Avatar stands a chance against the Hei-Bai.\Aang will figure out the right thing to do, Sokka.\Please, would you stop destroying things and listen?\I'm just trying to do my job as spirit bridge.\Excuse me, would you please turn around? I command you to turn around now!\That's it! He needs help!\Sokka wait!\It's not safe! response:	Hei-Bai! Over here!
context: Aang will figure out the right thing to do, Sokka.\Please, would you stop destroying things and listen?\I'm just trying to do my job as spirit bridge.\Excuse me, would you please turn around? I command you to turn around now!\That's it! He needs help!\Sokka wait!\It's not safe!\Hei-Bai! Over here! response:	Sokka, go back!
context: Please, would you stop destroying things and listen?\I'm just trying to do my job as spirit bridge.\Excuse me, would you please turn around? I command you to turn around now!\That's it! He needs help!\Sokka wait!\It's not safe!\Hei-Bai! Over here!\Sokka, go back! response:	We'll fight him together, Aang.
context: I'm just trying to do my job as spirit bridge.\Excuse me, would you please turn around? I command you to turn around now!\That's it! He needs help!\Sokka wait!\It's not safe!\Hei-Bai! Over here!\Sokka, go back!\We'll fight him together, Aang. response:	I don't wanna fight him unless I... huh!
context: Excuse me, would you please turn around? I command you to turn around now!\That's it! He needs help!\Sokka wait!\It's not safe!\Hei-Bai! Over here!\Sokka, go back!\We'll fight him together, Aang.\I don't wanna fight him unless I... huh! response:	Sokka!
context: That's it! He needs help!\Sokka wait!\It's not safe!\Hei-Bai! Over here!\Sokka, go back!\We'll fight him together, Aang.\I don't wanna fight him unless I... huh!\Sokka! response:	Uncle! Uncle, where are you?
context: Sokka wait!\It's not safe!\Hei-Bai! Over here!\Sokka, go back!\We'll fight him together, Aang.\I don't wanna fight him unless I... huh!\Sokka!\Uncle! Uncle, where are you? response:	Sir, maybe he thought you left without him?
context: It's not safe!\Hei-Bai! Over here!\Sokka, go back!\We'll fight him together, Aang.\I don't wanna fight him unless I... huh!\Sokka!\Uncle! Uncle, where are you?\Sir, maybe he thought you left without him? response:	Something's not right here. That pile of rocks...
context: Hei-Bai! Over here!\Sokka, go back!\We'll fight him together, Aang.\I don't wanna fight him unless I... huh!\Sokka!\Uncle! Uncle, where are you?\Sir, maybe he thought you left without him?\Something's not right here. That pile of rocks... response:	It looks like there's been a landslide, Sir.
context: Sokka, go back!\We'll fight him together, Aang.\I don't wanna fight him unless I... huh!\Sokka!\Uncle! Uncle, where are you?\Sir, maybe he thought you left without him?\Something's not right here. That pile of rocks...\It looks like there's been a landslide, Sir. response:	Land doesn't slide uphill. Those rocks didn't move naturally.
context: We'll fight him together, Aang.\I don't wanna fight him unless I... huh!\Sokka!\Uncle! Uncle, where are you?\Sir, maybe he thought you left without him?\Something's not right here. That pile of rocks...\It looks like there's been a landslide, Sir.\Land doesn't slide uphill. Those rocks didn't move naturally. response:	My uncle's been captured by earthbenders!
context: I don't wanna fight him unless I... huh!\Sokka!\Uncle! Uncle, where are you?\Sir, maybe he thought you left without him?\Something's not right here. That pile of rocks...\It looks like there's been a landslide, Sir.\Land doesn't slide uphill. Those rocks didn't move naturally.\My uncle's been captured by earthbenders! response:	Aang, over here!
context: Sokka!\Uncle! Uncle, where are you?\Sir, maybe he thought you left without him?\Something's not right here. That pile of rocks...\It looks like there's been a landslide, Sir.\Land doesn't slide uphill. Those rocks didn't move naturally.\My uncle's been captured by earthbenders!\Aang, over here! response:	Help!
context: Uncle! Uncle, where are you?\Sir, maybe he thought you left without him?\Something's not right here. That pile of rocks...\It looks like there's been a landslide, Sir.\Land doesn't slide uphill. Those rocks didn't move naturally.\My uncle's been captured by earthbenders!\Aang, over here!\Help! response:	Hang on, Sokka!
context: Sir, maybe he thought you left without him?\Something's not right here. That pile of rocks...\It looks like there's been a landslide, Sir.\Land doesn't slide uphill. Those rocks didn't move naturally.\My uncle's been captured by earthbenders!\Aang, over here!\Help!\Hang on, Sokka! response:	Sokka!
context: Something's not right here. That pile of rocks...\It looks like there's been a landslide, Sir.\Land doesn't slide uphill. Those rocks didn't move naturally.\My uncle's been captured by earthbenders!\Aang, over here!\Help!\Hang on, Sokka!\Sokka! response:	I failed.
context: It looks like there's been a landslide, Sir.\Land doesn't slide uphill. Those rocks didn't move naturally.\My uncle's been captured by earthbenders!\Aang, over here!\Help!\Hang on, Sokka!\Sokka!\I failed. response:	Where are you taking me?
context: Land doesn't slide uphill. Those rocks didn't move naturally.\My uncle's been captured by earthbenders!\Aang, over here!\Help!\Hang on, Sokka!\Sokka!\I failed.\Where are you taking me? response:	We're taking you to face justice.
context: My uncle's been captured by earthbenders!\Aang, over here!\Help!\Hang on, Sokka!\Sokka!\I failed.\Where are you taking me?\We're taking you to face justice. response:	Right. But where, specifically?
context: Aang, over here!\Help!\Hang on, Sokka!\Sokka!\I failed.\Where are you taking me?\We're taking you to face justice.\Right. But where, specifically? response:	A place you're quite familiar with, actually.
context: Help!\Hang on, Sokka!\Sokka!\I failed.\Where are you taking me?\We're taking you to face justice.\Right. But where, specifically?\A place you're quite familiar with, actually. response:	You once laid siege to it for 600 days, but it would not yield to you.
context: Hang on, Sokka!\Sokka!\I failed.\Where are you taking me?\We're taking you to face justice.\Right. But where, specifically?\A place you're quite familiar with, actually.\You once laid siege to it for 600 days, but it would not yield to you. response:	Ah! The great city of Ba Sing Se.
context: Sokka!\I failed.\Where are you taking me?\We're taking you to face justice.\Right. But where, specifically?\A place you're quite familiar with, actually.\You once laid siege to it for 600 days, but it would not yield to you.\Ah! The great city of Ba Sing Se. response:	It was greater than you were, apparently.
context: I failed.\Where are you taking me?\We're taking you to face justice.\Right. But where, specifically?\A place you're quite familiar with, actually.\You once laid siege to it for 600 days, but it would not yield to you.\Ah! The great city of Ba Sing Se.\It was greater than you were, apparently. response:	I acknowledged my defeat at Ba Sing Se!
context: Where are you taking me?\We're taking you to face justice.\Right. But where, specifically?\A place you're quite familiar with, actually.\You once laid siege to it for 600 days, but it would not yield to you.\Ah! The great city of Ba Sing Se.\It was greater than you were, apparently.\I acknowledged my defeat at Ba Sing Se! response:	After 600 days away from home, my men were tired and I was tired,...
context: We're taking you to face justice.\Right. But where, specifically?\A place you're quite familiar with, actually.\You once laid siege to it for 600 days, but it would not yield to you.\Ah! The great city of Ba Sing Se.\It was greater than you were, apparently.\I acknowledged my defeat at Ba Sing Se!\After 600 days away from home, my men were tired and I was tired,... response:	I'm sure they'll be back.
context: Right. But where, specifically?\A place you're quite familiar with, actually.\You once laid siege to it for 600 days, but it would not yield to you.\Ah! The great city of Ba Sing Se.\It was greater than you were, apparently.\I acknowledged my defeat at Ba Sing Se!\After 600 days away from home, my men were tired and I was tired,...\I'm sure they'll be back. response:	I know.
context: A place you're quite familiar with, actually.\You once laid siege to it for 600 days, but it would not yield to you.\Ah! The great city of Ba Sing Se.\It was greater than you were, apparently.\I acknowledged my defeat at Ba Sing Se!\After 600 days away from home, my men were tired and I was tired,...\I'm sure they'll be back.\I know. response:	You should get some rest.
context: You once laid siege to it for 600 days, but it would not yield to you.\Ah! The great city of Ba Sing Se.\It was greater than you were, apparently.\I acknowledged my defeat at Ba Sing Se!\After 600 days away from home, my men were tired and I was tired,...\I'm sure they'll be back.\I know.\You should get some rest. response:	Everything's gonna be okay.
context: Ah! The great city of Ba Sing Se.\It was greater than you were, apparently.\I acknowledged my defeat at Ba Sing Se!\After 600 days away from home, my men were tired and I was tired,...\I'm sure they'll be back.\I know.\You should get some rest.\Everything's gonna be okay. response:	Your brother is in good hands. I would be shocked if the Avatar returned without him.
context: It was greater than you were, apparently.\I acknowledged my defeat at Ba Sing Se!\After 600 days away from home, my men were tired and I was tired,...\I'm sure they'll be back.\I know.\You should get some rest.\Everything's gonna be okay.\Your brother is in good hands. I would be shocked if the Avatar returned without him. response:	Katara, Katara I lost him.
context: I acknowledged my defeat at Ba Sing Se!\After 600 days away from home, my men were tired and I was tired,...\I'm sure they'll be back.\I know.\You should get some rest.\Everything's gonna be okay.\Your brother is in good hands. I would be shocked if the Avatar returned without him.\Katara, Katara I lost him. response:	The sun is rising. Perhaps he will return soon.
context: After 600 days away from home, my men were tired and I was tired,...\I'm sure they'll be back.\I know.\You should get some rest.\Everything's gonna be okay.\Your brother is in good hands. I would be shocked if the Avatar returned without him.\Katara, Katara I lost him.\The sun is rising. Perhaps he will return soon. response:	What? No, I'm right here!
context: I'm sure they'll be back.\I know.\You should get some rest.\Everything's gonna be okay.\Your brother is in good hands. I would be shocked if the Avatar returned without him.\Katara, Katara I lost him.\The sun is rising. Perhaps he will return soon.\What? No, I'm right here! response:	I'm in the spirit world!
context: I know.\You should get some rest.\Everything's gonna be okay.\Your brother is in good hands. I would be shocked if the Avatar returned without him.\Katara, Katara I lost him.\The sun is rising. Perhaps he will return soon.\What? No, I'm right here!\I'm in the spirit world! response:	Yup, that's Uncle Iroh.
context: You should get some rest.\Everything's gonna be okay.\Your brother is in good hands. I would be shocked if the Avatar returned without him.\Katara, Katara I lost him.\The sun is rising. Perhaps he will return soon.\What? No, I'm right here!\I'm in the spirit world!\Yup, that's Uncle Iroh. response:	I'll figure this out, Katara, I promise.
context: Everything's gonna be okay.\Your brother is in good hands. I would be shocked if the Avatar returned without him.\Katara, Katara I lost him.\The sun is rising. Perhaps he will return soon.\What? No, I'm right here!\I'm in the spirit world!\Yup, that's Uncle Iroh.\I'll figure this out, Katara, I promise. response:	Like they said, I'm the bridge between the worlds, right?
context: Your brother is in good hands. I would be shocked if the Avatar returned without him.\Katara, Katara I lost him.\The sun is rising. Perhaps he will return soon.\What? No, I'm right here!\I'm in the spirit world!\Yup, that's Uncle Iroh.\I'll figure this out, Katara, I promise.\Like they said, I'm the bridge between the worlds, right? response:	All I have to do is... figure out what I have to do. But once I do that, no problem!
context: Katara, Katara I lost him.\The sun is rising. Perhaps he will return soon.\What? No, I'm right here!\I'm in the spirit world!\Yup, that's Uncle Iroh.\I'll figure this out, Katara, I promise.\Like they said, I'm the bridge between the worlds, right?\All I have to do is... figure out what I have to do. But once I do that, no problem! response:	Appa! Hey buddy, I'm right here. But, I guess you can't see me either.
context: The sun is rising. Perhaps he will return soon.\What? No, I'm right here!\I'm in the spirit world!\Yup, that's Uncle Iroh.\I'll figure this out, Katara, I promise.\Like they said, I'm the bridge between the worlds, right?\All I have to do is... figure out what I have to do. But once I do that, no problem!\Appa! Hey buddy, I'm right here. But, I guess you can't see me either. response:	It's ok, Appa. Dont' worry. I'm sure they're on their way back.
context: What? No, I'm right here!\I'm in the spirit world!\Yup, that's Uncle Iroh.\I'll figure this out, Katara, I promise.\Like they said, I'm the bridge between the worlds, right?\All I have to do is... figure out what I have to do. But once I do that, no problem!\Appa! Hey buddy, I'm right here. But, I guess you can't see me either.\It's ok, Appa. Dont' worry. I'm sure they're on their way back. response:	I bet they even found you a bunch of moon peaches for a treat.
context: I'm in the spirit world!\Yup, that's Uncle Iroh.\I'll figure this out, Katara, I promise.\Like they said, I'm the bridge between the worlds, right?\All I have to do is... figure out what I have to do. But once I do that, no problem!\Appa! Hey buddy, I'm right here. But, I guess you can't see me either.\It's ok, Appa. Dont' worry. I'm sure they're on their way back.\I bet they even found you a bunch of moon peaches for a treat. response:	What am I supposed to do?
context: Yup, that's Uncle Iroh.\I'll figure this out, Katara, I promise.\Like they said, I'm the bridge between the worlds, right?\All I have to do is... figure out what I have to do. But once I do that, no problem!\Appa! Hey buddy, I'm right here. But, I guess you can't see me either.\It's ok, Appa. Dont' worry. I'm sure they're on their way back.\I bet they even found you a bunch of moon peaches for a treat.\What am I supposed to do? response:	Avatar Roku, how can I talk to you?
context: I'll figure this out, Katara, I promise.\Like they said, I'm the bridge between the worlds, right?\All I have to do is... figure out what I have to do. But once I do that, no problem!\Appa! Hey buddy, I'm right here. But, I guess you can't see me either.\It's ok, Appa. Dont' worry. I'm sure they're on their way back.\I bet they even found you a bunch of moon peaches for a treat.\What am I supposed to do?\Avatar Roku, how can I talk to you? response:	Sokka?
context: Like they said, I'm the bridge between the worlds, right?\All I have to do is... figure out what I have to do. But once I do that, no problem!\Appa! Hey buddy, I'm right here. But, I guess you can't see me either.\It's ok, Appa. Dont' worry. I'm sure they're on their way back.\I bet they even found you a bunch of moon peaches for a treat.\What am I supposed to do?\Avatar Roku, how can I talk to you?\Sokka? response:	That's definitely not Sokka!
context: All I have to do is... figure out what I have to do. But once I do that, no problem!\Appa! Hey buddy, I'm right here. But, I guess you can't see me either.\It's ok, Appa. Dont' worry. I'm sure they're on their way back.\I bet they even found you a bunch of moon peaches for a treat.\What am I supposed to do?\Avatar Roku, how can I talk to you?\Sokka?\That's definitely not Sokka! response:	What? I can't airbend in the spirit world!
context: Appa! Hey buddy, I'm right here. But, I guess you can't see me either.\It's ok, Appa. Dont' worry. I'm sure they're on their way back.\I bet they even found you a bunch of moon peaches for a treat.\What am I supposed to do?\Avatar Roku, how can I talk to you?\Sokka?\That's definitely not Sokka!\What? I can't airbend in the spirit world! response:	You don't know where Sokka is, do you?
context: It's ok, Appa. Dont' worry. I'm sure they're on their way back.\I bet they even found you a bunch of moon peaches for a treat.\What am I supposed to do?\Avatar Roku, how can I talk to you?\Sokka?\That's definitely not Sokka!\What? I can't airbend in the spirit world!\You don't know where Sokka is, do you? response:	You're Avatar Roku's animal guide! Like Appa is to me.
context: I bet they even found you a bunch of moon peaches for a treat.\What am I supposed to do?\Avatar Roku, how can I talk to you?\Sokka?\That's definitely not Sokka!\What? I can't airbend in the spirit world!\You don't know where Sokka is, do you?\You're Avatar Roku's animal guide! Like Appa is to me. response:	I need to save my friend and I don't know how.
context: What am I supposed to do?\Avatar Roku, how can I talk to you?\Sokka?\That's definitely not Sokka!\What? I can't airbend in the spirit world!\You don't know where Sokka is, do you?\You're Avatar Roku's animal guide! Like Appa is to me.\I need to save my friend and I don't know how. response:	Is there some way for me to talk to Roku?
context: Avatar Roku, how can I talk to you?\Sokka?\That's definitely not Sokka!\What? I can't airbend in the spirit world!\You don't know where Sokka is, do you?\You're Avatar Roku's animal guide! Like Appa is to me.\I need to save my friend and I don't know how.\Is there some way for me to talk to Roku? response:	I'll be back Katara. Take me to Roku!
context: Sokka?\That's definitely not Sokka!\What? I can't airbend in the spirit world!\You don't know where Sokka is, do you?\You're Avatar Roku's animal guide! Like Appa is to me.\I need to save my friend and I don't know how.\Is there some way for me to talk to Roku?\I'll be back Katara. Take me to Roku! response:	What's the problem?
context: That's definitely not Sokka!\What? I can't airbend in the spirit world!\You don't know where Sokka is, do you?\You're Avatar Roku's animal guide! Like Appa is to me.\I need to save my friend and I don't know how.\Is there some way for me to talk to Roku?\I'll be back Katara. Take me to Roku!\What's the problem? response:	Nothing. Actually, there is a bit of a problem.
context: What? I can't airbend in the spirit world!\You don't know where Sokka is, do you?\You're Avatar Roku's animal guide! Like Appa is to me.\I need to save my friend and I don't know how.\Is there some way for me to talk to Roku?\I'll be back Katara. Take me to Roku!\What's the problem?\Nothing. Actually, there is a bit of a problem. response:	My old joints are feeling sore and achy and these shackles are too loose.
context: You don't know where Sokka is, do you?\You're Avatar Roku's animal guide! Like Appa is to me.\I need to save my friend and I don't know how.\Is there some way for me to talk to Roku?\I'll be back Katara. Take me to Roku!\What's the problem?\Nothing. Actually, there is a bit of a problem.\My old joints are feeling sore and achy and these shackles are too loose. response:	Too loose?
context: You're Avatar Roku's animal guide! Like Appa is to me.\I need to save my friend and I don't know how.\Is there some way for me to talk to Roku?\I'll be back Katara. Take me to Roku!\What's the problem?\Nothing. Actually, there is a bit of a problem.\My old joints are feeling sore and achy and these shackles are too loose.\Too loose? response:	That's right. The cuffs are loose and they jangle around and bump my wrists.
context: I need to save my friend and I don't know how.\Is there some way for me to talk to Roku?\I'll be back Katara. Take me to Roku!\What's the problem?\Nothing. Actually, there is a bit of a problem.\My old joints are feeling sore and achy and these shackles are too loose.\Too loose?\That's right. The cuffs are loose and they jangle around and bump my wrists. response:	It would help me if you would tighten them so they wouldn't shake around so much.
context: Is there some way for me to talk to Roku?\I'll be back Katara. Take me to Roku!\What's the problem?\Nothing. Actually, there is a bit of a problem.\My old joints are feeling sore and achy and these shackles are too loose.\Too loose?\That's right. The cuffs are loose and they jangle around and bump my wrists.\It would help me if you would tighten them so they wouldn't shake around so much. response:	Very well. Corporal, tighten the prisoner's hand cuffs.
context: I'll be back Katara. Take me to Roku!\What's the problem?\Nothing. Actually, there is a bit of a problem.\My old joints are feeling sore and achy and these shackles are too loose.\Too loose?\That's right. The cuffs are loose and they jangle around and bump my wrists.\It would help me if you would tighten them so they wouldn't shake around so much.\Very well. Corporal, tighten the prisoner's hand cuffs. response:	Hey, what are you doing!?
context: What's the problem?\Nothing. Actually, there is a bit of a problem.\My old joints are feeling sore and achy and these shackles are too loose.\Too loose?\That's right. The cuffs are loose and they jangle around and bump my wrists.\It would help me if you would tighten them so they wouldn't shake around so much.\Very well. Corporal, tighten the prisoner's hand cuffs.\Hey, what are you doing!? response:	I don't understand. This is just a statue of Roku.
context: Nothing. Actually, there is a bit of a problem.\My old joints are feeling sore and achy and these shackles are too loose.\Too loose?\That's right. The cuffs are loose and they jangle around and bump my wrists.\It would help me if you would tighten them so they wouldn't shake around so much.\Very well. Corporal, tighten the prisoner's hand cuffs.\Hey, what are you doing!?\I don't understand. This is just a statue of Roku. response:	Is that what Roku wants to talk to me about? A comet? When can I talk to him?
context: My old joints are feeling sore and achy and these shackles are too loose.\Too loose?\That's right. The cuffs are loose and they jangle around and bump my wrists.\It would help me if you would tighten them so they wouldn't shake around so much.\Very well. Corporal, tighten the prisoner's hand cuffs.\Hey, what are you doing!?\I don't understand. This is just a statue of Roku.\Is that what Roku wants to talk to me about? A comet? When can I talk to him? response:	It's a calendar, and the light will reach Roku on the solstice!
context: Too loose?\That's right. The cuffs are loose and they jangle around and bump my wrists.\It would help me if you would tighten them so they wouldn't shake around so much.\Very well. Corporal, tighten the prisoner's hand cuffs.\Hey, what are you doing!?\I don't understand. This is just a statue of Roku.\Is that what Roku wants to talk to me about? A comet? When can I talk to him?\It's a calendar, and the light will reach Roku on the solstice! response:	So, that's when I'll be able to speak to Roku?
context: That's right. The cuffs are loose and they jangle around and bump my wrists.\It would help me if you would tighten them so they wouldn't shake around so much.\Very well. Corporal, tighten the prisoner's hand cuffs.\Hey, what are you doing!?\I don't understand. This is just a statue of Roku.\Is that what Roku wants to talk to me about? A comet? When can I talk to him?\It's a calendar, and the light will reach Roku on the solstice!\So, that's when I'll be able to speak to Roku? response:	But I can't wait that long. I need to save Sokka now.
context: It would help me if you would tighten them so they wouldn't shake around so much.\Very well. Corporal, tighten the prisoner's hand cuffs.\Hey, what are you doing!?\I don't understand. This is just a statue of Roku.\Is that what Roku wants to talk to me about? A comet? When can I talk to him?\It's a calendar, and the light will reach Roku on the solstice!\So, that's when I'll be able to speak to Roku?\But I can't wait that long. I need to save Sokka now. response:	He is too dangerous, Captain. We can't just carry him to the capital.
context: Very well. Corporal, tighten the prisoner's hand cuffs.\Hey, what are you doing!?\I don't understand. This is just a statue of Roku.\Is that what Roku wants to talk to me about? A comet? When can I talk to him?\It's a calendar, and the light will reach Roku on the solstice!\So, that's when I'll be able to speak to Roku?\But I can't wait that long. I need to save Sokka now.\He is too dangerous, Captain. We can't just carry him to the capital. response:	We have to do something now.
context: Hey, what are you doing!?\I don't understand. This is just a statue of Roku.\Is that what Roku wants to talk to me about? A comet? When can I talk to him?\It's a calendar, and the light will reach Roku on the solstice!\So, that's when I'll be able to speak to Roku?\But I can't wait that long. I need to save Sokka now.\He is too dangerous, Captain. We can't just carry him to the capital.\We have to do something now. response:	I agree. He must be dealt with immediately and severely.
context: I don't understand. This is just a statue of Roku.\Is that what Roku wants to talk to me about? A comet? When can I talk to him?\It's a calendar, and the light will reach Roku on the solstice!\So, that's when I'll be able to speak to Roku?\But I can't wait that long. I need to save Sokka now.\He is too dangerous, Captain. We can't just carry him to the capital.\We have to do something now.\I agree. He must be dealt with immediately and severely. response:	It's no use, Appa. I don't see them anywhere.
context: Is that what Roku wants to talk to me about? A comet? When can I talk to him?\It's a calendar, and the light will reach Roku on the solstice!\So, that's when I'll be able to speak to Roku?\But I can't wait that long. I need to save Sokka now.\He is too dangerous, Captain. We can't just carry him to the capital.\We have to do something now.\I agree. He must be dealt with immediately and severely.\It's no use, Appa. I don't see them anywhere. response:	Our best hope is to go back to the village and wait.
context: It's a calendar, and the light will reach Roku on the solstice!\So, that's when I'll be able to speak to Roku?\But I can't wait that long. I need to save Sokka now.\He is too dangerous, Captain. We can't just carry him to the capital.\We have to do something now.\I agree. He must be dealt with immediately and severely.\It's no use, Appa. I don't see them anywhere.\Our best hope is to go back to the village and wait. response:	The Avatar!
context: So, that's when I'll be able to speak to Roku?\But I can't wait that long. I need to save Sokka now.\He is too dangerous, Captain. We can't just carry him to the capital.\We have to do something now.\I agree. He must be dealt with immediately and severely.\It's no use, Appa. I don't see them anywhere.\Our best hope is to go back to the village and wait.\The Avatar! response:	You're back!
context: But I can't wait that long. I need to save Sokka now.\He is too dangerous, Captain. We can't just carry him to the capital.\We have to do something now.\I agree. He must be dealt with immediately and severely.\It's no use, Appa. I don't see them anywhere.\Our best hope is to go back to the village and wait.\The Avatar!\You're back! response:	Where's Sokka?
context: He is too dangerous, Captain. We can't just carry him to the capital.\We have to do something now.\I agree. He must be dealt with immediately and severely.\It's no use, Appa. I don't see them anywhere.\Our best hope is to go back to the village and wait.\The Avatar!\You're back!\Where's Sokka? response:	I'm not sure.
context: We have to do something now.\I agree. He must be dealt with immediately and severely.\It's no use, Appa. I don't see them anywhere.\Our best hope is to go back to the village and wait.\The Avatar!\You're back!\Where's Sokka?\I'm not sure. response:	These dangerous hands must be crushed.
context: I agree. He must be dealt with immediately and severely.\It's no use, Appa. I don't see them anywhere.\Our best hope is to go back to the village and wait.\The Avatar!\You're back!\Where's Sokka?\I'm not sure.\These dangerous hands must be crushed. response:	Excellent form, Prince Zuko.
context: It's no use, Appa. I don't see them anywhere.\Our best hope is to go back to the village and wait.\The Avatar!\You're back!\Where's Sokka?\I'm not sure.\These dangerous hands must be crushed.\Excellent form, Prince Zuko. response:	You taught me well.
context: Our best hope is to go back to the village and wait.\The Avatar!\You're back!\Where's Sokka?\I'm not sure.\These dangerous hands must be crushed.\Excellent form, Prince Zuko.\You taught me well. response:	Surrender yourselves, it's five against two. You're clearly outnumbered.
context: The Avatar!\You're back!\Where's Sokka?\I'm not sure.\These dangerous hands must be crushed.\Excellent form, Prince Zuko.\You taught me well.\Surrender yourselves, it's five against two. You're clearly outnumbered. response:	Uh, that's true, but you are clearly outmatched!
context: You're back!\Where's Sokka?\I'm not sure.\These dangerous hands must be crushed.\Excellent form, Prince Zuko.\You taught me well.\Surrender yourselves, it's five against two. You're clearly outnumbered.\Uh, that's true, but you are clearly outmatched! response:	Now would you please put on some clothes!
context: Where's Sokka?\I'm not sure.\These dangerous hands must be crushed.\Excellent form, Prince Zuko.\You taught me well.\Surrender yourselves, it's five against two. You're clearly outnumbered.\Uh, that's true, but you are clearly outmatched!\Now would you please put on some clothes! response:	Aang, what are you doing? Run!
