context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: that the cost of all the gifts is starting to add up.\Everyone's just rushing to get married before they're thirty.\No one wants to be the last one still single.\Okay, you can take off now.\Good work.\I'm tired of these stupid tests.\By the way, Shinji looks even more downcast than usual today.\That's because of tomorrow. response:	Yes, tomorrow.
context: Everyone's just rushing to get married before they're thirty.\No one wants to be the last one still single.\Okay, you can take off now.\Good work.\I'm tired of these stupid tests.\By the way, Shinji looks even more downcast than usual today.\That's because of tomorrow.\Yes, tomorrow. response:	Tomorrow, I have to see my father.
context: No one wants to be the last one still single.\Okay, you can take off now.\Good work.\I'm tired of these stupid tests.\By the way, Shinji looks even more downcast than usual today.\That's because of tomorrow.\Yes, tomorrow.\Tomorrow, I have to see my father. response:	What should I talk to him about?
context: Okay, you can take off now.\Good work.\I'm tired of these stupid tests.\By the way, Shinji looks even more downcast than usual today.\That's because of tomorrow.\Yes, tomorrow.\Tomorrow, I have to see my father.\What should I talk to him about? response:	Why do you ask me?
context: Good work.\I'm tired of these stupid tests.\By the way, Shinji looks even more downcast than usual today.\That's because of tomorrow.\Yes, tomorrow.\Tomorrow, I have to see my father.\What should I talk to him about?\Why do you ask me? response:	Because I've seen you talking happily with him.
context: I'm tired of these stupid tests.\By the way, Shinji looks even more downcast than usual today.\That's because of tomorrow.\Yes, tomorrow.\Tomorrow, I have to see my father.\What should I talk to him about?\Why do you ask me?\Because I've seen you talking happily with him. response:	Say, my father, what kind of person is he?
context: By the way, Shinji looks even more downcast than usual today.\That's because of tomorrow.\Yes, tomorrow.\Tomorrow, I have to see my father.\What should I talk to him about?\Why do you ask me?\Because I've seen you talking happily with him.\Say, my father, what kind of person is he? response:	I don't know.
context: That's because of tomorrow.\Yes, tomorrow.\Tomorrow, I have to see my father.\What should I talk to him about?\Why do you ask me?\Because I've seen you talking happily with him.\Say, my father, what kind of person is he?\I don't know. response:	I see.
context: Yes, tomorrow.\Tomorrow, I have to see my father.\What should I talk to him about?\Why do you ask me?\Because I've seen you talking happily with him.\Say, my father, what kind of person is he?\I don't know.\I see. response:	You've been watching me because you wanted to ask me that?
context: Tomorrow, I have to see my father.\What should I talk to him about?\Why do you ask me?\Because I've seen you talking happily with him.\Say, my father, what kind of person is he?\I don't know.\I see.\You've been watching me because you wanted to ask me that? response:	When we were cleaning today,
context: What should I talk to him about?\Why do you ask me?\Because I've seen you talking happily with him.\Say, my father, what kind of person is he?\I don't know.\I see.\You've been watching me because you wanted to ask me that?\When we were cleaning today, response:	you were squeezing the cloth.
context: Why do you ask me?\Because I've seen you talking happily with him.\Say, my father, what kind of person is he?\I don't know.\I see.\You've been watching me because you wanted to ask me that?\When we were cleaning today,\you were squeezing the cloth. response:	The way you squeezed it was like a mother.
context: Because I've seen you talking happily with him.\Say, my father, what kind of person is he?\I don't know.\I see.\You've been watching me because you wanted to ask me that?\When we were cleaning today,\you were squeezing the cloth.\The way you squeezed it was like a mother. response:	A mother?
context: Say, my father, what kind of person is he?\I don't know.\I see.\You've been watching me because you wanted to ask me that?\When we were cleaning today,\you were squeezing the cloth.\The way you squeezed it was like a mother.\A mother? response:	I thought it was like a mother.
context: I don't know.\I see.\You've been watching me because you wanted to ask me that?\When we were cleaning today,\you were squeezing the cloth.\The way you squeezed it was like a mother.\A mother?\I thought it was like a mother. response:	I think you'll make a good mother, Ayanami.
context: I see.\You've been watching me because you wanted to ask me that?\When we were cleaning today,\you were squeezing the cloth.\The way you squeezed it was like a mother.\A mother?\I thought it was like a mother.\I think you'll make a good mother, Ayanami. response:	You're embarrassing me.
context: You've been watching me because you wanted to ask me that?\When we were cleaning today,\you were squeezing the cloth.\The way you squeezed it was like a mother.\A mother?\I thought it was like a mother.\I think you'll make a good mother, Ayanami.\You're embarrassing me. response:	You're the one who caused us to break up!
context: When we were cleaning today,\you were squeezing the cloth.\The way you squeezed it was like a mother.\A mother?\I thought it was like a mother.\I think you'll make a good mother, Ayanami.\You're embarrassing me.\You're the one who caused us to break up! response:	I'm home. You're the one who caused us to break up!
context: you were squeezing the cloth.\The way you squeezed it was like a mother.\A mother?\I thought it was like a mother.\I think you'll make a good mother, Ayanami.\You're embarrassing me.\You're the one who caused us to break up!\I'm home. You're the one who caused us to break up! response:	What's up?
context: The way you squeezed it was like a mother.\A mother?\I thought it was like a mother.\I think you'll make a good mother, Ayanami.\You're embarrassing me.\You're the one who caused us to break up!\I'm home. You're the one who caused us to break up!\What's up? response:	What's up? I was wrong. I must've been crazy.
context: A mother?\I thought it was like a mother.\I think you'll make a good mother, Ayanami.\You're embarrassing me.\You're the one who caused us to break up!\I'm home. You're the one who caused us to break up!\What's up?\What's up? I was wrong. I must've been crazy. response:	You'd better go to bed. Aren't you going on a date tomorrow? I was wrong. I must've been crazy.
context: I thought it was like a mother.\I think you'll make a good mother, Ayanami.\You're embarrassing me.\You're the one who caused us to break up!\I'm home. You're the one who caused us to break up!\What's up?\What's up? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I was wrong. I must've been crazy. response:	You'd better go to bed. Aren't you going on a date tomorrow? I don't care how you were!
context: I think you'll make a good mother, Ayanami.\You're embarrassing me.\You're the one who caused us to break up!\I'm home. You're the one who caused us to break up!\What's up?\What's up? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I don't care how you were! response:	Yeah, with a hunk. I don't care how you were!
context: You're embarrassing me.\You're the one who caused us to break up!\I'm home. You're the one who caused us to break up!\What's up?\What's up? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I don't care how you were!\Yeah, with a hunk. I don't care how you were! response:	I don't care how you were!
context: You're the one who caused us to break up!\I'm home. You're the one who caused us to break up!\What's up?\What's up? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I don't care how you were!\Yeah, with a hunk. I don't care how you were!\I don't care how you were! response:	I'm different now anyway!
context: I'm home. You're the one who caused us to break up!\What's up?\What's up? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I don't care how you were!\Yeah, with a hunk. I don't care how you were!\I don't care how you were!\I'm different now anyway! response:	Hey, that's right, let me use your lavender perfume! I'm different now anyway!
context: What's up?\What's up? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I don't care how you were!\Yeah, with a hunk. I don't care how you were!\I don't care how you were!\I'm different now anyway!\Hey, that's right, let me use your lavender perfume! I'm different now anyway! response:	Hey, that's right, let me use your lavender perfume! But I still love you!
context: What's up? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I don't care how you were!\Yeah, with a hunk. I don't care how you were!\I don't care how you were!\I'm different now anyway!\Hey, that's right, let me use your lavender perfume! I'm different now anyway!\Hey, that's right, let me use your lavender perfume! But I still love you! response:	Absolutely not. But I still love you!
context: You'd better go to bed. Aren't you going on a date tomorrow? I was wrong. I must've been crazy.\You'd better go to bed. Aren't you going on a date tomorrow? I don't care how you were!\Yeah, with a hunk. I don't care how you were!\I don't care how you were!\I'm different now anyway!\Hey, that's right, let me use your lavender perfume! I'm different now anyway!\Hey, that's right, let me use your lavender perfume! But I still love you!\Absolutely not. But I still love you! response:	Jeez, cheapskate! But I still love you!
context: You'd better go to bed. Aren't you going on a date tomorrow? I don't care how you were!\Yeah, with a hunk. I don't care how you were!\I don't care how you were!\I'm different now anyway!\Hey, that's right, let me use your lavender perfume! I'm different now anyway!\Hey, that's right, let me use your lavender perfume! But I still love you!\Absolutely not. But I still love you!\Jeez, cheapskate! But I still love you! response:	Jeez, cheapskate! You can't turn back the clock!
context: Yeah, with a hunk. I don't care how you were!\I don't care how you were!\I'm different now anyway!\Hey, that's right, let me use your lavender perfume! I'm different now anyway!\Hey, that's right, let me use your lavender perfume! But I still love you!\Absolutely not. But I still love you!\Jeez, cheapskate! But I still love you!\Jeez, cheapskate! You can't turn back the clock! response:	It's not for kids. You can't turn back the clock!
context: I don't care how you were!\I'm different now anyway!\Hey, that's right, let me use your lavender perfume! I'm different now anyway!\Hey, that's right, let me use your lavender perfume! But I still love you!\Absolutely not. But I still love you!\Jeez, cheapskate! But I still love you!\Jeez, cheapskate! You can't turn back the clock!\It's not for kids. You can't turn back the clock! response:	Is Shinji in his room? You can't turn back the clock!
context: I'm different now anyway!\Hey, that's right, let me use your lavender perfume! I'm different now anyway!\Hey, that's right, let me use your lavender perfume! But I still love you!\Absolutely not. But I still love you!\Jeez, cheapskate! But I still love you!\Jeez, cheapskate! You can't turn back the clock!\It's not for kids. You can't turn back the clock!\Is Shinji in his room? You can't turn back the clock! response:	Is Shinji in his room? We can't go back to that time!
context: Hey, that's right, let me use your lavender perfume! I'm different now anyway!\Hey, that's right, let me use your lavender perfume! But I still love you!\Absolutely not. But I still love you!\Jeez, cheapskate! But I still love you!\Jeez, cheapskate! You can't turn back the clock!\It's not for kids. You can't turn back the clock!\Is Shinji in his room? You can't turn back the clock!\Is Shinji in his room? We can't go back to that time! response:	He's been shut up since he got back. We can't go back to that time!
context: Hey, that's right, let me use your lavender perfume! But I still love you!\Absolutely not. But I still love you!\Jeez, cheapskate! But I still love you!\Jeez, cheapskate! You can't turn back the clock!\It's not for kids. You can't turn back the clock!\Is Shinji in his room? You can't turn back the clock!\Is Shinji in his room? We can't go back to that time!\He's been shut up since he got back. We can't go back to that time! response:	He's been shut up since he got back. But I still love you!
context: Absolutely not. But I still love you!\Jeez, cheapskate! But I still love you!\Jeez, cheapskate! You can't turn back the clock!\It's not for kids. You can't turn back the clock!\Is Shinji in his room? You can't turn back the clock!\Is Shinji in his room? We can't go back to that time!\He's been shut up since he got back. We can't go back to that time!\He's been shut up since he got back. But I still love you! response:	It looks like he doesn't want to see his father. But I still love you!
context: Jeez, cheapskate! But I still love you!\Jeez, cheapskate! You can't turn back the clock!\It's not for kids. You can't turn back the clock!\Is Shinji in his room? You can't turn back the clock!\Is Shinji in his room? We can't go back to that time!\He's been shut up since he got back. We can't go back to that time!\He's been shut up since he got back. But I still love you!\It looks like he doesn't want to see his father. But I still love you! response:	It looks like he doesn't want to see his father. I tell you, it's impossible!
context: Jeez, cheapskate! You can't turn back the clock!\It's not for kids. You can't turn back the clock!\Is Shinji in his room? You can't turn back the clock!\Is Shinji in his room? We can't go back to that time!\He's been shut up since he got back. We can't go back to that time!\He's been shut up since he got back. But I still love you!\It looks like he doesn't want to see his father. But I still love you!\It looks like he doesn't want to see his father. I tell you, it's impossible! response:	If he doesn't want to, why doesn't he just say so? I tell you, it's impossible!
context: It's not for kids. You can't turn back the clock!\Is Shinji in his room? You can't turn back the clock!\Is Shinji in his room? We can't go back to that time!\He's been shut up since he got back. We can't go back to that time!\He's been shut up since he got back. But I still love you!\It looks like he doesn't want to see his father. But I still love you!\It looks like he doesn't want to see his father. I tell you, it's impossible!\If he doesn't want to, why doesn't he just say so? I tell you, it's impossible! response:	I don't understand the Japanese. I tell you, it's impossible!
context: Is Shinji in his room? You can't turn back the clock!\Is Shinji in his room? We can't go back to that time!\He's been shut up since he got back. We can't go back to that time!\He's been shut up since he got back. But I still love you!\It looks like he doesn't want to see his father. But I still love you!\It looks like he doesn't want to see his father. I tell you, it's impossible!\If he doesn't want to, why doesn't he just say so? I tell you, it's impossible!\I don't understand the Japanese. I tell you, it's impossible! response:	I don't understand the Japanese. It took me three years to forget you!
context: Is Shinji in his room? We can't go back to that time!\He's been shut up since he got back. We can't go back to that time!\He's been shut up since he got back. But I still love you!\It looks like he doesn't want to see his father. But I still love you!\It looks like he doesn't want to see his father. I tell you, it's impossible!\If he doesn't want to, why doesn't he just say so? I tell you, it's impossible!\I don't understand the Japanese. I tell you, it's impossible!\I don't understand the Japanese. It took me three years to forget you! response:	Well, he doesn't really hate him. It took me three years to forget you!
context: He's been shut up since he got back. We can't go back to that time!\He's been shut up since he got back. But I still love you!\It looks like he doesn't want to see his father. But I still love you!\It looks like he doesn't want to see his father. I tell you, it's impossible!\If he doesn't want to, why doesn't he just say so? I tell you, it's impossible!\I don't understand the Japanese. I tell you, it's impossible!\I don't understand the Japanese. It took me three years to forget you!\Well, he doesn't really hate him. It took me three years to forget you! response:	It took me three years to forget you!
context: He's been shut up since he got back. But I still love you!\It looks like he doesn't want to see his father. But I still love you!\It looks like he doesn't want to see his father. I tell you, it's impossible!\If he doesn't want to, why doesn't he just say so? I tell you, it's impossible!\I don't understand the Japanese. I tell you, it's impossible!\I don't understand the Japanese. It took me three years to forget you!\Well, he doesn't really hate him. It took me three years to forget you!\It took me three years to forget you! response:	That's the problem. It took me three years to forget you!
context: It looks like he doesn't want to see his father. But I still love you!\It looks like he doesn't want to see his father. I tell you, it's impossible!\If he doesn't want to, why doesn't he just say so? I tell you, it's impossible!\I don't understand the Japanese. I tell you, it's impossible!\I don't understand the Japanese. It took me three years to forget you!\Well, he doesn't really hate him. It took me three years to forget you!\It took me three years to forget you!\That's the problem. It took me three years to forget you! response:	That's the problem.
context: It looks like he doesn't want to see his father. I tell you, it's impossible!\If he doesn't want to, why doesn't he just say so? I tell you, it's impossible!\I don't understand the Japanese. I tell you, it's impossible!\I don't understand the Japanese. It took me three years to forget you!\Well, he doesn't really hate him. It took me three years to forget you!\It took me three years to forget you!\That's the problem. It took me three years to forget you!\That's the problem. response:	Go away!
context: If he doesn't want to, why doesn't he just say so? I tell you, it's impossible!\I don't understand the Japanese. I tell you, it's impossible!\I don't understand the Japanese. It took me three years to forget you!\Well, he doesn't really hate him. It took me three years to forget you!\It took me three years to forget you!\That's the problem. It took me three years to forget you!\That's the problem.\Go away! response:	Well done, Shinji.
context: I don't understand the Japanese. I tell you, it's impossible!\I don't understand the Japanese. It took me three years to forget you!\Well, he doesn't really hate him. It took me three years to forget you!\It took me three years to forget you!\That's the problem. It took me three years to forget you!\That's the problem.\Go away!\Well done, Shinji. response:	Shinji?
context: I don't understand the Japanese. It took me three years to forget you!\Well, he doesn't really hate him. It took me three years to forget you!\It took me three years to forget you!\That's the problem. It took me three years to forget you!\That's the problem.\Go away!\Well done, Shinji.\Shinji? response:	I'm opening the door.
context: Well, he doesn't really hate him. It took me three years to forget you!\It took me three years to forget you!\That's the problem. It took me three years to forget you!\That's the problem.\Go away!\Well done, Shinji.\Shinji?\I'm opening the door. response:	Are you scared? Of seeing your father by yourself?
context: It took me three years to forget you!\That's the problem. It took me three years to forget you!\That's the problem.\Go away!\Well done, Shinji.\Shinji?\I'm opening the door.\Are you scared? Of seeing your father by yourself? response:	Don't run away.
context: That's the problem. It took me three years to forget you!\That's the problem.\Go away!\Well done, Shinji.\Shinji?\I'm opening the door.\Are you scared? Of seeing your father by yourself?\Don't run away. response:	Unless you step forward, nothing will change.
context: That's the problem.\Go away!\Well done, Shinji.\Shinji?\I'm opening the door.\Are you scared? Of seeing your father by yourself?\Don't run away.\Unless you step forward, nothing will change. response:	I know that!
context: Go away!\Well done, Shinji.\Shinji?\I'm opening the door.\Are you scared? Of seeing your father by yourself?\Don't run away.\Unless you step forward, nothing will change.\I know that! response:	You'll begin to realize,
context: Well done, Shinji.\Shinji?\I'm opening the door.\Are you scared? Of seeing your father by yourself?\Don't run away.\Unless you step forward, nothing will change.\I know that!\You'll begin to realize, response:	after that first step, it's just as important to take another step.
context: Shinji?\I'm opening the door.\Are you scared? Of seeing your father by yourself?\Don't run away.\Unless you step forward, nothing will change.\I know that!\You'll begin to realize,\after that first step, it's just as important to take another step. response:	Anyway, go see him tomorrow with your chin held high,
context: I'm opening the door.\Are you scared? Of seeing your father by yourself?\Don't run away.\Unless you step forward, nothing will change.\I know that!\You'll begin to realize,\after that first step, it's just as important to take another step.\Anyway, go see him tomorrow with your chin held high, response:	because you'll be seeing your mother too.
context: Are you scared? Of seeing your father by yourself?\Don't run away.\Unless you step forward, nothing will change.\I know that!\You'll begin to realize,\after that first step, it's just as important to take another step.\Anyway, go see him tomorrow with your chin held high,\because you'll be seeing your mother too. response:	Well, good night.
context: Don't run away.\Unless you step forward, nothing will change.\I know that!\You'll begin to realize,\after that first step, it's just as important to take another step.\Anyway, go see him tomorrow with your chin held high,\because you'll be seeing your mother too.\Well, good night. response:	Hey, you bought a new dress for tomorrow, didn't you? Let me see!
context: Unless you step forward, nothing will change.\I know that!\You'll begin to realize,\after that first step, it's just as important to take another step.\Anyway, go see him tomorrow with your chin held high,\because you'll be seeing your mother too.\Well, good night.\Hey, you bought a new dress for tomorrow, didn't you? Let me see! response:	Oh, you want to see? It's an expensive one.
context: I know that!\You'll begin to realize,\after that first step, it's just as important to take another step.\Anyway, go see him tomorrow with your chin held high,\because you'll be seeing your mother too.\Well, good night.\Hey, you bought a new dress for tomorrow, didn't you? Let me see!\Oh, you want to see? It's an expensive one. response:	The price doesn't always reflect the design.
context: You'll begin to realize,\after that first step, it's just as important to take another step.\Anyway, go see him tomorrow with your chin held high,\because you'll be seeing your mother too.\Well, good night.\Hey, you bought a new dress for tomorrow, didn't you? Let me see!\Oh, you want to see? It's an expensive one.\The price doesn't always reflect the design. response:	Tell me about it.
context: after that first step, it's just as important to take another step.\Anyway, go see him tomorrow with your chin held high,\because you'll be seeing your mother too.\Well, good night.\Hey, you bought a new dress for tomorrow, didn't you? Let me see!\Oh, you want to see? It's an expensive one.\The price doesn't always reflect the design.\Tell me about it. response:	Did you pick one to Kaji's taste?
context: Anyway, go see him tomorrow with your chin held high,\because you'll be seeing your mother too.\Well, good night.\Hey, you bought a new dress for tomorrow, didn't you? Let me see!\Oh, you want to see? It's an expensive one.\The price doesn't always reflect the design.\Tell me about it.\Did you pick one to Kaji's taste? response:	I don't think so. Not anymore.
context: because you'll be seeing your mother too.\Well, good night.\Hey, you bought a new dress for tomorrow, didn't you? Let me see!\Oh, you want to see? It's an expensive one.\The price doesn't always reflect the design.\Tell me about it.\Did you pick one to Kaji's taste?\I don't think so. Not anymore. response:	The next day.
context: Well, good night.\Hey, you bought a new dress for tomorrow, didn't you? Let me see!\Oh, you want to see? It's an expensive one.\The price doesn't always reflect the design.\Tell me about it.\Did you pick one to Kaji's taste?\I don't think so. Not anymore.\The next day. response:	Well!
context: Hey, you bought a new dress for tomorrow, didn't you? Let me see!\Oh, you want to see? It's an expensive one.\The price doesn't always reflect the design.\Tell me about it.\Did you pick one to Kaji's taste?\I don't think so. Not anymore.\The next day.\Well! response:	See you...
context: Oh, you want to see? It's an expensive one.\The price doesn't always reflect the design.\Tell me about it.\Did you pick one to Kaji's taste?\I don't think so. Not anymore.\The next day.\Well!\See you... response:	Later.
context: The price doesn't always reflect the design.\Tell me about it.\Did you pick one to Kaji's taste?\I don't think so. Not anymore.\The next day.\Well!\See you...\Later. response:	Place three bags in your heart...
context: Tell me about it.\Did you pick one to Kaji's taste?\I don't think so. Not anymore.\The next day.\Well!\See you...\Later.\Place three bags in your heart... response:	Ladybugs with red, blue and yellow dresses...
context: Did you pick one to Kaji's taste?\I don't think so. Not anymore.\The next day.\Well!\See you...\Later.\Place three bags in your heart...\Ladybugs with red, blue and yellow dresses... response:	Now let us proceed with the reception.
context: I don't think so. Not anymore.\The next day.\Well!\See you...\Later.\Place three bags in your heart...\Ladybugs with red, blue and yellow dresses...\Now let us proceed with the reception. response:	Ryoji Kaji
context: The next day.\Well!\See you...\Later.\Place three bags in your heart...\Ladybugs with red, blue and yellow dresses...\Now let us proceed with the reception.\Ryoji Kaji response:	Little Ryoji's late.
context: Well!\See you...\Later.\Place three bags in your heart...\Ladybugs with red, blue and yellow dresses...\Now let us proceed with the reception.\Ryoji Kaji\Little Ryoji's late. response:	That idiot has never been on time in his entire life!
context: See you...\Later.\Place three bags in your heart...\Ladybugs with red, blue and yellow dresses...\Now let us proceed with the reception.\Ryoji Kaji\Little Ryoji's late.\That idiot has never been on time in his entire life! response:	For your dates, you mean? He's always on time for work.
context: Later.\Place three bags in your heart...\Ladybugs with red, blue and yellow dresses...\Now let us proceed with the reception.\Ryoji Kaji\Little Ryoji's late.\That idiot has never been on time in his entire life!\For your dates, you mean? He's always on time for work. response:	Hey, girls! You look marvelous today.
context: Place three bags in your heart...\Ladybugs with red, blue and yellow dresses...\Now let us proceed with the reception.\Ryoji Kaji\Little Ryoji's late.\That idiot has never been on time in his entire life!\For your dates, you mean? He's always on time for work.\Hey, girls! You look marvelous today. response:	I couldn't get off work.
context: Ladybugs with red, blue and yellow dresses...\Now let us proceed with the reception.\Ryoji Kaji\Little Ryoji's late.\That idiot has never been on time in his entire life!\For your dates, you mean? He's always on time for work.\Hey, girls! You look marvelous today.\I couldn't get off work. response:	I don't believe that. You never do anything anyway.
context: Now let us proceed with the reception.\Ryoji Kaji\Little Ryoji's late.\That idiot has never been on time in his entire life!\For your dates, you mean? He's always on time for work.\Hey, girls! You look marvelous today.\I couldn't get off work.\I don't believe that. You never do anything anyway. response:	Why didn't you shave? That stubble's awful.
context: Ryoji Kaji\Little Ryoji's late.\That idiot has never been on time in his entire life!\For your dates, you mean? He's always on time for work.\Hey, girls! You look marvelous today.\I couldn't get off work.\I don't believe that. You never do anything anyway.\Why didn't you shave? That stubble's awful. response:	Look, your necktie is crooked.
context: Little Ryoji's late.\That idiot has never been on time in his entire life!\For your dates, you mean? He's always on time for work.\Hey, girls! You look marvelous today.\I couldn't get off work.\I don't believe that. You never do anything anyway.\Why didn't you shave? That stubble's awful.\Look, your necktie is crooked. response:	Well, thank you.
context: That idiot has never been on time in his entire life!\For your dates, you mean? He's always on time for work.\Hey, girls! You look marvelous today.\I couldn't get off work.\I don't believe that. You never do anything anyway.\Why didn't you shave? That stubble's awful.\Look, your necktie is crooked.\Well, thank you. response:	You two act like you're married.
context: For your dates, you mean? He's always on time for work.\Hey, girls! You look marvelous today.\I couldn't get off work.\I don't believe that. You never do anything anyway.\Why didn't you shave? That stubble's awful.\Look, your necktie is crooked.\Well, thank you.\You two act like you're married. response:	Good point, Ri-chan.
context: Hey, girls! You look marvelous today.\I couldn't get off work.\I don't believe that. You never do anything anyway.\Why didn't you shave? That stubble's awful.\Look, your necktie is crooked.\Well, thank you.\You two act like you're married.\Good point, Ri-chan. response:	Who the hell would marry this dork?
context: I couldn't get off work.\I don't believe that. You never do anything anyway.\Why didn't you shave? That stubble's awful.\Look, your necktie is crooked.\Well, thank you.\You two act like you're married.\Good point, Ri-chan.\Who the hell would marry this dork? response:	It's been three years since the last time we came here together.
context: I don't believe that. You never do anything anyway.\Why didn't you shave? That stubble's awful.\Look, your necktie is crooked.\Well, thank you.\You two act like you're married.\Good point, Ri-chan.\Who the hell would marry this dork?\It's been three years since the last time we came here together. response:	I ran away then,
context: Why didn't you shave? That stubble's awful.\Look, your necktie is crooked.\Well, thank you.\You two act like you're married.\Good point, Ri-chan.\Who the hell would marry this dork?\It's been three years since the last time we came here together.\I ran away then, response:	and haven't been back since.
context: Look, your necktie is crooked.\Well, thank you.\You two act like you're married.\Good point, Ri-chan.\Who the hell would marry this dork?\It's been three years since the last time we came here together.\I ran away then,\and haven't been back since. response:	My mother is resting here?
context: Well, thank you.\You two act like you're married.\Good point, Ri-chan.\Who the hell would marry this dork?\It's been three years since the last time we came here together.\I ran away then,\and haven't been back since.\My mother is resting here? response:	I don't really believe that.
context: You two act like you're married.\Good point, Ri-chan.\Who the hell would marry this dork?\It's been three years since the last time we came here together.\I ran away then,\and haven't been back since.\My mother is resting here?\I don't really believe that. response:	I don't even remember her face.
context: Good point, Ri-chan.\Who the hell would marry this dork?\It's been three years since the last time we came here together.\I ran away then,\and haven't been back since.\My mother is resting here?\I don't really believe that.\I don't even remember her face. response:	Man survives by forgetting his memories,
context: Who the hell would marry this dork?\It's been three years since the last time we came here together.\I ran away then,\and haven't been back since.\My mother is resting here?\I don't really believe that.\I don't even remember her face.\Man survives by forgetting his memories, response:	but there are some things a man should never forget.
context: It's been three years since the last time we came here together.\I ran away then,\and haven't been back since.\My mother is resting here?\I don't really believe that.\I don't even remember her face.\Man survives by forgetting his memories,\but there are some things a man should never forget. response:	Yui taught me about the irreplaceable things.
context: I ran away then,\and haven't been back since.\My mother is resting here?\I don't really believe that.\I don't even remember her face.\Man survives by forgetting his memories,\but there are some things a man should never forget.\Yui taught me about the irreplaceable things. response:	I come here to confirm that.
context: and haven't been back since.\My mother is resting here?\I don't really believe that.\I don't even remember her face.\Man survives by forgetting his memories,\but there are some things a man should never forget.\Yui taught me about the irreplaceable things.\I come here to confirm that. response:	You have no pictures of her?
context: My mother is resting here?\I don't really believe that.\I don't even remember her face.\Man survives by forgetting his memories,\but there are some things a man should never forget.\Yui taught me about the irreplaceable things.\I come here to confirm that.\You have no pictures of her? response:	There are none.
context: I don't really believe that.\I don't even remember her face.\Man survives by forgetting his memories,\but there are some things a man should never forget.\Yui taught me about the irreplaceable things.\I come here to confirm that.\You have no pictures of her?\There are none. response:	This grave is just a decoration, too. There's no corpse.
context: I don't even remember her face.\Man survives by forgetting his memories,\but there are some things a man should never forget.\Yui taught me about the irreplaceable things.\I come here to confirm that.\You have no pictures of her?\There are none.\This grave is just a decoration, too. There's no corpse. response:	So, the teacher was right. You threw them away.
context: Man survives by forgetting his memories,\but there are some things a man should never forget.\Yui taught me about the irreplaceable things.\I come here to confirm that.\You have no pictures of her?\There are none.\This grave is just a decoration, too. There's no corpse.\So, the teacher was right. You threw them away. response:	I keep everything in my heart. That is enough.
context: but there are some things a man should never forget.\Yui taught me about the irreplaceable things.\I come here to confirm that.\You have no pictures of her?\There are none.\This grave is just a decoration, too. There's no corpse.\So, the teacher was right. You threw them away.\I keep everything in my heart. That is enough. response:	Time's up. I'm leaving now.
context: Yui taught me about the irreplaceable things.\I come here to confirm that.\You have no pictures of her?\There are none.\This grave is just a decoration, too. There's no corpse.\So, the teacher was right. You threw them away.\I keep everything in my heart. That is enough.\Time's up. I'm leaving now. response:	Father!
context: I come here to confirm that.\You have no pictures of her?\There are none.\This grave is just a decoration, too. There's no corpse.\So, the teacher was right. You threw them away.\I keep everything in my heart. That is enough.\Time's up. I'm leaving now.\Father! response:	Well, I'm glad we could talk today.
context: You have no pictures of her?\There are none.\This grave is just a decoration, too. There's no corpse.\So, the teacher was right. You threw them away.\I keep everything in my heart. That is enough.\Time's up. I'm leaving now.\Father!\Well, I'm glad we could talk today. response:	Indeed...
context: There are none.\This grave is just a decoration, too. There's no corpse.\So, the teacher was right. You threw them away.\I keep everything in my heart. That is enough.\Time's up. I'm leaving now.\Father!\Well, I'm glad we could talk today.\Indeed... response:	Neon Genesis Evangelion
context: This grave is just a decoration, too. There's no corpse.\So, the teacher was right. You threw them away.\I keep everything in my heart. That is enough.\Time's up. I'm leaving now.\Father!\Well, I'm glad we could talk today.\Indeed...\Neon Genesis Evangelion response:	Not bad! I didn't know you played.
context: So, the teacher was right. You threw them away.\I keep everything in my heart. That is enough.\Time's up. I'm leaving now.\Father!\Well, I'm glad we could talk today.\Indeed...\Neon Genesis Evangelion\Not bad! I didn't know you played. response:	I've been studying since I was five, but I'm not very good.
context: I keep everything in my heart. That is enough.\Time's up. I'm leaving now.\Father!\Well, I'm glad we could talk today.\Indeed...\Neon Genesis Evangelion\Not bad! I didn't know you played.\I've been studying since I was five, but I'm not very good. response:	I don't really have any talent.
