context: Late Night Show response:	Late Night Show
context: Assassination isn't supposed to be seen...\You disgust me!\If you fight with a Shinigami, I can't guarantee the safety of your soul.\Liz, Patty, transform.\Okay.\I haven't been in a fight since I lived on the streets.\If it's a fight you want, it's a fight you get. Let's go, Soul.\Man, you were the one who wanted a fight... response:	But...
context: You disgust me!\If you fight with a Shinigami, I can't guarantee the safety of your soul.\Liz, Patty, transform.\Okay.\I haven't been in a fight since I lived on the streets.\If it's a fight you want, it's a fight you get. Let's go, Soul.\Man, you were the one who wanted a fight...\But... response:	If we're doing it, we won't lose.
context: If you fight with a Shinigami, I can't guarantee the safety of your soul.\Liz, Patty, transform.\Okay.\I haven't been in a fight since I lived on the streets.\If it's a fight you want, it's a fight you get. Let's go, Soul.\Man, you were the one who wanted a fight...\But...\If we're doing it, we won't lose. response:	Right!
context: Liz, Patty, transform.\Okay.\I haven't been in a fight since I lived on the streets.\If it's a fight you want, it's a fight you get. Let's go, Soul.\Man, you were the one who wanted a fight...\But...\If we're doing it, we won't lose.\Right! response:	It's the birth of the strongest combo!
context: Okay.\I haven't been in a fight since I lived on the streets.\If it's a fight you want, it's a fight you get. Let's go, Soul.\Man, you were the one who wanted a fight...\But...\If we're doing it, we won't lose.\Right!\It's the birth of the strongest combo! response:	The strength that managed to defeat Anubis.
context: I haven't been in a fight since I lived on the streets.\If it's a fight you want, it's a fight you get. Let's go, Soul.\Man, you were the one who wanted a fight...\But...\If we're doing it, we won't lose.\Right!\It's the birth of the strongest combo!\The strength that managed to defeat Anubis. response:	The guts to stand out more than myself.
context: If it's a fight you want, it's a fight you get. Let's go, Soul.\Man, you were the one who wanted a fight...\But...\If we're doing it, we won't lose.\Right!\It's the birth of the strongest combo!\The strength that managed to defeat Anubis.\The guts to stand out more than myself. response:	These two...
context: Man, you were the one who wanted a fight...\But...\If we're doing it, we won't lose.\Right!\It's the birth of the strongest combo!\The strength that managed to defeat Anubis.\The guts to stand out more than myself.\These two... response:	I can't let my guard down.
context: But...\If we're doing it, we won't lose.\Right!\It's the birth of the strongest combo!\The strength that managed to defeat Anubis.\The guts to stand out more than myself.\These two...\I can't let my guard down. response:	Let's go.
context: If we're doing it, we won't lose.\Right!\It's the birth of the strongest combo!\The strength that managed to defeat Anubis.\The guts to stand out more than myself.\These two...\I can't let my guard down.\Let's go. response:	W-What?
context: Right!\It's the birth of the strongest combo!\The strength that managed to defeat Anubis.\The guts to stand out more than myself.\These two...\I can't let my guard down.\Let's go.\W-What? response:	Doctor! It seems Soul and Black Star are having a fight with someone.
context: It's the birth of the strongest combo!\The strength that managed to defeat Anubis.\The guts to stand out more than myself.\These two...\I can't let my guard down.\Let's go.\W-What?\Doctor! It seems Soul and Black Star are having a fight with someone. response:	Soul, you idiot, what are you doing?
context: The strength that managed to defeat Anubis.\The guts to stand out more than myself.\These two...\I can't let my guard down.\Let's go.\W-What?\Doctor! It seems Soul and Black Star are having a fight with someone.\Soul, you idiot, what are you doing? response:	Dr. Stein.
context: The guts to stand out more than myself.\These two...\I can't let my guard down.\Let's go.\W-What?\Doctor! It seems Soul and Black Star are having a fight with someone.\Soul, you idiot, what are you doing?\Dr. Stein. response:	There's a rule that if two Technicians fight on school grounds, at least one staff member must be present.
context: These two...\I can't let my guard down.\Let's go.\W-What?\Doctor! It seems Soul and Black Star are having a fight with someone.\Soul, you idiot, what are you doing?\Dr. Stein.\There's a rule that if two Technicians fight on school grounds, at least one staff member must be present. response:	I'm at the good part, but I guess I'll have to go.
context: I can't let my guard down.\Let's go.\W-What?\Doctor! It seems Soul and Black Star are having a fight with someone.\Soul, you idiot, what are you doing?\Dr. Stein.\There's a rule that if two Technicians fight on school grounds, at least one staff member must be present.\I'm at the good part, but I guess I'll have to go. response:	Then, Soul and Black Star's partners, Maka and Tsubaki, please come with me.
context: Let's go.\W-What?\Doctor! It seems Soul and Black Star are having a fight with someone.\Soul, you idiot, what are you doing?\Dr. Stein.\There's a rule that if two Technicians fight on school grounds, at least one staff member must be present.\I'm at the good part, but I guess I'll have to go.\Then, Soul and Black Star's partners, Maka and Tsubaki, please come with me. response:	The rest of you study by yourselves.
context: W-What?\Doctor! It seems Soul and Black Star are having a fight with someone.\Soul, you idiot, what are you doing?\Dr. Stein.\There's a rule that if two Technicians fight on school grounds, at least one staff member must be present.\I'm at the good part, but I guess I'll have to go.\Then, Soul and Black Star's partners, Maka and Tsubaki, please come with me.\The rest of you study by yourselves. response:	Damn it!
context: Doctor! It seems Soul and Black Star are having a fight with someone.\Soul, you idiot, what are you doing?\Dr. Stein.\There's a rule that if two Technicians fight on school grounds, at least one staff member must be present.\I'm at the good part, but I guess I'll have to go.\Then, Soul and Black Star's partners, Maka and Tsubaki, please come with me.\The rest of you study by yourselves.\Damn it! response:	If we can't get close, this won't end!
context: Soul, you idiot, what are you doing?\Dr. Stein.\There's a rule that if two Technicians fight on school grounds, at least one staff member must be present.\I'm at the good part, but I guess I'll have to go.\Then, Soul and Black Star's partners, Maka and Tsubaki, please come with me.\The rest of you study by yourselves.\Damn it!\If we can't get close, this won't end! response:	Oh, you want a close range fight?
context: Dr. Stein.\There's a rule that if two Technicians fight on school grounds, at least one staff member must be present.\I'm at the good part, but I guess I'll have to go.\Then, Soul and Black Star's partners, Maka and Tsubaki, please come with me.\The rest of you study by yourselves.\Damn it!\If we can't get close, this won't end!\Oh, you want a close range fight? response:	Oh, you want a close range fight?
context: There's a rule that if two Technicians fight on school grounds, at least one staff member must be present.\I'm at the good part, but I guess I'll have to go.\Then, Soul and Black Star's partners, Maka and Tsubaki, please come with me.\The rest of you study by yourselves.\Damn it!\If we can't get close, this won't end!\Oh, you want a close range fight?\Oh, you want a close range fight? response:	Fine by me!
context: I'm at the good part, but I guess I'll have to go.\Then, Soul and Black Star's partners, Maka and Tsubaki, please come with me.\The rest of you study by yourselves.\Damn it!\If we can't get close, this won't end!\Oh, you want a close range fight?\Oh, you want a close range fight?\Fine by me! response:	Don't take me lightly!
context: Then, Soul and Black Star's partners, Maka and Tsubaki, please come with me.\The rest of you study by yourselves.\Damn it!\If we can't get close, this won't end!\Oh, you want a close range fight?\Oh, you want a close range fight?\Fine by me!\Don't take me lightly! response:	W-What?
context: The rest of you study by yourselves.\Damn it!\If we can't get close, this won't end!\Oh, you want a close range fight?\Oh, you want a close range fight?\Fine by me!\Don't take me lightly!\W-What? response:	Crap!
context: Damn it!\If we can't get close, this won't end!\Oh, you want a close range fight?\Oh, you want a close range fight?\Fine by me!\Don't take me lightly!\W-What?\Crap! response:	Ah... for some reason, I don't want to stand up ever again.
context: If we can't get close, this won't end!\Oh, you want a close range fight?\Oh, you want a close range fight?\Fine by me!\Don't take me lightly!\W-What?\Crap!\Ah... for some reason, I don't want to stand up ever again. response:	Ah... for some reason, I don't want to stand up ever again.
context: Oh, you want a close range fight?\Oh, you want a close range fight?\Fine by me!\Don't take me lightly!\W-What?\Crap!\Ah... for some reason, I don't want to stand up ever again.\Ah... for some reason, I don't want to stand up ever again. response:	Woah! It friggin' hurts!
context: Oh, you want a close range fight?\Fine by me!\Don't take me lightly!\W-What?\Crap!\Ah... for some reason, I don't want to stand up ever again.\Ah... for some reason, I don't want to stand up ever again.\Woah! It friggin' hurts! response:	We're different from normal guns that just shoot bullets.
context: Fine by me!\Don't take me lightly!\W-What?\Crap!\Ah... for some reason, I don't want to stand up ever again.\Ah... for some reason, I don't want to stand up ever again.\Woah! It friggin' hurts!\We're different from normal guns that just shoot bullets. response:	We condense our Technician's soul wavelength and shoot that out.
context: Don't take me lightly!\W-What?\Crap!\Ah... for some reason, I don't want to stand up ever again.\Ah... for some reason, I don't want to stand up ever again.\Woah! It friggin' hurts!\We're different from normal guns that just shoot bullets.\We condense our Technician's soul wavelength and shoot that out. response:	Damn...
context: W-What?\Crap!\Ah... for some reason, I don't want to stand up ever again.\Ah... for some reason, I don't want to stand up ever again.\Woah! It friggin' hurts!\We're different from normal guns that just shoot bullets.\We condense our Technician's soul wavelength and shoot that out.\Damn... response:	He's not fighting seriously.
context: Crap!\Ah... for some reason, I don't want to stand up ever again.\Ah... for some reason, I don't want to stand up ever again.\Woah! It friggin' hurts!\We're different from normal guns that just shoot bullets.\We condense our Technician's soul wavelength and shoot that out.\Damn...\He's not fighting seriously. response:	Oh dear... Well, they chose the wrong guy to mess around with.
context: Ah... for some reason, I don't want to stand up ever again.\Ah... for some reason, I don't want to stand up ever again.\Woah! It friggin' hurts!\We're different from normal guns that just shoot bullets.\We condense our Technician's soul wavelength and shoot that out.\Damn...\He's not fighting seriously.\Oh dear... Well, they chose the wrong guy to mess around with. response:	Oh dear... Well, they chose the wrong guy to mess around with.
context: Ah... for some reason, I don't want to stand up ever again.\Woah! It friggin' hurts!\We're different from normal guns that just shoot bullets.\We condense our Technician's soul wavelength and shoot that out.\Damn...\He's not fighting seriously.\Oh dear... Well, they chose the wrong guy to mess around with.\Oh dear... Well, they chose the wrong guy to mess around with. response:	Dr. Stein, is the boy holding the guns the one everyone's been talking about?
context: Woah! It friggin' hurts!\We're different from normal guns that just shoot bullets.\We condense our Technician's soul wavelength and shoot that out.\Damn...\He's not fighting seriously.\Oh dear... Well, they chose the wrong guy to mess around with.\Oh dear... Well, they chose the wrong guy to mess around with.\Dr. Stein, is the boy holding the guns the one everyone's been talking about? response:	Yes, Shinigami-sama's son, Death the Kid-kun.
context: We're different from normal guns that just shoot bullets.\We condense our Technician's soul wavelength and shoot that out.\Damn...\He's not fighting seriously.\Oh dear... Well, they chose the wrong guy to mess around with.\Oh dear... Well, they chose the wrong guy to mess around with.\Dr. Stein, is the boy holding the guns the one everyone's been talking about?\Yes, Shinigami-sama's son, Death the Kid-kun. response:	He wanted to come here, so he joined this class.
context: We condense our Technician's soul wavelength and shoot that out.\Damn...\He's not fighting seriously.\Oh dear... Well, they chose the wrong guy to mess around with.\Oh dear... Well, they chose the wrong guy to mess around with.\Dr. Stein, is the boy holding the guns the one everyone's been talking about?\Yes, Shinigami-sama's son, Death the Kid-kun.\He wanted to come here, so he joined this class. response:	But he is stronger than other people here.
context: Damn...\He's not fighting seriously.\Oh dear... Well, they chose the wrong guy to mess around with.\Oh dear... Well, they chose the wrong guy to mess around with.\Dr. Stein, is the boy holding the guns the one everyone's been talking about?\Yes, Shinigami-sama's son, Death the Kid-kun.\He wanted to come here, so he joined this class.\But he is stronger than other people here. response:	Black Star...
context: He's not fighting seriously.\Oh dear... Well, they chose the wrong guy to mess around with.\Oh dear... Well, they chose the wrong guy to mess around with.\Dr. Stein, is the boy holding the guns the one everyone's been talking about?\Yes, Shinigami-sama's son, Death the Kid-kun.\He wanted to come here, so he joined this class.\But he is stronger than other people here.\Black Star... response:	Sorry, Tsubaki, but I'll be Soul's Technician from today on.
context: Oh dear... Well, they chose the wrong guy to mess around with.\Oh dear... Well, they chose the wrong guy to mess around with.\Dr. Stein, is the boy holding the guns the one everyone's been talking about?\Yes, Shinigami-sama's son, Death the Kid-kun.\He wanted to come here, so he joined this class.\But he is stronger than other people here.\Black Star...\Sorry, Tsubaki, but I'll be Soul's Technician from today on. response:	Tsubaki-chan?
context: Oh dear... Well, they chose the wrong guy to mess around with.\Dr. Stein, is the boy holding the guns the one everyone's been talking about?\Yes, Shinigami-sama's son, Death the Kid-kun.\He wanted to come here, so he joined this class.\But he is stronger than other people here.\Black Star...\Sorry, Tsubaki, but I'll be Soul's Technician from today on.\Tsubaki-chan? response:	Huh?
context: Dr. Stein, is the boy holding the guns the one everyone's been talking about?\Yes, Shinigami-sama's son, Death the Kid-kun.\He wanted to come here, so he joined this class.\But he is stronger than other people here.\Black Star...\Sorry, Tsubaki, but I'll be Soul's Technician from today on.\Tsubaki-chan?\Huh? response:	Is something wrong?
context: Yes, Shinigami-sama's son, Death the Kid-kun.\He wanted to come here, so he joined this class.\But he is stronger than other people here.\Black Star...\Sorry, Tsubaki, but I'll be Soul's Technician from today on.\Tsubaki-chan?\Huh?\Is something wrong? response:	No, nothing at all.
context: He wanted to come here, so he joined this class.\But he is stronger than other people here.\Black Star...\Sorry, Tsubaki, but I'll be Soul's Technician from today on.\Tsubaki-chan?\Huh?\Is something wrong?\No, nothing at all. response:	Well then, Maka-san, who has been able to see souls since yesterday...
context: But he is stronger than other people here.\Black Star...\Sorry, Tsubaki, but I'll be Soul's Technician from today on.\Tsubaki-chan?\Huh?\Is something wrong?\No, nothing at all.\Well then, Maka-san, who has been able to see souls since yesterday... response:	Y-Yes?
context: Black Star...\Sorry, Tsubaki, but I'll be Soul's Technician from today on.\Tsubaki-chan?\Huh?\Is something wrong?\No, nothing at all.\Well then, Maka-san, who has been able to see souls since yesterday...\Y-Yes? response:	Shall I have you take a special lesson?
context: Sorry, Tsubaki, but I'll be Soul's Technician from today on.\Tsubaki-chan?\Huh?\Is something wrong?\No, nothing at all.\Well then, Maka-san, who has been able to see souls since yesterday...\Y-Yes?\Shall I have you take a special lesson? response:	Eh, ok.
context: Tsubaki-chan?\Huh?\Is something wrong?\No, nothing at all.\Well then, Maka-san, who has been able to see souls since yesterday...\Y-Yes?\Shall I have you take a special lesson?\Eh, ok. response:	Hey, hey you don't have to worry so much, it's just a simple question.
context: Huh?\Is something wrong?\No, nothing at all.\Well then, Maka-san, who has been able to see souls since yesterday...\Y-Yes?\Shall I have you take a special lesson?\Eh, ok.\Hey, hey you don't have to worry so much, it's just a simple question. response:	Do the Kid-kun and Twin Demon guns over there fighting...
context: Is something wrong?\No, nothing at all.\Well then, Maka-san, who has been able to see souls since yesterday...\Y-Yes?\Shall I have you take a special lesson?\Eh, ok.\Hey, hey you don't have to worry so much, it's just a simple question.\Do the Kid-kun and Twin Demon guns over there fighting... response:	Yes.
context: No, nothing at all.\Well then, Maka-san, who has been able to see souls since yesterday...\Y-Yes?\Shall I have you take a special lesson?\Eh, ok.\Hey, hey you don't have to worry so much, it's just a simple question.\Do the Kid-kun and Twin Demon guns over there fighting...\Yes. response:	Usually, matching your soul wavelength with two weapons is an extremely difficult task,
context: Well then, Maka-san, who has been able to see souls since yesterday...\Y-Yes?\Shall I have you take a special lesson?\Eh, ok.\Hey, hey you don't have to worry so much, it's just a simple question.\Do the Kid-kun and Twin Demon guns over there fighting...\Yes.\Usually, matching your soul wavelength with two weapons is an extremely difficult task, response:	They respect each other...
context: Y-Yes?\Shall I have you take a special lesson?\Eh, ok.\Hey, hey you don't have to worry so much, it's just a simple question.\Do the Kid-kun and Twin Demon guns over there fighting...\Yes.\Usually, matching your soul wavelength with two weapons is an extremely difficult task,\They respect each other... response:	No, that might be wrong.
context: Shall I have you take a special lesson?\Eh, ok.\Hey, hey you don't have to worry so much, it's just a simple question.\Do the Kid-kun and Twin Demon guns over there fighting...\Yes.\Usually, matching your soul wavelength with two weapons is an extremely difficult task,\They respect each other...\No, that might be wrong. response:	Admiration? Is that it?
context: Eh, ok.\Hey, hey you don't have to worry so much, it's just a simple question.\Do the Kid-kun and Twin Demon guns over there fighting...\Yes.\Usually, matching your soul wavelength with two weapons is an extremely difficult task,\They respect each other...\No, that might be wrong.\Admiration? Is that it? response:	Admiration? Is that it?
context: Hey, hey you don't have to worry so much, it's just a simple question.\Do the Kid-kun and Twin Demon guns over there fighting...\Yes.\Usually, matching your soul wavelength with two weapons is an extremely difficult task,\They respect each other...\No, that might be wrong.\Admiration? Is that it?\Admiration? Is that it? response:	Wonderful, that is correct.
context: Do the Kid-kun and Twin Demon guns over there fighting...\Yes.\Usually, matching your soul wavelength with two weapons is an extremely difficult task,\They respect each other...\No, that might be wrong.\Admiration? Is that it?\Admiration? Is that it?\Wonderful, that is correct. response:	Twin Demon guns, the Thompson sisters.
context: Yes.\Usually, matching your soul wavelength with two weapons is an extremely difficult task,\They respect each other...\No, that might be wrong.\Admiration? Is that it?\Admiration? Is that it?\Wonderful, that is correct.\Twin Demon guns, the Thompson sisters. response:	Since they were brought up on the street, they admire a dignified soul like Kid-kun's.
context: Usually, matching your soul wavelength with two weapons is an extremely difficult task,\They respect each other...\No, that might be wrong.\Admiration? Is that it?\Admiration? Is that it?\Wonderful, that is correct.\Twin Demon guns, the Thompson sisters.\Since they were brought up on the street, they admire a dignified soul like Kid-kun's. response:	And Kid-kun for his side, too.
context: They respect each other...\No, that might be wrong.\Admiration? Is that it?\Admiration? Is that it?\Wonderful, that is correct.\Twin Demon guns, the Thompson sisters.\Since they were brought up on the street, they admire a dignified soul like Kid-kun's.\And Kid-kun for his side, too. response:	He greatly admires the magnanimous and positive souls of the Thompson sisters that differ from his sensitive personality.
context: No, that might be wrong.\Admiration? Is that it?\Admiration? Is that it?\Wonderful, that is correct.\Twin Demon guns, the Thompson sisters.\Since they were brought up on the street, they admire a dignified soul like Kid-kun's.\And Kid-kun for his side, too.\He greatly admires the magnanimous and positive souls of the Thompson sisters that differ from his sensitive personality. response:	They're a very good team.
context: Admiration? Is that it?\Admiration? Is that it?\Wonderful, that is correct.\Twin Demon guns, the Thompson sisters.\Since they were brought up on the street, they admire a dignified soul like Kid-kun's.\And Kid-kun for his side, too.\He greatly admires the magnanimous and positive souls of the Thompson sisters that differ from his sensitive personality.\They're a very good team. response:	Aren't they?
context: Admiration? Is that it?\Wonderful, that is correct.\Twin Demon guns, the Thompson sisters.\Since they were brought up on the street, they admire a dignified soul like Kid-kun's.\And Kid-kun for his side, too.\He greatly admires the magnanimous and positive souls of the Thompson sisters that differ from his sensitive personality.\They're a very good team.\Aren't they? response:	If you compare that with that combo of stupidity on the other hand...
context: Wonderful, that is correct.\Twin Demon guns, the Thompson sisters.\Since they were brought up on the street, they admire a dignified soul like Kid-kun's.\And Kid-kun for his side, too.\He greatly admires the magnanimous and positive souls of the Thompson sisters that differ from his sensitive personality.\They're a very good team.\Aren't they?\If you compare that with that combo of stupidity on the other hand... response:	Let's do that, friend.
context: Twin Demon guns, the Thompson sisters.\Since they were brought up on the street, they admire a dignified soul like Kid-kun's.\And Kid-kun for his side, too.\He greatly admires the magnanimous and positive souls of the Thompson sisters that differ from his sensitive personality.\They're a very good team.\Aren't they?\If you compare that with that combo of stupidity on the other hand...\Let's do that, friend. response:	That, right?
context: Since they were brought up on the street, they admire a dignified soul like Kid-kun's.\And Kid-kun for his side, too.\He greatly admires the magnanimous and positive souls of the Thompson sisters that differ from his sensitive personality.\They're a very good team.\Aren't they?\If you compare that with that combo of stupidity on the other hand...\Let's do that, friend.\That, right? response:	That?
context: And Kid-kun for his side, too.\He greatly admires the magnanimous and positive souls of the Thompson sisters that differ from his sensitive personality.\They're a very good team.\Aren't they?\If you compare that with that combo of stupidity on the other hand...\Let's do that, friend.\That, right?\That? response:	Listen and be amazed, see it and tremble!
context: He greatly admires the magnanimous and positive souls of the Thompson sisters that differ from his sensitive personality.\They're a very good team.\Aren't they?\If you compare that with that combo of stupidity on the other hand...\Let's do that, friend.\That, right?\That?\Listen and be amazed, see it and tremble! response:	Don't you mean laugh?
context: They're a very good team.\Aren't they?\If you compare that with that combo of stupidity on the other hand...\Let's do that, friend.\That, right?\That?\Listen and be amazed, see it and tremble!\Don't you mean laugh? response:	We'll show you the power of our friendship!
context: Aren't they?\If you compare that with that combo of stupidity on the other hand...\Let's do that, friend.\That, right?\That?\Listen and be amazed, see it and tremble!\Don't you mean laugh?\We'll show you the power of our friendship! response:	That's right.
context: If you compare that with that combo of stupidity on the other hand...\Let's do that, friend.\That, right?\That?\Listen and be amazed, see it and tremble!\Don't you mean laugh?\We'll show you the power of our friendship!\That's right. response:	An infinity of power that you'd never expect!
context: Let's do that, friend.\That, right?\That?\Listen and be amazed, see it and tremble!\Don't you mean laugh?\We'll show you the power of our friendship!\That's right.\An infinity of power that you'd never expect! response:	What?
context: That, right?\That?\Listen and be amazed, see it and tremble!\Don't you mean laugh?\We'll show you the power of our friendship!\That's right.\An infinity of power that you'd never expect!\What? response:	Let's go.
context: That?\Listen and be amazed, see it and tremble!\Don't you mean laugh?\We'll show you the power of our friendship!\That's right.\An infinity of power that you'd never expect!\What?\Let's go. response:	Yeah.
context: Listen and be amazed, see it and tremble!\Don't you mean laugh?\We'll show you the power of our friendship!\That's right.\An infinity of power that you'd never expect!\What?\Let's go.\Yeah. response:	Transform!
context: Don't you mean laugh?\We'll show you the power of our friendship!\That's right.\An infinity of power that you'd never expect!\What?\Let's go.\Yeah.\Transform! response:	Cool!
context: We'll show you the power of our friendship!\That's right.\An infinity of power that you'd never expect!\What?\Let's go.\Yeah.\Transform!\Cool! response:	Let's take this seriously, people.
context: That's right.\An infinity of power that you'd never expect!\What?\Let's go.\Yeah.\Transform!\Cool!\Let's take this seriously, people. response:	Come! Soul!
context: An infinity of power that you'd never expect!\What?\Let's go.\Yeah.\Transform!\Cool!\Let's take this seriously, people.\Come! Soul! response:	Friendship!
context: What?\Let's go.\Yeah.\Transform!\Cool!\Let's take this seriously, people.\Come! Soul!\Friendship! response:	Fusion!
context: Let's go.\Yeah.\Transform!\Cool!\Let's take this seriously, people.\Come! Soul!\Friendship!\Fusion! response:	What are you trying to do catching me with your head?!
context: Yeah.\Transform!\Cool!\Let's take this seriously, people.\Come! Soul!\Friendship!\Fusion!\What are you trying to do catching me with your head?! response:	Damn it!!
context: Transform!\Cool!\Let's take this seriously, people.\Come! Soul!\Friendship!\Fusion!\What are you trying to do catching me with your head?!\Damn it!! response:	C'mon, get a grip!
context: Cool!\Let's take this seriously, people.\Come! Soul!\Friendship!\Fusion!\What are you trying to do catching me with your head?!\Damn it!!\C'mon, get a grip! response:	What the hell is this?!
context: Let's take this seriously, people.\Come! Soul!\Friendship!\Fusion!\What are you trying to do catching me with your head?!\Damn it!!\C'mon, get a grip!\What the hell is this?! response:	You're friggin' heavy!
context: Come! Soul!\Friendship!\Fusion!\What are you trying to do catching me with your head?!\Damn it!!\C'mon, get a grip!\What the hell is this?!\You're friggin' heavy! response:	I shouldn't be...
context: Friendship!\Fusion!\What are you trying to do catching me with your head?!\Damn it!!\C'mon, get a grip!\What the hell is this?!\You're friggin' heavy!\I shouldn't be... response:	Maka swings me around fine.
context: Fusion!\What are you trying to do catching me with your head?!\Damn it!!\C'mon, get a grip!\What the hell is this?!\You're friggin' heavy!\I shouldn't be...\Maka swings me around fine. response:	This is a typical situation when your souls' wavelengths aren't in sync.
context: What are you trying to do catching me with your head?!\Damn it!!\C'mon, get a grip!\What the hell is this?!\You're friggin' heavy!\I shouldn't be...\Maka swings me around fine.\This is a typical situation when your souls' wavelengths aren't in sync. response:	So it is.
context: Damn it!!\C'mon, get a grip!\What the hell is this?!\You're friggin' heavy!\I shouldn't be...\Maka swings me around fine.\This is a typical situation when your souls' wavelengths aren't in sync.\So it is. response:	You damn broken scythe bastard!
context: C'mon, get a grip!\What the hell is this?!\You're friggin' heavy!\I shouldn't be...\Maka swings me around fine.\This is a typical situation when your souls' wavelengths aren't in sync.\So it is.\You damn broken scythe bastard! response:	What are you trying to do, driving your soul wavelength into me?!
context: What the hell is this?!\You're friggin' heavy!\I shouldn't be...\Maka swings me around fine.\This is a typical situation when your souls' wavelengths aren't in sync.\So it is.\You damn broken scythe bastard!\What are you trying to do, driving your soul wavelength into me?! response:	Ah, sorry...
context: You're friggin' heavy!\I shouldn't be...\Maka swings me around fine.\This is a typical situation when your souls' wavelengths aren't in sync.\So it is.\You damn broken scythe bastard!\What are you trying to do, driving your soul wavelength into me?!\Ah, sorry... response:	That won't work.
context: I shouldn't be...\Maka swings me around fine.\This is a typical situation when your souls' wavelengths aren't in sync.\So it is.\You damn broken scythe bastard!\What are you trying to do, driving your soul wavelength into me?!\Ah, sorry...\That won't work. response:	It's almost as if they're not picking up on their enemy's wavelength.
context: Maka swings me around fine.\This is a typical situation when your souls' wavelengths aren't in sync.\So it is.\You damn broken scythe bastard!\What are you trying to do, driving your soul wavelength into me?!\Ah, sorry...\That won't work.\It's almost as if they're not picking up on their enemy's wavelength. response:	That's because a Weapon Technician and his weapon,
context: This is a typical situation when your souls' wavelengths aren't in sync.\So it is.\You damn broken scythe bastard!\What are you trying to do, driving your soul wavelength into me?!\Ah, sorry...\That won't work.\It's almost as if they're not picking up on their enemy's wavelength.\That's because a Weapon Technician and his weapon, response:	It's over for us... isn't it?
context: So it is.\You damn broken scythe bastard!\What are you trying to do, driving your soul wavelength into me?!\Ah, sorry...\That won't work.\It's almost as if they're not picking up on their enemy's wavelength.\That's because a Weapon Technician and his weapon,\It's over for us... isn't it? response:	Eh?!
context: You damn broken scythe bastard!\What are you trying to do, driving your soul wavelength into me?!\Ah, sorry...\That won't work.\It's almost as if they're not picking up on their enemy's wavelength.\That's because a Weapon Technician and his weapon,\It's over for us... isn't it?\Eh?! response:	W-What do you mean, Soul?
context: What are you trying to do, driving your soul wavelength into me?!\Ah, sorry...\That won't work.\It's almost as if they're not picking up on their enemy's wavelength.\That's because a Weapon Technician and his weapon,\It's over for us... isn't it?\Eh?!\W-What do you mean, Soul? response:	If I keep staying by your side...
context: Ah, sorry...\That won't work.\It's almost as if they're not picking up on their enemy's wavelength.\That's because a Weapon Technician and his weapon,\It's over for us... isn't it?\Eh?!\W-What do you mean, Soul?\If I keep staying by your side... response:	I think I'm gonna start to hate you.
context: That won't work.\It's almost as if they're not picking up on their enemy's wavelength.\That's because a Weapon Technician and his weapon,\It's over for us... isn't it?\Eh?!\W-What do you mean, Soul?\If I keep staying by your side...\I think I'm gonna start to hate you. response:	Huh?
context: It's almost as if they're not picking up on their enemy's wavelength.\That's because a Weapon Technician and his weapon,\It's over for us... isn't it?\Eh?!\W-What do you mean, Soul?\If I keep staying by your side...\I think I'm gonna start to hate you.\Huh? response:	Oi... can I shoot?
context: That's because a Weapon Technician and his weapon,\It's over for us... isn't it?\Eh?!\W-What do you mean, Soul?\If I keep staying by your side...\I think I'm gonna start to hate you.\Huh?\Oi... can I shoot? response:	Oi... can I shoot?
context: It's over for us... isn't it?\Eh?!\W-What do you mean, Soul?\If I keep staying by your side...\I think I'm gonna start to hate you.\Huh?\Oi... can I shoot?\Oi... can I shoot? response:	Let's wait for them. It's interesting.
context: Eh?!\W-What do you mean, Soul?\If I keep staying by your side...\I think I'm gonna start to hate you.\Huh?\Oi... can I shoot?\Oi... can I shoot?\Let's wait for them. It's interesting. response:	I see...
context: W-What do you mean, Soul?\If I keep staying by your side...\I think I'm gonna start to hate you.\Huh?\Oi... can I shoot?\Oi... can I shoot?\Let's wait for them. It's interesting.\I see... response:	But we're...
context: If I keep staying by your side...\I think I'm gonna start to hate you.\Huh?\Oi... can I shoot?\Oi... can I shoot?\Let's wait for them. It's interesting.\I see...\But we're... response:	Even if we're apart, we'll still be friends, right?
context: I think I'm gonna start to hate you.\Huh?\Oi... can I shoot?\Oi... can I shoot?\Let's wait for them. It's interesting.\I see...\But we're...\Even if we're apart, we'll still be friends, right? response:	You idiot!
context: Huh?\Oi... can I shoot?\Oi... can I shoot?\Let's wait for them. It's interesting.\I see...\But we're...\Even if we're apart, we'll still be friends, right?\You idiot! response:	Of course we will be!
context: Oi... can I shoot?\Oi... can I shoot?\Let's wait for them. It's interesting.\I see...\But we're...\Even if we're apart, we'll still be friends, right?\You idiot!\Of course we will be! response:	Soul!
context: Oi... can I shoot?\Let's wait for them. It's interesting.\I see...\But we're...\Even if we're apart, we'll still be friends, right?\You idiot!\Of course we will be!\Soul! response:	Black Star!
context: Let's wait for them. It's interesting.\I see...\But we're...\Even if we're apart, we'll still be friends, right?\You idiot!\Of course we will be!\Soul!\Black Star! response:	Soul!
context: I see...\But we're...\Even if we're apart, we'll still be friends, right?\You idiot!\Of course we will be!\Soul!\Black Star!\Soul! response:	Black Star!
context: But we're...\Even if we're apart, we'll still be friends, right?\You idiot!\Of course we will be!\Soul!\Black Star!\Soul!\Black Star! response:	Soul!
