context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: I can respect his spirit.\What did you say, Ippei?\What are you trying to say?\Now look, everyone.\Her cute face as she's sleeping.\And her beautiful legs!\And her pristine heart.\It hasn't changed a bit since she was in elementary school. response:	No matter how she's hurting herself over an unrequited love...
context: What did you say, Ippei?\What are you trying to say?\Now look, everyone.\Her cute face as she's sleeping.\And her beautiful legs!\And her pristine heart.\It hasn't changed a bit since she was in elementary school.\No matter how she's hurting herself over an unrequited love... response:	The spirit of that four-eyes for not just gobbling her up, even after having this cuteness in front of him for four years...
context: What are you trying to say?\Now look, everyone.\Her cute face as she's sleeping.\And her beautiful legs!\And her pristine heart.\It hasn't changed a bit since she was in elementary school.\No matter how she's hurting herself over an unrequited love...\The spirit of that four-eyes for not just gobbling her up, even after having this cuteness in front of him for four years... response:	I definitely accept that!
context: Now look, everyone.\Her cute face as she's sleeping.\And her beautiful legs!\And her pristine heart.\It hasn't changed a bit since she was in elementary school.\No matter how she's hurting herself over an unrequited love...\The spirit of that four-eyes for not just gobbling her up, even after having this cuteness in front of him for four years...\I definitely accept that! response:	Ippei!
context: Her cute face as she's sleeping.\And her beautiful legs!\And her pristine heart.\It hasn't changed a bit since she was in elementary school.\No matter how she's hurting herself over an unrequited love...\The spirit of that four-eyes for not just gobbling her up, even after having this cuteness in front of him for four years...\I definitely accept that!\Ippei! response:	You're absolutely right, Ippei!
context: And her beautiful legs!\And her pristine heart.\It hasn't changed a bit since she was in elementary school.\No matter how she's hurting herself over an unrequited love...\The spirit of that four-eyes for not just gobbling her up, even after having this cuteness in front of him for four years...\I definitely accept that!\Ippei!\You're absolutely right, Ippei! response:	As to be expected from the chair of the Third Generation Association!
context: And her pristine heart.\It hasn't changed a bit since she was in elementary school.\No matter how she's hurting herself over an unrequited love...\The spirit of that four-eyes for not just gobbling her up, even after having this cuteness in front of him for four years...\I definitely accept that!\Ippei!\You're absolutely right, Ippei!\As to be expected from the chair of the Third Generation Association! response:	Really, you're so...!
context: It hasn't changed a bit since she was in elementary school.\No matter how she's hurting herself over an unrequited love...\The spirit of that four-eyes for not just gobbling her up, even after having this cuteness in front of him for four years...\I definitely accept that!\Ippei!\You're absolutely right, Ippei!\As to be expected from the chair of the Third Generation Association!\Really, you're so...! response:	All right, let's toast!
context: No matter how she's hurting herself over an unrequited love...\The spirit of that four-eyes for not just gobbling her up, even after having this cuteness in front of him for four years...\I definitely accept that!\Ippei!\You're absolutely right, Ippei!\As to be expected from the chair of the Third Generation Association!\Really, you're so...!\All right, let's toast! response:	To that four-eyes!
context: The spirit of that four-eyes for not just gobbling her up, even after having this cuteness in front of him for four years...\I definitely accept that!\Ippei!\You're absolutely right, Ippei!\As to be expected from the chair of the Third Generation Association!\Really, you're so...!\All right, let's toast!\To that four-eyes! response:	Did you catch a cold?
context: I definitely accept that!\Ippei!\You're absolutely right, Ippei!\As to be expected from the chair of the Third Generation Association!\Really, you're so...!\All right, let's toast!\To that four-eyes!\Did you catch a cold? response:	I just felt a chill.
context: Ippei!\You're absolutely right, Ippei!\As to be expected from the chair of the Third Generation Association!\Really, you're so...!\All right, let's toast!\To that four-eyes!\Did you catch a cold?\I just felt a chill. response:	Gosh, what a bother. I'm totally popular!
context: You're absolutely right, Ippei!\As to be expected from the chair of the Third Generation Association!\Really, you're so...!\All right, let's toast!\To that four-eyes!\Did you catch a cold?\I just felt a chill.\Gosh, what a bother. I'm totally popular! response:	Amazing! A mountain of tributes.
context: As to be expected from the chair of the Third Generation Association!\Really, you're so...!\All right, let's toast!\To that four-eyes!\Did you catch a cold?\I just felt a chill.\Gosh, what a bother. I'm totally popular!\Amazing! A mountain of tributes. response:	This can't be true. A big pile of fan letters...
context: Really, you're so...!\All right, let's toast!\To that four-eyes!\Did you catch a cold?\I just felt a chill.\Gosh, what a bother. I'm totally popular!\Amazing! A mountain of tributes.\This can't be true. A big pile of fan letters... response:	I just don't understand society anymore.
context: All right, let's toast!\To that four-eyes!\Did you catch a cold?\I just felt a chill.\Gosh, what a bother. I'm totally popular!\Amazing! A mountain of tributes.\This can't be true. A big pile of fan letters...\I just don't understand society anymore. response:	What will become of Japan if a man like this is praised?
context: To that four-eyes!\Did you catch a cold?\I just felt a chill.\Gosh, what a bother. I'm totally popular!\Amazing! A mountain of tributes.\This can't be true. A big pile of fan letters...\I just don't understand society anymore.\What will become of Japan if a man like this is praised? response:	By the way, where's Mouse No. 1?
context: Did you catch a cold?\I just felt a chill.\Gosh, what a bother. I'm totally popular!\Amazing! A mountain of tributes.\This can't be true. A big pile of fan letters...\I just don't understand society anymore.\What will become of Japan if a man like this is praised?\By the way, where's Mouse No. 1? response:	I don't see her.
context: I just felt a chill.\Gosh, what a bother. I'm totally popular!\Amazing! A mountain of tributes.\This can't be true. A big pile of fan letters...\I just don't understand society anymore.\What will become of Japan if a man like this is praised?\By the way, where's Mouse No. 1?\I don't see her. response:	Man, what the heck? And I was going to let her join the Chibi-Hamus.
context: Gosh, what a bother. I'm totally popular!\Amazing! A mountain of tributes.\This can't be true. A big pile of fan letters...\I just don't understand society anymore.\What will become of Japan if a man like this is praised?\By the way, where's Mouse No. 1?\I don't see her.\Man, what the heck? And I was going to let her join the Chibi-Hamus. response:	Chibi-Hamus (Little Hamsters): a reference to Mini Moni, a subgroup of Morning Musume consisting of the youngest members.
context: Amazing! A mountain of tributes.\This can't be true. A big pile of fan letters...\I just don't understand society anymore.\What will become of Japan if a man like this is praised?\By the way, where's Mouse No. 1?\I don't see her.\Man, what the heck? And I was going to let her join the Chibi-Hamus.\Chibi-Hamus (Little Hamsters): a reference to Mini Moni, a subgroup of Morning Musume consisting of the youngest members. response:	Morita-san, did you by chance dote on a dog or cat and cause it to become neurotic when you were little?
context: This can't be true. A big pile of fan letters...\I just don't understand society anymore.\What will become of Japan if a man like this is praised?\By the way, where's Mouse No. 1?\I don't see her.\Man, what the heck? And I was going to let her join the Chibi-Hamus.\Chibi-Hamus (Little Hamsters): a reference to Mini Moni, a subgroup of Morning Musume consisting of the youngest members.\Morita-san, did you by chance dote on a dog or cat and cause it to become neurotic when you were little? response:	Why, you...! You're so cute!
context: I just don't understand society anymore.\What will become of Japan if a man like this is praised?\By the way, where's Mouse No. 1?\I don't see her.\Man, what the heck? And I was going to let her join the Chibi-Hamus.\Chibi-Hamus (Little Hamsters): a reference to Mini Moni, a subgroup of Morning Musume consisting of the youngest members.\Morita-san, did you by chance dote on a dog or cat and cause it to become neurotic when you were little?\Why, you...! You're so cute! response:	How did you know?!
context: What will become of Japan if a man like this is praised?\By the way, where's Mouse No. 1?\I don't see her.\Man, what the heck? And I was going to let her join the Chibi-Hamus.\Chibi-Hamus (Little Hamsters): a reference to Mini Moni, a subgroup of Morning Musume consisting of the youngest members.\Morita-san, did you by chance dote on a dog or cat and cause it to become neurotic when you were little?\Why, you...! You're so cute!\How did you know?! response:	Just as I thought.
context: By the way, where's Mouse No. 1?\I don't see her.\Man, what the heck? And I was going to let her join the Chibi-Hamus.\Chibi-Hamus (Little Hamsters): a reference to Mini Moni, a subgroup of Morning Musume consisting of the youngest members.\Morita-san, did you by chance dote on a dog or cat and cause it to become neurotic when you were little?\Why, you...! You're so cute!\How did you know?!\Just as I thought. response:	What the heck, all of you?!
context: I don't see her.\Man, what the heck? And I was going to let her join the Chibi-Hamus.\Chibi-Hamus (Little Hamsters): a reference to Mini Moni, a subgroup of Morning Musume consisting of the youngest members.\Morita-san, did you by chance dote on a dog or cat and cause it to become neurotic when you were little?\Why, you...! You're so cute!\How did you know?!\Just as I thought.\What the heck, all of you?! response:	Fine! I won't let you see her when she's wearing this outfit!
context: Man, what the heck? And I was going to let her join the Chibi-Hamus.\Chibi-Hamus (Little Hamsters): a reference to Mini Moni, a subgroup of Morning Musume consisting of the youngest members.\Morita-san, did you by chance dote on a dog or cat and cause it to become neurotic when you were little?\Why, you...! You're so cute!\How did you know?!\Just as I thought.\What the heck, all of you?!\Fine! I won't let you see her when she's wearing this outfit! response:	Hagu, I'm kinda hungry.
context: Chibi-Hamus (Little Hamsters): a reference to Mini Moni, a subgroup of Morning Musume consisting of the youngest members.\Morita-san, did you by chance dote on a dog or cat and cause it to become neurotic when you were little?\Why, you...! You're so cute!\How did you know?!\Just as I thought.\What the heck, all of you?!\Fine! I won't let you see her when she's wearing this outfit!\Hagu, I'm kinda hungry. response:	Do you mind if I start eating?
context: Morita-san, did you by chance dote on a dog or cat and cause it to become neurotic when you were little?\Why, you...! You're so cute!\How did you know?!\Just as I thought.\What the heck, all of you?!\Fine! I won't let you see her when she's wearing this outfit!\Hagu, I'm kinda hungry.\Do you mind if I start eating? response:	No.
context: Why, you...! You're so cute!\How did you know?!\Just as I thought.\What the heck, all of you?!\Fine! I won't let you see her when she's wearing this outfit!\Hagu, I'm kinda hungry.\Do you mind if I start eating?\No. response:	Wow, they're pretty.
context: How did you know?!\Just as I thought.\What the heck, all of you?!\Fine! I won't let you see her when she's wearing this outfit!\Hagu, I'm kinda hungry.\Do you mind if I start eating?\No.\Wow, they're pretty. response:	Are they rainbow riceballs?
context: Just as I thought.\What the heck, all of you?!\Fine! I won't let you see her when she's wearing this outfit!\Hagu, I'm kinda hungry.\Do you mind if I start eating?\No.\Wow, they're pretty.\Are they rainbow riceballs? response:	This green riceball!
context: What the heck, all of you?!\Fine! I won't let you see her when she's wearing this outfit!\Hagu, I'm kinda hungry.\Do you mind if I start eating?\No.\Wow, they're pretty.\Are they rainbow riceballs?\This green riceball! response:	I thought it had beefsteak plant, but it's actually mint!
context: Fine! I won't let you see her when she's wearing this outfit!\Hagu, I'm kinda hungry.\Do you mind if I start eating?\No.\Wow, they're pretty.\Are they rainbow riceballs?\This green riceball!\I thought it had beefsteak plant, but it's actually mint! response:	Disgu
context: Hagu, I'm kinda hungry.\Do you mind if I start eating?\No.\Wow, they're pretty.\Are they rainbow riceballs?\This green riceball!\I thought it had beefsteak plant, but it's actually mint!\Disgu response:	It's good.
context: Do you mind if I start eating?\No.\Wow, they're pretty.\Are they rainbow riceballs?\This green riceball!\I thought it had beefsteak plant, but it's actually mint!\Disgu\It's good. response:	Hagu, it's really good.
context: No.\Wow, they're pretty.\Are they rainbow riceballs?\This green riceball!\I thought it had beefsteak plant, but it's actually mint!\Disgu\It's good.\Hagu, it's really good. response:	Yeah, it's good.
context: Wow, they're pretty.\Are they rainbow riceballs?\This green riceball!\I thought it had beefsteak plant, but it's actually mint!\Disgu\It's good.\Hagu, it's really good.\Yeah, it's good. response:	May I have another one?
context: Are they rainbow riceballs?\This green riceball!\I thought it had beefsteak plant, but it's actually mint!\Disgu\It's good.\Hagu, it's really good.\Yeah, it's good.\May I have another one? response:	Yeah.
context: This green riceball!\I thought it had beefsteak plant, but it's actually mint!\Disgu\It's good.\Hagu, it's really good.\Yeah, it's good.\May I have another one?\Yeah. response:	Hagu-chan hasn't been lively lately.
context: I thought it had beefsteak plant, but it's actually mint!\Disgu\It's good.\Hagu, it's really good.\Yeah, it's good.\May I have another one?\Yeah.\Hagu-chan hasn't been lively lately. response:	Ever since around the time she went out with Morita-san.
context: Disgu\It's good.\Hagu, it's really good.\Yeah, it's good.\May I have another one?\Yeah.\Hagu-chan hasn't been lively lately.\Ever since around the time she went out with Morita-san. response:	I don't know what happened between the two of them.
context: It's good.\Hagu, it's really good.\Yeah, it's good.\May I have another one?\Yeah.\Hagu-chan hasn't been lively lately.\Ever since around the time she went out with Morita-san.\I don't know what happened between the two of them. response:	But she stopped putting that broach with the little bird on her chest.
context: Hagu, it's really good.\Yeah, it's good.\May I have another one?\Yeah.\Hagu-chan hasn't been lively lately.\Ever since around the time she went out with Morita-san.\I don't know what happened between the two of them.\But she stopped putting that broach with the little bird on her chest. response:	I wonder if Morita-san has noticed...
context: Yeah, it's good.\May I have another one?\Yeah.\Hagu-chan hasn't been lively lately.\Ever since around the time she went out with Morita-san.\I don't know what happened between the two of them.\But she stopped putting that broach with the little bird on her chest.\I wonder if Morita-san has noticed... response:	Or hasn't he?
context: May I have another one?\Yeah.\Hagu-chan hasn't been lively lately.\Ever since around the time she went out with Morita-san.\I don't know what happened between the two of them.\But she stopped putting that broach with the little bird on her chest.\I wonder if Morita-san has noticed...\Or hasn't he? response:	Hanamoto-sensei, where's Hagu-chan?
context: Yeah.\Hagu-chan hasn't been lively lately.\Ever since around the time she went out with Morita-san.\I don't know what happened between the two of them.\But she stopped putting that broach with the little bird on her chest.\I wonder if Morita-san has noticed...\Or hasn't he?\Hanamoto-sensei, where's Hagu-chan? response:	Well, I asked her to buy me a boxed meal...
context: Hagu-chan hasn't been lively lately.\Ever since around the time she went out with Morita-san.\I don't know what happened between the two of them.\But she stopped putting that broach with the little bird on her chest.\I wonder if Morita-san has noticed...\Or hasn't he?\Hanamoto-sensei, where's Hagu-chan?\Well, I asked her to buy me a boxed meal... response:	Maybe the store is busy.
context: Ever since around the time she went out with Morita-san.\I don't know what happened between the two of them.\But she stopped putting that broach with the little bird on her chest.\I wonder if Morita-san has noticed...\Or hasn't he?\Hanamoto-sensei, where's Hagu-chan?\Well, I asked her to buy me a boxed meal...\Maybe the store is busy. response:	I'll go take a look.
context: I don't know what happened between the two of them.\But she stopped putting that broach with the little bird on her chest.\I wonder if Morita-san has noticed...\Or hasn't he?\Hanamoto-sensei, where's Hagu-chan?\Well, I asked her to buy me a boxed meal...\Maybe the store is busy.\I'll go take a look. response:	Yeah, please do.
context: But she stopped putting that broach with the little bird on her chest.\I wonder if Morita-san has noticed...\Or hasn't he?\Hanamoto-sensei, where's Hagu-chan?\Well, I asked her to buy me a boxed meal...\Maybe the store is busy.\I'll go take a look.\Yeah, please do. response:	Sure.
context: I wonder if Morita-san has noticed...\Or hasn't he?\Hanamoto-sensei, where's Hagu-chan?\Well, I asked her to buy me a boxed meal...\Maybe the store is busy.\I'll go take a look.\Yeah, please do.\Sure. response:	I've found you!
context: Or hasn't he?\Hanamoto-sensei, where's Hagu-chan?\Well, I asked her to buy me a boxed meal...\Maybe the store is busy.\I'll go take a look.\Yeah, please do.\Sure.\I've found you! response:	Why, you Hagusuke, Chibi Hamus!
context: Hanamoto-sensei, where's Hagu-chan?\Well, I asked her to buy me a boxed meal...\Maybe the store is busy.\I'll go take a look.\Yeah, please do.\Sure.\I've found you!\Why, you Hagusuke, Chibi Hamus! response:	It's been a while, hasn't it?
context: Well, I asked her to buy me a boxed meal...\Maybe the store is busy.\I'll go take a look.\Yeah, please do.\Sure.\I've found you!\Why, you Hagusuke, Chibi Hamus!\It's been a while, hasn't it? response:	Have you been well? Yeah? That's great!
context: Maybe the store is busy.\I'll go take a look.\Yeah, please do.\Sure.\I've found you!\Why, you Hagusuke, Chibi Hamus!\It's been a while, hasn't it?\Have you been well? Yeah? That's great! response:	What is it? Say something.
context: I'll go take a look.\Yeah, please do.\Sure.\I've found you!\Why, you Hagusuke, Chibi Hamus!\It's been a while, hasn't it?\Have you been well? Yeah? That's great!\What is it? Say something. response:	Want some sunflower seeds?
context: Yeah, please do.\Sure.\I've found you!\Why, you Hagusuke, Chibi Hamus!\It's been a while, hasn't it?\Have you been well? Yeah? That's great!\What is it? Say something.\Want some sunflower seeds? response:	You don't seem to be well.
context: Sure.\I've found you!\Why, you Hagusuke, Chibi Hamus!\It's been a while, hasn't it?\Have you been well? Yeah? That's great!\What is it? Say something.\Want some sunflower seeds?\You don't seem to be well. response:	It's kinda cold today, isn't it?
context: I've found you!\Why, you Hagusuke, Chibi Hamus!\It's been a while, hasn't it?\Have you been well? Yeah? That's great!\What is it? Say something.\Want some sunflower seeds?\You don't seem to be well.\It's kinda cold today, isn't it? response:	That's right! Here.
context: Why, you Hagusuke, Chibi Hamus!\It's been a while, hasn't it?\Have you been well? Yeah? That's great!\What is it? Say something.\Want some sunflower seeds?\You don't seem to be well.\It's kinda cold today, isn't it?\That's right! Here. response:	Look! A rolled mouse!
context: It's been a while, hasn't it?\Have you been well? Yeah? That's great!\What is it? Say something.\Want some sunflower seeds?\You don't seem to be well.\It's kinda cold today, isn't it?\That's right! Here.\Look! A rolled mouse! response:	Oh, there she is!
context: Have you been well? Yeah? That's great!\What is it? Say something.\Want some sunflower seeds?\You don't seem to be well.\It's kinda cold today, isn't it?\That's right! Here.\Look! A rolled mouse!\Oh, there she is! response:	Hagu-chan!
context: What is it? Say something.\Want some sunflower seeds?\You don't seem to be well.\It's kinda cold today, isn't it?\That's right! Here.\Look! A rolled mouse!\Oh, there she is!\Hagu-chan! response:	What?
context: Want some sunflower seeds?\You don't seem to be well.\It's kinda cold today, isn't it?\That's right! Here.\Look! A rolled mouse!\Oh, there she is!\Hagu-chan!\What? response:	Hey... Hey, what's wrong?
context: You don't seem to be well.\It's kinda cold today, isn't it?\That's right! Here.\Look! A rolled mouse!\Oh, there she is!\Hagu-chan!\What?\Hey... Hey, what's wrong? response:	Hagu-chan?
context: It's kinda cold today, isn't it?\That's right! Here.\Look! A rolled mouse!\Oh, there she is!\Hagu-chan!\What?\Hey... Hey, what's wrong?\Hagu-chan? response:	Oh, no! You're burning up!
context: That's right! Here.\Look! A rolled mouse!\Oh, there she is!\Hagu-chan!\What?\Hey... Hey, what's wrong?\Hagu-chan?\Oh, no! You're burning up! response:	S-Sensei! Hagu-chan!
context: Look! A rolled mouse!\Oh, there she is!\Hagu-chan!\What?\Hey... Hey, what's wrong?\Hagu-chan?\Oh, no! You're burning up!\S-Sensei! Hagu-chan! response:	Hagu-chan is in trouble!
context: Oh, there she is!\Hagu-chan!\What?\Hey... Hey, what's wrong?\Hagu-chan?\Oh, no! You're burning up!\S-Sensei! Hagu-chan!\Hagu-chan is in trouble! response:	Hagu-chan is...!
context: Hagu-chan!\What?\Hey... Hey, what's wrong?\Hagu-chan?\Oh, no! You're burning up!\S-Sensei! Hagu-chan!\Hagu-chan is in trouble!\Hagu-chan is...! response:	I like cherry blossoms.
context: What?\Hey... Hey, what's wrong?\Hagu-chan?\Oh, no! You're burning up!\S-Sensei! Hagu-chan!\Hagu-chan is in trouble!\Hagu-chan is...!\I like cherry blossoms. response:	But... why do I feel relieved when they all scatter?
context: Hey... Hey, what's wrong?\Hagu-chan?\Oh, no! You're burning up!\S-Sensei! Hagu-chan!\Hagu-chan is in trouble!\Hagu-chan is...!\I like cherry blossoms.\But... why do I feel relieved when they all scatter? response:	Is it because I'm released from that melancholy feeling of lamenting their scattering?
context: Hagu-chan?\Oh, no! You're burning up!\S-Sensei! Hagu-chan!\Hagu-chan is in trouble!\Hagu-chan is...!\I like cherry blossoms.\But... why do I feel relieved when they all scatter?\Is it because I'm released from that melancholy feeling of lamenting their scattering? response:	Man, you seem to be pretty popular.
context: Oh, no! You're burning up!\S-Sensei! Hagu-chan!\Hagu-chan is in trouble!\Hagu-chan is...!\I like cherry blossoms.\But... why do I feel relieved when they all scatter?\Is it because I'm released from that melancholy feeling of lamenting their scattering?\Man, you seem to be pretty popular. response:	Movie Society
context: S-Sensei! Hagu-chan!\Hagu-chan is in trouble!\Hagu-chan is...!\I like cherry blossoms.\But... why do I feel relieved when they all scatter?\Is it because I'm released from that melancholy feeling of lamenting their scattering?\Man, you seem to be pretty popular.\Movie Society response:	Let's be popular
context: Hagu-chan is in trouble!\Hagu-chan is...!\I like cherry blossoms.\But... why do I feel relieved when they all scatter?\Is it because I'm released from that melancholy feeling of lamenting their scattering?\Man, you seem to be pretty popular.\Movie Society\Let's be popular response:	Come to the Tennis Club!
context: Hagu-chan is...!\I like cherry blossoms.\But... why do I feel relieved when they all scatter?\Is it because I'm released from that melancholy feeling of lamenting their scattering?\Man, you seem to be pretty popular.\Movie Society\Let's be popular\Come to the Tennis Club! response:	Railroad Mania Club
context: I like cherry blossoms.\But... why do I feel relieved when they all scatter?\Is it because I'm released from that melancholy feeling of lamenting their scattering?\Man, you seem to be pretty popular.\Movie Society\Let's be popular\Come to the Tennis Club!\Railroad Mania Club response:	They're all flyers for attracting new freshmen.
context: But... why do I feel relieved when they all scatter?\Is it because I'm released from that melancholy feeling of lamenting their scattering?\Man, you seem to be pretty popular.\Movie Society\Let's be popular\Come to the Tennis Club!\Railroad Mania Club\They're all flyers for attracting new freshmen. response:	Hey, you, want to join the Tennis Club?
context: Is it because I'm released from that melancholy feeling of lamenting their scattering?\Man, you seem to be pretty popular.\Movie Society\Let's be popular\Come to the Tennis Club!\Railroad Mania Club\They're all flyers for attracting new freshmen.\Hey, you, want to join the Tennis Club? response:	You like light music, right?
context: Man, you seem to be pretty popular.\Movie Society\Let's be popular\Come to the Tennis Club!\Railroad Mania Club\They're all flyers for attracting new freshmen.\Hey, you, want to join the Tennis Club?\You like light music, right? response:	Second year
context: Movie Society\Let's be popular\Come to the Tennis Club!\Railroad Mania Club\They're all flyers for attracting new freshmen.\Hey, you, want to join the Tennis Club?\You like light music, right?\Second year response:	Second year
context: Let's be popular\Come to the Tennis Club!\Railroad Mania Club\They're all flyers for attracting new freshmen.\Hey, you, want to join the Tennis Club?\You like light music, right?\Second year\Second year response:	Hey, how about it?
context: Come to the Tennis Club!\Railroad Mania Club\They're all flyers for attracting new freshmen.\Hey, you, want to join the Tennis Club?\You like light music, right?\Second year\Second year\Hey, how about it? response:	You'll be popular!
context: Railroad Mania Club\They're all flyers for attracting new freshmen.\Hey, you, want to join the Tennis Club?\You like light music, right?\Second year\Second year\Hey, how about it?\You'll be popular! response:	Let's do it!
context: They're all flyers for attracting new freshmen.\Hey, you, want to join the Tennis Club?\You like light music, right?\Second year\Second year\Hey, how about it?\You'll be popular!\Let's do it! response:	You know, I'm already a fourth-year.
context: Hey, you, want to join the Tennis Club?\You like light music, right?\Second year\Second year\Hey, how about it?\You'll be popular!\Let's do it!\You know, I'm already a fourth-year. response:	T-Takemoto, want some coffee?
context: You like light music, right?\Second year\Second year\Hey, how about it?\You'll be popular!\Let's do it!\You know, I'm already a fourth-year.\T-Takemoto, want some coffee? response:	Sensei, where's Hagu-chan?
context: Second year\Second year\Hey, how about it?\You'll be popular!\Let's do it!\You know, I'm already a fourth-year.\T-Takemoto, want some coffee?\Sensei, where's Hagu-chan? response:	She's still in bed.
context: Second year\Hey, how about it?\You'll be popular!\Let's do it!\You know, I'm already a fourth-year.\T-Takemoto, want some coffee?\Sensei, where's Hagu-chan?\She's still in bed. response:	It's been a week already.
context: Hey, how about it?\You'll be popular!\Let's do it!\You know, I'm already a fourth-year.\T-Takemoto, want some coffee?\Sensei, where's Hagu-chan?\She's still in bed.\It's been a week already. response:	And her fever is still at 37.4C.
context: You'll be popular!\Let's do it!\You know, I'm already a fourth-year.\T-Takemoto, want some coffee?\Sensei, where's Hagu-chan?\She's still in bed.\It's been a week already.\And her fever is still at 37.4C. response:	So it's not going down?
context: Let's do it!\You know, I'm already a fourth-year.\T-Takemoto, want some coffee?\Sensei, where's Hagu-chan?\She's still in bed.\It's been a week already.\And her fever is still at 37.4C.\So it's not going down? response:	Well, this really isn't anything new.
context: You know, I'm already a fourth-year.\T-Takemoto, want some coffee?\Sensei, where's Hagu-chan?\She's still in bed.\It's been a week already.\And her fever is still at 37.4C.\So it's not going down?\Well, this really isn't anything new. response:	The day before a school trip...
context: T-Takemoto, want some coffee?\Sensei, where's Hagu-chan?\She's still in bed.\It's been a week already.\And her fever is still at 37.4C.\So it's not going down?\Well, this really isn't anything new.\The day before a school trip... response:	Well, I guess it's something like a wisdom fever.
context: Sensei, where's Hagu-chan?\She's still in bed.\It's been a week already.\And her fever is still at 37.4C.\So it's not going down?\Well, this really isn't anything new.\The day before a school trip...\Well, I guess it's something like a wisdom fever. response:	Wisdom fever?
context: She's still in bed.\It's been a week already.\And her fever is still at 37.4C.\So it's not going down?\Well, this really isn't anything new.\The day before a school trip...\Well, I guess it's something like a wisdom fever.\Wisdom fever? response:	But it sure is taking a while this time.
context: It's been a week already.\And her fever is still at 37.4C.\So it's not going down?\Well, this really isn't anything new.\The day before a school trip...\Well, I guess it's something like a wisdom fever.\Wisdom fever?\But it sure is taking a while this time. response:	I wonder if something happened...
context: And her fever is still at 37.4C.\So it's not going down?\Well, this really isn't anything new.\The day before a school trip...\Well, I guess it's something like a wisdom fever.\Wisdom fever?\But it sure is taking a while this time.\I wonder if something happened... response:	Well, she won't tell me anything. I have no idea.
context: So it's not going down?\Well, this really isn't anything new.\The day before a school trip...\Well, I guess it's something like a wisdom fever.\Wisdom fever?\But it sure is taking a while this time.\I wonder if something happened...\Well, she won't tell me anything. I have no idea. response:	Lately, the pace of her work has been slowing down, too.
context: Well, this really isn't anything new.\The day before a school trip...\Well, I guess it's something like a wisdom fever.\Wisdom fever?\But it sure is taking a while this time.\I wonder if something happened...\Well, she won't tell me anything. I have no idea.\Lately, the pace of her work has been slowing down, too. response:	Before, I couldn't keep up no matter how many new canvases I got for her.
context: The day before a school trip...\Well, I guess it's something like a wisdom fever.\Wisdom fever?\But it sure is taking a while this time.\I wonder if something happened...\Well, she won't tell me anything. I have no idea.\Lately, the pace of her work has been slowing down, too.\Before, I couldn't keep up no matter how many new canvases I got for her. response:	Hagu-chan seems to have been feeling down lately.
context: Well, I guess it's something like a wisdom fever.\Wisdom fever?\But it sure is taking a while this time.\I wonder if something happened...\Well, she won't tell me anything. I have no idea.\Lately, the pace of her work has been slowing down, too.\Before, I couldn't keep up no matter how many new canvases I got for her.\Hagu-chan seems to have been feeling down lately. response:	Yeah, and I have no idea what happened.
context: Wisdom fever?\But it sure is taking a while this time.\I wonder if something happened...\Well, she won't tell me anything. I have no idea.\Lately, the pace of her work has been slowing down, too.\Before, I couldn't keep up no matter how many new canvases I got for her.\Hagu-chan seems to have been feeling down lately.\Yeah, and I have no idea what happened. response:	There's nothing I can do for her if I don't know the reason.
context: But it sure is taking a while this time.\I wonder if something happened...\Well, she won't tell me anything. I have no idea.\Lately, the pace of her work has been slowing down, too.\Before, I couldn't keep up no matter how many new canvases I got for her.\Hagu-chan seems to have been feeling down lately.\Yeah, and I have no idea what happened.\There's nothing I can do for her if I don't know the reason. response:	My little princess's face makes it seem like she's going to sleep for a hundred years.
context: I wonder if something happened...\Well, she won't tell me anything. I have no idea.\Lately, the pace of her work has been slowing down, too.\Before, I couldn't keep up no matter how many new canvases I got for her.\Hagu-chan seems to have been feeling down lately.\Yeah, and I have no idea what happened.\There's nothing I can do for her if I don't know the reason.\My little princess's face makes it seem like she's going to sleep for a hundred years. response:	A hundred years...
context: Well, she won't tell me anything. I have no idea.\Lately, the pace of her work has been slowing down, too.\Before, I couldn't keep up no matter how many new canvases I got for her.\Hagu-chan seems to have been feeling down lately.\Yeah, and I have no idea what happened.\There's nothing I can do for her if I don't know the reason.\My little princess's face makes it seem like she's going to sleep for a hundred years.\A hundred years... response:	That sounds like the Sleeping Beauty.
context: Lately, the pace of her work has been slowing down, too.\Before, I couldn't keep up no matter how many new canvases I got for her.\Hagu-chan seems to have been feeling down lately.\Yeah, and I have no idea what happened.\There's nothing I can do for her if I don't know the reason.\My little princess's face makes it seem like she's going to sleep for a hundred years.\A hundred years...\That sounds like the Sleeping Beauty. response:	Sleeping Beauty, huh?
context: Before, I couldn't keep up no matter how many new canvases I got for her.\Hagu-chan seems to have been feeling down lately.\Yeah, and I have no idea what happened.\There's nothing I can do for her if I don't know the reason.\My little princess's face makes it seem like she's going to sleep for a hundred years.\A hundred years...\That sounds like the Sleeping Beauty.\Sleeping Beauty, huh? response:	Then she's not going to wake up unless she gets that... you know, a prince's...
context: Hagu-chan seems to have been feeling down lately.\Yeah, and I have no idea what happened.\There's nothing I can do for her if I don't know the reason.\My little princess's face makes it seem like she's going to sleep for a hundred years.\A hundred years...\That sounds like the Sleeping Beauty.\Sleeping Beauty, huh?\Then she's not going to wake up unless she gets that... you know, a prince's... response:	Yeah, a prince's ki...
