context: That was close. I almost got killed. response:	You're slacking off.
context: yet now he is deteriorating rapidly.\It is hard to imagine, but...\Scipio must be an important existence to him- someone who keeps him moving forward.\I want to go home to Rome! I want to take a bath!\Since I was separated from them, I've been walking\deeper and deeper into the middle of nowhere.\I followed traces of something being dragged, hoping to find a house nearby, but no luck.\I know my name is Africanus, but that doesn't mean I like Africa! response:	Why... Why on earth do I have to go through this hell after I saved Rome?
context: It is hard to imagine, but...\Scipio must be an important existence to him- someone who keeps him moving forward.\I want to go home to Rome! I want to take a bath!\Since I was separated from them, I've been walking\deeper and deeper into the middle of nowhere.\I followed traces of something being dragged, hoping to find a house nearby, but no luck.\I know my name is Africanus, but that doesn't mean I like Africa!\Why... Why on earth do I have to go through this hell after I saved Rome? response:	This is bull crap!
context: Scipio must be an important existence to him- someone who keeps him moving forward.\I want to go home to Rome! I want to take a bath!\Since I was separated from them, I've been walking\deeper and deeper into the middle of nowhere.\I followed traces of something being dragged, hoping to find a house nearby, but no luck.\I know my name is Africanus, but that doesn't mean I like Africa!\Why... Why on earth do I have to go through this hell after I saved Rome?\This is bull crap! response:	Wh-What on earth is this?!
context: I want to go home to Rome! I want to take a bath!\Since I was separated from them, I've been walking\deeper and deeper into the middle of nowhere.\I followed traces of something being dragged, hoping to find a house nearby, but no luck.\I know my name is Africanus, but that doesn't mean I like Africa!\Why... Why on earth do I have to go through this hell after I saved Rome?\This is bull crap!\Wh-What on earth is this?! response:	D-Dog?! Dog man?!
context: Since I was separated from them, I've been walking\deeper and deeper into the middle of nowhere.\I followed traces of something being dragged, hoping to find a house nearby, but no luck.\I know my name is Africanus, but that doesn't mean I like Africa!\Why... Why on earth do I have to go through this hell after I saved Rome?\This is bull crap!\Wh-What on earth is this?!\D-Dog?! Dog man?! response:	What?! What?!
context: deeper and deeper into the middle of nowhere.\I followed traces of something being dragged, hoping to find a house nearby, but no luck.\I know my name is Africanus, but that doesn't mean I like Africa!\Why... Why on earth do I have to go through this hell after I saved Rome?\This is bull crap!\Wh-What on earth is this?!\D-Dog?! Dog man?!\What?! What?! response:	Wait! Wait! Wait! What the-?! Stop it!
context: I followed traces of something being dragged, hoping to find a house nearby, but no luck.\I know my name is Africanus, but that doesn't mean I like Africa!\Why... Why on earth do I have to go through this hell after I saved Rome?\This is bull crap!\Wh-What on earth is this?!\D-Dog?! Dog man?!\What?! What?!\Wait! Wait! Wait! What the-?! Stop it! response:	What the hell?! Damn it!
context: I know my name is Africanus, but that doesn't mean I like Africa!\Why... Why on earth do I have to go through this hell after I saved Rome?\This is bull crap!\Wh-What on earth is this?!\D-Dog?! Dog man?!\What?! What?!\Wait! Wait! Wait! What the-?! Stop it!\What the hell?! Damn it! response:	Who the hell are you, moron?!
context: Why... Why on earth do I have to go through this hell after I saved Rome?\This is bull crap!\Wh-What on earth is this?!\D-Dog?! Dog man?!\What?! What?!\Wait! Wait! Wait! What the-?! Stop it!\What the hell?! Damn it!\Who the hell are you, moron?! response:	Huh?
context: This is bull crap!\Wh-What on earth is this?!\D-Dog?! Dog man?!\What?! What?!\Wait! Wait! Wait! What the-?! Stop it!\What the hell?! Damn it!\Who the hell are you, moron?!\Huh? response:	Lone fighting fire ball Seven lives to give my country If I leave to the sea Well
context: Wh-What on earth is this?!\D-Dog?! Dog man?!\What?! What?!\Wait! Wait! Wait! What the-?! Stop it!\What the hell?! Damn it!\Who the hell are you, moron?!\Huh?\Lone fighting fire ball Seven lives to give my country If I leave to the sea Well response:	Don't touch my precious plane, you fuckin' jackass!
context: D-Dog?! Dog man?!\What?! What?!\Wait! Wait! Wait! What the-?! Stop it!\What the hell?! Damn it!\Who the hell are you, moron?!\Huh?\Lone fighting fire ball Seven lives to give my country If I leave to the sea Well\Don't touch my precious plane, you fuckin' jackass! response:	I'm pissed off! A foreigner! You Americans and British are savages! Bastards!
context: What?! What?!\Wait! Wait! Wait! What the-?! Stop it!\What the hell?! Damn it!\Who the hell are you, moron?!\Huh?\Lone fighting fire ball Seven lives to give my country If I leave to the sea Well\Don't touch my precious plane, you fuckin' jackass!\I'm pissed off! A foreigner! You Americans and British are savages! Bastards! response:	Who the hell are you, moron?!
context: Wait! Wait! Wait! What the-?! Stop it!\What the hell?! Damn it!\Who the hell are you, moron?!\Huh?\Lone fighting fire ball Seven lives to give my country If I leave to the sea Well\Don't touch my precious plane, you fuckin' jackass!\I'm pissed off! A foreigner! You Americans and British are savages! Bastards!\Who the hell are you, moron?! response:	If you are a damn American, I'll kick your fuckin' ass, jackass!
context: What the hell?! Damn it!\Who the hell are you, moron?!\Huh?\Lone fighting fire ball Seven lives to give my country If I leave to the sea Well\Don't touch my precious plane, you fuckin' jackass!\I'm pissed off! A foreigner! You Americans and British are savages! Bastards!\Who the hell are you, moron?!\If you are a damn American, I'll kick your fuckin' ass, jackass! response:	-Say something, you bastard! -What an evil-looking barbarian. He must be the one...
context: Who the hell are you, moron?!\Huh?\Lone fighting fire ball Seven lives to give my country If I leave to the sea Well\Don't touch my precious plane, you fuckin' jackass!\I'm pissed off! A foreigner! You Americans and British are savages! Bastards!\Who the hell are you, moron?!\If you are a damn American, I'll kick your fuckin' ass, jackass!\-Say something, you bastard! -What an evil-looking barbarian. He must be the one... response:	-Did you hear me, you damn idiot?! Huh?! -...who was flying that strange thing over the battle of the Northern Wall or something.
context: Huh?\Lone fighting fire ball Seven lives to give my country If I leave to the sea Well\Don't touch my precious plane, you fuckin' jackass!\I'm pissed off! A foreigner! You Americans and British are savages! Bastards!\Who the hell are you, moron?!\If you are a damn American, I'll kick your fuckin' ass, jackass!\-Say something, you bastard! -What an evil-looking barbarian. He must be the one...\-Did you hear me, you damn idiot?! Huh?! -...who was flying that strange thing over the battle of the Northern Wall or something. response:	-Don't you have a fuckin' voice?! Damn jackass! -Does that mean this man is also a Drifter?
context: Lone fighting fire ball Seven lives to give my country If I leave to the sea Well\Don't touch my precious plane, you fuckin' jackass!\I'm pissed off! A foreigner! You Americans and British are savages! Bastards!\Who the hell are you, moron?!\If you are a damn American, I'll kick your fuckin' ass, jackass!\-Say something, you bastard! -What an evil-looking barbarian. He must be the one...\-Did you hear me, you damn idiot?! Huh?! -...who was flying that strange thing over the battle of the Northern Wall or something.\-Don't you have a fuckin' voice?! Damn jackass! -Does that mean this man is also a Drifter? response:	I have no clue what he is talking about.
context: Don't touch my precious plane, you fuckin' jackass!\I'm pissed off! A foreigner! You Americans and British are savages! Bastards!\Who the hell are you, moron?!\If you are a damn American, I'll kick your fuckin' ass, jackass!\-Say something, you bastard! -What an evil-looking barbarian. He must be the one...\-Did you hear me, you damn idiot?! Huh?! -...who was flying that strange thing over the battle of the Northern Wall or something.\-Don't you have a fuckin' voice?! Damn jackass! -Does that mean this man is also a Drifter?\I have no clue what he is talking about. response:	Which race is he? His face looks so flat.
context: I'm pissed off! A foreigner! You Americans and British are savages! Bastards!\Who the hell are you, moron?!\If you are a damn American, I'll kick your fuckin' ass, jackass!\-Say something, you bastard! -What an evil-looking barbarian. He must be the one...\-Did you hear me, you damn idiot?! Huh?! -...who was flying that strange thing over the battle of the Northern Wall or something.\-Don't you have a fuckin' voice?! Damn jackass! -Does that mean this man is also a Drifter?\I have no clue what he is talking about.\Which race is he? His face looks so flat. response:	This is what I expected from the darn barbarian.
context: Who the hell are you, moron?!\If you are a damn American, I'll kick your fuckin' ass, jackass!\-Say something, you bastard! -What an evil-looking barbarian. He must be the one...\-Did you hear me, you damn idiot?! Huh?! -...who was flying that strange thing over the battle of the Northern Wall or something.\-Don't you have a fuckin' voice?! Damn jackass! -Does that mean this man is also a Drifter?\I have no clue what he is talking about.\Which race is he? His face looks so flat.\This is what I expected from the darn barbarian. response:	He can't even speak the universally common language of the great Roman Empire.
context: If you are a damn American, I'll kick your fuckin' ass, jackass!\-Say something, you bastard! -What an evil-looking barbarian. He must be the one...\-Did you hear me, you damn idiot?! Huh?! -...who was flying that strange thing over the battle of the Northern Wall or something.\-Don't you have a fuckin' voice?! Damn jackass! -Does that mean this man is also a Drifter?\I have no clue what he is talking about.\Which race is he? His face looks so flat.\This is what I expected from the darn barbarian.\He can't even speak the universally common language of the great Roman Empire. response:	-What the hell, you dumbass?! -He must be from a really undeveloped area.
context: -Say something, you bastard! -What an evil-looking barbarian. He must be the one...\-Did you hear me, you damn idiot?! Huh?! -...who was flying that strange thing over the battle of the Northern Wall or something.\-Don't you have a fuckin' voice?! Damn jackass! -Does that mean this man is also a Drifter?\I have no clue what he is talking about.\Which race is he? His face looks so flat.\This is what I expected from the darn barbarian.\He can't even speak the universally common language of the great Roman Empire.\-What the hell, you dumbass?! -He must be from a really undeveloped area. response:	-Did you lose your fuckin' tongue?! -Poor thing.
context: -Did you hear me, you damn idiot?! Huh?! -...who was flying that strange thing over the battle of the Northern Wall or something.\-Don't you have a fuckin' voice?! Damn jackass! -Does that mean this man is also a Drifter?\I have no clue what he is talking about.\Which race is he? His face looks so flat.\This is what I expected from the darn barbarian.\He can't even speak the universally common language of the great Roman Empire.\-What the hell, you dumbass?! -He must be from a really undeveloped area.\-Did you lose your fuckin' tongue?! -Poor thing. response:	-Say something! Foreigner! Hey! You hear me?! -Even so, he must know the name of my great motherland.
context: -Don't you have a fuckin' voice?! Damn jackass! -Does that mean this man is also a Drifter?\I have no clue what he is talking about.\Which race is he? His face looks so flat.\This is what I expected from the darn barbarian.\He can't even speak the universally common language of the great Roman Empire.\-What the hell, you dumbass?! -He must be from a really undeveloped area.\-Did you lose your fuckin' tongue?! -Poor thing.\-Say something! Foreigner! Hey! You hear me?! -Even so, he must know the name of my great motherland. response:	Rome!
context: I have no clue what he is talking about.\Which race is he? His face looks so flat.\This is what I expected from the darn barbarian.\He can't even speak the universally common language of the great Roman Empire.\-What the hell, you dumbass?! -He must be from a really undeveloped area.\-Did you lose your fuckin' tongue?! -Poor thing.\-Say something! Foreigner! Hey! You hear me?! -Even so, he must know the name of my great motherland.\Rome! response:	Roma?
context: Which race is he? His face looks so flat.\This is what I expected from the darn barbarian.\He can't even speak the universally common language of the great Roman Empire.\-What the hell, you dumbass?! -He must be from a really undeveloped area.\-Did you lose your fuckin' tongue?! -Poor thing.\-Say something! Foreigner! Hey! You hear me?! -Even so, he must know the name of my great motherland.\Rome!\Roma? response:	Rome
context: This is what I expected from the darn barbarian.\He can't even speak the universally common language of the great Roman Empire.\-What the hell, you dumbass?! -He must be from a really undeveloped area.\-Did you lose your fuckin' tongue?! -Poor thing.\-Say something! Foreigner! Hey! You hear me?! -Even so, he must know the name of my great motherland.\Rome!\Roma?\Rome response:	Italy
context: He can't even speak the universally common language of the great Roman Empire.\-What the hell, you dumbass?! -He must be from a really undeveloped area.\-Did you lose your fuckin' tongue?! -Poor thing.\-Say something! Foreigner! Hey! You hear me?! -Even so, he must know the name of my great motherland.\Rome!\Roma?\Rome\Italy response:	The Axis
context: -What the hell, you dumbass?! -He must be from a really undeveloped area.\-Did you lose your fuckin' tongue?! -Poor thing.\-Say something! Foreigner! Hey! You hear me?! -Even so, he must know the name of my great motherland.\Rome!\Roma?\Rome\Italy\The Axis response:	The Tripartite Pact
context: -Did you lose your fuckin' tongue?! -Poor thing.\-Say something! Foreigner! Hey! You hear me?! -Even so, he must know the name of my great motherland.\Rome!\Roma?\Rome\Italy\The Axis\The Tripartite Pact response:	Aww, I am so happy that he finally understood.
context: -Say something! Foreigner! Hey! You hear me?! -Even so, he must know the name of my great motherland.\Rome!\Roma?\Rome\Italy\The Axis\The Tripartite Pact\Aww, I am so happy that he finally understood. response:	Aww, as expected of my motherland, the great Roman Empire!
context: Rome!\Roma?\Rome\Italy\The Axis\The Tripartite Pact\Aww, I am so happy that he finally understood.\Aww, as expected of my motherland, the great Roman Empire! response:	Sentimental
context: Roma?\Rome\Italy\The Axis\The Tripartite Pact\Aww, I am so happy that he finally understood.\Aww, as expected of my motherland, the great Roman Empire!\Sentimental response:	Sentimental In 1944, Italy made peace with the Allies. Badoglio Regime declares war on Germany.
context: Rome\Italy\The Axis\The Tripartite Pact\Aww, I am so happy that he finally understood.\Aww, as expected of my motherland, the great Roman Empire!\Sentimental\Sentimental In 1944, Italy made peace with the Allies. Badoglio Regime declares war on Germany. response:	You're a goddamned enemy!
context: Italy\The Axis\The Tripartite Pact\Aww, I am so happy that he finally understood.\Aww, as expected of my motherland, the great Roman Empire!\Sentimental\Sentimental In 1944, Italy made peace with the Allies. Badoglio Regime declares war on Germany.\You're a goddamned enemy! response:	Ouch! What the...?!
context: The Axis\The Tripartite Pact\Aww, I am so happy that he finally understood.\Aww, as expected of my motherland, the great Roman Empire!\Sentimental\Sentimental In 1944, Italy made peace with the Allies. Badoglio Regime declares war on Germany.\You're a goddamned enemy!\Ouch! What the...?! response:	You... are the fuckin' enemy, you pasta-eating freaks!
context: The Tripartite Pact\Aww, I am so happy that he finally understood.\Aww, as expected of my motherland, the great Roman Empire!\Sentimental\Sentimental In 1944, Italy made peace with the Allies. Badoglio Regime declares war on Germany.\You're a goddamned enemy!\Ouch! What the...?!\You... are the fuckin' enemy, you pasta-eating freaks! response:	Hey, that sky god went on a rampage again.
context: Aww, I am so happy that he finally understood.\Aww, as expected of my motherland, the great Roman Empire!\Sentimental\Sentimental In 1944, Italy made peace with the Allies. Badoglio Regime declares war on Germany.\You're a goddamned enemy!\Ouch! What the...?!\You... are the fuckin' enemy, you pasta-eating freaks!\Hey, that sky god went on a rampage again. response:	That god is scary. He is over the top.
context: Aww, as expected of my motherland, the great Roman Empire!\Sentimental\Sentimental In 1944, Italy made peace with the Allies. Badoglio Regime declares war on Germany.\You're a goddamned enemy!\Ouch! What the...?!\You... are the fuckin' enemy, you pasta-eating freaks!\Hey, that sky god went on a rampage again.\That god is scary. He is over the top. response:	You moron!
context: Sentimental\Sentimental In 1944, Italy made peace with the Allies. Badoglio Regime declares war on Germany.\You're a goddamned enemy!\Ouch! What the...?!\You... are the fuckin' enemy, you pasta-eating freaks!\Hey, that sky god went on a rampage again.\That god is scary. He is over the top.\You moron! response:	Grr! You damn barbarian!
context: Sentimental In 1944, Italy made peace with the Allies. Badoglio Regime declares war on Germany.\You're a goddamned enemy!\Ouch! What the...?!\You... are the fuckin' enemy, you pasta-eating freaks!\Hey, that sky god went on a rampage again.\That god is scary. He is over the top.\You moron!\Grr! You damn barbarian! response:	You idiot! Apologize to Germany, you fuckin' jackass!
context: You're a goddamned enemy!\Ouch! What the...?!\You... are the fuckin' enemy, you pasta-eating freaks!\Hey, that sky god went on a rampage again.\That god is scary. He is over the top.\You moron!\Grr! You damn barbarian!\You idiot! Apologize to Germany, you fuckin' jackass! response:	If you can't speak Latin, you should just die!
context: Ouch! What the...?!\You... are the fuckin' enemy, you pasta-eating freaks!\Hey, that sky god went on a rampage again.\That god is scary. He is over the top.\You moron!\Grr! You damn barbarian!\You idiot! Apologize to Germany, you fuckin' jackass!\If you can't speak Latin, you should just die! response:	What is this?
context: You... are the fuckin' enemy, you pasta-eating freaks!\Hey, that sky god went on a rampage again.\That god is scary. He is over the top.\You moron!\Grr! You damn barbarian!\You idiot! Apologize to Germany, you fuckin' jackass!\If you can't speak Latin, you should just die!\What is this? response:	That's a cartridge.
context: Hey, that sky god went on a rampage again.\That god is scary. He is over the top.\You moron!\Grr! You damn barbarian!\You idiot! Apologize to Germany, you fuckin' jackass!\If you can't speak Latin, you should just die!\What is this?\That's a cartridge. response:	A cartridge?
context: That god is scary. He is over the top.\You moron!\Grr! You damn barbarian!\You idiot! Apologize to Germany, you fuckin' jackass!\If you can't speak Latin, you should just die!\What is this?\That's a cartridge.\A cartridge? response:	What?! Ya didn't know that, pop?
context: You moron!\Grr! You damn barbarian!\You idiot! Apologize to Germany, you fuckin' jackass!\If you can't speak Latin, you should just die!\What is this?\That's a cartridge.\A cartridge?\What?! Ya didn't know that, pop? response:	Oh, yeah. You're from a different era.
context: Grr! You damn barbarian!\You idiot! Apologize to Germany, you fuckin' jackass!\If you can't speak Latin, you should just die!\What is this?\That's a cartridge.\A cartridge?\What?! Ya didn't know that, pop?\Oh, yeah. You're from a different era. response:	You pack the gunpowder, cap the end of the shell with a bullet,
context: You idiot! Apologize to Germany, you fuckin' jackass!\If you can't speak Latin, you should just die!\What is this?\That's a cartridge.\A cartridge?\What?! Ya didn't know that, pop?\Oh, yeah. You're from a different era.\You pack the gunpowder, cap the end of the shell with a bullet, response:	and then put the cartridge in the chamber. When the hammer strikes the primer,
context: If you can't speak Latin, you should just die!\What is this?\That's a cartridge.\A cartridge?\What?! Ya didn't know that, pop?\Oh, yeah. You're from a different era.\You pack the gunpowder, cap the end of the shell with a bullet,\and then put the cartridge in the chamber. When the hammer strikes the primer, response:	it triggers and fires the bullet.
context: What is this?\That's a cartridge.\A cartridge?\What?! Ya didn't know that, pop?\Oh, yeah. You're from a different era.\You pack the gunpowder, cap the end of the shell with a bullet,\and then put the cartridge in the chamber. When the hammer strikes the primer,\it triggers and fires the bullet. response:	Are you crazy, ya fool?! Don't waste your bullets!
context: That's a cartridge.\A cartridge?\What?! Ya didn't know that, pop?\Oh, yeah. You're from a different era.\You pack the gunpowder, cap the end of the shell with a bullet,\and then put the cartridge in the chamber. When the hammer strikes the primer,\it triggers and fires the bullet.\Are you crazy, ya fool?! Don't waste your bullets! response:	Th-Then, is that... the one that shot down the giant...
context: A cartridge?\What?! Ya didn't know that, pop?\Oh, yeah. You're from a different era.\You pack the gunpowder, cap the end of the shell with a bullet,\and then put the cartridge in the chamber. When the hammer strikes the primer,\it triggers and fires the bullet.\Are you crazy, ya fool?! Don't waste your bullets!\Th-Then, is that... the one that shot down the giant... response:	The thing that was firing continuously?
context: What?! Ya didn't know that, pop?\Oh, yeah. You're from a different era.\You pack the gunpowder, cap the end of the shell with a bullet,\and then put the cartridge in the chamber. When the hammer strikes the primer,\it triggers and fires the bullet.\Are you crazy, ya fool?! Don't waste your bullets!\Th-Then, is that... the one that shot down the giant...\The thing that was firing continuously? response:	It's called a Gatling gun.
context: Oh, yeah. You're from a different era.\You pack the gunpowder, cap the end of the shell with a bullet,\and then put the cartridge in the chamber. When the hammer strikes the primer,\it triggers and fires the bullet.\Are you crazy, ya fool?! Don't waste your bullets!\Th-Then, is that... the one that shot down the giant...\The thing that was firing continuously?\It's called a Gatling gun. response:	If ya turn the crank, you can shoot as much as ya want.
context: You pack the gunpowder, cap the end of the shell with a bullet,\and then put the cartridge in the chamber. When the hammer strikes the primer,\it triggers and fires the bullet.\Are you crazy, ya fool?! Don't waste your bullets!\Th-Then, is that... the one that shot down the giant...\The thing that was firing continuously?\It's called a Gatling gun.\If ya turn the crank, you can shoot as much as ya want. response:	Well, it is a useless long piece of iron now, since we're out of magazines.
context: and then put the cartridge in the chamber. When the hammer strikes the primer,\it triggers and fires the bullet.\Are you crazy, ya fool?! Don't waste your bullets!\Th-Then, is that... the one that shot down the giant...\The thing that was firing continuously?\It's called a Gatling gun.\If ya turn the crank, you can shoot as much as ya want.\Well, it is a useless long piece of iron now, since we're out of magazines. response:	Huh? What's wrong, pop?
context: it triggers and fires the bullet.\Are you crazy, ya fool?! Don't waste your bullets!\Th-Then, is that... the one that shot down the giant...\The thing that was firing continuously?\It's called a Gatling gun.\If ya turn the crank, you can shoot as much as ya want.\Well, it is a useless long piece of iron now, since we're out of magazines.\Huh? What's wrong, pop? response:	Argh.
context: Are you crazy, ya fool?! Don't waste your bullets!\Th-Then, is that... the one that shot down the giant...\The thing that was firing continuously?\It's called a Gatling gun.\If ya turn the crank, you can shoot as much as ya want.\Well, it is a useless long piece of iron now, since we're out of magazines.\Huh? What's wrong, pop?\Argh. response:	Now, I feel foolish about my desperate attempt to make ammunition from black powder.
context: Th-Then, is that... the one that shot down the giant...\The thing that was firing continuously?\It's called a Gatling gun.\If ya turn the crank, you can shoot as much as ya want.\Well, it is a useless long piece of iron now, since we're out of magazines.\Huh? What's wrong, pop?\Argh.\Now, I feel foolish about my desperate attempt to make ammunition from black powder. response:	This device could change everything in battle.
context: The thing that was firing continuously?\It's called a Gatling gun.\If ya turn the crank, you can shoot as much as ya want.\Well, it is a useless long piece of iron now, since we're out of magazines.\Huh? What's wrong, pop?\Argh.\Now, I feel foolish about my desperate attempt to make ammunition from black powder.\This device could change everything in battle. response:	We could annihilate a massive force.
context: It's called a Gatling gun.\If ya turn the crank, you can shoot as much as ya want.\Well, it is a useless long piece of iron now, since we're out of magazines.\Huh? What's wrong, pop?\Argh.\Now, I feel foolish about my desperate attempt to make ammunition from black powder.\This device could change everything in battle.\We could annihilate a massive force. response:	Riflemen will no longer use formations and instead scatter to strategic locations.
context: If ya turn the crank, you can shoot as much as ya want.\Well, it is a useless long piece of iron now, since we're out of magazines.\Huh? What's wrong, pop?\Argh.\Now, I feel foolish about my desperate attempt to make ammunition from black powder.\This device could change everything in battle.\We could annihilate a massive force.\Riflemen will no longer use formations and instead scatter to strategic locations. response:	Not only cavalry but also spearmen will no longer be needed in a battle.
context: Well, it is a useless long piece of iron now, since we're out of magazines.\Huh? What's wrong, pop?\Argh.\Now, I feel foolish about my desperate attempt to make ammunition from black powder.\This device could change everything in battle.\We could annihilate a massive force.\Riflemen will no longer use formations and instead scatter to strategic locations.\Not only cavalry but also spearmen will no longer be needed in a battle. response:	I-I... I want it.
context: Huh? What's wrong, pop?\Argh.\Now, I feel foolish about my desperate attempt to make ammunition from black powder.\This device could change everything in battle.\We could annihilate a massive force.\Riflemen will no longer use formations and instead scatter to strategic locations.\Not only cavalry but also spearmen will no longer be needed in a battle.\I-I... I want it. response:	No matter what it takes, I want it!
context: Argh.\Now, I feel foolish about my desperate attempt to make ammunition from black powder.\This device could change everything in battle.\We could annihilate a massive force.\Riflemen will no longer use formations and instead scatter to strategic locations.\Not only cavalry but also spearmen will no longer be needed in a battle.\I-I... I want it.\No matter what it takes, I want it! response:	That will be difficult.
context: Now, I feel foolish about my desperate attempt to make ammunition from black powder.\This device could change everything in battle.\We could annihilate a massive force.\Riflemen will no longer use formations and instead scatter to strategic locations.\Not only cavalry but also spearmen will no longer be needed in a battle.\I-I... I want it.\No matter what it takes, I want it!\That will be difficult. response:	Huh?
context: This device could change everything in battle.\We could annihilate a massive force.\Riflemen will no longer use formations and instead scatter to strategic locations.\Not only cavalry but also spearmen will no longer be needed in a battle.\I-I... I want it.\No matter what it takes, I want it!\That will be difficult.\Huh? response:	We've already researched gunpowder, the Gatling gun, and other necessities.
context: We could annihilate a massive force.\Riflemen will no longer use formations and instead scatter to strategic locations.\Not only cavalry but also spearmen will no longer be needed in a battle.\I-I... I want it.\No matter what it takes, I want it!\That will be difficult.\Huh?\We've already researched gunpowder, the Gatling gun, and other necessities. response:	Yet, as to how they are produced... We showed the gun to many blacksmiths.
context: Riflemen will no longer use formations and instead scatter to strategic locations.\Not only cavalry but also spearmen will no longer be needed in a battle.\I-I... I want it.\No matter what it takes, I want it!\That will be difficult.\Huh?\We've already researched gunpowder, the Gatling gun, and other necessities.\Yet, as to how they are produced... We showed the gun to many blacksmiths. response:	It is impossible to make it with the existing metallurgy in this world...
context: Not only cavalry but also spearmen will no longer be needed in a battle.\I-I... I want it.\No matter what it takes, I want it!\That will be difficult.\Huh?\We've already researched gunpowder, the Gatling gun, and other necessities.\Yet, as to how they are produced... We showed the gun to many blacksmiths.\It is impossible to make it with the existing metallurgy in this world... response:	As you know, it is a product from the distant future.
context: I-I... I want it.\No matter what it takes, I want it!\That will be difficult.\Huh?\We've already researched gunpowder, the Gatling gun, and other necessities.\Yet, as to how they are produced... We showed the gun to many blacksmiths.\It is impossible to make it with the existing metallurgy in this world...\As you know, it is a product from the distant future. response:	First of all, I have no idea about explosive black powder.
context: No matter what it takes, I want it!\That will be difficult.\Huh?\We've already researched gunpowder, the Gatling gun, and other necessities.\Yet, as to how they are produced... We showed the gun to many blacksmiths.\It is impossible to make it with the existing metallurgy in this world...\As you know, it is a product from the distant future.\First of all, I have no idea about explosive black powder. response:	Kid and the other fellow are excellent marksmen,
context: That will be difficult.\Huh?\We've already researched gunpowder, the Gatling gun, and other necessities.\Yet, as to how they are produced... We showed the gun to many blacksmiths.\It is impossible to make it with the existing metallurgy in this world...\As you know, it is a product from the distant future.\First of all, I have no idea about explosive black powder.\Kid and the other fellow are excellent marksmen, response:	but they don't know how to make the weapon they are shooting with.
context: Huh?\We've already researched gunpowder, the Gatling gun, and other necessities.\Yet, as to how they are produced... We showed the gun to many blacksmiths.\It is impossible to make it with the existing metallurgy in this world...\As you know, it is a product from the distant future.\First of all, I have no idea about explosive black powder.\Kid and the other fellow are excellent marksmen,\but they don't know how to make the weapon they are shooting with. response:	As to black powder, we are making it right now.
context: We've already researched gunpowder, the Gatling gun, and other necessities.\Yet, as to how they are produced... We showed the gun to many blacksmiths.\It is impossible to make it with the existing metallurgy in this world...\As you know, it is a product from the distant future.\First of all, I have no idea about explosive black powder.\Kid and the other fellow are excellent marksmen,\but they don't know how to make the weapon they are shooting with.\As to black powder, we are making it right now. response:	-Huh?! -Eh?
context: Yet, as to how they are produced... We showed the gun to many blacksmiths.\It is impossible to make it with the existing metallurgy in this world...\As you know, it is a product from the distant future.\First of all, I have no idea about explosive black powder.\Kid and the other fellow are excellent marksmen,\but they don't know how to make the weapon they are shooting with.\As to black powder, we are making it right now.\-Huh?! -Eh? response:	As I expected, you fellows are bizarre.
context: It is impossible to make it with the existing metallurgy in this world...\As you know, it is a product from the distant future.\First of all, I have no idea about explosive black powder.\Kid and the other fellow are excellent marksmen,\but they don't know how to make the weapon they are shooting with.\As to black powder, we are making it right now.\-Huh?! -Eh?\As I expected, you fellows are bizarre. response:	I've met some Drifters who carried various weapons in the past,
context: As you know, it is a product from the distant future.\First of all, I have no idea about explosive black powder.\Kid and the other fellow are excellent marksmen,\but they don't know how to make the weapon they are shooting with.\As to black powder, we are making it right now.\-Huh?! -Eh?\As I expected, you fellows are bizarre.\I've met some Drifters who carried various weapons in the past, response:	yet your governing principle could completely change this world.
context: First of all, I have no idea about explosive black powder.\Kid and the other fellow are excellent marksmen,\but they don't know how to make the weapon they are shooting with.\As to black powder, we are making it right now.\-Huh?! -Eh?\As I expected, you fellows are bizarre.\I've met some Drifters who carried various weapons in the past,\yet your governing principle could completely change this world. response:	Now, all we need is primer.
context: Kid and the other fellow are excellent marksmen,\but they don't know how to make the weapon they are shooting with.\As to black powder, we are making it right now.\-Huh?! -Eh?\As I expected, you fellows are bizarre.\I've met some Drifters who carried various weapons in the past,\yet your governing principle could completely change this world.\Now, all we need is primer. response:	Primer?
context: but they don't know how to make the weapon they are shooting with.\As to black powder, we are making it right now.\-Huh?! -Eh?\As I expected, you fellows are bizarre.\I've met some Drifters who carried various weapons in the past,\yet your governing principle could completely change this world.\Now, all we need is primer.\Primer? response:	If you hit this part, the end of this bullet, it will explode.
context: As to black powder, we are making it right now.\-Huh?! -Eh?\As I expected, you fellows are bizarre.\I've met some Drifters who carried various weapons in the past,\yet your governing principle could completely change this world.\Now, all we need is primer.\Primer?\If you hit this part, the end of this bullet, it will explode. response:	Perhaps this is not black powder, but a chemical concoction of something else.
context: -Huh?! -Eh?\As I expected, you fellows are bizarre.\I've met some Drifters who carried various weapons in the past,\yet your governing principle could completely change this world.\Now, all we need is primer.\Primer?\If you hit this part, the end of this bullet, it will explode.\Perhaps this is not black powder, but a chemical concoction of something else. response:	We've been researching it, but...
context: As I expected, you fellows are bizarre.\I've met some Drifters who carried various weapons in the past,\yet your governing principle could completely change this world.\Now, all we need is primer.\Primer?\If you hit this part, the end of this bullet, it will explode.\Perhaps this is not black powder, but a chemical concoction of something else.\We've been researching it, but... response:	You look like a scientist. Can't you figure that out?! Do something!
