context: hajimete no kimochi my first feelings response:	shonbori no mune ni upon my downhearted chest
context: Does he know that it's your birthday today?\It's fine...\that brother isn't here.\Brother is suddenly gone\father understood it\As long as father is here I am happy\Our shelter is a small and creative one... This place is...\Ah I know! response:	What? What?
context: It's fine...\that brother isn't here.\Brother is suddenly gone\father understood it\As long as father is here I am happy\Our shelter is a small and creative one... This place is...\Ah I know!\What? What? response:	A present.
context: that brother isn't here.\Brother is suddenly gone\father understood it\As long as father is here I am happy\Our shelter is a small and creative one... This place is...\Ah I know!\What? What?\A present. response:	He makes himself seem like a major jerk
context: Brother is suddenly gone\father understood it\As long as father is here I am happy\Our shelter is a small and creative one... This place is...\Ah I know!\What? What?\A present.\He makes himself seem like a major jerk response:	and tomorrow hell suddenly transform into the nice big brother.
context: father understood it\As long as father is here I am happy\Our shelter is a small and creative one... This place is...\Ah I know!\What? What?\A present.\He makes himself seem like a major jerk\and tomorrow hell suddenly transform into the nice big brother. response:	Ah! That kind of a plan!
context: As long as father is here I am happy\Our shelter is a small and creative one... This place is...\Ah I know!\What? What?\A present.\He makes himself seem like a major jerk\and tomorrow hell suddenly transform into the nice big brother.\Ah! That kind of a plan! response:	Nanoka its your birthday tomorrow right?
context: Our shelter is a small and creative one... This place is...\Ah I know!\What? What?\A present.\He makes himself seem like a major jerk\and tomorrow hell suddenly transform into the nice big brother.\Ah! That kind of a plan!\Nanoka its your birthday tomorrow right? response:	Your father called.
context: Ah I know!\What? What?\A present.\He makes himself seem like a major jerk\and tomorrow hell suddenly transform into the nice big brother.\Ah! That kind of a plan!\Nanoka its your birthday tomorrow right?\Your father called. response:	Nanoka chan left without taking an umbrella, so he asked you to wait for her at the station.
context: What? What?\A present.\He makes himself seem like a major jerk\and tomorrow hell suddenly transform into the nice big brother.\Ah! That kind of a plan!\Nanoka its your birthday tomorrow right?\Your father called.\Nanoka chan left without taking an umbrella, so he asked you to wait for her at the station. response:	Why me?
context: A present.\He makes himself seem like a major jerk\and tomorrow hell suddenly transform into the nice big brother.\Ah! That kind of a plan!\Nanoka its your birthday tomorrow right?\Your father called.\Nanoka chan left without taking an umbrella, so he asked you to wait for her at the station.\Why me? response:	He can't leave because he's preparing her birthday party.
context: He makes himself seem like a major jerk\and tomorrow hell suddenly transform into the nice big brother.\Ah! That kind of a plan!\Nanoka its your birthday tomorrow right?\Your father called.\Nanoka chan left without taking an umbrella, so he asked you to wait for her at the station.\Why me?\He can't leave because he's preparing her birthday party. response:	Birthday party?
context: and tomorrow hell suddenly transform into the nice big brother.\Ah! That kind of a plan!\Nanoka its your birthday tomorrow right?\Your father called.\Nanoka chan left without taking an umbrella, so he asked you to wait for her at the station.\Why me?\He can't leave because he's preparing her birthday party.\Birthday party? response:	This is why you...
context: Ah! That kind of a plan!\Nanoka its your birthday tomorrow right?\Your father called.\Nanoka chan left without taking an umbrella, so he asked you to wait for her at the station.\Why me?\He can't leave because he's preparing her birthday party.\Birthday party?\This is why you... response:	Umm...
context: Nanoka its your birthday tomorrow right?\Your father called.\Nanoka chan left without taking an umbrella, so he asked you to wait for her at the station.\Why me?\He can't leave because he's preparing her birthday party.\Birthday party?\This is why you...\Umm... response:	Brother...
context: Your father called.\Nanoka chan left without taking an umbrella, so he asked you to wait for her at the station.\Why me?\He can't leave because he's preparing her birthday party.\Birthday party?\This is why you...\Umm...\Brother... response:	Do you know what day it is tomorrow?
context: Nanoka chan left without taking an umbrella, so he asked you to wait for her at the station.\Why me?\He can't leave because he's preparing her birthday party.\Birthday party?\This is why you...\Umm...\Brother...\Do you know what day it is tomorrow? response:	Why don't you go for her? I don't mind if you leave early-
context: Why me?\He can't leave because he's preparing her birthday party.\Birthday party?\This is why you...\Umm...\Brother...\Do you know what day it is tomorrow?\Why don't you go for her? I don't mind if you leave early- response:	I just don't get it.
context: He can't leave because he's preparing her birthday party.\Birthday party?\This is why you...\Umm...\Brother...\Do you know what day it is tomorrow?\Why don't you go for her? I don't mind if you leave early-\I just don't get it. response:	This is my chance...
context: Birthday party?\This is why you...\Umm...\Brother...\Do you know what day it is tomorrow?\Why don't you go for her? I don't mind if you leave early-\I just don't get it.\This is my chance... response:	to use her birthday to fix everything.
context: This is why you...\Umm...\Brother...\Do you know what day it is tomorrow?\Why don't you go for her? I don't mind if you leave early-\I just don't get it.\This is my chance...\to use her birthday to fix everything. response:	I can say Congratulations! or I'm sorry I forgot about it! and
context: Umm...\Brother...\Do you know what day it is tomorrow?\Why don't you go for her? I don't mind if you leave early-\I just don't get it.\This is my chance...\to use her birthday to fix everything.\I can say Congratulations! or I'm sorry I forgot about it! and response:	bring up all these plans and make her happy!
context: Brother...\Do you know what day it is tomorrow?\Why don't you go for her? I don't mind if you leave early-\I just don't get it.\This is my chance...\to use her birthday to fix everything.\I can say Congratulations! or I'm sorry I forgot about it! and\bring up all these plans and make her happy! response:	She's a birthday idiot, so if I give her some flowers or something she'll probably cry and thank me.
context: Do you know what day it is tomorrow?\Why don't you go for her? I don't mind if you leave early-\I just don't get it.\This is my chance...\to use her birthday to fix everything.\I can say Congratulations! or I'm sorry I forgot about it! and\bring up all these plans and make her happy!\She's a birthday idiot, so if I give her some flowers or something she'll probably cry and thank me. response:	This way I can get rid of my guilt!
context: Why don't you go for her? I don't mind if you leave early-\I just don't get it.\This is my chance...\to use her birthday to fix everything.\I can say Congratulations! or I'm sorry I forgot about it! and\bring up all these plans and make her happy!\She's a birthday idiot, so if I give her some flowers or something she'll probably cry and thank me.\This way I can get rid of my guilt! response:	I can probably...
context: I just don't get it.\This is my chance...\to use her birthday to fix everything.\I can say Congratulations! or I'm sorry I forgot about it! and\bring up all these plans and make her happy!\She's a birthday idiot, so if I give her some flowers or something she'll probably cry and thank me.\This way I can get rid of my guilt!\I can probably... response:	I can...
context: This is my chance...\to use her birthday to fix everything.\I can say Congratulations! or I'm sorry I forgot about it! and\bring up all these plans and make her happy!\She's a birthday idiot, so if I give her some flowers or something she'll probably cry and thank me.\This way I can get rid of my guilt!\I can probably...\I can... response:	I'm sorry...
context: to use her birthday to fix everything.\I can say Congratulations! or I'm sorry I forgot about it! and\bring up all these plans and make her happy!\She's a birthday idiot, so if I give her some flowers or something she'll probably cry and thank me.\This way I can get rid of my guilt!\I can probably...\I can...\I'm sorry... response:	No... No! Damn!
context: I can say Congratulations! or I'm sorry I forgot about it! and\bring up all these plans and make her happy!\She's a birthday idiot, so if I give her some flowers or something she'll probably cry and thank me.\This way I can get rid of my guilt!\I can probably...\I can...\I'm sorry...\No... No! Damn! response:	There's nothing I can do! I'm the worst!
context: bring up all these plans and make her happy!\She's a birthday idiot, so if I give her some flowers or something she'll probably cry and thank me.\This way I can get rid of my guilt!\I can probably...\I can...\I'm sorry...\No... No! Damn!\There's nothing I can do! I'm the worst! response:	God I'm the worst!
context: She's a birthday idiot, so if I give her some flowers or something she'll probably cry and thank me.\This way I can get rid of my guilt!\I can probably...\I can...\I'm sorry...\No... No! Damn!\There's nothing I can do! I'm the worst!\God I'm the worst! response:	No, no, no, that's not it!
context: This way I can get rid of my guilt!\I can probably...\I can...\I'm sorry...\No... No! Damn!\There's nothing I can do! I'm the worst!\God I'm the worst!\No, no, no, that's not it! response:	I'm sorry I forgot about your birthday... And I wanted to say sorry!
context: I can probably...\I can...\I'm sorry...\No... No! Damn!\There's nothing I can do! I'm the worst!\God I'm the worst!\No, no, no, that's not it!\I'm sorry I forgot about your birthday... And I wanted to say sorry! response:	There's no deeper meaning in this...
context: I can...\I'm sorry...\No... No! Damn!\There's nothing I can do! I'm the worst!\God I'm the worst!\No, no, no, that's not it!\I'm sorry I forgot about your birthday... And I wanted to say sorry!\There's no deeper meaning in this... response:	It's okay.
context: I'm sorry...\No... No! Damn!\There's nothing I can do! I'm the worst!\God I'm the worst!\No, no, no, that's not it!\I'm sorry I forgot about your birthday... And I wanted to say sorry!\There's no deeper meaning in this...\It's okay. response:	It's okay.
context: No... No! Damn!\There's nothing I can do! I'm the worst!\God I'm the worst!\No, no, no, that's not it!\I'm sorry I forgot about your birthday... And I wanted to say sorry!\There's no deeper meaning in this...\It's okay.\It's okay. response:	Did you come to get me?
context: There's nothing I can do! I'm the worst!\God I'm the worst!\No, no, no, that's not it!\I'm sorry I forgot about your birthday... And I wanted to say sorry!\There's no deeper meaning in this...\It's okay.\It's okay.\Did you come to get me? response:	No this isn't for that...
context: God I'm the worst!\No, no, no, that's not it!\I'm sorry I forgot about your birthday... And I wanted to say sorry!\There's no deeper meaning in this...\It's okay.\It's okay.\Did you come to get me?\No this isn't for that... response:	Is that for me?
context: No, no, no, that's not it!\I'm sorry I forgot about your birthday... And I wanted to say sorry!\There's no deeper meaning in this...\It's okay.\It's okay.\Did you come to get me?\No this isn't for that...\Is that for me? response:	No, this isn't... It's for the Buddha idiot!
context: I'm sorry I forgot about your birthday... And I wanted to say sorry!\There's no deeper meaning in this...\It's okay.\It's okay.\Did you come to get me?\No this isn't for that...\Is that for me?\No, this isn't... It's for the Buddha idiot! response:	I'm glad.
context: There's no deeper meaning in this...\It's okay.\It's okay.\Did you come to get me?\No this isn't for that...\Is that for me?\No, this isn't... It's for the Buddha idiot!\I'm glad. response:	I thought you were really mad at me because I saw you naked in the bathroom.
context: It's okay.\It's okay.\Did you come to get me?\No this isn't for that...\Is that for me?\No, this isn't... It's for the Buddha idiot!\I'm glad.\I thought you were really mad at me because I saw you naked in the bathroom. response:	Why would I get mad?
context: It's okay.\Did you come to get me?\No this isn't for that...\Is that for me?\No, this isn't... It's for the Buddha idiot!\I'm glad.\I thought you were really mad at me because I saw you naked in the bathroom.\Why would I get mad? response:	It's normal to be just in my underwear the whole day with this weather.
context: Did you come to get me?\No this isn't for that...\Is that for me?\No, this isn't... It's for the Buddha idiot!\I'm glad.\I thought you were really mad at me because I saw you naked in the bathroom.\Why would I get mad?\It's normal to be just in my underwear the whole day with this weather. response:	Eh? It is?
context: No this isn't for that...\Is that for me?\No, this isn't... It's for the Buddha idiot!\I'm glad.\I thought you were really mad at me because I saw you naked in the bathroom.\Why would I get mad?\It's normal to be just in my underwear the whole day with this weather.\Eh? It is? response:	Yeah.
context: Is that for me?\No, this isn't... It's for the Buddha idiot!\I'm glad.\I thought you were really mad at me because I saw you naked in the bathroom.\Why would I get mad?\It's normal to be just in my underwear the whole day with this weather.\Eh? It is?\Yeah. response:	Oh, it is...
context: No, this isn't... It's for the Buddha idiot!\I'm glad.\I thought you were really mad at me because I saw you naked in the bathroom.\Why would I get mad?\It's normal to be just in my underwear the whole day with this weather.\Eh? It is?\Yeah.\Oh, it is... response:	I'm sorry.
context: I'm glad.\I thought you were really mad at me because I saw you naked in the bathroom.\Why would I get mad?\It's normal to be just in my underwear the whole day with this weather.\Eh? It is?\Yeah.\Oh, it is...\I'm sorry. response:	Yeah! You were really scary last night!
context: I thought you were really mad at me because I saw you naked in the bathroom.\Why would I get mad?\It's normal to be just in my underwear the whole day with this weather.\Eh? It is?\Yeah.\Oh, it is...\I'm sorry.\Yeah! You were really scary last night! response:	For your birthday present,
context: Why would I get mad?\It's normal to be just in my underwear the whole day with this weather.\Eh? It is?\Yeah.\Oh, it is...\I'm sorry.\Yeah! You were really scary last night!\For your birthday present, response:	I'll buy you whatever you want.
context: It's normal to be just in my underwear the whole day with this weather.\Eh? It is?\Yeah.\Oh, it is...\I'm sorry.\Yeah! You were really scary last night!\For your birthday present,\I'll buy you whatever you want. response:	Really?
context: Eh? It is?\Yeah.\Oh, it is...\I'm sorry.\Yeah! You were really scary last night!\For your birthday present,\I'll buy you whatever you want.\Really? response:	Then...
context: Yeah.\Oh, it is...\I'm sorry.\Yeah! You were really scary last night!\For your birthday present,\I'll buy you whatever you want.\Really?\Then... response:	I was supposed to be able to do it...
context: Oh, it is...\I'm sorry.\Yeah! You were really scary last night!\For your birthday present,\I'll buy you whatever you want.\Really?\Then...\I was supposed to be able to do it... response:	To get rid... of my guilt...
context: I'm sorry.\Yeah! You were really scary last night!\For your birthday present,\I'll buy you whatever you want.\Really?\Then...\I was supposed to be able to do it...\To get rid... of my guilt... response:	Why?
context: Yeah! You were really scary last night!\For your birthday present,\I'll buy you whatever you want.\Really?\Then...\I was supposed to be able to do it...\To get rid... of my guilt...\Why? response:	yasashii yume ga a gentle dream
context: For your birthday present,\I'll buy you whatever you want.\Really?\Then...\I was supposed to be able to do it...\To get rid... of my guilt...\Why?\yasashii yume ga a gentle dream response:	sotto mune no haru wo yobi calls the spring in my heart
context: I'll buy you whatever you want.\Really?\Then...\I was supposed to be able to do it...\To get rid... of my guilt...\Why?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart response:	yasashii kaze ni nari and becomes a gentle breeze
context: Really?\Then...\I was supposed to be able to do it...\To get rid... of my guilt...\Why?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze response:	kimi ni furete satteyuku that touches you then leaves
context: Then...\I was supposed to be able to do it...\To get rid... of my guilt...\Why?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves response:	chiisana potto ni wa in the small pot
context: I was supposed to be able to do it...\To get rid... of my guilt...\Why?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot response:	daisukina kimochi are feelings of love
context: To get rid... of my guilt...\Why?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love response:	yurayura to swaying softly
context: Why?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly response:	ii kaori nosete that carry a sweet scent
context: yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent response:	itsumo matteita always waiting...
context: sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting... response:	kono toki wo atatamete warming up this moment...
context: yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment... response:	futari dakara wakaru koto things we understand because it's the two of us
context: kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us response:	kotoba janakute are not just words
context: chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words response:	hohoemu dake negaudake we just smile, we just hope
context: daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope response:	shizukana sora e to the quiet sky
context: yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky response:	ashita mo mata aeru yo ne we'll see each other again tomorrow...
context: ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow... response:	shizukana sora de at the quiet sky
context: itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky response:	I'll say it however many times as necessary.
context: kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\I'll say it however many times as necessary. response:	I innocently really want a teenage younger sister.
context: futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\I'll say it however many times as necessary.\I innocently really want a teenage younger sister. response:	Is that a crime? Is it wrong?
context: kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\I'll say it however many times as necessary.\I innocently really want a teenage younger sister.\Is that a crime? Is it wrong? response:	Then as we're fighting over the TV channels, our love will sprout...
context: hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\I'll say it however many times as necessary.\I innocently really want a teenage younger sister.\Is that a crime? Is it wrong?\Then as we're fighting over the TV channels, our love will sprout... response:	Whipping punishment!
