context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: Capture them, no matter what it takes!\Sir!\Oh, no!\It's no good, sir. It won't move at all.\Understood. What should we do?\We'll just have to make a break for it!\Max!\Roger! response:	Do you think Max and Kakizaki are all right?
context: Sir!\Oh, no!\It's no good, sir. It won't move at all.\Understood. What should we do?\We'll just have to make a break for it!\Max!\Roger!\Do you think Max and Kakizaki are all right? response:	I hope so.
context: Oh, no!\It's no good, sir. It won't move at all.\Understood. What should we do?\We'll just have to make a break for it!\Max!\Roger!\Do you think Max and Kakizaki are all right?\I hope so. response:	Wha...What is this?!
context: It's no good, sir. It won't move at all.\Understood. What should we do?\We'll just have to make a break for it!\Max!\Roger!\Do you think Max and Kakizaki are all right?\I hope so.\Wha...What is this?! response:	The giants...
context: Understood. What should we do?\We'll just have to make a break for it!\Max!\Roger!\Do you think Max and Kakizaki are all right?\I hope so.\Wha...What is this?!\The giants... response:	The giants are getting smaller!
context: We'll just have to make a break for it!\Max!\Roger!\Do you think Max and Kakizaki are all right?\I hope so.\Wha...What is this?!\The giants...\The giants are getting smaller! response:	You still haven't caught them?!
context: Max!\Roger!\Do you think Max and Kakizaki are all right?\I hope so.\Wha...What is this?!\The giants...\The giants are getting smaller!\You still haven't caught them?! response:	No, sir. I don't know what to say.
context: Roger!\Do you think Max and Kakizaki are all right?\I hope so.\Wha...What is this?!\The giants...\The giants are getting smaller!\You still haven't caught them?!\No, sir. I don't know what to say. response:	It's just that they're so small...
context: Do you think Max and Kakizaki are all right?\I hope so.\Wha...What is this?!\The giants...\The giants are getting smaller!\You still haven't caught them?!\No, sir. I don't know what to say.\It's just that they're so small... response:	Britai!
context: I hope so.\Wha...What is this?!\The giants...\The giants are getting smaller!\You still haven't caught them?!\No, sir. I don't know what to say.\It's just that they're so small...\Britai! response:	Sir?
context: Wha...What is this?!\The giants...\The giants are getting smaller!\You still haven't caught them?!\No, sir. I don't know what to say.\It's just that they're so small...\Britai!\Sir? response:	It seems you need to take responsibility for this blunder.
context: The giants...\The giants are getting smaller!\You still haven't caught them?!\No, sir. I don't know what to say.\It's just that they're so small...\Britai!\Sir?\It seems you need to take responsibility for this blunder. response:	I'm taking you off the front line for a while.
context: The giants are getting smaller!\You still haven't caught them?!\No, sir. I don't know what to say.\It's just that they're so small...\Britai!\Sir?\It seems you need to take responsibility for this blunder.\I'm taking you off the front line for a while. response:	Sir!
context: You still haven't caught them?!\No, sir. I don't know what to say.\It's just that they're so small...\Britai!\Sir?\It seems you need to take responsibility for this blunder.\I'm taking you off the front line for a while.\Sir! response:	And what of the plan to send in our spies?
context: No, sir. I don't know what to say.\It's just that they're so small...\Britai!\Sir?\It seems you need to take responsibility for this blunder.\I'm taking you off the front line for a while.\Sir!\And what of the plan to send in our spies? response:	I'll have Lap'Lamiz handle it.
context: It's just that they're so small...\Britai!\Sir?\It seems you need to take responsibility for this blunder.\I'm taking you off the front line for a while.\Sir!\And what of the plan to send in our spies?\I'll have Lap'Lamiz handle it. response:	Lap'Lamiz of the Direct-Defense Fleet?
context: Britai!\Sir?\It seems you need to take responsibility for this blunder.\I'm taking you off the front line for a while.\Sir!\And what of the plan to send in our spies?\I'll have Lap'Lamiz handle it.\Lap'Lamiz of the Direct-Defense Fleet? response:	That's right. That's how important this operation is.
context: Sir?\It seems you need to take responsibility for this blunder.\I'm taking you off the front line for a while.\Sir!\And what of the plan to send in our spies?\I'll have Lap'Lamiz handle it.\Lap'Lamiz of the Direct-Defense Fleet?\That's right. That's how important this operation is. response:	So that's what the giants meant by miclone, huh?
context: It seems you need to take responsibility for this blunder.\I'm taking you off the front line for a while.\Sir!\And what of the plan to send in our spies?\I'll have Lap'Lamiz handle it.\Lap'Lamiz of the Direct-Defense Fleet?\That's right. That's how important this operation is.\So that's what the giants meant by miclone, huh? response:	Yeah...
context: I'm taking you off the front line for a while.\Sir!\And what of the plan to send in our spies?\I'll have Lap'Lamiz handle it.\Lap'Lamiz of the Direct-Defense Fleet?\That's right. That's how important this operation is.\So that's what the giants meant by miclone, huh?\Yeah... response:	We've gotten our hands on some important information.
context: Sir!\And what of the plan to send in our spies?\I'll have Lap'Lamiz handle it.\Lap'Lamiz of the Direct-Defense Fleet?\That's right. That's how important this operation is.\So that's what the giants meant by miclone, huh?\Yeah...\We've gotten our hands on some important information. response:	Lt. Ichijo...
context: And what of the plan to send in our spies?\I'll have Lap'Lamiz handle it.\Lap'Lamiz of the Direct-Defense Fleet?\That's right. That's how important this operation is.\So that's what the giants meant by miclone, huh?\Yeah...\We've gotten our hands on some important information.\Lt. Ichijo... response:	It's just a thought, but maybe these giants were originally the same size as we are.
context: I'll have Lap'Lamiz handle it.\Lap'Lamiz of the Direct-Defense Fleet?\That's right. That's how important this operation is.\So that's what the giants meant by miclone, huh?\Yeah...\We've gotten our hands on some important information.\Lt. Ichijo...\It's just a thought, but maybe these giants were originally the same size as we are. response:	Then, to fight this enemy they call the Supervision Army,
context: Lap'Lamiz of the Direct-Defense Fleet?\That's right. That's how important this operation is.\So that's what the giants meant by miclone, huh?\Yeah...\We've gotten our hands on some important information.\Lt. Ichijo...\It's just a thought, but maybe these giants were originally the same size as we are.\Then, to fight this enemy they call the Supervision Army, response:	they could have rebuilt their own bodies into something bigger and stronger.
context: That's right. That's how important this operation is.\So that's what the giants meant by miclone, huh?\Yeah...\We've gotten our hands on some important information.\Lt. Ichijo...\It's just a thought, but maybe these giants were originally the same size as we are.\Then, to fight this enemy they call the Supervision Army,\they could have rebuilt their own bodies into something bigger and stronger. response:	That's just impossible!
context: So that's what the giants meant by miclone, huh?\Yeah...\We've gotten our hands on some important information.\Lt. Ichijo...\It's just a thought, but maybe these giants were originally the same size as we are.\Then, to fight this enemy they call the Supervision Army,\they could have rebuilt their own bodies into something bigger and stronger.\That's just impossible! response:	No, it's possible.
context: Yeah...\We've gotten our hands on some important information.\Lt. Ichijo...\It's just a thought, but maybe these giants were originally the same size as we are.\Then, to fight this enemy they call the Supervision Army,\they could have rebuilt their own bodies into something bigger and stronger.\That's just impossible!\No, it's possible. response:	There's no way a humanoid that can survive the vacuum of space
context: We've gotten our hands on some important information.\Lt. Ichijo...\It's just a thought, but maybe these giants were originally the same size as we are.\Then, to fight this enemy they call the Supervision Army,\they could have rebuilt their own bodies into something bigger and stronger.\That's just impossible!\No, it's possible.\There's no way a humanoid that can survive the vacuum of space response:	and fight a Battroid barehanded could have been born naturally!
context: Lt. Ichijo...\It's just a thought, but maybe these giants were originally the same size as we are.\Then, to fight this enemy they call the Supervision Army,\they could have rebuilt their own bodies into something bigger and stronger.\That's just impossible!\No, it's possible.\There's no way a humanoid that can survive the vacuum of space\and fight a Battroid barehanded could have been born naturally! response:	Maybe they did some kind of genetic engineering.
context: It's just a thought, but maybe these giants were originally the same size as we are.\Then, to fight this enemy they call the Supervision Army,\they could have rebuilt their own bodies into something bigger and stronger.\That's just impossible!\No, it's possible.\There's no way a humanoid that can survive the vacuum of space\and fight a Battroid barehanded could have been born naturally!\Maybe they did some kind of genetic engineering. response:	It could be.
context: Then, to fight this enemy they call the Supervision Army,\they could have rebuilt their own bodies into something bigger and stronger.\That's just impossible!\No, it's possible.\There's no way a humanoid that can survive the vacuum of space\and fight a Battroid barehanded could have been born naturally!\Maybe they did some kind of genetic engineering.\It could be. response:	If they have the technology to go from giant to miclone,
context: they could have rebuilt their own bodies into something bigger and stronger.\That's just impossible!\No, it's possible.\There's no way a humanoid that can survive the vacuum of space\and fight a Battroid barehanded could have been born naturally!\Maybe they did some kind of genetic engineering.\It could be.\If they have the technology to go from giant to miclone, response:	it wouldn't be a stretch to imagine they could do the reverse.
context: That's just impossible!\No, it's possible.\There's no way a humanoid that can survive the vacuum of space\and fight a Battroid barehanded could have been born naturally!\Maybe they did some kind of genetic engineering.\It could be.\If they have the technology to go from giant to miclone,\it wouldn't be a stretch to imagine they could do the reverse. response:	You have a point.
context: No, it's possible.\There's no way a humanoid that can survive the vacuum of space\and fight a Battroid barehanded could have been born naturally!\Maybe they did some kind of genetic engineering.\It could be.\If they have the technology to go from giant to miclone,\it wouldn't be a stretch to imagine they could do the reverse.\You have a point. response:	And maybe...
context: There's no way a humanoid that can survive the vacuum of space\and fight a Battroid barehanded could have been born naturally!\Maybe they did some kind of genetic engineering.\It could be.\If they have the technology to go from giant to miclone,\it wouldn't be a stretch to imagine they could do the reverse.\You have a point.\And maybe... response:	Maybe what?
context: and fight a Battroid barehanded could have been born naturally!\Maybe they did some kind of genetic engineering.\It could be.\If they have the technology to go from giant to miclone,\it wouldn't be a stretch to imagine they could do the reverse.\You have a point.\And maybe...\Maybe what? response:	Maybe this Protoculture they mentioned was the civilization they had
context: Maybe they did some kind of genetic engineering.\It could be.\If they have the technology to go from giant to miclone,\it wouldn't be a stretch to imagine they could do the reverse.\You have a point.\And maybe...\Maybe what?\Maybe this Protoculture they mentioned was the civilization they had response:	when they were still our size.
context: It could be.\If they have the technology to go from giant to miclone,\it wouldn't be a stretch to imagine they could do the reverse.\You have a point.\And maybe...\Maybe what?\Maybe this Protoculture they mentioned was the civilization they had\when they were still our size. response:	You bastard!
context: If they have the technology to go from giant to miclone,\it wouldn't be a stretch to imagine they could do the reverse.\You have a point.\And maybe...\Maybe what?\Maybe this Protoculture they mentioned was the civilization they had\when they were still our size.\You bastard! response:	Lieutenant!
context: it wouldn't be a stretch to imagine they could do the reverse.\You have a point.\And maybe...\Maybe what?\Maybe this Protoculture they mentioned was the civilization they had\when they were still our size.\You bastard!\Lieutenant! response:	Lieutenant!
context: You have a point.\And maybe...\Maybe what?\Maybe this Protoculture they mentioned was the civilization they had\when they were still our size.\You bastard!\Lieutenant!\Lieutenant! response:	Lt. Ichijo, it's all over. Just leave me and get out of here.
context: And maybe...\Maybe what?\Maybe this Protoculture they mentioned was the civilization they had\when they were still our size.\You bastard!\Lieutenant!\Lieutenant!\Lt. Ichijo, it's all over. Just leave me and get out of here. response:	What are you talking about?!
context: Maybe what?\Maybe this Protoculture they mentioned was the civilization they had\when they were still our size.\You bastard!\Lieutenant!\Lieutenant!\Lt. Ichijo, it's all over. Just leave me and get out of here.\What are you talking about?! response:	Without the data, I...
context: Maybe this Protoculture they mentioned was the civilization they had\when they were still our size.\You bastard!\Lieutenant!\Lieutenant!\Lt. Ichijo, it's all over. Just leave me and get out of here.\What are you talking about?!\Without the data, I... response:	There's no point in saving me!
context: when they were still our size.\You bastard!\Lieutenant!\Lieutenant!\Lt. Ichijo, it's all over. Just leave me and get out of here.\What are you talking about?!\Without the data, I...\There's no point in saving me! response:	Pull yourself together!
context: You bastard!\Lieutenant!\Lieutenant!\Lt. Ichijo, it's all over. Just leave me and get out of here.\What are you talking about?!\Without the data, I...\There's no point in saving me!\Pull yourself together! response:	Even without the data, we witnessed it all ourselves, right?
context: Lieutenant!\Lieutenant!\Lt. Ichijo, it's all over. Just leave me and get out of here.\What are you talking about?!\Without the data, I...\There's no point in saving me!\Pull yourself together!\Even without the data, we witnessed it all ourselves, right? response:	All the more reason for you to go alone.
context: Lieutenant!\Lt. Ichijo, it's all over. Just leave me and get out of here.\What are you talking about?!\Without the data, I...\There's no point in saving me!\Pull yourself together!\Even without the data, we witnessed it all ourselves, right?\All the more reason for you to go alone. response:	You must be joking! There's no way I could abandon a girl!
context: Lt. Ichijo, it's all over. Just leave me and get out of here.\What are you talking about?!\Without the data, I...\There's no point in saving me!\Pull yourself together!\Even without the data, we witnessed it all ourselves, right?\All the more reason for you to go alone.\You must be joking! There's no way I could abandon a girl! response:	Come on!
context: What are you talking about?!\Without the data, I...\There's no point in saving me!\Pull yourself together!\Even without the data, we witnessed it all ourselves, right?\All the more reason for you to go alone.\You must be joking! There's no way I could abandon a girl!\Come on! response:	Goodbye, Hikaru. Goodbye!
context: Without the data, I...\There's no point in saving me!\Pull yourself together!\Even without the data, we witnessed it all ourselves, right?\All the more reason for you to go alone.\You must be joking! There's no way I could abandon a girl!\Come on!\Goodbye, Hikaru. Goodbye! response:	Where are you going? Minmay?
context: There's no point in saving me!\Pull yourself together!\Even without the data, we witnessed it all ourselves, right?\All the more reason for you to go alone.\You must be joking! There's no way I could abandon a girl!\Come on!\Goodbye, Hikaru. Goodbye!\Where are you going? Minmay? response:	Minmay!
context: Pull yourself together!\Even without the data, we witnessed it all ourselves, right?\All the more reason for you to go alone.\You must be joking! There's no way I could abandon a girl!\Come on!\Goodbye, Hikaru. Goodbye!\Where are you going? Minmay?\Minmay! response:	You've finally come around, huh?
context: Even without the data, we witnessed it all ourselves, right?\All the more reason for you to go alone.\You must be joking! There's no way I could abandon a girl!\Come on!\Goodbye, Hikaru. Goodbye!\Where are you going? Minmay?\Minmay!\You've finally come around, huh? response:	Lt. Hayase...
context: All the more reason for you to go alone.\You must be joking! There's no way I could abandon a girl!\Come on!\Goodbye, Hikaru. Goodbye!\Where are you going? Minmay?\Minmay!\You've finally come around, huh?\Lt. Hayase... response:	Where are we? What is this?
context: You must be joking! There's no way I could abandon a girl!\Come on!\Goodbye, Hikaru. Goodbye!\Where are you going? Minmay?\Minmay!\You've finally come around, huh?\Lt. Hayase...\Where are we? What is this? response:	It looks like cooling water for their engines or something.
context: Come on!\Goodbye, Hikaru. Goodbye!\Where are you going? Minmay?\Minmay!\You've finally come around, huh?\Lt. Hayase...\Where are we? What is this?\It looks like cooling water for their engines or something. response:	Cooling water?
context: Goodbye, Hikaru. Goodbye!\Where are you going? Minmay?\Minmay!\You've finally come around, huh?\Lt. Hayase...\Where are we? What is this?\It looks like cooling water for their engines or something.\Cooling water? response:	Pretty bad, huh? They don't seem to maintain their ships very well.
context: Where are you going? Minmay?\Minmay!\You've finally come around, huh?\Lt. Hayase...\Where are we? What is this?\It looks like cooling water for their engines or something.\Cooling water?\Pretty bad, huh? They don't seem to maintain their ships very well. response:	Of course, that fact saved our lives.
context: Minmay!\You've finally come around, huh?\Lt. Hayase...\Where are we? What is this?\It looks like cooling water for their engines or something.\Cooling water?\Pretty bad, huh? They don't seem to maintain their ships very well.\Of course, that fact saved our lives. response:	And since I didn't drown, I guess that means I owe you one, Lieutenant.
context: You've finally come around, huh?\Lt. Hayase...\Where are we? What is this?\It looks like cooling water for their engines or something.\Cooling water?\Pretty bad, huh? They don't seem to maintain their ships very well.\Of course, that fact saved our lives.\And since I didn't drown, I guess that means I owe you one, Lieutenant. response:	There's no way I could abandon a comrade-in-arms, is there?
context: Lt. Hayase...\Where are we? What is this?\It looks like cooling water for their engines or something.\Cooling water?\Pretty bad, huh? They don't seem to maintain their ships very well.\Of course, that fact saved our lives.\And since I didn't drown, I guess that means I owe you one, Lieutenant.\There's no way I could abandon a comrade-in-arms, is there? response:	Lieutenant...
context: Where are we? What is this?\It looks like cooling water for their engines or something.\Cooling water?\Pretty bad, huh? They don't seem to maintain their ships very well.\Of course, that fact saved our lives.\And since I didn't drown, I guess that means I owe you one, Lieutenant.\There's no way I could abandon a comrade-in-arms, is there?\Lieutenant... response:	Well, that's that. Now we're even.
context: It looks like cooling water for their engines or something.\Cooling water?\Pretty bad, huh? They don't seem to maintain their ships very well.\Of course, that fact saved our lives.\And since I didn't drown, I guess that means I owe you one, Lieutenant.\There's no way I could abandon a comrade-in-arms, is there?\Lieutenant...\Well, that's that. Now we're even. response:	It's strange though.
context: Cooling water?\Pretty bad, huh? They don't seem to maintain their ships very well.\Of course, that fact saved our lives.\And since I didn't drown, I guess that means I owe you one, Lieutenant.\There's no way I could abandon a comrade-in-arms, is there?\Lieutenant...\Well, that's that. Now we're even.\It's strange though. response:	Why would the giants have such a huge fleet but not even maintain their ships properly?
context: Pretty bad, huh? They don't seem to maintain their ships very well.\Of course, that fact saved our lives.\And since I didn't drown, I guess that means I owe you one, Lieutenant.\There's no way I could abandon a comrade-in-arms, is there?\Lieutenant...\Well, that's that. Now we're even.\It's strange though.\Why would the giants have such a huge fleet but not even maintain their ships properly? response:	Maybe they want to, but they can't.
context: Of course, that fact saved our lives.\And since I didn't drown, I guess that means I owe you one, Lieutenant.\There's no way I could abandon a comrade-in-arms, is there?\Lieutenant...\Well, that's that. Now we're even.\It's strange though.\Why would the giants have such a huge fleet but not even maintain their ships properly?\Maybe they want to, but they can't. response:	They can't?
context: And since I didn't drown, I guess that means I owe you one, Lieutenant.\There's no way I could abandon a comrade-in-arms, is there?\Lieutenant...\Well, that's that. Now we're even.\It's strange though.\Why would the giants have such a huge fleet but not even maintain their ships properly?\Maybe they want to, but they can't.\They can't? response:	Right, turning themselves into giants definitely made them optimally suited to be soldiers,
context: There's no way I could abandon a comrade-in-arms, is there?\Lieutenant...\Well, that's that. Now we're even.\It's strange though.\Why would the giants have such a huge fleet but not even maintain their ships properly?\Maybe they want to, but they can't.\They can't?\Right, turning themselves into giants definitely made them optimally suited to be soldiers, response:	but maybe they lost something in the process too.
context: Lieutenant...\Well, that's that. Now we're even.\It's strange though.\Why would the giants have such a huge fleet but not even maintain their ships properly?\Maybe they want to, but they can't.\They can't?\Right, turning themselves into giants definitely made them optimally suited to be soldiers,\but maybe they lost something in the process too. response:	Lost something?
context: Well, that's that. Now we're even.\It's strange though.\Why would the giants have such a huge fleet but not even maintain their ships properly?\Maybe they want to, but they can't.\They can't?\Right, turning themselves into giants definitely made them optimally suited to be soldiers,\but maybe they lost something in the process too.\Lost something? response:	Right, and proof of that is that there are no civilians,
context: It's strange though.\Why would the giants have such a huge fleet but not even maintain their ships properly?\Maybe they want to, but they can't.\They can't?\Right, turning themselves into giants definitely made them optimally suited to be soldiers,\but maybe they lost something in the process too.\Lost something?\Right, and proof of that is that there are no civilians, response:	and there's no interaction between men and women.
context: Why would the giants have such a huge fleet but not even maintain their ships properly?\Maybe they want to, but they can't.\They can't?\Right, turning themselves into giants definitely made them optimally suited to be soldiers,\but maybe they lost something in the process too.\Lost something?\Right, and proof of that is that there are no civilians,\and there's no interaction between men and women. response:	So getting their bodies that powerful
context: Maybe they want to, but they can't.\They can't?\Right, turning themselves into giants definitely made them optimally suited to be soldiers,\but maybe they lost something in the process too.\Lost something?\Right, and proof of that is that there are no civilians,\and there's no interaction between men and women.\So getting their bodies that powerful response:	made them unable to think of anything but fighting, huh?
context: They can't?\Right, turning themselves into giants definitely made them optimally suited to be soldiers,\but maybe they lost something in the process too.\Lost something?\Right, and proof of that is that there are no civilians,\and there's no interaction between men and women.\So getting their bodies that powerful\made them unable to think of anything but fighting, huh? response:	The universe overflows with conflict, and it is in battle that one finds life.
context: Right, turning themselves into giants definitely made them optimally suited to be soldiers,\but maybe they lost something in the process too.\Lost something?\Right, and proof of that is that there are no civilians,\and there's no interaction between men and women.\So getting their bodies that powerful\made them unable to think of anything but fighting, huh?\The universe overflows with conflict, and it is in battle that one finds life. response:	When two fleets as big as this duke it out, it must be incredible, huh?
context: but maybe they lost something in the process too.\Lost something?\Right, and proof of that is that there are no civilians,\and there's no interaction between men and women.\So getting their bodies that powerful\made them unable to think of anything but fighting, huh?\The universe overflows with conflict, and it is in battle that one finds life.\When two fleets as big as this duke it out, it must be incredible, huh? response:	There's no telling how many worlds have been destroyed.
context: Lost something?\Right, and proof of that is that there are no civilians,\and there's no interaction between men and women.\So getting their bodies that powerful\made them unable to think of anything but fighting, huh?\The universe overflows with conflict, and it is in battle that one finds life.\When two fleets as big as this duke it out, it must be incredible, huh?\There's no telling how many worlds have been destroyed. response:	Yeah...
context: Right, and proof of that is that there are no civilians,\and there's no interaction between men and women.\So getting their bodies that powerful\made them unable to think of anything but fighting, huh?\The universe overflows with conflict, and it is in battle that one finds life.\When two fleets as big as this duke it out, it must be incredible, huh?\There's no telling how many worlds have been destroyed.\Yeah... response:	I bet people the same size as us would have been destroyed in an instant,
context: and there's no interaction between men and women.\So getting their bodies that powerful\made them unable to think of anything but fighting, huh?\The universe overflows with conflict, and it is in battle that one finds life.\When two fleets as big as this duke it out, it must be incredible, huh?\There's no telling how many worlds have been destroyed.\Yeah...\I bet people the same size as us would have been destroyed in an instant, response:	and when they were, all kinds of cultures were lost.
context: So getting their bodies that powerful\made them unable to think of anything but fighting, huh?\The universe overflows with conflict, and it is in battle that one finds life.\When two fleets as big as this duke it out, it must be incredible, huh?\There's no telling how many worlds have been destroyed.\Yeah...\I bet people the same size as us would have been destroyed in an instant,\and when they were, all kinds of cultures were lost. response:	And those lost cultures... that's Protoculture?
context: made them unable to think of anything but fighting, huh?\The universe overflows with conflict, and it is in battle that one finds life.\When two fleets as big as this duke it out, it must be incredible, huh?\There's no telling how many worlds have been destroyed.\Yeah...\I bet people the same size as us would have been destroyed in an instant,\and when they were, all kinds of cultures were lost.\And those lost cultures... that's Protoculture? response:	Maybe that's why the giants are so interested in us and the Macross,
context: The universe overflows with conflict, and it is in battle that one finds life.\When two fleets as big as this duke it out, it must be incredible, huh?\There's no telling how many worlds have been destroyed.\Yeah...\I bet people the same size as us would have been destroyed in an instant,\and when they were, all kinds of cultures were lost.\And those lost cultures... that's Protoculture?\Maybe that's why the giants are so interested in us and the Macross, response:	because we have Protoculture.
context: When two fleets as big as this duke it out, it must be incredible, huh?\There's no telling how many worlds have been destroyed.\Yeah...\I bet people the same size as us would have been destroyed in an instant,\and when they were, all kinds of cultures were lost.\And those lost cultures... that's Protoculture?\Maybe that's why the giants are so interested in us and the Macross,\because we have Protoculture. response:	If you think about it, it's sad.
context: There's no telling how many worlds have been destroyed.\Yeah...\I bet people the same size as us would have been destroyed in an instant,\and when they were, all kinds of cultures were lost.\And those lost cultures... that's Protoculture?\Maybe that's why the giants are so interested in us and the Macross,\because we have Protoculture.\If you think about it, it's sad. response:	Humans who only think about fighting.
context: Yeah...\I bet people the same size as us would have been destroyed in an instant,\and when they were, all kinds of cultures were lost.\And those lost cultures... that's Protoculture?\Maybe that's why the giants are so interested in us and the Macross,\because we have Protoculture.\If you think about it, it's sad.\Humans who only think about fighting. response:	True. They're just like me.
context: I bet people the same size as us would have been destroyed in an instant,\and when they were, all kinds of cultures were lost.\And those lost cultures... that's Protoculture?\Maybe that's why the giants are so interested in us and the Macross,\because we have Protoculture.\If you think about it, it's sad.\Humans who only think about fighting.\True. They're just like me. response:	Like you?
context: and when they were, all kinds of cultures were lost.\And those lost cultures... that's Protoculture?\Maybe that's why the giants are so interested in us and the Macross,\because we have Protoculture.\If you think about it, it's sad.\Humans who only think about fighting.\True. They're just like me.\Like you? response:	For over a hundred years, my family has served in the military.
context: And those lost cultures... that's Protoculture?\Maybe that's why the giants are so interested in us and the Macross,\because we have Protoculture.\If you think about it, it's sad.\Humans who only think about fighting.\True. They're just like me.\Like you?\For over a hundred years, my family has served in the military. response:	Ever since I was in grade school, all I've wanted to be was a soldier.
context: Maybe that's why the giants are so interested in us and the Macross,\because we have Protoculture.\If you think about it, it's sad.\Humans who only think about fighting.\True. They're just like me.\Like you?\For over a hundred years, my family has served in the military.\Ever since I was in grade school, all I've wanted to be was a soldier. response:	My head was filled with ideas of duty.
context: because we have Protoculture.\If you think about it, it's sad.\Humans who only think about fighting.\True. They're just like me.\Like you?\For over a hundred years, my family has served in the military.\Ever since I was in grade school, all I've wanted to be was a soldier.\My head was filled with ideas of duty. response:	You were top of your class at the academy, weren't you?
context: If you think about it, it's sad.\Humans who only think about fighting.\True. They're just like me.\Like you?\For over a hundred years, my family has served in the military.\Ever since I was in grade school, all I've wanted to be was a soldier.\My head was filled with ideas of duty.\You were top of your class at the academy, weren't you? response:	How did you know that?
context: Humans who only think about fighting.\True. They're just like me.\Like you?\For over a hundred years, my family has served in the military.\Ever since I was in grade school, all I've wanted to be was a soldier.\My head was filled with ideas of duty.\You were top of your class at the academy, weren't you?\How did you know that? response:	You're famous among the pilots.
context: True. They're just like me.\Like you?\For over a hundred years, my family has served in the military.\Ever since I was in grade school, all I've wanted to be was a soldier.\My head was filled with ideas of duty.\You were top of your class at the academy, weren't you?\How did you know that?\You're famous among the pilots. response:	They say, Lt. Top-of-Her-Class is scarier than a demon!
context: Like you?\For over a hundred years, my family has served in the military.\Ever since I was in grade school, all I've wanted to be was a soldier.\My head was filled with ideas of duty.\You were top of your class at the academy, weren't you?\How did you know that?\You're famous among the pilots.\They say, Lt. Top-of-Her-Class is scarier than a demon! response:	Oh, my!
context: For over a hundred years, my family has served in the military.\Ever since I was in grade school, all I've wanted to be was a soldier.\My head was filled with ideas of duty.\You were top of your class at the academy, weren't you?\How did you know that?\You're famous among the pilots.\They say, Lt. Top-of-Her-Class is scarier than a demon!\Oh, my! response:	See, that's why Claudia teases me whenever I even try to talk about men.
context: Ever since I was in grade school, all I've wanted to be was a soldier.\My head was filled with ideas of duty.\You were top of your class at the academy, weren't you?\How did you know that?\You're famous among the pilots.\They say, Lt. Top-of-Her-Class is scarier than a demon!\Oh, my!\See, that's why Claudia teases me whenever I even try to talk about men. response:	Lt. Hayase, you were at the top of your class! I'm shocked!
context: My head was filled with ideas of duty.\You were top of your class at the academy, weren't you?\How did you know that?\You're famous among the pilots.\They say, Lt. Top-of-Her-Class is scarier than a demon!\Oh, my!\See, that's why Claudia teases me whenever I even try to talk about men.\Lt. Hayase, you were at the top of your class! I'm shocked! response:	You're in love with someone back on the Macross, right?
context: You were top of your class at the academy, weren't you?\How did you know that?\You're famous among the pilots.\They say, Lt. Top-of-Her-Class is scarier than a demon!\Oh, my!\See, that's why Claudia teases me whenever I even try to talk about men.\Lt. Hayase, you were at the top of your class! I'm shocked!\You're in love with someone back on the Macross, right? response:	Miss Macross!
context: How did you know that?\You're famous among the pilots.\They say, Lt. Top-of-Her-Class is scarier than a demon!\Oh, my!\See, that's why Claudia teases me whenever I even try to talk about men.\Lt. Hayase, you were at the top of your class! I'm shocked!\You're in love with someone back on the Macross, right?\Miss Macross! response:	Why do you say that?
context: You're famous among the pilots.\They say, Lt. Top-of-Her-Class is scarier than a demon!\Oh, my!\See, that's why Claudia teases me whenever I even try to talk about men.\Lt. Hayase, you were at the top of your class! I'm shocked!\You're in love with someone back on the Macross, right?\Miss Macross!\Why do you say that? response:	You were talking in your sleep. Minmay! Minmay!
context: They say, Lt. Top-of-Her-Class is scarier than a demon!\Oh, my!\See, that's why Claudia teases me whenever I even try to talk about men.\Lt. Hayase, you were at the top of your class! I'm shocked!\You're in love with someone back on the Macross, right?\Miss Macross!\Why do you say that?\You were talking in your sleep. Minmay! Minmay! response:	I was?!
context: Oh, my!\See, that's why Claudia teases me whenever I even try to talk about men.\Lt. Hayase, you were at the top of your class! I'm shocked!\You're in love with someone back on the Macross, right?\Miss Macross!\Why do you say that?\You were talking in your sleep. Minmay! Minmay!\I was?! response:	She's your girlfriend, right?
context: See, that's why Claudia teases me whenever I even try to talk about men.\Lt. Hayase, you were at the top of your class! I'm shocked!\You're in love with someone back on the Macross, right?\Miss Macross!\Why do you say that?\You were talking in your sleep. Minmay! Minmay!\I was?!\She's your girlfriend, right? response:	Yeah, I guess.
context: Lt. Hayase, you were at the top of your class! I'm shocked!\You're in love with someone back on the Macross, right?\Miss Macross!\Why do you say that?\You were talking in your sleep. Minmay! Minmay!\I was?!\She's your girlfriend, right?\Yeah, I guess. response:	I'd like to think so.
context: You're in love with someone back on the Macross, right?\Miss Macross!\Why do you say that?\You were talking in your sleep. Minmay! Minmay!\I was?!\She's your girlfriend, right?\Yeah, I guess.\I'd like to think so. response:	But since she became Miss Macross and decided to be a singer,
context: Miss Macross!\Why do you say that?\You were talking in your sleep. Minmay! Minmay!\I was?!\She's your girlfriend, right?\Yeah, I guess.\I'd like to think so.\But since she became Miss Macross and decided to be a singer, response:	we haven't really had much time to see each other.
context: Why do you say that?\You were talking in your sleep. Minmay! Minmay!\I was?!\She's your girlfriend, right?\Yeah, I guess.\I'd like to think so.\But since she became Miss Macross and decided to be a singer,\we haven't really had much time to see each other. response:	Oh, she's going to be a singer?
