context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: Certainly, it'd be great to be free like you two are.\I, too, sometimes would think...\how great it'd be if I could do whatever I wanted, the way I wanted, and wherever I wanted...\Maybe not.\His words sting.\We're not the only ones feeling irritated.\If only his soul wasn't bound to Death City...\he would've been the first to make it to the battlefield. response:	So this is the forgotten village.
context: I, too, sometimes would think...\how great it'd be if I could do whatever I wanted, the way I wanted, and wherever I wanted...\Maybe not.\His words sting.\We're not the only ones feeling irritated.\If only his soul wasn't bound to Death City...\he would've been the first to make it to the battlefield.\So this is the forgotten village. response:	I haven't felt any odd changes since I've come inside.
context: how great it'd be if I could do whatever I wanted, the way I wanted, and wherever I wanted...\Maybe not.\His words sting.\We're not the only ones feeling irritated.\If only his soul wasn't bound to Death City...\he would've been the first to make it to the battlefield.\So this is the forgotten village.\I haven't felt any odd changes since I've come inside. response:	There's nothing abnormal about the air, so it's normal that I can't sense any form of life.
context: Maybe not.\His words sting.\We're not the only ones feeling irritated.\If only his soul wasn't bound to Death City...\he would've been the first to make it to the battlefield.\So this is the forgotten village.\I haven't felt any odd changes since I've come inside.\There's nothing abnormal about the air, so it's normal that I can't sense any form of life. response:	But, I'm sure there's something out there.
context: His words sting.\We're not the only ones feeling irritated.\If only his soul wasn't bound to Death City...\he would've been the first to make it to the battlefield.\So this is the forgotten village.\I haven't felt any odd changes since I've come inside.\There's nothing abnormal about the air, so it's normal that I can't sense any form of life.\But, I'm sure there's something out there. response:	What's that?
context: We're not the only ones feeling irritated.\If only his soul wasn't bound to Death City...\he would've been the first to make it to the battlefield.\So this is the forgotten village.\I haven't felt any odd changes since I've come inside.\There's nothing abnormal about the air, so it's normal that I can't sense any form of life.\But, I'm sure there's something out there.\What's that? response:	Where the hell am I?
context: If only his soul wasn't bound to Death City...\he would've been the first to make it to the battlefield.\So this is the forgotten village.\I haven't felt any odd changes since I've come inside.\There's nothing abnormal about the air, so it's normal that I can't sense any form of life.\But, I'm sure there's something out there.\What's that?\Where the hell am I? response:	Is this really the inside of an ancient ruin?
context: he would've been the first to make it to the battlefield.\So this is the forgotten village.\I haven't felt any odd changes since I've come inside.\There's nothing abnormal about the air, so it's normal that I can't sense any form of life.\But, I'm sure there's something out there.\What's that?\Where the hell am I?\Is this really the inside of an ancient ruin? response:	Hey supervisor,
context: So this is the forgotten village.\I haven't felt any odd changes since I've come inside.\There's nothing abnormal about the air, so it's normal that I can't sense any form of life.\But, I'm sure there's something out there.\What's that?\Where the hell am I?\Is this really the inside of an ancient ruin?\Hey supervisor, response:	I'm not your supervisor.
context: I haven't felt any odd changes since I've come inside.\There's nothing abnormal about the air, so it's normal that I can't sense any form of life.\But, I'm sure there's something out there.\What's that?\Where the hell am I?\Is this really the inside of an ancient ruin?\Hey supervisor,\I'm not your supervisor. response:	It'd be great if you would just call me BJ.
context: There's nothing abnormal about the air, so it's normal that I can't sense any form of life.\But, I'm sure there's something out there.\What's that?\Where the hell am I?\Is this really the inside of an ancient ruin?\Hey supervisor,\I'm not your supervisor.\It'd be great if you would just call me BJ. response:	Supervisor, it's lunchtime.
context: But, I'm sure there's something out there.\What's that?\Where the hell am I?\Is this really the inside of an ancient ruin?\Hey supervisor,\I'm not your supervisor.\It'd be great if you would just call me BJ.\Supervisor, it's lunchtime. response:	Like I said, I'm not your supervisor.
context: What's that?\Where the hell am I?\Is this really the inside of an ancient ruin?\Hey supervisor,\I'm not your supervisor.\It'd be great if you would just call me BJ.\Supervisor, it's lunchtime.\Like I said, I'm not your supervisor. response:	Supervisor, we've prepared some coffee for you too.
context: Where the hell am I?\Is this really the inside of an ancient ruin?\Hey supervisor,\I'm not your supervisor.\It'd be great if you would just call me BJ.\Supervisor, it's lunchtime.\Like I said, I'm not your supervisor.\Supervisor, we've prepared some coffee for you too. response:	Even though I'm not your supervisor, let's have some of that coffee.
context: Is this really the inside of an ancient ruin?\Hey supervisor,\I'm not your supervisor.\It'd be great if you would just call me BJ.\Supervisor, it's lunchtime.\Like I said, I'm not your supervisor.\Supervisor, we've prepared some coffee for you too.\Even though I'm not your supervisor, let's have some of that coffee. response:	The coffee.
context: Hey supervisor,\I'm not your supervisor.\It'd be great if you would just call me BJ.\Supervisor, it's lunchtime.\Like I said, I'm not your supervisor.\Supervisor, we've prepared some coffee for you too.\Even though I'm not your supervisor, let's have some of that coffee.\The coffee. response:	Here you go.
context: I'm not your supervisor.\It'd be great if you would just call me BJ.\Supervisor, it's lunchtime.\Like I said, I'm not your supervisor.\Supervisor, we've prepared some coffee for you too.\Even though I'm not your supervisor, let's have some of that coffee.\The coffee.\Here you go. response:	Dig in
context: It'd be great if you would just call me BJ.\Supervisor, it's lunchtime.\Like I said, I'm not your supervisor.\Supervisor, we've prepared some coffee for you too.\Even though I'm not your supervisor, let's have some of that coffee.\The coffee.\Here you go.\Dig in response:	This is... the coffee?
context: Supervisor, it's lunchtime.\Like I said, I'm not your supervisor.\Supervisor, we've prepared some coffee for you too.\Even though I'm not your supervisor, let's have some of that coffee.\The coffee.\Here you go.\Dig in\This is... the coffee? response:	Is this it?
context: Like I said, I'm not your supervisor.\Supervisor, we've prepared some coffee for you too.\Even though I'm not your supervisor, let's have some of that coffee.\The coffee.\Here you go.\Dig in\This is... the coffee?\Is this it? response:	It's a key?
context: Supervisor, we've prepared some coffee for you too.\Even though I'm not your supervisor, let's have some of that coffee.\The coffee.\Here you go.\Dig in\This is... the coffee?\Is this it?\It's a key? response:	But it sure is a big key.
context: Even though I'm not your supervisor, let's have some of that coffee.\The coffee.\Here you go.\Dig in\This is... the coffee?\Is this it?\It's a key?\But it sure is a big key. response:	But is this really alright?
context: The coffee.\Here you go.\Dig in\This is... the coffee?\Is this it?\It's a key?\But it sure is a big key.\But is this really alright? response:	Obtaining a key so easily in a huge ancient ruin such as this...
context: Here you go.\Dig in\This is... the coffee?\Is this it?\It's a key?\But it sure is a big key.\But is this really alright?\Obtaining a key so easily in a huge ancient ruin such as this... response:	Or is this a fake...
context: Dig in\This is... the coffee?\Is this it?\It's a key?\But it sure is a big key.\But is this really alright?\Obtaining a key so easily in a huge ancient ruin such as this...\Or is this a fake... response:	No, there should be no doubt that this is the real thing.
context: This is... the coffee?\Is this it?\It's a key?\But it sure is a big key.\But is this really alright?\Obtaining a key so easily in a huge ancient ruin such as this...\Or is this a fake...\No, there should be no doubt that this is the real thing. response:	Wait a minute.
context: Is this it?\It's a key?\But it sure is a big key.\But is this really alright?\Obtaining a key so easily in a huge ancient ruin such as this...\Or is this a fake...\No, there should be no doubt that this is the real thing.\Wait a minute. response:	I said wait a minute.
context: It's a key?\But it sure is a big key.\But is this really alright?\Obtaining a key so easily in a huge ancient ruin such as this...\Or is this a fake...\No, there should be no doubt that this is the real thing.\Wait a minute.\I said wait a minute. response:	Hey, Maka.
context: But it sure is a big key.\But is this really alright?\Obtaining a key so easily in a huge ancient ruin such as this...\Or is this a fake...\No, there should be no doubt that this is the real thing.\Wait a minute.\I said wait a minute.\Hey, Maka. response:	Hey, Maka!
context: But is this really alright?\Obtaining a key so easily in a huge ancient ruin such as this...\Or is this a fake...\No, there should be no doubt that this is the real thing.\Wait a minute.\I said wait a minute.\Hey, Maka.\Hey, Maka! response:	Stop running!
context: Obtaining a key so easily in a huge ancient ruin such as this...\Or is this a fake...\No, there should be no doubt that this is the real thing.\Wait a minute.\I said wait a minute.\Hey, Maka.\Hey, Maka!\Stop running! response:	We both know that you're running hard...
context: Or is this a fake...\No, there should be no doubt that this is the real thing.\Wait a minute.\I said wait a minute.\Hey, Maka.\Hey, Maka!\Stop running!\We both know that you're running hard... response:	but do you know where you're heading?
context: No, there should be no doubt that this is the real thing.\Wait a minute.\I said wait a minute.\Hey, Maka.\Hey, Maka!\Stop running!\We both know that you're running hard...\but do you know where you're heading? response:	Oh...
context: Wait a minute.\I said wait a minute.\Hey, Maka.\Hey, Maka!\Stop running!\We both know that you're running hard...\but do you know where you're heading?\Oh... response:	I have no idea.
context: I said wait a minute.\Hey, Maka.\Hey, Maka!\Stop running!\We both know that you're running hard...\but do you know where you're heading?\Oh...\I have no idea. response:	Geez, you should really think about the consequences before you take action.
context: Hey, Maka.\Hey, Maka!\Stop running!\We both know that you're running hard...\but do you know where you're heading?\Oh...\I have no idea.\Geez, you should really think about the consequences before you take action. response:	I did ask you what you wanted to do,
context: Hey, Maka!\Stop running!\We both know that you're running hard...\but do you know where you're heading?\Oh...\I have no idea.\Geez, you should really think about the consequences before you take action.\I did ask you what you wanted to do, response:	but you won't get to Medusa by just running around like that.
context: Stop running!\We both know that you're running hard...\but do you know where you're heading?\Oh...\I have no idea.\Geez, you should really think about the consequences before you take action.\I did ask you what you wanted to do,\but you won't get to Medusa by just running around like that. response:	Yeah, you're right.
context: We both know that you're running hard...\but do you know where you're heading?\Oh...\I have no idea.\Geez, you should really think about the consequences before you take action.\I did ask you what you wanted to do,\but you won't get to Medusa by just running around like that.\Yeah, you're right. response:	Sorry.
context: but do you know where you're heading?\Oh...\I have no idea.\Geez, you should really think about the consequences before you take action.\I did ask you what you wanted to do,\but you won't get to Medusa by just running around like that.\Yeah, you're right.\Sorry. response:	So, what are we gonna do now?
context: Oh...\I have no idea.\Geez, you should really think about the consequences before you take action.\I did ask you what you wanted to do,\but you won't get to Medusa by just running around like that.\Yeah, you're right.\Sorry.\So, what are we gonna do now? response:	I'll use my Soul Perception ability to seek out Medusa's hideout.
context: I have no idea.\Geez, you should really think about the consequences before you take action.\I did ask you what you wanted to do,\but you won't get to Medusa by just running around like that.\Yeah, you're right.\Sorry.\So, what are we gonna do now?\I'll use my Soul Perception ability to seek out Medusa's hideout. response:	Medusa has her Soul Protect on, right?
context: Geez, you should really think about the consequences before you take action.\I did ask you what you wanted to do,\but you won't get to Medusa by just running around like that.\Yeah, you're right.\Sorry.\So, what are we gonna do now?\I'll use my Soul Perception ability to seek out Medusa's hideout.\Medusa has her Soul Protect on, right? response:	But it's different for Professor Stein.
context: I did ask you what you wanted to do,\but you won't get to Medusa by just running around like that.\Yeah, you're right.\Sorry.\So, what are we gonna do now?\I'll use my Soul Perception ability to seek out Medusa's hideout.\Medusa has her Soul Protect on, right?\But it's different for Professor Stein. response:	Besides, Crona and Marie-sensei are also looking for her, right?
context: but you won't get to Medusa by just running around like that.\Yeah, you're right.\Sorry.\So, what are we gonna do now?\I'll use my Soul Perception ability to seek out Medusa's hideout.\Medusa has her Soul Protect on, right?\But it's different for Professor Stein.\Besides, Crona and Marie-sensei are also looking for her, right? response:	If I can sense their soul, I'll use them to get to her.
context: Yeah, you're right.\Sorry.\So, what are we gonna do now?\I'll use my Soul Perception ability to seek out Medusa's hideout.\Medusa has her Soul Protect on, right?\But it's different for Professor Stein.\Besides, Crona and Marie-sensei are also looking for her, right?\If I can sense their soul, I'll use them to get to her. response:	Professor Stein, who even Shibusen couldn't locate...
context: Sorry.\So, what are we gonna do now?\I'll use my Soul Perception ability to seek out Medusa's hideout.\Medusa has her Soul Protect on, right?\But it's different for Professor Stein.\Besides, Crona and Marie-sensei are also looking for her, right?\If I can sense their soul, I'll use them to get to her.\Professor Stein, who even Shibusen couldn't locate... response:	and Crona and Marie who went after him.
context: So, what are we gonna do now?\I'll use my Soul Perception ability to seek out Medusa's hideout.\Medusa has her Soul Protect on, right?\But it's different for Professor Stein.\Besides, Crona and Marie-sensei are also looking for her, right?\If I can sense their soul, I'll use them to get to her.\Professor Stein, who even Shibusen couldn't locate...\and Crona and Marie who went after him. response:	So, we're trying to find three people that could be anywhere in the world, without any clues?
context: I'll use my Soul Perception ability to seek out Medusa's hideout.\Medusa has her Soul Protect on, right?\But it's different for Professor Stein.\Besides, Crona and Marie-sensei are also looking for her, right?\If I can sense their soul, I'll use them to get to her.\Professor Stein, who even Shibusen couldn't locate...\and Crona and Marie who went after him.\So, we're trying to find three people that could be anywhere in the world, without any clues? response:	I can't even begin to imagine that.
context: Medusa has her Soul Protect on, right?\But it's different for Professor Stein.\Besides, Crona and Marie-sensei are also looking for her, right?\If I can sense their soul, I'll use them to get to her.\Professor Stein, who even Shibusen couldn't locate...\and Crona and Marie who went after him.\So, we're trying to find three people that could be anywhere in the world, without any clues?\I can't even begin to imagine that. response:	But I'm sure it'll turn out alright.
context: But it's different for Professor Stein.\Besides, Crona and Marie-sensei are also looking for her, right?\If I can sense their soul, I'll use them to get to her.\Professor Stein, who even Shibusen couldn't locate...\and Crona and Marie who went after him.\So, we're trying to find three people that could be anywhere in the world, without any clues?\I can't even begin to imagine that.\But I'm sure it'll turn out alright. response:	I think, somehow it'll turn out fine.
context: Besides, Crona and Marie-sensei are also looking for her, right?\If I can sense their soul, I'll use them to get to her.\Professor Stein, who even Shibusen couldn't locate...\and Crona and Marie who went after him.\So, we're trying to find three people that could be anywhere in the world, without any clues?\I can't even begin to imagine that.\But I'm sure it'll turn out alright.\I think, somehow it'll turn out fine. response:	Eh?
context: If I can sense their soul, I'll use them to get to her.\Professor Stein, who even Shibusen couldn't locate...\and Crona and Marie who went after him.\So, we're trying to find three people that could be anywhere in the world, without any clues?\I can't even begin to imagine that.\But I'm sure it'll turn out alright.\I think, somehow it'll turn out fine.\Eh? response:	For that, I need your help, Soul.
context: Professor Stein, who even Shibusen couldn't locate...\and Crona and Marie who went after him.\So, we're trying to find three people that could be anywhere in the world, without any clues?\I can't even begin to imagine that.\But I'm sure it'll turn out alright.\I think, somehow it'll turn out fine.\Eh?\For that, I need your help, Soul. response:	Uh... Sure...
context: and Crona and Marie who went after him.\So, we're trying to find three people that could be anywhere in the world, without any clues?\I can't even begin to imagine that.\But I'm sure it'll turn out alright.\I think, somehow it'll turn out fine.\Eh?\For that, I need your help, Soul.\Uh... Sure... response:	Damn it!
context: So, we're trying to find three people that could be anywhere in the world, without any clues?\I can't even begin to imagine that.\But I'm sure it'll turn out alright.\I think, somehow it'll turn out fine.\Eh?\For that, I need your help, Soul.\Uh... Sure...\Damn it! response:	Is this the security system that's protecting the Demon Tool?!
context: I can't even begin to imagine that.\But I'm sure it'll turn out alright.\I think, somehow it'll turn out fine.\Eh?\For that, I need your help, Soul.\Uh... Sure...\Damn it!\Is this the security system that's protecting the Demon Tool?! response:	Do you have the qualifications?
context: But I'm sure it'll turn out alright.\I think, somehow it'll turn out fine.\Eh?\For that, I need your help, Soul.\Uh... Sure...\Damn it!\Is this the security system that's protecting the Demon Tool?!\Do you have the qualifications? response:	Huh?
context: I think, somehow it'll turn out fine.\Eh?\For that, I need your help, Soul.\Uh... Sure...\Damn it!\Is this the security system that's protecting the Demon Tool?!\Do you have the qualifications?\Huh? response:	Do you have what it takes to wield the Demon Tool?
context: Eh?\For that, I need your help, Soul.\Uh... Sure...\Damn it!\Is this the security system that's protecting the Demon Tool?!\Do you have the qualifications?\Huh?\Do you have what it takes to wield the Demon Tool? response:	Hey clown,
context: For that, I need your help, Soul.\Uh... Sure...\Damn it!\Is this the security system that's protecting the Demon Tool?!\Do you have the qualifications?\Huh?\Do you have what it takes to wield the Demon Tool?\Hey clown, response:	why are you doing this?
context: Uh... Sure...\Damn it!\Is this the security system that's protecting the Demon Tool?!\Do you have the qualifications?\Huh?\Do you have what it takes to wield the Demon Tool?\Hey clown,\why are you doing this? response:	Was it also you who attacked the villagers?
context: Damn it!\Is this the security system that's protecting the Demon Tool?!\Do you have the qualifications?\Huh?\Do you have what it takes to wield the Demon Tool?\Hey clown,\why are you doing this?\Was it also you who attacked the villagers? response:	Answer me!
context: Is this the security system that's protecting the Demon Tool?!\Do you have the qualifications?\Huh?\Do you have what it takes to wield the Demon Tool?\Hey clown,\why are you doing this?\Was it also you who attacked the villagers?\Answer me! response:	I can't allow humans to come into this place.
context: Do you have the qualifications?\Huh?\Do you have what it takes to wield the Demon Tool?\Hey clown,\why are you doing this?\Was it also you who attacked the villagers?\Answer me!\I can't allow humans to come into this place. response:	Those who lay their hands on the Demon Tool shall receive no mercy.
context: Huh?\Do you have what it takes to wield the Demon Tool?\Hey clown,\why are you doing this?\Was it also you who attacked the villagers?\Answer me!\I can't allow humans to come into this place.\Those who lay their hands on the Demon Tool shall receive no mercy. response:	Then, you're the one responsible for what happened twenty years ago?
context: Do you have what it takes to wield the Demon Tool?\Hey clown,\why are you doing this?\Was it also you who attacked the villagers?\Answer me!\I can't allow humans to come into this place.\Those who lay their hands on the Demon Tool shall receive no mercy.\Then, you're the one responsible for what happened twenty years ago? response:	That would be correct.
context: Hey clown,\why are you doing this?\Was it also you who attacked the villagers?\Answer me!\I can't allow humans to come into this place.\Those who lay their hands on the Demon Tool shall receive no mercy.\Then, you're the one responsible for what happened twenty years ago?\That would be correct. response:	This is the resting place for the last Demon Tool.
context: why are you doing this?\Was it also you who attacked the villagers?\Answer me!\I can't allow humans to come into this place.\Those who lay their hands on the Demon Tool shall receive no mercy.\Then, you're the one responsible for what happened twenty years ago?\That would be correct.\This is the resting place for the last Demon Tool. response:	The last Demon Tool?
context: Was it also you who attacked the villagers?\Answer me!\I can't allow humans to come into this place.\Those who lay their hands on the Demon Tool shall receive no mercy.\Then, you're the one responsible for what happened twenty years ago?\That would be correct.\This is the resting place for the last Demon Tool.\The last Demon Tool? response:	Those humans foolishly dug out this ruin twenty years ago.
context: Answer me!\I can't allow humans to come into this place.\Those who lay their hands on the Demon Tool shall receive no mercy.\Then, you're the one responsible for what happened twenty years ago?\That would be correct.\This is the resting place for the last Demon Tool.\The last Demon Tool?\Those humans foolishly dug out this ruin twenty years ago. response:	They weren't qualified.
context: I can't allow humans to come into this place.\Those who lay their hands on the Demon Tool shall receive no mercy.\Then, you're the one responsible for what happened twenty years ago?\That would be correct.\This is the resting place for the last Demon Tool.\The last Demon Tool?\Those humans foolishly dug out this ruin twenty years ago.\They weren't qualified. response:	That's why I ate them.
context: Those who lay their hands on the Demon Tool shall receive no mercy.\Then, you're the one responsible for what happened twenty years ago?\That would be correct.\This is the resting place for the last Demon Tool.\The last Demon Tool?\Those humans foolishly dug out this ruin twenty years ago.\They weren't qualified.\That's why I ate them. response:	I ate them all.
context: Then, you're the one responsible for what happened twenty years ago?\That would be correct.\This is the resting place for the last Demon Tool.\The last Demon Tool?\Those humans foolishly dug out this ruin twenty years ago.\They weren't qualified.\That's why I ate them.\I ate them all. response:	They were delicious.
context: That would be correct.\This is the resting place for the last Demon Tool.\The last Demon Tool?\Those humans foolishly dug out this ruin twenty years ago.\They weren't qualified.\That's why I ate them.\I ate them all.\They were delicious. response:	All criminals shall be purged.
context: This is the resting place for the last Demon Tool.\The last Demon Tool?\Those humans foolishly dug out this ruin twenty years ago.\They weren't qualified.\That's why I ate them.\I ate them all.\They were delicious.\All criminals shall be purged. response:	That's why, you too,
context: The last Demon Tool?\Those humans foolishly dug out this ruin twenty years ago.\They weren't qualified.\That's why I ate them.\I ate them all.\They were delicious.\All criminals shall be purged.\That's why, you too, response:	shall be eaten!
context: Those humans foolishly dug out this ruin twenty years ago.\They weren't qualified.\That's why I ate them.\I ate them all.\They were delicious.\All criminals shall be purged.\That's why, you too,\shall be eaten! response:	Did you think I'd let you eat me so easily?
context: They weren't qualified.\That's why I ate them.\I ate them all.\They were delicious.\All criminals shall be purged.\That's why, you too,\shall be eaten!\Did you think I'd let you eat me so easily? response:	Are you trying to run away?
context: That's why I ate them.\I ate them all.\They were delicious.\All criminals shall be purged.\That's why, you too,\shall be eaten!\Did you think I'd let you eat me so easily?\Are you trying to run away? response:	I won't let you get away.
context: I ate them all.\They were delicious.\All criminals shall be purged.\That's why, you too,\shall be eaten!\Did you think I'd let you eat me so easily?\Are you trying to run away?\I won't let you get away. response:	With that huge body of his, he'll never reach me here.
context: They were delicious.\All criminals shall be purged.\That's why, you too,\shall be eaten!\Did you think I'd let you eat me so easily?\Are you trying to run away?\I won't let you get away.\With that huge body of his, he'll never reach me here. response:	What a simplistic design.
context: All criminals shall be purged.\That's why, you too,\shall be eaten!\Did you think I'd let you eat me so easily?\Are you trying to run away?\I won't let you get away.\With that huge body of his, he'll never reach me here.\What a simplistic design. response:	See, what did I tell you?
context: That's why, you too,\shall be eaten!\Did you think I'd let you eat me so easily?\Are you trying to run away?\I won't let you get away.\With that huge body of his, he'll never reach me here.\What a simplistic design.\See, what did I tell you? response:	What the hell?!
context: shall be eaten!\Did you think I'd let you eat me so easily?\Are you trying to run away?\I won't let you get away.\With that huge body of his, he'll never reach me here.\What a simplistic design.\See, what did I tell you?\What the hell?! response:	Good, I got out.
context: Did you think I'd let you eat me so easily?\Are you trying to run away?\I won't let you get away.\With that huge body of his, he'll never reach me here.\What a simplistic design.\See, what did I tell you?\What the hell?!\Good, I got out. response:	All that's left now is to meet up with Liz and Patty.
context: Are you trying to run away?\I won't let you get away.\With that huge body of his, he'll never reach me here.\What a simplistic design.\See, what did I tell you?\What the hell?!\Good, I got out.\All that's left now is to meet up with Liz and Patty. response:	What?!
context: I won't let you get away.\With that huge body of his, he'll never reach me here.\What a simplistic design.\See, what did I tell you?\What the hell?!\Good, I got out.\All that's left now is to meet up with Liz and Patty.\What?! response:	Damn! There was another one?!
context: With that huge body of his, he'll never reach me here.\What a simplistic design.\See, what did I tell you?\What the hell?!\Good, I got out.\All that's left now is to meet up with Liz and Patty.\What?!\Damn! There was another one?! response:	Chow time!
context: What a simplistic design.\See, what did I tell you?\What the hell?!\Good, I got out.\All that's left now is to meet up with Liz and Patty.\What?!\Damn! There was another one?!\Chow time! response:	Kid sure is slow.
context: See, what did I tell you?\What the hell?!\Good, I got out.\All that's left now is to meet up with Liz and Patty.\What?!\Damn! There was another one?!\Chow time!\Kid sure is slow. response:	I-It's okay...
context: What the hell?!\Good, I got out.\All that's left now is to meet up with Liz and Patty.\What?!\Damn! There was another one?!\Chow time!\Kid sure is slow.\I-It's okay... response:	N-No matter how long he takes, h-he'll definitely make it back.
context: Good, I got out.\All that's left now is to meet up with Liz and Patty.\What?!\Damn! There was another one?!\Chow time!\Kid sure is slow.\I-It's okay...\N-No matter how long he takes, h-he'll definitely make it back. response:	I believe in him!
context: All that's left now is to meet up with Liz and Patty.\What?!\Damn! There was another one?!\Chow time!\Kid sure is slow.\I-It's okay...\N-No matter how long he takes, h-he'll definitely make it back.\I believe in him! response:	Do your best, Kid!
context: What?!\Damn! There was another one?!\Chow time!\Kid sure is slow.\I-It's okay...\N-No matter how long he takes, h-he'll definitely make it back.\I believe in him!\Do your best, Kid! response:	Hey, Sis...
context: Damn! There was another one?!\Chow time!\Kid sure is slow.\I-It's okay...\N-No matter how long he takes, h-he'll definitely make it back.\I believe in him!\Do your best, Kid!\Hey, Sis... response:	don't you think it's best if we went and got him?
context: Chow time!\Kid sure is slow.\I-It's okay...\N-No matter how long he takes, h-he'll definitely make it back.\I believe in him!\Do your best, Kid!\Hey, Sis...\don't you think it's best if we went and got him? response:	Are you k-k-kidding me?!
context: Kid sure is slow.\I-It's okay...\N-No matter how long he takes, h-he'll definitely make it back.\I believe in him!\Do your best, Kid!\Hey, Sis...\don't you think it's best if we went and got him?\Are you k-k-kidding me?! response:	Who would go into a scary place like that?! Don't be ridiculous!
context: I-It's okay...\N-No matter how long he takes, h-he'll definitely make it back.\I believe in him!\Do your best, Kid!\Hey, Sis...\don't you think it's best if we went and got him?\Are you k-k-kidding me?!\Who would go into a scary place like that?! Don't be ridiculous! response:	Well, why don't we both go in and get him?
context: N-No matter how long he takes, h-he'll definitely make it back.\I believe in him!\Do your best, Kid!\Hey, Sis...\don't you think it's best if we went and got him?\Are you k-k-kidding me?!\Who would go into a scary place like that?! Don't be ridiculous!\Well, why don't we both go in and get him? response:	Did you hear a word I just said?
context: I believe in him!\Do your best, Kid!\Hey, Sis...\don't you think it's best if we went and got him?\Are you k-k-kidding me?!\Who would go into a scary place like that?! Don't be ridiculous!\Well, why don't we both go in and get him?\Did you hear a word I just said? response:	Huh?
context: Do your best, Kid!\Hey, Sis...\don't you think it's best if we went and got him?\Are you k-k-kidding me?!\Who would go into a scary place like that?! Don't be ridiculous!\Well, why don't we both go in and get him?\Did you hear a word I just said?\Huh? response:	Yeah, I did. You were telling me the story about Mr. Pig, right?
context: Hey, Sis...\don't you think it's best if we went and got him?\Are you k-k-kidding me?!\Who would go into a scary place like that?! Don't be ridiculous!\Well, why don't we both go in and get him?\Did you hear a word I just said?\Huh?\Yeah, I did. You were telling me the story about Mr. Pig, right? response:	You should listen when others are talking to you!
context: don't you think it's best if we went and got him?\Are you k-k-kidding me?!\Who would go into a scary place like that?! Don't be ridiculous!\Well, why don't we both go in and get him?\Did you hear a word I just said?\Huh?\Yeah, I did. You were telling me the story about Mr. Pig, right?\You should listen when others are talking to you! response:	Huh?
context: Are you k-k-kidding me?!\Who would go into a scary place like that?! Don't be ridiculous!\Well, why don't we both go in and get him?\Did you hear a word I just said?\Huh?\Yeah, I did. You were telling me the story about Mr. Pig, right?\You should listen when others are talking to you!\Huh? response:	I didn't hear that! I didn't hear that! I didn't hear anything!
context: Who would go into a scary place like that?! Don't be ridiculous!\Well, why don't we both go in and get him?\Did you hear a word I just said?\Huh?\Yeah, I did. You were telling me the story about Mr. Pig, right?\You should listen when others are talking to you!\Huh?\I didn't hear that! I didn't hear that! I didn't hear anything! response:	Damn, they're persistent!
context: Well, why don't we both go in and get him?\Did you hear a word I just said?\Huh?\Yeah, I did. You were telling me the story about Mr. Pig, right?\You should listen when others are talking to you!\Huh?\I didn't hear that! I didn't hear that! I didn't hear anything!\Damn, they're persistent! response:	Symmetrical!
context: Did you hear a word I just said?\Huh?\Yeah, I did. You were telling me the story about Mr. Pig, right?\You should listen when others are talking to you!\Huh?\I didn't hear that! I didn't hear that! I didn't hear anything!\Damn, they're persistent!\Symmetrical! response:	Not symmetrical.
context: Huh?\Yeah, I did. You were telling me the story about Mr. Pig, right?\You should listen when others are talking to you!\Huh?\I didn't hear that! I didn't hear that! I didn't hear anything!\Damn, they're persistent!\Symmetrical!\Not symmetrical. response:	Symmetrical!
context: Yeah, I did. You were telling me the story about Mr. Pig, right?\You should listen when others are talking to you!\Huh?\I didn't hear that! I didn't hear that! I didn't hear anything!\Damn, they're persistent!\Symmetrical!\Not symmetrical.\Symmetrical! response:	Not symmetrical.
context: You should listen when others are talking to you!\Huh?\I didn't hear that! I didn't hear that! I didn't hear anything!\Damn, they're persistent!\Symmetrical!\Not symmetrical.\Symmetrical!\Not symmetrical. response:	Symmetri-
context: Huh?\I didn't hear that! I didn't hear that! I didn't hear anything!\Damn, they're persistent!\Symmetrical!\Not symmetrical.\Symmetrical!\Not symmetrical.\Symmetri- response:	Not symmetrical!
context: I didn't hear that! I didn't hear that! I didn't hear anything!\Damn, they're persistent!\Symmetrical!\Not symmetrical.\Symmetrical!\Not symmetrical.\Symmetri-\Not symmetrical! response:	That's a good pose!
context: Damn, they're persistent!\Symmetrical!\Not symmetrical.\Symmetrical!\Not symmetrical.\Symmetri-\Not symmetrical!\That's a good pose! response:	That's undoubtedly the true symmetr-
context: Symmetrical!\Not symmetrical.\Symmetrical!\Not symmetrical.\Symmetri-\Not symmetrical!\That's a good pose!\That's undoubtedly the true symmetr- response:	They just can't see the beauty of it!
context: Not symmetrical.\Symmetrical!\Not symmetrical.\Symmetri-\Not symmetrical!\That's a good pose!\That's undoubtedly the true symmetr-\They just can't see the beauty of it! response:	Just a little bit more... If I can reach that building...
context: Symmetrical!\Not symmetrical.\Symmetri-\Not symmetrical!\That's a good pose!\That's undoubtedly the true symmetr-\They just can't see the beauty of it!\Just a little bit more... If I can reach that building... response:	Give it back.
context: Not symmetrical.\Symmetri-\Not symmetrical!\That's a good pose!\That's undoubtedly the true symmetr-\They just can't see the beauty of it!\Just a little bit more... If I can reach that building...\Give it back. response:	Give us back the Demon Tool.
