context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: -Rip-off. -Yeah.\Wait. Don't go. The best part is just about to start.\Ow!\-That hurts. -Exeggcute! Exeggcute\-Oh. -Pika.\Get out! You're fired!\Give me another chance.\Are you kidding? response:	No one comes to see you and you almost burned my carnival to the ground.
context: Wait. Don't go. The best part is just about to start.\Ow!\-That hurts. -Exeggcute! Exeggcute\-Oh. -Pika.\Get out! You're fired!\Give me another chance.\Are you kidding?\No one comes to see you and you almost burned my carnival to the ground. response:	Get out of here.
context: Ow!\-That hurts. -Exeggcute! Exeggcute\-Oh. -Pika.\Get out! You're fired!\Give me another chance.\Are you kidding?\No one comes to see you and you almost burned my carnival to the ground.\Get out of here. response:	I feel sorry for the guy.
context: -That hurts. -Exeggcute! Exeggcute\-Oh. -Pika.\Get out! You're fired!\Give me another chance.\Are you kidding?\No one comes to see you and you almost burned my carnival to the ground.\Get out of here.\I feel sorry for the guy. response:	He just doesn't know what he's doing. You can relate to that.
context: -Oh. -Pika.\Get out! You're fired!\Give me another chance.\Are you kidding?\No one comes to see you and you almost burned my carnival to the ground.\Get out of here.\I feel sorry for the guy.\He just doesn't know what he's doing. You can relate to that. response:	What's that mean?
context: Get out! You're fired!\Give me another chance.\Are you kidding?\No one comes to see you and you almost burned my carnival to the ground.\Get out of here.\I feel sorry for the guy.\He just doesn't know what he's doing. You can relate to that.\What's that mean? response:	Don't worry, Melvin. Cheer up.
context: Give me another chance.\Are you kidding?\No one comes to see you and you almost burned my carnival to the ground.\Get out of here.\I feel sorry for the guy.\He just doesn't know what he's doing. You can relate to that.\What's that mean?\Don't worry, Melvin. Cheer up. response:	Fired again.
context: Are you kidding?\No one comes to see you and you almost burned my carnival to the ground.\Get out of here.\I feel sorry for the guy.\He just doesn't know what he's doing. You can relate to that.\What's that mean?\Don't worry, Melvin. Cheer up.\Fired again. response:	I'll never make it to Las Vegas.
context: No one comes to see you and you almost burned my carnival to the ground.\Get out of here.\I feel sorry for the guy.\He just doesn't know what he's doing. You can relate to that.\What's that mean?\Don't worry, Melvin. Cheer up.\Fired again.\I'll never make it to Las Vegas. response:	Exeggcute...
context: Get out of here.\I feel sorry for the guy.\He just doesn't know what he's doing. You can relate to that.\What's that mean?\Don't worry, Melvin. Cheer up.\Fired again.\I'll never make it to Las Vegas.\Exeggcute... response:	I guess we'll have to give up all our dreams.
context: I feel sorry for the guy.\He just doesn't know what he's doing. You can relate to that.\What's that mean?\Don't worry, Melvin. Cheer up.\Fired again.\I'll never make it to Las Vegas.\Exeggcute...\I guess we'll have to give up all our dreams. response:	Give up?
context: He just doesn't know what he's doing. You can relate to that.\What's that mean?\Don't worry, Melvin. Cheer up.\Fired again.\I'll never make it to Las Vegas.\Exeggcute...\I guess we'll have to give up all our dreams.\Give up? response:	You're not going to give up your dream that easy, are you?
context: What's that mean?\Don't worry, Melvin. Cheer up.\Fired again.\I'll never make it to Las Vegas.\Exeggcute...\I guess we'll have to give up all our dreams.\Give up?\You're not going to give up your dream that easy, are you? response:	-But- -If your show's no good,
context: Don't worry, Melvin. Cheer up.\Fired again.\I'll never make it to Las Vegas.\Exeggcute...\I guess we'll have to give up all our dreams.\Give up?\You're not going to give up your dream that easy, are you?\-But- -If your show's no good, response:	then learn some new tricks and make it good.
context: Fired again.\I'll never make it to Las Vegas.\Exeggcute...\I guess we'll have to give up all our dreams.\Give up?\You're not going to give up your dream that easy, are you?\-But- -If your show's no good,\then learn some new tricks and make it good. response:	That's a good idea.
context: I'll never make it to Las Vegas.\Exeggcute...\I guess we'll have to give up all our dreams.\Give up?\You're not going to give up your dream that easy, are you?\-But- -If your show's no good,\then learn some new tricks and make it good.\That's a good idea. response:	Ash does say something right once in a while.
context: Exeggcute...\I guess we'll have to give up all our dreams.\Give up?\You're not going to give up your dream that easy, are you?\-But- -If your show's no good,\then learn some new tricks and make it good.\That's a good idea.\Ash does say something right once in a while. response:	Say what?
context: I guess we'll have to give up all our dreams.\Give up?\You're not going to give up your dream that easy, are you?\-But- -If your show's no good,\then learn some new tricks and make it good.\That's a good idea.\Ash does say something right once in a while.\Say what? response:	Exeggcute!
context: Give up?\You're not going to give up your dream that easy, are you?\-But- -If your show's no good,\then learn some new tricks and make it good.\That's a good idea.\Ash does say something right once in a while.\Say what?\Exeggcute! response:	New tricks?
context: You're not going to give up your dream that easy, are you?\-But- -If your show's no good,\then learn some new tricks and make it good.\That's a good idea.\Ash does say something right once in a while.\Say what?\Exeggcute!\New tricks? response:	We'll even help you out.
context: -But- -If your show's no good,\then learn some new tricks and make it good.\That's a good idea.\Ash does say something right once in a while.\Say what?\Exeggcute!\New tricks?\We'll even help you out. response:	You can do it. What do you say?
context: then learn some new tricks and make it good.\That's a good idea.\Ash does say something right once in a while.\Say what?\Exeggcute!\New tricks?\We'll even help you out.\You can do it. What do you say? response:	Don't quit now. Come on, Melvin.
context: That's a good idea.\Ash does say something right once in a while.\Say what?\Exeggcute!\New tricks?\We'll even help you out.\You can do it. What do you say?\Don't quit now. Come on, Melvin. response:	Okay, I'll give it a try.
context: Ash does say something right once in a while.\Say what?\Exeggcute!\New tricks?\We'll even help you out.\You can do it. What do you say?\Don't quit now. Come on, Melvin.\Okay, I'll give it a try. response:	What are those twerps up to now?
context: Say what?\Exeggcute!\New tricks?\We'll even help you out.\You can do it. What do you say?\Don't quit now. Come on, Melvin.\Okay, I'll give it a try.\What are those twerps up to now? response:	It looks like they're talking to a magician.
context: Exeggcute!\New tricks?\We'll even help you out.\You can do it. What do you say?\Don't quit now. Come on, Melvin.\Okay, I'll give it a try.\What are those twerps up to now?\It looks like they're talking to a magician. response:	Talking to a magician, huh?
context: New tricks?\We'll even help you out.\You can do it. What do you say?\Don't quit now. Come on, Melvin.\Okay, I'll give it a try.\What are those twerps up to now?\It looks like they're talking to a magician.\Talking to a magician, huh? response:	Wait till they see our bag of tricks.
context: We'll even help you out.\You can do it. What do you say?\Don't quit now. Come on, Melvin.\Okay, I'll give it a try.\What are those twerps up to now?\It looks like they're talking to a magician.\Talking to a magician, huh?\Wait till they see our bag of tricks. response:	Okay, well, here I go.
context: You can do it. What do you say?\Don't quit now. Come on, Melvin.\Okay, I'll give it a try.\What are those twerps up to now?\It looks like they're talking to a magician.\Talking to a magician, huh?\Wait till they see our bag of tricks.\Okay, well, here I go. response:	Abracadabra.
context: Don't quit now. Come on, Melvin.\Okay, I'll give it a try.\What are those twerps up to now?\It looks like they're talking to a magician.\Talking to a magician, huh?\Wait till they see our bag of tricks.\Okay, well, here I go.\Abracadabra. response:	Ta-da.
context: Okay, I'll give it a try.\What are those twerps up to now?\It looks like they're talking to a magician.\Talking to a magician, huh?\Wait till they see our bag of tricks.\Okay, well, here I go.\Abracadabra.\Ta-da. response:	-Hey, all right. - Oh, all right.
context: What are those twerps up to now?\It looks like they're talking to a magician.\Talking to a magician, huh?\Wait till they see our bag of tricks.\Okay, well, here I go.\Abracadabra.\Ta-da.\-Hey, all right. - Oh, all right. response:	That was great.
context: It looks like they're talking to a magician.\Talking to a magician, huh?\Wait till they see our bag of tricks.\Okay, well, here I go.\Abracadabra.\Ta-da.\-Hey, all right. - Oh, all right.\That was great. response:	Uh, thanks.
context: Talking to a magician, huh?\Wait till they see our bag of tricks.\Okay, well, here I go.\Abracadabra.\Ta-da.\-Hey, all right. - Oh, all right.\That was great.\Uh, thanks. response:	Uh. Huh?
context: Wait till they see our bag of tricks.\Okay, well, here I go.\Abracadabra.\Ta-da.\-Hey, all right. - Oh, all right.\That was great.\Uh, thanks.\Uh. Huh? response:	The flowers are dead.
context: Okay, well, here I go.\Abracadabra.\Ta-da.\-Hey, all right. - Oh, all right.\That was great.\Uh, thanks.\Uh. Huh?\The flowers are dead. response:	So is his act.
context: Abracadabra.\Ta-da.\-Hey, all right. - Oh, all right.\That was great.\Uh, thanks.\Uh. Huh?\The flowers are dead.\So is his act. response:	Pika-pika.
context: Ta-da.\-Hey, all right. - Oh, all right.\That was great.\Uh, thanks.\Uh. Huh?\The flowers are dead.\So is his act.\Pika-pika. response:	All my life, I've dreamed of becoming a magician,
context: -Hey, all right. - Oh, all right.\That was great.\Uh, thanks.\Uh. Huh?\The flowers are dead.\So is his act.\Pika-pika.\All my life, I've dreamed of becoming a magician, response:	entertaining people, seeing their faces light up.
context: That was great.\Uh, thanks.\Uh. Huh?\The flowers are dead.\So is his act.\Pika-pika.\All my life, I've dreamed of becoming a magician,\entertaining people, seeing their faces light up. response:	But now the dream is all over.
context: Uh, thanks.\Uh. Huh?\The flowers are dead.\So is his act.\Pika-pika.\All my life, I've dreamed of becoming a magician,\entertaining people, seeing their faces light up.\But now the dream is all over. response:	Exeggcute.
context: Uh. Huh?\The flowers are dead.\So is his act.\Pika-pika.\All my life, I've dreamed of becoming a magician,\entertaining people, seeing their faces light up.\But now the dream is all over.\Exeggcute. response:	Now they're depressed.
context: The flowers are dead.\So is his act.\Pika-pika.\All my life, I've dreamed of becoming a magician,\entertaining people, seeing their faces light up.\But now the dream is all over.\Exeggcute.\Now they're depressed. response:	Hey. I'll show you how to put on a real magic show.
context: So is his act.\Pika-pika.\All my life, I've dreamed of becoming a magician,\entertaining people, seeing their faces light up.\But now the dream is all over.\Exeggcute.\Now they're depressed.\Hey. I'll show you how to put on a real magic show. response:	-Huh? -Pika.
context: Pika-pika.\All my life, I've dreamed of becoming a magician,\entertaining people, seeing their faces light up.\But now the dream is all over.\Exeggcute.\Now they're depressed.\Hey. I'll show you how to put on a real magic show.\-Huh? -Pika. response:	What kind of a magic show?
context: All my life, I've dreamed of becoming a magician,\entertaining people, seeing their faces light up.\But now the dream is all over.\Exeggcute.\Now they're depressed.\Hey. I'll show you how to put on a real magic show.\-Huh? -Pika.\What kind of a magic show? response:	I'll do a Pokemon magic show.
context: entertaining people, seeing their faces light up.\But now the dream is all over.\Exeggcute.\Now they're depressed.\Hey. I'll show you how to put on a real magic show.\-Huh? -Pika.\What kind of a magic show?\I'll do a Pokemon magic show. response:	I am the swami,
context: But now the dream is all over.\Exeggcute.\Now they're depressed.\Hey. I'll show you how to put on a real magic show.\-Huh? -Pika.\What kind of a magic show?\I'll do a Pokemon magic show.\I am the swami, response:	and I can make water, fire, anything appear out of this box.
context: Exeggcute.\Now they're depressed.\Hey. I'll show you how to put on a real magic show.\-Huh? -Pika.\What kind of a magic show?\I'll do a Pokemon magic show.\I am the swami,\and I can make water, fire, anything appear out of this box. response:	Yay.
context: Now they're depressed.\Hey. I'll show you how to put on a real magic show.\-Huh? -Pika.\What kind of a magic show?\I'll do a Pokemon magic show.\I am the swami,\and I can make water, fire, anything appear out of this box.\Yay. response:	What would you like to see first?
context: Hey. I'll show you how to put on a real magic show.\-Huh? -Pika.\What kind of a magic show?\I'll do a Pokemon magic show.\I am the swami,\and I can make water, fire, anything appear out of this box.\Yay.\What would you like to see first? response:	-Uh, fire. -Okay.
context: -Huh? -Pika.\What kind of a magic show?\I'll do a Pokemon magic show.\I am the swami,\and I can make water, fire, anything appear out of this box.\Yay.\What would you like to see first?\-Uh, fire. -Okay. response:	Fire appear!
context: What kind of a magic show?\I'll do a Pokemon magic show.\I am the swami,\and I can make water, fire, anything appear out of this box.\Yay.\What would you like to see first?\-Uh, fire. -Okay.\Fire appear! response:	Wow, that was great.
context: I'll do a Pokemon magic show.\I am the swami,\and I can make water, fire, anything appear out of this box.\Yay.\What would you like to see first?\-Uh, fire. -Okay.\Fire appear!\Wow, that was great. response:	Now water appear!
context: I am the swami,\and I can make water, fire, anything appear out of this box.\Yay.\What would you like to see first?\-Uh, fire. -Okay.\Fire appear!\Wow, that was great.\Now water appear! response:	How does he do it?
context: and I can make water, fire, anything appear out of this box.\Yay.\What would you like to see first?\-Uh, fire. -Okay.\Fire appear!\Wow, that was great.\Now water appear!\How does he do it? response:	Water vanish!
context: Yay.\What would you like to see first?\-Uh, fire. -Okay.\Fire appear!\Wow, that was great.\Now water appear!\How does he do it?\Water vanish! response:	Squirtle.
context: What would you like to see first?\-Uh, fire. -Okay.\Fire appear!\Wow, that was great.\Now water appear!\How does he do it?\Water vanish!\Squirtle. response:	-Char? - Squirtle. Squirtle.
context: -Uh, fire. -Okay.\Fire appear!\Wow, that was great.\Now water appear!\How does he do it?\Water vanish!\Squirtle.\-Char? - Squirtle. Squirtle. response:	Squirtle. Squirtle.
context: Fire appear!\Wow, that was great.\Now water appear!\How does he do it?\Water vanish!\Squirtle.\-Char? - Squirtle. Squirtle.\Squirtle. Squirtle. response:	-Bulbasaur. -Squirtle!
context: Wow, that was great.\Now water appear!\How does he do it?\Water vanish!\Squirtle.\-Char? - Squirtle. Squirtle.\Squirtle. Squirtle.\-Bulbasaur. -Squirtle! response:	-Squirtle! -Char.
context: Now water appear!\How does he do it?\Water vanish!\Squirtle.\-Char? - Squirtle. Squirtle.\Squirtle. Squirtle.\-Bulbasaur. -Squirtle!\-Squirtle! -Char. response:	-Squirtle! -Char.
context: How does he do it?\Water vanish!\Squirtle.\-Char? - Squirtle. Squirtle.\Squirtle. Squirtle.\-Bulbasaur. -Squirtle!\-Squirtle! -Char.\-Squirtle! -Char. response:	Cut it out!
context: Water vanish!\Squirtle.\-Char? - Squirtle. Squirtle.\Squirtle. Squirtle.\-Bulbasaur. -Squirtle!\-Squirtle! -Char.\-Squirtle! -Char.\Cut it out! response:	What's happening?
context: Squirtle.\-Char? - Squirtle. Squirtle.\Squirtle. Squirtle.\-Bulbasaur. -Squirtle!\-Squirtle! -Char.\-Squirtle! -Char.\Cut it out!\What's happening? response:	Stop it. Quit fighting!
context: -Char? - Squirtle. Squirtle.\Squirtle. Squirtle.\-Bulbasaur. -Squirtle!\-Squirtle! -Char.\-Squirtle! -Char.\Cut it out!\What's happening?\Stop it. Quit fighting! response:	Ah!
context: Squirtle. Squirtle.\-Bulbasaur. -Squirtle!\-Squirtle! -Char.\-Squirtle! -Char.\Cut it out!\What's happening?\Stop it. Quit fighting!\Ah! response:	Squirtle
context: -Bulbasaur. -Squirtle!\-Squirtle! -Char.\-Squirtle! -Char.\Cut it out!\What's happening?\Stop it. Quit fighting!\Ah!\Squirtle response:	I guess I need a bigger box.
context: -Squirtle! -Char.\-Squirtle! -Char.\Cut it out!\What's happening?\Stop it. Quit fighting!\Ah!\Squirtle\I guess I need a bigger box. response:	-Squirtle -Char.
context: -Squirtle! -Char.\Cut it out!\What's happening?\Stop it. Quit fighting!\Ah!\Squirtle\I guess I need a bigger box.\-Squirtle -Char. response:	Exeggcute.
context: Cut it out!\What's happening?\Stop it. Quit fighting!\Ah!\Squirtle\I guess I need a bigger box.\-Squirtle -Char.\Exeggcute. response:	So the only Pokemon you have are Exeggcute?
context: What's happening?\Stop it. Quit fighting!\Ah!\Squirtle\I guess I need a bigger box.\-Squirtle -Char.\Exeggcute.\So the only Pokemon you have are Exeggcute? response:	That's right.
context: Stop it. Quit fighting!\Ah!\Squirtle\I guess I need a bigger box.\-Squirtle -Char.\Exeggcute.\So the only Pokemon you have are Exeggcute?\That's right. response:	They don't really do very much, do they?
context: Ah!\Squirtle\I guess I need a bigger box.\-Squirtle -Char.\Exeggcute.\So the only Pokemon you have are Exeggcute?\That's right.\They don't really do very much, do they? response:	Exeggcute! Exeggcute! Exeggcute!
context: Squirtle\I guess I need a bigger box.\-Squirtle -Char.\Exeggcute.\So the only Pokemon you have are Exeggcute?\That's right.\They don't really do very much, do they?\Exeggcute! Exeggcute! Exeggcute! response:	Why are you staring at me?
context: I guess I need a bigger box.\-Squirtle -Char.\Exeggcute.\So the only Pokemon you have are Exeggcute?\That's right.\They don't really do very much, do they?\Exeggcute! Exeggcute! Exeggcute!\Why are you staring at me? response:	Exeggcute! Exeggcute! Exeggcute!
context: -Squirtle -Char.\Exeggcute.\So the only Pokemon you have are Exeggcute?\That's right.\They don't really do very much, do they?\Exeggcute! Exeggcute! Exeggcute!\Why are you staring at me?\Exeggcute! Exeggcute! Exeggcute! response:	Exeggcute!
context: Exeggcute.\So the only Pokemon you have are Exeggcute?\That's right.\They don't really do very much, do they?\Exeggcute! Exeggcute! Exeggcute!\Why are you staring at me?\Exeggcute! Exeggcute! Exeggcute!\Exeggcute! response:	Stop it, Ash.
context: So the only Pokemon you have are Exeggcute?\That's right.\They don't really do very much, do they?\Exeggcute! Exeggcute! Exeggcute!\Why are you staring at me?\Exeggcute! Exeggcute! Exeggcute!\Exeggcute!\Stop it, Ash. response:	A staring contest isn't going to get you anywhere.
context: That's right.\They don't really do very much, do they?\Exeggcute! Exeggcute! Exeggcute!\Why are you staring at me?\Exeggcute! Exeggcute! Exeggcute!\Exeggcute!\Stop it, Ash.\A staring contest isn't going to get you anywhere. response:	-I'd like all of you to stop now. -Exeggcute.
context: They don't really do very much, do they?\Exeggcute! Exeggcute! Exeggcute!\Why are you staring at me?\Exeggcute! Exeggcute! Exeggcute!\Exeggcute!\Stop it, Ash.\A staring contest isn't going to get you anywhere.\-I'd like all of you to stop now. -Exeggcute. response:	-Okay. - Huh?
context: Exeggcute! Exeggcute! Exeggcute!\Why are you staring at me?\Exeggcute! Exeggcute! Exeggcute!\Exeggcute!\Stop it, Ash.\A staring contest isn't going to get you anywhere.\-I'd like all of you to stop now. -Exeggcute.\-Okay. - Huh? response:	Turn around three times and act like a Bulbasaur.
context: Why are you staring at me?\Exeggcute! Exeggcute! Exeggcute!\Exeggcute!\Stop it, Ash.\A staring contest isn't going to get you anywhere.\-I'd like all of you to stop now. -Exeggcute.\-Okay. - Huh?\Turn around three times and act like a Bulbasaur. response:	-Exeggcute. -Bulbasaur. Bulbasaur. Bulbasaur.
context: Exeggcute! Exeggcute! Exeggcute!\Exeggcute!\Stop it, Ash.\A staring contest isn't going to get you anywhere.\-I'd like all of you to stop now. -Exeggcute.\-Okay. - Huh?\Turn around three times and act like a Bulbasaur.\-Exeggcute. -Bulbasaur. Bulbasaur. Bulbasaur. response:	-Pika-pi- -What's with Ash?
context: Exeggcute!\Stop it, Ash.\A staring contest isn't going to get you anywhere.\-I'd like all of you to stop now. -Exeggcute.\-Okay. - Huh?\Turn around three times and act like a Bulbasaur.\-Exeggcute. -Bulbasaur. Bulbasaur. Bulbasaur.\-Pika-pi- -What's with Ash? response:	He's acting kind of weird.
context: Stop it, Ash.\A staring contest isn't going to get you anywhere.\-I'd like all of you to stop now. -Exeggcute.\-Okay. - Huh?\Turn around three times and act like a Bulbasaur.\-Exeggcute. -Bulbasaur. Bulbasaur. Bulbasaur.\-Pika-pi- -What's with Ash?\He's acting kind of weird. response:	Hmm.
context: A staring contest isn't going to get you anywhere.\-I'd like all of you to stop now. -Exeggcute.\-Okay. - Huh?\Turn around three times and act like a Bulbasaur.\-Exeggcute. -Bulbasaur. Bulbasaur. Bulbasaur.\-Pika-pi- -What's with Ash?\He's acting kind of weird.\Hmm. response:	Aha.
context: -I'd like all of you to stop now. -Exeggcute.\-Okay. - Huh?\Turn around three times and act like a Bulbasaur.\-Exeggcute. -Bulbasaur. Bulbasaur. Bulbasaur.\-Pika-pi- -What's with Ash?\He's acting kind of weird.\Hmm.\Aha. response:	Keep going straight into the leaf forest.
context: -Okay. - Huh?\Turn around three times and act like a Bulbasaur.\-Exeggcute. -Bulbasaur. Bulbasaur. Bulbasaur.\-Pika-pi- -What's with Ash?\He's acting kind of weird.\Hmm.\Aha.\Keep going straight into the leaf forest. response:	-Exegg- -Yes, master.
context: Turn around three times and act like a Bulbasaur.\-Exeggcute. -Bulbasaur. Bulbasaur. Bulbasaur.\-Pika-pi- -What's with Ash?\He's acting kind of weird.\Hmm.\Aha.\Keep going straight into the leaf forest.\-Exegg- -Yes, master. response:	I hate to do this to you, but I hate exercise.
context: -Exeggcute. -Bulbasaur. Bulbasaur. Bulbasaur.\-Pika-pi- -What's with Ash?\He's acting kind of weird.\Hmm.\Aha.\Keep going straight into the leaf forest.\-Exegg- -Yes, master.\I hate to do this to you, but I hate exercise. response:	It looks like that magician has the little brat under his spell.
context: -Pika-pi- -What's with Ash?\He's acting kind of weird.\Hmm.\Aha.\Keep going straight into the leaf forest.\-Exegg- -Yes, master.\I hate to do this to you, but I hate exercise.\It looks like that magician has the little brat under his spell. response:	They're just where we want them.
context: He's acting kind of weird.\Hmm.\Aha.\Keep going straight into the leaf forest.\-Exegg- -Yes, master.\I hate to do this to you, but I hate exercise.\It looks like that magician has the little brat under his spell.\They're just where we want them. response:	What's our plan?
context: Hmm.\Aha.\Keep going straight into the leaf forest.\-Exegg- -Yes, master.\I hate to do this to you, but I hate exercise.\It looks like that magician has the little brat under his spell.\They're just where we want them.\What's our plan? response:	We follow them and see what they're up to, then we make our move.
context: Aha.\Keep going straight into the leaf forest.\-Exegg- -Yes, master.\I hate to do this to you, but I hate exercise.\It looks like that magician has the little brat under his spell.\They're just where we want them.\What's our plan?\We follow them and see what they're up to, then we make our move. response:	With Melvin?
context: Keep going straight into the leaf forest.\-Exegg- -Yes, master.\I hate to do this to you, but I hate exercise.\It looks like that magician has the little brat under his spell.\They're just where we want them.\What's our plan?\We follow them and see what they're up to, then we make our move.\With Melvin? response:	Yeah, someone saw them headed for the leaf forest.
context: -Exegg- -Yes, master.\I hate to do this to you, but I hate exercise.\It looks like that magician has the little brat under his spell.\They're just where we want them.\What's our plan?\We follow them and see what they're up to, then we make our move.\With Melvin?\Yeah, someone saw them headed for the leaf forest. response:	Pika-pika pika.
context: I hate to do this to you, but I hate exercise.\It looks like that magician has the little brat under his spell.\They're just where we want them.\What's our plan?\We follow them and see what they're up to, then we make our move.\With Melvin?\Yeah, someone saw them headed for the leaf forest.\Pika-pika pika. response:	Ash and Melvin must have just come through here.
context: It looks like that magician has the little brat under his spell.\They're just where we want them.\What's our plan?\We follow them and see what they're up to, then we make our move.\With Melvin?\Yeah, someone saw them headed for the leaf forest.\Pika-pika pika.\Ash and Melvin must have just come through here. response:	But why would Ash have gone with Melvin?
context: They're just where we want them.\What's our plan?\We follow them and see what they're up to, then we make our move.\With Melvin?\Yeah, someone saw them headed for the leaf forest.\Pika-pika pika.\Ash and Melvin must have just come through here.\But why would Ash have gone with Melvin? response:	-Wait a minute. -Huh?
context: What's our plan?\We follow them and see what they're up to, then we make our move.\With Melvin?\Yeah, someone saw them headed for the leaf forest.\Pika-pika pika.\Ash and Melvin must have just come through here.\But why would Ash have gone with Melvin?\-Wait a minute. -Huh? response:	Exeggcute. Exeggcute. Exeggcute.
context: We follow them and see what they're up to, then we make our move.\With Melvin?\Yeah, someone saw them headed for the leaf forest.\Pika-pika pika.\Ash and Melvin must have just come through here.\But why would Ash have gone with Melvin?\-Wait a minute. -Huh?\Exeggcute. Exeggcute. Exeggcute. response:	What if Ash was put under hypnosis attack by those Exeggcute
context: With Melvin?\Yeah, someone saw them headed for the leaf forest.\Pika-pika pika.\Ash and Melvin must have just come through here.\But why would Ash have gone with Melvin?\-Wait a minute. -Huh?\Exeggcute. Exeggcute. Exeggcute.\What if Ash was put under hypnosis attack by those Exeggcute response:	and now they're controlling him?
context: Yeah, someone saw them headed for the leaf forest.\Pika-pika pika.\Ash and Melvin must have just come through here.\But why would Ash have gone with Melvin?\-Wait a minute. -Huh?\Exeggcute. Exeggcute. Exeggcute.\What if Ash was put under hypnosis attack by those Exeggcute\and now they're controlling him? response:	They belong to Melvin, so he's making Ash do whatever he wants.
context: Pika-pika pika.\Ash and Melvin must have just come through here.\But why would Ash have gone with Melvin?\-Wait a minute. -Huh?\Exeggcute. Exeggcute. Exeggcute.\What if Ash was put under hypnosis attack by those Exeggcute\and now they're controlling him?\They belong to Melvin, so he's making Ash do whatever he wants. response:	-Mm-hm. Keep looking, Pikachu. -Pika.
context: Ash and Melvin must have just come through here.\But why would Ash have gone with Melvin?\-Wait a minute. -Huh?\Exeggcute. Exeggcute. Exeggcute.\What if Ash was put under hypnosis attack by those Exeggcute\and now they're controlling him?\They belong to Melvin, so he's making Ash do whatever he wants.\-Mm-hm. Keep looking, Pikachu. -Pika. response:	Stop.
context: But why would Ash have gone with Melvin?\-Wait a minute. -Huh?\Exeggcute. Exeggcute. Exeggcute.\What if Ash was put under hypnosis attack by those Exeggcute\and now they're controlling him?\They belong to Melvin, so he's making Ash do whatever he wants.\-Mm-hm. Keep looking, Pikachu. -Pika.\Stop. response:	Exegg!
context: -Wait a minute. -Huh?\Exeggcute. Exeggcute. Exeggcute.\What if Ash was put under hypnosis attack by those Exeggcute\and now they're controlling him?\They belong to Melvin, so he's making Ash do whatever he wants.\-Mm-hm. Keep looking, Pikachu. -Pika.\Stop.\Exegg! response:	Now, Ash, you say that you want to become a Pokemon master.
context: Exeggcute. Exeggcute. Exeggcute.\What if Ash was put under hypnosis attack by those Exeggcute\and now they're controlling him?\They belong to Melvin, so he's making Ash do whatever he wants.\-Mm-hm. Keep looking, Pikachu. -Pika.\Stop.\Exegg!\Now, Ash, you say that you want to become a Pokemon master. response:	-Yes. -Then use your Pokedex
context: What if Ash was put under hypnosis attack by those Exeggcute\and now they're controlling him?\They belong to Melvin, so he's making Ash do whatever he wants.\-Mm-hm. Keep looking, Pikachu. -Pika.\Stop.\Exegg!\Now, Ash, you say that you want to become a Pokemon master.\-Yes. -Then use your Pokedex response:	-and tell me what those are. -Yes.
context: and now they're controlling him?\They belong to Melvin, so he's making Ash do whatever he wants.\-Mm-hm. Keep looking, Pikachu. -Pika.\Stop.\Exegg!\Now, Ash, you say that you want to become a Pokemon master.\-Yes. -Then use your Pokedex\-and tell me what those are. -Yes. response:	Exeggutor. A coconut Pokemon.
context: They belong to Melvin, so he's making Ash do whatever he wants.\-Mm-hm. Keep looking, Pikachu. -Pika.\Stop.\Exegg!\Now, Ash, you say that you want to become a Pokemon master.\-Yes. -Then use your Pokedex\-and tell me what those are. -Yes.\Exeggutor. A coconut Pokemon. response:	Also known as the walking tropical rainforest.
context: -Mm-hm. Keep looking, Pikachu. -Pika.\Stop.\Exegg!\Now, Ash, you say that you want to become a Pokemon master.\-Yes. -Then use your Pokedex\-and tell me what those are. -Yes.\Exeggutor. A coconut Pokemon.\Also known as the walking tropical rainforest. response:	Each coconut has a distinct face and its own character.
context: Stop.\Exegg!\Now, Ash, you say that you want to become a Pokemon master.\-Yes. -Then use your Pokedex\-and tell me what those are. -Yes.\Exeggutor. A coconut Pokemon.\Also known as the walking tropical rainforest.\Each coconut has a distinct face and its own character. response:	Its special attack is hypnosis.
context: Exegg!\Now, Ash, you say that you want to become a Pokemon master.\-Yes. -Then use your Pokedex\-and tell me what those are. -Yes.\Exeggutor. A coconut Pokemon.\Also known as the walking tropical rainforest.\Each coconut has a distinct face and its own character.\Its special attack is hypnosis. response:	I'd like you to battle these Exeggutor for me.
context: Now, Ash, you say that you want to become a Pokemon master.\-Yes. -Then use your Pokedex\-and tell me what those are. -Yes.\Exeggutor. A coconut Pokemon.\Also known as the walking tropical rainforest.\Each coconut has a distinct face and its own character.\Its special attack is hypnosis.\I'd like you to battle these Exeggutor for me. response:	Yes, master.
context: -Yes. -Then use your Pokedex\-and tell me what those are. -Yes.\Exeggutor. A coconut Pokemon.\Also known as the walking tropical rainforest.\Each coconut has a distinct face and its own character.\Its special attack is hypnosis.\I'd like you to battle these Exeggutor for me.\Yes, master. response:	Charmander, Squirtle, Bulbasaur, attack.
context: -and tell me what those are. -Yes.\Exeggutor. A coconut Pokemon.\Also known as the walking tropical rainforest.\Each coconut has a distinct face and its own character.\Its special attack is hypnosis.\I'd like you to battle these Exeggutor for me.\Yes, master.\Charmander, Squirtle, Bulbasaur, attack. response:	-Squirtle. -Bulbasaur.
