context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Please, no more... I understand plenty already...\Let's just drink happily tonight...\It's been a while since we all gathered, after all...\Takemoto-kun\Party to Cheer up\Cheers for Takemoto-kun!\It's no good.\That was the last straw... response:	It's so pitiful, I can't even think of words to say to him...
context: Let's just drink happily tonight...\It's been a while since we all gathered, after all...\Takemoto-kun\Party to Cheer up\Cheers for Takemoto-kun!\It's no good.\That was the last straw...\It's so pitiful, I can't even think of words to say to him... response:	Is that so...?
context: It's been a while since we all gathered, after all...\Takemoto-kun\Party to Cheer up\Cheers for Takemoto-kun!\It's no good.\That was the last straw...\It's so pitiful, I can't even think of words to say to him...\Is that so...? response:	What's that?
context: Takemoto-kun\Party to Cheer up\Cheers for Takemoto-kun!\It's no good.\That was the last straw...\It's so pitiful, I can't even think of words to say to him...\Is that so...?\What's that? response:	Oh, it's a sample bowl.
context: Party to Cheer up\Cheers for Takemoto-kun!\It's no good.\That was the last straw...\It's so pitiful, I can't even think of words to say to him...\Is that so...?\What's that?\Oh, it's a sample bowl. response:	Nomiya-san from Fujiwara Design had asked me to make one.
context: Cheers for Takemoto-kun!\It's no good.\That was the last straw...\It's so pitiful, I can't even think of words to say to him...\Is that so...?\What's that?\Oh, it's a sample bowl.\Nomiya-san from Fujiwara Design had asked me to make one. response:	I see, you sure are working hard, Yamada-san.
context: It's no good.\That was the last straw...\It's so pitiful, I can't even think of words to say to him...\Is that so...?\What's that?\Oh, it's a sample bowl.\Nomiya-san from Fujiwara Design had asked me to make one.\I see, you sure are working hard, Yamada-san. response:	Not at all.
context: That was the last straw...\It's so pitiful, I can't even think of words to say to him...\Is that so...?\What's that?\Oh, it's a sample bowl.\Nomiya-san from Fujiwara Design had asked me to make one.\I see, you sure are working hard, Yamada-san.\Not at all. response:	I really have a long way to go.
context: It's so pitiful, I can't even think of words to say to him...\Is that so...?\What's that?\Oh, it's a sample bowl.\Nomiya-san from Fujiwara Design had asked me to make one.\I see, you sure are working hard, Yamada-san.\Not at all.\I really have a long way to go. response:	What is it?
context: Is that so...?\What's that?\Oh, it's a sample bowl.\Nomiya-san from Fujiwara Design had asked me to make one.\I see, you sure are working hard, Yamada-san.\Not at all.\I really have a long way to go.\What is it? response:	The design sketch isn't done yet.
context: What's that?\Oh, it's a sample bowl.\Nomiya-san from Fujiwara Design had asked me to make one.\I see, you sure are working hard, Yamada-san.\Not at all.\I really have a long way to go.\What is it?\The design sketch isn't done yet. response:	Please turn down all appearance requests.
context: Oh, it's a sample bowl.\Nomiya-san from Fujiwara Design had asked me to make one.\I see, you sure are working hard, Yamada-san.\Not at all.\I really have a long way to go.\What is it?\The design sketch isn't done yet.\Please turn down all appearance requests. response:	Don't you understand?
context: Nomiya-san from Fujiwara Design had asked me to make one.\I see, you sure are working hard, Yamada-san.\Not at all.\I really have a long way to go.\What is it?\The design sketch isn't done yet.\Please turn down all appearance requests.\Don't you understand? response:	Please, allow me my solitude.
context: I see, you sure are working hard, Yamada-san.\Not at all.\I really have a long way to go.\What is it?\The design sketch isn't done yet.\Please turn down all appearance requests.\Don't you understand?\Please, allow me my solitude. response:	Ma... Mario...
context: Not at all.\I really have a long way to go.\What is it?\The design sketch isn't done yet.\Please turn down all appearance requests.\Don't you understand?\Please, allow me my solitude.\Ma... Mario... response:	Luigi!
context: I really have a long way to go.\What is it?\The design sketch isn't done yet.\Please turn down all appearance requests.\Don't you understand?\Please, allow me my solitude.\Ma... Mario...\Luigi! response:	Oh, Mario...
context: What is it?\The design sketch isn't done yet.\Please turn down all appearance requests.\Don't you understand?\Please, allow me my solitude.\Ma... Mario...\Luigi!\Oh, Mario... response:	If you take even the smallest pity on me, please listen...
context: The design sketch isn't done yet.\Please turn down all appearance requests.\Don't you understand?\Please, allow me my solitude.\Ma... Mario...\Luigi!\Oh, Mario...\If you take even the smallest pity on me, please listen... response:	Non... I won't listen.
context: Please turn down all appearance requests.\Don't you understand?\Please, allow me my solitude.\Ma... Mario...\Luigi!\Oh, Mario...\If you take even the smallest pity on me, please listen...\Non... I won't listen. response:	I beg you, Mario!
context: Don't you understand?\Please, allow me my solitude.\Ma... Mario...\Luigi!\Oh, Mario...\If you take even the smallest pity on me, please listen...\Non... I won't listen.\I beg you, Mario! response:	For the love of God, please listen.
context: Please, allow me my solitude.\Ma... Mario...\Luigi!\Oh, Mario...\If you take even the smallest pity on me, please listen...\Non... I won't listen.\I beg you, Mario!\For the love of God, please listen. response:	I was such a fool for leaving.
context: Ma... Mario...\Luigi!\Oh, Mario...\If you take even the smallest pity on me, please listen...\Non... I won't listen.\I beg you, Mario!\For the love of God, please listen.\I was such a fool for leaving. response:	Afterwards, I regretted what I did so much...
context: Luigi!\Oh, Mario...\If you take even the smallest pity on me, please listen...\Non... I won't listen.\I beg you, Mario!\For the love of God, please listen.\I was such a fool for leaving.\Afterwards, I regretted what I did so much... response:	I already said that I won't listen!
context: Oh, Mario...\If you take even the smallest pity on me, please listen...\Non... I won't listen.\I beg you, Mario!\For the love of God, please listen.\I was such a fool for leaving.\Afterwards, I regretted what I did so much...\I already said that I won't listen! response:	Now, close those lips.
context: If you take even the smallest pity on me, please listen...\Non... I won't listen.\I beg you, Mario!\For the love of God, please listen.\I was such a fool for leaving.\Afterwards, I regretted what I did so much...\I already said that I won't listen!\Now, close those lips. response:	We're finished with our silly conversation.
context: Non... I won't listen.\I beg you, Mario!\For the love of God, please listen.\I was such a fool for leaving.\Afterwards, I regretted what I did so much...\I already said that I won't listen!\Now, close those lips.\We're finished with our silly conversation. response:	Let me have a better look at your face.
context: I beg you, Mario!\For the love of God, please listen.\I was such a fool for leaving.\Afterwards, I regretted what I did so much...\I already said that I won't listen!\Now, close those lips.\We're finished with our silly conversation.\Let me have a better look at your face. response:	My precious shortie.
context: For the love of God, please listen.\I was such a fool for leaving.\Afterwards, I regretted what I did so much...\I already said that I won't listen!\Now, close those lips.\We're finished with our silly conversation.\Let me have a better look at your face.\My precious shortie. response:	Mario!
context: I was such a fool for leaving.\Afterwards, I regretted what I did so much...\I already said that I won't listen!\Now, close those lips.\We're finished with our silly conversation.\Let me have a better look at your face.\My precious shortie.\Mario! response:	You're so foolish... look at how thin you've become.
context: Afterwards, I regretted what I did so much...\I already said that I won't listen!\Now, close those lips.\We're finished with our silly conversation.\Let me have a better look at your face.\My precious shortie.\Mario!\You're so foolish... look at how thin you've become. response:	Shh. Don't speak another word.
context: I already said that I won't listen!\Now, close those lips.\We're finished with our silly conversation.\Let me have a better look at your face.\My precious shortie.\Mario!\You're so foolish... look at how thin you've become.\Shh. Don't speak another word. response:	I understand everything already.
context: Now, close those lips.\We're finished with our silly conversation.\Let me have a better look at your face.\My precious shortie.\Mario!\You're so foolish... look at how thin you've become.\Shh. Don't speak another word.\I understand everything already. response:	Yes.
context: We're finished with our silly conversation.\Let me have a better look at your face.\My precious shortie.\Mario!\You're so foolish... look at how thin you've become.\Shh. Don't speak another word.\I understand everything already.\Yes. response:	We can sum it up in two words: One in Body and Spirit...
context: Let me have a better look at your face.\My precious shortie.\Mario!\You're so foolish... look at how thin you've become.\Shh. Don't speak another word.\I understand everything already.\Yes.\We can sum it up in two words: One in Body and Spirit... response:	Two words: isshin doutai ( )
context: My precious shortie.\Mario!\You're so foolish... look at how thin you've become.\Shh. Don't speak another word.\I understand everything already.\Yes.\We can sum it up in two words: One in Body and Spirit...\Two words: isshin doutai ( ) response:	Y-Yes! We're e-extremely sorry.
context: Mario!\You're so foolish... look at how thin you've become.\Shh. Don't speak another word.\I understand everything already.\Yes.\We can sum it up in two words: One in Body and Spirit...\Two words: isshin doutai ( )\Y-Yes! We're e-extremely sorry. response:	Are you for real? That president...
context: You're so foolish... look at how thin you've become.\Shh. Don't speak another word.\I understand everything already.\Yes.\We can sum it up in two words: One in Body and Spirit...\Two words: isshin doutai ( )\Y-Yes! We're e-extremely sorry.\Are you for real? That president... response:	To think that he would ditch all the jobs he took on in Tottori...
context: Shh. Don't speak another word.\I understand everything already.\Yes.\We can sum it up in two words: One in Body and Spirit...\Two words: isshin doutai ( )\Y-Yes! We're e-extremely sorry.\Are you for real? That president...\To think that he would ditch all the jobs he took on in Tottori... response:	Miwako-san, get a hold of yourself!
context: I understand everything already.\Yes.\We can sum it up in two words: One in Body and Spirit...\Two words: isshin doutai ( )\Y-Yes! We're e-extremely sorry.\Are you for real? That president...\To think that he would ditch all the jobs he took on in Tottori...\Miwako-san, get a hold of yourself! response:	three residences, a remodeling of a nursery, and as for restaurants, there are Italian, French, African...
context: Yes.\We can sum it up in two words: One in Body and Spirit...\Two words: isshin doutai ( )\Y-Yes! We're e-extremely sorry.\Are you for real? That president...\To think that he would ditch all the jobs he took on in Tottori...\Miwako-san, get a hold of yourself!\three residences, a remodeling of a nursery, and as for restaurants, there are Italian, French, African... response:	Tottori, is it?
context: We can sum it up in two words: One in Body and Spirit...\Two words: isshin doutai ( )\Y-Yes! We're e-extremely sorry.\Are you for real? That president...\To think that he would ditch all the jobs he took on in Tottori...\Miwako-san, get a hold of yourself!\three residences, a remodeling of a nursery, and as for restaurants, there are Italian, French, African...\Tottori, is it? response:	They're famous for Chinese scallion, pears, and deer.
context: Two words: isshin doutai ( )\Y-Yes! We're e-extremely sorry.\Are you for real? That president...\To think that he would ditch all the jobs he took on in Tottori...\Miwako-san, get a hold of yourself!\three residences, a remodeling of a nursery, and as for restaurants, there are Italian, French, African...\Tottori, is it?\They're famous for Chinese scallion, pears, and deer. response:	Oh, and they have snow crabs.
context: Y-Yes! We're e-extremely sorry.\Are you for real? That president...\To think that he would ditch all the jobs he took on in Tottori...\Miwako-san, get a hold of yourself!\three residences, a remodeling of a nursery, and as for restaurants, there are Italian, French, African...\Tottori, is it?\They're famous for Chinese scallion, pears, and deer.\Oh, and they have snow crabs. response:	Snow crabs are only during the winter.
context: Are you for real? That president...\To think that he would ditch all the jobs he took on in Tottori...\Miwako-san, get a hold of yourself!\three residences, a remodeling of a nursery, and as for restaurants, there are Italian, French, African...\Tottori, is it?\They're famous for Chinese scallion, pears, and deer.\Oh, and they have snow crabs.\Snow crabs are only during the winter. response:	Then again, the work might actually take up until they're in season...
context: To think that he would ditch all the jobs he took on in Tottori...\Miwako-san, get a hold of yourself!\three residences, a remodeling of a nursery, and as for restaurants, there are Italian, French, African...\Tottori, is it?\They're famous for Chinese scallion, pears, and deer.\Oh, and they have snow crabs.\Snow crabs are only during the winter.\Then again, the work might actually take up until they're in season... response:	Whee, I'm so happy.
context: Miwako-san, get a hold of yourself!\three residences, a remodeling of a nursery, and as for restaurants, there are Italian, French, African...\Tottori, is it?\They're famous for Chinese scallion, pears, and deer.\Oh, and they have snow crabs.\Snow crabs are only during the winter.\Then again, the work might actually take up until they're in season...\Whee, I'm so happy. response:	What should we do?
context: three residences, a remodeling of a nursery, and as for restaurants, there are Italian, French, African...\Tottori, is it?\They're famous for Chinese scallion, pears, and deer.\Oh, and they have snow crabs.\Snow crabs are only during the winter.\Then again, the work might actually take up until they're in season...\Whee, I'm so happy.\What should we do? response:	No, what are you going to do?
context: Tottori, is it?\They're famous for Chinese scallion, pears, and deer.\Oh, and they have snow crabs.\Snow crabs are only during the winter.\Then again, the work might actually take up until they're in season...\Whee, I'm so happy.\What should we do?\No, what are you going to do? response:	Shall we go? To eat some snow crabs...
context: They're famous for Chinese scallion, pears, and deer.\Oh, and they have snow crabs.\Snow crabs are only during the winter.\Then again, the work might actually take up until they're in season...\Whee, I'm so happy.\What should we do?\No, what are you going to do?\Shall we go? To eat some snow crabs... response:	Then, Miwako-san, please hold onto my keys.
context: Oh, and they have snow crabs.\Snow crabs are only during the winter.\Then again, the work might actually take up until they're in season...\Whee, I'm so happy.\What should we do?\No, what are you going to do?\Shall we go? To eat some snow crabs...\Then, Miwako-san, please hold onto my keys. response:	I had newspaper and mail delivery halted, but just in case something else gets delivered there accidentally.
context: Snow crabs are only during the winter.\Then again, the work might actually take up until they're in season...\Whee, I'm so happy.\What should we do?\No, what are you going to do?\Shall we go? To eat some snow crabs...\Then, Miwako-san, please hold onto my keys.\I had newspaper and mail delivery halted, but just in case something else gets delivered there accidentally. response:	Okay. But you totally lack sex appeal.
context: Then again, the work might actually take up until they're in season...\Whee, I'm so happy.\What should we do?\No, what are you going to do?\Shall we go? To eat some snow crabs...\Then, Miwako-san, please hold onto my keys.\I had newspaper and mail delivery halted, but just in case something else gets delivered there accidentally.\Okay. But you totally lack sex appeal. response:	Are you going out, Nomiya-san?
context: Whee, I'm so happy.\What should we do?\No, what are you going to do?\Shall we go? To eat some snow crabs...\Then, Miwako-san, please hold onto my keys.\I had newspaper and mail delivery halted, but just in case something else gets delivered there accidentally.\Okay. But you totally lack sex appeal.\Are you going out, Nomiya-san? response:	You could've just had Yamada-san hold onto it.
context: What should we do?\No, what are you going to do?\Shall we go? To eat some snow crabs...\Then, Miwako-san, please hold onto my keys.\I had newspaper and mail delivery halted, but just in case something else gets delivered there accidentally.\Okay. But you totally lack sex appeal.\Are you going out, Nomiya-san?\You could've just had Yamada-san hold onto it. response:	I don't want her stinking up my room like a Nara pickle.
context: No, what are you going to do?\Shall we go? To eat some snow crabs...\Then, Miwako-san, please hold onto my keys.\I had newspaper and mail delivery halted, but just in case something else gets delivered there accidentally.\Okay. But you totally lack sex appeal.\Are you going out, Nomiya-san?\You could've just had Yamada-san hold onto it.\I don't want her stinking up my room like a Nara pickle. response:	U-Um... Miwako-san, I was wondering if you could hold onto my keys, too...
context: Shall we go? To eat some snow crabs...\Then, Miwako-san, please hold onto my keys.\I had newspaper and mail delivery halted, but just in case something else gets delivered there accidentally.\Okay. But you totally lack sex appeal.\Are you going out, Nomiya-san?\You could've just had Yamada-san hold onto it.\I don't want her stinking up my room like a Nara pickle.\U-Um... Miwako-san, I was wondering if you could hold onto my keys, too... response:	And actually, I'm perfectly okay with you using my room as you see fit...
context: Then, Miwako-san, please hold onto my keys.\I had newspaper and mail delivery halted, but just in case something else gets delivered there accidentally.\Okay. But you totally lack sex appeal.\Are you going out, Nomiya-san?\You could've just had Yamada-san hold onto it.\I don't want her stinking up my room like a Nara pickle.\U-Um... Miwako-san, I was wondering if you could hold onto my keys, too...\And actually, I'm perfectly okay with you using my room as you see fit... response:	hhhhhhhhhhhhDo your best, Yamazaki
context: I had newspaper and mail delivery halted, but just in case something else gets delivered there accidentally.\Okay. But you totally lack sex appeal.\Are you going out, Nomiya-san?\You could've just had Yamada-san hold onto it.\I don't want her stinking up my room like a Nara pickle.\U-Um... Miwako-san, I was wondering if you could hold onto my keys, too...\And actually, I'm perfectly okay with you using my room as you see fit...\hhhhhhhhhhhhDo your best, Yamazaki response:	hhhhhhhhhhhhHang in there, Yamazaki
context: Okay. But you totally lack sex appeal.\Are you going out, Nomiya-san?\You could've just had Yamada-san hold onto it.\I don't want her stinking up my room like a Nara pickle.\U-Um... Miwako-san, I was wondering if you could hold onto my keys, too...\And actually, I'm perfectly okay with you using my room as you see fit...\hhhhhhhhhhhhDo your best, Yamazaki\hhhhhhhhhhhhHang in there, Yamazaki response:	And that's actually a spare key, so you can continue using it even after I get back...
context: Are you going out, Nomiya-san?\You could've just had Yamada-san hold onto it.\I don't want her stinking up my room like a Nara pickle.\U-Um... Miwako-san, I was wondering if you could hold onto my keys, too...\And actually, I'm perfectly okay with you using my room as you see fit...\hhhhhhhhhhhhDo your best, Yamazaki\hhhhhhhhhhhhHang in there, Yamazaki\And that's actually a spare key, so you can continue using it even after I get back... response:	Really? May I?
context: You could've just had Yamada-san hold onto it.\I don't want her stinking up my room like a Nara pickle.\U-Um... Miwako-san, I was wondering if you could hold onto my keys, too...\And actually, I'm perfectly okay with you using my room as you see fit...\hhhhhhhhhhhhDo your best, Yamazaki\hhhhhhhhhhhhHang in there, Yamazaki\And that's actually a spare key, so you can continue using it even after I get back...\Really? May I? response:	O-Of course you may!
context: I don't want her stinking up my room like a Nara pickle.\U-Um... Miwako-san, I was wondering if you could hold onto my keys, too...\And actually, I'm perfectly okay with you using my room as you see fit...\hhhhhhhhhhhhDo your best, Yamazaki\hhhhhhhhhhhhHang in there, Yamazaki\And that's actually a spare key, so you can continue using it even after I get back...\Really? May I?\O-Of course you may! response:	All right! Aren't you glad, Leader? We have a vacation home for you!
context: U-Um... Miwako-san, I was wondering if you could hold onto my keys, too...\And actually, I'm perfectly okay with you using my room as you see fit...\hhhhhhhhhhhhDo your best, Yamazaki\hhhhhhhhhhhhHang in there, Yamazaki\And that's actually a spare key, so you can continue using it even after I get back...\Really? May I?\O-Of course you may!\All right! Aren't you glad, Leader? We have a vacation home for you! response:	Vacation home. That sounds wonderful.
context: And actually, I'm perfectly okay with you using my room as you see fit...\hhhhhhhhhhhhDo your best, Yamazaki\hhhhhhhhhhhhHang in there, Yamazaki\And that's actually a spare key, so you can continue using it even after I get back...\Really? May I?\O-Of course you may!\All right! Aren't you glad, Leader? We have a vacation home for you!\Vacation home. That sounds wonderful. response:	U-Um, Miwako-san...
context: hhhhhhhhhhhhDo your best, Yamazaki\hhhhhhhhhhhhHang in there, Yamazaki\And that's actually a spare key, so you can continue using it even after I get back...\Really? May I?\O-Of course you may!\All right! Aren't you glad, Leader? We have a vacation home for you!\Vacation home. That sounds wonderful.\U-Um, Miwako-san... response:	Oh ho? What is it?
context: hhhhhhhhhhhhHang in there, Yamazaki\And that's actually a spare key, so you can continue using it even after I get back...\Really? May I?\O-Of course you may!\All right! Aren't you glad, Leader? We have a vacation home for you!\Vacation home. That sounds wonderful.\U-Um, Miwako-san...\Oh ho? What is it? response:	We can sublease the property and obtain rent?
context: And that's actually a spare key, so you can continue using it even after I get back...\Really? May I?\O-Of course you may!\All right! Aren't you glad, Leader? We have a vacation home for you!\Vacation home. That sounds wonderful.\U-Um, Miwako-san...\Oh ho? What is it?\We can sublease the property and obtain rent? response:	And with that money, the two of us can eat an extra-large sirloin steak three times a week?
context: Really? May I?\O-Of course you may!\All right! Aren't you glad, Leader? We have a vacation home for you!\Vacation home. That sounds wonderful.\U-Um, Miwako-san...\Oh ho? What is it?\We can sublease the property and obtain rent?\And with that money, the two of us can eat an extra-large sirloin steak three times a week? response:	That's my Leader!
context: O-Of course you may!\All right! Aren't you glad, Leader? We have a vacation home for you!\Vacation home. That sounds wonderful.\U-Um, Miwako-san...\Oh ho? What is it?\We can sublease the property and obtain rent?\And with that money, the two of us can eat an extra-large sirloin steak three times a week?\That's my Leader! response:	Extra-large sirloin. That sounds wonderful.
context: All right! Aren't you glad, Leader? We have a vacation home for you!\Vacation home. That sounds wonderful.\U-Um, Miwako-san...\Oh ho? What is it?\We can sublease the property and obtain rent?\And with that money, the two of us can eat an extra-large sirloin steak three times a week?\That's my Leader!\Extra-large sirloin. That sounds wonderful. response:	Don't be depressed, Yamazaki.
context: Vacation home. That sounds wonderful.\U-Um, Miwako-san...\Oh ho? What is it?\We can sublease the property and obtain rent?\And with that money, the two of us can eat an extra-large sirloin steak three times a week?\That's my Leader!\Extra-large sirloin. That sounds wonderful.\Don't be depressed, Yamazaki. response:	Miwako-san is an old geezer dressed up as a beautiful superior.
context: U-Um, Miwako-san...\Oh ho? What is it?\We can sublease the property and obtain rent?\And with that money, the two of us can eat an extra-large sirloin steak three times a week?\That's my Leader!\Extra-large sirloin. That sounds wonderful.\Don't be depressed, Yamazaki.\Miwako-san is an old geezer dressed up as a beautiful superior. response:	She's not saying that to hurt you.
context: Oh ho? What is it?\We can sublease the property and obtain rent?\And with that money, the two of us can eat an extra-large sirloin steak three times a week?\That's my Leader!\Extra-large sirloin. That sounds wonderful.\Don't be depressed, Yamazaki.\Miwako-san is an old geezer dressed up as a beautiful superior.\She's not saying that to hurt you. response:	Here we go!
context: We can sublease the property and obtain rent?\And with that money, the two of us can eat an extra-large sirloin steak three times a week?\That's my Leader!\Extra-large sirloin. That sounds wonderful.\Don't be depressed, Yamazaki.\Miwako-san is an old geezer dressed up as a beautiful superior.\She's not saying that to hurt you.\Here we go! response:	Hey, Nomiya... What's the meaning of life?
context: And with that money, the two of us can eat an extra-large sirloin steak three times a week?\That's my Leader!\Extra-large sirloin. That sounds wonderful.\Don't be depressed, Yamazaki.\Miwako-san is an old geezer dressed up as a beautiful superior.\She's not saying that to hurt you.\Here we go!\Hey, Nomiya... What's the meaning of life? response:	Who knows.
context: That's my Leader!\Extra-large sirloin. That sounds wonderful.\Don't be depressed, Yamazaki.\Miwako-san is an old geezer dressed up as a beautiful superior.\She's not saying that to hurt you.\Here we go!\Hey, Nomiya... What's the meaning of life?\Who knows. response:	I'll let you know firsthand when I find out.
context: Extra-large sirloin. That sounds wonderful.\Don't be depressed, Yamazaki.\Miwako-san is an old geezer dressed up as a beautiful superior.\She's not saying that to hurt you.\Here we go!\Hey, Nomiya... What's the meaning of life?\Who knows.\I'll let you know firsthand when I find out. response:	It's empty...
context: Don't be depressed, Yamazaki.\Miwako-san is an old geezer dressed up as a beautiful superior.\She's not saying that to hurt you.\Here we go!\Hey, Nomiya... What's the meaning of life?\Who knows.\I'll let you know firsthand when I find out.\It's empty... response:	Nomiya-san!
context: Miwako-san is an old geezer dressed up as a beautiful superior.\She's not saying that to hurt you.\Here we go!\Hey, Nomiya... What's the meaning of life?\Who knows.\I'll let you know firsthand when I find out.\It's empty...\Nomiya-san! response:	Yo.
context: She's not saying that to hurt you.\Here we go!\Hey, Nomiya... What's the meaning of life?\Who knows.\I'll let you know firsthand when I find out.\It's empty...\Nomiya-san!\Yo. response:	Are you going out?
context: Here we go!\Hey, Nomiya... What's the meaning of life?\Who knows.\I'll let you know firsthand when I find out.\It's empty...\Nomiya-san!\Yo.\Are you going out? response:	Yeah, for a little bit.
context: Hey, Nomiya... What's the meaning of life?\Who knows.\I'll let you know firsthand when I find out.\It's empty...\Nomiya-san!\Yo.\Are you going out?\Yeah, for a little bit. response:	I made the samples of the dish and the bowl, so I've brought them.
context: Who knows.\I'll let you know firsthand when I find out.\It's empty...\Nomiya-san!\Yo.\Are you going out?\Yeah, for a little bit.\I made the samples of the dish and the bowl, so I've brought them. response:	Thank you.
context: I'll let you know firsthand when I find out.\It's empty...\Nomiya-san!\Yo.\Are you going out?\Yeah, for a little bit.\I made the samples of the dish and the bowl, so I've brought them.\Thank you. response:	Please hand them to Miwako-san.
context: It's empty...\Nomiya-san!\Yo.\Are you going out?\Yeah, for a little bit.\I made the samples of the dish and the bowl, so I've brought them.\Thank you.\Please hand them to Miwako-san. response:	There's some cake, so help yourself.
context: Nomiya-san!\Yo.\Are you going out?\Yeah, for a little bit.\I made the samples of the dish and the bowl, so I've brought them.\Thank you.\Please hand them to Miwako-san.\There's some cake, so help yourself. response:	Really?
context: Yo.\Are you going out?\Yeah, for a little bit.\I made the samples of the dish and the bowl, so I've brought them.\Thank you.\Please hand them to Miwako-san.\There's some cake, so help yourself.\Really? response:	Then I'll have some.
context: Are you going out?\Yeah, for a little bit.\I made the samples of the dish and the bowl, so I've brought them.\Thank you.\Please hand them to Miwako-san.\There's some cake, so help yourself.\Really?\Then I'll have some. response:	Have a good day.
context: Yeah, for a little bit.\I made the samples of the dish and the bowl, so I've brought them.\Thank you.\Please hand them to Miwako-san.\There's some cake, so help yourself.\Really?\Then I'll have some.\Have a good day. response:	Hey, Nomiya!
context: I made the samples of the dish and the bowl, so I've brought them.\Thank you.\Please hand them to Miwako-san.\There's some cake, so help yourself.\Really?\Then I'll have some.\Have a good day.\Hey, Nomiya! response:	Sorry to keep you waiting!
context: Thank you.\Please hand them to Miwako-san.\There's some cake, so help yourself.\Really?\Then I'll have some.\Have a good day.\Hey, Nomiya!\Sorry to keep you waiting! response:	Now then, shall we drive?
context: Please hand them to Miwako-san.\There's some cake, so help yourself.\Really?\Then I'll have some.\Have a good day.\Hey, Nomiya!\Sorry to keep you waiting!\Now then, shall we drive? response:	Hello!
context: There's some cake, so help yourself.\Really?\Then I'll have some.\Have a good day.\Hey, Nomiya!\Sorry to keep you waiting!\Now then, shall we drive?\Hello! response:	I've brought the samples.
context: Really?\Then I'll have some.\Have a good day.\Hey, Nomiya!\Sorry to keep you waiting!\Now then, shall we drive?\Hello!\I've brought the samples. response:	Oh, good timing.
context: Then I'll have some.\Have a good day.\Hey, Nomiya!\Sorry to keep you waiting!\Now then, shall we drive?\Hello!\I've brought the samples.\Oh, good timing. response:	Wow, so these are the cakes that Nomiya-san was talking about?
context: Have a good day.\Hey, Nomiya!\Sorry to keep you waiting!\Now then, shall we drive?\Hello!\I've brought the samples.\Oh, good timing.\Wow, so these are the cakes that Nomiya-san was talking about? response:	Oh, so you saw him?
context: Hey, Nomiya!\Sorry to keep you waiting!\Now then, shall we drive?\Hello!\I've brought the samples.\Oh, good timing.\Wow, so these are the cakes that Nomiya-san was talking about?\Oh, so you saw him? response:	He just left for Tottori.
context: Sorry to keep you waiting!\Now then, shall we drive?\Hello!\I've brought the samples.\Oh, good timing.\Wow, so these are the cakes that Nomiya-san was talking about?\Oh, so you saw him?\He just left for Tottori. response:	Tottori?
context: Now then, shall we drive?\Hello!\I've brought the samples.\Oh, good timing.\Wow, so these are the cakes that Nomiya-san was talking about?\Oh, so you saw him?\He just left for Tottori.\Tottori? response:	Yeah. A six-month tour of Tottori.
context: Hello!\I've brought the samples.\Oh, good timing.\Wow, so these are the cakes that Nomiya-san was talking about?\Oh, so you saw him?\He just left for Tottori.\Tottori?\Yeah. A six-month tour of Tottori. response:	You haven't heard?
context: I've brought the samples.\Oh, good timing.\Wow, so these are the cakes that Nomiya-san was talking about?\Oh, so you saw him?\He just left for Tottori.\Tottori?\Yeah. A six-month tour of Tottori.\You haven't heard? response:	When I was little, I once thought...
context: Oh, good timing.\Wow, so these are the cakes that Nomiya-san was talking about?\Oh, so you saw him?\He just left for Tottori.\Tottori?\Yeah. A six-month tour of Tottori.\You haven't heard?\When I was little, I once thought... response:	How far can I go without turning back?
context: Wow, so these are the cakes that Nomiya-san was talking about?\Oh, so you saw him?\He just left for Tottori.\Tottori?\Yeah. A six-month tour of Tottori.\You haven't heard?\When I was little, I once thought...\How far can I go without turning back? response:	I wonder what this sound is...
context: Oh, so you saw him?\He just left for Tottori.\Tottori?\Yeah. A six-month tour of Tottori.\You haven't heard?\When I was little, I once thought...\How far can I go without turning back?\I wonder what this sound is... response:	It's been sticking in my head since earlier...
context: He just left for Tottori.\Tottori?\Yeah. A six-month tour of Tottori.\You haven't heard?\When I was little, I once thought...\How far can I go without turning back?\I wonder what this sound is...\It's been sticking in my head since earlier... response:	Ah, that's it.
context: Tottori?\Yeah. A six-month tour of Tottori.\You haven't heard?\When I was little, I once thought...\How far can I go without turning back?\I wonder what this sound is...\It's been sticking in my head since earlier...\Ah, that's it. response:	This is...
context: Yeah. A six-month tour of Tottori.\You haven't heard?\When I was little, I once thought...\How far can I go without turning back?\I wonder what this sound is...\It's been sticking in my head since earlier...\Ah, that's it.\This is... response:	The sound of emptiness.
context: You haven't heard?\When I was little, I once thought...\How far can I go without turning back?\I wonder what this sound is...\It's been sticking in my head since earlier...\Ah, that's it.\This is...\The sound of emptiness. response:	Takemoto, you in there?
context: When I was little, I once thought...\How far can I go without turning back?\I wonder what this sound is...\It's been sticking in my head since earlier...\Ah, that's it.\This is...\The sound of emptiness.\Takemoto, you in there? response:	I got some mixed rice from Miwako-san, and...
context: How far can I go without turning back?\I wonder what this sound is...\It's been sticking in my head since earlier...\Ah, that's it.\This is...\The sound of emptiness.\Takemoto, you in there?\I got some mixed rice from Miwako-san, and... response:	Takemoto?
context: I wonder what this sound is...\It's been sticking in my head since earlier...\Ah, that's it.\This is...\The sound of emptiness.\Takemoto, you in there?\I got some mixed rice from Miwako-san, and...\Takemoto? response:	It's the ocean...
