context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: Yeah, well, unite all people after that girl comes out.\- What girl? - Who do you mean?\That's her. It's the nice nurse.\Now, wait, Meowth.\Don't forget our mission is to capture Pikachu.\-Huh? -She's captured my heart.\Paras, Paras, Paras.\This Paras will be your opponent. response:	Uh, a Paras?
context: - What girl? - Who do you mean?\That's her. It's the nice nurse.\Now, wait, Meowth.\Don't forget our mission is to capture Pikachu.\-Huh? -She's captured my heart.\Paras, Paras, Paras.\This Paras will be your opponent.\Uh, a Paras? response:	Paras, the mushroom Pokemon.
context: That's her. It's the nice nurse.\Now, wait, Meowth.\Don't forget our mission is to capture Pikachu.\-Huh? -She's captured my heart.\Paras, Paras, Paras.\This Paras will be your opponent.\Uh, a Paras?\Paras, the mushroom Pokemon. response:	Rare mushrooms grow on its back.
context: Now, wait, Meowth.\Don't forget our mission is to capture Pikachu.\-Huh? -She's captured my heart.\Paras, Paras, Paras.\This Paras will be your opponent.\Uh, a Paras?\Paras, the mushroom Pokemon.\Rare mushrooms grow on its back. response:	-Pikachu. -Paras? Paras.
context: Don't forget our mission is to capture Pikachu.\-Huh? -She's captured my heart.\Paras, Paras, Paras.\This Paras will be your opponent.\Uh, a Paras?\Paras, the mushroom Pokemon.\Rare mushrooms grow on its back.\-Pikachu. -Paras? Paras. response:	Paras, you can't give up already.
context: -Huh? -She's captured my heart.\Paras, Paras, Paras.\This Paras will be your opponent.\Uh, a Paras?\Paras, the mushroom Pokemon.\Rare mushrooms grow on its back.\-Pikachu. -Paras? Paras.\Paras, you can't give up already. response:	Seems like your Pokemon doesn't want to battle us.
context: Paras, Paras, Paras.\This Paras will be your opponent.\Uh, a Paras?\Paras, the mushroom Pokemon.\Rare mushrooms grow on its back.\-Pikachu. -Paras? Paras.\Paras, you can't give up already.\Seems like your Pokemon doesn't want to battle us. response:	You're right. I'd love for Paras to evolve
context: This Paras will be your opponent.\Uh, a Paras?\Paras, the mushroom Pokemon.\Rare mushrooms grow on its back.\-Pikachu. -Paras? Paras.\Paras, you can't give up already.\Seems like your Pokemon doesn't want to battle us.\You're right. I'd love for Paras to evolve response:	into a Parasect very soon.
context: Uh, a Paras?\Paras, the mushroom Pokemon.\Rare mushrooms grow on its back.\-Pikachu. -Paras? Paras.\Paras, you can't give up already.\Seems like your Pokemon doesn't want to battle us.\You're right. I'd love for Paras to evolve\into a Parasect very soon. response:	But it's too cowardly to battle.
context: Paras, the mushroom Pokemon.\Rare mushrooms grow on its back.\-Pikachu. -Paras? Paras.\Paras, you can't give up already.\Seems like your Pokemon doesn't want to battle us.\You're right. I'd love for Paras to evolve\into a Parasect very soon.\But it's too cowardly to battle. response:	The best way for Pokemon to evolve is by winning battles.
context: Rare mushrooms grow on its back.\-Pikachu. -Paras? Paras.\Paras, you can't give up already.\Seems like your Pokemon doesn't want to battle us.\You're right. I'd love for Paras to evolve\into a Parasect very soon.\But it's too cowardly to battle.\The best way for Pokemon to evolve is by winning battles. response:	The more battles they win, the quicker they evolve.
context: -Pikachu. -Paras? Paras.\Paras, you can't give up already.\Seems like your Pokemon doesn't want to battle us.\You're right. I'd love for Paras to evolve\into a Parasect very soon.\But it's too cowardly to battle.\The best way for Pokemon to evolve is by winning battles.\The more battles they win, the quicker they evolve. response:	But what do you want to make Paras evolve so fast for?
context: Paras, you can't give up already.\Seems like your Pokemon doesn't want to battle us.\You're right. I'd love for Paras to evolve\into a Parasect very soon.\But it's too cowardly to battle.\The best way for Pokemon to evolve is by winning battles.\The more battles they win, the quicker they evolve.\But what do you want to make Paras evolve so fast for? response:	Because I have to have Parasect's mushroom.
context: Seems like your Pokemon doesn't want to battle us.\You're right. I'd love for Paras to evolve\into a Parasect very soon.\But it's too cowardly to battle.\The best way for Pokemon to evolve is by winning battles.\The more battles they win, the quicker they evolve.\But what do you want to make Paras evolve so fast for?\Because I have to have Parasect's mushroom. response:	Why do you need Parasect's mushroom?
context: You're right. I'd love for Paras to evolve\into a Parasect very soon.\But it's too cowardly to battle.\The best way for Pokemon to evolve is by winning battles.\The more battles they win, the quicker they evolve.\But what do you want to make Paras evolve so fast for?\Because I have to have Parasect's mushroom.\Why do you need Parasect's mushroom? response:	You see, after Paras evolves,
context: into a Parasect very soon.\But it's too cowardly to battle.\The best way for Pokemon to evolve is by winning battles.\The more battles they win, the quicker they evolve.\But what do you want to make Paras evolve so fast for?\Because I have to have Parasect's mushroom.\Why do you need Parasect's mushroom?\You see, after Paras evolves, response:	I'll use its mushroom to make a new potion especially for Pokemon,
context: But it's too cowardly to battle.\The best way for Pokemon to evolve is by winning battles.\The more battles they win, the quicker they evolve.\But what do you want to make Paras evolve so fast for?\Because I have to have Parasect's mushroom.\Why do you need Parasect's mushroom?\You see, after Paras evolves,\I'll use its mushroom to make a new potion especially for Pokemon, response:	and I'll use the new potion to help Pokemon all over the world.
context: The best way for Pokemon to evolve is by winning battles.\The more battles they win, the quicker they evolve.\But what do you want to make Paras evolve so fast for?\Because I have to have Parasect's mushroom.\Why do you need Parasect's mushroom?\You see, after Paras evolves,\I'll use its mushroom to make a new potion especially for Pokemon,\and I'll use the new potion to help Pokemon all over the world. response:	She's too terrific to be human.
context: The more battles they win, the quicker they evolve.\But what do you want to make Paras evolve so fast for?\Because I have to have Parasect's mushroom.\Why do you need Parasect's mushroom?\You see, after Paras evolves,\I'll use its mushroom to make a new potion especially for Pokemon,\and I'll use the new potion to help Pokemon all over the world.\She's too terrific to be human. response:	That's it, I'd give up all nine lives to make Cassandra's dream come true.
context: But what do you want to make Paras evolve so fast for?\Because I have to have Parasect's mushroom.\Why do you need Parasect's mushroom?\You see, after Paras evolves,\I'll use its mushroom to make a new potion especially for Pokemon,\and I'll use the new potion to help Pokemon all over the world.\She's too terrific to be human.\That's it, I'd give up all nine lives to make Cassandra's dream come true. response:	-He's going to make a fool of himself. -Oh, I understand.
context: Because I have to have Parasect's mushroom.\Why do you need Parasect's mushroom?\You see, after Paras evolves,\I'll use its mushroom to make a new potion especially for Pokemon,\and I'll use the new potion to help Pokemon all over the world.\She's too terrific to be human.\That's it, I'd give up all nine lives to make Cassandra's dream come true.\-He's going to make a fool of himself. -Oh, I understand. response:	You must think this Cassandra is the cat's Meowth?
context: Why do you need Parasect's mushroom?\You see, after Paras evolves,\I'll use its mushroom to make a new potion especially for Pokemon,\and I'll use the new potion to help Pokemon all over the world.\She's too terrific to be human.\That's it, I'd give up all nine lives to make Cassandra's dream come true.\-He's going to make a fool of himself. -Oh, I understand.\You must think this Cassandra is the cat's Meowth? response:	That ain't funny!
context: You see, after Paras evolves,\I'll use its mushroom to make a new potion especially for Pokemon,\and I'll use the new potion to help Pokemon all over the world.\She's too terrific to be human.\That's it, I'd give up all nine lives to make Cassandra's dream come true.\-He's going to make a fool of himself. -Oh, I understand.\You must think this Cassandra is the cat's Meowth?\That ain't funny! response:	Don't be shy. I know exactly how you feel about her.
context: I'll use its mushroom to make a new potion especially for Pokemon,\and I'll use the new potion to help Pokemon all over the world.\She's too terrific to be human.\That's it, I'd give up all nine lives to make Cassandra's dream come true.\-He's going to make a fool of himself. -Oh, I understand.\You must think this Cassandra is the cat's Meowth?\That ain't funny!\Don't be shy. I know exactly how you feel about her. response:	You don't think I'm an idiot?
context: and I'll use the new potion to help Pokemon all over the world.\She's too terrific to be human.\That's it, I'd give up all nine lives to make Cassandra's dream come true.\-He's going to make a fool of himself. -Oh, I understand.\You must think this Cassandra is the cat's Meowth?\That ain't funny!\Don't be shy. I know exactly how you feel about her.\You don't think I'm an idiot? response:	You might say that Cassandra's one female who really knows how to treat a feline.
context: She's too terrific to be human.\That's it, I'd give up all nine lives to make Cassandra's dream come true.\-He's going to make a fool of himself. -Oh, I understand.\You must think this Cassandra is the cat's Meowth?\That ain't funny!\Don't be shy. I know exactly how you feel about her.\You don't think I'm an idiot?\You might say that Cassandra's one female who really knows how to treat a feline. response:	I was so unprepared for love.
context: That's it, I'd give up all nine lives to make Cassandra's dream come true.\-He's going to make a fool of himself. -Oh, I understand.\You must think this Cassandra is the cat's Meowth?\That ain't funny!\Don't be shy. I know exactly how you feel about her.\You don't think I'm an idiot?\You might say that Cassandra's one female who really knows how to treat a feline.\I was so unprepared for love. response:	Well, cupid's arrow strikes when you least expect it.
context: -He's going to make a fool of himself. -Oh, I understand.\You must think this Cassandra is the cat's Meowth?\That ain't funny!\Don't be shy. I know exactly how you feel about her.\You don't think I'm an idiot?\You might say that Cassandra's one female who really knows how to treat a feline.\I was so unprepared for love.\Well, cupid's arrow strikes when you least expect it. response:	Help me catch, Pikachu, you two lovebird brains.
context: You must think this Cassandra is the cat's Meowth?\That ain't funny!\Don't be shy. I know exactly how you feel about her.\You don't think I'm an idiot?\You might say that Cassandra's one female who really knows how to treat a feline.\I was so unprepared for love.\Well, cupid's arrow strikes when you least expect it.\Help me catch, Pikachu, you two lovebird brains. response:	Just this once, since it's for a good cause,
context: That ain't funny!\Don't be shy. I know exactly how you feel about her.\You don't think I'm an idiot?\You might say that Cassandra's one female who really knows how to treat a feline.\I was so unprepared for love.\Well, cupid's arrow strikes when you least expect it.\Help me catch, Pikachu, you two lovebird brains.\Just this once, since it's for a good cause, response:	we're going to let Paras win, okay?
context: Don't be shy. I know exactly how you feel about her.\You don't think I'm an idiot?\You might say that Cassandra's one female who really knows how to treat a feline.\I was so unprepared for love.\Well, cupid's arrow strikes when you least expect it.\Help me catch, Pikachu, you two lovebird brains.\Just this once, since it's for a good cause,\we're going to let Paras win, okay? response:	Pika.
context: You don't think I'm an idiot?\You might say that Cassandra's one female who really knows how to treat a feline.\I was so unprepared for love.\Well, cupid's arrow strikes when you least expect it.\Help me catch, Pikachu, you two lovebird brains.\Just this once, since it's for a good cause,\we're going to let Paras win, okay?\Pika. response:	Good luck, Paras. All the Pokemon on earth are counting on you.
context: You might say that Cassandra's one female who really knows how to treat a feline.\I was so unprepared for love.\Well, cupid's arrow strikes when you least expect it.\Help me catch, Pikachu, you two lovebird brains.\Just this once, since it's for a good cause,\we're going to let Paras win, okay?\Pika.\Good luck, Paras. All the Pokemon on earth are counting on you. response:	Paras.
context: I was so unprepared for love.\Well, cupid's arrow strikes when you least expect it.\Help me catch, Pikachu, you two lovebird brains.\Just this once, since it's for a good cause,\we're going to let Paras win, okay?\Pika.\Good luck, Paras. All the Pokemon on earth are counting on you.\Paras. response:	Pikachu, electric... Uh, I mean...
context: Well, cupid's arrow strikes when you least expect it.\Help me catch, Pikachu, you two lovebird brains.\Just this once, since it's for a good cause,\we're going to let Paras win, okay?\Pika.\Good luck, Paras. All the Pokemon on earth are counting on you.\Paras.\Pikachu, electric... Uh, I mean... response:	What's the matter, Ash?
context: Help me catch, Pikachu, you two lovebird brains.\Just this once, since it's for a good cause,\we're going to let Paras win, okay?\Pika.\Good luck, Paras. All the Pokemon on earth are counting on you.\Paras.\Pikachu, electric... Uh, I mean...\What's the matter, Ash? response:	-Electric shock might be overdoing it. -Yeah, you might be right.
context: Just this once, since it's for a good cause,\we're going to let Paras win, okay?\Pika.\Good luck, Paras. All the Pokemon on earth are counting on you.\Paras.\Pikachu, electric... Uh, I mean...\What's the matter, Ash?\-Electric shock might be overdoing it. -Yeah, you might be right. response:	-Look, Paras is making the first move. -Paras.
context: we're going to let Paras win, okay?\Pika.\Good luck, Paras. All the Pokemon on earth are counting on you.\Paras.\Pikachu, electric... Uh, I mean...\What's the matter, Ash?\-Electric shock might be overdoing it. -Yeah, you might be right.\-Look, Paras is making the first move. -Paras. response:	Pikachu, thunder shock.
context: Pika.\Good luck, Paras. All the Pokemon on earth are counting on you.\Paras.\Pikachu, electric... Uh, I mean...\What's the matter, Ash?\-Electric shock might be overdoing it. -Yeah, you might be right.\-Look, Paras is making the first move. -Paras.\Pikachu, thunder shock. response:	Or, uh, maybe just a teeny static bolt.
context: Good luck, Paras. All the Pokemon on earth are counting on you.\Paras.\Pikachu, electric... Uh, I mean...\What's the matter, Ash?\-Electric shock might be overdoing it. -Yeah, you might be right.\-Look, Paras is making the first move. -Paras.\Pikachu, thunder shock.\Or, uh, maybe just a teeny static bolt. response:	Pikachu.
context: Paras.\Pikachu, electric... Uh, I mean...\What's the matter, Ash?\-Electric shock might be overdoing it. -Yeah, you might be right.\-Look, Paras is making the first move. -Paras.\Pikachu, thunder shock.\Or, uh, maybe just a teeny static bolt.\Pikachu. response:	Paras.
context: Pikachu, electric... Uh, I mean...\What's the matter, Ash?\-Electric shock might be overdoing it. -Yeah, you might be right.\-Look, Paras is making the first move. -Paras.\Pikachu, thunder shock.\Or, uh, maybe just a teeny static bolt.\Pikachu.\Paras. response:	-Oh. -Oh, no.
context: What's the matter, Ash?\-Electric shock might be overdoing it. -Yeah, you might be right.\-Look, Paras is making the first move. -Paras.\Pikachu, thunder shock.\Or, uh, maybe just a teeny static bolt.\Pikachu.\Paras.\-Oh. -Oh, no. response:	Hey, that wasn't fair.
context: -Electric shock might be overdoing it. -Yeah, you might be right.\-Look, Paras is making the first move. -Paras.\Pikachu, thunder shock.\Or, uh, maybe just a teeny static bolt.\Pikachu.\Paras.\-Oh. -Oh, no.\Hey, that wasn't fair. response:	But it was humiliating.
context: -Look, Paras is making the first move. -Paras.\Pikachu, thunder shock.\Or, uh, maybe just a teeny static bolt.\Pikachu.\Paras.\-Oh. -Oh, no.\Hey, that wasn't fair.\But it was humiliating. response:	What a pathetic Paras.
context: Pikachu, thunder shock.\Or, uh, maybe just a teeny static bolt.\Pikachu.\Paras.\-Oh. -Oh, no.\Hey, that wasn't fair.\But it was humiliating.\What a pathetic Paras. response:	How will Paras ever get any experience?
context: Or, uh, maybe just a teeny static bolt.\Pikachu.\Paras.\-Oh. -Oh, no.\Hey, that wasn't fair.\But it was humiliating.\What a pathetic Paras.\How will Paras ever get any experience? response:	-Pika. -Oh, this is a tough one.
context: Pikachu.\Paras.\-Oh. -Oh, no.\Hey, that wasn't fair.\But it was humiliating.\What a pathetic Paras.\How will Paras ever get any experience?\-Pika. -Oh, this is a tough one. response:	What am I supposed to do now?
context: Paras.\-Oh. -Oh, no.\Hey, that wasn't fair.\But it was humiliating.\What a pathetic Paras.\How will Paras ever get any experience?\-Pika. -Oh, this is a tough one.\What am I supposed to do now? response:	Look up, Paras' type, and we'll just choose a weaker opponent.
context: -Oh. -Oh, no.\Hey, that wasn't fair.\But it was humiliating.\What a pathetic Paras.\How will Paras ever get any experience?\-Pika. -Oh, this is a tough one.\What am I supposed to do now?\Look up, Paras' type, and we'll just choose a weaker opponent. response:	Good idea.
context: Hey, that wasn't fair.\But it was humiliating.\What a pathetic Paras.\How will Paras ever get any experience?\-Pika. -Oh, this is a tough one.\What am I supposed to do now?\Look up, Paras' type, and we'll just choose a weaker opponent.\Good idea. response:	Paras has qualities of both bug and grass Pokemon.
context: But it was humiliating.\What a pathetic Paras.\How will Paras ever get any experience?\-Pika. -Oh, this is a tough one.\What am I supposed to do now?\Look up, Paras' type, and we'll just choose a weaker opponent.\Good idea.\Paras has qualities of both bug and grass Pokemon. response:	Grass-type Pokemon have a big advantage against water Pokemon.
context: What a pathetic Paras.\How will Paras ever get any experience?\-Pika. -Oh, this is a tough one.\What am I supposed to do now?\Look up, Paras' type, and we'll just choose a weaker opponent.\Good idea.\Paras has qualities of both bug and grass Pokemon.\Grass-type Pokemon have a big advantage against water Pokemon. response:	Right, a water type.
context: How will Paras ever get any experience?\-Pika. -Oh, this is a tough one.\What am I supposed to do now?\Look up, Paras' type, and we'll just choose a weaker opponent.\Good idea.\Paras has qualities of both bug and grass Pokemon.\Grass-type Pokemon have a big advantage against water Pokemon.\Right, a water type. response:	-Squirtle, I choose you! -Squirtle.
context: -Pika. -Oh, this is a tough one.\What am I supposed to do now?\Look up, Paras' type, and we'll just choose a weaker opponent.\Good idea.\Paras has qualities of both bug and grass Pokemon.\Grass-type Pokemon have a big advantage against water Pokemon.\Right, a water type.\-Squirtle, I choose you! -Squirtle. response:	Hey, that Squirtle is a water type.
context: What am I supposed to do now?\Look up, Paras' type, and we'll just choose a weaker opponent.\Good idea.\Paras has qualities of both bug and grass Pokemon.\Grass-type Pokemon have a big advantage against water Pokemon.\Right, a water type.\-Squirtle, I choose you! -Squirtle.\Hey, that Squirtle is a water type. response:	-Maybe you can win, Paras. -Paras?
context: Look up, Paras' type, and we'll just choose a weaker opponent.\Good idea.\Paras has qualities of both bug and grass Pokemon.\Grass-type Pokemon have a big advantage against water Pokemon.\Right, a water type.\-Squirtle, I choose you! -Squirtle.\Hey, that Squirtle is a water type.\-Maybe you can win, Paras. -Paras? response:	Squirtle, use your water gun,
context: Good idea.\Paras has qualities of both bug and grass Pokemon.\Grass-type Pokemon have a big advantage against water Pokemon.\Right, a water type.\-Squirtle, I choose you! -Squirtle.\Hey, that Squirtle is a water type.\-Maybe you can win, Paras. -Paras?\Squirtle, use your water gun, response:	but just enough to sprinkle the mushrooms a little.
context: Paras has qualities of both bug and grass Pokemon.\Grass-type Pokemon have a big advantage against water Pokemon.\Right, a water type.\-Squirtle, I choose you! -Squirtle.\Hey, that Squirtle is a water type.\-Maybe you can win, Paras. -Paras?\Squirtle, use your water gun,\but just enough to sprinkle the mushrooms a little. response:	Squirtle? Ooh. Squirtle.
context: Grass-type Pokemon have a big advantage against water Pokemon.\Right, a water type.\-Squirtle, I choose you! -Squirtle.\Hey, that Squirtle is a water type.\-Maybe you can win, Paras. -Paras?\Squirtle, use your water gun,\but just enough to sprinkle the mushrooms a little.\Squirtle? Ooh. Squirtle. response:	Paras.
context: Right, a water type.\-Squirtle, I choose you! -Squirtle.\Hey, that Squirtle is a water type.\-Maybe you can win, Paras. -Paras?\Squirtle, use your water gun,\but just enough to sprinkle the mushrooms a little.\Squirtle? Ooh. Squirtle.\Paras. response:	Paras, oh, are you hurt?
context: -Squirtle, I choose you! -Squirtle.\Hey, that Squirtle is a water type.\-Maybe you can win, Paras. -Paras?\Squirtle, use your water gun,\but just enough to sprinkle the mushrooms a little.\Squirtle? Ooh. Squirtle.\Paras.\Paras, oh, are you hurt? response:	-Paras. -Please give it one more try.
context: Hey, that Squirtle is a water type.\-Maybe you can win, Paras. -Paras?\Squirtle, use your water gun,\but just enough to sprinkle the mushrooms a little.\Squirtle? Ooh. Squirtle.\Paras.\Paras, oh, are you hurt?\-Paras. -Please give it one more try. response:	-Squirtle. -Squirtle, return.
context: -Maybe you can win, Paras. -Paras?\Squirtle, use your water gun,\but just enough to sprinkle the mushrooms a little.\Squirtle? Ooh. Squirtle.\Paras.\Paras, oh, are you hurt?\-Paras. -Please give it one more try.\-Squirtle. -Squirtle, return. response:	I'm not going to give up until Paras has evolved into Parasect.
context: Squirtle, use your water gun,\but just enough to sprinkle the mushrooms a little.\Squirtle? Ooh. Squirtle.\Paras.\Paras, oh, are you hurt?\-Paras. -Please give it one more try.\-Squirtle. -Squirtle, return.\I'm not going to give up until Paras has evolved into Parasect. response:	I choose you, Charmeleon!
context: but just enough to sprinkle the mushrooms a little.\Squirtle? Ooh. Squirtle.\Paras.\Paras, oh, are you hurt?\-Paras. -Please give it one more try.\-Squirtle. -Squirtle, return.\I'm not going to give up until Paras has evolved into Parasect.\I choose you, Charmeleon! response:	-Char. -Your turn, Charmeleon. Go easy on it.
context: Squirtle? Ooh. Squirtle.\Paras.\Paras, oh, are you hurt?\-Paras. -Please give it one more try.\-Squirtle. -Squirtle, return.\I'm not going to give up until Paras has evolved into Parasect.\I choose you, Charmeleon!\-Char. -Your turn, Charmeleon. Go easy on it. response:	Char.
context: Paras.\Paras, oh, are you hurt?\-Paras. -Please give it one more try.\-Squirtle. -Squirtle, return.\I'm not going to give up until Paras has evolved into Parasect.\I choose you, Charmeleon!\-Char. -Your turn, Charmeleon. Go easy on it.\Char. response:	-Pika. -Charmeleon?
context: Paras, oh, are you hurt?\-Paras. -Please give it one more try.\-Squirtle. -Squirtle, return.\I'm not going to give up until Paras has evolved into Parasect.\I choose you, Charmeleon!\-Char. -Your turn, Charmeleon. Go easy on it.\Char.\-Pika. -Charmeleon? response:	Charmeleon doesn't look like a loser.
context: -Paras. -Please give it one more try.\-Squirtle. -Squirtle, return.\I'm not going to give up until Paras has evolved into Parasect.\I choose you, Charmeleon!\-Char. -Your turn, Charmeleon. Go easy on it.\Char.\-Pika. -Charmeleon?\Charmeleon doesn't look like a loser. response:	-Char. -Paras.
context: -Squirtle. -Squirtle, return.\I'm not going to give up until Paras has evolved into Parasect.\I choose you, Charmeleon!\-Char. -Your turn, Charmeleon. Go easy on it.\Char.\-Pika. -Charmeleon?\Charmeleon doesn't look like a loser.\-Char. -Paras. response:	It's okay, hang in there.
context: I'm not going to give up until Paras has evolved into Parasect.\I choose you, Charmeleon!\-Char. -Your turn, Charmeleon. Go easy on it.\Char.\-Pika. -Charmeleon?\Charmeleon doesn't look like a loser.\-Char. -Paras.\It's okay, hang in there. response:	-Char. -No, stop, Charmeleon.
context: I choose you, Charmeleon!\-Char. -Your turn, Charmeleon. Go easy on it.\Char.\-Pika. -Charmeleon?\Charmeleon doesn't look like a loser.\-Char. -Paras.\It's okay, hang in there.\-Char. -No, stop, Charmeleon. response:	-Char. -Paras.
context: -Char. -Your turn, Charmeleon. Go easy on it.\Char.\-Pika. -Charmeleon?\Charmeleon doesn't look like a loser.\-Char. -Paras.\It's okay, hang in there.\-Char. -No, stop, Charmeleon.\-Char. -Paras. response:	-Char. -Paras.
context: Char.\-Pika. -Charmeleon?\Charmeleon doesn't look like a loser.\-Char. -Paras.\It's okay, hang in there.\-Char. -No, stop, Charmeleon.\-Char. -Paras.\-Char. -Paras. response:	Oh.
context: -Pika. -Charmeleon?\Charmeleon doesn't look like a loser.\-Char. -Paras.\It's okay, hang in there.\-Char. -No, stop, Charmeleon.\-Char. -Paras.\-Char. -Paras.\Oh. response:	-Paras, Paras. -Paras, wait.
context: Charmeleon doesn't look like a loser.\-Char. -Paras.\It's okay, hang in there.\-Char. -No, stop, Charmeleon.\-Char. -Paras.\-Char. -Paras.\Oh.\-Paras, Paras. -Paras, wait. response:	-Char. Char. -What are you doing, Charmeleon?
context: -Char. -Paras.\It's okay, hang in there.\-Char. -No, stop, Charmeleon.\-Char. -Paras.\-Char. -Paras.\Oh.\-Paras, Paras. -Paras, wait.\-Char. Char. -What are you doing, Charmeleon? response:	-Char. -Ah!
context: It's okay, hang in there.\-Char. -No, stop, Charmeleon.\-Char. -Paras.\-Char. -Paras.\Oh.\-Paras, Paras. -Paras, wait.\-Char. Char. -What are you doing, Charmeleon?\-Char. -Ah! response:	Oh, that wasn't nice.
context: -Char. -No, stop, Charmeleon.\-Char. -Paras.\-Char. -Paras.\Oh.\-Paras, Paras. -Paras, wait.\-Char. Char. -What are you doing, Charmeleon?\-Char. -Ah!\Oh, that wasn't nice. response:	-Char. -Charmeleon.
context: -Char. -Paras.\-Char. -Paras.\Oh.\-Paras, Paras. -Paras, wait.\-Char. Char. -What are you doing, Charmeleon?\-Char. -Ah!\Oh, that wasn't nice.\-Char. -Charmeleon. response:	It's way out of control.
context: -Char. -Paras.\Oh.\-Paras, Paras. -Paras, wait.\-Char. Char. -What are you doing, Charmeleon?\-Char. -Ah!\Oh, that wasn't nice.\-Char. -Charmeleon.\It's way out of control. response:	Pikachu!
context: Oh.\-Paras, Paras. -Paras, wait.\-Char. Char. -What are you doing, Charmeleon?\-Char. -Ah!\Oh, that wasn't nice.\-Char. -Charmeleon.\It's way out of control.\Pikachu! response:	-Pika. -Oh. Thanks, Pikachu.
context: -Paras, Paras. -Paras, wait.\-Char. Char. -What are you doing, Charmeleon?\-Char. -Ah!\Oh, that wasn't nice.\-Char. -Charmeleon.\It's way out of control.\Pikachu!\-Pika. -Oh. Thanks, Pikachu. response:	-Ash. -Are you okay, Ash?
context: -Char. Char. -What are you doing, Charmeleon?\-Char. -Ah!\Oh, that wasn't nice.\-Char. -Charmeleon.\It's way out of control.\Pikachu!\-Pika. -Oh. Thanks, Pikachu.\-Ash. -Are you okay, Ash? response:	Uh...
context: -Char. -Ah!\Oh, that wasn't nice.\-Char. -Charmeleon.\It's way out of control.\Pikachu!\-Pika. -Oh. Thanks, Pikachu.\-Ash. -Are you okay, Ash?\Uh... response:	Oh, dear, Paras has run away.
context: Oh, that wasn't nice.\-Char. -Charmeleon.\It's way out of control.\Pikachu!\-Pika. -Oh. Thanks, Pikachu.\-Ash. -Are you okay, Ash?\Uh...\Oh, dear, Paras has run away. response:	I didn't want to beat it.
context: -Char. -Charmeleon.\It's way out of control.\Pikachu!\-Pika. -Oh. Thanks, Pikachu.\-Ash. -Are you okay, Ash?\Uh...\Oh, dear, Paras has run away.\I didn't want to beat it. response:	Mm-hm, it's my fault for challenging you to a Pokemon battle.
context: It's way out of control.\Pikachu!\-Pika. -Oh. Thanks, Pikachu.\-Ash. -Are you okay, Ash?\Uh...\Oh, dear, Paras has run away.\I didn't want to beat it.\Mm-hm, it's my fault for challenging you to a Pokemon battle. response:	I was so happy when Charmander evolved, but now I'm not sure I was ready for it.
context: Pikachu!\-Pika. -Oh. Thanks, Pikachu.\-Ash. -Are you okay, Ash?\Uh...\Oh, dear, Paras has run away.\I didn't want to beat it.\Mm-hm, it's my fault for challenging you to a Pokemon battle.\I was so happy when Charmander evolved, but now I'm not sure I was ready for it. response:	Oh, Ash, worry about your stupid Charmeleon later.
context: -Pika. -Oh. Thanks, Pikachu.\-Ash. -Are you okay, Ash?\Uh...\Oh, dear, Paras has run away.\I didn't want to beat it.\Mm-hm, it's my fault for challenging you to a Pokemon battle.\I was so happy when Charmander evolved, but now I'm not sure I was ready for it.\Oh, Ash, worry about your stupid Charmeleon later. response:	We've got to look for Cassandra's Paras.
context: -Ash. -Are you okay, Ash?\Uh...\Oh, dear, Paras has run away.\I didn't want to beat it.\Mm-hm, it's my fault for challenging you to a Pokemon battle.\I was so happy when Charmander evolved, but now I'm not sure I was ready for it.\Oh, Ash, worry about your stupid Charmeleon later.\We've got to look for Cassandra's Paras. response:	You're right, let's get going.
context: Uh...\Oh, dear, Paras has run away.\I didn't want to beat it.\Mm-hm, it's my fault for challenging you to a Pokemon battle.\I was so happy when Charmander evolved, but now I'm not sure I was ready for it.\Oh, Ash, worry about your stupid Charmeleon later.\We've got to look for Cassandra's Paras.\You're right, let's get going. response:	Paras, Paras, Paras. Paras, Paras, Paras, Par... Paras?
context: Oh, dear, Paras has run away.\I didn't want to beat it.\Mm-hm, it's my fault for challenging you to a Pokemon battle.\I was so happy when Charmander evolved, but now I'm not sure I was ready for it.\Oh, Ash, worry about your stupid Charmeleon later.\We've got to look for Cassandra's Paras.\You're right, let's get going.\Paras, Paras, Paras. Paras, Paras, Paras, Par... Paras? response:	Paras.
context: I didn't want to beat it.\Mm-hm, it's my fault for challenging you to a Pokemon battle.\I was so happy when Charmander evolved, but now I'm not sure I was ready for it.\Oh, Ash, worry about your stupid Charmeleon later.\We've got to look for Cassandra's Paras.\You're right, let's get going.\Paras, Paras, Paras. Paras, Paras, Paras, Par... Paras?\Paras. response:	Huh.
context: Mm-hm, it's my fault for challenging you to a Pokemon battle.\I was so happy when Charmander evolved, but now I'm not sure I was ready for it.\Oh, Ash, worry about your stupid Charmeleon later.\We've got to look for Cassandra's Paras.\You're right, let's get going.\Paras, Paras, Paras. Paras, Paras, Paras, Par... Paras?\Paras.\Huh. response:	Did you find Paras?
context: I was so happy when Charmander evolved, but now I'm not sure I was ready for it.\Oh, Ash, worry about your stupid Charmeleon later.\We've got to look for Cassandra's Paras.\You're right, let's get going.\Paras, Paras, Paras. Paras, Paras, Paras, Par... Paras?\Paras.\Huh.\Did you find Paras? response:	No, we didn't.
