context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: I did not come here to chat, Jose!\You're just a thought-projection?\Damn you! You ran from the guild?\A battle between two of the 10 Great Wizard Saints would surely cause a cataclysm.\I would prefer a simple, sensible victory.\Where are you?\Come and fight me fair and square!\Lucy? response:	Why?
context: You're just a thought-projection?\Damn you! You ran from the guild?\A battle between two of the 10 Great Wizard Saints would surely cause a cataclysm.\I would prefer a simple, sensible victory.\Where are you?\Come and fight me fair and square!\Lucy?\Why? response:	Why, you ask?
context: Damn you! You ran from the guild?\A battle between two of the 10 Great Wizard Saints would surely cause a cataclysm.\I would prefer a simple, sensible victory.\Where are you?\Come and fight me fair and square!\Lucy?\Why?\Why, you ask? response:	Even though she's part of your own guild?
context: A battle between two of the 10 Great Wizard Saints would surely cause a cataclysm.\I would prefer a simple, sensible victory.\Where are you?\Come and fight me fair and square!\Lucy?\Why?\Why, you ask?\Even though she's part of your own guild? response:	You're saying you have no idea who Lucy Heartfilia-sama is?
context: I would prefer a simple, sensible victory.\Where are you?\Come and fight me fair and square!\Lucy?\Why?\Why, you ask?\Even though she's part of your own guild?\You're saying you have no idea who Lucy Heartfilia-sama is? response:	Don't!
context: Where are you?\Come and fight me fair and square!\Lucy?\Why?\Why, you ask?\Even though she's part of your own guild?\You're saying you have no idea who Lucy Heartfilia-sama is?\Don't! response:	Damn! I never sensed this guy's presence!
context: Come and fight me fair and square!\Lucy?\Why?\Why, you ask?\Even though she's part of your own guild?\You're saying you have no idea who Lucy Heartfilia-sama is?\Don't!\Damn! I never sensed this guy's presence! response:	The, the, the sadness!
context: Lucy?\Why?\Why, you ask?\Even though she's part of your own guild?\You're saying you have no idea who Lucy Heartfilia-sama is?\Don't!\Damn! I never sensed this guy's presence!\The, the, the sadness! response:	What's this?
context: Why?\Why, you ask?\Even though she's part of your own guild?\You're saying you have no idea who Lucy Heartfilia-sama is?\Don't!\Damn! I never sensed this guy's presence!\The, the, the sadness!\What's this? response:	Something fell down!
context: Why, you ask?\Even though she's part of your own guild?\You're saying you have no idea who Lucy Heartfilia-sama is?\Don't!\Damn! I never sensed this guy's presence!\The, the, the sadness!\What's this?\Something fell down! response:	The sadness is too great!
context: Even though she's part of your own guild?\You're saying you have no idea who Lucy Heartfilia-sama is?\Don't!\Damn! I never sensed this guy's presence!\The, the, the sadness!\What's this?\Something fell down!\The sadness is too great! response:	Where does this sadness come from?
context: You're saying you have no idea who Lucy Heartfilia-sama is?\Don't!\Damn! I never sensed this guy's presence!\The, the, the sadness!\What's this?\Something fell down!\The sadness is too great!\Where does this sadness come from? response:	Is it the sadness of a great wizard disappearing?
context: Don't!\Damn! I never sensed this guy's presence!\The, the, the sadness!\What's this?\Something fell down!\The sadness is too great!\Where does this sadness come from?\Is it the sadness of a great wizard disappearing? response:	What the heck?
context: Damn! I never sensed this guy's presence!\The, the, the sadness!\What's this?\Something fell down!\The sadness is too great!\Where does this sadness come from?\Is it the sadness of a great wizard disappearing?\What the heck? response:	My power... I've lost my power!
context: The, the, the sadness!\What's this?\Something fell down!\The sadness is too great!\Where does this sadness come from?\Is it the sadness of a great wizard disappearing?\What the heck?\My power... I've lost my power! response:	My magic...
context: What's this?\Something fell down!\The sadness is too great!\Where does this sadness come from?\Is it the sadness of a great wizard disappearing?\What the heck?\My power... I've lost my power!\My magic... response:	Gramps!
context: Something fell down!\The sadness is too great!\Where does this sadness come from?\Is it the sadness of a great wizard disappearing?\What the heck?\My power... I've lost my power!\My magic...\Gramps! response:	Gramps!
context: The sadness is too great!\Where does this sadness come from?\Is it the sadness of a great wizard disappearing?\What the heck?\My power... I've lost my power!\My magic...\Gramps!\Gramps! response:	Master!
context: Where does this sadness come from?\Is it the sadness of a great wizard disappearing?\What the heck?\My power... I've lost my power!\My magic...\Gramps!\Gramps!\Master! response:	The sadness...
context: Is it the sadness of a great wizard disappearing?\What the heck?\My power... I've lost my power!\My magic...\Gramps!\Gramps!\Master!\The sadness... response:	Yes.
context: What the heck?\My power... I've lost my power!\My magic...\Gramps!\Gramps!\Master!\The sadness...\Yes. response:	This is the magic of one of the Element 4, Aria-san of the Heavens.
context: My power... I've lost my power!\My magic...\Gramps!\Gramps!\Master!\The sadness...\Yes.\This is the magic of one of the Element 4, Aria-san of the Heavens. response:	He can empty his opponent of magic.
context: My magic...\Gramps!\Gramps!\Master!\The sadness...\Yes.\This is the magic of one of the Element 4, Aria-san of the Heavens.\He can empty his opponent of magic. response:	In other words, his magic is to nullify.
context: Gramps!\Gramps!\Master!\The sadness...\Yes.\This is the magic of one of the Element 4, Aria-san of the Heavens.\He can empty his opponent of magic.\In other words, his magic is to nullify. response:	This battle is already mine, wouldn't you say?
context: Gramps!\Master!\The sadness...\Yes.\This is the magic of one of the Element 4, Aria-san of the Heavens.\He can empty his opponent of magic.\In other words, his magic is to nullify.\This battle is already mine, wouldn't you say? response:	M-My magical power..
context: Master!\The sadness...\Yes.\This is the magic of one of the Element 4, Aria-san of the Heavens.\He can empty his opponent of magic.\In other words, his magic is to nullify.\This battle is already mine, wouldn't you say?\M-My magical power.. response:	My magical power!
context: The sadness...\Yes.\This is the magic of one of the Element 4, Aria-san of the Heavens.\He can empty his opponent of magic.\In other words, his magic is to nullify.\This battle is already mine, wouldn't you say?\M-My magical power..\My magical power! response:	Master, hang in there!
context: Yes.\This is the magic of one of the Element 4, Aria-san of the Heavens.\He can empty his opponent of magic.\In other words, his magic is to nullify.\This battle is already mine, wouldn't you say?\M-My magical power..\My magical power!\Master, hang in there! response:	What's happened?
context: This is the magic of one of the Element 4, Aria-san of the Heavens.\He can empty his opponent of magic.\In other words, his magic is to nullify.\This battle is already mine, wouldn't you say?\M-My magical power..\My magical power!\Master, hang in there!\What's happened? response:	What in the world? I can't sense any magical power at all from him!
context: He can empty his opponent of magic.\In other words, his magic is to nullify.\This battle is already mine, wouldn't you say?\M-My magical power..\My magical power!\Master, hang in there!\What's happened?\What in the world? I can't sense any magical power at all from him! response:	You mean he's now nothing but a little old man?
context: In other words, his magic is to nullify.\This battle is already mine, wouldn't you say?\M-My magical power..\My magical power!\Master, hang in there!\What's happened?\What in the world? I can't sense any magical power at all from him!\You mean he's now nothing but a little old man? response:	But, why?
context: This battle is already mine, wouldn't you say?\M-My magical power..\My magical power!\Master, hang in there!\What's happened?\What in the world? I can't sense any magical power at all from him!\You mean he's now nothing but a little old man?\But, why? response:	Gramps, get it together!
context: M-My magical power..\My magical power!\Master, hang in there!\What's happened?\What in the world? I can't sense any magical power at all from him!\You mean he's now nothing but a little old man?\But, why?\Gramps, get it together! response:	Well, this is boring. And right when things were heating up.
context: My magical power!\Master, hang in there!\What's happened?\What in the world? I can't sense any magical power at all from him!\You mean he's now nothing but a little old man?\But, why?\Gramps, get it together!\Well, this is boring. And right when things were heating up. response:	I can't believe it... How did they beat Gramps?
context: Master, hang in there!\What's happened?\What in the world? I can't sense any magical power at all from him!\You mean he's now nothing but a little old man?\But, why?\Gramps, get it together!\Well, this is boring. And right when things were heating up.\I can't believe it... How did they beat Gramps? response:	What the hell do they have up there?
context: What's happened?\What in the world? I can't sense any magical power at all from him!\You mean he's now nothing but a little old man?\But, why?\Gramps, get it together!\Well, this is boring. And right when things were heating up.\I can't believe it... How did they beat Gramps?\What the hell do they have up there? response:	Their master's been beaten?
context: What in the world? I can't sense any magical power at all from him!\You mean he's now nothing but a little old man?\But, why?\Gramps, get it together!\Well, this is boring. And right when things were heating up.\I can't believe it... How did they beat Gramps?\What the hell do they have up there?\Their master's been beaten? response:	Seriously?
context: You mean he's now nothing but a little old man?\But, why?\Gramps, get it together!\Well, this is boring. And right when things were heating up.\I can't believe it... How did they beat Gramps?\What the hell do they have up there?\Their master's been beaten?\Seriously? response:	Hey!
context: But, why?\Gramps, get it together!\Well, this is boring. And right when things were heating up.\I can't believe it... How did they beat Gramps?\What the hell do they have up there?\Their master's been beaten?\Seriously?\Hey! response:	Did you hear that?
context: Gramps, get it together!\Well, this is boring. And right when things were heating up.\I can't believe it... How did they beat Gramps?\What the hell do they have up there?\Their master's been beaten?\Seriously?\Hey!\Did you hear that? response:	We can do this!
context: Well, this is boring. And right when things were heating up.\I can't believe it... How did they beat Gramps?\What the hell do they have up there?\Their master's been beaten?\Seriously?\Hey!\Did you hear that?\We can do this! response:	They're at less than half strength now!
context: I can't believe it... How did they beat Gramps?\What the hell do they have up there?\Their master's been beaten?\Seriously?\Hey!\Did you hear that?\We can do this!\They're at less than half strength now! response:	And we've still got Gajeel and the Element 4!
context: What the hell do they have up there?\Their master's been beaten?\Seriously?\Hey!\Did you hear that?\We can do this!\They're at less than half strength now!\And we've still got Gajeel and the Element 4! response:	This is bad...
context: Their master's been beaten?\Seriously?\Hey!\Did you hear that?\We can do this!\They're at less than half strength now!\And we've still got Gajeel and the Element 4!\This is bad... response:	Now's our chance! Crush them!
context: Seriously?\Hey!\Did you hear that?\We can do this!\They're at less than half strength now!\And we've still got Gajeel and the Element 4!\This is bad...\Now's our chance! Crush them! response:	Don't get cocky!
context: Hey!\Did you hear that?\We can do this!\They're at less than half strength now!\And we've still got Gajeel and the Element 4!\This is bad...\Now's our chance! Crush them!\Don't get cocky! response:	Damn it, they've...
context: Did you hear that?\We can do this!\They're at less than half strength now!\And we've still got Gajeel and the Element 4!\This is bad...\Now's our chance! Crush them!\Don't get cocky!\Damn it, they've... response:	Take this! Triple Element Combination Magic!
context: We can do this!\They're at less than half strength now!\And we've still got Gajeel and the Element 4!\This is bad...\Now's our chance! Crush them!\Don't get cocky!\Damn it, they've...\Take this! Triple Element Combination Magic! response:	No!
context: They're at less than half strength now!\And we've still got Gajeel and the Element 4!\This is bad...\Now's our chance! Crush them!\Don't get cocky!\Damn it, they've...\Take this! Triple Element Combination Magic!\No! response:	Cana!
context: And we've still got Gajeel and the Element 4!\This is bad...\Now's our chance! Crush them!\Don't get cocky!\Damn it, they've...\Take this! Triple Element Combination Magic!\No!\Cana! response:	You gotta do better than that!
context: This is bad...\Now's our chance! Crush them!\Don't get cocky!\Damn it, they've...\Take this! Triple Element Combination Magic!\No!\Cana!\You gotta do better than that! response:	Macao...
context: Now's our chance! Crush them!\Don't get cocky!\Damn it, they've...\Take this! Triple Element Combination Magic!\No!\Cana!\You gotta do better than that!\Macao... response:	You fool! Don't force yourself at your age!
context: Don't get cocky!\Damn it, they've...\Take this! Triple Element Combination Magic!\No!\Cana!\You gotta do better than that!\Macao...\You fool! Don't force yourself at your age! response:	Don't call me old!
context: Damn it, they've...\Take this! Triple Element Combination Magic!\No!\Cana!\You gotta do better than that!\Macao...\You fool! Don't force yourself at your age!\Don't call me old! response:	I can see where this is going.
context: Take this! Triple Element Combination Magic!\No!\Cana!\You gotta do better than that!\Macao...\You fool! Don't force yourself at your age!\Don't call me old!\I can see where this is going. response:	This is bad. It's not just about attacking strength...
context: No!\Cana!\You gotta do better than that!\Macao...\You fool! Don't force yourself at your age!\Don't call me old!\I can see where this is going.\This is bad. It's not just about attacking strength... response:	Our moral is critically low as well.
context: Cana!\You gotta do better than that!\Macao...\You fool! Don't force yourself at your age!\Don't call me old!\I can see where this is going.\This is bad. It's not just about attacking strength...\Our moral is critically low as well. response:	Retreat!
context: You gotta do better than that!\Macao...\You fool! Don't force yourself at your age!\Don't call me old!\I can see where this is going.\This is bad. It's not just about attacking strength...\Our moral is critically low as well.\Retreat! response:	Everyone return to the guild!
context: Macao...\You fool! Don't force yourself at your age!\Don't call me old!\I can see where this is going.\This is bad. It's not just about attacking strength...\Our moral is critically low as well.\Retreat!\Everyone return to the guild! response:	Erza!
context: You fool! Don't force yourself at your age!\Don't call me old!\I can see where this is going.\This is bad. It's not just about attacking strength...\Our moral is critically low as well.\Retreat!\Everyone return to the guild!\Erza! response:	You've got to be kidding me!
context: Don't call me old!\I can see where this is going.\This is bad. It's not just about attacking strength...\Our moral is critically low as well.\Retreat!\Everyone return to the guild!\Erza!\You've got to be kidding me! response:	A Man does not withdraw!
context: I can see where this is going.\This is bad. It's not just about attacking strength...\Our moral is critically low as well.\Retreat!\Everyone return to the guild!\Erza!\You've got to be kidding me!\A Man does not withdraw! response:	I can still fight...
context: This is bad. It's not just about attacking strength...\Our moral is critically low as well.\Retreat!\Everyone return to the guild!\Erza!\You've got to be kidding me!\A Man does not withdraw!\I can still fight... response:	I can fight as well, Erza!
context: Our moral is critically low as well.\Retreat!\Everyone return to the guild!\Erza!\You've got to be kidding me!\A Man does not withdraw!\I can still fight...\I can fight as well, Erza! response:	No! Without the master, we cannot defeat Jose!
context: Retreat!\Everyone return to the guild!\Erza!\You've got to be kidding me!\A Man does not withdraw!\I can still fight...\I can fight as well, Erza!\No! Without the master, we cannot defeat Jose! response:	Retreat!
context: Everyone return to the guild!\Erza!\You've got to be kidding me!\A Man does not withdraw!\I can still fight...\I can fight as well, Erza!\No! Without the master, we cannot defeat Jose!\Retreat! response:	That's an order!
context: Erza!\You've got to be kidding me!\A Man does not withdraw!\I can still fight...\I can fight as well, Erza!\No! Without the master, we cannot defeat Jose!\Retreat!\That's an order! response:	Oh? Already running with your tails between your legs?
context: You've got to be kidding me!\A Man does not withdraw!\I can still fight...\I can fight as well, Erza!\No! Without the master, we cannot defeat Jose!\Retreat!\That's an order!\Oh? Already running with your tails between your legs? response:	You never had the guts, you Fairies.
context: A Man does not withdraw!\I can still fight...\I can fight as well, Erza!\No! Without the master, we cannot defeat Jose!\Retreat!\That's an order!\Oh? Already running with your tails between your legs?\You never had the guts, you Fairies. response:	Retreats are sad.
context: I can still fight...\I can fight as well, Erza!\No! Without the master, we cannot defeat Jose!\Retreat!\That's an order!\Oh? Already running with your tails between your legs?\You never had the guts, you Fairies.\Retreats are sad. response:	All too sad!
context: I can fight as well, Erza!\No! Without the master, we cannot defeat Jose!\Retreat!\That's an order!\Oh? Already running with your tails between your legs?\You never had the guts, you Fairies.\Retreats are sad.\All too sad! response:	Aria? You're always creeping me out.
context: No! Without the master, we cannot defeat Jose!\Retreat!\That's an order!\Oh? Already running with your tails between your legs?\You never had the guts, you Fairies.\Retreats are sad.\All too sad!\Aria? You're always creeping me out. response:	But anyway, good job getting the old man.
context: Retreat!\That's an order!\Oh? Already running with your tails between your legs?\You never had the guts, you Fairies.\Retreats are sad.\All too sad!\Aria? You're always creeping me out.\But anyway, good job getting the old man. response:	It was all Master Jose's plan.
context: That's an order!\Oh? Already running with your tails between your legs?\You never had the guts, you Fairies.\Retreats are sad.\All too sad!\Aria? You're always creeping me out.\But anyway, good job getting the old man.\It was all Master Jose's plan. response:	H-How wonderful!
context: Oh? Already running with your tails between your legs?\You never had the guts, you Fairies.\Retreats are sad.\All too sad!\Aria? You're always creeping me out.\But anyway, good job getting the old man.\It was all Master Jose's plan.\H-How wonderful! response:	Don't cry at every little thing! You're annoying...
context: You never had the guts, you Fairies.\Retreats are sad.\All too sad!\Aria? You're always creeping me out.\But anyway, good job getting the old man.\It was all Master Jose's plan.\H-How wonderful!\Don't cry at every little thing! You're annoying... response:	So, did they catch Lucy?
context: Retreats are sad.\All too sad!\Aria? You're always creeping me out.\But anyway, good job getting the old man.\It was all Master Jose's plan.\H-How wonderful!\Don't cry at every little thing! You're annoying...\So, did they catch Lucy? response:	It is a sad story.
context: All too sad!\Aria? You're always creeping me out.\But anyway, good job getting the old man.\It was all Master Jose's plan.\H-How wonderful!\Don't cry at every little thing! You're annoying...\So, did they catch Lucy?\It is a sad story. response:	The girl named Lucy is being held in our headquarters.
context: Aria? You're always creeping me out.\But anyway, good job getting the old man.\It was all Master Jose's plan.\H-How wonderful!\Don't cry at every little thing! You're annoying...\So, did they catch Lucy?\It is a sad story.\The girl named Lucy is being held in our headquarters. response:	What?
context: But anyway, good job getting the old man.\It was all Master Jose's plan.\H-How wonderful!\Don't cry at every little thing! You're annoying...\So, did they catch Lucy?\It is a sad story.\The girl named Lucy is being held in our headquarters.\What? response:	What's the matter, Natsu?
context: It was all Master Jose's plan.\H-How wonderful!\Don't cry at every little thing! You're annoying...\So, did they catch Lucy?\It is a sad story.\The girl named Lucy is being held in our headquarters.\What?\What's the matter, Natsu? response:	Gajeel!
context: H-How wonderful!\Don't cry at every little thing! You're annoying...\So, did they catch Lucy?\It is a sad story.\The girl named Lucy is being held in our headquarters.\What?\What's the matter, Natsu?\Gajeel! response:	We'll finish this one day, Salamander!
context: Don't cry at every little thing! You're annoying...\So, did they catch Lucy?\It is a sad story.\The girl named Lucy is being held in our headquarters.\What?\What's the matter, Natsu?\Gajeel!\We'll finish this one day, Salamander! response:	They caught Lucy...
context: So, did they catch Lucy?\It is a sad story.\The girl named Lucy is being held in our headquarters.\What?\What's the matter, Natsu?\Gajeel!\We'll finish this one day, Salamander!\They caught Lucy... response:	Retreat!
context: It is a sad story.\The girl named Lucy is being held in our headquarters.\What?\What's the matter, Natsu?\Gajeel!\We'll finish this one day, Salamander!\They caught Lucy...\Retreat! response:	Move it!
context: The girl named Lucy is being held in our headquarters.\What?\What's the matter, Natsu?\Gajeel!\We'll finish this one day, Salamander!\They caught Lucy...\Retreat!\Move it! response:	Are you a fool?
context: What?\What's the matter, Natsu?\Gajeel!\We'll finish this one day, Salamander!\They caught Lucy...\Retreat!\Move it!\Are you a fool? response:	You think I'd retreat now?
context: What's the matter, Natsu?\Gajeel!\We'll finish this one day, Salamander!\They caught Lucy...\Retreat!\Move it!\Are you a fool?\You think I'd retreat now? response:	I'm here to get revenge for Levy's team!
context: Gajeel!\We'll finish this one day, Salamander!\They caught Lucy...\Retreat!\Move it!\Are you a fool?\You think I'd retreat now?\I'm here to get revenge for Levy's team! response:	Please...
context: We'll finish this one day, Salamander!\They caught Lucy...\Retreat!\Move it!\Are you a fool?\You think I'd retreat now?\I'm here to get revenge for Levy's team!\Please... response:	Erza...
context: They caught Lucy...\Retreat!\Move it!\Are you a fool?\You think I'd retreat now?\I'm here to get revenge for Levy's team!\Please...\Erza... response:	All we can do now... is pull back...
context: Retreat!\Move it!\Are you a fool?\You think I'd retreat now?\I'm here to get revenge for Levy's team!\Please...\Erza...\All we can do now... is pull back... response:	The hole the master left is too great!
context: Move it!\Are you a fool?\You think I'd retreat now?\I'm here to get revenge for Levy's team!\Please...\Erza...\All we can do now... is pull back...\The hole the master left is too great! response:	It's Salamander... and a cat!
context: Are you a fool?\You think I'd retreat now?\I'm here to get revenge for Levy's team!\Please...\Erza...\All we can do now... is pull back...\The hole the master left is too great!\It's Salamander... and a cat! response:	Hey, you...
context: You think I'd retreat now?\I'm here to get revenge for Levy's team!\Please...\Erza...\All we can do now... is pull back...\The hole the master left is too great!\It's Salamander... and a cat!\Hey, you... response:	You and me are gonna talk!
context: I'm here to get revenge for Levy's team!\Please...\Erza...\All we can do now... is pull back...\The hole the master left is too great!\It's Salamander... and a cat!\Hey, you...\You and me are gonna talk! response:	Natsu, what are you going to do?
context: Please...\Erza...\All we can do now... is pull back...\The hole the master left is too great!\It's Salamander... and a cat!\Hey, you...\You and me are gonna talk!\Natsu, what are you going to do? response:	I'm going to save Lucy, obviously.
context: Erza...\All we can do now... is pull back...\The hole the master left is too great!\It's Salamander... and a cat!\Hey, you...\You and me are gonna talk!\Natsu, what are you going to do?\I'm going to save Lucy, obviously. response:	Tell me.
context: All we can do now... is pull back...\The hole the master left is too great!\It's Salamander... and a cat!\Hey, you...\You and me are gonna talk!\Natsu, what are you going to do?\I'm going to save Lucy, obviously.\Tell me. response:	Where is Lucy?
context: The hole the master left is too great!\It's Salamander... and a cat!\Hey, you...\You and me are gonna talk!\Natsu, what are you going to do?\I'm going to save Lucy, obviously.\Tell me.\Where is Lucy? response:	H-H-How would I know? Who is that?
context: It's Salamander... and a cat!\Hey, you...\You and me are gonna talk!\Natsu, what are you going to do?\I'm going to save Lucy, obviously.\Tell me.\Where is Lucy?\H-H-How would I know? Who is that? response:	It's hot! It's hot! I'm burning!
context: Hey, you...\You and me are gonna talk!\Natsu, what are you going to do?\I'm going to save Lucy, obviously.\Tell me.\Where is Lucy?\H-H-How would I know? Who is that?\It's hot! It's hot! I'm burning! response:	Say it.
context: You and me are gonna talk!\Natsu, what are you going to do?\I'm going to save Lucy, obviously.\Tell me.\Where is Lucy?\H-H-How would I know? Who is that?\It's hot! It's hot! I'm burning!\Say it. response:	I don't know nothin', seriously!
context: Natsu, what are you going to do?\I'm going to save Lucy, obviously.\Tell me.\Where is Lucy?\H-H-How would I know? Who is that?\It's hot! It's hot! I'm burning!\Say it.\I don't know nothin', seriously! response:	It's hot!
context: I'm going to save Lucy, obviously.\Tell me.\Where is Lucy?\H-H-How would I know? Who is that?\It's hot! It's hot! I'm burning!\Say it.\I don't know nothin', seriously!\It's hot! response:	If any more of my friends are hurt...
context: Tell me.\Where is Lucy?\H-H-How would I know? Who is that?\It's hot! It's hot! I'm burning!\Say it.\I don't know nothin', seriously!\It's hot!\If any more of my friends are hurt... response:	You'll be nothing but a pile of ashes...
context: Where is Lucy?\H-H-How would I know? Who is that?\It's hot! It's hot! I'm burning!\Say it.\I don't know nothin', seriously!\It's hot!\If any more of my friends are hurt...\You'll be nothing but a pile of ashes... response:	I never heard of the wench!
context: H-H-How would I know? Who is that?\It's hot! It's hot! I'm burning!\Say it.\I don't know nothin', seriously!\It's hot!\If any more of my friends are hurt...\You'll be nothing but a pile of ashes...\I never heard of the wench! response:	I mean, I don't know about the young lady!
context: It's hot! It's hot! I'm burning!\Say it.\I don't know nothin', seriously!\It's hot!\If any more of my friends are hurt...\You'll be nothing but a pile of ashes...\I never heard of the wench!\I mean, I don't know about the young lady! response:	Oh, that so? Too bad.
context: Say it.\I don't know nothin', seriously!\It's hot!\If any more of my friends are hurt...\You'll be nothing but a pile of ashes...\I never heard of the wench!\I mean, I don't know about the young lady!\Oh, that so? Too bad. response:	Time to make charcoal, I guess.
context: I don't know nothin', seriously!\It's hot!\If any more of my friends are hurt...\You'll be nothing but a pile of ashes...\I never heard of the wench!\I mean, I don't know about the young lady!\Oh, that so? Too bad.\Time to make charcoal, I guess. response:	Aye!
context: It's hot!\If any more of my friends are hurt...\You'll be nothing but a pile of ashes...\I never heard of the wench!\I mean, I don't know about the young lady!\Oh, that so? Too bad.\Time to make charcoal, I guess.\Aye! response:	But our headquarters is up ahead. She may be there...
context: If any more of my friends are hurt...\You'll be nothing but a pile of ashes...\I never heard of the wench!\I mean, I don't know about the young lady!\Oh, that so? Too bad.\Time to make charcoal, I guess.\Aye!\But our headquarters is up ahead. She may be there... response:	Say that in the first place, sheesh.
context: You'll be nothing but a pile of ashes...\I never heard of the wench!\I mean, I don't know about the young lady!\Oh, that so? Too bad.\Time to make charcoal, I guess.\Aye!\But our headquarters is up ahead. She may be there...\Say that in the first place, sheesh. response:	Aye.
context: I never heard of the wench!\I mean, I don't know about the young lady!\Oh, that so? Too bad.\Time to make charcoal, I guess.\Aye!\But our headquarters is up ahead. She may be there...\Say that in the first place, sheesh.\Aye. response:	What is... Where am I?
context: I mean, I don't know about the young lady!\Oh, that so? Too bad.\Time to make charcoal, I guess.\Aye!\But our headquarters is up ahead. She may be there...\Say that in the first place, sheesh.\Aye.\What is... Where am I? response:	Awake, are we? Lucy Heatfilia-sama...
context: Oh, that so? Too bad.\Time to make charcoal, I guess.\Aye!\But our headquarters is up ahead. She may be there...\Say that in the first place, sheesh.\Aye.\What is... Where am I?\Awake, are we? Lucy Heatfilia-sama... response:	Who are you?
context: Time to make charcoal, I guess.\Aye!\But our headquarters is up ahead. She may be there...\Say that in the first place, sheesh.\Aye.\What is... Where am I?\Awake, are we? Lucy Heatfilia-sama...\Who are you? response:	I am the guild master of Phantom Lord, Jose.
context: Aye!\But our headquarters is up ahead. She may be there...\Say that in the first place, sheesh.\Aye.\What is... Where am I?\Awake, are we? Lucy Heatfilia-sama...\Who are you?\I am the guild master of Phantom Lord, Jose. response:	Phantom?
context: But our headquarters is up ahead. She may be there...\Say that in the first place, sheesh.\Aye.\What is... Where am I?\Awake, are we? Lucy Heatfilia-sama...\Who are you?\I am the guild master of Phantom Lord, Jose.\Phantom? response:	That's right! I was captured by the Element 4!
context: Say that in the first place, sheesh.\Aye.\What is... Where am I?\Awake, are we? Lucy Heatfilia-sama...\Who are you?\I am the guild master of Phantom Lord, Jose.\Phantom?\That's right! I was captured by the Element 4! response:	I know that this filthy cell and shackles are quite rude of me,
context: Aye.\What is... Where am I?\Awake, are we? Lucy Heatfilia-sama...\Who are you?\I am the guild master of Phantom Lord, Jose.\Phantom?\That's right! I was captured by the Element 4!\I know that this filthy cell and shackles are quite rude of me, response:	but you are you currently a prisoner, so I hope you understand the circumstances.
context: What is... Where am I?\Awake, are we? Lucy Heatfilia-sama...\Who are you?\I am the guild master of Phantom Lord, Jose.\Phantom?\That's right! I was captured by the Element 4!\I know that this filthy cell and shackles are quite rude of me,\but you are you currently a prisoner, so I hope you understand the circumstances. response:	Remove these at once!
context: Awake, are we? Lucy Heatfilia-sama...\Who are you?\I am the guild master of Phantom Lord, Jose.\Phantom?\That's right! I was captured by the Element 4!\I know that this filthy cell and shackles are quite rude of me,\but you are you currently a prisoner, so I hope you understand the circumstances.\Remove these at once! response:	Prisoner? How dare you do that to Levy-chan's team!
context: Who are you?\I am the guild master of Phantom Lord, Jose.\Phantom?\That's right! I was captured by the Element 4!\I know that this filthy cell and shackles are quite rude of me,\but you are you currently a prisoner, so I hope you understand the circumstances.\Remove these at once!\Prisoner? How dare you do that to Levy-chan's team! response:	What's that supposed to mean?
context: I am the guild master of Phantom Lord, Jose.\Phantom?\That's right! I was captured by the Element 4!\I know that this filthy cell and shackles are quite rude of me,\but you are you currently a prisoner, so I hope you understand the circumstances.\Remove these at once!\Prisoner? How dare you do that to Levy-chan's team!\What's that supposed to mean? response:	Ew, ew, ew!
context: Phantom?\That's right! I was captured by the Element 4!\I know that this filthy cell and shackles are quite rude of me,\but you are you currently a prisoner, so I hope you understand the circumstances.\Remove these at once!\Prisoner? How dare you do that to Levy-chan's team!\What's that supposed to mean?\Ew, ew, ew! response:	See? You don't want to stay in this cell, yes?
context: That's right! I was captured by the Element 4!\I know that this filthy cell and shackles are quite rude of me,\but you are you currently a prisoner, so I hope you understand the circumstances.\Remove these at once!\Prisoner? How dare you do that to Levy-chan's team!\What's that supposed to mean?\Ew, ew, ew!\See? You don't want to stay in this cell, yes? response:	If you cooperate, I'll transfer you to the suite.
context: I know that this filthy cell and shackles are quite rude of me,\but you are you currently a prisoner, so I hope you understand the circumstances.\Remove these at once!\Prisoner? How dare you do that to Levy-chan's team!\What's that supposed to mean?\Ew, ew, ew!\See? You don't want to stay in this cell, yes?\If you cooperate, I'll transfer you to the suite. response:	Why did you attack us?
context: but you are you currently a prisoner, so I hope you understand the circumstances.\Remove these at once!\Prisoner? How dare you do that to Levy-chan's team!\What's that supposed to mean?\Ew, ew, ew!\See? You don't want to stay in this cell, yes?\If you cooperate, I'll transfer you to the suite.\Why did you attack us? response:	Us?
context: Remove these at once!\Prisoner? How dare you do that to Levy-chan's team!\What's that supposed to mean?\Ew, ew, ew!\See? You don't want to stay in this cell, yes?\If you cooperate, I'll transfer you to the suite.\Why did you attack us?\Us? response:	Oh, are you referring to Fairy Tail?
context: Prisoner? How dare you do that to Levy-chan's team!\What's that supposed to mean?\Ew, ew, ew!\See? You don't want to stay in this cell, yes?\If you cooperate, I'll transfer you to the suite.\Why did you attack us?\Us?\Oh, are you referring to Fairy Tail? response:	Just in passing... A side effect.
context: What's that supposed to mean?\Ew, ew, ew!\See? You don't want to stay in this cell, yes?\If you cooperate, I'll transfer you to the suite.\Why did you attack us?\Us?\Oh, are you referring to Fairy Tail?\Just in passing... A side effect. response:	Our true objective was to obtain a certain someone.
