context: Late Night Show response:	Late Night Show
context: No...\It's not like that...\I don't like telling long stories.\Yes.\I'll stop looking like I want to hear about it.\It's already happened before, right?\An old man's attacked out of the blue when he saw this tattoo, right?\Yes. response:	My clan is called Hoshizoku, ya know?
context: It's not like that...\I don't like telling long stories.\Yes.\I'll stop looking like I want to hear about it.\It's already happened before, right?\An old man's attacked out of the blue when he saw this tattoo, right?\Yes.\My clan is called Hoshizoku, ya know? response:	And apparently, it was...
context: I don't like telling long stories.\Yes.\I'll stop looking like I want to hear about it.\It's already happened before, right?\An old man's attacked out of the blue when he saw this tattoo, right?\Yes.\My clan is called Hoshizoku, ya know?\And apparently, it was... response:	They murdered loads of people...
context: Yes.\I'll stop looking like I want to hear about it.\It's already happened before, right?\An old man's attacked out of the blue when he saw this tattoo, right?\Yes.\My clan is called Hoshizoku, ya know?\And apparently, it was...\They murdered loads of people... response:	Later on, seeking power, they even laid their hands on human souls.
context: I'll stop looking like I want to hear about it.\It's already happened before, right?\An old man's attacked out of the blue when he saw this tattoo, right?\Yes.\My clan is called Hoshizoku, ya know?\And apparently, it was...\They murdered loads of people...\Later on, seeking power, they even laid their hands on human souls. response:	I'm the last surviving member of the Hoshizoku clan.
context: It's already happened before, right?\An old man's attacked out of the blue when he saw this tattoo, right?\Yes.\My clan is called Hoshizoku, ya know?\And apparently, it was...\They murdered loads of people...\Later on, seeking power, they even laid their hands on human souls.\I'm the last surviving member of the Hoshizoku clan. response:	I didn't know...
context: An old man's attacked out of the blue when he saw this tattoo, right?\Yes.\My clan is called Hoshizoku, ya know?\And apparently, it was...\They murdered loads of people...\Later on, seeking power, they even laid their hands on human souls.\I'm the last surviving member of the Hoshizoku clan.\I didn't know... response:	Now, that clan is?
context: Yes.\My clan is called Hoshizoku, ya know?\And apparently, it was...\They murdered loads of people...\Later on, seeking power, they even laid their hands on human souls.\I'm the last surviving member of the Hoshizoku clan.\I didn't know...\Now, that clan is? response:	Thirteen years ago, all their souls were taken... by Shibusen.
context: My clan is called Hoshizoku, ya know?\And apparently, it was...\They murdered loads of people...\Later on, seeking power, they even laid their hands on human souls.\I'm the last surviving member of the Hoshizoku clan.\I didn't know...\Now, that clan is?\Thirteen years ago, all their souls were taken... by Shibusen. response:	Thirteen years ago, all their souls were taken... by Shibusen.
context: And apparently, it was...\They murdered loads of people...\Later on, seeking power, they even laid their hands on human souls.\I'm the last surviving member of the Hoshizoku clan.\I didn't know...\Now, that clan is?\Thirteen years ago, all their souls were taken... by Shibusen.\Thirteen years ago, all their souls were taken... by Shibusen. response:	I was still a baby, so...
context: They murdered loads of people...\Later on, seeking power, they even laid their hands on human souls.\I'm the last surviving member of the Hoshizoku clan.\I didn't know...\Now, that clan is?\Thirteen years ago, all their souls were taken... by Shibusen.\Thirteen years ago, all their souls were taken... by Shibusen.\I was still a baby, so... response:	And that's it!
context: Later on, seeking power, they even laid their hands on human souls.\I'm the last surviving member of the Hoshizoku clan.\I didn't know...\Now, that clan is?\Thirteen years ago, all their souls were taken... by Shibusen.\Thirteen years ago, all their souls were taken... by Shibusen.\I was still a baby, so...\And that's it! response:	Do you despise Shibusen, Black Star?
context: I'm the last surviving member of the Hoshizoku clan.\I didn't know...\Now, that clan is?\Thirteen years ago, all their souls were taken... by Shibusen.\Thirteen years ago, all their souls were taken... by Shibusen.\I was still a baby, so...\And that's it!\Do you despise Shibusen, Black Star? response:	Not really...
context: I didn't know...\Now, that clan is?\Thirteen years ago, all their souls were taken... by Shibusen.\Thirteen years ago, all their souls were taken... by Shibusen.\I was still a baby, so...\And that's it!\Do you despise Shibusen, Black Star?\Not really... response:	We're talking about when I was still just a lil' star.
context: Now, that clan is?\Thirteen years ago, all their souls were taken... by Shibusen.\Thirteen years ago, all their souls were taken... by Shibusen.\I was still a baby, so...\And that's it!\Do you despise Shibusen, Black Star?\Not really...\We're talking about when I was still just a lil' star. response:	Both my mom and dad crossed the line...
context: Thirteen years ago, all their souls were taken... by Shibusen.\Thirteen years ago, all their souls were taken... by Shibusen.\I was still a baby, so...\And that's it!\Do you despise Shibusen, Black Star?\Not really...\We're talking about when I was still just a lil' star.\Both my mom and dad crossed the line... response:	That's all there's to it.
context: Thirteen years ago, all their souls were taken... by Shibusen.\I was still a baby, so...\And that's it!\Do you despise Shibusen, Black Star?\Not really...\We're talking about when I was still just a lil' star.\Both my mom and dad crossed the line...\That's all there's to it. response:	Still... being hated because of that...
context: I was still a baby, so...\And that's it!\Do you despise Shibusen, Black Star?\Not really...\We're talking about when I was still just a lil' star.\Both my mom and dad crossed the line...\That's all there's to it.\Still... being hated because of that... response:	Still... being hated because of that...
context: And that's it!\Do you despise Shibusen, Black Star?\Not really...\We're talking about when I was still just a lil' star.\Both my mom and dad crossed the line...\That's all there's to it.\Still... being hated because of that...\Still... being hated because of that... response:	I don't like it...
context: Do you despise Shibusen, Black Star?\Not really...\We're talking about when I was still just a lil' star.\Both my mom and dad crossed the line...\That's all there's to it.\Still... being hated because of that...\Still... being hated because of that...\I don't like it... response:	Are you an idiot?
context: Not really...\We're talking about when I was still just a lil' star.\Both my mom and dad crossed the line...\That's all there's to it.\Still... being hated because of that...\Still... being hated because of that...\I don't like it...\Are you an idiot? response:	Didn't I stand out because of that?
context: We're talking about when I was still just a lil' star.\Both my mom and dad crossed the line...\That's all there's to it.\Still... being hated because of that...\Still... being hated because of that...\I don't like it...\Are you an idiot?\Didn't I stand out because of that? response:	You know, Black Star...
context: Both my mom and dad crossed the line...\That's all there's to it.\Still... being hated because of that...\Still... being hated because of that...\I don't like it...\Are you an idiot?\Didn't I stand out because of that?\You know, Black Star... response:	You don't have to push yourself.
context: That's all there's to it.\Still... being hated because of that...\Still... being hated because of that...\I don't like it...\Are you an idiot?\Didn't I stand out because of that?\You know, Black Star...\You don't have to push yourself. response:	I don't know what your relation with the Demon Blade is, but...
context: Still... being hated because of that...\Still... being hated because of that...\I don't like it...\Are you an idiot?\Didn't I stand out because of that?\You know, Black Star...\You don't have to push yourself.\I don't know what your relation with the Demon Blade is, but... response:	He's an enemy we have to defeat, right?
context: Still... being hated because of that...\I don't like it...\Are you an idiot?\Didn't I stand out because of that?\You know, Black Star...\You don't have to push yourself.\I don't know what your relation with the Demon Blade is, but...\He's an enemy we have to defeat, right? response:	If that's so, I'll fight, too.
context: I don't like it...\Are you an idiot?\Didn't I stand out because of that?\You know, Black Star...\You don't have to push yourself.\I don't know what your relation with the Demon Blade is, but...\He's an enemy we have to defeat, right?\If that's so, I'll fight, too. response:	When you feel like telling it to me,
context: Are you an idiot?\Didn't I stand out because of that?\You know, Black Star...\You don't have to push yourself.\I don't know what your relation with the Demon Blade is, but...\He's an enemy we have to defeat, right?\If that's so, I'll fight, too.\When you feel like telling it to me, response:	Ok.
context: Didn't I stand out because of that?\You know, Black Star...\You don't have to push yourself.\I don't know what your relation with the Demon Blade is, but...\He's an enemy we have to defeat, right?\If that's so, I'll fight, too.\When you feel like telling it to me,\Ok. response:	The rain's getting heavier.
context: You know, Black Star...\You don't have to push yourself.\I don't know what your relation with the Demon Blade is, but...\He's an enemy we have to defeat, right?\If that's so, I'll fight, too.\When you feel like telling it to me,\Ok.\The rain's getting heavier. response:	I doth think.
context: You don't have to push yourself.\I don't know what your relation with the Demon Blade is, but...\He's an enemy we have to defeat, right?\If that's so, I'll fight, too.\When you feel like telling it to me,\Ok.\The rain's getting heavier.\I doth think. response:	Shalt I sleep? Shalt I play?
context: I don't know what your relation with the Demon Blade is, but...\He's an enemy we have to defeat, right?\If that's so, I'll fight, too.\When you feel like telling it to me,\Ok.\The rain's getting heavier.\I doth think.\Shalt I sleep? Shalt I play? response:	Shalt I sleep? Shalt I play?
context: He's an enemy we have to defeat, right?\If that's so, I'll fight, too.\When you feel like telling it to me,\Ok.\The rain's getting heavier.\I doth think.\Shalt I sleep? Shalt I play?\Shalt I sleep? Shalt I play? response:	Nay.
context: If that's so, I'll fight, too.\When you feel like telling it to me,\Ok.\The rain's getting heavier.\I doth think.\Shalt I sleep? Shalt I play?\Shalt I sleep? Shalt I play?\Nay. response:	I shalt eat!
context: When you feel like telling it to me,\Ok.\The rain's getting heavier.\I doth think.\Shalt I sleep? Shalt I play?\Shalt I sleep? Shalt I play?\Nay.\I shalt eat! response:	Shinigami-sama!
context: Ok.\The rain's getting heavier.\I doth think.\Shalt I sleep? Shalt I play?\Shalt I sleep? Shalt I play?\Nay.\I shalt eat!\Shinigami-sama! response:	Why did you let those two go?
context: The rain's getting heavier.\I doth think.\Shalt I sleep? Shalt I play?\Shalt I sleep? Shalt I play?\Nay.\I shalt eat!\Shinigami-sama!\Why did you let those two go? response:	C-C-C-Calm down!
context: I doth think.\Shalt I sleep? Shalt I play?\Shalt I sleep? Shalt I play?\Nay.\I shalt eat!\Shinigami-sama!\Why did you let those two go?\C-C-C-Calm down! response:	Or rather, who called you?
context: Shalt I sleep? Shalt I play?\Shalt I sleep? Shalt I play?\Nay.\I shalt eat!\Shinigami-sama!\Why did you let those two go?\C-C-C-Calm down!\Or rather, who called you? response:	The Academy of Shinigami Weapons Wielders...
context: Shalt I sleep? Shalt I play?\Nay.\I shalt eat!\Shinigami-sama!\Why did you let those two go?\C-C-C-Calm down!\Or rather, who called you?\The Academy of Shinigami Weapons Wielders... response:	Is that so?
context: Nay.\I shalt eat!\Shinigami-sama!\Why did you let those two go?\C-C-C-Calm down!\Or rather, who called you?\The Academy of Shinigami Weapons Wielders...\Is that so? response:	The one called Demon Blade, what kind of guy is he, father?
context: I shalt eat!\Shinigami-sama!\Why did you let those two go?\C-C-C-Calm down!\Or rather, who called you?\The Academy of Shinigami Weapons Wielders...\Is that so?\The one called Demon Blade, what kind of guy is he, father? response:	Kid, you too?
context: Shinigami-sama!\Why did you let those two go?\C-C-C-Calm down!\Or rather, who called you?\The Academy of Shinigami Weapons Wielders...\Is that so?\The one called Demon Blade, what kind of guy is he, father?\Kid, you too? response:	Don't tell me he's a guy like that Devil Sword we met...
context: Why did you let those two go?\C-C-C-Calm down!\Or rather, who called you?\The Academy of Shinigami Weapons Wielders...\Is that so?\The one called Demon Blade, what kind of guy is he, father?\Kid, you too?\Don't tell me he's a guy like that Devil Sword we met... response:	Devil Sword?
context: C-C-C-Calm down!\Or rather, who called you?\The Academy of Shinigami Weapons Wielders...\Is that so?\The one called Demon Blade, what kind of guy is he, father?\Kid, you too?\Don't tell me he's a guy like that Devil Sword we met...\Devil Sword? response:	There's no witch controlling the Demon Blade.
context: Or rather, who called you?\The Academy of Shinigami Weapons Wielders...\Is that so?\The one called Demon Blade, what kind of guy is he, father?\Kid, you too?\Don't tell me he's a guy like that Devil Sword we met...\Devil Sword?\There's no witch controlling the Demon Blade. response:	On the contrary, because he's alone, he's become evil...
context: The Academy of Shinigami Weapons Wielders...\Is that so?\The one called Demon Blade, what kind of guy is he, father?\Kid, you too?\Don't tell me he's a guy like that Devil Sword we met...\Devil Sword?\There's no witch controlling the Demon Blade.\On the contrary, because he's alone, he's become evil... response:	He uses the fear in a person's heart as a way in.
context: Is that so?\The one called Demon Blade, what kind of guy is he, father?\Kid, you too?\Don't tell me he's a guy like that Devil Sword we met...\Devil Sword?\There's no witch controlling the Demon Blade.\On the contrary, because he's alone, he's become evil...\He uses the fear in a person's heart as a way in. response:	He lays hand on the souls for himself...
context: The one called Demon Blade, what kind of guy is he, father?\Kid, you too?\Don't tell me he's a guy like that Devil Sword we met...\Devil Sword?\There's no witch controlling the Demon Blade.\On the contrary, because he's alone, he's become evil...\He uses the fear in a person's heart as a way in.\He lays hand on the souls for himself... response:	At this rate, he too will become a Kishin.
context: Kid, you too?\Don't tell me he's a guy like that Devil Sword we met...\Devil Sword?\There's no witch controlling the Demon Blade.\On the contrary, because he's alone, he's become evil...\He uses the fear in a person's heart as a way in.\He lays hand on the souls for himself...\At this rate, he too will become a Kishin. response:	At this rate, he too will become a Kishin.
context: Don't tell me he's a guy like that Devil Sword we met...\Devil Sword?\There's no witch controlling the Demon Blade.\On the contrary, because he's alone, he's become evil...\He uses the fear in a person's heart as a way in.\He lays hand on the souls for himself...\At this rate, he too will become a Kishin.\At this rate, he too will become a Kishin. response:	That Hoshizoku guy... what has he come here for?
context: Devil Sword?\There's no witch controlling the Demon Blade.\On the contrary, because he's alone, he's become evil...\He uses the fear in a person's heart as a way in.\He lays hand on the souls for himself...\At this rate, he too will become a Kishin.\At this rate, he too will become a Kishin.\That Hoshizoku guy... what has he come here for? response:	With this sickle I won't be much of an opponent...
context: There's no witch controlling the Demon Blade.\On the contrary, because he's alone, he's become evil...\He uses the fear in a person's heart as a way in.\He lays hand on the souls for himself...\At this rate, he too will become a Kishin.\At this rate, he too will become a Kishin.\That Hoshizoku guy... what has he come here for?\With this sickle I won't be much of an opponent... response:	No... if it's now I can have my revenge.
context: On the contrary, because he's alone, he's become evil...\He uses the fear in a person's heart as a way in.\He lays hand on the souls for himself...\At this rate, he too will become a Kishin.\At this rate, he too will become a Kishin.\That Hoshizoku guy... what has he come here for?\With this sickle I won't be much of an opponent...\No... if it's now I can have my revenge. response:	Because of them, mom and dad...
context: He uses the fear in a person's heart as a way in.\He lays hand on the souls for himself...\At this rate, he too will become a Kishin.\At this rate, he too will become a Kishin.\That Hoshizoku guy... what has he come here for?\With this sickle I won't be much of an opponent...\No... if it's now I can have my revenge.\Because of them, mom and dad... response:	I doth think...
context: He lays hand on the souls for himself...\At this rate, he too will become a Kishin.\At this rate, he too will become a Kishin.\That Hoshizoku guy... what has he come here for?\With this sickle I won't be much of an opponent...\No... if it's now I can have my revenge.\Because of them, mom and dad...\I doth think... response:	In thou I shalt be...
context: At this rate, he too will become a Kishin.\At this rate, he too will become a Kishin.\That Hoshizoku guy... what has he come here for?\With this sickle I won't be much of an opponent...\No... if it's now I can have my revenge.\Because of them, mom and dad...\I doth think...\In thou I shalt be... response:	Thou I shalt eat.
context: At this rate, he too will become a Kishin.\That Hoshizoku guy... what has he come here for?\With this sickle I won't be much of an opponent...\No... if it's now I can have my revenge.\Because of them, mom and dad...\I doth think...\In thou I shalt be...\Thou I shalt eat. response:	Who are you?
context: That Hoshizoku guy... what has he come here for?\With this sickle I won't be much of an opponent...\No... if it's now I can have my revenge.\Because of them, mom and dad...\I doth think...\In thou I shalt be...\Thou I shalt eat.\Who are you? response:	I doth believe... there's seemeth to be fear in you...
context: With this sickle I won't be much of an opponent...\No... if it's now I can have my revenge.\Because of them, mom and dad...\I doth think...\In thou I shalt be...\Thou I shalt eat.\Who are you?\I doth believe... there's seemeth to be fear in you... response:	I doth believe... there's seemeth to be fear in you...
context: No... if it's now I can have my revenge.\Because of them, mom and dad...\I doth think...\In thou I shalt be...\Thou I shalt eat.\Who are you?\I doth believe... there's seemeth to be fear in you...\I doth believe... there's seemeth to be fear in you... response:	What are you saying all of a sudden?
context: Because of them, mom and dad...\I doth think...\In thou I shalt be...\Thou I shalt eat.\Who are you?\I doth believe... there's seemeth to be fear in you...\I doth believe... there's seemeth to be fear in you...\What are you saying all of a sudden? response:	It's not like I'm...
context: I doth think...\In thou I shalt be...\Thou I shalt eat.\Who are you?\I doth believe... there's seemeth to be fear in you...\I doth believe... there's seemeth to be fear in you...\What are you saying all of a sudden?\It's not like I'm... response:	I wonder...
context: In thou I shalt be...\Thou I shalt eat.\Who are you?\I doth believe... there's seemeth to be fear in you...\I doth believe... there's seemeth to be fear in you...\What are you saying all of a sudden?\It's not like I'm...\I wonder... response:	As long as you have power...
context: Thou I shalt eat.\Who are you?\I doth believe... there's seemeth to be fear in you...\I doth believe... there's seemeth to be fear in you...\What are you saying all of a sudden?\It's not like I'm...\I wonder...\As long as you have power... response:	Do you want it?
context: Who are you?\I doth believe... there's seemeth to be fear in you...\I doth believe... there's seemeth to be fear in you...\What are you saying all of a sudden?\It's not like I'm...\I wonder...\As long as you have power...\Do you want it? response:	Honorable Mention
context: I doth believe... there's seemeth to be fear in you...\I doth believe... there's seemeth to be fear in you...\What are you saying all of a sudden?\It's not like I'm...\I wonder...\As long as you have power...\Do you want it?\Honorable Mention response:	I am cowardly...
context: I doth believe... there's seemeth to be fear in you...\What are you saying all of a sudden?\It's not like I'm...\I wonder...\As long as you have power...\Do you want it?\Honorable Mention\I am cowardly... response:	Brief review: I think this very well conveys Liz's position in Shibusen.
context: What are you saying all of a sudden?\It's not like I'm...\I wonder...\As long as you have power...\Do you want it?\Honorable Mention\I am cowardly...\Brief review: I think this very well conveys Liz's position in Shibusen. response:	I am cowardly...
context: It's not like I'm...\I wonder...\As long as you have power...\Do you want it?\Honorable Mention\I am cowardly...\Brief review: I think this very well conveys Liz's position in Shibusen.\I am cowardly... response:	The Chosen
context: I wonder...\As long as you have power...\Do you want it?\Honorable Mention\I am cowardly...\Brief review: I think this very well conveys Liz's position in Shibusen.\I am cowardly...\The Chosen response:	This is an elegant piece that holds balance and sings in an avant-garde matter.
context: As long as you have power...\Do you want it?\Honorable Mention\I am cowardly...\Brief review: I think this very well conveys Liz's position in Shibusen.\I am cowardly...\The Chosen\This is an elegant piece that holds balance and sings in an avant-garde matter. response:	If even a bit...
context: Do you want it?\Honorable Mention\I am cowardly...\Brief review: I think this very well conveys Liz's position in Shibusen.\I am cowardly...\The Chosen\This is an elegant piece that holds balance and sings in an avant-garde matter.\If even a bit... response:	If even a bit...
context: Honorable Mention\I am cowardly...\Brief review: I think this very well conveys Liz's position in Shibusen.\I am cowardly...\The Chosen\This is an elegant piece that holds balance and sings in an avant-garde matter.\If even a bit...\If even a bit... response:	Oh, Ryoku, you've been here...
context: I am cowardly...\Brief review: I think this very well conveys Liz's position in Shibusen.\I am cowardly...\The Chosen\This is an elegant piece that holds balance and sings in an avant-garde matter.\If even a bit...\If even a bit...\Oh, Ryoku, you've been here... response:	I brought things we can use as weapons for the other folks.
context: Brief review: I think this very well conveys Liz's position in Shibusen.\I am cowardly...\The Chosen\This is an elegant piece that holds balance and sings in an avant-garde matter.\If even a bit...\If even a bit...\Oh, Ryoku, you've been here...\I brought things we can use as weapons for the other folks. response:	Hari was built twenty-three years ago and no thief has been able to sneak inside.
context: I am cowardly...\The Chosen\This is an elegant piece that holds balance and sings in an avant-garde matter.\If even a bit...\If even a bit...\Oh, Ryoku, you've been here...\I brought things we can use as weapons for the other folks.\Hari was built twenty-three years ago and no thief has been able to sneak inside. response:	What? Don't worry about a thing...
context: The Chosen\This is an elegant piece that holds balance and sings in an avant-garde matter.\If even a bit...\If even a bit...\Oh, Ryoku, you've been here...\I brought things we can use as weapons for the other folks.\Hari was built twenty-three years ago and no thief has been able to sneak inside.\What? Don't worry about a thing... response:	I won't let it turn out like the past.
context: This is an elegant piece that holds balance and sings in an avant-garde matter.\If even a bit...\If even a bit...\Oh, Ryoku, you've been here...\I brought things we can use as weapons for the other folks.\Hari was built twenty-three years ago and no thief has been able to sneak inside.\What? Don't worry about a thing...\I won't let it turn out like the past. response:	After all, I'm still good to go at it!
context: If even a bit...\If even a bit...\Oh, Ryoku, you've been here...\I brought things we can use as weapons for the other folks.\Hari was built twenty-three years ago and no thief has been able to sneak inside.\What? Don't worry about a thing...\I won't let it turn out like the past.\After all, I'm still good to go at it! response:	Isn't that a Japanese sword?
context: If even a bit...\Oh, Ryoku, you've been here...\I brought things we can use as weapons for the other folks.\Hari was built twenty-three years ago and no thief has been able to sneak inside.\What? Don't worry about a thing...\I won't let it turn out like the past.\After all, I'm still good to go at it!\Isn't that a Japanese sword? response:	Why is there something like that in our village?
context: Oh, Ryoku, you've been here...\I brought things we can use as weapons for the other folks.\Hari was built twenty-three years ago and no thief has been able to sneak inside.\What? Don't worry about a thing...\I won't let it turn out like the past.\After all, I'm still good to go at it!\Isn't that a Japanese sword?\Why is there something like that in our village? response:	Ryoku, are you alright?
context: I brought things we can use as weapons for the other folks.\Hari was built twenty-three years ago and no thief has been able to sneak inside.\What? Don't worry about a thing...\I won't let it turn out like the past.\After all, I'm still good to go at it!\Isn't that a Japanese sword?\Why is there something like that in our village?\Ryoku, are you alright? response:	He's out!
context: Hari was built twenty-three years ago and no thief has been able to sneak inside.\What? Don't worry about a thing...\I won't let it turn out like the past.\After all, I'm still good to go at it!\Isn't that a Japanese sword?\Why is there something like that in our village?\Ryoku, are you alright?\He's out! response:	Let's go!
context: What? Don't worry about a thing...\I won't let it turn out like the past.\After all, I'm still good to go at it!\Isn't that a Japanese sword?\Why is there something like that in our village?\Ryoku, are you alright?\He's out!\Let's go! response:	Yes.
context: I won't let it turn out like the past.\After all, I'm still good to go at it!\Isn't that a Japanese sword?\Why is there something like that in our village?\Ryoku, are you alright?\He's out!\Let's go!\Yes. response:	Ryoku, what's wrong?
context: After all, I'm still good to go at it!\Isn't that a Japanese sword?\Why is there something like that in our village?\Ryoku, are you alright?\He's out!\Let's go!\Yes.\Ryoku, what's wrong? response:	Ryoku?
context: Isn't that a Japanese sword?\Why is there something like that in our village?\Ryoku, are you alright?\He's out!\Let's go!\Yes.\Ryoku, what's wrong?\Ryoku? response:	Nay!
context: Why is there something like that in our village?\Ryoku, are you alright?\He's out!\Let's go!\Yes.\Ryoku, what's wrong?\Ryoku?\Nay! response:	I'm the Demon Blade Masamune.
context: Ryoku, are you alright?\He's out!\Let's go!\Yes.\Ryoku, what's wrong?\Ryoku?\Nay!\I'm the Demon Blade Masamune. response:	Thy soul I shalt... eat!
context: He's out!\Let's go!\Yes.\Ryoku, what's wrong?\Ryoku?\Nay!\I'm the Demon Blade Masamune.\Thy soul I shalt... eat! response:	Thy soul I shalt... eat!
context: Let's go!\Yes.\Ryoku, what's wrong?\Ryoku?\Nay!\I'm the Demon Blade Masamune.\Thy soul I shalt... eat!\Thy soul I shalt... eat! response:	Are you the Demon Blade?
context: Yes.\Ryoku, what's wrong?\Ryoku?\Nay!\I'm the Demon Blade Masamune.\Thy soul I shalt... eat!\Thy soul I shalt... eat!\Are you the Demon Blade? response:	What's that?
context: Ryoku, what's wrong?\Ryoku?\Nay!\I'm the Demon Blade Masamune.\Thy soul I shalt... eat!\Thy soul I shalt... eat!\Are you the Demon Blade?\What's that? response:	He's the damn brat from earlier, isn't he?
context: Ryoku?\Nay!\I'm the Demon Blade Masamune.\Thy soul I shalt... eat!\Thy soul I shalt... eat!\Are you the Demon Blade?\What's that?\He's the damn brat from earlier, isn't he? response:	What the hell is this?
context: Nay!\I'm the Demon Blade Masamune.\Thy soul I shalt... eat!\Thy soul I shalt... eat!\Are you the Demon Blade?\What's that?\He's the damn brat from earlier, isn't he?\What the hell is this? response:	One of the Demon Blade's techniques... Soul Possession.
context: I'm the Demon Blade Masamune.\Thy soul I shalt... eat!\Thy soul I shalt... eat!\Are you the Demon Blade?\What's that?\He's the damn brat from earlier, isn't he?\What the hell is this?\One of the Demon Blade's techniques... Soul Possession. response:	One of the Demon Blade's techniques... Soul Possession.
context: Thy soul I shalt... eat!\Thy soul I shalt... eat!\Are you the Demon Blade?\What's that?\He's the damn brat from earlier, isn't he?\What the hell is this?\One of the Demon Blade's techniques... Soul Possession.\One of the Demon Blade's techniques... Soul Possession. response:	Soul Possession?
context: Thy soul I shalt... eat!\Are you the Demon Blade?\What's that?\He's the damn brat from earlier, isn't he?\What the hell is this?\One of the Demon Blade's techniques... Soul Possession.\One of the Demon Blade's techniques... Soul Possession.\Soul Possession? response:	What's that?
context: Are you the Demon Blade?\What's that?\He's the damn brat from earlier, isn't he?\What the hell is this?\One of the Demon Blade's techniques... Soul Possession.\One of the Demon Blade's techniques... Soul Possession.\Soul Possession?\What's that? response:	Normally, both Technician and weapon synchronize their souls wavelengths, right?
context: What's that?\He's the damn brat from earlier, isn't he?\What the hell is this?\One of the Demon Blade's techniques... Soul Possession.\One of the Demon Blade's techniques... Soul Possession.\Soul Possession?\What's that?\Normally, both Technician and weapon synchronize their souls wavelengths, right? response:	However, the Demon Blade possesses its wielder, manipulates him...
context: He's the damn brat from earlier, isn't he?\What the hell is this?\One of the Demon Blade's techniques... Soul Possession.\One of the Demon Blade's techniques... Soul Possession.\Soul Possession?\What's that?\Normally, both Technician and weapon synchronize their souls wavelengths, right?\However, the Demon Blade possesses its wielder, manipulates him... response:	That's the Demon Blade...
context: What the hell is this?\One of the Demon Blade's techniques... Soul Possession.\One of the Demon Blade's techniques... Soul Possession.\Soul Possession?\What's that?\Normally, both Technician and weapon synchronize their souls wavelengths, right?\However, the Demon Blade possesses its wielder, manipulates him...\That's the Demon Blade... response:	Oh, it's you?
context: One of the Demon Blade's techniques... Soul Possession.\One of the Demon Blade's techniques... Soul Possession.\Soul Possession?\What's that?\Normally, both Technician and weapon synchronize their souls wavelengths, right?\However, the Demon Blade possesses its wielder, manipulates him...\That's the Demon Blade...\Oh, it's you? response:	Tsubaki, what should I do?
context: One of the Demon Blade's techniques... Soul Possession.\Soul Possession?\What's that?\Normally, both Technician and weapon synchronize their souls wavelengths, right?\However, the Demon Blade possesses its wielder, manipulates him...\That's the Demon Blade...\Oh, it's you?\Tsubaki, what should I do? response:	Even if it's the Demon Blade, he shouldn't be able to control two wavelengths.
context: Soul Possession?\What's that?\Normally, both Technician and weapon synchronize their souls wavelengths, right?\However, the Demon Blade possesses its wielder, manipulates him...\That's the Demon Blade...\Oh, it's you?\Tsubaki, what should I do?\Even if it's the Demon Blade, he shouldn't be able to control two wavelengths. response:	If the boy were to receive Black Star's wavelength,
context: What's that?\Normally, both Technician and weapon synchronize their souls wavelengths, right?\However, the Demon Blade possesses its wielder, manipulates him...\That's the Demon Blade...\Oh, it's you?\Tsubaki, what should I do?\Even if it's the Demon Blade, he shouldn't be able to control two wavelengths.\If the boy were to receive Black Star's wavelength, response:	I will take it up from there.
context: Normally, both Technician and weapon synchronize their souls wavelengths, right?\However, the Demon Blade possesses its wielder, manipulates him...\That's the Demon Blade...\Oh, it's you?\Tsubaki, what should I do?\Even if it's the Demon Blade, he shouldn't be able to control two wavelengths.\If the boy were to receive Black Star's wavelength,\I will take it up from there. response:	'Kay!
context: However, the Demon Blade possesses its wielder, manipulates him...\That's the Demon Blade...\Oh, it's you?\Tsubaki, what should I do?\Even if it's the Demon Blade, he shouldn't be able to control two wavelengths.\If the boy were to receive Black Star's wavelength,\I will take it up from there.\'Kay! response:	I just have to hit him with a soul wavelength, right?
context: That's the Demon Blade...\Oh, it's you?\Tsubaki, what should I do?\Even if it's the Demon Blade, he shouldn't be able to control two wavelengths.\If the boy were to receive Black Star's wavelength,\I will take it up from there.\'Kay!\I just have to hit him with a soul wavelength, right? response:	Yes.
context: Oh, it's you?\Tsubaki, what should I do?\Even if it's the Demon Blade, he shouldn't be able to control two wavelengths.\If the boy were to receive Black Star's wavelength,\I will take it up from there.\'Kay!\I just have to hit him with a soul wavelength, right?\Yes. response:	I entered Shibusen to hunt down the Demon Blade.
context: Tsubaki, what should I do?\Even if it's the Demon Blade, he shouldn't be able to control two wavelengths.\If the boy were to receive Black Star's wavelength,\I will take it up from there.\'Kay!\I just have to hit him with a soul wavelength, right?\Yes.\I entered Shibusen to hunt down the Demon Blade. response:	But, I might have been just using you, Black Star.
context: Even if it's the Demon Blade, he shouldn't be able to control two wavelengths.\If the boy were to receive Black Star's wavelength,\I will take it up from there.\'Kay!\I just have to hit him with a soul wavelength, right?\Yes.\I entered Shibusen to hunt down the Demon Blade.\But, I might have been just using you, Black Star. response:	But, I might have been just using you, Black Star.
context: If the boy were to receive Black Star's wavelength,\I will take it up from there.\'Kay!\I just have to hit him with a soul wavelength, right?\Yes.\I entered Shibusen to hunt down the Demon Blade.\But, I might have been just using you, Black Star.\But, I might have been just using you, Black Star. response:	Tsubaki,
context: I will take it up from there.\'Kay!\I just have to hit him with a soul wavelength, right?\Yes.\I entered Shibusen to hunt down the Demon Blade.\But, I might have been just using you, Black Star.\But, I might have been just using you, Black Star.\Tsubaki, response:	A weapon and a Technician...
