context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: which when added to the costs for Unit 00,\are enough to bankrupt an entire country.\We also understand that you gave that particular toy to your son, didn't you?\Manpower, time and money.\How much more will be wasted by you and your family?\And that is not your only responsibility.\The Human Enhancement Project,\that should be your top priority. response:	Yes, in these desperate circumstances that project is our only hope.
context: are enough to bankrupt an entire country.\We also understand that you gave that particular toy to your son, didn't you?\Manpower, time and money.\How much more will be wasted by you and your family?\And that is not your only responsibility.\The Human Enhancement Project,\that should be your top priority.\Yes, in these desperate circumstances that project is our only hope. response:	Do you understand?
context: We also understand that you gave that particular toy to your son, didn't you?\Manpower, time and money.\How much more will be wasted by you and your family?\And that is not your only responsibility.\The Human Enhancement Project,\that should be your top priority.\Yes, in these desperate circumstances that project is our only hope.\Do you understand? response:	In any case, the Angel is no excuse for delaying that project's schedule.
context: Manpower, time and money.\How much more will be wasted by you and your family?\And that is not your only responsibility.\The Human Enhancement Project,\that should be your top priority.\Yes, in these desperate circumstances that project is our only hope.\Do you understand?\In any case, the Angel is no excuse for delaying that project's schedule. response:	However, we will consider adjusting the budget.
context: How much more will be wasted by you and your family?\And that is not your only responsibility.\The Human Enhancement Project,\that should be your top priority.\Yes, in these desperate circumstances that project is our only hope.\Do you understand?\In any case, the Angel is no excuse for delaying that project's schedule.\However, we will consider adjusting the budget. response:	Now, the rest of this meeting concerns only us.
context: And that is not your only responsibility.\The Human Enhancement Project,\that should be your top priority.\Yes, in these desperate circumstances that project is our only hope.\Do you understand?\In any case, the Angel is no excuse for delaying that project's schedule.\However, we will consider adjusting the budget.\Now, the rest of this meeting concerns only us. response:	Your presence here was appreciated, Mr. Ikari.
context: The Human Enhancement Project,\that should be your top priority.\Yes, in these desperate circumstances that project is our only hope.\Do you understand?\In any case, the Angel is no excuse for delaying that project's schedule.\However, we will consider adjusting the budget.\Now, the rest of this meeting concerns only us.\Your presence here was appreciated, Mr. Ikari. response:	Ikari, you do understand there can be no turning back, don't you?
context: that should be your top priority.\Yes, in these desperate circumstances that project is our only hope.\Do you understand?\In any case, the Angel is no excuse for delaying that project's schedule.\However, we will consider adjusting the budget.\Now, the rest of this meeting concerns only us.\Your presence here was appreciated, Mr. Ikari.\Ikari, you do understand there can be no turning back, don't you? response:	I know.
context: Yes, in these desperate circumstances that project is our only hope.\Do you understand?\In any case, the Angel is no excuse for delaying that project's schedule.\However, we will consider adjusting the budget.\Now, the rest of this meeting concerns only us.\Your presence here was appreciated, Mr. Ikari.\Ikari, you do understand there can be no turning back, don't you?\I know. response:	Mankind has no time left.
context: Do you understand?\In any case, the Angel is no excuse for delaying that project's schedule.\However, we will consider adjusting the budget.\Now, the rest of this meeting concerns only us.\Your presence here was appreciated, Mr. Ikari.\Ikari, you do understand there can be no turning back, don't you?\I know.\Mankind has no time left. response:	Air conditioning has just got to be mankind's greatest treasure.
context: In any case, the Angel is no excuse for delaying that project's schedule.\However, we will consider adjusting the budget.\Now, the rest of this meeting concerns only us.\Your presence here was appreciated, Mr. Ikari.\Ikari, you do understand there can be no turning back, don't you?\I know.\Mankind has no time left.\Air conditioning has just got to be mankind's greatest treasure. response:	It's the triumph of science over nature.
context: However, we will consider adjusting the budget.\Now, the rest of this meeting concerns only us.\Your presence here was appreciated, Mr. Ikari.\Ikari, you do understand there can be no turning back, don't you?\I know.\Mankind has no time left.\Air conditioning has just got to be mankind's greatest treasure.\It's the triumph of science over nature. response:	Shinji's woken up.
context: Now, the rest of this meeting concerns only us.\Your presence here was appreciated, Mr. Ikari.\Ikari, you do understand there can be no turning back, don't you?\I know.\Mankind has no time left.\Air conditioning has just got to be mankind's greatest treasure.\It's the triumph of science over nature.\Shinji's woken up. response:	How is he?
context: Your presence here was appreciated, Mr. Ikari.\Ikari, you do understand there can be no turning back, don't you?\I know.\Mankind has no time left.\Air conditioning has just got to be mankind's greatest treasure.\It's the triumph of science over nature.\Shinji's woken up.\How is he? response:	No external injuries. His memory is a bit muddled, however.
context: Ikari, you do understand there can be no turning back, don't you?\I know.\Mankind has no time left.\Air conditioning has just got to be mankind's greatest treasure.\It's the triumph of science over nature.\Shinji's woken up.\How is he?\No external injuries. His memory is a bit muddled, however. response:	You don't think it could be brain damage?
context: I know.\Mankind has no time left.\Air conditioning has just got to be mankind's greatest treasure.\It's the triumph of science over nature.\Shinji's woken up.\How is he?\No external injuries. His memory is a bit muddled, however.\You don't think it could be brain damage? response:	The doctor said that there was nothing to worry about.
context: Mankind has no time left.\Air conditioning has just got to be mankind's greatest treasure.\It's the triumph of science over nature.\Shinji's woken up.\How is he?\No external injuries. His memory is a bit muddled, however.\You don't think it could be brain damage?\The doctor said that there was nothing to worry about. response:	Really?
context: Air conditioning has just got to be mankind's greatest treasure.\It's the triumph of science over nature.\Shinji's woken up.\How is he?\No external injuries. His memory is a bit muddled, however.\You don't think it could be brain damage?\The doctor said that there was nothing to worry about.\Really? response:	I suppose he did have a pretty hectic day.
context: It's the triumph of science over nature.\Shinji's woken up.\How is he?\No external injuries. His memory is a bit muddled, however.\You don't think it could be brain damage?\The doctor said that there was nothing to worry about.\Really?\I suppose he did have a pretty hectic day. response:	His cranial nerves must have taken a lot of strain.
context: Shinji's woken up.\How is he?\No external injuries. His memory is a bit muddled, however.\You don't think it could be brain damage?\The doctor said that there was nothing to worry about.\Really?\I suppose he did have a pretty hectic day.\His cranial nerves must have taken a lot of strain. response:	Don't you mean his heart?
context: How is he?\No external injuries. His memory is a bit muddled, however.\You don't think it could be brain damage?\The doctor said that there was nothing to worry about.\Really?\I suppose he did have a pretty hectic day.\His cranial nerves must have taken a lot of strain.\Don't you mean his heart? response:	Okay, go on.
context: No external injuries. His memory is a bit muddled, however.\You don't think it could be brain damage?\The doctor said that there was nothing to worry about.\Really?\I suppose he did have a pretty hectic day.\His cranial nerves must have taken a lot of strain.\Don't you mean his heart?\Okay, go on. response:	Yeah, that way. Stop.
context: You don't think it could be brain damage?\The doctor said that there was nothing to worry about.\Really?\I suppose he did have a pretty hectic day.\His cranial nerves must have taken a lot of strain.\Don't you mean his heart?\Okay, go on.\Yeah, that way. Stop. response:	If Eva and this city both operate at their full potential,
context: The doctor said that there was nothing to worry about.\Really?\I suppose he did have a pretty hectic day.\His cranial nerves must have taken a lot of strain.\Don't you mean his heart?\Okay, go on.\Yeah, that way. Stop.\If Eva and this city both operate at their full potential, response:	maybe we can make it through this.
context: Really?\I suppose he did have a pretty hectic day.\His cranial nerves must have taken a lot of strain.\Don't you mean his heart?\Okay, go on.\Yeah, that way. Stop.\If Eva and this city both operate at their full potential,\maybe we can make it through this. response:	Are you going to defeat the Angels? You're always such an optimist.
context: I suppose he did have a pretty hectic day.\His cranial nerves must have taken a lot of strain.\Don't you mean his heart?\Okay, go on.\Yeah, that way. Stop.\If Eva and this city both operate at their full potential,\maybe we can make it through this.\Are you going to defeat the Angels? You're always such an optimist. response:	Sometimes you need a little wishful thinking just to keep on living.
context: His cranial nerves must have taken a lot of strain.\Don't you mean his heart?\Okay, go on.\Yeah, that way. Stop.\If Eva and this city both operate at their full potential,\maybe we can make it through this.\Are you going to defeat the Angels? You're always such an optimist.\Sometimes you need a little wishful thinking just to keep on living. response:	I see your point. Your attitude makes me feel a little more at ease.
context: Don't you mean his heart?\Okay, go on.\Yeah, that way. Stop.\If Eva and this city both operate at their full potential,\maybe we can make it through this.\Are you going to defeat the Angels? You're always such an optimist.\Sometimes you need a little wishful thinking just to keep on living.\I see your point. Your attitude makes me feel a little more at ease. response:	See ya!
context: Okay, go on.\Yeah, that way. Stop.\If Eva and this city both operate at their full potential,\maybe we can make it through this.\Are you going to defeat the Angels? You're always such an optimist.\Sometimes you need a little wishful thinking just to keep on living.\I see your point. Your attitude makes me feel a little more at ease.\See ya! response:	Dr. Ugai of Internal Department One, Dr. Ugai,
context: Yeah, that way. Stop.\If Eva and this city both operate at their full potential,\maybe we can make it through this.\Are you going to defeat the Angels? You're always such an optimist.\Sometimes you need a little wishful thinking just to keep on living.\I see your point. Your attitude makes me feel a little more at ease.\See ya!\Dr. Ugai of Internal Department One, Dr. Ugai, response:	Dr. Ugai of Internal Department One, Dr. Ugai,
context: If Eva and this city both operate at their full potential,\maybe we can make it through this.\Are you going to defeat the Angels? You're always such an optimist.\Sometimes you need a little wishful thinking just to keep on living.\I see your point. Your attitude makes me feel a little more at ease.\See ya!\Dr. Ugai of Internal Department One, Dr. Ugai,\Dr. Ugai of Internal Department One, Dr. Ugai, response:	please call Dr. Azuma of the First Surgical Department immediately.
context: maybe we can make it through this.\Are you going to defeat the Angels? You're always such an optimist.\Sometimes you need a little wishful thinking just to keep on living.\I see your point. Your attitude makes me feel a little more at ease.\See ya!\Dr. Ugai of Internal Department One, Dr. Ugai,\Dr. Ugai of Internal Department One, Dr. Ugai,\please call Dr. Azuma of the First Surgical Department immediately. response:	The medical conference on the B Experiment will be held as scheduled.
context: Are you going to defeat the Angels? You're always such an optimist.\Sometimes you need a little wishful thinking just to keep on living.\I see your point. Your attitude makes me feel a little more at ease.\See ya!\Dr. Ugai of Internal Department One, Dr. Ugai,\Dr. Ugai of Internal Department One, Dr. Ugai,\please call Dr. Azuma of the First Surgical Department immediately.\The medical conference on the B Experiment will be held as scheduled. response:	All supervisors please proceed to conference room two.
context: Sometimes you need a little wishful thinking just to keep on living.\I see your point. Your attitude makes me feel a little more at ease.\See ya!\Dr. Ugai of Internal Department One, Dr. Ugai,\Dr. Ugai of Internal Department One, Dr. Ugai,\please call Dr. Azuma of the First Surgical Department immediately.\The medical conference on the B Experiment will be held as scheduled.\All supervisors please proceed to conference room two. response:	Are you sure?
context: I see your point. Your attitude makes me feel a little more at ease.\See ya!\Dr. Ugai of Internal Department One, Dr. Ugai,\Dr. Ugai of Internal Department One, Dr. Ugai,\please call Dr. Azuma of the First Surgical Department immediately.\The medical conference on the B Experiment will be held as scheduled.\All supervisors please proceed to conference room two.\Are you sure? response:	They don't want to live together?
context: See ya!\Dr. Ugai of Internal Department One, Dr. Ugai,\Dr. Ugai of Internal Department One, Dr. Ugai,\please call Dr. Azuma of the First Surgical Department immediately.\The medical conference on the B Experiment will be held as scheduled.\All supervisors please proceed to conference room two.\Are you sure?\They don't want to live together? response:	I think that living apart is natural for Ikari and his son.
context: Dr. Ugai of Internal Department One, Dr. Ugai,\Dr. Ugai of Internal Department One, Dr. Ugai,\please call Dr. Azuma of the First Surgical Department immediately.\The medical conference on the B Experiment will be held as scheduled.\All supervisors please proceed to conference room two.\Are you sure?\They don't want to live together?\I think that living apart is natural for Ikari and his son. response:	And being together is unnatural?
context: Dr. Ugai of Internal Department One, Dr. Ugai,\please call Dr. Azuma of the First Surgical Department immediately.\The medical conference on the B Experiment will be held as scheduled.\All supervisors please proceed to conference room two.\Are you sure?\They don't want to live together?\I think that living apart is natural for Ikari and his son.\And being together is unnatural? response:	Alone?
context: please call Dr. Azuma of the First Surgical Department immediately.\The medical conference on the B Experiment will be held as scheduled.\All supervisors please proceed to conference room two.\Are you sure?\They don't want to live together?\I think that living apart is natural for Ikari and his son.\And being together is unnatural?\Alone? response:	Right. His room will be in the Sixth Block, just beyond this one.
context: The medical conference on the B Experiment will be held as scheduled.\All supervisors please proceed to conference room two.\Are you sure?\They don't want to live together?\I think that living apart is natural for Ikari and his son.\And being together is unnatural?\Alone?\Right. His room will be in the Sixth Block, just beyond this one. response:	Is that satisfactory?
context: All supervisors please proceed to conference room two.\Are you sure?\They don't want to live together?\I think that living apart is natural for Ikari and his son.\And being together is unnatural?\Alone?\Right. His room will be in the Sixth Block, just beyond this one.\Is that satisfactory? response:	Is that satisfactory?
context: Are you sure?\They don't want to live together?\I think that living apart is natural for Ikari and his son.\And being together is unnatural?\Alone?\Right. His room will be in the Sixth Block, just beyond this one.\Is that satisfactory?\Is that satisfactory? response:	Yes.
context: They don't want to live together?\I think that living apart is natural for Ikari and his son.\And being together is unnatural?\Alone?\Right. His room will be in the Sixth Block, just beyond this one.\Is that satisfactory?\Is that satisfactory?\Yes. response:	Are you sure? Shinji...
context: I think that living apart is natural for Ikari and his son.\And being together is unnatural?\Alone?\Right. His room will be in the Sixth Block, just beyond this one.\Is that satisfactory?\Is that satisfactory?\Yes.\Are you sure? Shinji... response:	It's fine. Being alone is okay with me.
context: And being together is unnatural?\Alone?\Right. His room will be in the Sixth Block, just beyond this one.\Is that satisfactory?\Is that satisfactory?\Yes.\Are you sure? Shinji...\It's fine. Being alone is okay with me. response:	I'm alone anyway.
context: Alone?\Right. His room will be in the Sixth Block, just beyond this one.\Is that satisfactory?\Is that satisfactory?\Yes.\Are you sure? Shinji...\It's fine. Being alone is okay with me.\I'm alone anyway. response:	What?!
context: Right. His room will be in the Sixth Block, just beyond this one.\Is that satisfactory?\Is that satisfactory?\Yes.\Are you sure? Shinji...\It's fine. Being alone is okay with me.\I'm alone anyway.\What?! response:	So, I said, I'll take care of Shinji.
context: Is that satisfactory?\Is that satisfactory?\Yes.\Are you sure? Shinji...\It's fine. Being alone is okay with me.\I'm alone anyway.\What?!\So, I said, I'll take care of Shinji. response:	So, I said, I'll take care of Shinji.
context: Is that satisfactory?\Yes.\Are you sure? Shinji...\It's fine. Being alone is okay with me.\I'm alone anyway.\What?!\So, I said, I'll take care of Shinji.\So, I said, I'll take care of Shinji. response:	I've already got permission from the brass.
context: Yes.\Are you sure? Shinji...\It's fine. Being alone is okay with me.\I'm alone anyway.\What?!\So, I said, I'll take care of Shinji.\So, I said, I'll take care of Shinji.\I've already got permission from the brass. response:	Hey, it's not like I'm going to put the moves on him.
context: Are you sure? Shinji...\It's fine. Being alone is okay with me.\I'm alone anyway.\What?!\So, I said, I'll take care of Shinji.\So, I said, I'll take care of Shinji.\I've already got permission from the brass.\Hey, it's not like I'm going to put the moves on him. response:	Of course you're not! How could you even think of such a thing?
context: It's fine. Being alone is okay with me.\I'm alone anyway.\What?!\So, I said, I'll take care of Shinji.\So, I said, I'll take care of Shinji.\I've already got permission from the brass.\Hey, it's not like I'm going to put the moves on him.\Of course you're not! How could you even think of such a thing? response:	You're always like that. Shame on you!
context: I'm alone anyway.\What?!\So, I said, I'll take care of Shinji.\So, I said, I'll take care of Shinji.\I've already got permission from the brass.\Hey, it's not like I'm going to put the moves on him.\Of course you're not! How could you even think of such a thing?\You're always like that. Shame on you! response:	She just can't take a joke. You're always like that. Shame on you!
context: What?!\So, I said, I'll take care of Shinji.\So, I said, I'll take care of Shinji.\I've already got permission from the brass.\Hey, it's not like I'm going to put the moves on him.\Of course you're not! How could you even think of such a thing?\You're always like that. Shame on you!\She just can't take a joke. You're always like that. Shame on you! response:	Well, we'll have to have a party tonight, right?
context: So, I said, I'll take care of Shinji.\So, I said, I'll take care of Shinji.\I've already got permission from the brass.\Hey, it's not like I'm going to put the moves on him.\Of course you're not! How could you even think of such a thing?\You're always like that. Shame on you!\She just can't take a joke. You're always like that. Shame on you!\Well, we'll have to have a party tonight, right? response:	What for?
context: So, I said, I'll take care of Shinji.\I've already got permission from the brass.\Hey, it's not like I'm going to put the moves on him.\Of course you're not! How could you even think of such a thing?\You're always like that. Shame on you!\She just can't take a joke. You're always like that. Shame on you!\Well, we'll have to have a party tonight, right?\What for? response:	What for? A welcoming party for my new roommate, of course!
context: I've already got permission from the brass.\Hey, it's not like I'm going to put the moves on him.\Of course you're not! How could you even think of such a thing?\You're always like that. Shame on you!\She just can't take a joke. You're always like that. Shame on you!\Well, we'll have to have a party tonight, right?\What for?\What for? A welcoming party for my new roommate, of course! response:	What for? A welcoming party for my new roommate, of course!
context: Hey, it's not like I'm going to put the moves on him.\Of course you're not! How could you even think of such a thing?\You're always like that. Shame on you!\She just can't take a joke. You're always like that. Shame on you!\Well, we'll have to have a party tonight, right?\What for?\What for? A welcoming party for my new roommate, of course!\What for? A welcoming party for my new roommate, of course! response:	So, you're going to move after all?
context: Of course you're not! How could you even think of such a thing?\You're always like that. Shame on you!\She just can't take a joke. You're always like that. Shame on you!\Well, we'll have to have a party tonight, right?\What for?\What for? A welcoming party for my new roommate, of course!\What for? A welcoming party for my new roommate, of course!\So, you're going to move after all? response:	Yes. I'd never have dreamt that this city would become a battlefield.
context: You're always like that. Shame on you!\She just can't take a joke. You're always like that. Shame on you!\Well, we'll have to have a party tonight, right?\What for?\What for? A welcoming party for my new roommate, of course!\What for? A welcoming party for my new roommate, of course!\So, you're going to move after all?\Yes. I'd never have dreamt that this city would become a battlefield. response:	Yeah.
context: She just can't take a joke. You're always like that. Shame on you!\Well, we'll have to have a party tonight, right?\What for?\What for? A welcoming party for my new roommate, of course!\What for? A welcoming party for my new roommate, of course!\So, you're going to move after all?\Yes. I'd never have dreamt that this city would become a battlefield.\Yeah. response:	My husband's saying that our kid and I should move, at the very least.
context: Well, we'll have to have a party tonight, right?\What for?\What for? A welcoming party for my new roommate, of course!\What for? A welcoming party for my new roommate, of course!\So, you're going to move after all?\Yes. I'd never have dreamt that this city would become a battlefield.\Yeah.\My husband's saying that our kid and I should move, at the very least. response:	Don't I know it.
context: What for?\What for? A welcoming party for my new roommate, of course!\What for? A welcoming party for my new roommate, of course!\So, you're going to move after all?\Yes. I'd never have dreamt that this city would become a battlefield.\Yeah.\My husband's saying that our kid and I should move, at the very least.\Don't I know it. response:	This city may be a fortress, but that's no guarantee of safety.
context: What for? A welcoming party for my new roommate, of course!\What for? A welcoming party for my new roommate, of course!\So, you're going to move after all?\Yes. I'd never have dreamt that this city would become a battlefield.\Yeah.\My husband's saying that our kid and I should move, at the very least.\Don't I know it.\This city may be a fortress, but that's no guarantee of safety. response:	Just remembering it gives me the chills.
context: What for? A welcoming party for my new roommate, of course!\So, you're going to move after all?\Yes. I'd never have dreamt that this city would become a battlefield.\Yeah.\My husband's saying that our kid and I should move, at the very least.\Don't I know it.\This city may be a fortress, but that's no guarantee of safety.\Just remembering it gives me the chills. response:	Really.
context: So, you're going to move after all?\Yes. I'd never have dreamt that this city would become a battlefield.\Yeah.\My husband's saying that our kid and I should move, at the very least.\Don't I know it.\This city may be a fortress, but that's no guarantee of safety.\Just remembering it gives me the chills.\Really. response:	I hope you don't mind if we make a little stop on the way.
context: Yes. I'd never have dreamt that this city would become a battlefield.\Yeah.\My husband's saying that our kid and I should move, at the very least.\Don't I know it.\This city may be a fortress, but that's no guarantee of safety.\Just remembering it gives me the chills.\Really.\I hope you don't mind if we make a little stop on the way. response:	Where?
context: Yeah.\My husband's saying that our kid and I should move, at the very least.\Don't I know it.\This city may be a fortress, but that's no guarantee of safety.\Just remembering it gives me the chills.\Really.\I hope you don't mind if we make a little stop on the way.\Where? response:	Someplace really cool.
context: My husband's saying that our kid and I should move, at the very least.\Don't I know it.\This city may be a fortress, but that's no guarantee of safety.\Just remembering it gives me the chills.\Really.\I hope you don't mind if we make a little stop on the way.\Where?\Someplace really cool. response:	So desolate. This city seems so lonely.
context: Don't I know it.\This city may be a fortress, but that's no guarantee of safety.\Just remembering it gives me the chills.\Really.\I hope you don't mind if we make a little stop on the way.\Where?\Someplace really cool.\So desolate. This city seems so lonely. response:	It's time.
context: This city may be a fortress, but that's no guarantee of safety.\Just remembering it gives me the chills.\Really.\I hope you don't mind if we make a little stop on the way.\Where?\Someplace really cool.\So desolate. This city seems so lonely.\It's time. response:	Amazing! The buildings are growing!
context: Just remembering it gives me the chills.\Really.\I hope you don't mind if we make a little stop on the way.\Where?\Someplace really cool.\So desolate. This city seems so lonely.\It's time.\Amazing! The buildings are growing! response:	This city is a fortress, designed to protect against the Angels.
context: Really.\I hope you don't mind if we make a little stop on the way.\Where?\Someplace really cool.\So desolate. This city seems so lonely.\It's time.\Amazing! The buildings are growing!\This city is a fortress, designed to protect against the Angels. response:	This is Tokyo 3.
context: I hope you don't mind if we make a little stop on the way.\Where?\Someplace really cool.\So desolate. This city seems so lonely.\It's time.\Amazing! The buildings are growing!\This city is a fortress, designed to protect against the Angels.\This is Tokyo 3. response:	This is our city.
context: Where?\Someplace really cool.\So desolate. This city seems so lonely.\It's time.\Amazing! The buildings are growing!\This city is a fortress, designed to protect against the Angels.\This is Tokyo 3.\This is our city. response:	And it's the city that you saved.
context: Someplace really cool.\So desolate. This city seems so lonely.\It's time.\Amazing! The buildings are growing!\This city is a fortress, designed to protect against the Angels.\This is Tokyo 3.\This is our city.\And it's the city that you saved. response:	NEON GENESIS EVANGELION
context: So desolate. This city seems so lonely.\It's time.\Amazing! The buildings are growing!\This city is a fortress, designed to protect against the Angels.\This is Tokyo 3.\This is our city.\And it's the city that you saved.\NEON GENESIS EVANGELION response:	Your things should have already been delivered, Shinji.
context: It's time.\Amazing! The buildings are growing!\This city is a fortress, designed to protect against the Angels.\This is Tokyo 3.\This is our city.\And it's the city that you saved.\NEON GENESIS EVANGELION\Your things should have already been delivered, Shinji. response:	I just moved into this apartment too.
context: Amazing! The buildings are growing!\This city is a fortress, designed to protect against the Angels.\This is Tokyo 3.\This is our city.\And it's the city that you saved.\NEON GENESIS EVANGELION\Your things should have already been delivered, Shinji.\I just moved into this apartment too. response:	Come on in.
context: This city is a fortress, designed to protect against the Angels.\This is Tokyo 3.\This is our city.\And it's the city that you saved.\NEON GENESIS EVANGELION\Your things should have already been delivered, Shinji.\I just moved into this apartment too.\Come on in. response:	Pardon the intrusion.
context: This is Tokyo 3.\This is our city.\And it's the city that you saved.\NEON GENESIS EVANGELION\Your things should have already been delivered, Shinji.\I just moved into this apartment too.\Come on in.\Pardon the intrusion. response:	Shinji, this is your home now.
context: This is our city.\And it's the city that you saved.\NEON GENESIS EVANGELION\Your things should have already been delivered, Shinji.\I just moved into this apartment too.\Come on in.\Pardon the intrusion.\Shinji, this is your home now. response:	I'm home.
context: And it's the city that you saved.\NEON GENESIS EVANGELION\Your things should have already been delivered, Shinji.\I just moved into this apartment too.\Come on in.\Pardon the intrusion.\Shinji, this is your home now.\I'm home. response:	As you can see, the place is a little bit messy.
context: NEON GENESIS EVANGELION\Your things should have already been delivered, Shinji.\I just moved into this apartment too.\Come on in.\Pardon the intrusion.\Shinji, this is your home now.\I'm home.\As you can see, the place is a little bit messy. response:	Make yourself comfortable.
context: Your things should have already been delivered, Shinji.\I just moved into this apartment too.\Come on in.\Pardon the intrusion.\Shinji, this is your home now.\I'm home.\As you can see, the place is a little bit messy.\Make yourself comfortable. response:	You call this
context: I just moved into this apartment too.\Come on in.\Pardon the intrusion.\Shinji, this is your home now.\I'm home.\As you can see, the place is a little bit messy.\Make yourself comfortable.\You call this response:	a little bit messy?
context: Come on in.\Pardon the intrusion.\Shinji, this is your home now.\I'm home.\As you can see, the place is a little bit messy.\Make yourself comfortable.\You call this\a little bit messy? response:	Oh! Sorry! Could you put the food in the fridge?
context: Pardon the intrusion.\Shinji, this is your home now.\I'm home.\As you can see, the place is a little bit messy.\Make yourself comfortable.\You call this\a little bit messy?\Oh! Sorry! Could you put the food in the fridge? response:	Sure.
context: Shinji, this is your home now.\I'm home.\As you can see, the place is a little bit messy.\Make yourself comfortable.\You call this\a little bit messy?\Oh! Sorry! Could you put the food in the fridge?\Sure. response:	Ice,
context: I'm home.\As you can see, the place is a little bit messy.\Make yourself comfortable.\You call this\a little bit messy?\Oh! Sorry! Could you put the food in the fridge?\Sure.\Ice, response:	snacks
context: As you can see, the place is a little bit messy.\Make yourself comfortable.\You call this\a little bit messy?\Oh! Sorry! Could you put the food in the fridge?\Sure.\Ice,\snacks response:	and tons of beer.
context: Make yourself comfortable.\You call this\a little bit messy?\Oh! Sorry! Could you put the food in the fridge?\Sure.\Ice,\snacks\and tons of beer. response:	What kind of a life does she lead?
context: You call this\a little bit messy?\Oh! Sorry! Could you put the food in the fridge?\Sure.\Ice,\snacks\and tons of beer.\What kind of a life does she lead? response:	Excuse me. What's in the other fridge?
context: a little bit messy?\Oh! Sorry! Could you put the food in the fridge?\Sure.\Ice,\snacks\and tons of beer.\What kind of a life does she lead?\Excuse me. What's in the other fridge? response:	Oh, don't mind that. He's probably still sleeping!
context: Oh! Sorry! Could you put the food in the fridge?\Sure.\Ice,\snacks\and tons of beer.\What kind of a life does she lead?\Excuse me. What's in the other fridge?\Oh, don't mind that. He's probably still sleeping! response:	Sleeping?
context: Sure.\Ice,\snacks\and tons of beer.\What kind of a life does she lead?\Excuse me. What's in the other fridge?\Oh, don't mind that. He's probably still sleeping!\Sleeping? response:	Let's eat!
context: Ice,\snacks\and tons of beer.\What kind of a life does she lead?\Excuse me. What's in the other fridge?\Oh, don't mind that. He's probably still sleeping!\Sleeping?\Let's eat! response:	Let's eat.
context: snacks\and tons of beer.\What kind of a life does she lead?\Excuse me. What's in the other fridge?\Oh, don't mind that. He's probably still sleeping!\Sleeping?\Let's eat!\Let's eat. response:	Life just doesn't get any better than this!
context: and tons of beer.\What kind of a life does she lead?\Excuse me. What's in the other fridge?\Oh, don't mind that. He's probably still sleeping!\Sleeping?\Let's eat!\Let's eat.\Life just doesn't get any better than this! response:	Don't you want to eat? It's good, even if it is all instant.
context: What kind of a life does she lead?\Excuse me. What's in the other fridge?\Oh, don't mind that. He's probably still sleeping!\Sleeping?\Let's eat!\Let's eat.\Life just doesn't get any better than this!\Don't you want to eat? It's good, even if it is all instant. response:	I'm sorry, I'm just not used to it.
context: Excuse me. What's in the other fridge?\Oh, don't mind that. He's probably still sleeping!\Sleeping?\Let's eat!\Let's eat.\Life just doesn't get any better than this!\Don't you want to eat? It's good, even if it is all instant.\I'm sorry, I'm just not used to it. response:	That's no excuse! You can't be so finicky.
context: Oh, don't mind that. He's probably still sleeping!\Sleeping?\Let's eat!\Let's eat.\Life just doesn't get any better than this!\Don't you want to eat? It's good, even if it is all instant.\I'm sorry, I'm just not used to it.\That's no excuse! You can't be so finicky. response:	No, that's not what I... well...
context: Sleeping?\Let's eat!\Let's eat.\Life just doesn't get any better than this!\Don't you want to eat? It's good, even if it is all instant.\I'm sorry, I'm just not used to it.\That's no excuse! You can't be so finicky.\No, that's not what I... well... response:	Isn't this nice?
context: Let's eat!\Let's eat.\Life just doesn't get any better than this!\Don't you want to eat? It's good, even if it is all instant.\I'm sorry, I'm just not used to it.\That's no excuse! You can't be so finicky.\No, that's not what I... well...\Isn't this nice? response:	Having two for dinner instead of eating alone!
context: Let's eat.\Life just doesn't get any better than this!\Don't you want to eat? It's good, even if it is all instant.\I'm sorry, I'm just not used to it.\That's no excuse! You can't be so finicky.\No, that's not what I... well...\Isn't this nice?\Having two for dinner instead of eating alone! response:	Yeah...
context: Life just doesn't get any better than this!\Don't you want to eat? It's good, even if it is all instant.\I'm sorry, I'm just not used to it.\That's no excuse! You can't be so finicky.\No, that's not what I... well...\Isn't this nice?\Having two for dinner instead of eating alone!\Yeah... response:	Here we go for the next one.
context: Don't you want to eat? It's good, even if it is all instant.\I'm sorry, I'm just not used to it.\That's no excuse! You can't be so finicky.\No, that's not what I... well...\Isn't this nice?\Having two for dinner instead of eating alone!\Yeah...\Here we go for the next one. response:	Paper, stone and scissors...
context: I'm sorry, I'm just not used to it.\That's no excuse! You can't be so finicky.\No, that's not what I... well...\Isn't this nice?\Having two for dinner instead of eating alone!\Yeah...\Here we go for the next one.\Paper, stone and scissors... response:	Pon! Pon! Pon! Pon!
context: That's no excuse! You can't be so finicky.\No, that's not what I... well...\Isn't this nice?\Having two for dinner instead of eating alone!\Yeah...\Here we go for the next one.\Paper, stone and scissors...\Pon! Pon! Pon! Pon! response:	Sorry, Shinji.
context: No, that's not what I... well...\Isn't this nice?\Having two for dinner instead of eating alone!\Yeah...\Here we go for the next one.\Paper, stone and scissors...\Pon! Pon! Pon! Pon!\Sorry, Shinji. response:	Okay! That was a pretty fair way of splitting our daily chores, right?
