context: hajimete no kimochi my first feelings response:	shonbori no mune ni upon my downhearted chest
context: I'd be more considerate if you had a girlfriend or something.\Koshiro...\It's not like you're not interested in women, right?\Because I haven't heard any romance rumours.\I was talking with Odagiri today too, but...\Ah, wait a second, I'm going to go buy some cigarettes.\What is she saying?\Hey, isn't that Nanoka-ch- response:	Ouch!
context: Koshiro...\It's not like you're not interested in women, right?\Because I haven't heard any romance rumours.\I was talking with Odagiri today too, but...\Ah, wait a second, I'm going to go buy some cigarettes.\What is she saying?\Hey, isn't that Nanoka-ch-\Ouch! response:	What's wrong with you?
context: It's not like you're not interested in women, right?\Because I haven't heard any romance rumours.\I was talking with Odagiri today too, but...\Ah, wait a second, I'm going to go buy some cigarettes.\What is she saying?\Hey, isn't that Nanoka-ch-\Ouch!\What's wrong with you? response:	Let go of me!
context: Because I haven't heard any romance rumours.\I was talking with Odagiri today too, but...\Ah, wait a second, I'm going to go buy some cigarettes.\What is she saying?\Hey, isn't that Nanoka-ch-\Ouch!\What's wrong with you?\Let go of me! response:	What's wrong? What are you thinking?!
context: I was talking with Odagiri today too, but...\Ah, wait a second, I'm going to go buy some cigarettes.\What is she saying?\Hey, isn't that Nanoka-ch-\Ouch!\What's wrong with you?\Let go of me!\What's wrong? What are you thinking?! response:	My hair got all messed up!
context: Ah, wait a second, I'm going to go buy some cigarettes.\What is she saying?\Hey, isn't that Nanoka-ch-\Ouch!\What's wrong with you?\Let go of me!\What's wrong? What are you thinking?!\My hair got all messed up! response:	Hey! Why don't you say something?
context: What is she saying?\Hey, isn't that Nanoka-ch-\Ouch!\What's wrong with you?\Let go of me!\What's wrong? What are you thinking?!\My hair got all messed up!\Hey! Why don't you say something? response:	Why do we have to hide from Nanoka-chan?
context: Hey, isn't that Nanoka-ch-\Ouch!\What's wrong with you?\Let go of me!\What's wrong? What are you thinking?!\My hair got all messed up!\Hey! Why don't you say something?\Why do we have to hide from Nanoka-chan? response:	She left!
context: Ouch!\What's wrong with you?\Let go of me!\What's wrong? What are you thinking?!\My hair got all messed up!\Hey! Why don't you say something?\Why do we have to hide from Nanoka-chan?\She left! response:	Is it okay? Why do you run away?
context: What's wrong with you?\Let go of me!\What's wrong? What are you thinking?!\My hair got all messed up!\Hey! Why don't you say something?\Why do we have to hide from Nanoka-chan?\She left!\Is it okay? Why do you run away? response:	Hey, Koshiro? Why are you running away?
context: Let go of me!\What's wrong? What are you thinking?!\My hair got all messed up!\Hey! Why don't you say something?\Why do we have to hide from Nanoka-chan?\She left!\Is it okay? Why do you run away?\Hey, Koshiro? Why are you running away? response:	Is Nanoka-chan the reason why you left your home, Koshiro?
context: What's wrong? What are you thinking?!\My hair got all messed up!\Hey! Why don't you say something?\Why do we have to hide from Nanoka-chan?\She left!\Is it okay? Why do you run away?\Hey, Koshiro? Why are you running away?\Is Nanoka-chan the reason why you left your home, Koshiro? response:	Then...
context: My hair got all messed up!\Hey! Why don't you say something?\Why do we have to hide from Nanoka-chan?\She left!\Is it okay? Why do you run away?\Hey, Koshiro? Why are you running away?\Is Nanoka-chan the reason why you left your home, Koshiro?\Then... response:	Forget it. I guess there are different kinds of household circumstances.
context: Hey! Why don't you say something?\Why do we have to hide from Nanoka-chan?\She left!\Is it okay? Why do you run away?\Hey, Koshiro? Why are you running away?\Is Nanoka-chan the reason why you left your home, Koshiro?\Then...\Forget it. I guess there are different kinds of household circumstances. response:	Odagiri was worried about you too.
context: Why do we have to hide from Nanoka-chan?\She left!\Is it okay? Why do you run away?\Hey, Koshiro? Why are you running away?\Is Nanoka-chan the reason why you left your home, Koshiro?\Then...\Forget it. I guess there are different kinds of household circumstances.\Odagiri was worried about you too. response:	He was saying maybe you sniffed your sister's underwear.
context: She left!\Is it okay? Why do you run away?\Hey, Koshiro? Why are you running away?\Is Nanoka-chan the reason why you left your home, Koshiro?\Then...\Forget it. I guess there are different kinds of household circumstances.\Odagiri was worried about you too.\He was saying maybe you sniffed your sister's underwear. response:	Or you surprised her while she was asleep.
context: Is it okay? Why do you run away?\Hey, Koshiro? Why are you running away?\Is Nanoka-chan the reason why you left your home, Koshiro?\Then...\Forget it. I guess there are different kinds of household circumstances.\Odagiri was worried about you too.\He was saying maybe you sniffed your sister's underwear.\Or you surprised her while she was asleep. response:	He says those things so seriously, too.
context: Hey, Koshiro? Why are you running away?\Is Nanoka-chan the reason why you left your home, Koshiro?\Then...\Forget it. I guess there are different kinds of household circumstances.\Odagiri was worried about you too.\He was saying maybe you sniffed your sister's underwear.\Or you surprised her while she was asleep.\He says those things so seriously, too. response:	I didn't do anything!
context: Is Nanoka-chan the reason why you left your home, Koshiro?\Then...\Forget it. I guess there are different kinds of household circumstances.\Odagiri was worried about you too.\He was saying maybe you sniffed your sister's underwear.\Or you surprised her while she was asleep.\He says those things so seriously, too.\I didn't do anything! response:	Before those things happen...
context: Then...\Forget it. I guess there are different kinds of household circumstances.\Odagiri was worried about you too.\He was saying maybe you sniffed your sister's underwear.\Or you surprised her while she was asleep.\He says those things so seriously, too.\I didn't do anything!\Before those things happen... response:	Why are you getting all serious?
context: Forget it. I guess there are different kinds of household circumstances.\Odagiri was worried about you too.\He was saying maybe you sniffed your sister's underwear.\Or you surprised her while she was asleep.\He says those things so seriously, too.\I didn't do anything!\Before those things happen...\Why are you getting all serious? response:	I was just kidding!
context: Odagiri was worried about you too.\He was saying maybe you sniffed your sister's underwear.\Or you surprised her while she was asleep.\He says those things so seriously, too.\I didn't do anything!\Before those things happen...\Why are you getting all serious?\I was just kidding! response:	Come to think of it, you guys weren't very sibling-like, to say...
context: He was saying maybe you sniffed your sister's underwear.\Or you surprised her while she was asleep.\He says those things so seriously, too.\I didn't do anything!\Before those things happen...\Why are you getting all serious?\I was just kidding!\Come to think of it, you guys weren't very sibling-like, to say... response:	You guys were spreading an odd atmosphere.
context: Or you surprised her while she was asleep.\He says those things so seriously, too.\I didn't do anything!\Before those things happen...\Why are you getting all serious?\I was just kidding!\Come to think of it, you guys weren't very sibling-like, to say...\You guys were spreading an odd atmosphere. response:	I guess you couldn't leave her alone, since she was so attached to you.
context: He says those things so seriously, too.\I didn't do anything!\Before those things happen...\Why are you getting all serious?\I was just kidding!\Come to think of it, you guys weren't very sibling-like, to say...\You guys were spreading an odd atmosphere.\I guess you couldn't leave her alone, since she was so attached to you. response:	Nanoka-chan is so cute and everything.
context: I didn't do anything!\Before those things happen...\Why are you getting all serious?\I was just kidding!\Come to think of it, you guys weren't very sibling-like, to say...\You guys were spreading an odd atmosphere.\I guess you couldn't leave her alone, since she was so attached to you.\Nanoka-chan is so cute and everything. response:	Before too, she seemed to think of you more like a prince than a brother.
context: Before those things happen...\Why are you getting all serious?\I was just kidding!\Come to think of it, you guys weren't very sibling-like, to say...\You guys were spreading an odd atmosphere.\I guess you couldn't leave her alone, since she was so attached to you.\Nanoka-chan is so cute and everything.\Before too, she seemed to think of you more like a prince than a brother. response:	She made her eyes twinkle.
context: Why are you getting all serious?\I was just kidding!\Come to think of it, you guys weren't very sibling-like, to say...\You guys were spreading an odd atmosphere.\I guess you couldn't leave her alone, since she was so attached to you.\Nanoka-chan is so cute and everything.\Before too, she seemed to think of you more like a prince than a brother.\She made her eyes twinkle. response:	Did you make a move on her?
context: I was just kidding!\Come to think of it, you guys weren't very sibling-like, to say...\You guys were spreading an odd atmosphere.\I guess you couldn't leave her alone, since she was so attached to you.\Nanoka-chan is so cute and everything.\Before too, she seemed to think of you more like a prince than a brother.\She made her eyes twinkle.\Did you make a move on her? response:	You...
context: Come to think of it, you guys weren't very sibling-like, to say...\You guys were spreading an odd atmosphere.\I guess you couldn't leave her alone, since she was so attached to you.\Nanoka-chan is so cute and everything.\Before too, she seemed to think of you more like a prince than a brother.\She made her eyes twinkle.\Did you make a move on her?\You... response:	What the hell are you thinking?! She's your younger sister!
context: You guys were spreading an odd atmosphere.\I guess you couldn't leave her alone, since she was so attached to you.\Nanoka-chan is so cute and everything.\Before too, she seemed to think of you more like a prince than a brother.\She made her eyes twinkle.\Did you make a move on her?\You...\What the hell are you thinking?! She's your younger sister! response:	Without even thinking about the rest of her life!
context: I guess you couldn't leave her alone, since she was so attached to you.\Nanoka-chan is so cute and everything.\Before too, she seemed to think of you more like a prince than a brother.\She made her eyes twinkle.\Did you make a move on her?\You...\What the hell are you thinking?! She's your younger sister!\Without even thinking about the rest of her life! response:	You bastard!
context: Nanoka-chan is so cute and everything.\Before too, she seemed to think of you more like a prince than a brother.\She made her eyes twinkle.\Did you make a move on her?\You...\What the hell are you thinking?! She's your younger sister!\Without even thinking about the rest of her life!\You bastard! response:	I didn't!
context: Before too, she seemed to think of you more like a prince than a brother.\She made her eyes twinkle.\Did you make a move on her?\You...\What the hell are you thinking?! She's your younger sister!\Without even thinking about the rest of her life!\You bastard!\I didn't! response:	That's why I left before anything happened!
context: She made her eyes twinkle.\Did you make a move on her?\You...\What the hell are you thinking?! She's your younger sister!\Without even thinking about the rest of her life!\You bastard!\I didn't!\That's why I left before anything happened! response:	What's your problem?
context: Did you make a move on her?\You...\What the hell are you thinking?! She's your younger sister!\Without even thinking about the rest of her life!\You bastard!\I didn't!\That's why I left before anything happened!\What's your problem? response:	You don't know anything!
context: You...\What the hell are you thinking?! She's your younger sister!\Without even thinking about the rest of her life!\You bastard!\I didn't!\That's why I left before anything happened!\What's your problem?\You don't know anything! response:	Why do I have to take all this from you?
context: What the hell are you thinking?! She's your younger sister!\Without even thinking about the rest of her life!\You bastard!\I didn't!\That's why I left before anything happened!\What's your problem?\You don't know anything!\Why do I have to take all this from you? response:	I didn't know either, that at first, we were siblings...
context: Without even thinking about the rest of her life!\You bastard!\I didn't!\That's why I left before anything happened!\What's your problem?\You don't know anything!\Why do I have to take all this from you?\I didn't know either, that at first, we were siblings... response:	That's sick.
context: You bastard!\I didn't!\That's why I left before anything happened!\What's your problem?\You don't know anything!\Why do I have to take all this from you?\I didn't know either, that at first, we were siblings...\That's sick. response:	It's disgusting.
context: I didn't!\That's why I left before anything happened!\What's your problem?\You don't know anything!\Why do I have to take all this from you?\I didn't know either, that at first, we were siblings...\That's sick.\It's disgusting. response:	Are you saying this for real?
context: That's why I left before anything happened!\What's your problem?\You don't know anything!\Why do I have to take all this from you?\I didn't know either, that at first, we were siblings...\That's sick.\It's disgusting.\Are you saying this for real? response:	Being so old.
context: What's your problem?\You don't know anything!\Why do I have to take all this from you?\I didn't know either, that at first, we were siblings...\That's sick.\It's disgusting.\Are you saying this for real?\Being so old. response:	Your younger sister... your blood related sister too.
context: You don't know anything!\Why do I have to take all this from you?\I didn't know either, that at first, we were siblings...\That's sick.\It's disgusting.\Are you saying this for real?\Being so old.\Your younger sister... your blood related sister too. response:	The hell is that?
context: Why do I have to take all this from you?\I didn't know either, that at first, we were siblings...\That's sick.\It's disgusting.\Are you saying this for real?\Being so old.\Your younger sister... your blood related sister too.\The hell is that? response:	That's low.
context: I didn't know either, that at first, we were siblings...\That's sick.\It's disgusting.\Are you saying this for real?\Being so old.\Your younger sister... your blood related sister too.\The hell is that?\That's low. response:	You're a pervert.
context: That's sick.\It's disgusting.\Are you saying this for real?\Being so old.\Your younger sister... your blood related sister too.\The hell is that?\That's low.\You're a pervert. response:	That's right. In the end, that's what it is.
context: It's disgusting.\Are you saying this for real?\Being so old.\Your younger sister... your blood related sister too.\The hell is that?\That's low.\You're a pervert.\That's right. In the end, that's what it is. response:	I should've already known that long before, but...
context: Are you saying this for real?\Being so old.\Your younger sister... your blood related sister too.\The hell is that?\That's low.\You're a pervert.\That's right. In the end, that's what it is.\I should've already known that long before, but... response:	But I...
context: Being so old.\Your younger sister... your blood related sister too.\The hell is that?\That's low.\You're a pervert.\That's right. In the end, that's what it is.\I should've already known that long before, but...\But I... response:	It was the first time I felt this way.
context: Your younger sister... your blood related sister too.\The hell is that?\That's low.\You're a pervert.\That's right. In the end, that's what it is.\I should've already known that long before, but...\But I...\It was the first time I felt this way. response:	That's why I want to see you, brother.
context: The hell is that?\That's low.\You're a pervert.\That's right. In the end, that's what it is.\I should've already known that long before, but...\But I...\It was the first time I felt this way.\That's why I want to see you, brother. response:	Good morning.
context: That's low.\You're a pervert.\That's right. In the end, that's what it is.\I should've already known that long before, but...\But I...\It was the first time I felt this way.\That's why I want to see you, brother.\Good morning. response:	Where's Koshiro?
context: You're a pervert.\That's right. In the end, that's what it is.\I should've already known that long before, but...\But I...\It was the first time I felt this way.\That's why I want to see you, brother.\Good morning.\Where's Koshiro? response:	He's not coming since he's not feeling well.
context: That's right. In the end, that's what it is.\I should've already known that long before, but...\But I...\It was the first time I felt this way.\That's why I want to see you, brother.\Good morning.\Where's Koshiro?\He's not coming since he's not feeling well. response:	He called in with a voice sounding like he was about to die.
context: I should've already known that long before, but...\But I...\It was the first time I felt this way.\That's why I want to see you, brother.\Good morning.\Where's Koshiro?\He's not coming since he's not feeling well.\He called in with a voice sounding like he was about to die. response:	Poor condition, huh?
context: But I...\It was the first time I felt this way.\That's why I want to see you, brother.\Good morning.\Where's Koshiro?\He's not coming since he's not feeling well.\He called in with a voice sounding like he was about to die.\Poor condition, huh? response:	Do you know something?
context: It was the first time I felt this way.\That's why I want to see you, brother.\Good morning.\Where's Koshiro?\He's not coming since he's not feeling well.\He called in with a voice sounding like he was about to die.\Poor condition, huh?\Do you know something? response:	Yeah, it's really terrible.
context: That's why I want to see you, brother.\Good morning.\Where's Koshiro?\He's not coming since he's not feeling well.\He called in with a voice sounding like he was about to die.\Poor condition, huh?\Do you know something?\Yeah, it's really terrible. response:	So that's why you didn't stay over last night?
context: Good morning.\Where's Koshiro?\He's not coming since he's not feeling well.\He called in with a voice sounding like he was about to die.\Poor condition, huh?\Do you know something?\Yeah, it's really terrible.\So that's why you didn't stay over last night? response:	It might not get better.
context: Where's Koshiro?\He's not coming since he's not feeling well.\He called in with a voice sounding like he was about to die.\Poor condition, huh?\Do you know something?\Yeah, it's really terrible.\So that's why you didn't stay over last night?\It might not get better. response:	What? That bad?
context: He's not coming since he's not feeling well.\He called in with a voice sounding like he was about to die.\Poor condition, huh?\Do you know something?\Yeah, it's really terrible.\So that's why you didn't stay over last night?\It might not get better.\What? That bad? response:	That coward.
context: He called in with a voice sounding like he was about to die.\Poor condition, huh?\Do you know something?\Yeah, it's really terrible.\So that's why you didn't stay over last night?\It might not get better.\What? That bad?\That coward. response:	Unfortunately, I was not able to get a comment from Kanako-san.
context: Poor condition, huh?\Do you know something?\Yeah, it's really terrible.\So that's why you didn't stay over last night?\It might not get better.\What? That bad?\That coward.\Unfortunately, I was not able to get a comment from Kanako-san. response:	So that means it's not for sure yet.
context: Do you know something?\Yeah, it's really terrible.\So that's why you didn't stay over last night?\It might not get better.\What? That bad?\That coward.\Unfortunately, I was not able to get a comment from Kanako-san.\So that means it's not for sure yet. response:	Yes, that is true, but...
context: Yeah, it's really terrible.\So that's why you didn't stay over last night?\It might not get better.\What? That bad?\That coward.\Unfortunately, I was not able to get a comment from Kanako-san.\So that means it's not for sure yet.\Yes, that is true, but... response:	So it means she was just looking at a female magazine.
context: So that's why you didn't stay over last night?\It might not get better.\What? That bad?\That coward.\Unfortunately, I was not able to get a comment from Kanako-san.\So that means it's not for sure yet.\Yes, that is true, but...\So it means she was just looking at a female magazine. response:	Yes.
context: It might not get better.\What? That bad?\That coward.\Unfortunately, I was not able to get a comment from Kanako-san.\So that means it's not for sure yet.\Yes, that is true, but...\So it means she was just looking at a female magazine.\Yes. response:	Then she isn't really able to give you any comment.
context: What? That bad?\That coward.\Unfortunately, I was not able to get a comment from Kanako-san.\So that means it's not for sure yet.\Yes, that is true, but...\So it means she was just looking at a female magazine.\Yes.\Then she isn't really able to give you any comment. response:	But I believe she could have given a little bit.
context: That coward.\Unfortunately, I was not able to get a comment from Kanako-san.\So that means it's not for sure yet.\Yes, that is true, but...\So it means she was just looking at a female magazine.\Yes.\Then she isn't really able to give you any comment.\But I believe she could have given a little bit. response:	A little bit? But if it really is marriage, then at this time of year it's a bit odd.
context: Unfortunately, I was not able to get a comment from Kanako-san.\So that means it's not for sure yet.\Yes, that is true, but...\So it means she was just looking at a female magazine.\Yes.\Then she isn't really able to give you any comment.\But I believe she could have given a little bit.\A little bit? But if it really is marriage, then at this time of year it's a bit odd. response:	Not just limiting it to celebrities, don't you think so?
context: So that means it's not for sure yet.\Yes, that is true, but...\So it means she was just looking at a female magazine.\Yes.\Then she isn't really able to give you any comment.\But I believe she could have given a little bit.\A little bit? But if it really is marriage, then at this time of year it's a bit odd.\Not just limiting it to celebrities, don't you think so? response:	I don't know what to say.
context: Yes, that is true, but...\So it means she was just looking at a female magazine.\Yes.\Then she isn't really able to give you any comment.\But I believe she could have given a little bit.\A little bit? But if it really is marriage, then at this time of year it's a bit odd.\Not just limiting it to celebrities, don't you think so?\I don't know what to say. response:	I'm sure you know these kinds of things better than I do.
context: So it means she was just looking at a female magazine.\Yes.\Then she isn't really able to give you any comment.\But I believe she could have given a little bit.\A little bit? But if it really is marriage, then at this time of year it's a bit odd.\Not just limiting it to celebrities, don't you think so?\I don't know what to say.\I'm sure you know these kinds of things better than I do. response:	Concerning the broadcasting of this interview...
context: Yes.\Then she isn't really able to give you any comment.\But I believe she could have given a little bit.\A little bit? But if it really is marriage, then at this time of year it's a bit odd.\Not just limiting it to celebrities, don't you think so?\I don't know what to say.\I'm sure you know these kinds of things better than I do.\Concerning the broadcasting of this interview... response:	Perhaps she's pregnant.
context: Then she isn't really able to give you any comment.\But I believe she could have given a little bit.\A little bit? But if it really is marriage, then at this time of year it's a bit odd.\Not just limiting it to celebrities, don't you think so?\I don't know what to say.\I'm sure you know these kinds of things better than I do.\Concerning the broadcasting of this interview...\Perhaps she's pregnant. response:	I've heard such rumours, too.
context: But I believe she could have given a little bit.\A little bit? But if it really is marriage, then at this time of year it's a bit odd.\Not just limiting it to celebrities, don't you think so?\I don't know what to say.\I'm sure you know these kinds of things better than I do.\Concerning the broadcasting of this interview...\Perhaps she's pregnant.\I've heard such rumours, too. response:	She's recently cancelled being on the drama series, right?
context: A little bit? But if it really is marriage, then at this time of year it's a bit odd.\Not just limiting it to celebrities, don't you think so?\I don't know what to say.\I'm sure you know these kinds of things better than I do.\Concerning the broadcasting of this interview...\Perhaps she's pregnant.\I've heard such rumours, too.\She's recently cancelled being on the drama series, right? response:	Do we know the reason?
context: Not just limiting it to celebrities, don't you think so?\I don't know what to say.\I'm sure you know these kinds of things better than I do.\Concerning the broadcasting of this interview...\Perhaps she's pregnant.\I've heard such rumours, too.\She's recently cancelled being on the drama series, right?\Do we know the reason? response:	She said she was in poor health condition.
context: I don't know what to say.\I'm sure you know these kinds of things better than I do.\Concerning the broadcasting of this interview...\Perhaps she's pregnant.\I've heard such rumours, too.\She's recently cancelled being on the drama series, right?\Do we know the reason?\She said she was in poor health condition. response:	Anyway, it seems like a celebratory occasion.
context: I'm sure you know these kinds of things better than I do.\Concerning the broadcasting of this interview...\Perhaps she's pregnant.\I've heard such rumours, too.\She's recently cancelled being on the drama series, right?\Do we know the reason?\She said she was in poor health condition.\Anyway, it seems like a celebratory occasion. response:	Yes?
context: Concerning the broadcasting of this interview...\Perhaps she's pregnant.\I've heard such rumours, too.\She's recently cancelled being on the drama series, right?\Do we know the reason?\She said she was in poor health condition.\Anyway, it seems like a celebratory occasion.\Yes? response:	U-umm...
context: Perhaps she's pregnant.\I've heard such rumours, too.\She's recently cancelled being on the drama series, right?\Do we know the reason?\She said she was in poor health condition.\Anyway, it seems like a celebratory occasion.\Yes?\U-umm... response:	What am I expecting?
context: I've heard such rumours, too.\She's recently cancelled being on the drama series, right?\Do we know the reason?\She said she was in poor health condition.\Anyway, it seems like a celebratory occasion.\Yes?\U-umm...\What am I expecting? response:	Unable to be resolved.
context: She's recently cancelled being on the drama series, right?\Do we know the reason?\She said she was in poor health condition.\Anyway, it seems like a celebratory occasion.\Yes?\U-umm...\What am I expecting?\Unable to be resolved. response:	Unable to give up.
context: Do we know the reason?\She said she was in poor health condition.\Anyway, it seems like a celebratory occasion.\Yes?\U-umm...\What am I expecting?\Unable to be resolved.\Unable to give up. response:	Running away from her and running away from work.
context: She said she was in poor health condition.\Anyway, it seems like a celebratory occasion.\Yes?\U-umm...\What am I expecting?\Unable to be resolved.\Unable to give up.\Running away from her and running away from work. response:	Forever with this incomplete emotion.
context: Anyway, it seems like a celebratory occasion.\Yes?\U-umm...\What am I expecting?\Unable to be resolved.\Unable to give up.\Running away from her and running away from work.\Forever with this incomplete emotion. response:	Putting a pitiful face on.
context: Yes?\U-umm...\What am I expecting?\Unable to be resolved.\Unable to give up.\Running away from her and running away from work.\Forever with this incomplete emotion.\Putting a pitiful face on. response:	What am I?
context: U-umm...\What am I expecting?\Unable to be resolved.\Unable to give up.\Running away from her and running away from work.\Forever with this incomplete emotion.\Putting a pitiful face on.\What am I? response:	I want to see you too...
context: What am I expecting?\Unable to be resolved.\Unable to give up.\Running away from her and running away from work.\Forever with this incomplete emotion.\Putting a pitiful face on.\What am I?\I want to see you too... response:	yasashii yume ga a gentle dream
context: Unable to be resolved.\Unable to give up.\Running away from her and running away from work.\Forever with this incomplete emotion.\Putting a pitiful face on.\What am I?\I want to see you too...\yasashii yume ga a gentle dream response:	sotto mune no haru wo yobi calls the spring in my heart
context: Unable to give up.\Running away from her and running away from work.\Forever with this incomplete emotion.\Putting a pitiful face on.\What am I?\I want to see you too...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart response:	yasashii kaze ni nari and becomes a gentle breeze
context: Running away from her and running away from work.\Forever with this incomplete emotion.\Putting a pitiful face on.\What am I?\I want to see you too...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze response:	kimi ni furete satteyuku that touches you then leaves
context: Forever with this incomplete emotion.\Putting a pitiful face on.\What am I?\I want to see you too...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves response:	chiisana potto ni wa in the small pot
context: Putting a pitiful face on.\What am I?\I want to see you too...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot response:	daisukina kimochi are feelings of love
context: What am I?\I want to see you too...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love response:	yurayura to swaying softly
context: I want to see you too...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly response:	ii kaori nosete that carry a sweet scent
context: yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent response:	itsumo matteita always waiting...
context: sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting... response:	kono toki wo atatamete warming up this moment...
context: yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment... response:	futari dakara wakaru koto things we understand because it's the two of us
context: kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us response:	kotoba janakute are not just words
context: chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words response:	hohoemu dake negaudake we just smile, we just hope
context: daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope response:	shizukana sora e to the quiet sky
context: yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky response:	ashita mo mata aeru yo ne we'll see each other again tomorrow...
context: ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow... response:	shizukana sora de at the quiet sky
context: itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky response:	I'm sorry I broke the promise.
context: kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\I'm sorry I broke the promise. response:	I was worried if my brother was doing well.
context: futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\I'm sorry I broke the promise.\I was worried if my brother was doing well. response:	Punishment of fighting spirit!
context: kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\I'm sorry I broke the promise.\I was worried if my brother was doing well.\Punishment of fighting spirit! response:	Brother, how are you doing?
context: hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\I'm sorry I broke the promise.\I was worried if my brother was doing well.\Punishment of fighting spirit!\Brother, how are you doing? response:	If you have energy, you can do anything!
context: shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\I'm sorry I broke the promise.\I was worried if my brother was doing well.\Punishment of fighting spirit!\Brother, how are you doing?\If you have energy, you can do anything! response:	1, 2, 3, go!
