context: OP response:	ED
context: When the time comes, it'll be the opposite of how you came.\You'll ascend to the sky from here,\and then you'll return to your homeworld.\I see.\It should be just a short while ago that I summoned you,\yet it feels like it's been so long.\I met you here, and you became our hero.\So much has happened, but most importantly, response:	you came here, and I got along with you.
context: You'll ascend to the sky from here,\and then you'll return to your homeworld.\I see.\It should be just a short while ago that I summoned you,\yet it feels like it's been so long.\I met you here, and you became our hero.\So much has happened, but most importantly,\you came here, and I got along with you. response:	It was fun. Really, really fun!
context: and then you'll return to your homeworld.\I see.\It should be just a short while ago that I summoned you,\yet it feels like it's been so long.\I met you here, and you became our hero.\So much has happened, but most importantly,\you came here, and I got along with you.\It was fun. Really, really fun! response:	Me too. I had so much fun too.
context: I see.\It should be just a short while ago that I summoned you,\yet it feels like it's been so long.\I met you here, and you became our hero.\So much has happened, but most importantly,\you came here, and I got along with you.\It was fun. Really, really fun!\Me too. I had so much fun too. response:	Getting summoned to Biscotti. Being with you.
context: It should be just a short while ago that I summoned you,\yet it feels like it's been so long.\I met you here, and you became our hero.\So much has happened, but most importantly,\you came here, and I got along with you.\It was fun. Really, really fun!\Me too. I had so much fun too.\Getting summoned to Biscotti. Being with you. response:	But don't worry, I'll definitely return during summer break.
context: yet it feels like it's been so long.\I met you here, and you became our hero.\So much has happened, but most importantly,\you came here, and I got along with you.\It was fun. Really, really fun!\Me too. I had so much fun too.\Getting summoned to Biscotti. Being with you.\But don't worry, I'll definitely return during summer break. response:	I'll definitely come back again.
context: I met you here, and you became our hero.\So much has happened, but most importantly,\you came here, and I got along with you.\It was fun. Really, really fun!\Me too. I had so much fun too.\Getting summoned to Biscotti. Being with you.\But don't worry, I'll definitely return during summer break.\I'll definitely come back again. response:	Next time, I'm sure...
context: So much has happened, but most importantly,\you came here, and I got along with you.\It was fun. Really, really fun!\Me too. I had so much fun too.\Getting summoned to Biscotti. Being with you.\But don't worry, I'll definitely return during summer break.\I'll definitely come back again.\Next time, I'm sure... response:	it'll be... a lot, lot more exciting.
context: you came here, and I got along with you.\It was fun. Really, really fun!\Me too. I had so much fun too.\Getting summoned to Biscotti. Being with you.\But don't worry, I'll definitely return during summer break.\I'll definitely come back again.\Next time, I'm sure...\it'll be... a lot, lot more exciting. response:	Sink, don't cry!
context: It was fun. Really, really fun!\Me too. I had so much fun too.\Getting summoned to Biscotti. Being with you.\But don't worry, I'll definitely return during summer break.\I'll definitely come back again.\Next time, I'm sure...\it'll be... a lot, lot more exciting.\Sink, don't cry! response:	'Cause we'll definitely, definitely meet again!
context: Me too. I had so much fun too.\Getting summoned to Biscotti. Being with you.\But don't worry, I'll definitely return during summer break.\I'll definitely come back again.\Next time, I'm sure...\it'll be... a lot, lot more exciting.\Sink, don't cry!\'Cause we'll definitely, definitely meet again! response:	We won't forget about you either.
context: Getting summoned to Biscotti. Being with you.\But don't worry, I'll definitely return during summer break.\I'll definitely come back again.\Next time, I'm sure...\it'll be... a lot, lot more exciting.\Sink, don't cry!\'Cause we'll definitely, definitely meet again!\We won't forget about you either. response:	You won't forget about us either!
context: But don't worry, I'll definitely return during summer break.\I'll definitely come back again.\Next time, I'm sure...\it'll be... a lot, lot more exciting.\Sink, don't cry!\'Cause we'll definitely, definitely meet again!\We won't forget about you either.\You won't forget about us either! response:	I won't! Definitely won't!
context: I'll definitely come back again.\Next time, I'm sure...\it'll be... a lot, lot more exciting.\Sink, don't cry!\'Cause we'll definitely, definitely meet again!\We won't forget about you either.\You won't forget about us either!\I won't! Definitely won't! response:	Never!
context: Next time, I'm sure...\it'll be... a lot, lot more exciting.\Sink, don't cry!\'Cause we'll definitely, definitely meet again!\We won't forget about you either.\You won't forget about us either!\I won't! Definitely won't!\Never! response:	Well, Princess!
context: it'll be... a lot, lot more exciting.\Sink, don't cry!\'Cause we'll definitely, definitely meet again!\We won't forget about you either.\You won't forget about us either!\I won't! Definitely won't!\Never!\Well, Princess! response:	Sink... Sink! Sink!
context: Sink, don't cry!\'Cause we'll definitely, definitely meet again!\We won't forget about you either.\You won't forget about us either!\I won't! Definitely won't!\Never!\Well, Princess!\Sink... Sink! Sink! response:	No! I don't want you to go!
context: 'Cause we'll definitely, definitely meet again!\We won't forget about you either.\You won't forget about us either!\I won't! Definitely won't!\Never!\Well, Princess!\Sink... Sink! Sink!\No! I don't want you to go! response:	Princess...
context: We won't forget about you either.\You won't forget about us either!\I won't! Definitely won't!\Never!\Well, Princess!\Sink... Sink! Sink!\No! I don't want you to go!\Princess... response:	I still want to stay with you, forever and ever together with you!
context: You won't forget about us either!\I won't! Definitely won't!\Never!\Well, Princess!\Sink... Sink! Sink!\No! I don't want you to go!\Princess...\I still want to stay with you, forever and ever together with you! response:	I want that too!
context: I won't! Definitely won't!\Never!\Well, Princess!\Sink... Sink! Sink!\No! I don't want you to go!\Princess...\I still want to stay with you, forever and ever together with you!\I want that too! response:	I want to stay with you and everyone else!
context: Never!\Well, Princess!\Sink... Sink! Sink!\No! I don't want you to go!\Princess...\I still want to stay with you, forever and ever together with you!\I want that too!\I want to stay with you and everyone else! response:	I love you, Sink!
context: Well, Princess!\Sink... Sink! Sink!\No! I don't want you to go!\Princess...\I still want to stay with you, forever and ever together with you!\I want that too!\I want to stay with you and everyone else!\I love you, Sink! response:	I, Millhi, will forever and ever love you!
context: Sink... Sink! Sink!\No! I don't want you to go!\Princess...\I still want to stay with you, forever and ever together with you!\I want that too!\I want to stay with you and everyone else!\I love you, Sink!\I, Millhi, will forever and ever love you! response:	Princess, I...
context: No! I don't want you to go!\Princess...\I still want to stay with you, forever and ever together with you!\I want that too!\I want to stay with you and everyone else!\I love you, Sink!\I, Millhi, will forever and ever love you!\Princess, I... response:	Sink!
context: Princess...\I still want to stay with you, forever and ever together with you!\I want that too!\I want to stay with you and everyone else!\I love you, Sink!\I, Millhi, will forever and ever love you!\Princess, I...\Sink! response:	Princess, I love you too!
context: I still want to stay with you, forever and ever together with you!\I want that too!\I want to stay with you and everyone else!\I love you, Sink!\I, Millhi, will forever and ever love you!\Princess, I...\Sink!\Princess, I love you too! response:	That's why I'll definitely come back again!
context: I want that too!\I want to stay with you and everyone else!\I love you, Sink!\I, Millhi, will forever and ever love you!\Princess, I...\Sink!\Princess, I love you too!\That's why I'll definitely come back again! response:	I'll return and see you again! I promise you!
context: I want to stay with you and everyone else!\I love you, Sink!\I, Millhi, will forever and ever love you!\Princess, I...\Sink!\Princess, I love you too!\That's why I'll definitely come back again!\I'll return and see you again! I promise you! response:	Sink!
context: I love you, Sink!\I, Millhi, will forever and ever love you!\Princess, I...\Sink!\Princess, I love you too!\That's why I'll definitely come back again!\I'll return and see you again! I promise you!\Sink! response:	Sink, are you up?
context: I, Millhi, will forever and ever love you!\Princess, I...\Sink!\Princess, I love you too!\That's why I'll definitely come back again!\I'll return and see you again! I promise you!\Sink!\Sink, are you up? response:	Sink!
context: Princess, I...\Sink!\Princess, I love you too!\That's why I'll definitely come back again!\I'll return and see you again! I promise you!\Sink!\Sink, are you up?\Sink! response:	I'm coming in!
context: Sink!\Princess, I love you too!\That's why I'll definitely come back again!\I'll return and see you again! I promise you!\Sink!\Sink, are you up?\Sink!\I'm coming in! response:	Excuse me...
context: Princess, I love you too!\That's why I'll definitely come back again!\I'll return and see you again! I promise you!\Sink!\Sink, are you up?\Sink!\I'm coming in!\Excuse me... response:	Becky?
context: That's why I'll definitely come back again!\I'll return and see you again! I promise you!\Sink!\Sink, are you up?\Sink!\I'm coming in!\Excuse me...\Becky? response:	Oh, you're awake already.
context: I'll return and see you again! I promise you!\Sink!\Sink, are you up?\Sink!\I'm coming in!\Excuse me...\Becky?\Oh, you're awake already. response:	At least respond to me. Or did you just wake up?
context: Sink!\Sink, are you up?\Sink!\I'm coming in!\Excuse me...\Becky?\Oh, you're awake already.\At least respond to me. Or did you just wake up? response:	Sink?
context: Sink, are you up?\Sink!\I'm coming in!\Excuse me...\Becky?\Oh, you're awake already.\At least respond to me. Or did you just wake up?\Sink? response:	Huh?
context: Sink!\I'm coming in!\Excuse me...\Becky?\Oh, you're awake already.\At least respond to me. Or did you just wake up?\Sink?\Huh? response:	What? Are you okay?!
context: I'm coming in!\Excuse me...\Becky?\Oh, you're awake already.\At least respond to me. Or did you just wake up?\Sink?\Huh?\What? Are you okay?! response:	Are you aching anywhere?!
context: Excuse me...\Becky?\Oh, you're awake already.\At least respond to me. Or did you just wake up?\Sink?\Huh?\What? Are you okay?!\Are you aching anywhere?! response:	So that means, in conclusion, that's what happened?
context: Becky?\Oh, you're awake already.\At least respond to me. Or did you just wake up?\Sink?\Huh?\What? Are you okay?!\Are you aching anywhere?!\So that means, in conclusion, that's what happened? response:	At the beginning of spring break two weeks ago, you remember you went somewhere,
context: Oh, you're awake already.\At least respond to me. Or did you just wake up?\Sink?\Huh?\What? Are you okay?!\Are you aching anywhere?!\So that means, in conclusion, that's what happened?\At the beginning of spring break two weeks ago, you remember you went somewhere, response:	but you can't remember where?
context: At least respond to me. Or did you just wake up?\Sink?\Huh?\What? Are you okay?!\Are you aching anywhere?!\So that means, in conclusion, that's what happened?\At the beginning of spring break two weeks ago, you remember you went somewhere,\but you can't remember where? response:	Yes.
context: Sink?\Huh?\What? Are you okay?!\Are you aching anywhere?!\So that means, in conclusion, that's what happened?\At the beginning of spring break two weeks ago, you remember you went somewhere,\but you can't remember where?\Yes. response:	But, somehow, you feel like something really sad happened?
context: Huh?\What? Are you okay?!\Are you aching anywhere?!\So that means, in conclusion, that's what happened?\At the beginning of spring break two weeks ago, you remember you went somewhere,\but you can't remember where?\Yes.\But, somehow, you feel like something really sad happened? response:	That too, yes.
context: What? Are you okay?!\Are you aching anywhere?!\So that means, in conclusion, that's what happened?\At the beginning of spring break two weeks ago, you remember you went somewhere,\but you can't remember where?\Yes.\But, somehow, you feel like something really sad happened?\That too, yes. response:	Let's see, Memory Loss, Concussion.
context: Are you aching anywhere?!\So that means, in conclusion, that's what happened?\At the beginning of spring break two weeks ago, you remember you went somewhere,\but you can't remember where?\Yes.\But, somehow, you feel like something really sad happened?\That too, yes.\Let's see, Memory Loss, Concussion. response:	No way! 84,000 search results?!
context: So that means, in conclusion, that's what happened?\At the beginning of spring break two weeks ago, you remember you went somewhere,\but you can't remember where?\Yes.\But, somehow, you feel like something really sad happened?\That too, yes.\Let's see, Memory Loss, Concussion.\No way! 84,000 search results?! response:	Uh, hey! There's no need to check. I'm fine!
context: At the beginning of spring break two weeks ago, you remember you went somewhere,\but you can't remember where?\Yes.\But, somehow, you feel like something really sad happened?\That too, yes.\Let's see, Memory Loss, Concussion.\No way! 84,000 search results?!\Uh, hey! There's no need to check. I'm fine! response:	I don't think I got a head injury.
context: but you can't remember where?\Yes.\But, somehow, you feel like something really sad happened?\That too, yes.\Let's see, Memory Loss, Concussion.\No way! 84,000 search results?!\Uh, hey! There's no need to check. I'm fine!\I don't think I got a head injury. response:	How should I put it? I just can't seem to remember.
context: Yes.\But, somehow, you feel like something really sad happened?\That too, yes.\Let's see, Memory Loss, Concussion.\No way! 84,000 search results?!\Uh, hey! There's no need to check. I'm fine!\I don't think I got a head injury.\How should I put it? I just can't seem to remember. response:	Really? But shouldn't we go to the hospital for a bit?
context: But, somehow, you feel like something really sad happened?\That too, yes.\Let's see, Memory Loss, Concussion.\No way! 84,000 search results?!\Uh, hey! There's no need to check. I'm fine!\I don't think I got a head injury.\How should I put it? I just can't seem to remember.\Really? But shouldn't we go to the hospital for a bit? response:	I think it's better if you have a checkup.
context: That too, yes.\Let's see, Memory Loss, Concussion.\No way! 84,000 search results?!\Uh, hey! There's no need to check. I'm fine!\I don't think I got a head injury.\How should I put it? I just can't seem to remember.\Really? But shouldn't we go to the hospital for a bit?\I think it's better if you have a checkup. response:	Uh, no need. I'm fine.
context: Let's see, Memory Loss, Concussion.\No way! 84,000 search results?!\Uh, hey! There's no need to check. I'm fine!\I don't think I got a head injury.\How should I put it? I just can't seem to remember.\Really? But shouldn't we go to the hospital for a bit?\I think it's better if you have a checkup.\Uh, no need. I'm fine. response:	What about your trip? Shouldn't you contact your parents?
context: No way! 84,000 search results?!\Uh, hey! There's no need to check. I'm fine!\I don't think I got a head injury.\How should I put it? I just can't seem to remember.\Really? But shouldn't we go to the hospital for a bit?\I think it's better if you have a checkup.\Uh, no need. I'm fine.\What about your trip? Shouldn't you contact your parents? response:	Thanks, Becky, but I'm really okay.
context: Uh, hey! There's no need to check. I'm fine!\I don't think I got a head injury.\How should I put it? I just can't seem to remember.\Really? But shouldn't we go to the hospital for a bit?\I think it's better if you have a checkup.\Uh, no need. I'm fine.\What about your trip? Shouldn't you contact your parents?\Thanks, Becky, but I'm really okay. response:	Let's go after breakfast.
context: I don't think I got a head injury.\How should I put it? I just can't seem to remember.\Really? But shouldn't we go to the hospital for a bit?\I think it's better if you have a checkup.\Uh, no need. I'm fine.\What about your trip? Shouldn't you contact your parents?\Thanks, Becky, but I'm really okay.\Let's go after breakfast. response:	Somehow I feel that I was really happy before this.
context: How should I put it? I just can't seem to remember.\Really? But shouldn't we go to the hospital for a bit?\I think it's better if you have a checkup.\Uh, no need. I'm fine.\What about your trip? Shouldn't you contact your parents?\Thanks, Becky, but I'm really okay.\Let's go after breakfast.\Somehow I feel that I was really happy before this. response:	Well, I heard you can also have memories of weird stuff when you encounter sudden forgetfulness.
context: Really? But shouldn't we go to the hospital for a bit?\I think it's better if you have a checkup.\Uh, no need. I'm fine.\What about your trip? Shouldn't you contact your parents?\Thanks, Becky, but I'm really okay.\Let's go after breakfast.\Somehow I feel that I was really happy before this.\Well, I heard you can also have memories of weird stuff when you encounter sudden forgetfulness. response:	It'd be good if that happened.
context: I think it's better if you have a checkup.\Uh, no need. I'm fine.\What about your trip? Shouldn't you contact your parents?\Thanks, Becky, but I'm really okay.\Let's go after breakfast.\Somehow I feel that I was really happy before this.\Well, I heard you can also have memories of weird stuff when you encounter sudden forgetfulness.\It'd be good if that happened. response:	That's right. I'm just an ordinary first year middle school student.
context: Uh, no need. I'm fine.\What about your trip? Shouldn't you contact your parents?\Thanks, Becky, but I'm really okay.\Let's go after breakfast.\Somehow I feel that I was really happy before this.\Well, I heard you can also have memories of weird stuff when you encounter sudden forgetfulness.\It'd be good if that happened.\That's right. I'm just an ordinary first year middle school student. response:	Together with my neighbor, my caring best friend, Becky,
context: What about your trip? Shouldn't you contact your parents?\Thanks, Becky, but I'm really okay.\Let's go after breakfast.\Somehow I feel that I was really happy before this.\Well, I heard you can also have memories of weird stuff when you encounter sudden forgetfulness.\It'd be good if that happened.\That's right. I'm just an ordinary first year middle school student.\Together with my neighbor, my caring best friend, Becky, response:	I'll be in my second year as soon as spring break ends.
context: Thanks, Becky, but I'm really okay.\Let's go after breakfast.\Somehow I feel that I was really happy before this.\Well, I heard you can also have memories of weird stuff when you encounter sudden forgetfulness.\It'd be good if that happened.\That's right. I'm just an ordinary first year middle school student.\Together with my neighbor, my caring best friend, Becky,\I'll be in my second year as soon as spring break ends. response:	Sink! Becky!
context: Let's go after breakfast.\Somehow I feel that I was really happy before this.\Well, I heard you can also have memories of weird stuff when you encounter sudden forgetfulness.\It'd be good if that happened.\That's right. I'm just an ordinary first year middle school student.\Together with my neighbor, my caring best friend, Becky,\I'll be in my second year as soon as spring break ends.\Sink! Becky! response:	I can't forget Nanami, my relative, master, and rival.
context: Somehow I feel that I was really happy before this.\Well, I heard you can also have memories of weird stuff when you encounter sudden forgetfulness.\It'd be good if that happened.\That's right. I'm just an ordinary first year middle school student.\Together with my neighbor, my caring best friend, Becky,\I'll be in my second year as soon as spring break ends.\Sink! Becky!\I can't forget Nanami, my relative, master, and rival. response:	Long time no see!
context: Well, I heard you can also have memories of weird stuff when you encounter sudden forgetfulness.\It'd be good if that happened.\That's right. I'm just an ordinary first year middle school student.\Together with my neighbor, my caring best friend, Becky,\I'll be in my second year as soon as spring break ends.\Sink! Becky!\I can't forget Nanami, my relative, master, and rival.\Long time no see! response:	You two are still as cute as ever!
context: It'd be good if that happened.\That's right. I'm just an ordinary first year middle school student.\Together with my neighbor, my caring best friend, Becky,\I'll be in my second year as soon as spring break ends.\Sink! Becky!\I can't forget Nanami, my relative, master, and rival.\Long time no see!\You two are still as cute as ever! response:	Is this the only long-awaited greeting that we get?
context: That's right. I'm just an ordinary first year middle school student.\Together with my neighbor, my caring best friend, Becky,\I'll be in my second year as soon as spring break ends.\Sink! Becky!\I can't forget Nanami, my relative, master, and rival.\Long time no see!\You two are still as cute as ever!\Is this the only long-awaited greeting that we get? response:	Nanami, I can't breathe.
context: Together with my neighbor, my caring best friend, Becky,\I'll be in my second year as soon as spring break ends.\Sink! Becky!\I can't forget Nanami, my relative, master, and rival.\Long time no see!\You two are still as cute as ever!\Is this the only long-awaited greeting that we get?\Nanami, I can't breathe. response:	Sink, kiss me!
context: I'll be in my second year as soon as spring break ends.\Sink! Becky!\I can't forget Nanami, my relative, master, and rival.\Long time no see!\You two are still as cute as ever!\Is this the only long-awaited greeting that we get?\Nanami, I can't breathe.\Sink, kiss me! response:	Stop it!
context: Sink! Becky!\I can't forget Nanami, my relative, master, and rival.\Long time no see!\You two are still as cute as ever!\Is this the only long-awaited greeting that we get?\Nanami, I can't breathe.\Sink, kiss me!\Stop it! response:	Nanami never really changed.
context: I can't forget Nanami, my relative, master, and rival.\Long time no see!\You two are still as cute as ever!\Is this the only long-awaited greeting that we get?\Nanami, I can't breathe.\Sink, kiss me!\Stop it!\Nanami never really changed. response:	Her dad is an oceanographer,
context: Long time no see!\You two are still as cute as ever!\Is this the only long-awaited greeting that we get?\Nanami, I can't breathe.\Sink, kiss me!\Stop it!\Nanami never really changed.\Her dad is an oceanographer, response:	and her mom is a marine biologist.
context: You two are still as cute as ever!\Is this the only long-awaited greeting that we get?\Nanami, I can't breathe.\Sink, kiss me!\Stop it!\Nanami never really changed.\Her dad is an oceanographer,\and her mom is a marine biologist. response:	I've never forgotten all of that.
context: Is this the only long-awaited greeting that we get?\Nanami, I can't breathe.\Sink, kiss me!\Stop it!\Nanami never really changed.\Her dad is an oceanographer,\and her mom is a marine biologist.\I've never forgotten all of that. response:	But... what's this feeling?
context: Nanami, I can't breathe.\Sink, kiss me!\Stop it!\Nanami never really changed.\Her dad is an oceanographer,\and her mom is a marine biologist.\I've never forgotten all of that.\But... what's this feeling? response:	Let's duel!
context: Sink, kiss me!\Stop it!\Nanami never really changed.\Her dad is an oceanographer,\and her mom is a marine biologist.\I've never forgotten all of that.\But... what's this feeling?\Let's duel! response:	I can do it too!
context: Stop it!\Nanami never really changed.\Her dad is an oceanographer,\and her mom is a marine biologist.\I've never forgotten all of that.\But... what's this feeling?\Let's duel!\I can do it too! response:	I feel like I'm forgetting something really important.
context: Nanami never really changed.\Her dad is an oceanographer,\and her mom is a marine biologist.\I've never forgotten all of that.\But... what's this feeling?\Let's duel!\I can do it too!\I feel like I'm forgetting something really important. response:	It's like something very important has been taken away from me.
context: Her dad is an oceanographer,\and her mom is a marine biologist.\I've never forgotten all of that.\But... what's this feeling?\Let's duel!\I can do it too!\I feel like I'm forgetting something really important.\It's like something very important has been taken away from me. response:	It's an uneasy feeling.
context: and her mom is a marine biologist.\I've never forgotten all of that.\But... what's this feeling?\Let's duel!\I can do it too!\I feel like I'm forgetting something really important.\It's like something very important has been taken away from me.\It's an uneasy feeling. response:	Noir?
context: I've never forgotten all of that.\But... what's this feeling?\Let's duel!\I can do it too!\I feel like I'm forgetting something really important.\It's like something very important has been taken away from me.\It's an uneasy feeling.\Noir? response:	I'm sorry. Did I wake you?
context: But... what's this feeling?\Let's duel!\I can do it too!\I feel like I'm forgetting something really important.\It's like something very important has been taken away from me.\It's an uneasy feeling.\Noir?\I'm sorry. Did I wake you? response:	No, it's okay.
context: Let's duel!\I can do it too!\I feel like I'm forgetting something really important.\It's like something very important has been taken away from me.\It's an uneasy feeling.\Noir?\I'm sorry. Did I wake you?\No, it's okay. response:	I didn't know the issue of Sink's return would be so complicated.
context: I can do it too!\I feel like I'm forgetting something really important.\It's like something very important has been taken away from me.\It's an uneasy feeling.\Noir?\I'm sorry. Did I wake you?\No, it's okay.\I didn't know the issue of Sink's return would be so complicated. response:	If only I had realized it earlier.
context: I feel like I'm forgetting something really important.\It's like something very important has been taken away from me.\It's an uneasy feeling.\Noir?\I'm sorry. Did I wake you?\No, it's okay.\I didn't know the issue of Sink's return would be so complicated.\If only I had realized it earlier. response:	That was what he wished for, after all.
context: It's like something very important has been taken away from me.\It's an uneasy feeling.\Noir?\I'm sorry. Did I wake you?\No, it's okay.\I didn't know the issue of Sink's return would be so complicated.\If only I had realized it earlier.\That was what he wished for, after all. response:	These were taken from Galette's library. They are books about summonings.
context: It's an uneasy feeling.\Noir?\I'm sorry. Did I wake you?\No, it's okay.\I didn't know the issue of Sink's return would be so complicated.\If only I had realized it earlier.\That was what he wished for, after all.\These were taken from Galette's library. They are books about summonings. response:	Thank you.
context: Noir?\I'm sorry. Did I wake you?\No, it's okay.\I didn't know the issue of Sink's return would be so complicated.\If only I had realized it earlier.\That was what he wished for, after all.\These were taken from Galette's library. They are books about summonings.\Thank you. response:	Huh? A letter?
context: I'm sorry. Did I wake you?\No, it's okay.\I didn't know the issue of Sink's return would be so complicated.\If only I had realized it earlier.\That was what he wished for, after all.\These were taken from Galette's library. They are books about summonings.\Thank you.\Huh? A letter? response:	Huh? This seal... Doesn't this belong to Biscotti's leader?
context: No, it's okay.\I didn't know the issue of Sink's return would be so complicated.\If only I had realized it earlier.\That was what he wished for, after all.\These were taken from Galette's library. They are books about summonings.\Thank you.\Huh? A letter?\Huh? This seal... Doesn't this belong to Biscotti's leader? response:	To the National Research Academy of Biscotti, with regards to hero summoning.
context: I didn't know the issue of Sink's return would be so complicated.\If only I had realized it earlier.\That was what he wished for, after all.\These were taken from Galette's library. They are books about summonings.\Thank you.\Huh? A letter?\Huh? This seal... Doesn't this belong to Biscotti's leader?\To the National Research Academy of Biscotti, with regards to hero summoning. response:	These are things you should pay attention to when sending the hero back.
context: If only I had realized it earlier.\That was what he wished for, after all.\These were taken from Galette's library. They are books about summonings.\Thank you.\Huh? A letter?\Huh? This seal... Doesn't this belong to Biscotti's leader?\To the National Research Academy of Biscotti, with regards to hero summoning.\These are things you should pay attention to when sending the hero back. response:	Deportation is only used when the hero wishes to resign from his position with the person who summoned him.
context: That was what he wished for, after all.\These were taken from Galette's library. They are books about summonings.\Thank you.\Huh? A letter?\Huh? This seal... Doesn't this belong to Biscotti's leader?\To the National Research Academy of Biscotti, with regards to hero summoning.\These are things you should pay attention to when sending the hero back.\Deportation is only used when the hero wishes to resign from his position with the person who summoned him. response:	When this happens, the hero will not be able to take anything from Flonyard, including memories.
context: These were taken from Galette's library. They are books about summonings.\Thank you.\Huh? A letter?\Huh? This seal... Doesn't this belong to Biscotti's leader?\To the National Research Academy of Biscotti, with regards to hero summoning.\These are things you should pay attention to when sending the hero back.\Deportation is only used when the hero wishes to resign from his position with the person who summoned him.\When this happens, the hero will not be able to take anything from Flonyard, including memories. response:	However, these memories will not immediately vanish.
context: Thank you.\Huh? A letter?\Huh? This seal... Doesn't this belong to Biscotti's leader?\To the National Research Academy of Biscotti, with regards to hero summoning.\These are things you should pay attention to when sending the hero back.\Deportation is only used when the hero wishes to resign from his position with the person who summoned him.\When this happens, the hero will not be able to take anything from Flonyard, including memories.\However, these memories will not immediately vanish. response:	Upon deportation, the hero will enter a locked condition.
context: Huh? A letter?\Huh? This seal... Doesn't this belong to Biscotti's leader?\To the National Research Academy of Biscotti, with regards to hero summoning.\These are things you should pay attention to when sending the hero back.\Deportation is only used when the hero wishes to resign from his position with the person who summoned him.\When this happens, the hero will not be able to take anything from Flonyard, including memories.\However, these memories will not immediately vanish.\Upon deportation, the hero will enter a locked condition. response:	A time frame of six months is needed for the memories to be completely erased.
context: Huh? This seal... Doesn't this belong to Biscotti's leader?\To the National Research Academy of Biscotti, with regards to hero summoning.\These are things you should pay attention to when sending the hero back.\Deportation is only used when the hero wishes to resign from his position with the person who summoned him.\When this happens, the hero will not be able to take anything from Flonyard, including memories.\However, these memories will not immediately vanish.\Upon deportation, the hero will enter a locked condition.\A time frame of six months is needed for the memories to be completely erased. response:	Hence, in order to summon the returned hero, the below conditions need to be fulfilled.
context: To the National Research Academy of Biscotti, with regards to hero summoning.\These are things you should pay attention to when sending the hero back.\Deportation is only used when the hero wishes to resign from his position with the person who summoned him.\When this happens, the hero will not be able to take anything from Flonyard, including memories.\However, these memories will not immediately vanish.\Upon deportation, the hero will enter a locked condition.\A time frame of six months is needed for the memories to be completely erased.\Hence, in order to summon the returned hero, the below conditions need to be fulfilled. response:	One, the hero can be re-summoned for ninety days from the time he was first summoned.
context: These are things you should pay attention to when sending the hero back.\Deportation is only used when the hero wishes to resign from his position with the person who summoned him.\When this happens, the hero will not be able to take anything from Flonyard, including memories.\However, these memories will not immediately vanish.\Upon deportation, the hero will enter a locked condition.\A time frame of six months is needed for the memories to be completely erased.\Hence, in order to summon the returned hero, the below conditions need to be fulfilled.\One, the hero can be re-summoned for ninety days from the time he was first summoned. response:	Two, the hero needs to make a promise to three people aside from the summoner to return to Flonyard.
context: Deportation is only used when the hero wishes to resign from his position with the person who summoned him.\When this happens, the hero will not be able to take anything from Flonyard, including memories.\However, these memories will not immediately vanish.\Upon deportation, the hero will enter a locked condition.\A time frame of six months is needed for the memories to be completely erased.\Hence, in order to summon the returned hero, the below conditions need to be fulfilled.\One, the hero can be re-summoned for ninety days from the time he was first summoned.\Two, the hero needs to make a promise to three people aside from the summoner to return to Flonyard. response:	To make that covenant, the hero has to entrust his belongings to these people.
context: When this happens, the hero will not be able to take anything from Flonyard, including memories.\However, these memories will not immediately vanish.\Upon deportation, the hero will enter a locked condition.\A time frame of six months is needed for the memories to be completely erased.\Hence, in order to summon the returned hero, the below conditions need to be fulfilled.\One, the hero can be re-summoned for ninety days from the time he was first summoned.\Two, the hero needs to make a promise to three people aside from the summoner to return to Flonyard.\To make that covenant, the hero has to entrust his belongings to these people. response:	It doesn't matter what the belongings are, though it is better for the items to be from the hero's homeworld.
context: However, these memories will not immediately vanish.\Upon deportation, the hero will enter a locked condition.\A time frame of six months is needed for the memories to be completely erased.\Hence, in order to summon the returned hero, the below conditions need to be fulfilled.\One, the hero can be re-summoned for ninety days from the time he was first summoned.\Two, the hero needs to make a promise to three people aside from the summoner to return to Flonyard.\To make that covenant, the hero has to entrust his belongings to these people.\It doesn't matter what the belongings are, though it is better for the items to be from the hero's homeworld. response:	Three...
context: Upon deportation, the hero will enter a locked condition.\A time frame of six months is needed for the memories to be completely erased.\Hence, in order to summon the returned hero, the below conditions need to be fulfilled.\One, the hero can be re-summoned for ninety days from the time he was first summoned.\Two, the hero needs to make a promise to three people aside from the summoner to return to Flonyard.\To make that covenant, the hero has to entrust his belongings to these people.\It doesn't matter what the belongings are, though it is better for the items to be from the hero's homeworld.\Three... response:	Princess, Princess!
context: A time frame of six months is needed for the memories to be completely erased.\Hence, in order to summon the returned hero, the below conditions need to be fulfilled.\One, the hero can be re-summoned for ninety days from the time he was first summoned.\Two, the hero needs to make a promise to three people aside from the summoner to return to Flonyard.\To make that covenant, the hero has to entrust his belongings to these people.\It doesn't matter what the belongings are, though it is better for the items to be from the hero's homeworld.\Three...\Princess, Princess! response:	I apologize for disturbing you this early in the morning!
context: Hence, in order to summon the returned hero, the below conditions need to be fulfilled.\One, the hero can be re-summoned for ninety days from the time he was first summoned.\Two, the hero needs to make a promise to three people aside from the summoner to return to Flonyard.\To make that covenant, the hero has to entrust his belongings to these people.\It doesn't matter what the belongings are, though it is better for the items to be from the hero's homeworld.\Three...\Princess, Princess!\I apologize for disturbing you this early in the morning! response:	Rico, what's wrong?
