context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: Lawrence!\However, keeping a promise is the first step to becoming a good merchant.\What a fate I have, since a weird wolf that I picked up wished to return to the north.\And I also made a contract to accompany her.\I can't break contracts.\You...\Our time together was short.\Farewells are part of being a merchant. response:	You can kill the man.
context: However, keeping a promise is the first step to becoming a good merchant.\What a fate I have, since a weird wolf that I picked up wished to return to the north.\And I also made a contract to accompany her.\I can't break contracts.\You...\Our time together was short.\Farewells are part of being a merchant.\You can kill the man. response:	Make sure to capture the woman alive.
context: What a fate I have, since a weird wolf that I picked up wished to return to the north.\And I also made a contract to accompany her.\I can't break contracts.\You...\Our time together was short.\Farewells are part of being a merchant.\You can kill the man.\Make sure to capture the woman alive. response:	If you're going to come, then come!
context: And I also made a contract to accompany her.\I can't break contracts.\You...\Our time together was short.\Farewells are part of being a merchant.\You can kill the man.\Make sure to capture the woman alive.\If you're going to come, then come! response:	Horo!
context: I can't break contracts.\You...\Our time together was short.\Farewells are part of being a merchant.\You can kill the man.\Make sure to capture the woman alive.\If you're going to come, then come!\Horo! response:	The dagger!
context: You...\Our time together was short.\Farewells are part of being a merchant.\You can kill the man.\Make sure to capture the woman alive.\If you're going to come, then come!\Horo!\The dagger! response:	That's enough!
context: Our time together was short.\Farewells are part of being a merchant.\You can kill the man.\Make sure to capture the woman alive.\If you're going to come, then come!\Horo!\The dagger!\That's enough! response:	It might hurt a bit.
context: Farewells are part of being a merchant.\You can kill the man.\Make sure to capture the woman alive.\If you're going to come, then come!\Horo!\The dagger!\That's enough!\It might hurt a bit. response:	Please endure it.
context: You can kill the man.\Make sure to capture the woman alive.\If you're going to come, then come!\Horo!\The dagger!\That's enough!\It might hurt a bit.\Please endure it. response:	She's sucking his blood!
context: Make sure to capture the woman alive.\If you're going to come, then come!\Horo!\The dagger!\That's enough!\It might hurt a bit.\Please endure it.\She's sucking his blood! response:	Don't falter!
context: If you're going to come, then come!\Horo!\The dagger!\That's enough!\It might hurt a bit.\Please endure it.\She's sucking his blood!\Don't falter! response:	She's just a girl that's possess-
context: Horo!\The dagger!\That's enough!\It might hurt a bit.\Please endure it.\She's sucking his blood!\Don't falter!\She's just a girl that's possess- response:	Please...
context: The dagger!\That's enough!\It might hurt a bit.\Please endure it.\She's sucking his blood!\Don't falter!\She's just a girl that's possess-\Please... response:	Don't look at me.
context: That's enough!\It might hurt a bit.\Please endure it.\She's sucking his blood!\Don't falter!\She's just a girl that's possess-\Please...\Don't look at me. response:	God is always like this...
context: It might hurt a bit.\Please endure it.\She's sucking his blood!\Don't falter!\She's just a girl that's possess-\Please...\Don't look at me.\God is always like this... response:	Always...
context: Please endure it.\She's sucking his blood!\Don't falter!\She's just a girl that's possess-\Please...\Don't look at me.\God is always like this...\Always... response:	Always unfair!
context: She's sucking his blood!\Don't falter!\She's just a girl that's possess-\Please...\Don't look at me.\God is always like this...\Always...\Always unfair! response:	Stop, Horo!
context: Don't falter!\She's just a girl that's possess-\Please...\Don't look at me.\God is always like this...\Always...\Always unfair!\Stop, Horo! response:	Wait!
context: She's just a girl that's possess-\Please...\Don't look at me.\God is always like this...\Always...\Always unfair!\Stop, Horo!\Wait! response:	Horo!
context: Please...\Don't look at me.\God is always like this...\Always...\Always unfair!\Stop, Horo!\Wait!\Horo! response:	How much do you think the clothes you tore apart cost?!
context: Don't look at me.\God is always like this...\Always...\Always unfair!\Stop, Horo!\Wait!\Horo!\How much do you think the clothes you tore apart cost?! response:	I don't care whether you're a god or whatever, I'll have you pay me back!
context: God is always like this...\Always...\Always unfair!\Stop, Horo!\Wait!\Horo!\How much do you think the clothes you tore apart cost?!\I don't care whether you're a god or whatever, I'll have you pay me back! response:	The 50 coins you earned aren't enough!
context: Always...\Always unfair!\Stop, Horo!\Wait!\Horo!\How much do you think the clothes you tore apart cost?!\I don't care whether you're a god or whatever, I'll have you pay me back!\The 50 coins you earned aren't enough! response:	How many years do you think it took me to save up the money to buy those?!
context: Always unfair!\Stop, Horo!\Wait!\Horo!\How much do you think the clothes you tore apart cost?!\I don't care whether you're a god or whatever, I'll have you pay me back!\The 50 coins you earned aren't enough!\How many years do you think it took me to save up the money to buy those?! response:	I'll chase you!
context: Stop, Horo!\Wait!\Horo!\How much do you think the clothes you tore apart cost?!\I don't care whether you're a god or whatever, I'll have you pay me back!\The 50 coins you earned aren't enough!\How many years do you think it took me to save up the money to buy those?!\I'll chase you! response:	I'll chase you all the way to the forest in the north!
context: Wait!\Horo!\How much do you think the clothes you tore apart cost?!\I don't care whether you're a god or whatever, I'll have you pay me back!\The 50 coins you earned aren't enough!\How many years do you think it took me to save up the money to buy those?!\I'll chase you!\I'll chase you all the way to the forest in the north! response:	Horo!
context: Horo!\How much do you think the clothes you tore apart cost?!\I don't care whether you're a god or whatever, I'll have you pay me back!\The 50 coins you earned aren't enough!\How many years do you think it took me to save up the money to buy those?!\I'll chase you!\I'll chase you all the way to the forest in the north!\Horo! response:	Have you awakened?
context: How much do you think the clothes you tore apart cost?!\I don't care whether you're a god or whatever, I'll have you pay me back!\The 50 coins you earned aren't enough!\How many years do you think it took me to save up the money to buy those?!\I'll chase you!\I'll chase you all the way to the forest in the north!\Horo!\Have you awakened? response:	How is your wound?
context: I don't care whether you're a god or whatever, I'll have you pay me back!\The 50 coins you earned aren't enough!\How many years do you think it took me to save up the money to buy those?!\I'll chase you!\I'll chase you all the way to the forest in the north!\Horo!\Have you awakened?\How is your wound? response:	F-Fine, thanks to you.
context: The 50 coins you earned aren't enough!\How many years do you think it took me to save up the money to buy those?!\I'll chase you!\I'll chase you all the way to the forest in the north!\Horo!\Have you awakened?\How is your wound?\F-Fine, thanks to you. response:	Forgive us for putting you in danger because of our ineptitude.
context: How many years do you think it took me to save up the money to buy those?!\I'll chase you!\I'll chase you all the way to the forest in the north!\Horo!\Have you awakened?\How is your wound?\F-Fine, thanks to you.\Forgive us for putting you in danger because of our ineptitude. response:	No...
context: I'll chase you!\I'll chase you all the way to the forest in the north!\Horo!\Have you awakened?\How is your wound?\F-Fine, thanks to you.\Forgive us for putting you in danger because of our ineptitude.\No... response:	It was because of my companion in the first place.
context: I'll chase you all the way to the forest in the north!\Horo!\Have you awakened?\How is your wound?\F-Fine, thanks to you.\Forgive us for putting you in danger because of our ineptitude.\No...\It was because of my companion in the first place. response:	It was fortunate that the disturbance ended underground.
context: Horo!\Have you awakened?\How is your wound?\F-Fine, thanks to you.\Forgive us for putting you in danger because of our ineptitude.\No...\It was because of my companion in the first place.\It was fortunate that the disturbance ended underground. response:	If someone had seen that form,
context: Have you awakened?\How is your wound?\F-Fine, thanks to you.\Forgive us for putting you in danger because of our ineptitude.\No...\It was because of my companion in the first place.\It was fortunate that the disturbance ended underground.\If someone had seen that form, response:	the head and branch offices might have been set on fire.
context: How is your wound?\F-Fine, thanks to you.\Forgive us for putting you in danger because of our ineptitude.\No...\It was because of my companion in the first place.\It was fortunate that the disturbance ended underground.\If someone had seen that form,\the head and branch offices might have been set on fire. response:	You saw?!
context: F-Fine, thanks to you.\Forgive us for putting you in danger because of our ineptitude.\No...\It was because of my companion in the first place.\It was fortunate that the disturbance ended underground.\If someone had seen that form,\the head and branch offices might have been set on fire.\You saw?! response:	Yes, I got a report from one of my subordinates.
context: Forgive us for putting you in danger because of our ineptitude.\No...\It was because of my companion in the first place.\It was fortunate that the disturbance ended underground.\If someone had seen that form,\the head and branch offices might have been set on fire.\You saw?!\Yes, I got a report from one of my subordinates. response:	The one who found you said that a large wolf wouldn't hand you over until I came.
context: No...\It was because of my companion in the first place.\It was fortunate that the disturbance ended underground.\If someone had seen that form,\the head and branch offices might have been set on fire.\You saw?!\Yes, I got a report from one of my subordinates.\The one who found you said that a large wolf wouldn't hand you over until I came. response:	So where is Horo now?
context: It was because of my companion in the first place.\It was fortunate that the disturbance ended underground.\If someone had seen that form,\the head and branch offices might have been set on fire.\You saw?!\Yes, I got a report from one of my subordinates.\The one who found you said that a large wolf wouldn't hand you over until I came.\So where is Horo now? response:	After carrying you here, she left without saying where she was headed.
context: It was fortunate that the disturbance ended underground.\If someone had seen that form,\the head and branch offices might have been set on fire.\You saw?!\Yes, I got a report from one of my subordinates.\The one who found you said that a large wolf wouldn't hand you over until I came.\So where is Horo now?\After carrying you here, she left without saying where she was headed. response:	Is that so...
context: If someone had seen that form,\the head and branch offices might have been set on fire.\You saw?!\Yes, I got a report from one of my subordinates.\The one who found you said that a large wolf wouldn't hand you over until I came.\So where is Horo now?\After carrying you here, she left without saying where she was headed.\Is that so... response:	How did the dealings go?
context: the head and branch offices might have been set on fire.\You saw?!\Yes, I got a report from one of my subordinates.\The one who found you said that a large wolf wouldn't hand you over until I came.\So where is Horo now?\After carrying you here, she left without saying where she was headed.\Is that so...\How did the dealings go? response:	We were able to obtain the rights that Medioh Company wants the most.
context: You saw?!\Yes, I got a report from one of my subordinates.\The one who found you said that a large wolf wouldn't hand you over until I came.\So where is Horo now?\After carrying you here, she left without saying where she was headed.\Is that so...\How did the dealings go?\We were able to obtain the rights that Medioh Company wants the most. response:	That's great.
context: Yes, I got a report from one of my subordinates.\The one who found you said that a large wolf wouldn't hand you over until I came.\So where is Horo now?\After carrying you here, she left without saying where she was headed.\Is that so...\How did the dealings go?\We were able to obtain the rights that Medioh Company wants the most.\That's great. response:	We had gathered three hundred and seven thousand, one hundred and twelve coins.
context: The one who found you said that a large wolf wouldn't hand you over until I came.\So where is Horo now?\After carrying you here, she left without saying where she was headed.\Is that so...\How did the dealings go?\We were able to obtain the rights that Medioh Company wants the most.\That's great.\We had gathered three hundred and seven thousand, one hundred and twelve coins. response:	The king had intended to devalue the coins quite a bit.
context: So where is Horo now?\After carrying you here, she left without saying where she was headed.\Is that so...\How did the dealings go?\We were able to obtain the rights that Medioh Company wants the most.\That's great.\We had gathered three hundred and seven thousand, one hundred and twelve coins.\The king had intended to devalue the coins quite a bit. response:	Therefore, we were able to purchase them outright for 350,000 coins.
context: After carrying you here, she left without saying where she was headed.\Is that so...\How did the dealings go?\We were able to obtain the rights that Medioh Company wants the most.\That's great.\We had gathered three hundred and seven thousand, one hundred and twelve coins.\The king had intended to devalue the coins quite a bit.\Therefore, we were able to purchase them outright for 350,000 coins. response:	350,000 coins?
context: Is that so...\How did the dealings go?\We were able to obtain the rights that Medioh Company wants the most.\That's great.\We had gathered three hundred and seven thousand, one hundred and twelve coins.\The king had intended to devalue the coins quite a bit.\Therefore, we were able to purchase them outright for 350,000 coins.\350,000 coins? response:	According to our contract with you, you would receive half of our profit.
context: How did the dealings go?\We were able to obtain the rights that Medioh Company wants the most.\That's great.\We had gathered three hundred and seven thousand, one hundred and twelve coins.\The king had intended to devalue the coins quite a bit.\Therefore, we were able to purchase them outright for 350,000 coins.\350,000 coins?\According to our contract with you, you would receive half of our profit. response:	Isn't that right?
context: We were able to obtain the rights that Medioh Company wants the most.\That's great.\We had gathered three hundred and seven thousand, one hundred and twelve coins.\The king had intended to devalue the coins quite a bit.\Therefore, we were able to purchase them outright for 350,000 coins.\350,000 coins?\According to our contract with you, you would receive half of our profit.\Isn't that right? response:	Yes, no doubt.
context: That's great.\We had gathered three hundred and seven thousand, one hundred and twelve coins.\The king had intended to devalue the coins quite a bit.\Therefore, we were able to purchase them outright for 350,000 coins.\350,000 coins?\According to our contract with you, you would receive half of our profit.\Isn't that right?\Yes, no doubt. response:	Please confirm it.
context: We had gathered three hundred and seven thousand, one hundred and twelve coins.\The king had intended to devalue the coins quite a bit.\Therefore, we were able to purchase them outright for 350,000 coins.\350,000 coins?\According to our contract with you, you would receive half of our profit.\Isn't that right?\Yes, no doubt.\Please confirm it. response:	This is!
context: The king had intended to devalue the coins quite a bit.\Therefore, we were able to purchase them outright for 350,000 coins.\350,000 coins?\According to our contract with you, you would receive half of our profit.\Isn't that right?\Yes, no doubt.\Please confirm it.\This is! response:	120 coins, that's half of our profit.
context: Therefore, we were able to purchase them outright for 350,000 coins.\350,000 coins?\According to our contract with you, you would receive half of our profit.\Isn't that right?\Yes, no doubt.\Please confirm it.\This is!\120 coins, that's half of our profit. response:	Only this much?
context: 350,000 coins?\According to our contract with you, you would receive half of our profit.\Isn't that right?\Yes, no doubt.\Please confirm it.\This is!\120 coins, that's half of our profit.\Only this much? response:	The fee for the transportation of the coins,
context: According to our contract with you, you would receive half of our profit.\Isn't that right?\Yes, no doubt.\Please confirm it.\This is!\120 coins, that's half of our profit.\Only this much?\The fee for the transportation of the coins, response:	the tariff that accompanies it,
context: Isn't that right?\Yes, no doubt.\Please confirm it.\This is!\120 coins, that's half of our profit.\Only this much?\The fee for the transportation of the coins,\the tariff that accompanies it, response:	and the handling charge for the contract itself.
context: Yes, no doubt.\Please confirm it.\This is!\120 coins, that's half of our profit.\Only this much?\The fee for the transportation of the coins,\the tariff that accompanies it,\and the handling charge for the contract itself. response:	A contract handling charge? I can't believe they'd charge that much.
context: Please confirm it.\This is!\120 coins, that's half of our profit.\Only this much?\The fee for the transportation of the coins,\the tariff that accompanies it,\and the handling charge for the contract itself.\A contract handling charge? I can't believe they'd charge that much. response:	A purveyor to the government probably gave them a hint.
context: This is!\120 coins, that's half of our profit.\Only this much?\The fee for the transportation of the coins,\the tariff that accompanies it,\and the handling charge for the contract itself.\A contract handling charge? I can't believe they'd charge that much.\A purveyor to the government probably gave them a hint. response:	In exchange for obtaining the rights, we thought we'd try to recover from the loss
context: 120 coins, that's half of our profit.\Only this much?\The fee for the transportation of the coins,\the tariff that accompanies it,\and the handling charge for the contract itself.\A contract handling charge? I can't believe they'd charge that much.\A purveyor to the government probably gave them a hint.\In exchange for obtaining the rights, we thought we'd try to recover from the loss response:	of buying the coins.
context: Only this much?\The fee for the transportation of the coins,\the tariff that accompanies it,\and the handling charge for the contract itself.\A contract handling charge? I can't believe they'd charge that much.\A purveyor to the government probably gave them a hint.\In exchange for obtaining the rights, we thought we'd try to recover from the loss\of buying the coins. response:	It was something we couldn't foresee.
context: The fee for the transportation of the coins,\the tariff that accompanies it,\and the handling charge for the contract itself.\A contract handling charge? I can't believe they'd charge that much.\A purveyor to the government probably gave them a hint.\In exchange for obtaining the rights, we thought we'd try to recover from the loss\of buying the coins.\It was something we couldn't foresee. response:	It's an unfortunate outcome.
context: the tariff that accompanies it,\and the handling charge for the contract itself.\A contract handling charge? I can't believe they'd charge that much.\A purveyor to the government probably gave them a hint.\In exchange for obtaining the rights, we thought we'd try to recover from the loss\of buying the coins.\It was something we couldn't foresee.\It's an unfortunate outcome. response:	Unforeseen events are part of our trade.
context: and the handling charge for the contract itself.\A contract handling charge? I can't believe they'd charge that much.\A purveyor to the government probably gave them a hint.\In exchange for obtaining the rights, we thought we'd try to recover from the loss\of buying the coins.\It was something we couldn't foresee.\It's an unfortunate outcome.\Unforeseen events are part of our trade. response:	However...
context: A contract handling charge? I can't believe they'd charge that much.\A purveyor to the government probably gave them a hint.\In exchange for obtaining the rights, we thought we'd try to recover from the loss\of buying the coins.\It was something we couldn't foresee.\It's an unfortunate outcome.\Unforeseen events are part of our trade.\However... response:	Unforeseen events...
context: A purveyor to the government probably gave them a hint.\In exchange for obtaining the rights, we thought we'd try to recover from the loss\of buying the coins.\It was something we couldn't foresee.\It's an unfortunate outcome.\Unforeseen events are part of our trade.\However...\Unforeseen events... response:	This is!
context: In exchange for obtaining the rights, we thought we'd try to recover from the loss\of buying the coins.\It was something we couldn't foresee.\It's an unfortunate outcome.\Unforeseen events are part of our trade.\However...\Unforeseen events...\This is! response:	It seems that the Medioh Company really wanted the rights.
context: of buying the coins.\It was something we couldn't foresee.\It's an unfortunate outcome.\Unforeseen events are part of our trade.\However...\Unforeseen events...\This is!\It seems that the Medioh Company really wanted the rights. response:	Also, we know they were gathering coins under the assumption they would lower in value.
context: It was something we couldn't foresee.\It's an unfortunate outcome.\Unforeseen events are part of our trade.\However...\Unforeseen events...\This is!\It seems that the Medioh Company really wanted the rights.\Also, we know they were gathering coins under the assumption they would lower in value. response:	It's the same thing as having debt.
context: It's an unfortunate outcome.\Unforeseen events are part of our trade.\However...\Unforeseen events...\This is!\It seems that the Medioh Company really wanted the rights.\Also, we know they were gathering coins under the assumption they would lower in value.\It's the same thing as having debt. response:	I'm sure they had wanted to do business where they could reliably anticipate their profit.
context: Unforeseen events are part of our trade.\However...\Unforeseen events...\This is!\It seems that the Medioh Company really wanted the rights.\Also, we know they were gathering coins under the assumption they would lower in value.\It's the same thing as having debt.\I'm sure they had wanted to do business where they could reliably anticipate their profit. response:	They had promptly offered us a price for it.
context: However...\Unforeseen events...\This is!\It seems that the Medioh Company really wanted the rights.\Also, we know they were gathering coins under the assumption they would lower in value.\It's the same thing as having debt.\I'm sure they had wanted to do business where they could reliably anticipate their profit.\They had promptly offered us a price for it. response:	But, 1000 coins is...
context: Unforeseen events...\This is!\It seems that the Medioh Company really wanted the rights.\Also, we know they were gathering coins under the assumption they would lower in value.\It's the same thing as having debt.\I'm sure they had wanted to do business where they could reliably anticipate their profit.\They had promptly offered us a price for it.\But, 1000 coins is... response:	Yes, it's quite cheap.
context: This is!\It seems that the Medioh Company really wanted the rights.\Also, we know they were gathering coins under the assumption they would lower in value.\It's the same thing as having debt.\I'm sure they had wanted to do business where they could reliably anticipate their profit.\They had promptly offered us a price for it.\But, 1000 coins is...\Yes, it's quite cheap. response:	Would you like your pay in silver coins?
context: It seems that the Medioh Company really wanted the rights.\Also, we know they were gathering coins under the assumption they would lower in value.\It's the same thing as having debt.\I'm sure they had wanted to do business where they could reliably anticipate their profit.\They had promptly offered us a price for it.\But, 1000 coins is...\Yes, it's quite cheap.\Would you like your pay in silver coins? response:	If you'd like to exchange it for goods instead, we could prepare it for you.
context: Also, we know they were gathering coins under the assumption they would lower in value.\It's the same thing as having debt.\I'm sure they had wanted to do business where they could reliably anticipate their profit.\They had promptly offered us a price for it.\But, 1000 coins is...\Yes, it's quite cheap.\Would you like your pay in silver coins?\If you'd like to exchange it for goods instead, we could prepare it for you. response:	Pepper.
context: It's the same thing as having debt.\I'm sure they had wanted to do business where they could reliably anticipate their profit.\They had promptly offered us a price for it.\But, 1000 coins is...\Yes, it's quite cheap.\Would you like your pay in silver coins?\If you'd like to exchange it for goods instead, we could prepare it for you.\Pepper. response:	Do you have pepper?
context: I'm sure they had wanted to do business where they could reliably anticipate their profit.\They had promptly offered us a price for it.\But, 1000 coins is...\Yes, it's quite cheap.\Would you like your pay in silver coins?\If you'd like to exchange it for goods instead, we could prepare it for you.\Pepper.\Do you have pepper? response:	It's light and it won't be unwieldy.
context: They had promptly offered us a price for it.\But, 1000 coins is...\Yes, it's quite cheap.\Would you like your pay in silver coins?\If you'd like to exchange it for goods instead, we could prepare it for you.\Pepper.\Do you have pepper?\It's light and it won't be unwieldy. response:	It will be winter soon, and if there are more meat dishes, the price will rise.
context: But, 1000 coins is...\Yes, it's quite cheap.\Would you like your pay in silver coins?\If you'd like to exchange it for goods instead, we could prepare it for you.\Pepper.\Do you have pepper?\It's light and it won't be unwieldy.\It will be winter soon, and if there are more meat dishes, the price will rise. response:	Is something wrong?
context: Yes, it's quite cheap.\Would you like your pay in silver coins?\If you'd like to exchange it for goods instead, we could prepare it for you.\Pepper.\Do you have pepper?\It's light and it won't be unwieldy.\It will be winter soon, and if there are more meat dishes, the price will rise.\Is something wrong? response:	Forgive me.
context: Would you like your pay in silver coins?\If you'd like to exchange it for goods instead, we could prepare it for you.\Pepper.\Do you have pepper?\It's light and it won't be unwieldy.\It will be winter soon, and if there are more meat dishes, the price will rise.\Is something wrong?\Forgive me. response:	I just remembered a play I had read recently.
context: If you'd like to exchange it for goods instead, we could prepare it for you.\Pepper.\Do you have pepper?\It's light and it won't be unwieldy.\It will be winter soon, and if there are more meat dishes, the price will rise.\Is something wrong?\Forgive me.\I just remembered a play I had read recently. response:	Play?
context: Pepper.\Do you have pepper?\It's light and it won't be unwieldy.\It will be winter soon, and if there are more meat dishes, the price will rise.\Is something wrong?\Forgive me.\I just remembered a play I had read recently.\Play? response:	Yes.
context: Do you have pepper?\It's light and it won't be unwieldy.\It will be winter soon, and if there are more meat dishes, the price will rise.\Is something wrong?\Forgive me.\I just remembered a play I had read recently.\Play?\Yes. response:	It's a merrymaking play by the church aimed at companies so that they trade in moderation.
context: It's light and it won't be unwieldy.\It will be winter soon, and if there are more meat dishes, the price will rise.\Is something wrong?\Forgive me.\I just remembered a play I had read recently.\Play?\Yes.\It's a merrymaking play by the church aimed at companies so that they trade in moderation. response:	Before a rich merchant, a demon appears and says to him,
context: It will be winter soon, and if there are more meat dishes, the price will rise.\Is something wrong?\Forgive me.\I just remembered a play I had read recently.\Play?\Yes.\It's a merrymaking play by the church aimed at companies so that they trade in moderation.\Before a rich merchant, a demon appears and says to him, response:	Bring the most delicious human to me, or else I will eat you.
context: Is something wrong?\Forgive me.\I just remembered a play I had read recently.\Play?\Yes.\It's a merrymaking play by the church aimed at companies so that they trade in moderation.\Before a rich merchant, a demon appears and says to him,\Bring the most delicious human to me, or else I will eat you. response:	The merchant, valuing his life, offered the demon young maids and fat men,
context: Forgive me.\I just remembered a play I had read recently.\Play?\Yes.\It's a merrymaking play by the church aimed at companies so that they trade in moderation.\Before a rich merchant, a demon appears and says to him,\Bring the most delicious human to me, or else I will eat you.\The merchant, valuing his life, offered the demon young maids and fat men, response:	but the demon was not satisfied with them.
context: I just remembered a play I had read recently.\Play?\Yes.\It's a merrymaking play by the church aimed at companies so that they trade in moderation.\Before a rich merchant, a demon appears and says to him,\Bring the most delicious human to me, or else I will eat you.\The merchant, valuing his life, offered the demon young maids and fat men,\but the demon was not satisfied with them. response:	After scouring the town for a delicious-looking human,
context: Play?\Yes.\It's a merrymaking play by the church aimed at companies so that they trade in moderation.\Before a rich merchant, a demon appears and says to him,\Bring the most delicious human to me, or else I will eat you.\The merchant, valuing his life, offered the demon young maids and fat men,\but the demon was not satisfied with them.\After scouring the town for a delicious-looking human, response:	he finally found a boy that smelled of honey and milk.
context: Yes.\It's a merrymaking play by the church aimed at companies so that they trade in moderation.\Before a rich merchant, a demon appears and says to him,\Bring the most delicious human to me, or else I will eat you.\The merchant, valuing his life, offered the demon young maids and fat men,\but the demon was not satisfied with them.\After scouring the town for a delicious-looking human,\he finally found a boy that smelled of honey and milk. response:	He immediately offered the boy to the demon,
context: It's a merrymaking play by the church aimed at companies so that they trade in moderation.\Before a rich merchant, a demon appears and says to him,\Bring the most delicious human to me, or else I will eat you.\The merchant, valuing his life, offered the demon young maids and fat men,\but the demon was not satisfied with them.\After scouring the town for a delicious-looking human,\he finally found a boy that smelled of honey and milk.\He immediately offered the boy to the demon, response:	but the boy said to the demon,
context: Before a rich merchant, a demon appears and says to him,\Bring the most delicious human to me, or else I will eat you.\The merchant, valuing his life, offered the demon young maids and fat men,\but the demon was not satisfied with them.\After scouring the town for a delicious-looking human,\he finally found a boy that smelled of honey and milk.\He immediately offered the boy to the demon,\but the boy said to the demon, response:	Is the most delicious human really before you?
context: Bring the most delicious human to me, or else I will eat you.\The merchant, valuing his life, offered the demon young maids and fat men,\but the demon was not satisfied with them.\After scouring the town for a delicious-looking human,\he finally found a boy that smelled of honey and milk.\He immediately offered the boy to the demon,\but the boy said to the demon,\Is the most delicious human really before you? response:	Look, day after day, this man's fat soul
context: The merchant, valuing his life, offered the demon young maids and fat men,\but the demon was not satisfied with them.\After scouring the town for a delicious-looking human,\he finally found a boy that smelled of honey and milk.\He immediately offered the boy to the demon,\but the boy said to the demon,\Is the most delicious human really before you?\Look, day after day, this man's fat soul response:	is being seasoned with spices, and it's finally showing its effects!
context: but the demon was not satisfied with them.\After scouring the town for a delicious-looking human,\he finally found a boy that smelled of honey and milk.\He immediately offered the boy to the demon,\but the boy said to the demon,\Is the most delicious human really before you?\Look, day after day, this man's fat soul\is being seasoned with spices, and it's finally showing its effects! response:	Ah, I had just imagined you all fattened and about to be eaten by the demon.
context: After scouring the town for a delicious-looking human,\he finally found a boy that smelled of honey and milk.\He immediately offered the boy to the demon,\but the boy said to the demon,\Is the most delicious human really before you?\Look, day after day, this man's fat soul\is being seasoned with spices, and it's finally showing its effects!\Ah, I had just imagined you all fattened and about to be eaten by the demon. response:	I'd like it if my body was seasoned with spices and started showing its effect.
context: he finally found a boy that smelled of honey and milk.\He immediately offered the boy to the demon,\but the boy said to the demon,\Is the most delicious human really before you?\Look, day after day, this man's fat soul\is being seasoned with spices, and it's finally showing its effects!\Ah, I had just imagined you all fattened and about to be eaten by the demon.\I'd like it if my body was seasoned with spices and started showing its effect. response:	I'm looking forward to it.
context: He immediately offered the boy to the demon,\but the boy said to the demon,\Is the most delicious human really before you?\Look, day after day, this man's fat soul\is being seasoned with spices, and it's finally showing its effects!\Ah, I had just imagined you all fattened and about to be eaten by the demon.\I'd like it if my body was seasoned with spices and started showing its effect.\I'm looking forward to it. response:	From here on, I'd like to maintain good relations with a great merchant like you, Lawrence.
context: but the boy said to the demon,\Is the most delicious human really before you?\Look, day after day, this man's fat soul\is being seasoned with spices, and it's finally showing its effects!\Ah, I had just imagined you all fattened and about to be eaten by the demon.\I'd like it if my body was seasoned with spices and started showing its effect.\I'm looking forward to it.\From here on, I'd like to maintain good relations with a great merchant like you, Lawrence. response:	Thank you.
context: Is the most delicious human really before you?\Look, day after day, this man's fat soul\is being seasoned with spices, and it's finally showing its effects!\Ah, I had just imagined you all fattened and about to be eaten by the demon.\I'd like it if my body was seasoned with spices and started showing its effect.\I'm looking forward to it.\From here on, I'd like to maintain good relations with a great merchant like you, Lawrence.\Thank you. response:	Well then, I have some work to do.
context: Look, day after day, this man's fat soul\is being seasoned with spices, and it's finally showing its effects!\Ah, I had just imagined you all fattened and about to be eaten by the demon.\I'd like it if my body was seasoned with spices and started showing its effect.\I'm looking forward to it.\From here on, I'd like to maintain good relations with a great merchant like you, Lawrence.\Thank you.\Well then, I have some work to do. response:	There seems to be an invoice addressed to you, Lawrence.
context: is being seasoned with spices, and it's finally showing its effects!\Ah, I had just imagined you all fattened and about to be eaten by the demon.\I'd like it if my body was seasoned with spices and started showing its effect.\I'm looking forward to it.\From here on, I'd like to maintain good relations with a great merchant like you, Lawrence.\Thank you.\Well then, I have some work to do.\There seems to be an invoice addressed to you, Lawrence. response:	I don't remember trading for these.
context: Ah, I had just imagined you all fattened and about to be eaten by the demon.\I'd like it if my body was seasoned with spices and started showing its effect.\I'm looking forward to it.\From here on, I'd like to maintain good relations with a great merchant like you, Lawrence.\Thank you.\Well then, I have some work to do.\There seems to be an invoice addressed to you, Lawrence.\I don't remember trading for these. response:	Where's the unloading place?
context: I'd like it if my body was seasoned with spices and started showing its effect.\I'm looking forward to it.\From here on, I'd like to maintain good relations with a great merchant like you, Lawrence.\Thank you.\Well then, I have some work to do.\There seems to be an invoice addressed to you, Lawrence.\I don't remember trading for these.\Where's the unloading place? response:	Ah, um, go to the end of the hall and turn right-
context: I'm looking forward to it.\From here on, I'd like to maintain good relations with a great merchant like you, Lawrence.\Thank you.\Well then, I have some work to do.\There seems to be an invoice addressed to you, Lawrence.\I don't remember trading for these.\Where's the unloading place?\Ah, um, go to the end of the hall and turn right- response:	Thanks!
context: From here on, I'd like to maintain good relations with a great merchant like you, Lawrence.\Thank you.\Well then, I have some work to do.\There seems to be an invoice addressed to you, Lawrence.\I don't remember trading for these.\Where's the unloading place?\Ah, um, go to the end of the hall and turn right-\Thanks! response:	Please move out of the way!
context: Thank you.\Well then, I have some work to do.\There seems to be an invoice addressed to you, Lawrence.\I don't remember trading for these.\Where's the unloading place?\Ah, um, go to the end of the hall and turn right-\Thanks!\Please move out of the way! response:	Sorry!
