context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: there's no way that humans will end up like the Zentradi.\I'm back!\Minmay!\Auntie!\It's so good to see you!\Oh, but don't you have to work today?\Nope! How's your job going, Mr. Mayor?\Yeah, it's goin' great, thanks to you! response:	Uncle, I was hoping I could impose on you for tonight.
context: I'm back!\Minmay!\Auntie!\It's so good to see you!\Oh, but don't you have to work today?\Nope! How's your job going, Mr. Mayor?\Yeah, it's goin' great, thanks to you!\Uncle, I was hoping I could impose on you for tonight. response:	What're ya talkin' about? This place is your home, Minmay!
context: Minmay!\Auntie!\It's so good to see you!\Oh, but don't you have to work today?\Nope! How's your job going, Mr. Mayor?\Yeah, it's goin' great, thanks to you!\Uncle, I was hoping I could impose on you for tonight.\What're ya talkin' about? This place is your home, Minmay! response:	Thank you!
context: Auntie!\It's so good to see you!\Oh, but don't you have to work today?\Nope! How's your job going, Mr. Mayor?\Yeah, it's goin' great, thanks to you!\Uncle, I was hoping I could impose on you for tonight.\What're ya talkin' about? This place is your home, Minmay!\Thank you! response:	Warms your heart, don't it?
context: It's so good to see you!\Oh, but don't you have to work today?\Nope! How's your job going, Mr. Mayor?\Yeah, it's goin' great, thanks to you!\Uncle, I was hoping I could impose on you for tonight.\What're ya talkin' about? This place is your home, Minmay!\Thank you!\Warms your heart, don't it? response:	Minmay may be a celebrity now, but she hasn't changed a bit!
context: Oh, but don't you have to work today?\Nope! How's your job going, Mr. Mayor?\Yeah, it's goin' great, thanks to you!\Uncle, I was hoping I could impose on you for tonight.\What're ya talkin' about? This place is your home, Minmay!\Thank you!\Warms your heart, don't it?\Minmay may be a celebrity now, but she hasn't changed a bit! response:	She sure hasn't.
context: Nope! How's your job going, Mr. Mayor?\Yeah, it's goin' great, thanks to you!\Uncle, I was hoping I could impose on you for tonight.\What're ya talkin' about? This place is your home, Minmay!\Thank you!\Warms your heart, don't it?\Minmay may be a celebrity now, but she hasn't changed a bit!\She sure hasn't. response:	Yeah, you got that right.
context: Yeah, it's goin' great, thanks to you!\Uncle, I was hoping I could impose on you for tonight.\What're ya talkin' about? This place is your home, Minmay!\Thank you!\Warms your heart, don't it?\Minmay may be a celebrity now, but she hasn't changed a bit!\She sure hasn't.\Yeah, you got that right. response:	No way! That makes it sound like I haven't grown up at all!
context: Uncle, I was hoping I could impose on you for tonight.\What're ya talkin' about? This place is your home, Minmay!\Thank you!\Warms your heart, don't it?\Minmay may be a celebrity now, but she hasn't changed a bit!\She sure hasn't.\Yeah, you got that right.\No way! That makes it sound like I haven't grown up at all! response:	Nah, that ain't the case, neither!
context: What're ya talkin' about? This place is your home, Minmay!\Thank you!\Warms your heart, don't it?\Minmay may be a celebrity now, but she hasn't changed a bit!\She sure hasn't.\Yeah, you got that right.\No way! That makes it sound like I haven't grown up at all!\Nah, that ain't the case, neither! response:	Whoosh, whoosh! Whoosh, whoosh!
context: Thank you!\Warms your heart, don't it?\Minmay may be a celebrity now, but she hasn't changed a bit!\She sure hasn't.\Yeah, you got that right.\No way! That makes it sound like I haven't grown up at all!\Nah, that ain't the case, neither!\Whoosh, whoosh! Whoosh, whoosh! response:	My boyfriend is a pilot!
context: Warms your heart, don't it?\Minmay may be a celebrity now, but she hasn't changed a bit!\She sure hasn't.\Yeah, you got that right.\No way! That makes it sound like I haven't grown up at all!\Nah, that ain't the case, neither!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot! response:	What... What am I even singing for?
context: Minmay may be a celebrity now, but she hasn't changed a bit!\She sure hasn't.\Yeah, you got that right.\No way! That makes it sound like I haven't grown up at all!\Nah, that ain't the case, neither!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot!\What... What am I even singing for? response:	Hikaru!
context: She sure hasn't.\Yeah, you got that right.\No way! That makes it sound like I haven't grown up at all!\Nah, that ain't the case, neither!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot!\What... What am I even singing for?\Hikaru! response:	Hikaru...
context: Yeah, you got that right.\No way! That makes it sound like I haven't grown up at all!\Nah, that ain't the case, neither!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot!\What... What am I even singing for?\Hikaru!\Hikaru... response:	Minmay!
context: No way! That makes it sound like I haven't grown up at all!\Nah, that ain't the case, neither!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot!\What... What am I even singing for?\Hikaru!\Hikaru...\Minmay! response:	You in there?
context: Nah, that ain't the case, neither!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot!\What... What am I even singing for?\Hikaru!\Hikaru...\Minmay!\You in there? response:	Hikaru? Is that you, Hikaru?
context: Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot!\What... What am I even singing for?\Hikaru!\Hikaru...\Minmay!\You in there?\Hikaru? Is that you, Hikaru? response:	Minmay, I'm sorry about today.
context: My boyfriend is a pilot!\What... What am I even singing for?\Hikaru!\Hikaru...\Minmay!\You in there?\Hikaru? Is that you, Hikaru?\Minmay, I'm sorry about today. response:	You couldn't help it. After all, you're a soldier.
context: What... What am I even singing for?\Hikaru!\Hikaru...\Minmay!\You in there?\Hikaru? Is that you, Hikaru?\Minmay, I'm sorry about today.\You couldn't help it. After all, you're a soldier. response:	And about your present...
context: Hikaru!\Hikaru...\Minmay!\You in there?\Hikaru? Is that you, Hikaru?\Minmay, I'm sorry about today.\You couldn't help it. After all, you're a soldier.\And about your present... response:	Here!
context: Hikaru...\Minmay!\You in there?\Hikaru? Is that you, Hikaru?\Minmay, I'm sorry about today.\You couldn't help it. After all, you're a soldier.\And about your present...\Here! response:	Wow, it's so pretty! I can really have this?
context: Minmay!\You in there?\Hikaru? Is that you, Hikaru?\Minmay, I'm sorry about today.\You couldn't help it. After all, you're a soldier.\And about your present...\Here!\Wow, it's so pretty! I can really have this? response:	Yeah!
context: You in there?\Hikaru? Is that you, Hikaru?\Minmay, I'm sorry about today.\You couldn't help it. After all, you're a soldier.\And about your present...\Here!\Wow, it's so pretty! I can really have this?\Yeah! response:	Minmay!
context: Hikaru? Is that you, Hikaru?\Minmay, I'm sorry about today.\You couldn't help it. After all, you're a soldier.\And about your present...\Here!\Wow, it's so pretty! I can really have this?\Yeah!\Minmay! response:	Hikaru!
context: Minmay, I'm sorry about today.\You couldn't help it. After all, you're a soldier.\And about your present...\Here!\Wow, it's so pretty! I can really have this?\Yeah!\Minmay!\Hikaru! response:	Good morning.
context: You couldn't help it. After all, you're a soldier.\And about your present...\Here!\Wow, it's so pretty! I can really have this?\Yeah!\Minmay!\Hikaru!\Good morning. response:	G'morning!
context: And about your present...\Here!\Wow, it's so pretty! I can really have this?\Yeah!\Minmay!\Hikaru!\Good morning.\G'morning! response:	It's Lynn Minmay!
context: Here!\Wow, it's so pretty! I can really have this?\Yeah!\Minmay!\Hikaru!\Good morning.\G'morning!\It's Lynn Minmay! response:	Huh?
context: Wow, it's so pretty! I can really have this?\Yeah!\Minmay!\Hikaru!\Good morning.\G'morning!\It's Lynn Minmay!\Huh? response:	Hey, Loli! Gimme a hand here!
context: Yeah!\Minmay!\Hikaru!\Good morning.\G'morning!\It's Lynn Minmay!\Huh?\Hey, Loli! Gimme a hand here! response:	Hey! I've got news! Big news!
context: Minmay!\Hikaru!\Good morning.\G'morning!\It's Lynn Minmay!\Huh?\Hey, Loli! Gimme a hand here!\Hey! I've got news! Big news! response:	What's up, Conda?
context: Hikaru!\Good morning.\G'morning!\It's Lynn Minmay!\Huh?\Hey, Loli! Gimme a hand here!\Hey! I've got news! Big news!\What's up, Conda? response:	I hear Minmay's back at Nyan-Nyan!
context: Good morning.\G'morning!\It's Lynn Minmay!\Huh?\Hey, Loli! Gimme a hand here!\Hey! I've got news! Big news!\What's up, Conda?\I hear Minmay's back at Nyan-Nyan! response:	Really?!
context: G'morning!\It's Lynn Minmay!\Huh?\Hey, Loli! Gimme a hand here!\Hey! I've got news! Big news!\What's up, Conda?\I hear Minmay's back at Nyan-Nyan!\Really?! response:	Uh-huh! I heard it over at the Mayor's!
context: It's Lynn Minmay!\Huh?\Hey, Loli! Gimme a hand here!\Hey! I've got news! Big news!\What's up, Conda?\I hear Minmay's back at Nyan-Nyan!\Really?!\Uh-huh! I heard it over at the Mayor's! response:	But Minmay has a concert tonight in Stone City, doesn't she?
context: Huh?\Hey, Loli! Gimme a hand here!\Hey! I've got news! Big news!\What's up, Conda?\I hear Minmay's back at Nyan-Nyan!\Really?!\Uh-huh! I heard it over at the Mayor's!\But Minmay has a concert tonight in Stone City, doesn't she? response:	If she leaves this morning, she'll make it with time to spare.
context: Hey, Loli! Gimme a hand here!\Hey! I've got news! Big news!\What's up, Conda?\I hear Minmay's back at Nyan-Nyan!\Really?!\Uh-huh! I heard it over at the Mayor's!\But Minmay has a concert tonight in Stone City, doesn't she?\If she leaves this morning, she'll make it with time to spare. response:	Damn! If I'd known, I would have gone to eat at Nyan-Nyan!
context: Hey! I've got news! Big news!\What's up, Conda?\I hear Minmay's back at Nyan-Nyan!\Really?!\Uh-huh! I heard it over at the Mayor's!\But Minmay has a concert tonight in Stone City, doesn't she?\If she leaves this morning, she'll make it with time to spare.\Damn! If I'd known, I would have gone to eat at Nyan-Nyan! response:	This isn't on her private schedule...
context: What's up, Conda?\I hear Minmay's back at Nyan-Nyan!\Really?!\Uh-huh! I heard it over at the Mayor's!\But Minmay has a concert tonight in Stone City, doesn't she?\If she leaves this morning, she'll make it with time to spare.\Damn! If I'd known, I would have gone to eat at Nyan-Nyan!\This isn't on her private schedule... response:	Hey, Loli! We aren't a bunch of gossip columnists.
context: I hear Minmay's back at Nyan-Nyan!\Really?!\Uh-huh! I heard it over at the Mayor's!\But Minmay has a concert tonight in Stone City, doesn't she?\If she leaves this morning, she'll make it with time to spare.\Damn! If I'd known, I would have gone to eat at Nyan-Nyan!\This isn't on her private schedule...\Hey, Loli! We aren't a bunch of gossip columnists. response:	We run an upstanding laundry business! Now get to work!
context: Really?!\Uh-huh! I heard it over at the Mayor's!\But Minmay has a concert tonight in Stone City, doesn't she?\If she leaves this morning, she'll make it with time to spare.\Damn! If I'd known, I would have gone to eat at Nyan-Nyan!\This isn't on her private schedule...\Hey, Loli! We aren't a bunch of gossip columnists.\We run an upstanding laundry business! Now get to work! response:	Minmay!
context: Uh-huh! I heard it over at the Mayor's!\But Minmay has a concert tonight in Stone City, doesn't she?\If she leaves this morning, she'll make it with time to spare.\Damn! If I'd known, I would have gone to eat at Nyan-Nyan!\This isn't on her private schedule...\Hey, Loli! We aren't a bunch of gossip columnists.\We run an upstanding laundry business! Now get to work!\Minmay! response:	Hi!
context: But Minmay has a concert tonight in Stone City, doesn't she?\If she leaves this morning, she'll make it with time to spare.\Damn! If I'd known, I would have gone to eat at Nyan-Nyan!\This isn't on her private schedule...\Hey, Loli! We aren't a bunch of gossip columnists.\We run an upstanding laundry business! Now get to work!\Minmay!\Hi! response:	Minmay!
context: If she leaves this morning, she'll make it with time to spare.\Damn! If I'd known, I would have gone to eat at Nyan-Nyan!\This isn't on her private schedule...\Hey, Loli! We aren't a bunch of gossip columnists.\We run an upstanding laundry business! Now get to work!\Minmay!\Hi!\Minmay! response:	Minmay, could... could you autograph these?
context: Damn! If I'd known, I would have gone to eat at Nyan-Nyan!\This isn't on her private schedule...\Hey, Loli! We aren't a bunch of gossip columnists.\We run an upstanding laundry business! Now get to work!\Minmay!\Hi!\Minmay!\Minmay, could... could you autograph these? response:	Warera, those belong to our customers!
context: This isn't on her private schedule...\Hey, Loli! We aren't a bunch of gossip columnists.\We run an upstanding laundry business! Now get to work!\Minmay!\Hi!\Minmay!\Minmay, could... could you autograph these?\Warera, those belong to our customers! response:	We can just buy'em new ones, right?!
context: Hey, Loli! We aren't a bunch of gossip columnists.\We run an upstanding laundry business! Now get to work!\Minmay!\Hi!\Minmay!\Minmay, could... could you autograph these?\Warera, those belong to our customers!\We can just buy'em new ones, right?! response:	Yeah! All right!!
context: We run an upstanding laundry business! Now get to work!\Minmay!\Hi!\Minmay!\Minmay, could... could you autograph these?\Warera, those belong to our customers!\We can just buy'em new ones, right?!\Yeah! All right!! response:	Me too! Hey, wait a second!
context: Minmay!\Hi!\Minmay!\Minmay, could... could you autograph these?\Warera, those belong to our customers!\We can just buy'em new ones, right?!\Yeah! All right!!\Me too! Hey, wait a second! response:	You, wait! No, me! Me!
context: Hi!\Minmay!\Minmay, could... could you autograph these?\Warera, those belong to our customers!\We can just buy'em new ones, right?!\Yeah! All right!!\Me too! Hey, wait a second!\You, wait! No, me! Me! response:	And what about me?!
context: Minmay!\Minmay, could... could you autograph these?\Warera, those belong to our customers!\We can just buy'em new ones, right?!\Yeah! All right!!\Me too! Hey, wait a second!\You, wait! No, me! Me!\And what about me?! response:	You can't just go flyin' off the handle like that!
context: Minmay, could... could you autograph these?\Warera, those belong to our customers!\We can just buy'em new ones, right?!\Yeah! All right!!\Me too! Hey, wait a second!\You, wait! No, me! Me!\And what about me?!\You can't just go flyin' off the handle like that! response:	Shut up and leave us alone.
context: Warera, those belong to our customers!\We can just buy'em new ones, right?!\Yeah! All right!!\Me too! Hey, wait a second!\You, wait! No, me! Me!\And what about me?!\You can't just go flyin' off the handle like that!\Shut up and leave us alone. response:	But I can't do that!
context: We can just buy'em new ones, right?!\Yeah! All right!!\Me too! Hey, wait a second!\You, wait! No, me! Me!\And what about me?!\You can't just go flyin' off the handle like that!\Shut up and leave us alone.\But I can't do that! response:	Yes! Yes, that's right.
context: Yeah! All right!!\Me too! Hey, wait a second!\You, wait! No, me! Me!\And what about me?!\You can't just go flyin' off the handle like that!\Shut up and leave us alone.\But I can't do that!\Yes! Yes, that's right. response:	Two Zentradi have suddenly gone on a rampage.
context: Me too! Hey, wait a second!\You, wait! No, me! Me!\And what about me?!\You can't just go flyin' off the handle like that!\Shut up and leave us alone.\But I can't do that!\Yes! Yes, that's right.\Two Zentradi have suddenly gone on a rampage. response:	Yes! They're trying to take our food or something!
context: You, wait! No, me! Me!\And what about me?!\You can't just go flyin' off the handle like that!\Shut up and leave us alone.\But I can't do that!\Yes! Yes, that's right.\Two Zentradi have suddenly gone on a rampage.\Yes! They're trying to take our food or something! response:	Who was she talking to?!
context: And what about me?!\You can't just go flyin' off the handle like that!\Shut up and leave us alone.\But I can't do that!\Yes! Yes, that's right.\Two Zentradi have suddenly gone on a rampage.\Yes! They're trying to take our food or something!\Who was she talking to?! response:	Honey!
context: You can't just go flyin' off the handle like that!\Shut up and leave us alone.\But I can't do that!\Yes! Yes, that's right.\Two Zentradi have suddenly gone on a rampage.\Yes! They're trying to take our food or something!\Who was she talking to?!\Honey! response:	You can't try goin' against'em like that!
context: Shut up and leave us alone.\But I can't do that!\Yes! Yes, that's right.\Two Zentradi have suddenly gone on a rampage.\Yes! They're trying to take our food or something!\Who was she talking to?!\Honey!\You can't try goin' against'em like that! response:	Oh, Major Hayase!
context: But I can't do that!\Yes! Yes, that's right.\Two Zentradi have suddenly gone on a rampage.\Yes! They're trying to take our food or something!\Who was she talking to?!\Honey!\You can't try goin' against'em like that!\Oh, Major Hayase! response:	Good morning.
context: Yes! Yes, that's right.\Two Zentradi have suddenly gone on a rampage.\Yes! They're trying to take our food or something!\Who was she talking to?!\Honey!\You can't try goin' against'em like that!\Oh, Major Hayase!\Good morning. response:	What brings you out so early?
context: Two Zentradi have suddenly gone on a rampage.\Yes! They're trying to take our food or something!\Who was she talking to?!\Honey!\You can't try goin' against'em like that!\Oh, Major Hayase!\Good morning.\What brings you out so early? response:	I was just a little worried.
context: Yes! They're trying to take our food or something!\Who was she talking to?!\Honey!\You can't try goin' against'em like that!\Oh, Major Hayase!\Good morning.\What brings you out so early?\I was just a little worried. response:	About what?
context: Who was she talking to?!\Honey!\You can't try goin' against'em like that!\Oh, Major Hayase!\Good morning.\What brings you out so early?\I was just a little worried.\About what? response:	The city.
context: Honey!\You can't try goin' against'em like that!\Oh, Major Hayase!\Good morning.\What brings you out so early?\I was just a little worried.\About what?\The city. response:	You too, Major?
context: You can't try goin' against'em like that!\Oh, Major Hayase!\Good morning.\What brings you out so early?\I was just a little worried.\About what?\The city.\You too, Major? response:	Huh? You were as well?
context: Oh, Major Hayase!\Good morning.\What brings you out so early?\I was just a little worried.\About what?\The city.\You too, Major?\Huh? You were as well? response:	Being out with my patrol unit sort of makes me worry about things.
context: Good morning.\What brings you out so early?\I was just a little worried.\About what?\The city.\You too, Major?\Huh? You were as well?\Being out with my patrol unit sort of makes me worry about things. response:	Well, at least I'm getting some jogging in while I'm at it.
context: What brings you out so early?\I was just a little worried.\About what?\The city.\You too, Major?\Huh? You were as well?\Being out with my patrol unit sort of makes me worry about things.\Well, at least I'm getting some jogging in while I'm at it. response:	Lately, the city seems restless somehow.
context: I was just a little worried.\About what?\The city.\You too, Major?\Huh? You were as well?\Being out with my patrol unit sort of makes me worry about things.\Well, at least I'm getting some jogging in while I'm at it.\Lately, the city seems restless somehow. response:	Yeah, I hope we don't get a big riot or something.
context: About what?\The city.\You too, Major?\Huh? You were as well?\Being out with my patrol unit sort of makes me worry about things.\Well, at least I'm getting some jogging in while I'm at it.\Lately, the city seems restless somehow.\Yeah, I hope we don't get a big riot or something. response:	Me too.
context: The city.\You too, Major?\Huh? You were as well?\Being out with my patrol unit sort of makes me worry about things.\Well, at least I'm getting some jogging in while I'm at it.\Lately, the city seems restless somehow.\Yeah, I hope we don't get a big riot or something.\Me too. response:	Oh, Major, I put those pictures of you in my album.
context: You too, Major?\Huh? You were as well?\Being out with my patrol unit sort of makes me worry about things.\Well, at least I'm getting some jogging in while I'm at it.\Lately, the city seems restless somehow.\Yeah, I hope we don't get a big riot or something.\Me too.\Oh, Major, I put those pictures of you in my album. response:	Really?
context: Huh? You were as well?\Being out with my patrol unit sort of makes me worry about things.\Well, at least I'm getting some jogging in while I'm at it.\Lately, the city seems restless somehow.\Yeah, I hope we don't get a big riot or something.\Me too.\Oh, Major, I put those pictures of you in my album.\Really? response:	But don't take it the wrong way...
context: Being out with my patrol unit sort of makes me worry about things.\Well, at least I'm getting some jogging in while I'm at it.\Lately, the city seems restless somehow.\Yeah, I hope we don't get a big riot or something.\Me too.\Oh, Major, I put those pictures of you in my album.\Really?\But don't take it the wrong way... response:	What's wrong?
context: Well, at least I'm getting some jogging in while I'm at it.\Lately, the city seems restless somehow.\Yeah, I hope we don't get a big riot or something.\Me too.\Oh, Major, I put those pictures of you in my album.\Really?\But don't take it the wrong way...\What's wrong? response:	Wait! Minmay!
context: Lately, the city seems restless somehow.\Yeah, I hope we don't get a big riot or something.\Me too.\Oh, Major, I put those pictures of you in my album.\Really?\But don't take it the wrong way...\What's wrong?\Wait! Minmay! response:	Shut the hell up!
context: Yeah, I hope we don't get a big riot or something.\Me too.\Oh, Major, I put those pictures of you in my album.\Really?\But don't take it the wrong way...\What's wrong?\Wait! Minmay!\Shut the hell up! response:	Stop!
context: Me too.\Oh, Major, I put those pictures of you in my album.\Really?\But don't take it the wrong way...\What's wrong?\Wait! Minmay!\Shut the hell up!\Stop! response:	Stop, I said!
context: Oh, Major, I put those pictures of you in my album.\Really?\But don't take it the wrong way...\What's wrong?\Wait! Minmay!\Shut the hell up!\Stop!\Stop, I said! response:	Ah! Li'l Hikaru!
context: Really?\But don't take it the wrong way...\What's wrong?\Wait! Minmay!\Shut the hell up!\Stop!\Stop, I said!\Ah! Li'l Hikaru! response:	What happened?
context: But don't take it the wrong way...\What's wrong?\Wait! Minmay!\Shut the hell up!\Stop!\Stop, I said!\Ah! Li'l Hikaru!\What happened? response:	Well, they...
context: What's wrong?\Wait! Minmay!\Shut the hell up!\Stop!\Stop, I said!\Ah! Li'l Hikaru!\What happened?\Well, they... response:	I've had it with all this work!
context: Wait! Minmay!\Shut the hell up!\Stop!\Stop, I said!\Ah! Li'l Hikaru!\What happened?\Well, they...\I've had it with all this work! response:	I told ya, if you're unhappy, we'll listen to what ya have to say!
context: Shut the hell up!\Stop!\Stop, I said!\Ah! Li'l Hikaru!\What happened?\Well, they...\I've had it with all this work!\I told ya, if you're unhappy, we'll listen to what ya have to say! response:	There's nothing to talk about!
context: Stop!\Stop, I said!\Ah! Li'l Hikaru!\What happened?\Well, they...\I've had it with all this work!\I told ya, if you're unhappy, we'll listen to what ya have to say!\There's nothing to talk about! response:	If they start gettin' crazy, there ain't nothing we can do!
context: Stop, I said!\Ah! Li'l Hikaru!\What happened?\Well, they...\I've had it with all this work!\I told ya, if you're unhappy, we'll listen to what ya have to say!\There's nothing to talk about!\If they start gettin' crazy, there ain't nothing we can do! response:	If you resist, we will use lethal force!
context: Ah! Li'l Hikaru!\What happened?\Well, they...\I've had it with all this work!\I told ya, if you're unhappy, we'll listen to what ya have to say!\There's nothing to talk about!\If they start gettin' crazy, there ain't nothing we can do!\If you resist, we will use lethal force! response:	1st Lt. Dern! Wait!
context: What happened?\Well, they...\I've had it with all this work!\I told ya, if you're unhappy, we'll listen to what ya have to say!\There's nothing to talk about!\If they start gettin' crazy, there ain't nothing we can do!\If you resist, we will use lethal force!\1st Lt. Dern! Wait! response:	Captain Ichijo!
context: Well, they...\I've had it with all this work!\I told ya, if you're unhappy, we'll listen to what ya have to say!\There's nothing to talk about!\If they start gettin' crazy, there ain't nothing we can do!\If you resist, we will use lethal force!\1st Lt. Dern! Wait!\Captain Ichijo! response:	They're unarmed!
context: I've had it with all this work!\I told ya, if you're unhappy, we'll listen to what ya have to say!\There's nothing to talk about!\If they start gettin' crazy, there ain't nothing we can do!\If you resist, we will use lethal force!\1st Lt. Dern! Wait!\Captain Ichijo!\They're unarmed! response:	I want to hear what you have to say.
context: I told ya, if you're unhappy, we'll listen to what ya have to say!\There's nothing to talk about!\If they start gettin' crazy, there ain't nothing we can do!\If you resist, we will use lethal force!\1st Lt. Dern! Wait!\Captain Ichijo!\They're unarmed!\I want to hear what you have to say. response:	I know you're having trouble living here.
context: There's nothing to talk about!\If they start gettin' crazy, there ain't nothing we can do!\If you resist, we will use lethal force!\1st Lt. Dern! Wait!\Captain Ichijo!\They're unarmed!\I want to hear what you have to say.\I know you're having trouble living here. response:	The military government will listen to your complaints!
context: If they start gettin' crazy, there ain't nothing we can do!\If you resist, we will use lethal force!\1st Lt. Dern! Wait!\Captain Ichijo!\They're unarmed!\I want to hear what you have to say.\I know you're having trouble living here.\The military government will listen to your complaints! response:	Listen, all of you! If you really want what's best for us
context: If you resist, we will use lethal force!\1st Lt. Dern! Wait!\Captain Ichijo!\They're unarmed!\I want to hear what you have to say.\I know you're having trouble living here.\The military government will listen to your complaints!\Listen, all of you! If you really want what's best for us response:	send us back to the Zentradi forces right now!
context: 1st Lt. Dern! Wait!\Captain Ichijo!\They're unarmed!\I want to hear what you have to say.\I know you're having trouble living here.\The military government will listen to your complaints!\Listen, all of you! If you really want what's best for us\send us back to the Zentradi forces right now! response:	I want to fight a war!
context: Captain Ichijo!\They're unarmed!\I want to hear what you have to say.\I know you're having trouble living here.\The military government will listen to your complaints!\Listen, all of you! If you really want what's best for us\send us back to the Zentradi forces right now!\I want to fight a war! response:	Can you do that for us?
context: They're unarmed!\I want to hear what you have to say.\I know you're having trouble living here.\The military government will listen to your complaints!\Listen, all of you! If you really want what's best for us\send us back to the Zentradi forces right now!\I want to fight a war!\Can you do that for us? response:	Well?!
context: I want to hear what you have to say.\I know you're having trouble living here.\The military government will listen to your complaints!\Listen, all of you! If you really want what's best for us\send us back to the Zentradi forces right now!\I want to fight a war!\Can you do that for us?\Well?! response:	Out with it!
context: I know you're having trouble living here.\The military government will listen to your complaints!\Listen, all of you! If you really want what's best for us\send us back to the Zentradi forces right now!\I want to fight a war!\Can you do that for us?\Well?!\Out with it! response:	Can you do it or not?!
context: The military government will listen to your complaints!\Listen, all of you! If you really want what's best for us\send us back to the Zentradi forces right now!\I want to fight a war!\Can you do that for us?\Well?!\Out with it!\Can you do it or not?! response:	Let us fight a war!
context: Listen, all of you! If you really want what's best for us\send us back to the Zentradi forces right now!\I want to fight a war!\Can you do that for us?\Well?!\Out with it!\Can you do it or not?!\Let us fight a war! response:	Hey! Say something!
context: send us back to the Zentradi forces right now!\I want to fight a war!\Can you do that for us?\Well?!\Out with it!\Can you do it or not?!\Let us fight a war!\Hey! Say something! response:	There's no guarantee that the Zentradi won't attack the Earth again.
context: I want to fight a war!\Can you do that for us?\Well?!\Out with it!\Can you do it or not?!\Let us fight a war!\Hey! Say something!\There's no guarantee that the Zentradi won't attack the Earth again. response:	So that's impossible right now.
context: Can you do that for us?\Well?!\Out with it!\Can you do it or not?!\Let us fight a war!\Hey! Say something!\There's no guarantee that the Zentradi won't attack the Earth again.\So that's impossible right now. response:	If you can't, then quit talkin' to us like you actually care!
context: Well?!\Out with it!\Can you do it or not?!\Let us fight a war!\Hey! Say something!\There's no guarantee that the Zentradi won't attack the Earth again.\So that's impossible right now.\If you can't, then quit talkin' to us like you actually care! response:	Prepare to fire!
context: Out with it!\Can you do it or not?!\Let us fight a war!\Hey! Say something!\There's no guarantee that the Zentradi won't attack the Earth again.\So that's impossible right now.\If you can't, then quit talkin' to us like you actually care!\Prepare to fire! response:	No!
context: Can you do it or not?!\Let us fight a war!\Hey! Say something!\There's no guarantee that the Zentradi won't attack the Earth again.\So that's impossible right now.\If you can't, then quit talkin' to us like you actually care!\Prepare to fire!\No! response:	Don't shoot!
context: Let us fight a war!\Hey! Say something!\There's no guarantee that the Zentradi won't attack the Earth again.\So that's impossible right now.\If you can't, then quit talkin' to us like you actually care!\Prepare to fire!\No!\Don't shoot! response:	So long.
context: Hey! Say something!\There's no guarantee that the Zentradi won't attack the Earth again.\So that's impossible right now.\If you can't, then quit talkin' to us like you actually care!\Prepare to fire!\No!\Don't shoot!\So long. response:	You're going to regret it!
context: There's no guarantee that the Zentradi won't attack the Earth again.\So that's impossible right now.\If you can't, then quit talkin' to us like you actually care!\Prepare to fire!\No!\Don't shoot!\So long.\You're going to regret it! response:	You used to think that culture was great!
context: So that's impossible right now.\If you can't, then quit talkin' to us like you actually care!\Prepare to fire!\No!\Don't shoot!\So long.\You're going to regret it!\You used to think that culture was great! response:	Didn't you come because Lynn Minmay's songs moved you?
context: If you can't, then quit talkin' to us like you actually care!\Prepare to fire!\No!\Don't shoot!\So long.\You're going to regret it!\You used to think that culture was great!\Didn't you come because Lynn Minmay's songs moved you? response:	Why won't you stick with it?
context: Prepare to fire!\No!\Don't shoot!\So long.\You're going to regret it!\You used to think that culture was great!\Didn't you come because Lynn Minmay's songs moved you?\Why won't you stick with it? response:	You've worked so hard!
context: No!\Don't shoot!\So long.\You're going to regret it!\You used to think that culture was great!\Didn't you come because Lynn Minmay's songs moved you?\Why won't you stick with it?\You've worked so hard! response:	You can keep at it!
context: Don't shoot!\So long.\You're going to regret it!\You used to think that culture was great!\Didn't you come because Lynn Minmay's songs moved you?\Why won't you stick with it?\You've worked so hard!\You can keep at it! response:	Looks like we'll be seeing more Zentradi who can't adjust to life here.
context: So long.\You're going to regret it!\You used to think that culture was great!\Didn't you come because Lynn Minmay's songs moved you?\Why won't you stick with it?\You've worked so hard!\You can keep at it!\Looks like we'll be seeing more Zentradi who can't adjust to life here. response:	What will they do now that they've run away?
context: You're going to regret it!\You used to think that culture was great!\Didn't you come because Lynn Minmay's songs moved you?\Why won't you stick with it?\You've worked so hard!\You can keep at it!\Looks like we'll be seeing more Zentradi who can't adjust to life here.\What will they do now that they've run away? response:	Starve to death. Or steal from others.
context: You used to think that culture was great!\Didn't you come because Lynn Minmay's songs moved you?\Why won't you stick with it?\You've worked so hard!\You can keep at it!\Looks like we'll be seeing more Zentradi who can't adjust to life here.\What will they do now that they've run away?\Starve to death. Or steal from others. response:	I wonder which one?
