context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: Okay!\Damn you!!!\Kid!\Resonance Rate stable! 2.4 percent.\Soul Wavelength charge complete the black needle!\In the end your body of steel has been broken!\Feedback in 5 seconds\Death Cannon! response:	Maka!
context: Damn you!!!\Kid!\Resonance Rate stable! 2.4 percent.\Soul Wavelength charge complete the black needle!\In the end your body of steel has been broken!\Feedback in 5 seconds\Death Cannon!\Maka! response:	Uh!
context: Kid!\Resonance Rate stable! 2.4 percent.\Soul Wavelength charge complete the black needle!\In the end your body of steel has been broken!\Feedback in 5 seconds\Death Cannon!\Maka!\Uh! response:	I can hear it...
context: Resonance Rate stable! 2.4 percent.\Soul Wavelength charge complete the black needle!\In the end your body of steel has been broken!\Feedback in 5 seconds\Death Cannon!\Maka!\Uh!\I can hear it... response:	clearly.
context: Soul Wavelength charge complete the black needle!\In the end your body of steel has been broken!\Feedback in 5 seconds\Death Cannon!\Maka!\Uh!\I can hear it...\clearly. response:	Soul's sound,
context: In the end your body of steel has been broken!\Feedback in 5 seconds\Death Cannon!\Maka!\Uh!\I can hear it...\clearly.\Soul's sound, response:	his feelings,
context: Feedback in 5 seconds\Death Cannon!\Maka!\Uh!\I can hear it...\clearly.\Soul's sound,\his feelings, response:	They are all flooding into me!
context: Death Cannon!\Maka!\Uh!\I can hear it...\clearly.\Soul's sound,\his feelings,\They are all flooding into me! response:	This kind of feeling...
context: Maka!\Uh!\I can hear it...\clearly.\Soul's sound,\his feelings,\They are all flooding into me!\This kind of feeling... response:	is coming from a heart of belief!
context: Uh!\I can hear it...\clearly.\Soul's sound,\his feelings,\They are all flooding into me!\This kind of feeling...\is coming from a heart of belief! response:	That is...
context: I can hear it...\clearly.\Soul's sound,\his feelings,\They are all flooding into me!\This kind of feeling...\is coming from a heart of belief!\That is... response:	The source of our courage!
context: clearly.\Soul's sound,\his feelings,\They are all flooding into me!\This kind of feeling...\is coming from a heart of belief!\That is...\The source of our courage! response:	Resonance of Souls!
context: Soul's sound,\his feelings,\They are all flooding into me!\This kind of feeling...\is coming from a heart of belief!\That is...\The source of our courage!\Resonance of Souls! response:	It's the first I've seen such a soul...
context: his feelings,\They are all flooding into me!\This kind of feeling...\is coming from a heart of belief!\That is...\The source of our courage!\Resonance of Souls!\It's the first I've seen such a soul... response:	Is that an anti-demon wavelength?
context: They are all flooding into me!\This kind of feeling...\is coming from a heart of belief!\That is...\The source of our courage!\Resonance of Souls!\It's the first I've seen such a soul...\Is that an anti-demon wavelength? response:	Here we go!
context: This kind of feeling...\is coming from a heart of belief!\That is...\The source of our courage!\Resonance of Souls!\It's the first I've seen such a soul...\Is that an anti-demon wavelength?\Here we go! response:	Is that technique...?
context: is coming from a heart of belief!\That is...\The source of our courage!\Resonance of Souls!\It's the first I've seen such a soul...\Is that an anti-demon wavelength?\Here we go!\Is that technique...? response:	Witch Hunter?
context: That is...\The source of our courage!\Resonance of Souls!\It's the first I've seen such a soul...\Is that an anti-demon wavelength?\Here we go!\Is that technique...?\Witch Hunter? response:	No.
context: The source of our courage!\Resonance of Souls!\It's the first I've seen such a soul...\Is that an anti-demon wavelength?\Here we go!\Is that technique...?\Witch Hunter?\No. response:	The Witch Hunter that exceeds the Witch Hunter.
context: Resonance of Souls!\It's the first I've seen such a soul...\Is that an anti-demon wavelength?\Here we go!\Is that technique...?\Witch Hunter?\No.\The Witch Hunter that exceeds the Witch Hunter. response:	It's the Demon Hunter!
context: It's the first I've seen such a soul...\Is that an anti-demon wavelength?\Here we go!\Is that technique...?\Witch Hunter?\No.\The Witch Hunter that exceeds the Witch Hunter.\It's the Demon Hunter! response:	We did it!
context: Is that an anti-demon wavelength?\Here we go!\Is that technique...?\Witch Hunter?\No.\The Witch Hunter that exceeds the Witch Hunter.\It's the Demon Hunter!\We did it! response:	No!
context: Here we go!\Is that technique...?\Witch Hunter?\No.\The Witch Hunter that exceeds the Witch Hunter.\It's the Demon Hunter!\We did it!\No! response:	It was overdone!
context: Is that technique...?\Witch Hunter?\No.\The Witch Hunter that exceeds the Witch Hunter.\It's the Demon Hunter!\We did it!\No!\It was overdone! response:	Where's his hat?
context: Witch Hunter?\No.\The Witch Hunter that exceeds the Witch Hunter.\It's the Demon Hunter!\We did it!\No!\It was overdone!\Where's his hat? response:	The Demon Weapon?
context: No.\The Witch Hunter that exceeds the Witch Hunter.\It's the Demon Hunter!\We did it!\No!\It was overdone!\Where's his hat?\The Demon Weapon? response:	Sorry!
context: The Witch Hunter that exceeds the Witch Hunter.\It's the Demon Hunter!\We did it!\No!\It was overdone!\Where's his hat?\The Demon Weapon?\Sorry! response:	No!
context: It's the Demon Hunter!\We did it!\No!\It was overdone!\Where's his hat?\The Demon Weapon?\Sorry!\No! response:	Maka didn't do wrong!
context: We did it!\No!\It was overdone!\Where's his hat?\The Demon Weapon?\Sorry!\No!\Maka didn't do wrong! response:	That moron had released his head.
context: No!\It was overdone!\Where's his hat?\The Demon Weapon?\Sorry!\No!\Maka didn't do wrong!\That moron had released his head. response:	And ran right before the chop.
context: It was overdone!\Where's his hat?\The Demon Weapon?\Sorry!\No!\Maka didn't do wrong!\That moron had released his head.\And ran right before the chop. response:	So everyone!
context: Where's his hat?\The Demon Weapon?\Sorry!\No!\Maka didn't do wrong!\That moron had released his head.\And ran right before the chop.\So everyone! response:	Let's chase him!
context: The Demon Weapon?\Sorry!\No!\Maka didn't do wrong!\That moron had released his head.\And ran right before the chop.\So everyone!\Let's chase him! response:	No!
context: Sorry!\No!\Maka didn't do wrong!\That moron had released his head.\And ran right before the chop.\So everyone!\Let's chase him!\No! response:	It's over!
context: No!\Maka didn't do wrong!\That moron had released his head.\And ran right before the chop.\So everyone!\Let's chase him!\No!\It's over! response:	Time's up.
context: Maka didn't do wrong!\That moron had released his head.\And ran right before the chop.\So everyone!\Let's chase him!\No!\It's over!\Time's up. response:	Why, Soul? We still have some...
context: That moron had released his head.\And ran right before the chop.\So everyone!\Let's chase him!\No!\It's over!\Time's up.\Why, Soul? We still have some... response:	Didn't you remember?
context: And ran right before the chop.\So everyone!\Let's chase him!\No!\It's over!\Time's up.\Why, Soul? We still have some...\Didn't you remember? response:	Before that Gramps's transformation,
context: So everyone!\Let's chase him!\No!\It's over!\Time's up.\Why, Soul? We still have some...\Didn't you remember?\Before that Gramps's transformation, response:	He said...
context: Let's chase him!\No!\It's over!\Time's up.\Why, Soul? We still have some...\Didn't you remember?\Before that Gramps's transformation,\He said... response:	Four hundred years, no, a hundred should be enough for you.
context: No!\It's over!\Time's up.\Why, Soul? We still have some...\Didn't you remember?\Before that Gramps's transformation,\He said...\Four hundred years, no, a hundred should be enough for you. response:	That means he can transform more.
context: It's over!\Time's up.\Why, Soul? We still have some...\Didn't you remember?\Before that Gramps's transformation,\He said...\Four hundred years, no, a hundred should be enough for you.\That means he can transform more. response:	He's right!
context: Time's up.\Why, Soul? We still have some...\Didn't you remember?\Before that Gramps's transformation,\He said...\Four hundred years, no, a hundred should be enough for you.\That means he can transform more.\He's right! response:	He transformed into a younger form in order not to be influence by the magnetic field.
context: Why, Soul? We still have some...\Didn't you remember?\Before that Gramps's transformation,\He said...\Four hundred years, no, a hundred should be enough for you.\That means he can transform more.\He's right!\He transformed into a younger form in order not to be influence by the magnetic field. response:	Let's go off there!
context: Didn't you remember?\Before that Gramps's transformation,\He said...\Four hundred years, no, a hundred should be enough for you.\That means he can transform more.\He's right!\He transformed into a younger form in order not to be influence by the magnetic field.\Let's go off there! response:	We are done here!
context: Before that Gramps's transformation,\He said...\Four hundred years, no, a hundred should be enough for you.\That means he can transform more.\He's right!\He transformed into a younger form in order not to be influence by the magnetic field.\Let's go off there!\We are done here! response:	Let's go, everyone!
context: He said...\Four hundred years, no, a hundred should be enough for you.\That means he can transform more.\He's right!\He transformed into a younger form in order not to be influence by the magnetic field.\Let's go off there!\We are done here!\Let's go, everyone! response:	The return of the BREW...
context: Four hundred years, no, a hundred should be enough for you.\That means he can transform more.\He's right!\He transformed into a younger form in order not to be influence by the magnetic field.\Let's go off there!\We are done here!\Let's go, everyone!\The return of the BREW... response:	I've done my mission.
context: That means he can transform more.\He's right!\He transformed into a younger form in order not to be influence by the magnetic field.\Let's go off there!\We are done here!\Let's go, everyone!\The return of the BREW...\I've done my mission. response:	But why do I feel unsatisfied?!
context: He's right!\He transformed into a younger form in order not to be influence by the magnetic field.\Let's go off there!\We are done here!\Let's go, everyone!\The return of the BREW...\I've done my mission.\But why do I feel unsatisfied?! response:	For this humiliation...
context: He transformed into a younger form in order not to be influence by the magnetic field.\Let's go off there!\We are done here!\Let's go, everyone!\The return of the BREW...\I've done my mission.\But why do I feel unsatisfied?!\For this humiliation... response:	those little brats will pay for this!
context: Let's go off there!\We are done here!\Let's go, everyone!\The return of the BREW...\I've done my mission.\But why do I feel unsatisfied?!\For this humiliation...\those little brats will pay for this! response:	Maka!
context: We are done here!\Let's go, everyone!\The return of the BREW...\I've done my mission.\But why do I feel unsatisfied?!\For this humiliation...\those little brats will pay for this!\Maka! response:	Black Star!
context: Let's go, everyone!\The return of the BREW...\I've done my mission.\But why do I feel unsatisfied?!\For this humiliation...\those little brats will pay for this!\Maka!\Black Star! response:	Kid!
context: The return of the BREW...\I've done my mission.\But why do I feel unsatisfied?!\For this humiliation...\those little brats will pay for this!\Maka!\Black Star!\Kid! response:	You all are safe!
context: I've done my mission.\But why do I feel unsatisfied?!\For this humiliation...\those little brats will pay for this!\Maka!\Black Star!\Kid!\You all are safe! response:	Hurry up!
context: But why do I feel unsatisfied?!\For this humiliation...\those little brats will pay for this!\Maka!\Black Star!\Kid!\You all are safe!\Hurry up! response:	The twenty minutes are left!
context: For this humiliation...\those little brats will pay for this!\Maka!\Black Star!\Kid!\You all are safe!\Hurry up!\The twenty minutes are left! response:	This way!
context: those little brats will pay for this!\Maka!\Black Star!\Kid!\You all are safe!\Hurry up!\The twenty minutes are left!\This way! response:	Killik-kun!
context: Maka!\Black Star!\Kid!\You all are safe!\Hurry up!\The twenty minutes are left!\This way!\Killik-kun! response:	Ox-kun!
context: Black Star!\Kid!\You all are safe!\Hurry up!\The twenty minutes are left!\This way!\Killik-kun!\Ox-kun! response:	What are you guys doing here?
context: Kid!\You all are safe!\Hurry up!\The twenty minutes are left!\This way!\Killik-kun!\Ox-kun!\What are you guys doing here? response:	What's wrong, Black Star?
context: You all are safe!\Hurry up!\The twenty minutes are left!\This way!\Killik-kun!\Ox-kun!\What are you guys doing here?\What's wrong, Black Star? response:	This isn't like you.
context: Hurry up!\The twenty minutes are left!\This way!\Killik-kun!\Ox-kun!\What are you guys doing here?\What's wrong, Black Star?\This isn't like you. response:	Shut up!
context: The twenty minutes are left!\This way!\Killik-kun!\Ox-kun!\What are you guys doing here?\What's wrong, Black Star?\This isn't like you.\Shut up! response:	Give me a hand!
context: This way!\Killik-kun!\Ox-kun!\What are you guys doing here?\What's wrong, Black Star?\This isn't like you.\Shut up!\Give me a hand! response:	Sure!
context: Killik-kun!\Ox-kun!\What are you guys doing here?\What's wrong, Black Star?\This isn't like you.\Shut up!\Give me a hand!\Sure! response:	That's why I came here.
context: Ox-kun!\What are you guys doing here?\What's wrong, Black Star?\This isn't like you.\Shut up!\Give me a hand!\Sure!\That's why I came here. response:	Wh-What happens here?!
context: What are you guys doing here?\What's wrong, Black Star?\This isn't like you.\Shut up!\Give me a hand!\Sure!\That's why I came here.\Wh-What happens here?! response:	This can't be good!
context: What's wrong, Black Star?\This isn't like you.\Shut up!\Give me a hand!\Sure!\That's why I came here.\Wh-What happens here?!\This can't be good! response:	We're going end here! I won't come back to see you, Kim!
context: This isn't like you.\Shut up!\Give me a hand!\Sure!\That's why I came here.\Wh-What happens here?!\This can't be good!\We're going end here! I won't come back to see you, Kim! response:	Don't worry!
context: Shut up!\Give me a hand!\Sure!\That's why I came here.\Wh-What happens here?!\This can't be good!\We're going end here! I won't come back to see you, Kim!\Don't worry! response:	It's only an image of what actually happened 800 years ago.
context: Give me a hand!\Sure!\That's why I came here.\Wh-What happens here?!\This can't be good!\We're going end here! I won't come back to see you, Kim!\Don't worry!\It's only an image of what actually happened 800 years ago. response:	We're just watching the explosion that was there.
context: Sure!\That's why I came here.\Wh-What happens here?!\This can't be good!\We're going end here! I won't come back to see you, Kim!\Don't worry!\It's only an image of what actually happened 800 years ago.\We're just watching the explosion that was there. response:	I told you this can't be good!
context: That's why I came here.\Wh-What happens here?!\This can't be good!\We're going end here! I won't come back to see you, Kim!\Don't worry!\It's only an image of what actually happened 800 years ago.\We're just watching the explosion that was there.\I told you this can't be good! response:	We're gonna die!
context: Wh-What happens here?!\This can't be good!\We're going end here! I won't come back to see you, Kim!\Don't worry!\It's only an image of what actually happened 800 years ago.\We're just watching the explosion that was there.\I told you this can't be good!\We're gonna die! response:	But, it's just an image.
context: This can't be good!\We're going end here! I won't come back to see you, Kim!\Don't worry!\It's only an image of what actually happened 800 years ago.\We're just watching the explosion that was there.\I told you this can't be good!\We're gonna die!\But, it's just an image. response:	Oh, really?
context: We're going end here! I won't come back to see you, Kim!\Don't worry!\It's only an image of what actually happened 800 years ago.\We're just watching the explosion that was there.\I told you this can't be good!\We're gonna die!\But, it's just an image.\Oh, really? response:	She's right!
context: Don't worry!\It's only an image of what actually happened 800 years ago.\We're just watching the explosion that was there.\I told you this can't be good!\We're gonna die!\But, it's just an image.\Oh, really?\She's right! response:	Eibon...
context: It's only an image of what actually happened 800 years ago.\We're just watching the explosion that was there.\I told you this can't be good!\We're gonna die!\But, it's just an image.\Oh, really?\She's right!\Eibon... response:	Let's go home.
context: We're just watching the explosion that was there.\I told you this can't be good!\We're gonna die!\But, it's just an image.\Oh, really?\She's right!\Eibon...\Let's go home. response:	Please forgive us,
context: I told you this can't be good!\We're gonna die!\But, it's just an image.\Oh, really?\She's right!\Eibon...\Let's go home.\Please forgive us, response:	the Demon Weapon was taken.
context: We're gonna die!\But, it's just an image.\Oh, really?\She's right!\Eibon...\Let's go home.\Please forgive us,\the Demon Weapon was taken. response:	Marie-sensei!
context: But, it's just an image.\Oh, really?\She's right!\Eibon...\Let's go home.\Please forgive us,\the Demon Weapon was taken.\Marie-sensei! response:	We will have a talk when we all get back to school.
context: Oh, really?\She's right!\Eibon...\Let's go home.\Please forgive us,\the Demon Weapon was taken.\Marie-sensei!\We will have a talk when we all get back to school. response:	Be ready!
context: She's right!\Eibon...\Let's go home.\Please forgive us,\the Demon Weapon was taken.\Marie-sensei!\We will have a talk when we all get back to school.\Be ready! response:	H-hold on! Why only am I the only one that she got the neck?
context: Eibon...\Let's go home.\Please forgive us,\the Demon Weapon was taken.\Marie-sensei!\We will have a talk when we all get back to school.\Be ready!\H-hold on! Why only am I the only one that she got the neck? response:	I'm so happy that you're all okay!
context: Let's go home.\Please forgive us,\the Demon Weapon was taken.\Marie-sensei!\We will have a talk when we all get back to school.\Be ready!\H-hold on! Why only am I the only one that she got the neck?\I'm so happy that you're all okay! response:	Hey, are you all alright?
context: Please forgive us,\the Demon Weapon was taken.\Marie-sensei!\We will have a talk when we all get back to school.\Be ready!\H-hold on! Why only am I the only one that she got the neck?\I'm so happy that you're all okay!\Hey, are you all alright? response:	Sid!
context: the Demon Weapon was taken.\Marie-sensei!\We will have a talk when we all get back to school.\Be ready!\H-hold on! Why only am I the only one that she got the neck?\I'm so happy that you're all okay!\Hey, are you all alright?\Sid! response:	Nygus!
context: Marie-sensei!\We will have a talk when we all get back to school.\Be ready!\H-hold on! Why only am I the only one that she got the neck?\I'm so happy that you're all okay!\Hey, are you all alright?\Sid!\Nygus! response:	Justin!
context: We will have a talk when we all get back to school.\Be ready!\H-hold on! Why only am I the only one that she got the neck?\I'm so happy that you're all okay!\Hey, are you all alright?\Sid!\Nygus!\Justin! response:	I was worried about all of youl!
context: Be ready!\H-hold on! Why only am I the only one that she got the neck?\I'm so happy that you're all okay!\Hey, are you all alright?\Sid!\Nygus!\Justin!\I was worried about all of youl! response:	Did you get BREW?
context: H-hold on! Why only am I the only one that she got the neck?\I'm so happy that you're all okay!\Hey, are you all alright?\Sid!\Nygus!\Justin!\I was worried about all of youl!\Did you get BREW? response:	I see.
context: I'm so happy that you're all okay!\Hey, are you all alright?\Sid!\Nygus!\Justin!\I was worried about all of youl!\Did you get BREW?\I see. response:	Stein, how are you?
context: Hey, are you all alright?\Sid!\Nygus!\Justin!\I was worried about all of youl!\Did you get BREW?\I see.\Stein, how are you? response:	I'll carry you!
context: Sid!\Nygus!\Justin!\I was worried about all of youl!\Did you get BREW?\I see.\Stein, how are you?\I'll carry you! response:	I'm so-rry.
context: Nygus!\Justin!\I was worried about all of youl!\Did you get BREW?\I see.\Stein, how are you?\I'll carry you!\I'm so-rry. response:	Maka.
context: Justin!\I was worried about all of youl!\Did you get BREW?\I see.\Stein, how are you?\I'll carry you!\I'm so-rry.\Maka. response:	A mirror?
context: I was worried about all of youl!\Did you get BREW?\I see.\Stein, how are you?\I'll carry you!\I'm so-rry.\Maka.\A mirror? response:	When we leave this Island, use this to report Shinigami-sama!
context: Did you get BREW?\I see.\Stein, how are you?\I'll carry you!\I'm so-rry.\Maka.\A mirror?\When we leave this Island, use this to report Shinigami-sama! response:	Can you do it?
context: I see.\Stein, how are you?\I'll carry you!\I'm so-rry.\Maka.\A mirror?\When we leave this Island, use this to report Shinigami-sama!\Can you do it? response:	Yes!
context: Stein, how are you?\I'll carry you!\I'm so-rry.\Maka.\A mirror?\When we leave this Island, use this to report Shinigami-sama!\Can you do it?\Yes! response:	Let's go back home
context: I'll carry you!\I'm so-rry.\Maka.\A mirror?\When we leave this Island, use this to report Shinigami-sama!\Can you do it?\Yes!\Let's go back home response:	42-42-564.
context: I'm so-rry.\Maka.\A mirror?\When we leave this Island, use this to report Shinigami-sama!\Can you do it?\Yes!\Let's go back home\42-42-564. response:	Hello, hello, Shinigami-sama!
context: Maka.\A mirror?\When we leave this Island, use this to report Shinigami-sama!\Can you do it?\Yes!\Let's go back home\42-42-564.\Hello, hello, Shinigami-sama! response:	Maka!
context: A mirror?\When we leave this Island, use this to report Shinigami-sama!\Can you do it?\Yes!\Let's go back home\42-42-564.\Hello, hello, Shinigami-sama!\Maka! response:	Are you okay?!
context: When we leave this Island, use this to report Shinigami-sama!\Can you do it?\Yes!\Let's go back home\42-42-564.\Hello, hello, Shinigami-sama!\Maka!\Are you okay?! response:	It's me, papa,...your papa!
context: Can you do it?\Yes!\Let's go back home\42-42-564.\Hello, hello, Shinigami-sama!\Maka!\Are you okay?!\It's me, papa,...your papa! response:	I know!
context: Yes!\Let's go back home\42-42-564.\Hello, hello, Shinigami-sama!\Maka!\Are you okay?!\It's me, papa,...your papa!\I know! response:	That's enough.
context: Let's go back home\42-42-564.\Hello, hello, Shinigami-sama!\Maka!\Are you okay?!\It's me, papa,...your papa!\I know!\That's enough. response:	Let me talk to Shinigami-sama!
context: 42-42-564.\Hello, hello, Shinigami-sama!\Maka!\Are you okay?!\It's me, papa,...your papa!\I know!\That's enough.\Let me talk to Shinigami-sama! response:	Wassup...sup...sup...sup, good work!
context: Hello, hello, Shinigami-sama!\Maka!\Are you okay?!\It's me, papa,...your papa!\I know!\That's enough.\Let me talk to Shinigami-sama!\Wassup...sup...sup...sup, good work! response:	Is everything alright?
context: Maka!\Are you okay?!\It's me, papa,...your papa!\I know!\That's enough.\Let me talk to Shinigami-sama!\Wassup...sup...sup...sup, good work!\Is everything alright? response:	Well...
context: Are you okay?!\It's me, papa,...your papa!\I know!\That's enough.\Let me talk to Shinigami-sama!\Wassup...sup...sup...sup, good work!\Is everything alright?\Well... response:	I see.
context: It's me, papa,...your papa!\I know!\That's enough.\Let me talk to Shinigami-sama!\Wassup...sup...sup...sup, good work!\Is everything alright?\Well...\I see. response:	You all did well.
context: I know!\That's enough.\Let me talk to Shinigami-sama!\Wassup...sup...sup...sup, good work!\Is everything alright?\Well...\I see.\You all did well. response:	In the end, BREW now belongs to Arachne.
context: That's enough.\Let me talk to Shinigami-sama!\Wassup...sup...sup...sup, good work!\Is everything alright?\Well...\I see.\You all did well.\In the end, BREW now belongs to Arachne. response:	I have returned.
context: Let me talk to Shinigami-sama!\Wassup...sup...sup...sup, good work!\Is everything alright?\Well...\I see.\You all did well.\In the end, BREW now belongs to Arachne.\I have returned. response:	You've done well Mosquito!
context: Wassup...sup...sup...sup, good work!\Is everything alright?\Well...\I see.\You all did well.\In the end, BREW now belongs to Arachne.\I have returned.\You've done well Mosquito! response:	It's wonderful that you have taken BREW for me.
context: Is everything alright?\Well...\I see.\You all did well.\In the end, BREW now belongs to Arachne.\I have returned.\You've done well Mosquito!\It's wonderful that you have taken BREW for me. response:	Now, let me see it!
context: Well...\I see.\You all did well.\In the end, BREW now belongs to Arachne.\I have returned.\You've done well Mosquito!\It's wonderful that you have taken BREW for me.\Now, let me see it! response:	Yes!
context: I see.\You all did well.\In the end, BREW now belongs to Arachne.\I have returned.\You've done well Mosquito!\It's wonderful that you have taken BREW for me.\Now, let me see it!\Yes! response:	Here it is!
context: You all did well.\In the end, BREW now belongs to Arachne.\I have returned.\You've done well Mosquito!\It's wonderful that you have taken BREW for me.\Now, let me see it!\Yes!\Here it is! response:	What wrong?
context: In the end, BREW now belongs to Arachne.\I have returned.\You've done well Mosquito!\It's wonderful that you have taken BREW for me.\Now, let me see it!\Yes!\Here it is!\What wrong? response:	Hurry up! Show me!
context: I have returned.\You've done well Mosquito!\It's wonderful that you have taken BREW for me.\Now, let me see it!\Yes!\Here it is!\What wrong?\Hurry up! Show me! response:	Well...
context: You've done well Mosquito!\It's wonderful that you have taken BREW for me.\Now, let me see it!\Yes!\Here it is!\What wrong?\Hurry up! Show me!\Well... response:	800 years was long enough for that magnetic field.
context: It's wonderful that you have taken BREW for me.\Now, let me see it!\Yes!\Here it is!\What wrong?\Hurry up! Show me!\Well...\800 years was long enough for that magnetic field. response:	Do not avoid the point.
context: Now, let me see it!\Yes!\Here it is!\What wrong?\Hurry up! Show me!\Well...\800 years was long enough for that magnetic field.\Do not avoid the point. response:	It can disengage itself.
context: Yes!\Here it is!\What wrong?\Hurry up! Show me!\Well...\800 years was long enough for that magnetic field.\Do not avoid the point.\It can disengage itself. response:	Therefore BREW is trash after all!
context: Here it is!\What wrong?\Hurry up! Show me!\Well...\800 years was long enough for that magnetic field.\Do not avoid the point.\It can disengage itself.\Therefore BREW is trash after all! response:	Well!
context: What wrong?\Hurry up! Show me!\Well...\800 years was long enough for that magnetic field.\Do not avoid the point.\It can disengage itself.\Therefore BREW is trash after all!\Well! response:	I had expected the worst case.
context: Hurry up! Show me!\Well...\800 years was long enough for that magnetic field.\Do not avoid the point.\It can disengage itself.\Therefore BREW is trash after all!\Well!\I had expected the worst case. response:	Look at me!
context: Well...\800 years was long enough for that magnetic field.\Do not avoid the point.\It can disengage itself.\Therefore BREW is trash after all!\Well!\I had expected the worst case.\Look at me! response:	But all our endurance for 800 years was nothing!
context: 800 years was long enough for that magnetic field.\Do not avoid the point.\It can disengage itself.\Therefore BREW is trash after all!\Well!\I had expected the worst case.\Look at me!\But all our endurance for 800 years was nothing! response:	The fact is that I now have BREW.
context: Do not avoid the point.\It can disengage itself.\Therefore BREW is trash after all!\Well!\I had expected the worst case.\Look at me!\But all our endurance for 800 years was nothing!\The fact is that I now have BREW. response:	Is that a not enough?
context: It can disengage itself.\Therefore BREW is trash after all!\Well!\I had expected the worst case.\Look at me!\But all our endurance for 800 years was nothing!\The fact is that I now have BREW.\Is that a not enough? response:	Shibusen can't image that BREW is broken.
context: Therefore BREW is trash after all!\Well!\I had expected the worst case.\Look at me!\But all our endurance for 800 years was nothing!\The fact is that I now have BREW.\Is that a not enough?\Shibusen can't image that BREW is broken. response:	This is the best illusion after all.
context: Well!\I had expected the worst case.\Look at me!\But all our endurance for 800 years was nothing!\The fact is that I now have BREW.\Is that a not enough?\Shibusen can't image that BREW is broken.\This is the best illusion after all. response:	The news that Arachnophobia obtains the BREW will be our strong weapon.
context: I had expected the worst case.\Look at me!\But all our endurance for 800 years was nothing!\The fact is that I now have BREW.\Is that a not enough?\Shibusen can't image that BREW is broken.\This is the best illusion after all.\The news that Arachnophobia obtains the BREW will be our strong weapon. response:	That fact will help us in this war.
context: Look at me!\But all our endurance for 800 years was nothing!\The fact is that I now have BREW.\Is that a not enough?\Shibusen can't image that BREW is broken.\This is the best illusion after all.\The news that Arachnophobia obtains the BREW will be our strong weapon.\That fact will help us in this war. response:	BREW, the ultimate weapon now belongs to us.
context: But all our endurance for 800 years was nothing!\The fact is that I now have BREW.\Is that a not enough?\Shibusen can't image that BREW is broken.\This is the best illusion after all.\The news that Arachnophobia obtains the BREW will be our strong weapon.\That fact will help us in this war.\BREW, the ultimate weapon now belongs to us. response:	That in itself is enough pf a success.
context: The fact is that I now have BREW.\Is that a not enough?\Shibusen can't image that BREW is broken.\This is the best illusion after all.\The news that Arachnophobia obtains the BREW will be our strong weapon.\That fact will help us in this war.\BREW, the ultimate weapon now belongs to us.\That in itself is enough pf a success. response:	Well done!
context: Is that a not enough?\Shibusen can't image that BREW is broken.\This is the best illusion after all.\The news that Arachnophobia obtains the BREW will be our strong weapon.\That fact will help us in this war.\BREW, the ultimate weapon now belongs to us.\That in itself is enough pf a success.\Well done! response:	Where is it?
context: Shibusen can't image that BREW is broken.\This is the best illusion after all.\The news that Arachnophobia obtains the BREW will be our strong weapon.\That fact will help us in this war.\BREW, the ultimate weapon now belongs to us.\That in itself is enough pf a success.\Well done!\Where is it? response:	It's right here.
context: This is the best illusion after all.\The news that Arachnophobia obtains the BREW will be our strong weapon.\That fact will help us in this war.\BREW, the ultimate weapon now belongs to us.\That in itself is enough pf a success.\Well done!\Where is it?\It's right here. response:	This is the real BREW.
context: The news that Arachnophobia obtains the BREW will be our strong weapon.\That fact will help us in this war.\BREW, the ultimate weapon now belongs to us.\That in itself is enough pf a success.\Well done!\Where is it?\It's right here.\This is the real BREW. response:	Arachne, you're a half-wit.
context: That fact will help us in this war.\BREW, the ultimate weapon now belongs to us.\That in itself is enough pf a success.\Well done!\Where is it?\It's right here.\This is the real BREW.\Arachne, you're a half-wit. response:	With that explosion from 800 years ago she did hide BREW.
context: BREW, the ultimate weapon now belongs to us.\That in itself is enough pf a success.\Well done!\Where is it?\It's right here.\This is the real BREW.\Arachne, you're a half-wit.\With that explosion from 800 years ago she did hide BREW. response:	But with your spies, Eruka, we could sense it's exit.
context: That in itself is enough pf a success.\Well done!\Where is it?\It's right here.\This is the real BREW.\Arachne, you're a half-wit.\With that explosion from 800 years ago she did hide BREW.\But with your spies, Eruka, we could sense it's exit. response:	She forgot to leave some surveillance spiders in the field.
context: Well done!\Where is it?\It's right here.\This is the real BREW.\Arachne, you're a half-wit.\With that explosion from 800 years ago she did hide BREW.\But with your spies, Eruka, we could sense it's exit.\She forgot to leave some surveillance spiders in the field. response:	Thanks to that that, we were able to replace the real BREW with a fake, a broken one.
context: Where is it?\It's right here.\This is the real BREW.\Arachne, you're a half-wit.\With that explosion from 800 years ago she did hide BREW.\But with your spies, Eruka, we could sense it's exit.\She forgot to leave some surveillance spiders in the field.\Thanks to that that, we were able to replace the real BREW with a fake, a broken one. response:	Arachne couldn't have figured out that she got a fake.
context: It's right here.\This is the real BREW.\Arachne, you're a half-wit.\With that explosion from 800 years ago she did hide BREW.\But with your spies, Eruka, we could sense it's exit.\She forgot to leave some surveillance spiders in the field.\Thanks to that that, we were able to replace the real BREW with a fake, a broken one.\Arachne couldn't have figured out that she got a fake. response:	But the main problem is Shibusen, now!
