context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: The reactor! Salla's reactor is located deep beneath the base!\If we can blow it up...\One moment, please.\It looks like it could work.\All right, begin the operation at once!\Have Hayase activate the reactor!\Yes, sir!\Reactor is overloading! Danger! Danger! response:	Safety systems are disengaged. Status red! Reactor entering critical cascade!
context: If we can blow it up...\One moment, please.\It looks like it could work.\All right, begin the operation at once!\Have Hayase activate the reactor!\Yes, sir!\Reactor is overloading! Danger! Danger!\Safety systems are disengaged. Status red! Reactor entering critical cascade! response:	Fifteen minutes until detonation!
context: One moment, please.\It looks like it could work.\All right, begin the operation at once!\Have Hayase activate the reactor!\Yes, sir!\Reactor is overloading! Danger! Danger!\Safety systems are disengaged. Status red! Reactor entering critical cascade!\Fifteen minutes until detonation! response:	All personnel, evacuate! All personnel, evacuate!
context: It looks like it could work.\All right, begin the operation at once!\Have Hayase activate the reactor!\Yes, sir!\Reactor is overloading! Danger! Danger!\Safety systems are disengaged. Status red! Reactor entering critical cascade!\Fifteen minutes until detonation!\All personnel, evacuate! All personnel, evacuate! response:	By causing the reactor located beneath the base to overload,
context: All right, begin the operation at once!\Have Hayase activate the reactor!\Yes, sir!\Reactor is overloading! Danger! Danger!\Safety systems are disengaged. Status red! Reactor entering critical cascade!\Fifteen minutes until detonation!\All personnel, evacuate! All personnel, evacuate!\By causing the reactor located beneath the base to overload, response:	1st Lt. Hayase enabled us to escape.
context: Have Hayase activate the reactor!\Yes, sir!\Reactor is overloading! Danger! Danger!\Safety systems are disengaged. Status red! Reactor entering critical cascade!\Fifteen minutes until detonation!\All personnel, evacuate! All personnel, evacuate!\By causing the reactor located beneath the base to overload,\1st Lt. Hayase enabled us to escape. response:	The enemy's objective seems to be the capture of our ship rather than its destruction.
context: Yes, sir!\Reactor is overloading! Danger! Danger!\Safety systems are disengaged. Status red! Reactor entering critical cascade!\Fifteen minutes until detonation!\All personnel, evacuate! All personnel, evacuate!\By causing the reactor located beneath the base to overload,\1st Lt. Hayase enabled us to escape.\The enemy's objective seems to be the capture of our ship rather than its destruction. response:	I believe this is what allowed the Macross to run for so long from an overwhelming enemy force.
context: Reactor is overloading! Danger! Danger!\Safety systems are disengaged. Status red! Reactor entering critical cascade!\Fifteen minutes until detonation!\All personnel, evacuate! All personnel, evacuate!\By causing the reactor located beneath the base to overload,\1st Lt. Hayase enabled us to escape.\The enemy's objective seems to be the capture of our ship rather than its destruction.\I believe this is what allowed the Macross to run for so long from an overwhelming enemy force. response:	To celebrate the launch of MBS, the Macross Broadcast System,
context: Safety systems are disengaged. Status red! Reactor entering critical cascade!\Fifteen minutes until detonation!\All personnel, evacuate! All personnel, evacuate!\By causing the reactor located beneath the base to overload,\1st Lt. Hayase enabled us to escape.\The enemy's objective seems to be the capture of our ship rather than its destruction.\I believe this is what allowed the Macross to run for so long from an overwhelming enemy force.\To celebrate the launch of MBS, the Macross Broadcast System, response:	we present the Miss Macross Contest.
context: Fifteen minutes until detonation!\All personnel, evacuate! All personnel, evacuate!\By causing the reactor located beneath the base to overload,\1st Lt. Hayase enabled us to escape.\The enemy's objective seems to be the capture of our ship rather than its destruction.\I believe this is what allowed the Macross to run for so long from an overwhelming enemy force.\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest. response:	Ship-wide civilian broadcasts began,
context: All personnel, evacuate! All personnel, evacuate!\By causing the reactor located beneath the base to overload,\1st Lt. Hayase enabled us to escape.\The enemy's objective seems to be the capture of our ship rather than its destruction.\I believe this is what allowed the Macross to run for so long from an overwhelming enemy force.\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Ship-wide civilian broadcasts began, response:	and the Miss Macross contest was held to mark the occasion.
context: By causing the reactor located beneath the base to overload,\1st Lt. Hayase enabled us to escape.\The enemy's objective seems to be the capture of our ship rather than its destruction.\I believe this is what allowed the Macross to run for so long from an overwhelming enemy force.\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Ship-wide civilian broadcasts began,\and the Miss Macross contest was held to mark the occasion. response:	Who will make it to the finals and win the crown?
context: 1st Lt. Hayase enabled us to escape.\The enemy's objective seems to be the capture of our ship rather than its destruction.\I believe this is what allowed the Macross to run for so long from an overwhelming enemy force.\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Ship-wide civilian broadcasts began,\and the Miss Macross contest was held to mark the occasion.\Who will make it to the finals and win the crown? response:	The Miss Macross Contest!
context: The enemy's objective seems to be the capture of our ship rather than its destruction.\I believe this is what allowed the Macross to run for so long from an overwhelming enemy force.\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Ship-wide civilian broadcasts began,\and the Miss Macross contest was held to mark the occasion.\Who will make it to the finals and win the crown?\The Miss Macross Contest! response:	Our queen will be chosen by you!
context: I believe this is what allowed the Macross to run for so long from an overwhelming enemy force.\To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Ship-wide civilian broadcasts began,\and the Miss Macross contest was held to mark the occasion.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you! response:	A young girl named Lynn Minmay was crowned Miss Macross.
context: To celebrate the launch of MBS, the Macross Broadcast System,\we present the Miss Macross Contest.\Ship-wide civilian broadcasts began,\and the Miss Macross contest was held to mark the occasion.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\A young girl named Lynn Minmay was crowned Miss Macross. response:	With the Earth in sight, a fleet of enemy ships surrounded us, forcing us to a stalemate.
context: we present the Miss Macross Contest.\Ship-wide civilian broadcasts began,\and the Miss Macross contest was held to mark the occasion.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\A young girl named Lynn Minmay was crowned Miss Macross.\With the Earth in sight, a fleet of enemy ships surrounded us, forcing us to a stalemate. response:	It was at this time that the enemy subtly changed its tactics.
context: Ship-wide civilian broadcasts began,\and the Miss Macross contest was held to mark the occasion.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\A young girl named Lynn Minmay was crowned Miss Macross.\With the Earth in sight, a fleet of enemy ships surrounded us, forcing us to a stalemate.\It was at this time that the enemy subtly changed its tactics. response:	The jamming that had blocked our communications ceased,
context: and the Miss Macross contest was held to mark the occasion.\Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\A young girl named Lynn Minmay was crowned Miss Macross.\With the Earth in sight, a fleet of enemy ships surrounded us, forcing us to a stalemate.\It was at this time that the enemy subtly changed its tactics.\The jamming that had blocked our communications ceased, response:	and we immediately reported our situation to headquarters.
context: Who will make it to the finals and win the crown?\The Miss Macross Contest!\Our queen will be chosen by you!\A young girl named Lynn Minmay was crowned Miss Macross.\With the Earth in sight, a fleet of enemy ships surrounded us, forcing us to a stalemate.\It was at this time that the enemy subtly changed its tactics.\The jamming that had blocked our communications ceased,\and we immediately reported our situation to headquarters. response:	However, directly following this...
context: The Miss Macross Contest!\Our queen will be chosen by you!\A young girl named Lynn Minmay was crowned Miss Macross.\With the Earth in sight, a fleet of enemy ships surrounded us, forcing us to a stalemate.\It was at this time that the enemy subtly changed its tactics.\The jamming that had blocked our communications ceased,\and we immediately reported our situation to headquarters.\However, directly following this... response:	I'm getting a signal from someplace that isn't High Command.
context: Our queen will be chosen by you!\A young girl named Lynn Minmay was crowned Miss Macross.\With the Earth in sight, a fleet of enemy ships surrounded us, forcing us to a stalemate.\It was at this time that the enemy subtly changed its tactics.\The jamming that had blocked our communications ceased,\and we immediately reported our situation to headquarters.\However, directly following this...\I'm getting a signal from someplace that isn't High Command. response:	Put it on the speaker.
context: A young girl named Lynn Minmay was crowned Miss Macross.\With the Earth in sight, a fleet of enemy ships surrounded us, forcing us to a stalemate.\It was at this time that the enemy subtly changed its tactics.\The jamming that had blocked our communications ceased,\and we immediately reported our situation to headquarters.\However, directly following this...\I'm getting a signal from someplace that isn't High Command.\Put it on the speaker. response:	Yes, sir!
context: With the Earth in sight, a fleet of enemy ships surrounded us, forcing us to a stalemate.\It was at this time that the enemy subtly changed its tactics.\The jamming that had blocked our communications ceased,\and we immediately reported our situation to headquarters.\However, directly following this...\I'm getting a signal from someplace that isn't High Command.\Put it on the speaker.\Yes, sir! response:	The recent attack was merely a show of force.
context: It was at this time that the enemy subtly changed its tactics.\The jamming that had blocked our communications ceased,\and we immediately reported our situation to headquarters.\However, directly following this...\I'm getting a signal from someplace that isn't High Command.\Put it on the speaker.\Yes, sir!\The recent attack was merely a show of force. response:	If... do not wish to be destroyed, you will surrender immediately.
context: The jamming that had blocked our communications ceased,\and we immediately reported our situation to headquarters.\However, directly following this...\I'm getting a signal from someplace that isn't High Command.\Put it on the speaker.\Yes, sir!\The recent attack was merely a show of force.\If... do not wish to be destroyed, you will surrender immediately. response:	It's from the enemy fleet?
context: and we immediately reported our situation to headquarters.\However, directly following this...\I'm getting a signal from someplace that isn't High Command.\Put it on the speaker.\Yes, sir!\The recent attack was merely a show of force.\If... do not wish to be destroyed, you will surrender immediately.\It's from the enemy fleet? response:	Enough.
context: However, directly following this...\I'm getting a signal from someplace that isn't High Command.\Put it on the speaker.\Yes, sir!\The recent attack was merely a show of force.\If... do not wish to be destroyed, you will surrender immediately.\It's from the enemy fleet?\Enough. response:	The enemy's deciphering abilities are exceptional.
context: I'm getting a signal from someplace that isn't High Command.\Put it on the speaker.\Yes, sir!\The recent attack was merely a show of force.\If... do not wish to be destroyed, you will surrender immediately.\It's from the enemy fleet?\Enough.\The enemy's deciphering abilities are exceptional. response:	We mustn't be careless with our communications.
context: Put it on the speaker.\Yes, sir!\The recent attack was merely a show of force.\If... do not wish to be destroyed, you will surrender immediately.\It's from the enemy fleet?\Enough.\The enemy's deciphering abilities are exceptional.\We mustn't be careless with our communications. response:	When our radar was destroyed,
context: Yes, sir!\The recent attack was merely a show of force.\If... do not wish to be destroyed, you will surrender immediately.\It's from the enemy fleet?\Enough.\The enemy's deciphering abilities are exceptional.\We mustn't be careless with our communications.\When our radar was destroyed, response:	1st Lt. Misa Hayase went out on a recon patrol in a Cat's Eye.
context: The recent attack was merely a show of force.\If... do not wish to be destroyed, you will surrender immediately.\It's from the enemy fleet?\Enough.\The enemy's deciphering abilities are exceptional.\We mustn't be careless with our communications.\When our radar was destroyed,\1st Lt. Misa Hayase went out on a recon patrol in a Cat's Eye. response:	1st Lt. Hayase, along with 2nd Lt. Ichijo and Corporals Kakizaki and Jenius,
context: If... do not wish to be destroyed, you will surrender immediately.\It's from the enemy fleet?\Enough.\The enemy's deciphering abilities are exceptional.\We mustn't be careless with our communications.\When our radar was destroyed,\1st Lt. Misa Hayase went out on a recon patrol in a Cat's Eye.\1st Lt. Hayase, along with 2nd Lt. Ichijo and Corporals Kakizaki and Jenius, response:	were captured and taken all the way to the main Zentradi base for questioning.
context: It's from the enemy fleet?\Enough.\The enemy's deciphering abilities are exceptional.\We mustn't be careless with our communications.\When our radar was destroyed,\1st Lt. Misa Hayase went out on a recon patrol in a Cat's Eye.\1st Lt. Hayase, along with 2nd Lt. Ichijo and Corporals Kakizaki and Jenius,\were captured and taken all the way to the main Zentradi base for questioning. response:	After that, they miraculously escaped and were able to tell us the shocking truth.
context: Enough.\The enemy's deciphering abilities are exceptional.\We mustn't be careless with our communications.\When our radar was destroyed,\1st Lt. Misa Hayase went out on a recon patrol in a Cat's Eye.\1st Lt. Hayase, along with 2nd Lt. Ichijo and Corporals Kakizaki and Jenius,\were captured and taken all the way to the main Zentradi base for questioning.\After that, they miraculously escaped and were able to tell us the shocking truth. response:	I'll let them explain it in their own words.
context: The enemy's deciphering abilities are exceptional.\We mustn't be careless with our communications.\When our radar was destroyed,\1st Lt. Misa Hayase went out on a recon patrol in a Cat's Eye.\1st Lt. Hayase, along with 2nd Lt. Ichijo and Corporals Kakizaki and Jenius,\were captured and taken all the way to the main Zentradi base for questioning.\After that, they miraculously escaped and were able to tell us the shocking truth.\I'll let them explain it in their own words. response:	I am Bodolzaa, Supreme Commander of the Zentradi 118th main fleet.
context: We mustn't be careless with our communications.\When our radar was destroyed,\1st Lt. Misa Hayase went out on a recon patrol in a Cat's Eye.\1st Lt. Hayase, along with 2nd Lt. Ichijo and Corporals Kakizaki and Jenius,\were captured and taken all the way to the main Zentradi base for questioning.\After that, they miraculously escaped and were able to tell us the shocking truth.\I'll let them explain it in their own words.\I am Bodolzaa, Supreme Commander of the Zentradi 118th main fleet. response:	There are some things I wish to ask you.
context: When our radar was destroyed,\1st Lt. Misa Hayase went out on a recon patrol in a Cat's Eye.\1st Lt. Hayase, along with 2nd Lt. Ichijo and Corporals Kakizaki and Jenius,\were captured and taken all the way to the main Zentradi base for questioning.\After that, they miraculously escaped and were able to tell us the shocking truth.\I'll let them explain it in their own words.\I am Bodolzaa, Supreme Commander of the Zentradi 118th main fleet.\There are some things I wish to ask you. response:	They know our language!
context: 1st Lt. Misa Hayase went out on a recon patrol in a Cat's Eye.\1st Lt. Hayase, along with 2nd Lt. Ichijo and Corporals Kakizaki and Jenius,\were captured and taken all the way to the main Zentradi base for questioning.\After that, they miraculously escaped and were able to tell us the shocking truth.\I'll let them explain it in their own words.\I am Bodolzaa, Supreme Commander of the Zentradi 118th main fleet.\There are some things I wish to ask you.\They know our language! response:	What's going on here?
context: 1st Lt. Hayase, along with 2nd Lt. Ichijo and Corporals Kakizaki and Jenius,\were captured and taken all the way to the main Zentradi base for questioning.\After that, they miraculously escaped and were able to tell us the shocking truth.\I'll let them explain it in their own words.\I am Bodolzaa, Supreme Commander of the Zentradi 118th main fleet.\There are some things I wish to ask you.\They know our language!\What's going on here? response:	My Lord, the translation device appears to be working properly.
context: were captured and taken all the way to the main Zentradi base for questioning.\After that, they miraculously escaped and were able to tell us the shocking truth.\I'll let them explain it in their own words.\I am Bodolzaa, Supreme Commander of the Zentradi 118th main fleet.\There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly. response:	Good. When did you people make contact with the Supervision Army?
context: After that, they miraculously escaped and were able to tell us the shocking truth.\I'll let them explain it in their own words.\I am Bodolzaa, Supreme Commander of the Zentradi 118th main fleet.\There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army? response:	Supervision Army?
context: I'll let them explain it in their own words.\I am Bodolzaa, Supreme Commander of the Zentradi 118th main fleet.\There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army? response:	You ever heard of that army, Leader?
context: I am Bodolzaa, Supreme Commander of the Zentradi 118th main fleet.\There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader? response:	I just joined the military myself, so I don't really know.
context: There are some things I wish to ask you.\They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know. response:	Just joined the military?
context: They know our language!\What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military? response:	What in the world did you do before that?
context: What's going on here?\My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What in the world did you do before that? response:	What do you mean? We were civilians.
context: My Lord, the translation device appears to be working properly.\Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What in the world did you do before that?\What do you mean? We were civilians. response:	Ci-vil-ians?
context: Good. When did you people make contact with the Supervision Army?\Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What in the world did you do before that?\What do you mean? We were civilians.\Ci-vil-ians? response:	What does civilian mean?
context: Supervision Army?\You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What in the world did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean? response:	Someone who doesn't fight in wars.
context: You ever heard of that army, Leader?\I just joined the military myself, so I don't really know.\Just joined the military?\What in the world did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars. response:	Doesn't fight in wars?!
context: I just joined the military myself, so I don't really know.\Just joined the military?\What in the world did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?! response:	The universe overflows with conflict, and it is in battle that one finds life!
context: Just joined the military?\What in the world did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life! response:	It's in battle that one finds life...
context: What in the world did you do before that?\What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life... response:	It seems that we need to change our line of questioning.
context: What do you mean? We were civilians.\Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning. response:	Are there really people aboard your ship who do not fight?
context: Ci-vil-ians?\What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight? response:	And how can your men and women live together?
context: What does civilian mean?\Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together? response:	Men and women together? What are you...
context: Someone who doesn't fight in wars.\Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you... response:	Kakizaki!
context: Doesn't fight in wars?!\The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki! response:	I don't intend to answer any more questions!
context: The universe overflows with conflict, and it is in battle that one finds life!\It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions! response:	You must be their commander.
context: It's in battle that one finds life...\It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\You must be their commander. response:	None of you appreciate the situation you're in.
context: It seems that we need to change our line of questioning.\Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\You must be their commander.\None of you appreciate the situation you're in. response:	We have enough power to destroy your ship and your world in an instant.
context: Are there really people aboard your ship who do not fight?\And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant. response:	Take a look at that planet.
context: And how can your men and women live together?\Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet. response:	What have you done?!
context: Men and women together? What are you...\Kakizaki!\I don't intend to answer any more questions!\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?! response:	Do you want the same thing to happen to your homeworld?
context: Kakizaki!\I don't intend to answer any more questions!\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld? response:	That's...
context: I don't intend to answer any more questions!\You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's... response:	What is it?
context: You must be their commander.\None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it? response:	Something's strange. They have that kind of power,
context: None of you appreciate the situation you're in.\We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power, response:	so why haven't they launched an all-out attack on the Macross and the Earth?
context: We have enough power to destroy your ship and your world in an instant.\Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power,\so why haven't they launched an all-out attack on the Macross and the Earth? response:	I will ask you once more: Do these civilians really exist?
context: Take a look at that planet.\What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power,\so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist? response:	And how can men and women coexist on the same ship?
context: What have you done?!\Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power,\so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship? response:	Civilians... Men and women...
context: Do you want the same thing to happen to your homeworld?\That's...\What is it?\Something's strange. They have that kind of power,\so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women... response:	Maybe we have something that they don't.
context: That's...\What is it?\Something's strange. They have that kind of power,\so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't. response:	If you don't answer, I'll destroy your ship and your planet!
context: What is it?\Something's strange. They have that kind of power,\so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet! response:	If you really think you can, then go ahead and try!
context: Something's strange. They have that kind of power,\so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try! response:	What did you say?
context: so why haven't they launched an all-out attack on the Macross and the Earth?\I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say? response:	Lieutenant!
context: I will ask you once more: Do these civilians really exist?\And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant! response:	Let me handle this.
context: And how can men and women coexist on the same ship?\Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this. response:	We have powers you know nothing about!
context: Civilians... Men and women...\Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about! response:	Silence!
context: Maybe we have something that they don't.\If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence! response:	Lieutenant!
context: If you don't answer, I'll destroy your ship and your planet!\If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant! response:	What the hell do you think you're doing?!
context: If you really think you can, then go ahead and try!\What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?! response:	Stay where you are.
context: What did you say?\Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are. response:	How soft.
context: Lieutenant!\Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft. response:	To think that fragile miclones like this dare to defy us.
context: Let me handle this.\We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft.\To think that fragile miclones like this dare to defy us. response:	Tell me, why did you go through the trouble of becoming a miclone?
context: We have powers you know nothing about!\Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft.\To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone? response:	If you don't tell me why you became a miclone, I'll kill you.
context: Silence!\Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft.\To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you. response:	Stop it!
context: Lieutenant!\What the hell do you think you're doing?!\Stay where you are.\How soft.\To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it! response:	We were born with these bodies!
context: What the hell do you think you're doing?!\Stay where you are.\How soft.\To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it!\We were born with these bodies! response:	Born with them?
context: Stay where you are.\How soft.\To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it!\We were born with these bodies!\Born with them? response:	And just where were you born from?
context: How soft.\To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it!\We were born with these bodies!\Born with them?\And just where were you born from? response:	From our mothers, of course!
context: To think that fragile miclones like this dare to defy us.\Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it!\We were born with these bodies!\Born with them?\And just where were you born from?\From our mothers, of course! response:	Mothers?
context: Tell me, why did you go through the trouble of becoming a miclone?\If you don't tell me why you became a miclone, I'll kill you.\Stop it!\We were born with these bodies!\Born with them?\And just where were you born from?\From our mothers, of course!\Mothers? response:	Our female parents!
context: If you don't tell me why you became a miclone, I'll kill you.\Stop it!\We were born with these bodies!\Born with them?\And just where were you born from?\From our mothers, of course!\Mothers?\Our female parents! response:	From a woman?
context: Stop it!\We were born with these bodies!\Born with them?\And just where were you born from?\From our mothers, of course!\Mothers?\Our female parents!\From a woman? response:	You're saying you were born from a woman?
context: We were born with these bodies!\Born with them?\And just where were you born from?\From our mothers, of course!\Mothers?\Our female parents!\From a woman?\You're saying you were born from a woman? response:	But how?
context: Born with them?\And just where were you born from?\From our mothers, of course!\Mothers?\Our female parents!\From a woman?\You're saying you were born from a woman?\But how? response:	How? You don't even know that?
context: And just where were you born from?\From our mothers, of course!\Mothers?\Our female parents!\From a woman?\You're saying you were born from a woman?\But how?\How? You don't even know that? response:	A man and a woman make love, and together they make a baby.
context: From our mothers, of course!\Mothers?\Our female parents!\From a woman?\You're saying you were born from a woman?\But how?\How? You don't even know that?\A man and a woman make love, and together they make a baby. response:	Make love? How is this done?
