context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: I'm the one!\I made the plan, and I told them what to do!\Of course.\It wasn't you, I see.\It was that girl.\Take her away!\No! It was me! I planned it!\It's not Erza! response:	Let Erza go!
context: I made the plan, and I told them what to do!\Of course.\It wasn't you, I see.\It was that girl.\Take her away!\No! It was me! I planned it!\It's not Erza!\Let Erza go! response:	I'll be okay...
context: Of course.\It wasn't you, I see.\It was that girl.\Take her away!\No! It was me! I planned it!\It's not Erza!\Let Erza go!\I'll be okay... response:	I'm fine...
context: It wasn't you, I see.\It was that girl.\Take her away!\No! It was me! I planned it!\It's not Erza!\Let Erza go!\I'll be okay...\I'm fine... response:	Erza!
context: It was that girl.\Take her away!\No! It was me! I planned it!\It's not Erza!\Let Erza go!\I'll be okay...\I'm fine...\Erza! response:	It'll be just like you said, Jellal... I'm not scared at all.
context: Take her away!\No! It was me! I planned it!\It's not Erza!\Let Erza go!\I'll be okay...\I'm fine...\Erza!\It'll be just like you said, Jellal... I'm not scared at all. response:	Erza...
context: No! It was me! I planned it!\It's not Erza!\Let Erza go!\I'll be okay...\I'm fine...\Erza!\It'll be just like you said, Jellal... I'm not scared at all.\Erza... response:	Erza!
context: It's not Erza!\Let Erza go!\I'll be okay...\I'm fine...\Erza!\It'll be just like you said, Jellal... I'm not scared at all.\Erza...\Erza! response:	Sorry about back then, Sister.
context: Let Erza go!\I'll be okay...\I'm fine...\Erza!\It'll be just like you said, Jellal... I'm not scared at all.\Erza...\Erza!\Sorry about back then, Sister. response:	I was the one who planned it, but I was scared and didn't say anything.
context: I'll be okay...\I'm fine...\Erza!\It'll be just like you said, Jellal... I'm not scared at all.\Erza...\Erza!\Sorry about back then, Sister.\I was the one who planned it, but I was scared and didn't say anything. response:	It's not fair, you know?
context: I'm fine...\Erza!\It'll be just like you said, Jellal... I'm not scared at all.\Erza...\Erza!\Sorry about back then, Sister.\I was the one who planned it, but I was scared and didn't say anything.\It's not fair, you know? response:	It's long in the past...
context: Erza!\It'll be just like you said, Jellal... I'm not scared at all.\Erza...\Erza!\Sorry about back then, Sister.\I was the one who planned it, but I was scared and didn't say anything.\It's not fair, you know?\It's long in the past... response:	Do you understand the danger of trying to resurrect someone using the R-system?
context: It'll be just like you said, Jellal... I'm not scared at all.\Erza...\Erza!\Sorry about back then, Sister.\I was the one who planned it, but I was scared and didn't say anything.\It's not fair, you know?\It's long in the past...\Do you understand the danger of trying to resurrect someone using the R-system? response:	You know what the R-system is for? I'm impressed.
context: Erza...\Erza!\Sorry about back then, Sister.\I was the one who planned it, but I was scared and didn't say anything.\It's not fair, you know?\It's long in the past...\Do you understand the danger of trying to resurrect someone using the R-system?\You know what the R-system is for? I'm impressed. response:	Revive System...
context: Erza!\Sorry about back then, Sister.\I was the one who planned it, but I was scared and didn't say anything.\It's not fair, you know?\It's long in the past...\Do you understand the danger of trying to resurrect someone using the R-system?\You know what the R-system is for? I'm impressed.\Revive System... response:	To resurrect a single person using a large number of human sacrifices...
context: Sorry about back then, Sister.\I was the one who planned it, but I was scared and didn't say anything.\It's not fair, you know?\It's long in the past...\Do you understand the danger of trying to resurrect someone using the R-system?\You know what the R-system is for? I'm impressed.\Revive System...\To resurrect a single person using a large number of human sacrifices... response:	It's forbidden, inhumane magic.
context: I was the one who planned it, but I was scared and didn't say anything.\It's not fair, you know?\It's long in the past...\Do you understand the danger of trying to resurrect someone using the R-system?\You know what the R-system is for? I'm impressed.\Revive System...\To resurrect a single person using a large number of human sacrifices...\It's forbidden, inhumane magic. response:	Sister... Magic has always been at odds with humanity.
context: It's not fair, you know?\It's long in the past...\Do you understand the danger of trying to resurrect someone using the R-system?\You know what the R-system is for? I'm impressed.\Revive System...\To resurrect a single person using a large number of human sacrifices...\It's forbidden, inhumane magic.\Sister... Magic has always been at odds with humanity. response:	All magic erodes one's humanity.
context: It's long in the past...\Do you understand the danger of trying to resurrect someone using the R-system?\You know what the R-system is for? I'm impressed.\Revive System...\To resurrect a single person using a large number of human sacrifices...\It's forbidden, inhumane magic.\Sister... Magic has always been at odds with humanity.\All magic erodes one's humanity. response:	That's black-magic sophism. You're no different from them!
context: Do you understand the danger of trying to resurrect someone using the R-system?\You know what the R-system is for? I'm impressed.\Revive System...\To resurrect a single person using a large number of human sacrifices...\It's forbidden, inhumane magic.\Sister... Magic has always been at odds with humanity.\All magic erodes one's humanity.\That's black-magic sophism. You're no different from them! response:	They thought this was just a way to reunite body with soul.
context: You know what the R-system is for? I'm impressed.\Revive System...\To resurrect a single person using a large number of human sacrifices...\It's forbidden, inhumane magic.\Sister... Magic has always been at odds with humanity.\All magic erodes one's humanity.\That's black-magic sophism. You're no different from them!\They thought this was just a way to reunite body with soul. response:	They didn't realize it was more than just magic to bring someone back from the dead.
context: Revive System...\To resurrect a single person using a large number of human sacrifices...\It's forbidden, inhumane magic.\Sister... Magic has always been at odds with humanity.\All magic erodes one's humanity.\That's black-magic sophism. You're no different from them!\They thought this was just a way to reunite body with soul.\They didn't realize it was more than just magic to bring someone back from the dead. response:	But Jellal is different!
context: To resurrect a single person using a large number of human sacrifices...\It's forbidden, inhumane magic.\Sister... Magic has always been at odds with humanity.\All magic erodes one's humanity.\That's black-magic sophism. You're no different from them!\They thought this was just a way to reunite body with soul.\They didn't realize it was more than just magic to bring someone back from the dead.\But Jellal is different! response:	He'll be leading us to heaven shortly!
context: It's forbidden, inhumane magic.\Sister... Magic has always been at odds with humanity.\All magic erodes one's humanity.\That's black-magic sophism. You're no different from them!\They thought this was just a way to reunite body with soul.\They didn't realize it was more than just magic to bring someone back from the dead.\But Jellal is different!\He'll be leading us to heaven shortly! response:	Heaven?
context: Sister... Magic has always been at odds with humanity.\All magic erodes one's humanity.\That's black-magic sophism. You're no different from them!\They thought this was just a way to reunite body with soul.\They didn't realize it was more than just magic to bring someone back from the dead.\But Jellal is different!\He'll be leading us to heaven shortly!\Heaven? response:	When Jellal resurrects that certain individual, the world will be reborn.
context: All magic erodes one's humanity.\That's black-magic sophism. You're no different from them!\They thought this was just a way to reunite body with soul.\They didn't realize it was more than just magic to bring someone back from the dead.\But Jellal is different!\He'll be leading us to heaven shortly!\Heaven?\When Jellal resurrects that certain individual, the world will be reborn. response:	With us as its rulers.
context: That's black-magic sophism. You're no different from them!\They thought this was just a way to reunite body with soul.\They didn't realize it was more than just magic to bring someone back from the dead.\But Jellal is different!\He'll be leading us to heaven shortly!\Heaven?\When Jellal resurrects that certain individual, the world will be reborn.\With us as its rulers. response:	The last remnants of the cult who took away our freedom,
context: They thought this was just a way to reunite body with soul.\They didn't realize it was more than just magic to bring someone back from the dead.\But Jellal is different!\He'll be leading us to heaven shortly!\Heaven?\When Jellal resurrects that certain individual, the world will be reborn.\With us as its rulers.\The last remnants of the cult who took away our freedom, response:	You, my trator Sister and your friends...
context: They didn't realize it was more than just magic to bring someone back from the dead.\But Jellal is different!\He'll be leading us to heaven shortly!\Heaven?\When Jellal resurrects that certain individual, the world will be reborn.\With us as its rulers.\The last remnants of the cult who took away our freedom,\You, my trator Sister and your friends... response:	The pitiful citizens living their lives in ignorance!
context: But Jellal is different!\He'll be leading us to heaven shortly!\Heaven?\When Jellal resurrects that certain individual, the world will be reborn.\With us as its rulers.\The last remnants of the cult who took away our freedom,\You, my trator Sister and your friends...\The pitiful citizens living their lives in ignorance! response:	Those incompetent fools on the Council!
context: He'll be leading us to heaven shortly!\Heaven?\When Jellal resurrects that certain individual, the world will be reborn.\With us as its rulers.\The last remnants of the cult who took away our freedom,\You, my trator Sister and your friends...\The pitiful citizens living their lives in ignorance!\Those incompetent fools on the Council! response:	They will all cower in fear, be drenched in grief!
context: Heaven?\When Jellal resurrects that certain individual, the world will be reborn.\With us as its rulers.\The last remnants of the cult who took away our freedom,\You, my trator Sister and your friends...\The pitiful citizens living their lives in ignorance!\Those incompetent fools on the Council!\They will all cower in fear, be drenched in grief! response:	Then we'll take away everyone's freedom!
context: When Jellal resurrects that certain individual, the world will be reborn.\With us as its rulers.\The last remnants of the cult who took away our freedom,\You, my trator Sister and your friends...\The pitiful citizens living their lives in ignorance!\Those incompetent fools on the Council!\They will all cower in fear, be drenched in grief!\Then we'll take away everyone's freedom! response:	We will become the rulers of the world!
context: With us as its rulers.\The last remnants of the cult who took away our freedom,\You, my trator Sister and your friends...\The pitiful citizens living their lives in ignorance!\Those incompetent fools on the Council!\They will all cower in fear, be drenched in grief!\Then we'll take away everyone's freedom!\We will become the rulers of the world! response:	Sister...
context: The last remnants of the cult who took away our freedom,\You, my trator Sister and your friends...\The pitiful citizens living their lives in ignorance!\Those incompetent fools on the Council!\They will all cower in fear, be drenched in grief!\Then we'll take away everyone's freedom!\We will become the rulers of the world!\Sister... response:	Sho...
context: You, my trator Sister and your friends...\The pitiful citizens living their lives in ignorance!\Those incompetent fools on the Council!\They will all cower in fear, be drenched in grief!\Then we'll take away everyone's freedom!\We will become the rulers of the world!\Sister...\Sho... response:	Sis!
context: The pitiful citizens living their lives in ignorance!\Those incompetent fools on the Council!\They will all cower in fear, be drenched in grief!\Then we'll take away everyone's freedom!\We will become the rulers of the world!\Sister...\Sho...\Sis! response:	To think people can change so much...
context: Those incompetent fools on the Council!\They will all cower in fear, be drenched in grief!\Then we'll take away everyone's freedom!\We will become the rulers of the world!\Sister...\Sho...\Sis!\To think people can change so much... response:	Jellal...
context: They will all cower in fear, be drenched in grief!\Then we'll take away everyone's freedom!\We will become the rulers of the world!\Sister...\Sho...\Sis!\To think people can change so much...\Jellal... response:	Is this your doing, you fiend?
context: Then we'll take away everyone's freedom!\We will become the rulers of the world!\Sister...\Sho...\Sis!\To think people can change so much...\Jellal...\Is this your doing, you fiend? response:	It's all cats!
context: We will become the rulers of the world!\Sister...\Sho...\Sis!\To think people can change so much...\Jellal...\Is this your doing, you fiend?\It's all cats! response:	Where am I?
context: Sister...\Sho...\Sis!\To think people can change so much...\Jellal...\Is this your doing, you fiend?\It's all cats!\Where am I? response:	Where's Natsu?
context: Sho...\Sis!\To think people can change so much...\Jellal...\Is this your doing, you fiend?\It's all cats!\Where am I?\Where's Natsu? response:	It's a cat-woman!
context: Sis!\To think people can change so much...\Jellal...\Is this your doing, you fiend?\It's all cats!\Where am I?\Where's Natsu?\It's a cat-woman! response:	Feelin' spiffy?
context: To think people can change so much...\Jellal...\Is this your doing, you fiend?\It's all cats!\Where am I?\Where's Natsu?\It's a cat-woman!\Feelin' spiffy? response:	Feelin' spiffy...
context: Jellal...\Is this your doing, you fiend?\It's all cats!\Where am I?\Where's Natsu?\It's a cat-woman!\Feelin' spiffy?\Feelin' spiffy... response:	It's a talking kitty cat!
context: Is this your doing, you fiend?\It's all cats!\Where am I?\Where's Natsu?\It's a cat-woman!\Feelin' spiffy?\Feelin' spiffy...\It's a talking kitty cat! response:	Millianna, why don't you try being more of a dandy?
context: It's all cats!\Where am I?\Where's Natsu?\It's a cat-woman!\Feelin' spiffy?\Feelin' spiffy...\It's a talking kitty cat!\Millianna, why don't you try being more of a dandy? response:	It's you!
context: Where am I?\Where's Natsu?\It's a cat-woman!\Feelin' spiffy?\Feelin' spiffy...\It's a talking kitty cat!\Millianna, why don't you try being more of a dandy?\It's you! response:	It isn't a talking cat. It's a cat because it talks, get it?
context: Where's Natsu?\It's a cat-woman!\Feelin' spiffy?\Feelin' spiffy...\It's a talking kitty cat!\Millianna, why don't you try being more of a dandy?\It's you!\It isn't a talking cat. It's a cat because it talks, get it? response:	I see!
context: It's a cat-woman!\Feelin' spiffy?\Feelin' spiffy...\It's a talking kitty cat!\Millianna, why don't you try being more of a dandy?\It's you!\It isn't a talking cat. It's a cat because it talks, get it?\I see! response:	I don't get that at all!
context: Feelin' spiffy?\Feelin' spiffy...\It's a talking kitty cat!\Millianna, why don't you try being more of a dandy?\It's you!\It isn't a talking cat. It's a cat because it talks, get it?\I see!\I don't get that at all! response:	And wait, where am I? Where's Natsu?
context: Feelin' spiffy...\It's a talking kitty cat!\Millianna, why don't you try being more of a dandy?\It's you!\It isn't a talking cat. It's a cat because it talks, get it?\I see!\I don't get that at all!\And wait, where am I? Where's Natsu? response:	Hey cat! That boy is probably kissing asphalt right now!
context: It's a talking kitty cat!\Millianna, why don't you try being more of a dandy?\It's you!\It isn't a talking cat. It's a cat because it talks, get it?\I see!\I don't get that at all!\And wait, where am I? Where's Natsu?\Hey cat! That boy is probably kissing asphalt right now! response:	No way Natsu's been done in like that!
context: Millianna, why don't you try being more of a dandy?\It's you!\It isn't a talking cat. It's a cat because it talks, get it?\I see!\I don't get that at all!\And wait, where am I? Where's Natsu?\Hey cat! That boy is probably kissing asphalt right now!\No way Natsu's been done in like that! response:	We have a report! Erza Scarlet has escaped!
context: It's you!\It isn't a talking cat. It's a cat because it talks, get it?\I see!\I don't get that at all!\And wait, where am I? Where's Natsu?\Hey cat! That boy is probably kissing asphalt right now!\No way Natsu's been done in like that!\We have a report! Erza Scarlet has escaped! response:	Escaped? Just like old times!
context: It isn't a talking cat. It's a cat because it talks, get it?\I see!\I don't get that at all!\And wait, where am I? Where's Natsu?\Hey cat! That boy is probably kissing asphalt right now!\No way Natsu's been done in like that!\We have a report! Erza Scarlet has escaped!\Escaped? Just like old times! response:	There's no escape from this tower...
context: I see!\I don't get that at all!\And wait, where am I? Where's Natsu?\Hey cat! That boy is probably kissing asphalt right now!\No way Natsu's been done in like that!\We have a report! Erza Scarlet has escaped!\Escaped? Just like old times!\There's no escape from this tower... response:	Please hurry!
context: I don't get that at all!\And wait, where am I? Where's Natsu?\Hey cat! That boy is probably kissing asphalt right now!\No way Natsu's been done in like that!\We have a report! Erza Scarlet has escaped!\Escaped? Just like old times!\There's no escape from this tower...\Please hurry! response:	Erza's here too...
context: And wait, where am I? Where's Natsu?\Hey cat! That boy is probably kissing asphalt right now!\No way Natsu's been done in like that!\We have a report! Erza Scarlet has escaped!\Escaped? Just like old times!\There's no escape from this tower...\Please hurry!\Erza's here too... response:	What a pain...
context: Hey cat! That boy is probably kissing asphalt right now!\No way Natsu's been done in like that!\We have a report! Erza Scarlet has escaped!\Escaped? Just like old times!\There's no escape from this tower...\Please hurry!\Erza's here too...\What a pain... response:	Lord Jellal...
context: No way Natsu's been done in like that!\We have a report! Erza Scarlet has escaped!\Escaped? Just like old times!\There's no escape from this tower...\Please hurry!\Erza's here too...\What a pain...\Lord Jellal... response:	I knew Erza would make a good woman.
context: We have a report! Erza Scarlet has escaped!\Escaped? Just like old times!\There's no escape from this tower...\Please hurry!\Erza's here too...\What a pain...\Lord Jellal...\I knew Erza would make a good woman. response:	How intriguing, indeed.
context: Escaped? Just like old times!\There's no escape from this tower...\Please hurry!\Erza's here too...\What a pain...\Lord Jellal...\I knew Erza would make a good woman.\How intriguing, indeed. response:	I'm looking forward to see who wins: Erza or myself.
context: There's no escape from this tower...\Please hurry!\Erza's here too...\What a pain...\Lord Jellal...\I knew Erza would make a good woman.\How intriguing, indeed.\I'm looking forward to see who wins: Erza or myself. response:	Life and death...
context: Please hurry!\Erza's here too...\What a pain...\Lord Jellal...\I knew Erza would make a good woman.\How intriguing, indeed.\I'm looking forward to see who wins: Erza or myself.\Life and death... response:	A game of heaven which connects the past and future.
context: Erza's here too...\What a pain...\Lord Jellal...\I knew Erza would make a good woman.\How intriguing, indeed.\I'm looking forward to see who wins: Erza or myself.\Life and death...\A game of heaven which connects the past and future. response:	We have to do something...
context: What a pain...\Lord Jellal...\I knew Erza would make a good woman.\How intriguing, indeed.\I'm looking forward to see who wins: Erza or myself.\Life and death...\A game of heaven which connects the past and future.\We have to do something... response:	First, gather information!
context: Lord Jellal...\I knew Erza would make a good woman.\How intriguing, indeed.\I'm looking forward to see who wins: Erza or myself.\Life and death...\A game of heaven which connects the past and future.\We have to do something...\First, gather information! response:	We must dispatch the entire military!
context: I knew Erza would make a good woman.\How intriguing, indeed.\I'm looking forward to see who wins: Erza or myself.\Life and death...\A game of heaven which connects the past and future.\We have to do something...\First, gather information!\We must dispatch the entire military! response:	You bleeding-heart doves...
context: How intriguing, indeed.\I'm looking forward to see who wins: Erza or myself.\Life and death...\A game of heaven which connects the past and future.\We have to do something...\First, gather information!\We must dispatch the entire military!\You bleeding-heart doves... response:	What do you mean?
context: I'm looking forward to see who wins: Erza or myself.\Life and death...\A game of heaven which connects the past and future.\We have to do something...\First, gather information!\We must dispatch the entire military!\You bleeding-heart doves...\What do you mean? response:	Sieg, you bastard!
context: Life and death...\A game of heaven which connects the past and future.\We have to do something...\First, gather information!\We must dispatch the entire military!\You bleeding-heart doves...\What do you mean?\Sieg, you bastard! response:	Sending the military?
context: A game of heaven which connects the past and future.\We have to do something...\First, gather information!\We must dispatch the entire military!\You bleeding-heart doves...\What do you mean?\Sieg, you bastard!\Sending the military? response:	What else could I call someone with that weak a response?
context: We have to do something...\First, gather information!\We must dispatch the entire military!\You bleeding-heart doves...\What do you mean?\Sieg, you bastard!\Sending the military?\What else could I call someone with that weak a response? response:	This is dangerous... Far too dangerous!
context: First, gather information!\We must dispatch the entire military!\You bleeding-heart doves...\What do you mean?\Sieg, you bastard!\Sending the military?\What else could I call someone with that weak a response?\This is dangerous... Far too dangerous! response:	What are you trying to say?
context: We must dispatch the entire military!\You bleeding-heart doves...\What do you mean?\Sieg, you bastard!\Sending the military?\What else could I call someone with that weak a response?\This is dangerous... Far too dangerous!\What are you trying to say? response:	You people don't understand.
context: You bleeding-heart doves...\What do you mean?\Sieg, you bastard!\Sending the military?\What else could I call someone with that weak a response?\This is dangerous... Far too dangerous!\What are you trying to say?\You people don't understand. response:	There is only one way to destroy the Tower of Heaven now.
context: What do you mean?\Sieg, you bastard!\Sending the military?\What else could I call someone with that weak a response?\This is dangerous... Far too dangerous!\What are you trying to say?\You people don't understand.\There is only one way to destroy the Tower of Heaven now. response:	Otherwise we are all doomed for sure.
context: Sieg, you bastard!\Sending the military?\What else could I call someone with that weak a response?\This is dangerous... Far too dangerous!\What are you trying to say?\You people don't understand.\There is only one way to destroy the Tower of Heaven now.\Otherwise we are all doomed for sure. response:	Etherion!
context: Sending the military?\What else could I call someone with that weak a response?\This is dangerous... Far too dangerous!\What are you trying to say?\You people don't understand.\There is only one way to destroy the Tower of Heaven now.\Otherwise we are all doomed for sure.\Etherion! response:	What did you say?!
context: What else could I call someone with that weak a response?\This is dangerous... Far too dangerous!\What are you trying to say?\You people don't understand.\There is only one way to destroy the Tower of Heaven now.\Otherwise we are all doomed for sure.\Etherion!\What did you say?! response:	The cross-dimensional destruction magic?!
context: This is dangerous... Far too dangerous!\What are you trying to say?\You people don't understand.\There is only one way to destroy the Tower of Heaven now.\Otherwise we are all doomed for sure.\Etherion!\What did you say?!\The cross-dimensional destruction magic?! response:	Are you mad?!
context: What are you trying to say?\You people don't understand.\There is only one way to destroy the Tower of Heaven now.\Otherwise we are all doomed for sure.\Etherion!\What did you say?!\The cross-dimensional destruction magic?!\Are you mad?! response:	You've seen its predicted destructive power, right?
context: You people don't understand.\There is only one way to destroy the Tower of Heaven now.\Otherwise we are all doomed for sure.\Etherion!\What did you say?!\The cross-dimensional destruction magic?!\Are you mad?!\You've seen its predicted destructive power, right? response:	It has the power to destroy an entire country!
context: There is only one way to destroy the Tower of Heaven now.\Otherwise we are all doomed for sure.\Etherion!\What did you say?!\The cross-dimensional destruction magic?!\Are you mad?!\You've seen its predicted destructive power, right?\It has the power to destroy an entire country! response:	Etherion is our ultimate weapon!
context: Otherwise we are all doomed for sure.\Etherion!\What did you say?!\The cross-dimensional destruction magic?!\Are you mad?!\You've seen its predicted destructive power, right?\It has the power to destroy an entire country!\Etherion is our ultimate weapon! response:	It's even more dangerous magic than the R-system!
context: Etherion!\What did you say?!\The cross-dimensional destruction magic?!\Are you mad?!\You've seen its predicted destructive power, right?\It has the power to destroy an entire country!\Etherion is our ultimate weapon!\It's even more dangerous magic than the R-system! response:	However...
context: What did you say?!\The cross-dimensional destruction magic?!\Are you mad?!\You've seen its predicted destructive power, right?\It has the power to destroy an entire country!\Etherion is our ultimate weapon!\It's even more dangerous magic than the R-system!\However... response:	But with the satellite square, we could target this entire area.
context: The cross-dimensional destruction magic?!\Are you mad?!\You've seen its predicted destructive power, right?\It has the power to destroy an entire country!\Etherion is our ultimate weapon!\It's even more dangerous magic than the R-system!\However...\But with the satellite square, we could target this entire area. response:	And the only thing that could destroy such a large building is Etherion!
context: Are you mad?!\You've seen its predicted destructive power, right?\It has the power to destroy an entire country!\Etherion is our ultimate weapon!\It's even more dangerous magic than the R-system!\However...\But with the satellite square, we could target this entire area.\And the only thing that could destroy such a large building is Etherion! response:	I concur.
context: You've seen its predicted destructive power, right?\It has the power to destroy an entire country!\Etherion is our ultimate weapon!\It's even more dangerous magic than the R-system!\However...\But with the satellite square, we could target this entire area.\And the only thing that could destroy such a large building is Etherion!\I concur. response:	Ultear, you too?
context: It has the power to destroy an entire country!\Etherion is our ultimate weapon!\It's even more dangerous magic than the R-system!\However...\But with the satellite square, we could target this entire area.\And the only thing that could destroy such a large building is Etherion!\I concur.\Ultear, you too? response:	There are 9 of us in total. Only three more are needed.
context: Etherion is our ultimate weapon!\It's even more dangerous magic than the R-system!\However...\But with the satellite square, we could target this entire area.\And the only thing that could destroy such a large building is Etherion!\I concur.\Ultear, you too?\There are 9 of us in total. Only three more are needed. response:	If three more people agree than we fire Etherion!
context: It's even more dangerous magic than the R-system!\However...\But with the satellite square, we could target this entire area.\And the only thing that could destroy such a large building is Etherion!\I concur.\Ultear, you too?\There are 9 of us in total. Only three more are needed.\If three more people agree than we fire Etherion! response:	There's no time!
context: However...\But with the satellite square, we could target this entire area.\And the only thing that could destroy such a large building is Etherion!\I concur.\Ultear, you too?\There are 9 of us in total. Only three more are needed.\If three more people agree than we fire Etherion!\There's no time! response:	We can't let him use the R-system!
context: But with the satellite square, we could target this entire area.\And the only thing that could destroy such a large building is Etherion!\I concur.\Ultear, you too?\There are 9 of us in total. Only three more are needed.\If three more people agree than we fire Etherion!\There's no time!\We can't let him use the R-system! response:	That will end with your twin brother Jellal losing his life, you know.
context: And the only thing that could destroy such a large building is Etherion!\I concur.\Ultear, you too?\There are 9 of us in total. Only three more are needed.\If three more people agree than we fire Etherion!\There's no time!\We can't let him use the R-system!\That will end with your twin brother Jellal losing his life, you know. response:	Of course.
context: I concur.\Ultear, you too?\There are 9 of us in total. Only three more are needed.\If three more people agree than we fire Etherion!\There's no time!\We can't let him use the R-system!\That will end with your twin brother Jellal losing his life, you know.\Of course. response:	That's just how terrible a system it is.
context: Ultear, you too?\There are 9 of us in total. Only three more are needed.\If three more people agree than we fire Etherion!\There's no time!\We can't let him use the R-system!\That will end with your twin brother Jellal losing his life, you know.\Of course.\That's just how terrible a system it is. response:	Tell me where Jellal is!
context: There are 9 of us in total. Only three more are needed.\If three more people agree than we fire Etherion!\There's no time!\We can't let him use the R-system!\That will end with your twin brother Jellal losing his life, you know.\Of course.\That's just how terrible a system it is.\Tell me where Jellal is! response:	There are a lot of lookouts...
context: If three more people agree than we fire Etherion!\There's no time!\We can't let him use the R-system!\That will end with your twin brother Jellal losing his life, you know.\Of course.\That's just how terrible a system it is.\Tell me where Jellal is!\There are a lot of lookouts... response:	Should we bust in?
context: There's no time!\We can't let him use the R-system!\That will end with your twin brother Jellal losing his life, you know.\Of course.\That's just how terrible a system it is.\Tell me where Jellal is!\There are a lot of lookouts...\Should we bust in? response:	No! Erza and Happy are captured!
context: We can't let him use the R-system!\That will end with your twin brother Jellal losing his life, you know.\Of course.\That's just how terrible a system it is.\Tell me where Jellal is!\There are a lot of lookouts...\Should we bust in?\No! Erza and Happy are captured! response:	If we don't do this right, we could put the two of them in danger.
context: That will end with your twin brother Jellal losing his life, you know.\Of course.\That's just how terrible a system it is.\Tell me where Jellal is!\There are a lot of lookouts...\Should we bust in?\No! Erza and Happy are captured!\If we don't do this right, we could put the two of them in danger. response:	That would put us at a disadvantage.
context: Of course.\That's just how terrible a system it is.\Tell me where Jellal is!\There are a lot of lookouts...\Should we bust in?\No! Erza and Happy are captured!\If we don't do this right, we could put the two of them in danger.\That would put us at a disadvantage. response:	I've found a way in underwater.
context: That's just how terrible a system it is.\Tell me where Jellal is!\There are a lot of lookouts...\Should we bust in?\No! Erza and Happy are captured!\If we don't do this right, we could put the two of them in danger.\That would put us at a disadvantage.\I've found a way in underwater. response:	Really? That's great!
context: Tell me where Jellal is!\There are a lot of lookouts...\Should we bust in?\No! Erza and Happy are captured!\If we don't do this right, we could put the two of them in danger.\That would put us at a disadvantage.\I've found a way in underwater.\Really? That's great! response:	I have been praised!
context: There are a lot of lookouts...\Should we bust in?\No! Erza and Happy are captured!\If we don't do this right, we could put the two of them in danger.\That would put us at a disadvantage.\I've found a way in underwater.\Really? That's great!\I have been praised! response:	Not you, but I, Juvia!
context: Should we bust in?\No! Erza and Happy are captured!\If we don't do this right, we could put the two of them in danger.\That would put us at a disadvantage.\I've found a way in underwater.\Really? That's great!\I have been praised!\Not you, but I, Juvia! response:	Riiight...
context: No! Erza and Happy are captured!\If we don't do this right, we could put the two of them in danger.\That would put us at a disadvantage.\I've found a way in underwater.\Really? That's great!\I have been praised!\Not you, but I, Juvia!\Riiight... response:	It's about ten minutes underwater.
context: If we don't do this right, we could put the two of them in danger.\That would put us at a disadvantage.\I've found a way in underwater.\Really? That's great!\I have been praised!\Not you, but I, Juvia!\Riiight...\It's about ten minutes underwater. response:	That ain't a problem.
context: That would put us at a disadvantage.\I've found a way in underwater.\Really? That's great!\I have been praised!\Not you, but I, Juvia!\Riiight...\It's about ten minutes underwater.\That ain't a problem. response:	Nope.
context: I've found a way in underwater.\Really? That's great!\I have been praised!\Not you, but I, Juvia!\Riiight...\It's about ten minutes underwater.\That ain't a problem.\Nope. response:	No way! Impossible!
context: Really? That's great!\I have been praised!\Not you, but I, Juvia!\Riiight...\It's about ten minutes underwater.\That ain't a problem.\Nope.\No way! Impossible! response:	Then put this on your head.
context: I have been praised!\Not you, but I, Juvia!\Riiight...\It's about ten minutes underwater.\That ain't a problem.\Nope.\No way! Impossible!\Then put this on your head. response:	It's oxygen trapped in a water shell, so you can breath underwater.
context: Not you, but I, Juvia!\Riiight...\It's about ten minutes underwater.\That ain't a problem.\Nope.\No way! Impossible!\Then put this on your head.\It's oxygen trapped in a water shell, so you can breath underwater. response:	You're awesome!
context: Riiight...\It's about ten minutes underwater.\That ain't a problem.\Nope.\No way! Impossible!\Then put this on your head.\It's oxygen trapped in a water shell, so you can breath underwater.\You're awesome! response:	So... Who are you?
context: It's about ten minutes underwater.\That ain't a problem.\Nope.\No way! Impossible!\Then put this on your head.\It's oxygen trapped in a water shell, so you can breath underwater.\You're awesome!\So... Who are you? response:	So this is that base of the tower...
context: That ain't a problem.\Nope.\No way! Impossible!\Then put this on your head.\It's oxygen trapped in a water shell, so you can breath underwater.\You're awesome!\So... Who are you?\So this is that base of the tower... response:	Where's Erza and Happy?
context: Nope.\No way! Impossible!\Then put this on your head.\It's oxygen trapped in a water shell, so you can breath underwater.\You're awesome!\So... Who are you?\So this is that base of the tower...\Where's Erza and Happy? response:	These things are pretty convenient, if a bit tacky...
context: No way! Impossible!\Then put this on your head.\It's oxygen trapped in a water shell, so you can breath underwater.\You're awesome!\So... Who are you?\So this is that base of the tower...\Where's Erza and Happy?\These things are pretty convenient, if a bit tacky... response:	I made yours a bit smaller, Lucy-san, so I'm impressed you made it.
context: Then put this on your head.\It's oxygen trapped in a water shell, so you can breath underwater.\You're awesome!\So... Who are you?\So this is that base of the tower...\Where's Erza and Happy?\These things are pretty convenient, if a bit tacky...\I made yours a bit smaller, Lucy-san, so I'm impressed you made it. response:	Hey, wait a sec there...
