context: Being called response:	Welome home, Master.
context: Here.\You're not going to feed me?\You're ordering me around too much!\Here, ahh...\Oh yeah, I think I also want to add the optional, chance to get a double picture.\Jirou-kun, will you please take the picture?\I don't mind, but I don't know if it'll turn into some scary ordeal.\Here. response:	I suggest you go find an exorcist.
context: You're not going to feed me?\You're ordering me around too much!\Here, ahh...\Oh yeah, I think I also want to add the optional, chance to get a double picture.\Jirou-kun, will you please take the picture?\I don't mind, but I don't know if it'll turn into some scary ordeal.\Here.\I suggest you go find an exorcist. response:	Mind your own business.
context: You're ordering me around too much!\Here, ahh...\Oh yeah, I think I also want to add the optional, chance to get a double picture.\Jirou-kun, will you please take the picture?\I don't mind, but I don't know if it'll turn into some scary ordeal.\Here.\I suggest you go find an exorcist.\Mind your own business. response:	Well now...
context: Here, ahh...\Oh yeah, I think I also want to add the optional, chance to get a double picture.\Jirou-kun, will you please take the picture?\I don't mind, but I don't know if it'll turn into some scary ordeal.\Here.\I suggest you go find an exorcist.\Mind your own business.\Well now... response:	Are you going home?
context: Oh yeah, I think I also want to add the optional, chance to get a double picture.\Jirou-kun, will you please take the picture?\I don't mind, but I don't know if it'll turn into some scary ordeal.\Here.\I suggest you go find an exorcist.\Mind your own business.\Well now...\Are you going home? response:	If you make such a happy expression, it makes me want to stay more.
context: Jirou-kun, will you please take the picture?\I don't mind, but I don't know if it'll turn into some scary ordeal.\Here.\I suggest you go find an exorcist.\Mind your own business.\Well now...\Are you going home?\If you make such a happy expression, it makes me want to stay more. response:	It is almost 3pm.
context: I don't mind, but I don't know if it'll turn into some scary ordeal.\Here.\I suggest you go find an exorcist.\Mind your own business.\Well now...\Are you going home?\If you make such a happy expression, it makes me want to stay more.\It is almost 3pm. response:	It's almost peak hours. Go home!
context: Here.\I suggest you go find an exorcist.\Mind your own business.\Well now...\Are you going home?\If you make such a happy expression, it makes me want to stay more.\It is almost 3pm.\It's almost peak hours. Go home! response:	Well, it seems that I don't have a choice now, do I?!
context: I suggest you go find an exorcist.\Mind your own business.\Well now...\Are you going home?\If you make such a happy expression, it makes me want to stay more.\It is almost 3pm.\It's almost peak hours. Go home!\Well, it seems that I don't have a choice now, do I?! response:	Have a nice tri...
context: Mind your own business.\Well now...\Are you going home?\If you make such a happy expression, it makes me want to stay more.\It is almost 3pm.\It's almost peak hours. Go home!\Well, it seems that I don't have a choice now, do I?!\Have a nice tri... response:	I'm late!
context: Well now...\Are you going home?\If you make such a happy expression, it makes me want to stay more.\It is almost 3pm.\It's almost peak hours. Go home!\Well, it seems that I don't have a choice now, do I?!\Have a nice tri...\I'm late! response:	Oh, my glasses, this is bad!
context: Are you going home?\If you make such a happy expression, it makes me want to stay more.\It is almost 3pm.\It's almost peak hours. Go home!\Well, it seems that I don't have a choice now, do I?!\Have a nice tri...\I'm late!\Oh, my glasses, this is bad! response:	This voice is...
context: If you make such a happy expression, it makes me want to stay more.\It is almost 3pm.\It's almost peak hours. Go home!\Well, it seems that I don't have a choice now, do I?!\Have a nice tri...\I'm late!\Oh, my glasses, this is bad!\This voice is... response:	Here.
context: It is almost 3pm.\It's almost peak hours. Go home!\Well, it seems that I don't have a choice now, do I?!\Have a nice tri...\I'm late!\Oh, my glasses, this is bad!\This voice is...\Here. response:	Hurry up and put your glasses back on.
context: It's almost peak hours. Go home!\Well, it seems that I don't have a choice now, do I?!\Have a nice tri...\I'm late!\Oh, my glasses, this is bad!\This voice is...\Here.\Hurry up and put your glasses back on. response:	As I thought, it's you two!
context: Well, it seems that I don't have a choice now, do I?!\Have a nice tri...\I'm late!\Oh, my glasses, this is bad!\This voice is...\Here.\Hurry up and put your glasses back on.\As I thought, it's you two! response:	Oh my, Nii-san!
context: Have a nice tri...\I'm late!\Oh, my glasses, this is bad!\This voice is...\Here.\Hurry up and put your glasses back on.\As I thought, it's you two!\Oh my, Nii-san! response:	Why are you all here?
context: I'm late!\Oh, my glasses, this is bad!\This voice is...\Here.\Hurry up and put your glasses back on.\As I thought, it's you two!\Oh my, Nii-san!\Why are you all here? response:	Sakamachi Nakuru!
context: Oh, my glasses, this is bad!\This voice is...\Here.\Hurry up and put your glasses back on.\As I thought, it's you two!\Oh my, Nii-san!\Why are you all here?\Sakamachi Nakuru! response:	Ah, temporary part-timers.
context: This voice is...\Here.\Hurry up and put your glasses back on.\As I thought, it's you two!\Oh my, Nii-san!\Why are you all here?\Sakamachi Nakuru!\Ah, temporary part-timers. response:	Yes, we will be in your care.
context: Here.\Hurry up and put your glasses back on.\As I thought, it's you two!\Oh my, Nii-san!\Why are you all here?\Sakamachi Nakuru!\Ah, temporary part-timers.\Yes, we will be in your care. response:	Part-timers?
context: Hurry up and put your glasses back on.\As I thought, it's you two!\Oh my, Nii-san!\Why are you all here?\Sakamachi Nakuru!\Ah, temporary part-timers.\Yes, we will be in your care.\Part-timers? response:	Hi, I'm Choco. I'm Milk. We are Yui and Kaori!
context: As I thought, it's you two!\Oh my, Nii-san!\Why are you all here?\Sakamachi Nakuru!\Ah, temporary part-timers.\Yes, we will be in your care.\Part-timers?\Hi, I'm Choco. I'm Milk. We are Yui and Kaori! response:	Hi, I'm Usami! I'm Masamune! I'm Usami, Masamune!
context: Oh my, Nii-san!\Why are you all here?\Sakamachi Nakuru!\Ah, temporary part-timers.\Yes, we will be in your care.\Part-timers?\Hi, I'm Choco. I'm Milk. We are Yui and Kaori!\Hi, I'm Usami! I'm Masamune! I'm Usami, Masamune! response:	Is there a problem?
context: Why are you all here?\Sakamachi Nakuru!\Ah, temporary part-timers.\Yes, we will be in your care.\Part-timers?\Hi, I'm Choco. I'm Milk. We are Yui and Kaori!\Hi, I'm Usami! I'm Masamune! I'm Usami, Masamune!\Is there a problem? response:	I can't believe both of you guys are going to work here as well.
context: Sakamachi Nakuru!\Ah, temporary part-timers.\Yes, we will be in your care.\Part-timers?\Hi, I'm Choco. I'm Milk. We are Yui and Kaori!\Hi, I'm Usami! I'm Masamune! I'm Usami, Masamune!\Is there a problem?\I can't believe both of you guys are going to work here as well. response:	We didn't think you and Onee-sama were going to be here!
context: Ah, temporary part-timers.\Yes, we will be in your care.\Part-timers?\Hi, I'm Choco. I'm Milk. We are Yui and Kaori!\Hi, I'm Usami! I'm Masamune! I'm Usami, Masamune!\Is there a problem?\I can't believe both of you guys are going to work here as well.\We didn't think you and Onee-sama were going to be here! response:	There's also a butler cafe on the same street as this shop.
context: Yes, we will be in your care.\Part-timers?\Hi, I'm Choco. I'm Milk. We are Yui and Kaori!\Hi, I'm Usami! I'm Masamune! I'm Usami, Masamune!\Is there a problem?\I can't believe both of you guys are going to work here as well.\We didn't think you and Onee-sama were going to be here!\There's also a butler cafe on the same street as this shop. response:	We're both members there!
context: Part-timers?\Hi, I'm Choco. I'm Milk. We are Yui and Kaori!\Hi, I'm Usami! I'm Masamune! I'm Usami, Masamune!\Is there a problem?\I can't believe both of you guys are going to work here as well.\We didn't think you and Onee-sama were going to be here!\There's also a butler cafe on the same street as this shop.\We're both members there! response:	Anyway, we heard that one of the part-timers here had taken off and that they were troubled by that.
context: Hi, I'm Choco. I'm Milk. We are Yui and Kaori!\Hi, I'm Usami! I'm Masamune! I'm Usami, Masamune!\Is there a problem?\I can't believe both of you guys are going to work here as well.\We didn't think you and Onee-sama were going to be here!\There's also a butler cafe on the same street as this shop.\We're both members there!\Anyway, we heard that one of the part-timers here had taken off and that they were troubled by that. response:	A Butler's Cafe?
context: Hi, I'm Usami! I'm Masamune! I'm Usami, Masamune!\Is there a problem?\I can't believe both of you guys are going to work here as well.\We didn't think you and Onee-sama were going to be here!\There's also a butler cafe on the same street as this shop.\We're both members there!\Anyway, we heard that one of the part-timers here had taken off and that they were troubled by that.\A Butler's Cafe? response:	Thank you for waiting, Milady.
context: Is there a problem?\I can't believe both of you guys are going to work here as well.\We didn't think you and Onee-sama were going to be here!\There's also a butler cafe on the same street as this shop.\We're both members there!\Anyway, we heard that one of the part-timers here had taken off and that they were troubled by that.\A Butler's Cafe?\Thank you for waiting, Milady. response:	Take this to table three.
context: I can't believe both of you guys are going to work here as well.\We didn't think you and Onee-sama were going to be here!\There's also a butler cafe on the same street as this shop.\We're both members there!\Anyway, we heard that one of the part-timers here had taken off and that they were troubled by that.\A Butler's Cafe?\Thank you for waiting, Milady.\Take this to table three. response:	Then refill the lady's glass of water at the first table.
context: We didn't think you and Onee-sama were going to be here!\There's also a butler cafe on the same street as this shop.\We're both members there!\Anyway, we heard that one of the part-timers here had taken off and that they were troubled by that.\A Butler's Cafe?\Thank you for waiting, Milady.\Take this to table three.\Then refill the lady's glass of water at the first table. response:	Also, the floor near the wall is dirty and needs to be cleaned.
context: There's also a butler cafe on the same street as this shop.\We're both members there!\Anyway, we heard that one of the part-timers here had taken off and that they were troubled by that.\A Butler's Cafe?\Thank you for waiting, Milady.\Take this to table three.\Then refill the lady's glass of water at the first table.\Also, the floor near the wall is dirty and needs to be cleaned. response:	Yes.
context: We're both members there!\Anyway, we heard that one of the part-timers here had taken off and that they were troubled by that.\A Butler's Cafe?\Thank you for waiting, Milady.\Take this to table three.\Then refill the lady's glass of water at the first table.\Also, the floor near the wall is dirty and needs to be cleaned.\Yes. response:	You're a real pro, aren't you?
context: Anyway, we heard that one of the part-timers here had taken off and that they were troubled by that.\A Butler's Cafe?\Thank you for waiting, Milady.\Take this to table three.\Then refill the lady's glass of water at the first table.\Also, the floor near the wall is dirty and needs to be cleaned.\Yes.\You're a real pro, aren't you? response:	Umm, may I leave now?
context: A Butler's Cafe?\Thank you for waiting, Milady.\Take this to table three.\Then refill the lady's glass of water at the first table.\Also, the floor near the wall is dirty and needs to be cleaned.\Yes.\You're a real pro, aren't you?\Umm, may I leave now? response:	Not yet.
context: Thank you for waiting, Milady.\Take this to table three.\Then refill the lady's glass of water at the first table.\Also, the floor near the wall is dirty and needs to be cleaned.\Yes.\You're a real pro, aren't you?\Umm, may I leave now?\Not yet. response:	When I say it's wrong, it's wrong!
context: Take this to table three.\Then refill the lady's glass of water at the first table.\Also, the floor near the wall is dirty and needs to be cleaned.\Yes.\You're a real pro, aren't you?\Umm, may I leave now?\Not yet.\When I say it's wrong, it's wrong! response:	You need to at least work off the repair cost.
context: Then refill the lady's glass of water at the first table.\Also, the floor near the wall is dirty and needs to be cleaned.\Yes.\You're a real pro, aren't you?\Umm, may I leave now?\Not yet.\When I say it's wrong, it's wrong!\You need to at least work off the repair cost. response:	I understand.
context: Also, the floor near the wall is dirty and needs to be cleaned.\Yes.\You're a real pro, aren't you?\Umm, may I leave now?\Not yet.\When I say it's wrong, it's wrong!\You need to at least work off the repair cost.\I understand. response:	Or you can pay them off with your body.
context: Yes.\You're a real pro, aren't you?\Umm, may I leave now?\Not yet.\When I say it's wrong, it's wrong!\You need to at least work off the repair cost.\I understand.\Or you can pay them off with your body. response:	Jirou...
context: You're a real pro, aren't you?\Umm, may I leave now?\Not yet.\When I say it's wrong, it's wrong!\You need to at least work off the repair cost.\I understand.\Or you can pay them off with your body.\Jirou... response:	What? I was kidding.
context: Umm, may I leave now?\Not yet.\When I say it's wrong, it's wrong!\You need to at least work off the repair cost.\I understand.\Or you can pay them off with your body.\Jirou...\What? I was kidding. response:	Are you really a BL?
context: Not yet.\When I say it's wrong, it's wrong!\You need to at least work off the repair cost.\I understand.\Or you can pay them off with your body.\Jirou...\What? I was kidding.\Are you really a BL? response:	If you have the time to be joking around, hurry up and go take this!
context: When I say it's wrong, it's wrong!\You need to at least work off the repair cost.\I understand.\Or you can pay them off with your body.\Jirou...\What? I was kidding.\Are you really a BL?\If you have the time to be joking around, hurry up and go take this! response:	Fight
context: You need to at least work off the repair cost.\I understand.\Or you can pay them off with your body.\Jirou...\What? I was kidding.\Are you really a BL?\If you have the time to be joking around, hurry up and go take this!\Fight response:	Super Media Lolita Sexy Beam!
context: I understand.\Or you can pay them off with your body.\Jirou...\What? I was kidding.\Are you really a BL?\If you have the time to be joking around, hurry up and go take this!\Fight\Super Media Lolita Sexy Beam! response:	That's too naive.
context: Or you can pay them off with your body.\Jirou...\What? I was kidding.\Are you really a BL?\If you have the time to be joking around, hurry up and go take this!\Fight\Super Media Lolita Sexy Beam!\That's too naive. response:	Ultra Hyper Burning Kick!
context: Jirou...\What? I was kidding.\Are you really a BL?\If you have the time to be joking around, hurry up and go take this!\Fight\Super Media Lolita Sexy Beam!\That's too naive.\Ultra Hyper Burning Kick! response:	First! Start again from the beginning!
context: What? I was kidding.\Are you really a BL?\If you have the time to be joking around, hurry up and go take this!\Fight\Super Media Lolita Sexy Beam!\That's too naive.\Ultra Hyper Burning Kick!\First! Start again from the beginning! response:	It's my absolute victory!
context: Are you really a BL?\If you have the time to be joking around, hurry up and go take this!\Fight\Super Media Lolita Sexy Beam!\That's too naive.\Ultra Hyper Burning Kick!\First! Start again from the beginning!\It's my absolute victory! response:	I wouldn't be defeated if it were a real fight.
context: If you have the time to be joking around, hurry up and go take this!\Fight\Super Media Lolita Sexy Beam!\That's too naive.\Ultra Hyper Burning Kick!\First! Start again from the beginning!\It's my absolute victory!\I wouldn't be defeated if it were a real fight. response:	You're very strong, aren't you, Milady?
context: Fight\Super Media Lolita Sexy Beam!\That's too naive.\Ultra Hyper Burning Kick!\First! Start again from the beginning!\It's my absolute victory!\I wouldn't be defeated if it were a real fight.\You're very strong, aren't you, Milady? response:	Yes, all of us maids will give air kisses for celebrating our customer's victory!
context: Super Media Lolita Sexy Beam!\That's too naive.\Ultra Hyper Burning Kick!\First! Start again from the beginning!\It's my absolute victory!\I wouldn't be defeated if it were a real fight.\You're very strong, aren't you, Milady?\Yes, all of us maids will give air kisses for celebrating our customer's victory! response:	What is that?
context: That's too naive.\Ultra Hyper Burning Kick!\First! Start again from the beginning!\It's my absolute victory!\I wouldn't be defeated if it were a real fight.\You're very strong, aren't you, Milady?\Yes, all of us maids will give air kisses for celebrating our customer's victory!\What is that? response:	Nakuru?
context: Ultra Hyper Burning Kick!\First! Start again from the beginning!\It's my absolute victory!\I wouldn't be defeated if it were a real fight.\You're very strong, aren't you, Milady?\Yes, all of us maids will give air kisses for celebrating our customer's victory!\What is that?\Nakuru? response:	Master, please wear glasses.
context: First! Start again from the beginning!\It's my absolute victory!\I wouldn't be defeated if it were a real fight.\You're very strong, aren't you, Milady?\Yes, all of us maids will give air kisses for celebrating our customer's victory!\What is that?\Nakuru?\Master, please wear glasses. response:	Hurry up!
context: It's my absolute victory!\I wouldn't be defeated if it were a real fight.\You're very strong, aren't you, Milady?\Yes, all of us maids will give air kisses for celebrating our customer's victory!\What is that?\Nakuru?\Master, please wear glasses.\Hurry up! response:	Yes!
context: I wouldn't be defeated if it were a real fight.\You're very strong, aren't you, Milady?\Yes, all of us maids will give air kisses for celebrating our customer's victory!\What is that?\Nakuru?\Master, please wear glasses.\Hurry up!\Yes! response:	Here, line up.
context: You're very strong, aren't you, Milady?\Yes, all of us maids will give air kisses for celebrating our customer's victory!\What is that?\Nakuru?\Master, please wear glasses.\Hurry up!\Yes!\Here, line up. response:	Yes!
context: Yes, all of us maids will give air kisses for celebrating our customer's victory!\What is that?\Nakuru?\Master, please wear glasses.\Hurry up!\Yes!\Here, line up.\Yes! response:	Ready, set,
context: What is that?\Nakuru?\Master, please wear glasses.\Hurry up!\Yes!\Here, line up.\Yes!\Ready, set, response:	Congratulations, master.
context: Nakuru?\Master, please wear glasses.\Hurry up!\Yes!\Here, line up.\Yes!\Ready, set,\Congratulations, master. response:	She's a devil!
context: Master, please wear glasses.\Hurry up!\Yes!\Here, line up.\Yes!\Ready, set,\Congratulations, master.\She's a devil! response:	I wonder if there are even more interesting services.
context: Hurry up!\Yes!\Here, line up.\Yes!\Ready, set,\Congratulations, master.\She's a devil!\I wonder if there are even more interesting services. response:	More like, how long you plan to stay here?
context: Yes!\Here, line up.\Yes!\Ready, set,\Congratulations, master.\She's a devil!\I wonder if there are even more interesting services.\More like, how long you plan to stay here? response:	Because, we have Kureha and Nakuru-chan working here as well.
context: Here, line up.\Yes!\Ready, set,\Congratulations, master.\She's a devil!\I wonder if there are even more interesting services.\More like, how long you plan to stay here?\Because, we have Kureha and Nakuru-chan working here as well. response:	I have no choice but to make them my maids.
context: Yes!\Ready, set,\Congratulations, master.\She's a devil!\I wonder if there are even more interesting services.\More like, how long you plan to stay here?\Because, we have Kureha and Nakuru-chan working here as well.\I have no choice but to make them my maids. response:	I can't put up with you any longer.
context: Ready, set,\Congratulations, master.\She's a devil!\I wonder if there are even more interesting services.\More like, how long you plan to stay here?\Because, we have Kureha and Nakuru-chan working here as well.\I have no choice but to make them my maids.\I can't put up with you any longer. response:	I'll go wash the plates.
context: Congratulations, master.\She's a devil!\I wonder if there are even more interesting services.\More like, how long you plan to stay here?\Because, we have Kureha and Nakuru-chan working here as well.\I have no choice but to make them my maids.\I can't put up with you any longer.\I'll go wash the plates. response:	This warm and soft feeling...
context: She's a devil!\I wonder if there are even more interesting services.\More like, how long you plan to stay here?\Because, we have Kureha and Nakuru-chan working here as well.\I have no choice but to make them my maids.\I can't put up with you any longer.\I'll go wash the plates.\This warm and soft feeling... response:	This is...
context: I wonder if there are even more interesting services.\More like, how long you plan to stay here?\Because, we have Kureha and Nakuru-chan working here as well.\I have no choice but to make them my maids.\I can't put up with you any longer.\I'll go wash the plates.\This warm and soft feeling...\This is... response:	Are you all right?
context: More like, how long you plan to stay here?\Because, we have Kureha and Nakuru-chan working here as well.\I have no choice but to make them my maids.\I can't put up with you any longer.\I'll go wash the plates.\This warm and soft feeling...\This is...\Are you all right? response:	Yes.
context: Because, we have Kureha and Nakuru-chan working here as well.\I have no choice but to make them my maids.\I can't put up with you any longer.\I'll go wash the plates.\This warm and soft feeling...\This is...\Are you all right?\Yes. response:	We already closed the shop, so rest up.
context: I have no choice but to make them my maids.\I can't put up with you any longer.\I'll go wash the plates.\This warm and soft feeling...\This is...\Are you all right?\Yes.\We already closed the shop, so rest up. response:	Sorry.
context: I can't put up with you any longer.\I'll go wash the plates.\This warm and soft feeling...\This is...\Are you all right?\Yes.\We already closed the shop, so rest up.\Sorry. response:	I wonder what happened to make you suddenly lose your consciousness.
context: I'll go wash the plates.\This warm and soft feeling...\This is...\Are you all right?\Yes.\We already closed the shop, so rest up.\Sorry.\I wonder what happened to make you suddenly lose your consciousness. response:	Nothing at all.
context: This warm and soft feeling...\This is...\Are you all right?\Yes.\We already closed the shop, so rest up.\Sorry.\I wonder what happened to make you suddenly lose your consciousness.\Nothing at all. response:	You don't seem to have a fever...
context: This is...\Are you all right?\Yes.\We already closed the shop, so rest up.\Sorry.\I wonder what happened to make you suddenly lose your consciousness.\Nothing at all.\You don't seem to have a fever... response:	Um, really, I'm fine so...
context: Are you all right?\Yes.\We already closed the shop, so rest up.\Sorry.\I wonder what happened to make you suddenly lose your consciousness.\Nothing at all.\You don't seem to have a fever...\Um, really, I'm fine so... response:	But you look very ill.
context: Yes.\We already closed the shop, so rest up.\Sorry.\I wonder what happened to make you suddenly lose your consciousness.\Nothing at all.\You don't seem to have a fever...\Um, really, I'm fine so...\But you look very ill. response:	It's not that he's ill.
context: We already closed the shop, so rest up.\Sorry.\I wonder what happened to make you suddenly lose your consciousness.\Nothing at all.\You don't seem to have a fever...\Um, really, I'm fine so...\But you look very ill.\It's not that he's ill. response:	He just got excited.
context: Sorry.\I wonder what happened to make you suddenly lose your consciousness.\Nothing at all.\You don't seem to have a fever...\Um, really, I'm fine so...\But you look very ill.\It's not that he's ill.\He just got excited. response:	What do you mean?
context: I wonder what happened to make you suddenly lose your consciousness.\Nothing at all.\You don't seem to have a fever...\Um, really, I'm fine so...\But you look very ill.\It's not that he's ill.\He just got excited.\What do you mean? response:	He has an extreme maid fetish.
context: Nothing at all.\You don't seem to have a fever...\Um, really, I'm fine so...\But you look very ill.\It's not that he's ill.\He just got excited.\What do you mean?\He has an extreme maid fetish. response:	Hey!
context: You don't seem to have a fever...\Um, really, I'm fine so...\But you look very ill.\It's not that he's ill.\He just got excited.\What do you mean?\He has an extreme maid fetish.\Hey! response:	To be honest, when I visited his house last time,
context: Um, really, I'm fine so...\But you look very ill.\It's not that he's ill.\He just got excited.\What do you mean?\He has an extreme maid fetish.\Hey!\To be honest, when I visited his house last time, response:	I had to wear a maid outfit.
context: But you look very ill.\It's not that he's ill.\He just got excited.\What do you mean?\He has an extreme maid fetish.\Hey!\To be honest, when I visited his house last time,\I had to wear a maid outfit. response:	You wore it on your own!
context: It's not that he's ill.\He just got excited.\What do you mean?\He has an extreme maid fetish.\Hey!\To be honest, when I visited his house last time,\I had to wear a maid outfit.\You wore it on your own! response:	Why did you dress up in it?
context: He just got excited.\What do you mean?\He has an extreme maid fetish.\Hey!\To be honest, when I visited his house last time,\I had to wear a maid outfit.\You wore it on your own!\Why did you dress up in it? response:	It's obvious.
context: What do you mean?\He has an extreme maid fetish.\Hey!\To be honest, when I visited his house last time,\I had to wear a maid outfit.\You wore it on your own!\Why did you dress up in it?\It's obvious. response:	It's so I can give him good service.
context: He has an extreme maid fetish.\Hey!\To be honest, when I visited his house last time,\I had to wear a maid outfit.\You wore it on your own!\Why did you dress up in it?\It's obvious.\It's so I can give him good service. response:	He wouldn't let me in, unless I was a maid.
context: Hey!\To be honest, when I visited his house last time,\I had to wear a maid outfit.\You wore it on your own!\Why did you dress up in it?\It's obvious.\It's so I can give him good service.\He wouldn't let me in, unless I was a maid. response:	Nii-san! So there was a deep meaning as to why Onee-sama was dressed up as a maid.
context: To be honest, when I visited his house last time,\I had to wear a maid outfit.\You wore it on your own!\Why did you dress up in it?\It's obvious.\It's so I can give him good service.\He wouldn't let me in, unless I was a maid.\Nii-san! So there was a deep meaning as to why Onee-sama was dressed up as a maid. response:	I didn't know Nii-san had a maid fetish!
context: I had to wear a maid outfit.\You wore it on your own!\Why did you dress up in it?\It's obvious.\It's so I can give him good service.\He wouldn't let me in, unless I was a maid.\Nii-san! So there was a deep meaning as to why Onee-sama was dressed up as a maid.\I didn't know Nii-san had a maid fetish! response:	Kureha!
context: You wore it on your own!\Why did you dress up in it?\It's obvious.\It's so I can give him good service.\He wouldn't let me in, unless I was a maid.\Nii-san! So there was a deep meaning as to why Onee-sama was dressed up as a maid.\I didn't know Nii-san had a maid fetish!\Kureha! response:	Nii-san is a treasure trove full of perverseness!
context: Why did you dress up in it?\It's obvious.\It's so I can give him good service.\He wouldn't let me in, unless I was a maid.\Nii-san! So there was a deep meaning as to why Onee-sama was dressed up as a maid.\I didn't know Nii-san had a maid fetish!\Kureha!\Nii-san is a treasure trove full of perverseness! response:	Nakuru will go after her.
context: It's obvious.\It's so I can give him good service.\He wouldn't let me in, unless I was a maid.\Nii-san! So there was a deep meaning as to why Onee-sama was dressed up as a maid.\I didn't know Nii-san had a maid fetish!\Kureha!\Nii-san is a treasure trove full of perverseness!\Nakuru will go after her. response:	Kureha-chan, wait!
context: It's so I can give him good service.\He wouldn't let me in, unless I was a maid.\Nii-san! So there was a deep meaning as to why Onee-sama was dressed up as a maid.\I didn't know Nii-san had a maid fetish!\Kureha!\Nii-san is a treasure trove full of perverseness!\Nakuru will go after her.\Kureha-chan, wait! response:	Don't worry! Having a fetish is the first step to happiness!
context: He wouldn't let me in, unless I was a maid.\Nii-san! So there was a deep meaning as to why Onee-sama was dressed up as a maid.\I didn't know Nii-san had a maid fetish!\Kureha!\Nii-san is a treasure trove full of perverseness!\Nakuru will go after her.\Kureha-chan, wait!\Don't worry! Having a fetish is the first step to happiness! response:	So Sakamachi witnessed it too, huh?
context: Nii-san! So there was a deep meaning as to why Onee-sama was dressed up as a maid.\I didn't know Nii-san had a maid fetish!\Kureha!\Nii-san is a treasure trove full of perverseness!\Nakuru will go after her.\Kureha-chan, wait!\Don't worry! Having a fetish is the first step to happiness!\So Sakamachi witnessed it too, huh? response:	That you made Suzutsuki Kanade dress up as a maid.
context: I didn't know Nii-san had a maid fetish!\Kureha!\Nii-san is a treasure trove full of perverseness!\Nakuru will go after her.\Kureha-chan, wait!\Don't worry! Having a fetish is the first step to happiness!\So Sakamachi witnessed it too, huh?\That you made Suzutsuki Kanade dress up as a maid. response:	Usami...
context: Kureha!\Nii-san is a treasure trove full of perverseness!\Nakuru will go after her.\Kureha-chan, wait!\Don't worry! Having a fetish is the first step to happiness!\So Sakamachi witnessed it too, huh?\That you made Suzutsuki Kanade dress up as a maid.\Usami... response:	And not only did you chain her to a bed, but you also tickled her with a feather all day!
context: Nii-san is a treasure trove full of perverseness!\Nakuru will go after her.\Kureha-chan, wait!\Don't worry! Having a fetish is the first step to happiness!\So Sakamachi witnessed it too, huh?\That you made Suzutsuki Kanade dress up as a maid.\Usami...\And not only did you chain her to a bed, but you also tickled her with a feather all day! response:	Do I look like a guy who loves eccentric play?
context: Nakuru will go after her.\Kureha-chan, wait!\Don't worry! Having a fetish is the first step to happiness!\So Sakamachi witnessed it too, huh?\That you made Suzutsuki Kanade dress up as a maid.\Usami...\And not only did you chain her to a bed, but you also tickled her with a feather all day!\Do I look like a guy who loves eccentric play? response:	What's with that awkward silence?
context: Kureha-chan, wait!\Don't worry! Having a fetish is the first step to happiness!\So Sakamachi witnessed it too, huh?\That you made Suzutsuki Kanade dress up as a maid.\Usami...\And not only did you chain her to a bed, but you also tickled her with a feather all day!\Do I look like a guy who loves eccentric play?\What's with that awkward silence? response:	Be careful Usami-san.
context: Don't worry! Having a fetish is the first step to happiness!\So Sakamachi witnessed it too, huh?\That you made Suzutsuki Kanade dress up as a maid.\Usami...\And not only did you chain her to a bed, but you also tickled her with a feather all day!\Do I look like a guy who loves eccentric play?\What's with that awkward silence?\Be careful Usami-san. response:	His obsession with maids, especially their garter belts, is very extreme!
context: So Sakamachi witnessed it too, huh?\That you made Suzutsuki Kanade dress up as a maid.\Usami...\And not only did you chain her to a bed, but you also tickled her with a feather all day!\Do I look like a guy who loves eccentric play?\What's with that awkward silence?\Be careful Usami-san.\His obsession with maids, especially their garter belts, is very extreme! response:	Jirou-kun, do you think the skirt has its way to suppress the true power of a garter belt?
context: That you made Suzutsuki Kanade dress up as a maid.\Usami...\And not only did you chain her to a bed, but you also tickled her with a feather all day!\Do I look like a guy who loves eccentric play?\What's with that awkward silence?\Be careful Usami-san.\His obsession with maids, especially their garter belts, is very extreme!\Jirou-kun, do you think the skirt has its way to suppress the true power of a garter belt? response:	I didn't know a garter belt held such a power!
context: Usami...\And not only did you chain her to a bed, but you also tickled her with a feather all day!\Do I look like a guy who loves eccentric play?\What's with that awkward silence?\Be careful Usami-san.\His obsession with maids, especially their garter belts, is very extreme!\Jirou-kun, do you think the skirt has its way to suppress the true power of a garter belt?\I didn't know a garter belt held such a power! response:	So much power that it needs a skirt to hide its power?!
context: And not only did you chain her to a bed, but you also tickled her with a feather all day!\Do I look like a guy who loves eccentric play?\What's with that awkward silence?\Be careful Usami-san.\His obsession with maids, especially their garter belts, is very extreme!\Jirou-kun, do you think the skirt has its way to suppress the true power of a garter belt?\I didn't know a garter belt held such a power!\So much power that it needs a skirt to hide its power?! response:	There aren't any such powers!
context: Do I look like a guy who loves eccentric play?\What's with that awkward silence?\Be careful Usami-san.\His obsession with maids, especially their garter belts, is very extreme!\Jirou-kun, do you think the skirt has its way to suppress the true power of a garter belt?\I didn't know a garter belt held such a power!\So much power that it needs a skirt to hide its power?!\There aren't any such powers! response:	Now that I think about it. When I invited you to work part-time,
context: What's with that awkward silence?\Be careful Usami-san.\His obsession with maids, especially their garter belts, is very extreme!\Jirou-kun, do you think the skirt has its way to suppress the true power of a garter belt?\I didn't know a garter belt held such a power!\So much power that it needs a skirt to hide its power?!\There aren't any such powers!\Now that I think about it. When I invited you to work part-time, response:	you agreed immediately!
