context: OP response:	ED
context: It was my belief, though, that I would have to break those bars to reveal your Form.\I never thought\that you would\come\to me.\Witness the Form.\What?\You arent a Mononokes true Form? response:	Whatever do you mean?
context: I never thought\that you would\come\to me.\Witness the Form.\What?\You arent a Mononokes true Form?\Whatever do you mean? response:	Why are you getting in my way?
context: that you would\come\to me.\Witness the Form.\What?\You arent a Mononokes true Form?\Whatever do you mean?\Why are you getting in my way? response:	You must not leave.
context: come\to me.\Witness the Form.\What?\You arent a Mononokes true Form?\Whatever do you mean?\Why are you getting in my way?\You must not leave. response:	You will be safe as long as you stay in here.
context: to me.\Witness the Form.\What?\You arent a Mononokes true Form?\Whatever do you mean?\Why are you getting in my way?\You must not leave.\You will be safe as long as you stay in here. response:	If you believe this place holds you, it is a prison.
context: Witness the Form.\What?\You arent a Mononokes true Form?\Whatever do you mean?\Why are you getting in my way?\You must not leave.\You will be safe as long as you stay in here.\If you believe this place holds you, it is a prison. response:	If you do not wish to leave, it will become a fortress.
context: What?\You arent a Mononokes true Form?\Whatever do you mean?\Why are you getting in my way?\You must not leave.\You will be safe as long as you stay in here.\If you believe this place holds you, it is a prison.\If you do not wish to leave, it will become a fortress. response:	What do you mean?
context: You arent a Mononokes true Form?\Whatever do you mean?\Why are you getting in my way?\You must not leave.\You will be safe as long as you stay in here.\If you believe this place holds you, it is a prison.\If you do not wish to leave, it will become a fortress.\What do you mean? response:	Do you wish to return to that place again?
context: Whatever do you mean?\Why are you getting in my way?\You must not leave.\You will be safe as long as you stay in here.\If you believe this place holds you, it is a prison.\If you do not wish to leave, it will become a fortress.\What do you mean?\Do you wish to return to that place again? response:	Return?
context: Why are you getting in my way?\You must not leave.\You will be safe as long as you stay in here.\If you believe this place holds you, it is a prison.\If you do not wish to leave, it will become a fortress.\What do you mean?\Do you wish to return to that place again?\Return? response:	I do not mind.
context: You must not leave.\You will be safe as long as you stay in here.\If you believe this place holds you, it is a prison.\If you do not wish to leave, it will become a fortress.\What do you mean?\Do you wish to return to that place again?\Return?\I do not mind. response:	Mankind is far more frightening.
context: You will be safe as long as you stay in here.\If you believe this place holds you, it is a prison.\If you do not wish to leave, it will become a fortress.\What do you mean?\Do you wish to return to that place again?\Return?\I do not mind.\Mankind is far more frightening. response:	I do not mind.
context: If you believe this place holds you, it is a prison.\If you do not wish to leave, it will become a fortress.\What do you mean?\Do you wish to return to that place again?\Return?\I do not mind.\Mankind is far more frightening.\I do not mind. response:	Surely there must be kind Mononoke.
context: If you do not wish to leave, it will become a fortress.\What do you mean?\Do you wish to return to that place again?\Return?\I do not mind.\Mankind is far more frightening.\I do not mind.\Surely there must be kind Mononoke. response:	Did you hear what she said?
context: What do you mean?\Do you wish to return to that place again?\Return?\I do not mind.\Mankind is far more frightening.\I do not mind.\Surely there must be kind Mononoke.\Did you hear what she said? response:	Infinite providence lies with me!
context: Do you wish to return to that place again?\Return?\I do not mind.\Mankind is far more frightening.\I do not mind.\Surely there must be kind Mononoke.\Did you hear what she said?\Infinite providence lies with me! response:	Wander now, in search of your Form.
context: Return?\I do not mind.\Mankind is far more frightening.\I do not mind.\Surely there must be kind Mononoke.\Did you hear what she said?\Infinite providence lies with me!\Wander now, in search of your Form. response:	We should be safe here.
context: I do not mind.\Mankind is far more frightening.\I do not mind.\Surely there must be kind Mononoke.\Did you hear what she said?\Infinite providence lies with me!\Wander now, in search of your Form.\We should be safe here. response:	They wont follow us for a while.
context: Mankind is far more frightening.\I do not mind.\Surely there must be kind Mononoke.\Did you hear what she said?\Infinite providence lies with me!\Wander now, in search of your Form.\We should be safe here.\They wont follow us for a while. response:	Who are you?
context: I do not mind.\Surely there must be kind Mononoke.\Did you hear what she said?\Infinite providence lies with me!\Wander now, in search of your Form.\We should be safe here.\They wont follow us for a while.\Who are you? response:	All the ridiculous rumors must have shocked you.
context: Surely there must be kind Mononoke.\Did you hear what she said?\Infinite providence lies with me!\Wander now, in search of your Form.\We should be safe here.\They wont follow us for a while.\Who are you?\All the ridiculous rumors must have shocked you. response:	As that man said, I am a Mononoke.
context: Did you hear what she said?\Infinite providence lies with me!\Wander now, in search of your Form.\We should be safe here.\They wont follow us for a while.\Who are you?\All the ridiculous rumors must have shocked you.\As that man said, I am a Mononoke. response:	Mononoke?
context: Infinite providence lies with me!\Wander now, in search of your Form.\We should be safe here.\They wont follow us for a while.\Who are you?\All the ridiculous rumors must have shocked you.\As that man said, I am a Mononoke.\Mononoke? response:	I was born to free you from prison.
context: Wander now, in search of your Form.\We should be safe here.\They wont follow us for a while.\Who are you?\All the ridiculous rumors must have shocked you.\As that man said, I am a Mononoke.\Mononoke?\I was born to free you from prison. response:	Prison?
context: We should be safe here.\They wont follow us for a while.\Who are you?\All the ridiculous rumors must have shocked you.\As that man said, I am a Mononoke.\Mononoke?\I was born to free you from prison.\Prison? response:	Prison?
context: They wont follow us for a while.\Who are you?\All the ridiculous rumors must have shocked you.\As that man said, I am a Mononoke.\Mononoke?\I was born to free you from prison.\Prison?\Prison? response:	Sake! Sake!
context: Who are you?\All the ridiculous rumors must have shocked you.\As that man said, I am a Mononoke.\Mononoke?\I was born to free you from prison.\Prison?\Prison?\Sake! Sake! response:	I need more sake!
context: All the ridiculous rumors must have shocked you.\As that man said, I am a Mononoke.\Mononoke?\I was born to free you from prison.\Prison?\Prison?\Sake! Sake!\I need more sake! response:	I told you to bring me more sake! What are you doing?
context: As that man said, I am a Mononoke.\Mononoke?\I was born to free you from prison.\Prison?\Prison?\Sake! Sake!\I need more sake!\I told you to bring me more sake! What are you doing? response:	IIm sorry!
context: Mononoke?\I was born to free you from prison.\Prison?\Prison?\Sake! Sake!\I need more sake!\I told you to bring me more sake! What are you doing?\IIm sorry! response:	Ochou-san, just get us some more sake!
context: I was born to free you from prison.\Prison?\Prison?\Sake! Sake!\I need more sake!\I told you to bring me more sake! What are you doing?\IIm sorry!\Ochou-san, just get us some more sake! response:	What a worthless wife you have.
context: Prison?\Prison?\Sake! Sake!\I need more sake!\I told you to bring me more sake! What are you doing?\IIm sorry!\Ochou-san, just get us some more sake!\What a worthless wife you have. response:	A lazy girl, indeed.
context: Prison?\Sake! Sake!\I need more sake!\I told you to bring me more sake! What are you doing?\IIm sorry!\Ochou-san, just get us some more sake!\What a worthless wife you have.\A lazy girl, indeed. response:	Brother, whyever did you take her in?
context: Sake! Sake!\I need more sake!\I told you to bring me more sake! What are you doing?\IIm sorry!\Ochou-san, just get us some more sake!\What a worthless wife you have.\A lazy girl, indeed.\Brother, whyever did you take her in? response:	Her mother begged me to.
context: I need more sake!\I told you to bring me more sake! What are you doing?\IIm sorry!\Ochou-san, just get us some more sake!\What a worthless wife you have.\A lazy girl, indeed.\Brother, whyever did you take her in?\Her mother begged me to. response:	If your first wife hadnt hung herself, would you ever have accepted her into your home?
context: I told you to bring me more sake! What are you doing?\IIm sorry!\Ochou-san, just get us some more sake!\What a worthless wife you have.\A lazy girl, indeed.\Brother, whyever did you take her in?\Her mother begged me to.\If your first wife hadnt hung herself, would you ever have accepted her into your home? response:	Well, shes a pretty good cook,
context: IIm sorry!\Ochou-san, just get us some more sake!\What a worthless wife you have.\A lazy girl, indeed.\Brother, whyever did you take her in?\Her mother begged me to.\If your first wife hadnt hung herself, would you ever have accepted her into your home?\Well, shes a pretty good cook, response:	and good in bed, too!
context: Ochou-san, just get us some more sake!\What a worthless wife you have.\A lazy girl, indeed.\Brother, whyever did you take her in?\Her mother begged me to.\If your first wife hadnt hung herself, would you ever have accepted her into your home?\Well, shes a pretty good cook,\and good in bed, too! response:	Oh stop, youre just terrible!
context: What a worthless wife you have.\A lazy girl, indeed.\Brother, whyever did you take her in?\Her mother begged me to.\If your first wife hadnt hung herself, would you ever have accepted her into your home?\Well, shes a pretty good cook,\and good in bed, too!\Oh stop, youre just terrible! response:	Your heart
context: A lazy girl, indeed.\Brother, whyever did you take her in?\Her mother begged me to.\If your first wife hadnt hung herself, would you ever have accepted her into your home?\Well, shes a pretty good cook,\and good in bed, too!\Oh stop, youre just terrible!\Your heart response:	wished to purge itself of the rage that was building up like a poison.
context: Brother, whyever did you take her in?\Her mother begged me to.\If your first wife hadnt hung herself, would you ever have accepted her into your home?\Well, shes a pretty good cook,\and good in bed, too!\Oh stop, youre just terrible!\Your heart\wished to purge itself of the rage that was building up like a poison. response:	Poison?
context: Her mother begged me to.\If your first wife hadnt hung herself, would you ever have accepted her into your home?\Well, shes a pretty good cook,\and good in bed, too!\Oh stop, youre just terrible!\Your heart\wished to purge itself of the rage that was building up like a poison.\Poison? response:	Perhaps you thing it strange to hear a Mononoke speak of poison.
context: If your first wife hadnt hung herself, would you ever have accepted her into your home?\Well, shes a pretty good cook,\and good in bed, too!\Oh stop, youre just terrible!\Your heart\wished to purge itself of the rage that was building up like a poison.\Poison?\Perhaps you thing it strange to hear a Mononoke speak of poison. response:	Not at all.
context: Well, shes a pretty good cook,\and good in bed, too!\Oh stop, youre just terrible!\Your heart\wished to purge itself of the rage that was building up like a poison.\Poison?\Perhaps you thing it strange to hear a Mononoke speak of poison.\Not at all. response:	That sensation
context: and good in bed, too!\Oh stop, youre just terrible!\Your heart\wished to purge itself of the rage that was building up like a poison.\Poison?\Perhaps you thing it strange to hear a Mononoke speak of poison.\Not at all.\That sensation response:	Thanks to that sensation, I was able to stand it.
context: Oh stop, youre just terrible!\Your heart\wished to purge itself of the rage that was building up like a poison.\Poison?\Perhaps you thing it strange to hear a Mononoke speak of poison.\Not at all.\That sensation\Thanks to that sensation, I was able to stand it. response:	Over and over and over again, you saved me.
context: Your heart\wished to purge itself of the rage that was building up like a poison.\Poison?\Perhaps you thing it strange to hear a Mononoke speak of poison.\Not at all.\That sensation\Thanks to that sensation, I was able to stand it.\Over and over and over again, you saved me. response:	Must we return?
context: wished to purge itself of the rage that was building up like a poison.\Poison?\Perhaps you thing it strange to hear a Mononoke speak of poison.\Not at all.\That sensation\Thanks to that sensation, I was able to stand it.\Over and over and over again, you saved me.\Must we return? response:	Indeed, we must.
context: Poison?\Perhaps you thing it strange to hear a Mononoke speak of poison.\Not at all.\That sensation\Thanks to that sensation, I was able to stand it.\Over and over and over again, you saved me.\Must we return?\Indeed, we must. response:	My power is limited.
context: Perhaps you thing it strange to hear a Mononoke speak of poison.\Not at all.\That sensation\Thanks to that sensation, I was able to stand it.\Over and over and over again, you saved me.\Must we return?\Indeed, we must.\My power is limited. response:	We will soon be pursued.
context: Not at all.\That sensation\Thanks to that sensation, I was able to stand it.\Over and over and over again, you saved me.\Must we return?\Indeed, we must.\My power is limited.\We will soon be pursued. response:	Come.
context: That sensation\Thanks to that sensation, I was able to stand it.\Over and over and over again, you saved me.\Must we return?\Indeed, we must.\My power is limited.\We will soon be pursued.\Come. response:	No.
context: Thanks to that sensation, I was able to stand it.\Over and over and over again, you saved me.\Must we return?\Indeed, we must.\My power is limited.\We will soon be pursued.\Come.\No. response:	I do not want to go back there.
context: Over and over and over again, you saved me.\Must we return?\Indeed, we must.\My power is limited.\We will soon be pursued.\Come.\No.\I do not want to go back there. response:	You are set to be hung.
context: Must we return?\Indeed, we must.\My power is limited.\We will soon be pursued.\Come.\No.\I do not want to go back there.\You are set to be hung. response:	Your appeals are exhausted. You are truly on the brink of death.
context: Indeed, we must.\My power is limited.\We will soon be pursued.\Come.\No.\I do not want to go back there.\You are set to be hung.\Your appeals are exhausted. You are truly on the brink of death. response:	If I go back there
context: My power is limited.\We will soon be pursued.\Come.\No.\I do not want to go back there.\You are set to be hung.\Your appeals are exhausted. You are truly on the brink of death.\If I go back there response:	Its all the same, whether I stay or go.
context: We will soon be pursued.\Come.\No.\I do not want to go back there.\You are set to be hung.\Your appeals are exhausted. You are truly on the brink of death.\If I go back there\Its all the same, whether I stay or go. response:	If you do not return, you will be running from your crime all your life.
context: Come.\No.\I do not want to go back there.\You are set to be hung.\Your appeals are exhausted. You are truly on the brink of death.\If I go back there\Its all the same, whether I stay or go.\If you do not return, you will be running from your crime all your life. response:	So be it.
context: No.\I do not want to go back there.\You are set to be hung.\Your appeals are exhausted. You are truly on the brink of death.\If I go back there\Its all the same, whether I stay or go.\If you do not return, you will be running from your crime all your life.\So be it. response:	If you are found, you will be executed on the spot.
context: I do not want to go back there.\You are set to be hung.\Your appeals are exhausted. You are truly on the brink of death.\If I go back there\Its all the same, whether I stay or go.\If you do not return, you will be running from your crime all your life.\So be it.\If you are found, you will be executed on the spot. response:	That would be easier, Im sure.
context: You are set to be hung.\Your appeals are exhausted. You are truly on the brink of death.\If I go back there\Its all the same, whether I stay or go.\If you do not return, you will be running from your crime all your life.\So be it.\If you are found, you will be executed on the spot.\That would be easier, Im sure. response:	The man in the prison?
context: Your appeals are exhausted. You are truly on the brink of death.\If I go back there\Its all the same, whether I stay or go.\If you do not return, you will be running from your crime all your life.\So be it.\If you are found, you will be executed on the spot.\That would be easier, Im sure.\The man in the prison? response:	Was it that man who put such thoughts in your head?
context: If I go back there\Its all the same, whether I stay or go.\If you do not return, you will be running from your crime all your life.\So be it.\If you are found, you will be executed on the spot.\That would be easier, Im sure.\The man in the prison?\Was it that man who put such thoughts in your head? response:	I simply do not wish to return.
context: Its all the same, whether I stay or go.\If you do not return, you will be running from your crime all your life.\So be it.\If you are found, you will be executed on the spot.\That would be easier, Im sure.\The man in the prison?\Was it that man who put such thoughts in your head?\I simply do not wish to return. response:	Ochou-san.
context: If you do not return, you will be running from your crime all your life.\So be it.\If you are found, you will be executed on the spot.\That would be easier, Im sure.\The man in the prison?\Was it that man who put such thoughts in your head?\I simply do not wish to return.\Ochou-san. response:	Yes?
context: So be it.\If you are found, you will be executed on the spot.\That would be easier, Im sure.\The man in the prison?\Was it that man who put such thoughts in your head?\I simply do not wish to return.\Ochou-san.\Yes? response:	Will you marry me?
context: If you are found, you will be executed on the spot.\That would be easier, Im sure.\The man in the prison?\Was it that man who put such thoughts in your head?\I simply do not wish to return.\Ochou-san.\Yes?\Will you marry me? response:	But youre
context: That would be easier, Im sure.\The man in the prison?\Was it that man who put such thoughts in your head?\I simply do not wish to return.\Ochou-san.\Yes?\Will you marry me?\But youre response:	Indeed, I am not human.
context: The man in the prison?\Was it that man who put such thoughts in your head?\I simply do not wish to return.\Ochou-san.\Yes?\Will you marry me?\But youre\Indeed, I am not human. response:	However, I do hold Shape and Form similar to that of a man.
context: Was it that man who put such thoughts in your head?\I simply do not wish to return.\Ochou-san.\Yes?\Will you marry me?\But youre\Indeed, I am not human.\However, I do hold Shape and Form similar to that of a man. response:	I cannot remove my mask,
context: I simply do not wish to return.\Ochou-san.\Yes?\Will you marry me?\But youre\Indeed, I am not human.\However, I do hold Shape and Form similar to that of a man.\I cannot remove my mask, response:	but I can sing and dance and do everything necessary to provide for you.
context: Ochou-san.\Yes?\Will you marry me?\But youre\Indeed, I am not human.\However, I do hold Shape and Form similar to that of a man.\I cannot remove my mask,\but I can sing and dance and do everything necessary to provide for you. response:	Please, be my wife!
context: Yes?\Will you marry me?\But youre\Indeed, I am not human.\However, I do hold Shape and Form similar to that of a man.\I cannot remove my mask,\but I can sing and dance and do everything necessary to provide for you.\Please, be my wife! response:	Are you certain you want me?
context: Will you marry me?\But youre\Indeed, I am not human.\However, I do hold Shape and Form similar to that of a man.\I cannot remove my mask,\but I can sing and dance and do everything necessary to provide for you.\Please, be my wife!\Are you certain you want me? response:	You want a convicted criminal as a wife?
context: But youre\Indeed, I am not human.\However, I do hold Shape and Form similar to that of a man.\I cannot remove my mask,\but I can sing and dance and do everything necessary to provide for you.\Please, be my wife!\Are you certain you want me?\You want a convicted criminal as a wife? response:	I want you.
context: Indeed, I am not human.\However, I do hold Shape and Form similar to that of a man.\I cannot remove my mask,\but I can sing and dance and do everything necessary to provide for you.\Please, be my wife!\Are you certain you want me?\You want a convicted criminal as a wife?\I want you. response:	Does that mean you accept?
context: However, I do hold Shape and Form similar to that of a man.\I cannot remove my mask,\but I can sing and dance and do everything necessary to provide for you.\Please, be my wife!\Are you certain you want me?\You want a convicted criminal as a wife?\I want you.\Does that mean you accept? response:	Yes! Yes!
context: I cannot remove my mask,\but I can sing and dance and do everything necessary to provide for you.\Please, be my wife!\Are you certain you want me?\You want a convicted criminal as a wife?\I want you.\Does that mean you accept?\Yes! Yes! response:	Yes!
context: but I can sing and dance and do everything necessary to provide for you.\Please, be my wife!\Are you certain you want me?\You want a convicted criminal as a wife?\I want you.\Does that mean you accept?\Yes! Yes!\Yes! response:	Oh, yes!
context: Please, be my wife!\Are you certain you want me?\You want a convicted criminal as a wife?\I want you.\Does that mean you accept?\Yes! Yes!\Yes!\Oh, yes! response:	Yes.
context: Are you certain you want me?\You want a convicted criminal as a wife?\I want you.\Does that mean you accept?\Yes! Yes!\Yes!\Oh, yes!\Yes. response:	Let us be wed immediately!
context: You want a convicted criminal as a wife?\I want you.\Does that mean you accept?\Yes! Yes!\Yes!\Oh, yes!\Yes.\Let us be wed immediately! response:	Ochou, today we start our new lives.
context: I want you.\Does that mean you accept?\Yes! Yes!\Yes!\Oh, yes!\Yes.\Let us be wed immediately!\Ochou, today we start our new lives. response:	Yes.
context: Does that mean you accept?\Yes! Yes!\Yes!\Oh, yes!\Yes.\Let us be wed immediately!\Ochou, today we start our new lives.\Yes. response:	Everyone, look! This is my bride!
context: Yes! Yes!\Yes!\Oh, yes!\Yes.\Let us be wed immediately!\Ochou, today we start our new lives.\Yes.\Everyone, look! This is my bride! response:	Look at my beautiful Ochou-san!
context: Yes!\Oh, yes!\Yes.\Let us be wed immediately!\Ochou, today we start our new lives.\Yes.\Everyone, look! This is my bride!\Look at my beautiful Ochou-san! response:	Im astounded that Ochou-san agreed to marry you.
context: Oh, yes!\Yes.\Let us be wed immediately!\Ochou, today we start our new lives.\Yes.\Everyone, look! This is my bride!\Look at my beautiful Ochou-san!\Im astounded that Ochou-san agreed to marry you. response:	Im so jealous! So jealous!
context: Yes.\Let us be wed immediately!\Ochou, today we start our new lives.\Yes.\Everyone, look! This is my bride!\Look at my beautiful Ochou-san!\Im astounded that Ochou-san agreed to marry you.\Im so jealous! So jealous! response:	Congratulations! Congratulations!
context: Let us be wed immediately!\Ochou, today we start our new lives.\Yes.\Everyone, look! This is my bride!\Look at my beautiful Ochou-san!\Im astounded that Ochou-san agreed to marry you.\Im so jealous! So jealous!\Congratulations! Congratulations! response:	Congratulations! Congratulations!
context: Ochou, today we start our new lives.\Yes.\Everyone, look! This is my bride!\Look at my beautiful Ochou-san!\Im astounded that Ochou-san agreed to marry you.\Im so jealous! So jealous!\Congratulations! Congratulations!\Congratulations! Congratulations! response:	Oh my, theyre such a rowdy bunch.
context: Yes.\Everyone, look! This is my bride!\Look at my beautiful Ochou-san!\Im astounded that Ochou-san agreed to marry you.\Im so jealous! So jealous!\Congratulations! Congratulations!\Congratulations! Congratulations!\Oh my, theyre such a rowdy bunch. response:	Theyre all so nice.
context: Everyone, look! This is my bride!\Look at my beautiful Ochou-san!\Im astounded that Ochou-san agreed to marry you.\Im so jealous! So jealous!\Congratulations! Congratulations!\Congratulations! Congratulations!\Oh my, theyre such a rowdy bunch.\Theyre all so nice. response:	Theyve always been around you.
context: Look at my beautiful Ochou-san!\Im astounded that Ochou-san agreed to marry you.\Im so jealous! So jealous!\Congratulations! Congratulations!\Congratulations! Congratulations!\Oh my, theyre such a rowdy bunch.\Theyre all so nice.\Theyve always been around you. response:	Really?
context: Im astounded that Ochou-san agreed to marry you.\Im so jealous! So jealous!\Congratulations! Congratulations!\Congratulations! Congratulations!\Oh my, theyre such a rowdy bunch.\Theyre all so nice.\Theyve always been around you.\Really? response:	You simply did not notice them.
context: Im so jealous! So jealous!\Congratulations! Congratulations!\Congratulations! Congratulations!\Oh my, theyre such a rowdy bunch.\Theyre all so nice.\Theyve always been around you.\Really?\You simply did not notice them. response:	So jealous! So jealous!
context: Congratulations! Congratulations!\Congratulations! Congratulations!\Oh my, theyre such a rowdy bunch.\Theyre all so nice.\Theyve always been around you.\Really?\You simply did not notice them.\So jealous! So jealous! response:	They have all protected you.
context: Congratulations! Congratulations!\Oh my, theyre such a rowdy bunch.\Theyre all so nice.\Theyve always been around you.\Really?\You simply did not notice them.\So jealous! So jealous!\They have all protected you. response:	Congratulations! Congratulations!
context: Oh my, theyre such a rowdy bunch.\Theyre all so nice.\Theyve always been around you.\Really?\You simply did not notice them.\So jealous! So jealous!\They have all protected you.\Congratulations! Congratulations! response:	People tend to forget how many people they have met,
context: Theyre all so nice.\Theyve always been around you.\Really?\You simply did not notice them.\So jealous! So jealous!\They have all protected you.\Congratulations! Congratulations!\People tend to forget how many people they have met, response:	and how many of them have helped them.
context: Theyve always been around you.\Really?\You simply did not notice them.\So jealous! So jealous!\They have all protected you.\Congratulations! Congratulations!\People tend to forget how many people they have met,\and how many of them have helped them. response:	From now on, though, it will be different.
context: Really?\You simply did not notice them.\So jealous! So jealous!\They have all protected you.\Congratulations! Congratulations!\People tend to forget how many people they have met,\and how many of them have helped them.\From now on, though, it will be different. response:	From now on, I will be your reason for living!
context: You simply did not notice them.\So jealous! So jealous!\They have all protected you.\Congratulations! Congratulations!\People tend to forget how many people they have met,\and how many of them have helped them.\From now on, though, it will be different.\From now on, I will be your reason for living! response:	Yes.
context: So jealous! So jealous!\They have all protected you.\Congratulations! Congratulations!\People tend to forget how many people they have met,\and how many of them have helped them.\From now on, though, it will be different.\From now on, I will be your reason for living!\Yes. response:	Our vows are completed.
context: They have all protected you.\Congratulations! Congratulations!\People tend to forget how many people they have met,\and how many of them have helped them.\From now on, though, it will be different.\From now on, I will be your reason for living!\Yes.\Our vows are completed. response:	We two are now as one.
context: Congratulations! Congratulations!\People tend to forget how many people they have met,\and how many of them have helped them.\From now on, though, it will be different.\From now on, I will be your reason for living!\Yes.\Our vows are completed.\We two are now as one. response:	Yes.
context: People tend to forget how many people they have met,\and how many of them have helped them.\From now on, though, it will be different.\From now on, I will be your reason for living!\Yes.\Our vows are completed.\We two are now as one.\Yes. response:	I hid myself, so as not to interrupt your taking of vows.
context: and how many of them have helped them.\From now on, though, it will be different.\From now on, I will be your reason for living!\Yes.\Our vows are completed.\We two are now as one.\Yes.\I hid myself, so as not to interrupt your taking of vows. response:	I merely wish to express my gratitude and extend my best wishes.
context: From now on, though, it will be different.\From now on, I will be your reason for living!\Yes.\Our vows are completed.\We two are now as one.\Yes.\I hid myself, so as not to interrupt your taking of vows.\I merely wish to express my gratitude and extend my best wishes. response:	Who are you?
context: From now on, I will be your reason for living!\Yes.\Our vows are completed.\We two are now as one.\Yes.\I hid myself, so as not to interrupt your taking of vows.\I merely wish to express my gratitude and extend my best wishes.\Who are you? response:	Thank you. Thank you so much.
context: Yes.\Our vows are completed.\We two are now as one.\Yes.\I hid myself, so as not to interrupt your taking of vows.\I merely wish to express my gratitude and extend my best wishes.\Who are you?\Thank you. Thank you so much. response:	Mother?
context: Our vows are completed.\We two are now as one.\Yes.\I hid myself, so as not to interrupt your taking of vows.\I merely wish to express my gratitude and extend my best wishes.\Who are you?\Thank you. Thank you so much.\Mother? response:	What?
context: We two are now as one.\Yes.\I hid myself, so as not to interrupt your taking of vows.\I merely wish to express my gratitude and extend my best wishes.\Who are you?\Thank you. Thank you so much.\Mother?\What? response:	Mother?
context: Yes.\I hid myself, so as not to interrupt your taking of vows.\I merely wish to express my gratitude and extend my best wishes.\Who are you?\Thank you. Thank you so much.\Mother?\What?\Mother? response:	What? What is this?
context: I hid myself, so as not to interrupt your taking of vows.\I merely wish to express my gratitude and extend my best wishes.\Who are you?\Thank you. Thank you so much.\Mother?\What?\Mother?\What? What is this? response:	It is changing for me.
context: I merely wish to express my gratitude and extend my best wishes.\Who are you?\Thank you. Thank you so much.\Mother?\What?\Mother?\What? What is this?\It is changing for me. response:	What?
context: Who are you?\Thank you. Thank you so much.\Mother?\What?\Mother?\What? What is this?\It is changing for me.\What? response:	Now I can finally hold my head high as I visit the graves of my ancestors, the Umezawake clan.
context: Thank you. Thank you so much.\Mother?\What?\Mother?\What? What is this?\It is changing for me.\What?\Now I can finally hold my head high as I visit the graves of my ancestors, the Umezawake clan. response:	Yes, you two.
context: Mother?\What?\Mother?\What? What is this?\It is changing for me.\What?\Now I can finally hold my head high as I visit the graves of my ancestors, the Umezawake clan.\Yes, you two. response:	should really pay your respects.
context: What?\Mother?\What? What is this?\It is changing for me.\What?\Now I can finally hold my head high as I visit the graves of my ancestors, the Umezawake clan.\Yes, you two.\should really pay your respects. response:	You were born exceptionally beautiful.
context: Mother?\What? What is this?\It is changing for me.\What?\Now I can finally hold my head high as I visit the graves of my ancestors, the Umezawake clan.\Yes, you two.\should really pay your respects.\You were born exceptionally beautiful. response:	Mind your appearance carefully,
context: What? What is this?\It is changing for me.\What?\Now I can finally hold my head high as I visit the graves of my ancestors, the Umezawake clan.\Yes, you two.\should really pay your respects.\You were born exceptionally beautiful.\Mind your appearance carefully, response:	and you will be able to marry into a wealthy family, in spite of your humble upbringing.
context: It is changing for me.\What?\Now I can finally hold my head high as I visit the graves of my ancestors, the Umezawake clan.\Yes, you two.\should really pay your respects.\You were born exceptionally beautiful.\Mind your appearance carefully,\and you will be able to marry into a wealthy family, in spite of your humble upbringing. response:	Yes, Mother!
context: What?\Now I can finally hold my head high as I visit the graves of my ancestors, the Umezawake clan.\Yes, you two.\should really pay your respects.\You were born exceptionally beautiful.\Mind your appearance carefully,\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother! response:	Good girl. Good girl.
context: Now I can finally hold my head high as I visit the graves of my ancestors, the Umezawake clan.\Yes, you two.\should really pay your respects.\You were born exceptionally beautiful.\Mind your appearance carefully,\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl. response:	Stop it! You must not show me that!
context: Yes, you two.\should really pay your respects.\You were born exceptionally beautiful.\Mind your appearance carefully,\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\Stop it! You must not show me that! response:	Yes, yes, yes, yes.
context: should really pay your respects.\You were born exceptionally beautiful.\Mind your appearance carefully,\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\Stop it! You must not show me that!\Yes, yes, yes, yes. response:	Yes, yes, yes, yes.
context: You were born exceptionally beautiful.\Mind your appearance carefully,\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\Stop it! You must not show me that!\Yes, yes, yes, yes.\Yes, yes, yes, yes. response:	Yes, yes, yes, yes.
context: Mind your appearance carefully,\and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\Stop it! You must not show me that!\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Yes, yes, yes, yes. response:	Yes, yes, yes, yes.
context: and you will be able to marry into a wealthy family, in spite of your humble upbringing.\Yes, Mother!\Good girl. Good girl.\Stop it! You must not show me that!\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Yes, yes, yes, yes. response:	Congratulations! Congratulations!
context: Yes, Mother!\Good girl. Good girl.\Stop it! You must not show me that!\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Congratulations! Congratulations! response:	That was quite a wonderful play.
context: Good girl. Good girl.\Stop it! You must not show me that!\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Congratulations! Congratulations!\That was quite a wonderful play. response:	I enjoyed it very much.
context: Stop it! You must not show me that!\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Yes, yes, yes, yes.\Congratulations! Congratulations!\That was quite a wonderful play.\I enjoyed it very much. response:	What happened to your face?
