context: Piercing through the Macro sky, response:	A thunderbolt strikes the Earth
context: The slightest amount of damage means the chances of us dying skyrocket!\You're always someplace safe and warm,\so you have no idea how rough it is out here, do you?\You're lecturing me now? When did you get promoted?\Let it go, Lt. Hayase. This time, Lt. Ichijo's decision is correct.\Vermillion Team, I'm ordering you back to base.\And Ichijo? You went too far!\Roger. response:	A shot across their bow?
context: You're always someplace safe and warm,\so you have no idea how rough it is out here, do you?\You're lecturing me now? When did you get promoted?\Let it go, Lt. Hayase. This time, Lt. Ichijo's decision is correct.\Vermillion Team, I'm ordering you back to base.\And Ichijo? You went too far!\Roger.\A shot across their bow? response:	Interesting... Let's do it.
context: so you have no idea how rough it is out here, do you?\You're lecturing me now? When did you get promoted?\Let it go, Lt. Hayase. This time, Lt. Ichijo's decision is correct.\Vermillion Team, I'm ordering you back to base.\And Ichijo? You went too far!\Roger.\A shot across their bow?\Interesting... Let's do it. response:	I bet it was that Exsedol's idea.
context: You're lecturing me now? When did you get promoted?\Let it go, Lt. Hayase. This time, Lt. Ichijo's decision is correct.\Vermillion Team, I'm ordering you back to base.\And Ichijo? You went too far!\Roger.\A shot across their bow?\Interesting... Let's do it.\I bet it was that Exsedol's idea. response:	Who knows what that walking skeleton is thinking?
context: Let it go, Lt. Hayase. This time, Lt. Ichijo's decision is correct.\Vermillion Team, I'm ordering you back to base.\And Ichijo? You went too far!\Roger.\A shot across their bow?\Interesting... Let's do it.\I bet it was that Exsedol's idea.\Who knows what that walking skeleton is thinking? response:	Isn't there a...
context: Vermillion Team, I'm ordering you back to base.\And Ichijo? You went too far!\Roger.\A shot across their bow?\Interesting... Let's do it.\I bet it was that Exsedol's idea.\Who knows what that walking skeleton is thinking?\Isn't there a... response:	We have an old-timer on board who's just about to retire?
context: And Ichijo? You went too far!\Roger.\A shot across their bow?\Interesting... Let's do it.\I bet it was that Exsedol's idea.\Who knows what that walking skeleton is thinking?\Isn't there a...\We have an old-timer on board who's just about to retire? response:	Yes, sir, Baklorela.
context: Roger.\A shot across their bow?\Interesting... Let's do it.\I bet it was that Exsedol's idea.\Who knows what that walking skeleton is thinking?\Isn't there a...\We have an old-timer on board who's just about to retire?\Yes, sir, Baklorela. response:	You know, Oigur, when old-timers try to shoot something,
context: A shot across their bow?\Interesting... Let's do it.\I bet it was that Exsedol's idea.\Who knows what that walking skeleton is thinking?\Isn't there a...\We have an old-timer on board who's just about to retire?\Yes, sir, Baklorela.\You know, Oigur, when old-timers try to shoot something, response:	a lot of times their aim isn't so good, right?
context: Interesting... Let's do it.\I bet it was that Exsedol's idea.\Who knows what that walking skeleton is thinking?\Isn't there a...\We have an old-timer on board who's just about to retire?\Yes, sir, Baklorela.\You know, Oigur, when old-timers try to shoot something,\a lot of times their aim isn't so good, right? response:	I mean, if he tried to fire a warning shot,
context: I bet it was that Exsedol's idea.\Who knows what that walking skeleton is thinking?\Isn't there a...\We have an old-timer on board who's just about to retire?\Yes, sir, Baklorela.\You know, Oigur, when old-timers try to shoot something,\a lot of times their aim isn't so good, right?\I mean, if he tried to fire a warning shot, response:	it could end up scoring a direct hit on the enemy ship.
context: Who knows what that walking skeleton is thinking?\Isn't there a...\We have an old-timer on board who's just about to retire?\Yes, sir, Baklorela.\You know, Oigur, when old-timers try to shoot something,\a lot of times their aim isn't so good, right?\I mean, if he tried to fire a warning shot,\it could end up scoring a direct hit on the enemy ship. response:	But if he really hit them dead on, it could do more than just intimidate them...
context: Isn't there a...\We have an old-timer on board who's just about to retire?\Yes, sir, Baklorela.\You know, Oigur, when old-timers try to shoot something,\a lot of times their aim isn't so good, right?\I mean, if he tried to fire a warning shot,\it could end up scoring a direct hit on the enemy ship.\But if he really hit them dead on, it could do more than just intimidate them... response:	A shot like that is the best kind of threat.
context: We have an old-timer on board who's just about to retire?\Yes, sir, Baklorela.\You know, Oigur, when old-timers try to shoot something,\a lot of times their aim isn't so good, right?\I mean, if he tried to fire a warning shot,\it could end up scoring a direct hit on the enemy ship.\But if he really hit them dead on, it could do more than just intimidate them...\A shot like that is the best kind of threat. response:	Race ya!
context: Yes, sir, Baklorela.\You know, Oigur, when old-timers try to shoot something,\a lot of times their aim isn't so good, right?\I mean, if he tried to fire a warning shot,\it could end up scoring a direct hit on the enemy ship.\But if he really hit them dead on, it could do more than just intimidate them...\A shot like that is the best kind of threat.\Race ya! response:	Is that the necktie I gave you?
context: You know, Oigur, when old-timers try to shoot something,\a lot of times their aim isn't so good, right?\I mean, if he tried to fire a warning shot,\it could end up scoring a direct hit on the enemy ship.\But if he really hit them dead on, it could do more than just intimidate them...\A shot like that is the best kind of threat.\Race ya!\Is that the necktie I gave you? response:	It sure is. Thanks for the great present!
context: a lot of times their aim isn't so good, right?\I mean, if he tried to fire a warning shot,\it could end up scoring a direct hit on the enemy ship.\But if he really hit them dead on, it could do more than just intimidate them...\A shot like that is the best kind of threat.\Race ya!\Is that the necktie I gave you?\It sure is. Thanks for the great present! response:	I'm so happy!
context: I mean, if he tried to fire a warning shot,\it could end up scoring a direct hit on the enemy ship.\But if he really hit them dead on, it could do more than just intimidate them...\A shot like that is the best kind of threat.\Race ya!\Is that the necktie I gave you?\It sure is. Thanks for the great present!\I'm so happy! response:	She's late.
context: it could end up scoring a direct hit on the enemy ship.\But if he really hit them dead on, it could do more than just intimidate them...\A shot like that is the best kind of threat.\Race ya!\Is that the necktie I gave you?\It sure is. Thanks for the great present!\I'm so happy!\She's late. response:	Who are you waiting for?
context: But if he really hit them dead on, it could do more than just intimidate them...\A shot like that is the best kind of threat.\Race ya!\Is that the necktie I gave you?\It sure is. Thanks for the great present!\I'm so happy!\She's late.\Who are you waiting for? response:	Who?
context: A shot like that is the best kind of threat.\Race ya!\Is that the necktie I gave you?\It sure is. Thanks for the great present!\I'm so happy!\She's late.\Who are you waiting for?\Who? response:	A-ha! Are you on a date?
context: Race ya!\Is that the necktie I gave you?\It sure is. Thanks for the great present!\I'm so happy!\She's late.\Who are you waiting for?\Who?\A-ha! Are you on a date? response:	Yeah, something like that.
context: Is that the necktie I gave you?\It sure is. Thanks for the great present!\I'm so happy!\She's late.\Who are you waiting for?\Who?\A-ha! Are you on a date?\Yeah, something like that. response:	Get stood up?
context: It sure is. Thanks for the great present!\I'm so happy!\She's late.\Who are you waiting for?\Who?\A-ha! Are you on a date?\Yeah, something like that.\Get stood up? response:	No! I just got here!
context: I'm so happy!\She's late.\Who are you waiting for?\Who?\A-ha! Are you on a date?\Yeah, something like that.\Get stood up?\No! I just got here! response:	Hey, is she pretty?
context: She's late.\Who are you waiting for?\Who?\A-ha! Are you on a date?\Yeah, something like that.\Get stood up?\No! I just got here!\Hey, is she pretty? response:	I guess so, yeah.
context: Who are you waiting for?\Who?\A-ha! Are you on a date?\Yeah, something like that.\Get stood up?\No! I just got here!\Hey, is she pretty?\I guess so, yeah. response:	Is she prettier than we are?
context: Who?\A-ha! Are you on a date?\Yeah, something like that.\Get stood up?\No! I just got here!\Hey, is she pretty?\I guess so, yeah.\Is she prettier than we are? response:	So she's really pretty then!
context: A-ha! Are you on a date?\Yeah, something like that.\Get stood up?\No! I just got here!\Hey, is she pretty?\I guess so, yeah.\Is she prettier than we are?\So she's really pretty then! response:	Jeez!
context: Yeah, something like that.\Get stood up?\No! I just got here!\Hey, is she pretty?\I guess so, yeah.\Is she prettier than we are?\So she's really pretty then!\Jeez! response:	What? That includes you, too!
context: Get stood up?\No! I just got here!\Hey, is she pretty?\I guess so, yeah.\Is she prettier than we are?\So she's really pretty then!\Jeez!\What? That includes you, too! response:	Mr. Hikaru Ichijo! Mr. Hikaru Ichijo!
context: No! I just got here!\Hey, is she pretty?\I guess so, yeah.\Is she prettier than we are?\So she's really pretty then!\Jeez!\What? That includes you, too!\Mr. Hikaru Ichijo! Mr. Hikaru Ichijo! response:	Is there a Mr. Hikaru Ichijo here?
context: Hey, is she pretty?\I guess so, yeah.\Is she prettier than we are?\So she's really pretty then!\Jeez!\What? That includes you, too!\Mr. Hikaru Ichijo! Mr. Hikaru Ichijo!\Is there a Mr. Hikaru Ichijo here? response:	Are you Mr. Hikaru Ichijo?
context: I guess so, yeah.\Is she prettier than we are?\So she's really pretty then!\Jeez!\What? That includes you, too!\Mr. Hikaru Ichijo! Mr. Hikaru Ichijo!\Is there a Mr. Hikaru Ichijo here?\Are you Mr. Hikaru Ichijo? response:	Hey! Over here!
context: Is she prettier than we are?\So she's really pretty then!\Jeez!\What? That includes you, too!\Mr. Hikaru Ichijo! Mr. Hikaru Ichijo!\Is there a Mr. Hikaru Ichijo here?\Are you Mr. Hikaru Ichijo?\Hey! Over here! response:	Are you Mr. Hikaru Ichijo?
context: So she's really pretty then!\Jeez!\What? That includes you, too!\Mr. Hikaru Ichijo! Mr. Hikaru Ichijo!\Is there a Mr. Hikaru Ichijo here?\Are you Mr. Hikaru Ichijo?\Hey! Over here!\Are you Mr. Hikaru Ichijo? response:	Yeah...
context: Jeez!\What? That includes you, too!\Mr. Hikaru Ichijo! Mr. Hikaru Ichijo!\Is there a Mr. Hikaru Ichijo here?\Are you Mr. Hikaru Ichijo?\Hey! Over here!\Are you Mr. Hikaru Ichijo?\Yeah... response:	Hello, Ichijo speaking.
context: What? That includes you, too!\Mr. Hikaru Ichijo! Mr. Hikaru Ichijo!\Is there a Mr. Hikaru Ichijo here?\Are you Mr. Hikaru Ichijo?\Hey! Over here!\Are you Mr. Hikaru Ichijo?\Yeah...\Hello, Ichijo speaking. response:	Hikaru, I'm so sorry!
context: Mr. Hikaru Ichijo! Mr. Hikaru Ichijo!\Is there a Mr. Hikaru Ichijo here?\Are you Mr. Hikaru Ichijo?\Hey! Over here!\Are you Mr. Hikaru Ichijo?\Yeah...\Hello, Ichijo speaking.\Hikaru, I'm so sorry! response:	Minmay! What's going on? We were supposed to meet at 1:00!
context: Is there a Mr. Hikaru Ichijo here?\Are you Mr. Hikaru Ichijo?\Hey! Over here!\Are you Mr. Hikaru Ichijo?\Yeah...\Hello, Ichijo speaking.\Hikaru, I'm so sorry!\Minmay! What's going on? We were supposed to meet at 1:00! response:	Hey, haven't I seen her somewhere before?
context: Are you Mr. Hikaru Ichijo?\Hey! Over here!\Are you Mr. Hikaru Ichijo?\Yeah...\Hello, Ichijo speaking.\Hikaru, I'm so sorry!\Minmay! What's going on? We were supposed to meet at 1:00!\Hey, haven't I seen her somewhere before? response:	It's her! The girl who won the Miss Macross Contest!
context: Hey! Over here!\Are you Mr. Hikaru Ichijo?\Yeah...\Hello, Ichijo speaking.\Hikaru, I'm so sorry!\Minmay! What's going on? We were supposed to meet at 1:00!\Hey, haven't I seen her somewhere before?\It's her! The girl who won the Miss Macross Contest! response:	My singing lesson is running late, so I don't think I can make it.
context: Are you Mr. Hikaru Ichijo?\Yeah...\Hello, Ichijo speaking.\Hikaru, I'm so sorry!\Minmay! What's going on? We were supposed to meet at 1:00!\Hey, haven't I seen her somewhere before?\It's her! The girl who won the Miss Macross Contest!\My singing lesson is running late, so I don't think I can make it. response:	Singing lesson? Man... You have one today, too?
context: Yeah...\Hello, Ichijo speaking.\Hikaru, I'm so sorry!\Minmay! What's going on? We were supposed to meet at 1:00!\Hey, haven't I seen her somewhere before?\It's her! The girl who won the Miss Macross Contest!\My singing lesson is running late, so I don't think I can make it.\Singing lesson? Man... You have one today, too? response:	Shammy!
context: Hello, Ichijo speaking.\Hikaru, I'm so sorry!\Minmay! What's going on? We were supposed to meet at 1:00!\Hey, haven't I seen her somewhere before?\It's her! The girl who won the Miss Macross Contest!\My singing lesson is running late, so I don't think I can make it.\Singing lesson? Man... You have one today, too?\Shammy! response:	You sure have been busy since you became Miss Macross, huh?
context: Hikaru, I'm so sorry!\Minmay! What's going on? We were supposed to meet at 1:00!\Hey, haven't I seen her somewhere before?\It's her! The girl who won the Miss Macross Contest!\My singing lesson is running late, so I don't think I can make it.\Singing lesson? Man... You have one today, too?\Shammy!\You sure have been busy since you became Miss Macross, huh? response:	Because they suddenly decided they wanted to make a record!
context: Minmay! What's going on? We were supposed to meet at 1:00!\Hey, haven't I seen her somewhere before?\It's her! The girl who won the Miss Macross Contest!\My singing lesson is running late, so I don't think I can make it.\Singing lesson? Man... You have one today, too?\Shammy!\You sure have been busy since you became Miss Macross, huh?\Because they suddenly decided they wanted to make a record! response:	Kent the composer wrote a song for me!
context: Hey, haven't I seen her somewhere before?\It's her! The girl who won the Miss Macross Contest!\My singing lesson is running late, so I don't think I can make it.\Singing lesson? Man... You have one today, too?\Shammy!\You sure have been busy since you became Miss Macross, huh?\Because they suddenly decided they wanted to make a record!\Kent the composer wrote a song for me! response:	I guess you're finally going to be a professional singer, huh?
context: It's her! The girl who won the Miss Macross Contest!\My singing lesson is running late, so I don't think I can make it.\Singing lesson? Man... You have one today, too?\Shammy!\You sure have been busy since you became Miss Macross, huh?\Because they suddenly decided they wanted to make a record!\Kent the composer wrote a song for me!\I guess you're finally going to be a professional singer, huh? response:	Minmay! Let's get started!
context: My singing lesson is running late, so I don't think I can make it.\Singing lesson? Man... You have one today, too?\Shammy!\You sure have been busy since you became Miss Macross, huh?\Because they suddenly decided they wanted to make a record!\Kent the composer wrote a song for me!\I guess you're finally going to be a professional singer, huh?\Minmay! Let's get started! response:	Okay! Well, see you later! Bye!
context: Singing lesson? Man... You have one today, too?\Shammy!\You sure have been busy since you became Miss Macross, huh?\Because they suddenly decided they wanted to make a record!\Kent the composer wrote a song for me!\I guess you're finally going to be a professional singer, huh?\Minmay! Let's get started!\Okay! Well, see you later! Bye! response:	Kamujin's squadron has assembled at the designated position.
context: Shammy!\You sure have been busy since you became Miss Macross, huh?\Because they suddenly decided they wanted to make a record!\Kent the composer wrote a song for me!\I guess you're finally going to be a professional singer, huh?\Minmay! Let's get started!\Okay! Well, see you later! Bye!\Kamujin's squadron has assembled at the designated position. response:	Firing will commence in twenty sperig.
context: You sure have been busy since you became Miss Macross, huh?\Because they suddenly decided they wanted to make a record!\Kent the composer wrote a song for me!\I guess you're finally going to be a professional singer, huh?\Minmay! Let's get started!\Okay! Well, see you later! Bye!\Kamujin's squadron has assembled at the designated position.\Firing will commence in twenty sperig. response:	Countdown start!
context: Because they suddenly decided they wanted to make a record!\Kent the composer wrote a song for me!\I guess you're finally going to be a professional singer, huh?\Minmay! Let's get started!\Okay! Well, see you later! Bye!\Kamujin's squadron has assembled at the designated position.\Firing will commence in twenty sperig.\Countdown start! response:	Four!
context: Kent the composer wrote a song for me!\I guess you're finally going to be a professional singer, huh?\Minmay! Let's get started!\Okay! Well, see you later! Bye!\Kamujin's squadron has assembled at the designated position.\Firing will commence in twenty sperig.\Countdown start!\Four! response:	Three!
context: I guess you're finally going to be a professional singer, huh?\Minmay! Let's get started!\Okay! Well, see you later! Bye!\Kamujin's squadron has assembled at the designated position.\Firing will commence in twenty sperig.\Countdown start!\Four!\Three! response:	Two!
context: Minmay! Let's get started!\Okay! Well, see you later! Bye!\Kamujin's squadron has assembled at the designated position.\Firing will commence in twenty sperig.\Countdown start!\Four!\Three!\Two! response:	One!
context: Okay! Well, see you later! Bye!\Kamujin's squadron has assembled at the designated position.\Firing will commence in twenty sperig.\Countdown start!\Four!\Three!\Two!\One! response:	Commence firing!
context: Kamujin's squadron has assembled at the designated position.\Firing will commence in twenty sperig.\Countdown start!\Four!\Three!\Two!\One!\Commence firing! response:	Asteroid Pamir has been destroyed!
context: Firing will commence in twenty sperig.\Countdown start!\Four!\Three!\Two!\One!\Commence firing!\Asteroid Pamir has been destroyed! response:	It seems to be an enemy military operation!
context: Countdown start!\Four!\Three!\Two!\One!\Commence firing!\Asteroid Pamir has been destroyed!\It seems to be an enemy military operation! response:	Set the ship to Condition B!
context: Four!\Three!\Two!\One!\Commence firing!\Asteroid Pamir has been destroyed!\It seems to be an enemy military operation!\Set the ship to Condition B! response:	Yes, sir! Setting ship to Condition B!
context: Three!\Two!\One!\Commence firing!\Asteroid Pamir has been destroyed!\It seems to be an enemy military operation!\Set the ship to Condition B!\Yes, sir! Setting ship to Condition B! response:	Asteroid fragments are inbound at 2 o'clock, 40 degrees!
context: Two!\One!\Commence firing!\Asteroid Pamir has been destroyed!\It seems to be an enemy military operation!\Set the ship to Condition B!\Yes, sir! Setting ship to Condition B!\Asteroid fragments are inbound at 2 o'clock, 40 degrees! response:	A powerful energy signature is inbound on the same bearing!
context: One!\Commence firing!\Asteroid Pamir has been destroyed!\It seems to be an enemy military operation!\Set the ship to Condition B!\Yes, sir! Setting ship to Condition B!\Asteroid fragments are inbound at 2 o'clock, 40 degrees!\A powerful energy signature is inbound on the same bearing! response:	Focus the Pinpoint Barrier to starboard! It's an enemy barrage!
context: Commence firing!\Asteroid Pamir has been destroyed!\It seems to be an enemy military operation!\Set the ship to Condition B!\Yes, sir! Setting ship to Condition B!\Asteroid fragments are inbound at 2 o'clock, 40 degrees!\A powerful energy signature is inbound on the same bearing!\Focus the Pinpoint Barrier to starboard! It's an enemy barrage! response:	Set output to maximum! Close the emergency shutters!
context: Asteroid Pamir has been destroyed!\It seems to be an enemy military operation!\Set the ship to Condition B!\Yes, sir! Setting ship to Condition B!\Asteroid fragments are inbound at 2 o'clock, 40 degrees!\A powerful energy signature is inbound on the same bearing!\Focus the Pinpoint Barrier to starboard! It's an enemy barrage!\Set output to maximum! Close the emergency shutters! response:	Armored shutters are now closed!
context: It seems to be an enemy military operation!\Set the ship to Condition B!\Yes, sir! Setting ship to Condition B!\Asteroid fragments are inbound at 2 o'clock, 40 degrees!\A powerful energy signature is inbound on the same bearing!\Focus the Pinpoint Barrier to starboard! It's an enemy barrage!\Set output to maximum! Close the emergency shutters!\Armored shutters are now closed! response:	A second volley is coming in fast!
context: Set the ship to Condition B!\Yes, sir! Setting ship to Condition B!\Asteroid fragments are inbound at 2 o'clock, 40 degrees!\A powerful energy signature is inbound on the same bearing!\Focus the Pinpoint Barrier to starboard! It's an enemy barrage!\Set output to maximum! Close the emergency shutters!\Armored shutters are now closed!\A second volley is coming in fast! response:	Oigur! The old timer!
context: Yes, sir! Setting ship to Condition B!\Asteroid fragments are inbound at 2 o'clock, 40 degrees!\A powerful energy signature is inbound on the same bearing!\Focus the Pinpoint Barrier to starboard! It's an enemy barrage!\Set output to maximum! Close the emergency shutters!\Armored shutters are now closed!\A second volley is coming in fast!\Oigur! The old timer! response:	Baklorela, stand by to fire the main cannon!
context: Asteroid fragments are inbound at 2 o'clock, 40 degrees!\A powerful energy signature is inbound on the same bearing!\Focus the Pinpoint Barrier to starboard! It's an enemy barrage!\Set output to maximum! Close the emergency shutters!\Armored shutters are now closed!\A second volley is coming in fast!\Oigur! The old timer!\Baklorela, stand by to fire the main cannon! response:	Baklorela is targeting along the central axis!
context: A powerful energy signature is inbound on the same bearing!\Focus the Pinpoint Barrier to starboard! It's an enemy barrage!\Set output to maximum! Close the emergency shutters!\Armored shutters are now closed!\A second volley is coming in fast!\Oigur! The old timer!\Baklorela, stand by to fire the main cannon!\Baklorela is targeting along the central axis! response:	What?!
context: Focus the Pinpoint Barrier to starboard! It's an enemy barrage!\Set output to maximum! Close the emergency shutters!\Armored shutters are now closed!\A second volley is coming in fast!\Oigur! The old timer!\Baklorela, stand by to fire the main cannon!\Baklorela is targeting along the central axis!\What?! response:	Captain! An enemy ship seems to be deliberately changing its aim.
context: Set output to maximum! Close the emergency shutters!\Armored shutters are now closed!\A second volley is coming in fast!\Oigur! The old timer!\Baklorela, stand by to fire the main cannon!\Baklorela is targeting along the central axis!\What?!\Captain! An enemy ship seems to be deliberately changing its aim. response:	They're bluffing. It's just a feint.
context: Armored shutters are now closed!\A second volley is coming in fast!\Oigur! The old timer!\Baklorela, stand by to fire the main cannon!\Baklorela is targeting along the central axis!\What?!\Captain! An enemy ship seems to be deliberately changing its aim.\They're bluffing. It's just a feint. response:	Fire!
context: A second volley is coming in fast!\Oigur! The old timer!\Baklorela, stand by to fire the main cannon!\Baklorela is targeting along the central axis!\What?!\Captain! An enemy ship seems to be deliberately changing its aim.\They're bluffing. It's just a feint.\Fire! response:	Baklorela has opened fire!
context: Oigur! The old timer!\Baklorela, stand by to fire the main cannon!\Baklorela is targeting along the central axis!\What?!\Captain! An enemy ship seems to be deliberately changing its aim.\They're bluffing. It's just a feint.\Fire!\Baklorela has opened fire! response:	It's headed right at us!
context: Baklorela, stand by to fire the main cannon!\Baklorela is targeting along the central axis!\What?!\Captain! An enemy ship seems to be deliberately changing its aim.\They're bluffing. It's just a feint.\Fire!\Baklorela has opened fire!\It's headed right at us! response:	What?!
context: Baklorela is targeting along the central axis!\What?!\Captain! An enemy ship seems to be deliberately changing its aim.\They're bluffing. It's just a feint.\Fire!\Baklorela has opened fire!\It's headed right at us!\What?! response:	It's going to hit us!
context: What?!\Captain! An enemy ship seems to be deliberately changing its aim.\They're bluffing. It's just a feint.\Fire!\Baklorela has opened fire!\It's headed right at us!\What?!\It's going to hit us! response:	The Barrier can't take any more!
context: Captain! An enemy ship seems to be deliberately changing its aim.\They're bluffing. It's just a feint.\Fire!\Baklorela has opened fire!\It's headed right at us!\What?!\It's going to hit us!\The Barrier can't take any more! response:	Is it over?
context: They're bluffing. It's just a feint.\Fire!\Baklorela has opened fire!\It's headed right at us!\What?!\It's going to hit us!\The Barrier can't take any more!\Is it over? response:	Captain! The asteroid fragments!
context: Fire!\Baklorela has opened fire!\It's headed right at us!\What?!\It's going to hit us!\The Barrier can't take any more!\Is it over?\Captain! The asteroid fragments! response:	Captain, I have a report from the observation team.
context: Baklorela has opened fire!\It's headed right at us!\What?!\It's going to hit us!\The Barrier can't take any more!\Is it over?\Captain! The asteroid fragments!\Captain, I have a report from the observation team. response:	They say it will take five hours for the fragments to move away from the Macross.
context: It's headed right at us!\What?!\It's going to hit us!\The Barrier can't take any more!\Is it over?\Captain! The asteroid fragments!\Captain, I have a report from the observation team.\They say it will take five hours for the fragments to move away from the Macross. response:	Hmm... Vanessa, switch over to wide-area radar.
context: What?!\It's going to hit us!\The Barrier can't take any more!\Is it over?\Captain! The asteroid fragments!\Captain, I have a report from the observation team.\They say it will take five hours for the fragments to move away from the Macross.\Hmm... Vanessa, switch over to wide-area radar. response:	Yes, sir!
context: It's going to hit us!\The Barrier can't take any more!\Is it over?\Captain! The asteroid fragments!\Captain, I have a report from the observation team.\They say it will take five hours for the fragments to move away from the Macross.\Hmm... Vanessa, switch over to wide-area radar.\Yes, sir! response:	Captain! The wide-area radar is off-line!
context: The Barrier can't take any more!\Is it over?\Captain! The asteroid fragments!\Captain, I have a report from the observation team.\They say it will take five hours for the fragments to move away from the Macross.\Hmm... Vanessa, switch over to wide-area radar.\Yes, sir!\Captain! The wide-area radar is off-line! response:	What?
context: Is it over?\Captain! The asteroid fragments!\Captain, I have a report from the observation team.\They say it will take five hours for the fragments to move away from the Macross.\Hmm... Vanessa, switch over to wide-area radar.\Yes, sir!\Captain! The wide-area radar is off-line!\What? response:	It must have been damaged during the attack.
context: Captain! The asteroid fragments!\Captain, I have a report from the observation team.\They say it will take five hours for the fragments to move away from the Macross.\Hmm... Vanessa, switch over to wide-area radar.\Yes, sir!\Captain! The wide-area radar is off-line!\What?\It must have been damaged during the attack. response:	What does the radar control room report?
context: Captain, I have a report from the observation team.\They say it will take five hours for the fragments to move away from the Macross.\Hmm... Vanessa, switch over to wide-area radar.\Yes, sir!\Captain! The wide-area radar is off-line!\What?\It must have been damaged during the attack.\What does the radar control room report? response:	I can't raise them, sir. The lines seem to be down.
context: They say it will take five hours for the fragments to move away from the Macross.\Hmm... Vanessa, switch over to wide-area radar.\Yes, sir!\Captain! The wide-area radar is off-line!\What?\It must have been damaged during the attack.\What does the radar control room report?\I can't raise them, sir. The lines seem to be down. response:	It seems they were able to weather the attack.
context: Hmm... Vanessa, switch over to wide-area radar.\Yes, sir!\Captain! The wide-area radar is off-line!\What?\It must have been damaged during the attack.\What does the radar control room report?\I can't raise them, sir. The lines seem to be down.\It seems they were able to weather the attack. response:	It was rather close, wouldn't you say?
context: Yes, sir!\Captain! The wide-area radar is off-line!\What?\It must have been damaged during the attack.\What does the radar control room report?\I can't raise them, sir. The lines seem to be down.\It seems they were able to weather the attack.\It was rather close, wouldn't you say? response:	That fool Kamujin took it upon himself to...
context: Captain! The wide-area radar is off-line!\What?\It must have been damaged during the attack.\What does the radar control room report?\I can't raise them, sir. The lines seem to be down.\It seems they were able to weather the attack.\It was rather close, wouldn't you say?\That fool Kamujin took it upon himself to... response:	It's all right. This will make our next move that much easier.
context: What?\It must have been damaged during the attack.\What does the radar control room report?\I can't raise them, sir. The lines seem to be down.\It seems they were able to weather the attack.\It was rather close, wouldn't you say?\That fool Kamujin took it upon himself to...\It's all right. This will make our next move that much easier. response:	True enough, I suppose.
context: It must have been damaged during the attack.\What does the radar control room report?\I can't raise them, sir. The lines seem to be down.\It seems they were able to weather the attack.\It was rather close, wouldn't you say?\That fool Kamujin took it upon himself to...\It's all right. This will make our next move that much easier.\True enough, I suppose. response:	Now that they're without radar, will they stumble their way toward us?
context: What does the radar control room report?\I can't raise them, sir. The lines seem to be down.\It seems they were able to weather the attack.\It was rather close, wouldn't you say?\That fool Kamujin took it upon himself to...\It's all right. This will make our next move that much easier.\True enough, I suppose.\Now that they're without radar, will they stumble their way toward us? response:	Captain, I have a report from the engineering team.
context: I can't raise them, sir. The lines seem to be down.\It seems they were able to weather the attack.\It was rather close, wouldn't you say?\That fool Kamujin took it upon himself to...\It's all right. This will make our next move that much easier.\True enough, I suppose.\Now that they're without radar, will they stumble their way toward us?\Captain, I have a report from the engineering team. response:	They say it will take ten hours to repair the wide-area radar.
context: It seems they were able to weather the attack.\It was rather close, wouldn't you say?\That fool Kamujin took it upon himself to...\It's all right. This will make our next move that much easier.\True enough, I suppose.\Now that they're without radar, will they stumble their way toward us?\Captain, I have a report from the engineering team.\They say it will take ten hours to repair the wide-area radar. response:	Also, the radar control room personnel have all been killed.
context: It was rather close, wouldn't you say?\That fool Kamujin took it upon himself to...\It's all right. This will make our next move that much easier.\True enough, I suppose.\Now that they're without radar, will they stumble their way toward us?\Captain, I have a report from the engineering team.\They say it will take ten hours to repair the wide-area radar.\Also, the radar control room personnel have all been killed. response:	Commencing launch!
context: That fool Kamujin took it upon himself to...\It's all right. This will make our next move that much easier.\True enough, I suppose.\Now that they're without radar, will they stumble their way toward us?\Captain, I have a report from the engineering team.\They say it will take ten hours to repair the wide-area radar.\Also, the radar control room personnel have all been killed.\Commencing launch! response:	Noshiran team, ETA to point three is seven mil!
context: It's all right. This will make our next move that much easier.\True enough, I suppose.\Now that they're without radar, will they stumble their way toward us?\Captain, I have a report from the engineering team.\They say it will take ten hours to repair the wide-area radar.\Also, the radar control room personnel have all been killed.\Commencing launch!\Noshiran team, ETA to point three is seven mil! response:	Halmesta Team, ETA to point four is ten mil!
context: True enough, I suppose.\Now that they're without radar, will they stumble their way toward us?\Captain, I have a report from the engineering team.\They say it will take ten hours to repair the wide-area radar.\Also, the radar control room personnel have all been killed.\Commencing launch!\Noshiran team, ETA to point three is seven mil!\Halmesta Team, ETA to point four is ten mil! response:	All teams will be in position in twelve mil!
context: Now that they're without radar, will they stumble their way toward us?\Captain, I have a report from the engineering team.\They say it will take ten hours to repair the wide-area radar.\Also, the radar control room personnel have all been killed.\Commencing launch!\Noshiran team, ETA to point three is seven mil!\Halmesta Team, ETA to point four is ten mil!\All teams will be in position in twelve mil! response:	How is that decoding coming along?
context: Captain, I have a report from the engineering team.\They say it will take ten hours to repair the wide-area radar.\Also, the radar control room personnel have all been killed.\Commencing launch!\Noshiran team, ETA to point three is seven mil!\Halmesta Team, ETA to point four is ten mil!\All teams will be in position in twelve mil!\How is that decoding coming along? response:	It's finished, sir! We can transmit at any time.
