context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Nobody asked you to come buzzing in here in a prop plane!\I'm perfectly safe.\Safe my ass! Besides, you could never keep up with me, so don't go talking all big!\I won't always be in your shadow, Sempai.\Say what?\That idiot!\Dammit!\Sempai! response:	When did you get so g...
context: I'm perfectly safe.\Safe my ass! Besides, you could never keep up with me, so don't go talking all big!\I won't always be in your shadow, Sempai.\Say what?\That idiot!\Dammit!\Sempai!\When did you get so g... response:	I mean, what the hell was that little stunt just now?!
context: Safe my ass! Besides, you could never keep up with me, so don't go talking all big!\I won't always be in your shadow, Sempai.\Say what?\That idiot!\Dammit!\Sempai!\When did you get so g...\I mean, what the hell was that little stunt just now?! response:	It was just a boost to an inverted climb. You taught me that yourself, remember?
context: I won't always be in your shadow, Sempai.\Say what?\That idiot!\Dammit!\Sempai!\When did you get so g...\I mean, what the hell was that little stunt just now?!\It was just a boost to an inverted climb. You taught me that yourself, remember? response:	Of course, those military pilots were pretty good too.
context: Say what?\That idiot!\Dammit!\Sempai!\When did you get so g...\I mean, what the hell was that little stunt just now?!\It was just a boost to an inverted climb. You taught me that yourself, remember?\Of course, those military pilots were pretty good too. response:	Look, kid, don't get cocky just because you won
context: That idiot!\Dammit!\Sempai!\When did you get so g...\I mean, what the hell was that little stunt just now?!\It was just a boost to an inverted climb. You taught me that yourself, remember?\Of course, those military pilots were pretty good too.\Look, kid, don't get cocky just because you won response:	What about the other four or so times?
context: Dammit!\Sempai!\When did you get so g...\I mean, what the hell was that little stunt just now?!\It was just a boost to an inverted climb. You taught me that yourself, remember?\Of course, those military pilots were pretty good too.\Look, kid, don't get cocky just because you won\What about the other four or so times? response:	Seven times? Big deal!
context: Sempai!\When did you get so g...\I mean, what the hell was that little stunt just now?!\It was just a boost to an inverted climb. You taught me that yourself, remember?\Of course, those military pilots were pretty good too.\Look, kid, don't get cocky just because you won\What about the other four or so times?\Seven times? Big deal! response:	In the Unification Wars, I shot down more than 180 planes!
context: When did you get so g...\I mean, what the hell was that little stunt just now?!\It was just a boost to an inverted climb. You taught me that yourself, remember?\Of course, those military pilots were pretty good too.\Look, kid, don't get cocky just because you won\What about the other four or so times?\Seven times? Big deal!\In the Unification Wars, I shot down more than 180 planes! response:	Murderer!
context: I mean, what the hell was that little stunt just now?!\It was just a boost to an inverted climb. You taught me that yourself, remember?\Of course, those military pilots were pretty good too.\Look, kid, don't get cocky just because you won\What about the other four or so times?\Seven times? Big deal!\In the Unification Wars, I shot down more than 180 planes!\Murderer! response:	M...Murderer? Look, it's not like I had a choice!
context: It was just a boost to an inverted climb. You taught me that yourself, remember?\Of course, those military pilots were pretty good too.\Look, kid, don't get cocky just because you won\What about the other four or so times?\Seven times? Big deal!\In the Unification Wars, I shot down more than 180 planes!\Murderer!\M...Murderer? Look, it's not like I had a choice! response:	I was just doing my job.
context: Of course, those military pilots were pretty good too.\Look, kid, don't get cocky just because you won\What about the other four or so times?\Seven times? Big deal!\In the Unification Wars, I shot down more than 180 planes!\Murderer!\M...Murderer? Look, it's not like I had a choice!\I was just doing my job. response:	But you made a promise to my dad, didn't you?
context: Look, kid, don't get cocky just because you won\What about the other four or so times?\Seven times? Big deal!\In the Unification Wars, I shot down more than 180 planes!\Murderer!\M...Murderer? Look, it's not like I had a choice!\I was just doing my job.\But you made a promise to my dad, didn't you? response:	That you'd come back to the team once the war was over.
context: What about the other four or so times?\Seven times? Big deal!\In the Unification Wars, I shot down more than 180 planes!\Murderer!\M...Murderer? Look, it's not like I had a choice!\I was just doing my job.\But you made a promise to my dad, didn't you?\That you'd come back to the team once the war was over. response:	I know I let your dad down, and I'm sorry.
context: Seven times? Big deal!\In the Unification Wars, I shot down more than 180 planes!\Murderer!\M...Murderer? Look, it's not like I had a choice!\I was just doing my job.\But you made a promise to my dad, didn't you?\That you'd come back to the team once the war was over.\I know I let your dad down, and I'm sorry. response:	But once you start flying fighters...
context: In the Unification Wars, I shot down more than 180 planes!\Murderer!\M...Murderer? Look, it's not like I had a choice!\I was just doing my job.\But you made a promise to my dad, didn't you?\That you'd come back to the team once the war was over.\I know I let your dad down, and I'm sorry.\But once you start flying fighters... response:	Well, if you ever do, you'll understand.
context: Murderer!\M...Murderer? Look, it's not like I had a choice!\I was just doing my job.\But you made a promise to my dad, didn't you?\That you'd come back to the team once the war was over.\I know I let your dad down, and I'm sorry.\But once you start flying fighters...\Well, if you ever do, you'll understand. response:	You sure have changed, Sempai.
context: M...Murderer? Look, it's not like I had a choice!\I was just doing my job.\But you made a promise to my dad, didn't you?\That you'd come back to the team once the war was over.\I know I let your dad down, and I'm sorry.\But once you start flying fighters...\Well, if you ever do, you'll understand.\You sure have changed, Sempai. response:	Cola! I wanna have a cola!
context: I was just doing my job.\But you made a promise to my dad, didn't you?\That you'd come back to the team once the war was over.\I know I let your dad down, and I'm sorry.\But once you start flying fighters...\Well, if you ever do, you'll understand.\You sure have changed, Sempai.\Cola! I wanna have a cola! response:	No! I'm not going to buy you any!
context: But you made a promise to my dad, didn't you?\That you'd come back to the team once the war was over.\I know I let your dad down, and I'm sorry.\But once you start flying fighters...\Well, if you ever do, you'll understand.\You sure have changed, Sempai.\Cola! I wanna have a cola!\No! I'm not going to buy you any! response:	You just had some juice a while ago!
context: That you'd come back to the team once the war was over.\I know I let your dad down, and I'm sorry.\But once you start flying fighters...\Well, if you ever do, you'll understand.\You sure have changed, Sempai.\Cola! I wanna have a cola!\No! I'm not going to buy you any!\You just had some juice a while ago! response:	Cola! Cola!
context: I know I let your dad down, and I'm sorry.\But once you start flying fighters...\Well, if you ever do, you'll understand.\You sure have changed, Sempai.\Cola! I wanna have a cola!\No! I'm not going to buy you any!\You just had some juice a while ago!\Cola! Cola! response:	It'll make you want to use the restroom! No!
context: But once you start flying fighters...\Well, if you ever do, you'll understand.\You sure have changed, Sempai.\Cola! I wanna have a cola!\No! I'm not going to buy you any!\You just had some juice a while ago!\Cola! Cola!\It'll make you want to use the restroom! No! response:	I gotta pee!
context: Well, if you ever do, you'll understand.\You sure have changed, Sempai.\Cola! I wanna have a cola!\No! I'm not going to buy you any!\You just had some juice a while ago!\Cola! Cola!\It'll make you want to use the restroom! No!\I gotta pee! response:	You see? Here we go already!
context: You sure have changed, Sempai.\Cola! I wanna have a cola!\No! I'm not going to buy you any!\You just had some juice a while ago!\Cola! Cola!\It'll make you want to use the restroom! No!\I gotta pee!\You see? Here we go already! response:	I'm gonna pee my pants!
context: Cola! I wanna have a cola!\No! I'm not going to buy you any!\You just had some juice a while ago!\Cola! Cola!\It'll make you want to use the restroom! No!\I gotta pee!\You see? Here we go already!\I'm gonna pee my pants! response:	Oh, dear!
context: No! I'm not going to buy you any!\You just had some juice a while ago!\Cola! Cola!\It'll make you want to use the restroom! No!\I gotta pee!\You see? Here we go already!\I'm gonna pee my pants!\Oh, dear! response:	Well, that's one thing about you that sure hasn't changed!
context: You just had some juice a while ago!\Cola! Cola!\It'll make you want to use the restroom! No!\I gotta pee!\You see? Here we go already!\I'm gonna pee my pants!\Oh, dear!\Well, that's one thing about you that sure hasn't changed! response:	Their de-fold signature was tracked here, to this planet?
context: Cola! Cola!\It'll make you want to use the restroom! No!\I gotta pee!\You see? Here we go already!\I'm gonna pee my pants!\Oh, dear!\Well, that's one thing about you that sure hasn't changed!\Their de-fold signature was tracked here, to this planet? response:	That is correct, sir.
context: It'll make you want to use the restroom! No!\I gotta pee!\You see? Here we go already!\I'm gonna pee my pants!\Oh, dear!\Well, that's one thing about you that sure hasn't changed!\Their de-fold signature was tracked here, to this planet?\That is correct, sir. response:	Any sign of a re-fold?
context: I gotta pee!\You see? Here we go already!\I'm gonna pee my pants!\Oh, dear!\Well, that's one thing about you that sure hasn't changed!\Their de-fold signature was tracked here, to this planet?\That is correct, sir.\Any sign of a re-fold? response:	No, we have detected no indications of a second hyperspace jump.
context: You see? Here we go already!\I'm gonna pee my pants!\Oh, dear!\Well, that's one thing about you that sure hasn't changed!\Their de-fold signature was tracked here, to this planet?\That is correct, sir.\Any sign of a re-fold?\No, we have detected no indications of a second hyperspace jump. response:	But they should've been withdrawing from this region eight taarms ago...
context: I'm gonna pee my pants!\Oh, dear!\Well, that's one thing about you that sure hasn't changed!\Their de-fold signature was tracked here, to this planet?\That is correct, sir.\Any sign of a re-fold?\No, we have detected no indications of a second hyperspace jump.\But they should've been withdrawing from this region eight taarms ago... response:	Perhaps the signature is from some other ship that was shot down.
context: Oh, dear!\Well, that's one thing about you that sure hasn't changed!\Their de-fold signature was tracked here, to this planet?\That is correct, sir.\Any sign of a re-fold?\No, we have detected no indications of a second hyperspace jump.\But they should've been withdrawing from this region eight taarms ago...\Perhaps the signature is from some other ship that was shot down. response:	We don't have enough information to make a determination.
context: Well, that's one thing about you that sure hasn't changed!\Their de-fold signature was tracked here, to this planet?\That is correct, sir.\Any sign of a re-fold?\No, we have detected no indications of a second hyperspace jump.\But they should've been withdrawing from this region eight taarms ago...\Perhaps the signature is from some other ship that was shot down.\We don't have enough information to make a determination. response:	Send out a recon ship to investigate!
context: Their de-fold signature was tracked here, to this planet?\That is correct, sir.\Any sign of a re-fold?\No, we have detected no indications of a second hyperspace jump.\But they should've been withdrawing from this region eight taarms ago...\Perhaps the signature is from some other ship that was shot down.\We don't have enough information to make a determination.\Send out a recon ship to investigate! response:	This is one of those new fighters, like the ones from before!
context: That is correct, sir.\Any sign of a re-fold?\No, we have detected no indications of a second hyperspace jump.\But they should've been withdrawing from this region eight taarms ago...\Perhaps the signature is from some other ship that was shot down.\We don't have enough information to make a determination.\Send out a recon ship to investigate!\This is one of those new fighters, like the ones from before! response:	Hikaru, wanna take this baby up?
context: Any sign of a re-fold?\No, we have detected no indications of a second hyperspace jump.\But they should've been withdrawing from this region eight taarms ago...\Perhaps the signature is from some other ship that was shot down.\We don't have enough information to make a determination.\Send out a recon ship to investigate!\This is one of those new fighters, like the ones from before!\Hikaru, wanna take this baby up? response:	Can I really?
context: No, we have detected no indications of a second hyperspace jump.\But they should've been withdrawing from this region eight taarms ago...\Perhaps the signature is from some other ship that was shot down.\We don't have enough information to make a determination.\Send out a recon ship to investigate!\This is one of those new fighters, like the ones from before!\Hikaru, wanna take this baby up?\Can I really? response:	I'll be in the back seat with you.
context: But they should've been withdrawing from this region eight taarms ago...\Perhaps the signature is from some other ship that was shot down.\We don't have enough information to make a determination.\Send out a recon ship to investigate!\This is one of those new fighters, like the ones from before!\Hikaru, wanna take this baby up?\Can I really?\I'll be in the back seat with you. response:	Well? This is one of those fighter planes you hate so much.
context: Perhaps the signature is from some other ship that was shot down.\We don't have enough information to make a determination.\Send out a recon ship to investigate!\This is one of those new fighters, like the ones from before!\Hikaru, wanna take this baby up?\Can I really?\I'll be in the back seat with you.\Well? This is one of those fighter planes you hate so much. response:	It all depends on who's using it!
context: We don't have enough information to make a determination.\Send out a recon ship to investigate!\This is one of those new fighters, like the ones from before!\Hikaru, wanna take this baby up?\Can I really?\I'll be in the back seat with you.\Well? This is one of those fighter planes you hate so much.\It all depends on who's using it! response:	You never shut up, do you?
context: Send out a recon ship to investigate!\This is one of those new fighters, like the ones from before!\Hikaru, wanna take this baby up?\Can I really?\I'll be in the back seat with you.\Well? This is one of those fighter planes you hate so much.\It all depends on who's using it!\You never shut up, do you? response:	The Macross has ushered in vast improvements in individual welfare
context: This is one of those new fighters, like the ones from before!\Hikaru, wanna take this baby up?\Can I really?\I'll be in the back seat with you.\Well? This is one of those fighter planes you hate so much.\It all depends on who's using it!\You never shut up, do you?\The Macross has ushered in vast improvements in individual welfare response:	and has profoundly contributed to the development of humankind.
context: Hikaru, wanna take this baby up?\Can I really?\I'll be in the back seat with you.\Well? This is one of those fighter planes you hate so much.\It all depends on who's using it!\You never shut up, do you?\The Macross has ushered in vast improvements in individual welfare\and has profoundly contributed to the development of humankind. response:	Once the Macross is launched, Earth's defenses will finally be complete...
context: Can I really?\I'll be in the back seat with you.\Well? This is one of those fighter planes you hate so much.\It all depends on who's using it!\You never shut up, do you?\The Macross has ushered in vast improvements in individual welfare\and has profoundly contributed to the development of humankind.\Once the Macross is launched, Earth's defenses will finally be complete... response:	Captain Global.
context: I'll be in the back seat with you.\Well? This is one of those fighter planes you hate so much.\It all depends on who's using it!\You never shut up, do you?\The Macross has ushered in vast improvements in individual welfare\and has profoundly contributed to the development of humankind.\Once the Macross is launched, Earth's defenses will finally be complete...\Captain Global. response:	We've just received a message from Space Carrier ARMD-I.
context: Well? This is one of those fighter planes you hate so much.\It all depends on who's using it!\You never shut up, do you?\The Macross has ushered in vast improvements in individual welfare\and has profoundly contributed to the development of humankind.\Once the Macross is launched, Earth's defenses will finally be complete...\Captain Global.\We've just received a message from Space Carrier ARMD-I. response:	They've detected anomalies in the gravitational field
context: It all depends on who's using it!\You never shut up, do you?\The Macross has ushered in vast improvements in individual welfare\and has profoundly contributed to the development of humankind.\Once the Macross is launched, Earth's defenses will finally be complete...\Captain Global.\We've just received a message from Space Carrier ARMD-I.\They've detected anomalies in the gravitational field response:	and luminescent phenomena originating in lunar orbit.
context: You never shut up, do you?\The Macross has ushered in vast improvements in individual welfare\and has profoundly contributed to the development of humankind.\Once the Macross is launched, Earth's defenses will finally be complete...\Captain Global.\We've just received a message from Space Carrier ARMD-I.\They've detected anomalies in the gravitational field\and luminescent phenomena originating in lunar orbit. response:	Gravitational anomalies and luminescent phenomena?
context: The Macross has ushered in vast improvements in individual welfare\and has profoundly contributed to the development of humankind.\Once the Macross is launched, Earth's defenses will finally be complete...\Captain Global.\We've just received a message from Space Carrier ARMD-I.\They've detected anomalies in the gravitational field\and luminescent phenomena originating in lunar orbit.\Gravitational anomalies and luminescent phenomena? response:	Just like ten years ago...
context: and has profoundly contributed to the development of humankind.\Once the Macross is launched, Earth's defenses will finally be complete...\Captain Global.\We've just received a message from Space Carrier ARMD-I.\They've detected anomalies in the gravitational field\and luminescent phenomena originating in lunar orbit.\Gravitational anomalies and luminescent phenomena?\Just like ten years ago... response:	Let's go to the bridge.
context: Once the Macross is launched, Earth's defenses will finally be complete...\Captain Global.\We've just received a message from Space Carrier ARMD-I.\They've detected anomalies in the gravitational field\and luminescent phenomena originating in lunar orbit.\Gravitational anomalies and luminescent phenomena?\Just like ten years ago...\Let's go to the bridge. response:	Now, let me introduce the commander of the Macross, Captain Global!
context: Captain Global.\We've just received a message from Space Carrier ARMD-I.\They've detected anomalies in the gravitational field\and luminescent phenomena originating in lunar orbit.\Gravitational anomalies and luminescent phenomena?\Just like ten years ago...\Let's go to the bridge.\Now, let me introduce the commander of the Macross, Captain Global! response:	Where are you going, Captain? Captain!
context: We've just received a message from Space Carrier ARMD-I.\They've detected anomalies in the gravitational field\and luminescent phenomena originating in lunar orbit.\Gravitational anomalies and luminescent phenomena?\Just like ten years ago...\Let's go to the bridge.\Now, let me introduce the commander of the Macross, Captain Global!\Where are you going, Captain? Captain! response:	What is it?
context: They've detected anomalies in the gravitational field\and luminescent phenomena originating in lunar orbit.\Gravitational anomalies and luminescent phenomena?\Just like ten years ago...\Let's go to the bridge.\Now, let me introduce the commander of the Macross, Captain Global!\Where are you going, Captain? Captain!\What is it? response:	Look! The ship's original systems have just activated themselves!
context: and luminescent phenomena originating in lunar orbit.\Gravitational anomalies and luminescent phenomena?\Just like ten years ago...\Let's go to the bridge.\Now, let me introduce the commander of the Macross, Captain Global!\Where are you going, Captain? Captain!\What is it?\Look! The ship's original systems have just activated themselves! response:	Huh?
context: Gravitational anomalies and luminescent phenomena?\Just like ten years ago...\Let's go to the bridge.\Now, let me introduce the commander of the Macross, Captain Global!\Where are you going, Captain? Captain!\What is it?\Look! The ship's original systems have just activated themselves!\Huh? response:	Oh, no! It's entered firing mode!
context: Just like ten years ago...\Let's go to the bridge.\Now, let me introduce the commander of the Macross, Captain Global!\Where are you going, Captain? Captain!\What is it?\Look! The ship's original systems have just activated themselves!\Huh?\Oh, no! It's entered firing mode! response:	Shut down all systems!
context: Let's go to the bridge.\Now, let me introduce the commander of the Macross, Captain Global!\Where are you going, Captain? Captain!\What is it?\Look! The ship's original systems have just activated themselves!\Huh?\Oh, no! It's entered firing mode!\Shut down all systems! response:	I can't! They're not responding!
context: Now, let me introduce the commander of the Macross, Captain Global!\Where are you going, Captain? Captain!\What is it?\Look! The ship's original systems have just activated themselves!\Huh?\Oh, no! It's entered firing mode!\Shut down all systems!\I can't! They're not responding! response:	What is going on?!
context: Where are you going, Captain? Captain!\What is it?\Look! The ship's original systems have just activated themselves!\Huh?\Oh, no! It's entered firing mode!\Shut down all systems!\I can't! They're not responding!\What is going on?! response:	The main cannon is activating!
context: What is it?\Look! The ship's original systems have just activated themselves!\Huh?\Oh, no! It's entered firing mode!\Shut down all systems!\I can't! They're not responding!\What is going on?!\The main cannon is activating! response:	So, it was hiding on the planet after all.
context: Look! The ship's original systems have just activated themselves!\Huh?\Oh, no! It's entered firing mode!\Shut down all systems!\I can't! They're not responding!\What is going on?!\The main cannon is activating!\So, it was hiding on the planet after all. response:	Attention all ships! Advance into the strike zone!
context: Huh?\Oh, no! It's entered firing mode!\Shut down all systems!\I can't! They're not responding!\What is going on?!\The main cannon is activating!\So, it was hiding on the planet after all.\Attention all ships! Advance into the strike zone! response:	The... The ship's systems are back under our control, Captain.
context: Oh, no! It's entered firing mode!\Shut down all systems!\I can't! They're not responding!\What is going on?!\The main cannon is activating!\So, it was hiding on the planet after all.\Attention all ships! Advance into the strike zone!\The... The ship's systems are back under our control, Captain. response:	Now that was one flashy salute!
context: Shut down all systems!\I can't! They're not responding!\What is going on?!\The main cannon is activating!\So, it was hiding on the planet after all.\Attention all ships! Advance into the strike zone!\The... The ship's systems are back under our control, Captain.\Now that was one flashy salute! response:	Something's not right... I'll go check things out.
context: I can't! They're not responding!\What is going on?!\The main cannon is activating!\So, it was hiding on the planet after all.\Attention all ships! Advance into the strike zone!\The... The ship's systems are back under our control, Captain.\Now that was one flashy salute!\Something's not right... I'll go check things out. response:	Hikaru, you stay right here!
context: What is going on?!\The main cannon is activating!\So, it was hiding on the planet after all.\Attention all ships! Advance into the strike zone!\The... The ship's systems are back under our control, Captain.\Now that was one flashy salute!\Something's not right... I'll go check things out.\Hikaru, you stay right here! response:	Sempai!
context: The main cannon is activating!\So, it was hiding on the planet after all.\Attention all ships! Advance into the strike zone!\The... The ship's systems are back under our control, Captain.\Now that was one flashy salute!\Something's not right... I'll go check things out.\Hikaru, you stay right here!\Sempai! response:	This is a Star-class code.
context: So, it was hiding on the planet after all.\Attention all ships! Advance into the strike zone!\The... The ship's systems are back under our control, Captain.\Now that was one flashy salute!\Something's not right... I'll go check things out.\Hikaru, you stay right here!\Sempai!\This is a Star-class code. response:	The beam from the main cannon has destroyed what appears to have been
context: Attention all ships! Advance into the strike zone!\The... The ship's systems are back under our control, Captain.\Now that was one flashy salute!\Something's not right... I'll go check things out.\Hikaru, you stay right here!\Sempai!\This is a Star-class code.\The beam from the main cannon has destroyed what appears to have been response:	a spaceship in lunar orbit, at a range of 280,000 km.
context: The... The ship's systems are back under our control, Captain.\Now that was one flashy salute!\Something's not right... I'll go check things out.\Hikaru, you stay right here!\Sempai!\This is a Star-class code.\The beam from the main cannon has destroyed what appears to have been\a spaceship in lunar orbit, at a range of 280,000 km. response:	Multiple additional spacecraft detected and they're closing in rapidly!
context: Now that was one flashy salute!\Something's not right... I'll go check things out.\Hikaru, you stay right here!\Sempai!\This is a Star-class code.\The beam from the main cannon has destroyed what appears to have been\a spaceship in lunar orbit, at a range of 280,000 km.\Multiple additional spacecraft detected and they're closing in rapidly! response:	Captain?!
context: Something's not right... I'll go check things out.\Hikaru, you stay right here!\Sempai!\This is a Star-class code.\The beam from the main cannon has destroyed what appears to have been\a spaceship in lunar orbit, at a range of 280,000 km.\Multiple additional spacecraft detected and they're closing in rapidly!\Captain?! response:	We fell for it!
context: Hikaru, you stay right here!\Sempai!\This is a Star-class code.\The beam from the main cannon has destroyed what appears to have been\a spaceship in lunar orbit, at a range of 280,000 km.\Multiple additional spacecraft detected and they're closing in rapidly!\Captain?!\We fell for it! response:	It was a booby trap!
context: Sempai!\This is a Star-class code.\The beam from the main cannon has destroyed what appears to have been\a spaceship in lunar orbit, at a range of 280,000 km.\Multiple additional spacecraft detected and they're closing in rapidly!\Captain?!\We fell for it!\It was a booby trap! response:	A booby trap?
context: This is a Star-class code.\The beam from the main cannon has destroyed what appears to have been\a spaceship in lunar orbit, at a range of 280,000 km.\Multiple additional spacecraft detected and they're closing in rapidly!\Captain?!\We fell for it!\It was a booby trap!\A booby trap? response:	German troops often used them during the Second World War.
context: The beam from the main cannon has destroyed what appears to have been\a spaceship in lunar orbit, at a range of 280,000 km.\Multiple additional spacecraft detected and they're closing in rapidly!\Captain?!\We fell for it!\It was a booby trap!\A booby trap?\German troops often used them during the Second World War. response:	They would hide explosives in things that would get attention,
context: a spaceship in lunar orbit, at a range of 280,000 km.\Multiple additional spacecraft detected and they're closing in rapidly!\Captain?!\We fell for it!\It was a booby trap!\A booby trap?\German troops often used them during the Second World War.\They would hide explosives in things that would get attention, response:	like pens or guns, and then they'd retreat, leaving those things behind.
context: Multiple additional spacecraft detected and they're closing in rapidly!\Captain?!\We fell for it!\It was a booby trap!\A booby trap?\German troops often used them during the Second World War.\They would hide explosives in things that would get attention,\like pens or guns, and then they'd retreat, leaving those things behind. response:	When somebody picked the object up... BOOM!
context: Captain?!\We fell for it!\It was a booby trap!\A booby trap?\German troops often used them during the Second World War.\They would hide explosives in things that would get attention,\like pens or guns, and then they'd retreat, leaving those things behind.\When somebody picked the object up... BOOM! response:	I'll bet the aliens that crashed this ship planted a program
context: We fell for it!\It was a booby trap!\A booby trap?\German troops often used them during the Second World War.\They would hide explosives in things that would get attention,\like pens or guns, and then they'd retreat, leaving those things behind.\When somebody picked the object up... BOOM!\I'll bet the aliens that crashed this ship planted a program response:	that controlled an automatic defense system.
context: It was a booby trap!\A booby trap?\German troops often used them during the Second World War.\They would hide explosives in things that would get attention,\like pens or guns, and then they'd retreat, leaving those things behind.\When somebody picked the object up... BOOM!\I'll bet the aliens that crashed this ship planted a program\that controlled an automatic defense system. response:	Captain!
context: A booby trap?\German troops often used them during the Second World War.\They would hide explosives in things that would get attention,\like pens or guns, and then they'd retreat, leaving those things behind.\When somebody picked the object up... BOOM!\I'll bet the aliens that crashed this ship planted a program\that controlled an automatic defense system.\Captain! response:	No smoking is allowed on the bridge!
context: German troops often used them during the Second World War.\They would hide explosives in things that would get attention,\like pens or guns, and then they'd retreat, leaving those things behind.\When somebody picked the object up... BOOM!\I'll bet the aliens that crashed this ship planted a program\that controlled an automatic defense system.\Captain!\No smoking is allowed on the bridge! response:	Oh, brother...
context: They would hide explosives in things that would get attention,\like pens or guns, and then they'd retreat, leaving those things behind.\When somebody picked the object up... BOOM!\I'll bet the aliens that crashed this ship planted a program\that controlled an automatic defense system.\Captain!\No smoking is allowed on the bridge!\Oh, brother... response:	Shammy!
context: like pens or guns, and then they'd retreat, leaving those things behind.\When somebody picked the object up... BOOM!\I'll bet the aliens that crashed this ship planted a program\that controlled an automatic defense system.\Captain!\No smoking is allowed on the bridge!\Oh, brother...\Shammy! response:	All hands, Level One combat alert!
context: When somebody picked the object up... BOOM!\I'll bet the aliens that crashed this ship planted a program\that controlled an automatic defense system.\Captain!\No smoking is allowed on the bridge!\Oh, brother...\Shammy!\All hands, Level One combat alert! response:	What... Just what were those weapons?!
context: I'll bet the aliens that crashed this ship planted a program\that controlled an automatic defense system.\Captain!\No smoking is allowed on the bridge!\Oh, brother...\Shammy!\All hands, Level One combat alert!\What... Just what were those weapons?! response:	Well, perhaps...
context: that controlled an automatic defense system.\Captain!\No smoking is allowed on the bridge!\Oh, brother...\Shammy!\All hands, Level One combat alert!\What... Just what were those weapons?!\Well, perhaps... response:	Out with it!
context: Captain!\No smoking is allowed on the bridge!\Oh, brother...\Shammy!\All hands, Level One combat alert!\What... Just what were those weapons?!\Well, perhaps...\Out with it! response:	But no, it couldn't be.
context: No smoking is allowed on the bridge!\Oh, brother...\Shammy!\All hands, Level One combat alert!\What... Just what were those weapons?!\Well, perhaps...\Out with it!\But no, it couldn't be. response:	Two enemy vessels approaching!
context: Oh, brother...\Shammy!\All hands, Level One combat alert!\What... Just what were those weapons?!\Well, perhaps...\Out with it!\But no, it couldn't be.\Two enemy vessels approaching! response:	We believe they are the craft that launched the weapons!
context: Shammy!\All hands, Level One combat alert!\What... Just what were those weapons?!\Well, perhaps...\Out with it!\But no, it couldn't be.\Two enemy vessels approaching!\We believe they are the craft that launched the weapons! response:	Crush them!
context: All hands, Level One combat alert!\What... Just what were those weapons?!\Well, perhaps...\Out with it!\But no, it couldn't be.\Two enemy vessels approaching!\We believe they are the craft that launched the weapons!\Crush them! response:	They don't seem to be part of the Supervision Army.
context: What... Just what were those weapons?!\Well, perhaps...\Out with it!\But no, it couldn't be.\Two enemy vessels approaching!\We believe they are the craft that launched the weapons!\Crush them!\They don't seem to be part of the Supervision Army. response:	Plow through them!
context: Well, perhaps...\Out with it!\But no, it couldn't be.\Two enemy vessels approaching!\We believe they are the craft that launched the weapons!\Crush them!\They don't seem to be part of the Supervision Army.\Plow through them! response:	Message from ARMD-II.
context: Out with it!\But no, it couldn't be.\Two enemy vessels approaching!\We believe they are the craft that launched the weapons!\Crush them!\They don't seem to be part of the Supervision Army.\Plow through them!\Message from ARMD-II. response:	ARMD-I is out of commission, and ARMD-II has sustained minor damage.
context: But no, it couldn't be.\Two enemy vessels approaching!\We believe they are the craft that launched the weapons!\Crush them!\They don't seem to be part of the Supervision Army.\Plow through them!\Message from ARMD-II.\ARMD-I is out of commission, and ARMD-II has sustained minor damage. response:	The enemy fleet has broken through the space defense perimeter
context: Two enemy vessels approaching!\We believe they are the craft that launched the weapons!\Crush them!\They don't seem to be part of the Supervision Army.\Plow through them!\Message from ARMD-II.\ARMD-I is out of commission, and ARMD-II has sustained minor damage.\The enemy fleet has broken through the space defense perimeter response:	and is headed straight for us!
context: We believe they are the craft that launched the weapons!\Crush them!\They don't seem to be part of the Supervision Army.\Plow through them!\Message from ARMD-II.\ARMD-I is out of commission, and ARMD-II has sustained minor damage.\The enemy fleet has broken through the space defense perimeter\and is headed straight for us! response:	At the Earth Defense Council yesterday,
context: Crush them!\They don't seem to be part of the Supervision Army.\Plow through them!\Message from ARMD-II.\ARMD-I is out of commission, and ARMD-II has sustained minor damage.\The enemy fleet has broken through the space defense perimeter\and is headed straight for us!\At the Earth Defense Council yesterday, response:	it was decided that if the Macross launched into space today
context: They don't seem to be part of the Supervision Army.\Plow through them!\Message from ARMD-II.\ARMD-I is out of commission, and ARMD-II has sustained minor damage.\The enemy fleet has broken through the space defense perimeter\and is headed straight for us!\At the Earth Defense Council yesterday,\it was decided that if the Macross launched into space today response:	and were to eventually encounter an alien race
context: Plow through them!\Message from ARMD-II.\ARMD-I is out of commission, and ARMD-II has sustained minor damage.\The enemy fleet has broken through the space defense perimeter\and is headed straight for us!\At the Earth Defense Council yesterday,\it was decided that if the Macross launched into space today\and were to eventually encounter an alien race response:	under no circumstances were we to initiate hostilities.
context: Message from ARMD-II.\ARMD-I is out of commission, and ARMD-II has sustained minor damage.\The enemy fleet has broken through the space defense perimeter\and is headed straight for us!\At the Earth Defense Council yesterday,\it was decided that if the Macross launched into space today\and were to eventually encounter an alien race\under no circumstances were we to initiate hostilities. response:	How ironic this is...
context: ARMD-I is out of commission, and ARMD-II has sustained minor damage.\The enemy fleet has broken through the space defense perimeter\and is headed straight for us!\At the Earth Defense Council yesterday,\it was decided that if the Macross launched into space today\and were to eventually encounter an alien race\under no circumstances were we to initiate hostilities.\How ironic this is... response:	Launch all fighters!
