context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: What's wrong?\Oh, no!\Get his usual medicine!\And at a time like this...\Master, please hang in there!\What's this Thunder Palace thing?\Gramps...\Everyone look outside! response:	What are those?
context: Oh, no!\Get his usual medicine!\And at a time like this...\Master, please hang in there!\What's this Thunder Palace thing?\Gramps...\Everyone look outside!\What are those? response:	Thunderbolt lacrima...
context: Get his usual medicine!\And at a time like this...\Master, please hang in there!\What's this Thunder Palace thing?\Gramps...\Everyone look outside!\What are those?\Thunderbolt lacrima... response:	What are those things doing up there...
context: And at a time like this...\Master, please hang in there!\What's this Thunder Palace thing?\Gramps...\Everyone look outside!\What are those?\Thunderbolt lacrima...\What are those things doing up there... response:	Huh?
context: Master, please hang in there!\What's this Thunder Palace thing?\Gramps...\Everyone look outside!\What are those?\Thunderbolt lacrima...\What are those things doing up there...\Huh? response:	Who knows. Must be those Fairy Tail guys up to something again.
context: What's this Thunder Palace thing?\Gramps...\Everyone look outside!\What are those?\Thunderbolt lacrima...\What are those things doing up there...\Huh?\Who knows. Must be those Fairy Tail guys up to something again. response:	I sure wish they'd cut it out already.
context: Gramps...\Everyone look outside!\What are those?\Thunderbolt lacrima...\What are those things doing up there...\Huh?\Who knows. Must be those Fairy Tail guys up to something again.\I sure wish they'd cut it out already. response:	They must be preparing fireworks for the Harvest Festival, right?
context: Everyone look outside!\What are those?\Thunderbolt lacrima...\What are those things doing up there...\Huh?\Who knows. Must be those Fairy Tail guys up to something again.\I sure wish they'd cut it out already.\They must be preparing fireworks for the Harvest Festival, right? response:	Oh, I bet you're right!
context: What are those?\Thunderbolt lacrima...\What are those things doing up there...\Huh?\Who knows. Must be those Fairy Tail guys up to something again.\I sure wish they'd cut it out already.\They must be preparing fireworks for the Harvest Festival, right?\Oh, I bet you're right! response:	Maybe those Fairy Tail guys are actually on the ball for once!
context: Thunderbolt lacrima...\What are those things doing up there...\Huh?\Who knows. Must be those Fairy Tail guys up to something again.\I sure wish they'd cut it out already.\They must be preparing fireworks for the Harvest Festival, right?\Oh, I bet you're right!\Maybe those Fairy Tail guys are actually on the ball for once! response:	They're floating above the city.
context: What are those things doing up there...\Huh?\Who knows. Must be those Fairy Tail guys up to something again.\I sure wish they'd cut it out already.\They must be preparing fireworks for the Harvest Festival, right?\Oh, I bet you're right!\Maybe those Fairy Tail guys are actually on the ball for once!\They're floating above the city. response:	Each of those lacrima stores a great deal of magical thunder energy.
context: Huh?\Who knows. Must be those Fairy Tail guys up to something again.\I sure wish they'd cut it out already.\They must be preparing fireworks for the Harvest Festival, right?\Oh, I bet you're right!\Maybe those Fairy Tail guys are actually on the ball for once!\They're floating above the city.\Each of those lacrima stores a great deal of magical thunder energy. response:	So, this Thunder Palace is probably...
context: Who knows. Must be those Fairy Tail guys up to something again.\I sure wish they'd cut it out already.\They must be preparing fireworks for the Harvest Festival, right?\Oh, I bet you're right!\Maybe those Fairy Tail guys are actually on the ball for once!\They're floating above the city.\Each of those lacrima stores a great deal of magical thunder energy.\So, this Thunder Palace is probably... response:	That's what the Thunder Palace means, then?
context: I sure wish they'd cut it out already.\They must be preparing fireworks for the Harvest Festival, right?\Oh, I bet you're right!\Maybe those Fairy Tail guys are actually on the ball for once!\They're floating above the city.\Each of those lacrima stores a great deal of magical thunder energy.\So, this Thunder Palace is probably...\That's what the Thunder Palace means, then? response:	Now Magnolia is the target...
context: They must be preparing fireworks for the Harvest Festival, right?\Oh, I bet you're right!\Maybe those Fairy Tail guys are actually on the ball for once!\They're floating above the city.\Each of those lacrima stores a great deal of magical thunder energy.\So, this Thunder Palace is probably...\That's what the Thunder Palace means, then?\Now Magnolia is the target... response:	So what happens if those things discharge?
context: Oh, I bet you're right!\Maybe those Fairy Tail guys are actually on the ball for once!\They're floating above the city.\Each of those lacrima stores a great deal of magical thunder energy.\So, this Thunder Palace is probably...\That's what the Thunder Palace means, then?\Now Magnolia is the target...\So what happens if those things discharge? response:	Countless thunderbolts will rain down on the city.
context: Maybe those Fairy Tail guys are actually on the ball for once!\They're floating above the city.\Each of those lacrima stores a great deal of magical thunder energy.\So, this Thunder Palace is probably...\That's what the Thunder Palace means, then?\Now Magnolia is the target...\So what happens if those things discharge?\Countless thunderbolts will rain down on the city. response:	I won't let that happen!
context: They're floating above the city.\Each of those lacrima stores a great deal of magical thunder energy.\So, this Thunder Palace is probably...\That's what the Thunder Palace means, then?\Now Magnolia is the target...\So what happens if those things discharge?\Countless thunderbolts will rain down on the city.\I won't let that happen! response:	Sniper Rifle Requip!
context: Each of those lacrima stores a great deal of magical thunder energy.\So, this Thunder Palace is probably...\That's what the Thunder Palace means, then?\Now Magnolia is the target...\So what happens if those things discharge?\Countless thunderbolts will rain down on the city.\I won't let that happen!\Sniper Rifle Requip! response:	Target: Lock on!
context: So, this Thunder Palace is probably...\That's what the Thunder Palace means, then?\Now Magnolia is the target...\So what happens if those things discharge?\Countless thunderbolts will rain down on the city.\I won't let that happen!\Sniper Rifle Requip!\Target: Lock on! response:	Stinger Shoot!
context: That's what the Thunder Palace means, then?\Now Magnolia is the target...\So what happens if those things discharge?\Countless thunderbolts will rain down on the city.\I won't let that happen!\Sniper Rifle Requip!\Target: Lock on!\Stinger Shoot! response:	Oh, I guess they aren't fireworks.
context: Now Magnolia is the target...\So what happens if those things discharge?\Countless thunderbolts will rain down on the city.\I won't let that happen!\Sniper Rifle Requip!\Target: Lock on!\Stinger Shoot!\Oh, I guess they aren't fireworks. response:	What are they doing?
context: So what happens if those things discharge?\Countless thunderbolts will rain down on the city.\I won't let that happen!\Sniper Rifle Requip!\Target: Lock on!\Stinger Shoot!\Oh, I guess they aren't fireworks.\What are they doing? response:	All right!
context: Countless thunderbolts will rain down on the city.\I won't let that happen!\Sniper Rifle Requip!\Target: Lock on!\Stinger Shoot!\Oh, I guess they aren't fireworks.\What are they doing?\All right! response:	Not bad, Bisca.
context: I won't let that happen!\Sniper Rifle Requip!\Target: Lock on!\Stinger Shoot!\Oh, I guess they aren't fireworks.\What are they doing?\All right!\Not bad, Bisca. response:	I'll get'em all like this!
context: Sniper Rifle Requip!\Target: Lock on!\Stinger Shoot!\Oh, I guess they aren't fireworks.\What are they doing?\All right!\Not bad, Bisca.\I'll get'em all like this! response:	Bisca!
context: Target: Lock on!\Stinger Shoot!\Oh, I guess they aren't fireworks.\What are they doing?\All right!\Not bad, Bisca.\I'll get'em all like this!\Bisca! response:	Bisca!
context: Stinger Shoot!\Oh, I guess they aren't fireworks.\What are they doing?\All right!\Not bad, Bisca.\I'll get'em all like this!\Bisca!\Bisca! response:	What's happening?
context: Oh, I guess they aren't fireworks.\What are they doing?\All right!\Not bad, Bisca.\I'll get'em all like this!\Bisca!\Bisca!\What's happening? response:	Bisca!
context: What are they doing?\All right!\Not bad, Bisca.\I'll get'em all like this!\Bisca!\Bisca!\What's happening?\Bisca! response:	Hey, what was that?
context: All right!\Not bad, Bisca.\I'll get'em all like this!\Bisca!\Bisca!\What's happening?\Bisca!\Hey, what was that? response:	Was that because of...
context: Not bad, Bisca.\I'll get'em all like this!\Bisca!\Bisca!\What's happening?\Bisca!\Hey, what was that?\Was that because of... response:	I think they might be dangerous!
context: I'll get'em all like this!\Bisca!\Bisca!\What's happening?\Bisca!\Hey, what was that?\Was that because of...\I think they might be dangerous! response:	Hey, hang in there, Bisca!
context: Bisca!\Bisca!\What's happening?\Bisca!\Hey, what was that?\Was that because of...\I think they might be dangerous!\Hey, hang in there, Bisca! response:	Bisca, wake up!
context: Bisca!\What's happening?\Bisca!\Hey, what was that?\Was that because of...\I think they might be dangerous!\Hey, hang in there, Bisca!\Bisca, wake up! response:	What's this?
context: What's happening?\Bisca!\Hey, what was that?\Was that because of...\I think they might be dangerous!\Hey, hang in there, Bisca!\Bisca, wake up!\What's this? response:	What happened?
context: Bisca!\Hey, what was that?\Was that because of...\I think they might be dangerous!\Hey, hang in there, Bisca!\Bisca, wake up!\What's this?\What happened? response:	It's Body Link Magic.
context: Hey, what was that?\Was that because of...\I think they might be dangerous!\Hey, hang in there, Bisca!\Bisca, wake up!\What's this?\What happened?\It's Body Link Magic. response:	Body Link Magic?
context: Was that because of...\I think they might be dangerous!\Hey, hang in there, Bisca!\Bisca, wake up!\What's this?\What happened?\It's Body Link Magic.\Body Link Magic? response:	Those lacrima are under a spell linked back to the one who destroys them,
context: I think they might be dangerous!\Hey, hang in there, Bisca!\Bisca, wake up!\What's this?\What happened?\It's Body Link Magic.\Body Link Magic?\Those lacrima are under a spell linked back to the one who destroys them, response:	inflicting equal damage to what they received.
context: Hey, hang in there, Bisca!\Bisca, wake up!\What's this?\What happened?\It's Body Link Magic.\Body Link Magic?\Those lacrima are under a spell linked back to the one who destroys them,\inflicting equal damage to what they received. response:	In other words if you attack them, that same damage gets sent back to you.
context: Bisca, wake up!\What's this?\What happened?\It's Body Link Magic.\Body Link Magic?\Those lacrima are under a spell linked back to the one who destroys them,\inflicting equal damage to what they received.\In other words if you attack them, that same damage gets sent back to you. response:	Oh, no!
context: What's this?\What happened?\It's Body Link Magic.\Body Link Magic?\Those lacrima are under a spell linked back to the one who destroys them,\inflicting equal damage to what they received.\In other words if you attack them, that same damage gets sent back to you.\Oh, no! response:	At this rate, the people in the city will...
context: What happened?\It's Body Link Magic.\Body Link Magic?\Those lacrima are under a spell linked back to the one who destroys them,\inflicting equal damage to what they received.\In other words if you attack them, that same damage gets sent back to you.\Oh, no!\At this rate, the people in the city will... response:	We've got to beat Laxus!
context: It's Body Link Magic.\Body Link Magic?\Those lacrima are under a spell linked back to the one who destroys them,\inflicting equal damage to what they received.\In other words if you attack them, that same damage gets sent back to you.\Oh, no!\At this rate, the people in the city will...\We've got to beat Laxus! response:	Let's go!
context: Body Link Magic?\Those lacrima are under a spell linked back to the one who destroys them,\inflicting equal damage to what they received.\In other words if you attack them, that same damage gets sent back to you.\Oh, no!\At this rate, the people in the city will...\We've got to beat Laxus!\Let's go! response:	I'll try and get the people of the city to evacuate!
context: Those lacrima are under a spell linked back to the one who destroys them,\inflicting equal damage to what they received.\In other words if you attack them, that same damage gets sent back to you.\Oh, no!\At this rate, the people in the city will...\We've got to beat Laxus!\Let's go!\I'll try and get the people of the city to evacuate! response:	I'll go, too!
context: inflicting equal damage to what they received.\In other words if you attack them, that same damage gets sent back to you.\Oh, no!\At this rate, the people in the city will...\We've got to beat Laxus!\Let's go!\I'll try and get the people of the city to evacuate!\I'll go, too! response:	There are still two of the Raijin Tribe left!
context: In other words if you attack them, that same damage gets sent back to you.\Oh, no!\At this rate, the people in the city will...\We've got to beat Laxus!\Let's go!\I'll try and get the people of the city to evacuate!\I'll go, too!\There are still two of the Raijin Tribe left! response:	Be careful out there!
context: Oh, no!\At this rate, the people in the city will...\We've got to beat Laxus!\Let's go!\I'll try and get the people of the city to evacuate!\I'll go, too!\There are still two of the Raijin Tribe left!\Be careful out there! response:	What are those?
context: At this rate, the people in the city will...\We've got to beat Laxus!\Let's go!\I'll try and get the people of the city to evacuate!\I'll go, too!\There are still two of the Raijin Tribe left!\Be careful out there!\What are those? response:	Are they really fireworks?
context: We've got to beat Laxus!\Let's go!\I'll try and get the people of the city to evacuate!\I'll go, too!\There are still two of the Raijin Tribe left!\Be careful out there!\What are those?\Are they really fireworks? response:	Fairy Tail's gonna make a scene again, aren't they?
context: Let's go!\I'll try and get the people of the city to evacuate!\I'll go, too!\There are still two of the Raijin Tribe left!\Be careful out there!\What are those?\Are they really fireworks?\Fairy Tail's gonna make a scene again, aren't they? response:	How about that, old man?
context: I'll try and get the people of the city to evacuate!\I'll go, too!\There are still two of the Raijin Tribe left!\Be careful out there!\What are those?\Are they really fireworks?\Fairy Tail's gonna make a scene again, aren't they?\How about that, old man? response:	My next hostages are everyone in the entire city!
context: I'll go, too!\There are still two of the Raijin Tribe left!\Be careful out there!\What are those?\Are they really fireworks?\Fairy Tail's gonna make a scene again, aren't they?\How about that, old man?\My next hostages are everyone in the entire city! response:	What is that bastard thinking?
context: There are still two of the Raijin Tribe left!\Be careful out there!\What are those?\Are they really fireworks?\Fairy Tail's gonna make a scene again, aren't they?\How about that, old man?\My next hostages are everyone in the entire city!\What is that bastard thinking? response:	Natsu!
context: Be careful out there!\What are those?\Are they really fireworks?\Fairy Tail's gonna make a scene again, aren't they?\How about that, old man?\My next hostages are everyone in the entire city!\What is that bastard thinking?\Natsu! response:	I think you're going too far.
context: What are those?\Are they really fireworks?\Fairy Tail's gonna make a scene again, aren't they?\How about that, old man?\My next hostages are everyone in the entire city!\What is that bastard thinking?\Natsu!\I think you're going too far. response:	Too far?
context: Are they really fireworks?\Fairy Tail's gonna make a scene again, aren't they?\How about that, old man?\My next hostages are everyone in the entire city!\What is that bastard thinking?\Natsu!\I think you're going too far.\Too far? response:	This is going overboard!
context: Fairy Tail's gonna make a scene again, aren't they?\How about that, old man?\My next hostages are everyone in the entire city!\What is that bastard thinking?\Natsu!\I think you're going too far.\Too far?\This is going overboard! response:	I'll decide what's too far.
context: How about that, old man?\My next hostages are everyone in the entire city!\What is that bastard thinking?\Natsu!\I think you're going too far.\Too far?\This is going overboard!\I'll decide what's too far. response:	If you want to be master so bad, then fight Gramps yourself!
context: My next hostages are everyone in the entire city!\What is that bastard thinking?\Natsu!\I think you're going too far.\Too far?\This is going overboard!\I'll decide what's too far.\If you want to be master so bad, then fight Gramps yourself! response:	This is a fight to the finish!
context: What is that bastard thinking?\Natsu!\I think you're going too far.\Too far?\This is going overboard!\I'll decide what's too far.\If you want to be master so bad, then fight Gramps yourself!\This is a fight to the finish! response:	Until one of us is wiped out, this battle won't end!
context: Natsu!\I think you're going too far.\Too far?\This is going overboard!\I'll decide what's too far.\If you want to be master so bad, then fight Gramps yourself!\This is a fight to the finish!\Until one of us is wiped out, this battle won't end! response:	That's enough, Laxus!
context: I think you're going too far.\Too far?\This is going overboard!\I'll decide what's too far.\If you want to be master so bad, then fight Gramps yourself!\This is a fight to the finish!\Until one of us is wiped out, this battle won't end!\That's enough, Laxus! response:	Natsu, calm down!
context: Too far?\This is going overboard!\I'll decide what's too far.\If you want to be master so bad, then fight Gramps yourself!\This is a fight to the finish!\Until one of us is wiped out, this battle won't end!\That's enough, Laxus!\Natsu, calm down! response:	This is no time to be calm!
context: This is going overboard!\I'll decide what's too far.\If you want to be master so bad, then fight Gramps yourself!\This is a fight to the finish!\Until one of us is wiped out, this battle won't end!\That's enough, Laxus!\Natsu, calm down!\This is no time to be calm! response:	Just listen.
context: I'll decide what's too far.\If you want to be master so bad, then fight Gramps yourself!\This is a fight to the finish!\Until one of us is wiped out, this battle won't end!\That's enough, Laxus!\Natsu, calm down!\This is no time to be calm!\Just listen. response:	Damn it!
context: If you want to be master so bad, then fight Gramps yourself!\This is a fight to the finish!\Until one of us is wiped out, this battle won't end!\That's enough, Laxus!\Natsu, calm down!\This is no time to be calm!\Just listen.\Damn it! response:	There's another invisible wall here!
context: This is a fight to the finish!\Until one of us is wiped out, this battle won't end!\That's enough, Laxus!\Natsu, calm down!\This is no time to be calm!\Just listen.\Damn it!\There's another invisible wall here! response:	Runes, right?
context: Until one of us is wiped out, this battle won't end!\That's enough, Laxus!\Natsu, calm down!\This is no time to be calm!\Just listen.\Damn it!\There's another invisible wall here!\Runes, right? response:	We know that already.
context: That's enough, Laxus!\Natsu, calm down!\This is no time to be calm!\Just listen.\Damn it!\There's another invisible wall here!\Runes, right?\We know that already. response:	It's one of the writing magics, so I might be able to help.
context: Natsu, calm down!\This is no time to be calm!\Just listen.\Damn it!\There's another invisible wall here!\Runes, right?\We know that already.\It's one of the writing magics, so I might be able to help. response:	What?
context: This is no time to be calm!\Just listen.\Damn it!\There's another invisible wall here!\Runes, right?\We know that already.\It's one of the writing magics, so I might be able to help.\What? response:	Really, Levy?
context: Just listen.\Damn it!\There's another invisible wall here!\Runes, right?\We know that already.\It's one of the writing magics, so I might be able to help.\What?\Really, Levy? response:	I believe that you two can stop Laxus!
context: Damn it!\There's another invisible wall here!\Runes, right?\We know that already.\It's one of the writing magics, so I might be able to help.\What?\Really, Levy?\I believe that you two can stop Laxus! response:	If I take the information from the arrangement of the rouge letters
context: There's another invisible wall here!\Runes, right?\We know that already.\It's one of the writing magics, so I might be able to help.\What?\Really, Levy?\I believe that you two can stop Laxus!\If I take the information from the arrangement of the rouge letters response:	and break it down to the letter materials,
context: Runes, right?\We know that already.\It's one of the writing magics, so I might be able to help.\What?\Really, Levy?\I believe that you two can stop Laxus!\If I take the information from the arrangement of the rouge letters\and break it down to the letter materials, response:	I can pick up the vocabulary used to construct the rules...
context: We know that already.\It's one of the writing magics, so I might be able to help.\What?\Really, Levy?\I believe that you two can stop Laxus!\If I take the information from the arrangement of the rouge letters\and break it down to the letter materials,\I can pick up the vocabulary used to construct the rules... response:	L, O, S, U...
context: It's one of the writing magics, so I might be able to help.\What?\Really, Levy?\I believe that you two can stop Laxus!\If I take the information from the arrangement of the rouge letters\and break it down to the letter materials,\I can pick up the vocabulary used to construct the rules...\L, O, S, U... response:	Then, changing it further to Gheel grammar...
context: What?\Really, Levy?\I believe that you two can stop Laxus!\If I take the information from the arrangement of the rouge letters\and break it down to the letter materials,\I can pick up the vocabulary used to construct the rules...\L, O, S, U...\Then, changing it further to Gheel grammar... response:	Wow, you're amazing.
context: Really, Levy?\I believe that you two can stop Laxus!\If I take the information from the arrangement of the rouge letters\and break it down to the letter materials,\I can pick up the vocabulary used to construct the rules...\L, O, S, U...\Then, changing it further to Gheel grammar...\Wow, you're amazing. response:	I have absolutely no idea what you're talking about.
context: I believe that you two can stop Laxus!\If I take the information from the arrangement of the rouge letters\and break it down to the letter materials,\I can pick up the vocabulary used to construct the rules...\L, O, S, U...\Then, changing it further to Gheel grammar...\Wow, you're amazing.\I have absolutely no idea what you're talking about. response:	No!
context: If I take the information from the arrangement of the rouge letters\and break it down to the letter materials,\I can pick up the vocabulary used to construct the rules...\L, O, S, U...\Then, changing it further to Gheel grammar...\Wow, you're amazing.\I have absolutely no idea what you're talking about.\No! response:	L and S are bluffs!
context: and break it down to the letter materials,\I can pick up the vocabulary used to construct the rules...\L, O, S, U...\Then, changing it further to Gheel grammar...\Wow, you're amazing.\I have absolutely no idea what you're talking about.\No!\L and S are bluffs! response:	The key-code is Als!
context: I can pick up the vocabulary used to construct the rules...\L, O, S, U...\Then, changing it further to Gheel grammar...\Wow, you're amazing.\I have absolutely no idea what you're talking about.\No!\L and S are bluffs!\The key-code is Als! response:	I-It is?
context: L, O, S, U...\Then, changing it further to Gheel grammar...\Wow, you're amazing.\I have absolutely no idea what you're talking about.\No!\L and S are bluffs!\The key-code is Als!\I-It is? response:	Don't worry.
context: Then, changing it further to Gheel grammar...\Wow, you're amazing.\I have absolutely no idea what you're talking about.\No!\L and S are bluffs!\The key-code is Als!\I-It is?\Don't worry. response:	I'll get you guys out of here.
context: Wow, you're amazing.\I have absolutely no idea what you're talking about.\No!\L and S are bluffs!\The key-code is Als!\I-It is?\Don't worry.\I'll get you guys out of here. response:	You don't really have to...
context: I have absolutely no idea what you're talking about.\No!\L and S are bluffs!\The key-code is Als!\I-It is?\Don't worry.\I'll get you guys out of here.\You don't really have to... response:	Please.
context: No!\L and S are bluffs!\The key-code is Als!\I-It is?\Don't worry.\I'll get you guys out of here.\You don't really have to...\Please. response:	Stop Laxus!
context: L and S are bluffs!\The key-code is Als!\I-It is?\Don't worry.\I'll get you guys out of here.\You don't really have to...\Please.\Stop Laxus! response:	I wanna be doing something!
context: The key-code is Als!\I-It is?\Don't worry.\I'll get you guys out of here.\You don't really have to...\Please.\Stop Laxus!\I wanna be doing something! response:	The Thunder Palace.
context: I-It is?\Don't worry.\I'll get you guys out of here.\You don't really have to...\Please.\Stop Laxus!\I wanna be doing something!\The Thunder Palace. response:	You'll go that far, Laxus?
context: Don't worry.\I'll get you guys out of here.\You don't really have to...\Please.\Stop Laxus!\I wanna be doing something!\The Thunder Palace.\You'll go that far, Laxus? response:	What are you doing, Freed?
context: I'll get you guys out of here.\You don't really have to...\Please.\Stop Laxus!\I wanna be doing something!\The Thunder Palace.\You'll go that far, Laxus?\What are you doing, Freed? response:	Bickslow is still out hunting Fairies, you know.
context: You don't really have to...\Please.\Stop Laxus!\I wanna be doing something!\The Thunder Palace.\You'll go that far, Laxus?\What are you doing, Freed?\Bickslow is still out hunting Fairies, you know. response:	I'll handle the old man's best hope, Erza.
context: Please.\Stop Laxus!\I wanna be doing something!\The Thunder Palace.\You'll go that far, Laxus?\What are you doing, Freed?\Bickslow is still out hunting Fairies, you know.\I'll handle the old man's best hope, Erza. response:	Mystogan as well.
context: Stop Laxus!\I wanna be doing something!\The Thunder Palace.\You'll go that far, Laxus?\What are you doing, Freed?\Bickslow is still out hunting Fairies, you know.\I'll handle the old man's best hope, Erza.\Mystogan as well. response:	You get Cana and that woman from Phantom.
context: I wanna be doing something!\The Thunder Palace.\You'll go that far, Laxus?\What are you doing, Freed?\Bickslow is still out hunting Fairies, you know.\I'll handle the old man's best hope, Erza.\Mystogan as well.\You get Cana and that woman from Phantom. response:	I don't need either of them in my Fairy Tail.
context: The Thunder Palace.\You'll go that far, Laxus?\What are you doing, Freed?\Bickslow is still out hunting Fairies, you know.\I'll handle the old man's best hope, Erza.\Mystogan as well.\You get Cana and that woman from Phantom.\I don't need either of them in my Fairy Tail. response:	Wipe them out.
context: You'll go that far, Laxus?\What are you doing, Freed?\Bickslow is still out hunting Fairies, you know.\I'll handle the old man's best hope, Erza.\Mystogan as well.\You get Cana and that woman from Phantom.\I don't need either of them in my Fairy Tail.\Wipe them out. response:	Even if they're our enemies now, we're still in the same...
context: What are you doing, Freed?\Bickslow is still out hunting Fairies, you know.\I'll handle the old man's best hope, Erza.\Mystogan as well.\You get Cana and that woman from Phantom.\I don't need either of them in my Fairy Tail.\Wipe them out.\Even if they're our enemies now, we're still in the same... response:	I thought I gave you an order!
context: Bickslow is still out hunting Fairies, you know.\I'll handle the old man's best hope, Erza.\Mystogan as well.\You get Cana and that woman from Phantom.\I don't need either of them in my Fairy Tail.\Wipe them out.\Even if they're our enemies now, we're still in the same...\I thought I gave you an order! response:	After the path we've taken, there's no turning back.
context: I'll handle the old man's best hope, Erza.\Mystogan as well.\You get Cana and that woman from Phantom.\I don't need either of them in my Fairy Tail.\Wipe them out.\Even if they're our enemies now, we're still in the same...\I thought I gave you an order!\After the path we've taken, there's no turning back. response:	I will follow you, even to the pits of hell.
context: Mystogan as well.\You get Cana and that woman from Phantom.\I don't need either of them in my Fairy Tail.\Wipe them out.\Even if they're our enemies now, we're still in the same...\I thought I gave you an order!\After the path we've taken, there's no turning back.\I will follow you, even to the pits of hell. response:	I will accomplish my mission.
context: You get Cana and that woman from Phantom.\I don't need either of them in my Fairy Tail.\Wipe them out.\Even if they're our enemies now, we're still in the same...\I thought I gave you an order!\After the path we've taken, there's no turning back.\I will follow you, even to the pits of hell.\I will accomplish my mission. response:	No more pulled punches.
context: I don't need either of them in my Fairy Tail.\Wipe them out.\Even if they're our enemies now, we're still in the same...\I thought I gave you an order!\After the path we've taken, there's no turning back.\I will follow you, even to the pits of hell.\I will accomplish my mission.\No more pulled punches. response:	Don't you have regrets, now.
context: Wipe them out.\Even if they're our enemies now, we're still in the same...\I thought I gave you an order!\After the path we've taken, there's no turning back.\I will follow you, even to the pits of hell.\I will accomplish my mission.\No more pulled punches.\Don't you have regrets, now. response:	That will do, Darkness Freed.
context: Even if they're our enemies now, we're still in the same...\I thought I gave you an order!\After the path we've taken, there's no turning back.\I will follow you, even to the pits of hell.\I will accomplish my mission.\No more pulled punches.\Don't you have regrets, now.\That will do, Darkness Freed. response:	Now is the time to show me your true power.
context: I thought I gave you an order!\After the path we've taken, there's no turning back.\I will follow you, even to the pits of hell.\I will accomplish my mission.\No more pulled punches.\Don't you have regrets, now.\That will do, Darkness Freed.\Now is the time to show me your true power. response:	According to Evergreen, Laxus is here in this building.
context: After the path we've taken, there's no turning back.\I will follow you, even to the pits of hell.\I will accomplish my mission.\No more pulled punches.\Don't you have regrets, now.\That will do, Darkness Freed.\Now is the time to show me your true power.\According to Evergreen, Laxus is here in this building. response:	Laxus!
context: I will follow you, even to the pits of hell.\I will accomplish my mission.\No more pulled punches.\Don't you have regrets, now.\That will do, Darkness Freed.\Now is the time to show me your true power.\According to Evergreen, Laxus is here in this building.\Laxus! response:	Erza-chan?
context: I will accomplish my mission.\No more pulled punches.\Don't you have regrets, now.\That will do, Darkness Freed.\Now is the time to show me your true power.\According to Evergreen, Laxus is here in this building.\Laxus!\Erza-chan? response:	W-What's this?
context: No more pulled punches.\Don't you have regrets, now.\That will do, Darkness Freed.\Now is the time to show me your true power.\According to Evergreen, Laxus is here in this building.\Laxus!\Erza-chan?\W-What's this? response:	This is the men's bath!
context: Don't you have regrets, now.\That will do, Darkness Freed.\Now is the time to show me your true power.\According to Evergreen, Laxus is here in this building.\Laxus!\Erza-chan?\W-What's this?\This is the men's bath! response:	Did we win a prize or something?
context: That will do, Darkness Freed.\Now is the time to show me your true power.\According to Evergreen, Laxus is here in this building.\Laxus!\Erza-chan?\W-What's this?\This is the men's bath!\Did we win a prize or something? response:	Where is Laxus?
context: Now is the time to show me your true power.\According to Evergreen, Laxus is here in this building.\Laxus!\Erza-chan?\W-What's this?\This is the men's bath!\Did we win a prize or something?\Where is Laxus? response:	Lax...
context: According to Evergreen, Laxus is here in this building.\Laxus!\Erza-chan?\W-What's this?\This is the men's bath!\Did we win a prize or something?\Where is Laxus?\Lax... response:	She got me...
context: Laxus!\Erza-chan?\W-What's this?\This is the men's bath!\Did we win a prize or something?\Where is Laxus?\Lax...\She got me... response:	Damn it!
context: Erza-chan?\W-What's this?\This is the men's bath!\Did we win a prize or something?\Where is Laxus?\Lax...\She got me...\Damn it! response:	There's no sign of him!
context: W-What's this?\This is the men's bath!\Did we win a prize or something?\Where is Laxus?\Lax...\She got me...\Damn it!\There's no sign of him! response:	Is there any other place you think Laxus could be?
context: This is the men's bath!\Did we win a prize or something?\Where is Laxus?\Lax...\She got me...\Damn it!\There's no sign of him!\Is there any other place you think Laxus could be? response:	I have known him a long time...
context: Did we win a prize or something?\Where is Laxus?\Lax...\She got me...\Damn it!\There's no sign of him!\Is there any other place you think Laxus could be?\I have known him a long time... response:	But right now, I guess you could say he's lost any perspective he had...
context: Where is Laxus?\Lax...\She got me...\Damn it!\There's no sign of him!\Is there any other place you think Laxus could be?\I have known him a long time...\But right now, I guess you could say he's lost any perspective he had... response:	Why didn't you use the guild's loudspeakers?
context: Lax...\She got me...\Damn it!\There's no sign of him!\Is there any other place you think Laxus could be?\I have known him a long time...\But right now, I guess you could say he's lost any perspective he had...\Why didn't you use the guild's loudspeakers? response:	The runes said that during the Battle of Fairy Tail only the master could use it.
context: She got me...\Damn it!\There's no sign of him!\Is there any other place you think Laxus could be?\I have known him a long time...\But right now, I guess you could say he's lost any perspective he had...\Why didn't you use the guild's loudspeakers?\The runes said that during the Battle of Fairy Tail only the master could use it. response:	They really did think of everything.
context: Damn it!\There's no sign of him!\Is there any other place you think Laxus could be?\I have known him a long time...\But right now, I guess you could say he's lost any perspective he had...\Why didn't you use the guild's loudspeakers?\The runes said that during the Battle of Fairy Tail only the master could use it.\They really did think of everything. response:	Anyway, we have to get the people of the city to evacuate away from the Thunder Palace!
context: There's no sign of him!\Is there any other place you think Laxus could be?\I have known him a long time...\But right now, I guess you could say he's lost any perspective he had...\Why didn't you use the guild's loudspeakers?\The runes said that during the Battle of Fairy Tail only the master could use it.\They really did think of everything.\Anyway, we have to get the people of the city to evacuate away from the Thunder Palace! response:	Yeah, but I think it might be better not to.
