context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: Fighting is for cavemen. This isnt the Stone Age, you know.\And if we wasted our time having a fight with a little insect like you,\itd just make Pokemon Tech look really bad.\-Well see you back at the Tech, Joe. -Okay.\Hey, maybe you cowards are just afraid to fight someone like me.\The only thing were afraid of is\how badly wed beat a little punk like you.\Who do those guys think they are? response:	-So those are the infamous Tech students. -Tech students?
context: And if we wasted our time having a fight with a little insect like you,\itd just make Pokemon Tech look really bad.\-Well see you back at the Tech, Joe. -Okay.\Hey, maybe you cowards are just afraid to fight someone like me.\The only thing were afraid of is\how badly wed beat a little punk like you.\Who do those guys think they are?\-So those are the infamous Tech students. -Tech students? response:	Pokemon Tech. I think its short for Pokemon Technical,
context: itd just make Pokemon Tech look really bad.\-Well see you back at the Tech, Joe. -Okay.\Hey, maybe you cowards are just afraid to fight someone like me.\The only thing were afraid of is\how badly wed beat a little punk like you.\Who do those guys think they are?\-So those are the infamous Tech students. -Tech students?\Pokemon Tech. I think its short for Pokemon Technical, response:	a school for Pokemon trainers.
context: -Well see you back at the Tech, Joe. -Okay.\Hey, maybe you cowards are just afraid to fight someone like me.\The only thing were afraid of is\how badly wed beat a little punk like you.\Who do those guys think they are?\-So those are the infamous Tech students. -Tech students?\Pokemon Tech. I think its short for Pokemon Technical,\a school for Pokemon trainers. response:	I know I had a flier here somewhere. Yeah, here it is.
context: Hey, maybe you cowards are just afraid to fight someone like me.\The only thing were afraid of is\how badly wed beat a little punk like you.\Who do those guys think they are?\-So those are the infamous Tech students. -Tech students?\Pokemon Tech. I think its short for Pokemon Technical,\a school for Pokemon trainers.\I know I had a flier here somewhere. Yeah, here it is. response:	A Pokemon school in the middle of nowhere?
context: The only thing were afraid of is\how badly wed beat a little punk like you.\Who do those guys think they are?\-So those are the infamous Tech students. -Tech students?\Pokemon Tech. I think its short for Pokemon Technical,\a school for Pokemon trainers.\I know I had a flier here somewhere. Yeah, here it is.\A Pokemon school in the middle of nowhere? response:	Hm, lets see what it says here about the place.
context: how badly wed beat a little punk like you.\Who do those guys think they are?\-So those are the infamous Tech students. -Tech students?\Pokemon Tech. I think its short for Pokemon Technical,\a school for Pokemon trainers.\I know I had a flier here somewhere. Yeah, here it is.\A Pokemon school in the middle of nowhere?\Hm, lets see what it says here about the place. response:	Pokemon Technical Institute.
context: Who do those guys think they are?\-So those are the infamous Tech students. -Tech students?\Pokemon Tech. I think its short for Pokemon Technical,\a school for Pokemon trainers.\I know I had a flier here somewhere. Yeah, here it is.\A Pokemon school in the middle of nowhere?\Hm, lets see what it says here about the place.\Pokemon Technical Institute. response:	A boarding school for serious Pokemon trainer preparation.
context: -So those are the infamous Tech students. -Tech students?\Pokemon Tech. I think its short for Pokemon Technical,\a school for Pokemon trainers.\I know I had a flier here somewhere. Yeah, here it is.\A Pokemon school in the middle of nowhere?\Hm, lets see what it says here about the place.\Pokemon Technical Institute.\A boarding school for serious Pokemon trainer preparation. response:	All students guaranteed to enter Pokemon league upon graduation.
context: Pokemon Tech. I think its short for Pokemon Technical,\a school for Pokemon trainers.\I know I had a flier here somewhere. Yeah, here it is.\A Pokemon school in the middle of nowhere?\Hm, lets see what it says here about the place.\Pokemon Technical Institute.\A boarding school for serious Pokemon trainer preparation.\All students guaranteed to enter Pokemon league upon graduation. response:	Pokemon Technical is the educational facility
context: a school for Pokemon trainers.\I know I had a flier here somewhere. Yeah, here it is.\A Pokemon school in the middle of nowhere?\Hm, lets see what it says here about the place.\Pokemon Technical Institute.\A boarding school for serious Pokemon trainer preparation.\All students guaranteed to enter Pokemon league upon graduation.\Pokemon Technical is the educational facility response:	for exceptional students who want to become Pokemon trainers
context: I know I had a flier here somewhere. Yeah, here it is.\A Pokemon school in the middle of nowhere?\Hm, lets see what it says here about the place.\Pokemon Technical Institute.\A boarding school for serious Pokemon trainer preparation.\All students guaranteed to enter Pokemon league upon graduation.\Pokemon Technical is the educational facility\for exceptional students who want to become Pokemon trainers response:	in a very short time
context: A Pokemon school in the middle of nowhere?\Hm, lets see what it says here about the place.\Pokemon Technical Institute.\A boarding school for serious Pokemon trainer preparation.\All students guaranteed to enter Pokemon league upon graduation.\Pokemon Technical is the educational facility\for exceptional students who want to become Pokemon trainers\in a very short time response:	without having to travel on difficult badge-collecting journeys.
context: Hm, lets see what it says here about the place.\Pokemon Technical Institute.\A boarding school for serious Pokemon trainer preparation.\All students guaranteed to enter Pokemon league upon graduation.\Pokemon Technical is the educational facility\for exceptional students who want to become Pokemon trainers\in a very short time\without having to travel on difficult badge-collecting journeys. response:	Oh, so thats the story.
context: Pokemon Technical Institute.\A boarding school for serious Pokemon trainer preparation.\All students guaranteed to enter Pokemon league upon graduation.\Pokemon Technical is the educational facility\for exceptional students who want to become Pokemon trainers\in a very short time\without having to travel on difficult badge-collecting journeys.\Oh, so thats the story. response:	Getting into the Pokemon League without badges is too easy.
context: A boarding school for serious Pokemon trainer preparation.\All students guaranteed to enter Pokemon league upon graduation.\Pokemon Technical is the educational facility\for exceptional students who want to become Pokemon trainers\in a very short time\without having to travel on difficult badge-collecting journeys.\Oh, so thats the story.\Getting into the Pokemon League without badges is too easy. response:	Wait, theres more.
context: All students guaranteed to enter Pokemon league upon graduation.\Pokemon Technical is the educational facility\for exceptional students who want to become Pokemon trainers\in a very short time\without having to travel on difficult badge-collecting journeys.\Oh, so thats the story.\Getting into the Pokemon League without badges is too easy.\Wait, theres more. response:	Students entrance fees and tuition are in keeping with the highest standards
context: Pokemon Technical is the educational facility\for exceptional students who want to become Pokemon trainers\in a very short time\without having to travel on difficult badge-collecting journeys.\Oh, so thats the story.\Getting into the Pokemon League without badges is too easy.\Wait, theres more.\Students entrance fees and tuition are in keeping with the highest standards response:	set by Pokemon Technical.
context: for exceptional students who want to become Pokemon trainers\in a very short time\without having to travel on difficult badge-collecting journeys.\Oh, so thats the story.\Getting into the Pokemon League without badges is too easy.\Wait, theres more.\Students entrance fees and tuition are in keeping with the highest standards\set by Pokemon Technical. response:	You know what that means, dont you?
context: in a very short time\without having to travel on difficult badge-collecting journeys.\Oh, so thats the story.\Getting into the Pokemon League without badges is too easy.\Wait, theres more.\Students entrance fees and tuition are in keeping with the highest standards\set by Pokemon Technical.\You know what that means, dont you? response:	Its one of those snobby private schools only millionaires kids can go to.
context: without having to travel on difficult badge-collecting journeys.\Oh, so thats the story.\Getting into the Pokemon League without badges is too easy.\Wait, theres more.\Students entrance fees and tuition are in keeping with the highest standards\set by Pokemon Technical.\You know what that means, dont you?\Its one of those snobby private schools only millionaires kids can go to. response:	Oh, that really makes me mad.
context: Oh, so thats the story.\Getting into the Pokemon League without badges is too easy.\Wait, theres more.\Students entrance fees and tuition are in keeping with the highest standards\set by Pokemon Technical.\You know what that means, dont you?\Its one of those snobby private schools only millionaires kids can go to.\Oh, that really makes me mad. response:	Where is this place, anyway?
context: Getting into the Pokemon League without badges is too easy.\Wait, theres more.\Students entrance fees and tuition are in keeping with the highest standards\set by Pokemon Technical.\You know what that means, dont you?\Its one of those snobby private schools only millionaires kids can go to.\Oh, that really makes me mad.\Where is this place, anyway? response:	-Its right over there. -Huh?
context: Wait, theres more.\Students entrance fees and tuition are in keeping with the highest standards\set by Pokemon Technical.\You know what that means, dont you?\Its one of those snobby private schools only millionaires kids can go to.\Oh, that really makes me mad.\Where is this place, anyway?\-Its right over there. -Huh? response:	Todays special class, fog battle techniques, is now ended.
context: Students entrance fees and tuition are in keeping with the highest standards\set by Pokemon Technical.\You know what that means, dont you?\Its one of those snobby private schools only millionaires kids can go to.\Oh, that really makes me mad.\Where is this place, anyway?\-Its right over there. -Huh?\Todays special class, fog battle techniques, is now ended. response:	Tomorrows lesson will be snow competition secrets.
context: set by Pokemon Technical.\You know what that means, dont you?\Its one of those snobby private schools only millionaires kids can go to.\Oh, that really makes me mad.\Where is this place, anyway?\-Its right over there. -Huh?\Todays special class, fog battle techniques, is now ended.\Tomorrows lesson will be snow competition secrets. response:	Oh, well. I guess tomorrow theyll make me into a snowman again.
context: You know what that means, dont you?\Its one of those snobby private schools only millionaires kids can go to.\Oh, that really makes me mad.\Where is this place, anyway?\-Its right over there. -Huh?\Todays special class, fog battle techniques, is now ended.\Tomorrows lesson will be snow competition secrets.\Oh, well. I guess tomorrow theyll make me into a snowman again. response:	Do they treat you like that all the time?
context: Its one of those snobby private schools only millionaires kids can go to.\Oh, that really makes me mad.\Where is this place, anyway?\-Its right over there. -Huh?\Todays special class, fog battle techniques, is now ended.\Tomorrows lesson will be snow competition secrets.\Oh, well. I guess tomorrow theyll make me into a snowman again.\Do they treat you like that all the time? response:	-My friends are just trying to help me. -You call them friends?
context: Oh, that really makes me mad.\Where is this place, anyway?\-Its right over there. -Huh?\Todays special class, fog battle techniques, is now ended.\Tomorrows lesson will be snow competition secrets.\Oh, well. I guess tomorrow theyll make me into a snowman again.\Do they treat you like that all the time?\-My friends are just trying to help me. -You call them friends? response:	With friends like that, who needs enemies?
context: Where is this place, anyway?\-Its right over there. -Huh?\Todays special class, fog battle techniques, is now ended.\Tomorrows lesson will be snow competition secrets.\Oh, well. I guess tomorrow theyll make me into a snowman again.\Do they treat you like that all the time?\-My friends are just trying to help me. -You call them friends?\With friends like that, who needs enemies? response:	But they helped me learn that Pidgey evolves to Pidgeotto at level 18,
context: -Its right over there. -Huh?\Todays special class, fog battle techniques, is now ended.\Tomorrows lesson will be snow competition secrets.\Oh, well. I guess tomorrow theyll make me into a snowman again.\Do they treat you like that all the time?\-My friends are just trying to help me. -You call them friends?\With friends like that, who needs enemies?\But they helped me learn that Pidgey evolves to Pidgeotto at level 18, response:	it learns Whirlwind at level 21, Wing Attack at level 31,
context: Todays special class, fog battle techniques, is now ended.\Tomorrows lesson will be snow competition secrets.\Oh, well. I guess tomorrow theyll make me into a snowman again.\Do they treat you like that all the time?\-My friends are just trying to help me. -You call them friends?\With friends like that, who needs enemies?\But they helped me learn that Pidgey evolves to Pidgeotto at level 18,\it learns Whirlwind at level 21, Wing Attack at level 31, response:	and that as its level rises, it learns various tricks.
context: Tomorrows lesson will be snow competition secrets.\Oh, well. I guess tomorrow theyll make me into a snowman again.\Do they treat you like that all the time?\-My friends are just trying to help me. -You call them friends?\With friends like that, who needs enemies?\But they helped me learn that Pidgey evolves to Pidgeotto at level 18,\it learns Whirlwind at level 21, Wing Attack at level 31,\and that as its level rises, it learns various tricks. response:	After evolving to Pidgeot, it can fly at 1200 meters and speeds of up to Mach 2.
context: Oh, well. I guess tomorrow theyll make me into a snowman again.\Do they treat you like that all the time?\-My friends are just trying to help me. -You call them friends?\With friends like that, who needs enemies?\But they helped me learn that Pidgey evolves to Pidgeotto at level 18,\it learns Whirlwind at level 21, Wing Attack at level 31,\and that as its level rises, it learns various tricks.\After evolving to Pidgeot, it can fly at 1200 meters and speeds of up to Mach 2. response:	I dont get it. If you know everything about Pidgey,
context: Do they treat you like that all the time?\-My friends are just trying to help me. -You call them friends?\With friends like that, who needs enemies?\But they helped me learn that Pidgey evolves to Pidgeotto at level 18,\it learns Whirlwind at level 21, Wing Attack at level 31,\and that as its level rises, it learns various tricks.\After evolving to Pidgeot, it can fly at 1200 meters and speeds of up to Mach 2.\I dont get it. If you know everything about Pidgey, response:	why didnt you just answer them before?
context: -My friends are just trying to help me. -You call them friends?\With friends like that, who needs enemies?\But they helped me learn that Pidgey evolves to Pidgeotto at level 18,\it learns Whirlwind at level 21, Wing Attack at level 31,\and that as its level rises, it learns various tricks.\After evolving to Pidgeot, it can fly at 1200 meters and speeds of up to Mach 2.\I dont get it. If you know everything about Pidgey,\why didnt you just answer them before? response:	Sometimes, I make believe that I dont know all the answers,
context: With friends like that, who needs enemies?\But they helped me learn that Pidgey evolves to Pidgeotto at level 18,\it learns Whirlwind at level 21, Wing Attack at level 31,\and that as its level rises, it learns various tricks.\After evolving to Pidgeot, it can fly at 1200 meters and speeds of up to Mach 2.\I dont get it. If you know everything about Pidgey,\why didnt you just answer them before?\Sometimes, I make believe that I dont know all the answers, response:	because if I do, they make the questions that much harder.
context: But they helped me learn that Pidgey evolves to Pidgeotto at level 18,\it learns Whirlwind at level 21, Wing Attack at level 31,\and that as its level rises, it learns various tricks.\After evolving to Pidgeot, it can fly at 1200 meters and speeds of up to Mach 2.\I dont get it. If you know everything about Pidgey,\why didnt you just answer them before?\Sometimes, I make believe that I dont know all the answers,\because if I do, they make the questions that much harder. response:	But I have to stay here at Pokemon Tech.
context: it learns Whirlwind at level 21, Wing Attack at level 31,\and that as its level rises, it learns various tricks.\After evolving to Pidgeot, it can fly at 1200 meters and speeds of up to Mach 2.\I dont get it. If you know everything about Pidgey,\why didnt you just answer them before?\Sometimes, I make believe that I dont know all the answers,\because if I do, they make the questions that much harder.\But I have to stay here at Pokemon Tech. response:	My mother and father worked hard and saved money,
context: and that as its level rises, it learns various tricks.\After evolving to Pidgeot, it can fly at 1200 meters and speeds of up to Mach 2.\I dont get it. If you know everything about Pidgey,\why didnt you just answer them before?\Sometimes, I make believe that I dont know all the answers,\because if I do, they make the questions that much harder.\But I have to stay here at Pokemon Tech.\My mother and father worked hard and saved money, response:	so they could pay to send me to school here.
context: After evolving to Pidgeot, it can fly at 1200 meters and speeds of up to Mach 2.\I dont get it. If you know everything about Pidgey,\why didnt you just answer them before?\Sometimes, I make believe that I dont know all the answers,\because if I do, they make the questions that much harder.\But I have to stay here at Pokemon Tech.\My mother and father worked hard and saved money,\so they could pay to send me to school here. response:	You see that guy over there? Hes an upperclassman.
context: I dont get it. If you know everything about Pidgey,\why didnt you just answer them before?\Sometimes, I make believe that I dont know all the answers,\because if I do, they make the questions that much harder.\But I have to stay here at Pokemon Tech.\My mother and father worked hard and saved money,\so they could pay to send me to school here.\You see that guy over there? Hes an upperclassman. response:	The classes are so hard here, some students are held back for many years.
context: why didnt you just answer them before?\Sometimes, I make believe that I dont know all the answers,\because if I do, they make the questions that much harder.\But I have to stay here at Pokemon Tech.\My mother and father worked hard and saved money,\so they could pay to send me to school here.\You see that guy over there? Hes an upperclassman.\The classes are so hard here, some students are held back for many years. response:	Everybodys too ashamed to go home without getting a diploma.
context: Sometimes, I make believe that I dont know all the answers,\because if I do, they make the questions that much harder.\But I have to stay here at Pokemon Tech.\My mother and father worked hard and saved money,\so they could pay to send me to school here.\You see that guy over there? Hes an upperclassman.\The classes are so hard here, some students are held back for many years.\Everybodys too ashamed to go home without getting a diploma. response:	That guy, hes in the beginners class with me.
context: because if I do, they make the questions that much harder.\But I have to stay here at Pokemon Tech.\My mother and father worked hard and saved money,\so they could pay to send me to school here.\You see that guy over there? Hes an upperclassman.\The classes are so hard here, some students are held back for many years.\Everybodys too ashamed to go home without getting a diploma.\That guy, hes in the beginners class with me. response:	Youre a beginner?
context: But I have to stay here at Pokemon Tech.\My mother and father worked hard and saved money,\so they could pay to send me to school here.\You see that guy over there? Hes an upperclassman.\The classes are so hard here, some students are held back for many years.\Everybodys too ashamed to go home without getting a diploma.\That guy, hes in the beginners class with me.\Youre a beginner? response:	Beginners have the same qualifications as someone with two badges,
context: My mother and father worked hard and saved money,\so they could pay to send me to school here.\You see that guy over there? Hes an upperclassman.\The classes are so hard here, some students are held back for many years.\Everybodys too ashamed to go home without getting a diploma.\That guy, hes in the beginners class with me.\Youre a beginner?\Beginners have the same qualifications as someone with two badges, response:	the intermediate class has the qualifications of four,
context: so they could pay to send me to school here.\You see that guy over there? Hes an upperclassman.\The classes are so hard here, some students are held back for many years.\Everybodys too ashamed to go home without getting a diploma.\That guy, hes in the beginners class with me.\Youre a beginner?\Beginners have the same qualifications as someone with two badges,\the intermediate class has the qualifications of four, response:	and advanced students have the same as six.
context: You see that guy over there? Hes an upperclassman.\The classes are so hard here, some students are held back for many years.\Everybodys too ashamed to go home without getting a diploma.\That guy, hes in the beginners class with me.\Youre a beginner?\Beginners have the same qualifications as someone with two badges,\the intermediate class has the qualifications of four,\and advanced students have the same as six. response:	If you graduate, you can enter the Pokemon League
context: The classes are so hard here, some students are held back for many years.\Everybodys too ashamed to go home without getting a diploma.\That guy, hes in the beginners class with me.\Youre a beginner?\Beginners have the same qualifications as someone with two badges,\the intermediate class has the qualifications of four,\and advanced students have the same as six.\If you graduate, you can enter the Pokemon League response:	without traveling around to collect the badges.
context: Everybodys too ashamed to go home without getting a diploma.\That guy, hes in the beginners class with me.\Youre a beginner?\Beginners have the same qualifications as someone with two badges,\the intermediate class has the qualifications of four,\and advanced students have the same as six.\If you graduate, you can enter the Pokemon League\without traveling around to collect the badges. response:	That guys a beginner,
context: That guy, hes in the beginners class with me.\Youre a beginner?\Beginners have the same qualifications as someone with two badges,\the intermediate class has the qualifications of four,\and advanced students have the same as six.\If you graduate, you can enter the Pokemon League\without traveling around to collect the badges.\That guys a beginner, response:	but hes so much older than everybody in the class,
context: Youre a beginner?\Beginners have the same qualifications as someone with two badges,\the intermediate class has the qualifications of four,\and advanced students have the same as six.\If you graduate, you can enter the Pokemon League\without traveling around to collect the badges.\That guys a beginner,\but hes so much older than everybody in the class, response:	the kids dont bother to help him like they help me.
context: Beginners have the same qualifications as someone with two badges,\the intermediate class has the qualifications of four,\and advanced students have the same as six.\If you graduate, you can enter the Pokemon League\without traveling around to collect the badges.\That guys a beginner,\but hes so much older than everybody in the class,\the kids dont bother to help him like they help me. response:	What do the teachers say about that kind of help?
context: the intermediate class has the qualifications of four,\and advanced students have the same as six.\If you graduate, you can enter the Pokemon League\without traveling around to collect the badges.\That guys a beginner,\but hes so much older than everybody in the class,\the kids dont bother to help him like they help me.\What do the teachers say about that kind of help? response:	They dont even know about it or if they do, they pretend not to.
context: and advanced students have the same as six.\If you graduate, you can enter the Pokemon League\without traveling around to collect the badges.\That guys a beginner,\but hes so much older than everybody in the class,\the kids dont bother to help him like they help me.\What do the teachers say about that kind of help?\They dont even know about it or if they do, they pretend not to. response:	Well, I for one think this is a violation of students rights
context: If you graduate, you can enter the Pokemon League\without traveling around to collect the badges.\That guys a beginner,\but hes so much older than everybody in the class,\the kids dont bother to help him like they help me.\What do the teachers say about that kind of help?\They dont even know about it or if they do, they pretend not to.\Well, I for one think this is a violation of students rights response:	that must stop immediately, if not sooner.
context: without traveling around to collect the badges.\That guys a beginner,\but hes so much older than everybody in the class,\the kids dont bother to help him like they help me.\What do the teachers say about that kind of help?\They dont even know about it or if they do, they pretend not to.\Well, I for one think this is a violation of students rights\that must stop immediately, if not sooner. response:	I want to meet the student in charge of this system and Ill see that it stops.
context: That guys a beginner,\but hes so much older than everybody in the class,\the kids dont bother to help him like they help me.\What do the teachers say about that kind of help?\They dont even know about it or if they do, they pretend not to.\Well, I for one think this is a violation of students rights\that must stop immediately, if not sooner.\I want to meet the student in charge of this system and Ill see that it stops. response:	-Mm, heres a picture. -
context: but hes so much older than everybody in the class,\the kids dont bother to help him like they help me.\What do the teachers say about that kind of help?\They dont even know about it or if they do, they pretend not to.\Well, I for one think this is a violation of students rights\that must stop immediately, if not sooner.\I want to meet the student in charge of this system and Ill see that it stops.\-Mm, heres a picture. - response:	- Its a girl? -Oh, yeah, youre right about that.
context: the kids dont bother to help him like they help me.\What do the teachers say about that kind of help?\They dont even know about it or if they do, they pretend not to.\Well, I for one think this is a violation of students rights\that must stop immediately, if not sooner.\I want to meet the student in charge of this system and Ill see that it stops.\-Mm, heres a picture. -\- Its a girl? -Oh, yeah, youre right about that. response:	She can violate my rights if-
context: What do the teachers say about that kind of help?\They dont even know about it or if they do, they pretend not to.\Well, I for one think this is a violation of students rights\that must stop immediately, if not sooner.\I want to meet the student in charge of this system and Ill see that it stops.\-Mm, heres a picture. -\- Its a girl? -Oh, yeah, youre right about that.\She can violate my rights if- response:	Hey! If shes making your life so miserable,
context: They dont even know about it or if they do, they pretend not to.\Well, I for one think this is a violation of students rights\that must stop immediately, if not sooner.\I want to meet the student in charge of this system and Ill see that it stops.\-Mm, heres a picture. -\- Its a girl? -Oh, yeah, youre right about that.\She can violate my rights if-\Hey! If shes making your life so miserable, response:	how come youre carrying her picture around?
context: Well, I for one think this is a violation of students rights\that must stop immediately, if not sooner.\I want to meet the student in charge of this system and Ill see that it stops.\-Mm, heres a picture. -\- Its a girl? -Oh, yeah, youre right about that.\She can violate my rights if-\Hey! If shes making your life so miserable,\how come youre carrying her picture around? response:	I hate the way she treats us but I like the way she looks.
context: that must stop immediately, if not sooner.\I want to meet the student in charge of this system and Ill see that it stops.\-Mm, heres a picture. -\- Its a girl? -Oh, yeah, youre right about that.\She can violate my rights if-\Hey! If shes making your life so miserable,\how come youre carrying her picture around?\I hate the way she treats us but I like the way she looks. response:	Yeah, not like some other girls who treat you bad and look even worse.
context: I want to meet the student in charge of this system and Ill see that it stops.\-Mm, heres a picture. -\- Its a girl? -Oh, yeah, youre right about that.\She can violate my rights if-\Hey! If shes making your life so miserable,\how come youre carrying her picture around?\I hate the way she treats us but I like the way she looks.\Yeah, not like some other girls who treat you bad and look even worse. response:	While you two are slobbering over that dopey picture,
context: -Mm, heres a picture. -\- Its a girl? -Oh, yeah, youre right about that.\She can violate my rights if-\Hey! If shes making your life so miserable,\how come youre carrying her picture around?\I hate the way she treats us but I like the way she looks.\Yeah, not like some other girls who treat you bad and look even worse.\While you two are slobbering over that dopey picture, response:	Im going to find this little witch and straighten her out.
context: - Its a girl? -Oh, yeah, youre right about that.\She can violate my rights if-\Hey! If shes making your life so miserable,\how come youre carrying her picture around?\I hate the way she treats us but I like the way she looks.\Yeah, not like some other girls who treat you bad and look even worse.\While you two are slobbering over that dopey picture,\Im going to find this little witch and straighten her out. response:	Miss top student. Whats so great about her?
context: She can violate my rights if-\Hey! If shes making your life so miserable,\how come youre carrying her picture around?\I hate the way she treats us but I like the way she looks.\Yeah, not like some other girls who treat you bad and look even worse.\While you two are slobbering over that dopey picture,\Im going to find this little witch and straighten her out.\Miss top student. Whats so great about her? response:	Hey, Misty, wait.
context: Hey! If shes making your life so miserable,\how come youre carrying her picture around?\I hate the way she treats us but I like the way she looks.\Yeah, not like some other girls who treat you bad and look even worse.\While you two are slobbering over that dopey picture,\Im going to find this little witch and straighten her out.\Miss top student. Whats so great about her?\Hey, Misty, wait. response:	That place brings back memories, James.
context: how come youre carrying her picture around?\I hate the way she treats us but I like the way she looks.\Yeah, not like some other girls who treat you bad and look even worse.\While you two are slobbering over that dopey picture,\Im going to find this little witch and straighten her out.\Miss top student. Whats so great about her?\Hey, Misty, wait.\That place brings back memories, James. response:	It certainly does, Jessie, and all of them are awful.
context: I hate the way she treats us but I like the way she looks.\Yeah, not like some other girls who treat you bad and look even worse.\While you two are slobbering over that dopey picture,\Im going to find this little witch and straighten her out.\Miss top student. Whats so great about her?\Hey, Misty, wait.\That place brings back memories, James.\It certainly does, Jessie, and all of them are awful. response:	Tell me your tale of failure again.
context: Yeah, not like some other girls who treat you bad and look even worse.\While you two are slobbering over that dopey picture,\Im going to find this little witch and straighten her out.\Miss top student. Whats so great about her?\Hey, Misty, wait.\That place brings back memories, James.\It certainly does, Jessie, and all of them are awful.\Tell me your tale of failure again. response:	-We studied for the big test. -So sure we would beat all the rest.
context: While you two are slobbering over that dopey picture,\Im going to find this little witch and straighten her out.\Miss top student. Whats so great about her?\Hey, Misty, wait.\That place brings back memories, James.\It certainly does, Jessie, and all of them are awful.\Tell me your tale of failure again.\-We studied for the big test. -So sure we would beat all the rest. response:	And heres the part I like the best.
context: Im going to find this little witch and straighten her out.\Miss top student. Whats so great about her?\Hey, Misty, wait.\That place brings back memories, James.\It certainly does, Jessie, and all of them are awful.\Tell me your tale of failure again.\-We studied for the big test. -So sure we would beat all the rest.\And heres the part I like the best. response:	We frolicked that night, for our future seemed bright.
context: Miss top student. Whats so great about her?\Hey, Misty, wait.\That place brings back memories, James.\It certainly does, Jessie, and all of them are awful.\Tell me your tale of failure again.\-We studied for the big test. -So sure we would beat all the rest.\And heres the part I like the best.\We frolicked that night, for our future seemed bright. response:	But things werent right.
context: Hey, Misty, wait.\That place brings back memories, James.\It certainly does, Jessie, and all of them are awful.\Tell me your tale of failure again.\-We studied for the big test. -So sure we would beat all the rest.\And heres the part I like the best.\We frolicked that night, for our future seemed bright.\But things werent right. response:	We got the lowest scores in the history of the school.
context: That place brings back memories, James.\It certainly does, Jessie, and all of them are awful.\Tell me your tale of failure again.\-We studied for the big test. -So sure we would beat all the rest.\And heres the part I like the best.\We frolicked that night, for our future seemed bright.\But things werent right.\We got the lowest scores in the history of the school. response:	-You should look on the bright side. - Whats the bright side?
context: It certainly does, Jessie, and all of them are awful.\Tell me your tale of failure again.\-We studied for the big test. -So sure we would beat all the rest.\And heres the part I like the best.\We frolicked that night, for our future seemed bright.\But things werent right.\We got the lowest scores in the history of the school.\-You should look on the bright side. - Whats the bright side? response:	At least you guys were the top of the bottom.
context: Tell me your tale of failure again.\-We studied for the big test. -So sure we would beat all the rest.\And heres the part I like the best.\We frolicked that night, for our future seemed bright.\But things werent right.\We got the lowest scores in the history of the school.\-You should look on the bright side. - Whats the bright side?\At least you guys were the top of the bottom. response:	Youre the tops, Meowth. Such a kind little Pokemon. Ooh, ooh.
context: -We studied for the big test. -So sure we would beat all the rest.\And heres the part I like the best.\We frolicked that night, for our future seemed bright.\But things werent right.\We got the lowest scores in the history of the school.\-You should look on the bright side. - Whats the bright side?\At least you guys were the top of the bottom.\Youre the tops, Meowth. Such a kind little Pokemon. Ooh, ooh. response:	These two are worse off than I thought. I liked it better when they were nasty.
context: And heres the part I like the best.\We frolicked that night, for our future seemed bright.\But things werent right.\We got the lowest scores in the history of the school.\-You should look on the bright side. - Whats the bright side?\At least you guys were the top of the bottom.\Youre the tops, Meowth. Such a kind little Pokemon. Ooh, ooh.\These two are worse off than I thought. I liked it better when they were nasty. response:	Giselle always practices here by herself.
context: We frolicked that night, for our future seemed bright.\But things werent right.\We got the lowest scores in the history of the school.\-You should look on the bright side. - Whats the bright side?\At least you guys were the top of the bottom.\Youre the tops, Meowth. Such a kind little Pokemon. Ooh, ooh.\These two are worse off than I thought. I liked it better when they were nasty.\Giselle always practices here by herself. response:	Even if you beat her in a fight, it wont matter to her.
context: But things werent right.\We got the lowest scores in the history of the school.\-You should look on the bright side. - Whats the bright side?\At least you guys were the top of the bottom.\Youre the tops, Meowth. Such a kind little Pokemon. Ooh, ooh.\These two are worse off than I thought. I liked it better when they were nasty.\Giselle always practices here by herself.\Even if you beat her in a fight, it wont matter to her. response:	At the Tech, its your skill as a Pokemon trainer...
context: We got the lowest scores in the history of the school.\-You should look on the bright side. - Whats the bright side?\At least you guys were the top of the bottom.\Youre the tops, Meowth. Such a kind little Pokemon. Ooh, ooh.\These two are worse off than I thought. I liked it better when they were nasty.\Giselle always practices here by herself.\Even if you beat her in a fight, it wont matter to her.\At the Tech, its your skill as a Pokemon trainer... response:	that counts more than winning in any one battle.
context: -You should look on the bright side. - Whats the bright side?\At least you guys were the top of the bottom.\Youre the tops, Meowth. Such a kind little Pokemon. Ooh, ooh.\These two are worse off than I thought. I liked it better when they were nasty.\Giselle always practices here by herself.\Even if you beat her in a fight, it wont matter to her.\At the Tech, its your skill as a Pokemon trainer...\that counts more than winning in any one battle. response:	Thats what Im hoping because Ive got two badges.
context: At least you guys were the top of the bottom.\Youre the tops, Meowth. Such a kind little Pokemon. Ooh, ooh.\These two are worse off than I thought. I liked it better when they were nasty.\Giselle always practices here by herself.\Even if you beat her in a fight, it wont matter to her.\At the Tech, its your skill as a Pokemon trainer...\that counts more than winning in any one battle.\Thats what Im hoping because Ive got two badges. response:	But Giselle is the top beginner here at the tech.
