context: hajimete no kimochi my first feelings response:	shonbori no mune ni upon my downhearted chest
context: Nobody wants an uncute younger sister like me.\Oh, so sorry.\Did you rush here? I just needed you to bring it by four.\Was this the one?\Yeah. You saved me. Thanks a lot.\Yeah.\Well, I'll give you some money. Go shop around before you go home.\Umm... Do you think you'll finish late today? response:	Hmm?
context: Oh, so sorry.\Did you rush here? I just needed you to bring it by four.\Was this the one?\Yeah. You saved me. Thanks a lot.\Yeah.\Well, I'll give you some money. Go shop around before you go home.\Umm... Do you think you'll finish late today?\Hmm? response:	I want to go home together.
context: Did you rush here? I just needed you to bring it by four.\Was this the one?\Yeah. You saved me. Thanks a lot.\Yeah.\Well, I'll give you some money. Go shop around before you go home.\Umm... Do you think you'll finish late today?\Hmm?\I want to go home together. response:	It's fine if you can't.
context: Was this the one?\Yeah. You saved me. Thanks a lot.\Yeah.\Well, I'll give you some money. Go shop around before you go home.\Umm... Do you think you'll finish late today?\Hmm?\I want to go home together.\It's fine if you can't. response:	No... I didn't say I couldn't... but...
context: Yeah. You saved me. Thanks a lot.\Yeah.\Well, I'll give you some money. Go shop around before you go home.\Umm... Do you think you'll finish late today?\Hmm?\I want to go home together.\It's fine if you can't.\No... I didn't say I couldn't... but... response:	Saeki-kun, could you come for a minute?
context: Yeah.\Well, I'll give you some money. Go shop around before you go home.\Umm... Do you think you'll finish late today?\Hmm?\I want to go home together.\It's fine if you can't.\No... I didn't say I couldn't... but...\Saeki-kun, could you come for a minute? response:	Yes.
context: Well, I'll give you some money. Go shop around before you go home.\Umm... Do you think you'll finish late today?\Hmm?\I want to go home together.\It's fine if you can't.\No... I didn't say I couldn't... but...\Saeki-kun, could you come for a minute?\Yes. response:	Then why don't you take a seat around here and wait for me.
context: Umm... Do you think you'll finish late today?\Hmm?\I want to go home together.\It's fine if you can't.\No... I didn't say I couldn't... but...\Saeki-kun, could you come for a minute?\Yes.\Then why don't you take a seat around here and wait for me. response:	Sorry for making you wait.
context: Hmm?\I want to go home together.\It's fine if you can't.\No... I didn't say I couldn't... but...\Saeki-kun, could you come for a minute?\Yes.\Then why don't you take a seat around here and wait for me.\Sorry for making you wait. response:	As for the membership, the members enter after we've given them a strict examination,
context: I want to go home together.\It's fine if you can't.\No... I didn't say I couldn't... but...\Saeki-kun, could you come for a minute?\Yes.\Then why don't you take a seat around here and wait for me.\Sorry for making you wait.\As for the membership, the members enter after we've given them a strict examination, response:	so there aren't any suspicious people...
context: It's fine if you can't.\No... I didn't say I couldn't... but...\Saeki-kun, could you come for a minute?\Yes.\Then why don't you take a seat around here and wait for me.\Sorry for making you wait.\As for the membership, the members enter after we've given them a strict examination,\so there aren't any suspicious people... response:	Hello.
context: No... I didn't say I couldn't... but...\Saeki-kun, could you come for a minute?\Yes.\Then why don't you take a seat around here and wait for me.\Sorry for making you wait.\As for the membership, the members enter after we've given them a strict examination,\so there aren't any suspicious people...\Hello. response:	Long time no see.
context: Saeki-kun, could you come for a minute?\Yes.\Then why don't you take a seat around here and wait for me.\Sorry for making you wait.\As for the membership, the members enter after we've given them a strict examination,\so there aren't any suspicious people...\Hello.\Long time no see. response:	Is coffee okay?
context: Yes.\Then why don't you take a seat around here and wait for me.\Sorry for making you wait.\As for the membership, the members enter after we've given them a strict examination,\so there aren't any suspicious people...\Hello.\Long time no see.\Is coffee okay? response:	Thank you very much.
context: Then why don't you take a seat around here and wait for me.\Sorry for making you wait.\As for the membership, the members enter after we've given them a strict examination,\so there aren't any suspicious people...\Hello.\Long time no see.\Is coffee okay?\Thank you very much. response:	What a lousy brother, leaving his sister like this.
context: Sorry for making you wait.\As for the membership, the members enter after we've given them a strict examination,\so there aren't any suspicious people...\Hello.\Long time no see.\Is coffee okay?\Thank you very much.\What a lousy brother, leaving his sister like this. response:	That's not true.
context: As for the membership, the members enter after we've given them a strict examination,\so there aren't any suspicious people...\Hello.\Long time no see.\Is coffee okay?\Thank you very much.\What a lousy brother, leaving his sister like this.\That's not true. response:	Umm... Do you mind if I stay here?
context: so there aren't any suspicious people...\Hello.\Long time no see.\Is coffee okay?\Thank you very much.\What a lousy brother, leaving his sister like this.\That's not true.\Umm... Do you mind if I stay here? response:	It's fine.
context: Hello.\Long time no see.\Is coffee okay?\Thank you very much.\What a lousy brother, leaving his sister like this.\That's not true.\Umm... Do you mind if I stay here?\It's fine. response:	But isn't it boring for you to be here?
context: Long time no see.\Is coffee okay?\Thank you very much.\What a lousy brother, leaving his sister like this.\That's not true.\Umm... Do you mind if I stay here?\It's fine.\But isn't it boring for you to be here? response:	Why don't you wait for your brother downstairs in the cafe?
context: Is coffee okay?\Thank you very much.\What a lousy brother, leaving his sister like this.\That's not true.\Umm... Do you mind if I stay here?\It's fine.\But isn't it boring for you to be here?\Why don't you wait for your brother downstairs in the cafe? response:	It's all right. I'll wait here.
context: Thank you very much.\What a lousy brother, leaving his sister like this.\That's not true.\Umm... Do you mind if I stay here?\It's fine.\But isn't it boring for you to be here?\Why don't you wait for your brother downstairs in the cafe?\It's all right. I'll wait here. response:	All right. Well, I'm going to go out for a while, so take your time.
context: What a lousy brother, leaving his sister like this.\That's not true.\Umm... Do you mind if I stay here?\It's fine.\But isn't it boring for you to be here?\Why don't you wait for your brother downstairs in the cafe?\It's all right. I'll wait here.\All right. Well, I'm going to go out for a while, so take your time. response:	Yes.
context: That's not true.\Umm... Do you mind if I stay here?\It's fine.\But isn't it boring for you to be here?\Why don't you wait for your brother downstairs in the cafe?\It's all right. I'll wait here.\All right. Well, I'm going to go out for a while, so take your time.\Yes. response:	You must have been bored.
context: Umm... Do you mind if I stay here?\It's fine.\But isn't it boring for you to be here?\Why don't you wait for your brother downstairs in the cafe?\It's all right. I'll wait here.\All right. Well, I'm going to go out for a while, so take your time.\Yes.\You must have been bored. response:	No.
context: It's fine.\But isn't it boring for you to be here?\Why don't you wait for your brother downstairs in the cafe?\It's all right. I'll wait here.\All right. Well, I'm going to go out for a while, so take your time.\Yes.\You must have been bored.\No. response:	What is it?
context: But isn't it boring for you to be here?\Why don't you wait for your brother downstairs in the cafe?\It's all right. I'll wait here.\All right. Well, I'm going to go out for a while, so take your time.\Yes.\You must have been bored.\No.\What is it? response:	I just thought you were really different from usual,
context: Why don't you wait for your brother downstairs in the cafe?\It's all right. I'll wait here.\All right. Well, I'm going to go out for a while, so take your time.\Yes.\You must have been bored.\No.\What is it?\I just thought you were really different from usual, response:	different from when you're at home.
context: It's all right. I'll wait here.\All right. Well, I'm going to go out for a while, so take your time.\Yes.\You must have been bored.\No.\What is it?\I just thought you were really different from usual,\different from when you're at home. response:	Well of course I'd be different at work and at home.
context: All right. Well, I'm going to go out for a while, so take your time.\Yes.\You must have been bored.\No.\What is it?\I just thought you were really different from usual,\different from when you're at home.\Well of course I'd be different at work and at home. response:	Brother, even though I don't really think so,
context: Yes.\You must have been bored.\No.\What is it?\I just thought you were really different from usual,\different from when you're at home.\Well of course I'd be different at work and at home.\Brother, even though I don't really think so, response:	my friends at school say I'm too serious.
context: You must have been bored.\No.\What is it?\I just thought you were really different from usual,\different from when you're at home.\Well of course I'd be different at work and at home.\Brother, even though I don't really think so,\my friends at school say I'm too serious. response:	Since when? You're so lazy.
context: No.\What is it?\I just thought you were really different from usual,\different from when you're at home.\Well of course I'd be different at work and at home.\Brother, even though I don't really think so,\my friends at school say I'm too serious.\Since when? You're so lazy. response:	I'm not! I'm not!
context: What is it?\I just thought you were really different from usual,\different from when you're at home.\Well of course I'd be different at work and at home.\Brother, even though I don't really think so,\my friends at school say I'm too serious.\Since when? You're so lazy.\I'm not! I'm not! response:	Which is it?
context: I just thought you were really different from usual,\different from when you're at home.\Well of course I'd be different at work and at home.\Brother, even though I don't really think so,\my friends at school say I'm too serious.\Since when? You're so lazy.\I'm not! I'm not!\Which is it? response:	Right. You're right.
context: different from when you're at home.\Well of course I'd be different at work and at home.\Brother, even though I don't really think so,\my friends at school say I'm too serious.\Since when? You're so lazy.\I'm not! I'm not!\Which is it?\Right. You're right. response:	I'm a liar. I put on a facade.
context: Well of course I'd be different at work and at home.\Brother, even though I don't really think so,\my friends at school say I'm too serious.\Since when? You're so lazy.\I'm not! I'm not!\Which is it?\Right. You're right.\I'm a liar. I put on a facade. response:	Just like you said, even though I'm not.
context: Brother, even though I don't really think so,\my friends at school say I'm too serious.\Since when? You're so lazy.\I'm not! I'm not!\Which is it?\Right. You're right.\I'm a liar. I put on a facade.\Just like you said, even though I'm not. response:	Sorry. It's my fault. I said too much.
context: my friends at school say I'm too serious.\Since when? You're so lazy.\I'm not! I'm not!\Which is it?\Right. You're right.\I'm a liar. I put on a facade.\Just like you said, even though I'm not.\Sorry. It's my fault. I said too much. response:	Everyone does that at some time.
context: Since when? You're so lazy.\I'm not! I'm not!\Which is it?\Right. You're right.\I'm a liar. I put on a facade.\Just like you said, even though I'm not.\Sorry. It's my fault. I said too much.\Everyone does that at some time. response:	Well, my different personalities at work and home must seem like a very dishonest, adult thing to do.
context: I'm not! I'm not!\Which is it?\Right. You're right.\I'm a liar. I put on a facade.\Just like you said, even though I'm not.\Sorry. It's my fault. I said too much.\Everyone does that at some time.\Well, my different personalities at work and home must seem like a very dishonest, adult thing to do. response:	That's not true.
context: Which is it?\Right. You're right.\I'm a liar. I put on a facade.\Just like you said, even though I'm not.\Sorry. It's my fault. I said too much.\Everyone does that at some time.\Well, my different personalities at work and home must seem like a very dishonest, adult thing to do.\That's not true. response:	You were cool!
context: Right. You're right.\I'm a liar. I put on a facade.\Just like you said, even though I'm not.\Sorry. It's my fault. I said too much.\Everyone does that at some time.\Well, my different personalities at work and home must seem like a very dishonest, adult thing to do.\That's not true.\You were cool! response:	Then you should just leave it at that.
context: I'm a liar. I put on a facade.\Just like you said, even though I'm not.\Sorry. It's my fault. I said too much.\Everyone does that at some time.\Well, my different personalities at work and home must seem like a very dishonest, adult thing to do.\That's not true.\You were cool!\Then you should just leave it at that. response:	I don't care whether you're serious or lazy.
context: Just like you said, even though I'm not.\Sorry. It's my fault. I said too much.\Everyone does that at some time.\Well, my different personalities at work and home must seem like a very dishonest, adult thing to do.\That's not true.\You were cool!\Then you should just leave it at that.\I don't care whether you're serious or lazy. response:	You call people like me liars.
context: Sorry. It's my fault. I said too much.\Everyone does that at some time.\Well, my different personalities at work and home must seem like a very dishonest, adult thing to do.\That's not true.\You were cool!\Then you should just leave it at that.\I don't care whether you're serious or lazy.\You call people like me liars. response:	No you aren't!
context: Everyone does that at some time.\Well, my different personalities at work and home must seem like a very dishonest, adult thing to do.\That's not true.\You were cool!\Then you should just leave it at that.\I don't care whether you're serious or lazy.\You call people like me liars.\No you aren't! response:	If you found out the truth about me, you'd probably hate me.
context: Well, my different personalities at work and home must seem like a very dishonest, adult thing to do.\That's not true.\You were cool!\Then you should just leave it at that.\I don't care whether you're serious or lazy.\You call people like me liars.\No you aren't!\If you found out the truth about me, you'd probably hate me. response:	What? You say it as if you're so confident that you're well-liked!
context: That's not true.\You were cool!\Then you should just leave it at that.\I don't care whether you're serious or lazy.\You call people like me liars.\No you aren't!\If you found out the truth about me, you'd probably hate me.\What? You say it as if you're so confident that you're well-liked! response:	Hey!
context: You were cool!\Then you should just leave it at that.\I don't care whether you're serious or lazy.\You call people like me liars.\No you aren't!\If you found out the truth about me, you'd probably hate me.\What? You say it as if you're so confident that you're well-liked!\Hey! response:	Idiot! Hey!
context: Then you should just leave it at that.\I don't care whether you're serious or lazy.\You call people like me liars.\No you aren't!\If you found out the truth about me, you'd probably hate me.\What? You say it as if you're so confident that you're well-liked!\Hey!\Idiot! Hey! response:	Don't pull me!
context: I don't care whether you're serious or lazy.\You call people like me liars.\No you aren't!\If you found out the truth about me, you'd probably hate me.\What? You say it as if you're so confident that you're well-liked!\Hey!\Idiot! Hey!\Don't pull me! response:	Do you have to swing like that?
context: You call people like me liars.\No you aren't!\If you found out the truth about me, you'd probably hate me.\What? You say it as if you're so confident that you're well-liked!\Hey!\Idiot! Hey!\Don't pull me!\Do you have to swing like that? response:	I had completely forgotten
context: No you aren't!\If you found out the truth about me, you'd probably hate me.\What? You say it as if you're so confident that you're well-liked!\Hey!\Idiot! Hey!\Don't pull me!\Do you have to swing like that?\I had completely forgotten response:	the fact that I was even thinking of leaving home.
context: If you found out the truth about me, you'd probably hate me.\What? You say it as if you're so confident that you're well-liked!\Hey!\Idiot! Hey!\Don't pull me!\Do you have to swing like that?\I had completely forgotten\the fact that I was even thinking of leaving home. response:	I wished she wasn't my younger sister at all.
context: What? You say it as if you're so confident that you're well-liked!\Hey!\Idiot! Hey!\Don't pull me!\Do you have to swing like that?\I had completely forgotten\the fact that I was even thinking of leaving home.\I wished she wasn't my younger sister at all. response:	I thought about such things...
context: Hey!\Idiot! Hey!\Don't pull me!\Do you have to swing like that?\I had completely forgotten\the fact that I was even thinking of leaving home.\I wished she wasn't my younger sister at all.\I thought about such things... response:	Good morning, brother.
context: Idiot! Hey!\Don't pull me!\Do you have to swing like that?\I had completely forgotten\the fact that I was even thinking of leaving home.\I wished she wasn't my younger sister at all.\I thought about such things...\Good morning, brother. response:	What is it?
context: Don't pull me!\Do you have to swing like that?\I had completely forgotten\the fact that I was even thinking of leaving home.\I wished she wasn't my younger sister at all.\I thought about such things...\Good morning, brother.\What is it? response:	Is something the matter?
context: Do you have to swing like that?\I had completely forgotten\the fact that I was even thinking of leaving home.\I wished she wasn't my younger sister at all.\I thought about such things...\Good morning, brother.\What is it?\Is something the matter? response:	Ah... No, it's nothing.
context: I had completely forgotten\the fact that I was even thinking of leaving home.\I wished she wasn't my younger sister at all.\I thought about such things...\Good morning, brother.\What is it?\Is something the matter?\Ah... No, it's nothing. response:	Good morning, dad.
context: the fact that I was even thinking of leaving home.\I wished she wasn't my younger sister at all.\I thought about such things...\Good morning, brother.\What is it?\Is something the matter?\Ah... No, it's nothing.\Good morning, dad. response:	Good morning, Nanoka.
context: I wished she wasn't my younger sister at all.\I thought about such things...\Good morning, brother.\What is it?\Is something the matter?\Ah... No, it's nothing.\Good morning, dad.\Good morning, Nanoka. response:	What? You still haven't left?
context: I thought about such things...\Good morning, brother.\What is it?\Is something the matter?\Ah... No, it's nothing.\Good morning, dad.\Good morning, Nanoka.\What? You still haven't left? response:	Jeez...
context: Good morning, brother.\What is it?\Is something the matter?\Ah... No, it's nothing.\Good morning, dad.\Good morning, Nanoka.\What? You still haven't left?\Jeez... response:	Stop it.
context: What is it?\Is something the matter?\Ah... No, it's nothing.\Good morning, dad.\Good morning, Nanoka.\What? You still haven't left?\Jeez...\Stop it. response:	No.
context: Is something the matter?\Ah... No, it's nothing.\Good morning, dad.\Good morning, Nanoka.\What? You still haven't left?\Jeez...\Stop it.\No. response:	I said stop.
context: Ah... No, it's nothing.\Good morning, dad.\Good morning, Nanoka.\What? You still haven't left?\Jeez...\Stop it.\No.\I said stop. response:	No!
context: Good morning, dad.\Good morning, Nanoka.\What? You still haven't left?\Jeez...\Stop it.\No.\I said stop.\No! response:	Oh, good morning.
context: Good morning, Nanoka.\What? You still haven't left?\Jeez...\Stop it.\No.\I said stop.\No!\Oh, good morning. response:	Hello.
context: What? You still haven't left?\Jeez...\Stop it.\No.\I said stop.\No!\Oh, good morning.\Hello. response:	Good morning.
context: Jeez...\Stop it.\No.\I said stop.\No!\Oh, good morning.\Hello.\Good morning. response:	It's so nice that you guys get along so well.
context: Stop it.\No.\I said stop.\No!\Oh, good morning.\Hello.\Good morning.\It's so nice that you guys get along so well. response:	My kids are always fighting with each other since their ages are so close.
context: No.\I said stop.\No!\Oh, good morning.\Hello.\Good morning.\It's so nice that you guys get along so well.\My kids are always fighting with each other since their ages are so close. response:	Eww, don't do that. Stop it!
context: I said stop.\No!\Oh, good morning.\Hello.\Good morning.\It's so nice that you guys get along so well.\My kids are always fighting with each other since their ages are so close.\Eww, don't do that. Stop it! response:	It's not. It's alright.
context: No!\Oh, good morning.\Hello.\Good morning.\It's so nice that you guys get along so well.\My kids are always fighting with each other since their ages are so close.\Eww, don't do that. Stop it!\It's not. It's alright. response:	What is?
context: Oh, good morning.\Hello.\Good morning.\It's so nice that you guys get along so well.\My kids are always fighting with each other since their ages are so close.\Eww, don't do that. Stop it!\It's not. It's alright.\What is? response:	Stop it...
context: Hello.\Good morning.\It's so nice that you guys get along so well.\My kids are always fighting with each other since their ages are so close.\Eww, don't do that. Stop it!\It's not. It's alright.\What is?\Stop it... response:	Hey brother.
context: Good morning.\It's so nice that you guys get along so well.\My kids are always fighting with each other since their ages are so close.\Eww, don't do that. Stop it!\It's not. It's alright.\What is?\Stop it...\Hey brother. response:	I want to go out and play somewhere.
context: It's so nice that you guys get along so well.\My kids are always fighting with each other since their ages are so close.\Eww, don't do that. Stop it!\It's not. It's alright.\What is?\Stop it...\Hey brother.\I want to go out and play somewhere. response:	Go.
context: My kids are always fighting with each other since their ages are so close.\Eww, don't do that. Stop it!\It's not. It's alright.\What is?\Stop it...\Hey brother.\I want to go out and play somewhere.\Go. response:	I want to go with you, brother.
context: Eww, don't do that. Stop it!\It's not. It's alright.\What is?\Stop it...\Hey brother.\I want to go out and play somewhere.\Go.\I want to go with you, brother. response:	Why?
context: It's not. It's alright.\What is?\Stop it...\Hey brother.\I want to go out and play somewhere.\Go.\I want to go with you, brother.\Why? response:	Just because.
context: What is?\Stop it...\Hey brother.\I want to go out and play somewhere.\Go.\I want to go with you, brother.\Why?\Just because. response:	I'm too lazy, so no.
context: Stop it...\Hey brother.\I want to go out and play somewhere.\Go.\I want to go with you, brother.\Why?\Just because.\I'm too lazy, so no. response:	Recently, we've only gone on neighborhood strolls and grocery shopping.
context: Hey brother.\I want to go out and play somewhere.\Go.\I want to go with you, brother.\Why?\Just because.\I'm too lazy, so no.\Recently, we've only gone on neighborhood strolls and grocery shopping. response:	Isn't that enough?
context: I want to go out and play somewhere.\Go.\I want to go with you, brother.\Why?\Just because.\I'm too lazy, so no.\Recently, we've only gone on neighborhood strolls and grocery shopping.\Isn't that enough? response:	It's not.
context: Go.\I want to go with you, brother.\Why?\Just because.\I'm too lazy, so no.\Recently, we've only gone on neighborhood strolls and grocery shopping.\Isn't that enough?\It's not. response:	We went to Hakone over summer vacation.
context: I want to go with you, brother.\Why?\Just because.\I'm too lazy, so no.\Recently, we've only gone on neighborhood strolls and grocery shopping.\Isn't that enough?\It's not.\We went to Hakone over summer vacation. response:	I want to go to a proper place.
context: Why?\Just because.\I'm too lazy, so no.\Recently, we've only gone on neighborhood strolls and grocery shopping.\Isn't that enough?\It's not.\We went to Hakone over summer vacation.\I want to go to a proper place. response:	Let's go somewhere during the next holiday.
context: Just because.\I'm too lazy, so no.\Recently, we've only gone on neighborhood strolls and grocery shopping.\Isn't that enough?\It's not.\We went to Hakone over summer vacation.\I want to go to a proper place.\Let's go somewhere during the next holiday. response:	It's a promise, brother!
context: I'm too lazy, so no.\Recently, we've only gone on neighborhood strolls and grocery shopping.\Isn't that enough?\It's not.\We went to Hakone over summer vacation.\I want to go to a proper place.\Let's go somewhere during the next holiday.\It's a promise, brother! response:	I don't want to think about unnecessary things for now.
context: Recently, we've only gone on neighborhood strolls and grocery shopping.\Isn't that enough?\It's not.\We went to Hakone over summer vacation.\I want to go to a proper place.\Let's go somewhere during the next holiday.\It's a promise, brother!\I don't want to think about unnecessary things for now. response:	I saw it!
context: Isn't that enough?\It's not.\We went to Hakone over summer vacation.\I want to go to a proper place.\Let's go somewhere during the next holiday.\It's a promise, brother!\I don't want to think about unnecessary things for now.\I saw it! response:	You and Nanoka-chan walking together last night.
context: It's not.\We went to Hakone over summer vacation.\I want to go to a proper place.\Let's go somewhere during the next holiday.\It's a promise, brother!\I don't want to think about unnecessary things for now.\I saw it!\You and Nanoka-chan walking together last night. response:	Nanoka-chan is so cute!
context: We went to Hakone over summer vacation.\I want to go to a proper place.\Let's go somewhere during the next holiday.\It's a promise, brother!\I don't want to think about unnecessary things for now.\I saw it!\You and Nanoka-chan walking together last night.\Nanoka-chan is so cute! response:	I can see how you can get so wrapped up in taking care of her.
context: I want to go to a proper place.\Let's go somewhere during the next holiday.\It's a promise, brother!\I don't want to think about unnecessary things for now.\I saw it!\You and Nanoka-chan walking together last night.\Nanoka-chan is so cute!\I can see how you can get so wrapped up in taking care of her. response:	What are you saying?
context: Let's go somewhere during the next holiday.\It's a promise, brother!\I don't want to think about unnecessary things for now.\I saw it!\You and Nanoka-chan walking together last night.\Nanoka-chan is so cute!\I can see how you can get so wrapped up in taking care of her.\What are you saying? response:	If someone who doesn't know anything sees you two,
context: It's a promise, brother!\I don't want to think about unnecessary things for now.\I saw it!\You and Nanoka-chan walking together last night.\Nanoka-chan is so cute!\I can see how you can get so wrapped up in taking care of her.\What are you saying?\If someone who doesn't know anything sees you two, response:	it might seem like you guys have that kind of a relationship.
context: I don't want to think about unnecessary things for now.\I saw it!\You and Nanoka-chan walking together last night.\Nanoka-chan is so cute!\I can see how you can get so wrapped up in taking care of her.\What are you saying?\If someone who doesn't know anything sees you two,\it might seem like you guys have that kind of a relationship. response:	Odagiri, come here for a second!
context: I saw it!\You and Nanoka-chan walking together last night.\Nanoka-chan is so cute!\I can see how you can get so wrapped up in taking care of her.\What are you saying?\If someone who doesn't know anything sees you two,\it might seem like you guys have that kind of a relationship.\Odagiri, come here for a second! response:	What is it?
context: You and Nanoka-chan walking together last night.\Nanoka-chan is so cute!\I can see how you can get so wrapped up in taking care of her.\What are you saying?\If someone who doesn't know anything sees you two,\it might seem like you guys have that kind of a relationship.\Odagiri, come here for a second!\What is it? response:	Midori-sama will pour for you!
context: Nanoka-chan is so cute!\I can see how you can get so wrapped up in taking care of her.\What are you saying?\If someone who doesn't know anything sees you two,\it might seem like you guys have that kind of a relationship.\Odagiri, come here for a second!\What is it?\Midori-sama will pour for you! response:	No thank you!
context: I can see how you can get so wrapped up in taking care of her.\What are you saying?\If someone who doesn't know anything sees you two,\it might seem like you guys have that kind of a relationship.\Odagiri, come here for a second!\What is it?\Midori-sama will pour for you!\No thank you! response:	I know that I have to do something about it.
context: What are you saying?\If someone who doesn't know anything sees you two,\it might seem like you guys have that kind of a relationship.\Odagiri, come here for a second!\What is it?\Midori-sama will pour for you!\No thank you!\I know that I have to do something about it. response:	Drink if you're a man!
context: If someone who doesn't know anything sees you two,\it might seem like you guys have that kind of a relationship.\Odagiri, come here for a second!\What is it?\Midori-sama will pour for you!\No thank you!\I know that I have to do something about it.\Drink if you're a man! response:	If you enter his room without his permission,
context: it might seem like you guys have that kind of a relationship.\Odagiri, come here for a second!\What is it?\Midori-sama will pour for you!\No thank you!\I know that I have to do something about it.\Drink if you're a man!\If you enter his room without his permission, response:	he'll get angry.
context: Odagiri, come here for a second!\What is it?\Midori-sama will pour for you!\No thank you!\I know that I have to do something about it.\Drink if you're a man!\If you enter his room without his permission,\he'll get angry. response:	She's my younger sister.
context: What is it?\Midori-sama will pour for you!\No thank you!\I know that I have to do something about it.\Drink if you're a man!\If you enter his room without his permission,\he'll get angry.\She's my younger sister. response:	Without a doubt, my...
context: Midori-sama will pour for you!\No thank you!\I know that I have to do something about it.\Drink if you're a man!\If you enter his room without his permission,\he'll get angry.\She's my younger sister.\Without a doubt, my... response:	Why?
context: No thank you!\I know that I have to do something about it.\Drink if you're a man!\If you enter his room without his permission,\he'll get angry.\She's my younger sister.\Without a doubt, my...\Why? response:	Is she asleep?
context: I know that I have to do something about it.\Drink if you're a man!\If you enter his room without his permission,\he'll get angry.\She's my younger sister.\Without a doubt, my...\Why?\Is she asleep? response:	Besides that... Why is she...?
context: Drink if you're a man!\If you enter his room without his permission,\he'll get angry.\She's my younger sister.\Without a doubt, my...\Why?\Is she asleep?\Besides that... Why is she...? response:	Geez... You want me to jump on you?
context: If you enter his room without his permission,\he'll get angry.\She's my younger sister.\Without a doubt, my...\Why?\Is she asleep?\Besides that... Why is she...?\Geez... You want me to jump on you? response:	What are you doing?
context: he'll get angry.\She's my younger sister.\Without a doubt, my...\Why?\Is she asleep?\Besides that... Why is she...?\Geez... You want me to jump on you?\What are you doing? response:	You'll catch a cold.
context: She's my younger sister.\Without a doubt, my...\Why?\Is she asleep?\Besides that... Why is she...?\Geez... You want me to jump on you?\What are you doing?\You'll catch a cold. response:	Yeah.
context: Without a doubt, my...\Why?\Is she asleep?\Besides that... Why is she...?\Geez... You want me to jump on you?\What are you doing?\You'll catch a cold.\Yeah. response:	Aren't you going to get angry?
context: Why?\Is she asleep?\Besides that... Why is she...?\Geez... You want me to jump on you?\What are you doing?\You'll catch a cold.\Yeah.\Aren't you going to get angry? response:	Nothing.
context: Is she asleep?\Besides that... Why is she...?\Geez... You want me to jump on you?\What are you doing?\You'll catch a cold.\Yeah.\Aren't you going to get angry?\Nothing. response:	Do you want to sleep together?
context: Besides that... Why is she...?\Geez... You want me to jump on you?\What are you doing?\You'll catch a cold.\Yeah.\Aren't you going to get angry?\Nothing.\Do you want to sleep together? response:	Sorry, just kidding.
context: Geez... You want me to jump on you?\What are you doing?\You'll catch a cold.\Yeah.\Aren't you going to get angry?\Nothing.\Do you want to sleep together?\Sorry, just kidding. response:	I'm going to sleep now, so go back to your own room.
context: What are you doing?\You'll catch a cold.\Yeah.\Aren't you going to get angry?\Nothing.\Do you want to sleep together?\Sorry, just kidding.\I'm going to sleep now, so go back to your own room. response:	Brother... what do you think of me?
context: You'll catch a cold.\Yeah.\Aren't you going to get angry?\Nothing.\Do you want to sleep together?\Sorry, just kidding.\I'm going to sleep now, so go back to your own room.\Brother... what do you think of me? response:	You know how I feel, right?
context: Yeah.\Aren't you going to get angry?\Nothing.\Do you want to sleep together?\Sorry, just kidding.\I'm going to sleep now, so go back to your own room.\Brother... what do you think of me?\You know how I feel, right? response:	Don't say it!
context: Aren't you going to get angry?\Nothing.\Do you want to sleep together?\Sorry, just kidding.\I'm going to sleep now, so go back to your own room.\Brother... what do you think of me?\You know how I feel, right?\Don't say it! response:	love you.
context: Nothing.\Do you want to sleep together?\Sorry, just kidding.\I'm going to sleep now, so go back to your own room.\Brother... what do you think of me?\You know how I feel, right?\Don't say it!\love you. response:	You know that right?
context: Do you want to sleep together?\Sorry, just kidding.\I'm going to sleep now, so go back to your own room.\Brother... what do you think of me?\You know how I feel, right?\Don't say it!\love you.\You know that right? response:	Don't say anymore!
context: Sorry, just kidding.\I'm going to sleep now, so go back to your own room.\Brother... what do you think of me?\You know how I feel, right?\Don't say it!\love you.\You know that right?\Don't say anymore! response:	Brother!
context: I'm going to sleep now, so go back to your own room.\Brother... what do you think of me?\You know how I feel, right?\Don't say it!\love you.\You know that right?\Don't say anymore!\Brother! response:	Don't say it.
context: Brother... what do you think of me?\You know how I feel, right?\Don't say it!\love you.\You know that right?\Don't say anymore!\Brother!\Don't say it. response:	You love me like a sister would love her brother.
context: You know how I feel, right?\Don't say it!\love you.\You know that right?\Don't say anymore!\Brother!\Don't say it.\You love me like a sister would love her brother. response:	No!
context: Don't say it!\love you.\You know that right?\Don't say anymore!\Brother!\Don't say it.\You love me like a sister would love her brother.\No! response:	Saying that you love your sibling like that...
context: love you.\You know that right?\Don't say anymore!\Brother!\Don't say it.\You love me like a sister would love her brother.\No!\Saying that you love your sibling like that... response:	That's not what I want to say...!
context: You know that right?\Don't say anymore!\Brother!\Don't say it.\You love me like a sister would love her brother.\No!\Saying that you love your sibling like that...\That's not what I want to say...! response:	Something's wrong with you.
context: Don't say anymore!\Brother!\Don't say it.\You love me like a sister would love her brother.\No!\Saying that you love your sibling like that...\That's not what I want to say...!\Something's wrong with you. response:	No!
context: Brother!\Don't say it.\You love me like a sister would love her brother.\No!\Saying that you love your sibling like that...\That's not what I want to say...!\Something's wrong with you.\No! response:	yasashii yume ga a gentle dream
