context: Water. response:	Earth.
context: So where do I get something to eat?\You're lucky enough to be one of the first outsiders\to ever visit an airbender temple and all you can think about is food?\I'm just a simple guy with simple needs.\So that's where my friends and I would play airball!\And... over there would be where the bison would sleep... and...\What's wrong?\This place used to be full of monks and lemurs and bison. response:	Now there's just a bunch of weeds.
context: You're lucky enough to be one of the first outsiders\to ever visit an airbender temple and all you can think about is food?\I'm just a simple guy with simple needs.\So that's where my friends and I would play airball!\And... over there would be where the bison would sleep... and...\What's wrong?\This place used to be full of monks and lemurs and bison.\Now there's just a bunch of weeds. response:	I can't believe how much things have changed.
context: to ever visit an airbender temple and all you can think about is food?\I'm just a simple guy with simple needs.\So that's where my friends and I would play airball!\And... over there would be where the bison would sleep... and...\What's wrong?\This place used to be full of monks and lemurs and bison.\Now there's just a bunch of weeds.\I can't believe how much things have changed. response:	So, uh,
context: I'm just a simple guy with simple needs.\So that's where my friends and I would play airball!\And... over there would be where the bison would sleep... and...\What's wrong?\This place used to be full of monks and lemurs and bison.\Now there's just a bunch of weeds.\I can't believe how much things have changed.\So, uh, response:	this airball game? How do you play?
context: So that's where my friends and I would play airball!\And... over there would be where the bison would sleep... and...\What's wrong?\This place used to be full of monks and lemurs and bison.\Now there's just a bunch of weeds.\I can't believe how much things have changed.\So, uh,\this airball game? How do you play? response:	Making him feel better is putting me in a world of hurt.
context: And... over there would be where the bison would sleep... and...\What's wrong?\This place used to be full of monks and lemurs and bison.\Now there's just a bunch of weeds.\I can't believe how much things have changed.\So, uh,\this airball game? How do you play?\Making him feel better is putting me in a world of hurt. response:	Katara, check this out.
context: What's wrong?\This place used to be full of monks and lemurs and bison.\Now there's just a bunch of weeds.\I can't believe how much things have changed.\So, uh,\this airball game? How do you play?\Making him feel better is putting me in a world of hurt.\Katara, check this out. response:	Fire Nation.
context: This place used to be full of monks and lemurs and bison.\Now there's just a bunch of weeds.\I can't believe how much things have changed.\So, uh,\this airball game? How do you play?\Making him feel better is putting me in a world of hurt.\Katara, check this out.\Fire Nation. response:	We should tell him.
context: Now there's just a bunch of weeds.\I can't believe how much things have changed.\So, uh,\this airball game? How do you play?\Making him feel better is putting me in a world of hurt.\Katara, check this out.\Fire Nation.\We should tell him. response:	Aang, there's something you need to see.
context: I can't believe how much things have changed.\So, uh,\this airball game? How do you play?\Making him feel better is putting me in a world of hurt.\Katara, check this out.\Fire Nation.\We should tell him.\Aang, there's something you need to see. response:	Okay!
context: So, uh,\this airball game? How do you play?\Making him feel better is putting me in a world of hurt.\Katara, check this out.\Fire Nation.\We should tell him.\Aang, there's something you need to see.\Okay! response:	What is it?
context: this airball game? How do you play?\Making him feel better is putting me in a world of hurt.\Katara, check this out.\Fire Nation.\We should tell him.\Aang, there's something you need to see.\Okay!\What is it? response:	Uh... just a new waterbending move I learned.
context: Making him feel better is putting me in a world of hurt.\Katara, check this out.\Fire Nation.\We should tell him.\Aang, there's something you need to see.\Okay!\What is it?\Uh... just a new waterbending move I learned. response:	Nice one. But enough practicing.
context: Katara, check this out.\Fire Nation.\We should tell him.\Aang, there's something you need to see.\Okay!\What is it?\Uh... just a new waterbending move I learned.\Nice one. But enough practicing. response:	We have a whole temple to see!
context: Fire Nation.\We should tell him.\Aang, there's something you need to see.\Okay!\What is it?\Uh... just a new waterbending move I learned.\Nice one. But enough practicing.\We have a whole temple to see! response:	You know, you can't protect him forever.
context: We should tell him.\Aang, there's something you need to see.\Okay!\What is it?\Uh... just a new waterbending move I learned.\Nice one. But enough practicing.\We have a whole temple to see!\You know, you can't protect him forever. response:	Katara, firebenders were here. You can't pretend they weren't.
context: Aang, there's something you need to see.\Okay!\What is it?\Uh... just a new waterbending move I learned.\Nice one. But enough practicing.\We have a whole temple to see!\You know, you can't protect him forever.\Katara, firebenders were here. You can't pretend they weren't. response:	I can for Aang's sake.
context: Okay!\What is it?\Uh... just a new waterbending move I learned.\Nice one. But enough practicing.\We have a whole temple to see!\You know, you can't protect him forever.\Katara, firebenders were here. You can't pretend they weren't.\I can for Aang's sake. response:	If he finds out that the Fire Nation invaded his home
context: What is it?\Uh... just a new waterbending move I learned.\Nice one. But enough practicing.\We have a whole temple to see!\You know, you can't protect him forever.\Katara, firebenders were here. You can't pretend they weren't.\I can for Aang's sake.\If he finds out that the Fire Nation invaded his home response:	he'll be devastated.
context: Uh... just a new waterbending move I learned.\Nice one. But enough practicing.\We have a whole temple to see!\You know, you can't protect him forever.\Katara, firebenders were here. You can't pretend they weren't.\I can for Aang's sake.\If he finds out that the Fire Nation invaded his home\he'll be devastated. response:	Hey guys!
context: Nice one. But enough practicing.\We have a whole temple to see!\You know, you can't protect him forever.\Katara, firebenders were here. You can't pretend they weren't.\I can for Aang's sake.\If he finds out that the Fire Nation invaded his home\he'll be devastated.\Hey guys! response:	I want you to meet somebody.
context: We have a whole temple to see!\You know, you can't protect him forever.\Katara, firebenders were here. You can't pretend they weren't.\I can for Aang's sake.\If he finds out that the Fire Nation invaded his home\he'll be devastated.\Hey guys!\I want you to meet somebody. response:	Who's that?
context: You know, you can't protect him forever.\Katara, firebenders were here. You can't pretend they weren't.\I can for Aang's sake.\If he finds out that the Fire Nation invaded his home\he'll be devastated.\Hey guys!\I want you to meet somebody.\Who's that? response:	Monk Gyatso, the greatest airbender in the world.
context: Katara, firebenders were here. You can't pretend they weren't.\I can for Aang's sake.\If he finds out that the Fire Nation invaded his home\he'll be devastated.\Hey guys!\I want you to meet somebody.\Who's that?\Monk Gyatso, the greatest airbender in the world. response:	He taught me everything I know.
context: I can for Aang's sake.\If he finds out that the Fire Nation invaded his home\he'll be devastated.\Hey guys!\I want you to meet somebody.\Who's that?\Monk Gyatso, the greatest airbender in the world.\He taught me everything I know. response:	But the true secret is in the gooey center!
context: If he finds out that the Fire Nation invaded his home\he'll be devastated.\Hey guys!\I want you to meet somebody.\Who's that?\Monk Gyatso, the greatest airbender in the world.\He taught me everything I know.\But the true secret is in the gooey center! response:	My ancient cake making technique isn't the only thing on your mind
context: he'll be devastated.\Hey guys!\I want you to meet somebody.\Who's that?\Monk Gyatso, the greatest airbender in the world.\He taught me everything I know.\But the true secret is in the gooey center!\My ancient cake making technique isn't the only thing on your mind response:	maybe the monks made a mistake.
context: Hey guys!\I want you to meet somebody.\Who's that?\Monk Gyatso, the greatest airbender in the world.\He taught me everything I know.\But the true secret is in the gooey center!\My ancient cake making technique isn't the only thing on your mind\maybe the monks made a mistake. response:	The only mistake they made was telling you before you turned sixteen.
context: I want you to meet somebody.\Who's that?\Monk Gyatso, the greatest airbender in the world.\He taught me everything I know.\But the true secret is in the gooey center!\My ancient cake making technique isn't the only thing on your mind\maybe the monks made a mistake.\The only mistake they made was telling you before you turned sixteen. response:	But we can't concern ourselves with what was.
context: Who's that?\Monk Gyatso, the greatest airbender in the world.\He taught me everything I know.\But the true secret is in the gooey center!\My ancient cake making technique isn't the only thing on your mind\maybe the monks made a mistake.\The only mistake they made was telling you before you turned sixteen.\But we can't concern ourselves with what was. response:	We must act on what is.
context: Monk Gyatso, the greatest airbender in the world.\He taught me everything I know.\But the true secret is in the gooey center!\My ancient cake making technique isn't the only thing on your mind\maybe the monks made a mistake.\The only mistake they made was telling you before you turned sixteen.\But we can't concern ourselves with what was.\We must act on what is. response:	But Gyatso, how do I know if I'm ready for this?
context: He taught me everything I know.\But the true secret is in the gooey center!\My ancient cake making technique isn't the only thing on your mind\maybe the monks made a mistake.\The only mistake they made was telling you before you turned sixteen.\But we can't concern ourselves with what was.\We must act on what is.\But Gyatso, how do I know if I'm ready for this? response:	Your questions will be answered when you are old enough
context: But the true secret is in the gooey center!\My ancient cake making technique isn't the only thing on your mind\maybe the monks made a mistake.\The only mistake they made was telling you before you turned sixteen.\But we can't concern ourselves with what was.\We must act on what is.\But Gyatso, how do I know if I'm ready for this?\Your questions will be answered when you are old enough response:	to enter the Air Temple sanctuary.
context: My ancient cake making technique isn't the only thing on your mind\maybe the monks made a mistake.\The only mistake they made was telling you before you turned sixteen.\But we can't concern ourselves with what was.\We must act on what is.\But Gyatso, how do I know if I'm ready for this?\Your questions will be answered when you are old enough\to enter the Air Temple sanctuary. response:	Inside you will meet someone who will guide you on your journey.
context: maybe the monks made a mistake.\The only mistake they made was telling you before you turned sixteen.\But we can't concern ourselves with what was.\We must act on what is.\But Gyatso, how do I know if I'm ready for this?\Your questions will be answered when you are old enough\to enter the Air Temple sanctuary.\Inside you will meet someone who will guide you on your journey. response:	Who is it?
context: The only mistake they made was telling you before you turned sixteen.\But we can't concern ourselves with what was.\We must act on what is.\But Gyatso, how do I know if I'm ready for this?\Your questions will be answered when you are old enough\to enter the Air Temple sanctuary.\Inside you will meet someone who will guide you on your journey.\Who is it? response:	When you are ready he will reveal himself to you.
context: But we can't concern ourselves with what was.\We must act on what is.\But Gyatso, how do I know if I'm ready for this?\Your questions will be answered when you are old enough\to enter the Air Temple sanctuary.\Inside you will meet someone who will guide you on your journey.\Who is it?\When you are ready he will reveal himself to you. response:	Now,
context: We must act on what is.\But Gyatso, how do I know if I'm ready for this?\Your questions will be answered when you are old enough\to enter the Air Temple sanctuary.\Inside you will meet someone who will guide you on your journey.\Who is it?\When you are ready he will reveal himself to you.\Now, response:	are you going to help me with these cakes, or not?
context: But Gyatso, how do I know if I'm ready for this?\Your questions will be answered when you are old enough\to enter the Air Temple sanctuary.\Inside you will meet someone who will guide you on your journey.\Who is it?\When you are ready he will reveal himself to you.\Now,\are you going to help me with these cakes, or not? response:	All right.
context: Your questions will be answered when you are old enough\to enter the Air Temple sanctuary.\Inside you will meet someone who will guide you on your journey.\Who is it?\When you are ready he will reveal himself to you.\Now,\are you going to help me with these cakes, or not?\All right. response:	One...
context: to enter the Air Temple sanctuary.\Inside you will meet someone who will guide you on your journey.\Who is it?\When you are ready he will reveal himself to you.\Now,\are you going to help me with these cakes, or not?\All right.\One... response:	two...three!
context: Inside you will meet someone who will guide you on your journey.\Who is it?\When you are ready he will reveal himself to you.\Now,\are you going to help me with these cakes, or not?\All right.\One...\two...three! response:	Your aim has improved greatly my young pupil.
context: Who is it?\When you are ready he will reveal himself to you.\Now,\are you going to help me with these cakes, or not?\All right.\One...\two...three!\Your aim has improved greatly my young pupil. response:	You must miss him.
context: When you are ready he will reveal himself to you.\Now,\are you going to help me with these cakes, or not?\All right.\One...\two...three!\Your aim has improved greatly my young pupil.\You must miss him. response:	Yeah. Where are you going?
context: Now,\are you going to help me with these cakes, or not?\All right.\One...\two...three!\Your aim has improved greatly my young pupil.\You must miss him.\Yeah. Where are you going? response:	The Air Temple Sanctuary. There's someone I'm ready to meet.
context: are you going to help me with these cakes, or not?\All right.\One...\two...three!\Your aim has improved greatly my young pupil.\You must miss him.\Yeah. Where are you going?\The Air Temple Sanctuary. There's someone I'm ready to meet. response:	But Aang... no one could have survived in there for a hundred years.
context: All right.\One...\two...three!\Your aim has improved greatly my young pupil.\You must miss him.\Yeah. Where are you going?\The Air Temple Sanctuary. There's someone I'm ready to meet.\But Aang... no one could have survived in there for a hundred years. response:	It's not impossible. I survived in the iceberg for that long.
context: One...\two...three!\Your aim has improved greatly my young pupil.\You must miss him.\Yeah. Where are you going?\The Air Temple Sanctuary. There's someone I'm ready to meet.\But Aang... no one could have survived in there for a hundred years.\It's not impossible. I survived in the iceberg for that long. response:	Good point.
context: two...three!\Your aim has improved greatly my young pupil.\You must miss him.\Yeah. Where are you going?\The Air Temple Sanctuary. There's someone I'm ready to meet.\But Aang... no one could have survived in there for a hundred years.\It's not impossible. I survived in the iceberg for that long.\Good point. response:	Katara, whoever's in there might help me figure out this Avatar thing!
context: Your aim has improved greatly my young pupil.\You must miss him.\Yeah. Where are you going?\The Air Temple Sanctuary. There's someone I'm ready to meet.\But Aang... no one could have survived in there for a hundred years.\It's not impossible. I survived in the iceberg for that long.\Good point.\Katara, whoever's in there might help me figure out this Avatar thing! response:	And whoever's in there might have a medley of delicious,
context: You must miss him.\Yeah. Where are you going?\The Air Temple Sanctuary. There's someone I'm ready to meet.\But Aang... no one could have survived in there for a hundred years.\It's not impossible. I survived in the iceberg for that long.\Good point.\Katara, whoever's in there might help me figure out this Avatar thing!\And whoever's in there might have a medley of delicious, response:	cured meats!
context: Yeah. Where are you going?\The Air Temple Sanctuary. There's someone I'm ready to meet.\But Aang... no one could have survived in there for a hundred years.\It's not impossible. I survived in the iceberg for that long.\Good point.\Katara, whoever's in there might help me figure out this Avatar thing!\And whoever's in there might have a medley of delicious,\cured meats! response:	I don't suppose you have a key?
context: The Air Temple Sanctuary. There's someone I'm ready to meet.\But Aang... no one could have survived in there for a hundred years.\It's not impossible. I survived in the iceberg for that long.\Good point.\Katara, whoever's in there might help me figure out this Avatar thing!\And whoever's in there might have a medley of delicious,\cured meats!\I don't suppose you have a key? response:	The key, Sokka, is airbending.
context: But Aang... no one could have survived in there for a hundred years.\It's not impossible. I survived in the iceberg for that long.\Good point.\Katara, whoever's in there might help me figure out this Avatar thing!\And whoever's in there might have a medley of delicious,\cured meats!\I don't suppose you have a key?\The key, Sokka, is airbending. response:	Hello?
context: It's not impossible. I survived in the iceberg for that long.\Good point.\Katara, whoever's in there might help me figure out this Avatar thing!\And whoever's in there might have a medley of delicious,\cured meats!\I don't suppose you have a key?\The key, Sokka, is airbending.\Hello? response:	Anyone home?
context: Good point.\Katara, whoever's in there might help me figure out this Avatar thing!\And whoever's in there might have a medley of delicious,\cured meats!\I don't suppose you have a key?\The key, Sokka, is airbending.\Hello?\Anyone home? response:	So, a twelve-year-old boy bested you and your firebenders?
context: Katara, whoever's in there might help me figure out this Avatar thing!\And whoever's in there might have a medley of delicious,\cured meats!\I don't suppose you have a key?\The key, Sokka, is airbending.\Hello?\Anyone home?\So, a twelve-year-old boy bested you and your firebenders? response:	You're more pathetic than I thought.
context: And whoever's in there might have a medley of delicious,\cured meats!\I don't suppose you have a key?\The key, Sokka, is airbending.\Hello?\Anyone home?\So, a twelve-year-old boy bested you and your firebenders?\You're more pathetic than I thought. response:	I underestimated him once, but it will not happen again.
context: cured meats!\I don't suppose you have a key?\The key, Sokka, is airbending.\Hello?\Anyone home?\So, a twelve-year-old boy bested you and your firebenders?\You're more pathetic than I thought.\I underestimated him once, but it will not happen again. response:	No, it will not, because you won't have a second chance.
context: I don't suppose you have a key?\The key, Sokka, is airbending.\Hello?\Anyone home?\So, a twelve-year-old boy bested you and your firebenders?\You're more pathetic than I thought.\I underestimated him once, but it will not happen again.\No, it will not, because you won't have a second chance. response:	Commander Zhao,
context: The key, Sokka, is airbending.\Hello?\Anyone home?\So, a twelve-year-old boy bested you and your firebenders?\You're more pathetic than I thought.\I underestimated him once, but it will not happen again.\No, it will not, because you won't have a second chance.\Commander Zhao, response:	I've been hunting the Avatar for two years and I... And you failed!
context: Hello?\Anyone home?\So, a twelve-year-old boy bested you and your firebenders?\You're more pathetic than I thought.\I underestimated him once, but it will not happen again.\No, it will not, because you won't have a second chance.\Commander Zhao,\I've been hunting the Avatar for two years and I... And you failed! response:	Capturing the Avatar is too important to leave in a teenager's hands.
context: Anyone home?\So, a twelve-year-old boy bested you and your firebenders?\You're more pathetic than I thought.\I underestimated him once, but it will not happen again.\No, it will not, because you won't have a second chance.\Commander Zhao,\I've been hunting the Avatar for two years and I... And you failed!\Capturing the Avatar is too important to leave in a teenager's hands. response:	He's mine now.
context: So, a twelve-year-old boy bested you and your firebenders?\You're more pathetic than I thought.\I underestimated him once, but it will not happen again.\No, it will not, because you won't have a second chance.\Commander Zhao,\I've been hunting the Avatar for two years and I... And you failed!\Capturing the Avatar is too important to leave in a teenager's hands.\He's mine now. response:	Keep them here.
context: You're more pathetic than I thought.\I underestimated him once, but it will not happen again.\No, it will not, because you won't have a second chance.\Commander Zhao,\I've been hunting the Avatar for two years and I... And you failed!\Capturing the Avatar is too important to leave in a teenager's hands.\He's mine now.\Keep them here. response:	More tea please?
context: I underestimated him once, but it will not happen again.\No, it will not, because you won't have a second chance.\Commander Zhao,\I've been hunting the Avatar for two years and I... And you failed!\Capturing the Avatar is too important to leave in a teenager's hands.\He's mine now.\Keep them here.\More tea please? response:	Statues?! That's it? Where's the meat?
context: No, it will not, because you won't have a second chance.\Commander Zhao,\I've been hunting the Avatar for two years and I... And you failed!\Capturing the Avatar is too important to leave in a teenager's hands.\He's mine now.\Keep them here.\More tea please?\Statues?! That's it? Where's the meat? response:	Who are all these people? I'm not sure
context: Commander Zhao,\I've been hunting the Avatar for two years and I... And you failed!\Capturing the Avatar is too important to leave in a teenager's hands.\He's mine now.\Keep them here.\More tea please?\Statues?! That's it? Where's the meat?\Who are all these people? I'm not sure response:	but it feels like I know them somehow. Look!
context: I've been hunting the Avatar for two years and I... And you failed!\Capturing the Avatar is too important to leave in a teenager's hands.\He's mine now.\Keep them here.\More tea please?\Statues?! That's it? Where's the meat?\Who are all these people? I'm not sure\but it feels like I know them somehow. Look! response:	That one's an airbender!
context: Capturing the Avatar is too important to leave in a teenager's hands.\He's mine now.\Keep them here.\More tea please?\Statues?! That's it? Where's the meat?\Who are all these people? I'm not sure\but it feels like I know them somehow. Look!\That one's an airbender! response:	And this one's a waterbender. They're lined up in a pattern.
context: He's mine now.\Keep them here.\More tea please?\Statues?! That's it? Where's the meat?\Who are all these people? I'm not sure\but it feels like I know them somehow. Look!\That one's an airbender!\And this one's a waterbender. They're lined up in a pattern. response:	Air, water, earth and fire.
context: Keep them here.\More tea please?\Statues?! That's it? Where's the meat?\Who are all these people? I'm not sure\but it feels like I know them somehow. Look!\That one's an airbender!\And this one's a waterbender. They're lined up in a pattern.\Air, water, earth and fire. response:	That's the Avatar cycle.
context: More tea please?\Statues?! That's it? Where's the meat?\Who are all these people? I'm not sure\but it feels like I know them somehow. Look!\That one's an airbender!\And this one's a waterbender. They're lined up in a pattern.\Air, water, earth and fire.\That's the Avatar cycle. response:	Of course! They're Avatars. All these people are your past lives, Aang.
context: Statues?! That's it? Where's the meat?\Who are all these people? I'm not sure\but it feels like I know them somehow. Look!\That one's an airbender!\And this one's a waterbender. They're lined up in a pattern.\Air, water, earth and fire.\That's the Avatar cycle.\Of course! They're Avatars. All these people are your past lives, Aang. response:	Wow! There's so many!
context: Who are all these people? I'm not sure\but it feels like I know them somehow. Look!\That one's an airbender!\And this one's a waterbender. They're lined up in a pattern.\Air, water, earth and fire.\That's the Avatar cycle.\Of course! They're Avatars. All these people are your past lives, Aang.\Wow! There's so many! response:	Past lives? Katara, you really believe in that stuff?
context: but it feels like I know them somehow. Look!\That one's an airbender!\And this one's a waterbender. They're lined up in a pattern.\Air, water, earth and fire.\That's the Avatar cycle.\Of course! They're Avatars. All these people are your past lives, Aang.\Wow! There's so many!\Past lives? Katara, you really believe in that stuff? response:	It's true. When the Avatar dies he's reincarnated into the next nation in the cycle.
context: That one's an airbender!\And this one's a waterbender. They're lined up in a pattern.\Air, water, earth and fire.\That's the Avatar cycle.\Of course! They're Avatars. All these people are your past lives, Aang.\Wow! There's so many!\Past lives? Katara, you really believe in that stuff?\It's true. When the Avatar dies he's reincarnated into the next nation in the cycle. response:	Aang, snap out of it!
context: And this one's a waterbender. They're lined up in a pattern.\Air, water, earth and fire.\That's the Avatar cycle.\Of course! They're Avatars. All these people are your past lives, Aang.\Wow! There's so many!\Past lives? Katara, you really believe in that stuff?\It's true. When the Avatar dies he's reincarnated into the next nation in the cycle.\Aang, snap out of it! response:	Who is that?
context: Air, water, earth and fire.\That's the Avatar cycle.\Of course! They're Avatars. All these people are your past lives, Aang.\Wow! There's so many!\Past lives? Katara, you really believe in that stuff?\It's true. When the Avatar dies he's reincarnated into the next nation in the cycle.\Aang, snap out of it!\Who is that? response:	That's Avatar Roku, the Avatar before me.
context: That's the Avatar cycle.\Of course! They're Avatars. All these people are your past lives, Aang.\Wow! There's so many!\Past lives? Katara, you really believe in that stuff?\It's true. When the Avatar dies he's reincarnated into the next nation in the cycle.\Aang, snap out of it!\Who is that?\That's Avatar Roku, the Avatar before me. response:	You were a firebender? No wonder I didn't trust you when we first met.
context: Of course! They're Avatars. All these people are your past lives, Aang.\Wow! There's so many!\Past lives? Katara, you really believe in that stuff?\It's true. When the Avatar dies he's reincarnated into the next nation in the cycle.\Aang, snap out of it!\Who is that?\That's Avatar Roku, the Avatar before me.\You were a firebender? No wonder I didn't trust you when we first met. response:	There's no writing. How do you know his name?
context: Wow! There's so many!\Past lives? Katara, you really believe in that stuff?\It's true. When the Avatar dies he's reincarnated into the next nation in the cycle.\Aang, snap out of it!\Who is that?\That's Avatar Roku, the Avatar before me.\You were a firebender? No wonder I didn't trust you when we first met.\There's no writing. How do you know his name? response:	I'm not sure...
context: Past lives? Katara, you really believe in that stuff?\It's true. When the Avatar dies he's reincarnated into the next nation in the cycle.\Aang, snap out of it!\Who is that?\That's Avatar Roku, the Avatar before me.\You were a firebender? No wonder I didn't trust you when we first met.\There's no writing. How do you know his name?\I'm not sure... response:	I just know it somehow.
context: It's true. When the Avatar dies he's reincarnated into the next nation in the cycle.\Aang, snap out of it!\Who is that?\That's Avatar Roku, the Avatar before me.\You were a firebender? No wonder I didn't trust you when we first met.\There's no writing. How do you know his name?\I'm not sure...\I just know it somehow. response:	You just couldn't get any weirder!
context: Aang, snap out of it!\Who is that?\That's Avatar Roku, the Avatar before me.\You were a firebender? No wonder I didn't trust you when we first met.\There's no writing. How do you know his name?\I'm not sure...\I just know it somehow.\You just couldn't get any weirder! response:	Firebender. Nobody make a sound.
context: Who is that?\That's Avatar Roku, the Avatar before me.\You were a firebender? No wonder I didn't trust you when we first met.\There's no writing. How do you know his name?\I'm not sure...\I just know it somehow.\You just couldn't get any weirder!\Firebender. Nobody make a sound. response:	You're making a sound!
context: That's Avatar Roku, the Avatar before me.\You were a firebender? No wonder I didn't trust you when we first met.\There's no writing. How do you know his name?\I'm not sure...\I just know it somehow.\You just couldn't get any weirder!\Firebender. Nobody make a sound.\You're making a sound! response:	That firebender won't know what hit'em.
context: You were a firebender? No wonder I didn't trust you when we first met.\There's no writing. How do you know his name?\I'm not sure...\I just know it somehow.\You just couldn't get any weirder!\Firebender. Nobody make a sound.\You're making a sound!\That firebender won't know what hit'em. response:	Lemur! Dinner
context: There's no writing. How do you know his name?\I'm not sure...\I just know it somehow.\You just couldn't get any weirder!\Firebender. Nobody make a sound.\You're making a sound!\That firebender won't know what hit'em.\Lemur! Dinner response:	Don't listen to him! You're going to be my new pet.
context: I'm not sure...\I just know it somehow.\You just couldn't get any weirder!\Firebender. Nobody make a sound.\You're making a sound!\That firebender won't know what hit'em.\Lemur! Dinner\Don't listen to him! You're going to be my new pet. response:	Not if I get him first!
context: I just know it somehow.\You just couldn't get any weirder!\Firebender. Nobody make a sound.\You're making a sound!\That firebender won't know what hit'em.\Lemur! Dinner\Don't listen to him! You're going to be my new pet.\Not if I get him first! response:	Wait! Come back!
context: You just couldn't get any weirder!\Firebender. Nobody make a sound.\You're making a sound!\That firebender won't know what hit'em.\Lemur! Dinner\Don't listen to him! You're going to be my new pet.\Not if I get him first!\Wait! Come back! response:	I wanna eat you!
context: Firebender. Nobody make a sound.\You're making a sound!\That firebender won't know what hit'em.\Lemur! Dinner\Don't listen to him! You're going to be my new pet.\Not if I get him first!\Wait! Come back!\I wanna eat you! response:	Hey! No Fair!
context: You're making a sound!\That firebender won't know what hit'em.\Lemur! Dinner\Don't listen to him! You're going to be my new pet.\Not if I get him first!\Wait! Come back!\I wanna eat you!\Hey! No Fair! response:	My search party is ready.
context: That firebender won't know what hit'em.\Lemur! Dinner\Don't listen to him! You're going to be my new pet.\Not if I get him first!\Wait! Come back!\I wanna eat you!\Hey! No Fair!\My search party is ready. response:	Once I'm out to sea, my guards will escort you back to your ship
context: Lemur! Dinner\Don't listen to him! You're going to be my new pet.\Not if I get him first!\Wait! Come back!\I wanna eat you!\Hey! No Fair!\My search party is ready.\Once I'm out to sea, my guards will escort you back to your ship response:	and you'll be free to go.
context: Don't listen to him! You're going to be my new pet.\Not if I get him first!\Wait! Come back!\I wanna eat you!\Hey! No Fair!\My search party is ready.\Once I'm out to sea, my guards will escort you back to your ship\and you'll be free to go. response:	Why? Are you worried I'm going to try and stop you?
context: Not if I get him first!\Wait! Come back!\I wanna eat you!\Hey! No Fair!\My search party is ready.\Once I'm out to sea, my guards will escort you back to your ship\and you'll be free to go.\Why? Are you worried I'm going to try and stop you? response:	You? Stop me? Impossible.
context: Wait! Come back!\I wanna eat you!\Hey! No Fair!\My search party is ready.\Once I'm out to sea, my guards will escort you back to your ship\and you'll be free to go.\Why? Are you worried I'm going to try and stop you?\You? Stop me? Impossible. response:	Don't underestimate me, Zhao. I will capture the Avatar before you.
context: I wanna eat you!\Hey! No Fair!\My search party is ready.\Once I'm out to sea, my guards will escort you back to your ship\and you'll be free to go.\Why? Are you worried I'm going to try and stop you?\You? Stop me? Impossible.\Don't underestimate me, Zhao. I will capture the Avatar before you. response:	Prince Zuko, that's enough!
context: Hey! No Fair!\My search party is ready.\Once I'm out to sea, my guards will escort you back to your ship\and you'll be free to go.\Why? Are you worried I'm going to try and stop you?\You? Stop me? Impossible.\Don't underestimate me, Zhao. I will capture the Avatar before you.\Prince Zuko, that's enough! response:	You can't compete with me.
context: My search party is ready.\Once I'm out to sea, my guards will escort you back to your ship\and you'll be free to go.\Why? Are you worried I'm going to try and stop you?\You? Stop me? Impossible.\Don't underestimate me, Zhao. I will capture the Avatar before you.\Prince Zuko, that's enough!\You can't compete with me. response:	I have hundreds of warships under my command,
context: Once I'm out to sea, my guards will escort you back to your ship\and you'll be free to go.\Why? Are you worried I'm going to try and stop you?\You? Stop me? Impossible.\Don't underestimate me, Zhao. I will capture the Avatar before you.\Prince Zuko, that's enough!\You can't compete with me.\I have hundreds of warships under my command, response:	and you... you're just a banished prince.
context: and you'll be free to go.\Why? Are you worried I'm going to try and stop you?\You? Stop me? Impossible.\Don't underestimate me, Zhao. I will capture the Avatar before you.\Prince Zuko, that's enough!\You can't compete with me.\I have hundreds of warships under my command,\and you... you're just a banished prince. response:	No home. No allies. Your own father doesn't even want you.
context: Why? Are you worried I'm going to try and stop you?\You? Stop me? Impossible.\Don't underestimate me, Zhao. I will capture the Avatar before you.\Prince Zuko, that's enough!\You can't compete with me.\I have hundreds of warships under my command,\and you... you're just a banished prince.\No home. No allies. Your own father doesn't even want you. response:	You're wrong.
context: You? Stop me? Impossible.\Don't underestimate me, Zhao. I will capture the Avatar before you.\Prince Zuko, that's enough!\You can't compete with me.\I have hundreds of warships under my command,\and you... you're just a banished prince.\No home. No allies. Your own father doesn't even want you.\You're wrong. response:	and restore my rightful place on the throne.
context: Don't underestimate me, Zhao. I will capture the Avatar before you.\Prince Zuko, that's enough!\You can't compete with me.\I have hundreds of warships under my command,\and you... you're just a banished prince.\No home. No allies. Your own father doesn't even want you.\You're wrong.\and restore my rightful place on the throne. response:	If your father really wanted you home,
context: Prince Zuko, that's enough!\You can't compete with me.\I have hundreds of warships under my command,\and you... you're just a banished prince.\No home. No allies. Your own father doesn't even want you.\You're wrong.\and restore my rightful place on the throne.\If your father really wanted you home, response:	he'd have let you return by now, Avatar or no Avatar
context: You can't compete with me.\I have hundreds of warships under my command,\and you... you're just a banished prince.\No home. No allies. Your own father doesn't even want you.\You're wrong.\and restore my rightful place on the throne.\If your father really wanted you home,\he'd have let you return by now, Avatar or no Avatar response:	but in his eyes you are a failure and a disgrace to the Fire Nation.
context: I have hundreds of warships under my command,\and you... you're just a banished prince.\No home. No allies. Your own father doesn't even want you.\You're wrong.\and restore my rightful place on the throne.\If your father really wanted you home,\he'd have let you return by now, Avatar or no Avatar\but in his eyes you are a failure and a disgrace to the Fire Nation. response:	That's not true.
