context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: This is good!\Hey Crona,\next time, join us in the Chain Resonance training!\If you're there, I think our powers will become even stronger!\Y-Yeah...\There's no need to worry!\I'd expect that much from you.\U-Uhh... response:	Here Crona,
context: Hey Crona,\next time, join us in the Chain Resonance training!\If you're there, I think our powers will become even stronger!\Y-Yeah...\There's no need to worry!\I'd expect that much from you.\U-Uhh...\Here Crona, response:	eat as much as you want.
context: next time, join us in the Chain Resonance training!\If you're there, I think our powers will become even stronger!\Y-Yeah...\There's no need to worry!\I'd expect that much from you.\U-Uhh...\Here Crona,\eat as much as you want. response:	Sure...
context: If you're there, I think our powers will become even stronger!\Y-Yeah...\There's no need to worry!\I'd expect that much from you.\U-Uhh...\Here Crona,\eat as much as you want.\Sure... response:	Your face is ugly, but your cooking's really something!
context: Y-Yeah...\There's no need to worry!\I'd expect that much from you.\U-Uhh...\Here Crona,\eat as much as you want.\Sure...\Your face is ugly, but your cooking's really something! response:	These are not made by me.
context: There's no need to worry!\I'd expect that much from you.\U-Uhh...\Here Crona,\eat as much as you want.\Sure...\Your face is ugly, but your cooking's really something!\These are not made by me. response:	They're made by Marie-sensei.
context: I'd expect that much from you.\U-Uhh...\Here Crona,\eat as much as you want.\Sure...\Your face is ugly, but your cooking's really something!\These are not made by me.\They're made by Marie-sensei. response:	Huh?
context: U-Uhh...\Here Crona,\eat as much as you want.\Sure...\Your face is ugly, but your cooking's really something!\These are not made by me.\They're made by Marie-sensei.\Huh? response:	Even though she has her hands full taking care of Professor Stein,
context: Here Crona,\eat as much as you want.\Sure...\Your face is ugly, but your cooking's really something!\These are not made by me.\They're made by Marie-sensei.\Huh?\Even though she has her hands full taking care of Professor Stein, response:	she still worries about how we're doing.
context: eat as much as you want.\Sure...\Your face is ugly, but your cooking's really something!\These are not made by me.\They're made by Marie-sensei.\Huh?\Even though she has her hands full taking care of Professor Stein,\she still worries about how we're doing. response:	I'll make the person who did that to the Professor pay.
context: Sure...\Your face is ugly, but your cooking's really something!\These are not made by me.\They're made by Marie-sensei.\Huh?\Even though she has her hands full taking care of Professor Stein,\she still worries about how we're doing.\I'll make the person who did that to the Professor pay. response:	But first, I need to build up my strength.
context: Your face is ugly, but your cooking's really something!\These are not made by me.\They're made by Marie-sensei.\Huh?\Even though she has her hands full taking care of Professor Stein,\she still worries about how we're doing.\I'll make the person who did that to the Professor pay.\But first, I need to build up my strength. response:	Hey, why don't we pay him a visit?
context: These are not made by me.\They're made by Marie-sensei.\Huh?\Even though she has her hands full taking care of Professor Stein,\she still worries about how we're doing.\I'll make the person who did that to the Professor pay.\But first, I need to build up my strength.\Hey, why don't we pay him a visit? response:	If Crona comes with us, I think he'll be really happy.
context: They're made by Marie-sensei.\Huh?\Even though she has her hands full taking care of Professor Stein,\she still worries about how we're doing.\I'll make the person who did that to the Professor pay.\But first, I need to build up my strength.\Hey, why don't we pay him a visit?\If Crona comes with us, I think he'll be really happy. response:	I-I...
context: Huh?\Even though she has her hands full taking care of Professor Stein,\she still worries about how we're doing.\I'll make the person who did that to the Professor pay.\But first, I need to build up my strength.\Hey, why don't we pay him a visit?\If Crona comes with us, I think he'll be really happy.\I-I... response:	I need to go to the toilet!
context: Even though she has her hands full taking care of Professor Stein,\she still worries about how we're doing.\I'll make the person who did that to the Professor pay.\But first, I need to build up my strength.\Hey, why don't we pay him a visit?\If Crona comes with us, I think he'll be really happy.\I-I...\I need to go to the toilet! response:	Huh?
context: she still worries about how we're doing.\I'll make the person who did that to the Professor pay.\But first, I need to build up my strength.\Hey, why don't we pay him a visit?\If Crona comes with us, I think he'll be really happy.\I-I...\I need to go to the toilet!\Huh? response:	If you want to go then go alone!
context: I'll make the person who did that to the Professor pay.\But first, I need to build up my strength.\Hey, why don't we pay him a visit?\If Crona comes with us, I think he'll be really happy.\I-I...\I need to go to the toilet!\Huh?\If you want to go then go alone! response:	I'll stay here and eat.
context: But first, I need to build up my strength.\Hey, why don't we pay him a visit?\If Crona comes with us, I think he'll be really happy.\I-I...\I need to go to the toilet!\Huh?\If you want to go then go alone!\I'll stay here and eat. response:	Hey, hold it you...
context: Hey, why don't we pay him a visit?\If Crona comes with us, I think he'll be really happy.\I-I...\I need to go to the toilet!\Huh?\If you want to go then go alone!\I'll stay here and eat.\Hey, hold it you... response:	I haven't had enough yet!
context: If Crona comes with us, I think he'll be really happy.\I-I...\I need to go to the toilet!\Huh?\If you want to go then go alone!\I'll stay here and eat.\Hey, hold it you...\I haven't had enough yet! response:	What's wrong with them?
context: I-I...\I need to go to the toilet!\Huh?\If you want to go then go alone!\I'll stay here and eat.\Hey, hold it you...\I haven't had enough yet!\What's wrong with them? response:	I can't tell them.
context: I need to go to the toilet!\Huh?\If you want to go then go alone!\I'll stay here and eat.\Hey, hold it you...\I haven't had enough yet!\What's wrong with them?\I can't tell them. response:	There's no way I can tell them the truth.
context: Huh?\If you want to go then go alone!\I'll stay here and eat.\Hey, hold it you...\I haven't had enough yet!\What's wrong with them?\I can't tell them.\There's no way I can tell them the truth. response:	Just like Ragnarok said,
context: If you want to go then go alone!\I'll stay here and eat.\Hey, hold it you...\I haven't had enough yet!\What's wrong with them?\I can't tell them.\There's no way I can tell them the truth.\Just like Ragnarok said, response:	I can't stay here any longer.
context: I'll stay here and eat.\Hey, hold it you...\I haven't had enough yet!\What's wrong with them?\I can't tell them.\There's no way I can tell them the truth.\Just like Ragnarok said,\I can't stay here any longer. response:	You really are a good child.
context: Hey, hold it you...\I haven't had enough yet!\What's wrong with them?\I can't tell them.\There's no way I can tell them the truth.\Just like Ragnarok said,\I can't stay here any longer.\You really are a good child. response:	You finally understand what you must do.
context: I haven't had enough yet!\What's wrong with them?\I can't tell them.\There's no way I can tell them the truth.\Just like Ragnarok said,\I can't stay here any longer.\You really are a good child.\You finally understand what you must do. response:	There's no place for you to return to, other than by my side.
context: What's wrong with them?\I can't tell them.\There's no way I can tell them the truth.\Just like Ragnarok said,\I can't stay here any longer.\You really are a good child.\You finally understand what you must do.\There's no place for you to return to, other than by my side. response:	Medusa-sama...
context: I can't tell them.\There's no way I can tell them the truth.\Just like Ragnarok said,\I can't stay here any longer.\You really are a good child.\You finally understand what you must do.\There's no place for you to return to, other than by my side.\Medusa-sama... response:	What are you doing?
context: There's no way I can tell them the truth.\Just like Ragnarok said,\I can't stay here any longer.\You really are a good child.\You finally understand what you must do.\There's no place for you to return to, other than by my side.\Medusa-sama...\What are you doing? response:	Huh?
context: Just like Ragnarok said,\I can't stay here any longer.\You really are a good child.\You finally understand what you must do.\There's no place for you to return to, other than by my side.\Medusa-sama...\What are you doing?\Huh? response:	Dropping something so important.
context: I can't stay here any longer.\You really are a good child.\You finally understand what you must do.\There's no place for you to return to, other than by my side.\Medusa-sama...\What are you doing?\Huh?\Dropping something so important. response:	Maka?
context: You really are a good child.\You finally understand what you must do.\There's no place for you to return to, other than by my side.\Medusa-sama...\What are you doing?\Huh?\Dropping something so important.\Maka? response:	Erm...
context: You finally understand what you must do.\There's no place for you to return to, other than by my side.\Medusa-sama...\What are you doing?\Huh?\Dropping something so important.\Maka?\Erm... response:	Yes?
context: There's no place for you to return to, other than by my side.\Medusa-sama...\What are you doing?\Huh?\Dropping something so important.\Maka?\Erm...\Yes? response:	M-M-May I ask you something?
context: Medusa-sama...\What are you doing?\Huh?\Dropping something so important.\Maka?\Erm...\Yes?\M-M-May I ask you something? response:	Of course!
context: What are you doing?\Huh?\Dropping something so important.\Maka?\Erm...\Yes?\M-M-May I ask you something?\Of course! response:	You can ask me anything.
context: Huh?\Dropping something so important.\Maka?\Erm...\Yes?\M-M-May I ask you something?\Of course!\You can ask me anything. response:	Erm...
context: Dropping something so important.\Maka?\Erm...\Yes?\M-M-May I ask you something?\Of course!\You can ask me anything.\Erm... response:	About your mother...
context: Maka?\Erm...\Yes?\M-M-May I ask you something?\Of course!\You can ask me anything.\Erm...\About your mother... response:	Oh, right now, Mama is still a missing person.
context: Erm...\Yes?\M-M-May I ask you something?\Of course!\You can ask me anything.\Erm...\About your mother...\Oh, right now, Mama is still a missing person. response:	M-M-Missing?
context: Yes?\M-M-May I ask you something?\Of course!\You can ask me anything.\Erm...\About your mother...\Oh, right now, Mama is still a missing person.\M-M-Missing? response:	But occasionally, she sends me postcards.
context: M-M-May I ask you something?\Of course!\You can ask me anything.\Erm...\About your mother...\Oh, right now, Mama is still a missing person.\M-M-Missing?\But occasionally, she sends me postcards. response:	Seems like she's on a journey around the world,
context: Of course!\You can ask me anything.\Erm...\About your mother...\Oh, right now, Mama is still a missing person.\M-M-Missing?\But occasionally, she sends me postcards.\Seems like she's on a journey around the world, response:	I wonder where she is right now...
context: You can ask me anything.\Erm...\About your mother...\Oh, right now, Mama is still a missing person.\M-M-Missing?\But occasionally, she sends me postcards.\Seems like she's on a journey around the world,\I wonder where she is right now... response:	Leaving a child behind and going missing?
context: Erm...\About your mother...\Oh, right now, Mama is still a missing person.\M-M-Missing?\But occasionally, she sends me postcards.\Seems like she's on a journey around the world,\I wonder where she is right now...\Leaving a child behind and going missing? response:	This is too heavy...
context: About your mother...\Oh, right now, Mama is still a missing person.\M-M-Missing?\But occasionally, she sends me postcards.\Seems like she's on a journey around the world,\I wonder where she is right now...\Leaving a child behind and going missing?\This is too heavy... response:	What was she like?
context: Oh, right now, Mama is still a missing person.\M-M-Missing?\But occasionally, she sends me postcards.\Seems like she's on a journey around the world,\I wonder where she is right now...\Leaving a child behind and going missing?\This is too heavy...\What was she like? response:	Like someone you'd see on the cover of a magazine.
context: M-M-Missing?\But occasionally, she sends me postcards.\Seems like she's on a journey around the world,\I wonder where she is right now...\Leaving a child behind and going missing?\This is too heavy...\What was she like?\Like someone you'd see on the cover of a magazine. response:	The cover?
context: But occasionally, she sends me postcards.\Seems like she's on a journey around the world,\I wonder where she is right now...\Leaving a child behind and going missing?\This is too heavy...\What was she like?\Like someone you'd see on the cover of a magazine.\The cover? response:	She's strong, still, even if she was angry at something you did, she wouldn't raise her fist.
context: Seems like she's on a journey around the world,\I wonder where she is right now...\Leaving a child behind and going missing?\This is too heavy...\What was she like?\Like someone you'd see on the cover of a magazine.\The cover?\She's strong, still, even if she was angry at something you did, she wouldn't raise her fist. response:	I guess she's the kind of person that makes you feel like she's calm and collected.
context: I wonder where she is right now...\Leaving a child behind and going missing?\This is too heavy...\What was she like?\Like someone you'd see on the cover of a magazine.\The cover?\She's strong, still, even if she was angry at something you did, she wouldn't raise her fist.\I guess she's the kind of person that makes you feel like she's calm and collected. response:	I find it impossible to imagine how she's like...
context: Leaving a child behind and going missing?\This is too heavy...\What was she like?\Like someone you'd see on the cover of a magazine.\The cover?\She's strong, still, even if she was angry at something you did, she wouldn't raise her fist.\I guess she's the kind of person that makes you feel like she's calm and collected.\I find it impossible to imagine how she's like... response:	Then... what was the most memorable moment you had with your mother?
context: This is too heavy...\What was she like?\Like someone you'd see on the cover of a magazine.\The cover?\She's strong, still, even if she was angry at something you did, she wouldn't raise her fist.\I guess she's the kind of person that makes you feel like she's calm and collected.\I find it impossible to imagine how she's like...\Then... what was the most memorable moment you had with your mother? response:	I'd have to say the day when she got divorced.
context: What was she like?\Like someone you'd see on the cover of a magazine.\The cover?\She's strong, still, even if she was angry at something you did, she wouldn't raise her fist.\I guess she's the kind of person that makes you feel like she's calm and collected.\I find it impossible to imagine how she's like...\Then... what was the most memorable moment you had with your mother?\I'd have to say the day when she got divorced. response:	Huuh?
context: Like someone you'd see on the cover of a magazine.\The cover?\She's strong, still, even if she was angry at something you did, she wouldn't raise her fist.\I guess she's the kind of person that makes you feel like she's calm and collected.\I find it impossible to imagine how she's like...\Then... what was the most memorable moment you had with your mother?\I'd have to say the day when she got divorced.\Huuh? response:	That day, she was the coolest ever!
context: The cover?\She's strong, still, even if she was angry at something you did, she wouldn't raise her fist.\I guess she's the kind of person that makes you feel like she's calm and collected.\I find it impossible to imagine how she's like...\Then... what was the most memorable moment you had with your mother?\I'd have to say the day when she got divorced.\Huuh?\That day, she was the coolest ever! response:	This is strange, this is really too strange, Maka.
context: She's strong, still, even if she was angry at something you did, she wouldn't raise her fist.\I guess she's the kind of person that makes you feel like she's calm and collected.\I find it impossible to imagine how she's like...\Then... what was the most memorable moment you had with your mother?\I'd have to say the day when she got divorced.\Huuh?\That day, she was the coolest ever!\This is strange, this is really too strange, Maka. response:	Did I say something weird?
context: I guess she's the kind of person that makes you feel like she's calm and collected.\I find it impossible to imagine how she's like...\Then... what was the most memorable moment you had with your mother?\I'd have to say the day when she got divorced.\Huuh?\That day, she was the coolest ever!\This is strange, this is really too strange, Maka.\Did I say something weird? response:	Uh... No...
context: I find it impossible to imagine how she's like...\Then... what was the most memorable moment you had with your mother?\I'd have to say the day when she got divorced.\Huuh?\That day, she was the coolest ever!\This is strange, this is really too strange, Maka.\Did I say something weird?\Uh... No... response:	Erm, so what do you think about your mother then?
context: Then... what was the most memorable moment you had with your mother?\I'd have to say the day when she got divorced.\Huuh?\That day, she was the coolest ever!\This is strange, this is really too strange, Maka.\Did I say something weird?\Uh... No...\Erm, so what do you think about your mother then? response:	I love her, of course.
context: I'd have to say the day when she got divorced.\Huuh?\That day, she was the coolest ever!\This is strange, this is really too strange, Maka.\Did I say something weird?\Uh... No...\Erm, so what do you think about your mother then?\I love her, of course. response:	Putting that aside, is it okay for you to not go to the toilet?
context: Huuh?\That day, she was the coolest ever!\This is strange, this is really too strange, Maka.\Did I say something weird?\Uh... No...\Erm, so what do you think about your mother then?\I love her, of course.\Putting that aside, is it okay for you to not go to the toilet? response:	Yeah...
context: That day, she was the coolest ever!\This is strange, this is really too strange, Maka.\Did I say something weird?\Uh... No...\Erm, so what do you think about your mother then?\I love her, of course.\Putting that aside, is it okay for you to not go to the toilet?\Yeah... response:	500 bags of concrete,
context: This is strange, this is really too strange, Maka.\Did I say something weird?\Uh... No...\Erm, so what do you think about your mother then?\I love her, of course.\Putting that aside, is it okay for you to not go to the toilet?\Yeah...\500 bags of concrete, response:	200 tons of metal,
context: Did I say something weird?\Uh... No...\Erm, so what do you think about your mother then?\I love her, of course.\Putting that aside, is it okay for you to not go to the toilet?\Yeah...\500 bags of concrete,\200 tons of metal, response:	and I also need 30000 of those 55mm diameter bearings.
context: Uh... No...\Erm, so what do you think about your mother then?\I love her, of course.\Putting that aside, is it okay for you to not go to the toilet?\Yeah...\500 bags of concrete,\200 tons of metal,\and I also need 30000 of those 55mm diameter bearings. response:	It's urgent, so please have them sent to me as soon as possible
context: Erm, so what do you think about your mother then?\I love her, of course.\Putting that aside, is it okay for you to not go to the toilet?\Yeah...\500 bags of concrete,\200 tons of metal,\and I also need 30000 of those 55mm diameter bearings.\It's urgent, so please have them sent to me as soon as possible response:	Are you planning to build a skyscraper?
context: I love her, of course.\Putting that aside, is it okay for you to not go to the toilet?\Yeah...\500 bags of concrete,\200 tons of metal,\and I also need 30000 of those 55mm diameter bearings.\It's urgent, so please have them sent to me as soon as possible\Are you planning to build a skyscraper? response:	From a small leak in a pipe to major construction,
context: Putting that aside, is it okay for you to not go to the toilet?\Yeah...\500 bags of concrete,\200 tons of metal,\and I also need 30000 of those 55mm diameter bearings.\It's urgent, so please have them sent to me as soon as possible\Are you planning to build a skyscraper?\From a small leak in a pipe to major construction, response:	if Shinigami-sama asks me, I'll have them done.
context: Yeah...\500 bags of concrete,\200 tons of metal,\and I also need 30000 of those 55mm diameter bearings.\It's urgent, so please have them sent to me as soon as possible\Are you planning to build a skyscraper?\From a small leak in a pipe to major construction,\if Shinigami-sama asks me, I'll have them done. response:	You're just another one of those cunning people.
context: 500 bags of concrete,\200 tons of metal,\and I also need 30000 of those 55mm diameter bearings.\It's urgent, so please have them sent to me as soon as possible\Are you planning to build a skyscraper?\From a small leak in a pipe to major construction,\if Shinigami-sama asks me, I'll have them done.\You're just another one of those cunning people. response:	Oh,
context: 200 tons of metal,\and I also need 30000 of those 55mm diameter bearings.\It's urgent, so please have them sent to me as soon as possible\Are you planning to build a skyscraper?\From a small leak in a pipe to major construction,\if Shinigami-sama asks me, I'll have them done.\You're just another one of those cunning people.\Oh, response:	there's one more thing that I need your help with.
context: and I also need 30000 of those 55mm diameter bearings.\It's urgent, so please have them sent to me as soon as possible\Are you planning to build a skyscraper?\From a small leak in a pipe to major construction,\if Shinigami-sama asks me, I'll have them done.\You're just another one of those cunning people.\Oh,\there's one more thing that I need your help with. response:	Please tell me if you see Uncle Bob from that coffee shop.
context: It's urgent, so please have them sent to me as soon as possible\Are you planning to build a skyscraper?\From a small leak in a pipe to major construction,\if Shinigami-sama asks me, I'll have them done.\You're just another one of those cunning people.\Oh,\there's one more thing that I need your help with.\Please tell me if you see Uncle Bob from that coffee shop. response:	I just can't dance if it's not his Rumba Coffee.
context: Are you planning to build a skyscraper?\From a small leak in a pipe to major construction,\if Shinigami-sama asks me, I'll have them done.\You're just another one of those cunning people.\Oh,\there's one more thing that I need your help with.\Please tell me if you see Uncle Bob from that coffee shop.\I just can't dance if it's not his Rumba Coffee. response:	There's also one thing I forgot to mention,
context: From a small leak in a pipe to major construction,\if Shinigami-sama asks me, I'll have them done.\You're just another one of those cunning people.\Oh,\there's one more thing that I need your help with.\Please tell me if you see Uncle Bob from that coffee shop.\I just can't dance if it's not his Rumba Coffee.\There's also one thing I forgot to mention, response:	rather than sandals, I think it's better for you to wear safety boots.
context: if Shinigami-sama asks me, I'll have them done.\You're just another one of those cunning people.\Oh,\there's one more thing that I need your help with.\Please tell me if you see Uncle Bob from that coffee shop.\I just can't dance if it's not his Rumba Coffee.\There's also one thing I forgot to mention,\rather than sandals, I think it's better for you to wear safety boots. response:	I don't think it's that easy to change something that makes me unique.
context: You're just another one of those cunning people.\Oh,\there's one more thing that I need your help with.\Please tell me if you see Uncle Bob from that coffee shop.\I just can't dance if it's not his Rumba Coffee.\There's also one thing I forgot to mention,\rather than sandals, I think it's better for you to wear safety boots.\I don't think it's that easy to change something that makes me unique. response:	Buttataki Joe,
context: Oh,\there's one more thing that I need your help with.\Please tell me if you see Uncle Bob from that coffee shop.\I just can't dance if it's not his Rumba Coffee.\There's also one thing I forgot to mention,\rather than sandals, I think it's better for you to wear safety boots.\I don't think it's that easy to change something that makes me unique.\Buttataki Joe, response:	just like the steam above his coffee cup,
context: there's one more thing that I need your help with.\Please tell me if you see Uncle Bob from that coffee shop.\I just can't dance if it's not his Rumba Coffee.\There's also one thing I forgot to mention,\rather than sandals, I think it's better for you to wear safety boots.\I don't think it's that easy to change something that makes me unique.\Buttataki Joe,\just like the steam above his coffee cup, response:	he's a man one can easily understand.
context: Please tell me if you see Uncle Bob from that coffee shop.\I just can't dance if it's not his Rumba Coffee.\There's also one thing I forgot to mention,\rather than sandals, I think it's better for you to wear safety boots.\I don't think it's that easy to change something that makes me unique.\Buttataki Joe,\just like the steam above his coffee cup,\he's a man one can easily understand. response:	Why is he the consultant?
context: I just can't dance if it's not his Rumba Coffee.\There's also one thing I forgot to mention,\rather than sandals, I think it's better for you to wear safety boots.\I don't think it's that easy to change something that makes me unique.\Buttataki Joe,\just like the steam above his coffee cup,\he's a man one can easily understand.\Why is he the consultant? response:	Is it because he resembles Father in a certain way?
context: There's also one thing I forgot to mention,\rather than sandals, I think it's better for you to wear safety boots.\I don't think it's that easy to change something that makes me unique.\Buttataki Joe,\just like the steam above his coffee cup,\he's a man one can easily understand.\Why is he the consultant?\Is it because he resembles Father in a certain way? response:	Making a fool out of everyone with their fake smile,
context: rather than sandals, I think it's better for you to wear safety boots.\I don't think it's that easy to change something that makes me unique.\Buttataki Joe,\just like the steam above his coffee cup,\he's a man one can easily understand.\Why is he the consultant?\Is it because he resembles Father in a certain way?\Making a fool out of everyone with their fake smile, response:	while never showing anyone their true faces.
context: I don't think it's that easy to change something that makes me unique.\Buttataki Joe,\just like the steam above his coffee cup,\he's a man one can easily understand.\Why is he the consultant?\Is it because he resembles Father in a certain way?\Making a fool out of everyone with their fake smile,\while never showing anyone their true faces. response:	Now it's perfect!
context: Buttataki Joe,\just like the steam above his coffee cup,\he's a man one can easily understand.\Why is he the consultant?\Is it because he resembles Father in a certain way?\Making a fool out of everyone with their fake smile,\while never showing anyone their true faces.\Now it's perfect! response:	Exactly what the hell is this?!
context: just like the steam above his coffee cup,\he's a man one can easily understand.\Why is he the consultant?\Is it because he resembles Father in a certain way?\Making a fool out of everyone with their fake smile,\while never showing anyone their true faces.\Now it's perfect!\Exactly what the hell is this?! response:	It's a total mess!
context: he's a man one can easily understand.\Why is he the consultant?\Is it because he resembles Father in a certain way?\Making a fool out of everyone with their fake smile,\while never showing anyone their true faces.\Now it's perfect!\Exactly what the hell is this?!\It's a total mess! response:	Who the hell would play this kind of prank?!
context: Why is he the consultant?\Is it because he resembles Father in a certain way?\Making a fool out of everyone with their fake smile,\while never showing anyone their true faces.\Now it's perfect!\Exactly what the hell is this?!\It's a total mess!\Who the hell would play this kind of prank?! response:	Forget about that, we've lost him!
context: Is it because he resembles Father in a certain way?\Making a fool out of everyone with their fake smile,\while never showing anyone their true faces.\Now it's perfect!\Exactly what the hell is this?!\It's a total mess!\Who the hell would play this kind of prank?!\Forget about that, we've lost him! response:	What?
context: Making a fool out of everyone with their fake smile,\while never showing anyone their true faces.\Now it's perfect!\Exactly what the hell is this?!\It's a total mess!\Who the hell would play this kind of prank?!\Forget about that, we've lost him!\What? response:	Where has he run off to?
context: while never showing anyone their true faces.\Now it's perfect!\Exactly what the hell is this?!\It's a total mess!\Who the hell would play this kind of prank?!\Forget about that, we've lost him!\What?\Where has he run off to? response:	Stop doing that!
context: Now it's perfect!\Exactly what the hell is this?!\It's a total mess!\Who the hell would play this kind of prank?!\Forget about that, we've lost him!\What?\Where has he run off to?\Stop doing that! response:	What a bunch of nosy kids,
context: Exactly what the hell is this?!\It's a total mess!\Who the hell would play this kind of prank?!\Forget about that, we've lost him!\What?\Where has he run off to?\Stop doing that!\What a bunch of nosy kids, response:	they don't even know the taste of coffee and yet they want to know the truth.
context: It's a total mess!\Who the hell would play this kind of prank?!\Forget about that, we've lost him!\What?\Where has he run off to?\Stop doing that!\What a bunch of nosy kids,\they don't even know the taste of coffee and yet they want to know the truth. response:	When I arrived during my afternoon patrol,
context: Who the hell would play this kind of prank?!\Forget about that, we've lost him!\What?\Where has he run off to?\Stop doing that!\What a bunch of nosy kids,\they don't even know the taste of coffee and yet they want to know the truth.\When I arrived during my afternoon patrol, response:	it was already empty like this.
context: Forget about that, we've lost him!\What?\Where has he run off to?\Stop doing that!\What a bunch of nosy kids,\they don't even know the taste of coffee and yet they want to know the truth.\When I arrived during my afternoon patrol,\it was already empty like this. response:	Maybe she left.
context: What?\Where has he run off to?\Stop doing that!\What a bunch of nosy kids,\they don't even know the taste of coffee and yet they want to know the truth.\When I arrived during my afternoon patrol,\it was already empty like this.\Maybe she left. response:	What are you saying?
context: Where has he run off to?\Stop doing that!\What a bunch of nosy kids,\they don't even know the taste of coffee and yet they want to know the truth.\When I arrived during my afternoon patrol,\it was already empty like this.\Maybe she left.\What are you saying? response:	Ever since she moved here,
context: Stop doing that!\What a bunch of nosy kids,\they don't even know the taste of coffee and yet they want to know the truth.\When I arrived during my afternoon patrol,\it was already empty like this.\Maybe she left.\What are you saying?\Ever since she moved here, response:	she's been acting weird, hasn't she?
context: What a bunch of nosy kids,\they don't even know the taste of coffee and yet they want to know the truth.\When I arrived during my afternoon patrol,\it was already empty like this.\Maybe she left.\What are you saying?\Ever since she moved here,\she's been acting weird, hasn't she? response:	She always seems to be forcing herself to fit in.
context: they don't even know the taste of coffee and yet they want to know the truth.\When I arrived during my afternoon patrol,\it was already empty like this.\Maybe she left.\What are you saying?\Ever since she moved here,\she's been acting weird, hasn't she?\She always seems to be forcing herself to fit in. response:	Even when she was with us, she seemed to be in agony.
context: When I arrived during my afternoon patrol,\it was already empty like this.\Maybe she left.\What are you saying?\Ever since she moved here,\she's been acting weird, hasn't she?\She always seems to be forcing herself to fit in.\Even when she was with us, she seemed to be in agony. response:	Don't tell me,
context: it was already empty like this.\Maybe she left.\What are you saying?\Ever since she moved here,\she's been acting weird, hasn't she?\She always seems to be forcing herself to fit in.\Even when she was with us, she seemed to be in agony.\Don't tell me, response:	you didn't notice?
context: Maybe she left.\What are you saying?\Ever since she moved here,\she's been acting weird, hasn't she?\She always seems to be forcing herself to fit in.\Even when she was with us, she seemed to be in agony.\Don't tell me,\you didn't notice? response:	Anyway, if this gets to Shinigami-sama's ears, it'll be a big problem.
context: What are you saying?\Ever since she moved here,\she's been acting weird, hasn't she?\She always seems to be forcing herself to fit in.\Even when she was with us, she seemed to be in agony.\Don't tell me,\you didn't notice?\Anyway, if this gets to Shinigami-sama's ears, it'll be a big problem. response:	I must go find her.
context: Ever since she moved here,\she's been acting weird, hasn't she?\She always seems to be forcing herself to fit in.\Even when she was with us, she seemed to be in agony.\Don't tell me,\you didn't notice?\Anyway, if this gets to Shinigami-sama's ears, it'll be a big problem.\I must go find her. response:	Hey, Maka!
context: she's been acting weird, hasn't she?\She always seems to be forcing herself to fit in.\Even when she was with us, she seemed to be in agony.\Don't tell me,\you didn't notice?\Anyway, if this gets to Shinigami-sama's ears, it'll be a big problem.\I must go find her.\Hey, Maka! response:	Geeze...
context: She always seems to be forcing herself to fit in.\Even when she was with us, she seemed to be in agony.\Don't tell me,\you didn't notice?\Anyway, if this gets to Shinigami-sama's ears, it'll be a big problem.\I must go find her.\Hey, Maka!\Geeze... response:	Running off like that without the slightest clue of where she might be...
context: Even when she was with us, she seemed to be in agony.\Don't tell me,\you didn't notice?\Anyway, if this gets to Shinigami-sama's ears, it'll be a big problem.\I must go find her.\Hey, Maka!\Geeze...\Running off like that without the slightest clue of where she might be... response:	Crona,
context: Don't tell me,\you didn't notice?\Anyway, if this gets to Shinigami-sama's ears, it'll be a big problem.\I must go find her.\Hey, Maka!\Geeze...\Running off like that without the slightest clue of where she might be...\Crona, response:	Where are you?
context: you didn't notice?\Anyway, if this gets to Shinigami-sama's ears, it'll be a big problem.\I must go find her.\Hey, Maka!\Geeze...\Running off like that without the slightest clue of where she might be...\Crona,\Where are you? response:	Where have you run off to?
context: Anyway, if this gets to Shinigami-sama's ears, it'll be a big problem.\I must go find her.\Hey, Maka!\Geeze...\Running off like that without the slightest clue of where she might be...\Crona,\Where are you?\Where have you run off to? response:	Why?
context: I must go find her.\Hey, Maka!\Geeze...\Running off like that without the slightest clue of where she might be...\Crona,\Where are you?\Where have you run off to?\Why? response:	I don't understand.
context: Hey, Maka!\Geeze...\Running off like that without the slightest clue of where she might be...\Crona,\Where are you?\Where have you run off to?\Why?\I don't understand. response:	Saying that you left, it's a lie, right?
context: Geeze...\Running off like that without the slightest clue of where she might be...\Crona,\Where are you?\Where have you run off to?\Why?\I don't understand.\Saying that you left, it's a lie, right? response:	Crona...
context: Running off like that without the slightest clue of where she might be...\Crona,\Where are you?\Where have you run off to?\Why?\I don't understand.\Saying that you left, it's a lie, right?\Crona... response:	Man am I glad,
context: Crona,\Where are you?\Where have you run off to?\Why?\I don't understand.\Saying that you left, it's a lie, right?\Crona...\Man am I glad, response:	Now we can carry on with our lives without ever seeing those gloomy faces again.
context: Where are you?\Where have you run off to?\Why?\I don't understand.\Saying that you left, it's a lie, right?\Crona...\Man am I glad,\Now we can carry on with our lives without ever seeing those gloomy faces again. response:	You too. Once we get back to the hideout, you'll totally forget about them!
context: Where have you run off to?\Why?\I don't understand.\Saying that you left, it's a lie, right?\Crona...\Man am I glad,\Now we can carry on with our lives without ever seeing those gloomy faces again.\You too. Once we get back to the hideout, you'll totally forget about them! response:	I'm not going back to Medusa-sama.
