context: Ye Hua! response:	You plotted to kill my son.
context: - Let go. - Listen to me!\If you want to save her, then you better stay alive.\If you lose your life, death will come to her shortly after!\She is still alive?\She is alive, she is still alive.\She is carrying your child.\You don't have to worry about her safety.\The Mermaid Clan has been entirely annihilated. response:	Stay here a few days to recuperate
context: If you want to save her, then you better stay alive.\If you lose your life, death will come to her shortly after!\She is still alive?\She is alive, she is still alive.\She is carrying your child.\You don't have to worry about her safety.\The Mermaid Clan has been entirely annihilated.\Stay here a few days to recuperate response:	and then we'll return to the Celestial Palace.
context: If you lose your life, death will come to her shortly after!\She is still alive?\She is alive, she is still alive.\She is carrying your child.\You don't have to worry about her safety.\The Mermaid Clan has been entirely annihilated.\Stay here a few days to recuperate\and then we'll return to the Celestial Palace. response:	No.
context: She is still alive?\She is alive, she is still alive.\She is carrying your child.\You don't have to worry about her safety.\The Mermaid Clan has been entirely annihilated.\Stay here a few days to recuperate\and then we'll return to the Celestial Palace.\No. response:	We must not hurry back.
context: She is alive, she is still alive.\She is carrying your child.\You don't have to worry about her safety.\The Mermaid Clan has been entirely annihilated.\Stay here a few days to recuperate\and then we'll return to the Celestial Palace.\No.\We must not hurry back. response:	Don't you want to see her sooner?
context: She is carrying your child.\You don't have to worry about her safety.\The Mermaid Clan has been entirely annihilated.\Stay here a few days to recuperate\and then we'll return to the Celestial Palace.\No.\We must not hurry back.\Don't you want to see her sooner? response:	From the moment Heavenly Lord found out...
context: You don't have to worry about her safety.\The Mermaid Clan has been entirely annihilated.\Stay here a few days to recuperate\and then we'll return to the Celestial Palace.\No.\We must not hurry back.\Don't you want to see her sooner?\From the moment Heavenly Lord found out... response:	it was no longer possible to be with her.
context: The Mermaid Clan has been entirely annihilated.\Stay here a few days to recuperate\and then we'll return to the Celestial Palace.\No.\We must not hurry back.\Don't you want to see her sooner?\From the moment Heavenly Lord found out...\it was no longer possible to be with her. response:	Now the only way to save her life
context: Stay here a few days to recuperate\and then we'll return to the Celestial Palace.\No.\We must not hurry back.\Don't you want to see her sooner?\From the moment Heavenly Lord found out...\it was no longer possible to be with her.\Now the only way to save her life response:	is to make Heavenly Lord think
context: and then we'll return to the Celestial Palace.\No.\We must not hurry back.\Don't you want to see her sooner?\From the moment Heavenly Lord found out...\it was no longer possible to be with her.\Now the only way to save her life\is to make Heavenly Lord think response:	that she holds no importance to me.
context: No.\We must not hurry back.\Don't you want to see her sooner?\From the moment Heavenly Lord found out...\it was no longer possible to be with her.\Now the only way to save her life\is to make Heavenly Lord think\that she holds no importance to me. response:	What did you say?
context: We must not hurry back.\Don't you want to see her sooner?\From the moment Heavenly Lord found out...\it was no longer possible to be with her.\Now the only way to save her life\is to make Heavenly Lord think\that she holds no importance to me.\What did you say? response:	On the first day of the war, he was slashed by Mermaid Clan's Soul Slayer
context: Don't you want to see her sooner?\From the moment Heavenly Lord found out...\it was no longer possible to be with her.\Now the only way to save her life\is to make Heavenly Lord think\that she holds no importance to me.\What did you say?\On the first day of the war, he was slashed by Mermaid Clan's Soul Slayer response:	and was nearly killed.
context: From the moment Heavenly Lord found out...\it was no longer possible to be with her.\Now the only way to save her life\is to make Heavenly Lord think\that she holds no importance to me.\What did you say?\On the first day of the war, he was slashed by Mermaid Clan's Soul Slayer\and was nearly killed. response:	Third Prince was afraid news of this would affect the war
context: it was no longer possible to be with her.\Now the only way to save her life\is to make Heavenly Lord think\that she holds no importance to me.\What did you say?\On the first day of the war, he was slashed by Mermaid Clan's Soul Slayer\and was nearly killed.\Third Prince was afraid news of this would affect the war response:	so he had the news suppressed.
context: Now the only way to save her life\is to make Heavenly Lord think\that she holds no importance to me.\What did you say?\On the first day of the war, he was slashed by Mermaid Clan's Soul Slayer\and was nearly killed.\Third Prince was afraid news of this would affect the war\so he had the news suppressed. response:	How is Crown Prince now?
context: is to make Heavenly Lord think\that she holds no importance to me.\What did you say?\On the first day of the war, he was slashed by Mermaid Clan's Soul Slayer\and was nearly killed.\Third Prince was afraid news of this would affect the war\so he had the news suppressed.\How is Crown Prince now? response:	According to Medicine King's diagnosis, Crown Prince has barely saved his spirit.
context: that she holds no importance to me.\What did you say?\On the first day of the war, he was slashed by Mermaid Clan's Soul Slayer\and was nearly killed.\Third Prince was afraid news of this would affect the war\so he had the news suppressed.\How is Crown Prince now?\According to Medicine King's diagnosis, Crown Prince has barely saved his spirit. response:	Good.
context: What did you say?\On the first day of the war, he was slashed by Mermaid Clan's Soul Slayer\and was nearly killed.\Third Prince was afraid news of this would affect the war\so he had the news suppressed.\How is Crown Prince now?\According to Medicine King's diagnosis, Crown Prince has barely saved his spirit.\Good. response:	You have been following by Crown Prince's side.
context: On the first day of the war, he was slashed by Mermaid Clan's Soul Slayer\and was nearly killed.\Third Prince was afraid news of this would affect the war\so he had the news suppressed.\How is Crown Prince now?\According to Medicine King's diagnosis, Crown Prince has barely saved his spirit.\Good.\You have been following by Crown Prince's side. response:	How could you let him take such a risk and nearly lose his life?
context: and was nearly killed.\Third Prince was afraid news of this would affect the war\so he had the news suppressed.\How is Crown Prince now?\According to Medicine King's diagnosis, Crown Prince has barely saved his spirit.\Good.\You have been following by Crown Prince's side.\How could you let him take such a risk and nearly lose his life? response:	When the army returns
context: Third Prince was afraid news of this would affect the war\so he had the news suppressed.\How is Crown Prince now?\According to Medicine King's diagnosis, Crown Prince has barely saved his spirit.\Good.\You have been following by Crown Prince's side.\How could you let him take such a risk and nearly lose his life?\When the army returns response:	you will go to Lord Pu Hua for punishment.
context: so he had the news suppressed.\How is Crown Prince now?\According to Medicine King's diagnosis, Crown Prince has barely saved his spirit.\Good.\You have been following by Crown Prince's side.\How could you let him take such a risk and nearly lose his life?\When the army returns\you will go to Lord Pu Hua for punishment. response:	Yes.
context: How is Crown Prince now?\According to Medicine King's diagnosis, Crown Prince has barely saved his spirit.\Good.\You have been following by Crown Prince's side.\How could you let him take such a risk and nearly lose his life?\When the army returns\you will go to Lord Pu Hua for punishment.\Yes. response:	Wait.
context: According to Medicine King's diagnosis, Crown Prince has barely saved his spirit.\Good.\You have been following by Crown Prince's side.\How could you let him take such a risk and nearly lose his life?\When the army returns\you will go to Lord Pu Hua for punishment.\Yes.\Wait. response:	Your Majesty.
context: Good.\You have been following by Crown Prince's side.\How could you let him take such a risk and nearly lose his life?\When the army returns\you will go to Lord Pu Hua for punishment.\Yes.\Wait.\Your Majesty. response:	Lord of Numinous Treasure' assembly invitations have been sent out.
context: You have been following by Crown Prince's side.\How could you let him take such a risk and nearly lose his life?\When the army returns\you will go to Lord Pu Hua for punishment.\Yes.\Wait.\Your Majesty.\Lord of Numinous Treasure' assembly invitations have been sent out. response:	Everyone will be coming to the Celestial Palace.
context: How could you let him take such a risk and nearly lose his life?\When the army returns\you will go to Lord Pu Hua for punishment.\Yes.\Wait.\Your Majesty.\Lord of Numinous Treasure' assembly invitations have been sent out.\Everyone will be coming to the Celestial Palace. response:	I can only go to Chang Sea a few days later.
context: When the army returns\you will go to Lord Pu Hua for punishment.\Yes.\Wait.\Your Majesty.\Lord of Numinous Treasure' assembly invitations have been sent out.\Everyone will be coming to the Celestial Palace.\I can only go to Chang Sea a few days later. response:	Have Third Prince take good care of him.
context: you will go to Lord Pu Hua for punishment.\Yes.\Wait.\Your Majesty.\Lord of Numinous Treasure' assembly invitations have been sent out.\Everyone will be coming to the Celestial Palace.\I can only go to Chang Sea a few days later.\Have Third Prince take good care of him. response:	Yes.
context: Yes.\Wait.\Your Majesty.\Lord of Numinous Treasure' assembly invitations have been sent out.\Everyone will be coming to the Celestial Palace.\I can only go to Chang Sea a few days later.\Have Third Prince take good care of him.\Yes. response:	Your Highness.
context: Wait.\Your Majesty.\Lord of Numinous Treasure' assembly invitations have been sent out.\Everyone will be coming to the Celestial Palace.\I can only go to Chang Sea a few days later.\Have Third Prince take good care of him.\Yes.\Your Highness. response:	I must see His Majesty.
context: Your Majesty.\Lord of Numinous Treasure' assembly invitations have been sent out.\Everyone will be coming to the Celestial Palace.\I can only go to Chang Sea a few days later.\Have Third Prince take good care of him.\Yes.\Your Highness.\I must see His Majesty. response:	I'm afraid even if the sky falls down, His Majesty won't be coming here.
context: Lord of Numinous Treasure' assembly invitations have been sent out.\Everyone will be coming to the Celestial Palace.\I can only go to Chang Sea a few days later.\Have Third Prince take good care of him.\Yes.\Your Highness.\I must see His Majesty.\I'm afraid even if the sky falls down, His Majesty won't be coming here. response:	Your Highness, Celestial Tribe's Crown Prince
context: Everyone will be coming to the Celestial Palace.\I can only go to Chang Sea a few days later.\Have Third Prince take good care of him.\Yes.\Your Highness.\I must see His Majesty.\I'm afraid even if the sky falls down, His Majesty won't be coming here.\Your Highness, Celestial Tribe's Crown Prince response:	nearly lost his life to the Mermaid Clan at Chang Sea.
context: I can only go to Chang Sea a few days later.\Have Third Prince take good care of him.\Yes.\Your Highness.\I must see His Majesty.\I'm afraid even if the sky falls down, His Majesty won't be coming here.\Your Highness, Celestial Tribe's Crown Prince\nearly lost his life to the Mermaid Clan at Chang Sea. response:	Regardless, Mermaid Clan is a part of the Ghost Tribe.
context: Have Third Prince take good care of him.\Yes.\Your Highness.\I must see His Majesty.\I'm afraid even if the sky falls down, His Majesty won't be coming here.\Your Highness, Celestial Tribe's Crown Prince\nearly lost his life to the Mermaid Clan at Chang Sea.\Regardless, Mermaid Clan is a part of the Ghost Tribe. response:	If Celestial Tribe seeks blame
context: Yes.\Your Highness.\I must see His Majesty.\I'm afraid even if the sky falls down, His Majesty won't be coming here.\Your Highness, Celestial Tribe's Crown Prince\nearly lost his life to the Mermaid Clan at Chang Sea.\Regardless, Mermaid Clan is a part of the Ghost Tribe.\If Celestial Tribe seeks blame response:	Ghost Tribe will be in deadly danger again.
context: Your Highness.\I must see His Majesty.\I'm afraid even if the sky falls down, His Majesty won't be coming here.\Your Highness, Celestial Tribe's Crown Prince\nearly lost his life to the Mermaid Clan at Chang Sea.\Regardless, Mermaid Clan is a part of the Ghost Tribe.\If Celestial Tribe seeks blame\Ghost Tribe will be in deadly danger again. response:	Back when Qing Cang was sealed away, Ghost Tribe was not in deadly danger.
context: I must see His Majesty.\I'm afraid even if the sky falls down, His Majesty won't be coming here.\Your Highness, Celestial Tribe's Crown Prince\nearly lost his life to the Mermaid Clan at Chang Sea.\Regardless, Mermaid Clan is a part of the Ghost Tribe.\If Celestial Tribe seeks blame\Ghost Tribe will be in deadly danger again.\Back when Qing Cang was sealed away, Ghost Tribe was not in deadly danger. response:	We won't be now either.
context: I'm afraid even if the sky falls down, His Majesty won't be coming here.\Your Highness, Celestial Tribe's Crown Prince\nearly lost his life to the Mermaid Clan at Chang Sea.\Regardless, Mermaid Clan is a part of the Ghost Tribe.\If Celestial Tribe seeks blame\Ghost Tribe will be in deadly danger again.\Back when Qing Cang was sealed away, Ghost Tribe was not in deadly danger.\We won't be now either. response:	Impudence! How dare you speak Ghost Lord's given name directly?
context: Your Highness, Celestial Tribe's Crown Prince\nearly lost his life to the Mermaid Clan at Chang Sea.\Regardless, Mermaid Clan is a part of the Ghost Tribe.\If Celestial Tribe seeks blame\Ghost Tribe will be in deadly danger again.\Back when Qing Cang was sealed away, Ghost Tribe was not in deadly danger.\We won't be now either.\Impudence! How dare you speak Ghost Lord's given name directly? response:	You are the impudent one.
context: nearly lost his life to the Mermaid Clan at Chang Sea.\Regardless, Mermaid Clan is a part of the Ghost Tribe.\If Celestial Tribe seeks blame\Ghost Tribe will be in deadly danger again.\Back when Qing Cang was sealed away, Ghost Tribe was not in deadly danger.\We won't be now either.\Impudence! How dare you speak Ghost Lord's given name directly?\You are the impudent one. response:	Could it be that even after 70,000 years has passed
context: Regardless, Mermaid Clan is a part of the Ghost Tribe.\If Celestial Tribe seeks blame\Ghost Tribe will be in deadly danger again.\Back when Qing Cang was sealed away, Ghost Tribe was not in deadly danger.\We won't be now either.\Impudence! How dare you speak Ghost Lord's given name directly?\You are the impudent one.\Could it be that even after 70,000 years has passed response:	you still only have regard for Qing Cang and not His Majesty?
context: If Celestial Tribe seeks blame\Ghost Tribe will be in deadly danger again.\Back when Qing Cang was sealed away, Ghost Tribe was not in deadly danger.\We won't be now either.\Impudence! How dare you speak Ghost Lord's given name directly?\You are the impudent one.\Could it be that even after 70,000 years has passed\you still only have regard for Qing Cang and not His Majesty? response:	Ghost Lord?
context: Ghost Tribe will be in deadly danger again.\Back when Qing Cang was sealed away, Ghost Tribe was not in deadly danger.\We won't be now either.\Impudence! How dare you speak Ghost Lord's given name directly?\You are the impudent one.\Could it be that even after 70,000 years has passed\you still only have regard for Qing Cang and not His Majesty?\Ghost Lord? response:	Who is the true master of Grand Ziming Palace?
context: Back when Qing Cang was sealed away, Ghost Tribe was not in deadly danger.\We won't be now either.\Impudence! How dare you speak Ghost Lord's given name directly?\You are the impudent one.\Could it be that even after 70,000 years has passed\you still only have regard for Qing Cang and not His Majesty?\Ghost Lord?\Who is the true master of Grand Ziming Palace? response:	Please forgive us, Your Highness.
context: We won't be now either.\Impudence! How dare you speak Ghost Lord's given name directly?\You are the impudent one.\Could it be that even after 70,000 years has passed\you still only have regard for Qing Cang and not His Majesty?\Ghost Lord?\Who is the true master of Grand Ziming Palace?\Please forgive us, Your Highness. response:	I can't be bothered with you.
context: Impudence! How dare you speak Ghost Lord's given name directly?\You are the impudent one.\Could it be that even after 70,000 years has passed\you still only have regard for Qing Cang and not His Majesty?\Ghost Lord?\Who is the true master of Grand Ziming Palace?\Please forgive us, Your Highness.\I can't be bothered with you. response:	Your Highness, this is an invitation sent from the Celestial Palace.
context: You are the impudent one.\Could it be that even after 70,000 years has passed\you still only have regard for Qing Cang and not His Majesty?\Ghost Lord?\Who is the true master of Grand Ziming Palace?\Please forgive us, Your Highness.\I can't be bothered with you.\Your Highness, this is an invitation sent from the Celestial Palace. response:	Invitation?
context: Could it be that even after 70,000 years has passed\you still only have regard for Qing Cang and not His Majesty?\Ghost Lord?\Who is the true master of Grand Ziming Palace?\Please forgive us, Your Highness.\I can't be bothered with you.\Your Highness, this is an invitation sent from the Celestial Palace.\Invitation? response:	Lord of Numinous Treasures of the Realm of Supreme Purity
context: you still only have regard for Qing Cang and not His Majesty?\Ghost Lord?\Who is the true master of Grand Ziming Palace?\Please forgive us, Your Highness.\I can't be bothered with you.\Your Highness, this is an invitation sent from the Celestial Palace.\Invitation?\Lord of Numinous Treasures of the Realm of Supreme Purity response:	is holding an assembly.
context: Ghost Lord?\Who is the true master of Grand Ziming Palace?\Please forgive us, Your Highness.\I can't be bothered with you.\Your Highness, this is an invitation sent from the Celestial Palace.\Invitation?\Lord of Numinous Treasures of the Realm of Supreme Purity\is holding an assembly. response:	This is the invitation for His Majesty.
context: Who is the true master of Grand Ziming Palace?\Please forgive us, Your Highness.\I can't be bothered with you.\Your Highness, this is an invitation sent from the Celestial Palace.\Invitation?\Lord of Numinous Treasures of the Realm of Supreme Purity\is holding an assembly.\This is the invitation for His Majesty. response:	You could have just sent someone.
context: Please forgive us, Your Highness.\I can't be bothered with you.\Your Highness, this is an invitation sent from the Celestial Palace.\Invitation?\Lord of Numinous Treasures of the Realm of Supreme Purity\is holding an assembly.\This is the invitation for His Majesty.\You could have just sent someone. response:	You didn't have to come to the mortal realm yourself.
context: I can't be bothered with you.\Your Highness, this is an invitation sent from the Celestial Palace.\Invitation?\Lord of Numinous Treasures of the Realm of Supreme Purity\is holding an assembly.\This is the invitation for His Majesty.\You could have just sent someone.\You didn't have to come to the mortal realm yourself. response:	Ever since the Mermaid Clan was annihilated
context: Your Highness, this is an invitation sent from the Celestial Palace.\Invitation?\Lord of Numinous Treasures of the Realm of Supreme Purity\is holding an assembly.\This is the invitation for His Majesty.\You could have just sent someone.\You didn't have to come to the mortal realm yourself.\Ever since the Mermaid Clan was annihilated response:	the palace has been in turmoil.
context: Invitation?\Lord of Numinous Treasures of the Realm of Supreme Purity\is holding an assembly.\This is the invitation for His Majesty.\You could have just sent someone.\You didn't have to come to the mortal realm yourself.\Ever since the Mermaid Clan was annihilated\the palace has been in turmoil. response:	The old subjects are afraid the Celestial Tribe will think
context: Lord of Numinous Treasures of the Realm of Supreme Purity\is holding an assembly.\This is the invitation for His Majesty.\You could have just sent someone.\You didn't have to come to the mortal realm yourself.\Ever since the Mermaid Clan was annihilated\the palace has been in turmoil.\The old subjects are afraid the Celestial Tribe will think response:	the Mermaid Clan is a part of the Ghost Tribe
context: is holding an assembly.\This is the invitation for His Majesty.\You could have just sent someone.\You didn't have to come to the mortal realm yourself.\Ever since the Mermaid Clan was annihilated\the palace has been in turmoil.\The old subjects are afraid the Celestial Tribe will think\the Mermaid Clan is a part of the Ghost Tribe response:	and direct their anger at us.
context: This is the invitation for His Majesty.\You could have just sent someone.\You didn't have to come to the mortal realm yourself.\Ever since the Mermaid Clan was annihilated\the palace has been in turmoil.\The old subjects are afraid the Celestial Tribe will think\the Mermaid Clan is a part of the Ghost Tribe\and direct their anger at us. response:	They can't find you, so they pester me all day long.
context: You could have just sent someone.\You didn't have to come to the mortal realm yourself.\Ever since the Mermaid Clan was annihilated\the palace has been in turmoil.\The old subjects are afraid the Celestial Tribe will think\the Mermaid Clan is a part of the Ghost Tribe\and direct their anger at us.\They can't find you, so they pester me all day long. response:	I had no choice
context: You didn't have to come to the mortal realm yourself.\Ever since the Mermaid Clan was annihilated\the palace has been in turmoil.\The old subjects are afraid the Celestial Tribe will think\the Mermaid Clan is a part of the Ghost Tribe\and direct their anger at us.\They can't find you, so they pester me all day long.\I had no choice response:	but to use the invitation to come ask you
context: Ever since the Mermaid Clan was annihilated\the palace has been in turmoil.\The old subjects are afraid the Celestial Tribe will think\the Mermaid Clan is a part of the Ghost Tribe\and direct their anger at us.\They can't find you, so they pester me all day long.\I had no choice\but to use the invitation to come ask you response:	when you will be returning to the Ghost Realm.
context: the palace has been in turmoil.\The old subjects are afraid the Celestial Tribe will think\the Mermaid Clan is a part of the Ghost Tribe\and direct their anger at us.\They can't find you, so they pester me all day long.\I had no choice\but to use the invitation to come ask you\when you will be returning to the Ghost Realm. response:	I will go directly to the Celestial Palace.
context: The old subjects are afraid the Celestial Tribe will think\the Mermaid Clan is a part of the Ghost Tribe\and direct their anger at us.\They can't find you, so they pester me all day long.\I had no choice\but to use the invitation to come ask you\when you will be returning to the Ghost Realm.\I will go directly to the Celestial Palace. response:	You are going to the assembly?
context: the Mermaid Clan is a part of the Ghost Tribe\and direct their anger at us.\They can't find you, so they pester me all day long.\I had no choice\but to use the invitation to come ask you\when you will be returning to the Ghost Realm.\I will go directly to the Celestial Palace.\You are going to the assembly? response:	To discuss scriptures and Daoism?
context: and direct their anger at us.\They can't find you, so they pester me all day long.\I had no choice\but to use the invitation to come ask you\when you will be returning to the Ghost Realm.\I will go directly to the Celestial Palace.\You are going to the assembly?\To discuss scriptures and Daoism? response:	When have I ever known how to speak about scriptures?
context: They can't find you, so they pester me all day long.\I had no choice\but to use the invitation to come ask you\when you will be returning to the Ghost Realm.\I will go directly to the Celestial Palace.\You are going to the assembly?\To discuss scriptures and Daoism?\When have I ever known how to speak about scriptures? response:	And how would I know how to discuss Daoism?
context: I had no choice\but to use the invitation to come ask you\when you will be returning to the Ghost Realm.\I will go directly to the Celestial Palace.\You are going to the assembly?\To discuss scriptures and Daoism?\When have I ever known how to speak about scriptures?\And how would I know how to discuss Daoism? response:	I am only going to offer a humble apology and make amends to the Celestial Tribe.
context: but to use the invitation to come ask you\when you will be returning to the Ghost Realm.\I will go directly to the Celestial Palace.\You are going to the assembly?\To discuss scriptures and Daoism?\When have I ever known how to speak about scriptures?\And how would I know how to discuss Daoism?\I am only going to offer a humble apology and make amends to the Celestial Tribe. response:	No matter what reason you had
context: when you will be returning to the Ghost Realm.\I will go directly to the Celestial Palace.\You are going to the assembly?\To discuss scriptures and Daoism?\When have I ever known how to speak about scriptures?\And how would I know how to discuss Daoism?\I am only going to offer a humble apology and make amends to the Celestial Tribe.\No matter what reason you had response:	taking my military seal was a huge offense.
context: I will go directly to the Celestial Palace.\You are going to the assembly?\To discuss scriptures and Daoism?\When have I ever known how to speak about scriptures?\And how would I know how to discuss Daoism?\I am only going to offer a humble apology and make amends to the Celestial Tribe.\No matter what reason you had\taking my military seal was a huge offense. response:	Seeing as you and I are husband and wife
context: You are going to the assembly?\To discuss scriptures and Daoism?\When have I ever known how to speak about scriptures?\And how would I know how to discuss Daoism?\I am only going to offer a humble apology and make amends to the Celestial Tribe.\No matter what reason you had\taking my military seal was a huge offense.\Seeing as you and I are husband and wife response:	I will not punish you.
context: To discuss scriptures and Daoism?\When have I ever known how to speak about scriptures?\And how would I know how to discuss Daoism?\I am only going to offer a humble apology and make amends to the Celestial Tribe.\No matter what reason you had\taking my military seal was a huge offense.\Seeing as you and I are husband and wife\I will not punish you. response:	Return to the palace to reflect on the past.
context: When have I ever known how to speak about scriptures?\And how would I know how to discuss Daoism?\I am only going to offer a humble apology and make amends to the Celestial Tribe.\No matter what reason you had\taking my military seal was a huge offense.\Seeing as you and I are husband and wife\I will not punish you.\Return to the palace to reflect on the past. response:	Your Majesty!
context: And how would I know how to discuss Daoism?\I am only going to offer a humble apology and make amends to the Celestial Tribe.\No matter what reason you had\taking my military seal was a huge offense.\Seeing as you and I are husband and wife\I will not punish you.\Return to the palace to reflect on the past.\Your Majesty! response:	You cannot treat me in this way.
context: I am only going to offer a humble apology and make amends to the Celestial Tribe.\No matter what reason you had\taking my military seal was a huge offense.\Seeing as you and I are husband and wife\I will not punish you.\Return to the palace to reflect on the past.\Your Majesty!\You cannot treat me in this way. response:	I am... carrying your child in my womb.
context: No matter what reason you had\taking my military seal was a huge offense.\Seeing as you and I are husband and wife\I will not punish you.\Return to the palace to reflect on the past.\Your Majesty!\You cannot treat me in this way.\I am... carrying your child in my womb. response:	What did you say?
context: taking my military seal was a huge offense.\Seeing as you and I are husband and wife\I will not punish you.\Return to the palace to reflect on the past.\Your Majesty!\You cannot treat me in this way.\I am... carrying your child in my womb.\What did you say? response:	That night... I conceived your child.
context: Seeing as you and I are husband and wife\I will not punish you.\Return to the palace to reflect on the past.\Your Majesty!\You cannot treat me in this way.\I am... carrying your child in my womb.\What did you say?\That night... I conceived your child. response:	How is that possible?
context: I will not punish you.\Return to the palace to reflect on the past.\Your Majesty!\You cannot treat me in this way.\I am... carrying your child in my womb.\What did you say?\That night... I conceived your child.\How is that possible? response:	Why not?
context: Return to the palace to reflect on the past.\Your Majesty!\You cannot treat me in this way.\I am... carrying your child in my womb.\What did you say?\That night... I conceived your child.\How is that possible?\Why not? response:	Don't you want a child?
context: Your Majesty!\You cannot treat me in this way.\I am... carrying your child in my womb.\What did you say?\That night... I conceived your child.\How is that possible?\Why not?\Don't you want a child? response:	Your Majesty will be a father.
context: You cannot treat me in this way.\I am... carrying your child in my womb.\What did you say?\That night... I conceived your child.\How is that possible?\Why not?\Don't you want a child?\Your Majesty will be a father. response:	Aren't you happy?
context: I am... carrying your child in my womb.\What did you say?\That night... I conceived your child.\How is that possible?\Why not?\Don't you want a child?\Your Majesty will be a father.\Aren't you happy? response:	I have been hoping for this day for 70,000 years.
context: What did you say?\That night... I conceived your child.\How is that possible?\Why not?\Don't you want a child?\Your Majesty will be a father.\Aren't you happy?\I have been hoping for this day for 70,000 years. response:	Never mind.
context: That night... I conceived your child.\How is that possible?\Why not?\Don't you want a child?\Your Majesty will be a father.\Aren't you happy?\I have been hoping for this day for 70,000 years.\Never mind. response:	I'll return to the palace with you.
context: How is that possible?\Why not?\Don't you want a child?\Your Majesty will be a father.\Aren't you happy?\I have been hoping for this day for 70,000 years.\Never mind.\I'll return to the palace with you. response:	Medicine King, quick!
context: Why not?\Don't you want a child?\Your Majesty will be a father.\Aren't you happy?\I have been hoping for this day for 70,000 years.\Never mind.\I'll return to the palace with you.\Medicine King, quick! response:	This...
context: Don't you want a child?\Your Majesty will be a father.\Aren't you happy?\I have been hoping for this day for 70,000 years.\Never mind.\I'll return to the palace with you.\Medicine King, quick!\This... response:	- What happened? - Quick, save him.
context: Your Majesty will be a father.\Aren't you happy?\I have been hoping for this day for 70,000 years.\Never mind.\I'll return to the palace with you.\Medicine King, quick!\This...\- What happened? - Quick, save him. response:	Your Highness.
context: Aren't you happy?\I have been hoping for this day for 70,000 years.\Never mind.\I'll return to the palace with you.\Medicine King, quick!\This...\- What happened? - Quick, save him.\Your Highness. response:	Your Highness.
context: I have been hoping for this day for 70,000 years.\Never mind.\I'll return to the palace with you.\Medicine King, quick!\This...\- What happened? - Quick, save him.\Your Highness.\Your Highness. response:	Get out!
context: Never mind.\I'll return to the palace with you.\Medicine King, quick!\This...\- What happened? - Quick, save him.\Your Highness.\Your Highness.\Get out! response:	You are but my father's consort.
context: I'll return to the palace with you.\Medicine King, quick!\This...\- What happened? - Quick, save him.\Your Highness.\Your Highness.\Get out!\You are but my father's consort. response:	How dare you trespass into the heir apparent's chambers?
context: Medicine King, quick!\This...\- What happened? - Quick, save him.\Your Highness.\Your Highness.\Get out!\You are but my father's consort.\How dare you trespass into the heir apparent's chambers? response:	Get out right now!
context: This...\- What happened? - Quick, save him.\Your Highness.\Your Highness.\Get out!\You are but my father's consort.\How dare you trespass into the heir apparent's chambers?\Get out right now! response:	Please let me out. I want to see Ye Hua.
context: - What happened? - Quick, save him.\Your Highness.\Your Highness.\Get out!\You are but my father's consort.\How dare you trespass into the heir apparent's chambers?\Get out right now!\Please let me out. I want to see Ye Hua. response:	Tell me. Is Ye Hua still alive?
context: Your Highness.\Your Highness.\Get out!\You are but my father's consort.\How dare you trespass into the heir apparent's chambers?\Get out right now!\Please let me out. I want to see Ye Hua.\Tell me. Is Ye Hua still alive? response:	Is he still-
context: Your Highness.\Get out!\You are but my father's consort.\How dare you trespass into the heir apparent's chambers?\Get out right now!\Please let me out. I want to see Ye Hua.\Tell me. Is Ye Hua still alive?\Is he still- response:	Ye Hua.
context: Get out!\You are but my father's consort.\How dare you trespass into the heir apparent's chambers?\Get out right now!\Please let me out. I want to see Ye Hua.\Tell me. Is Ye Hua still alive?\Is he still-\Ye Hua. response:	Don't die.
context: You are but my father's consort.\How dare you trespass into the heir apparent's chambers?\Get out right now!\Please let me out. I want to see Ye Hua.\Tell me. Is Ye Hua still alive?\Is he still-\Ye Hua.\Don't die. response:	Ye Hua.
context: How dare you trespass into the heir apparent's chambers?\Get out right now!\Please let me out. I want to see Ye Hua.\Tell me. Is Ye Hua still alive?\Is he still-\Ye Hua.\Don't die.\Ye Hua. response:	Ye Hua. I'm begging you, Ye Hua. Say something, please.
context: Get out right now!\Please let me out. I want to see Ye Hua.\Tell me. Is Ye Hua still alive?\Is he still-\Ye Hua.\Don't die.\Ye Hua.\Ye Hua. I'm begging you, Ye Hua. Say something, please. response:	Ye Hua?
context: Please let me out. I want to see Ye Hua.\Tell me. Is Ye Hua still alive?\Is he still-\Ye Hua.\Don't die.\Ye Hua.\Ye Hua. I'm begging you, Ye Hua. Say something, please.\Ye Hua? response:	Ye Hua, say something.
context: Tell me. Is Ye Hua still alive?\Is he still-\Ye Hua.\Don't die.\Ye Hua.\Ye Hua. I'm begging you, Ye Hua. Say something, please.\Ye Hua?\Ye Hua, say something. response:	Ye Hua, say something.
context: Is he still-\Ye Hua.\Don't die.\Ye Hua.\Ye Hua. I'm begging you, Ye Hua. Say something, please.\Ye Hua?\Ye Hua, say something.\Ye Hua, say something. response:	Ye Hua! Ye Hua!
context: Ye Hua.\Don't die.\Ye Hua.\Ye Hua. I'm begging you, Ye Hua. Say something, please.\Ye Hua?\Ye Hua, say something.\Ye Hua, say something.\Ye Hua! Ye Hua! response:	Ye Hua!
