context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Oh? Not even a little while, man?\Sorry.\You're with that cat and...\Well, it's okay to take those funky little fellas with us, man.\Let's go!\They're pushy...\Happy, do something!\Nya! response:	Did you just say nya?!
context: Sorry.\You're with that cat and...\Well, it's okay to take those funky little fellas with us, man.\Let's go!\They're pushy...\Happy, do something!\Nya!\Did you just say nya?! response:	Aw, you talk to cats! How cute!
context: You're with that cat and...\Well, it's okay to take those funky little fellas with us, man.\Let's go!\They're pushy...\Happy, do something!\Nya!\Did you just say nya?!\Aw, you talk to cats! How cute! response:	No!
context: Well, it's okay to take those funky little fellas with us, man.\Let's go!\They're pushy...\Happy, do something!\Nya!\Did you just say nya?!\Aw, you talk to cats! How cute!\No! response:	Let's go!
context: Let's go!\They're pushy...\Happy, do something!\Nya!\Did you just say nya?!\Aw, you talk to cats! How cute!\No!\Let's go! response:	Get funky, man!
context: They're pushy...\Happy, do something!\Nya!\Did you just say nya?!\Aw, you talk to cats! How cute!\No!\Let's go!\Get funky, man! response:	Hey, you guys. That's about...
context: Happy, do something!\Nya!\Did you just say nya?!\Aw, you talk to cats! How cute!\No!\Let's go!\Get funky, man!\Hey, you guys. That's about... response:	What's this? I can't move my body!
context: Nya!\Did you just say nya?!\Aw, you talk to cats! How cute!\No!\Let's go!\Get funky, man!\Hey, you guys. That's about...\What's this? I can't move my body! response:	Let's have a good time together.
context: Did you just say nya?!\Aw, you talk to cats! How cute!\No!\Let's go!\Get funky, man!\Hey, you guys. That's about...\What's this? I can't move my body!\Let's have a good time together. response:	We'll have one funky night, man!
context: Aw, you talk to cats! How cute!\No!\Let's go!\Get funky, man!\Hey, you guys. That's about...\What's this? I can't move my body!\Let's have a good time together.\We'll have one funky night, man! response:	They're wizards?
context: No!\Let's go!\Get funky, man!\Hey, you guys. That's about...\What's this? I can't move my body!\Let's have a good time together.\We'll have one funky night, man!\They're wizards? response:	Oh, no!
context: Let's go!\Get funky, man!\Hey, you guys. That's about...\What's this? I can't move my body!\Let's have a good time together.\We'll have one funky night, man!\They're wizards?\Oh, no! response:	What the...man!
context: Get funky, man!\Hey, you guys. That's about...\What's this? I can't move my body!\Let's have a good time together.\We'll have one funky night, man!\They're wizards?\Oh, no!\What the...man! response:	Man!
context: Hey, you guys. That's about...\What's this? I can't move my body!\Let's have a good time together.\We'll have one funky night, man!\They're wizards?\Oh, no!\What the...man!\Man! response:	Man...
context: What's this? I can't move my body!\Let's have a good time together.\We'll have one funky night, man!\They're wizards?\Oh, no!\What the...man!\Man!\Man... response:	Are you hurt?
context: Let's have a good time together.\We'll have one funky night, man!\They're wizards?\Oh, no!\What the...man!\Man!\Man...\Are you hurt? response:	Loke!
context: We'll have one funky night, man!\They're wizards?\Oh, no!\What the...man!\Man!\Man...\Are you hurt?\Loke! response:	I'm sorry...
context: They're wizards?\Oh, no!\What the...man!\Man!\Man...\Are you hurt?\Loke!\I'm sorry... response:	For what?
context: Oh, no!\What the...man!\Man!\Man...\Are you hurt?\Loke!\I'm sorry...\For what? response:	Those two have been targeting lone female travelers.
context: What the...man!\Man!\Man...\Are you hurt?\Loke!\I'm sorry...\For what?\Those two have been targeting lone female travelers. response:	They're criminal wizards.
context: Man!\Man...\Are you hurt?\Loke!\I'm sorry...\For what?\Those two have been targeting lone female travelers.\They're criminal wizards. response:	I was in the middle of capturing them.
context: Man...\Are you hurt?\Loke!\I'm sorry...\For what?\Those two have been targeting lone female travelers.\They're criminal wizards.\I was in the middle of capturing them. response:	I have to deliver these guys, so if you'll excuse me.
context: Are you hurt?\Loke!\I'm sorry...\For what?\Those two have been targeting lone female travelers.\They're criminal wizards.\I was in the middle of capturing them.\I have to deliver these guys, so if you'll excuse me. response:	Wait!
context: Loke!\I'm sorry...\For what?\Those two have been targeting lone female travelers.\They're criminal wizards.\I was in the middle of capturing them.\I have to deliver these guys, so if you'll excuse me.\Wait! response:	Thank you for saving me.
context: I'm sorry...\For what?\Those two have been targeting lone female travelers.\They're criminal wizards.\I was in the middle of capturing them.\I have to deliver these guys, so if you'll excuse me.\Wait!\Thank you for saving me. response:	And also for finding my keys.
context: For what?\Those two have been targeting lone female travelers.\They're criminal wizards.\I was in the middle of capturing them.\I have to deliver these guys, so if you'll excuse me.\Wait!\Thank you for saving me.\And also for finding my keys. response:	No, don't mention it.
context: Those two have been targeting lone female travelers.\They're criminal wizards.\I was in the middle of capturing them.\I have to deliver these guys, so if you'll excuse me.\Wait!\Thank you for saving me.\And also for finding my keys.\No, don't mention it. response:	So, why don't we go out for a bit?
context: They're criminal wizards.\I was in the middle of capturing them.\I have to deliver these guys, so if you'll excuse me.\Wait!\Thank you for saving me.\And also for finding my keys.\No, don't mention it.\So, why don't we go out for a bit? response:	What a development!
context: I was in the middle of capturing them.\I have to deliver these guys, so if you'll excuse me.\Wait!\Thank you for saving me.\And also for finding my keys.\No, don't mention it.\So, why don't we go out for a bit?\What a development! response:	That's not what I meant.
context: I have to deliver these guys, so if you'll excuse me.\Wait!\Thank you for saving me.\And also for finding my keys.\No, don't mention it.\So, why don't we go out for a bit?\What a development!\That's not what I meant. response:	Eating establishment, Super Express.
context: Wait!\Thank you for saving me.\And also for finding my keys.\No, don't mention it.\So, why don't we go out for a bit?\What a development!\That's not what I meant.\Eating establishment, Super Express. response:	It's one of the top-two most popular spots in the town of Hosenka.
context: Thank you for saving me.\And also for finding my keys.\No, don't mention it.\So, why don't we go out for a bit?\What a development!\That's not what I meant.\Eating establishment, Super Express.\It's one of the top-two most popular spots in the town of Hosenka. response:	It's said you'll become hooked on the various delicacies cooked up by its silent, nodding chef.
context: And also for finding my keys.\No, don't mention it.\So, why don't we go out for a bit?\What a development!\That's not what I meant.\Eating establishment, Super Express.\It's one of the top-two most popular spots in the town of Hosenka.\It's said you'll become hooked on the various delicacies cooked up by its silent, nodding chef. response:	So...
context: No, don't mention it.\So, why don't we go out for a bit?\What a development!\That's not what I meant.\Eating establishment, Super Express.\It's one of the top-two most popular spots in the town of Hosenka.\It's said you'll become hooked on the various delicacies cooked up by its silent, nodding chef.\So... response:	You don't have to stay so far away.
context: So, why don't we go out for a bit?\What a development!\That's not what I meant.\Eating establishment, Super Express.\It's one of the top-two most popular spots in the town of Hosenka.\It's said you'll become hooked on the various delicacies cooked up by its silent, nodding chef.\So...\You don't have to stay so far away. response:	S-Sorry...
context: What a development!\That's not what I meant.\Eating establishment, Super Express.\It's one of the top-two most popular spots in the town of Hosenka.\It's said you'll become hooked on the various delicacies cooked up by its silent, nodding chef.\So...\You don't have to stay so far away.\S-Sorry... response:	I've wanted to ask you this for a while, but what did this Celestial Wizard to do you?
context: That's not what I meant.\Eating establishment, Super Express.\It's one of the top-two most popular spots in the town of Hosenka.\It's said you'll become hooked on the various delicacies cooked up by its silent, nodding chef.\So...\You don't have to stay so far away.\S-Sorry...\I've wanted to ask you this for a while, but what did this Celestial Wizard to do you? response:	If you don't want to tell, I don't mind...
context: Eating establishment, Super Express.\It's one of the top-two most popular spots in the town of Hosenka.\It's said you'll become hooked on the various delicacies cooked up by its silent, nodding chef.\So...\You don't have to stay so far away.\S-Sorry...\I've wanted to ask you this for a while, but what did this Celestial Wizard to do you?\If you don't want to tell, I don't mind... response:	Aventure
context: It's one of the top-two most popular spots in the town of Hosenka.\It's said you'll become hooked on the various delicacies cooked up by its silent, nodding chef.\So...\You don't have to stay so far away.\S-Sorry...\I've wanted to ask you this for a while, but what did this Celestial Wizard to do you?\If you don't want to tell, I don't mind...\Aventure response:	But I'm not that person, you know.
context: It's said you'll become hooked on the various delicacies cooked up by its silent, nodding chef.\So...\You don't have to stay so far away.\S-Sorry...\I've wanted to ask you this for a while, but what did this Celestial Wizard to do you?\If you don't want to tell, I don't mind...\Aventure\But I'm not that person, you know. response:	Yeah, I know.
context: So...\You don't have to stay so far away.\S-Sorry...\I've wanted to ask you this for a while, but what did this Celestial Wizard to do you?\If you don't want to tell, I don't mind...\Aventure\But I'm not that person, you know.\Yeah, I know. response:	I'm sorry, really.
context: You don't have to stay so far away.\S-Sorry...\I've wanted to ask you this for a while, but what did this Celestial Wizard to do you?\If you don't want to tell, I don't mind...\Aventure\But I'm not that person, you know.\Yeah, I know.\I'm sorry, really. response:	I apologize if I've hurt you.
context: S-Sorry...\I've wanted to ask you this for a while, but what did this Celestial Wizard to do you?\If you don't want to tell, I don't mind...\Aventure\But I'm not that person, you know.\Yeah, I know.\I'm sorry, really.\I apologize if I've hurt you. response:	You should just forget about me.
context: I've wanted to ask you this for a while, but what did this Celestial Wizard to do you?\If you don't want to tell, I don't mind...\Aventure\But I'm not that person, you know.\Yeah, I know.\I'm sorry, really.\I apologize if I've hurt you.\You should just forget about me. response:	What's with that cliched breakup line?
context: If you don't want to tell, I don't mind...\Aventure\But I'm not that person, you know.\Yeah, I know.\I'm sorry, really.\I apologize if I've hurt you.\You should just forget about me.\What's with that cliched breakup line? response:	That's not what I meant...
context: Aventure\But I'm not that person, you know.\Yeah, I know.\I'm sorry, really.\I apologize if I've hurt you.\You should just forget about me.\What's with that cliched breakup line?\That's not what I meant... response:	Breakup, huh?
context: But I'm not that person, you know.\Yeah, I know.\I'm sorry, really.\I apologize if I've hurt you.\You should just forget about me.\What's with that cliched breakup line?\That's not what I meant...\Breakup, huh? response:	What about breaking up?
context: Yeah, I know.\I'm sorry, really.\I apologize if I've hurt you.\You should just forget about me.\What's with that cliched breakup line?\That's not what I meant...\Breakup, huh?\What about breaking up? response:	I remembered something from long ago.
context: I'm sorry, really.\I apologize if I've hurt you.\You should just forget about me.\What's with that cliched breakup line?\That's not what I meant...\Breakup, huh?\What about breaking up?\I remembered something from long ago. response:	What?
context: I apologize if I've hurt you.\You should just forget about me.\What's with that cliched breakup line?\That's not what I meant...\Breakup, huh?\What about breaking up?\I remembered something from long ago.\What? response:	Fine, never mind.
context: You should just forget about me.\What's with that cliched breakup line?\That's not what I meant...\Breakup, huh?\What about breaking up?\I remembered something from long ago.\What?\Fine, never mind. response:	I just wanted to ask, is all.
context: What's with that cliched breakup line?\That's not what I meant...\Breakup, huh?\What about breaking up?\I remembered something from long ago.\What?\Fine, never mind.\I just wanted to ask, is all. response:	Thanks for saving me.
context: That's not what I meant...\Breakup, huh?\What about breaking up?\I remembered something from long ago.\What?\Fine, never mind.\I just wanted to ask, is all.\Thanks for saving me. response:	I understand a bit why you're so popular.
context: Breakup, huh?\What about breaking up?\I remembered something from long ago.\What?\Fine, never mind.\I just wanted to ask, is all.\Thanks for saving me.\I understand a bit why you're so popular. response:	And for me I thought, we really are friends, after all.
context: What about breaking up?\I remembered something from long ago.\What?\Fine, never mind.\I just wanted to ask, is all.\Thanks for saving me.\I understand a bit why you're so popular.\And for me I thought, we really are friends, after all. response:	Then, I'd better get...
context: I remembered something from long ago.\What?\Fine, never mind.\I just wanted to ask, is all.\Thanks for saving me.\I understand a bit why you're so popular.\And for me I thought, we really are friends, after all.\Then, I'd better get... response:	Wait.
context: What?\Fine, never mind.\I just wanted to ask, is all.\Thanks for saving me.\I understand a bit why you're so popular.\And for me I thought, we really are friends, after all.\Then, I'd better get...\Wait. response:	What?
context: Fine, never mind.\I just wanted to ask, is all.\Thanks for saving me.\I understand a bit why you're so popular.\And for me I thought, we really are friends, after all.\Then, I'd better get...\Wait.\What? response:	Lucy.
context: I just wanted to ask, is all.\Thanks for saving me.\I understand a bit why you're so popular.\And for me I thought, we really are friends, after all.\Then, I'd better get...\Wait.\What?\Lucy. response:	Yes?
context: Thanks for saving me.\I understand a bit why you're so popular.\And for me I thought, we really are friends, after all.\Then, I'd better get...\Wait.\What?\Lucy.\Yes? response:	I don't...
context: I understand a bit why you're so popular.\And for me I thought, we really are friends, after all.\Then, I'd better get...\Wait.\What?\Lucy.\Yes?\I don't... response:	Um...
context: And for me I thought, we really are friends, after all.\Then, I'd better get...\Wait.\What?\Lucy.\Yes?\I don't...\Um... response:	What do you mean?
context: Then, I'd better get...\Wait.\What?\Lucy.\Yes?\I don't...\Um...\What do you mean? response:	Got you.
context: Wait.\What?\Lucy.\Yes?\I don't...\Um...\What do you mean?\Got you. response:	This is a trick to pick up girls!
context: What?\Lucy.\Yes?\I don't...\Um...\What do you mean?\Got you.\This is a trick to pick up girls! response:	You make them all sad for you.
context: Lucy.\Yes?\I don't...\Um...\What do you mean?\Got you.\This is a trick to pick up girls!\You make them all sad for you. response:	So? I bet you're pretty surprised.
context: Yes?\I don't...\Um...\What do you mean?\Got you.\This is a trick to pick up girls!\You make them all sad for you.\So? I bet you're pretty surprised. response:	Let's go, Happy, Plue!
context: I don't...\Um...\What do you mean?\Got you.\This is a trick to pick up girls!\You make them all sad for you.\So? I bet you're pretty surprised.\Let's go, Happy, Plue! response:	What am I doing?
context: Um...\What do you mean?\Got you.\This is a trick to pick up girls!\You make them all sad for you.\So? I bet you're pretty surprised.\Let's go, Happy, Plue!\What am I doing? response:	I can't be swept away by feelings.
context: What do you mean?\Got you.\This is a trick to pick up girls!\You make them all sad for you.\So? I bet you're pretty surprised.\Let's go, Happy, Plue!\What am I doing?\I can't be swept away by feelings. response:	I can't get Lucy involved!
context: Got you.\This is a trick to pick up girls!\You make them all sad for you.\So? I bet you're pretty surprised.\Let's go, Happy, Plue!\What am I doing?\I can't be swept away by feelings.\I can't get Lucy involved! response:	It's already...
context: This is a trick to pick up girls!\You make them all sad for you.\So? I bet you're pretty surprised.\Let's go, Happy, Plue!\What am I doing?\I can't be swept away by feelings.\I can't get Lucy involved!\It's already... response:	What's with them?
context: You make them all sad for you.\So? I bet you're pretty surprised.\Let's go, Happy, Plue!\What am I doing?\I can't be swept away by feelings.\I can't get Lucy involved!\It's already...\What's with them? response:	They say they got hurt in a pillow fight after their job was over.
context: So? I bet you're pretty surprised.\Let's go, Happy, Plue!\What am I doing?\I can't be swept away by feelings.\I can't get Lucy involved!\It's already...\What's with them?\They say they got hurt in a pillow fight after their job was over. response:	How can people get that injured in a pillow fight?
context: Let's go, Happy, Plue!\What am I doing?\I can't be swept away by feelings.\I can't get Lucy involved!\It's already...\What's with them?\They say they got hurt in a pillow fight after their job was over.\How can people get that injured in a pillow fight? response:	Is Gray-sama okay?
context: What am I doing?\I can't be swept away by feelings.\I can't get Lucy involved!\It's already...\What's with them?\They say they got hurt in a pillow fight after their job was over.\How can people get that injured in a pillow fight?\Is Gray-sama okay? response:	And what were you gettin' so worked up about for a pillow fight?
context: I can't be swept away by feelings.\I can't get Lucy involved!\It's already...\What's with them?\They say they got hurt in a pillow fight after their job was over.\How can people get that injured in a pillow fight?\Is Gray-sama okay?\And what were you gettin' so worked up about for a pillow fight? response:	I give everything 100!
context: I can't get Lucy involved!\It's already...\What's with them?\They say they got hurt in a pillow fight after their job was over.\How can people get that injured in a pillow fight?\Is Gray-sama okay?\And what were you gettin' so worked up about for a pillow fight?\I give everything 100! response:	And yet you lost!
context: It's already...\What's with them?\They say they got hurt in a pillow fight after their job was over.\How can people get that injured in a pillow fight?\Is Gray-sama okay?\And what were you gettin' so worked up about for a pillow fight?\I give everything 100!\And yet you lost! response:	What? It was you that lost!
context: What's with them?\They say they got hurt in a pillow fight after their job was over.\How can people get that injured in a pillow fight?\Is Gray-sama okay?\And what were you gettin' so worked up about for a pillow fight?\I give everything 100!\And yet you lost!\What? It was you that lost! response:	Gray-sama won inside Juvia's heart!
context: They say they got hurt in a pillow fight after their job was over.\How can people get that injured in a pillow fight?\Is Gray-sama okay?\And what were you gettin' so worked up about for a pillow fight?\I give everything 100!\And yet you lost!\What? It was you that lost!\Gray-sama won inside Juvia's heart! response:	Lucy! I'm the one who won, right?
context: How can people get that injured in a pillow fight?\Is Gray-sama okay?\And what were you gettin' so worked up about for a pillow fight?\I give everything 100!\And yet you lost!\What? It was you that lost!\Gray-sama won inside Juvia's heart!\Lucy! I'm the one who won, right? response:	Shut up.
context: Is Gray-sama okay?\And what were you gettin' so worked up about for a pillow fight?\I give everything 100!\And yet you lost!\What? It was you that lost!\Gray-sama won inside Juvia's heart!\Lucy! I'm the one who won, right?\Shut up. response:	W-We're sorry.
context: And what were you gettin' so worked up about for a pillow fight?\I give everything 100!\And yet you lost!\What? It was you that lost!\Gray-sama won inside Juvia's heart!\Lucy! I'm the one who won, right?\Shut up.\W-We're sorry. response:	Wow. There's actually someone other than Erza who can stop those two...
context: I give everything 100!\And yet you lost!\What? It was you that lost!\Gray-sama won inside Juvia's heart!\Lucy! I'm the one who won, right?\Shut up.\W-We're sorry.\Wow. There's actually someone other than Erza who can stop those two... response:	A Man.
context: And yet you lost!\What? It was you that lost!\Gray-sama won inside Juvia's heart!\Lucy! I'm the one who won, right?\Shut up.\W-We're sorry.\Wow. There's actually someone other than Erza who can stop those two...\A Man. response:	Lucy, you've been in a bad mood.
context: What? It was you that lost!\Gray-sama won inside Juvia's heart!\Lucy! I'm the one who won, right?\Shut up.\W-We're sorry.\Wow. There's actually someone other than Erza who can stop those two...\A Man.\Lucy, you've been in a bad mood. response:	Oh? I'm totally normal.
context: Gray-sama won inside Juvia's heart!\Lucy! I'm the one who won, right?\Shut up.\W-We're sorry.\Wow. There's actually someone other than Erza who can stop those two...\A Man.\Lucy, you've been in a bad mood.\Oh? I'm totally normal. response:	Are you still angry about me tricking you?
context: Lucy! I'm the one who won, right?\Shut up.\W-We're sorry.\Wow. There's actually someone other than Erza who can stop those two...\A Man.\Lucy, you've been in a bad mood.\Oh? I'm totally normal.\Are you still angry about me tricking you? response:	No! I'm not that petty.
context: Shut up.\W-We're sorry.\Wow. There's actually someone other than Erza who can stop those two...\A Man.\Lucy, you've been in a bad mood.\Oh? I'm totally normal.\Are you still angry about me tricking you?\No! I'm not that petty. response:	Sorry... I just have a lot to think about.
context: W-We're sorry.\Wow. There's actually someone other than Erza who can stop those two...\A Man.\Lucy, you've been in a bad mood.\Oh? I'm totally normal.\Are you still angry about me tricking you?\No! I'm not that petty.\Sorry... I just have a lot to think about. response:	You can always talk to me!
context: Wow. There's actually someone other than Erza who can stop those two...\A Man.\Lucy, you've been in a bad mood.\Oh? I'm totally normal.\Are you still angry about me tricking you?\No! I'm not that petty.\Sorry... I just have a lot to think about.\You can always talk to me! response:	No, but thanks anyway.
context: A Man.\Lucy, you've been in a bad mood.\Oh? I'm totally normal.\Are you still angry about me tricking you?\No! I'm not that petty.\Sorry... I just have a lot to think about.\You can always talk to me!\No, but thanks anyway. response:	Lucy...
context: Lucy, you've been in a bad mood.\Oh? I'm totally normal.\Are you still angry about me tricking you?\No! I'm not that petty.\Sorry... I just have a lot to think about.\You can always talk to me!\No, but thanks anyway.\Lucy... response:	It's almost time.
context: Oh? I'm totally normal.\Are you still angry about me tricking you?\No! I'm not that petty.\Sorry... I just have a lot to think about.\You can always talk to me!\No, but thanks anyway.\Lucy...\It's almost time. response:	Hey, is Loke here?
context: Are you still angry about me tricking you?\No! I'm not that petty.\Sorry... I just have a lot to think about.\You can always talk to me!\No, but thanks anyway.\Lucy...\It's almost time.\Hey, is Loke here? response:	Where's Loke?
context: No! I'm not that petty.\Sorry... I just have a lot to think about.\You can always talk to me!\No, but thanks anyway.\Lucy...\It's almost time.\Hey, is Loke here?\Where's Loke? response:	Loke's so cruel!
context: Sorry... I just have a lot to think about.\You can always talk to me!\No, but thanks anyway.\Lucy...\It's almost time.\Hey, is Loke here?\Where's Loke?\Loke's so cruel! response:	Who are you people?
context: You can always talk to me!\No, but thanks anyway.\Lucy...\It's almost time.\Hey, is Loke here?\Where's Loke?\Loke's so cruel!\Who are you people? response:	That's what I should ask you!
context: No, but thanks anyway.\Lucy...\It's almost time.\Hey, is Loke here?\Where's Loke?\Loke's so cruel!\Who are you people?\That's what I should ask you! response:	Where is Loke?
context: Lucy...\It's almost time.\Hey, is Loke here?\Where's Loke?\Loke's so cruel!\Who are you people?\That's what I should ask you!\Where is Loke? response:	What's with them?
context: It's almost time.\Hey, is Loke here?\Where's Loke?\Loke's so cruel!\Who are you people?\That's what I should ask you!\Where is Loke?\What's with them? response:	They're women from the town.
context: Hey, is Loke here?\Where's Loke?\Loke's so cruel!\Who are you people?\That's what I should ask you!\Where is Loke?\What's with them?\They're women from the town. response:	It seems they all think they're Loke's girlfriend.
context: Where's Loke?\Loke's so cruel!\Who are you people?\That's what I should ask you!\Where is Loke?\What's with them?\They're women from the town.\It seems they all think they're Loke's girlfriend. response:	He tried to break up all of a sudden last night!
context: Loke's so cruel!\Who are you people?\That's what I should ask you!\Where is Loke?\What's with them?\They're women from the town.\It seems they all think they're Loke's girlfriend.\He tried to break up all of a sudden last night! response:	I hate to say it, but me too!
context: Who are you people?\That's what I should ask you!\Where is Loke?\What's with them?\They're women from the town.\It seems they all think they're Loke's girlfriend.\He tried to break up all of a sudden last night!\I hate to say it, but me too! response:	And me!
context: That's what I should ask you!\Where is Loke?\What's with them?\They're women from the town.\It seems they all think they're Loke's girlfriend.\He tried to break up all of a sudden last night!\I hate to say it, but me too!\And me! response:	Plus me!
context: Where is Loke?\What's with them?\They're women from the town.\It seems they all think they're Loke's girlfriend.\He tried to break up all of a sudden last night!\I hate to say it, but me too!\And me!\Plus me! response:	Why'd he say such a thing?
context: What's with them?\They're women from the town.\It seems they all think they're Loke's girlfriend.\He tried to break up all of a sudden last night!\I hate to say it, but me too!\And me!\Plus me!\Why'd he say such a thing? response:	I-I don't know...
context: They're women from the town.\It seems they all think they're Loke's girlfriend.\He tried to break up all of a sudden last night!\I hate to say it, but me too!\And me!\Plus me!\Why'd he say such a thing?\I-I don't know... response:	Did he finally find the one?
context: It seems they all think they're Loke's girlfriend.\He tried to break up all of a sudden last night!\I hate to say it, but me too!\And me!\Plus me!\Why'd he say such a thing?\I-I don't know...\Did he finally find the one? response:	No...
context: He tried to break up all of a sudden last night!\I hate to say it, but me too!\And me!\Plus me!\Why'd he say such a thing?\I-I don't know...\Did he finally find the one?\No... response:	Who is it? Is it someone in the guild?
context: I hate to say it, but me too!\And me!\Plus me!\Why'd he say such a thing?\I-I don't know...\Did he finally find the one?\No...\Who is it? Is it someone in the guild? response:	Lucy, save me!
context: And me!\Plus me!\Why'd he say such a thing?\I-I don't know...\Did he finally find the one?\No...\Who is it? Is it someone in the guild?\Lucy, save me! response:	Who is this woman?
context: Plus me!\Why'd he say such a thing?\I-I don't know...\Did he finally find the one?\No...\Who is it? Is it someone in the guild?\Lucy, save me!\Who is this woman? response:	Sure she's a little cute...
context: Why'd he say such a thing?\I-I don't know...\Did he finally find the one?\No...\Who is it? Is it someone in the guild?\Lucy, save me!\Who is this woman?\Sure she's a little cute... response:	And she's got big boobs...
context: I-I don't know...\Did he finally find the one?\No...\Who is it? Is it someone in the guild?\Lucy, save me!\Who is this woman?\Sure she's a little cute...\And she's got big boobs... response:	So Loke's true love is...
context: Did he finally find the one?\No...\Who is it? Is it someone in the guild?\Lucy, save me!\Who is this woman?\Sure she's a little cute...\And she's got big boobs...\So Loke's true love is... response:	Don't put me in such a sticky situation, Mira!
context: No...\Who is it? Is it someone in the guild?\Lucy, save me!\Who is this woman?\Sure she's a little cute...\And she's got big boobs...\So Loke's true love is...\Don't put me in such a sticky situation, Mira! response:	Then!
context: Who is it? Is it someone in the guild?\Lucy, save me!\Who is this woman?\Sure she's a little cute...\And she's got big boobs...\So Loke's true love is...\Don't put me in such a sticky situation, Mira!\Then! response:	This is the sole public bath in Magnolia.
context: Lucy, save me!\Who is this woman?\Sure she's a little cute...\And she's got big boobs...\So Loke's true love is...\Don't put me in such a sticky situation, Mira!\Then!\This is the sole public bath in Magnolia. response:	It's renowned for regenerating magical power as it relieves fatigue.
context: Who is this woman?\Sure she's a little cute...\And she's got big boobs...\So Loke's true love is...\Don't put me in such a sticky situation, Mira!\Then!\This is the sole public bath in Magnolia.\It's renowned for regenerating magical power as it relieves fatigue. response:	Public baths... are Manly!
context: Sure she's a little cute...\And she's got big boobs...\So Loke's true love is...\Don't put me in such a sticky situation, Mira!\Then!\This is the sole public bath in Magnolia.\It's renowned for regenerating magical power as it relieves fatigue.\Public baths... are Manly! response:	Using the public bath once in a while sure is nice!
context: And she's got big boobs...\So Loke's true love is...\Don't put me in such a sticky situation, Mira!\Then!\This is the sole public bath in Magnolia.\It's renowned for regenerating magical power as it relieves fatigue.\Public baths... are Manly!\Using the public bath once in a while sure is nice! response:	Nothing beats soaking in a huge bath!
context: So Loke's true love is...\Don't put me in such a sticky situation, Mira!\Then!\This is the sole public bath in Magnolia.\It's renowned for regenerating magical power as it relieves fatigue.\Public baths... are Manly!\Using the public bath once in a while sure is nice!\Nothing beats soaking in a huge bath! response:	Loke!
context: Don't put me in such a sticky situation, Mira!\Then!\This is the sole public bath in Magnolia.\It's renowned for regenerating magical power as it relieves fatigue.\Public baths... are Manly!\Using the public bath once in a while sure is nice!\Nothing beats soaking in a huge bath!\Loke! response:	Here.
context: Then!\This is the sole public bath in Magnolia.\It's renowned for regenerating magical power as it relieves fatigue.\Public baths... are Manly!\Using the public bath once in a while sure is nice!\Nothing beats soaking in a huge bath!\Loke!\Here. response:	It's perfect after you get out of the bath.
context: This is the sole public bath in Magnolia.\It's renowned for regenerating magical power as it relieves fatigue.\Public baths... are Manly!\Using the public bath once in a while sure is nice!\Nothing beats soaking in a huge bath!\Loke!\Here.\It's perfect after you get out of the bath. response:	It's flavored milk!
context: It's renowned for regenerating magical power as it relieves fatigue.\Public baths... are Manly!\Using the public bath once in a while sure is nice!\Nothing beats soaking in a huge bath!\Loke!\Here.\It's perfect after you get out of the bath.\It's flavored milk! response:	I wanted to drink it together with you.
context: Public baths... are Manly!\Using the public bath once in a while sure is nice!\Nothing beats soaking in a huge bath!\Loke!\Here.\It's perfect after you get out of the bath.\It's flavored milk!\I wanted to drink it together with you. response:	You know I had it pretty rough this afternoon thanks to you.
context: Using the public bath once in a while sure is nice!\Nothing beats soaking in a huge bath!\Loke!\Here.\It's perfect after you get out of the bath.\It's flavored milk!\I wanted to drink it together with you.\You know I had it pretty rough this afternoon thanks to you. response:	Now, now... Cheers! To your beautiful eyes.
context: Nothing beats soaking in a huge bath!\Loke!\Here.\It's perfect after you get out of the bath.\It's flavored milk!\I wanted to drink it together with you.\You know I had it pretty rough this afternoon thanks to you.\Now, now... Cheers! To your beautiful eyes. response:	Delicious!
context: Loke!\Here.\It's perfect after you get out of the bath.\It's flavored milk!\I wanted to drink it together with you.\You know I had it pretty rough this afternoon thanks to you.\Now, now... Cheers! To your beautiful eyes.\Delicious! response:	Isn't it?
context: Here.\It's perfect after you get out of the bath.\It's flavored milk!\I wanted to drink it together with you.\You know I had it pretty rough this afternoon thanks to you.\Now, now... Cheers! To your beautiful eyes.\Delicious!\Isn't it? response:	The stars sure are pretty.
context: It's perfect after you get out of the bath.\It's flavored milk!\I wanted to drink it together with you.\You know I had it pretty rough this afternoon thanks to you.\Now, now... Cheers! To your beautiful eyes.\Delicious!\Isn't it?\The stars sure are pretty. response:	Yeah.
context: It's flavored milk!\I wanted to drink it together with you.\You know I had it pretty rough this afternoon thanks to you.\Now, now... Cheers! To your beautiful eyes.\Delicious!\Isn't it?\The stars sure are pretty.\Yeah. response:	A shooting star!
context: I wanted to drink it together with you.\You know I had it pretty rough this afternoon thanks to you.\Now, now... Cheers! To your beautiful eyes.\Delicious!\Isn't it?\The stars sure are pretty.\Yeah.\A shooting star! response:	I wonder what happens to shooting stars after they fall?
context: You know I had it pretty rough this afternoon thanks to you.\Now, now... Cheers! To your beautiful eyes.\Delicious!\Isn't it?\The stars sure are pretty.\Yeah.\A shooting star!\I wonder what happens to shooting stars after they fall? response:	Hey, Lucy...
