context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: I don't care. At least it might be useful as a decoy.\Yes, sir.\Eva Unit 02, preparing for launch.\I'm on board again, as usual.\Oh, no. Am I still synched to this?\Send Unit 02 to Gate Eight.\As soon as a location is designated, we'll launch.\Even if I sortie, all I can do is disturb the others. response:	Target's approaching and is past the Gora Final Interception Line.
context: Yes, sir.\Eva Unit 02, preparing for launch.\I'm on board again, as usual.\Oh, no. Am I still synched to this?\Send Unit 02 to Gate Eight.\As soon as a location is designated, we'll launch.\Even if I sortie, all I can do is disturb the others.\Target's approaching and is past the Gora Final Interception Line. response:	I don't care about anything, anymore.
context: Eva Unit 02, preparing for launch.\I'm on board again, as usual.\Oh, no. Am I still synched to this?\Send Unit 02 to Gate Eight.\As soon as a location is designated, we'll launch.\Even if I sortie, all I can do is disturb the others.\Target's approaching and is past the Gora Final Interception Line.\I don't care about anything, anymore. response:	Target is rotating in the air over Owakidani valley.
context: I'm on board again, as usual.\Oh, no. Am I still synched to this?\Send Unit 02 to Gate Eight.\As soon as a location is designated, we'll launch.\Even if I sortie, all I can do is disturb the others.\Target's approaching and is past the Gora Final Interception Line.\I don't care about anything, anymore.\Target is rotating in the air over Owakidani valley. response:	Target's AT Field is still active.
context: Oh, no. Am I still synched to this?\Send Unit 02 to Gate Eight.\As soon as a location is designated, we'll launch.\Even if I sortie, all I can do is disturb the others.\Target's approaching and is past the Gora Final Interception Line.\I don't care about anything, anymore.\Target is rotating in the air over Owakidani valley.\Target's AT Field is still active. response:	Where have you been?
context: Send Unit 02 to Gate Eight.\As soon as a location is designated, we'll launch.\Even if I sortie, all I can do is disturb the others.\Target's approaching and is past the Gora Final Interception Line.\I don't care about anything, anymore.\Target is rotating in the air over Owakidani valley.\Target's AT Field is still active.\Where have you been? response:	I don't have an excuse. Present status?
context: As soon as a location is designated, we'll launch.\Even if I sortie, all I can do is disturb the others.\Target's approaching and is past the Gora Final Interception Line.\I don't care about anything, anymore.\Target is rotating in the air over Owakidani valley.\Target's AT Field is still active.\Where have you been?\I don't have an excuse. Present status? response:	Still a stalemate.
context: Even if I sortie, all I can do is disturb the others.\Target's approaching and is past the Gora Final Interception Line.\I don't care about anything, anymore.\Target is rotating in the air over Owakidani valley.\Target's AT Field is still active.\Where have you been?\I don't have an excuse. Present status?\Still a stalemate. response:	Changing cyclically from pattern blue to orange.
context: Target's approaching and is past the Gora Final Interception Line.\I don't care about anything, anymore.\Target is rotating in the air over Owakidani valley.\Target's AT Field is still active.\Where have you been?\I don't have an excuse. Present status?\Still a stalemate.\Changing cyclically from pattern blue to orange. response:	What does that mean?
context: I don't care about anything, anymore.\Target is rotating in the air over Owakidani valley.\Target's AT Field is still active.\Where have you been?\I don't have an excuse. Present status?\Still a stalemate.\Changing cyclically from pattern blue to orange.\What does that mean? response:	The MAGI are still working on the answer.
context: Target is rotating in the air over Owakidani valley.\Target's AT Field is still active.\Where have you been?\I don't have an excuse. Present status?\Still a stalemate.\Changing cyclically from pattern blue to orange.\What does that mean?\The MAGI are still working on the answer. response:	The data is insufficient to find an answer.
context: Target's AT Field is still active.\Where have you been?\I don't have an excuse. Present status?\Still a stalemate.\Changing cyclically from pattern blue to orange.\What does that mean?\The MAGI are still working on the answer.\The data is insufficient to find an answer. response:	But I'm sure that shape isn't fixed.
context: Where have you been?\I don't have an excuse. Present status?\Still a stalemate.\Changing cyclically from pattern blue to orange.\What does that mean?\The MAGI are still working on the answer.\The data is insufficient to find an answer.\But I'm sure that shape isn't fixed. response:	Our side can't attack first.
context: I don't have an excuse. Present status?\Still a stalemate.\Changing cyclically from pattern blue to orange.\What does that mean?\The MAGI are still working on the answer.\The data is insufficient to find an answer.\But I'm sure that shape isn't fixed.\Our side can't attack first. response:	Rei, we'll observe its status for a while.
context: Still a stalemate.\Changing cyclically from pattern blue to orange.\What does that mean?\The MAGI are still working on the answer.\The data is insufficient to find an answer.\But I'm sure that shape isn't fixed.\Our side can't attack first.\Rei, we'll observe its status for a while. response:	No, it's coming.
context: Changing cyclically from pattern blue to orange.\What does that mean?\The MAGI are still working on the answer.\The data is insufficient to find an answer.\But I'm sure that shape isn't fixed.\Our side can't attack first.\Rei, we'll observe its status for a while.\No, it's coming. response:	Rei, prepare for battle!
context: What does that mean?\The MAGI are still working on the answer.\The data is insufficient to find an answer.\But I'm sure that shape isn't fixed.\Our side can't attack first.\Rei, we'll observe its status for a while.\No, it's coming.\Rei, prepare for battle! response:	No! It's too late!
context: The MAGI are still working on the answer.\The data is insufficient to find an answer.\But I'm sure that shape isn't fixed.\Our side can't attack first.\Rei, we'll observe its status for a while.\No, it's coming.\Rei, prepare for battle!\No! It's too late! response:	Target has physically contacted Unit 00.
context: The data is insufficient to find an answer.\But I'm sure that shape isn't fixed.\Our side can't attack first.\Rei, we'll observe its status for a while.\No, it's coming.\Rei, prepare for battle!\No! It's too late!\Target has physically contacted Unit 00. response:	Unit 00's AT Field?
context: But I'm sure that shape isn't fixed.\Our side can't attack first.\Rei, we'll observe its status for a while.\No, it's coming.\Rei, prepare for battle!\No! It's too late!\Target has physically contacted Unit 00.\Unit 00's AT Field? response:	Active, but being penetrated.
context: Our side can't attack first.\Rei, we'll observe its status for a while.\No, it's coming.\Rei, prepare for battle!\No! It's too late!\Target has physically contacted Unit 00.\Unit 00's AT Field?\Active, but being penetrated. response:	The Angel is trying to achieve first level contact with Unit 00?
context: Rei, we'll observe its status for a while.\No, it's coming.\Rei, prepare for battle!\No! It's too late!\Target has physically contacted Unit 00.\Unit 00's AT Field?\Active, but being penetrated.\The Angel is trying to achieve first level contact with Unit 00? response:	Danger! Unit 00's bioparts are being penetrated.
context: No, it's coming.\Rei, prepare for battle!\No! It's too late!\Target has physically contacted Unit 00.\Unit 00's AT Field?\Active, but being penetrated.\The Angel is trying to achieve first level contact with Unit 00?\Danger! Unit 00's bioparts are being penetrated. response:	Eva Unit 02, sortie! Have her rescue Rei and provide cover.
context: Rei, prepare for battle!\No! It's too late!\Target has physically contacted Unit 00.\Unit 00's AT Field?\Active, but being penetrated.\The Angel is trying to achieve first level contact with Unit 00?\Danger! Unit 00's bioparts are being penetrated.\Eva Unit 02, sortie! Have her rescue Rei and provide cover. response:	Target is penetrating Unit 00.
context: No! It's too late!\Target has physically contacted Unit 00.\Unit 00's AT Field?\Active, but being penetrated.\The Angel is trying to achieve first level contact with Unit 00?\Danger! Unit 00's bioparts are being penetrated.\Eva Unit 02, sortie! Have her rescue Rei and provide cover.\Target is penetrating Unit 00. response:	This is dangerous. 5 has already been bio-fused.
context: Target has physically contacted Unit 00.\Unit 00's AT Field?\Active, but being penetrated.\The Angel is trying to achieve first level contact with Unit 00?\Danger! Unit 00's bioparts are being penetrated.\Eva Unit 02, sortie! Have her rescue Rei and provide cover.\Target is penetrating Unit 00.\This is dangerous. 5 has already been bio-fused. response:	Asuka, advance 300 meters and spread your AT Field,
context: Unit 00's AT Field?\Active, but being penetrated.\The Angel is trying to achieve first level contact with Unit 00?\Danger! Unit 00's bioparts are being penetrated.\Eva Unit 02, sortie! Have her rescue Rei and provide cover.\Target is penetrating Unit 00.\This is dangerous. 5 has already been bio-fused.\Asuka, advance 300 meters and spread your AT Field, response:	then fire the palette gun at the Target's back.
context: Active, but being penetrated.\The Angel is trying to achieve first level contact with Unit 00?\Danger! Unit 00's bioparts are being penetrated.\Eva Unit 02, sortie! Have her rescue Rei and provide cover.\Target is penetrating Unit 00.\This is dangerous. 5 has already been bio-fused.\Asuka, advance 300 meters and spread your AT Field,\then fire the palette gun at the Target's back. response:	Alright? Eva Unit 02, lift off!
context: The Angel is trying to achieve first level contact with Unit 00?\Danger! Unit 00's bioparts are being penetrated.\Eva Unit 02, sortie! Have her rescue Rei and provide cover.\Target is penetrating Unit 00.\This is dangerous. 5 has already been bio-fused.\Asuka, advance 300 meters and spread your AT Field,\then fire the palette gun at the Target's back.\Alright? Eva Unit 02, lift off! response:	Move out! Asuka?! What's wrong?
context: Danger! Unit 00's bioparts are being penetrated.\Eva Unit 02, sortie! Have her rescue Rei and provide cover.\Target is penetrating Unit 00.\This is dangerous. 5 has already been bio-fused.\Asuka, advance 300 meters and spread your AT Field,\then fire the palette gun at the Target's back.\Alright? Eva Unit 02, lift off!\Move out! Asuka?! What's wrong? response:	Unit 02's status?
context: Eva Unit 02, sortie! Have her rescue Rei and provide cover.\Target is penetrating Unit 00.\This is dangerous. 5 has already been bio-fused.\Asuka, advance 300 meters and spread your AT Field,\then fire the palette gun at the Target's back.\Alright? Eva Unit 02, lift off!\Move out! Asuka?! What's wrong?\Unit 02's status? response:	Impossible. Synchro ratio is under 10.
context: Target is penetrating Unit 00.\This is dangerous. 5 has already been bio-fused.\Asuka, advance 300 meters and spread your AT Field,\then fire the palette gun at the Target's back.\Alright? Eva Unit 02, lift off!\Move out! Asuka?! What's wrong?\Unit 02's status?\Impossible. Synchro ratio is under 10. response:	Asuka!
context: This is dangerous. 5 has already been bio-fused.\Asuka, advance 300 meters and spread your AT Field,\then fire the palette gun at the Target's back.\Alright? Eva Unit 02, lift off!\Move out! Asuka?! What's wrong?\Unit 02's status?\Impossible. Synchro ratio is under 10.\Asuka! response:	It doesn't move. It doesn't move.
context: Asuka, advance 300 meters and spread your AT Field,\then fire the palette gun at the Target's back.\Alright? Eva Unit 02, lift off!\Move out! Asuka?! What's wrong?\Unit 02's status?\Impossible. Synchro ratio is under 10.\Asuka!\It doesn't move. It doesn't move. response:	Like this, she'll be a victim too. Retrieve her! Hurry!
context: then fire the palette gun at the Target's back.\Alright? Eva Unit 02, lift off!\Move out! Asuka?! What's wrong?\Unit 02's status?\Impossible. Synchro ratio is under 10.\Asuka!\It doesn't move. It doesn't move.\Like this, she'll be a victim too. Retrieve her! Hurry! response:	Who? Me? Me within Eva?
context: Alright? Eva Unit 02, lift off!\Move out! Asuka?! What's wrong?\Unit 02's status?\Impossible. Synchro ratio is under 10.\Asuka!\It doesn't move. It doesn't move.\Like this, she'll be a victim too. Retrieve her! Hurry!\Who? Me? Me within Eva? response:	No, I feel someone else other than me.
context: Move out! Asuka?! What's wrong?\Unit 02's status?\Impossible. Synchro ratio is under 10.\Asuka!\It doesn't move. It doesn't move.\Like this, she'll be a victim too. Retrieve her! Hurry!\Who? Me? Me within Eva?\No, I feel someone else other than me. response:	Who are you? An Angel?
context: Unit 02's status?\Impossible. Synchro ratio is under 10.\Asuka!\It doesn't move. It doesn't move.\Like this, she'll be a victim too. Retrieve her! Hurry!\Who? Me? Me within Eva?\No, I feel someone else other than me.\Who are you? An Angel? response:	A being that we call an Angel?
context: Impossible. Synchro ratio is under 10.\Asuka!\It doesn't move. It doesn't move.\Like this, she'll be a victim too. Retrieve her! Hurry!\Who? Me? Me within Eva?\No, I feel someone else other than me.\Who are you? An Angel?\A being that we call an Angel? response:	Don't you want to be unified with me?
context: Asuka!\It doesn't move. It doesn't move.\Like this, she'll be a victim too. Retrieve her! Hurry!\Who? Me? Me within Eva?\No, I feel someone else other than me.\Who are you? An Angel?\A being that we call an Angel?\Don't you want to be unified with me? response:	No. I am I. Not you.
context: It doesn't move. It doesn't move.\Like this, she'll be a victim too. Retrieve her! Hurry!\Who? Me? Me within Eva?\No, I feel someone else other than me.\Who are you? An Angel?\A being that we call an Angel?\Don't you want to be unified with me?\No. I am I. Not you. response:	Hmm, but you shall be. It's too late.
context: Like this, she'll be a victim too. Retrieve her! Hurry!\Who? Me? Me within Eva?\No, I feel someone else other than me.\Who are you? An Angel?\A being that we call an Angel?\Don't you want to be unified with me?\No. I am I. Not you.\Hmm, but you shall be. It's too late. response:	I give you part of my mind.
context: Who? Me? Me within Eva?\No, I feel someone else other than me.\Who are you? An Angel?\A being that we call an Angel?\Don't you want to be unified with me?\No. I am I. Not you.\Hmm, but you shall be. It's too late.\I give you part of my mind. response:	I give you this emotion.
context: No, I feel someone else other than me.\Who are you? An Angel?\A being that we call an Angel?\Don't you want to be unified with me?\No. I am I. Not you.\Hmm, but you shall be. It's too late.\I give you part of my mind.\I give you this emotion. response:	Pain... See, your mind has pain.
context: Who are you? An Angel?\A being that we call an Angel?\Don't you want to be unified with me?\No. I am I. Not you.\Hmm, but you shall be. It's too late.\I give you part of my mind.\I give you this emotion.\Pain... See, your mind has pain. response:	Pain? No, something different.
context: A being that we call an Angel?\Don't you want to be unified with me?\No. I am I. Not you.\Hmm, but you shall be. It's too late.\I give you part of my mind.\I give you this emotion.\Pain... See, your mind has pain.\Pain? No, something different. response:	Loneliness. Yes,loneliness.
context: Don't you want to be unified with me?\No. I am I. Not you.\Hmm, but you shall be. It's too late.\I give you part of my mind.\I give you this emotion.\Pain... See, your mind has pain.\Pain? No, something different.\Loneliness. Yes,loneliness. response:	Loneliness? I don't understand.
context: No. I am I. Not you.\Hmm, but you shall be. It's too late.\I give you part of my mind.\I give you this emotion.\Pain... See, your mind has pain.\Pain? No, something different.\Loneliness. Yes,loneliness.\Loneliness? I don't understand. response:	Do you hate being alone?
context: Hmm, but you shall be. It's too late.\I give you part of my mind.\I give you this emotion.\Pain... See, your mind has pain.\Pain? No, something different.\Loneliness. Yes,loneliness.\Loneliness? I don't understand.\Do you hate being alone? response:	We are many, but you are alone. You hate it, don't you?
context: I give you part of my mind.\I give you this emotion.\Pain... See, your mind has pain.\Pain? No, something different.\Loneliness. Yes,loneliness.\Loneliness? I don't understand.\Do you hate being alone?\We are many, but you are alone. You hate it, don't you? response:	That's called loneliness.
context: I give you this emotion.\Pain... See, your mind has pain.\Pain? No, something different.\Loneliness. Yes,loneliness.\Loneliness? I don't understand.\Do you hate being alone?\We are many, but you are alone. You hate it, don't you?\That's called loneliness. response:	That's your mind. Full of sorrow.
context: Pain... See, your mind has pain.\Pain? No, something different.\Loneliness. Yes,loneliness.\Loneliness? I don't understand.\Do you hate being alone?\We are many, but you are alone. You hate it, don't you?\That's called loneliness.\That's your mind. Full of sorrow. response:	That's your own mind.
context: Pain? No, something different.\Loneliness. Yes,loneliness.\Loneliness? I don't understand.\Do you hate being alone?\We are many, but you are alone. You hate it, don't you?\That's called loneliness.\That's your mind. Full of sorrow.\That's your own mind. response:	These are tears?
context: Loneliness. Yes,loneliness.\Loneliness? I don't understand.\Do you hate being alone?\We are many, but you are alone. You hate it, don't you?\That's called loneliness.\That's your mind. Full of sorrow.\That's your own mind.\These are tears? response:	It's me who's crying?
context: Loneliness? I don't understand.\Do you hate being alone?\We are many, but you are alone. You hate it, don't you?\That's called loneliness.\That's your mind. Full of sorrow.\That's your own mind.\These are tears?\It's me who's crying? response:	Rei!
context: Do you hate being alone?\We are many, but you are alone. You hate it, don't you?\That's called loneliness.\That's your mind. Full of sorrow.\That's your own mind.\These are tears?\It's me who's crying?\Rei! response:	The freeze on Unit 01 is canceled, effective immediately.
context: We are many, but you are alone. You hate it, don't you?\That's called loneliness.\That's your mind. Full of sorrow.\That's your own mind.\These are tears?\It's me who's crying?\Rei!\The freeze on Unit 01 is canceled, effective immediately. response:	Sortie as soon as possible.
context: That's called loneliness.\That's your mind. Full of sorrow.\That's your own mind.\These are tears?\It's me who's crying?\Rei!\The freeze on Unit 01 is canceled, effective immediately.\Sortie as soon as possible. response:	Sortie!
context: That's your mind. Full of sorrow.\That's your own mind.\These are tears?\It's me who's crying?\Rei!\The freeze on Unit 01 is canceled, effective immediately.\Sortie as soon as possible.\Sortie! response:	Yes, sir!
context: That's your own mind.\These are tears?\It's me who's crying?\Rei!\The freeze on Unit 01 is canceled, effective immediately.\Sortie as soon as possible.\Sortie!\Yes, sir! response:	Am I so worthless to you? You didn't do this for me.
context: These are tears?\It's me who's crying?\Rei!\The freeze on Unit 01 is canceled, effective immediately.\Sortie as soon as possible.\Sortie!\Yes, sir!\Am I so worthless to you? You didn't do this for me. response:	Spread your AT Field. Rescue Rei immediately.
context: It's me who's crying?\Rei!\The freeze on Unit 01 is canceled, effective immediately.\Sortie as soon as possible.\Sortie!\Yes, sir!\Am I so worthless to you? You didn't do this for me.\Spread your AT Field. Rescue Rei immediately. response:	Yes!
context: Rei!\The freeze on Unit 01 is canceled, effective immediately.\Sortie as soon as possible.\Sortie!\Yes, sir!\Am I so worthless to you? You didn't do this for me.\Spread your AT Field. Rescue Rei immediately.\Yes! response:	Ikari-kun!
context: The freeze on Unit 01 is canceled, effective immediately.\Sortie as soon as possible.\Sortie!\Yes, sir!\Am I so worthless to you? You didn't do this for me.\Spread your AT Field. Rescue Rei immediately.\Yes!\Ikari-kun! response:	Shinji-kun, use your prog knife!
context: Sortie as soon as possible.\Sortie!\Yes, sir!\Am I so worthless to you? You didn't do this for me.\Spread your AT Field. Rescue Rei immediately.\Yes!\Ikari-kun!\Shinji-kun, use your prog knife! response:	It hurts, doesn't it Ikari-kun?
context: Sortie!\Yes, sir!\Am I so worthless to you? You didn't do this for me.\Spread your AT Field. Rescue Rei immediately.\Yes!\Ikari-kun!\Shinji-kun, use your prog knife!\It hurts, doesn't it Ikari-kun? response:	Is this my wish? To be one with Ikari-kun?
context: Yes, sir!\Am I so worthless to you? You didn't do this for me.\Spread your AT Field. Rescue Rei immediately.\Yes!\Ikari-kun!\Shinji-kun, use your prog knife!\It hurts, doesn't it Ikari-kun?\Is this my wish? To be one with Ikari-kun? response:	No!
context: Am I so worthless to you? You didn't do this for me.\Spread your AT Field. Rescue Rei immediately.\Yes!\Ikari-kun!\Shinji-kun, use your prog knife!\It hurts, doesn't it Ikari-kun?\Is this my wish? To be one with Ikari-kun?\No! response:	AT Field has been reversed! It will be corroded immediately.
context: Spread your AT Field. Rescue Rei immediately.\Yes!\Ikari-kun!\Shinji-kun, use your prog knife!\It hurts, doesn't it Ikari-kun?\Is this my wish? To be one with Ikari-kun?\No!\AT Field has been reversed! It will be corroded immediately. response:	To hold the Angel?
context: Yes!\Ikari-kun!\Shinji-kun, use your prog knife!\It hurts, doesn't it Ikari-kun?\Is this my wish? To be one with Ikari-kun?\No!\AT Field has been reversed! It will be corroded immediately.\To hold the Angel? response:	Field limit reached! The core can't hold up much longer!
context: Ikari-kun!\Shinji-kun, use your prog knife!\It hurts, doesn't it Ikari-kun?\Is this my wish? To be one with Ikari-kun?\No!\AT Field has been reversed! It will be corroded immediately.\To hold the Angel?\Field limit reached! The core can't hold up much longer! response:	Rei! Abandon the unit and escape!
context: Shinji-kun, use your prog knife!\It hurts, doesn't it Ikari-kun?\Is this my wish? To be one with Ikari-kun?\No!\AT Field has been reversed! It will be corroded immediately.\To hold the Angel?\Field limit reached! The core can't hold up much longer!\Rei! Abandon the unit and escape! response:	No. If I escape, the AT Field will disappear.
context: It hurts, doesn't it Ikari-kun?\Is this my wish? To be one with Ikari-kun?\No!\AT Field has been reversed! It will be corroded immediately.\To hold the Angel?\Field limit reached! The core can't hold up much longer!\Rei! Abandon the unit and escape!\No. If I escape, the AT Field will disappear. response:	I won't let it.
context: Is this my wish? To be one with Ikari-kun?\No!\AT Field has been reversed! It will be corroded immediately.\To hold the Angel?\Field limit reached! The core can't hold up much longer!\Rei! Abandon the unit and escape!\No. If I escape, the AT Field will disappear.\I won't let it. response:	Rei, do you want to die?
context: No!\AT Field has been reversed! It will be corroded immediately.\To hold the Angel?\Field limit reached! The core can't hold up much longer!\Rei! Abandon the unit and escape!\No. If I escape, the AT Field will disappear.\I won't let it.\Rei, do you want to die? response:	The core is collapsing, critical pressure exceeded!
context: AT Field has been reversed! It will be corroded immediately.\To hold the Angel?\Field limit reached! The core can't hold up much longer!\Rei! Abandon the unit and escape!\No. If I escape, the AT Field will disappear.\I won't let it.\Rei, do you want to die?\The core is collapsing, critical pressure exceeded! response:	The target has disappeared.
context: To hold the Angel?\Field limit reached! The core can't hold up much longer!\Rei! Abandon the unit and escape!\No. If I escape, the AT Field will disappear.\I won't let it.\Rei, do you want to die?\The core is collapsing, critical pressure exceeded!\The target has disappeared. response:	This operation is finished.
context: Field limit reached! The core can't hold up much longer!\Rei! Abandon the unit and escape!\No. If I escape, the AT Field will disappear.\I won't let it.\Rei, do you want to die?\The core is collapsing, critical pressure exceeded!\The target has disappeared.\This operation is finished. response:	Move to level one alert.
context: Rei! Abandon the unit and escape!\No. If I escape, the AT Field will disappear.\I won't let it.\Rei, do you want to die?\The core is collapsing, critical pressure exceeded!\The target has disappeared.\This operation is finished.\Move to level one alert. response:	Roger. Moving to situation yellow immediately.
context: No. If I escape, the AT Field will disappear.\I won't let it.\Rei, do you want to die?\The core is collapsing, critical pressure exceeded!\The target has disappeared.\This operation is finished.\Move to level one alert.\Roger. Moving to situation yellow immediately. response:	Unit 00's status?
context: I won't let it.\Rei, do you want to die?\The core is collapsing, critical pressure exceeded!\The target has disappeared.\This operation is finished.\Move to level one alert.\Roger. Moving to situation yellow immediately.\Unit 00's status? response:	Entry plug ejection not recognized.
context: Rei, do you want to die?\The core is collapsing, critical pressure exceeded!\The target has disappeared.\This operation is finished.\Move to level one alert.\Roger. Moving to situation yellow immediately.\Unit 00's status?\Entry plug ejection not recognized. response:	Rescue the pilot as soon as possible. Hurry!
context: The core is collapsing, critical pressure exceeded!\The target has disappeared.\This operation is finished.\Move to level one alert.\Roger. Moving to situation yellow immediately.\Unit 00's status?\Entry plug ejection not recognized.\Rescue the pilot as soon as possible. Hurry! response:	You mean, if there still is one.
context: The target has disappeared.\This operation is finished.\Move to level one alert.\Roger. Moving to situation yellow immediately.\Unit 00's status?\Entry plug ejection not recognized.\Rescue the pilot as soon as possible. Hurry!\You mean, if there still is one. response:	Still unable to find the constituent matter for section 16. Location efforts proceeding.
context: This operation is finished.\Move to level one alert.\Roger. Moving to situation yellow immediately.\Unit 00's status?\Entry plug ejection not recognized.\Rescue the pilot as soon as possible. Hurry!\You mean, if there still is one.\Still unable to find the constituent matter for section 16. Location efforts proceeding. response:	Dr. Akagi...
context: Move to level one alert.\Roger. Moving to situation yellow immediately.\Unit 00's status?\Entry plug ejection not recognized.\Rescue the pilot as soon as possible. Hurry!\You mean, if there still is one.\Still unable to find the constituent matter for section 16. Location efforts proceeding.\Dr. Akagi... response:	This is top secret. Scavenge the plug.
context: Roger. Moving to situation yellow immediately.\Unit 00's status?\Entry plug ejection not recognized.\Rescue the pilot as soon as possible. Hurry!\You mean, if there still is one.\Still unable to find the constituent matter for section 16. Location efforts proceeding.\Dr. Akagi...\This is top secret. Scavenge the plug. response:	Dispose of the parts concerned.
context: Unit 00's status?\Entry plug ejection not recognized.\Rescue the pilot as soon as possible. Hurry!\You mean, if there still is one.\Still unable to find the constituent matter for section 16. Location efforts proceeding.\Dr. Akagi...\This is top secret. Scavenge the plug.\Dispose of the parts concerned. response:	Roger.
context: Entry plug ejection not recognized.\Rescue the pilot as soon as possible. Hurry!\You mean, if there still is one.\Still unable to find the constituent matter for section 16. Location efforts proceeding.\Dr. Akagi...\This is top secret. Scavenge the plug.\Dispose of the parts concerned.\Roger. response:	Do it immediately.
context: Rescue the pilot as soon as possible. Hurry!\You mean, if there still is one.\Still unable to find the constituent matter for section 16. Location efforts proceeding.\Dr. Akagi...\This is top secret. Scavenge the plug.\Dispose of the parts concerned.\Roger.\Do it immediately. response:	The 3rd Angel
context: You mean, if there still is one.\Still unable to find the constituent matter for section 16. Location efforts proceeding.\Dr. Akagi...\This is top secret. Scavenge the plug.\Dispose of the parts concerned.\Roger.\Do it immediately.\The 3rd Angel response:	Sachiel
context: Still unable to find the constituent matter for section 16. Location efforts proceeding.\Dr. Akagi...\This is top secret. Scavenge the plug.\Dispose of the parts concerned.\Roger.\Do it immediately.\The 3rd Angel\Sachiel response:	The 4th Angel
context: Dr. Akagi...\This is top secret. Scavenge the plug.\Dispose of the parts concerned.\Roger.\Do it immediately.\The 3rd Angel\Sachiel\The 4th Angel response:	At last we have defeated the Angels, up to the 16th.
context: This is top secret. Scavenge the plug.\Dispose of the parts concerned.\Roger.\Do it immediately.\The 3rd Angel\Sachiel\The 4th Angel\At last we have defeated the Angels, up to the 16th. response:	Shamshiel
context: Dispose of the parts concerned.\Roger.\Do it immediately.\The 3rd Angel\Sachiel\The 4th Angel\At last we have defeated the Angels, up to the 16th.\Shamshiel response:	The 5th Angel
context: Roger.\Do it immediately.\The 3rd Angel\Sachiel\The 4th Angel\At last we have defeated the Angels, up to the 16th.\Shamshiel\The 5th Angel response:	Ramiel
context: Do it immediately.\The 3rd Angel\Sachiel\The 4th Angel\At last we have defeated the Angels, up to the 16th.\Shamshiel\The 5th Angel\Ramiel response:	The 6th Angel
context: The 3rd Angel\Sachiel\The 4th Angel\At last we have defeated the Angels, up to the 16th.\Shamshiel\The 5th Angel\Ramiel\The 6th Angel response:	Gahgiel
context: Sachiel\The 4th Angel\At last we have defeated the Angels, up to the 16th.\Shamshiel\The 5th Angel\Ramiel\The 6th Angel\Gahgiel response:	The 7th Angel
context: The 4th Angel\At last we have defeated the Angels, up to the 16th.\Shamshiel\The 5th Angel\Ramiel\The 6th Angel\Gahgiel\The 7th Angel response:	Israphel
context: At last we have defeated the Angels, up to the 16th.\Shamshiel\The 5th Angel\Ramiel\The 6th Angel\Gahgiel\The 7th Angel\Israphel response:	The 8th Angel
context: Shamshiel\The 5th Angel\Ramiel\The 6th Angel\Gahgiel\The 7th Angel\Israphel\The 8th Angel response:	Now there is only one Angel left, which is described in the Dead Sea Scrolls of Seele.
context: The 5th Angel\Ramiel\The 6th Angel\Gahgiel\The 7th Angel\Israphel\The 8th Angel\Now there is only one Angel left, which is described in the Dead Sea Scrolls of Seele. response:	Sandalphon
context: Ramiel\The 6th Angel\Gahgiel\The 7th Angel\Israphel\The 8th Angel\Now there is only one Angel left, which is described in the Dead Sea Scrolls of Seele.\Sandalphon response:	The 9th Angel
context: The 6th Angel\Gahgiel\The 7th Angel\Israphel\The 8th Angel\Now there is only one Angel left, which is described in the Dead Sea Scrolls of Seele.\Sandalphon\The 9th Angel response:	Matriel
context: Gahgiel\The 7th Angel\Israphel\The 8th Angel\Now there is only one Angel left, which is described in the Dead Sea Scrolls of Seele.\Sandalphon\The 9th Angel\Matriel response:	The 10th Angel
context: The 7th Angel\Israphel\The 8th Angel\Now there is only one Angel left, which is described in the Dead Sea Scrolls of Seele.\Sandalphon\The 9th Angel\Matriel\The 10th Angel response:	Sahquiel
context: Israphel\The 8th Angel\Now there is only one Angel left, which is described in the Dead Sea Scrolls of Seele.\Sandalphon\The 9th Angel\Matriel\The 10th Angel\Sahquiel response:	The 11th Angel
context: The 8th Angel\Now there is only one Angel left, which is described in the Dead Sea Scrolls of Seele.\Sandalphon\The 9th Angel\Matriel\The 10th Angel\Sahquiel\The 11th Angel response:	Ireul
context: Now there is only one Angel left, which is described in the Dead Sea Scrolls of Seele.\Sandalphon\The 9th Angel\Matriel\The 10th Angel\Sahquiel\The 11th Angel\Ireul response:	The 12th Angel
context: Sandalphon\The 9th Angel\Matriel\The 10th Angel\Sahquiel\The 11th Angel\Ireul\The 12th Angel response:	Leriel
context: The 9th Angel\Matriel\The 10th Angel\Sahquiel\The 11th Angel\Ireul\The 12th Angel\Leriel response:	The 13th Angel
context: Matriel\The 10th Angel\Sahquiel\The 11th Angel\Ireul\The 12th Angel\Leriel\The 13th Angel response:	Bardiel
context: The 10th Angel\Sahquiel\The 11th Angel\Ireul\The 12th Angel\Leriel\The 13th Angel\Bardiel response:	The 14th Angel
context: Sahquiel\The 11th Angel\Ireul\The 12th Angel\Leriel\The 13th Angel\Bardiel\The 14th Angel response:	The promised time is close. The road has been long, with many casualties.
context: The 11th Angel\Ireul\The 12th Angel\Leriel\The 13th Angel\Bardiel\The 14th Angel\The promised time is close. The road has been long, with many casualties. response:	Zeruel
