context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: That's rich, coming from the one that threw him out...\Laxus...\One day I'll surpass you.\Not for my dad.\But for myself!\For me to become my own man!\The time is ripe.\Old man, I will surpass you! response:	Six minutes until the Thunder Palace activates.
context: Laxus...\One day I'll surpass you.\Not for my dad.\But for myself!\For me to become my own man!\The time is ripe.\Old man, I will surpass you!\Six minutes until the Thunder Palace activates. response:	Is he not gonna step down?
context: One day I'll surpass you.\Not for my dad.\But for myself!\For me to become my own man!\The time is ripe.\Old man, I will surpass you!\Six minutes until the Thunder Palace activates.\Is he not gonna step down? response:	What a stubborn old fool, as usual.
context: Not for my dad.\But for myself!\For me to become my own man!\The time is ripe.\Old man, I will surpass you!\Six minutes until the Thunder Palace activates.\Is he not gonna step down?\What a stubborn old fool, as usual. response:	Oh? You came, Mystogan?
context: But for myself!\For me to become my own man!\The time is ripe.\Old man, I will surpass you!\Six minutes until the Thunder Palace activates.\Is he not gonna step down?\What a stubborn old fool, as usual.\Oh? You came, Mystogan? response:	I didn't think you'd be participating in this game!
context: For me to become my own man!\The time is ripe.\Old man, I will surpass you!\Six minutes until the Thunder Palace activates.\Is he not gonna step down?\What a stubborn old fool, as usual.\Oh? You came, Mystogan?\I didn't think you'd be participating in this game! response:	If you call off the Thunder Palace right now,
context: The time is ripe.\Old man, I will surpass you!\Six minutes until the Thunder Palace activates.\Is he not gonna step down?\What a stubborn old fool, as usual.\Oh? You came, Mystogan?\I didn't think you'd be participating in this game!\If you call off the Thunder Palace right now, response:	it is still possible to pass this off as merely entertainment.
context: Old man, I will surpass you!\Six minutes until the Thunder Palace activates.\Is he not gonna step down?\What a stubborn old fool, as usual.\Oh? You came, Mystogan?\I didn't think you'd be participating in this game!\If you call off the Thunder Palace right now,\it is still possible to pass this off as merely entertainment. response:	So blissfully ignorant...
context: Six minutes until the Thunder Palace activates.\Is he not gonna step down?\What a stubborn old fool, as usual.\Oh? You came, Mystogan?\I didn't think you'd be participating in this game!\If you call off the Thunder Palace right now,\it is still possible to pass this off as merely entertainment.\So blissfully ignorant... response:	Haven't you heard the rumors figuring who is the strongest in Fairy Tail, you or me?
context: Is he not gonna step down?\What a stubborn old fool, as usual.\Oh? You came, Mystogan?\I didn't think you'd be participating in this game!\If you call off the Thunder Palace right now,\it is still possible to pass this off as merely entertainment.\So blissfully ignorant...\Haven't you heard the rumors figuring who is the strongest in Fairy Tail, you or me? response:	Although I don't really care, aren't you forgetting Erza?
context: What a stubborn old fool, as usual.\Oh? You came, Mystogan?\I didn't think you'd be participating in this game!\If you call off the Thunder Palace right now,\it is still possible to pass this off as merely entertainment.\So blissfully ignorant...\Haven't you heard the rumors figuring who is the strongest in Fairy Tail, you or me?\Although I don't really care, aren't you forgetting Erza? response:	Her? Not a chance.
context: Oh? You came, Mystogan?\I didn't think you'd be participating in this game!\If you call off the Thunder Palace right now,\it is still possible to pass this off as merely entertainment.\So blissfully ignorant...\Haven't you heard the rumors figuring who is the strongest in Fairy Tail, you or me?\Although I don't really care, aren't you forgetting Erza?\Her? Not a chance. response:	She's on the right track, but still weak.
context: I didn't think you'd be participating in this game!\If you call off the Thunder Palace right now,\it is still possible to pass this off as merely entertainment.\So blissfully ignorant...\Haven't you heard the rumors figuring who is the strongest in Fairy Tail, you or me?\Although I don't really care, aren't you forgetting Erza?\Her? Not a chance.\She's on the right track, but still weak. response:	Erza, weak?
context: If you call off the Thunder Palace right now,\it is still possible to pass this off as merely entertainment.\So blissfully ignorant...\Haven't you heard the rumors figuring who is the strongest in Fairy Tail, you or me?\Although I don't really care, aren't you forgetting Erza?\Her? Not a chance.\She's on the right track, but still weak.\Erza, weak? response:	Are you truly that blind?
context: it is still possible to pass this off as merely entertainment.\So blissfully ignorant...\Haven't you heard the rumors figuring who is the strongest in Fairy Tail, you or me?\Although I don't really care, aren't you forgetting Erza?\Her? Not a chance.\She's on the right track, but still weak.\Erza, weak?\Are you truly that blind? response:	I'm saying I recognize your skills, Mystogan.
context: So blissfully ignorant...\Haven't you heard the rumors figuring who is the strongest in Fairy Tail, you or me?\Although I don't really care, aren't you forgetting Erza?\Her? Not a chance.\She's on the right track, but still weak.\Erza, weak?\Are you truly that blind?\I'm saying I recognize your skills, Mystogan. response:	I wonder which one of us is really the strongest in Fairy Tail?
context: Haven't you heard the rumors figuring who is the strongest in Fairy Tail, you or me?\Although I don't really care, aren't you forgetting Erza?\Her? Not a chance.\She's on the right track, but still weak.\Erza, weak?\Are you truly that blind?\I'm saying I recognize your skills, Mystogan.\I wonder which one of us is really the strongest in Fairy Tail? response:	If that is all your eyes can see, I wonder who is the one so blissfully ignorant?
context: Although I don't really care, aren't you forgetting Erza?\Her? Not a chance.\She's on the right track, but still weak.\Erza, weak?\Are you truly that blind?\I'm saying I recognize your skills, Mystogan.\I wonder which one of us is really the strongest in Fairy Tail?\If that is all your eyes can see, I wonder who is the one so blissfully ignorant? response:	Let's settle this.
context: Her? Not a chance.\She's on the right track, but still weak.\Erza, weak?\Are you truly that blind?\I'm saying I recognize your skills, Mystogan.\I wonder which one of us is really the strongest in Fairy Tail?\If that is all your eyes can see, I wonder who is the one so blissfully ignorant?\Let's settle this. response:	We'll decide who's the strongest!
context: She's on the right track, but still weak.\Erza, weak?\Are you truly that blind?\I'm saying I recognize your skills, Mystogan.\I wonder which one of us is really the strongest in Fairy Tail?\If that is all your eyes can see, I wonder who is the one so blissfully ignorant?\Let's settle this.\We'll decide who's the strongest! response:	Mystogan...
context: Erza, weak?\Are you truly that blind?\I'm saying I recognize your skills, Mystogan.\I wonder which one of us is really the strongest in Fairy Tail?\If that is all your eyes can see, I wonder who is the one so blissfully ignorant?\Let's settle this.\We'll decide who's the strongest!\Mystogan... response:	Or rather, another...
context: Are you truly that blind?\I'm saying I recognize your skills, Mystogan.\I wonder which one of us is really the strongest in Fairy Tail?\If that is all your eyes can see, I wonder who is the one so blissfully ignorant?\Let's settle this.\We'll decide who's the strongest!\Mystogan...\Or rather, another... response:	The church?
context: I'm saying I recognize your skills, Mystogan.\I wonder which one of us is really the strongest in Fairy Tail?\If that is all your eyes can see, I wonder who is the one so blissfully ignorant?\Let's settle this.\We'll decide who's the strongest!\Mystogan...\Or rather, another...\The church? response:	Kardia Cathedral?
context: I wonder which one of us is really the strongest in Fairy Tail?\If that is all your eyes can see, I wonder who is the one so blissfully ignorant?\Let's settle this.\We'll decide who's the strongest!\Mystogan...\Or rather, another...\The church?\Kardia Cathedral? response:	Where did you learn of that?
context: If that is all your eyes can see, I wonder who is the one so blissfully ignorant?\Let's settle this.\We'll decide who's the strongest!\Mystogan...\Or rather, another...\The church?\Kardia Cathedral?\Where did you learn of that? response:	Oh? That's quite rare to see you panic...
context: Let's settle this.\We'll decide who's the strongest!\Mystogan...\Or rather, another...\The church?\Kardia Cathedral?\Where did you learn of that?\Oh? That's quite rare to see you panic... response:	Where did I find out?
context: We'll decide who's the strongest!\Mystogan...\Or rather, another...\The church?\Kardia Cathedral?\Where did you learn of that?\Oh? That's quite rare to see you panic...\Where did I find out? response:	Who knows? Maybe I'll tell you if you beat me.
context: Mystogan...\Or rather, another...\The church?\Kardia Cathedral?\Where did you learn of that?\Oh? That's quite rare to see you panic...\Where did I find out?\Who knows? Maybe I'll tell you if you beat me. response:	You will regret this, Laxus.
context: Or rather, another...\The church?\Kardia Cathedral?\Where did you learn of that?\Oh? That's quite rare to see you panic...\Where did I find out?\Who knows? Maybe I'll tell you if you beat me.\You will regret this, Laxus. response:	You will now witness magic that you have never seen before!
context: The church?\Kardia Cathedral?\Where did you learn of that?\Oh? That's quite rare to see you panic...\Where did I find out?\Who knows? Maybe I'll tell you if you beat me.\You will regret this, Laxus.\You will now witness magic that you have never seen before! response:	Ooh, scary.
context: Kardia Cathedral?\Where did you learn of that?\Oh? That's quite rare to see you panic...\Where did I find out?\Who knows? Maybe I'll tell you if you beat me.\You will regret this, Laxus.\You will now witness magic that you have never seen before!\Ooh, scary. response:	Give me your best shot, buddy.
context: Where did you learn of that?\Oh? That's quite rare to see you panic...\Where did I find out?\Who knows? Maybe I'll tell you if you beat me.\You will regret this, Laxus.\You will now witness magic that you have never seen before!\Ooh, scary.\Give me your best shot, buddy. response:	I'll show you just how different we two are!
context: Oh? That's quite rare to see you panic...\Where did I find out?\Who knows? Maybe I'll tell you if you beat me.\You will regret this, Laxus.\You will now witness magic that you have never seen before!\Ooh, scary.\Give me your best shot, buddy.\I'll show you just how different we two are! response:	Tower of Babel.
context: Where did I find out?\Who knows? Maybe I'll tell you if you beat me.\You will regret this, Laxus.\You will now witness magic that you have never seen before!\Ooh, scary.\Give me your best shot, buddy.\I'll show you just how different we two are!\Tower of Babel. response:	What the...
context: Who knows? Maybe I'll tell you if you beat me.\You will regret this, Laxus.\You will now witness magic that you have never seen before!\Ooh, scary.\Give me your best shot, buddy.\I'll show you just how different we two are!\Tower of Babel.\What the... response:	Impossible!
context: You will regret this, Laxus.\You will now witness magic that you have never seen before!\Ooh, scary.\Give me your best shot, buddy.\I'll show you just how different we two are!\Tower of Babel.\What the...\Impossible! response:	The entire cathedral?
context: You will now witness magic that you have never seen before!\Ooh, scary.\Give me your best shot, buddy.\I'll show you just how different we two are!\Tower of Babel.\What the...\Impossible!\The entire cathedral? response:	What the hell is this magic?
context: Ooh, scary.\Give me your best shot, buddy.\I'll show you just how different we two are!\Tower of Babel.\What the...\Impossible!\The entire cathedral?\What the hell is this magic? response:	What a joke!
context: Give me your best shot, buddy.\I'll show you just how different we two are!\Tower of Babel.\What the...\Impossible!\The entire cathedral?\What the hell is this magic?\What a joke! response:	You thought this illusion would actually work on me, Mystogan?
context: I'll show you just how different we two are!\Tower of Babel.\What the...\Impossible!\The entire cathedral?\What the hell is this magic?\What a joke!\You thought this illusion would actually work on me, Mystogan? response:	Impressive.
context: Tower of Babel.\What the...\Impossible!\The entire cathedral?\What the hell is this magic?\What a joke!\You thought this illusion would actually work on me, Mystogan?\Impressive. response:	But you noticed just a bit too late.
context: What the...\Impossible!\The entire cathedral?\What the hell is this magic?\What a joke!\You thought this illusion would actually work on me, Mystogan?\Impressive.\But you noticed just a bit too late. response:	Sleep.
context: Impossible!\The entire cathedral?\What the hell is this magic?\What a joke!\You thought this illusion would actually work on me, Mystogan?\Impressive.\But you noticed just a bit too late.\Sleep. response:	Five Layered Magic Circle, Sacred Song!
context: The entire cathedral?\What the hell is this magic?\What a joke!\You thought this illusion would actually work on me, Mystogan?\Impressive.\But you noticed just a bit too late.\Sleep.\Five Layered Magic Circle, Sacred Song! response:	Which one of us is the one who didn't notice?
context: What the hell is this magic?\What a joke!\You thought this illusion would actually work on me, Mystogan?\Impressive.\But you noticed just a bit too late.\Sleep.\Five Layered Magic Circle, Sacred Song!\Which one of us is the one who didn't notice? response:	No!
context: What a joke!\You thought this illusion would actually work on me, Mystogan?\Impressive.\But you noticed just a bit too late.\Sleep.\Five Layered Magic Circle, Sacred Song!\Which one of us is the one who didn't notice?\No! response:	He slipped out?
context: You thought this illusion would actually work on me, Mystogan?\Impressive.\But you noticed just a bit too late.\Sleep.\Five Layered Magic Circle, Sacred Song!\Which one of us is the one who didn't notice?\No!\He slipped out? response:	You ain't bad!
context: Impressive.\But you noticed just a bit too late.\Sleep.\Five Layered Magic Circle, Sacred Song!\Which one of us is the one who didn't notice?\No!\He slipped out?\You ain't bad! response:	Laxus!
context: But you noticed just a bit too late.\Sleep.\Five Layered Magic Circle, Sacred Song!\Which one of us is the one who didn't notice?\No!\He slipped out?\You ain't bad!\Laxus! response:	Erza!
context: Sleep.\Five Layered Magic Circle, Sacred Song!\Which one of us is the one who didn't notice?\No!\He slipped out?\You ain't bad!\Laxus!\Erza! response:	Natsu!
context: Five Layered Magic Circle, Sacred Song!\Which one of us is the one who didn't notice?\No!\He slipped out?\You ain't bad!\Laxus!\Erza!\Natsu! response:	You got out?
context: Which one of us is the one who didn't notice?\No!\He slipped out?\You ain't bad!\Laxus!\Erza!\Natsu!\You got out? response:	And, who's that?
context: No!\He slipped out?\You ain't bad!\Laxus!\Erza!\Natsu!\You got out?\And, who's that? response:	Mystogan?
context: He slipped out?\You ain't bad!\Laxus!\Erza!\Natsu!\You got out?\And, who's that?\Mystogan? response:	You let down your guard!
context: You ain't bad!\Laxus!\Erza!\Natsu!\You got out?\And, who's that?\Mystogan?\You let down your guard! response:	Jellal?
context: Laxus!\Erza!\Natsu!\You got out?\And, who's that?\Mystogan?\You let down your guard!\Jellal? response:	You're...
context: Erza!\Natsu!\You got out?\And, who's that?\Mystogan?\You let down your guard!\Jellal?\You're... response:	Jellal...
context: Natsu!\You got out?\And, who's that?\Mystogan?\You let down your guard!\Jellal?\You're...\Jellal... response:	Y-You're alive?
context: You got out?\And, who's that?\Mystogan?\You let down your guard!\Jellal?\You're...\Jellal...\Y-You're alive? response:	Oh, a familiar face?
context: And, who's that?\Mystogan?\You let down your guard!\Jellal?\You're...\Jellal...\Y-You're alive?\Oh, a familiar face? response:	W-What's going on here?
context: Mystogan?\You let down your guard!\Jellal?\You're...\Jellal...\Y-You're alive?\Oh, a familiar face?\W-What's going on here? response:	Are you Mystogan... or Jellal?
context: You let down your guard!\Jellal?\You're...\Jellal...\Y-You're alive?\Oh, a familiar face?\W-What's going on here?\Are you Mystogan... or Jellal? response:	Jellal...
context: Jellal?\You're...\Jellal...\Y-You're alive?\Oh, a familiar face?\W-What's going on here?\Are you Mystogan... or Jellal?\Jellal... response:	Erza, I especially didn't want you to see.
context: You're...\Jellal...\Y-You're alive?\Oh, a familiar face?\W-What's going on here?\Are you Mystogan... or Jellal?\Jellal...\Erza, I especially didn't want you to see. response:	I am not Jellal.
context: Jellal...\Y-You're alive?\Oh, a familiar face?\W-What's going on here?\Are you Mystogan... or Jellal?\Jellal...\Erza, I especially didn't want you to see.\I am not Jellal. response:	I know of him, but I am not him.
context: Y-You're alive?\Oh, a familiar face?\W-What's going on here?\Are you Mystogan... or Jellal?\Jellal...\Erza, I especially didn't want you to see.\I am not Jellal.\I know of him, but I am not him. response:	I apologize.
context: Oh, a familiar face?\W-What's going on here?\Are you Mystogan... or Jellal?\Jellal...\Erza, I especially didn't want you to see.\I am not Jellal.\I know of him, but I am not him.\I apologize. response:	I leave the rest to you.
context: W-What's going on here?\Are you Mystogan... or Jellal?\Jellal...\Erza, I especially didn't want you to see.\I am not Jellal.\I know of him, but I am not him.\I apologize.\I leave the rest to you. response:	Hey, you!
context: Are you Mystogan... or Jellal?\Jellal...\Erza, I especially didn't want you to see.\I am not Jellal.\I know of him, but I am not him.\I apologize.\I leave the rest to you.\Hey, you! response:	Now I'm all confused...
context: Jellal...\Erza, I especially didn't want you to see.\I am not Jellal.\I know of him, but I am not him.\I apologize.\I leave the rest to you.\Hey, you!\Now I'm all confused... response:	I'll deal with that later.
context: Erza, I especially didn't want you to see.\I am not Jellal.\I know of him, but I am not him.\I apologize.\I leave the rest to you.\Hey, you!\Now I'm all confused...\I'll deal with that later. response:	Laxus, I came here to fight!
context: I am not Jellal.\I know of him, but I am not him.\I apologize.\I leave the rest to you.\Hey, you!\Now I'm all confused...\I'll deal with that later.\Laxus, I came here to fight! response:	Erza, you'll let me handle him, right?
context: I know of him, but I am not him.\I apologize.\I leave the rest to you.\Hey, you!\Now I'm all confused...\I'll deal with that later.\Laxus, I came here to fight!\Erza, you'll let me handle him, right? response:	Erza!
context: I apologize.\I leave the rest to you.\Hey, you!\Now I'm all confused...\I'll deal with that later.\Laxus, I came here to fight!\Erza, you'll let me handle him, right?\Erza! response:	Don't go making ugly faces, Erza!
context: I leave the rest to you.\Hey, you!\Now I'm all confused...\I'll deal with that later.\Laxus, I came here to fight!\Erza, you'll let me handle him, right?\Erza!\Don't go making ugly faces, Erza! response:	Now come at me!
context: Hey, you!\Now I'm all confused...\I'll deal with that later.\Laxus, I came here to fight!\Erza, you'll let me handle him, right?\Erza!\Don't go making ugly faces, Erza!\Now come at me! response:	Laxus!
context: Now I'm all confused...\I'll deal with that later.\Laxus, I came here to fight!\Erza, you'll let me handle him, right?\Erza!\Don't go making ugly faces, Erza!\Now come at me!\Laxus! response:	I said that I'd fight you, bastard!
context: I'll deal with that later.\Laxus, I came here to fight!\Erza, you'll let me handle him, right?\Erza!\Don't go making ugly faces, Erza!\Now come at me!\Laxus!\I said that I'd fight you, bastard! response:	What? You were here, Natsu?
context: Laxus, I came here to fight!\Erza, you'll let me handle him, right?\Erza!\Don't go making ugly faces, Erza!\Now come at me!\Laxus!\I said that I'd fight you, bastard!\What? You were here, Natsu? response:	I wouldn't underestimate me!
context: Erza, you'll let me handle him, right?\Erza!\Don't go making ugly faces, Erza!\Now come at me!\Laxus!\I said that I'd fight you, bastard!\What? You were here, Natsu?\I wouldn't underestimate me! response:	Now fight me, Laxus!
context: Erza!\Don't go making ugly faces, Erza!\Now come at me!\Laxus!\I said that I'd fight you, bastard!\What? You were here, Natsu?\I wouldn't underestimate me!\Now fight me, Laxus! response:	Natsu...
context: Don't go making ugly faces, Erza!\Now come at me!\Laxus!\I said that I'd fight you, bastard!\What? You were here, Natsu?\I wouldn't underestimate me!\Now fight me, Laxus!\Natsu... response:	You are so annoying, always charging straight in!
context: Now come at me!\Laxus!\I said that I'd fight you, bastard!\What? You were here, Natsu?\I wouldn't underestimate me!\Now fight me, Laxus!\Natsu...\You are so annoying, always charging straight in! response:	Get lost, small fry!
context: Laxus!\I said that I'd fight you, bastard!\What? You were here, Natsu?\I wouldn't underestimate me!\Now fight me, Laxus!\Natsu...\You are so annoying, always charging straight in!\Get lost, small fry! response:	Talons of the Fire Dragon!
context: I said that I'd fight you, bastard!\What? You were here, Natsu?\I wouldn't underestimate me!\Now fight me, Laxus!\Natsu...\You are so annoying, always charging straight in!\Get lost, small fry!\Talons of the Fire Dragon! response:	Natsu!
context: What? You were here, Natsu?\I wouldn't underestimate me!\Now fight me, Laxus!\Natsu...\You are so annoying, always charging straight in!\Get lost, small fry!\Talons of the Fire Dragon!\Natsu! response:	Don't worry about me.
context: I wouldn't underestimate me!\Now fight me, Laxus!\Natsu...\You are so annoying, always charging straight in!\Get lost, small fry!\Talons of the Fire Dragon!\Natsu!\Don't worry about me. response:	You ain't gettin' away, see?
context: Now fight me, Laxus!\Natsu...\You are so annoying, always charging straight in!\Get lost, small fry!\Talons of the Fire Dragon!\Natsu!\Don't worry about me.\You ain't gettin' away, see? response:	You think I was running?
context: Natsu...\You are so annoying, always charging straight in!\Get lost, small fry!\Talons of the Fire Dragon!\Natsu!\Don't worry about me.\You ain't gettin' away, see?\You think I was running? response:	This is a chance to take the top spot!
context: You are so annoying, always charging straight in!\Get lost, small fry!\Talons of the Fire Dragon!\Natsu!\Don't worry about me.\You ain't gettin' away, see?\You think I was running?\This is a chance to take the top spot! response:	I'll crush you!
context: Get lost, small fry!\Talons of the Fire Dragon!\Natsu!\Don't worry about me.\You ain't gettin' away, see?\You think I was running?\This is a chance to take the top spot!\I'll crush you! response:	Erza...
context: Talons of the Fire Dragon!\Natsu!\Don't worry about me.\You ain't gettin' away, see?\You think I was running?\This is a chance to take the top spot!\I'll crush you!\Erza... response:	I must forget about Jellal... I mean, Mystogan for the time being.
context: Natsu!\Don't worry about me.\You ain't gettin' away, see?\You think I was running?\This is a chance to take the top spot!\I'll crush you!\Erza...\I must forget about Jellal... I mean, Mystogan for the time being. response:	Right now, it's Laxus.
context: Don't worry about me.\You ain't gettin' away, see?\You think I was running?\This is a chance to take the top spot!\I'll crush you!\Erza...\I must forget about Jellal... I mean, Mystogan for the time being.\Right now, it's Laxus. response:	Requip!
context: You ain't gettin' away, see?\You think I was running?\This is a chance to take the top spot!\I'll crush you!\Erza...\I must forget about Jellal... I mean, Mystogan for the time being.\Right now, it's Laxus.\Requip! response:	Erza!
context: You think I was running?\This is a chance to take the top spot!\I'll crush you!\Erza...\I must forget about Jellal... I mean, Mystogan for the time being.\Right now, it's Laxus.\Requip!\Erza! response:	What are those things floating in the sky, Laxus?
context: This is a chance to take the top spot!\I'll crush you!\Erza...\I must forget about Jellal... I mean, Mystogan for the time being.\Right now, it's Laxus.\Requip!\Erza!\What are those things floating in the sky, Laxus? response:	It's the Thunder Palace.
context: I'll crush you!\Erza...\I must forget about Jellal... I mean, Mystogan for the time being.\Right now, it's Laxus.\Requip!\Erza!\What are those things floating in the sky, Laxus?\It's the Thunder Palace. response:	Haven't you heard of it?
context: Erza...\I must forget about Jellal... I mean, Mystogan for the time being.\Right now, it's Laxus.\Requip!\Erza!\What are those things floating in the sky, Laxus?\It's the Thunder Palace.\Haven't you heard of it? response:	You're seriously intending to attack Magnolia, you fiend?
context: I must forget about Jellal... I mean, Mystogan for the time being.\Right now, it's Laxus.\Requip!\Erza!\What are those things floating in the sky, Laxus?\It's the Thunder Palace.\Haven't you heard of it?\You're seriously intending to attack Magnolia, you fiend? response:	It's a new rule!
context: Right now, it's Laxus.\Requip!\Erza!\What are those things floating in the sky, Laxus?\It's the Thunder Palace.\Haven't you heard of it?\You're seriously intending to attack Magnolia, you fiend?\It's a new rule! response:	It really pains my heart...
context: Requip!\Erza!\What are those things floating in the sky, Laxus?\It's the Thunder Palace.\Haven't you heard of it?\You're seriously intending to attack Magnolia, you fiend?\It's a new rule!\It really pains my heart... response:	You vile fiend!
context: Erza!\What are those things floating in the sky, Laxus?\It's the Thunder Palace.\Haven't you heard of it?\You're seriously intending to attack Magnolia, you fiend?\It's a new rule!\It really pains my heart...\You vile fiend! response:	Only two minutes left.
context: What are those things floating in the sky, Laxus?\It's the Thunder Palace.\Haven't you heard of it?\You're seriously intending to attack Magnolia, you fiend?\It's a new rule!\It really pains my heart...\You vile fiend!\Only two minutes left. response:	Natsu, destroy them all!
context: It's the Thunder Palace.\Haven't you heard of it?\You're seriously intending to attack Magnolia, you fiend?\It's a new rule!\It really pains my heart...\You vile fiend!\Only two minutes left.\Natsu, destroy them all! response:	I can't!
context: Haven't you heard of it?\You're seriously intending to attack Magnolia, you fiend?\It's a new rule!\It really pains my heart...\You vile fiend!\Only two minutes left.\Natsu, destroy them all!\I can't! response:	Or I mean, if I do that, then I'll get destroyed myself!
context: You're seriously intending to attack Magnolia, you fiend?\It's a new rule!\It really pains my heart...\You vile fiend!\Only two minutes left.\Natsu, destroy them all!\I can't!\Or I mean, if I do that, then I'll get destroyed myself! response:	What?
context: It's a new rule!\It really pains my heart...\You vile fiend!\Only two minutes left.\Natsu, destroy them all!\I can't!\Or I mean, if I do that, then I'll get destroyed myself!\What? response:	So that means, Body Link magic?
context: It really pains my heart...\You vile fiend!\Only two minutes left.\Natsu, destroy them all!\I can't!\Or I mean, if I do that, then I'll get destroyed myself!\What?\So that means, Body Link magic? response:	Yes!
context: You vile fiend!\Only two minutes left.\Natsu, destroy them all!\I can't!\Or I mean, if I do that, then I'll get destroyed myself!\What?\So that means, Body Link magic?\Yes! response:	No one can touch those lacrima!
context: Only two minutes left.\Natsu, destroy them all!\I can't!\Or I mean, if I do that, then I'll get destroyed myself!\What?\So that means, Body Link magic?\Yes!\No one can touch those lacrima! response:	You coward!
context: Natsu, destroy them all!\I can't!\Or I mean, if I do that, then I'll get destroyed myself!\What?\So that means, Body Link magic?\Yes!\No one can touch those lacrima!\You coward! response:	I'll destroy you with my lightning as well!
context: I can't!\Or I mean, if I do that, then I'll get destroyed myself!\What?\So that means, Body Link magic?\Yes!\No one can touch those lacrima!\You coward!\I'll destroy you with my lightning as well! response:	Requip!
context: Or I mean, if I do that, then I'll get destroyed myself!\What?\So that means, Body Link magic?\Yes!\No one can touch those lacrima!\You coward!\I'll destroy you with my lightning as well!\Requip! response:	Oh?
context: What?\So that means, Body Link magic?\Yes!\No one can touch those lacrima!\You coward!\I'll destroy you with my lightning as well!\Requip!\Oh? response:	Thunder Empress armor?
context: So that means, Body Link magic?\Yes!\No one can touch those lacrima!\You coward!\I'll destroy you with my lightning as well!\Requip!\Oh?\Thunder Empress armor? response:	You seriously think that'll protect you from my lightning?
context: Yes!\No one can touch those lacrima!\You coward!\I'll destroy you with my lightning as well!\Requip!\Oh?\Thunder Empress armor?\You seriously think that'll protect you from my lightning? response:	It's not just about defense, Laxus!
context: No one can touch those lacrima!\You coward!\I'll destroy you with my lightning as well!\Requip!\Oh?\Thunder Empress armor?\You seriously think that'll protect you from my lightning?\It's not just about defense, Laxus! response:	Just try and block this, Erza!
context: You coward!\I'll destroy you with my lightning as well!\Requip!\Oh?\Thunder Empress armor?\You seriously think that'll protect you from my lightning?\It's not just about defense, Laxus!\Just try and block this, Erza! response:	Not bad.
context: I'll destroy you with my lightning as well!\Requip!\Oh?\Thunder Empress armor?\You seriously think that'll protect you from my lightning?\It's not just about defense, Laxus!\Just try and block this, Erza!\Not bad. response:	When two wizards of the same type clash, the factors that determine the outcome...
context: Requip!\Oh?\Thunder Empress armor?\You seriously think that'll protect you from my lightning?\It's not just about defense, Laxus!\Just try and block this, Erza!\Not bad.\When two wizards of the same type clash, the factors that determine the outcome... response:	Whoever has the highest magical power...
context: Oh?\Thunder Empress armor?\You seriously think that'll protect you from my lightning?\It's not just about defense, Laxus!\Just try and block this, Erza!\Not bad.\When two wizards of the same type clash, the factors that determine the outcome...\Whoever has the highest magical power... response:	And their technique and experience, right?
context: Thunder Empress armor?\You seriously think that'll protect you from my lightning?\It's not just about defense, Laxus!\Just try and block this, Erza!\Not bad.\When two wizards of the same type clash, the factors that determine the outcome...\Whoever has the highest magical power...\And their technique and experience, right? response:	And, their heart!
context: You seriously think that'll protect you from my lightning?\It's not just about defense, Laxus!\Just try and block this, Erza!\Not bad.\When two wizards of the same type clash, the factors that determine the outcome...\Whoever has the highest magical power...\And their technique and experience, right?\And, their heart! response:	You should have learned this from the master!
context: It's not just about defense, Laxus!\Just try and block this, Erza!\Not bad.\When two wizards of the same type clash, the factors that determine the outcome...\Whoever has the highest magical power...\And their technique and experience, right?\And, their heart!\You should have learned this from the master! response:	Oh, I learned.
context: Just try and block this, Erza!\Not bad.\When two wizards of the same type clash, the factors that determine the outcome...\Whoever has the highest magical power...\And their technique and experience, right?\And, their heart!\You should have learned this from the master!\Oh, I learned. response:	I learned that the most important thing is power.
context: Not bad.\When two wizards of the same type clash, the factors that determine the outcome...\Whoever has the highest magical power...\And their technique and experience, right?\And, their heart!\You should have learned this from the master!\Oh, I learned.\I learned that the most important thing is power. response:	It's villains like you who...
context: When two wizards of the same type clash, the factors that determine the outcome...\Whoever has the highest magical power...\And their technique and experience, right?\And, their heart!\You should have learned this from the master!\Oh, I learned.\I learned that the most important thing is power.\It's villains like you who... response:	Erza, stopped gettin' all revved up!
context: Whoever has the highest magical power...\And their technique and experience, right?\And, their heart!\You should have learned this from the master!\Oh, I learned.\I learned that the most important thing is power.\It's villains like you who...\Erza, stopped gettin' all revved up! response:	I told you, I'll be the one to take on Laxus!
context: And their technique and experience, right?\And, their heart!\You should have learned this from the master!\Oh, I learned.\I learned that the most important thing is power.\It's villains like you who...\Erza, stopped gettin' all revved up!\I told you, I'll be the one to take on Laxus! response:	Guess I'll believe in you then.
context: And, their heart!\You should have learned this from the master!\Oh, I learned.\I learned that the most important thing is power.\It's villains like you who...\Erza, stopped gettin' all revved up!\I told you, I'll be the one to take on Laxus!\Guess I'll believe in you then. response:	Hey, where are you going?
context: You should have learned this from the master!\Oh, I learned.\I learned that the most important thing is power.\It's villains like you who...\Erza, stopped gettin' all revved up!\I told you, I'll be the one to take on Laxus!\Guess I'll believe in you then.\Hey, where are you going? response:	Wait, are you going to stop the Thunder Palace?
