context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: -Ekans. -Pika, pika.\-Bulbasaur. -Koffing. Koffing.\Koffing.\Char. Charmander.\Koffing.\Pika, pika. Pika, pika, pika.\Squirtle, Squirtle. Squirtle, Squirtle, Squirtle.\- -Char. response:	Koffing.
context: -Bulbasaur. -Koffing. Koffing.\Koffing.\Char. Charmander.\Koffing.\Pika, pika. Pika, pika, pika.\Squirtle, Squirtle. Squirtle, Squirtle, Squirtle.\- -Char.\Koffing. response:	-Pi. -
context: Koffing.\Char. Charmander.\Koffing.\Pika, pika. Pika, pika, pika.\Squirtle, Squirtle. Squirtle, Squirtle, Squirtle.\- -Char.\Koffing.\-Pi. - response:	Let's go. We got to find Pikachu and the others.
context: Char. Charmander.\Koffing.\Pika, pika. Pika, pika, pika.\Squirtle, Squirtle. Squirtle, Squirtle, Squirtle.\- -Char.\Koffing.\-Pi. -\Let's go. We got to find Pikachu and the others. response:	- -Sun's up.
context: Koffing.\Pika, pika. Pika, pika, pika.\Squirtle, Squirtle. Squirtle, Squirtle, Squirtle.\- -Char.\Koffing.\-Pi. -\Let's go. We got to find Pikachu and the others.\- -Sun's up. response:	-It's morning. - That means...
context: Pika, pika. Pika, pika, pika.\Squirtle, Squirtle. Squirtle, Squirtle, Squirtle.\- -Char.\Koffing.\-Pi. -\Let's go. We got to find Pikachu and the others.\- -Sun's up.\-It's morning. - That means... response:	we'd better run for cover.
context: Squirtle, Squirtle. Squirtle, Squirtle, Squirtle.\- -Char.\Koffing.\-Pi. -\Let's go. We got to find Pikachu and the others.\- -Sun's up.\-It's morning. - That means...\we'd better run for cover. response:	Uh, pardon me, but where are we running?
context: - -Char.\Koffing.\-Pi. -\Let's go. We got to find Pikachu and the others.\- -Sun's up.\-It's morning. - That means...\we'd better run for cover.\Uh, pardon me, but where are we running? response:	-To make a phone call. -Huh?
context: Koffing.\-Pi. -\Let's go. We got to find Pikachu and the others.\- -Sun's up.\-It's morning. - That means...\we'd better run for cover.\Uh, pardon me, but where are we running?\-To make a phone call. -Huh? response:	But, Jessie, we don't have any money.
context: -Pi. -\Let's go. We got to find Pikachu and the others.\- -Sun's up.\-It's morning. - That means...\we'd better run for cover.\Uh, pardon me, but where are we running?\-To make a phone call. -Huh?\But, Jessie, we don't have any money. response:	There's one number we can always call for free.
context: Let's go. We got to find Pikachu and the others.\- -Sun's up.\-It's morning. - That means...\we'd better run for cover.\Uh, pardon me, but where are we running?\-To make a phone call. -Huh?\But, Jessie, we don't have any money.\There's one number we can always call for free. response:	Huh?
context: - -Sun's up.\-It's morning. - That means...\we'd better run for cover.\Uh, pardon me, but where are we running?\-To make a phone call. -Huh?\But, Jessie, we don't have any money.\There's one number we can always call for free.\Huh? response:	Hello, operator, I'd like to put this call through collect, please.
context: -It's morning. - That means...\we'd better run for cover.\Uh, pardon me, but where are we running?\-To make a phone call. -Huh?\But, Jessie, we don't have any money.\There's one number we can always call for free.\Huh?\Hello, operator, I'd like to put this call through collect, please. response:	Who'd accept the charges?
context: we'd better run for cover.\Uh, pardon me, but where are we running?\-To make a phone call. -Huh?\But, Jessie, we don't have any money.\There's one number we can always call for free.\Huh?\Hello, operator, I'd like to put this call through collect, please.\Who'd accept the charges? response:	-Hello, boss? - The boss?
context: Uh, pardon me, but where are we running?\-To make a phone call. -Huh?\But, Jessie, we don't have any money.\There's one number we can always call for free.\Huh?\Hello, operator, I'd like to put this call through collect, please.\Who'd accept the charges?\-Hello, boss? - The boss? response:	You fools had better have a very good reason
context: -To make a phone call. -Huh?\But, Jessie, we don't have any money.\There's one number we can always call for free.\Huh?\Hello, operator, I'd like to put this call through collect, please.\Who'd accept the charges?\-Hello, boss? - The boss?\You fools had better have a very good reason response:	for calling me this early in the morning.
context: But, Jessie, we don't have any money.\There's one number we can always call for free.\Huh?\Hello, operator, I'd like to put this call through collect, please.\Who'd accept the charges?\-Hello, boss? - The boss?\You fools had better have a very good reason\for calling me this early in the morning. response:	Yes, but first, we must do the introduction.
context: There's one number we can always call for free.\Huh?\Hello, operator, I'd like to put this call through collect, please.\Who'd accept the charges?\-Hello, boss? - The boss?\You fools had better have a very good reason\for calling me this early in the morning.\Yes, but first, we must do the introduction. response:	-What? -Prepare for trouble.
context: Huh?\Hello, operator, I'd like to put this call through collect, please.\Who'd accept the charges?\-Hello, boss? - The boss?\You fools had better have a very good reason\for calling me this early in the morning.\Yes, but first, we must do the introduction.\-What? -Prepare for trouble. response:	Yes, and make it double.
context: Hello, operator, I'd like to put this call through collect, please.\Who'd accept the charges?\-Hello, boss? - The boss?\You fools had better have a very good reason\for calling me this early in the morning.\Yes, but first, we must do the introduction.\-What? -Prepare for trouble.\Yes, and make it double. response:	To protect the world from devastation.
context: Who'd accept the charges?\-Hello, boss? - The boss?\You fools had better have a very good reason\for calling me this early in the morning.\Yes, but first, we must do the introduction.\-What? -Prepare for trouble.\Yes, and make it double.\To protect the world from devastation. response:	To unite all peoples within our nation.
context: -Hello, boss? - The boss?\You fools had better have a very good reason\for calling me this early in the morning.\Yes, but first, we must do the introduction.\-What? -Prepare for trouble.\Yes, and make it double.\To protect the world from devastation.\To unite all peoples within our nation. response:	To denounce the evils of truth and love.
context: You fools had better have a very good reason\for calling me this early in the morning.\Yes, but first, we must do the introduction.\-What? -Prepare for trouble.\Yes, and make it double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love. response:	To extend our reach to the stars above.
context: for calling me this early in the morning.\Yes, but first, we must do the introduction.\-What? -Prepare for trouble.\Yes, and make it double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above. response:	-Jessie. -James.
context: Yes, but first, we must do the introduction.\-What? -Prepare for trouble.\Yes, and make it double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie. -James. response:	Team Rocket, blast off at the speed of light!
context: -What? -Prepare for trouble.\Yes, and make it double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie. -James.\Team Rocket, blast off at the speed of light! response:	Surrender now or prepare to fight.
context: Yes, and make it double.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie. -James.\Team Rocket, blast off at the speed of light!\Surrender now or prepare to fight. response:	Nitwits! How dare you annoy me with your nonsense.
context: To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie. -James.\Team Rocket, blast off at the speed of light!\Surrender now or prepare to fight.\Nitwits! How dare you annoy me with your nonsense. response:	Don't ever bother me like this again.
context: To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie. -James.\Team Rocket, blast off at the speed of light!\Surrender now or prepare to fight.\Nitwits! How dare you annoy me with your nonsense.\Don't ever bother me like this again. response:	Well, I suppose we'll have to get off this island ourselves.
context: To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie. -James.\Team Rocket, blast off at the speed of light!\Surrender now or prepare to fight.\Nitwits! How dare you annoy me with your nonsense.\Don't ever bother me like this again.\Well, I suppose we'll have to get off this island ourselves. response:	-The phone didn't help. -But it will.
context: To extend our reach to the stars above.\-Jessie. -James.\Team Rocket, blast off at the speed of light!\Surrender now or prepare to fight.\Nitwits! How dare you annoy me with your nonsense.\Don't ever bother me like this again.\Well, I suppose we'll have to get off this island ourselves.\-The phone didn't help. -But it will. response:	But where will this telephone cable lead us?
context: -Jessie. -James.\Team Rocket, blast off at the speed of light!\Surrender now or prepare to fight.\Nitwits! How dare you annoy me with your nonsense.\Don't ever bother me like this again.\Well, I suppose we'll have to get off this island ourselves.\-The phone didn't help. -But it will.\But where will this telephone cable lead us? response:	It must lead to the phone company. The people there
context: Team Rocket, blast off at the speed of light!\Surrender now or prepare to fight.\Nitwits! How dare you annoy me with your nonsense.\Don't ever bother me like this again.\Well, I suppose we'll have to get off this island ourselves.\-The phone didn't help. -But it will.\But where will this telephone cable lead us?\It must lead to the phone company. The people there response:	-can help us get off the island. -Good point.
context: Surrender now or prepare to fight.\Nitwits! How dare you annoy me with your nonsense.\Don't ever bother me like this again.\Well, I suppose we'll have to get off this island ourselves.\-The phone didn't help. -But it will.\But where will this telephone cable lead us?\It must lead to the phone company. The people there\-can help us get off the island. -Good point. response:	And if we stay inside this booth the whole way, we'll be safe.
context: Nitwits! How dare you annoy me with your nonsense.\Don't ever bother me like this again.\Well, I suppose we'll have to get off this island ourselves.\-The phone didn't help. -But it will.\But where will this telephone cable lead us?\It must lead to the phone company. The people there\-can help us get off the island. -Good point.\And if we stay inside this booth the whole way, we'll be safe. response:	-Pikachu! -Squirtle!
context: Don't ever bother me like this again.\Well, I suppose we'll have to get off this island ourselves.\-The phone didn't help. -But it will.\But where will this telephone cable lead us?\It must lead to the phone company. The people there\-can help us get off the island. -Good point.\And if we stay inside this booth the whole way, we'll be safe.\-Pikachu! -Squirtle! response:	Charmander! Bulbasaur!
context: Well, I suppose we'll have to get off this island ourselves.\-The phone didn't help. -But it will.\But where will this telephone cable lead us?\It must lead to the phone company. The people there\-can help us get off the island. -Good point.\And if we stay inside this booth the whole way, we'll be safe.\-Pikachu! -Squirtle!\Charmander! Bulbasaur! response:	Oh, where could they all have gone?
context: -The phone didn't help. -But it will.\But where will this telephone cable lead us?\It must lead to the phone company. The people there\-can help us get off the island. -Good point.\And if we stay inside this booth the whole way, we'll be safe.\-Pikachu! -Squirtle!\Charmander! Bulbasaur!\Oh, where could they all have gone? response:	Jessie, hauling this phone booth is exhausting.
context: But where will this telephone cable lead us?\It must lead to the phone company. The people there\-can help us get off the island. -Good point.\And if we stay inside this booth the whole way, we'll be safe.\-Pikachu! -Squirtle!\Charmander! Bulbasaur!\Oh, where could they all have gone?\Jessie, hauling this phone booth is exhausting. response:	Well, you could use a good workout.
context: It must lead to the phone company. The people there\-can help us get off the island. -Good point.\And if we stay inside this booth the whole way, we'll be safe.\-Pikachu! -Squirtle!\Charmander! Bulbasaur!\Oh, where could they all have gone?\Jessie, hauling this phone booth is exhausting.\Well, you could use a good workout. response:	- Huh? - Is that a mirage?
context: -can help us get off the island. -Good point.\And if we stay inside this booth the whole way, we'll be safe.\-Pikachu! -Squirtle!\Charmander! Bulbasaur!\Oh, where could they all have gone?\Jessie, hauling this phone booth is exhausting.\Well, you could use a good workout.\- Huh? - Is that a mirage? response:	Pikachu doesn't even see us.
context: And if we stay inside this booth the whole way, we'll be safe.\-Pikachu! -Squirtle!\Charmander! Bulbasaur!\Oh, where could they all have gone?\Jessie, hauling this phone booth is exhausting.\Well, you could use a good workout.\- Huh? - Is that a mirage?\Pikachu doesn't even see us. response:	So we'll have no trouble catching it.
context: -Pikachu! -Squirtle!\Charmander! Bulbasaur!\Oh, where could they all have gone?\Jessie, hauling this phone booth is exhausting.\Well, you could use a good workout.\- Huh? - Is that a mirage?\Pikachu doesn't even see us.\So we'll have no trouble catching it. response:	Come to us, Pikachu.
context: Charmander! Bulbasaur!\Oh, where could they all have gone?\Jessie, hauling this phone booth is exhausting.\Well, you could use a good workout.\- Huh? - Is that a mirage?\Pikachu doesn't even see us.\So we'll have no trouble catching it.\Come to us, Pikachu. response:	It is a mirage.
context: Oh, where could they all have gone?\Jessie, hauling this phone booth is exhausting.\Well, you could use a good workout.\- Huh? - Is that a mirage?\Pikachu doesn't even see us.\So we'll have no trouble catching it.\Come to us, Pikachu.\It is a mirage. response:	A really big mirage.
context: Jessie, hauling this phone booth is exhausting.\Well, you could use a good workout.\- Huh? - Is that a mirage?\Pikachu doesn't even see us.\So we'll have no trouble catching it.\Come to us, Pikachu.\It is a mirage.\A really big mirage. response:	It's Big-achu!
context: Well, you could use a good workout.\- Huh? - Is that a mirage?\Pikachu doesn't even see us.\So we'll have no trouble catching it.\Come to us, Pikachu.\It is a mirage.\A really big mirage.\It's Big-achu! response:	Let's get out of here!
context: - Huh? - Is that a mirage?\Pikachu doesn't even see us.\So we'll have no trouble catching it.\Come to us, Pikachu.\It is a mirage.\A really big mirage.\It's Big-achu!\Let's get out of here! response:	It looks like a Charizard.
context: Pikachu doesn't even see us.\So we'll have no trouble catching it.\Come to us, Pikachu.\It is a mirage.\A really big mirage.\It's Big-achu!\Let's get out of here!\It looks like a Charizard. response:	An evolved Charmander?
context: So we'll have no trouble catching it.\Come to us, Pikachu.\It is a mirage.\A really big mirage.\It's Big-achu!\Let's get out of here!\It looks like a Charizard.\An evolved Charmander? response:	But much bigger.
context: Come to us, Pikachu.\It is a mirage.\A really big mirage.\It's Big-achu!\Let's get out of here!\It looks like a Charizard.\An evolved Charmander?\But much bigger. response:	This is Squirtle's evolved form, a Blastoise.
context: It is a mirage.\A really big mirage.\It's Big-achu!\Let's get out of here!\It looks like a Charizard.\An evolved Charmander?\But much bigger.\This is Squirtle's evolved form, a Blastoise. response:	Squirtle.
context: A really big mirage.\It's Big-achu!\Let's get out of here!\It looks like a Charizard.\An evolved Charmander?\But much bigger.\This is Squirtle's evolved form, a Blastoise.\Squirtle. response:	That's a Venusaur, evolved from a Bulbasaur.
context: It's Big-achu!\Let's get out of here!\It looks like a Charizard.\An evolved Charmander?\But much bigger.\This is Squirtle's evolved form, a Blastoise.\Squirtle.\That's a Venusaur, evolved from a Bulbasaur. response:	-This is a nightmare. -Well, I hope we wake up soon.
context: Let's get out of here!\It looks like a Charizard.\An evolved Charmander?\But much bigger.\This is Squirtle's evolved form, a Blastoise.\Squirtle.\That's a Venusaur, evolved from a Bulbasaur.\-This is a nightmare. -Well, I hope we wake up soon. response:	There's a railcar. Let's hop in and make a run for it.
context: It looks like a Charizard.\An evolved Charmander?\But much bigger.\This is Squirtle's evolved form, a Blastoise.\Squirtle.\That's a Venusaur, evolved from a Bulbasaur.\-This is a nightmare. -Well, I hope we wake up soon.\There's a railcar. Let's hop in and make a run for it. response:	-Hurry! Let's go! -
context: An evolved Charmander?\But much bigger.\This is Squirtle's evolved form, a Blastoise.\Squirtle.\That's a Venusaur, evolved from a Bulbasaur.\-This is a nightmare. -Well, I hope we wake up soon.\There's a railcar. Let's hop in and make a run for it.\-Hurry! Let's go! - response:	-Huh? -Don't tell me we're...
context: But much bigger.\This is Squirtle's evolved form, a Blastoise.\Squirtle.\That's a Venusaur, evolved from a Bulbasaur.\-This is a nightmare. -Well, I hope we wake up soon.\There's a railcar. Let's hop in and make a run for it.\-Hurry! Let's go! -\-Huh? -Don't tell me we're... response:	Going back the way we came!
context: This is Squirtle's evolved form, a Blastoise.\Squirtle.\That's a Venusaur, evolved from a Bulbasaur.\-This is a nightmare. -Well, I hope we wake up soon.\There's a railcar. Let's hop in and make a run for it.\-Hurry! Let's go! -\-Huh? -Don't tell me we're...\Going back the way we came! response:	Jessie, we've got to do something.
context: Squirtle.\That's a Venusaur, evolved from a Bulbasaur.\-This is a nightmare. -Well, I hope we wake up soon.\There's a railcar. Let's hop in and make a run for it.\-Hurry! Let's go! -\-Huh? -Don't tell me we're...\Going back the way we came!\Jessie, we've got to do something. response:	-Let's hit the brake and run for it. -Right.
context: That's a Venusaur, evolved from a Bulbasaur.\-This is a nightmare. -Well, I hope we wake up soon.\There's a railcar. Let's hop in and make a run for it.\-Hurry! Let's go! -\-Huh? -Don't tell me we're...\Going back the way we came!\Jessie, we've got to do something.\-Let's hit the brake and run for it. -Right. response:	-One. -Two.
context: -This is a nightmare. -Well, I hope we wake up soon.\There's a railcar. Let's hop in and make a run for it.\-Hurry! Let's go! -\-Huh? -Don't tell me we're...\Going back the way we came!\Jessie, we've got to do something.\-Let's hit the brake and run for it. -Right.\-One. -Two. response:	Three! Pull!
context: There's a railcar. Let's hop in and make a run for it.\-Hurry! Let's go! -\-Huh? -Don't tell me we're...\Going back the way we came!\Jessie, we've got to do something.\-Let's hit the brake and run for it. -Right.\-One. -Two.\Three! Pull! response:	Huh?
context: -Hurry! Let's go! -\-Huh? -Don't tell me we're...\Going back the way we came!\Jessie, we've got to do something.\-Let's hit the brake and run for it. -Right.\-One. -Two.\Three! Pull!\Huh? response:	Runaway train!
context: -Huh? -Don't tell me we're...\Going back the way we came!\Jessie, we've got to do something.\-Let's hit the brake and run for it. -Right.\-One. -Two.\Three! Pull!\Huh?\Runaway train! response:	- -Pikachu!
context: Going back the way we came!\Jessie, we've got to do something.\-Let's hit the brake and run for it. -Right.\-One. -Two.\Three! Pull!\Huh?\Runaway train!\- -Pikachu! response:	Pikachu?
context: Jessie, we've got to do something.\-Let's hit the brake and run for it. -Right.\-One. -Two.\Three! Pull!\Huh?\Runaway train!\- -Pikachu!\Pikachu? response:	-Jumbo-sized. -
context: -Let's hit the brake and run for it. -Right.\-One. -Two.\Three! Pull!\Huh?\Runaway train!\- -Pikachu!\Pikachu?\-Jumbo-sized. - response:	I wonder what that is.
context: -One. -Two.\Three! Pull!\Huh?\Runaway train!\- -Pikachu!\Pikachu?\-Jumbo-sized. -\I wonder what that is. response:	Now we've got you just where we want you.
context: Three! Pull!\Huh?\Runaway train!\- -Pikachu!\Pikachu?\-Jumbo-sized. -\I wonder what that is.\Now we've got you just where we want you. response:	Hand over Pikachu. Huh?
context: Huh?\Runaway train!\- -Pikachu!\Pikachu?\-Jumbo-sized. -\I wonder what that is.\Now we've got you just where we want you.\Hand over Pikachu. Huh? response:	- - But not that big one.
context: Runaway train!\- -Pikachu!\Pikachu?\-Jumbo-sized. -\I wonder what that is.\Now we've got you just where we want you.\Hand over Pikachu. Huh?\- - But not that big one. response:	- Ash, look. Back there. -
context: - -Pikachu!\Pikachu?\-Jumbo-sized. -\I wonder what that is.\Now we've got you just where we want you.\Hand over Pikachu. Huh?\- - But not that big one.\- Ash, look. Back there. - response:	-Pikachu! -
context: Pikachu?\-Jumbo-sized. -\I wonder what that is.\Now we've got you just where we want you.\Hand over Pikachu. Huh?\- - But not that big one.\- Ash, look. Back there. -\-Pikachu! - response:	Pika pi!
context: -Jumbo-sized. -\I wonder what that is.\Now we've got you just where we want you.\Hand over Pikachu. Huh?\- - But not that big one.\- Ash, look. Back there. -\-Pikachu! -\Pika pi! response:	Squirtle! Charmander! Bulbasaur!
context: I wonder what that is.\Now we've got you just where we want you.\Hand over Pikachu. Huh?\- - But not that big one.\- Ash, look. Back there. -\-Pikachu! -\Pika pi!\Squirtle! Charmander! Bulbasaur! response:	They'll all be trampled if you don't do something.
context: Now we've got you just where we want you.\Hand over Pikachu. Huh?\- - But not that big one.\- Ash, look. Back there. -\-Pikachu! -\Pika pi!\Squirtle! Charmander! Bulbasaur!\They'll all be trampled if you don't do something. response:	Stop the car right now!
context: Hand over Pikachu. Huh?\- - But not that big one.\- Ash, look. Back there. -\-Pikachu! -\Pika pi!\Squirtle! Charmander! Bulbasaur!\They'll all be trampled if you don't do something.\Stop the car right now! response:	- -We can't do that.
context: - - But not that big one.\- Ash, look. Back there. -\-Pikachu! -\Pika pi!\Squirtle! Charmander! Bulbasaur!\They'll all be trampled if you don't do something.\Stop the car right now!\- -We can't do that. response:	We can't stop. The brake's broken.
context: - Ash, look. Back there. -\-Pikachu! -\Pika pi!\Squirtle! Charmander! Bulbasaur!\They'll all be trampled if you don't do something.\Stop the car right now!\- -We can't do that.\We can't stop. The brake's broken. response:	Give me a break.
context: -Pikachu! -\Pika pi!\Squirtle! Charmander! Bulbasaur!\They'll all be trampled if you don't do something.\Stop the car right now!\- -We can't do that.\We can't stop. The brake's broken.\Give me a break. response:	-We've just got to help them. -Huh?
context: Pika pi!\Squirtle! Charmander! Bulbasaur!\They'll all be trampled if you don't do something.\Stop the car right now!\- -We can't do that.\We can't stop. The brake's broken.\Give me a break.\-We've just got to help them. -Huh? response:	-Ash, up ahead. -Huh?
context: Squirtle! Charmander! Bulbasaur!\They'll all be trampled if you don't do something.\Stop the car right now!\- -We can't do that.\We can't stop. The brake's broken.\Give me a break.\-We've just got to help them. -Huh?\-Ash, up ahead. -Huh? response:	What is it?
context: They'll all be trampled if you don't do something.\Stop the car right now!\- -We can't do that.\We can't stop. The brake's broken.\Give me a break.\-We've just got to help them. -Huh?\-Ash, up ahead. -Huh?\What is it? response:	-Prepare for big trouble. -Make it double.
context: Stop the car right now!\- -We can't do that.\We can't stop. The brake's broken.\Give me a break.\-We've just got to help them. -Huh?\-Ash, up ahead. -Huh?\What is it?\-Prepare for big trouble. -Make it double. response:	And I can't stand roller coasters!
context: - -We can't do that.\We can't stop. The brake's broken.\Give me a break.\-We've just got to help them. -Huh?\-Ash, up ahead. -Huh?\What is it?\-Prepare for big trouble. -Make it double.\And I can't stand roller coasters! response:	-What do we do? -Hold on tight!
context: We can't stop. The brake's broken.\Give me a break.\-We've just got to help them. -Huh?\-Ash, up ahead. -Huh?\What is it?\-Prepare for big trouble. -Make it double.\And I can't stand roller coasters!\-What do we do? -Hold on tight! response:	Stop the ride! Stop the ride! I want to get off!
context: Give me a break.\-We've just got to help them. -Huh?\-Ash, up ahead. -Huh?\What is it?\-Prepare for big trouble. -Make it double.\And I can't stand roller coasters!\-What do we do? -Hold on tight!\Stop the ride! Stop the ride! I want to get off! response:	-Whoa! -
context: -We've just got to help them. -Huh?\-Ash, up ahead. -Huh?\What is it?\-Prepare for big trouble. -Make it double.\And I can't stand roller coasters!\-What do we do? -Hold on tight!\Stop the ride! Stop the ride! I want to get off!\-Whoa! - response:	We're going to crash!
context: -Ash, up ahead. -Huh?\What is it?\-Prepare for big trouble. -Make it double.\And I can't stand roller coasters!\-What do we do? -Hold on tight!\Stop the ride! Stop the ride! I want to get off!\-Whoa! -\We're going to crash! response:	-Come on, jump in! -Pika!
context: What is it?\-Prepare for big trouble. -Make it double.\And I can't stand roller coasters!\-What do we do? -Hold on tight!\Stop the ride! Stop the ride! I want to get off!\-Whoa! -\We're going to crash!\-Come on, jump in! -Pika! response:	-Pika! -
context: -Prepare for big trouble. -Make it double.\And I can't stand roller coasters!\-What do we do? -Hold on tight!\Stop the ride! Stop the ride! I want to get off!\-Whoa! -\We're going to crash!\-Come on, jump in! -Pika!\-Pika! - response:	-Are you okay? -Pikachu.
context: And I can't stand roller coasters!\-What do we do? -Hold on tight!\Stop the ride! Stop the ride! I want to get off!\-Whoa! -\We're going to crash!\-Come on, jump in! -Pika!\-Pika! -\-Are you okay? -Pikachu. response:	Wow, we made it. Is everybody here?
context: -What do we do? -Hold on tight!\Stop the ride! Stop the ride! I want to get off!\-Whoa! -\We're going to crash!\-Come on, jump in! -Pika!\-Pika! -\-Are you okay? -Pikachu.\Wow, we made it. Is everybody here? response:	-Aren't we missing someone? -The furriest member of our team.
context: Stop the ride! Stop the ride! I want to get off!\-Whoa! -\We're going to crash!\-Come on, jump in! -Pika!\-Pika! -\-Are you okay? -Pikachu.\Wow, we made it. Is everybody here?\-Aren't we missing someone? -The furriest member of our team. response:	-You mean Meowth? -
context: -Whoa! -\We're going to crash!\-Come on, jump in! -Pika!\-Pika! -\-Are you okay? -Pikachu.\Wow, we made it. Is everybody here?\-Aren't we missing someone? -The furriest member of our team.\-You mean Meowth? - response:	-You're safe. -How did you make it?
context: We're going to crash!\-Come on, jump in! -Pika!\-Pika! -\-Are you okay? -Pikachu.\Wow, we made it. Is everybody here?\-Aren't we missing someone? -The furriest member of our team.\-You mean Meowth? -\-You're safe. -How did you make it? response:	I catapulted.
context: -Come on, jump in! -Pika!\-Pika! -\-Are you okay? -Pikachu.\Wow, we made it. Is everybody here?\-Aren't we missing someone? -The furriest member of our team.\-You mean Meowth? -\-You're safe. -How did you make it?\I catapulted. response:	They're after us! Maybe our luck will hold out!
context: -Pika! -\-Are you okay? -Pikachu.\Wow, we made it. Is everybody here?\-Aren't we missing someone? -The furriest member of our team.\-You mean Meowth? -\-You're safe. -How did you make it?\I catapulted.\They're after us! Maybe our luck will hold out! response:	Well, based on our recent run of luck, I would say the cable should snap.
context: -Are you okay? -Pikachu.\Wow, we made it. Is everybody here?\-Aren't we missing someone? -The furriest member of our team.\-You mean Meowth? -\-You're safe. -How did you make it?\I catapulted.\They're after us! Maybe our luck will hold out!\Well, based on our recent run of luck, I would say the cable should snap. response:	That should happen about now.
context: Wow, we made it. Is everybody here?\-Aren't we missing someone? -The furriest member of our team.\-You mean Meowth? -\-You're safe. -How did you make it?\I catapulted.\They're after us! Maybe our luck will hold out!\Well, based on our recent run of luck, I would say the cable should snap.\That should happen about now. response:	- -Next, we'll be hurled into the air.
context: -Aren't we missing someone? -The furriest member of our team.\-You mean Meowth? -\-You're safe. -How did you make it?\I catapulted.\They're after us! Maybe our luck will hold out!\Well, based on our recent run of luck, I would say the cable should snap.\That should happen about now.\- -Next, we'll be hurled into the air. response:	Then we'll probably crash into something.
context: -You mean Meowth? -\-You're safe. -How did you make it?\I catapulted.\They're after us! Maybe our luck will hold out!\Well, based on our recent run of luck, I would say the cable should snap.\That should happen about now.\- -Next, we'll be hurled into the air.\Then we'll probably crash into something. response:	That's weird. Looks like that was a mechanical Pokemon.
context: -You're safe. -How did you make it?\I catapulted.\They're after us! Maybe our luck will hold out!\Well, based on our recent run of luck, I would say the cable should snap.\That should happen about now.\- -Next, we'll be hurled into the air.\Then we'll probably crash into something.\That's weird. Looks like that was a mechanical Pokemon. response:	-And then, finally... -We hit the water.
context: I catapulted.\They're after us! Maybe our luck will hold out!\Well, based on our recent run of luck, I would say the cable should snap.\That should happen about now.\- -Next, we'll be hurled into the air.\Then we'll probably crash into something.\That's weird. Looks like that was a mechanical Pokemon.\-And then, finally... -We hit the water. response:	After a very, very long drop!
context: They're after us! Maybe our luck will hold out!\Well, based on our recent run of luck, I would say the cable should snap.\That should happen about now.\- -Next, we'll be hurled into the air.\Then we'll probably crash into something.\That's weird. Looks like that was a mechanical Pokemon.\-And then, finally... -We hit the water.\After a very, very long drop! response:	Here, you'll see various Pokemon at over ten times their natural size.
context: Well, based on our recent run of luck, I would say the cable should snap.\That should happen about now.\- -Next, we'll be hurled into the air.\Then we'll probably crash into something.\That's weird. Looks like that was a mechanical Pokemon.\-And then, finally... -We hit the water.\After a very, very long drop!\Here, you'll see various Pokemon at over ten times their natural size. response:	Of course, the Pokemon are all mechanical,
context: That should happen about now.\- -Next, we'll be hurled into the air.\Then we'll probably crash into something.\That's weird. Looks like that was a mechanical Pokemon.\-And then, finally... -We hit the water.\After a very, very long drop!\Here, you'll see various Pokemon at over ten times their natural size.\Of course, the Pokemon are all mechanical, response:	So don't worry, it's very safe.
context: - -Next, we'll be hurled into the air.\Then we'll probably crash into something.\That's weird. Looks like that was a mechanical Pokemon.\-And then, finally... -We hit the water.\After a very, very long drop!\Here, you'll see various Pokemon at over ten times their natural size.\Of course, the Pokemon are all mechanical,\So don't worry, it's very safe. response:	Now, if you'll look to your left...
context: Then we'll probably crash into something.\That's weird. Looks like that was a mechanical Pokemon.\-And then, finally... -We hit the water.\After a very, very long drop!\Here, you'll see various Pokemon at over ten times their natural size.\Of course, the Pokemon are all mechanical,\So don't worry, it's very safe.\Now, if you'll look to your left... response:	We apologize, ladies and gentlemen,
context: That's weird. Looks like that was a mechanical Pokemon.\-And then, finally... -We hit the water.\After a very, very long drop!\Here, you'll see various Pokemon at over ten times their natural size.\Of course, the Pokemon are all mechanical,\So don't worry, it's very safe.\Now, if you'll look to your left...\We apologize, ladies and gentlemen, response:	but our giant Pokemon are temporarily out of order.
context: -And then, finally... -We hit the water.\After a very, very long drop!\Here, you'll see various Pokemon at over ten times their natural size.\Of course, the Pokemon are all mechanical,\So don't worry, it's very safe.\Now, if you'll look to your left...\We apologize, ladies and gentlemen,\but our giant Pokemon are temporarily out of order. response:	Yes. What?
