context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: What's wrong, everyone?\We're celebrating Kaifun's homecoming!\Oh, that's right! My TV show's coming up!\Could someone turn on the TV?\Sure thing!\And at the top of the charts, Miss Lynn Minmay!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot response:	Yeah! Minmay!
context: We're celebrating Kaifun's homecoming!\Oh, that's right! My TV show's coming up!\Could someone turn on the TV?\Sure thing!\And at the top of the charts, Miss Lynn Minmay!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Yeah! Minmay! response:	Shining, making a rapid desce-
context: Oh, that's right! My TV show's coming up!\Could someone turn on the TV?\Sure thing!\And at the top of the charts, Miss Lynn Minmay!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Yeah! Minmay!\Shining, making a rapid desce- response:	We interrupt this song to bring you a special report.
context: Could someone turn on the TV?\Sure thing!\And at the top of the charts, Miss Lynn Minmay!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Yeah! Minmay!\Shining, making a rapid desce-\We interrupt this song to bring you a special report. response:	What?
context: Sure thing!\And at the top of the charts, Miss Lynn Minmay!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Yeah! Minmay!\Shining, making a rapid desce-\We interrupt this song to bring you a special report.\What? response:	What the hell?!
context: And at the top of the charts, Miss Lynn Minmay!\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Yeah! Minmay!\Shining, making a rapid desce-\We interrupt this song to bring you a special report.\What?\What the hell?! response:	What's goin' on?
context: Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Yeah! Minmay!\Shining, making a rapid desce-\We interrupt this song to bring you a special report.\What?\What the hell?!\What's goin' on? response:	According to a statement from Captain Global,
context: My boyfriend is a pilot\Yeah! Minmay!\Shining, making a rapid desce-\We interrupt this song to bring you a special report.\What?\What the hell?!\What's goin' on?\According to a statement from Captain Global, response:	the Macross will be undergoing quarantine procedures,
context: Yeah! Minmay!\Shining, making a rapid desce-\We interrupt this song to bring you a special report.\What?\What the hell?!\What's goin' on?\According to a statement from Captain Global,\the Macross will be undergoing quarantine procedures, response:	meaning that no civilians will be allowed to leave the ship.
context: Shining, making a rapid desce-\We interrupt this song to bring you a special report.\What?\What the hell?!\What's goin' on?\According to a statement from Captain Global,\the Macross will be undergoing quarantine procedures,\meaning that no civilians will be allowed to leave the ship. response:	What did he just say?!
context: We interrupt this song to bring you a special report.\What?\What the hell?!\What's goin' on?\According to a statement from Captain Global,\the Macross will be undergoing quarantine procedures,\meaning that no civilians will be allowed to leave the ship.\What did he just say?! response:	This is, of course, a temporary measure.
context: What?\What the hell?!\What's goin' on?\According to a statement from Captain Global,\the Macross will be undergoing quarantine procedures,\meaning that no civilians will be allowed to leave the ship.\What did he just say?!\This is, of course, a temporary measure. response:	Citizens are asked to remain calm and go about their normal business.
context: What the hell?!\What's goin' on?\According to a statement from Captain Global,\the Macross will be undergoing quarantine procedures,\meaning that no civilians will be allowed to leave the ship.\What did he just say?!\This is, of course, a temporary measure.\Citizens are asked to remain calm and go about their normal business. response:	We finally get back to Earth and they won't let us off the ship?!
context: What's goin' on?\According to a statement from Captain Global,\the Macross will be undergoing quarantine procedures,\meaning that no civilians will be allowed to leave the ship.\What did he just say?!\This is, of course, a temporary measure.\Citizens are asked to remain calm and go about their normal business.\We finally get back to Earth and they won't let us off the ship?! response:	What are they quarantining us for?!
context: According to a statement from Captain Global,\the Macross will be undergoing quarantine procedures,\meaning that no civilians will be allowed to leave the ship.\What did he just say?!\This is, of course, a temporary measure.\Citizens are asked to remain calm and go about their normal business.\We finally get back to Earth and they won't let us off the ship?!\What are they quarantining us for?! response:	Damn it, I want an explanation!
context: the Macross will be undergoing quarantine procedures,\meaning that no civilians will be allowed to leave the ship.\What did he just say?!\This is, of course, a temporary measure.\Citizens are asked to remain calm and go about their normal business.\We finally get back to Earth and they won't let us off the ship?!\What are they quarantining us for?!\Damn it, I want an explanation! response:	We now return to the song, already in progress.
context: meaning that no civilians will be allowed to leave the ship.\What did he just say?!\This is, of course, a temporary measure.\Citizens are asked to remain calm and go about their normal business.\We finally get back to Earth and they won't let us off the ship?!\What are they quarantining us for?!\Damn it, I want an explanation!\We now return to the song, already in progress. response:	Are they kidding?!
context: What did he just say?!\This is, of course, a temporary measure.\Citizens are asked to remain calm and go about their normal business.\We finally get back to Earth and they won't let us off the ship?!\What are they quarantining us for?!\Damn it, I want an explanation!\We now return to the song, already in progress.\Are they kidding?! response:	What's going on here?
context: This is, of course, a temporary measure.\Citizens are asked to remain calm and go about their normal business.\We finally get back to Earth and they won't let us off the ship?!\What are they quarantining us for?!\Damn it, I want an explanation!\We now return to the song, already in progress.\Are they kidding?!\What's going on here? response:	He could've come up with a better way of telling them.
context: Citizens are asked to remain calm and go about their normal business.\We finally get back to Earth and they won't let us off the ship?!\What are they quarantining us for?!\Damn it, I want an explanation!\We now return to the song, already in progress.\Are they kidding?!\What's going on here?\He could've come up with a better way of telling them. response:	No wonder these people are angry.
context: We finally get back to Earth and they won't let us off the ship?!\What are they quarantining us for?!\Damn it, I want an explanation!\We now return to the song, already in progress.\Are they kidding?!\What's going on here?\He could've come up with a better way of telling them.\No wonder these people are angry. response:	You think they're just going to accept it?
context: What are they quarantining us for?!\Damn it, I want an explanation!\We now return to the song, already in progress.\Are they kidding?!\What's going on here?\He could've come up with a better way of telling them.\No wonder these people are angry.\You think they're just going to accept it? response:	Hey, that's right! We've got some soldiers in here!
context: Damn it, I want an explanation!\We now return to the song, already in progress.\Are they kidding?!\What's going on here?\He could've come up with a better way of telling them.\No wonder these people are angry.\You think they're just going to accept it?\Hey, that's right! We've got some soldiers in here! response:	Let's have them explain what's going on!
context: We now return to the song, already in progress.\Are they kidding?!\What's going on here?\He could've come up with a better way of telling them.\No wonder these people are angry.\You think they're just going to accept it?\Hey, that's right! We've got some soldiers in here!\Let's have them explain what's going on! response:	Yeah, let's do it!
context: Are they kidding?!\What's going on here?\He could've come up with a better way of telling them.\No wonder these people are angry.\You think they're just going to accept it?\Hey, that's right! We've got some soldiers in here!\Let's have them explain what's going on!\Yeah, let's do it! response:	Well? You gonna explain this to us or what?!
context: What's going on here?\He could've come up with a better way of telling them.\No wonder these people are angry.\You think they're just going to accept it?\Hey, that's right! We've got some soldiers in here!\Let's have them explain what's going on!\Yeah, let's do it!\Well? You gonna explain this to us or what?! response:	Look, I don't know what's going on either.
context: He could've come up with a better way of telling them.\No wonder these people are angry.\You think they're just going to accept it?\Hey, that's right! We've got some soldiers in here!\Let's have them explain what's going on!\Yeah, let's do it!\Well? You gonna explain this to us or what?!\Look, I don't know what's going on either. response:	Stop it! Is this how law-abiding citizens act?
context: No wonder these people are angry.\You think they're just going to accept it?\Hey, that's right! We've got some soldiers in here!\Let's have them explain what's going on!\Yeah, let's do it!\Well? You gonna explain this to us or what?!\Look, I don't know what's going on either.\Stop it! Is this how law-abiding citizens act? response:	Just calm down.
context: You think they're just going to accept it?\Hey, that's right! We've got some soldiers in here!\Let's have them explain what's going on!\Yeah, let's do it!\Well? You gonna explain this to us or what?!\Look, I don't know what's going on either.\Stop it! Is this how law-abiding citizens act?\Just calm down. response:	Calm down? You think we can take something like this calmly?!
context: Hey, that's right! We've got some soldiers in here!\Let's have them explain what's going on!\Yeah, let's do it!\Well? You gonna explain this to us or what?!\Look, I don't know what's going on either.\Stop it! Is this how law-abiding citizens act?\Just calm down.\Calm down? You think we can take something like this calmly?! response:	Look, it's your fault we lost our homes!
context: Let's have them explain what's going on!\Yeah, let's do it!\Well? You gonna explain this to us or what?!\Look, I don't know what's going on either.\Stop it! Is this how law-abiding citizens act?\Just calm down.\Calm down? You think we can take something like this calmly?!\Look, it's your fault we lost our homes! response:	We finally get back to Earth, and...
context: Yeah, let's do it!\Well? You gonna explain this to us or what?!\Look, I don't know what's going on either.\Stop it! Is this how law-abiding citizens act?\Just calm down.\Calm down? You think we can take something like this calmly?!\Look, it's your fault we lost our homes!\We finally get back to Earth, and... response:	We get back, but...! You won't let us off the ship!
context: Well? You gonna explain this to us or what?!\Look, I don't know what's going on either.\Stop it! Is this how law-abiding citizens act?\Just calm down.\Calm down? You think we can take something like this calmly?!\Look, it's your fault we lost our homes!\We finally get back to Earth, and...\We get back, but...! You won't let us off the ship! response:	But it's just a temporary measure...
context: Look, I don't know what's going on either.\Stop it! Is this how law-abiding citizens act?\Just calm down.\Calm down? You think we can take something like this calmly?!\Look, it's your fault we lost our homes!\We finally get back to Earth, and...\We get back, but...! You won't let us off the ship!\But it's just a temporary measure... response:	That's the same thing the military always says!
context: Stop it! Is this how law-abiding citizens act?\Just calm down.\Calm down? You think we can take something like this calmly?!\Look, it's your fault we lost our homes!\We finally get back to Earth, and...\We get back, but...! You won't let us off the ship!\But it's just a temporary measure...\That's the same thing the military always says! response:	You'll be back on Earth real soon. You'll be off the ship real soon.
context: Just calm down.\Calm down? You think we can take something like this calmly?!\Look, it's your fault we lost our homes!\We finally get back to Earth, and...\We get back, but...! You won't let us off the ship!\But it's just a temporary measure...\That's the same thing the military always says!\You'll be back on Earth real soon. You'll be off the ship real soon. response:	We're sick of you people lying to us!
context: Calm down? You think we can take something like this calmly?!\Look, it's your fault we lost our homes!\We finally get back to Earth, and...\We get back, but...! You won't let us off the ship!\But it's just a temporary measure...\That's the same thing the military always says!\You'll be back on Earth real soon. You'll be off the ship real soon.\We're sick of you people lying to us! response:	Yeah!
context: Look, it's your fault we lost our homes!\We finally get back to Earth, and...\We get back, but...! You won't let us off the ship!\But it's just a temporary measure...\That's the same thing the military always says!\You'll be back on Earth real soon. You'll be off the ship real soon.\We're sick of you people lying to us!\Yeah! response:	Let's hold'em hostage and make the military let us off the ship!
context: We finally get back to Earth, and...\We get back, but...! You won't let us off the ship!\But it's just a temporary measure...\That's the same thing the military always says!\You'll be back on Earth real soon. You'll be off the ship real soon.\We're sick of you people lying to us!\Yeah!\Let's hold'em hostage and make the military let us off the ship! response:	Let's go.
context: We get back, but...! You won't let us off the ship!\But it's just a temporary measure...\That's the same thing the military always says!\You'll be back on Earth real soon. You'll be off the ship real soon.\We're sick of you people lying to us!\Yeah!\Let's hold'em hostage and make the military let us off the ship!\Let's go. response:	Hold it!
context: But it's just a temporary measure...\That's the same thing the military always says!\You'll be back on Earth real soon. You'll be off the ship real soon.\We're sick of you people lying to us!\Yeah!\Let's hold'em hostage and make the military let us off the ship!\Let's go.\Hold it! response:	What are you doing?!
context: That's the same thing the military always says!\You'll be back on Earth real soon. You'll be off the ship real soon.\We're sick of you people lying to us!\Yeah!\Let's hold'em hostage and make the military let us off the ship!\Let's go.\Hold it!\What are you doing?! response:	Shut up!
context: You'll be back on Earth real soon. You'll be off the ship real soon.\We're sick of you people lying to us!\Yeah!\Let's hold'em hostage and make the military let us off the ship!\Let's go.\Hold it!\What are you doing?!\Shut up! response:	That's enough!
context: We're sick of you people lying to us!\Yeah!\Let's hold'em hostage and make the military let us off the ship!\Let's go.\Hold it!\What are you doing?!\Shut up!\That's enough! response:	Do you know what will happen if you do this?!
context: Yeah!\Let's hold'em hostage and make the military let us off the ship!\Let's go.\Hold it!\What are you doing?!\Shut up!\That's enough!\Do you know what will happen if you do this?! response:	I said SHUT UP!
context: Let's hold'em hostage and make the military let us off the ship!\Let's go.\Hold it!\What are you doing?!\Shut up!\That's enough!\Do you know what will happen if you do this?!\I said SHUT UP! response:	Uh-oh.
context: Let's go.\Hold it!\What are you doing?!\Shut up!\That's enough!\Do you know what will happen if you do this?!\I said SHUT UP!\Uh-oh. response:	Bastard!
context: Hold it!\What are you doing?!\Shut up!\That's enough!\Do you know what will happen if you do this?!\I said SHUT UP!\Uh-oh.\Bastard! response:	You bastard!
context: What are you doing?!\Shut up!\That's enough!\Do you know what will happen if you do this?!\I said SHUT UP!\Uh-oh.\Bastard!\You bastard! response:	Damn it!
context: Shut up!\That's enough!\Do you know what will happen if you do this?!\I said SHUT UP!\Uh-oh.\Bastard!\You bastard!\Damn it! response:	I said stop!
context: That's enough!\Do you know what will happen if you do this?!\I said SHUT UP!\Uh-oh.\Bastard!\You bastard!\Damn it!\I said stop! response:	Are you all right?!
context: Do you know what will happen if you do this?!\I said SHUT UP!\Uh-oh.\Bastard!\You bastard!\Damn it!\I said stop!\Are you all right?! response:	That guy...
context: I said SHUT UP!\Uh-oh.\Bastard!\You bastard!\Damn it!\I said stop!\Are you all right?!\That guy... response:	Kaifun...you, too?
context: Uh-oh.\Bastard!\You bastard!\Damn it!\I said stop!\Are you all right?!\That guy...\Kaifun...you, too? response:	Damn you!
context: Bastard!\You bastard!\Damn it!\I said stop!\Are you all right?!\That guy...\Kaifun...you, too?\Damn you! response:	Ow...
context: You bastard!\Damn it!\I said stop!\Are you all right?!\That guy...\Kaifun...you, too?\Damn you!\Ow... response:	Kaifun, you were great!
context: Damn it!\I said stop!\Are you all right?!\That guy...\Kaifun...you, too?\Damn you!\Ow...\Kaifun, you were great! response:	That was Chinese kung-fu, huh?
context: I said stop!\Are you all right?!\That guy...\Kaifun...you, too?\Damn you!\Ow...\Kaifun, you were great!\That was Chinese kung-fu, huh? response:	Yeah, and he only used defensive techniques too.
context: Are you all right?!\That guy...\Kaifun...you, too?\Damn you!\Ow...\Kaifun, you were great!\That was Chinese kung-fu, huh?\Yeah, and he only used defensive techniques too. response:	So that's Chinese-style kung-fu?
context: That guy...\Kaifun...you, too?\Damn you!\Ow...\Kaifun, you were great!\That was Chinese kung-fu, huh?\Yeah, and he only used defensive techniques too.\So that's Chinese-style kung-fu? response:	I've never seen it before.
context: Kaifun...you, too?\Damn you!\Ow...\Kaifun, you were great!\That was Chinese kung-fu, huh?\Yeah, and he only used defensive techniques too.\So that's Chinese-style kung-fu?\I've never seen it before. response:	You're pretty tough for a guy who claims to hate fighting.
context: Damn you!\Ow...\Kaifun, you were great!\That was Chinese kung-fu, huh?\Yeah, and he only used defensive techniques too.\So that's Chinese-style kung-fu?\I've never seen it before.\You're pretty tough for a guy who claims to hate fighting. response:	I don't use it to hurt people.
context: Ow...\Kaifun, you were great!\That was Chinese kung-fu, huh?\Yeah, and he only used defensive techniques too.\So that's Chinese-style kung-fu?\I've never seen it before.\You're pretty tough for a guy who claims to hate fighting.\I don't use it to hurt people. response:	Ri... Mr. Kaifun, here.
context: Kaifun, you were great!\That was Chinese kung-fu, huh?\Yeah, and he only used defensive techniques too.\So that's Chinese-style kung-fu?\I've never seen it before.\You're pretty tough for a guy who claims to hate fighting.\I don't use it to hurt people.\Ri... Mr. Kaifun, here. response:	Forgive me. I'd accept it if you weren't a soldier, but...
context: That was Chinese kung-fu, huh?\Yeah, and he only used defensive techniques too.\So that's Chinese-style kung-fu?\I've never seen it before.\You're pretty tough for a guy who claims to hate fighting.\I don't use it to hurt people.\Ri... Mr. Kaifun, here.\Forgive me. I'd accept it if you weren't a soldier, but... response:	That's right. Kaifun hates military people!
context: Yeah, and he only used defensive techniques too.\So that's Chinese-style kung-fu?\I've never seen it before.\You're pretty tough for a guy who claims to hate fighting.\I don't use it to hurt people.\Ri... Mr. Kaifun, here.\Forgive me. I'd accept it if you weren't a soldier, but...\That's right. Kaifun hates military people! response:	Here!
context: So that's Chinese-style kung-fu?\I've never seen it before.\You're pretty tough for a guy who claims to hate fighting.\I don't use it to hurt people.\Ri... Mr. Kaifun, here.\Forgive me. I'd accept it if you weren't a soldier, but...\That's right. Kaifun hates military people!\Here! response:	Ow, not so hard.
context: I've never seen it before.\You're pretty tough for a guy who claims to hate fighting.\I don't use it to hurt people.\Ri... Mr. Kaifun, here.\Forgive me. I'd accept it if you weren't a soldier, but...\That's right. Kaifun hates military people!\Here!\Ow, not so hard. response:	Oh, I'm sorry.
context: You're pretty tough for a guy who claims to hate fighting.\I don't use it to hurt people.\Ri... Mr. Kaifun, here.\Forgive me. I'd accept it if you weren't a soldier, but...\That's right. Kaifun hates military people!\Here!\Ow, not so hard.\Oh, I'm sorry. response:	What's with Minmay?
context: I don't use it to hurt people.\Ri... Mr. Kaifun, here.\Forgive me. I'd accept it if you weren't a soldier, but...\That's right. Kaifun hates military people!\Here!\Ow, not so hard.\Oh, I'm sorry.\What's with Minmay? response:	What?! Kamujin went out in an assault craft?
context: Ri... Mr. Kaifun, here.\Forgive me. I'd accept it if you weren't a soldier, but...\That's right. Kaifun hates military people!\Here!\Ow, not so hard.\Oh, I'm sorry.\What's with Minmay?\What?! Kamujin went out in an assault craft? response:	Aye!
context: Forgive me. I'd accept it if you weren't a soldier, but...\That's right. Kaifun hates military people!\Here!\Ow, not so hard.\Oh, I'm sorry.\What's with Minmay?\What?! Kamujin went out in an assault craft?\Aye! response:	Oh, that foolish child...!
context: That's right. Kaifun hates military people!\Here!\Ow, not so hard.\Oh, I'm sorry.\What's with Minmay?\What?! Kamujin went out in an assault craft?\Aye!\Oh, that foolish child...! response:	Perhaps I should punish him a little bit.
context: Here!\Ow, not so hard.\Oh, I'm sorry.\What's with Minmay?\What?! Kamujin went out in an assault craft?\Aye!\Oh, that foolish child...!\Perhaps I should punish him a little bit. response:	Captain, an unidentified flying object is headed this way.
context: Ow, not so hard.\Oh, I'm sorry.\What's with Minmay?\What?! Kamujin went out in an assault craft?\Aye!\Oh, that foolish child...!\Perhaps I should punish him a little bit.\Captain, an unidentified flying object is headed this way. response:	What?!
context: Oh, I'm sorry.\What's with Minmay?\What?! Kamujin went out in an assault craft?\Aye!\Oh, that foolish child...!\Perhaps I should punish him a little bit.\Captain, an unidentified flying object is headed this way.\What?! response:	Altitude 12,000... 11,000...
context: What's with Minmay?\What?! Kamujin went out in an assault craft?\Aye!\Oh, that foolish child...!\Perhaps I should punish him a little bit.\Captain, an unidentified flying object is headed this way.\What?!\Altitude 12,000... 11,000... response:	On its current trajectory, it will land 12 km away at 1 o'clock.
context: What?! Kamujin went out in an assault craft?\Aye!\Oh, that foolish child...!\Perhaps I should punish him a little bit.\Captain, an unidentified flying object is headed this way.\What?!\Altitude 12,000... 11,000...\On its current trajectory, it will land 12 km away at 1 o'clock. response:	Take us to alert condition B at once.
context: Aye!\Oh, that foolish child...!\Perhaps I should punish him a little bit.\Captain, an unidentified flying object is headed this way.\What?!\Altitude 12,000... 11,000...\On its current trajectory, it will land 12 km away at 1 o'clock.\Take us to alert condition B at once. response:	And recall Captain Hayase here!
context: Oh, that foolish child...!\Perhaps I should punish him a little bit.\Captain, an unidentified flying object is headed this way.\What?!\Altitude 12,000... 11,000...\On its current trajectory, it will land 12 km away at 1 o'clock.\Take us to alert condition B at once.\And recall Captain Hayase here! response:	Yes, sir!
context: Perhaps I should punish him a little bit.\Captain, an unidentified flying object is headed this way.\What?!\Altitude 12,000... 11,000...\On its current trajectory, it will land 12 km away at 1 o'clock.\Take us to alert condition B at once.\And recall Captain Hayase here!\Yes, sir! response:	Enemy vessel descending!
context: Captain, an unidentified flying object is headed this way.\What?!\Altitude 12,000... 11,000...\On its current trajectory, it will land 12 km away at 1 o'clock.\Take us to alert condition B at once.\And recall Captain Hayase here!\Yes, sir!\Enemy vessel descending! response:	It looks like it will splash down at point K-32, R-56.
context: What?!\Altitude 12,000... 11,000...\On its current trajectory, it will land 12 km away at 1 o'clock.\Take us to alert condition B at once.\And recall Captain Hayase here!\Yes, sir!\Enemy vessel descending!\It looks like it will splash down at point K-32, R-56. response:	The enemy, huh?
context: Altitude 12,000... 11,000...\On its current trajectory, it will land 12 km away at 1 o'clock.\Take us to alert condition B at once.\And recall Captain Hayase here!\Yes, sir!\Enemy vessel descending!\It looks like it will splash down at point K-32, R-56.\The enemy, huh? response:	Well, fire interceptor missiles!
context: On its current trajectory, it will land 12 km away at 1 o'clock.\Take us to alert condition B at once.\And recall Captain Hayase here!\Yes, sir!\Enemy vessel descending!\It looks like it will splash down at point K-32, R-56.\The enemy, huh?\Well, fire interceptor missiles! response:	Yes, sir!
context: Take us to alert condition B at once.\And recall Captain Hayase here!\Yes, sir!\Enemy vessel descending!\It looks like it will splash down at point K-32, R-56.\The enemy, huh?\Well, fire interceptor missiles!\Yes, sir! response:	They're after the Macross, eh?
context: And recall Captain Hayase here!\Yes, sir!\Enemy vessel descending!\It looks like it will splash down at point K-32, R-56.\The enemy, huh?\Well, fire interceptor missiles!\Yes, sir!\They're after the Macross, eh? response:	I swear, the Macross is a burden that the Earth just can't handle.
context: Yes, sir!\Enemy vessel descending!\It looks like it will splash down at point K-32, R-56.\The enemy, huh?\Well, fire interceptor missiles!\Yes, sir!\They're after the Macross, eh?\I swear, the Macross is a burden that the Earth just can't handle. response:	Ten minutes until it reaches estimated landing coordinates.
context: Enemy vessel descending!\It looks like it will splash down at point K-32, R-56.\The enemy, huh?\Well, fire interceptor missiles!\Yes, sir!\They're after the Macross, eh?\I swear, the Macross is a burden that the Earth just can't handle.\Ten minutes until it reaches estimated landing coordinates. response:	All war ever leads to is destruction.
context: It looks like it will splash down at point K-32, R-56.\The enemy, huh?\Well, fire interceptor missiles!\Yes, sir!\They're after the Macross, eh?\I swear, the Macross is a burden that the Earth just can't handle.\Ten minutes until it reaches estimated landing coordinates.\All war ever leads to is destruction. response:	Misa? Misa!
context: The enemy, huh?\Well, fire interceptor missiles!\Yes, sir!\They're after the Macross, eh?\I swear, the Macross is a burden that the Earth just can't handle.\Ten minutes until it reaches estimated landing coordinates.\All war ever leads to is destruction.\Misa? Misa! response:	Misa, why are you so distracted?
context: Well, fire interceptor missiles!\Yes, sir!\They're after the Macross, eh?\I swear, the Macross is a burden that the Earth just can't handle.\Ten minutes until it reaches estimated landing coordinates.\All war ever leads to is destruction.\Misa? Misa!\Misa, why are you so distracted? response:	You finally found a boyfriend worth daydreaming about?
context: Yes, sir!\They're after the Macross, eh?\I swear, the Macross is a burden that the Earth just can't handle.\Ten minutes until it reaches estimated landing coordinates.\All war ever leads to is destruction.\Misa? Misa!\Misa, why are you so distracted?\You finally found a boyfriend worth daydreaming about? response:	There's no one like that!
context: They're after the Macross, eh?\I swear, the Macross is a burden that the Earth just can't handle.\Ten minutes until it reaches estimated landing coordinates.\All war ever leads to is destruction.\Misa? Misa!\Misa, why are you so distracted?\You finally found a boyfriend worth daydreaming about?\There's no one like that! response:	Incoming message from UN Forces High Command.
context: I swear, the Macross is a burden that the Earth just can't handle.\Ten minutes until it reaches estimated landing coordinates.\All war ever leads to is destruction.\Misa? Misa!\Misa, why are you so distracted?\You finally found a boyfriend worth daydreaming about?\There's no one like that!\Incoming message from UN Forces High Command. response:	They have launched interceptor missiles.
context: Ten minutes until it reaches estimated landing coordinates.\All war ever leads to is destruction.\Misa? Misa!\Misa, why are you so distracted?\You finally found a boyfriend worth daydreaming about?\There's no one like that!\Incoming message from UN Forces High Command.\They have launched interceptor missiles. response:	Not killing us...
context: All war ever leads to is destruction.\Misa? Misa!\Misa, why are you so distracted?\You finally found a boyfriend worth daydreaming about?\There's no one like that!\Incoming message from UN Forces High Command.\They have launched interceptor missiles.\Not killing us... response:	But not letting us live either.
context: Misa? Misa!\Misa, why are you so distracted?\You finally found a boyfriend worth daydreaming about?\There's no one like that!\Incoming message from UN Forces High Command.\They have launched interceptor missiles.\Not killing us...\But not letting us live either. response:	Captain! Aren't we going to respond?
context: Misa, why are you so distracted?\You finally found a boyfriend worth daydreaming about?\There's no one like that!\Incoming message from UN Forces High Command.\They have launched interceptor missiles.\Not killing us...\But not letting us live either.\Captain! Aren't we going to respond? response:	We're not allowed to touch this planet, remember?!
context: You finally found a boyfriend worth daydreaming about?\There's no one like that!\Incoming message from UN Forces High Command.\They have launched interceptor missiles.\Not killing us...\But not letting us live either.\Captain! Aren't we going to respond?\We're not allowed to touch this planet, remember?! response:	So the planet isn't our target?
context: There's no one like that!\Incoming message from UN Forces High Command.\They have launched interceptor missiles.\Not killing us...\But not letting us live either.\Captain! Aren't we going to respond?\We're not allowed to touch this planet, remember?!\So the planet isn't our target? response:	That's right.
context: Incoming message from UN Forces High Command.\They have launched interceptor missiles.\Not killing us...\But not letting us live either.\Captain! Aren't we going to respond?\We're not allowed to touch this planet, remember?!\So the planet isn't our target?\That's right. response:	Valkyrie teams, first wave: launch!
context: They have launched interceptor missiles.\Not killing us...\But not letting us live either.\Captain! Aren't we going to respond?\We're not allowed to touch this planet, remember?!\So the planet isn't our target?\That's right.\Valkyrie teams, first wave: launch! response:	The enemy ship has launched flying battle pods!
context: Not killing us...\But not letting us live either.\Captain! Aren't we going to respond?\We're not allowed to touch this planet, remember?!\So the planet isn't our target?\That's right.\Valkyrie teams, first wave: launch!\The enemy ship has launched flying battle pods! response:	We have to light a fire under their ass somehow, and get them back into space!
context: But not letting us live either.\Captain! Aren't we going to respond?\We're not allowed to touch this planet, remember?!\So the planet isn't our target?\That's right.\Valkyrie teams, first wave: launch!\The enemy ship has launched flying battle pods!\We have to light a fire under their ass somehow, and get them back into space! response:	A large number of battle pods are headed for us.
context: Captain! Aren't we going to respond?\We're not allowed to touch this planet, remember?!\So the planet isn't our target?\That's right.\Valkyrie teams, first wave: launch!\The enemy ship has launched flying battle pods!\We have to light a fire under their ass somehow, and get them back into space!\A large number of battle pods are headed for us. response:	It's turning into a close-quarters fight.
context: We're not allowed to touch this planet, remember?!\So the planet isn't our target?\That's right.\Valkyrie teams, first wave: launch!\The enemy ship has launched flying battle pods!\We have to light a fire under their ass somehow, and get them back into space!\A large number of battle pods are headed for us.\It's turning into a close-quarters fight. response:	Move the Spartan teams out onto the deck!
context: So the planet isn't our target?\That's right.\Valkyrie teams, first wave: launch!\The enemy ship has launched flying battle pods!\We have to light a fire under their ass somehow, and get them back into space!\A large number of battle pods are headed for us.\It's turning into a close-quarters fight.\Move the Spartan teams out onto the deck! response:	Yes, sir!
context: That's right.\Valkyrie teams, first wave: launch!\The enemy ship has launched flying battle pods!\We have to light a fire under their ass somehow, and get them back into space!\A large number of battle pods are headed for us.\It's turning into a close-quarters fight.\Move the Spartan teams out onto the deck!\Yes, sir! response:	That stupid Minmay. What's so good about that guy?
context: Valkyrie teams, first wave: launch!\The enemy ship has launched flying battle pods!\We have to light a fire under their ass somehow, and get them back into space!\A large number of battle pods are headed for us.\It's turning into a close-quarters fight.\Move the Spartan teams out onto the deck!\Yes, sir!\That stupid Minmay. What's so good about that guy? response:	Spartan teams, stand by in blocks 7, 9, and 16.
context: The enemy ship has launched flying battle pods!\We have to light a fire under their ass somehow, and get them back into space!\A large number of battle pods are headed for us.\It's turning into a close-quarters fight.\Move the Spartan teams out onto the deck!\Yes, sir!\That stupid Minmay. What's so good about that guy?\Spartan teams, stand by in blocks 7, 9, and 16. response:	Vermillion Team, provide support to block 3!
context: We have to light a fire under their ass somehow, and get them back into space!\A large number of battle pods are headed for us.\It's turning into a close-quarters fight.\Move the Spartan teams out onto the deck!\Yes, sir!\That stupid Minmay. What's so good about that guy?\Spartan teams, stand by in blocks 7, 9, and 16.\Vermillion Team, provide support to block 3! response:	How many do we have to shoot down before they stop coming, Capt. Hayase?
context: A large number of battle pods are headed for us.\It's turning into a close-quarters fight.\Move the Spartan teams out onto the deck!\Yes, sir!\That stupid Minmay. What's so good about that guy?\Spartan teams, stand by in blocks 7, 9, and 16.\Vermillion Team, provide support to block 3!\How many do we have to shoot down before they stop coming, Capt. Hayase? response:	A hundred thousand?
context: It's turning into a close-quarters fight.\Move the Spartan teams out onto the deck!\Yes, sir!\That stupid Minmay. What's so good about that guy?\Spartan teams, stand by in blocks 7, 9, and 16.\Vermillion Team, provide support to block 3!\How many do we have to shoot down before they stop coming, Capt. Hayase?\A hundred thousand? response:	A million?!
