context: TS response:	SCRIPT
context: Is everything okay?\No...\It's broken.\This is bad!\What do we do?\I'll think of something.\You hide.\As soon as you can, run. response:	Anyone here?
context: No...\It's broken.\This is bad!\What do we do?\I'll think of something.\You hide.\As soon as you can, run.\Anyone here? response:	Who's there?
context: It's broken.\This is bad!\What do we do?\I'll think of something.\You hide.\As soon as you can, run.\Anyone here?\Who's there? response:	Stay back!
context: This is bad!\What do we do?\I'll think of something.\You hide.\As soon as you can, run.\Anyone here?\Who's there?\Stay back! response:	I'm in the midst of an operation
context: What do we do?\I'll think of something.\You hide.\As soon as you can, run.\Anyone here?\Who's there?\Stay back!\I'm in the midst of an operation response:	to end the Organization's schemes!
context: I'll think of something.\You hide.\As soon as you can, run.\Anyone here?\Who's there?\Stay back!\I'm in the midst of an operation\to end the Organization's schemes! response:	This is a level-70 top-secret mission.
context: You hide.\As soon as you can, run.\Anyone here?\Who's there?\Stay back!\I'm in the midst of an operation\to end the Organization's schemes!\This is a level-70 top-secret mission. response:	So stay away from this place!
context: As soon as you can, run.\Anyone here?\Who's there?\Stay back!\I'm in the midst of an operation\to end the Organization's schemes!\This is a level-70 top-secret mission.\So stay away from this place! response:	This way! Hurry!
context: Anyone here?\Who's there?\Stay back!\I'm in the midst of an operation\to end the Organization's schemes!\This is a level-70 top-secret mission.\So stay away from this place!\This way! Hurry! response:	Hey!
context: Who's there?\Stay back!\I'm in the midst of an operation\to end the Organization's schemes!\This is a level-70 top-secret mission.\So stay away from this place!\This way! Hurry!\Hey! response:	Wait!
context: Stay back!\I'm in the midst of an operation\to end the Organization's schemes!\This is a level-70 top-secret mission.\So stay away from this place!\This way! Hurry!\Hey!\Wait! response:	We're running.
context: I'm in the midst of an operation\to end the Organization's schemes!\This is a level-70 top-secret mission.\So stay away from this place!\This way! Hurry!\Hey!\Wait!\We're running. response:	Hurry!
context: to end the Organization's schemes!\This is a level-70 top-secret mission.\So stay away from this place!\This way! Hurry!\Hey!\Wait!\We're running.\Hurry! response:	I don't know what happened in the future,
context: This is a level-70 top-secret mission.\So stay away from this place!\This way! Hurry!\Hey!\Wait!\We're running.\Hurry!\I don't know what happened in the future, response:	but right now, I'm a lab member, just like you!
context: So stay away from this place!\This way! Hurry!\Hey!\Wait!\We're running.\Hurry!\I don't know what happened in the future,\but right now, I'm a lab member, just like you! response:	Okabe!
context: This way! Hurry!\Hey!\Wait!\We're running.\Hurry!\I don't know what happened in the future,\but right now, I'm a lab member, just like you!\Okabe! response:	You're safe?
context: Hey!\Wait!\We're running.\Hurry!\I don't know what happened in the future,\but right now, I'm a lab member, just like you!\Okabe!\You're safe? response:	Let's go!
context: Wait!\We're running.\Hurry!\I don't know what happened in the future,\but right now, I'm a lab member, just like you!\Okabe!\You're safe?\Let's go! response:	What do we do?
context: We're running.\Hurry!\I don't know what happened in the future,\but right now, I'm a lab member, just like you!\Okabe!\You're safe?\Let's go!\What do we do? response:	We can't go back there.
context: Hurry!\I don't know what happened in the future,\but right now, I'm a lab member, just like you!\Okabe!\You're safe?\Let's go!\What do we do?\We can't go back there. response:	Was the time machine broken?
context: I don't know what happened in the future,\but right now, I'm a lab member, just like you!\Okabe!\You're safe?\Let's go!\What do we do?\We can't go back there.\Was the time machine broken? response:	Was it from when it crashed into the roof?
context: but right now, I'm a lab member, just like you!\Okabe!\You're safe?\Let's go!\What do we do?\We can't go back there.\Was the time machine broken?\Was it from when it crashed into the roof? response:	It didn't crash.
context: Okabe!\You're safe?\Let's go!\What do we do?\We can't go back there.\Was the time machine broken?\Was it from when it crashed into the roof?\It didn't crash. response:	There was an error in calculating the coordinates,
context: You're safe?\Let's go!\What do we do?\We can't go back there.\Was the time machine broken?\Was it from when it crashed into the roof?\It didn't crash.\There was an error in calculating the coordinates, response:	where it appeared.
context: Let's go!\What do we do?\We can't go back there.\Was the time machine broken?\Was it from when it crashed into the roof?\It didn't crash.\There was an error in calculating the coordinates,\where it appeared. response:	When I arrived, it wasn't broken.
context: What do we do?\We can't go back there.\Was the time machine broken?\Was it from when it crashed into the roof?\It didn't crash.\There was an error in calculating the coordinates,\where it appeared.\When I arrived, it wasn't broken. response:	Then when?
context: We can't go back there.\Was the time machine broken?\Was it from when it crashed into the roof?\It didn't crash.\There was an error in calculating the coordinates,\where it appeared.\When I arrived, it wasn't broken.\Then when? response:	If I had to guess, I'd say that thunderstorm we had...
context: Was the time machine broken?\Was it from when it crashed into the roof?\It didn't crash.\There was an error in calculating the coordinates,\where it appeared.\When I arrived, it wasn't broken.\Then when?\If I had to guess, I'd say that thunderstorm we had... response:	It might have been hit by lightning, or flooded...
context: Was it from when it crashed into the roof?\It didn't crash.\There was an error in calculating the coordinates,\where it appeared.\When I arrived, it wasn't broken.\Then when?\If I had to guess, I'd say that thunderstorm we had...\It might have been hit by lightning, or flooded... response:	It's my fault.
context: It didn't crash.\There was an error in calculating the coordinates,\where it appeared.\When I arrived, it wasn't broken.\Then when?\If I had to guess, I'd say that thunderstorm we had...\It might have been hit by lightning, or flooded...\It's my fault. response:	Because I stopped you then...
context: There was an error in calculating the coordinates,\where it appeared.\When I arrived, it wasn't broken.\Then when?\If I had to guess, I'd say that thunderstorm we had...\It might have been hit by lightning, or flooded...\It's my fault.\Because I stopped you then... response:	I'll use the time leap machine...
context: where it appeared.\When I arrived, it wasn't broken.\Then when?\If I had to guess, I'd say that thunderstorm we had...\It might have been hit by lightning, or flooded...\It's my fault.\Because I stopped you then...\I'll use the time leap machine... response:	We can only use it to go back 48 hours.
context: When I arrived, it wasn't broken.\Then when?\If I had to guess, I'd say that thunderstorm we had...\It might have been hit by lightning, or flooded...\It's my fault.\Because I stopped you then...\I'll use the time leap machine...\We can only use it to go back 48 hours. response:	We can't get back to that night.
context: Then when?\If I had to guess, I'd say that thunderstorm we had...\It might have been hit by lightning, or flooded...\It's my fault.\Because I stopped you then...\I'll use the time leap machine...\We can only use it to go back 48 hours.\We can't get back to that night. response:	Okarin!
context: If I had to guess, I'd say that thunderstorm we had...\It might have been hit by lightning, or flooded...\It's my fault.\Because I stopped you then...\I'll use the time leap machine...\We can only use it to go back 48 hours.\We can't get back to that night.\Okarin! response:	And Kurisu-chan and Suzu-san are with you!
context: It might have been hit by lightning, or flooded...\It's my fault.\Because I stopped you then...\I'll use the time leap machine...\We can only use it to go back 48 hours.\We can't get back to that night.\Okarin!\And Kurisu-chan and Suzu-san are with you! response:	You didn't go home?
context: It's my fault.\Because I stopped you then...\I'll use the time leap machine...\We can only use it to go back 48 hours.\We can't get back to that night.\Okarin!\And Kurisu-chan and Suzu-san are with you!\You didn't go home? response:	Mayushii said we should have a party to celebrate
context: Because I stopped you then...\I'll use the time leap machine...\We can only use it to go back 48 hours.\We can't get back to that night.\Okarin!\And Kurisu-chan and Suzu-san are with you!\You didn't go home?\Mayushii said we should have a party to celebrate response:	the time machine's completion.
context: I'll use the time leap machine...\We can only use it to go back 48 hours.\We can't get back to that night.\Okarin!\And Kurisu-chan and Suzu-san are with you!\You didn't go home?\Mayushii said we should have a party to celebrate\the time machine's completion. response:	Daru-kun and I went shopping!
context: We can only use it to go back 48 hours.\We can't get back to that night.\Okarin!\And Kurisu-chan and Suzu-san are with you!\You didn't go home?\Mayushii said we should have a party to celebrate\the time machine's completion.\Daru-kun and I went shopping! response:	I said we were done for the day!
context: We can't get back to that night.\Okarin!\And Kurisu-chan and Suzu-san are with you!\You didn't go home?\Mayushii said we should have a party to celebrate\the time machine's completion.\Daru-kun and I went shopping!\I said we were done for the day! response:	I'm sorry, Mayuri.
context: Okarin!\And Kurisu-chan and Suzu-san are with you!\You didn't go home?\Mayushii said we should have a party to celebrate\the time machine's completion.\Daru-kun and I went shopping!\I said we were done for the day!\I'm sorry, Mayuri. response:	We have to talk about something important.
context: And Kurisu-chan and Suzu-san are with you!\You didn't go home?\Mayushii said we should have a party to celebrate\the time machine's completion.\Daru-kun and I went shopping!\I said we were done for the day!\I'm sorry, Mayuri.\We have to talk about something important. response:	Okarin?
context: You didn't go home?\Mayushii said we should have a party to celebrate\the time machine's completion.\Daru-kun and I went shopping!\I said we were done for the day!\I'm sorry, Mayuri.\We have to talk about something important.\Okarin? response:	Just go home for today.
context: Mayushii said we should have a party to celebrate\the time machine's completion.\Daru-kun and I went shopping!\I said we were done for the day!\I'm sorry, Mayuri.\We have to talk about something important.\Okarin?\Just go home for today. response:	We'll have the party another time.
context: the time machine's completion.\Daru-kun and I went shopping!\I said we were done for the day!\I'm sorry, Mayuri.\We have to talk about something important.\Okarin?\Just go home for today.\We'll have the party another time. response:	All right.
context: Daru-kun and I went shopping!\I said we were done for the day!\I'm sorry, Mayuri.\We have to talk about something important.\Okarin?\Just go home for today.\We'll have the party another time.\All right. response:	But don't do anything dangerous.
context: I said we were done for the day!\I'm sorry, Mayuri.\We have to talk about something important.\Okarin?\Just go home for today.\We'll have the party another time.\All right.\But don't do anything dangerous. response:	Mayushii is worried.
context: I'm sorry, Mayuri.\We have to talk about something important.\Okarin?\Just go home for today.\We'll have the party another time.\All right.\But don't do anything dangerous.\Mayushii is worried. response:	It'll be fine.
context: We have to talk about something important.\Okarin?\Just go home for today.\We'll have the party another time.\All right.\But don't do anything dangerous.\Mayushii is worried.\It'll be fine. response:	I promise.
context: Okarin?\Just go home for today.\We'll have the party another time.\All right.\But don't do anything dangerous.\Mayushii is worried.\It'll be fine.\I promise. response:	See you tomorrow, then!
context: Just go home for today.\We'll have the party another time.\All right.\But don't do anything dangerous.\Mayushii is worried.\It'll be fine.\I promise.\See you tomorrow, then! response:	Yeah.
context: We'll have the party another time.\All right.\But don't do anything dangerous.\Mayushii is worried.\It'll be fine.\I promise.\See you tomorrow, then!\Yeah. response:	I heard the trains stopped.
context: All right.\But don't do anything dangerous.\Mayushii is worried.\It'll be fine.\I promise.\See you tomorrow, then!\Yeah.\I heard the trains stopped. response:	Seriously?
context: But don't do anything dangerous.\Mayushii is worried.\It'll be fine.\I promise.\See you tomorrow, then!\Yeah.\I heard the trains stopped.\Seriously? response:	We'll have to repair the time machine.
context: Mayushii is worried.\It'll be fine.\I promise.\See you tomorrow, then!\Yeah.\I heard the trains stopped.\Seriously?\We'll have to repair the time machine. response:	First, go back five hours ago,
context: It'll be fine.\I promise.\See you tomorrow, then!\Yeah.\I heard the trains stopped.\Seriously?\We'll have to repair the time machine.\First, go back five hours ago, response:	to when the time leap machine was completed.
context: I promise.\See you tomorrow, then!\Yeah.\I heard the trains stopped.\Seriously?\We'll have to repair the time machine.\First, go back five hours ago,\to when the time leap machine was completed. response:	From there, go back 48 hours.
context: See you tomorrow, then!\Yeah.\I heard the trains stopped.\Seriously?\We'll have to repair the time machine.\First, go back five hours ago,\to when the time leap machine was completed.\From there, go back 48 hours. response:	To 2:00 PM, on the 11th.
context: Yeah.\I heard the trains stopped.\Seriously?\We'll have to repair the time machine.\First, go back five hours ago,\to when the time leap machine was completed.\From there, go back 48 hours.\To 2:00 PM, on the 11th. response:	That's the most time we have.
context: I heard the trains stopped.\Seriously?\We'll have to repair the time machine.\First, go back five hours ago,\to when the time leap machine was completed.\From there, go back 48 hours.\To 2:00 PM, on the 11th.\That's the most time we have. response:	I'll finish the time machine during those two days,
context: Seriously?\We'll have to repair the time machine.\First, go back five hours ago,\to when the time leap machine was completed.\From there, go back 48 hours.\To 2:00 PM, on the 11th.\That's the most time we have.\I'll finish the time machine during those two days, response:	no matter what.
context: We'll have to repair the time machine.\First, go back five hours ago,\to when the time leap machine was completed.\From there, go back 48 hours.\To 2:00 PM, on the 11th.\That's the most time we have.\I'll finish the time machine during those two days,\no matter what. response:	If I can't, I'll redo those two days as many times as it takes.
context: First, go back five hours ago,\to when the time leap machine was completed.\From there, go back 48 hours.\To 2:00 PM, on the 11th.\That's the most time we have.\I'll finish the time machine during those two days,\no matter what.\If I can't, I'll redo those two days as many times as it takes. response:	This isn't to save the world.
context: to when the time leap machine was completed.\From there, go back 48 hours.\To 2:00 PM, on the 11th.\That's the most time we have.\I'll finish the time machine during those two days,\no matter what.\If I can't, I'll redo those two days as many times as it takes.\This isn't to save the world. response:	It's a mission to save Mayuri.
context: From there, go back 48 hours.\To 2:00 PM, on the 11th.\That's the most time we have.\I'll finish the time machine during those two days,\no matter what.\If I can't, I'll redo those two days as many times as it takes.\This isn't to save the world.\It's a mission to save Mayuri. response:	Okabe?
context: To 2:00 PM, on the 11th.\That's the most time we have.\I'll finish the time machine during those two days,\no matter what.\If I can't, I'll redo those two days as many times as it takes.\This isn't to save the world.\It's a mission to save Mayuri.\Okabe? response:	What's wrong?
context: That's the most time we have.\I'll finish the time machine during those two days,\no matter what.\If I can't, I'll redo those two days as many times as it takes.\This isn't to save the world.\It's a mission to save Mayuri.\Okabe?\What's wrong? response:	Gather all the lab members right away.
context: I'll finish the time machine during those two days,\no matter what.\If I can't, I'll redo those two days as many times as it takes.\This isn't to save the world.\It's a mission to save Mayuri.\Okabe?\What's wrong?\Gather all the lab members right away. response:	There's something I want to talk to them about.
context: no matter what.\If I can't, I'll redo those two days as many times as it takes.\This isn't to save the world.\It's a mission to save Mayuri.\Okabe?\What's wrong?\Gather all the lab members right away.\There's something I want to talk to them about. response:	Future tech is awesome.
context: If I can't, I'll redo those two days as many times as it takes.\This isn't to save the world.\It's a mission to save Mayuri.\Okabe?\What's wrong?\Gather all the lab members right away.\There's something I want to talk to them about.\Future tech is awesome. response:	This must be photoshopped.
context: This isn't to save the world.\It's a mission to save Mayuri.\Okabe?\What's wrong?\Gather all the lab members right away.\There's something I want to talk to them about.\Future tech is awesome.\This must be photoshopped. response:	Can you fix it?
context: It's a mission to save Mayuri.\Okabe?\What's wrong?\Gather all the lab members right away.\There's something I want to talk to them about.\Future tech is awesome.\This must be photoshopped.\Can you fix it? response:	Miss Amane, you can't do it yourself?
context: Okabe?\What's wrong?\Gather all the lab members right away.\There's something I want to talk to them about.\Future tech is awesome.\This must be photoshopped.\Can you fix it?\Miss Amane, you can't do it yourself? response:	It's too much for me.
context: What's wrong?\Gather all the lab members right away.\There's something I want to talk to them about.\Future tech is awesome.\This must be photoshopped.\Can you fix it?\Miss Amane, you can't do it yourself?\It's too much for me. response:	My father's the one who made it.
context: Gather all the lab members right away.\There's something I want to talk to them about.\Future tech is awesome.\This must be photoshopped.\Can you fix it?\Miss Amane, you can't do it yourself?\It's too much for me.\My father's the one who made it. response:	There's no way we can fix a time machine
context: There's something I want to talk to them about.\Future tech is awesome.\This must be photoshopped.\Can you fix it?\Miss Amane, you can't do it yourself?\It's too much for me.\My father's the one who made it.\There's no way we can fix a time machine response:	from 2036, using today's technology.
context: Future tech is awesome.\This must be photoshopped.\Can you fix it?\Miss Amane, you can't do it yourself?\It's too much for me.\My father's the one who made it.\There's no way we can fix a time machine\from 2036, using today's technology. response:	We won't know until we try.
context: This must be photoshopped.\Can you fix it?\Miss Amane, you can't do it yourself?\It's too much for me.\My father's the one who made it.\There's no way we can fix a time machine\from 2036, using today's technology.\We won't know until we try. response:	Anyway, try and do it in two days, Daru.
context: Can you fix it?\Miss Amane, you can't do it yourself?\It's too much for me.\My father's the one who made it.\There's no way we can fix a time machine\from 2036, using today's technology.\We won't know until we try.\Anyway, try and do it in two days, Daru. response:	You're our only hope.
context: Miss Amane, you can't do it yourself?\It's too much for me.\My father's the one who made it.\There's no way we can fix a time machine\from 2036, using today's technology.\We won't know until we try.\Anyway, try and do it in two days, Daru.\You're our only hope. response:	Why two days?
context: It's too much for me.\My father's the one who made it.\There's no way we can fix a time machine\from 2036, using today's technology.\We won't know until we try.\Anyway, try and do it in two days, Daru.\You're our only hope.\Why two days? response:	Well...
context: My father's the one who made it.\There's no way we can fix a time machine\from 2036, using today's technology.\We won't know until we try.\Anyway, try and do it in two days, Daru.\You're our only hope.\Why two days?\Well... response:	Just do it!
context: There's no way we can fix a time machine\from 2036, using today's technology.\We won't know until we try.\Anyway, try and do it in two days, Daru.\You're our only hope.\Why two days?\Well...\Just do it! response:	If you can, I'll do anything you want.
context: from 2036, using today's technology.\We won't know until we try.\Anyway, try and do it in two days, Daru.\You're our only hope.\Why two days?\Well...\Just do it!\If you can, I'll do anything you want. response:	Teacher, I want to have a day-long date with Feyris-tan!
context: We won't know until we try.\Anyway, try and do it in two days, Daru.\You're our only hope.\Why two days?\Well...\Just do it!\If you can, I'll do anything you want.\Teacher, I want to have a day-long date with Feyris-tan! response:	All right, I'll make it happen somehow.
context: Anyway, try and do it in two days, Daru.\You're our only hope.\Why two days?\Well...\Just do it!\If you can, I'll do anything you want.\Teacher, I want to have a day-long date with Feyris-tan!\All right, I'll make it happen somehow. response:	No, that's impossible.
context: You're our only hope.\Why two days?\Well...\Just do it!\If you can, I'll do anything you want.\Teacher, I want to have a day-long date with Feyris-tan!\All right, I'll make it happen somehow.\No, that's impossible. response:	I can do anything!
context: Why two days?\Well...\Just do it!\If you can, I'll do anything you want.\Teacher, I want to have a day-long date with Feyris-tan!\All right, I'll make it happen somehow.\No, that's impossible.\I can do anything! response:	Believe in me.
context: Well...\Just do it!\If you can, I'll do anything you want.\Teacher, I want to have a day-long date with Feyris-tan!\All right, I'll make it happen somehow.\No, that's impossible.\I can do anything!\Believe in me. response:	You're serious? For real?
context: Just do it!\If you can, I'll do anything you want.\Teacher, I want to have a day-long date with Feyris-tan!\All right, I'll make it happen somehow.\No, that's impossible.\I can do anything!\Believe in me.\You're serious? For real? response:	I promise.
context: If you can, I'll do anything you want.\Teacher, I want to have a day-long date with Feyris-tan!\All right, I'll make it happen somehow.\No, that's impossible.\I can do anything!\Believe in me.\You're serious? For real?\I promise. response:	So do it.
context: Teacher, I want to have a day-long date with Feyris-tan!\All right, I'll make it happen somehow.\No, that's impossible.\I can do anything!\Believe in me.\You're serious? For real?\I promise.\So do it. response:	Very well!
context: All right, I'll make it happen somehow.\No, that's impossible.\I can do anything!\Believe in me.\You're serious? For real?\I promise.\So do it.\Very well! response:	One more thing, okay?
context: No, that's impossible.\I can do anything!\Believe in me.\You're serious? For real?\I promise.\So do it.\Very well!\One more thing, okay? response:	If I fix it, in addition to the IBN 5100,
context: I can do anything!\Believe in me.\You're serious? For real?\I promise.\So do it.\Very well!\One more thing, okay?\If I fix it, in addition to the IBN 5100, response:	get me a cel from the legendary
context: Believe in me.\You're serious? For real?\I promise.\So do it.\Very well!\One more thing, okay?\If I fix it, in addition to the IBN 5100,\get me a cel from the legendary response:	1975 magical girl anime, Ragical Girl Omit-chan!
context: You're serious? For real?\I promise.\So do it.\Very well!\One more thing, okay?\If I fix it, in addition to the IBN 5100,\get me a cel from the legendary\1975 magical girl anime, Ragical Girl Omit-chan! response:	Shut up.
context: I promise.\So do it.\Very well!\One more thing, okay?\If I fix it, in addition to the IBN 5100,\get me a cel from the legendary\1975 magical girl anime, Ragical Girl Omit-chan!\Shut up. response:	Should I help, too?
context: So do it.\Very well!\One more thing, okay?\If I fix it, in addition to the IBN 5100,\get me a cel from the legendary\1975 magical girl anime, Ragical Girl Omit-chan!\Shut up.\Should I help, too? response:	No, you need to finish the time leap machine.
context: Very well!\One more thing, okay?\If I fix it, in addition to the IBN 5100,\get me a cel from the legendary\1975 magical girl anime, Ragical Girl Omit-chan!\Shut up.\Should I help, too?\No, you need to finish the time leap machine. response:	We should get back to the lab.
context: One more thing, okay?\If I fix it, in addition to the IBN 5100,\get me a cel from the legendary\1975 magical girl anime, Ragical Girl Omit-chan!\Shut up.\Should I help, too?\No, you need to finish the time leap machine.\We should get back to the lab. response:	Hey, aren't you all forgetting something?
context: If I fix it, in addition to the IBN 5100,\get me a cel from the legendary\1975 magical girl anime, Ragical Girl Omit-chan!\Shut up.\Should I help, too?\No, you need to finish the time leap machine.\We should get back to the lab.\Hey, aren't you all forgetting something? response:	Looking for Suzu-san's dad.
context: get me a cel from the legendary\1975 magical girl anime, Ragical Girl Omit-chan!\Shut up.\Should I help, too?\No, you need to finish the time leap machine.\We should get back to the lab.\Hey, aren't you all forgetting something?\Looking for Suzu-san's dad. response:	I'm all right...
context: 1975 magical girl anime, Ragical Girl Omit-chan!\Shut up.\Should I help, too?\No, you need to finish the time leap machine.\We should get back to the lab.\Hey, aren't you all forgetting something?\Looking for Suzu-san's dad.\I'm all right... response:	No, you're not!
context: Shut up.\Should I help, too?\No, you need to finish the time leap machine.\We should get back to the lab.\Hey, aren't you all forgetting something?\Looking for Suzu-san's dad.\I'm all right...\No, you're not! response:	You got in the time machine
context: Should I help, too?\No, you need to finish the time leap machine.\We should get back to the lab.\Hey, aren't you all forgetting something?\Looking for Suzu-san's dad.\I'm all right...\No, you're not!\You got in the time machine response:	because you had a job to do,
context: No, you need to finish the time leap machine.\We should get back to the lab.\Hey, aren't you all forgetting something?\Looking for Suzu-san's dad.\I'm all right...\No, you're not!\You got in the time machine\because you had a job to do, response:	but also because you wanted to see your dad, right?
context: We should get back to the lab.\Hey, aren't you all forgetting something?\Looking for Suzu-san's dad.\I'm all right...\No, you're not!\You got in the time machine\because you had a job to do,\but also because you wanted to see your dad, right? response:	So Mayushii wants to help you find him.
context: Hey, aren't you all forgetting something?\Looking for Suzu-san's dad.\I'm all right...\No, you're not!\You got in the time machine\because you had a job to do,\but also because you wanted to see your dad, right?\So Mayushii wants to help you find him. response:	Your dad's name was Barrel Titor, right?
context: Looking for Suzu-san's dad.\I'm all right...\No, you're not!\You got in the time machine\because you had a job to do,\but also because you wanted to see your dad, right?\So Mayushii wants to help you find him.\Your dad's name was Barrel Titor, right? response:	That was his code name.
context: I'm all right...\No, you're not!\You got in the time machine\because you had a job to do,\but also because you wanted to see your dad, right?\So Mayushii wants to help you find him.\Your dad's name was Barrel Titor, right?\That was his code name. response:	I don't know his real name.
context: No, you're not!\You got in the time machine\because you had a job to do,\but also because you wanted to see your dad, right?\So Mayushii wants to help you find him.\Your dad's name was Barrel Titor, right?\That was his code name.\I don't know his real name. response:	What's Amane?
context: You got in the time machine\because you had a job to do,\but also because you wanted to see your dad, right?\So Mayushii wants to help you find him.\Your dad's name was Barrel Titor, right?\That was his code name.\I don't know his real name.\What's Amane? response:	My mom's name.
context: because you had a job to do,\but also because you wanted to see your dad, right?\So Mayushii wants to help you find him.\Your dad's name was Barrel Titor, right?\That was his code name.\I don't know his real name.\What's Amane?\My mom's name. response:	My only clue is this little badge he had.
context: but also because you wanted to see your dad, right?\So Mayushii wants to help you find him.\Your dad's name was Barrel Titor, right?\That was his code name.\I don't know his real name.\What's Amane?\My mom's name.\My only clue is this little badge he had. response:	Your dad is in 2010 Akihabara, right?
context: So Mayushii wants to help you find him.\Your dad's name was Barrel Titor, right?\That was his code name.\I don't know his real name.\What's Amane?\My mom's name.\My only clue is this little badge he had.\Your dad is in 2010 Akihabara, right? response:	Okay, Mayushii will be the investigator.
context: Your dad's name was Barrel Titor, right?\That was his code name.\I don't know his real name.\What's Amane?\My mom's name.\My only clue is this little badge he had.\Your dad is in 2010 Akihabara, right?\Okay, Mayushii will be the investigator. response:	Shiina Mayuri... She's a good girl, isn't she?
context: That was his code name.\I don't know his real name.\What's Amane?\My mom's name.\My only clue is this little badge he had.\Your dad is in 2010 Akihabara, right?\Okay, Mayushii will be the investigator.\Shiina Mayuri... She's a good girl, isn't she? response:	Think you can fix it?
context: I don't know his real name.\What's Amane?\My mom's name.\My only clue is this little badge he had.\Your dad is in 2010 Akihabara, right?\Okay, Mayushii will be the investigator.\Shiina Mayuri... She's a good girl, isn't she?\Think you can fix it? response:	No way to say for sure yet.
context: What's Amane?\My mom's name.\My only clue is this little badge he had.\Your dad is in 2010 Akihabara, right?\Okay, Mayushii will be the investigator.\Shiina Mayuri... She's a good girl, isn't she?\Think you can fix it?\No way to say for sure yet. response:	But when I looked at it, I realized...
context: My mom's name.\My only clue is this little badge he had.\Your dad is in 2010 Akihabara, right?\Okay, Mayushii will be the investigator.\Shiina Mayuri... She's a good girl, isn't she?\Think you can fix it?\No way to say for sure yet.\But when I looked at it, I realized... response:	It's kind of like the Phone Microwave.
context: My only clue is this little badge he had.\Your dad is in 2010 Akihabara, right?\Okay, Mayushii will be the investigator.\Shiina Mayuri... She's a good girl, isn't she?\Think you can fix it?\No way to say for sure yet.\But when I looked at it, I realized...\It's kind of like the Phone Microwave. response:	Then it's possible you can fix it, right?
context: Your dad is in 2010 Akihabara, right?\Okay, Mayushii will be the investigator.\Shiina Mayuri... She's a good girl, isn't she?\Think you can fix it?\No way to say for sure yet.\But when I looked at it, I realized...\It's kind of like the Phone Microwave.\Then it's possible you can fix it, right? response:	I wonder if your dad's nearby.
context: Okay, Mayushii will be the investigator.\Shiina Mayuri... She's a good girl, isn't she?\Think you can fix it?\No way to say for sure yet.\But when I looked at it, I realized...\It's kind of like the Phone Microwave.\Then it's possible you can fix it, right?\I wonder if your dad's nearby. response:	He knew that we were in Akiba, in 2010, right?
context: Shiina Mayuri... She's a good girl, isn't she?\Think you can fix it?\No way to say for sure yet.\But when I looked at it, I realized...\It's kind of like the Phone Microwave.\Then it's possible you can fix it, right?\I wonder if your dad's nearby.\He knew that we were in Akiba, in 2010, right? response:	I think so.
context: Think you can fix it?\No way to say for sure yet.\But when I looked at it, I realized...\It's kind of like the Phone Microwave.\Then it's possible you can fix it, right?\I wonder if your dad's nearby.\He knew that we were in Akiba, in 2010, right?\I think so. response:	But I never heard from him directly.
context: No way to say for sure yet.\But when I looked at it, I realized...\It's kind of like the Phone Microwave.\Then it's possible you can fix it, right?\I wonder if your dad's nearby.\He knew that we were in Akiba, in 2010, right?\I think so.\But I never heard from him directly. response:	I've never met him.
context: But when I looked at it, I realized...\It's kind of like the Phone Microwave.\Then it's possible you can fix it, right?\I wonder if your dad's nearby.\He knew that we were in Akiba, in 2010, right?\I think so.\But I never heard from him directly.\I've never met him. response:	Everything was in his will.
context: It's kind of like the Phone Microwave.\Then it's possible you can fix it, right?\I wonder if your dad's nearby.\He knew that we were in Akiba, in 2010, right?\I think so.\But I never heard from him directly.\I've never met him.\Everything was in his will. response:	My dad was researching a time machine, separately from SERN...
context: Then it's possible you can fix it, right?\I wonder if your dad's nearby.\He knew that we were in Akiba, in 2010, right?\I think so.\But I never heard from him directly.\I've never met him.\Everything was in his will.\My dad was researching a time machine, separately from SERN... response:	To change the future.
context: I wonder if your dad's nearby.\He knew that we were in Akiba, in 2010, right?\I think so.\But I never heard from him directly.\I've never met him.\Everything was in his will.\My dad was researching a time machine, separately from SERN...\To change the future. response:	I'm here to carry on, in his place.
context: He knew that we were in Akiba, in 2010, right?\I think so.\But I never heard from him directly.\I've never met him.\Everything was in his will.\My dad was researching a time machine, separately from SERN...\To change the future.\I'm here to carry on, in his place. response:	I really am sorry...
context: I think so.\But I never heard from him directly.\I've never met him.\Everything was in his will.\My dad was researching a time machine, separately from SERN...\To change the future.\I'm here to carry on, in his place.\I really am sorry... response:	But it might be that, if I can fix the time machine,
context: But I never heard from him directly.\I've never met him.\Everything was in his will.\My dad was researching a time machine, separately from SERN...\To change the future.\I'm here to carry on, in his place.\I really am sorry...\But it might be that, if I can fix the time machine, response:	we'll find your dad before you get back from 1975.
context: I've never met him.\Everything was in his will.\My dad was researching a time machine, separately from SERN...\To change the future.\I'm here to carry on, in his place.\I really am sorry...\But it might be that, if I can fix the time machine,\we'll find your dad before you get back from 1975. response:	So keep this a secret from Okarin,
context: Everything was in his will.\My dad was researching a time machine, separately from SERN...\To change the future.\I'm here to carry on, in his place.\I really am sorry...\But it might be that, if I can fix the time machine,\we'll find your dad before you get back from 1975.\So keep this a secret from Okarin, response:	and try to get me that cel...
context: My dad was researching a time machine, separately from SERN...\To change the future.\I'm here to carry on, in his place.\I really am sorry...\But it might be that, if I can fix the time machine,\we'll find your dad before you get back from 1975.\So keep this a secret from Okarin,\and try to get me that cel... response:	That's a pretty straightforward way to do it.
