context: Late Night Show response:	Late Night Show
context: A jug?\Yup, a jug.\Why a jug?\Well, the jug is just a jug.\But what's inside the jug is water.\It's called Kyukon water and it absorbs soul waves.\The jug is, at most, a mere jug.\Just try and put your hand in it. response:	Yeah, it's more suspicious than the jug.
context: Yup, a jug.\Why a jug?\Well, the jug is just a jug.\But what's inside the jug is water.\It's called Kyukon water and it absorbs soul waves.\The jug is, at most, a mere jug.\Just try and put your hand in it.\Yeah, it's more suspicious than the jug. response:	What the heck is this?
context: Why a jug?\Well, the jug is just a jug.\But what's inside the jug is water.\It's called Kyukon water and it absorbs soul waves.\The jug is, at most, a mere jug.\Just try and put your hand in it.\Yeah, it's more suspicious than the jug.\What the heck is this? response:	This jug is dangerous!
context: Well, the jug is just a jug.\But what's inside the jug is water.\It's called Kyukon water and it absorbs soul waves.\The jug is, at most, a mere jug.\Just try and put your hand in it.\Yeah, it's more suspicious than the jug.\What the heck is this?\This jug is dangerous! response:	You mean the water... the water...
context: But what's inside the jug is water.\It's called Kyukon water and it absorbs soul waves.\The jug is, at most, a mere jug.\Just try and put your hand in it.\Yeah, it's more suspicious than the jug.\What the heck is this?\This jug is dangerous!\You mean the water... the water... response:	At first, try it with just a finger.
context: It's called Kyukon water and it absorbs soul waves.\The jug is, at most, a mere jug.\Just try and put your hand in it.\Yeah, it's more suspicious than the jug.\What the heck is this?\This jug is dangerous!\You mean the water... the water...\At first, try it with just a finger. response:	So if I can bear soaking myself in this,
context: The jug is, at most, a mere jug.\Just try and put your hand in it.\Yeah, it's more suspicious than the jug.\What the heck is this?\This jug is dangerous!\You mean the water... the water...\At first, try it with just a finger.\So if I can bear soaking myself in this, response:	That's how it is.
context: Just try and put your hand in it.\Yeah, it's more suspicious than the jug.\What the heck is this?\This jug is dangerous!\You mean the water... the water...\At first, try it with just a finger.\So if I can bear soaking myself in this,\That's how it is. response:	Interesting!
context: Yeah, it's more suspicious than the jug.\What the heck is this?\This jug is dangerous!\You mean the water... the water...\At first, try it with just a finger.\So if I can bear soaking myself in this,\That's how it is.\Interesting! response:	I've only been doing weight lifting, lately.
context: What the heck is this?\This jug is dangerous!\You mean the water... the water...\At first, try it with just a finger.\So if I can bear soaking myself in this,\That's how it is.\Interesting!\I've only been doing weight lifting, lately. response:	Eh?
context: This jug is dangerous!\You mean the water... the water...\At first, try it with just a finger.\So if I can bear soaking myself in this,\That's how it is.\Interesting!\I've only been doing weight lifting, lately.\Eh? response:	What?
context: You mean the water... the water...\At first, try it with just a finger.\So if I can bear soaking myself in this,\That's how it is.\Interesting!\I've only been doing weight lifting, lately.\Eh?\What? response:	No fair!
context: At first, try it with just a finger.\So if I can bear soaking myself in this,\That's how it is.\Interesting!\I've only been doing weight lifting, lately.\Eh?\What?\No fair! response:	Why are you so strong just by doing weight lifting?
context: So if I can bear soaking myself in this,\That's how it is.\Interesting!\I've only been doing weight lifting, lately.\Eh?\What?\No fair!\Why are you so strong just by doing weight lifting? response:	It's obvious! I'm Black Star!
context: That's how it is.\Interesting!\I've only been doing weight lifting, lately.\Eh?\What?\No fair!\Why are you so strong just by doing weight lifting?\It's obvious! I'm Black Star! response:	It's obvious! I'm Black Star!
context: Interesting!\I've only been doing weight lifting, lately.\Eh?\What?\No fair!\Why are you so strong just by doing weight lifting?\It's obvious! I'm Black Star!\It's obvious! I'm Black Star! response:	We're on different levels!
context: I've only been doing weight lifting, lately.\Eh?\What?\No fair!\Why are you so strong just by doing weight lifting?\It's obvious! I'm Black Star!\It's obvious! I'm Black Star!\We're on different levels! response:	I'm the big man who'll eventually surpass God!
context: Eh?\What?\No fair!\Why are you so strong just by doing weight lifting?\It's obvious! I'm Black Star!\It's obvious! I'm Black Star!\We're on different levels!\I'm the big man who'll eventually surpass God! response:	No fair!
context: What?\No fair!\Why are you so strong just by doing weight lifting?\It's obvious! I'm Black Star!\It's obvious! I'm Black Star!\We're on different levels!\I'm the big man who'll eventually surpass God!\No fair! response:	Dr. Stein, get me one of those jugs too, please!
context: No fair!\Why are you so strong just by doing weight lifting?\It's obvious! I'm Black Star!\It's obvious! I'm Black Star!\We're on different levels!\I'm the big man who'll eventually surpass God!\No fair!\Dr. Stein, get me one of those jugs too, please! response:	It's useless.
context: Why are you so strong just by doing weight lifting?\It's obvious! I'm Black Star!\It's obvious! I'm Black Star!\We're on different levels!\I'm the big man who'll eventually surpass God!\No fair!\Dr. Stein, get me one of those jugs too, please!\It's useless. response:	That's something to help Black Star and Tsubaki use the Demon Blade mode.
context: It's obvious! I'm Black Star!\It's obvious! I'm Black Star!\We're on different levels!\I'm the big man who'll eventually surpass God!\No fair!\Dr. Stein, get me one of those jugs too, please!\It's useless.\That's something to help Black Star and Tsubaki use the Demon Blade mode. response:	My greatness can't afford losing to this jug.
context: It's obvious! I'm Black Star!\We're on different levels!\I'm the big man who'll eventually surpass God!\No fair!\Dr. Stein, get me one of those jugs too, please!\It's useless.\That's something to help Black Star and Tsubaki use the Demon Blade mode.\My greatness can't afford losing to this jug. response:	Black Star's confidence, although completely unintenionally,
context: We're on different levels!\I'm the big man who'll eventually surpass God!\No fair!\Dr. Stein, get me one of those jugs too, please!\It's useless.\That's something to help Black Star and Tsubaki use the Demon Blade mode.\My greatness can't afford losing to this jug.\Black Star's confidence, although completely unintenionally, response:	Even if it's unthinkable.
context: I'm the big man who'll eventually surpass God!\No fair!\Dr. Stein, get me one of those jugs too, please!\It's useless.\That's something to help Black Star and Tsubaki use the Demon Blade mode.\My greatness can't afford losing to this jug.\Black Star's confidence, although completely unintenionally,\Even if it's unthinkable. response:	Forcing himself?
context: No fair!\Dr. Stein, get me one of those jugs too, please!\It's useless.\That's something to help Black Star and Tsubaki use the Demon Blade mode.\My greatness can't afford losing to this jug.\Black Star's confidence, although completely unintenionally,\Even if it's unthinkable.\Forcing himself? response:	Yes.
context: Dr. Stein, get me one of those jugs too, please!\It's useless.\That's something to help Black Star and Tsubaki use the Demon Blade mode.\My greatness can't afford losing to this jug.\Black Star's confidence, although completely unintenionally,\Even if it's unthinkable.\Forcing himself?\Yes. response:	There's nothing someone as big as me can't do.
context: It's useless.\That's something to help Black Star and Tsubaki use the Demon Blade mode.\My greatness can't afford losing to this jug.\Black Star's confidence, although completely unintenionally,\Even if it's unthinkable.\Forcing himself?\Yes.\There's nothing someone as big as me can't do. response:	It's obvious I can do it.
context: That's something to help Black Star and Tsubaki use the Demon Blade mode.\My greatness can't afford losing to this jug.\Black Star's confidence, although completely unintenionally,\Even if it's unthinkable.\Forcing himself?\Yes.\There's nothing someone as big as me can't do.\It's obvious I can do it. response:	With that as his driving force,...
context: My greatness can't afford losing to this jug.\Black Star's confidence, although completely unintenionally,\Even if it's unthinkable.\Forcing himself?\Yes.\There's nothing someone as big as me can't do.\It's obvious I can do it.\With that as his driving force,... response:	he tries to make a challenge out of anything and everything.
context: Black Star's confidence, although completely unintenionally,\Even if it's unthinkable.\Forcing himself?\Yes.\There's nothing someone as big as me can't do.\It's obvious I can do it.\With that as his driving force,...\he tries to make a challenge out of anything and everything. response:	Because he truly wants to surpass God.
context: Even if it's unthinkable.\Forcing himself?\Yes.\There's nothing someone as big as me can't do.\It's obvious I can do it.\With that as his driving force,...\he tries to make a challenge out of anything and everything.\Because he truly wants to surpass God. response:	He will become strong.
context: Forcing himself?\Yes.\There's nothing someone as big as me can't do.\It's obvious I can do it.\With that as his driving force,...\he tries to make a challenge out of anything and everything.\Because he truly wants to surpass God.\He will become strong. response:	Yes.
context: Yes.\There's nothing someone as big as me can't do.\It's obvious I can do it.\With that as his driving force,...\he tries to make a challenge out of anything and everything.\Because he truly wants to surpass God.\He will become strong.\Yes. response:	But that's Black Star's style of strengthening his soul.
context: There's nothing someone as big as me can't do.\It's obvious I can do it.\With that as his driving force,...\he tries to make a challenge out of anything and everything.\Because he truly wants to surpass God.\He will become strong.\Yes.\But that's Black Star's style of strengthening his soul. response:	For Maka, you have your own ways.
context: It's obvious I can do it.\With that as his driving force,...\he tries to make a challenge out of anything and everything.\Because he truly wants to surpass God.\He will become strong.\Yes.\But that's Black Star's style of strengthening his soul.\For Maka, you have your own ways. response:	My own way?
context: With that as his driving force,...\he tries to make a challenge out of anything and everything.\Because he truly wants to surpass God.\He will become strong.\Yes.\But that's Black Star's style of strengthening his soul.\For Maka, you have your own ways.\My own way? response:	It's not wrong to hesitate or be impatient.
context: he tries to make a challenge out of anything and everything.\Because he truly wants to surpass God.\He will become strong.\Yes.\But that's Black Star's style of strengthening his soul.\For Maka, you have your own ways.\My own way?\It's not wrong to hesitate or be impatient. response:	But there's one decisive factor you're missing right now.
context: Because he truly wants to surpass God.\He will become strong.\Yes.\But that's Black Star's style of strengthening his soul.\For Maka, you have your own ways.\My own way?\It's not wrong to hesitate or be impatient.\But there's one decisive factor you're missing right now. response:	Something I'm missing?
context: He will become strong.\Yes.\But that's Black Star's style of strengthening his soul.\For Maka, you have your own ways.\My own way?\It's not wrong to hesitate or be impatient.\But there's one decisive factor you're missing right now.\Something I'm missing? response:	When you find it, come to me.
context: Yes.\But that's Black Star's style of strengthening his soul.\For Maka, you have your own ways.\My own way?\It's not wrong to hesitate or be impatient.\But there's one decisive factor you're missing right now.\Something I'm missing?\When you find it, come to me. response:	I said one finger for starters, didn't I?
context: But that's Black Star's style of strengthening his soul.\For Maka, you have your own ways.\My own way?\It's not wrong to hesitate or be impatient.\But there's one decisive factor you're missing right now.\Something I'm missing?\When you find it, come to me.\I said one finger for starters, didn't I? response:	You can take the jug, so go home for today.
context: For Maka, you have your own ways.\My own way?\It's not wrong to hesitate or be impatient.\But there's one decisive factor you're missing right now.\Something I'm missing?\When you find it, come to me.\I said one finger for starters, didn't I?\You can take the jug, so go home for today. response:	Hey, Maka. What about the party?
context: My own way?\It's not wrong to hesitate or be impatient.\But there's one decisive factor you're missing right now.\Something I'm missing?\When you find it, come to me.\I said one finger for starters, didn't I?\You can take the jug, so go home for today.\Hey, Maka. What about the party? response:	Oh! That's right!
context: It's not wrong to hesitate or be impatient.\But there's one decisive factor you're missing right now.\Something I'm missing?\When you find it, come to me.\I said one finger for starters, didn't I?\You can take the jug, so go home for today.\Hey, Maka. What about the party?\Oh! That's right! response:	We're holding a party for Black Star and Tsubaki-chan getting their first soul,
context: But there's one decisive factor you're missing right now.\Something I'm missing?\When you find it, come to me.\I said one finger for starters, didn't I?\You can take the jug, so go home for today.\Hey, Maka. What about the party?\Oh! That's right!\We're holding a party for Black Star and Tsubaki-chan getting their first soul, response:	Make some tasty seafood, right?
context: Something I'm missing?\When you find it, come to me.\I said one finger for starters, didn't I?\You can take the jug, so go home for today.\Hey, Maka. What about the party?\Oh! That's right!\We're holding a party for Black Star and Tsubaki-chan getting their first soul,\Make some tasty seafood, right? response:	Youch!!
context: When you find it, come to me.\I said one finger for starters, didn't I?\You can take the jug, so go home for today.\Hey, Maka. What about the party?\Oh! That's right!\We're holding a party for Black Star and Tsubaki-chan getting their first soul,\Make some tasty seafood, right?\Youch!! response:	Is he stupid?
context: I said one finger for starters, didn't I?\You can take the jug, so go home for today.\Hey, Maka. What about the party?\Oh! That's right!\We're holding a party for Black Star and Tsubaki-chan getting their first soul,\Make some tasty seafood, right?\Youch!!\Is he stupid? response:	Well then, Soul-kun, come back next week.
context: You can take the jug, so go home for today.\Hey, Maka. What about the party?\Oh! That's right!\We're holding a party for Black Star and Tsubaki-chan getting their first soul,\Make some tasty seafood, right?\Youch!!\Is he stupid?\Well then, Soul-kun, come back next week. response:	Excuse me.
context: Hey, Maka. What about the party?\Oh! That's right!\We're holding a party for Black Star and Tsubaki-chan getting their first soul,\Make some tasty seafood, right?\Youch!!\Is he stupid?\Well then, Soul-kun, come back next week.\Excuse me. response:	Yo!
context: Oh! That's right!\We're holding a party for Black Star and Tsubaki-chan getting their first soul,\Make some tasty seafood, right?\Youch!!\Is he stupid?\Well then, Soul-kun, come back next week.\Excuse me.\Yo! response:	We're holding the party now, so don't be late.
context: We're holding a party for Black Star and Tsubaki-chan getting their first soul,\Make some tasty seafood, right?\Youch!!\Is he stupid?\Well then, Soul-kun, come back next week.\Excuse me.\Yo!\We're holding the party now, so don't be late. response:	The cause seems to be that wound.
context: Make some tasty seafood, right?\Youch!!\Is he stupid?\Well then, Soul-kun, come back next week.\Excuse me.\Yo!\We're holding the party now, so don't be late.\The cause seems to be that wound. response:	Whenever she sees this wound, she...
context: Youch!!\Is he stupid?\Well then, Soul-kun, come back next week.\Excuse me.\Yo!\We're holding the party now, so don't be late.\The cause seems to be that wound.\Whenever she sees this wound, she... response:	Let me just make it clear, there won't be any special guest.
context: Is he stupid?\Well then, Soul-kun, come back next week.\Excuse me.\Yo!\We're holding the party now, so don't be late.\The cause seems to be that wound.\Whenever she sees this wound, she...\Let me just make it clear, there won't be any special guest. response:	You just said something atrocious.
context: Well then, Soul-kun, come back next week.\Excuse me.\Yo!\We're holding the party now, so don't be late.\The cause seems to be that wound.\Whenever she sees this wound, she...\Let me just make it clear, there won't be any special guest.\You just said something atrocious. response:	Did you really want to see the good stuff sooner?
context: Excuse me.\Yo!\We're holding the party now, so don't be late.\The cause seems to be that wound.\Whenever she sees this wound, she...\Let me just make it clear, there won't be any special guest.\You just said something atrocious.\Did you really want to see the good stuff sooner? response:	We'll keep holding it back and tease you.
context: Yo!\We're holding the party now, so don't be late.\The cause seems to be that wound.\Whenever she sees this wound, she...\Let me just make it clear, there won't be any special guest.\You just said something atrocious.\Did you really want to see the good stuff sooner?\We'll keep holding it back and tease you. response:	Basically, we're being tsundere.
context: We're holding the party now, so don't be late.\The cause seems to be that wound.\Whenever she sees this wound, she...\Let me just make it clear, there won't be any special guest.\You just said something atrocious.\Did you really want to see the good stuff sooner?\We'll keep holding it back and tease you.\Basically, we're being tsundere. response:	To the uninitiated: tsundere is a famous Otaku term describing the personality of someone tough on the outside but soft on the inside.
context: The cause seems to be that wound.\Whenever she sees this wound, she...\Let me just make it clear, there won't be any special guest.\You just said something atrocious.\Did you really want to see the good stuff sooner?\We'll keep holding it back and tease you.\Basically, we're being tsundere.\To the uninitiated: tsundere is a famous Otaku term describing the personality of someone tough on the outside but soft on the inside. response:	Well then, who might it be?
context: Whenever she sees this wound, she...\Let me just make it clear, there won't be any special guest.\You just said something atrocious.\Did you really want to see the good stuff sooner?\We'll keep holding it back and tease you.\Basically, we're being tsundere.\To the uninitiated: tsundere is a famous Otaku term describing the personality of someone tough on the outside but soft on the inside.\Well then, who might it be? response:	The hint is its existence in the East of Shinjuku.
context: Let me just make it clear, there won't be any special guest.\You just said something atrocious.\Did you really want to see the good stuff sooner?\We'll keep holding it back and tease you.\Basically, we're being tsundere.\To the uninitiated: tsundere is a famous Otaku term describing the personality of someone tough on the outside but soft on the inside.\Well then, who might it be?\The hint is its existence in the East of Shinjuku. response:	This is a pun involving the city Uzentsubaki, located to the East of Shinjuku.
context: You just said something atrocious.\Did you really want to see the good stuff sooner?\We'll keep holding it back and tease you.\Basically, we're being tsundere.\To the uninitiated: tsundere is a famous Otaku term describing the personality of someone tough on the outside but soft on the inside.\Well then, who might it be?\The hint is its existence in the East of Shinjuku.\This is a pun involving the city Uzentsubaki, located to the East of Shinjuku. response:	Wait up, our gallery's after the break!
context: Did you really want to see the good stuff sooner?\We'll keep holding it back and tease you.\Basically, we're being tsundere.\To the uninitiated: tsundere is a famous Otaku term describing the personality of someone tough on the outside but soft on the inside.\Well then, who might it be?\The hint is its existence in the East of Shinjuku.\This is a pun involving the city Uzentsubaki, located to the East of Shinjuku.\Wait up, our gallery's after the break! response:	Wait up, our gallery's after the break!
context: We'll keep holding it back and tease you.\Basically, we're being tsundere.\To the uninitiated: tsundere is a famous Otaku term describing the personality of someone tough on the outside but soft on the inside.\Well then, who might it be?\The hint is its existence in the East of Shinjuku.\This is a pun involving the city Uzentsubaki, located to the East of Shinjuku.\Wait up, our gallery's after the break!\Wait up, our gallery's after the break! response:	Setting taste aside, I sure ate!
context: Basically, we're being tsundere.\To the uninitiated: tsundere is a famous Otaku term describing the personality of someone tough on the outside but soft on the inside.\Well then, who might it be?\The hint is its existence in the East of Shinjuku.\This is a pun involving the city Uzentsubaki, located to the East of Shinjuku.\Wait up, our gallery's after the break!\Wait up, our gallery's after the break!\Setting taste aside, I sure ate! response:	The way you say it kind of pisses me off...
context: To the uninitiated: tsundere is a famous Otaku term describing the personality of someone tough on the outside but soft on the inside.\Well then, who might it be?\The hint is its existence in the East of Shinjuku.\This is a pun involving the city Uzentsubaki, located to the East of Shinjuku.\Wait up, our gallery's after the break!\Wait up, our gallery's after the break!\Setting taste aside, I sure ate!\The way you say it kind of pisses me off... response:	The way you say it kind of pisses me off...
context: Well then, who might it be?\The hint is its existence in the East of Shinjuku.\This is a pun involving the city Uzentsubaki, located to the East of Shinjuku.\Wait up, our gallery's after the break!\Wait up, our gallery's after the break!\Setting taste aside, I sure ate!\The way you say it kind of pisses me off...\The way you say it kind of pisses me off... response:	It was delicious, Maka-chan.
context: The hint is its existence in the East of Shinjuku.\This is a pun involving the city Uzentsubaki, located to the East of Shinjuku.\Wait up, our gallery's after the break!\Wait up, our gallery's after the break!\Setting taste aside, I sure ate!\The way you say it kind of pisses me off...\The way you say it kind of pisses me off...\It was delicious, Maka-chan. response:	Delicious! Delicious!
context: This is a pun involving the city Uzentsubaki, located to the East of Shinjuku.\Wait up, our gallery's after the break!\Wait up, our gallery's after the break!\Setting taste aside, I sure ate!\The way you say it kind of pisses me off...\The way you say it kind of pisses me off...\It was delicious, Maka-chan.\Delicious! Delicious! response:	Thanks for the food.
context: Wait up, our gallery's after the break!\Wait up, our gallery's after the break!\Setting taste aside, I sure ate!\The way you say it kind of pisses me off...\The way you say it kind of pisses me off...\It was delicious, Maka-chan.\Delicious! Delicious!\Thanks for the food. response:	You've got a nice room.
context: Wait up, our gallery's after the break!\Setting taste aside, I sure ate!\The way you say it kind of pisses me off...\The way you say it kind of pisses me off...\It was delicious, Maka-chan.\Delicious! Delicious!\Thanks for the food.\You've got a nice room. response:	Nice and tidy.
context: Setting taste aside, I sure ate!\The way you say it kind of pisses me off...\The way you say it kind of pisses me off...\It was delicious, Maka-chan.\Delicious! Delicious!\Thanks for the food.\You've got a nice room.\Nice and tidy. response:	Maka goes ballistic if I make a mess.
context: The way you say it kind of pisses me off...\The way you say it kind of pisses me off...\It was delicious, Maka-chan.\Delicious! Delicious!\Thanks for the food.\You've got a nice room.\Nice and tidy.\Maka goes ballistic if I make a mess. response:	You two live here alone?
context: The way you say it kind of pisses me off...\It was delicious, Maka-chan.\Delicious! Delicious!\Thanks for the food.\You've got a nice room.\Nice and tidy.\Maka goes ballistic if I make a mess.\You two live here alone? response:	Yohoo! Everyone having fun?
context: It was delicious, Maka-chan.\Delicious! Delicious!\Thanks for the food.\You've got a nice room.\Nice and tidy.\Maka goes ballistic if I make a mess.\You two live here alone?\Yohoo! Everyone having fun? response:	Hey, hey! Won't someone jump into the bathtub with Blair?
context: Delicious! Delicious!\Thanks for the food.\You've got a nice room.\Nice and tidy.\Maka goes ballistic if I make a mess.\You two live here alone?\Yohoo! Everyone having fun?\Hey, hey! Won't someone jump into the bathtub with Blair? response:	Is she always like this?
context: Thanks for the food.\You've got a nice room.\Nice and tidy.\Maka goes ballistic if I make a mess.\You two live here alone?\Yohoo! Everyone having fun?\Hey, hey! Won't someone jump into the bathtub with Blair?\Is she always like this? response:	Yeah...
context: You've got a nice room.\Nice and tidy.\Maka goes ballistic if I make a mess.\You two live here alone?\Yohoo! Everyone having fun?\Hey, hey! Won't someone jump into the bathtub with Blair?\Is she always like this?\Yeah... response:	Somebody take that colourful cat away!
context: Nice and tidy.\Maka goes ballistic if I make a mess.\You two live here alone?\Yohoo! Everyone having fun?\Hey, hey! Won't someone jump into the bathtub with Blair?\Is she always like this?\Yeah...\Somebody take that colourful cat away! response:	Staying undercover at Shibusen has paid off...
context: Maka goes ballistic if I make a mess.\You two live here alone?\Yohoo! Everyone having fun?\Hey, hey! Won't someone jump into the bathtub with Blair?\Is she always like this?\Yeah...\Somebody take that colourful cat away!\Staying undercover at Shibusen has paid off... response:	Soul Eater contaminated by the black blood...
context: You two live here alone?\Yohoo! Everyone having fun?\Hey, hey! Won't someone jump into the bathtub with Blair?\Is she always like this?\Yeah...\Somebody take that colourful cat away!\Staying undercover at Shibusen has paid off...\Soul Eater contaminated by the black blood... response:	Should I give it a try?
context: Yohoo! Everyone having fun?\Hey, hey! Won't someone jump into the bathtub with Blair?\Is she always like this?\Yeah...\Somebody take that colourful cat away!\Staying undercover at Shibusen has paid off...\Soul Eater contaminated by the black blood...\Should I give it a try? response:	I've obtained the key.
context: Hey, hey! Won't someone jump into the bathtub with Blair?\Is she always like this?\Yeah...\Somebody take that colourful cat away!\Staying undercover at Shibusen has paid off...\Soul Eater contaminated by the black blood...\Should I give it a try?\I've obtained the key. response:	My, what a nice surprise, here of all places.
context: Is she always like this?\Yeah...\Somebody take that colourful cat away!\Staying undercover at Shibusen has paid off...\Soul Eater contaminated by the black blood...\Should I give it a try?\I've obtained the key.\My, what a nice surprise, here of all places. response:	My, what a nice surprise, here of all places.
context: Yeah...\Somebody take that colourful cat away!\Staying undercover at Shibusen has paid off...\Soul Eater contaminated by the black blood...\Should I give it a try?\I've obtained the key.\My, what a nice surprise, here of all places.\My, what a nice surprise, here of all places. response:	I guess you'd already know without my saying it, but...
context: Somebody take that colourful cat away!\Staying undercover at Shibusen has paid off...\Soul Eater contaminated by the black blood...\Should I give it a try?\I've obtained the key.\My, what a nice surprise, here of all places.\My, what a nice surprise, here of all places.\I guess you'd already know without my saying it, but... response:	Yes, by all means.
context: Staying undercover at Shibusen has paid off...\Soul Eater contaminated by the black blood...\Should I give it a try?\I've obtained the key.\My, what a nice surprise, here of all places.\My, what a nice surprise, here of all places.\I guess you'd already know without my saying it, but...\Yes, by all means. response:	I came here to kill you.
context: Soul Eater contaminated by the black blood...\Should I give it a try?\I've obtained the key.\My, what a nice surprise, here of all places.\My, what a nice surprise, here of all places.\I guess you'd already know without my saying it, but...\Yes, by all means.\I came here to kill you. response:	Why? You're cruel!
context: Should I give it a try?\I've obtained the key.\My, what a nice surprise, here of all places.\My, what a nice surprise, here of all places.\I guess you'd already know without my saying it, but...\Yes, by all means.\I came here to kill you.\Why? You're cruel! response:	Aren't we comrades?
context: I've obtained the key.\My, what a nice surprise, here of all places.\My, what a nice surprise, here of all places.\I guess you'd already know without my saying it, but...\Yes, by all means.\I came here to kill you.\Why? You're cruel!\Aren't we comrades? response:	We just want to steal the Shinigami's eyes, use magic, and cause a ruckus.
context: My, what a nice surprise, here of all places.\My, what a nice surprise, here of all places.\I guess you'd already know without my saying it, but...\Yes, by all means.\I came here to kill you.\Why? You're cruel!\Aren't we comrades?\We just want to steal the Shinigami's eyes, use magic, and cause a ruckus. response:	I don't give a damn about what you want to do at Shibusen.
context: My, what a nice surprise, here of all places.\I guess you'd already know without my saying it, but...\Yes, by all means.\I came here to kill you.\Why? You're cruel!\Aren't we comrades?\We just want to steal the Shinigami's eyes, use magic, and cause a ruckus.\I don't give a damn about what you want to do at Shibusen. response:	You're dangerous.
context: I guess you'd already know without my saying it, but...\Yes, by all means.\I came here to kill you.\Why? You're cruel!\Aren't we comrades?\We just want to steal the Shinigami's eyes, use magic, and cause a ruckus.\I don't give a damn about what you want to do at Shibusen.\You're dangerous. response:	And so you've come to kill me, right?
context: Yes, by all means.\I came here to kill you.\Why? You're cruel!\Aren't we comrades?\We just want to steal the Shinigami's eyes, use magic, and cause a ruckus.\I don't give a damn about what you want to do at Shibusen.\You're dangerous.\And so you've come to kill me, right? response:	But before that, I'll warn you.
context: I came here to kill you.\Why? You're cruel!\Aren't we comrades?\We just want to steal the Shinigami's eyes, use magic, and cause a ruckus.\I don't give a damn about what you want to do at Shibusen.\You're dangerous.\And so you've come to kill me, right?\But before that, I'll warn you. response:	That outfit is dangerous.
context: Why? You're cruel!\Aren't we comrades?\We just want to steal the Shinigami's eyes, use magic, and cause a ruckus.\I don't give a damn about what you want to do at Shibusen.\You're dangerous.\And so you've come to kill me, right?\But before that, I'll warn you.\That outfit is dangerous. response:	It's obviously a witch's.
context: Aren't we comrades?\We just want to steal the Shinigami's eyes, use magic, and cause a ruckus.\I don't give a damn about what you want to do at Shibusen.\You're dangerous.\And so you've come to kill me, right?\But before that, I'll warn you.\That outfit is dangerous.\It's obviously a witch's. response:	No matter how much you use Soul Protection, there are lots of young Technicians here.
context: We just want to steal the Shinigami's eyes, use magic, and cause a ruckus.\I don't give a damn about what you want to do at Shibusen.\You're dangerous.\And so you've come to kill me, right?\But before that, I'll warn you.\That outfit is dangerous.\It's obviously a witch's.\No matter how much you use Soul Protection, there are lots of young Technicians here. response:	You know what it means, don't you?
context: I don't give a damn about what you want to do at Shibusen.\You're dangerous.\And so you've come to kill me, right?\But before that, I'll warn you.\That outfit is dangerous.\It's obviously a witch's.\No matter how much you use Soul Protection, there are lots of young Technicians here.\You know what it means, don't you? response:	No need to worry.
context: You're dangerous.\And so you've come to kill me, right?\But before that, I'll warn you.\That outfit is dangerous.\It's obviously a witch's.\No matter how much you use Soul Protection, there are lots of young Technicians here.\You know what it means, don't you?\No need to worry. response:	Unlike you, we can use transformation magic.
context: And so you've come to kill me, right?\But before that, I'll warn you.\That outfit is dangerous.\It's obviously a witch's.\No matter how much you use Soul Protection, there are lots of young Technicians here.\You know what it means, don't you?\No need to worry.\Unlike you, we can use transformation magic. response:	If needed, we can escape with that.
context: But before that, I'll warn you.\That outfit is dangerous.\It's obviously a witch's.\No matter how much you use Soul Protection, there are lots of young Technicians here.\You know what it means, don't you?\No need to worry.\Unlike you, we can use transformation magic.\If needed, we can escape with that. response:	I see...
context: That outfit is dangerous.\It's obviously a witch's.\No matter how much you use Soul Protection, there are lots of young Technicians here.\You know what it means, don't you?\No need to worry.\Unlike you, we can use transformation magic.\If needed, we can escape with that.\I see... response:	And that's how you intend to defeat me?
context: It's obviously a witch's.\No matter how much you use Soul Protection, there are lots of young Technicians here.\You know what it means, don't you?\No need to worry.\Unlike you, we can use transformation magic.\If needed, we can escape with that.\I see...\And that's how you intend to defeat me? response:	I know very well that I'm not able to beat you in an ordinary battle.
context: No matter how much you use Soul Protection, there are lots of young Technicians here.\You know what it means, don't you?\No need to worry.\Unlike you, we can use transformation magic.\If needed, we can escape with that.\I see...\And that's how you intend to defeat me?\I know very well that I'm not able to beat you in an ordinary battle. response:	But here you'd want to remain disguised as an ordinary nurse.
context: You know what it means, don't you?\No need to worry.\Unlike you, we can use transformation magic.\If needed, we can escape with that.\I see...\And that's how you intend to defeat me?\I know very well that I'm not able to beat you in an ordinary battle.\But here you'd want to remain disguised as an ordinary nurse. response:	You can neither release Soul Protection, nor use magic, right?
context: No need to worry.\Unlike you, we can use transformation magic.\If needed, we can escape with that.\I see...\And that's how you intend to defeat me?\I know very well that I'm not able to beat you in an ordinary battle.\But here you'd want to remain disguised as an ordinary nurse.\You can neither release Soul Protection, nor use magic, right? response:	With Soul Protect, you're just a normal girl.
context: Unlike you, we can use transformation magic.\If needed, we can escape with that.\I see...\And that's how you intend to defeat me?\I know very well that I'm not able to beat you in an ordinary battle.\But here you'd want to remain disguised as an ordinary nurse.\You can neither release Soul Protection, nor use magic, right?\With Soul Protect, you're just a normal girl. response:	We can get you with a single hit with standard magic.
context: If needed, we can escape with that.\I see...\And that's how you intend to defeat me?\I know very well that I'm not able to beat you in an ordinary battle.\But here you'd want to remain disguised as an ordinary nurse.\You can neither release Soul Protection, nor use magic, right?\With Soul Protect, you're just a normal girl.\We can get you with a single hit with standard magic. response:	If you release your protection to use magic,
