context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: Argh!\No good! No good! No good! There's no end in sight!\Hey!\Keiichi?\I'm over here!\Keiichi!\My! Keiichi, you cutie you!\You're choking me! response:	Are you all right?
context: No good! No good! No good! There's no end in sight!\Hey!\Keiichi?\I'm over here!\Keiichi!\My! Keiichi, you cutie you!\You're choking me!\Are you all right? response:	I got chased by a cat. It was awful!
context: Hey!\Keiichi?\I'm over here!\Keiichi!\My! Keiichi, you cutie you!\You're choking me!\Are you all right?\I got chased by a cat. It was awful! response:	Is that right? I'm so sorry.
context: Keiichi?\I'm over here!\Keiichi!\My! Keiichi, you cutie you!\You're choking me!\Are you all right?\I got chased by a cat. It was awful!\Is that right? I'm so sorry. response:	Don't be. It's not your fault, Belldandy. So what's going on with the bugs?
context: I'm over here!\Keiichi!\My! Keiichi, you cutie you!\You're choking me!\Are you all right?\I got chased by a cat. It was awful!\Is that right? I'm so sorry.\Don't be. It's not your fault, Belldandy. So what's going on with the bugs? response:	Whoa! There's that many?
context: Keiichi!\My! Keiichi, you cutie you!\You're choking me!\Are you all right?\I got chased by a cat. It was awful!\Is that right? I'm so sorry.\Don't be. It's not your fault, Belldandy. So what's going on with the bugs?\Whoa! There's that many? response:	See, you have to come back, Big Sister!
context: My! Keiichi, you cutie you!\You're choking me!\Are you all right?\I got chased by a cat. It was awful!\Is that right? I'm so sorry.\Don't be. It's not your fault, Belldandy. So what's going on with the bugs?\Whoa! There's that many?\See, you have to come back, Big Sister! response:	Having a good-for-nothing sister brings you no end of headaches!
context: You're choking me!\Are you all right?\I got chased by a cat. It was awful!\Is that right? I'm so sorry.\Don't be. It's not your fault, Belldandy. So what's going on with the bugs?\Whoa! There's that many?\See, you have to come back, Big Sister!\Having a good-for-nothing sister brings you no end of headaches! response:	I'll go back to Heaven.
context: Are you all right?\I got chased by a cat. It was awful!\Is that right? I'm so sorry.\Don't be. It's not your fault, Belldandy. So what's going on with the bugs?\Whoa! There's that many?\See, you have to come back, Big Sister!\Having a good-for-nothing sister brings you no end of headaches!\I'll go back to Heaven. response:	There is no point doing that!
context: I got chased by a cat. It was awful!\Is that right? I'm so sorry.\Don't be. It's not your fault, Belldandy. So what's going on with the bugs?\Whoa! There's that many?\See, you have to come back, Big Sister!\Having a good-for-nothing sister brings you no end of headaches!\I'll go back to Heaven.\There is no point doing that! response:	What do you mean?
context: Is that right? I'm so sorry.\Don't be. It's not your fault, Belldandy. So what's going on with the bugs?\Whoa! There's that many?\See, you have to come back, Big Sister!\Having a good-for-nothing sister brings you no end of headaches!\I'll go back to Heaven.\There is no point doing that!\What do you mean? response:	Didn't you hear me? Big Sister's the cause!
context: Don't be. It's not your fault, Belldandy. So what's going on with the bugs?\Whoa! There's that many?\See, you have to come back, Big Sister!\Having a good-for-nothing sister brings you no end of headaches!\I'll go back to Heaven.\There is no point doing that!\What do you mean?\Didn't you hear me? Big Sister's the cause! response:	Please, come back.
context: Whoa! There's that many?\See, you have to come back, Big Sister!\Having a good-for-nothing sister brings you no end of headaches!\I'll go back to Heaven.\There is no point doing that!\What do you mean?\Didn't you hear me? Big Sister's the cause!\Please, come back. response:	But I'm here on a mission from the Goddess Help Line... to be with Keiichi...
context: See, you have to come back, Big Sister!\Having a good-for-nothing sister brings you no end of headaches!\I'll go back to Heaven.\There is no point doing that!\What do you mean?\Didn't you hear me? Big Sister's the cause!\Please, come back.\But I'm here on a mission from the Goddess Help Line... to be with Keiichi... response:	I know you have a strong sense of responsibility, and I really respect that.
context: Having a good-for-nothing sister brings you no end of headaches!\I'll go back to Heaven.\There is no point doing that!\What do you mean?\Didn't you hear me? Big Sister's the cause!\Please, come back.\But I'm here on a mission from the Goddess Help Line... to be with Keiichi...\I know you have a strong sense of responsibility, and I really respect that. response:	But if we don't do something, Keiichi will be in danger...
context: I'll go back to Heaven.\There is no point doing that!\What do you mean?\Didn't you hear me? Big Sister's the cause!\Please, come back.\But I'm here on a mission from the Goddess Help Line... to be with Keiichi...\I know you have a strong sense of responsibility, and I really respect that.\But if we don't do something, Keiichi will be in danger... response:	Well, that's true, but...
context: There is no point doing that!\What do you mean?\Didn't you hear me? Big Sister's the cause!\Please, come back.\But I'm here on a mission from the Goddess Help Line... to be with Keiichi...\I know you have a strong sense of responsibility, and I really respect that.\But if we don't do something, Keiichi will be in danger...\Well, that's true, but... response:	Skuld's a serious kid, isn't she?
context: What do you mean?\Didn't you hear me? Big Sister's the cause!\Please, come back.\But I'm here on a mission from the Goddess Help Line... to be with Keiichi...\I know you have a strong sense of responsibility, and I really respect that.\But if we don't do something, Keiichi will be in danger...\Well, that's true, but...\Skuld's a serious kid, isn't she? response:	No, I can tell she's hiding something.
context: Didn't you hear me? Big Sister's the cause!\Please, come back.\But I'm here on a mission from the Goddess Help Line... to be with Keiichi...\I know you have a strong sense of responsibility, and I really respect that.\But if we don't do something, Keiichi will be in danger...\Well, that's true, but...\Skuld's a serious kid, isn't she?\No, I can tell she's hiding something. response:	Skuld?
context: Please, come back.\But I'm here on a mission from the Goddess Help Line... to be with Keiichi...\I know you have a strong sense of responsibility, and I really respect that.\But if we don't do something, Keiichi will be in danger...\Well, that's true, but...\Skuld's a serious kid, isn't she?\No, I can tell she's hiding something.\Skuld? response:	What?
context: But I'm here on a mission from the Goddess Help Line... to be with Keiichi...\I know you have a strong sense of responsibility, and I really respect that.\But if we don't do something, Keiichi will be in danger...\Well, that's true, but...\Skuld's a serious kid, isn't she?\No, I can tell she's hiding something.\Skuld?\What? response:	Didn't you invent a Bug-zapping Machine a long time ago?
context: I know you have a strong sense of responsibility, and I really respect that.\But if we don't do something, Keiichi will be in danger...\Well, that's true, but...\Skuld's a serious kid, isn't she?\No, I can tell she's hiding something.\Skuld?\What?\Didn't you invent a Bug-zapping Machine a long time ago? response:	Doh!
context: But if we don't do something, Keiichi will be in danger...\Well, that's true, but...\Skuld's a serious kid, isn't she?\No, I can tell she's hiding something.\Skuld?\What?\Didn't you invent a Bug-zapping Machine a long time ago?\Doh! response:	You said there'd be nothing left to worry about with that machine...
context: Well, that's true, but...\Skuld's a serious kid, isn't she?\No, I can tell she's hiding something.\Skuld?\What?\Didn't you invent a Bug-zapping Machine a long time ago?\Doh!\You said there'd be nothing left to worry about with that machine... response:	Oh, that? Um... well, it broke down, see?
context: Skuld's a serious kid, isn't she?\No, I can tell she's hiding something.\Skuld?\What?\Didn't you invent a Bug-zapping Machine a long time ago?\Doh!\You said there'd be nothing left to worry about with that machine...\Oh, that? Um... well, it broke down, see? response:	It broke down...
context: No, I can tell she's hiding something.\Skuld?\What?\Didn't you invent a Bug-zapping Machine a long time ago?\Doh!\You said there'd be nothing left to worry about with that machine...\Oh, that? Um... well, it broke down, see?\It broke down... response:	Broke down? My, how unusual for you.
context: Skuld?\What?\Didn't you invent a Bug-zapping Machine a long time ago?\Doh!\You said there'd be nothing left to worry about with that machine...\Oh, that? Um... well, it broke down, see?\It broke down...\Broke down? My, how unusual for you. response:	'My inventions are flawless, so they never break down!'
context: What?\Didn't you invent a Bug-zapping Machine a long time ago?\Doh!\You said there'd be nothing left to worry about with that machine...\Oh, that? Um... well, it broke down, see?\It broke down...\Broke down? My, how unusual for you.\'My inventions are flawless, so they never break down!' response:	Isn't that what you told us?
context: Didn't you invent a Bug-zapping Machine a long time ago?\Doh!\You said there'd be nothing left to worry about with that machine...\Oh, that? Um... well, it broke down, see?\It broke down...\Broke down? My, how unusual for you.\'My inventions are flawless, so they never break down!'\Isn't that what you told us? response:	What a letdown! That's the one thing about you I thought was awesome...
context: Doh!\You said there'd be nothing left to worry about with that machine...\Oh, that? Um... well, it broke down, see?\It broke down...\Broke down? My, how unusual for you.\'My inventions are flawless, so they never break down!'\Isn't that what you told us?\What a letdown! That's the one thing about you I thought was awesome... response:	But what's this? You make defective inventions that break down?
context: You said there'd be nothing left to worry about with that machine...\Oh, that? Um... well, it broke down, see?\It broke down...\Broke down? My, how unusual for you.\'My inventions are flawless, so they never break down!'\Isn't that what you told us?\What a letdown! That's the one thing about you I thought was awesome...\But what's this? You make defective inventions that break down? response:	I've never made a defective invention! I can get it to work anytime if I want...
context: Oh, that? Um... well, it broke down, see?\It broke down...\Broke down? My, how unusual for you.\'My inventions are flawless, so they never break down!'\Isn't that what you told us?\What a letdown! That's the one thing about you I thought was awesome...\But what's this? You make defective inventions that break down?\I've never made a defective invention! I can get it to work anytime if I want... response:	I knew it!
context: It broke down...\Broke down? My, how unusual for you.\'My inventions are flawless, so they never break down!'\Isn't that what you told us?\What a letdown! That's the one thing about you I thought was awesome...\But what's this? You make defective inventions that break down?\I've never made a defective invention! I can get it to work anytime if I want...\I knew it! response:	Skuld...
context: Broke down? My, how unusual for you.\'My inventions are flawless, so they never break down!'\Isn't that what you told us?\What a letdown! That's the one thing about you I thought was awesome...\But what's this? You make defective inventions that break down?\I've never made a defective invention! I can get it to work anytime if I want...\I knew it!\Skuld... response:	Well, since Big Sister left Heaven...
context: 'My inventions are flawless, so they never break down!'\Isn't that what you told us?\What a letdown! That's the one thing about you I thought was awesome...\But what's this? You make defective inventions that break down?\I've never made a defective invention! I can get it to work anytime if I want...\I knew it!\Skuld...\Well, since Big Sister left Heaven... response:	There you go again, you crybaby.
context: Isn't that what you told us?\What a letdown! That's the one thing about you I thought was awesome...\But what's this? You make defective inventions that break down?\I've never made a defective invention! I can get it to work anytime if I want...\I knew it!\Skuld...\Well, since Big Sister left Heaven...\There you go again, you crybaby. response:	Oh, you shut up! There you go again, you crybaby.
context: What a letdown! That's the one thing about you I thought was awesome...\But what's this? You make defective inventions that break down?\I've never made a defective invention! I can get it to work anytime if I want...\I knew it!\Skuld...\Well, since Big Sister left Heaven...\There you go again, you crybaby.\Oh, you shut up! There you go again, you crybaby. response:	You're the one who dumped all the work on me!
context: But what's this? You make defective inventions that break down?\I've never made a defective invention! I can get it to work anytime if I want...\I knew it!\Skuld...\Well, since Big Sister left Heaven...\There you go again, you crybaby.\Oh, you shut up! There you go again, you crybaby.\You're the one who dumped all the work on me! response:	I understand now. But you know we can't leave things the way they are.
context: I've never made a defective invention! I can get it to work anytime if I want...\I knew it!\Skuld...\Well, since Big Sister left Heaven...\There you go again, you crybaby.\Oh, you shut up! There you go again, you crybaby.\You're the one who dumped all the work on me!\I understand now. But you know we can't leave things the way they are. response:	Yes, Big Sister.
context: I knew it!\Skuld...\Well, since Big Sister left Heaven...\There you go again, you crybaby.\Oh, you shut up! There you go again, you crybaby.\You're the one who dumped all the work on me!\I understand now. But you know we can't leave things the way they are.\Yes, Big Sister. response:	Are you sure this really works?
context: Skuld...\Well, since Big Sister left Heaven...\There you go again, you crybaby.\Oh, you shut up! There you go again, you crybaby.\You're the one who dumped all the work on me!\I understand now. But you know we can't leave things the way they are.\Yes, Big Sister.\Are you sure this really works? response:	That's rude! Don't you dare make fun of my Bug Paku-paku!
context: Well, since Big Sister left Heaven...\There you go again, you crybaby.\Oh, you shut up! There you go again, you crybaby.\You're the one who dumped all the work on me!\I understand now. But you know we can't leave things the way they are.\Yes, Big Sister.\Are you sure this really works?\That's rude! Don't you dare make fun of my Bug Paku-paku! response:	He'll obliterate every last bug in a mere five minutes!
context: There you go again, you crybaby.\Oh, you shut up! There you go again, you crybaby.\You're the one who dumped all the work on me!\I understand now. But you know we can't leave things the way they are.\Yes, Big Sister.\Are you sure this really works?\That's rude! Don't you dare make fun of my Bug Paku-paku!\He'll obliterate every last bug in a mere five minutes! response:	Combining form with a gorgeous design!
context: Oh, you shut up! There you go again, you crybaby.\You're the one who dumped all the work on me!\I understand now. But you know we can't leave things the way they are.\Yes, Big Sister.\Are you sure this really works?\That's rude! Don't you dare make fun of my Bug Paku-paku!\He'll obliterate every last bug in a mere five minutes!\Combining form with a gorgeous design! response:	What a masterpiece!
context: You're the one who dumped all the work on me!\I understand now. But you know we can't leave things the way they are.\Yes, Big Sister.\Are you sure this really works?\That's rude! Don't you dare make fun of my Bug Paku-paku!\He'll obliterate every last bug in a mere five minutes!\Combining form with a gorgeous design!\What a masterpiece! response:	Does she have a mechanical fetish?
context: I understand now. But you know we can't leave things the way they are.\Yes, Big Sister.\Are you sure this really works?\That's rude! Don't you dare make fun of my Bug Paku-paku!\He'll obliterate every last bug in a mere five minutes!\Combining form with a gorgeous design!\What a masterpiece!\Does she have a mechanical fetish? response:	Never mind that, has anyone seen Urd? Does she have a mechanical fetish?
context: Yes, Big Sister.\Are you sure this really works?\That's rude! Don't you dare make fun of my Bug Paku-paku!\He'll obliterate every last bug in a mere five minutes!\Combining form with a gorgeous design!\What a masterpiece!\Does she have a mechanical fetish?\Never mind that, has anyone seen Urd? Does she have a mechanical fetish? response:	Never mind that, has anyone seen Urd?
context: Are you sure this really works?\That's rude! Don't you dare make fun of my Bug Paku-paku!\He'll obliterate every last bug in a mere five minutes!\Combining form with a gorgeous design!\What a masterpiece!\Does she have a mechanical fetish?\Never mind that, has anyone seen Urd? Does she have a mechanical fetish?\Never mind that, has anyone seen Urd? response:	Let's get started!
context: That's rude! Don't you dare make fun of my Bug Paku-paku!\He'll obliterate every last bug in a mere five minutes!\Combining form with a gorgeous design!\What a masterpiece!\Does she have a mechanical fetish?\Never mind that, has anyone seen Urd? Does she have a mechanical fetish?\Never mind that, has anyone seen Urd?\Let's get started! response:	What are you doing?
context: He'll obliterate every last bug in a mere five minutes!\Combining form with a gorgeous design!\What a masterpiece!\Does she have a mechanical fetish?\Never mind that, has anyone seen Urd? Does she have a mechanical fetish?\Never mind that, has anyone seen Urd?\Let's get started!\What are you doing? response:	To safeguard against any errors, I always do this before touching the machine.
context: Combining form with a gorgeous design!\What a masterpiece!\Does she have a mechanical fetish?\Never mind that, has anyone seen Urd? Does she have a mechanical fetish?\Never mind that, has anyone seen Urd?\Let's get started!\What are you doing?\To safeguard against any errors, I always do this before touching the machine. response:	Skuld's inventions are renowned as among the best in all of Heaven.
context: What a masterpiece!\Does she have a mechanical fetish?\Never mind that, has anyone seen Urd? Does she have a mechanical fetish?\Never mind that, has anyone seen Urd?\Let's get started!\What are you doing?\To safeguard against any errors, I always do this before touching the machine.\Skuld's inventions are renowned as among the best in all of Heaven. response:	All right, let's activate him!
context: Does she have a mechanical fetish?\Never mind that, has anyone seen Urd? Does she have a mechanical fetish?\Never mind that, has anyone seen Urd?\Let's get started!\What are you doing?\To safeguard against any errors, I always do this before touching the machine.\Skuld's inventions are renowned as among the best in all of Heaven.\All right, let's activate him! response:	Come on! You should be helping me catch those bugs, too!
context: Never mind that, has anyone seen Urd? Does she have a mechanical fetish?\Never mind that, has anyone seen Urd?\Let's get started!\What are you doing?\To safeguard against any errors, I always do this before touching the machine.\Skuld's inventions are renowned as among the best in all of Heaven.\All right, let's activate him!\Come on! You should be helping me catch those bugs, too! response:	Huh? There's one right there!
context: Never mind that, has anyone seen Urd?\Let's get started!\What are you doing?\To safeguard against any errors, I always do this before touching the machine.\Skuld's inventions are renowned as among the best in all of Heaven.\All right, let's activate him!\Come on! You should be helping me catch those bugs, too!\Huh? There's one right there! response:	No, stop!
context: Let's get started!\What are you doing?\To safeguard against any errors, I always do this before touching the machine.\Skuld's inventions are renowned as among the best in all of Heaven.\All right, let's activate him!\Come on! You should be helping me catch those bugs, too!\Huh? There's one right there!\No, stop! response:	Take that!
context: What are you doing?\To safeguard against any errors, I always do this before touching the machine.\Skuld's inventions are renowned as among the best in all of Heaven.\All right, let's activate him!\Come on! You should be helping me catch those bugs, too!\Huh? There's one right there!\No, stop!\Take that! response:	Urd!
context: To safeguard against any errors, I always do this before touching the machine.\Skuld's inventions are renowned as among the best in all of Heaven.\All right, let's activate him!\Come on! You should be helping me catch those bugs, too!\Huh? There's one right there!\No, stop!\Take that!\Urd! response:	It's your fault for leaving it out here!
context: Skuld's inventions are renowned as among the best in all of Heaven.\All right, let's activate him!\Come on! You should be helping me catch those bugs, too!\Huh? There's one right there!\No, stop!\Take that!\Urd!\It's your fault for leaving it out here! response:	This is why I don't like you, Urd!
context: All right, let's activate him!\Come on! You should be helping me catch those bugs, too!\Huh? There's one right there!\No, stop!\Take that!\Urd!\It's your fault for leaving it out here!\This is why I don't like you, Urd! response:	Hey, hold up... what's going to happen now that the machine's destroyed?
context: Come on! You should be helping me catch those bugs, too!\Huh? There's one right there!\No, stop!\Take that!\Urd!\It's your fault for leaving it out here!\This is why I don't like you, Urd!\Hey, hold up... what's going to happen now that the machine's destroyed? response:	The thing is...
context: Huh? There's one right there!\No, stop!\Take that!\Urd!\It's your fault for leaving it out here!\This is why I don't like you, Urd!\Hey, hold up... what's going to happen now that the machine's destroyed?\The thing is... response:	Keiichi!
context: No, stop!\Take that!\Urd!\It's your fault for leaving it out here!\This is why I don't like you, Urd!\Hey, hold up... what's going to happen now that the machine's destroyed?\The thing is...\Keiichi! response:	Urd!
context: Take that!\Urd!\It's your fault for leaving it out here!\This is why I don't like you, Urd!\Hey, hold up... what's going to happen now that the machine's destroyed?\The thing is...\Keiichi!\Urd! response:	What's going on?
context: Urd!\It's your fault for leaving it out here!\This is why I don't like you, Urd!\Hey, hold up... what's going to happen now that the machine's destroyed?\The thing is...\Keiichi!\Urd!\What's going on? response:	Urd!
context: It's your fault for leaving it out here!\This is why I don't like you, Urd!\Hey, hold up... what's going to happen now that the machine's destroyed?\The thing is...\Keiichi!\Urd!\What's going on?\Urd! response:	Oh, no! The effects from the bugs are getting stronger!
context: This is why I don't like you, Urd!\Hey, hold up... what's going to happen now that the machine's destroyed?\The thing is...\Keiichi!\Urd!\What's going on?\Urd!\Oh, no! The effects from the bugs are getting stronger! response:	AUTO CLUB
context: Hey, hold up... what's going to happen now that the machine's destroyed?\The thing is...\Keiichi!\Urd!\What's going on?\Urd!\Oh, no! The effects from the bugs are getting stronger!\AUTO CLUB response:	Nothing beats spending all afternoon working on machines like this...
context: The thing is...\Keiichi!\Urd!\What's going on?\Urd!\Oh, no! The effects from the bugs are getting stronger!\AUTO CLUB\Nothing beats spending all afternoon working on machines like this... response:	Dai-chan, hand me a towel.
context: Keiichi!\Urd!\What's going on?\Urd!\Oh, no! The effects from the bugs are getting stronger!\AUTO CLUB\Nothing beats spending all afternoon working on machines like this...\Dai-chan, hand me a towel. response:	Here you go, Den-chan. Dai-chan, hand me a towel.
context: Urd!\What's going on?\Urd!\Oh, no! The effects from the bugs are getting stronger!\AUTO CLUB\Nothing beats spending all afternoon working on machines like this...\Dai-chan, hand me a towel.\Here you go, Den-chan. Dai-chan, hand me a towel. response:	Morisato!
context: What's going on?\Urd!\Oh, no! The effects from the bugs are getting stronger!\AUTO CLUB\Nothing beats spending all afternoon working on machines like this...\Dai-chan, hand me a towel.\Here you go, Den-chan. Dai-chan, hand me a towel.\Morisato! response:	Since when did you become an iron-on patch?
context: Urd!\Oh, no! The effects from the bugs are getting stronger!\AUTO CLUB\Nothing beats spending all afternoon working on machines like this...\Dai-chan, hand me a towel.\Here you go, Den-chan. Dai-chan, hand me a towel.\Morisato!\Since when did you become an iron-on patch? response:	I'm not so sure myself... but the thing is, your sweat smells pretty bad.
context: Oh, no! The effects from the bugs are getting stronger!\AUTO CLUB\Nothing beats spending all afternoon working on machines like this...\Dai-chan, hand me a towel.\Here you go, Den-chan. Dai-chan, hand me a towel.\Morisato!\Since when did you become an iron-on patch?\I'm not so sure myself... but the thing is, your sweat smells pretty bad. response:	Yeah? Just hold on a sec.
context: AUTO CLUB\Nothing beats spending all afternoon working on machines like this...\Dai-chan, hand me a towel.\Here you go, Den-chan. Dai-chan, hand me a towel.\Morisato!\Since when did you become an iron-on patch?\I'm not so sure myself... but the thing is, your sweat smells pretty bad.\Yeah? Just hold on a sec. response:	You think this is his new part-time job or something?
context: Nothing beats spending all afternoon working on machines like this...\Dai-chan, hand me a towel.\Here you go, Den-chan. Dai-chan, hand me a towel.\Morisato!\Since when did you become an iron-on patch?\I'm not so sure myself... but the thing is, your sweat smells pretty bad.\Yeah? Just hold on a sec.\You think this is his new part-time job or something? response:	Wh-what the heck is going on here?
context: Dai-chan, hand me a towel.\Here you go, Den-chan. Dai-chan, hand me a towel.\Morisato!\Since when did you become an iron-on patch?\I'm not so sure myself... but the thing is, your sweat smells pretty bad.\Yeah? Just hold on a sec.\You think this is his new part-time job or something?\Wh-what the heck is going on here? response:	I'm picking up a neutrino up ahead!
context: Here you go, Den-chan. Dai-chan, hand me a towel.\Morisato!\Since when did you become an iron-on patch?\I'm not so sure myself... but the thing is, your sweat smells pretty bad.\Yeah? Just hold on a sec.\You think this is his new part-time job or something?\Wh-what the heck is going on here?\I'm picking up a neutrino up ahead! response:	Let's go, then.
context: Morisato!\Since when did you become an iron-on patch?\I'm not so sure myself... but the thing is, your sweat smells pretty bad.\Yeah? Just hold on a sec.\You think this is his new part-time job or something?\Wh-what the heck is going on here?\I'm picking up a neutrino up ahead!\Let's go, then. response:	I'm sorry.
context: Since when did you become an iron-on patch?\I'm not so sure myself... but the thing is, your sweat smells pretty bad.\Yeah? Just hold on a sec.\You think this is his new part-time job or something?\Wh-what the heck is going on here?\I'm picking up a neutrino up ahead!\Let's go, then.\I'm sorry. response:	I never thought it'd turn out like this. I was worried about you, Big Sister.
context: I'm not so sure myself... but the thing is, your sweat smells pretty bad.\Yeah? Just hold on a sec.\You think this is his new part-time job or something?\Wh-what the heck is going on here?\I'm picking up a neutrino up ahead!\Let's go, then.\I'm sorry.\I never thought it'd turn out like this. I was worried about you, Big Sister. response:	Worried?
context: Yeah? Just hold on a sec.\You think this is his new part-time job or something?\Wh-what the heck is going on here?\I'm picking up a neutrino up ahead!\Let's go, then.\I'm sorry.\I never thought it'd turn out like this. I was worried about you, Big Sister.\Worried? response:	Big Sister, your heart is always so peaceful and kind, but now it's become...
context: You think this is his new part-time job or something?\Wh-what the heck is going on here?\I'm picking up a neutrino up ahead!\Let's go, then.\I'm sorry.\I never thought it'd turn out like this. I was worried about you, Big Sister.\Worried?\Big Sister, your heart is always so peaceful and kind, but now it's become... response:	I was sure that you must have been really suffering for that to happen...
context: Wh-what the heck is going on here?\I'm picking up a neutrino up ahead!\Let's go, then.\I'm sorry.\I never thought it'd turn out like this. I was worried about you, Big Sister.\Worried?\Big Sister, your heart is always so peaceful and kind, but now it's become...\I was sure that you must have been really suffering for that to happen... response:	I'm not suffering at all.
context: I'm picking up a neutrino up ahead!\Let's go, then.\I'm sorry.\I never thought it'd turn out like this. I was worried about you, Big Sister.\Worried?\Big Sister, your heart is always so peaceful and kind, but now it's become...\I was sure that you must have been really suffering for that to happen...\I'm not suffering at all. response:	It's just that...
context: Let's go, then.\I'm sorry.\I never thought it'd turn out like this. I was worried about you, Big Sister.\Worried?\Big Sister, your heart is always so peaceful and kind, but now it's become...\I was sure that you must have been really suffering for that to happen...\I'm not suffering at all.\It's just that... response:	Wait! He's down there!
context: I'm sorry.\I never thought it'd turn out like this. I was worried about you, Big Sister.\Worried?\Big Sister, your heart is always so peaceful and kind, but now it's become...\I was sure that you must have been really suffering for that to happen...\I'm not suffering at all.\It's just that...\Wait! He's down there! response:	Let's hurry, then!
context: I never thought it'd turn out like this. I was worried about you, Big Sister.\Worried?\Big Sister, your heart is always so peaceful and kind, but now it's become...\I was sure that you must have been really suffering for that to happen...\I'm not suffering at all.\It's just that...\Wait! He's down there!\Let's hurry, then! response:	Huh? How could I have gained weight?
context: Worried?\Big Sister, your heart is always so peaceful and kind, but now it's become...\I was sure that you must have been really suffering for that to happen...\I'm not suffering at all.\It's just that...\Wait! He's down there!\Let's hurry, then!\Huh? How could I have gained weight? response:	That's because of me.
context: Big Sister, your heart is always so peaceful and kind, but now it's become...\I was sure that you must have been really suffering for that to happen...\I'm not suffering at all.\It's just that...\Wait! He's down there!\Let's hurry, then!\Huh? How could I have gained weight?\That's because of me. response:	What?
context: I was sure that you must have been really suffering for that to happen...\I'm not suffering at all.\It's just that...\Wait! He's down there!\Let's hurry, then!\Huh? How could I have gained weight?\That's because of me.\What? response:	When did you sneak in here? You're trespassing, you know!
context: I'm not suffering at all.\It's just that...\Wait! He's down there!\Let's hurry, then!\Huh? How could I have gained weight?\That's because of me.\What?\When did you sneak in here? You're trespassing, you know! response:	No, wait, I can explain this...
context: It's just that...\Wait! He's down there!\Let's hurry, then!\Huh? How could I have gained weight?\That's because of me.\What?\When did you sneak in here? You're trespassing, you know!\No, wait, I can explain this... response:	Keiichi, are you all right?
context: Wait! He's down there!\Let's hurry, then!\Huh? How could I have gained weight?\That's because of me.\What?\When did you sneak in here? You're trespassing, you know!\No, wait, I can explain this...\Keiichi, are you all right? response:	Somehow...
context: Let's hurry, then!\Huh? How could I have gained weight?\That's because of me.\What?\When did you sneak in here? You're trespassing, you know!\No, wait, I can explain this...\Keiichi, are you all right?\Somehow... response:	Hold on a minute.
context: Huh? How could I have gained weight?\That's because of me.\What?\When did you sneak in here? You're trespassing, you know!\No, wait, I can explain this...\Keiichi, are you all right?\Somehow...\Hold on a minute. response:	This will protect you from the bugs' effects for a while.
context: That's because of me.\What?\When did you sneak in here? You're trespassing, you know!\No, wait, I can explain this...\Keiichi, are you all right?\Somehow...\Hold on a minute.\This will protect you from the bugs' effects for a while. response:	That's good to hear! In that case, if you don't mind...
context: What?\When did you sneak in here? You're trespassing, you know!\No, wait, I can explain this...\Keiichi, are you all right?\Somehow...\Hold on a minute.\This will protect you from the bugs' effects for a while.\That's good to hear! In that case, if you don't mind... response:	Keiichi!
context: When did you sneak in here? You're trespassing, you know!\No, wait, I can explain this...\Keiichi, are you all right?\Somehow...\Hold on a minute.\This will protect you from the bugs' effects for a while.\That's good to hear! In that case, if you don't mind...\Keiichi! response:	Keiichi!
context: No, wait, I can explain this...\Keiichi, are you all right?\Somehow...\Hold on a minute.\This will protect you from the bugs' effects for a while.\That's good to hear! In that case, if you don't mind...\Keiichi!\Keiichi! response:	Are you awake now?
context: Keiichi, are you all right?\Somehow...\Hold on a minute.\This will protect you from the bugs' effects for a while.\That's good to hear! In that case, if you don't mind...\Keiichi!\Keiichi!\Are you awake now? response:	You've had to go through so much because of us...
context: Somehow...\Hold on a minute.\This will protect you from the bugs' effects for a while.\That's good to hear! In that case, if you don't mind...\Keiichi!\Keiichi!\Are you awake now?\You've had to go through so much because of us... response:	That's okay. At least I could go back to normal.
context: Hold on a minute.\This will protect you from the bugs' effects for a while.\That's good to hear! In that case, if you don't mind...\Keiichi!\Keiichi!\Are you awake now?\You've had to go through so much because of us...\That's okay. At least I could go back to normal. response:	Never mind that... are you really okay with all this?
context: This will protect you from the bugs' effects for a while.\That's good to hear! In that case, if you don't mind...\Keiichi!\Keiichi!\Are you awake now?\You've had to go through so much because of us...\That's okay. At least I could go back to normal.\Never mind that... are you really okay with all this? response:	What?
context: That's good to hear! In that case, if you don't mind...\Keiichi!\Keiichi!\Are you awake now?\You've had to go through so much because of us...\That's okay. At least I could go back to normal.\Never mind that... are you really okay with all this?\What? response:	I mean, Skuld did say your heart was unstable...
context: Keiichi!\Keiichi!\Are you awake now?\You've had to go through so much because of us...\That's okay. At least I could go back to normal.\Never mind that... are you really okay with all this?\What?\I mean, Skuld did say your heart was unstable... response:	Yes, but I don't really understand why myself.
context: Keiichi!\Are you awake now?\You've had to go through so much because of us...\That's okay. At least I could go back to normal.\Never mind that... are you really okay with all this?\What?\I mean, Skuld did say your heart was unstable...\Yes, but I don't really understand why myself. response:	That's why I'm planning to go back to Heaven tomorrow morning.
context: Are you awake now?\You've had to go through so much because of us...\That's okay. At least I could go back to normal.\Never mind that... are you really okay with all this?\What?\I mean, Skuld did say your heart was unstable...\Yes, but I don't really understand why myself.\That's why I'm planning to go back to Heaven tomorrow morning. response:	I see. And how long do you think it will take?
