context: Late Night Show response:	Late Night Show
context: The souls of a weapon and a Technician, one response of each.\Fifty to sixty human souls as if they're surrounding the two.\You can tell that much?\This is the first time...\The human souls are probably that gang from earlier.\Those guys? What's the deal with them?\Those guy's were certainly delinquents, but they were still humans.\None of their souls have become a Kishin egg. response:	Leave them alone, then.
context: Fifty to sixty human souls as if they're surrounding the two.\You can tell that much?\This is the first time...\The human souls are probably that gang from earlier.\Those guys? What's the deal with them?\Those guy's were certainly delinquents, but they were still humans.\None of their souls have become a Kishin egg.\Leave them alone, then. response:	Today's Saturday night, you know.
context: You can tell that much?\This is the first time...\The human souls are probably that gang from earlier.\Those guys? What's the deal with them?\Those guy's were certainly delinquents, but they were still humans.\None of their souls have become a Kishin egg.\Leave them alone, then.\Today's Saturday night, you know. response:	Maybe they've all got the fever...
context: This is the first time...\The human souls are probably that gang from earlier.\Those guys? What's the deal with them?\Those guy's were certainly delinquents, but they were still humans.\None of their souls have become a Kishin egg.\Leave them alone, then.\Today's Saturday night, you know.\Maybe they've all got the fever... response:	You idiot, don't make irresponsible comments!
context: The human souls are probably that gang from earlier.\Those guys? What's the deal with them?\Those guy's were certainly delinquents, but they were still humans.\None of their souls have become a Kishin egg.\Leave them alone, then.\Today's Saturday night, you know.\Maybe they've all got the fever...\You idiot, don't make irresponsible comments! response:	As Shibusen students, we can't let this go!
context: Those guys? What's the deal with them?\Those guy's were certainly delinquents, but they were still humans.\None of their souls have become a Kishin egg.\Leave them alone, then.\Today's Saturday night, you know.\Maybe they've all got the fever...\You idiot, don't make irresponsible comments!\As Shibusen students, we can't let this go! response:	I've got a bad feeling about this!
context: Those guy's were certainly delinquents, but they were still humans.\None of their souls have become a Kishin egg.\Leave them alone, then.\Today's Saturday night, you know.\Maybe they've all got the fever...\You idiot, don't make irresponsible comments!\As Shibusen students, we can't let this go!\I've got a bad feeling about this! response:	It's too late after something happens.
context: None of their souls have become a Kishin egg.\Leave them alone, then.\Today's Saturday night, you know.\Maybe they've all got the fever...\You idiot, don't make irresponsible comments!\As Shibusen students, we can't let this go!\I've got a bad feeling about this!\It's too late after something happens. response:	Yeah, yeah, I get it.
context: Leave them alone, then.\Today's Saturday night, you know.\Maybe they've all got the fever...\You idiot, don't make irresponsible comments!\As Shibusen students, we can't let this go!\I've got a bad feeling about this!\It's too late after something happens.\Yeah, yeah, I get it. response:	But you know...
context: Today's Saturday night, you know.\Maybe they've all got the fever...\You idiot, don't make irresponsible comments!\As Shibusen students, we can't let this go!\I've got a bad feeling about this!\It's too late after something happens.\Yeah, yeah, I get it.\But you know... response:	If this is Black Star getting some people together to go...
context: Maybe they've all got the fever...\You idiot, don't make irresponsible comments!\As Shibusen students, we can't let this go!\I've got a bad feeling about this!\It's too late after something happens.\Yeah, yeah, I get it.\But you know...\If this is Black Star getting some people together to go... response:	I'm gonna cry.
context: You idiot, don't make irresponsible comments!\As Shibusen students, we can't let this go!\I've got a bad feeling about this!\It's too late after something happens.\Yeah, yeah, I get it.\But you know...\If this is Black Star getting some people together to go...\I'm gonna cry. response:	If that's what it is, there's nothing to worry about...
context: As Shibusen students, we can't let this go!\I've got a bad feeling about this!\It's too late after something happens.\Yeah, yeah, I get it.\But you know...\If this is Black Star getting some people together to go...\I'm gonna cry.\If that's what it is, there's nothing to worry about... response:	We're here.
context: I've got a bad feeling about this!\It's too late after something happens.\Yeah, yeah, I get it.\But you know...\If this is Black Star getting some people together to go...\I'm gonna cry.\If that's what it is, there's nothing to worry about...\We're here. response:	They like these stuff, don't they? Gothic architecture.
context: It's too late after something happens.\Yeah, yeah, I get it.\But you know...\If this is Black Star getting some people together to go...\I'm gonna cry.\If that's what it is, there's nothing to worry about...\We're here.\They like these stuff, don't they? Gothic architecture. response:	It's a cool building that shakes up my soul.
context: Yeah, yeah, I get it.\But you know...\If this is Black Star getting some people together to go...\I'm gonna cry.\If that's what it is, there's nothing to worry about...\We're here.\They like these stuff, don't they? Gothic architecture.\It's a cool building that shakes up my soul. response:	No way!
context: But you know...\If this is Black Star getting some people together to go...\I'm gonna cry.\If that's what it is, there's nothing to worry about...\We're here.\They like these stuff, don't they? Gothic architecture.\It's a cool building that shakes up my soul.\No way! response:	That can't be!
context: If this is Black Star getting some people together to go...\I'm gonna cry.\If that's what it is, there's nothing to worry about...\We're here.\They like these stuff, don't they? Gothic architecture.\It's a cool building that shakes up my soul.\No way!\That can't be! response:	Hey, what's up?
context: I'm gonna cry.\If that's what it is, there's nothing to worry about...\We're here.\They like these stuff, don't they? Gothic architecture.\It's a cool building that shakes up my soul.\No way!\That can't be!\Hey, what's up? response:	How can this be?
context: If that's what it is, there's nothing to worry about...\We're here.\They like these stuff, don't they? Gothic architecture.\It's a cool building that shakes up my soul.\No way!\That can't be!\Hey, what's up?\How can this be? response:	In an instant...
context: We're here.\They like these stuff, don't they? Gothic architecture.\It's a cool building that shakes up my soul.\No way!\That can't be!\Hey, what's up?\How can this be?\In an instant... response:	I'm really sorry, but I can't keep up with your pace.
context: They like these stuff, don't they? Gothic architecture.\It's a cool building that shakes up my soul.\No way!\That can't be!\Hey, what's up?\How can this be?\In an instant...\I'm really sorry, but I can't keep up with your pace. response:	Vanished!
context: It's a cool building that shakes up my soul.\No way!\That can't be!\Hey, what's up?\How can this be?\In an instant...\I'm really sorry, but I can't keep up with your pace.\Vanished! response:	What, the bell? Yeah, it stopped.
context: No way!\That can't be!\Hey, what's up?\How can this be?\In an instant...\I'm really sorry, but I can't keep up with your pace.\Vanished!\What, the bell? Yeah, it stopped. response:	No, the fifty to sixty human souls... just vanished all together,
context: That can't be!\Hey, what's up?\How can this be?\In an instant...\I'm really sorry, but I can't keep up with your pace.\Vanished!\What, the bell? Yeah, it stopped.\No, the fifty to sixty human souls... just vanished all together, response:	I have a feeling that I shouldn't open these doors.
context: Hey, what's up?\How can this be?\In an instant...\I'm really sorry, but I can't keep up with your pace.\Vanished!\What, the bell? Yeah, it stopped.\No, the fifty to sixty human souls... just vanished all together,\I have a feeling that I shouldn't open these doors. response:	But I have to see it.
context: How can this be?\In an instant...\I'm really sorry, but I can't keep up with your pace.\Vanished!\What, the bell? Yeah, it stopped.\No, the fifty to sixty human souls... just vanished all together,\I have a feeling that I shouldn't open these doors.\But I have to see it. response:	As a Shibusen student, I have to see who did this.
context: In an instant...\I'm really sorry, but I can't keep up with your pace.\Vanished!\What, the bell? Yeah, it stopped.\No, the fifty to sixty human souls... just vanished all together,\I have a feeling that I shouldn't open these doors.\But I have to see it.\As a Shibusen student, I have to see who did this. response:	See? That door opens inwards.
context: I'm really sorry, but I can't keep up with your pace.\Vanished!\What, the bell? Yeah, it stopped.\No, the fifty to sixty human souls... just vanished all together,\I have a feeling that I shouldn't open these doors.\But I have to see it.\As a Shibusen student, I have to see who did this.\See? That door opens inwards. response:	See? That door opens inwards.
context: Vanished!\What, the bell? Yeah, it stopped.\No, the fifty to sixty human souls... just vanished all together,\I have a feeling that I shouldn't open these doors.\But I have to see it.\As a Shibusen student, I have to see who did this.\See? That door opens inwards.\See? That door opens inwards. response:	You mean this one?
context: What, the bell? Yeah, it stopped.\No, the fifty to sixty human souls... just vanished all together,\I have a feeling that I shouldn't open these doors.\But I have to see it.\As a Shibusen student, I have to see who did this.\See? That door opens inwards.\See? That door opens inwards.\You mean this one? response:	I only see one guy. Where's his partner?
context: No, the fifty to sixty human souls... just vanished all together,\I have a feeling that I shouldn't open these doors.\But I have to see it.\As a Shibusen student, I have to see who did this.\See? That door opens inwards.\See? That door opens inwards.\You mean this one?\I only see one guy. Where's his partner? response:	I can't believe this...
context: I have a feeling that I shouldn't open these doors.\But I have to see it.\As a Shibusen student, I have to see who did this.\See? That door opens inwards.\See? That door opens inwards.\You mean this one?\I only see one guy. Where's his partner?\I can't believe this... response:	Believe what?
context: But I have to see it.\As a Shibusen student, I have to see who did this.\See? That door opens inwards.\See? That door opens inwards.\You mean this one?\I only see one guy. Where's his partner?\I can't believe this...\Believe what? response:	Medusa-sama, it seems two more have arrived.
context: As a Shibusen student, I have to see who did this.\See? That door opens inwards.\See? That door opens inwards.\You mean this one?\I only see one guy. Where's his partner?\I can't believe this...\Believe what?\Medusa-sama, it seems two more have arrived. response:	Shut up, Ragnarok! Be quiet!
context: See? That door opens inwards.\See? That door opens inwards.\You mean this one?\I only see one guy. Where's his partner?\I can't believe this...\Believe what?\Medusa-sama, it seems two more have arrived.\Shut up, Ragnarok! Be quiet! response:	I get responses from the souls of both a weapon and a Technician.
context: See? That door opens inwards.\You mean this one?\I only see one guy. Where's his partner?\I can't believe this...\Believe what?\Medusa-sama, it seems two more have arrived.\Shut up, Ragnarok! Be quiet!\I get responses from the souls of both a weapon and a Technician. response:	Which means,
context: You mean this one?\I only see one guy. Where's his partner?\I can't believe this...\Believe what?\Medusa-sama, it seems two more have arrived.\Shut up, Ragnarok! Be quiet!\I get responses from the souls of both a weapon and a Technician.\Which means, response:	Un
context: I only see one guy. Where's his partner?\I can't believe this...\Believe what?\Medusa-sama, it seems two more have arrived.\Shut up, Ragnarok! Be quiet!\I get responses from the souls of both a weapon and a Technician.\Which means,\Un response:	Deux
context: I can't believe this...\Believe what?\Medusa-sama, it seems two more have arrived.\Shut up, Ragnarok! Be quiet!\I get responses from the souls of both a weapon and a Technician.\Which means,\Un\Deux response:	Trois
context: Believe what?\Medusa-sama, it seems two more have arrived.\Shut up, Ragnarok! Be quiet!\I get responses from the souls of both a weapon and a Technician.\Which means,\Un\Deux\Trois response:	Un
context: Medusa-sama, it seems two more have arrived.\Shut up, Ragnarok! Be quiet!\I get responses from the souls of both a weapon and a Technician.\Which means,\Un\Deux\Trois\Un response:	Deux
context: Shut up, Ragnarok! Be quiet!\I get responses from the souls of both a weapon and a Technician.\Which means,\Un\Deux\Trois\Un\Deux response:	Trois
context: I get responses from the souls of both a weapon and a Technician.\Which means,\Un\Deux\Trois\Un\Deux\Trois response:	Un
context: Which means,\Un\Deux\Trois\Un\Deux\Trois\Un response:	Deux
context: Un\Deux\Trois\Un\Deux\Trois\Un\Deux response:	Trois
context: Deux\Trois\Un\Deux\Trois\Un\Deux\Trois response:	Un
context: Trois\Un\Deux\Trois\Un\Deux\Trois\Un response:	Deux
context: Un\Deux\Trois\Un\Deux\Trois\Un\Deux response:	Trois
context: Deux\Trois\Un\Deux\Trois\Un\Deux\Trois response:	You idiot!
context: Trois\Un\Deux\Trois\Un\Deux\Trois\You idiot! response:	You idiot!
context: Un\Deux\Trois\Un\Deux\Trois\You idiot!\You idiot! response:	I was careless...
context: Deux\Trois\Un\Deux\Trois\You idiot!\You idiot!\I was careless... response:	I can't believe Maka was on an extra-curricular assignment...
context: Trois\Un\Deux\Trois\You idiot!\You idiot!\I was careless...\I can't believe Maka was on an extra-curricular assignment... response:	To meet Maka, I had to enter Shibusen no matter what.
context: Un\Deux\Trois\You idiot!\You idiot!\I was careless...\I can't believe Maka was on an extra-curricular assignment...\To meet Maka, I had to enter Shibusen no matter what. response:	But to me, there's a big obstacle in this school.
context: Deux\Trois\You idiot!\You idiot!\I was careless...\I can't believe Maka was on an extra-curricular assignment...\To meet Maka, I had to enter Shibusen no matter what.\But to me, there's a big obstacle in this school. response:	Franken... Stein!
context: Trois\You idiot!\You idiot!\I was careless...\I can't believe Maka was on an extra-curricular assignment...\To meet Maka, I had to enter Shibusen no matter what.\But to me, there's a big obstacle in this school.\Franken... Stein! response:	Franken... Stein!
context: You idiot!\You idiot!\I was careless...\I can't believe Maka was on an extra-curricular assignment...\To meet Maka, I had to enter Shibusen no matter what.\But to me, there's a big obstacle in this school.\Franken... Stein!\Franken... Stein! response:	I just want to see my daughter, but why must there be such a huge wall?!
context: You idiot!\I was careless...\I can't believe Maka was on an extra-curricular assignment...\To meet Maka, I had to enter Shibusen no matter what.\But to me, there's a big obstacle in this school.\Franken... Stein!\Franken... Stein!\I just want to see my daughter, but why must there be such a huge wall?! response:	But, papa won't lose!
context: I was careless...\I can't believe Maka was on an extra-curricular assignment...\To meet Maka, I had to enter Shibusen no matter what.\But to me, there's a big obstacle in this school.\Franken... Stein!\Franken... Stein!\I just want to see my daughter, but why must there be such a huge wall?!\But, papa won't lose! response:	But, papa won't lose!
context: I can't believe Maka was on an extra-curricular assignment...\To meet Maka, I had to enter Shibusen no matter what.\But to me, there's a big obstacle in this school.\Franken... Stein!\Franken... Stein!\I just want to see my daughter, but why must there be such a huge wall?!\But, papa won't lose!\But, papa won't lose! response:	When I overcome this damn wall,
context: To meet Maka, I had to enter Shibusen no matter what.\But to me, there's a big obstacle in this school.\Franken... Stein!\Franken... Stein!\I just want to see my daughter, but why must there be such a huge wall?!\But, papa won't lose!\But, papa won't lose!\When I overcome this damn wall, response:	But before that, I need the nurses here to treat the wounds of my heart.
context: But to me, there's a big obstacle in this school.\Franken... Stein!\Franken... Stein!\I just want to see my daughter, but why must there be such a huge wall?!\But, papa won't lose!\But, papa won't lose!\When I overcome this damn wall,\But before that, I need the nurses here to treat the wounds of my heart. response:	A kiss!
context: Franken... Stein!\Franken... Stein!\I just want to see my daughter, but why must there be such a huge wall?!\But, papa won't lose!\But, papa won't lose!\When I overcome this damn wall,\But before that, I need the nurses here to treat the wounds of my heart.\A kiss! response:	She's here!
context: Franken... Stein!\I just want to see my daughter, but why must there be such a huge wall?!\But, papa won't lose!\But, papa won't lose!\When I overcome this damn wall,\But before that, I need the nurses here to treat the wounds of my heart.\A kiss!\She's here! response:	I've waited for you, my angel!
context: I just want to see my daughter, but why must there be such a huge wall?!\But, papa won't lose!\But, papa won't lose!\When I overcome this damn wall,\But before that, I need the nurses here to treat the wounds of my heart.\A kiss!\She's here!\I've waited for you, my angel! response:	Hurry up and treat my heart with your medical love!
context: But, papa won't lose!\But, papa won't lose!\When I overcome this damn wall,\But before that, I need the nurses here to treat the wounds of my heart.\A kiss!\She's here!\I've waited for you, my angel!\Hurry up and treat my heart with your medical love! response:	Yo, senpai. I've been looking for you.
context: But, papa won't lose!\When I overcome this damn wall,\But before that, I need the nurses here to treat the wounds of my heart.\A kiss!\She's here!\I've waited for you, my angel!\Hurry up and treat my heart with your medical love!\Yo, senpai. I've been looking for you. response:	Why... Stein...
context: When I overcome this damn wall,\But before that, I need the nurses here to treat the wounds of my heart.\A kiss!\She's here!\I've waited for you, my angel!\Hurry up and treat my heart with your medical love!\Yo, senpai. I've been looking for you.\Why... Stein... response:	Why... Stein...
context: But before that, I need the nurses here to treat the wounds of my heart.\A kiss!\She's here!\I've waited for you, my angel!\Hurry up and treat my heart with your medical love!\Yo, senpai. I've been looking for you.\Why... Stein...\Why... Stein... response:	I don't know what you're thinking...
context: A kiss!\She's here!\I've waited for you, my angel!\Hurry up and treat my heart with your medical love!\Yo, senpai. I've been looking for you.\Why... Stein...\Why... Stein...\I don't know what you're thinking... response:	I'm not scared of you anymore!
context: She's here!\I've waited for you, my angel!\Hurry up and treat my heart with your medical love!\Yo, senpai. I've been looking for you.\Why... Stein...\Why... Stein...\I don't know what you're thinking...\I'm not scared of you anymore! response:	No, not scared of you at all!
context: I've waited for you, my angel!\Hurry up and treat my heart with your medical love!\Yo, senpai. I've been looking for you.\Why... Stein...\Why... Stein...\I don't know what you're thinking...\I'm not scared of you anymore!\No, not scared of you at all! response:	Oh,
context: Hurry up and treat my heart with your medical love!\Yo, senpai. I've been looking for you.\Why... Stein...\Why... Stein...\I don't know what you're thinking...\I'm not scared of you anymore!\No, not scared of you at all!\Oh, response:	Are you serious?! How could you do that to me?!
context: Yo, senpai. I've been looking for you.\Why... Stein...\Why... Stein...\I don't know what you're thinking...\I'm not scared of you anymore!\No, not scared of you at all!\Oh,\Are you serious?! How could you do that to me?! response:	I'm lying pyon.
context: Why... Stein...\Why... Stein...\I don't know what you're thinking...\I'm not scared of you anymore!\No, not scared of you at all!\Oh,\Are you serious?! How could you do that to me?!\I'm lying pyon. response:	But, Maka-chan's gotten big, hasn't she?
context: Why... Stein...\I don't know what you're thinking...\I'm not scared of you anymore!\No, not scared of you at all!\Oh,\Are you serious?! How could you do that to me?!\I'm lying pyon.\But, Maka-chan's gotten big, hasn't she? response:	When I heard senpai was getting married, I was so worried.
context: I don't know what you're thinking...\I'm not scared of you anymore!\No, not scared of you at all!\Oh,\Are you serious?! How could you do that to me?!\I'm lying pyon.\But, Maka-chan's gotten big, hasn't she?\When I heard senpai was getting married, I was so worried. response:	I thought it'd never work out.
context: I'm not scared of you anymore!\No, not scared of you at all!\Oh,\Are you serious?! How could you do that to me?!\I'm lying pyon.\But, Maka-chan's gotten big, hasn't she?\When I heard senpai was getting married, I was so worried.\I thought it'd never work out. response:	However,
context: No, not scared of you at all!\Oh,\Are you serious?! How could you do that to me?!\I'm lying pyon.\But, Maka-chan's gotten big, hasn't she?\When I heard senpai was getting married, I was so worried.\I thought it'd never work out.\However, response:	Background: Of what?
context: Oh,\Are you serious?! How could you do that to me?!\I'm lying pyon.\But, Maka-chan's gotten big, hasn't she?\When I heard senpai was getting married, I was so worried.\I thought it'd never work out.\However,\Background: Of what? response:	W-W-Wh-Wha - ?!
context: Are you serious?! How could you do that to me?!\I'm lying pyon.\But, Maka-chan's gotten big, hasn't she?\When I heard senpai was getting married, I was so worried.\I thought it'd never work out.\However,\Background: Of what?\W-W-Wh-Wha - ?! response:	All's fine. The love of these two is eternal, I thought.
context: I'm lying pyon.\But, Maka-chan's gotten big, hasn't she?\When I heard senpai was getting married, I was so worried.\I thought it'd never work out.\However,\Background: Of what?\W-W-Wh-Wha - ?!\All's fine. The love of these two is eternal, I thought. response:	Well, you probably don't know, but...
context: But, Maka-chan's gotten big, hasn't she?\When I heard senpai was getting married, I was so worried.\I thought it'd never work out.\However,\Background: Of what?\W-W-Wh-Wha - ?!\All's fine. The love of these two is eternal, I thought.\Well, you probably don't know, but... response:	Oh, I knew.
context: When I heard senpai was getting married, I was so worried.\I thought it'd never work out.\However,\Background: Of what?\W-W-Wh-Wha - ?!\All's fine. The love of these two is eternal, I thought.\Well, you probably don't know, but...\Oh, I knew. response:	Grrr!!
context: I thought it'd never work out.\However,\Background: Of what?\W-W-Wh-Wha - ?!\All's fine. The love of these two is eternal, I thought.\Well, you probably don't know, but...\Oh, I knew.\Grrr!! response:	Dammit, you son of a...! I'm gonna kill you!!
context: However,\Background: Of what?\W-W-Wh-Wha - ?!\All's fine. The love of these two is eternal, I thought.\Well, you probably don't know, but...\Oh, I knew.\Grrr!!\Dammit, you son of a...! I'm gonna kill you!! response:	Oh, I forgot to tell you...
context: Background: Of what?\W-W-Wh-Wha - ?!\All's fine. The love of these two is eternal, I thought.\Well, you probably don't know, but...\Oh, I knew.\Grrr!!\Dammit, you son of a...! I'm gonna kill you!!\Oh, I forgot to tell you... response:	The Demon Sword has appeared.
context: W-W-Wh-Wha - ?!\All's fine. The love of these two is eternal, I thought.\Well, you probably don't know, but...\Oh, I knew.\Grrr!!\Dammit, you son of a...! I'm gonna kill you!!\Oh, I forgot to tell you...\The Demon Sword has appeared. response:	What?
context: All's fine. The love of these two is eternal, I thought.\Well, you probably don't know, but...\Oh, I knew.\Grrr!!\Dammit, you son of a...! I'm gonna kill you!!\Oh, I forgot to tell you...\The Demon Sword has appeared.\What? response:	What the hell is this, Maka?
context: Well, you probably don't know, but...\Oh, I knew.\Grrr!!\Dammit, you son of a...! I'm gonna kill you!!\Oh, I forgot to tell you...\The Demon Sword has appeared.\What?\What the hell is this, Maka? response:	Even if you say he has a weapon in him...
context: Oh, I knew.\Grrr!!\Dammit, you son of a...! I'm gonna kill you!!\Oh, I forgot to tell you...\The Demon Sword has appeared.\What?\What the hell is this, Maka?\Even if you say he has a weapon in him... response:	Watch out. It's coming out.
context: Grrr!!\Dammit, you son of a...! I'm gonna kill you!!\Oh, I forgot to tell you...\The Demon Sword has appeared.\What?\What the hell is this, Maka?\Even if you say he has a weapon in him...\Watch out. It's coming out. response:	That hurts.
context: Dammit, you son of a...! I'm gonna kill you!!\Oh, I forgot to tell you...\The Demon Sword has appeared.\What?\What the hell is this, Maka?\Even if you say he has a weapon in him...\Watch out. It's coming out.\That hurts. response:	Ow. Ow, ow, ow. Stop kneading my...
context: Oh, I forgot to tell you...\The Demon Sword has appeared.\What?\What the hell is this, Maka?\Even if you say he has a weapon in him...\Watch out. It's coming out.\That hurts.\Ow. Ow, ow, ow. Stop kneading my... response:	No, really, that hurts. I'll kill you...
context: The Demon Sword has appeared.\What?\What the hell is this, Maka?\Even if you say he has a weapon in him...\Watch out. It's coming out.\That hurts.\Ow. Ow, ow, ow. Stop kneading my...\No, really, that hurts. I'll kill you... response:	Don't pinch my nose.
context: What?\What the hell is this, Maka?\Even if you say he has a weapon in him...\Watch out. It's coming out.\That hurts.\Ow. Ow, ow, ow. Stop kneading my...\No, really, that hurts. I'll kill you...\Don't pinch my nose. response:	No, not the nose.
context: What the hell is this, Maka?\Even if you say he has a weapon in him...\Watch out. It's coming out.\That hurts.\Ow. Ow, ow, ow. Stop kneading my...\No, really, that hurts. I'll kill you...\Don't pinch my nose.\No, not the nose. response:	Damn it, I told you to knock it off already!
context: Even if you say he has a weapon in him...\Watch out. It's coming out.\That hurts.\Ow. Ow, ow, ow. Stop kneading my...\No, really, that hurts. I'll kill you...\Don't pinch my nose.\No, not the nose.\Damn it, I told you to knock it off already! response:	Whoa, no, no, no, no.
context: Watch out. It's coming out.\That hurts.\Ow. Ow, ow, ow. Stop kneading my...\No, really, that hurts. I'll kill you...\Don't pinch my nose.\No, not the nose.\Damn it, I told you to knock it off already!\Whoa, no, no, no, no. response:	Chrona's scary when he's nervous.
context: That hurts.\Ow. Ow, ow, ow. Stop kneading my...\No, really, that hurts. I'll kill you...\Don't pinch my nose.\No, not the nose.\Damn it, I told you to knock it off already!\Whoa, no, no, no, no.\Chrona's scary when he's nervous. response:	It... it talks...
context: Ow. Ow, ow, ow. Stop kneading my...\No, really, that hurts. I'll kill you...\Don't pinch my nose.\No, not the nose.\Damn it, I told you to knock it off already!\Whoa, no, no, no, no.\Chrona's scary when he's nervous.\It... it talks... response:	It... it talks...
context: No, really, that hurts. I'll kill you...\Don't pinch my nose.\No, not the nose.\Damn it, I told you to knock it off already!\Whoa, no, no, no, no.\Chrona's scary when he's nervous.\It... it talks...\It... it talks... response:	Hunting human souls is forbidden!
context: Don't pinch my nose.\No, not the nose.\Damn it, I told you to knock it off already!\Whoa, no, no, no, no.\Chrona's scary when he's nervous.\It... it talks...\It... it talks...\Hunting human souls is forbidden! response:	Are you guys Shibusen students?
context: No, not the nose.\Damn it, I told you to knock it off already!\Whoa, no, no, no, no.\Chrona's scary when he's nervous.\It... it talks...\It... it talks...\Hunting human souls is forbidden!\Are you guys Shibusen students? response:	Shibusen? What's that?
context: Damn it, I told you to knock it off already!\Whoa, no, no, no, no.\Chrona's scary when he's nervous.\It... it talks...\It... it talks...\Hunting human souls is forbidden!\Are you guys Shibusen students?\Shibusen? What's that? response:	That person said I could.
context: Whoa, no, no, no, no.\Chrona's scary when he's nervous.\It... it talks...\It... it talks...\Hunting human souls is forbidden!\Are you guys Shibusen students?\Shibusen? What's that?\That person said I could. response:	What's wrong with that?
context: Chrona's scary when he's nervous.\It... it talks...\It... it talks...\Hunting human souls is forbidden!\Are you guys Shibusen students?\Shibusen? What's that?\That person said I could.\What's wrong with that? response:	I don't like talking to girls.
context: It... it talks...\It... it talks...\Hunting human souls is forbidden!\Are you guys Shibusen students?\Shibusen? What's that?\That person said I could.\What's wrong with that?\I don't like talking to girls. response:	More importantly, her soul looks real tasty.
context: It... it talks...\Hunting human souls is forbidden!\Are you guys Shibusen students?\Shibusen? What's that?\That person said I could.\What's wrong with that?\I don't like talking to girls.\More importantly, her soul looks real tasty. response:	Technician, weapons are, no matter the reason,
context: Hunting human souls is forbidden!\Are you guys Shibusen students?\Shibusen? What's that?\That person said I could.\What's wrong with that?\I don't like talking to girls.\More importantly, her soul looks real tasty.\Technician, weapons are, no matter the reason, response:	I can't let you do as you please as a Shibusen student!
context: Are you guys Shibusen students?\Shibusen? What's that?\That person said I could.\What's wrong with that?\I don't like talking to girls.\More importantly, her soul looks real tasty.\Technician, weapons are, no matter the reason,\I can't let you do as you please as a Shibusen student! response:	Let's do this, Chrona.
context: Shibusen? What's that?\That person said I could.\What's wrong with that?\I don't like talking to girls.\More importantly, her soul looks real tasty.\Technician, weapons are, no matter the reason,\I can't let you do as you please as a Shibusen student!\Let's do this, Chrona. response:	That black entity... became a sword?
context: That person said I could.\What's wrong with that?\I don't like talking to girls.\More importantly, her soul looks real tasty.\Technician, weapons are, no matter the reason,\I can't let you do as you please as a Shibusen student!\Let's do this, Chrona.\That black entity... became a sword? response:	He's comin' in from below!
context: What's wrong with that?\I don't like talking to girls.\More importantly, her soul looks real tasty.\Technician, weapons are, no matter the reason,\I can't let you do as you please as a Shibusen student!\Let's do this, Chrona.\That black entity... became a sword?\He's comin' in from below! response:	You little!
context: I don't like talking to girls.\More importantly, her soul looks real tasty.\Technician, weapons are, no matter the reason,\I can't let you do as you please as a Shibusen student!\Let's do this, Chrona.\That black entity... became a sword?\He's comin' in from below!\You little! response:	You're going to hurt me, too?
context: More importantly, her soul looks real tasty.\Technician, weapons are, no matter the reason,\I can't let you do as you please as a Shibusen student!\Let's do this, Chrona.\That black entity... became a sword?\He's comin' in from below!\You little!\You're going to hurt me, too? response:	We can do this, Maka!
context: Technician, weapons are, no matter the reason,\I can't let you do as you please as a Shibusen student!\Let's do this, Chrona.\That black entity... became a sword?\He's comin' in from below!\You little!\You're going to hurt me, too?\We can do this, Maka! response:	What?
context: I can't let you do as you please as a Shibusen student!\Let's do this, Chrona.\That black entity... became a sword?\He's comin' in from below!\You little!\You're going to hurt me, too?\We can do this, Maka!\What? response:	That kind of blow...
context: Let's do this, Chrona.\That black entity... became a sword?\He's comin' in from below!\You little!\You're going to hurt me, too?\We can do this, Maka!\What?\That kind of blow... response:	Won't be able to slice me in half.
context: That black entity... became a sword?\He's comin' in from below!\You little!\You're going to hurt me, too?\We can do this, Maka!\What?\That kind of blow...\Won't be able to slice me in half. response:	Black... blood?
context: He's comin' in from below!\You little!\You're going to hurt me, too?\We can do this, Maka!\What?\That kind of blow...\Won't be able to slice me in half.\Black... blood? response:	Black... blood?
context: You little!\You're going to hurt me, too?\We can do this, Maka!\What?\That kind of blow...\Won't be able to slice me in half.\Black... blood?\Black... blood? response:	Yeah, my blood is black.
context: You're going to hurt me, too?\We can do this, Maka!\What?\That kind of blow...\Won't be able to slice me in half.\Black... blood?\Black... blood?\Yeah, my blood is black. response:	What the hell happened to his body?
context: We can do this, Maka!\What?\That kind of blow...\Won't be able to slice me in half.\Black... blood?\Black... blood?\Yeah, my blood is black.\What the hell happened to his body? response:	What I think is that his blood is itself the weapon.
context: What?\That kind of blow...\Won't be able to slice me in half.\Black... blood?\Black... blood?\Yeah, my blood is black.\What the hell happened to his body?\What I think is that his blood is itself the weapon. response:	That's why we cut his skin,
context: That kind of blow...\Won't be able to slice me in half.\Black... blood?\Black... blood?\Yeah, my blood is black.\What the hell happened to his body?\What I think is that his blood is itself the weapon.\That's why we cut his skin, response:	Then, does that mean we can't inflict damage on him?
context: Won't be able to slice me in half.\Black... blood?\Black... blood?\Yeah, my blood is black.\What the hell happened to his body?\What I think is that his blood is itself the weapon.\That's why we cut his skin,\Then, does that mean we can't inflict damage on him? response:	We're on a disadvantage here with our physical blows.
context: Black... blood?\Black... blood?\Yeah, my blood is black.\What the hell happened to his body?\What I think is that his blood is itself the weapon.\That's why we cut his skin,\Then, does that mean we can't inflict damage on him?\We're on a disadvantage here with our physical blows. response:	I'm not sure if our Witch Hunt would even work.
