context: We'll v2 when we get a raw without an earthquake warning. response:	Kokoro
context: You're perfect as a bearded wise man!\I'm glad the float and the costumes were all able to be finished on time.\Why do you look so tired, Ryu?\I'm a growing boy.\Class C's Seven Lovers is pretty awesome too!\Am I wearing this right?\I have no idea. Make it up!\Yano! response:	How do you like my talisman costume?
context: I'm glad the float and the costumes were all able to be finished on time.\Why do you look so tired, Ryu?\I'm a growing boy.\Class C's Seven Lovers is pretty awesome too!\Am I wearing this right?\I have no idea. Make it up!\Yano!\How do you like my talisman costume? response:	Wow, it suits you!
context: Why do you look so tired, Ryu?\I'm a growing boy.\Class C's Seven Lovers is pretty awesome too!\Am I wearing this right?\I have no idea. Make it up!\Yano!\How do you like my talisman costume?\Wow, it suits you! response:	You look just like an idiot.
context: I'm a growing boy.\Class C's Seven Lovers is pretty awesome too!\Am I wearing this right?\I have no idea. Make it up!\Yano!\How do you like my talisman costume?\Wow, it suits you!\You look just like an idiot. response:	Oh yeah!
context: Class C's Seven Lovers is pretty awesome too!\Am I wearing this right?\I have no idea. Make it up!\Yano!\How do you like my talisman costume?\Wow, it suits you!\You look just like an idiot.\Oh yeah! response:	Chizuru, you're a martial artist?
context: Am I wearing this right?\I have no idea. Make it up!\Yano!\How do you like my talisman costume?\Wow, it suits you!\You look just like an idiot.\Oh yeah!\Chizuru, you're a martial artist? response:	Nope, a snake!
context: I have no idea. Make it up!\Yano!\How do you like my talisman costume?\Wow, it suits you!\You look just like an idiot.\Oh yeah!\Chizuru, you're a martial artist?\Nope, a snake! response:	Looks good.
context: Yano!\How do you like my talisman costume?\Wow, it suits you!\You look just like an idiot.\Oh yeah!\Chizuru, you're a martial artist?\Nope, a snake!\Looks good. response:	Oh really? Thanks.
context: How do you like my talisman costume?\Wow, it suits you!\You look just like an idiot.\Oh yeah!\Chizuru, you're a martial artist?\Nope, a snake!\Looks good.\Oh really? Thanks. response:	Yano!
context: Wow, it suits you!\You look just like an idiot.\Oh yeah!\Chizuru, you're a martial artist?\Nope, a snake!\Looks good.\Oh really? Thanks.\Yano! response:	Where's Kuronuma?
context: You look just like an idiot.\Oh yeah!\Chizuru, you're a martial artist?\Nope, a snake!\Looks good.\Oh really? Thanks.\Yano!\Where's Kuronuma? response:	She's in the hallway talking to Chigusa right now.
context: Oh yeah!\Chizuru, you're a martial artist?\Nope, a snake!\Looks good.\Oh really? Thanks.\Yano!\Where's Kuronuma?\She's in the hallway talking to Chigusa right now. response:	Thanks.
context: Chizuru, you're a martial artist?\Nope, a snake!\Looks good.\Oh really? Thanks.\Yano!\Where's Kuronuma?\She's in the hallway talking to Chigusa right now.\Thanks. response:	Kazehaya.
context: Nope, a snake!\Looks good.\Oh really? Thanks.\Yano!\Where's Kuronuma?\She's in the hallway talking to Chigusa right now.\Thanks.\Kazehaya. response:	Sawako's the one who made your costume.
context: Looks good.\Oh really? Thanks.\Yano!\Where's Kuronuma?\She's in the hallway talking to Chigusa right now.\Thanks.\Kazehaya.\Sawako's the one who made your costume. response:	Hey!
context: Oh really? Thanks.\Yano!\Where's Kuronuma?\She's in the hallway talking to Chigusa right now.\Thanks.\Kazehaya.\Sawako's the one who made your costume.\Hey! response:	It's almost time!
context: Yano!\Where's Kuronuma?\She's in the hallway talking to Chigusa right now.\Thanks.\Kazehaya.\Sawako's the one who made your costume.\Hey!\It's almost time! response:	Everyone that's finished, come line up in the hallway!
context: Where's Kuronuma?\She's in the hallway talking to Chigusa right now.\Thanks.\Kazehaya.\Sawako's the one who made your costume.\Hey!\It's almost time!\Everyone that's finished, come line up in the hallway! response:	Huh?
context: She's in the hallway talking to Chigusa right now.\Thanks.\Kazehaya.\Sawako's the one who made your costume.\Hey!\It's almost time!\Everyone that's finished, come line up in the hallway!\Huh? response:	What is it?
context: Thanks.\Kazehaya.\Sawako's the one who made your costume.\Hey!\It's almost time!\Everyone that's finished, come line up in the hallway!\Huh?\What is it? response:	Did you see Kuronuma?
context: Kazehaya.\Sawako's the one who made your costume.\Hey!\It's almost time!\Everyone that's finished, come line up in the hallway!\Huh?\What is it?\Did you see Kuronuma? response:	She already went out.
context: Sawako's the one who made your costume.\Hey!\It's almost time!\Everyone that's finished, come line up in the hallway!\Huh?\What is it?\Did you see Kuronuma?\She already went out. response:	Got it.
context: Hey!\It's almost time!\Everyone that's finished, come line up in the hallway!\Huh?\What is it?\Did you see Kuronuma?\She already went out.\Got it. response:	What are you doing?
context: It's almost time!\Everyone that's finished, come line up in the hallway!\Huh?\What is it?\Did you see Kuronuma?\She already went out.\Got it.\What are you doing? response:	Are you off to get dumped again?
context: Everyone that's finished, come line up in the hallway!\Huh?\What is it?\Did you see Kuronuma?\She already went out.\Got it.\What are you doing?\Are you off to get dumped again? response:	I don't mind!
context: Huh?\What is it?\Did you see Kuronuma?\She already went out.\Got it.\What are you doing?\Are you off to get dumped again?\I don't mind! response:	Doesn't matter anymore!
context: What is it?\Did you see Kuronuma?\She already went out.\Got it.\What are you doing?\Are you off to get dumped again?\I don't mind!\Doesn't matter anymore! response:	He's wide eyed and super excited Kazehaya now?
context: Did you see Kuronuma?\She already went out.\Got it.\What are you doing?\Are you off to get dumped again?\I don't mind!\Doesn't matter anymore!\He's wide eyed and super excited Kazehaya now? response:	He was just nervous and super depressed Kazehaya a minute ago!
context: She already went out.\Got it.\What are you doing?\Are you off to get dumped again?\I don't mind!\Doesn't matter anymore!\He's wide eyed and super excited Kazehaya now?\He was just nervous and super depressed Kazehaya a minute ago! response:	Whatever.
context: Got it.\What are you doing?\Are you off to get dumped again?\I don't mind!\Doesn't matter anymore!\He's wide eyed and super excited Kazehaya now?\He was just nervous and super depressed Kazehaya a minute ago!\Whatever. response:	Just move it.
context: What are you doing?\Are you off to get dumped again?\I don't mind!\Doesn't matter anymore!\He's wide eyed and super excited Kazehaya now?\He was just nervous and super depressed Kazehaya a minute ago!\Whatever.\Just move it. response:	Do your solo part just like we talked about yesterday!
context: Are you off to get dumped again?\I don't mind!\Doesn't matter anymore!\He's wide eyed and super excited Kazehaya now?\He was just nervous and super depressed Kazehaya a minute ago!\Whatever.\Just move it.\Do your solo part just like we talked about yesterday! response:	I'm sure Shota's excited to see you do it too.
context: I don't mind!\Doesn't matter anymore!\He's wide eyed and super excited Kazehaya now?\He was just nervous and super depressed Kazehaya a minute ago!\Whatever.\Just move it.\Do your solo part just like we talked about yesterday!\I'm sure Shota's excited to see you do it too. response:	Kuronuma!
context: Doesn't matter anymore!\He's wide eyed and super excited Kazehaya now?\He was just nervous and super depressed Kazehaya a minute ago!\Whatever.\Just move it.\Do your solo part just like we talked about yesterday!\I'm sure Shota's excited to see you do it too.\Kuronuma! response:	This is why...
context: He's wide eyed and super excited Kazehaya now?\He was just nervous and super depressed Kazehaya a minute ago!\Whatever.\Just move it.\Do your solo part just like we talked about yesterday!\I'm sure Shota's excited to see you do it too.\Kuronuma!\This is why... response:	I don't want to let you see me like this.
context: He was just nervous and super depressed Kazehaya a minute ago!\Whatever.\Just move it.\Do your solo part just like we talked about yesterday!\I'm sure Shota's excited to see you do it too.\Kuronuma!\This is why...\I don't want to let you see me like this. response:	Thanks for replying to me yesterday.
context: Whatever.\Just move it.\Do your solo part just like we talked about yesterday!\I'm sure Shota's excited to see you do it too.\Kuronuma!\This is why...\I don't want to let you see me like this.\Thanks for replying to me yesterday. response:	No, thank you!
context: Just move it.\Do your solo part just like we talked about yesterday!\I'm sure Shota's excited to see you do it too.\Kuronuma!\This is why...\I don't want to let you see me like this.\Thanks for replying to me yesterday.\No, thank you! response:	Kazehaya!
context: Do your solo part just like we talked about yesterday!\I'm sure Shota's excited to see you do it too.\Kuronuma!\This is why...\I don't want to let you see me like this.\Thanks for replying to me yesterday.\No, thank you!\Kazehaya! response:	Our Buddy Joe: Amitabha
context: I'm sure Shota's excited to see you do it too.\Kuronuma!\This is why...\I don't want to let you see me like this.\Thanks for replying to me yesterday.\No, thank you!\Kazehaya!\Our Buddy Joe: Amitabha response:	Do you think I'd look better if I jumped everywhere instead of walking?
context: Kuronuma!\This is why...\I don't want to let you see me like this.\Thanks for replying to me yesterday.\No, thank you!\Kazehaya!\Our Buddy Joe: Amitabha\Do you think I'd look better if I jumped everywhere instead of walking? response:	I'm sorry.
context: This is why...\I don't want to let you see me like this.\Thanks for replying to me yesterday.\No, thank you!\Kazehaya!\Our Buddy Joe: Amitabha\Do you think I'd look better if I jumped everywhere instead of walking?\I'm sorry. response:	No, don't
context: I don't want to let you see me like this.\Thanks for replying to me yesterday.\No, thank you!\Kazehaya!\Our Buddy Joe: Amitabha\Do you think I'd look better if I jumped everywhere instead of walking?\I'm sorry.\No, don't response:	I'm talking to Kuronuma right now.
context: Thanks for replying to me yesterday.\No, thank you!\Kazehaya!\Our Buddy Joe: Amitabha\Do you think I'd look better if I jumped everywhere instead of walking?\I'm sorry.\No, don't\I'm talking to Kuronuma right now. response:	Wha
context: No, thank you!\Kazehaya!\Our Buddy Joe: Amitabha\Do you think I'd look better if I jumped everywhere instead of walking?\I'm sorry.\No, don't\I'm talking to Kuronuma right now.\Wha response:	Wh-What?
context: Kazehaya!\Our Buddy Joe: Amitabha\Do you think I'd look better if I jumped everywhere instead of walking?\I'm sorry.\No, don't\I'm talking to Kuronuma right now.\Wha\Wh-What? response:	Emergency Earthquake Announcement
context: Our Buddy Joe: Amitabha\Do you think I'd look better if I jumped everywhere instead of walking?\I'm sorry.\No, don't\I'm talking to Kuronuma right now.\Wha\Wh-What?\Emergency Earthquake Announcement response:	Emergency Earthquake Announcement
context: Do you think I'd look better if I jumped everywhere instead of walking?\I'm sorry.\No, don't\I'm talking to Kuronuma right now.\Wha\Wh-What?\Emergency Earthquake Announcement\Emergency Earthquake Announcement response:	There's something I want to say to you.
context: I'm sorry.\No, don't\I'm talking to Kuronuma right now.\Wha\Wh-What?\Emergency Earthquake Announcement\Emergency Earthquake Announcement\There's something I want to say to you. response:	Earthquake in Tochigi prefecture, Kantou, etc. Warning: strong tremors.
context: No, don't\I'm talking to Kuronuma right now.\Wha\Wh-What?\Emergency Earthquake Announcement\Emergency Earthquake Announcement\There's something I want to say to you.\Earthquake in Tochigi prefecture, Kantou, etc. Warning: strong tremors. response:	Emergency earthquake announcement.
context: I'm talking to Kuronuma right now.\Wha\Wh-What?\Emergency Earthquake Announcement\Emergency Earthquake Announcement\There's something I want to say to you.\Earthquake in Tochigi prefecture, Kantou, etc. Warning: strong tremors.\Emergency earthquake announcement. response:	Emergency earthquake announcement.
context: Wha\Wh-What?\Emergency Earthquake Announcement\Emergency Earthquake Announcement\There's something I want to say to you.\Earthquake in Tochigi prefecture, Kantou, etc. Warning: strong tremors.\Emergency earthquake announcement.\Emergency earthquake announcement. response:	Can I go first?
context: Wh-What?\Emergency Earthquake Announcement\Emergency Earthquake Announcement\There's something I want to say to you.\Earthquake in Tochigi prefecture, Kantou, etc. Warning: strong tremors.\Emergency earthquake announcement.\Emergency earthquake announcement.\Can I go first? response:	Please, before I run out of courage...
context: Emergency Earthquake Announcement\Emergency Earthquake Announcement\There's something I want to say to you.\Earthquake in Tochigi prefecture, Kantou, etc. Warning: strong tremors.\Emergency earthquake announcement.\Emergency earthquake announcement.\Can I go first?\Please, before I run out of courage... response:	I was really happy visiting the shrine with you on New Year's.
context: Emergency Earthquake Announcement\There's something I want to say to you.\Earthquake in Tochigi prefecture, Kantou, etc. Warning: strong tremors.\Emergency earthquake announcement.\Emergency earthquake announcement.\Can I go first?\Please, before I run out of courage...\I was really happy visiting the shrine with you on New Year's. response:	I was scared of how happy I was.
context: There's something I want to say to you.\Earthquake in Tochigi prefecture, Kantou, etc. Warning: strong tremors.\Emergency earthquake announcement.\Emergency earthquake announcement.\Can I go first?\Please, before I run out of courage...\I was really happy visiting the shrine with you on New Year's.\I was scared of how happy I was. response:	I wanted to keep you all to myself,
context: Earthquake in Tochigi prefecture, Kantou, etc. Warning: strong tremors.\Emergency earthquake announcement.\Emergency earthquake announcement.\Can I go first?\Please, before I run out of courage...\I was really happy visiting the shrine with you on New Year's.\I was scared of how happy I was.\I wanted to keep you all to myself, response:	but I didn't want you to hate me for it.
context: Emergency earthquake announcement.\Emergency earthquake announcement.\Can I go first?\Please, before I run out of courage...\I was really happy visiting the shrine with you on New Year's.\I was scared of how happy I was.\I wanted to keep you all to myself,\but I didn't want you to hate me for it. response:	There's a chance that putting my feelings into words might make them impossible...
context: Emergency earthquake announcement.\Can I go first?\Please, before I run out of courage...\I was really happy visiting the shrine with you on New Year's.\I was scared of how happy I was.\I wanted to keep you all to myself,\but I didn't want you to hate me for it.\There's a chance that putting my feelings into words might make them impossible... response:	But...
context: Can I go first?\Please, before I run out of courage...\I was really happy visiting the shrine with you on New Year's.\I was scared of how happy I was.\I wanted to keep you all to myself,\but I didn't want you to hate me for it.\There's a chance that putting my feelings into words might make them impossible...\But... response:	From now on, I want to try to change things.
context: Please, before I run out of courage...\I was really happy visiting the shrine with you on New Year's.\I was scared of how happy I was.\I wanted to keep you all to myself,\but I didn't want you to hate me for it.\There's a chance that putting my feelings into words might make them impossible...\But...\From now on, I want to try to change things. response:	From now on, I want things to be different between us!
context: I was really happy visiting the shrine with you on New Year's.\I was scared of how happy I was.\I wanted to keep you all to myself,\but I didn't want you to hate me for it.\There's a chance that putting my feelings into words might make them impossible...\But...\From now on, I want to try to change things.\From now on, I want things to be different between us! response:	It's so hard to start things anew...
context: I was scared of how happy I was.\I wanted to keep you all to myself,\but I didn't want you to hate me for it.\There's a chance that putting my feelings into words might make them impossible...\But...\From now on, I want to try to change things.\From now on, I want things to be different between us!\It's so hard to start things anew... response:	But if it's Kazehaya, I'm sure...
context: I wanted to keep you all to myself,\but I didn't want you to hate me for it.\There's a chance that putting my feelings into words might make them impossible...\But...\From now on, I want to try to change things.\From now on, I want things to be different between us!\It's so hard to start things anew...\But if it's Kazehaya, I'm sure... response:	I'm sure...!
context: but I didn't want you to hate me for it.\There's a chance that putting my feelings into words might make them impossible...\But...\From now on, I want to try to change things.\From now on, I want things to be different between us!\It's so hard to start things anew...\But if it's Kazehaya, I'm sure...\I'm sure...! response:	Gather up!
context: There's a chance that putting my feelings into words might make them impossible...\But...\From now on, I want to try to change things.\From now on, I want things to be different between us!\It's so hard to start things anew...\But if it's Kazehaya, I'm sure...\I'm sure...!\Gather up! response:	Watch me.
context: But...\From now on, I want to try to change things.\From now on, I want things to be different between us!\It's so hard to start things anew...\But if it's Kazehaya, I'm sure...\I'm sure...!\Gather up!\Watch me. response:	I'm going to do my best!
context: From now on, I want to try to change things.\From now on, I want things to be different between us!\It's so hard to start things anew...\But if it's Kazehaya, I'm sure...\I'm sure...!\Gather up!\Watch me.\I'm going to do my best! response:	So many things have changed,
context: From now on, I want things to be different between us!\It's so hard to start things anew...\But if it's Kazehaya, I'm sure...\I'm sure...!\Gather up!\Watch me.\I'm going to do my best!\So many things have changed, response:	since I met Kazehaya.
context: It's so hard to start things anew...\But if it's Kazehaya, I'm sure...\I'm sure...!\Gather up!\Watch me.\I'm going to do my best!\So many things have changed,\since I met Kazehaya. response:	I'm going to put on a really good show with everything I've learned in the past year!
context: But if it's Kazehaya, I'm sure...\I'm sure...!\Gather up!\Watch me.\I'm going to do my best!\So many things have changed,\since I met Kazehaya.\I'm going to put on a really good show with everything I've learned in the past year! response:	I'm sure I won't let people down anymore!
context: I'm sure...!\Gather up!\Watch me.\I'm going to do my best!\So many things have changed,\since I met Kazehaya.\I'm going to put on a really good show with everything I've learned in the past year!\I'm sure I won't let people down anymore! response:	After falling in love with Kazehaya,
context: Gather up!\Watch me.\I'm going to do my best!\So many things have changed,\since I met Kazehaya.\I'm going to put on a really good show with everything I've learned in the past year!\I'm sure I won't let people down anymore!\After falling in love with Kazehaya, response:	I've changed.
context: Watch me.\I'm going to do my best!\So many things have changed,\since I met Kazehaya.\I'm going to put on a really good show with everything I've learned in the past year!\I'm sure I won't let people down anymore!\After falling in love with Kazehaya,\I've changed. response:	Kuronuma!
context: I'm going to do my best!\So many things have changed,\since I met Kazehaya.\I'm going to put on a really good show with everything I've learned in the past year!\I'm sure I won't let people down anymore!\After falling in love with Kazehaya,\I've changed.\Kuronuma! response:	I like you!
context: So many things have changed,\since I met Kazehaya.\I'm going to put on a really good show with everything I've learned in the past year!\I'm sure I won't let people down anymore!\After falling in love with Kazehaya,\I've changed.\Kuronuma!\I like you! response:	Hey, how should I take what you just said?
context: since I met Kazehaya.\I'm going to put on a really good show with everything I've learned in the past year!\I'm sure I won't let people down anymore!\After falling in love with Kazehaya,\I've changed.\Kuronuma!\I like you!\Hey, how should I take what you just said? response:	A-As a compliment!
context: I'm going to put on a really good show with everything I've learned in the past year!\I'm sure I won't let people down anymore!\After falling in love with Kazehaya,\I've changed.\Kuronuma!\I like you!\Hey, how should I take what you just said?\A-As a compliment! response:	I want to be friends with all of them!
context: I'm sure I won't let people down anymore!\After falling in love with Kazehaya,\I've changed.\Kuronuma!\I like you!\Hey, how should I take what you just said?\A-As a compliment!\I want to be friends with all of them! response:	I'll do my best so that we can be friends!
context: After falling in love with Kazehaya,\I've changed.\Kuronuma!\I like you!\Hey, how should I take what you just said?\A-As a compliment!\I want to be friends with all of them!\I'll do my best so that we can be friends! response:	You don't have to do anything.
context: I've changed.\Kuronuma!\I like you!\Hey, how should I take what you just said?\A-As a compliment!\I want to be friends with all of them!\I'll do my best so that we can be friends!\You don't have to do anything. response:	It's fine.
context: Kuronuma!\I like you!\Hey, how should I take what you just said?\A-As a compliment!\I want to be friends with all of them!\I'll do my best so that we can be friends!\You don't have to do anything.\It's fine. response:	Next up is second year, class D!
context: I like you!\Hey, how should I take what you just said?\A-As a compliment!\I want to be friends with all of them!\I'll do my best so that we can be friends!\You don't have to do anything.\It's fine.\Next up is second year, class D! response:	One plate...
context: Hey, how should I take what you just said?\A-As a compliment!\I want to be friends with all of them!\I'll do my best so that we can be friends!\You don't have to do anything.\It's fine.\Next up is second year, class D!\One plate... response:	Two plates...
context: A-As a compliment!\I want to be friends with all of them!\I'll do my best so that we can be friends!\You don't have to do anything.\It's fine.\Next up is second year, class D!\One plate...\Two plates... response:	Plates...
context: I want to be friends with all of them!\I'll do my best so that we can be friends!\You don't have to do anything.\It's fine.\Next up is second year, class D!\One plate...\Two plates...\Plates... response:	No matter how many times I count them, I'm still one short.
context: I'll do my best so that we can be friends!\You don't have to do anything.\It's fine.\Next up is second year, class D!\One plate...\Two plates...\Plates...\No matter how many times I count them, I'm still one short. response:	Now!
context: You don't have to do anything.\It's fine.\Next up is second year, class D!\One plate...\Two plates...\Plates...\No matter how many times I count them, I'm still one short.\Now! response:	Do it!
context: It's fine.\Next up is second year, class D!\One plate...\Two plates...\Plates...\No matter how many times I count them, I'm still one short.\Now!\Do it! response:	I wanted to offer my thanks. A cold drink for you.
context: Next up is second year, class D!\One plate...\Two plates...\Plates...\No matter how many times I count them, I'm still one short.\Now!\Do it!\I wanted to offer my thanks. A cold drink for you. response:	Please enjoy.
context: One plate...\Two plates...\Plates...\No matter how many times I count them, I'm still one short.\Now!\Do it!\I wanted to offer my thanks. A cold drink for you.\Please enjoy. response:	This is a bribe, isn't it?
context: Two plates...\Plates...\No matter how many times I count them, I'm still one short.\Now!\Do it!\I wanted to offer my thanks. A cold drink for you.\Please enjoy.\This is a bribe, isn't it? response:	It is, but...
context: Plates...\No matter how many times I count them, I'm still one short.\Now!\Do it!\I wanted to offer my thanks. A cold drink for you.\Please enjoy.\This is a bribe, isn't it?\It is, but... response:	Please don't look at us like that. It's scary.
context: No matter how many times I count them, I'm still one short.\Now!\Do it!\I wanted to offer my thanks. A cold drink for you.\Please enjoy.\This is a bribe, isn't it?\It is, but...\Please don't look at us like that. It's scary. response:	We will now begin the closing ceremony for the 43rd Kitahoro High School Festival.
context: Now!\Do it!\I wanted to offer my thanks. A cold drink for you.\Please enjoy.\This is a bribe, isn't it?\It is, but...\Please don't look at us like that. It's scary.\We will now begin the closing ceremony for the 43rd Kitahoro High School Festival. response:	First, we'll start with the winners for each category.
context: Do it!\I wanted to offer my thanks. A cold drink for you.\Please enjoy.\This is a bribe, isn't it?\It is, but...\Please don't look at us like that. It's scary.\We will now begin the closing ceremony for the 43rd Kitahoro High School Festival.\First, we'll start with the winners for each category. response:	For the wall posters, first place goes to...
context: I wanted to offer my thanks. A cold drink for you.\Please enjoy.\This is a bribe, isn't it?\It is, but...\Please don't look at us like that. It's scary.\We will now begin the closing ceremony for the 43rd Kitahoro High School Festival.\First, we'll start with the winners for each category.\For the wall posters, first place goes to... response:	Third year, class B with western films!
context: Please enjoy.\This is a bribe, isn't it?\It is, but...\Please don't look at us like that. It's scary.\We will now begin the closing ceremony for the 43rd Kitahoro High School Festival.\First, we'll start with the winners for each category.\For the wall posters, first place goes to...\Third year, class B with western films! response:	Next, for the refreshment booths, the winners are second year, class D!
context: This is a bribe, isn't it?\It is, but...\Please don't look at us like that. It's scary.\We will now begin the closing ceremony for the 43rd Kitahoro High School Festival.\First, we'll start with the winners for each category.\For the wall posters, first place goes to...\Third year, class B with western films!\Next, for the refreshment booths, the winners are second year, class D! response:	The Black Magic Cafe and consultations were well received by all. First place!
context: It is, but...\Please don't look at us like that. It's scary.\We will now begin the closing ceremony for the 43rd Kitahoro High School Festival.\First, we'll start with the winners for each category.\For the wall posters, first place goes to...\Third year, class B with western films!\Next, for the refreshment booths, the winners are second year, class D!\The Black Magic Cafe and consultations were well received by all. First place! response:	Sadako!
context: Please don't look at us like that. It's scary.\We will now begin the closing ceremony for the 43rd Kitahoro High School Festival.\First, we'll start with the winners for each category.\For the wall posters, first place goes to...\Third year, class B with western films!\Next, for the refreshment booths, the winners are second year, class D!\The Black Magic Cafe and consultations were well received by all. First place!\Sadako! response:	Sadako!
context: We will now begin the closing ceremony for the 43rd Kitahoro High School Festival.\First, we'll start with the winners for each category.\For the wall posters, first place goes to...\Third year, class B with western films!\Next, for the refreshment booths, the winners are second year, class D!\The Black Magic Cafe and consultations were well received by all. First place!\Sadako!\Sadako! response:	Sadako!
context: First, we'll start with the winners for each category.\For the wall posters, first place goes to...\Third year, class B with western films!\Next, for the refreshment booths, the winners are second year, class D!\The Black Magic Cafe and consultations were well received by all. First place!\Sadako!\Sadako!\Sadako! response:	Next we have the costume parade.
context: For the wall posters, first place goes to...\Third year, class B with western films!\Next, for the refreshment booths, the winners are second year, class D!\The Black Magic Cafe and consultations were well received by all. First place!\Sadako!\Sadako!\Sadako!\Next we have the costume parade. response:	We've got this...
context: Third year, class B with western films!\Next, for the refreshment booths, the winners are second year, class D!\The Black Magic Cafe and consultations were well received by all. First place!\Sadako!\Sadako!\Sadako!\Next we have the costume parade.\We've got this... response:	The drinks that second year, class B offered to the judges
context: Next, for the refreshment booths, the winners are second year, class D!\The Black Magic Cafe and consultations were well received by all. First place!\Sadako!\Sadako!\Sadako!\Next we have the costume parade.\We've got this...\The drinks that second year, class B offered to the judges response:	were considered a bribe, and they therefore received zero points for the event.
context: The Black Magic Cafe and consultations were well received by all. First place!\Sadako!\Sadako!\Sadako!\Next we have the costume parade.\We've got this...\The drinks that second year, class B offered to the judges\were considered a bribe, and they therefore received zero points for the event. response:	What?
context: Sadako!\Sadako!\Sadako!\Next we have the costume parade.\We've got this...\The drinks that second year, class B offered to the judges\were considered a bribe, and they therefore received zero points for the event.\What? response:	We hope you will understand our decision.
context: Sadako!\Sadako!\Next we have the costume parade.\We've got this...\The drinks that second year, class B offered to the judges\were considered a bribe, and they therefore received zero points for the event.\What?\We hope you will understand our decision. response:	Thank you for your patience, and we will now proceed to the overall rankings!
context: Sadako!\Next we have the costume parade.\We've got this...\The drinks that second year, class B offered to the judges\were considered a bribe, and they therefore received zero points for the event.\What?\We hope you will understand our decision.\Thank you for your patience, and we will now proceed to the overall rankings! response:	What did you say?!
context: Next we have the costume parade.\We've got this...\The drinks that second year, class B offered to the judges\were considered a bribe, and they therefore received zero points for the event.\What?\We hope you will understand our decision.\Thank you for your patience, and we will now proceed to the overall rankings!\What did you say?! response:	You listen up!
context: We've got this...\The drinks that second year, class B offered to the judges\were considered a bribe, and they therefore received zero points for the event.\What?\We hope you will understand our decision.\Thank you for your patience, and we will now proceed to the overall rankings!\What did you say?!\You listen up! response:	Hidden desires
context: The drinks that second year, class B offered to the judges\were considered a bribe, and they therefore received zero points for the event.\What?\We hope you will understand our decision.\Thank you for your patience, and we will now proceed to the overall rankings!\What did you say?!\You listen up!\Hidden desires response:	My hidden desires!
context: were considered a bribe, and they therefore received zero points for the event.\What?\We hope you will understand our decision.\Thank you for your patience, and we will now proceed to the overall rankings!\What did you say?!\You listen up!\Hidden desires\My hidden desires! response:	Tuna! Sea urchin!
context: What?\We hope you will understand our decision.\Thank you for your patience, and we will now proceed to the overall rankings!\What did you say?!\You listen up!\Hidden desires\My hidden desires!\Tuna! Sea urchin! response:	Abalone!
context: We hope you will understand our decision.\Thank you for your patience, and we will now proceed to the overall rankings!\What did you say?!\You listen up!\Hidden desires\My hidden desires!\Tuna! Sea urchin!\Abalone! response:	I can't believe we only ranked sixth...
context: Thank you for your patience, and we will now proceed to the overall rankings!\What did you say?!\You listen up!\Hidden desires\My hidden desires!\Tuna! Sea urchin!\Abalone!\I can't believe we only ranked sixth... response:	But we got first place among the second years!
context: What did you say?!\You listen up!\Hidden desires\My hidden desires!\Tuna! Sea urchin!\Abalone!\I can't believe we only ranked sixth...\But we got first place among the second years! response:	We were so close.
context: You listen up!\Hidden desires\My hidden desires!\Tuna! Sea urchin!\Abalone!\I can't believe we only ranked sixth...\But we got first place among the second years!\We were so close. response:	Without that bribe, I'm sure we would've placed high in the parade too.
context: Hidden desires\My hidden desires!\Tuna! Sea urchin!\Abalone!\I can't believe we only ranked sixth...\But we got first place among the second years!\We were so close.\Without that bribe, I'm sure we would've placed high in the parade too. response:	Yeah, Sadako's performance was amazing!
context: My hidden desires!\Tuna! Sea urchin!\Abalone!\I can't believe we only ranked sixth...\But we got first place among the second years!\We were so close.\Without that bribe, I'm sure we would've placed high in the parade too.\Yeah, Sadako's performance was amazing! response:	Oh right, the after party's at the usual place.
context: Tuna! Sea urchin!\Abalone!\I can't believe we only ranked sixth...\But we got first place among the second years!\We were so close.\Without that bribe, I'm sure we would've placed high in the parade too.\Yeah, Sadako's performance was amazing!\Oh right, the after party's at the usual place. response:	Okay.
context: Abalone!\I can't believe we only ranked sixth...\But we got first place among the second years!\We were so close.\Without that bribe, I'm sure we would've placed high in the parade too.\Yeah, Sadako's performance was amazing!\Oh right, the after party's at the usual place.\Okay. response:	Sawako.
context: I can't believe we only ranked sixth...\But we got first place among the second years!\We were so close.\Without that bribe, I'm sure we would've placed high in the parade too.\Yeah, Sadako's performance was amazing!\Oh right, the after party's at the usual place.\Okay.\Sawako. response:	My feelings aren't any different from yours.
context: But we got first place among the second years!\We were so close.\Without that bribe, I'm sure we would've placed high in the parade too.\Yeah, Sadako's performance was amazing!\Oh right, the after party's at the usual place.\Okay.\Sawako.\My feelings aren't any different from yours. response:	We feel the same way, don't we?
context: We were so close.\Without that bribe, I'm sure we would've placed high in the parade too.\Yeah, Sadako's performance was amazing!\Oh right, the after party's at the usual place.\Okay.\Sawako.\My feelings aren't any different from yours.\We feel the same way, don't we? response:	I thought it was impossible...
context: Without that bribe, I'm sure we would've placed high in the parade too.\Yeah, Sadako's performance was amazing!\Oh right, the after party's at the usual place.\Okay.\Sawako.\My feelings aren't any different from yours.\We feel the same way, don't we?\I thought it was impossible... response:	But he didn't deny it.
context: Yeah, Sadako's performance was amazing!\Oh right, the after party's at the usual place.\Okay.\Sawako.\My feelings aren't any different from yours.\We feel the same way, don't we?\I thought it was impossible...\But he didn't deny it. response:	This possibility that I've been holding on to is still there.
