context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: It's a giant lacrima!\And thanks to the attack by the Council's Etherion,\it has absorbed an incredible amount of magical energy!\Now the R-system is complete!\The target is standing!\A giant lacrima!\The lacrima absorbed the magical power from Etherion!\It what?! response:	Sieg... What is the meaning of this?
context: And thanks to the attack by the Council's Etherion,\it has absorbed an incredible amount of magical energy!\Now the R-system is complete!\The target is standing!\A giant lacrima!\The lacrima absorbed the magical power from Etherion!\It what?!\Sieg... What is the meaning of this? response:	He disappeared...
context: it has absorbed an incredible amount of magical energy!\Now the R-system is complete!\The target is standing!\A giant lacrima!\The lacrima absorbed the magical power from Etherion!\It what?!\Sieg... What is the meaning of this?\He disappeared... response:	You tricked me?
context: Now the R-system is complete!\The target is standing!\A giant lacrima!\The lacrima absorbed the magical power from Etherion!\It what?!\Sieg... What is the meaning of this?\He disappeared...\You tricked me? response:	You were really cute there, Erza.
context: The target is standing!\A giant lacrima!\The lacrima absorbed the magical power from Etherion!\It what?!\Sieg... What is the meaning of this?\He disappeared...\You tricked me?\You were really cute there, Erza. response:	Jellal was not able to produce his true power.
context: A giant lacrima!\The lacrima absorbed the magical power from Etherion!\It what?!\Sieg... What is the meaning of this?\He disappeared...\You tricked me?\You were really cute there, Erza.\Jellal was not able to produce his true power. response:	He was in mortal danger, so he had no choice but to trick you.
context: The lacrima absorbed the magical power from Etherion!\It what?!\Sieg... What is the meaning of this?\He disappeared...\You tricked me?\You were really cute there, Erza.\Jellal was not able to produce his true power.\He was in mortal danger, so he had no choice but to trick you. response:	Siegrain!
context: It what?!\Sieg... What is the meaning of this?\He disappeared...\You tricked me?\You were really cute there, Erza.\Jellal was not able to produce his true power.\He was in mortal danger, so he had no choice but to trick you.\Siegrain! response:	Why are you here?
context: Sieg... What is the meaning of this?\He disappeared...\You tricked me?\You were really cute there, Erza.\Jellal was not able to produce his true power.\He was in mortal danger, so he had no choice but to trick you.\Siegrain!\Why are you here? response:	Remember the first time we met, Erza.
context: He disappeared...\You tricked me?\You were really cute there, Erza.\Jellal was not able to produce his true power.\He was in mortal danger, so he had no choice but to trick you.\Siegrain!\Why are you here?\Remember the first time we met, Erza. response:	That time you came with Makarov to deliver a written letter of apology to the council, yes?
context: You tricked me?\You were really cute there, Erza.\Jellal was not able to produce his true power.\He was in mortal danger, so he had no choice but to trick you.\Siegrain!\Why are you here?\Remember the first time we met, Erza.\That time you came with Makarov to deliver a written letter of apology to the council, yes? response:	You mistook me for Jellal and attacked me.
context: You were really cute there, Erza.\Jellal was not able to produce his true power.\He was in mortal danger, so he had no choice but to trick you.\Siegrain!\Why are you here?\Remember the first time we met, Erza.\That time you came with Makarov to deliver a written letter of apology to the council, yes?\You mistook me for Jellal and attacked me. response:	Well, we look identical, so it's to be expected.
context: Jellal was not able to produce his true power.\He was in mortal danger, so he had no choice but to trick you.\Siegrain!\Why are you here?\Remember the first time we met, Erza.\That time you came with Makarov to deliver a written letter of apology to the council, yes?\You mistook me for Jellal and attacked me.\Well, we look identical, so it's to be expected. response:	After you heard we were twins, you finally were pacified.
context: He was in mortal danger, so he had no choice but to trick you.\Siegrain!\Why are you here?\Remember the first time we met, Erza.\That time you came with Makarov to deliver a written letter of apology to the council, yes?\You mistook me for Jellal and attacked me.\Well, we look identical, so it's to be expected.\After you heard we were twins, you finally were pacified. response:	However you always treated me as your enemy.
context: Siegrain!\Why are you here?\Remember the first time we met, Erza.\That time you came with Makarov to deliver a written letter of apology to the council, yes?\You mistook me for Jellal and attacked me.\Well, we look identical, so it's to be expected.\After you heard we were twins, you finally were pacified.\However you always treated me as your enemy. response:	Obviously!
context: Why are you here?\Remember the first time we met, Erza.\That time you came with Makarov to deliver a written letter of apology to the council, yes?\You mistook me for Jellal and attacked me.\Well, we look identical, so it's to be expected.\After you heard we were twins, you finally were pacified.\However you always treated me as your enemy.\Obviously! response:	Instead of behaving as an older brother should, you tolerated what Jellal was doing!
context: Remember the first time we met, Erza.\That time you came with Makarov to deliver a written letter of apology to the council, yes?\You mistook me for Jellal and attacked me.\Well, we look identical, so it's to be expected.\After you heard we were twins, you finally were pacified.\However you always treated me as your enemy.\Obviously!\Instead of behaving as an older brother should, you tolerated what Jellal was doing! response:	Or rather, you were spying on me!
context: That time you came with Makarov to deliver a written letter of apology to the council, yes?\You mistook me for Jellal and attacked me.\Well, we look identical, so it's to be expected.\After you heard we were twins, you finally were pacified.\However you always treated me as your enemy.\Obviously!\Instead of behaving as an older brother should, you tolerated what Jellal was doing!\Or rather, you were spying on me! response:	Yes.
context: You mistook me for Jellal and attacked me.\Well, we look identical, so it's to be expected.\After you heard we were twins, you finally were pacified.\However you always treated me as your enemy.\Obviously!\Instead of behaving as an older brother should, you tolerated what Jellal was doing!\Or rather, you were spying on me!\Yes. response:	That was my mistake.
context: Well, we look identical, so it's to be expected.\After you heard we were twins, you finally were pacified.\However you always treated me as your enemy.\Obviously!\Instead of behaving as an older brother should, you tolerated what Jellal was doing!\Or rather, you were spying on me!\Yes.\That was my mistake. response:	I should have said something like I will find Jellal and make him stop, no matter what.
context: After you heard we were twins, you finally were pacified.\However you always treated me as your enemy.\Obviously!\Instead of behaving as an older brother should, you tolerated what Jellal was doing!\Or rather, you were spying on me!\Yes.\That was my mistake.\I should have said something like I will find Jellal and make him stop, no matter what. response:	I had finally become a member of the council,
context: However you always treated me as your enemy.\Obviously!\Instead of behaving as an older brother should, you tolerated what Jellal was doing!\Or rather, you were spying on me!\Yes.\That was my mistake.\I should have said something like I will find Jellal and make him stop, no matter what.\I had finally become a member of the council, response:	so meeting you at all was my greatest mistake.
context: Obviously!\Instead of behaving as an older brother should, you tolerated what Jellal was doing!\Or rather, you were spying on me!\Yes.\That was my mistake.\I should have said something like I will find Jellal and make him stop, no matter what.\I had finally become a member of the council,\so meeting you at all was my greatest mistake. response:	The lies we tell in an unplanned moment cause us the greatest pain.
context: Instead of behaving as an older brother should, you tolerated what Jellal was doing!\Or rather, you were spying on me!\Yes.\That was my mistake.\I should have said something like I will find Jellal and make him stop, no matter what.\I had finally become a member of the council,\so meeting you at all was my greatest mistake.\The lies we tell in an unplanned moment cause us the greatest pain. response:	So you two really did plot this together.
context: Or rather, you were spying on me!\Yes.\That was my mistake.\I should have said something like I will find Jellal and make him stop, no matter what.\I had finally become a member of the council,\so meeting you at all was my greatest mistake.\The lies we tell in an unplanned moment cause us the greatest pain.\So you two really did plot this together. response:	Together?
context: Yes.\That was my mistake.\I should have said something like I will find Jellal and make him stop, no matter what.\I had finally become a member of the council,\so meeting you at all was my greatest mistake.\The lies we tell in an unplanned moment cause us the greatest pain.\So you two really did plot this together.\Together? response:	No.
context: That was my mistake.\I should have said something like I will find Jellal and make him stop, no matter what.\I had finally become a member of the council,\so meeting you at all was my greatest mistake.\The lies we tell in an unplanned moment cause us the greatest pain.\So you two really did plot this together.\Together?\No. response:	That's not it, Erza.
context: I should have said something like I will find Jellal and make him stop, no matter what.\I had finally become a member of the council,\so meeting you at all was my greatest mistake.\The lies we tell in an unplanned moment cause us the greatest pain.\So you two really did plot this together.\Together?\No.\That's not it, Erza. response:	We are a single person.
context: I had finally become a member of the council,\so meeting you at all was my greatest mistake.\The lies we tell in an unplanned moment cause us the greatest pain.\So you two really did plot this together.\Together?\No.\That's not it, Erza.\We are a single person. response:	From the very beginning.
context: so meeting you at all was my greatest mistake.\The lies we tell in an unplanned moment cause us the greatest pain.\So you two really did plot this together.\Together?\No.\That's not it, Erza.\We are a single person.\From the very beginning. response:	No...
context: The lies we tell in an unplanned moment cause us the greatest pain.\So you two really did plot this together.\Together?\No.\That's not it, Erza.\We are a single person.\From the very beginning.\No... response:	A thought projection?
context: So you two really did plot this together.\Together?\No.\That's not it, Erza.\We are a single person.\From the very beginning.\No...\A thought projection? response:	Yes. Siegrain is me.
context: Together?\No.\That's not it, Erza.\We are a single person.\From the very beginning.\No...\A thought projection?\Yes. Siegrain is me. response:	So you, yourself, fired Etherion?
context: No.\That's not it, Erza.\We are a single person.\From the very beginning.\No...\A thought projection?\Yes. Siegrain is me.\So you, yourself, fired Etherion? response:	That's why you infiltrated the Council?
context: That's not it, Erza.\We are a single person.\From the very beginning.\No...\A thought projection?\Yes. Siegrain is me.\So you, yourself, fired Etherion?\That's why you infiltrated the Council? response:	Did you enjoy your fleeting freedom, Erza?
context: We are a single person.\From the very beginning.\No...\A thought projection?\Yes. Siegrain is me.\So you, yourself, fired Etherion?\That's why you infiltrated the Council?\Did you enjoy your fleeting freedom, Erza? response:	Everything went according to Zeref's scenario for resurrection.
context: From the very beginning.\No...\A thought projection?\Yes. Siegrain is me.\So you, yourself, fired Etherion?\That's why you infiltrated the Council?\Did you enjoy your fleeting freedom, Erza?\Everything went according to Zeref's scenario for resurrection. response:	You fiend... How many people have you deceived in your life?
context: No...\A thought projection?\Yes. Siegrain is me.\So you, yourself, fired Etherion?\That's why you infiltrated the Council?\Did you enjoy your fleeting freedom, Erza?\Everything went according to Zeref's scenario for resurrection.\You fiend... How many people have you deceived in your life? response:	Power...
context: A thought projection?\Yes. Siegrain is me.\So you, yourself, fired Etherion?\That's why you infiltrated the Council?\Did you enjoy your fleeting freedom, Erza?\Everything went according to Zeref's scenario for resurrection.\You fiend... How many people have you deceived in your life?\Power... response:	A tremendous magical power is building in the Tower of Heaven!
context: Yes. Siegrain is me.\So you, yourself, fired Etherion?\That's why you infiltrated the Council?\Did you enjoy your fleeting freedom, Erza?\Everything went according to Zeref's scenario for resurrection.\You fiend... How many people have you deceived in your life?\Power...\A tremendous magical power is building in the Tower of Heaven! response:	If that magical power is held in one place it'll explode!
context: So you, yourself, fired Etherion?\That's why you infiltrated the Council?\Did you enjoy your fleeting freedom, Erza?\Everything went according to Zeref's scenario for resurrection.\You fiend... How many people have you deceived in your life?\Power...\A tremendous magical power is building in the Tower of Heaven!\If that magical power is held in one place it'll explode! response:	We were had.
context: That's why you infiltrated the Council?\Did you enjoy your fleeting freedom, Erza?\Everything went according to Zeref's scenario for resurrection.\You fiend... How many people have you deceived in your life?\Power...\A tremendous magical power is building in the Tower of Heaven!\If that magical power is held in one place it'll explode!\We were had. response:	What is going on?
context: Did you enjoy your fleeting freedom, Erza?\Everything went according to Zeref's scenario for resurrection.\You fiend... How many people have you deceived in your life?\Power...\A tremendous magical power is building in the Tower of Heaven!\If that magical power is held in one place it'll explode!\We were had.\What is going on? response:	The building is suddenly aging!
context: Everything went according to Zeref's scenario for resurrection.\You fiend... How many people have you deceived in your life?\Power...\A tremendous magical power is building in the Tower of Heaven!\If that magical power is held in one place it'll explode!\We were had.\What is going on?\The building is suddenly aging! response:	Lost Magic?
context: You fiend... How many people have you deceived in your life?\Power...\A tremendous magical power is building in the Tower of Heaven!\If that magical power is held in one place it'll explode!\We were had.\What is going on?\The building is suddenly aging!\Lost Magic? response:	Time Ark?
context: Power...\A tremendous magical power is building in the Tower of Heaven!\If that magical power is held in one place it'll explode!\We were had.\What is going on?\The building is suddenly aging!\Lost Magic?\Time Ark? response:	Ultear...
context: A tremendous magical power is building in the Tower of Heaven!\If that magical power is held in one place it'll explode!\We were had.\What is going on?\The building is suddenly aging!\Lost Magic?\Time Ark?\Ultear... response:	Everything is for Lord Sieg... I mean, Lord Jellal.
context: If that magical power is held in one place it'll explode!\We were had.\What is going on?\The building is suddenly aging!\Lost Magic?\Time Ark?\Ultear...\Everything is for Lord Sieg... I mean, Lord Jellal. response:	Right now, his dream is being fulfilled!
context: We were had.\What is going on?\The building is suddenly aging!\Lost Magic?\Time Ark?\Ultear...\Everything is for Lord Sieg... I mean, Lord Jellal.\Right now, his dream is being fulfilled! response:	That's the R-system?
context: What is going on?\The building is suddenly aging!\Lost Magic?\Time Ark?\Ultear...\Everything is for Lord Sieg... I mean, Lord Jellal.\Right now, his dream is being fulfilled!\That's the R-system? response:	Yes, that's the true form of the R-system we built, got it?
context: The building is suddenly aging!\Lost Magic?\Time Ark?\Ultear...\Everything is for Lord Sieg... I mean, Lord Jellal.\Right now, his dream is being fulfilled!\That's the R-system?\Yes, that's the true form of the R-system we built, got it? response:	It's activating...
context: Lost Magic?\Time Ark?\Ultear...\Everything is for Lord Sieg... I mean, Lord Jellal.\Right now, his dream is being fulfilled!\That's the R-system?\Yes, that's the true form of the R-system we built, got it?\It's activating... response:	Activating? You mean it's resurrecting Zeref?
context: Time Ark?\Ultear...\Everything is for Lord Sieg... I mean, Lord Jellal.\Right now, his dream is being fulfilled!\That's the R-system?\Yes, that's the true form of the R-system we built, got it?\It's activating...\Activating? You mean it's resurrecting Zeref? response:	I don't know. We've never seen it operate.
context: Ultear...\Everything is for Lord Sieg... I mean, Lord Jellal.\Right now, his dream is being fulfilled!\That's the R-system?\Yes, that's the true form of the R-system we built, got it?\It's activating...\Activating? You mean it's resurrecting Zeref?\I don't know. We've never seen it operate. response:	And Natsu and Erza are inside of it?
context: Everything is for Lord Sieg... I mean, Lord Jellal.\Right now, his dream is being fulfilled!\That's the R-system?\Yes, that's the true form of the R-system we built, got it?\It's activating...\Activating? You mean it's resurrecting Zeref?\I don't know. We've never seen it operate.\And Natsu and Erza are inside of it? response:	Simon as well... And, Jellal...
context: Right now, his dream is being fulfilled!\That's the R-system?\Yes, that's the true form of the R-system we built, got it?\It's activating...\Activating? You mean it's resurrecting Zeref?\I don't know. We've never seen it operate.\And Natsu and Erza are inside of it?\Simon as well... And, Jellal... response:	What happened to your previous strength?
context: That's the R-system?\Yes, that's the true form of the R-system we built, got it?\It's activating...\Activating? You mean it's resurrecting Zeref?\I don't know. We've never seen it operate.\And Natsu and Erza are inside of it?\Simon as well... And, Jellal...\What happened to your previous strength? response:	Did you use up too much of your magical power in the battle with Ikaruga?
context: Yes, that's the true form of the R-system we built, got it?\It's activating...\Activating? You mean it's resurrecting Zeref?\I don't know. We've never seen it operate.\And Natsu and Erza are inside of it?\Simon as well... And, Jellal...\What happened to your previous strength?\Did you use up too much of your magical power in the battle with Ikaruga? response:	Jellal!
context: It's activating...\Activating? You mean it's resurrecting Zeref?\I don't know. We've never seen it operate.\And Natsu and Erza are inside of it?\Simon as well... And, Jellal...\What happened to your previous strength?\Did you use up too much of your magical power in the battle with Ikaruga?\Jellal! response:	Right now the Council should be completely paralyzed.
context: Activating? You mean it's resurrecting Zeref?\I don't know. We've never seen it operate.\And Natsu and Erza are inside of it?\Simon as well... And, Jellal...\What happened to your previous strength?\Did you use up too much of your magical power in the battle with Ikaruga?\Jellal!\Right now the Council should be completely paralyzed. response:	I must be grateful to Ultear.
context: I don't know. We've never seen it operate.\And Natsu and Erza are inside of it?\Simon as well... And, Jellal...\What happened to your previous strength?\Did you use up too much of your magical power in the battle with Ikaruga?\Jellal!\Right now the Council should be completely paralyzed.\I must be grateful to Ultear. response:	She did quite well.
context: And Natsu and Erza are inside of it?\Simon as well... And, Jellal...\What happened to your previous strength?\Did you use up too much of your magical power in the battle with Ikaruga?\Jellal!\Right now the Council should be completely paralyzed.\I must be grateful to Ultear.\She did quite well. response:	She said, If in heaven all are seen as one, then we need not fear even death.
context: Simon as well... And, Jellal...\What happened to your previous strength?\Did you use up too much of your magical power in the battle with Ikaruga?\Jellal!\Right now the Council should be completely paralyzed.\I must be grateful to Ultear.\She did quite well.\She said, If in heaven all are seen as one, then we need not fear even death. response:	For my ideal, for my dream, she said she'd gladly lay down her own life.
context: What happened to your previous strength?\Did you use up too much of your magical power in the battle with Ikaruga?\Jellal!\Right now the Council should be completely paralyzed.\I must be grateful to Ultear.\She did quite well.\She said, If in heaven all are seen as one, then we need not fear even death.\For my ideal, for my dream, she said she'd gladly lay down her own life. response:	I truly must be thankful to be given stupid women!
context: Did you use up too much of your magical power in the battle with Ikaruga?\Jellal!\Right now the Council should be completely paralyzed.\I must be grateful to Ultear.\She did quite well.\She said, If in heaven all are seen as one, then we need not fear even death.\For my ideal, for my dream, she said she'd gladly lay down her own life.\I truly must be thankful to be given stupid women! response:	You fiend!
context: Jellal!\Right now the Council should be completely paralyzed.\I must be grateful to Ultear.\She did quite well.\She said, If in heaven all are seen as one, then we need not fear even death.\For my ideal, for my dream, she said she'd gladly lay down her own life.\I truly must be thankful to be given stupid women!\You fiend! response:	You should die from the curses of all those you've used!
context: Right now the Council should be completely paralyzed.\I must be grateful to Ultear.\She did quite well.\She said, If in heaven all are seen as one, then we need not fear even death.\For my ideal, for my dream, she said she'd gladly lay down her own life.\I truly must be thankful to be given stupid women!\You fiend!\You should die from the curses of all those you've used! response:	What is this?
context: I must be grateful to Ultear.\She did quite well.\She said, If in heaven all are seen as one, then we need not fear even death.\For my ideal, for my dream, she said she'd gladly lay down her own life.\I truly must be thankful to be given stupid women!\You fiend!\You should die from the curses of all those you've used!\What is this? response:	Bind Snake.
context: She did quite well.\She said, If in heaven all are seen as one, then we need not fear even death.\For my ideal, for my dream, she said she'd gladly lay down her own life.\I truly must be thankful to be given stupid women!\You fiend!\You should die from the curses of all those you've used!\What is this?\Bind Snake. response:	I put it on you when we hugged before.
context: She said, If in heaven all are seen as one, then we need not fear even death.\For my ideal, for my dream, she said she'd gladly lay down her own life.\I truly must be thankful to be given stupid women!\You fiend!\You should die from the curses of all those you've used!\What is this?\Bind Snake.\I put it on you when we hugged before. response:	I have the magical power to activate the R-system.
context: For my ideal, for my dream, she said she'd gladly lay down her own life.\I truly must be thankful to be given stupid women!\You fiend!\You should die from the curses of all those you've used!\What is this?\Bind Snake.\I put it on you when we hugged before.\I have the magical power to activate the R-system. response:	All I need now is the human sacrifice to resurrect Zeref.
context: I truly must be thankful to be given stupid women!\You fiend!\You should die from the curses of all those you've used!\What is this?\Bind Snake.\I put it on you when we hugged before.\I have the magical power to activate the R-system.\All I need now is the human sacrifice to resurrect Zeref. response:	I have no more time to play with you, Erza.
context: You fiend!\You should die from the curses of all those you've used!\What is this?\Bind Snake.\I put it on you when we hugged before.\I have the magical power to activate the R-system.\All I need now is the human sacrifice to resurrect Zeref.\I have no more time to play with you, Erza. response:	The tremendous amount of magical power this lacrima now stores,
context: You should die from the curses of all those you've used!\What is this?\Bind Snake.\I put it on you when we hugged before.\I have the magical power to activate the R-system.\All I need now is the human sacrifice to resurrect Zeref.\I have no more time to play with you, Erza.\The tremendous amount of magical power this lacrima now stores, response:	will be fused into your body.
context: What is this?\Bind Snake.\I put it on you when we hugged before.\I have the magical power to activate the R-system.\All I need now is the human sacrifice to resurrect Zeref.\I have no more time to play with you, Erza.\The tremendous amount of magical power this lacrima now stores,\will be fused into your body. response:	Your body will be deconstructed, and then reconstituted into Zeref's.
context: Bind Snake.\I put it on you when we hugged before.\I have the magical power to activate the R-system.\All I need now is the human sacrifice to resurrect Zeref.\I have no more time to play with you, Erza.\The tremendous amount of magical power this lacrima now stores,\will be fused into your body.\Your body will be deconstructed, and then reconstituted into Zeref's. response:	I loved you, Erza.
context: I put it on you when we hugged before.\I have the magical power to activate the R-system.\All I need now is the human sacrifice to resurrect Zeref.\I have no more time to play with you, Erza.\The tremendous amount of magical power this lacrima now stores,\will be fused into your body.\Your body will be deconstructed, and then reconstituted into Zeref's.\I loved you, Erza. response:	Damn it! Damn!
context: I have the magical power to activate the R-system.\All I need now is the human sacrifice to resurrect Zeref.\I have no more time to play with you, Erza.\The tremendous amount of magical power this lacrima now stores,\will be fused into your body.\Your body will be deconstructed, and then reconstituted into Zeref's.\I loved you, Erza.\Damn it! Damn! response:	O Great Zeref...
context: All I need now is the human sacrifice to resurrect Zeref.\I have no more time to play with you, Erza.\The tremendous amount of magical power this lacrima now stores,\will be fused into your body.\Your body will be deconstructed, and then reconstituted into Zeref's.\I loved you, Erza.\Damn it! Damn!\O Great Zeref... response:	I give to you this woman's body!
context: I have no more time to play with you, Erza.\The tremendous amount of magical power this lacrima now stores,\will be fused into your body.\Your body will be deconstructed, and then reconstituted into Zeref's.\I loved you, Erza.\Damn it! Damn!\O Great Zeref...\I give to you this woman's body! response:	Jellal!
context: The tremendous amount of magical power this lacrima now stores,\will be fused into your body.\Your body will be deconstructed, and then reconstituted into Zeref's.\I loved you, Erza.\Damn it! Damn!\O Great Zeref...\I give to you this woman's body!\Jellal! response:	Jellal!
context: will be fused into your body.\Your body will be deconstructed, and then reconstituted into Zeref's.\I loved you, Erza.\Damn it! Damn!\O Great Zeref...\I give to you this woman's body!\Jellal!\Jellal! response:	Gotcha.
context: Your body will be deconstructed, and then reconstituted into Zeref's.\I loved you, Erza.\Damn it! Damn!\O Great Zeref...\I give to you this woman's body!\Jellal!\Jellal!\Gotcha. response:	Erza is a Fairy Tail wizard.
context: I loved you, Erza.\Damn it! Damn!\O Great Zeref...\I give to you this woman's body!\Jellal!\Jellal!\Gotcha.\Erza is a Fairy Tail wizard. response:	You can't have her.
context: Damn it! Damn!\O Great Zeref...\I give to you this woman's body!\Jellal!\Jellal!\Gotcha.\Erza is a Fairy Tail wizard.\You can't have her. response:	Natsu...
context: O Great Zeref...\I give to you this woman's body!\Jellal!\Jellal!\Gotcha.\Erza is a Fairy Tail wizard.\You can't have her.\Natsu... response:	Sheesh.
context: I give to you this woman's body!\Jellal!\Jellal!\Gotcha.\Erza is a Fairy Tail wizard.\You can't have her.\Natsu...\Sheesh. response:	What are you doing?
context: Jellal!\Jellal!\Gotcha.\Erza is a Fairy Tail wizard.\You can't have her.\Natsu...\Sheesh.\What are you doing? response:	We need to get back and do some work, or the rent won't get paid this month.
context: Jellal!\Gotcha.\Erza is a Fairy Tail wizard.\You can't have her.\Natsu...\Sheesh.\What are you doing?\We need to get back and do some work, or the rent won't get paid this month. response:	Lucy's rent, that is.
context: Gotcha.\Erza is a Fairy Tail wizard.\You can't have her.\Natsu...\Sheesh.\What are you doing?\We need to get back and do some work, or the rent won't get paid this month.\Lucy's rent, that is. response:	Sorry. I can't move.
context: Erza is a Fairy Tail wizard.\You can't have her.\Natsu...\Sheesh.\What are you doing?\We need to get back and do some work, or the rent won't get paid this month.\Lucy's rent, that is.\Sorry. I can't move. response:	Oh, yeah?
context: You can't have her.\Natsu...\Sheesh.\What are you doing?\We need to get back and do some work, or the rent won't get paid this month.\Lucy's rent, that is.\Sorry. I can't move.\Oh, yeah? response:	You used to work me over pretty good!
context: Natsu...\Sheesh.\What are you doing?\We need to get back and do some work, or the rent won't get paid this month.\Lucy's rent, that is.\Sorry. I can't move.\Oh, yeah?\You used to work me over pretty good! response:	So take some of this!
context: Sheesh.\What are you doing?\We need to get back and do some work, or the rent won't get paid this month.\Lucy's rent, that is.\Sorry. I can't move.\Oh, yeah?\You used to work me over pretty good!\So take some of this! response:	Natsu, get away from here as soon as you can.
context: What are you doing?\We need to get back and do some work, or the rent won't get paid this month.\Lucy's rent, that is.\Sorry. I can't move.\Oh, yeah?\You used to work me over pretty good!\So take some of this!\Natsu, get away from here as soon as you can. response:	Not a chance.
context: We need to get back and do some work, or the rent won't get paid this month.\Lucy's rent, that is.\Sorry. I can't move.\Oh, yeah?\You used to work me over pretty good!\So take some of this!\Natsu, get away from here as soon as you can.\Not a chance. response:	If you can't do it, then I'll do it for you.
context: Lucy's rent, that is.\Sorry. I can't move.\Oh, yeah?\You used to work me over pretty good!\So take some of this!\Natsu, get away from here as soon as you can.\Not a chance.\If you can't do it, then I'll do it for you. response:	Stop. He's got the advantage.
context: Sorry. I can't move.\Oh, yeah?\You used to work me over pretty good!\So take some of this!\Natsu, get away from here as soon as you can.\Not a chance.\If you can't do it, then I'll do it for you.\Stop. He's got the advantage. response:	You don't know enough about him.
context: Oh, yeah?\You used to work me over pretty good!\So take some of this!\Natsu, get away from here as soon as you can.\Not a chance.\If you can't do it, then I'll do it for you.\Stop. He's got the advantage.\You don't know enough about him. response:	So I can't win unless I do?
context: You used to work me over pretty good!\So take some of this!\Natsu, get away from here as soon as you can.\Not a chance.\If you can't do it, then I'll do it for you.\Stop. He's got the advantage.\You don't know enough about him.\So I can't win unless I do? response:	Please, listen to me.
context: So take some of this!\Natsu, get away from here as soon as you can.\Not a chance.\If you can't do it, then I'll do it for you.\Stop. He's got the advantage.\You don't know enough about him.\So I can't win unless I do?\Please, listen to me. response:	What are you...
context: Natsu, get away from here as soon as you can.\Not a chance.\If you can't do it, then I'll do it for you.\Stop. He's got the advantage.\You don't know enough about him.\So I can't win unless I do?\Please, listen to me.\What are you... response:	Erza, I don't know anything about you either.
context: Not a chance.\If you can't do it, then I'll do it for you.\Stop. He's got the advantage.\You don't know enough about him.\So I can't win unless I do?\Please, listen to me.\What are you...\Erza, I don't know anything about you either. response:	But... I can win!
context: If you can't do it, then I'll do it for you.\Stop. He's got the advantage.\You don't know enough about him.\So I can't win unless I do?\Please, listen to me.\What are you...\Erza, I don't know anything about you either.\But... I can win! response:	You're even more outrageous than the rumors say.
context: Stop. He's got the advantage.\You don't know enough about him.\So I can't win unless I do?\Please, listen to me.\What are you...\Erza, I don't know anything about you either.\But... I can win!\You're even more outrageous than the rumors say. response:	Had enough of hurting your friend when she can't move?
context: You don't know enough about him.\So I can't win unless I do?\Please, listen to me.\What are you...\Erza, I don't know anything about you either.\But... I can win!\You're even more outrageous than the rumors say.\Had enough of hurting your friend when she can't move? response:	Erza...
context: So I can't win unless I do?\Please, listen to me.\What are you...\Erza, I don't know anything about you either.\But... I can win!\You're even more outrageous than the rumors say.\Had enough of hurting your friend when she can't move?\Erza... response:	She was giving up...
context: Please, listen to me.\What are you...\Erza, I don't know anything about you either.\But... I can win!\You're even more outrageous than the rumors say.\Had enough of hurting your friend when she can't move?\Erza...\She was giving up... response:	And her voice was shaking...
context: What are you...\Erza, I don't know anything about you either.\But... I can win!\You're even more outrageous than the rumors say.\Had enough of hurting your friend when she can't move?\Erza...\She was giving up...\And her voice was shaking... response:	I don't want to see Erza like that.
context: Erza, I don't know anything about you either.\But... I can win!\You're even more outrageous than the rumors say.\Had enough of hurting your friend when she can't move?\Erza...\She was giving up...\And her voice was shaking...\I don't want to see Erza like that. response:	Erza should be strong and ferocious!
context: But... I can win!\You're even more outrageous than the rumors say.\Had enough of hurting your friend when she can't move?\Erza...\She was giving up...\And her voice was shaking...\I don't want to see Erza like that.\Erza should be strong and ferocious! response:	I want her to be her usual self when she wakes up from this nightmare.
context: You're even more outrageous than the rumors say.\Had enough of hurting your friend when she can't move?\Erza...\She was giving up...\And her voice was shaking...\I don't want to see Erza like that.\Erza should be strong and ferocious!\I want her to be her usual self when she wakes up from this nightmare. response:	I will fight!
context: Had enough of hurting your friend when she can't move?\Erza...\She was giving up...\And her voice was shaking...\I don't want to see Erza like that.\Erza should be strong and ferocious!\I want her to be her usual self when she wakes up from this nightmare.\I will fight! response:	Interesting! Show me the dragon wizard's power!
context: Erza...\She was giving up...\And her voice was shaking...\I don't want to see Erza like that.\Erza should be strong and ferocious!\I want her to be her usual self when she wakes up from this nightmare.\I will fight!\Interesting! Show me the dragon wizard's power! response:	Wing Slash of the Fire Dragon!
context: She was giving up...\And her voice was shaking...\I don't want to see Erza like that.\Erza should be strong and ferocious!\I want her to be her usual self when she wakes up from this nightmare.\I will fight!\Interesting! Show me the dragon wizard's power!\Wing Slash of the Fire Dragon! response:	And!
context: And her voice was shaking...\I don't want to see Erza like that.\Erza should be strong and ferocious!\I want her to be her usual self when she wakes up from this nightmare.\I will fight!\Interesting! Show me the dragon wizard's power!\Wing Slash of the Fire Dragon!\And! response:	Talons!
context: I don't want to see Erza like that.\Erza should be strong and ferocious!\I want her to be her usual self when she wakes up from this nightmare.\I will fight!\Interesting! Show me the dragon wizard's power!\Wing Slash of the Fire Dragon!\And!\Talons! response:	Roar of the Fire Dragon!
context: Erza should be strong and ferocious!\I want her to be her usual self when she wakes up from this nightmare.\I will fight!\Interesting! Show me the dragon wizard's power!\Wing Slash of the Fire Dragon!\And!\Talons!\Roar of the Fire Dragon! response:	Are you being serious?
